word	count
mitä?	1410
mikä?	120
anteeksi?	119
haloo?	81
kuka?	59
miksi?	57
niinkö?	55
niin?	49
missä?	48
kuuletko?	48
kuuluuko?	45
kuuletteko?	44
eikö?	38
etkö?	28
onko?	26
kuinka?	23
kuulitko?	19
äiti?	19
ymmärrätkö?	19
varmasti?	17
kenet?	16
valmiina?	16
haluatko?	15
todellako?	14
muistatko?	14
häh?	13
täh?	13
oikeastiko?	13
kulta?	13
minäkö?	12
minkä?	12
sinä?	12
isä?	12
mihin?	11
okei?	11
mistä?	10
tämä?	10
varmastiko?	10
oletko?	10
kahvia?	9
miksei?	9
?	9
tyler?	9
ettekö?	8
no?	8
ketä?	8
miten?	7
paljonko?	7
näinkö?	7
robin?	7
housutko?	7
minne?	7
ketkä?	7
selvä?	7
sopiiko?	7
"""hullularry""?"	7
lupaatko?	7
nyt?	7
meksikostako?	7
huhuu?	7
kuulitteko?	6
pelkäätkö?	6
sir?	6
grace?	6
shep?	6
koskettimet?	6
ritchie?	6
balthazar?	6
valmista?	6
nytkö?	6
samantha?	6
hei?	6
scotty?	5
jennifer?	5
seurusteletko?	5
milloin?	5
oikeasti?	5
näittekö?	5
ymmärrättekö?	5
näetkö?	5
tiedätkö?	5
kate?	5
lontoossa?	5
pelottaako?	5
vuohelle?	5
ystävältäsi?	5
marty?	5
tanssikoulussa?	5
lompakossani?	5
elämälläsi?	5
mikset?	5
yksin?	5
ei?	5
heittotähti?	5
herbie?	4
borne?	4
macdermit?	4
shires?	4
watson?	4
tajuatko?	4
