,Concept_ID,lbe,mrj
690,nackt::A,кӏачӏасса,цӓрӓ
691,traurig::A,пашмансса,сы́лыкан
692,traurig::A,пашмансса,кымы́лдымы
693,lebendig::A,уттавасса,живой
694,gut::A,ххуйсса,яжо
695,schlecht::A,оьккисса,уда
696,schlecht::A,оьккисса,худа
697,richtig::A,саргъунсса,вургамла
698,schlimm::A,оьккисса,йӹрнык
699,wahr::A,хӏакьсса,настоящий
700,wahr::A,хӏакьсса,настояшый
701,alt::A,кугьнасса,шонгы
702,neu::A,цӏусса,у
703,ehemalig::A,хъхъичӏвасса,тошты
704,alt[Lebewesen]::A,агьилсса,ӹлалшӹ
705,jung::A,чӏавасса,нöргӹ
706,jung::A,чӏавасса,молода
707,jung::A,жагьилсса,нöргӹ
708,jung::A,жагьилсса,молода
709,arm::A,мискинсса,укеӓн
710,reich::A,авадансса,паян
711,reich::A,авадансса,пурлыкан
712,bekannt::A,дусъсса,палӹмӹ
713,berühmt::A,машгьурсса,лӹмлы
714,fremd::A,чил,эдемӹн
715,verschieden::A,личӏи-личӏисса,тӹрлӹ
716,nah::A,гъансса,лишӹл
717,fern::A,архсса,мӹндӹр
718,linker::A,кияхсса,шалахай
719,linker::A,кюччахсса,шалахай
720,rechter::A,урчӏахсса,вургамла
721,anderer::A,цамур,вес
722,anderer::A,цамур,весӹ
723,erster::A,цалчинмур,икшӹ
724,erster::A,цалчинмур,икӹмшӹ
725,erster::A,цалчиннсса,икшӹ
726,erster::A,цалчиннсса,икӹмшӹ
727,zweiter::A,кӏилчиимур,кокшы
728,dritter::A,шамулчинмур,кымшы
729,letzter::A,махъва-махъмур,остатка
730,allein::ADV,ялгъузну,иктӹ
731,allein::ADV,ялгъузну,иктӹт
732,zusammen::ADV,цачӏу,икараш
733,zusammen::ADV,цачӏу,цымырын
734,zusammen::ADV,архӏал,икараш
735,zusammen::ADV,архӏал,цымырын
736,lange::ADV,батӏи къабуклай,кужын
737,lange::ADV,хъунмасса хӏаллай,кужын
738,plötzlich::ADV,цакуну,трӱк
739,sofort::ADV,мугьлат бакъа,полт
740,sofort::ADV,мугьлат бакъа,тöрöк
741,sofort::ADV,мугьлат бакъа,тӹшӓкок
742,später::ADV,махъ,вара
743,jetzt::ADV,утти,
744,jetzt::ADV,цӏана,
745,heute::ADV,хӏакьину,тагачы
746,morgen::ADV,гьуит,иргод
747,morgen::ADV,гьуит,иргодым
748,morgen::ADV,гьунттий,иргод
749,morgen::ADV,гьунттий,иргодым
750,dann::ADV,яла,пакыла
751,gestern::ADV,лахьхьу,тенгечӹ
752,damals::ADV,та чӏумал,тӹнӓм
753,danach::ADV,яла,пакыла
754,vorher::ADV,хьхьнчӏ,перви
755,vorher::ADV,хьхьичӏва,перви
756,zuerst::ADV,бакӏрай,андак
757,zuerst::ADV,цӏу бутӏуй,андак
758,einmal::ADV,цал,гӓнӓк
759,einmal::ADV,цал,гӓнӓ
760,manchmal::ADV,ваксса-таксса,кынамжы
761,oft::ADV,чӏявуну,чӹчкӹдӹн
762,immer::ADV,мудан,со
763,immer::ADV,мудан,соок
764,immer::ADV,даиман,со
765,immer::ADV,даиман,соок
766,niemals::ADV,тачӏав,нинам
767,niemals::ADV,тачӏав,нигынам
768,niemals::ADV,тачӏав,нигынамат
769,hier::ADV,шикку,тиштӹ
770,hierhin::ADV,шиккун,тишкӹ
771,von hier::ADV,шичча,тишец
772,von hier::ADV,шичча,тишецӹн
773,dort::ADV,гикку,тӹштӹ
774,dorthin::ADV,тиккун,тӹшкӹ
775,dorthin::ADV,тиккун,тӹшкӹлӓ
776,geradeaus::ADV,тӏайланм,вик
777,geradeaus::ADV,тӏайланм,тура
778,vorwärts::ADV,хьхьичӏунмай,анзыкы
779,rückwärts::ADV,махъа-хьхьичӏунмай,мӹнгеш
780,zurück::ADV,махъунмай,мӹнгеш
781,unten::ADV,лув,ӱлнӹ
782,unten::ADV,лув,лӹвӓлнӹ
783,hinab::ADV,бакӏ-ялавай,ӱлӹкӹ
784,hinab::ADV,бакӏ-ялавай,лӹвӓкӹ
785,hinab::ADV,бакӏъялавай,ӱлӹкӹ
786,hinab::ADV,бакӏъялавай,лӹвӓкӹ
787,oben::ADV,ялув,вӹлнӹ
788,hinauf::ADV,лавай,кӱшкӹлӓ
789,hinauf::ADV,лавай,кӱш
790,überall::ADV,гьариий,йӹлт
791,überall::ADV,гьариий,цилӓ вӓре
792,überall::ADV,хьу-хьуний,йӹлт
793,überall::ADV,хьу-хьуний,цилӓ вӓре
794,überall::ADV,гьарца кӏанай,йӹлт
795,überall::ADV,гьарца кӏанай,цилӓ вӓре
796,nicht::ADV,къа-,уке
797,ein wenig::ADV,чанни,изиш
798,ein wenig::ADV,чанни,иклаштык
799,ein wenig::ADV,ца чансса,изиш
800,ein wenig::ADV,ца чансса,иклаштык
801,kaum::ADV,дахьа,цылик
802,kaum::ADV,дахьа,чучок-чучок
803,sehr::ADV,оьну,чоте
804,sehr::ADV,гужну,чоте
805,sehr::ADV,хъинну,чоте
806,so::ADV,укукн,тенге
807,so::ADV,укукн,тенгелӓ
808,noch::ADV,гьала,мол
809,noch::ADV,гьала,моло
810,noch::ADV,уттигу,мол
811,noch::ADV,уттигу,моло
812,noch::ADV,цакьинва,мол
813,noch::ADV,цакьинва,моло
814,noch::ADV,ттигу-шилагу,мол
815,noch::ADV,ттигу-шилагу,моло
816,nur::ADV,анжагь,веле
817,wieder::ADV,цӏуницӏа,уэш
818,vergebens::ADV,аьдада,зря
819,vergebens::ADV,аьдада,ӹзрӓ
820,vergebens::ADV,аьдада,ӹзӹрӓ
821,vergebens::ADV,нахӏакь,зря
822,vergebens::ADV,нахӏакь,ӹзрӓ
823,vergebens::ADV,нахӏакь,ӹзӹрӓ
824,vor::PRP,хьхьичӏ,анзыц
825,vor::PRP,хьхьичӏ,анзыцын
826,hinter::PRP,махъ,шайылан
827,hinter::PRP,махъ,шайылный
828,unter::PRP,лув,лӹвӓкӹ
829,durch::PRP,-х,вашт
830,neben::PRP,чӏарав,сага
831,zwischen::PRP,дянив,лош
832,zwischen::PRP,дянив,лошкы
833,wegen::PRP,цӏаний,мычыц
834,dies::PRN,ва,тидӹ
835,dies::PRN,ва,ти
836,das::PRN,та,тидӹ
837,das::PRN,та,ти
838,das::PRN,кӏа,тидӹ
839,das::PRN,кӏа,ти
840,das::PRN,га,тидӹ
841,das::PRN,га,ти
842,alles::PRN,щала,цилӓ
843,ich::PRN,на,мый
844,du::PRN,ина,тӹнь
845,er::PRN,му,тӹдӹ
846,wir::PRN,жу,мӓ
847,ihr::PRN,зу,вӓ
848,was::FPRN,ци,ма
849,wer::FPRN,цу,кӱ
850,wo::FADV,чув,кышан
851,wo::FADV,чув,кыштакен
852,wohin::FADV,чун,кышкы
853,wie::FADV,цукун,кыце
854,warum::FADV,цан,малын
855,wieviel::FNUM,циксса,кынар
856,wieviel::FNUM,циксса,кынары
857,wieviel::FNUM,циксса,кынаркы
858,eins::NUM,ца,иктӹ
859,eins::NUM,ца,иктӹт
860,zwei::NUM,кӏива,кок
861,zwei::NUM,кӏива,кокты
862,drei::NUM,шамма,кым
863,drei::NUM,шамма,кымыт
864,vier::NUM,мукьа,нӹл
865,vier::NUM,мукьва,нӹл
866,fünf::NUM,ххюва,вӹц
867,sechs::NUM,ряхва,куд
868,sechs::NUM,ряхва,кудытмозн
869,sieben::NUM,арула,шӹм
870,sieben::NUM,арула,шӹмӹт
871,acht::NUM,мяйва,кӓндӓкш
872,acht::NUM,мяйва,кӓндӓкшӹ
873,neun::NUM,урчӏва,ӹндекшшӱдӹ
874,zehn::NUM,ацӏва,лу
875,elf::NUM,ацӏния цава,луатик
876,elf::NUM,ацӏния цава,луатиктӹ
877,zwölf::NUM,ацӏиия кӏива,луаткок
878,zwölf::NUM,ацӏиия кӏива,луаткокты
879,zwanzig::NUM,кьува,коклы
880,dreißig::NUM,зувира,кымлы
881,vierzig::NUM,мукьцӏала,нӹллӹ
882,fünfzig::NUM,ххюцӏала,вӹцлӹ
883,sechzig::NUM,ряхцӏала,кудлу
884,achtzig::NUM,мяйцӏала,кӓндӓкшлу
885,neunzig::NUM,урчӏцӏала,ӹндекшлу
886,hundert::NUM,ттурш,шӱдӹ
887,hundert::NUM,ттуршва,шӱдӹ
888,tausend::NUM,азарва,тӹжем
889,und::CNJ,-гу,дöн
890,oder::CNJ,я,льывы
891,oder::CNJ,ягу,льывы
892,stehen::V,ацӏан,шалшаг
893,sitzen::V,щяивкӏун икӏан,шӹнзӓш
894,liegen::V,утту нвхьуну икӏан,киӓш
895,hängen::V,зурчӏай тӏун,кечӓш
896,werden::V,хьун,шагалаш
897,passieren::V,хьун,ӹштӓ́лтӓш
898,beginnen::V,дайдишин,тӹнгӓлӓлтӓш
899,beginnen::V,дайдирхьуну дикӏан,тӹнгӓлӓлтӓш
900,enden::V,къуртал дан,пӹтӓш
901,wechseln::V,даххана хьун,весемӓш
902,wechseln::V,даххана хьун,весемӓлтӓш
903,wechseln::V,даххана дуллан,весемӓш
904,wechseln::V,даххана дуллан,весемӓлтӓш
905,aufgehen[Sonne]::V,буклай бур,авараш
906,untergehen[Sonne]::V,лаглай бур,шӹ́нзӓш
907,scheinen[Sonne]::V,битан,сотемдӓрӓш
908,scheinen[Sonne]::V,чани буллан,сотемдӓрӓш
909,donnern::V,тӏий бур,хӹдӹртӓш
910,wehen::V,бишлай бур,ӹфӹлӓш
911,strömen::V,экьинан,йогащ
912,fließen::V,экьинан,йогащ
913,sich drehen::V,гьанан,пöрдӓш
914,schwanken::V,хъюлчу тӏун,лыпшалташ
915,schwanken::V,хӏуркку тӏун,лыпшалташ
916,schwingen::V,хъюлчай тӏун,кӓчӓйӓш
917,schwingen::V,хъюлчу тӏун,кӓчӓйӓш
918,fallen::V,багьлан,кенвазаш
919,fallen::V,багьлан,шынгалташ
920,brennen::V,ччучлан,йылаш
921,rauchen::V,пуркӏу тӏун,шыпшаш
922,regnen::V,лачӏун,юраш
923,regnen::V,лачIлай дур,юраш
924,gefrieren::V,микӏ лачӏун,гӓш
925,gefrieren::V,микӏ лачӏун,кӹлмаш
926,tauen::V,баслан,шылаш
927,schmelzen::V,баслан,шӹрӓнӓш
928,trocknen::V,кьакьан,кошкаш
929,sieden::V,щаран,шолаш
930,faulen::V,аьллан,шӱӓш
931,verfaulen::V,аьллан,йӓнгӓрӓлтӓш
932,verfaulen::V,аьян,йӓнгӓрӓлтӓш
933,reißen::V,ххя дукан,кышкедӓлтӓш
934,versinken::V,оькьлан,ва́лаш
935,versinken::V,оькьан,ва́лаш
936,vergehen::V,лялиян,эртӓш
937,erscheinen::V,буккан,каяш
938,erscheinen::V,загьир хьун,каяш
939,verschwinden::V,бат хьун,ямаш
940,verschwinden::V,акъа хьун,ямаш
941,sinken::V,чахь учин,пычаш
942,abnehmen::V,чан хьун,чӹдемӓш
943,abnehmen::V,чан хьун,кöтӹргӓш
944,abnehmen::V,ссуссукьу хьун,чӹдемӓш
945,abnehmen::V,ссуссукьу хьун,кöтӹргӓш
946,zunehmen::V,гьарза хьун,когоэмӓш
947,steigen::V,гьаз хьун,лӱлта́лташ
948,wachsen::V,ххяххан,кушкаш
949,glänzen::V,цӏай буккан,йӹлгӹжӓш
950,funkeln::V,цӏай-цӏай тӏун,валгалташ
951,lärmen::V,чӏу буллан,юкланаш
952,lärmen::V,аьлагъужа буллан,юкланаш
953,läuten::V,занг ришлан,цоргаш
954,läuten::V,занг дуллан,цоргаш
955,klingeln::V,занг ришлан,цоргаш
956,klingeln::V,занг дуллан,цоргаш
957,brausen::V,никъащилан,ышдымыла́наш
958,rauschen::V,щурщур тӏун,шу́жгаш
959,klingen::V,чӏу буклан,йо́нгаш
960,bellen::V,хӏап тӏун,опташ
961,blasen::V,уф тӏун,ӹфӹлӓш
962,pfeifen::V,щютӏа тӏун,ши́шкаш
963,schreien::V,чӏу бан,уташ
964,schreien::V,чӏу бан,саслаш
965,schreien::V,чӏу бан,варгынзаш
966,stöhnen::V,угь-къак тӏун,ӹнгӹрӓш
967,zittern::V,зурзу чин,цӹтӹрӓш
968,zittern::V,зурзу тӏун,цӹтӹрӓш
969,leben::V,ялапар хъанан,ӹлӓш
970,geboren werden::V,ан,шачаш
971,atmen::V,ссихӏ ласлан,шӱлӓш
972,atmen::V,ссихӏ бигьлан,шӱлӓш
973,trinken::V,хӏачӏан,йӱӓш
974,trinken::V,хӏачӏлан,йӱӓш
975,essen::V,канан,качкаш
976,schlucken::V,кьюлтӏа тӏун,нелӓш
977,müde werden::V,аьхчӏин,янгылаш
978,einschlafen::V,шанан икӏан,амален кеӓш
979,schlafen::V,шанан,амалаш
980,aufwachen::V,чантӏ учин,понгыжалташ
981,aufstehen::V,бизан,кӹньӹл шагалаш
982,sich erholen::V,бигьалаган,кӓнаш
983,krank werden::V,къашай хьун,церлӓнен вазаш
984,krank sein::V,къашай хъанан,церлӓнӓш
985,krank sein::V,къашай хъанан,ясланаш
986,krank sein::V,къашай хъанан,ясыланаш
987,krank sein::V,къашавай икӏан,церлӓнӓш
988,krank sein::V,къашавай икӏан,ясланаш
989,krank sein::V,къашавай икӏан,ясыланаш
990,schmerzen::V,цӏун,каршташ
991,husten::V,хъугьу чин,кахыраш
992,husten::V,хъугьу тӏун,кахыраш
993,genesen::V,хъин хьун,паремӓш
994,genesen::V,хъин хьун,тöрлӓнӓш
995,genesen::V,сагъ лаган,паремӓш
996,genesen::V,сагъ лаган,тöрлӓнӓш
997,sterben::V,ивчӏан,вазын колаш
998,umkommen::V,лиллан,пӹтӓш
999,umkommen::V,литӏлан,пӹтӓш
1000,umkommen::V,ажал биян,пӹтӓш
1001,umkommen::V,личӏи хьун,пӹтӓш
1002,umkommen::V,иакьлу хьун,пӹтӓш
1003,umkommen::V,ахир жан хъанан,пӹтӓш
1004,umkommen::V,рухӏирачӏа икӏан,пӹтӓш
1005,sich bewegen::V,сукку хьун,кашташ
1006,sich rühren::V,сукку хьун,тӓрвӓнӓш
1007,sich erheben::V,бизан,кӹньӹлӓш
1008,sich setzen::V,щяикӏан,шӹнзӓш
1009,sich setzen::V,щябикӏан,шӹнзӓш
1010,hinfallen::V,багьан,кенвазаш
1011,hinfallen::V,багьан,шынгалташ
1012,laufen::V,занан,кашташ
1013,schreiten::V,ша ласлан,ашкедӓш
1014,spazierengehen::V,сайр буллан,мадын кашташ
1015,eilen::V,анавар буккан,вӓшкӓш
1016,sich beeilen::V,анавар буккан,вӓшкӓш
1017,sich beeilen::V,анавар буккан,талашаш
1018,sausen::V,никъа щилан,хойхаланаш
1019,sausen::V,никъа щилан,хояш
1020,sausen::V,никъа щун,хойхаланаш
1021,sausen::V,никъа щун,хояш
1022,rennen::V,лечлан,кыргыжаш
1023,springen::V,тӏанкӏ дан,тӹршештӓш
1024,klettern::V,лахълан,ку́заш
1025,schaukeln::V,гьайжак бигьлан,лыпшалташ
1026,kriechen::V,ххярк тӏун,авалянаш
1027,kriechen::V,ххярк тӏун,ньыжиклӓш
1028,schwimmen::V,гьузун,илӓш
1029,tauchen::V,лултту уккан,цымаш
1030,rudern::V,бяхлан,шуалташ
1031,rudern::V,батӏлан,шуалташ
1032,rudern::V,ххялаххи дуклан,шуалташ
1033,fahren::V,гьан,кеӓш
1034,fliegen::V,лехлан,чонгештӓш
1035,gehen::V,нан,кеӓш
1036,weggehen::V,ялагьан,кеӓш
1037,abfahren::V,гьан,кеӓш
1038,anhalten::V,бацӏан,цӓрнӓш
1039,hineingehen::V,буххан,пыраш
1040,eintreten::V,буххан,пыраш
1041,kommen::V,учӏан,толаш
1042,ankommen::V,биян,шоаш
1043,ankommen::V,бучӏан,шоаш
1044,zurückkommen::V,зана хъун,пöртӹлӓш
1045,zurückkommen::V,зана бикӏан,пöртӹлӓш
1046,bleiben::V,личӏан,кодаш
1047,warten::V,ялугьлан,вычаш
1048,erwarten::V,ялугьлан,вычаш
1049,suchen::V,луглан,кӹчӓлӓш
1050,finden::V,лякъин,моаш
1051,versuchen::V,ххал буллан,путаяш
1052,versuchen::V,ххал буллан,цацаш
1053,vorbereiten::V,хӏадур бан,поспейӹктӓш
1054,lieben::V,эшкьи хьуиу бикӏан,яраташ
1055,mögen::V,ххиран бикӏан,яраташ
1056,lachen::V,хъян,ваштылаш
1057,weinen::V,аьтӏун,мӓгӹрӓш
1058,schimpfen::V,дяъван,свырседӓлӓш
1059,schimpfen::V,ссугайи агьан,свырседӓлӓш
1060,sich ärgern::V,ссибизлан,шӹдешкӓш
1061,sich fürchten::V,ингъауслан,лӱдӓш
1062,fürchten::V,хӏучӏ тӏун,лӱдӓш
1063,fliehen::V,ака бан,кыргыжаш
1064,flüchten::V,лихъан,кыргыж шӹлӓш
1065,sehen::V,чӏалан,ужаш
1066,anschauen::V,урган,анжалаш
1067,ansehen::V,буруглан,анжаш
1068,hören::V,баллан,колаш
1069,zuhören::V,вичӏи дихьлан,колышташ
1070,probieren::V,тӏин ххал буллан,тотештӓш
1071,probieren::V,тӏин ххал буллан,подыл анжаш
1072,riechen::V,ссунтӏа тӏун,ӱпшӹнзӓш
1073,fühlen::V,дакӏнил буслан,шижӓш
1074,scheinen::V,ххан,каяш
1075,scheinen::V,бизан,каяш
1076,scheinen::V,ххан бикӏлай бикӏан,каяш
1077,vernehmen::V,баян,колын колташ
1078,frieren::V,лигьулул хъанан,кӹлмаш
1079,frieren::V,лигьулул хъанан,тӹнгӹргӓш
1080,tun::V,бан,ӹштӓш
1081,können::V,хьун,кердӓш
1082,anfangen::V,дайдишин,тӹнгӓлӓш
1083,beenden::V,къуртал бан,пӹтӓрӓш
1084,aufhören::V,кьабагьан,цӓрнӓш
1085,gelingen::V,бюхъан,цӓш лиӓш
1086,öffnen::V,тӏитӏин,пачаш
1087,schließen::V,лакьин,чӱчӓш
1088,stellen::V,дацӏан дан,шӹндӓш
1089,stellen::V,бишин,шӹндӓш
1090,setzen::V,щяитан,шӹндӓш
1091,legen::V,бишин,опташ
1092,legen::V,бишин,пиштӓш
1093,berühren::V,ка щун,тӹкӓлӓш
1094,verbinden::V,бахӏин,пидӓш
1095,verbinden::V,дахӏин,пидӓш
1096,bedecken::V,ялтту бущин,леведӓш
1097,bedecken::V,ялтту бакьин,леведӓш
1098,aufhängen::V,лахъан,сӓкӓш
1099,anzünden::V,лахъан,чӱктӓш
1100,aufheben::V,гьаз бан,кузыкташ
1101,zurücklassen::V,кьаитан,кодаш
1102,zurücklassen::V,битан,кодаш
1103,verlieren::V,дакъа дан,ямдаш
1104,fallen lassen::V,рутан,кенвацтараш
1105,machen::V,дан,ӹштӓш
1106,herstellen::V,яраг ишла бувиу бан,йӓмдӹлӓш
1107,bauen::V,дан,ӹштӓш
1108,reparieren::V,дакьин дан,чиняш
1109,reparieren::V,дакьин дан,алалаш
1110,verbessern::V,ххуй дан,яжоэмден шӹндӓш
1111,ändern::V,баххана бан,вашталташ
1112,graben::V,дуклан,капаяш
1113,beugen::V,лахӏан бан,лывырташ
1114,beugen::V,лахӏан бан,каклярташ
1115,beugen::V,кьус бикӏан,лывырташ
1116,beugen::V,кьус бикӏан,каклярташ
1117,biegen::V,баччин,лывырташ
1118,biegen::V,лахӏан бан,лывырташ
1119,drehen::V,гьанан,сӓрӓш
1120,drehen::V,гьанан,сӓрӹкӓлӓш
1121,wenden::V,кӏура баен бан,сӓрӓлӓш
1122,umdrehen::V,кӏура баен бан,сӓрӓлӓш
1123,heben::V,гьаз бан,лӱктӓш
1124,hochheben::V,гьаз бан,кузыкташ
1125,ergreifen::V,хъап дан,хватяш
1126,ergreifen::V,хъап увиу угьан,хватяш
1127,halten::V,бугьлан,кычаш
1128,drücken::V,кьюч бигьлан,темдӓш
1129,schieben::V,щун,шӹкӓш
1130,lecken::V,ланцӏа тӏун,нылаш
1131,beißen::V,хъапа тӏун,пыралаш
1132,beißen::V,кьацӏа тӏун,пыралаш
1133,abreißen::V,буцан,кӹрӓш
1134,abreißen::V,буцан,кышкед нӓлӓш
1135,abschneiden::V,бухъан,шулаш
1136,abschneiden::V,бухъан,лаштыклаш
1137,abschneiden::V,кьукьин,шулаш
1138,abschneiden::V,кьукьин,лаштыклаш
1139,binden::V,бахӏин,пидӓш
1140,binden::V,дахӏин,пидӓш
1141,brechen::V,гъагъан,тодылаш
1142,brechen::V,гъагъан,пыдырташ
1143,klopfen::V,кьутӏа тӏун,рушткаш
1144,hauen::V,рищун,шелӹштӓш
1145,kleben::V,лачӏун буллан,клейӓш
1146,reiben::V,ссуку буллан,нӹжӓш
1147,streichen::V,дугъан,шӹрӓш
1148,streichen::V,аьгъу дан,шӹрӓш
1149,schneiden::V,духълан,пӹчкӓш
1150,schneiden::V,кьукьлан,пӹчкӓш
1151,schütteln::V,хъюлчу буллан,цӹтӹртӓш
1152,schütteln::V,хъюлчу буллан,мыльгыкташ
1153,schwenken::V,палцӏ дуллан,машыяш
1154,schütten::V,рутӏин,опталаш
1155,füllen::V,буцӏин бан,темӓш
1156,einwickeln::V,кай-кай бан,пӹтӹрӓ́лӓш
1157,tragen::V,ларсун занан,намалаш
1158,tragen::V,ларсун ачин,намалаш
1159,schleppen::V,ххилан,шӹдӹрӓш
1160,aufbewahren::V,ядан,перегӓш
1161,aufbewahren::V,ядуллан,перегӓш
1162,werfen::V,личин,кӹшкӓш
1163,fangen::V,бугьан,кычаш
1164,fangen::V,бугьлан,кычаш
1165,verstecken::V,ладитан,шӹлтӓш
1166,verstecken::V,кьюлтӏ дан,шӹлтӓш
1167,verstecken::V,дахьлаган дан,шӹлтӓш
1168,teilen::V,бачӏин,пайылаш
1169,teilen::V,бутӏа бан,пайылаш
1170,schicken::V,тӏайла буккан,колташ
1171,bringen::V,диян дан,кандаш
1172,hinzufügen::V,ххи бан,
1173,bekommen::V,ласун,лыкташ
1174,erhalten::V,ласун,получаяш
1175,nehmen::V,ласун,налаш
1176,wählen::V,бувчӏин,айыраш
1177,auswählen::V,бувчӏин,айыраш
1178,auswählen::V,язи бугьан,айыраш
1179,bewahren::V,ядан,перегӓш
1180,behindern::V,дайщишруду дуллан,мешӓйӓш
1181,verderben::V,зия дан,портяш
1182,beschädigen::V,зарал буллан,шушырташ
1183,zerbrechen::V,гьагъан,пыдырташ
1184,zerbrechen::V,гьагъан бан,пыдырташ
1185,zerreißen::V,ххяхха дуккан,кӹрӓш
1186,zerstören::V,лекьан дан,шӓлӓтӓш
1187,verbrennen::V,ччуччин,йылаташ
1188,verbrennen::V,ччуччин,йылалташ
1189,geben::V,дулун,пуаш
1190,reichen::V,дулун,пуаш
1191,schenken::V,пишкаш дан,подараш
1192,schenken::V,багъишла дан,подараш
1193,schenken::V,ихӏсандалун дуллун,подараш
1194,versprechen::V,банна чин,сöрӓш
1195,loben::V,цӏа дан,хваляш
1196,küssen::V,ппай тӏун,шышшалаш
1197,wiegen::V,гьуркку тӏун,лӱнгӓлтӓш
1198,wiegen::V,гьуркку буллан,лӱнгӓлтӓш
1199,wiegen::V,гьуркку бан,лӱнгӓлтӓш
1200,wecken::V,чантӏ учин ан,понгыжалтараш
1201,zeigen::V,ккаккан бан,анжыкташ
1202,führen::V,буцин,видӓш
1203,lehren::V,лахьхьин бан,тымдаш
1204,lehren::V,лахьхьин буллан,тымдаш
1205,unterrichten::V,дарс дишаван,тымдаш
1206,aufziehen::V,хъуна ан,кушташ
1207,aufziehen::V,тарбия ан,кушташ
1208,leiten::V,каялувшиву дан,видӓш
1209,leiten::V,каялувшиву дан,вуйлаташ
1210,leiten::V,каялувшиву дан,вуйлалташ
1211,einladen::V,хъамалу оьвчин,ӱжӓш
1212,vereinigen::V,ца бан,иктештӓш
1213,besuchen::V,ялун уххан,толаш
1214,treffen::V,хьуна бакьин,вӓшлиӓш
1215,treffen::V,хьуна бакьин,вӓшлиӓлтӓш
1216,sich versammeln::V,батӏин,цымыргаш
1217,spielen::V,тӏуркӏу тӏун,мадаш
1218,singen::V,балай тӏун,мыраш
1219,tanzen::V,къавтӏун,кушташ
1220,sich trennen::V,ппив хьун,айырлаш
1221,verlassen::V,увккун гьан,шуаш
1222,retten::V,ххассал бан,ытараш
1223,bewachen::V,къарал бан,оролаш
1224,schützen::V,ябан,перегӓш
1225,verteidigen::V,буруччин,перегӓш
1226,sich schlagen::V,биян,шидӓлӓш
1227,sich schlagen::V,биян,шиэдӓлӓш
1228,schießen::V,битлан,лӱӓш
1229,siegen::V,ххув хьун,сӹнгӓш
1230,siegen::V,ххувшаву ласун,сӹнгӓш
1231,ärgern::V,ссибизан уллан,шӹдештӓрӓш
1232,schlagen::V,рищун,пӓрен колташ
1233,schlagen::V,рищун,хӹрӹктен колташ
1234,stechen::V,кьутӏин,пышкылаш
1235,stoßen::V,щун,шыркедӓш
1236,stehlen::V,дацин,шолышт толаш
1237,stören::V,кьючин,ӓрештӹлӓш
1238,belästigen::V,бизар уллан,кӓньӹсӹрлӓндӓрӓш
1239,belästigen::V,бизар уллан,шытырланыкташ
1240,verbergen::V,лабитан,шӹлтӓш
1241,verbergen::V,кӏучӏ бан,шӹлтӓш
1242,täuschen::V,хъяврин ан,алталаш
1243,täuschen::V,хъяврин ан,аталаш
1244,betrügen::V,аьикьин ан,мошеньӹчӓйӓш
1245,töten::V,ивчӏан,пуштын шуаш
1246,wohnen::V,оьрму бутлан,ӹлӓш
1247,arbeiten::V,зун,пӓшӓлӓш
1248,arbeiten::V,зун,ровотаяш
1249,sammeln::V,ттихӏин,погаш
1250,sammeln::V,вив дишин,погаш
1251,pflücken::V,риттун,кӹрӓш
1252,jagen::V,авли занан,охотничӓйӓш
1253,fischen::V,чавахъру бугьлан,кол кычаш
1254,fassen::V,бугьан,кычаш
1255,hüten::V,урттуйн бакьлан,кӹтӓш
1256,treiben::V,дачин дуллан,шуруяш
1257,treiben::V,лихъан буллан,шуруяш
1258,anbinden::V,бахӏин,ялшташ
1259,anbinden::V,бахӏин,ялышташ
1260,füttern::V,канаки буллан,пукшаш
1261,melken::V,ттизин,шыпшылаш
1262,hacken::V,мюрш буллан,роаш
1263,hacken::V,мюрш бан,роаш
1264,gießen::V,щин дишин,шӓвӓш
1265,reifen::V,диян,кӱӓш
1266,reifen::V,диян,поспейӓш
1267,zubereiten::V,хӏадур дан,йӓмдӹлӓш
1268,zubereiten::V,хӏадур бан,йӓмдӹлӓш
1269,kochen::V,шашан,шолташ
1270,kochen::V,шашан дуллан,шолташ
1271,backen::V,бишлан,кӱктӓш
1272,backen::V,шахьлан,кӱктӓш
1273,braten::V,цӏарайх дуллан,жӓрӓш
1274,umrühren::V,хӏала бан,намалаш
1275,stricken::V,щащлан,пидӓш
1276,stricken::V,щащан,пидӓш
1277,nähen::V,дуруххан,ыргаш
1278,färben::V,ранг щун,пидӓш
1279,reinigen::V,марцӏ бан,чиӓлтӓш
1280,waschen::V,шюшин,мышкаш
1281,abwischen::V,лишин,ӹштӓш
1282,spülen::V,вилаган,шӱӓлтӓш
1283,fegen::V,башин,ӹштӓш
1284,kehren::V,бахьлан,ӹштӓш
1285,baden::V,щинавун учӏлан,нӱштӹлӓш
1286,sich waschen::V,диссун,мышкылташ
1287,sich waschen::V,лажин диссун,мышкылташ
1288,sich waschen::V,лажин дислан,мышкылташ
1289,sich waschen::V,биссун,мышкылташ
1290,sich waschen::V,чурх бислан,мышкылташ
1291,ausziehen::V,ликкан,кыдашаш
1292,anziehen::V,лаххан,чиӓш
1293,sich anziehen::V,янна лаххан,чиӓш
1294,kämmen::V,ттарал дуккан,шерӓш
1295,schmücken::V,чӏюлу бан,цеверемдӓш
1296,sagen::V,учин,манаш
1297,sagen::V,учин,келесӓш
1298,sprechen::V,гъалгъа тӏун,манаш
1299,reden::V,гъалгъа тӏун,шайышташ
1300,sich unterhalten::V,гъалгъа тӏун,хытыраш
