,Concept_ID,ar,ab
720,bald::ADV,قريبا,иласны
721,dann::ADV,ثم,нас
722,gestern::ADV,أمس,иацы
723,gestern::ADV,البارحة,иацы
724,einst::ADV,قديما,зны
725,damals::ADV,حينئذ,усҟан
726,danach::ADV,ثم,нас
727,danach::ADV,بعد ذلك,нас
728,vorher::ADV,من قبل,уаанӡа
729,vorher::ADV,قبل ذلك,уаанӡа
730,zuerst::ADV,أولا,азнаказы
731,zuerst::ADV,أولا,аҧхьа
732,einmal::ADV,مرة,зны
733,manchmal::ADV,أحيانا,зны-зынла
734,oft::ADV,كثيرا,лассы-лассы
735,immer::ADV,دائما,енагь
736,immer::ADV,دائما,еснагь
737,niemals::ADV,لا أبدا,ианакəызаалак
738,hier::ADV,هنا,ара
739,hier::ADV,هنا,абра
740,hier::ADV,هنا,араҟа
741,hierhin::ADV,إلى هنا,ара
742,hierhin::ADV,إلى هنا,араҟа
743,von hier::ADV,من هنا,арантә
744,dort::ADV,هناك,уа
745,dorthin::ADV,إلى هناك,уахь
746,dorthin::ADV,إلى هناك,анахь
747,geradeaus::ADV,إلى الأمام,ишиашоу
748,vorwärts::ADV,إلى الأمام,ҕхьаҟа
749,rückwärts::ADV,إلى الوراء,шьҭахьла
750,zurück::ADV,عودا,шьҭахьҟа
751,zurück::ADV,إلى الخلف,шьҭахьҟа
752,unten::ADV,تحت,лбаа
753,unten::ADV,في الأسفل,лбаа
754,hinab::ADV,إلى تحت,алада
755,oben::ADV,فوق,хыхь
756,oben::ADV,في الأعلى,хыхь
757,hinauf::ADV,إلى فوق,аҩада
758,hinauf::ADV,إلى الأعلى,аҩада
759,überall::ADV,في كل مكان,зегьынцьара
760,nicht::ADV,لا,-м
761,nicht::ADV,لم,-м
762,ein wenig::ADV,قليلا,ҕыҭк
763,kaum::ADV,كاد لا,аарлаҳәа
764,kaum::ADV,كاد لا,афергьҳәа
765,sehr::ADV,جدا,даара
766,sehr::ADV,كثيرا,даара
767,so::ADV,كذا,ас
768,so::ADV,كذا,абас
769,so::ADV,كذلك,ас
770,so::ADV,كذلك,абас
771,noch::ADV,ما زال,макьана
772,nur::ADV,فقط,заҵәык
773,schon::ADV,قد,уажәшьҭа
774,schon::ADV,قد,аиҳа ипоу
775,wieder::ADV,من جديد,ҿыц
776,wieder::ADV,من جديد,дырҩегь
777,wieder::ADV,من جديد,дырҩегьых
778,wieder::ADV,مرة أخرى,ҿыц
779,wieder::ADV,مرة أخرى,дырҩегь
780,wieder::ADV,مرة أخرى,дырҩегьых
781,vergebens::ADV,عبثا,баша
782,vor::PRP,أمام,аҕхьа
783,hinter::PRP,خلف,нхыҵ
784,hinter::PRP,وراء,нхыҵ
785,unter::PRP,تحت,амҵа
786,unter::PRP,تحت,амҵан
787,durch::PRP,عبر,
788,durch::PRP,خلال,
789,neben::PRP,جنب,ааигуара
790,neben::PRP,بجانب,ааигуара
791,zwischen::PRP,بين,абжьара
792,wegen::PRP,بسبب,-иззы
793,wegen::PRP,بسبب,-ҟнытә
794,dies::PRN,هذا,ари
795,dies::PRN,هذا,абри
796,das::PRN,ذلك,Абни
797,das::PRN,ذلك,убри
798,alles::PRN,الكل,зегьы
799,ich::PRN,أنا,са
800,ich::PRN,أنا,сара
801,du::PRN,أنت,бара
802,er::PRN,هو,иара
803,wir::PRN,نحن,ҳара
804,ihr::PRN,أنتم,шәара
805,ihr::PRN,أنتن,шәара
806,sie::PRN,هم,дара
807,sie::PRN,هن,дара
808,was::FPRN,ما,
809,wer::FPRN,من,дарбан
810,wo::FADV,أين,иабыкуу
811,wo::FADV,أين,аба-
812,wo::FADV,أين,ахь-
813,wohin::FADV,إلى أين,иабыкуу
814,wohin::FADV,إلى أين,аба-
815,wohin::FADV,إلى أين,ахь-
816,wie::FADV,كيف,-шҕа
817,warum::FADV,لماذا,избан
818,wieviel::FNUM,كم,заҟа
819,eins::NUM,واحد,акы
820,eins::NUM,واحد,аӡәы
821,zwei::NUM,اثنين,ҩба
822,drei::NUM,ثلاثة,хҕа
823,vier::NUM,أربعة,ҕшьба
824,fünf::NUM,خمسة,хəба
825,sechs::NUM,ستة,фба
826,sieben::NUM,سبعة,Бжьба
827,acht::NUM,ثمانية,ааба
828,neun::NUM,تسعة,жәба
829,zehn::NUM,عشرة,жәаба
830,elf::NUM,أحد عشر,жәеизатәи
831,zwölf::NUM,اثنا عشر,жәаҩа
832,zwanzig::NUM,عشرون,ҩажәа
833,dreißig::NUM,ثلاثون,ҩажәижәабатәи
834,vierzig::NUM,أربعون,ҩынҩажәа
835,fünfzig::NUM,خمسون,ҩынҩажәеижәаба
836,sechzig::NUM,ستون,хынҩажәа
837,siebzig::NUM,سبعون,хынҩажәижәаба
838,achtzig::NUM,ثمانون,ҕшьынҩажәа
839,neunzig::NUM,تسعون,ҕшьынҩажәижәаба
840,hundert::NUM,مئة,шәкы
841,tausend::NUM,ألف,зқьы
842,und::CNJ,و,-и
843,oder::CNJ,أو,ма
844,stehen::V,وقف,агылазаара
845,sitzen::V,جلس,атəара
846,sitzen::V,جلس,атəа(заа)ра
847,liegen::V,رقد,аиара
848,hängen::V,تعلق,акнаҳара
849,werden::V,صار,аҟалара
850,werden::V,أصبح,аҟалара
851,passieren::V,حدث,аҟалара
852,beginnen::V,ابتدأ,алагара
853,enden::V,انتهى,алгара
854,wechseln::V,تغير,аҽыҧсахра
855,aufgehen[Sonne]::V,شرق,агылара
856,aufgehen[Sonne]::V,شرق,ахашлара
857,aufgehen[Sonne]::V,شرق,аҩаҵхахара
858,untergehen[Sonne]::V,غرب,аҭашəара
859,scheinen[Sonne]::V,أضاء,акаҧхара
860,donnern::V,رعد,адыдра
861,wehen::V,هب,асра
862,strömen::V,جرى,акаҭəара
863,fließen::V,سال,ацара
864,sich drehen::V,دار,ахагьежьра
865,schwanken::V,ترنح,аҵысра
866,schwingen::V,ترجح,ахызазара
867,schwingen::V,ترجح,акьаандара
868,fallen::V,سقط,акаҳара
869,brennen::V,احترق,абылра
870,rauchen::V,دخن,ахылҵра
871,regnen::V,أمطر,аура
872,gefrieren::V,تجمد,аҵаара
873,tauen::V,ذاب,аӡҭра
874,schmelzen::V,ذاب,ақəӡыҭра
875,schmelzen::V,ذاب,аҭəара
876,trocknen::V,نشف,абара
877,sieden::V,غلى,ашра
878,faulen::V,فسد,абаара
879,verfaulen::V,تعفن,абаара
880,verfaulen::V,تعفن,аилашра
881,reißen::V,انقطع,аҧжəара
882,versinken::V,غرق,аӡааҟəрылара
883,vergehen::V,مضى,ацара
884,erscheinen::V,لاح,ацəырҵра
885,erscheinen::V,ظهر,ацəырҵра
886,verschwinden::V,غاب,аҵашəкəара
887,sinken::V,هبط,атəара
888,sinken::V,هبط,алаҟəра
889,abnehmen::V,نقص,ацӡаара
890,abnehmen::V,نقص,аиҵалара
891,zunehmen::V,ازداد,аҽырҭбаара
892,zunehmen::V,ازداد,аиҵыҵра
893,zunehmen::V,ازداد,арацəахара
894,steigen::V,صعد,азҳара
895,steigen::V,صعد,ашьҭыҵра
896,steigen::V,صعد,адухара
897,steigen::V,صعد,ацлара
898,steigen::V,ارتفع,азҳара
899,steigen::V,ارتفع,ашьҭыҵра
900,steigen::V,ارتفع,адухара
901,steigen::V,ارتفع,ацлара
902,wachsen::V,نما,азҳара
903,wachsen::V,نبت,азҳара
904,glänzen::V,لمع,ацыр-цырра
905,glänzen::V,لمع,ацыҩ-цыҩра
906,glänzen::V,لمع,аказказра
907,funkeln::V,تلألأ,ашап-шапра
908,funkeln::V,تلألأ,ацым-цымра
909,lärmen::V,ضج,ашьҭыбжьгара
910,lärmen::V,ضج,аҕьҕьаҳәа аилалара
911,lärmen::V,صخب,ашьҭыбжьгара
912,lärmen::V,صخب,аҕьҕьаҳәа аилалара
913,läuten::V,قرع,аҵəҵəасра
914,klingeln::V,دق,аҵəҵəасра
915,klirren::V,قعقع,ахьархьарра
916,klirren::V,قعقع,архьархьарра
917,brausen::V,عج,аилаҽҽара
918,brausen::V,عج,еилашуера
919,rauschen::V,حف,
920,klingen::V,رن,агара
921,klingen::V,رن,ашьҭыбжь гара
922,bellen::V,نبح,ашра
923,heulen::V,عوى,ауура
924,blasen::V,نفخ,аҭəҳəара
925,pfeifen::V,صفر,ашəшəра
926,schreien::V,صرخ,аҳəҳəара
927,schreien::V,صرخ,ахəаара
928,schreien::V,صرخ,аҟаара
929,stöhnen::V,أن,ақьра
930,zittern::V,ارتعش,аҵыс-ҵысра
931,leben::V,عاش,аҟазаара
932,geboren werden::V,ولد,Аира
933,atmen::V,تنفس,аҕсыҕ лагаҩагара
934,trinken::V,شرب,ажəра
935,essen::V,أكل,акрыфара
936,schlucken::V,جرع,албаадара
937,müde werden::V,تعب,ааҕсара
938,einschlafen::V,نام,ацəара
939,schlafen::V,نام,ацəазаара
940,aufwachen::V,استيقظ,аҿыхара
941,aufstehen::V,قام,Агəылҵра
942,sich erholen::V,استجم,аҧсшьара
943,krank werden::V,مرض,ачмазаҩхара
944,krank sein::V,مرض,аҳəарҧсарра
945,schmerzen::V,آلم,ахьра
946,husten::V,كح,аимҳәара
947,husten::V,سعل,аимҳәара
948,genesen::V,نقه,абзиахара
949,genesen::V,نقه,аӷəӷəахара
950,sterben::V,مات,аҧсра
951,umkommen::V,هلك,аҭахара
952,sich bewegen::V,تحرك,аиҭаҵра
953,sich rühren::V,تحرك,ақəацара
954,sich erheben::V,قام,аҩагылара
955,sich setzen::V,جلس,атəара
956,hinfallen::V,وقع,акаҳара
957,laufen::V,مشى,аныҟəара
958,schreiten::V,خطا,ашьаҿа еихгара
959,spazierengehen::V,تنزه,анеи-ааира
960,eilen::V,عجل,аццакра
961,sich beeilen::V,استعجل,аццакра
962,sausen::V,أسرع,аҧырра
963,sausen::V,أسرع,иҭрысны
964,sausen::V,أسرع,ишьҭҟьаны ацара
965,rennen::V,عدا,аҩра
966,rennen::V,ركض,аҩра
967,springen::V,قفز,аҧара
968,klettern::V,تسلق,ақəлара
969,schaukeln::V,تأرجح,аҟəараҟəанҽара
970,kriechen::V,دب,аҳəазара
971,kriechen::V,زحف,аҳəазара
972,schwimmen::V,سبح,аӡсара
973,tauchen::V,غطس,ахəӡааҵəира
974,rudern::V,جذف,аҵшьра
975,fahren::V,ركب,акала
976,fahren::V,سافر,акала
977,fliegen::V,طار,аҧырра
978,gehen::V,سار,аиҭаҵра
979,gehen::V,ذهب,аиҭаҵра
980,weggehen::V,ذهب,ацара
981,weggehen::V,انصرف,ацара
982,abfahren::V,رحل,адəықəлара
983,abfahren::V,رحل,ацара
984,anhalten::V,توقف,ааныргылара
985,hineingehen::V,دخل,аҭалара
986,eintreten::V,دخل,аҩналара
987,kommen::V,أتى,аара
988,kommen::V,أتى,ааира
989,kommen::V,جاء,аара
990,kommen::V,جاء,ааира
991,ankommen::V,وصل,ааира
992,ankommen::V,وصل,аара
993,ankommen::V,وصل,анеира
994,zurückkommen::V,عاد,азыхынҳəра
995,zurückkommen::V,رجع,азыхынҳəра
996,bleiben::V,مكث,аанхара
997,bleiben::V,مكث,анхара
998,bleiben::V,مكث,аангылара
999,warten::V,انتظر,азҧшзаара
1000,erwarten::V,ترقب,азҧшра
1001,erwarten::V,انتظر,азҧшра
1002,suchen::V,بحث,ашьҭазаара
1003,finden::V,وجد,аҧшаара
1004,versuchen::V,حاول,аҽазкра
1005,vorbereiten::V,أعد,армазеира
1006,vorbereiten::V,حضر,армазеира
1007,lieben::V,أحب,абзиабара
1008,mögen::V,أحب,агəаҧхара
1009,lachen::V,ضحك,аччара
1010,rühren::V,أثر,арҵəуара
1011,weinen::V,بكى,аҵəуара
1012,schimpfen::V,سب,ацəҳара
1013,schimpfen::V,شتم,ацəҳара
1014,sich ärgern::V,زعل,агəаара
1015,sich fürchten::V,هاب,аӡыӡара
1016,fürchten::V,خاف,ацəшəара
1017,fürchten::V,خشي,ацəшəара
1018,fliehen::V,هرب,абналара
1019,fliehen::V,هرب,ацəцара
1020,flüchten::V,فر,абналара
1021,flüchten::V,فر,ацəцара
1022,sehen::V,رأى,абара
1023,anschauen::V,نظر,ахəаҧшра
1024,ansehen::V,نظر,ахəаҧшра
1025,hören::V,سمع,аҳара
1026,zuhören::V,أصغى,азыӡырҩра
1027,probieren::V,ذاق,аҧышəара
1028,riechen::V,شم,афыҩра
1029,riechen::V,استنشق,афыҩра
1030,fühlen::V,شعر,анырра
1031,fühlen::V,شعر,ацәакырра
1032,scheinen::V,ظهر,шәа
1033,scheinen::V,ظهر,аацәырҵа
1034,zu sehen sein::V,ظهر,
1035,vernehmen::V,سمع,аҳара
1036,frieren::V,بردان,ашəра
1037,frieren::V,بردان,аҵаара
1038,tun::V,فعل,аҟаҵара
1039,können::V,قدر,алшара
1040,können::V,استطاع,алшара
1041,wollen::V,شاء,аҭахра
1042,wollen::V,أراد,аҭахра
1043,anfangen::V,بدأ,алагара
1044,beenden::V,أنهى,алгара
1045,aufhören::V,توقف,аҟəыҵра
1046,aufhören::V,انقطع,аҟəыҵра
1047,gelingen::V,نجح,аура
1048,gelingen::V,نجح,аманшəалахара
1049,gelingen::V,نجح,алҵра
1050,geraten::V,طلع,нзаарын
1051,öffnen::V,فتح,аартра
1052,schließen::V,أغلق,аркра
1053,stellen::V,وضع,аргылара
1054,stellen::V,أقام,аргылара
1055,setzen::V,أجلس,артəара
1056,legen::V,وضع,ақəҵара
1057,berühren::V,مس,акьысра
1058,berühren::V,مس,алакьысра
1059,berühren::V,لمس,акьысра
1060,berühren::V,لمس,алакьысра
1061,verbinden::V,ربط,аҿаҳəара
1062,verbinden::V,وصل,аҿаҳəара
1063,bedecken::V,غطى,ақəршəра
1064,aufhängen::V,علق,акнаҳара
1065,anzünden::V,أوقد,аркра
1066,aufheben::V,لقط,ашьҭыхра
1067,zurücklassen::V,ترك,аныжьра
1068,verlieren::V,فقد,ацəыӡра
1069,fallen lassen::V,أسقط,ацəкаҳара
1070,machen::V,فعل,ачаҧара
1071,herstellen::V,صنع,аиҵдара
1072,herstellen::V,أنتج,аиҵдара
1073,bauen::V,بنى,аргылара
1074,bauen::V,شيد,аргылара
1075,reparieren::V,صلح,арҽеира
1076,verbessern::V,صحح,аиҕьтəра
1077,ändern::V,غير,аҧсахра
1078,graben::V,حفر,ажра
1079,beugen::V,ثنى,арҟəра
1080,beugen::V,ثنى,архəара
1081,beugen::V,أحنى,арҟəра
1082,beugen::V,أحنى,архəара
1083,biegen::V,لوى,арҟəра
1084,biegen::V,لوى,архəара
1085,drehen::V,أدار,аргьежьра
1086,drehen::V,دور,аргьежьра
1087,wenden::V,قلب,
1088,umdrehen::V,قلب,аарҳәра
1089,heben::V,رفع,аҩахара
1090,heben::V,رفع,араҳара
1091,hochheben::V,رفع,ахагалара
1092,hochheben::V,رفع,ашьҭҳəара
1093,ergreifen::V,مسك,
1094,halten::V,مسك,акра
1095,drücken::V,ضغط,ақəрӷəӷəара
1096,schieben::V,حرك,аҵгəара
1097,schieben::V,حرك,агəара
1098,kratzen::V,خدش,ацəҟьара
1099,lecken::V,لعق,арбзара
1100,beißen::V,عض,ацҳара
1101,abreißen::V,قلع,амжəара
1102,abschneiden::V,قطع,ахҵəара
1103,abschneiden::V,قطع,аҿахҵəара
1104,binden::V,ربط,аҿаҳəара
1105,stecken::V,دس,алаҵара
1106,brechen::V,كسر,аҧҵəара
1107,klopfen::V,طرق,асра
1108,hauen::V,ضرب,ақəкшара
1109,kleben::V,ألصق,аҷабра
1110,reiben::V,حك,арҟəыҷра
1111,streichen::V,نشر,ахьшьра
1112,schleifen::V,سن,ахра
1113,schneiden::V,قطع,аҧҟара
1114,rütteln::V,رج,арҵысра
1115,schütteln::V,هز,аршəшəара
1116,schwenken::V,لوح,аҟьара
1117,schütten::V,صب,аҭаҭəара
1118,füllen::V,ملأ,арҭəра
1119,einwickeln::V,لف,алаҳəара
1120,tragen::V,حمل,аҩагара
1121,schleppen::V,سحب,арҳəазара
1122,ziehen::V,سحب,ахара
1123,aufbewahren::V,حفظ,аҵəахра
1124,werfen::V,رمى,аршəра
1125,werfen::V,ألقى,аршəра
1126,fangen::V,التقط,акра
1127,packen::V,مسك,анкра
1128,packen::V,مسك,аҵкаара
1129,verstecken::V,خبأ,аҵəахра
1130,teilen::V,قسم,ашара
1131,schicken::V,بعث,ашьҭра
1132,schicken::V,أرسل,ашьҭра
1133,bringen::V,جلب,аагара
1134,hinzufügen::V,أضاف,ацҵара
1135,bekommen::V,حصل,аҧшаара
1136,bekommen::V,حصل,архиара
1137,bekommen::V,حصل,аура
1138,erhalten::V,استلم,аиура
1139,nehmen::V,أخذ,агара
1140,wählen::V,اختار,алҧшаара
1141,auswählen::V,انتقى,алхра
1142,bewahren::V,حافظ,
1143,behindern::V,عاق,аҧырхагахара
1144,verderben::V,أفسد,алгара
1145,verderben::V,أفسد,абжьыхра
1146,verderben::V,أفسد,аҧхасҭатəра
1147,beschädigen::V,أضر,аҧхасҭатəра
1148,zerbrechen::V,كسر,аҧҽра
1149,zerreißen::V,مزق,аҧжəара
1150,zerstören::V,دمر,аилаҧыххаара
1151,verbrennen::V,حرق,абылра
1152,geben::V,أعطى,аҭара
1153,reichen::V,ناول,аҭара
1154,schenken::V,وهب,аҩгара
1155,versprechen::V,وعد,ақəргəыӷра
1156,wünschen::V,تمنى,
1157,loben::V,مدح,арҽхəара
1158,küssen::V,قبل,агəӡра
1159,wiegen::V,هدهد,
1160,zudecken::V,غطى,аҵахҩара
1161,zudecken::V,غطى,ақəршəра
1162,wecken::V,أيقظ,арҿыхара
1163,zeigen::V,أرى,арбара
1164,führen::V,دل,аныҟəгара
1165,lehren::V,علم,арҵара
1166,unterrichten::V,علم,арҧхьара
1167,aufziehen::V,ربى,ааӡара
1168,leiten::V,دل,ахагылазаара
1169,leiten::V,أدار,ахагылазаара
1170,antreiben::V,حث,арццакра
1171,lassen::V,حدا,арҟаҵара
1172,einladen::V,دعا,ааҕхьара
1173,einladen::V,دعا,анаҧхьара
1174,vereinigen::V,وحد,аилаҵара
1175,besuchen::V,زار,абара
1176,treffen::V,قابل,аҧылара
1177,sich versammeln::V,اجتمع,аизара
1178,spielen::V,لعب,ахəмарра
1179,singen::V,غنى,ашəаҳəара
1180,tanzen::V,رقص,акəашара
1181,sich trennen::V,افترق,аилыҵра
1182,verlassen::V,ترك,акажьра
1183,retten::V,نجى,Аиқəрхара
1184,retten::V,أنقذ,Аиқəрхара
1185,bewachen::V,حرس,ахьчара
1186,schützen::V,حمى,ацəыхьчара
1187,verteidigen::V,دافع,ахьчара
1188,sich schlagen::V,تضارب,аисра
1189,schießen::V,أطلق,ахысра
1190,siegen::V,انتصر,аиааира
1191,ärgern::V,أزعل,аргəаара
1192,schlagen::V,ضرب,асра
1193,schlagen::V,ضرب,аҭасра
1194,treten::V,رفس,
1195,stechen::V,شك,алакшара
1196,stoßen::V,دفع,агəҭасра
1197,stehlen::V,سرق,аӡара
1198,stören::V,ضايق,аҧырхагахара
1199,belästigen::V,أزعج,аргəамҵра
1200,verbergen::V,كتم,аӡара
1201,täuschen::V,خدع,ажьара
1202,betrügen::V,غش,ажьара
1203,töten::V,قتل,ашьра
1204,wohnen::V,سكن,анхара
1205,arbeiten::V,عمل,аусура
1206,arbeiten::V,اشتغل,аусура
1207,sammeln::V,جمع,аҟəшəара
1208,pflücken::V,جنى,аҿыршəара
1209,pflücken::V,جنى,аҿыхра
1210,pflücken::V,قطف,аҿыршəара
1211,pflücken::V,قطف,аҿыхра
1212,jagen::V,صاد,ашəарыцара
1213,fischen::V,اصطاد,аҧсыӡ икуеит
1214,fassen::V,قبض,акра
1215,hüten::V,رعى,арҳəра
1216,hüten::V,رعى,ахьчара
1217,treiben::V,ساق,акацара
1218,anbinden::V,ربط,адҳəалара
1219,füttern::V,علف,акырҿаҵара
1220,melken::V,حلب,ахьара
1221,hacken::V,فرم,аҟəаҟəара
1222,gießen::V,سقى,аҵаҭəара
1223,reifen::V,نضج,ашəра
1224,reifen::V,نضج,аҟалара
1225,zubereiten::V,حضر,ацура
1226,kochen::V,طبخ,ажəра
1227,backen::V,خبز,аӡра
1228,braten::V,قلى,аӡра
1229,braten::V,حمر,аӡра
1230,umrühren::V,قلب,аилрыхра
1231,stricken::V,حاك,аҧара
1232,nähen::V,خاط,аӡахра
1233,färben::V,صبغ,ашəра
1234,färben::V,لون,ашəра
1235,reinigen::V,نظف,арыцқьара
1236,waschen::V,غسل,аӡәӡәара
1237,abwischen::V,مسح,арбара
1238,spülen::V,شطف,аҭыршара
1239,fegen::V,كنس,аҧссара
1240,kehren::V,كنس,
1241,baden::V,استحم,аҽыкəабара
1242,sich waschen::V,اغتسل,аҽыӡəӡəара
1243,ausziehen::V,خلع,ашəыхра
1244,anziehen::V,لبس,ашəҵара
1245,sich anziehen::V,اكتسى,аҽеилаҳəара
1246,kämmen::V,مشط,аҳəара
1247,schmücken::V,زين,арҧшӡара
1248,sagen::V,قال,аҳəара
1249,sprechen::V,تكلم,ацəажəара
1250,reden::V,تكلم,ацəажəара
1251,reden::V,تكلم,аицәажәара
1252,sich unterhalten::V,تحادث,аицәажәара
1253,fragen::V,سأل,азҵаара
1254,bitten::V,رجا,аҳəара
1255,erzählen::V,حكي,аҳəара
1256,mitteilen::V,بلغ,азыцҳара
1257,nennen::V,سمى,ахьӡҵара
1258,rufen::V,نادى,азҿыҭра
1259,prahlen::V,فشر,аҽхəара
1260,prahlen::V,تفاخر,аҽхəара
1261,übersetzen::V,ترجم,аиҭагара
1262,denken::V,فكر,азхəыцра
1263,glauben::V,اعتقد,ахаҵара
1264,bemerken::V,لاحظ,агəаҭара
1265,erkennen::V,عرف,адырра
1266,begreifen::V,فهم,аилкаара
1267,begreifen::V,أدرك,аилкаара
1268,verstehen::V,فهم,аҳара
1269,lernen::V,درس,аҵара
1270,wissen::V,علم,адырра
1271,sich erinnern an::V,تذكر,агəаларшəара
1272,vergessen::V,نسي,ахашҭра
1273,messen::V,قاس,ашəара
1274,zählen::V,عد,аҧхьаӡара
1275,zählen::V,أحصى,аҧхьаӡара
1276,rechnen::V,حسب,аҳасабра
1277,lesen::V,قرأ,аҧхьара
1278,malen::V,صور,
1279,zeichnen::V,رسم,
1280,schreiben::V,كتب,
1281,besitzen::V,حاز,амазаара
1282,besitzen::V,ملك,амазаара
1283,kaufen::V,اشترى,Аахəара
1284,verkaufen::V,باع,аҭира
1285,bezahlen::V,دفع,ахҭынҵара
1286,bezahlen::V,دفع,ашəара
1287,zahlen::V,سدد,ашəара
1288,beherrschen::V,حكم,
1289,ertragen::V,أطاق,ачҳара
1290,ertragen::V,تحمل,ачҳара
