,Concept_ID,mdf,ady
678,jung::A,од,ныбжьыкӏэ́
679,arm::A,а́шу,тхьамы́кӏ
680,reich::A,козя,бай
681,bekannt::A,содаф,нэӏуа́с
682,berühmt::A,содавикс,цӏэры́ӏу
683,fremd::A,лия,хымэ
684,fremd::A,аф содаф,хымэ
685,verschieden::A,аф фкя ла́цонь,зэфэшъхьафы
686,nah::A,мала,благъэ́
687,nah::A,аф ичкоздень,благъэ́
688,fern::A,и́чкоздень,чыжьэ
689,fern::A,куна́рдонь,чыжьэ
690,linker::A,кержи,сэмэ́гу
691,rechter::A,види,джабгъу
692,anderer::A,лия,нэмы́кӏ
693,erster::A,васенце,апэр
694,zweiter::A,омбоце,я́тӏонэр
695,dritter::A,колмоце,ящэнэр
696,letzter::A,ме́кольце,аужыр
697,allein::ADV,ськамонза,зы
698,auf einmal::ADV,вихцок,ардэдэм
699,auf einmal::ADV,вихцок,асыхьатым
700,zusammen::ADV,марс,зэгъусэхэ́у
701,zusammen::ADV,ма́рса,зэгъусэхэ́у
702,lange::ADV,кува́тьс,бэрэ́
703,plötzlich::ADV,а́пак учт,зэкӏэм
704,sofort::ADV,тяникиге,ардэдэм
705,sofort::ADV,тяникиге,асыхьатым
706,später::ADV,ме́ле,нэужым
707,jetzt::ADV,тяни,джы
708,heute::ADV,тячи,непэ́
709,morgen::ADV,ва́нды,неу́щы
710,bald::ADV,курок,псынкӏэу
711,dann::ADV,меле,нэужым
712,dann::ADV,сяда меле,нэужым
713,gestern::ADV,ися́к,тыгъуа́с
714,einst::ADV,весть,зэгорэ́м
715,einst::ADV,мзя́рда-бди,зэгорэ́м
716,damals::ADV,эста,армэ
717,damals::ADV,эста,ащыгъум
718,danach::ADV,меле,нэужым
719,vorher::ADV,инголи,нахьыпэм
720,zuerst::ADV,ва́сенда,
721,einmal::ADV,весть,зэ
722,manchmal::ADV,лия́ста,
723,manchmal::ADV,ко́ста-ко́ста,
724,oft::ADV,си́деста,бэрэ
725,immer::ADV,фалу,ренэ́у
726,immer::ADV,най,ренэ́у
727,niemals::ADV,аф мзя́рдонга,
728,hier::ADV,тяса,
729,hierhin::ADV,сей,
730,hierhin::ADV,тяза,
731,von hier::ADV,тя́ста,
732,dort::ADV,тоса,модэ
733,dorthin::ADV,тов,модэ́
734,dorthin::ADV,тоза,модэ́
735,geradeaus::ADV,ви́деста,занкӏэу
736,vorwärts::ADV,и́нголи,ыпэкӏэ
737,rückwärts::ADV,ме́ки,ыужыкӏэ́
738,zurück::ADV,ме́ки,ыужыкӏэ́
739,unten::ADV,ала,ычӏэкӏэ́
740,hinab::ADV,алу,ычӏэгъы́
741,hinab::ADV,алу,ычӏэкӏэ́
742,oben::ADV,вяре,ышъхьагъы
743,hinauf::ADV,вяри,ышъхьагъыкӏэ
744,überall::ADV,се́мбе ва́стова,тыди́
745,überall::ADV,се́мбе ва́стова,тыдэкӏи́
746,nicht::ADV,аф,-п
747,nicht::ADV,аф,мы-
748,ein wenig::ADV,аф лама,тӏэкӏу
749,kaum::ADV,а́ньцек,къоды́й
750,sehr::ADV,пяк,дэд
751,so::ADV,ста́не,ащ фэд
752,so::ADV,ста́не,мыщ фэд
753,so::ADV,ста́не,джащ фэд
754,noch::ADV,нинге,джыри
755,nur::ADV,аньцек,ныӏэ́п
756,schon::ADV,ни,
757,wieder::ADV,та́га,джыри
758,vergebens::ADV,стак,пкӏэнчъэ́у
759,vor::PRP,инголе,пашъхьэ́
760,hinter::PRP,фтала,кӏы́б
761,hinter::PRP,мельге,кӏы́б
762,unter::PRP,ала,чӏэ-
763,durch::PRP,пачк,пхыры-
764,neben::PRP,ваксса,дэжь
765,zwischen::PRP,ёткса,азыфа́гу
766,wegen::PRP,сюнеда,къы-
767,dies::PRN,тя,ар
768,das::PRN,ся,а
769,das::PRN,ся,мо
770,das::PRN,тона,а
771,das::PRN,тона,мо
772,alles::PRN,сембе,зэкӏэ́
773,ich::PRN,мон,сэ
774,du::PRN,тон,о
775,er::PRN,сон,ар
776,wir::PRN,минь,тэ
777,ihr::PRN,тинь,шъо
778,sie::PRN,синь,ахэр
779,was::FPRN,мезе,сыд
780,wer::FPRN,кие,хэт
781,wo::FADV,коса,тыдэ́
782,wohin::FADV,ков,тыдэ́
783,wohin::FADV,коза,тыдэ́
784,wie::FADV,ко́да,сыдэущтэ́у
785,warum::FADV,мес,сыд пае́
786,wieviel::FNUM,мзя́ра,тхьапш
787,wieviel::FNUM,мзя́ра,сыд фэди́з
788,eins::NUM,фкя,зы
789,zwei::NUM,кафта,тӏу
790,drei::NUM,колма,щы
791,vier::NUM,ниле,плӏы
792,fünf::NUM,вете,тфы
793,sechs::NUM,кота,хы
794,sieben::NUM,сисем,блы
795,acht::NUM,кафкса,и
796,neun::NUM,ве́йхкса,бгъу
797,zehn::NUM,кемонь,пшӏы
798,elf::NUM,кефкие,пшӏыкӏузы́
799,zwölf::NUM,кемгафтува,пшӏыкӏутӏу
800,zwanzig::NUM,комсь,тӏокӏы́
801,dreißig::NUM,колмогемонь,щэкӏы
802,vierzig::NUM,нильге́монь,тӏокӏи́тӏу
803,fünfzig::NUM,ве́дьгемонь,шъэны́ыкъу
804,sechzig::NUM,ко́дгемонь,тӏокӏи́щ
805,siebzig::NUM,сизьге́монь,тӏокӏищырэ́ пшӏырэ́
806,achtzig::NUM,ка́фксогемонь,тӏокӏи́пӏ
807,neunzig::NUM,ве́йхксогемонь,тӏокӏиилӏырэ́ пшӏырэ́
808,hundert::NUM,сяда,шъэ
809,tausend::NUM,тёжянь,мин
810,und::CNJ,и,ыкӏи
811,und::CNJ,дъ,ыкӏи
812,oder::CNJ,или,е
813,oder::CNJ,али,е
814,stehen::V,а́щемс стя́да,ущытын
815,stehen::V,а́щемс стя́да,умыхъыен
816,sitzen::V,ащемс озада,уисын
817,sitzen::V,ащемс озада,утесын
818,liegen::V,ма́дозь а́щемс,телъы́н
819,hängen::V,нюрьгомс,къыщылэлын
820,hängen::V,нюрьгомс,къыщылэлын щыгъын быхъур
821,werden::V,арамс,хъун
822,werden::V,тиевомс,хъун
823,passieren::V,лисэмс,къэхъун
824,passieren::V,эвондамс,къэхъун
825,beginnen::V,ушедомс,къежьэн
826,beginnen::V,ушедомс,къыублэн
827,enden::V,лоткамс,ухы́н
828,wechseln::V,по́лафнемс,зэхъожьы́н
829,aufgehen[Sonne]::V,стямс,къыкъокӏы́н
830,aufgehen[Sonne]::V,лисемс,къыкъокӏы́н
831,untergehen[Sonne]::V,валгомс,къохьан
832,scheinen[Sonne]::V,ва́лдоптомс,къепсыи
833,donnern::V,торамс,гъогъон
834,wehen::V,уфа́мс,епщэ́н
835,strömen::V,шудемс,чъэн
836,fließen::V,шудемс,чъэн
837,sich drehen::V,шаромс,зыгъэчэрэгъу́н
838,schwanken::V,якамс,хъые́н
839,schwingen::V,люксемс,зыгъэхъые́н
840,schwingen::V,нюрьсемс,зыгъэхъые́н
841,fallen::V,прамс,къефэхы́н
842,fallen::V,прашендомс,къефэхы́н
843,brennen::V,паломс,стын
844,rauchen::V,качадомс,ӏугъо къикӏын
845,regnen::V,пиземс,къещхы́н
846,gefrieren::V,эйндамс,дыкъын
847,gefrieren::V,кельмомс,дыкъын
848,tauen::V,соламс,жъун
849,schmelzen::V,соламс,ткӏун
850,trocknen::V,коськомс,гъушъы́н
851,trocknen::V,коськомс,чъэпхъу́н
852,sieden::V,лакамс,жъон
853,faulen::V,наксадомс,шъун
854,verfaulen::V,наксадомс,шъун
855,reißen::V,сязевомс,зэӏэтхъы́н
856,versinken::V,ваямс,чӏихьан
857,vergehen::V,ётамс,блэкӏы́н
858,erscheinen::V,эвондамс,къэлъэгъон
859,verschwinden::V,юма́мс,кӏодыжьы́н
860,sinken::V,валгомс,
861,abnehmen::V,киремс,къыкӏичын
862,zunehmen::V,ламокстомс,хэхъо́н
863,zunehmen::V,рашнемс,хэхъо́н
864,steigen::V,кеподемс,къежьэн
865,wachsen::V,касомс,хэхъо́н
866,wachsen::V,касомс,къэкӏы́н
867,glänzen::V,цинзелдомс,цӏыу́н
868,glänzen::V,цифордомс,цӏыу́н
869,funkeln::V,ци́фтордомс,жъыу́н
870,lärmen::V,жалнамс,бырсыры́н
871,läuten::V,гайфтемс,теон
872,klingeln::V,гайфтемс,теон
873,klirren::V,ка́нзеркшнемс,
874,brausen::V,жоледемс,шъуин
875,rauschen::V,вжнамс,макъэ гъэӏун
876,rauschen::V,гамнамс,макъэ гъэӏун
877,klingen::V,кайгомс,къыхэӏукӏын
878,bellen::V,ува́мс,хьакъу́н
879,heulen::V,сувомс,быун
880,heulen::V,урнамс,быун
881,blasen::V,уфа́мс,епщэ́н
882,pfeifen::V,вяшкомс,шъуин
883,schreien::V,пешкодомс,куо́н
884,schreien::V,пешкодомс,кӏыи́н
885,stöhnen::V,куфцемс,щэӏун
886,zittern::V,таромс,кӏэзэзын
887,leben::V,эрямс,псэу́н
888,geboren werden::V,шачемс,къэхъун
889,atmen::V,ажнамс,жьы къэщэ́н
890,trinken::V,симомс,ешъо́н
891,essen::V,ярхцамс,шхын
892,schlucken::V,нилемс,бдырыин
893,müde werden::V,сиземс,пшъын
894,einschlafen::V,матодовомс,хэчъыен
895,schlafen::V,удомс,чъые́н
896,aufwachen::V,съргоземс,къэущы́н
897,aufstehen::V,стямс,уцу́н
898,sich erholen::V,ваймосемс,зыгъэпсэфын
899,krank werden::V,сярядькстомс,сымаджэ́ хъун
900,krank sein::V,сярядемс,сымэджэ́н
901,schmerzen::V,сярядемс,сымэджэ́н
902,husten::V,козомс,пскэ́н
903,genesen::V,пъ́чкамс,хъужьын
904,sterben::V,куломс,лӏэн
905,umkommen::V,юма́мс,хэкӏодэн
906,sich bewegen::V,шаштомс,хъые́н
907,sich rühren::V,сърхка́мс,хъые́н
908,sich erheben::V,стямс,къэтэджын
909,sich setzen::V,озамс,тӏысы́н
910,hinfallen::V,прамс,ебэджы́н
911,hinfallen::V,сяворемс,ебэджы́н
912,laufen::V,якамс,кӏон
913,schreiten::V,молемс,кӏон
914,schreiten::V,аськолямс,кӏон
915,spazierengehen::V,якамс,къэкӏухьэн
916,eilen::V,эряскодомс,гузэжъон
917,sich beeilen::V,эряскодомс,гуӏэ́н
918,sausen::V,лиемс,псынкӏэ́у чъэн
919,rennen::V,арнемс,чъэн
920,springen::V,комотнемс,пкӏэн
921,klettern::V,ку́цемс,дэцохъоен
922,schaukeln::V,нюрямс,уешӏэн
923,kriechen::V,шаштомс комада,цохъо́н
924,schwimmen::V,уемс,есы́н
925,tauchen::V,юпиемс,зычӏэгъэо́н
926,tauchen::V,чёпафнемс,зычӏэгъэо́н
927,rudern::V,па́немс ве́неж,къошъо бэщкӏэ фын
928,fahren::V,ардомс,кӏон
929,fliegen::V,лиемс,быбы́н
930,gehen::V,молемс,кӏон
931,weggehen::V,тумс,ӏукӏын
932,abfahren::V,тумс,ежьэн
933,anhalten::V,лоткамс,къэуцу́н
934,hineingehen::V,сува́мс,ихьан
935,eintreten::V,сува́мс,чӏэхьан
936,kommen::V,самс,къэкӏо́н
937,ankommen::V,самс,къэсы́н
938,ankommen::V,пачкодемс,къэсы́н
939,zurückkommen::V,мърдамс,гъэзэжьын
940,bleiben::V,иля́домс,къэнэ́н
941,warten::V,учемс,пэплъэ́н
942,erwarten::V,учемс,ежэн
943,suchen::V,вешемс,лъыхъу́н
944,finden::V,мумс,къэгъоты́н
945,finden::V,мумс,къыхэгъэщы́н
946,versuchen::V,варчсемс,пылъы́н
947,vorbereiten::V,анокламс,гъэхьазыры́н
948,lieben::V,кельгомс,шӏу плъэгъу́н
949,mögen::V,кельгомс,шӏу плъэгъу́н
950,lachen::V,рахамс,щхын
951,lachen::V,рахсемс,щхын
952,rühren::V,токамс седи,гур гъэузын
953,weinen::V,авардемс,гъын
954,schimpfen::V,сюцемс,хъонэн
955,sich ärgern::V,кяжиямс,губжы́н
956,sich fürchten::V,пелемс,щынэ́н
957,fürchten::V,пелемс,щынэ́н
958,fliehen::V,ворьгодемс,
959,flüchten::V,ша́домс,
960,flüchten::V,во́рьгодемс,
961,sehen::V,няемс,льэгъу́н
962,anschauen::V,ваномс,плъэн
963,anschauen::V,ваномс,еплъы́н
964,ansehen::V,ваномс,плъэн
965,hören::V,марямс,зэхэхын
966,zuhören::V,ку́лхдоньомс,дэӏо́н
967,probieren::V,варжамс,хэӏэн
968,riechen::V,никса́мс,пэмэ́н
969,fühlen::V,марямс,зэхэпшӏэн
970,scheinen::V,ня́евомс,уащыхъу́н
971,scheinen::V,ня́евомс,уашӏошӏы́н
972,zu sehen sein::V,ня́евомс,зэрэлъэгъу́н
973,vernehmen::V,марямс,зэхэхын
974,frieren::V,паломс,дыкъын
975,frieren::V,паломс,пӏыкӏэн
976,frieren::V,паломс,чъыӏэ́ лӏэн
977,frieren::V,кельмомс,дыкъын
978,frieren::V,кельмомс,пӏыкӏэн
979,frieren::V,кельмомс,чъыӏэ́ лӏэн
980,tun::V,тиемс,шӏын
981,können::V,маштомс,лъэкӏы́н
982,wollen::V,-не-,фэе́н
983,anfangen::V,ушедомс,ублэн
984,beenden::V,аде́ламс,ухы́н
985,aufhören::V,лоткамс,щыгъэтын
986,gelingen::V,удалакшнемс,хъун
987,geraten::V,лисемс,
988,öffnen::V,панжемс,ӏухы́н
989,schließen::V,сёлгомс,игъэсэн
990,stellen::V,путомс,бгъэуцун
991,setzen::V,озафнемс,гъэтӏысы́н
992,setzen::V,озавтнемс,гъэтӏысы́н
993,legen::V,путомс,хэлъхьа́н
994,berühren::V,токамс,эӏэн
995,berühren::V,токамс,нэсын
996,verbinden::V,сотомс,зэхэпхэ́н
997,verbinden::V,сотомс,пхын
998,bedecken::V,комачамс,техъо́н
999,bedecken::V,вельхтямс,техъо́н
1000,aufhängen::V,повфтамс,пылъэ́н
1001,anzünden::V,крьвя́стемс,хэгъэнэ́н
1002,aufheben::V,кеподемс,
1003,aufheben::V,касфтомс,
1004,zurücklassen::V,ка́домс,къэгъэнэ́н
1005,verlieren::V,юма́фтомс,чӏэ́нэн
1006,verlieren::V,юма́фтомс,шӏокӏоды́н
1007,fallen lassen::V,прафтомс,чӏэунэн
1008,fallen lassen::V,прафтомс,пӏэпызын
1009,machen::V,тиемс,шӏын
1010,herstellen::V,анокламс,шӏы́н
1011,bauen::V,путомс,шӏы́н
1012,reparieren::V,петемс,дыжьы́н
1013,verbessern::V,цебярьгофтомс,нахьышӏу пшӏын
1014,verbessern::V,цебярьгофтомс,нахь дэгъу пшӏын
1015,ändern::V,полафтомс,зэблэхъу́н
1016,graben::V,шу́вомс,тӏын
1017,graben::V,та́ргамс,тӏын
1018,beugen::V,мяндемс,
1019,biegen::V,комафтомс,уфэн
1020,drehen::V,шо́вамс,гъэчэрегъу́
1021,drehen::V,ша́рфнемс,гъэчэрегъу́
1022,wenden::V,ша́рфтомс,пӏонтӏэн
1023,wenden::V,ша́рфтомс,бгъэзэн
1024,wenden::V,ша́рфтомс,уӏубын
1025,umdrehen::V,шарфтомс,
1026,heben::V,ке́подемс,ӏэты́н
1027,hochheben::V,ке́подемс,ӏэты́н
1028,hochheben::V,ка́сфтомс,ӏэты́н
1029,ergreifen::V,фатямс,къэубыты́н
1030,halten::V,кирдемс,ӏыгъы́н
1031,drücken::V,люпшта́мс,тэӏункӏэн
1032,schieben::V,шашфтомс,уеӏункӏын
1033,schieben::V,шашфтомс,уетӏыргун
1034,kratzen::V,а́нгорямс,цӏэнтхъун
1035,kratzen::V,киськоря́мс,цӏэнтхъун
1036,lecken::V,нолсемс,бзэи́н
1037,beißen::V,сускомс,ецэкъэ́н
1038,abreißen::V,сяземс,къичын
1039,abreißen::V,сяземс,пытхъын
1040,abschneiden::V,керомс,пыупкӏын
1041,abschneiden::V,керомс,гобзыкӏын
1042,binden::V,сотомс,епхын
1043,stecken::V,сялгомс,хэсэн
1044,brechen::V,си́ннемс,зэпыпкӏын
1045,brechen::V,ка́лафтомс,зэпыпкӏын
1046,klopfen::V,чакамс,теон
1047,klopfen::V,чакиемс,теон
1048,hauen::V,шавомс,теон
1049,hauen::V,пиксомс,теон
1050,kleben::V,пе́тфнемс,щхэн
1051,reiben::V,шо́вамс,пӏотын
1052,streichen::V,вадемс,щыфэн
1053,schleifen::V,шо́вамс,гъэчаны́н
1054,schleifen::V,шо́вамс,кӏэлыкӏы́н
1055,schneiden::V,керомс,бзын
1056,rütteln::V,та́рфтомс,гъэсысын
1057,schütteln::V,шука́демс,гъэсысын
1058,schwenken::V,яфодемс,ӏэ шӏын
1059,schütten::V,каямс,икӏэ́н
1060,schütten::V,нюрьхтя́мс,икӏэ́н
1061,füllen::V,пяшкодемс,из шӏын
1062,einwickeln::V,тапардамс,кӏоцӏыщыхьа́н
1063,tragen::V,кандомс,хьын
1064,schleppen::V,ускомс,пхьын
1065,schleppen::V,ускомс,плъэшъун
1066,ziehen::V,ускомс,пкъудыин
1067,ziehen::V,ускомс,пщэн
1068,ziehen::V,ускомс,плъэшъун
1069,aufbewahren::V,ванфтомс,пӏыгъын
1070,aufbewahren::V,ванфтомс,уухъумэн
1071,werfen::V,ёрямс,дзын
1072,fangen::V,кунда́мс,къэубыты́н
1073,packen::V,фатямс,къэубыты́н
1074,verstecken::V,кяшемс,бгъэбылъын
1075,teilen::V,явомс,гощы́н
1076,schicken::V,кучемс,гъахьы́н
1077,bringen::V,кандомс,къэхьы́н
1078,bringen::V,пачфтемс,къэхьы́н
1079,hinzufügen::V,пу́томс та́га,хэгъэхъо́н
1080,hinzufügen::V,ма́ксомс та́га,хэгъэхъо́н
1081,bekommen::V,сявомс,
1082,erhalten::V,сявомс,
1083,nehmen::V,сявомс,къытехы́н
1084,wählen::V,ко́чкамс,къыхэхы́н
1085,auswählen::V,кочкамс,къыхэхы́н
1086,bewahren::V,ванфтомс,къэухъумэн
1087,behindern::V,шорямс,пэрыохъу хъун
1088,verderben::V,коламс,къутэн
1089,verderben::V,гастямс,къутэн
1090,beschädigen::V,тиендемс зиян,къутэн
1091,zerbrechen::V,тапамс,къутэн
1092,zerreißen::V,сяземс,зэӏэтхъы́н
1093,zerstören::V,ка́лафтомс,къутэ́н
1094,verbrennen::V,пълхта́мс,гъэсты́н
1095,geben::V,ма́ксомс,еты́н
1096,reichen::V,максомс,еты́н
1097,schenken::V,каземс,еты́н
1098,versprechen::V,ма́ксомс вал,гъэгугъэ́н
1099,wünschen::V,арьсемс,шӏоигъо́н
1100,loben::V,шна́мс,щытхъун
1101,küssen::V,палсемс,ебэу́н
1102,wiegen::V,нюря́фтомс,гъэхъыен
1103,zudecken::V,вельхтямс,техъо́н
1104,wecken::V,стя́фтомс,къэгъэущы́н
1105,wecken::V,съ́ргозьфтемс,къэгъэущы́н
1106,zeigen::V,няфтемс,гъэлъэгъо́н
1107,führen::V,вятемс,щэн
1108,lehren::V,тонафтомс,егъэджэ́н
1109,lehren::V,тонафтомс,егъэшӏэн
1110,unterrichten::V,тонафтомс,егъэджэ́н
1111,aufziehen::V,касфтомс,пӏун
1112,leiten::V,вятемс,гъэзекӏон
1113,antreiben::V,вятемс,къепфылӏэн
1114,lassen::V,кошардомс,еты́н
1115,einladen::V,тердемс,къегъэблэгъэн
1116,einladen::V,серьгядемс,къегъэблэгъэн
1117,vereinigen::V,пуроптомс,зэгогъэхьан
1118,vereinigen::V,кочкамс марса,зэгогъэхьан
1119,besuchen::V,варжамс,щыӏэ́н
1120,treffen::V,васьфтомс,ӏукӏэ́н
1121,treffen::V,васьфтомс,пэгъокӏы́н
1122,sich versammeln::V,кочкавомс,зэхэхьан
1123,spielen::V,налхксемс,джэгу́н
1124,singen::V,морамс,орэ́д къэӏо́н
1125,tanzen::V,кштимс,къэшъо́н
1126,sich trennen::V,явомс,зэгокӏыжьы́ных
1127,verlassen::V,кадондомс,бгынэн
1128,verlassen::V,кадондомс,хэкӏыжьын
1129,retten::V,идемс,къыхэпхыжьын
1130,retten::V,идемс,къэбгъэнэжьын
1131,retten::V,араламс,къыхэпхыжьын
1132,retten::V,араламс,къэбгъэнэжьын
1133,bewachen::V,ваномс,къэгъэгъунэн
1134,schützen::V,а́раламс,ухъумэ́н
1135,verteidigen::V,а́раламс,къэухъумэн
1136,sich schlagen::V,тюремс,эзэон
1137,schießen::V,ляцемс,он
1138,siegen::V,сяськомс,текӏо́н
1139,ärgern::V,кяжияфтомс,бгъэгубжын
1140,schlagen::V,токамс,ео́н
1141,treten::V,тапамс,
1142,stechen::V,пупамс,хэӏун
1143,stechen::V,сялгомс,хэӏун
1144,stoßen::V,тостядемс,тӏыро́н
1145,stoßen::V,тостядемс,уеӏункӏын
1146,stehlen::V,саламс,тыгъу́н
1147,stören::V,шорсемс,бгъэгумэкӏын
1148,belästigen::V,токсамс,бгъэгумэкӏын
1149,belästigen::V,аф кадомс ваймама,бгъэгумэкӏын
1150,verbergen::V,кяшемс,ушъэфын
1151,täuschen::V,васькафтомс,гъэпцӏэ́н
1152,täuschen::V,кяльготнемс,гъэпцӏэ́н
1153,betrügen::V,васькафнемс,гъэпцӏэ́н
1154,töten::V,шавомс,уикӏын
1155,töten::V,аде́ламс,уикӏын
1156,wohnen::V,эрямс,дэсын
1157,arbeiten::V,покодемс,лэжьэ́н
1158,sammeln::V,кочкамс,угъои́н
1159,sammeln::V,пу́роптомс,угъои́н
1160,pflücken::V,фатнемс,къыпычы́н
1161,pflücken::V,нотфнемс,къыпычы́н
1162,jagen::V,кунда́мс,шэкӏон
1163,jagen::V,кунда́мс,ешэкӏон
1164,fischen::V,калонь кунда́мс,пцэжъые уешэн
1165,fassen::V,кунда́мс,къэубыты́н
1166,hüten::V,ваномс,хэхъо́н
1167,treiben::V,панемс,пфын
1168,anbinden::V,сотомс,епхын
1169,füttern::V,трямс,гъэшхэ́н
1170,füttern::V,а́ндомс,гъэшхэ́н
1171,melken::V,потямс,щын
1172,hacken::V,лазондомс,упкӏэтэн
1173,gießen::V,валомс,тепкӏэн
1174,reifen::V,кенеремс,игъо хъун
1175,zubereiten::V,анокламс,бгъэхьазырын
1176,kochen::V,пидемс,шӏы́н
1177,backen::V,пидемс,гъэжъэ́н
1178,braten::V,пуштомс,гъэжъэ́н
1179,umrühren::V,шорямс,зэхэгъэкӏухьан
1180,stricken::V,кодамс,хъын
1181,nähen::V,стамс,дэн
1182,färben::V,а́рхтомс,бгъэлэн
1183,reinigen::V,ва́ткамс,укъэбзы́н
1184,reinigen::V,а́роптомс,укъэбзы́н
1185,waschen::V,муськомс,бгыкӏын
1186,abwischen::V,нардамс,лъэкӏы́н
1187,spülen::V,оргалдомс,дэгъэчъыхьан
1188,fegen::V,тяемс,пхъэнкӏы́н
1189,kehren::V,тяемс,пхъэнкӏы́н
1190,baden::V,э́шелямс,зыгъэпскӏын
1191,sich waschen::V,штамс,зытхьакӏы́н
1192,ausziehen::V,кайсефтемс,къытехы́н
1193,anziehen::V,ща́фтомс,щылъэ́н
1194,sich anziehen::V,щамс,зыфэпэн
1195,kämmen::V,се́ендемс,жьын
1196,schmücken::V,на́ряжамс,гъэдэхэ́н
1197,schmücken::V,ма́зоптомс,гъэдэхэ́н
1198,sagen::V,азомс,къэӏон
1199,sagen::V,мярьгомс,къэӏон
1200,sprechen::V,корхтамс,псэлъэ́н
1201,reden::V,корхнемс,гущыӏэ́н
1202,sich unterhalten::V,корхнемс,зэдэгущыӏэн
1203,fragen::V,ки́зефтемс,упчӏэ́н
1204,bitten::V,а́намс,лъэӏо́н
1205,bitten::V,ве́шемс,лъэӏо́н
1206,erzählen::V,а́зондомс,къэпӏотэ́н
1207,mitteilen::V,азомс,макъэ егъэӏун
1208,nennen::V,лемдемс,цӏэ фэусы́н
1209,nennen::V,путомс лем,цӏэ фэусы́н
1210,rufen::V,серьгядемс,джэн
1211,prahlen::V,шна́фтомс пря́,узыщытхъужьы́н
1212,übersetzen::V,ётафтомс,бгъэкӏотэн
1213,denken::V,арьсемс,егупшысэ́н
1214,glauben::V,кемамс,уивыхъэ́ телъы́н
1215,bemerken::V,ня́емс,гу лъыптэ́н
1216,erkennen::V,содамс,зэхэпхын
1217,erkennen::V,содамс,зэбгъэшӏэн
1218,begreifen::V,сатомс,гурыӏо́н
1219,verstehen::V,шарьхкодемс,зэхэхын
1220,lernen::V,тонафнемс,еджэ́н
1221,wissen::V,со́дамс,шӏэн
1222,sich erinnern an::V,лятфтамс,къэшӏэжьын
1223,vergessen::V,юкстамс,пщыгъупшэжьы́н
1224,messen::V,ункснемс,шын
1225,zählen::V,лу́вомс,плъытэ́н
1226,zählen::V,а́рьсемс,плъытэ́н
1227,rechnen::V,лувомс,плъытэ́н
1228,rechnen::V,лувомс,угугъэ́н
1229,lesen::V,лувомс,еджэ́н
1230,lesen::V,морафтомс,еджэ́н
1231,malen::V,рисова́ндамс,шӏын
1232,zeichnen::V,рисова́ндамс,шӏын
1233,schreiben::V,сёрмадомс,тхын
1234,besitzen::V,улемс азоркс,иӏэн
1235,kaufen::V,рамамс,щэфы́н
1236,verkaufen::V,мимс,щэн
1237,bezahlen::V,пандомс,птын
1238,bezahlen::V,пандомс,лъыптын
1239,bezahlen::V,пандомс,птыжьы́н
1240,zahlen::V,па́ндомс,птын
1241,zahlen::V,па́ндомс,лъыптын
1242,beherrschen::V,азорондамс,иунаеу иӏэн
1243,ertragen::V,кирдемс,щэчы́н
1244,Netz::N,,хъытыу
