,Concept_ID,xal,ro
810,rechter::A,барун,drept
811,anderer::A,талдан,alt
812,erster::A,негдгч,prim
813,zweiter::A,хойрдгч,al doilea
814,dritter::A,һурвдгч,treilea
815,letzter::A,отхн,final
816,allein::ADV,һанцарн,singur
817,auf einmal::ADV,нег дәкҗ,dintrodată
818,zusammen::ADV,хамдан,împreună
819,lange::ADV,удан,îndelung
820,lange::ADV,удан,mult timp
821,plötzlich::ADV,генткн,deodată
822,plötzlich::ADV,генткн,pe neașteptate
823,sofort::ADV,дарунь,imediat
824,sofort::ADV,дарунь,numaidecît
825,später::ADV,сүүлд,mai apoi
826,später::ADV,сүүлд,mai târziu
827,jetzt::ADV,ода,acum
828,heute::ADV,эндр,azi
829,heute::ADV,эндр,astăzi
830,morgen::ADV,маңһдур,mâine
831,bald::ADV,дарунь,curând
832,dann::ADV,дәкәд,apoi
833,gestern::ADV,өцклдүр,ieri
834,einst::ADV,нег саамд,odată
835,einst::ADV,нег саамд,odinioară
836,damals::ADV,тиигхд,atunci
837,damals::ADV,тиигхд,pe atunci
838,danach::ADV,тегәд,după aceasta
839,vorher::ADV,урд,mai întâi
840,vorher::ADV,урд,în prealabil
841,zuerst::ADV,түрүләд,întâi
842,zuerst::ADV,түрүләд,în primul rând
843,einmal::ADV,нег дәкҗ,odată
844,manchmal::ADV,зәрмдән,uneori
845,manchmal::ADV,зәрмдән,câteodată
846,oft::ADV,хара биш,des
847,oft::ADV,хара биш,deseori
848,oft::ADV,хатяр биш,des
849,oft::ADV,хатяр биш,deseori
850,oft::ADV,дару-дарунь,des
851,oft::ADV,дару-дарунь,deseori
852,immer::ADV,оньдинд,mereu
853,immer::ADV,оньдинд,întotdeauna
854,niemals::ADV,кезә чмгн биш,niciodată
855,hier::ADV,энд,aci
856,hier::ADV,энд,aici
857,hier::ADV,энүнд,aci
858,hier::ADV,энүнд,aici
859,hierhin::ADV,нааран,încoace
860,von hier::ADV,эндәс,de aici
861,dort::ADV,тенд,acolo
862,dorthin::ADV,тиигән,dincolo
863,geradeaus::ADV,шуд,drept înainte
864,vorwärts::ADV,уралан,înainte
865,rückwärts::ADV,гедргән,îndărăt
866,zurück::ADV,хәрү,înapoi
867,unten::ADV,дор,jos
868,unten::ADV,дор,dedesubt
869,hinab::ADV,дор,în jos
870,hinab::ADV,дор,de vale
871,hinab::ADV,доракшан,în jos
872,hinab::ADV,доракшан,de vale
873,oben::ADV,деер,sus
874,oben::ADV,деер,deasupra
875,hinauf::ADV,өөдән,în sus
876,hinauf::ADV,деер,în sus
877,überall::ADV,альд болв чигн,peste tot
878,überall::ADV,альд болв чигн,pretutindeni
879,nicht::ADV,эс,nu
880,nicht::ADV,биш,nu
881,nicht::ADV,бичә,nu
882,ein wenig::ADV,баахн,puțin
883,ein wenig::ADV,баахнар,puțin
884,kaum::ADV,әрә,cu greu
885,kaum::ADV,әрә,cu anevoie
886,sehr::ADV,йир,mult
887,sehr::ADV,йир,foarte
888,so::ADV,иигҗ,așa
889,so::ADV,иигҗ,atât
890,noch::ADV,ода чигн,încă
891,nur::ADV,һанцхн,doar
892,schon::ADV,одх,și
893,schon::ADV,одх,deja
894,wieder::ADV,бас,iar
895,wieder::ADV,бас,iarăși
896,vergebens::ADV,киидән,în zadar
897,vor::PRP,урд,înainte de
898,hinter::PRP,ца,după
899,hinter::PRP,ца,în spatele
900,unter::PRP,дор,sub
901,durch::PRP,ивт,prin
902,durch::PRP,дундаһур,prin
903,neben::PRP,хаҗуд,lângă
904,neben::PRP,хаҗуд,alături de
905,zwischen::PRP,хоорнд,între
906,zwischen::PRP,хоорнд,dintre
907,wegen::PRP,көлтә,pentru
908,wegen::PRP,деерәс,pentru
909,dies::PRN,эн,acesta
910,das::PRN,тер,asta
911,alles::PRN,цуһар,tot
912,ich::PRN,би,eu
913,du::PRN,чи,tu
914,er::PRN,тер,el
915,er::PRN,тер,dânsul
916,wir::PRN,мадн,noi
917,ihr::PRN,та,voi
918,sie::PRN,тедн,ei
919,sie::PRN,тедн,dânșii
920,was::FPRN,юн,ce
921,wer::FPRN,кен,cine
922,wo::FADV,хама,unde
923,wohin::FADV,хамаран,încotro
924,wie::FADV,яһҗ,cum
925,wie::FADV,яһад,cum
926,warum::FADV,юңгад,de ce
927,warum::FADV,юңгад,pentru ce
928,wieviel::FNUM,кедү,cât
929,eins::NUM,негн,unu
930,zwei::NUM,хойр,doi
931,drei::NUM,һурвн,trei
932,vier::NUM,дөрвн,patru
933,fünf::NUM,тавн,cinci
934,sechs::NUM,зурһан,șase
935,sieben::NUM,долан,șapte
936,acht::NUM,нәәмн,opt
937,neun::NUM,йисн,nouă
938,zehn::NUM,арвн,zece
939,elf::NUM,арвн негн,unsprezece
940,zwölf::NUM,арвн хойр,douăsprezece
941,zwanzig::NUM,хөрн,douăzeci
942,dreißig::NUM,һучн,treizeci
943,vierzig::NUM,дөчн,patruzeci
944,fünfzig::NUM,тәвн,cincizeci
945,sechzig::NUM,җирн,șaizeci
946,siebzig::NUM,далн,șaptezeci
947,achtzig::NUM,найн,optzeci
948,neunzig::NUM,йирн,nouăzeci
949,hundert::NUM,зун,sută
950,tausend::NUM,миңһн,mie
951,und::CNJ,болн,și
952,oder::CNJ,эс гиҗ,ori
953,oder::CNJ,эс гихлә,ori
954,stehen::V,зогсх,sta
955,sitzen::V,суух,ședea
956,liegen::V,кевтх,zăcea
957,liegen::V,кевтх,fi culcat
958,hängen::V,өлгәтә бәәх,atârna
959,werden::V,болх,deveni
960,werden::V,болх,se face
961,passieren::V,болх,se întâmpla
962,beginnen::V,эклх,începe
963,enden::V,төгсх,se sfârși
964,enden::V,төгсх,se termina
965,wechseln::V,хүврх,se schimba
966,aufgehen[Sonne]::V,һарх,răsări
967,untergehen[Sonne]::V,орх,apune
968,untergehen[Sonne]::V,сүүрлх,apune
969,scheinen[Sonne]::V,герлтх,străluci
970,donnern::V,күрҗңнх,tuna
971,wehen::V,сальклх,bate
972,strömen::V,һооҗх,curge în șiroaie
973,fließen::V,урсх,curge
974,sich drehen::V,эргх,se învârti
975,schwanken::V,дәәвлх,se clătina
976,schwingen::V,нәәхлх,vibra
977,schwingen::V,нәәхлх,flutura
978,fallen::V,унх,cădea
979,fallen::V,киисх,cădea
980,brennen::V,шатх,arde
981,rauchen::V,ута һарһх,fuma
982,regnen::V,орх,ploua
983,gefrieren::V,мөстх,îngheța
984,tauen::V,хәәлх,se dezgheța
985,schmelzen::V,хәәлх,se topi
986,schmelzen::V,хәәлгдх,se topi
987,trocknen::V,эврх,se usca
988,sieden::V,буслх,fierbe
989,sieden::V,буслх,clocoti
990,faulen::V,үмкәрх,se împuți
991,verfaulen::V,илҗрх,putrezi
992,reißen::V,тасрх,se rupe
993,reißen::V,тасрх,se sfâșia
994,versinken::V,чивх,se scufunda
995,vergehen::V,болх,trece
996,vergehen::V,болх,se scurge
997,erscheinen::V,һарх,apărea
998,verschwinden::V,уга болх,dispărea
999,sinken::V,татгдх,cădea
1000,sinken::V,татгдх,coborî
1001,abnehmen::V,хасгдх,scădea
1002,abnehmen::V,хасгдх,descrește
1003,zunehmen::V,өсх,spori
1004,zunehmen::V,өсх,crește
1005,zunehmen::V,өсх,augmenta
1006,steigen::V,немх,urca
1007,wachsen::V,өсх,crește
1008,wachsen::V,урһх,crește
1009,glänzen::V,гилвкх,luci
1010,glänzen::V,гилвкх,străluci
1011,funkeln::V,цәклх,scânteia
1012,lärmen::V,шууглдх,face larmă
1013,läuten::V,хоңх,suna
1014,klingeln::V,җиңнулх,suna
1015,klirren::V,җиңнх,zăngăni
1016,brausen::V,догшрхх,vui
1017,rauschen::V,сарҗңнх,vâjâi
1018,klingen::V,ә һарх,suna
1019,bellen::V,хуцх,lătra
1020,heulen::V,уульх,urla
1021,blasen::V,үләх,sufla
1022,pfeifen::V,ишкрх,fluiera
1023,schreien::V,хәәкрх,țipa
1024,stöhnen::V,түңшх,geme
1025,zittern::V,дагҗннх,tremura
1026,leben::V,бәәх,trăi
1027,geboren werden::V,төрх,se naște
1028,atmen::V,әмсхлх,respira
1029,trinken::V,уух,bea
1030,essen::V,идх,mânca
1031,schlucken::V,зальгх,înghiți
1032,müde werden::V,көшх,se obosi
1033,einschlafen::V,унтх,adormi
1034,schlafen::V,нөөрсх,dormi
1035,aufwachen::V,серх,se deștepta
1036,aufstehen::V,босх,fi se scula
1037,sich erholen::V,амрх,se relaxa
1038,sich erholen::V,амрх,se destinde
1039,krank werden::V,гемтх,se îmbolnăvi
1040,krank sein::V,шалтглх,zăcea
1041,krank sein::V,шалтглх,fi bolnav
1042,schmerzen::V,өвдх,durea
1043,husten::V,ханях,tuși
1044,genesen::V,эдгх,se însănătoși
1045,sterben::V,үкх,muri
1046,sterben::V,өңгрх,muri
1047,umkommen::V,үкх,pieri
1048,sich bewegen::V,көдлх,se mișca
1049,sich bewegen::V,көндрх,se mișca
1050,sich rühren::V,көндрх,se mișca
1051,sich erheben::V,босх,se ridica
1052,sich setzen::V,суух,lua loc
1053,sich setzen::V,суух,se așeza
1054,hinfallen::V,унх,cădea jos
1055,hinfallen::V,киисх,cădea jos
1056,laufen::V,йовх,merge
1057,laufen::V,йовх,merge pe jos
1058,schreiten::V,алхх,păși
1059,spazierengehen::V,сергҗ йовх,se plimba
1060,eilen::V,шулудх,fi se grăbi
1061,sich beeilen::V,адһх,se grăbi
1062,sich beeilen::V,шамдх,se grăbi
1063,sausen::V,хурдлх,țâșni
1064,sausen::V,йир_хурдар_гүүх,țâșni
1065,sausen::V,йир_хурдар_йовх,țâșni
1066,rennen::V,гүүх,fugi
1067,rennen::V,гүүх,alerga
1068,springen::V,һәрәдх,sări
1069,klettern::V,давшх,urca
1070,klettern::V,давшх,se cățăra
1071,schaukeln::V,дүүдңндх,legăna
1072,kriechen::V,мөлкх,se târî
1073,schwimmen::V,усчх,înota
1074,tauchen::V,булхх,se scufunda
1075,rudern::V,хәәвдх,vâsli
1076,rudern::V,хәәвдх,lopăta
1077,fahren::V,йовх,merge
1078,fliegen::V,нисх,zbura
1079,gehen::V,йовх,merge
1080,weggehen::V,йовх,se duce
1081,weggehen::V,одх,se duce
1082,weggehen::V,һарх,se duce
1083,weggehen::V,мөрлх,se duce
1084,abfahren::V,мордх,pleca
1085,anhalten::V,зогсх,se opri
1086,hineingehen::V,орх,intra
1087,eintreten::V,орх,intra
1088,kommen::V,ирх,veni
1089,ankommen::V,ирх,sosi
1090,ankommen::V,ирх,ajunge
1091,zurückkommen::V,орх,se întoarce
1092,bleiben::V,бәәх,rămâne
1093,warten::V,күләх,aștepta
1094,erwarten::V,күләх,aștepta
1095,suchen::V,хәәх,căuta
1096,finden::V,олх,găsi
1097,versuchen::V,седх,încerca
1098,vorbereiten::V,белдх,pregăti
1099,lieben::V,дурлх,iubi
1100,mögen::V,таассгдх,plăcea a
1101,lachen::V,инәх,râde
1102,rühren::V,уйрах,mișca
1103,rühren::V,уйрах,înduioșa
1104,weinen::V,уульх,plânge
1105,schimpfen::V,харах,înjura
1106,sich ärgern::V,уурлх,se supăra
1107,sich fürchten::V,әәх,se teme
1108,sich fürchten::V,әәх,fi teamă a
1109,fürchten::V,әәх,se teme de
1110,fürchten::V,сүрдх,se teme de
1111,fliehen::V,зулх,fugi
1112,flüchten::V,орһх,evada
1113,flüchten::V,зулх,evada
1114,sehen::V,үзх,vedea
1115,anschauen::V,харх,privi
1116,ansehen::V,хәләх,privi
1117,ansehen::V,үзх,privi
1118,hören::V,соңсх,auzi
1119,zuhören::V,соңсх,asculta
1120,probieren::V,амсх,gusta
1121,riechen::V,үнрчлх,mirosi
1122,fühlen::V,медх,simți
1123,fühlen::V,медх,resimți
1124,scheinen::V,болҗ медгдх,părea
1125,scheinen::V,миниһәр болхла,părea
1126,scheinen::V,болад бәәх,părea
1127,zu sehen sein::V,үзгдх,se vedea
1128,vernehmen::V,соңсх,auzi
1129,frieren::V,даарх,fi frig
1130,tun::V,кех,face
1131,können::V,чадх,ști
1132,können::V,чадх,putea
1133,wollen::V,дурлх,dori
1134,anfangen::V,эклх,începe
1135,beenden::V,дуусх,sfârși
1136,beenden::V,дуусх,termina
1137,aufhören::V,уурх,înceta
1138,gelingen::V,бүтх,reuși
1139,gelingen::V,бүтх,izbuti
1140,gelingen::V,күцәх,reuși
1141,gelingen::V,күцәх,izbuti
1142,geraten::V,болх,reuși
1143,öffnen::V,секх,deschide
1144,schließen::V,хаах,închide
1145,stellen::V,тәвх,pune
1146,stellen::V,тәвх,așeza
1147,setzen::V,суулһх,pune
1148,setzen::V,суулһх,așeza
1149,legen::V,тәвх,pune
1150,berühren::V,көндәх,atinge
1151,verbinden::V,боох,lega
1152,bedecken::V,хучх,acoperi
1153,bedecken::V,бүркх,acoperi
1154,aufhängen::V,өлгх,atârna
1155,aufhängen::V,өлгх,spânzura
1156,anzünden::V,асах,aprinde
1157,anzünden::V,шатах,aprinde
1158,aufheben::V,өөдән өргх,ridica
1159,aufheben::V,өөдән өргх,lua de jos
1160,zurücklassen::V,үлдәх,lăsa
1161,zurücklassen::V,үлдәх,lăsa în urmă
1162,verlieren::V,геех,pierde
1163,fallen lassen::V,алдх,scăpa
1164,fallen lassen::V,алдх,arunca
1165,machen::V,кех,face
1166,herstellen::V,кех,fabrica
1167,herstellen::V,кех,confecționa
1168,bauen::V,тосхх,clădi
1169,bauen::V,тосхх,construi
1170,reparieren::V,ясх,repara
1171,verbessern::V,сәәрүлх,ameliora
1172,verbessern::V,сәәрүлх,îmbunătăți
1173,ändern::V,хүврәх,schimba
1174,ändern::V,хүврәх,modifica
1175,graben::V,малтх,săpa
1176,beugen::V,нуһлх,curba
1177,biegen::V,матилһх,îndoi
1178,biegen::V,матилһх,încovoia
1179,drehen::V,эргүлх,învârti
1180,wenden::V,көмрх,întoarce
1181,wenden::V,эргүлх,întoarce
1182,umdrehen::V,эргүлх,învârti
1183,umdrehen::V,эргүлх,întoarce
1184,heben::V,өргх,ridica
1185,heben::V,деер өргх,ridica
1186,hochheben::V,өргх,ridica
1187,ergreifen::V,бәрх,lua
1188,ergreifen::V,бәрх,apuca
1189,halten::V,бәрх,ține
1190,drücken::V,шахх,apăsa
1191,drücken::V,шахх,strânge
1192,schieben::V,түлкх,împinge
1193,kratzen::V,мааҗх,zgâria
1194,lecken::V,долах,linge
1195,beißen::V,хазх,mușca
1196,abreißen::V,таслх,rupe
1197,abreißen::V,таслх,smulge
1198,abschneiden::V,тәәрх,scurta
1199,binden::V,боох,lega
1200,stecken::V,шаах,pune
1201,stecken::V,хатхх,pune
1202,brechen::V,хамхлх,rupe
1203,brechen::V,хамхлх,frânge
1204,klopfen::V,цокх,ciocăni
1205,hauen::V,цокх,lovi
1206,kleben::V,наах,lipi
1207,reiben::V,зүлгх,freca
1208,reiben::V,зүлгх,fricționa
1209,streichen::V,наах,unge
1210,streichen::V,лашх,unge
1211,streichen::V,түркх,unge
1212,schleifen::V,хурцлх,ascuți
1213,schneiden::V,хәәчлх,tăia
1214,rütteln::V,дәәвлүлх,zgâlțâi
1215,schütteln::V,сегсрх,scutura
1216,schwenken::V,дайлх,agita
1217,schütten::V,кех,vărsa
1218,füllen::V,дүүргх,umple
1219,einwickeln::V,орах,înveli
1220,einwickeln::V,орах,înfășura
1221,tragen::V,зөөх,căra
1222,schleppen::V,чирх,târî
1223,ziehen::V,татх,trage
1224,aufbewahren::V,хадһлх,păstra
1225,aufbewahren::V,хадһлх,conserva
1226,werfen::V,хайх,arunca
1227,fangen::V,бәрх,prinde
1228,fangen::V,хавлх,prinde
1229,packen::V,бәрх,apuca
1230,verstecken::V,дүрх,ascunde
1231,verstecken::V,бултулх,ascunde
1232,teilen::V,хувах,împărți
1233,schicken::V,илгәх,trimite
1234,bringen::V,авч ирх,aduce
1235,hinzufügen::V,немх,adăuga
1236,bekommen::V,авх,obține
1237,bekommen::V,авх,dobândi
1238,erhalten::V,авх ,primi
1239,erhalten::V,авх ,căpăta
1240,nehmen::V,авх,lua
1241,wählen::V,шүүх,opta
1242,wählen::V,шүүх,alege
1243,auswählen::V,шүүх,selecta
1244,bewahren::V,хадһлх,păstra
1245,bewahren::V,кевтнь үлдәх,păstra
1246,bewahren::V,кевтнь бәәлһх,păstra
1247,behindern::V,харшлх,stingheri
1248,verderben::V,үрәх,strica
1249,beschädigen::V,эвдх,strica
1250,zerbrechen::V,күүлх,rupe
1251,zerbrechen::V,күүлх,frânge
1252,zerbrechen::V,хамхлх,rupe
1253,zerbrechen::V,хамхлх,frânge
1254,zerreißen::V,шуучх,rupe
1255,zerreißen::V,шуучх,sfâșia
1256,zerstören::V,эвдх,distruge
1257,verbrennen::V,шатах,arde
1258,verbrennen::V,шатах,incendia
1259,geben::V,өгх,da
1260,reichen::V,өгх,întinde
1261,schenken::V,белглх,dărui
1262,versprechen::V,амлх,făgădui
1263,wünschen::V,сә хәәх,ura
1264,loben::V,магтх,lăuda
1265,küssen::V,үмсх,săruta
1266,wiegen::V,саатулх,legăna
1267,zudecken::V,бүркх,acoperi
1268,wecken::V,серүлх,trezi
1269,wecken::V,серүлх,deștepta
1270,zeigen::V,үзүлх,arăta
1271,führen::V,көтлх,călăuzi
1272,lehren::V,заах,preda
1273,lehren::V,заах,învăța
1274,lehren::V,сурһх,preda
1275,lehren::V,сурһх,învăța
1276,unterrichten::V,сурһх,învăța
1277,unterrichten::V,сурһх,instrui
1278,unterrichten::V,багшлх,învăța
1279,unterrichten::V,багшлх,instrui
1280,aufziehen::V,өскәх,crește
1281,leiten::V,һардх,duce
1282,leiten::V,һардх,conduce
1283,leiten::V,толһалх,duce
1284,leiten::V,толһалх,conduce
1285,antreiben::V,шамдах,împinge
1286,antreiben::V,шамдах,încuraja
1287,lassen::V,күч үзүлх,pune pe să
1288,einladen::V,үрх,invita
1289,vereinigen::V,хамцулх,uni
1290,vereinigen::V,хамцулх,întruni
1291,besuchen::V,одх,vizita
1292,besuchen::V,одх,face o vizită
1293,treffen::V,харһх,întâlni
1294,sich versammeln::V,цуглрх,se aduna
1295,sich versammeln::V,хурх,se aduna
1296,spielen::V,наадх,se juca
1297,singen::V,дуулх,cânta
1298,tanzen::V,биилх,dansa
1299,sich trennen::V,хаһцх,se separa
1300,sich trennen::V,хаһцх,se despărți
1301,verlassen::V,хайх,părăsi
1302,verlassen::V,хайх,abandona
1303,retten::V,әм аврх,salva
1304,retten::V,әәмшгәс харсх,salva
1305,bewachen::V,харх,păzi
1306,bewachen::V,манх,păzi
1307,schützen::V,харсх,ocroti
1308,schützen::V,харсх,proteja
1309,verteidigen::V,харсх,apăra
1310,sich schlagen::V,гүвдлдх,se bate
1311,schießen::V,хах,trage
1312,siegen::V,диилх,birui
1313,siegen::V,диилх,învinge
1314,ärgern::V,уурлулх,supăra
1315,schlagen::V,цокх,lovi
1316,schlagen::V,гүвдх,lovi
1317,stechen::V,хатхх,înțepa
1318,stechen::V,хатхх,împunge
1319,stoßen::V,түлкчкх,împinge
1320,stehlen::V,хулхалх,fura
1321,stören::V,һә болх,deranja
1322,belästigen::V,амр эс өгх,importuna
1323,verbergen::V,нуух,ascunde
1324,verbergen::V,бултулх,ascunde
1325,täuschen::V,меклх,amăgi
1326,betrügen::V,меклх,înșela
1327,betrügen::V,мек һарһх,înșela
1328,töten::V,алх,omorî
1329,wohnen::V,бәәх,sta
1330,wohnen::V,бәәх,locui
1331,arbeiten::V,көдлх,lucra
1332,sammeln::V,түүх,aduna
1333,sammeln::V,түүх,colecționa
1334,pflücken::V,түүх,culege
1335,pflücken::V,хурах,culege
1336,jagen::V,аңнх,vâna
1337,jagen::V,аңһучлх,vâna
1338,fischen::V,заһс аңнх,pescui
1339,fassen::V,бәрх,prinde
1340,hüten::V,хәрүлх,paște
1341,treiben::V,туух,mână
1342,anbinden::V,уйх,lega
1343,füttern::V,теҗәх,da de mâncare
1344,melken::V,саах,mulge
1345,hacken::V,чавчх,toca
1346,hacken::V,чавчх,sparge
1347,gießen::V,услх,uda
1348,reifen::V,болх,pârgui
1349,reifen::V,болвсрх,pârgui
1350,zubereiten::V,белдх,găti
1351,kochen::V,чанх,găti
1352,kochen::V,болһх,găti
1353,backen::V,болһх,coace
1354,braten::V,хуурх,coace
1355,umrühren::V,самрх,mesteca
1356,stricken::V,өлгх,împleti
1357,nähen::V,уйх,coase
1358,färben::V,будх,vopsi
1359,färben::V,будх,colora
1360,reinigen::V,цеврлх,curăți
1361,waschen::V,уһах,spăla
1362,abwischen::V,арчх,șterge
1363,spülen::V,зәәлх,clăti
1364,fegen::V,сәвүрдх,mătura
1365,kehren::V,сәвүрдх,mătura
1366,baden::V,өөмх,se scălda
1367,sich waschen::V,уһах,se spăla
1368,sich waschen::V,бийән уһаҗ,se spăla
1369,ausziehen::V,тәәлх,și scoate
1370,anziehen::V,өмсх,îmbrăca
1371,sich anziehen::V,хувцлх,se îmbrăca
1372,kämmen::V,самлх,pieptăna
1373,schmücken::V,чимх,împodobi
1374,schmücken::V,кеерүлх,împodobi
1375,sagen::V,келх,zice
1376,sagen::V,келх,spune
1377,sprechen::V,келх,vorbi
1378,reden::V,күүндх,vorbi
1379,reden::V,күүндх,discuta
1380,reden::V,күр_кех,vorbi
1381,reden::V,күр_кех,discuta
1382,sich unterhalten::V,күүндх,conversa
1383,sich unterhalten::V,күүндх,sta de vorbă
1384,fragen::V,сурх,întreba
1385,bitten::V,эрх,ruga
1386,erzählen::V,келх,spune
1387,erzählen::V,келх,povesti
1388,erzählen::V,келҗ өгх,spune
1389,erzählen::V,келҗ өгх,povesti
1390,mitteilen::V,медүлх,comunica
1391,mitteilen::V,медүлх,înștiința
1392,nennen::V,нерәдх,numi
1393,nennen::V,нерәдх,chema
1394,nennen::V,нер өгх,numi
1395,nennen::V,нер өгх,chema
1396,rufen::V,дуудх,chema
1397,prahlen::V,көөрх,se făli
1398,übersetzen::V,орчулх,traduce
1399,denken::V,санх,gândi
1400,glauben::V,шүтх,crede
1401,glauben::V,нәәлх,crede
1402,bemerken::V,темдглх,observa
1403,erkennen::V,таньх,cunoaște
1404,erkennen::V,таньх,recunoaște
1405,erkennen::V,медх,cunoaște
1406,erkennen::V,медх,recunoaște
1407,begreifen::V,медх,pricepe
1408,begreifen::V,медх,înțelege
1409,verstehen::V,соңсх,înțelege
1410,lernen::V,сурх,învăța
1411,wissen::V,медх,ști
1412,sich erinnern an::V,санх,a-și aminti de
1413,vergessen::V,мартх,uita
1414,messen::V,кемҗәлх,măsura
1415,zählen::V,тоолх,număra
1416,rechnen::V,тоолх,calcula
1417,lesen::V,умшх,citi
1418,malen::V,зурх,picta
1419,zeichnen::V,зурх,desena
1420,schreiben::V,бичх,scrie
1421,besitzen::V,эзлх,avea
1422,besitzen::V,эзлх,poseda
1423,kaufen::V,хулдҗ авх,cumpăra
1424,verkaufen::V,хулдх,vinde
1425,verkaufen::V,гүүлгх,vinde
1426,bezahlen::V,өгх,plăti
1427,bezahlen::V,өгх,achita
1428,zahlen::V,өгх,plăti
1429,beherrschen::V,эзлх,stăpâni
1430,ertragen::V,даах,răbda
1431,ertragen::V,даах,suporta
1432,treten::V,,călca
