,Concept_ID,kn,kn
440,Krieg::N,ಯುದ್ಧ,ಯುದ್ಧ
441,Feind::N,ಶತ್ರು,ಶತ್ರು
442,Gewalt::N,ಹಿಂಸೆ,ಹಿಂಸೆ
443,Kampf::N,ಹೋರಾಟ,ಹೋರಾಟ
444,Bogen[Waffe]::N,ಬಿಲ್ಲು,ಬಿಲ್ಲು
445,Pfeil::N,ಅಂಬು,ಅಂಬು
446,Gewehr::N,ಬಂದೂಕು,ಬಂದೂಕು
447,Fehler::N,ತಪ್ಪು,ತಪ್ಪು
448,Lüge::N,ಸುಳ್ಳು,ಸುಳ್ಳು
449,Schaden::N,ಹಾನಿ,ಹಾನಿ
450,Unglück::N,ಅಪಾಯ,ಅಪಾಯ
451,Schuld::N,ದೋಷ,ದೋಷ
452,Alter::N,ಮುಪ್ಪು,ಮುಪ್ಪು
453,Schluss::N,ಮುಕ್ತಾಯ,ಮುಕ್ತಾಯ
454,Zeit::N,ಕಾಲ,ಕಾಲ
455,Tag::N,ದಿನ,ದಿನ
456,Morgen::N,ಮುಂಜಾನೆ,ಮುಂಜಾನೆ
457,Mittag::N,ನಡುಹಗಲು,ನಡುಹಗಲು
458,Abend::N,ಸಂಜೆ,ಸಂಜೆ
459,Nacht::N,ರಾತ್ರಿ,ರಾತ್ರಿ
460,Woche::N,ವಾರ,ವಾರ
461,Monat::N,ತಿಂಗಳು,ತಿಂಗಳು
462,Jahr::N,ಸಂವತ್ಸರ,ಸಂವತ್ಸರ
463,Frühling::N,ವಸಂತ,ವಸಂತ
464,Sommer::N,ಬಿಸಿಲುಕಾಲ,ಬಿಸಿಲುಕಾಲ
465,Herbst::N,ಶರತ್ಕಾಲ,ಶರತ್ಕಾಲ
466,Winter::N,ಚಳಿಗಾಲ,ಚಳಿಗಾಲ
467,Januar::N,ನಾಲ್ಚಳಿ,ನಾಲ್ಚಳಿ
468,Februar::N,ಅಯ್ಚಳಿ,ಅಯ್ಚಳಿ
469,März::N,ಮೊಬ್ಬೇಸಿಗೆ,ಮೊಬ್ಬೇಸಿಗೆ
470,April::N,ಇಬ್ಬೇಸಿಗೆ,ಇಬ್ಬೇಸಿಗೆ
471,Mai::N,ಮುಬ್ಬೇಸಿಗೆ,ಮುಬ್ಬೇಸಿಗೆ
472,Juni::N,ಮೊಮ್ಮಳೆ,ಮೊಮ್ಮಳೆ
473,Juli::N,ಇಮ್ಮಳೆ,ಇಮ್ಮಳೆ
474,August::N,ಮುಮ್ಮಳೆ,ಮುಮ್ಮಳೆ
475,September::N,ನಾಲ್ಮಳೆ,ನಾಲ್ಮಳೆ
476,Oktober::N,ಮೊಚ್ಚಳಿ,ಮೊಚ್ಚಳಿ
477,November::N,ಇಚ್ಚಳಿ,ಇಚ್ಚಳಿ
478,Dezember::N,ಮುಚ್ಚಳಿ,ಮುಚ್ಚಳಿ
479,Montag::N,ಸೋಮುವಾರ,ಸೋಮುವಾರ
480,Dienstag::N,ಮಂಗಳವಾರ,ಮಂಗಳವಾರ
481,Mittwoch::N,ಬುಧವಾರ,ಬುಧವಾರ
482,Donnerstag::N,ಗುರುವಾರ,ಗುರುವಾರ
483,Freitag::N,ಶುಕ್ರವಾರ,ಶುಕ್ರವಾರ
484,Samstag::N,ಶನಿವಾರ,ಶನಿವಾರ
485,Sonntag::N,ಭಾನುವಾರ,ಭಾನುವಾರ
486,groß::A,ದೊಡ್ಡ,ದೊಡ್ಡ
487,klein::A,ಪುಟ್ಟ,ಪುಟ್ಟ
488,lang::A,ದೀರ್ಘ,ದೀರ್ಘ
489,kurz::A,ಚಕ್ಕ,ಚಕ್ಕ
490,breit::A,ಅಗಲವಾದ,ಅಗಲವಾದ
491,schmal::A,ಇಕ್ಕಟ್ಟಾದ,ಇಕ್ಕಟ್ಟಾದ
492,dicht::A,ದಟ್ಟ,ದಟ್ಟ
493,dick[Gegenstand]::A,ದಟ್ಟ,ದಟ್ಟ
494,dünn::A,ತೆಳು,ತೆಳು
495,fein::A,ಕೋಮಲ,ಕೋಮಲ
496,fest::A,ಘನ,ಘನ
497,flach::A,ಚಪ್ಪಟೆ,ಚಪ್ಪಟೆ
498,glatt::A,ನಯ,ನಯ
499,hart::A,ಗಟ್ಟಿ,ಗಟ್ಟಿ
500,weich::A,ಮೃದುವಾದ,ಮೃದುವಾದ
501,rund::A,ವರ್ತುಳ,ವರ್ತುಳ
502,spitz::A,ಮೊನಚಾದ,ಮೊನಚಾದ
503,scharf::A,ತೀಕ್ಷ್ಣ,ತೀಕ್ಷ್ಣ
504,stumpf::A,ಮೊಂಡು,ಮೊಂಡು
505,schwer::A,ಭಾರಿ,ಭಾರಿ
506,schön::A,ಸುಂದರ,ಸುಂದರ
507,heiß::A,ಬಿಸಿ,ಬಿಸಿ
508,warm::A,ಬಿಸಿ,ಬಿಸಿ
509,kalt::A,ತಣ್ಣನೆಯ,ತಣ್ಣನೆಯ
510,kühl::A,ತಂಪಾದ,ತಂಪಾದ
511,frisch::A,ನಿರ್ಮಲ,ನಿರ್ಮಲ
512,feucht::A,ಒದ್ದೆಯಾದ,ಒದ್ದೆಯಾದ
513,nass::A,ಒದ್ದೆಯಾದ,ಒದ್ದೆಯಾದ
514,trocken::A,ಶುಷ್ಕ,ಶುಷ್ಕ
515,voll::A,ತುಂಬಿದ,ತುಂಬಿದ
516,leer::A,ಖಾಲಿ,ಖಾಲಿ
517,offen::A,ಮುಚ್ಚಲ್ಲದ,ಮುಚ್ಚಲ್ಲದ
518,geschlossen::A,ಮುಚ್ಚಿದ,ಮುಚ್ಚಿದ
519,sauber::A,ಶುದ್ಧ,ಶುದ್ಧ
520,schmutzig::A,ಅಶುದ್ಧ,ಅಶುದ್ಧ
521,roh::A,ಹಸಿ,ಹಸಿ
522,reif::A,ಹಣ್ಣಾದ,ಹಣ್ಣಾದ
523,lecker::A,ಗುಚಿಕರ,ಗುಚಿಕರ
524,süß::A,ಸಿಹಿ,ಸಿಹಿ
525,bitter::A,ಕಹಿ,ಕಹಿ
526,sauer::A,ಹುಳಿಯಾದ,ಹುಳಿಯಾದ
527,hell::A,ಹೊಳೆಯುವ,ಹೊಳೆಯುವ
528,dunkel::A,ಮಬ್ಬಾದ,ಮಬ್ಬಾದ
529,schwarz::A,ಕಪ್ಪು,ಕಪ್ಪು
530,weiß::A,ಬಿಳಿಯ,ಬಿಳಿಯ
531,rot::A,ಕೆಂಪು,ಕೆಂಪು
532,gelb::A,ಹಳದಯ,ಹಳದಯ
533,blau::A,ನೀಲ,ನೀಲ
534,grün::A,ಕಾಯಾದ,ಕಾಯಾದ
535,grau::A,ಬೂದುಬಣ್ಣದ,ಬೂದುಬಣ್ಣದ
536,bunt::A,ವರ್ಣರಂಜಿತ,ವರ್ಣರಂಜಿತ
537,billig::A,ಅಗ್ಗ,ಅಗ್ಗ
538,teuer::A,ದುಬಾರಿಯಾದ,ದುಬಾರಿಯಾದ
539,wertvoll::A,ಅಮೂಲ್ಯ,ಅಮೂಲ್ಯ
540,blind::A,ಅಂಧ,ಅಂಧ
541,taub::A,ಕಿವುಡಾದ,ಕಿವುಡಾದ
542,kräftig::A,ಪ್ರಬಲ,ಪ್ರಬಲ
543,stark::A,ಶಕ್ತಿವಂತ,ಶಕ್ತಿವಂತ
544,schwach::A,ದುರ್ಬಲ,ದುರ್ಬಲ
545,fett::A,ಕೊಬ್ಬಿದ,ಕೊಬ್ಬಿದ
546,schlank::A,ತೆಳ್ಳಗಿನ,ತೆಳ್ಳಗಿನ
547,hübsch::A,ಅಂದವಾದ,ಅಂದವಾದ
548,böse::A,ಕೆಟ್ಟ,ಕೆಟ್ಟ
549,dumm::A,ಮಂದ,ಮಂದ
550,faul::A,ಆಲಸ,ಆಲಸ
551,fleißig::A,ಕಡಗುವ,ಕಡಗುವ
552,geizig::A,ಜುಗ್ಗ,ಜುಗ್ಗ
553,klug::A,ಚತುರ,ಚತುರ
554,geschickt::A,ದಕ್ಷ,ದಕ್ಷ
555,lieb::A,ಪ್ರಿಯ,ಪ್ರಿಯ
556,lustig::A,ಖುಷಿಯಾದ,ಖುಷಿಯಾದ
557,sanft::A,ಸೌಮ್ಯ,ಸೌಮ್ಯ
558,hungrig::A,ಹಸಿದ,ಹಸಿದ
559,krank::A,ಅಸ್ವಸ್ಥ,ಅಸ್ವಸ್ಥ
560,nackt::A,ನಗ್ನ,ನಗ್ನ
561,traurig::A,ದುಃಖಿತ,ದುಃಖಿತ
562,lebendig::A,ಜೀವಂತ,ಜೀವಂತ
563,gut::A,ಒಳ್ಳೆಯ,ಒಳ್ಳೆಯ
564,schlecht::A,ದುಷ್ಟ,ದುಷ್ಟ
565,richtig::A,ಸರಿ,ಸರಿ
566,schlimm::A,ಅಸಹ್ಯ,ಅಸಹ್ಯ
567,wahr::A,ನಿಜ,ನಿಜ
568,alt::A,ಮುದಿ,ಮುದಿ
569,neu::A,ಹೊಸ,ಹೊಸ
570,ehemalig::A,ಮಾಜೀ,ಮಾಜೀ
571,alt[Lebewesen]::A,ವೃದ್ಧ,ವೃದ್ಧ
572,jung::A,ಎಳ,ಎಳ
573,arm::A,ಬಡ,ಬಡ
574,reich::A,ಶ್ರೀಮಂತ,ಶ್ರೀಮಂತ
575,bekannt::A,ಅಪ್ತ,ಅಪ್ತ
576,berühmt::A,ಪ್ರಸಿದ್ಧ,ಪ್ರಸಿದ್ಧ
577,fremd::A,ಪರಕೀಯ,ಪರಕೀಯ
578,verschieden::A,ಬೇರೆ,ಬೇರೆ
579,nah::A,ಹತ್ತಿರವಾದ,ಹತ್ತಿರವಾದ
580,fern::A,ದೂರದ,ದೂರದ
581,linker::A,ಎಡ,ಎಡ
582,rechter::A,ಬಲ,ಬಲ
583,anderer::A,ಇತರ,ಇತರ
584,erster::A,ಪ್ರಥಮ,ಪ್ರಥಮ
585,zweiter::A,ದ್ವಿತೀಯ,ದ್ವಿತೀಯ
586,dritter::A,ಮೂರನೆಯಜಗತ್ತು,ಮೂರನೆಯಜಗತ್ತು
587,letzter::A,ಅಂತ್ಯ,ಅಂತ್ಯ
588,allein::ADV,ಒಬ್ಬನೇ,ಒಬ್ಬನೇ
589,auf einmal::ADV,ಒಡನೆ,ಒಡನೆ
590,zusammen::ADV,ಒಟ್ಟಿಗೆ,ಒಟ್ಟಿಗೆ
591,lange::ADV,ದೀರ್ಘ,ದೀರ್ಘ
592,plötzlich::ADV,ಅನಾಮತ್ತು,ಅನಾಮತ್ತು
593,sofort::ADV,ಜಾಗ್ರತೆ,ಜಾಗ್ರತೆ
594,später::ADV,ತರುವಾಯ,ತರುವಾಯ
595,jetzt::ADV,ಈಗ,ಈಗ
596,heute::ADV,ಇಂದು,ಇಂದು
597,morgen::ADV,ನಾಳೆ,ನಾಳೆ
598,bald::ADV,ಬೇಗ,ಬೇಗ
599,dann::ADV,ಆಗ,ಆಗ
600,gestern::ADV,ನಿನ್ನೆ,ನಿನ್ನೆ
601,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,ಪೂರ್ವದಲ್ಲಿ
602,damals::ADV,ಆಗ,ಆಗ
603,danach::ADV,ಆಮೇಲೆ,ಆಮೇಲೆ
604,vorher::ADV,ಮುಂಚೆ,ಮುಂಚೆ
605,zuerst::ADV,ಮೊದಲಿಗೆ,ಮೊದಲಿಗೆ
606,einmal::ADV,ಒಮ್ಮೆ,ಒಮ್ಮೆ
607,manchmal::ADV,ಆಗಾಗ,ಆಗಾಗ
608,oft::ADV,ಅನೇಕಸಲ,ಅನೇಕಸಲ
609,immer::ADV,ಯಾವಾಗಲೂ,ಯಾವಾಗಲೂ
610,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,ಯಾವಾಗಲೂ ಇಲ್ಲ
611,hier::ADV,ಇಲ್ಲಿ,ಇಲ್ಲಿ
612,hierhin::ADV,ಇತ್ತ,ಇತ್ತ
613,von hier::ADV,ಇಲ್ಲಿಂದ,ಇಲ್ಲಿಂದ
614,dort::ADV,ಅಲ್ಲಿ,ಅಲ್ಲಿ
615,dorthin::ADV,ಅಲ್ಲಿಗೆ,ಅಲ್ಲಿಗೆ
616,geradeaus::ADV,ಸೀದಾ,ಸೀದಾ
617,vorwärts::ADV,ಮುನ್ನೆಡೆವ,ಮುನ್ನೆಡೆವ
618,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,ಹಿಂದುಗಡೆಗೆ
619,zurück::ADV,ಹಿಂದಕ್ಕೆ,ಹಿಂದಕ್ಕೆ
620,unten::ADV,ಕೆಳಗೆ,ಕೆಳಗೆ
621,hinab::ADV,ಕೆಳಕ್ಕೆ,ಕೆಳಕ್ಕೆ
622,oben::ADV,ಮೇಲೆ,ಮೇಲೆ
623,hinauf::ADV,ಮೇಲಕ್ಕೆ,ಮೇಲಕ್ಕೆ
624,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,ಎಲ್ಲಸ್ಥಳಗಳು
625,nicht::ADV,ಇಲ್ಲ,ಇಲ್ಲ
626,nicht::ADV,ಇಲ್ಲ,ಅಲ್ಲ
627,nicht::ADV,ಅಲ್ಲ,ಇಲ್ಲ
628,nicht::ADV,ಅಲ್ಲ,ಅಲ್ಲ
629,ein wenig::ADV,ತುಸು,ತುಸು
630,kaum::ADV,ಕಠಿನವಾಗಿ,ಕಠಿನವಾಗಿ
631,sehr::ADV,ಬಹು,ಬಹು
632,so::ADV,ಅಷ್ಟು,ಅಷ್ಟು
633,noch::ADV,ಇನ್ನು,ಇನ್ನು
634,nur::ADV,ಕೇವಲ,ಕೇವಲ
635,schon::ADV,ಆಗಲೇ,ಆಗಲೇ
636,wieder::ADV,ಪುನಃ,ಪುನಃ
637,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,ನಿಷ್ಫಲವಾಗಿ
638,vor::PRP,ಮುಂದೆ,ಮುಂದೆ
639,hinter::PRP,ಹಿಂದ,ಹಿಂದ
640,unter::PRP,ಕೆಳ,ಕೆಳ
641,durch::PRP,ನೇರವಾಗಿ,ನೇರವಾಗಿ
642,neben::PRP,ಅಧರ ಬಲಿಕ,ಅಧರ ಬಲಿಕ
643,zwischen::PRP,ನಡುವೆ,ನಡುವೆ
644,wegen::PRP,ಅಧಕ್ಕಗಿ,ಅಧಕ್ಕಗಿ
645,dies::PRN,ಈ,ಈ
646,das::PRN,ಅದು,ಅದು
647,alles::PRN,ಎಲ್ಲ,ಎಲ್ಲ
648,ich::PRN,ನಾನು,ನಾನು
649,du::PRN,ನೀನು,ನೀನು
650,er::PRN,ಅವನು,ಅವನು
651,er::PRN,ಅವನು,ಇವನು
652,er::PRN,ಇವನು,ಅವನು
653,er::PRN,ಇವನು,ಇವನು
654,wir::PRN,ನಾವು,ನಾವು
655,ihr::PRN,ನೀವು,ನೀವು
656,sie::PRN,ಅವರು,ಅವರು
657,was::FPRN,ಏನು,ಏನು
658,wer::FPRN,ಯಾರಿಗೆ,ಯಾರಿಗೆ
659,wo::FADV,ಎಲ್ಲಿ,ಎಲ್ಲಿ
660,wohin::FADV,ಎಲ್ಲಿಗೆ,ಎಲ್ಲಿಗೆ
661,wie::FADV,ಹೇಗೆ,ಹೇಗೆ
662,warum::FADV,ಏಕೆ,ಏಕೆ
663,wieviel::FNUM,ಎಷ್ಟು,ಎಷ್ಟು
664,eins::NUM,ಒಂದು,ಒಂದು
665,zwei::NUM,ಎರಡು,ಎರಡು
666,drei::NUM,ಮೂರು,ಮೂರು
667,vier::NUM,ನಾಲ್ಕು,ನಾಲ್ಕು
668,fünf::NUM,ಅಯ್ದು,ಅಯ್ದು
669,sechs::NUM,ಆರು,ಆರು
670,sieben::NUM,ಏಳು,ಏಳು
671,acht::NUM,ಎಂಟು,ಎಂಟು
672,neun::NUM,ಒಂಭಬತ್ತು,ಒಂಭಬತ್ತು
673,zehn::NUM,ಹತ್ತು,ಹತ್ತು
674,elf::NUM,ಹನ್ನೊಂದು,ಹನ್ನೊಂದು
675,zwölf::NUM,ಹನ್ನೆರಡು,ಹನ್ನೆರಡು
676,zwanzig::NUM,ಇಪ್ಪತ್ತು,ಇಪ್ಪತ್ತು
677,dreißig::NUM,ಮೂವತ್ತು,ಮೂವತ್ತು
678,vierzig::NUM,ನಲವತ್ತು,ನಲವತ್ತು
679,fünfzig::NUM,ಐವತ್ತು,ಐವತ್ತು
680,sechzig::NUM,ಅರುವತ್ತು,ಅರುವತ್ತು
681,siebzig::NUM,ಎಪ್ಪತ್ತು,ಎಪ್ಪತ್ತು
682,achtzig::NUM,ಎಂಬತ್ತು,ಎಂಬತ್ತು
683,neunzig::NUM,ತೊಂಬತ್ತು,ತೊಂಬತ್ತು
684,hundert::NUM,ನೂರು,ನೂರು
685,tausend::NUM,ಸಾವಿರ,ಸಾವಿರ
686,und::CNJ,ಮತ್ತು,ಮತ್ತು
687,oder::CNJ,ಅಥವಾ,ಅಥವಾ
688,stehen::V,ನಿಲ್ಲು,ನಿಲ್ಲು
689,sitzen::V,ಕುಳ್ಳಿರು,ಕುಳ್ಳಿರು
690,liegen::V,ಮಲಗಿಕೊ,ಮಲಗಿಕೊ
691,hängen::V,ಇಳಿಯಬಿಡು,ಇಳಿಯಬಿಡು
692,werden::V,ಆಗು,ಆಗು
693,passieren::V,ಆಗು,ಆಗು
694,beginnen::V,ಆರಂಭಿಸು,ಆರಂಭಿಸು
695,enden::V,ಕೊನೆಗಾಣು,ಕೊನೆಗಾಣು
696,wechseln::V,ಮಾರ್ಪಡಿಸು,ಮಾರ್ಪಡಿಸು
697,aufgehen[Sonne]::V,ಮೂಡು,ಮೂಡು
698,untergehen[Sonne]::V,ಮುಳುಗು,ಮುಳುಗು
699,scheinen[Sonne]::V,ಹೊಳೆ,ಹೊಳೆ
700,donnern::V,ಗುಡುಗಾಗು,ಗುಡುಗಾಗು
701,wehen::V,ತೀಡು,ತೀಡು
702,strömen::V,ಹರಿ,ಹರಿ
703,fließen::V,ಹರಿ,ಹರಿ
704,sich drehen::V,ಸುತ್ತು,ಸುತ್ತು
705,schwanken::V,ಓಲಾಡು,ಓಲಾಡು
706,schwingen::V,ತೂಗು,ತೂಗು
707,fallen::V,ಉದುರು,ಉದುರು
708,brennen::V,ಉರಿ,ಉರಿ
709,rauchen::V,ಹೊಗೆಬಿಡು,ಹೊಗೆಬಿಡು
710,regnen::V,ಸುರಿ,ಸುರಿ
711,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,ಹೆಪ್ಪುಗಟ್ಟು
712,tauen::V,ಬೆಚ್ಚಗಾಗು,ಬೆಚ್ಚಗಾಗು
713,schmelzen::V,ಕರಗು,ಕರಗು
714,trocknen::V,ಒಣಗು,ಒಣಗು
715,sieden::V,ಕುದಿ,ಕುದಿ
716,faulen::V,ಕೊಳೆ,ಕೊಳೆ
717,verfaulen::V,ನಶಿಸು,ನಶಿಸು
718,reißen::V,ಒಡೆ,ಒಡೆ
719,versinken::V,ಮುಳುಗು,ಮುಳುಗು
720,vergehen::V,ಸಾಗು,ಸಾಗು
721,erscheinen::V,ತೋರು,ತೋರು
722,verschwinden::V,ಮಾಯವಾಗು,ಮಾಯವಾಗು
723,sinken::V,ಕುಸಿ,ಕುಸಿ
724,abnehmen::V,ತಗ್ಗು,ತಗ್ಗು
725,zunehmen::V,ಬೆಳೆ,ಬೆಳೆ
726,steigen::V,ಉಬ್ಬು,ಉಬ್ಬು
727,wachsen::V,ಬೆಳೆ,ಬೆಳೆ
728,glänzen::V,ಮಿರುಗು,ಮಿರುಗು
729,funkeln::V,ಮಿನುಗು,ಮಿನುಗು
730,lärmen::V,ಶಬ್ದ ಮಾಡಲು,ಶಬ್ದ ಮಾಡಲು
731,läuten::V,ಬಾರಿಸು,ಬಾರಿಸು
732,klingeln::V,ಅನುರಣಿಸು,ಅನುರಣಿಸು
733,klirren::V,ಕಿಣಿಕಿಣಿಸು,ಕಿಣಿಕಿಣಿಸು
734,brausen::V,ಅಬ್ಬರಿಸು,ಅಬ್ಬರಿಸು
735,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,ಮರ್ಮರಗುಟ್ಟಿಸು
736,klingen::V,ಉಸಿರು,ಉಸಿರು
737,bellen::V,ಬಗುಳು,ಬಗುಳು
738,heulen::V,ಅರಚು,ಅರಚು
739,blasen::V,ಗಾಳಿ ಊದು,ಗಾಳಿ ಊದು
740,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,ಸಿಳ್ಳೆಯೂದು
741,schreien::V,ಕರೆ,ಕರೆ
742,stöhnen::V,ನರಳು,ನರಳು
743,zittern::V,ನಡುಗು,ನಡುಗು
744,leben::V,ಇರು,ಇರು
745,geboren werden::V,ಉಂಟಾಗು,ಉಂಟಾಗು
746,atmen::V,ಉಸಿರು,ಉಸಿರು
747,trinken::V,ಕುಡಿ,ಕುಡಿ
748,essen::V,ತಿನ್ನು,ತಿನ್ನು
749,schlucken::V,ನುಂಗು,ನುಂಗು
750,müde werden::V,ಬಳಲು,ಬಳಲು
751,einschlafen::V,ನಿದ್ಧೆಹೋಗು,ನಿದ್ಧೆಹೋಗು
752,schlafen::V,ನಿದ್ರಿಸು,ನಿದ್ರಿಸು
753,aufwachen::V,ಏಳು,ಏಳು
754,aufstehen::V,ಏಳು,ಏಳು
755,sich erholen::V,ಸುಧಾರಿಸು,ಸುಧಾರಿಸು
756,krank werden::V,ಬೇನೆಬೀಳು,ಬೇನೆಬೀಳು
757,krank sein::V,ಕೆಟ್ಟ ಎಂದು,ಕೆಟ್ಟ ಎಂದು
758,schmerzen::V,ಕಚ್ಚು,ಕಚ್ಚು
759,husten::V,ಕೆಮ್ಮು,ಕೆಮ್ಮು
760,genesen::V,ಮತ್ತೆಹೊದಿಸು,ಮತ್ತೆಹೊದಿಸು
761,sterben::V,ಮೃತಪಡು,ಮೃತಪಡು
762,umkommen::V,ಹಾಳಾಗು,ಹಾಳಾಗು
763,sich bewegen::V,ಚಲಿಸು,ಚಲಿಸು
764,sich rühren::V,ಕದಲು,ಕದಲು
765,sich erheben::V,ಏಳು,ಏಳು
766,sich setzen::V,ಕೂರು,ಕೂರು
767,hinfallen::V,ಬೀಳು,ಬೀಳು
768,laufen::V,ನಡೆ,ನಡೆ
769,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,ಮೆಲ್ಲಗೆ ನಡೆ
770,spazierengehen::V,ವಿಹರಿಸು,ವಿಹರಿಸು
771,eilen::V,ಮುನ್ನುಗ್ಗು,ಮುನ್ನುಗ್ಗು
772,sich beeilen::V,ಆತುರಪಡು,ಆತುರಪಡು
773,sausen::V,ಒಗೆ,ಒಗೆ
774,rennen::V,ಓಡು,ಓಡು
775,springen::V,ಜಿಗಿ,ಜಿಗಿ
776,klettern::V,ಏರು,ಏರು
777,schaukeln::V,ತೂಗು,ತೂಗು
778,kriechen::V,ತೆವಳು,ತೆವಳು
779,schwimmen::V,ಈಜು,ಈಜು
780,tauchen::V,ಕೆಳಗಿಳಿ,ಕೆಳಗಿಳಿ
781,rudern::V,ಸಾಗಿಸು,ಸಾಗಿಸು
782,fahren::V,ನಡೆಸು,ನಡೆಸು
783,fliegen::V,ಹಾರು,ಹಾರು
784,gehen::V,ಹೋಗು,ಹೋಗು
785,weggehen::V,ಹೊರಡು,ಹೊರಡು
786,abfahren::V,ತೆರಳು,ತೆರಳು
787,anhalten::V,ನಿಲ್ಲು,ನಿಲ್ಲು
788,hineingehen::V,ಒಳಹೊಗು,ಒಳಹೊಗು
789,eintreten::V,ಒಳಹೊಗು,ಒಳಹೊಗು
790,kommen::V,ಬರು,ಬರು
791,ankommen::V,ಬರು,ಬರು
792,zurückkommen::V,ಹಿಂದಿರುಗು,ಹಿಂದಿರುಗು
793,bleiben::V,ಇರು,ಇರು
794,warten::V,ಇರು,ಇರು
795,erwarten::V,ನಿರೀಕ್ಷಿಸು,ನಿರೀಕ್ಷಿಸು
796,suchen::V,ಹುಡುಕು,ಹುಡುಕು
797,finden::V,ಕಂಡುಕೊ,ಕಂಡುಕೊ
798,versuchen::V,ಪ್ರಯತ್ನಿಸು,ಪ್ರಯತ್ನಿಸು
799,vorbereiten::V,ಸಿದ್ಧವಾಗು,ಸಿದ್ಧವಾಗು
800,lieben::V,ಪ್ರೀತಿಸು,ಪ್ರೀತಿಸು
801,mögen::V,ಇಷ್ಟಪಡು,ಇಷ್ಟಪಡು
802,lachen::V,ನಗು,ನಗು
803,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
804,weinen::V,ಅಳು,ಅಳು
805,schimpfen::V,ಗೊಣಗು,ಗೊಣಗು
806,sich ärgern::V,ಗಣಗಾಡು,ಗಣಗಾಡು
807,sich fürchten::V,ನಡುಗು,ನಡುಗು
808,fürchten::V,ಹೆದರು,ಹೆದರು
809,fliehen::V,ಓಡಿಹೋಗು,ಓಡಿಹೋಗು
810,flüchten::V,ಪಾರಾಗು,ಪಾರಾಗು
811,sehen::V,ಕಾಣು,ಕಾಣು
812,anschauen::V,ನೋಡು,ನೋಡು
813,ansehen::V,ನಿರೀಕ್ಷಿಸು,ನಿರೀಕ್ಷಿಸು
814,hören::V,ಕೇಳು,ಕೇಳು
815,zuhören::V,ಆಲಿಸು,ಆಲಿಸು
816,probieren::V,ರುಚಿ ನೋಡು,ರುಚಿ ನೋಡು
817,riechen::V,ಮೂಸು,ಮೂಸು
818,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
819,scheinen::V,ತೋರು,ತೋರು
820,zu sehen sein::V,ಕಾಣಿಸು,ಕಾಣಿಸು
821,vernehmen::V,ಕೇಳು,ಕೇಳು
822,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
823,tun::V,ಮಾಡು,ಮಾಡು
824,können::V,ಮಾಡಬಲ್ಲ,ಮಾಡಬಲ್ಲ
825,wollen::V,ಬಯಸು,ಬಯಸು
826,anfangen::V,ಪ್ರಾರಂಭಿಸು,ಪ್ರಾರಂಭಿಸು
827,beenden::V,ನಿಲ್ಲಿಸು,ನಿಲ್ಲಿಸು
828,aufhören::V,ಮುಗಿಸು,ಮುಗಿಸು
829,gelingen::V,ಯಶಸ್ವಿಯಾಗು,ಯಶಸ್ವಿಯಾಗು
830,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,ಉತ್ಪತ್ತಿಮಾಡು
831,öffnen::V,ತೆರೆ,ತೆರೆ
832,schließen::V,ಮುಚ್ಚು,ಮುಚ್ಚು
833,stellen::V,ಇಕ್ಕು,ಇಕ್ಕು
834,setzen::V,ಇಡು,ಇಡು
835,legen::V,ಇಡು,ಇಡು
836,berühren::V,ತಾಕು,ತಾಕು
837,verbinden::V,ಕೂಡಿಸು,ಕೂಡಿಸು
838,bedecken::V,ಮುಚ್ಚು,ಮುಚ್ಚು
839,aufhängen::V,ತೂಗುಹಾಕು,ತೂಗುಹಾಕು
840,anzünden::V,ಹತ್ತಿಸು,ಹತ್ತಿಸು
841,aufheben::V,ಆಯಿ,ಆಯಿ
842,zurücklassen::V,ಬಿಡು,ಬಿಡು
843,verlieren::V,ಕಳೆ,ಕಳೆ
844,fallen lassen::V,ಬೀಳಿಸು,ಬೀಳಿಸು
845,machen::V,ಮಾಡು,ಮಾಡು
846,herstellen::V,ತಯಾರಿಸು,ತಯಾರಿಸು
847,bauen::V,ಕಟ್ಟು,ಕಟ್ಟು
848,reparieren::V,ಸರಿಪಡಿಸು,ಸರಿಪಡಿಸು
849,verbessern::V,ತಿದ್ದು,ತಿದ್ದು
850,ändern::V,ಬದಲಾಯಿಸು,ಬದಲಾಯಿಸು
851,graben::V,ಅಗೆ,ಅಗೆ
