,Concept_ID,fr,pl
838,hinab::ADV,en bas,na_dół
839,hinab::ADV,en bas,w_dół
840,hinab::ADV,vers le bas,na_dół
841,hinab::ADV,vers le bas,w_dół
842,oben::ADV,dessus,w górze
843,oben::ADV,dessus,na górze
844,oben::ADV,en haut,w górze
845,oben::ADV,en haut,na górze
846,hinauf::ADV,en haut,w górę
847,hinauf::ADV,en haut,na górę
848,hinauf::ADV,vers le haut,w górę
849,hinauf::ADV,vers le haut,na górę
850,überall::ADV,partout,wszędzie
851,nicht::ADV,ne ... pas,nie
852,ein wenig::ADV,un peu,trochę
853,kaum::ADV,à peine,ledwie
854,kaum::ADV,à peine,prawie nie
855,sehr::ADV,très,bardzo
856,so::ADV,si,tak
857,so::ADV,ainsi,tak
858,noch::ADV,encore,jeszcze
859,nur::ADV,seulement,tylko
860,nur::ADV,ne ... que,tylko
861,schon::ADV,déjà,już
862,wieder::ADV,de nouveau,znów
863,wieder::ADV,de nouveau,znowu
864,vergebens::ADV,en vain,na próżno
865,vor::PRP,devant,przed
866,hinter::PRP,derrière,za
867,unter::PRP,sous,pod
868,unter::PRP,au-dessous de,pod
869,durch::PRP,par,przez
870,durch::PRP,à travers,przez
871,neben::PRP,à côté de,obok
872,zwischen::PRP,entre,między
873,wegen::PRP,à cause de,z powodu
874,dies::PRN,ceci,to
875,das::PRN,ce,to
876,das::PRN,cela,to
877,alles::PRN,tout,wszystko
878,ich::PRN,je,ja
879,ich::PRN,moi,ja
880,du::PRN,tu,ty
881,du::PRN,toi,ty
882,er::PRN,il,on
883,er::PRN,lui,on
884,wir::PRN,nous,my
885,ihr::PRN,vous,wy
886,sie::PRN,ils,oni
887,sie::PRN,elles,oni
888,was::FPRN,que,co
889,was::FPRN,quoi,co
890,wer::FPRN,qui,kto
891,wo::FADV,où,gdzie
892,wohin::FADV,où,dokąd
893,wie::FADV,comment,jak
894,warum::FADV,pourquoi,dlaczego
895,wieviel::FNUM,combien,ile
896,eins::NUM,un,jeden
897,zwei::NUM,deux,dwa
898,drei::NUM,trois,trzy
899,vier::NUM,quatre,cztery
900,fünf::NUM,cinq,pięć
901,sechs::NUM,six,sześć
902,sieben::NUM,sept,siedem
903,acht::NUM,huit,osiem
904,neun::NUM,neuf,dziewięć
905,zehn::NUM,dix,dziesięć
906,elf::NUM,onze,jedenaście
907,zwölf::NUM,douze,dwanaście
908,zwanzig::NUM,vingt,dwadzieścia
909,dreißig::NUM,trente,trzydzieści
910,vierzig::NUM,quarante,czterdzieści
911,fünfzig::NUM,cinquante,pięćdziesiąt
912,sechzig::NUM,soixante,sześćdziesiąt
913,siebzig::NUM,soixante-dix,siedemdziesiąt
914,achtzig::NUM,quatre-vingt,osiemdziesiąt
915,neunzig::NUM,quatre-vingt-dix,dziewięćdziesiąt
916,hundert::NUM,cent,sto
917,tausend::NUM,mille,tysiąc
918,und::CNJ,et,i
919,oder::CNJ,ou,lub
920,oder::CNJ,ou,albo
921,stehen::V,être debout,stać
922,sitzen::V,être assis,siedzieć
923,liegen::V,être couché,leżeć
924,hängen::V,pendre,wisieć
925,werden::V,devenir,zostać
926,werden::V,devenir,stać się
927,passieren::V,se passer,dziać się
928,passieren::V,se passer,zdarzyć się
929,beginnen::V,commencer,zacząć się
930,enden::V,finir,kończyć się
931,enden::V,se terminer,kończyć się
932,wechseln::V,changer,zmienić się
933,wechseln::V,alterner,zmienić się
934,aufgehen[Sonne]::V,se lever,wzejść
935,untergehen[Sonne]::V,se coucher,zajść
936,scheinen[Sonne]::V,briller,świecić
937,donnern::V,tonner,grzmieć
938,wehen::V,souffler,wiać
939,strömen::V,affluer,płynąć
940,strömen::V,affluer,lać się
941,fließen::V,couler,ciec
942,fließen::V,couler,płynąć
943,sich drehen::V,tourner,obracać się
944,schwanken::V,osciller,chwiać się
945,schwanken::V,chanceler,chwiać się
946,schwingen::V,vibrer,wahać się
947,schwingen::V,osciller,wahać się
948,fallen::V,tomber,padać
949,brennen::V,brûler,palić się
950,brennen::V,flamber,palić się
951,rauchen::V,fumer,dymić
952,rauchen::V,fumer,dymić się
953,regnen::V,pleuvoir,padać
954,gefrieren::V,geler,zamarznąć
955,tauen::V,dégeler,tajać
956,schmelzen::V,fondre,topnieć
957,trocknen::V,sécher,schnąć
958,sieden::V,bouillir,wrzeć
959,sieden::V,bouillir,kipieć
960,faulen::V,pourrir,gnić
961,faulen::V,se putréfier,gnić
962,verfaulen::V,pourrir,zgnić
963,reißen::V,rompre,urywać się
964,reißen::V,se déchirer,urywać się
965,versinken::V,s'enfoncer,tonąć
966,vergehen::V,passer,przechodzić
967,erscheinen::V,apparaître,zjawiać się
968,verschwinden::V,disparaître,zniknąć
969,sinken::V,descendre,spadać
970,sinken::V,s'abaisser,spadać
971,abnehmen::V,diminuer,spadać
972,zunehmen::V,augmenter,wzrosnąć
973,steigen::V,monter,wzrastać
974,wachsen::V,croître,rosnąć
975,glänzen::V,briller,błyszczeć
976,funkeln::V,étinceler,zabłyszczeć
977,lärmen::V,faire du bruit,hałasować
978,läuten::V,sonner,dzwonić
979,klingeln::V,sonner,dzwonić
980,klirren::V,cliqueter,brzęczeć
981,brausen::V,mugir,huczeć
982,rauschen::V,bruire,szumieć
983,rauschen::V,bruire,szeleścić
984,klingen::V,sonner,brzmieć
985,klingen::V,sonner,dźwięczeć
986,bellen::V,aboyer,szczekać
987,heulen::V,hurler,wyć
988,blasen::V,souffler,dmuchnąć
989,pfeifen::V,siffler,gwizdać
990,schreien::V,crier,krzyczeć
991,stöhnen::V,gémir,stękać
992,zittern::V,trembler,drżeć
993,leben::V,vivre,żyć
994,geboren werden::V,naître,urodzić się
995,atmen::V,respirer,oddychać
996,trinken::V,boire,pić
997,essen::V,manger,jeść
998,schlucken::V,avaler,połknąć
999,müde werden::V,se lasser,zmęczyć się
1000,müde werden::V,se fatiguer,zmęczyć się
1001,einschlafen::V,s'endormir,zasnąć
1002,schlafen::V,dormir,spać
1003,aufwachen::V,se réveiller,obudzić się
1004,aufstehen::V,se lever,wstać
1005,sich erholen::V,se reposer,wypoczywać
1006,sich erholen::V,se détendre,wypoczywać
1007,krank werden::V,tomber malade,zachorować
1008,krank sein::V,être malade,chorować
1009,schmerzen::V,faire mal,boleć
1010,husten::V,tousser,kaszlać
1011,genesen::V,guérir,wyzdrowieć
1012,genesen::V,se remettre,wyzdrowieć
1013,sterben::V,mourir,umrzeć
1014,umkommen::V,périr,zginąć
1015,sich bewegen::V,bouger,poruszać się
1016,sich rühren::V,broncher,ruszyć się
1017,sich erheben::V,se lever,podnieść się
1018,sich setzen::V,s'asseoir,usiąść
1019,hinfallen::V,tomber,upaść
1020,laufen::V,marcher,chodzić
1021,laufen::V,aller à pied,chodzić
1022,schreiten::V,marcher,kroczyć
1023,spazierengehen::V,se promener,iść na spacer
1024,eilen::V,courir,pospieszać
1025,sich beeilen::V,se hâter,pospieszyć się
1026,sich beeilen::V,se dépêcher,pospieszyć się
1027,sausen::V,filer,pędzić
1028,rennen::V,courir,biec
1029,rennen::V,courir,biegać
1030,springen::V,sauter,skakać
1031,klettern::V,grimper,wspinać się
1032,schaukeln::V,se balancer,huśtać
1033,schaukeln::V,se balancer,kołysać
1034,kriechen::V,ramper,pełzać
1035,kriechen::V,ramper,czołgać się
1036,schwimmen::V,nager,pływać
1037,tauchen::V,plonger,zanurzać się
1038,rudern::V,ramer,wiosłować
1039,fahren::V,aller,jechać
1040,fahren::V,rouler,jechać
1041,fliegen::V,voler,latać
1042,fliegen::V,voler,lecieć
1043,gehen::V,aller,iść
1044,weggehen::V,s'en aller,odejść
1045,abfahren::V,partir,odjechać
1046,anhalten::V,s'arrêter,zatrzymać się
1047,hineingehen::V,entrer,wchodzić
1048,eintreten::V,entrer,wejść
1049,eintreten::V,entrer,nastąpić
1050,kommen::V,venir,przyjść
1051,ankommen::V,arriver,przybyć
1052,zurückkommen::V,revenir,wrócić
1053,bleiben::V,rester,zostać
1054,bleiben::V,demeurer,zostać
1055,warten::V,attendre,czekać
1056,erwarten::V,attendre,oczekiwać
1057,suchen::V,chercher,szukać
1058,finden::V,trouver,znaleźć
1059,versuchen::V,essayer,próbować
1060,vorbereiten::V,préparer,przygotować
1061,lieben::V,aimer,kochać
1062,mögen::V,aimer,lubić
1063,mögen::V,vouloir,lubić
1064,lachen::V,rire,śmiać się
1065,rühren::V,toucher,wzruszyć
1066,rühren::V,attendrir,wzruszyć
1067,weinen::V,pleurer,płakać
1068,schimpfen::V,gronder,kląć
1069,sich ärgern::V,se fâcher,gniewać się
1070,sich fürchten::V,avoir peur,bać się
1071,fürchten::V,craindre,bać się
1072,fürchten::V,avoir peur de,bać się
1073,fliehen::V,fuir,uciekać
1074,flüchten::V,s'enfuir,uciec
1075,sehen::V,voir,widzieć
1076,sehen::V,voir,zobaczyć
1077,anschauen::V,regarder,oglądać
1078,ansehen::V,regarder,popatrzeć na
1079,hören::V,entendre,słyszeć
1080,zuhören::V,écouter,słuchać
1081,probieren::V,goûter,kosztować
1082,riechen::V,sentir,wąchać
1083,fühlen::V,sentir,czuć
1084,fühlen::V,sentir,odczuwać
1085,scheinen::V,sembler,wydawać się
1086,scheinen::V,paraître,wydawać się
1087,zu sehen sein::V,se voir,widnieć
1088,zu sehen sein::V,être visible,widnieć
1089,vernehmen::V,entendre,usłyszeć
1090,vernehmen::V,percevoir,usłyszeć
1091,frieren::V,avoir froid,marznąć
1092,tun::V,faire,czynić
1093,können::V,savoir,móc
1094,können::V,savoir,umieć
1095,können::V,pouvoir,móc
1096,können::V,pouvoir,umieć
1097,wollen::V,vouloir,chcieć
1098,anfangen::V,commencer,zacząć
1099,beenden::V,finir,zakończyć
1100,beenden::V,terminer,zakończyć
1101,aufhören::V,cesser,przestać
1102,aufhören::V,arrêter,przestać
1103,gelingen::V,réussir,udać się
1104,geraten::V,réussir,udać się
1105,öffnen::V,ouvrir,otworzyć
1106,schließen::V,fermer,zamknąć
1107,stellen::V,poser,postawić
1108,stellen::V,mettre,postawić
1109,setzen::V,placer,posadzić
1110,legen::V,placer,kłaść
1111,berühren::V,toucher,dotykać
1112,verbinden::V,lier,łączyć
1113,bedecken::V,couvrir,przykryć
1114,aufhängen::V,accrocher,powiesić
1115,anzünden::V,allumer,zapalić
1116,aufheben::V,ramasser,podnieść
1117,zurücklassen::V,laisser,zostawić
1118,verlieren::V,perdre,zgubić
1119,fallen lassen::V,lâcher,upuścić
1120,fallen lassen::V,laisser tomber,upuścić
1121,machen::V,faire,zrobić
1122,herstellen::V,produire,wytworzyć
1123,herstellen::V,fabriquer,wytworzyć
1124,bauen::V,bâtir,budować
1125,bauen::V,construire,budować
1126,reparieren::V,réparer,naprawiać
1127,verbessern::V,améliorer,ulepszyć
1128,ändern::V,changer,zmienić
1129,ändern::V,modifier,zmienić
1130,graben::V,creuser,kopać
1131,beugen::V,plier,zagiąć
1132,beugen::V,ployer,zagiąć
1133,biegen::V,courber,zgiąć
1134,drehen::V,tordre,obracać
1135,drehen::V,tourner,obracać
1136,wenden::V,retourner,obrocić
1137,umdrehen::V,tourner,obrocić
1138,heben::V,soulever,podnosić
1139,hochheben::V,lever,podnieść
1140,ergreifen::V,saisir,chwycić
1141,ergreifen::V,prendre,chwycić
1142,halten::V,tenir,trzymać
1143,drücken::V,presser,naciskać
1144,schieben::V,pousser,pchać
1145,schieben::V,pousser,posuwać
1146,kratzen::V,gratter,drapać
1147,kratzen::V,égratigner,drapać
1148,lecken::V,lécher,lizać
1149,beißen::V,mordre,kąsać
1150,abreißen::V,arracher,oderwać
1151,abschneiden::V,couper,odciąć
1152,binden::V,lier,wiązać
1153,binden::V,attacher,wiązać
1154,stecken::V,enfoncer,wetknąć
1155,brechen::V,rompre,złamać
1156,klopfen::V,frapper,pukać
1157,klopfen::V,frapper,stukać
1158,hauen::V,frapper,bić
1159,kleben::V,coller,kleić
1160,reiben::V,frotter,trzeć
1161,streichen::V,empâter,smarować
1162,schleifen::V,affiler,ostrzyć
1163,schleifen::V,aiguiser,ostrzyć
1164,schneiden::V,couper,ciąć
1165,schneiden::V,couper,krajać
1166,schneiden::V,trancher,ciąć
1167,schneiden::V,trancher,krajać
1168,rütteln::V,cahoter,trząść
1169,schütteln::V,secouer,trząść
1170,schwenken::V,agiter,machać
1171,schütten::V,verser,nasypać
1172,füllen::V,remplir,napełnić
1173,einwickeln::V,envelopper,zawinąć
1174,tragen::V,porter,nieść
1175,schleppen::V,traîner,wlec
1176,ziehen::V,tirer,ciągnąć
1177,aufbewahren::V,garder,przechowywać
1178,aufbewahren::V,conserver,przechowywać
1179,werfen::V,jeter,rzucać
1180,werfen::V,lancer,rzucać
1181,fangen::V,attraper,łowić
1182,packen::V,agripper,chwycić
1183,verstecken::V,cacher,ukryć
1184,verstecken::V,cacher,schować
1185,teilen::V,diviser,podzielić
1186,schicken::V,envoyer,posyłać
1187,bringen::V,apporter,przynieść
1188,hinzufügen::V,ajouter,dodać
1189,bekommen::V,obtenir,dostać
1190,erhalten::V,recevoir,otrzymać
1191,nehmen::V,prendre,wziąć
1192,wählen::V,choisir,wybrać
1193,auswählen::V,choisir,wybrać
1194,auswählen::V,sélectionner,wybrać
1195,bewahren::V,préserver,zachować
1196,behindern::V,gêner,utrudnić
1197,behindern::V,gêner,przeszkadzać
1198,verderben::V,gâter,zepsuć
1199,verderben::V,corrompre,zepsuć
1200,beschädigen::V,endommager,uszkodzić
1201,zerbrechen::V,casser,złamać
1202,zerreißen::V,déchirer,drzeć
1203,zerreißen::V,déchirer,rozdzierać
1204,zerstören::V,détruire,zniszczyć
1205,verbrennen::V,brûler,spalić
1206,geben::V,donner,dać
1207,reichen::V,tendre,podać
1208,schenken::V,offrir,darować
1209,versprechen::V,promettre,obiecać
1210,wünschen::V,souhaiter,życzyć
1211,loben::V,louer,chwalić
1212,küssen::V,embrasser,całować
1213,wiegen::V,bercer,kołysać
1214,zudecken::V,couvrir,przykryć
1215,wecken::V,éveiller,zbudzić
1216,wecken::V,réveiller,zbudzić
1217,zeigen::V,montrer,pokazać
1218,zeigen::V,faire voir,pokazać
1219,führen::V,guider,wieść
1220,führen::V,guider,prowadzić
1221,lehren::V,apprendre,uczyć
1222,unterrichten::V,instruire,nauczać
1223,aufziehen::V,élever,wychować
1224,leiten::V,diriger,kierować
1225,leiten::V,conduire,kierować
1226,antreiben::V,pousser,popędzić
1227,lassen::V,faire,zostawić
1228,einladen::V,inviter,zaprosić
1229,vereinigen::V,unir,zjednoczyć
1230,vereinigen::V,réunir,zjednoczyć
1231,besuchen::V,visiter,odwiedzić
1232,besuchen::V,aller voir,odwiedzić
1233,treffen::V,rencontrer,trafić
1234,treffen::V,rencontrer,spotkać
1235,sich versammeln::V,s'assembler,zebrać się
1236,sich versammeln::V,s'assembler,zgromadzić się
1237,spielen::V,jouer,grać
1238,spielen::V,jouer,bawić się
1239,singen::V,chanter,śpiewać
1240,tanzen::V,danser,pląsać
1241,tanzen::V,danser,tańczyć
1242,sich trennen::V,se séparer,rozstać się
1243,verlassen::V,quitter,opuścić
1244,retten::V,sauver,ocalić
1245,retten::V,sauver,uratować
1246,bewachen::V,garder,pilnować
1247,schützen::V,protéger,ochronić
1248,verteidigen::V,défendre,bronić
1249,sich schlagen::V,se taper,pobić się
1250,schießen::V,tirer,strzelać
1251,siegen::V,vaincre,zwycziężyć
1252,ärgern::V,agacer,gniewać
1253,schlagen::V,battre,bić
1254,schlagen::V,battre,uderzyć
1255,schlagen::V,frapper,bić
1256,schlagen::V,frapper,uderzyć
1257,treten::V,botter,kopnąć
1258,treten::V,donner un coup de pied à,kopnąć
1259,stechen::V,piquer,ukłuć
1260,stoßen::V,heurter,popchnąć
1261,stehlen::V,voler,ukraść
1262,stören::V,gêner,zakłócić
1263,stören::V,gêner,przeszkodzić
1264,stören::V,déranger,zakłócić
1265,stören::V,déranger,przeszkodzić
1266,belästigen::V,molester,dokuczać
1267,belästigen::V,importuner,dokuczać
1268,verbergen::V,cacher,ukryć
1269,verbergen::V,dissimuler,ukryć
1270,täuschen::V,abuser,łudzić
1271,täuschen::V,tromper,łudzić
1272,betrügen::V,duper,oszukać
1273,betrügen::V,frauder,oszukać
1274,töten::V,tuer,zabić
1275,wohnen::V,habiter,mieszkać
1276,wohnen::V,demeurer,mieszkać
1277,arbeiten::V,travailler,pracować
1278,sammeln::V,collectionner,zebrać
1279,pflücken::V,cueillir,zerwać
1280,jagen::V,chasser,polować
1281,fischen::V,pêcher,łowić ryby
1282,fassen::V,capturer,złapać
1283,hüten::V,garder,paść
1284,treiben::V,mener,pędzić
1285,anbinden::V,attacher,przywiązać
1286,füttern::V,faire manger,karmić
1287,melken::V,traire,doić
1288,hacken::V,fendre,rąbać
1289,gießen::V,arroser,lać
1290,gießen::V,arroser,podlać
1291,reifen::V,mûrir,dojrzeć
1292,zubereiten::V,préparer,przyrządzić
1293,kochen::V,cuire,gotować
1294,backen::V,cuire,piec
1295,braten::V,rôtir,piec
1296,braten::V,rôtir,smażyć
1297,umrühren::V,remuer,przemieszać
1298,stricken::V,tricoter,dziać
1299,nähen::V,coudre,szyć
1300,färben::V,teindre,pofarbować
1301,reinigen::V,nettoyer,oczyścić
1302,waschen::V,laver,prać
1303,abwischen::V,essuyer,obetrzeć
1304,spülen::V,rincer,płukać
1305,fegen::V,balayer,zamiatać
1306,kehren::V,balayer,zamieść
1307,baden::V,se baigner,kąpać się
1308,sich waschen::V,se laver,myć się
1309,ausziehen::V,ôter,zdjąć
1310,ausziehen::V,enlever,zdjąć
1311,anziehen::V,mettre,włożyć
1312,sich anziehen::V,s'habiller,ubrać się
1313,kämmen::V,peigner,uczesać
1314,schmücken::V,orner,ozdabiać
1315,schmücken::V,décorer,ozdabiać
1316,sagen::V,dire,powiedzieć
1317,sprechen::V,parler,mówić
1318,reden::V,parler,mówić
1319,sich unterhalten::V,bavarder,rozmawiać
1320,sich unterhalten::V,s'entretenir,rozmawiać
1321,fragen::V,demander,zapytać
1322,bitten::V,prier,prosić
1323,erzählen::V,raconter,opowiedzieć
1324,mitteilen::V,communiquer,zawiadomić o
1325,nennen::V,nommer,nazwać
1326,nennen::V,appeler,nazwać
1327,rufen::V,appeler,wołać
1328,prahlen::V,se vanter,chełpić się
1329,übersetzen::V,traduire,tłumaczyć
1330,denken::V,penser,myśleć
1331,glauben::V,croire,sądzić
1332,glauben::V,croire,wierzyć
1333,bemerken::V,remarquer,zauważyć
1334,bemerken::V,apercevoir,zauważyć
1335,erkennen::V,reconnaître,poznać
1336,begreifen::V,concevoir,zrozumieć
1337,verstehen::V,entendre,rozumieć
1338,verstehen::V,entendre,dosłyszeć
1339,verstehen::V,comprendre,rozumieć
1340,verstehen::V,comprendre,dosłyszeć
1341,lernen::V,apprendre,uczyć się
1342,wissen::V,savoir,wiedzieć
1343,sich erinnern an::V,se souvenir de,przypomnieć sobie
1344,vergessen::V,oublier,zapomnieć
1345,messen::V,mesurer,mierzyć
1346,zählen::V,compter,liczyć
1347,rechnen::V,calculer,rachować
1348,lesen::V,lire,czytać
1349,malen::V,peindre,malować
1350,zeichnen::V,dessiner,rysować
1351,schreiben::V,écrire,pisać
1352,besitzen::V,posséder,posiadać
1353,kaufen::V,acheter,kupić
1354,verkaufen::V,vendre,sprzedać
1355,bezahlen::V,payer,zapłacić
1356,zahlen::V,payer,płacić
1357,beherrschen::V,dominer,opanować
1358,beherrschen::V,maîtriser,opanować
1359,ertragen::V,tolérer,znieść
1360,ertragen::V,supporter,znieść
