,Concept_ID,bn,se
1579,Grund::N,কারণ,sivva
1580,Grund::N,কারণ,suijâ
1581,Grund::N,কারণ,ää´šš
1582,Grund::N,কারণ,а̄шшь
1583,Wahrheit::N,সত্য,rïektesvoete
1584,Wahrheit::N,সত্য,saetniesvoete
1585,Wahrheit::N,সত্য,sádnesvuohta
1586,Wahrheit::N,সত্য,duohtavuohta
1587,Wahrheit::N,সত্য,tuo'tâvuotâ
1588,Wahrheit::N,সত্য,tuõđâšvuõtt
1589,Wahrheit::N,সত্য,зо̄абэль
1590,Gespräch::N,কথাবার্তা,gaskestalleme
1591,Gespräch::N,কথাবার্তা,ságastibme
1592,Gespräch::N,কথাবার্তা,ságastallam
1593,Gespräch::N,কথাবার্তা,ságastallan
1594,Gespräch::N,কথাবার্তা,ráđ̣ádâllâm
1595,Gespräch::N,কথাবার্তা,мо̄а̄йнас
1596,Märchen::N,রূপকথা,heamture
1597,Märchen::N,রূপকথা,dålusj subtsas
1598,Märchen::N,রূপকথা,máinnas
1599,Märchen::N,রূপকথা,cukca
1600,Märchen::N,রূপকথা,maainâs
1601,Märchen::N,রূপকথা,maainâs
1602,Märchen::N,রূপকথা,ба̄йхьк
1603,Märchen::N,রূপকথা,мо̄а̄йнас
1604,Erzählung::N,গল্প,gåata
1605,Erzählung::N,গল্প,vaajese
1606,Erzählung::N,গল্প,soptsese
1607,Erzählung::N,গল্প,giehtto
1608,Erzählung::N,গল্প,mujttalus
1609,Erzählung::N,গল্প,muitalus
1610,Erzählung::N,গল্প,maainâs
1611,Erzählung::N,গল্প,maainâs
1612,Erzählung::N,গল্প,мо̄а̄йнас
1613,Nachricht::N,তথ্য,dïjre
1614,Nachricht::N,তথ্য,diedádus
1615,Nachricht::N,তথ্য,diededibme
1616,Nachricht::N,তথ্য,sáhka
1617,Nachricht::N,তথ্য,saahâ
1618,Nachricht::N,তথ্য,a'lmottâs
1619,Nachricht::N,তথ্য,saakk
1620,Nachricht::N,তথ্য,i´lmmtõs
1621,Nachricht::N,তথ্য,со̄а̄гк
1622,Neuigkeit::N,খবরাখবর,saernie
1623,Neuigkeit::N,খবরাখবর,ådås
1624,Neuigkeit::N,খবরাখবর,sáhka
1625,Neuigkeit::N,খবরাখবর,sáhka
1626,Neuigkeit::N,খবরাখবর,uuđâs
1627,Neuigkeit::N,খবরাখবর,saakk
1628,Neuigkeit::N,খবরাখবর,о̄дтс
1629,Neuigkeit::N,খবরাখবর,со̄а̄гк
1630,Name::N,নাম,nomme
1631,Name::N,নাম,namma
1632,Name::N,নাম,namma
1633,Name::N,নাম,nommâ
1634,Name::N,নাম,nõmm
1635,Name::N,নাম,нэ̄мм
1636,Rätsel::N,ধাঁধা,mojnestimmie
1637,Rätsel::N,ধাঁধা,árvvádus
1638,Rätsel::N,ধাঁধা,árvádus
1639,Rätsel::N,ধাঁধা,arvâdâs
1640,Rätsel::N,ধাঁধা,a´rvvtõs
1641,Rätsel::N,ধাঁধা,а̄ррьв
1642,Rede::N,বক্তৃতা,håaleme
1643,Rede::N,বক্তৃতা,hålla
1644,Rede::N,বক্তৃতা,sáhka
1645,Rede::N,বক্তৃতা,hástu
1646,Rede::N,বক্তৃতা,са̄ррнмушш
1647,Sprache::N,ভাষা,gïele
1648,Sprache::N,ভাষা,giella
1649,Sprache::N,ভাষা,giella
1650,Sprache::N,ভাষা,kieḷâ
1651,Sprache::N,ভাষা,ǩiõll
1652,Sprache::N,ভাষা,кӣлл
1653,Stimme::N,স্বর,tjoeje
1654,Stimme::N,স্বর,jiedna
1655,Stimme::N,স্বর,giella
1656,Stimme::N,স্বর,jietna
1657,Stimme::N,স্বর,jieṇâ
1658,Stimme::N,স্বর,jiõnn
1659,Stimme::N,স্বর,ӣнн
1660,Wort::N,শব্দ,baakoe
1661,Wort::N,শব্দ,báhko
1662,Wort::N,শব্দ,sátni
1663,Wort::N,শব্দ,pááhu
1664,Wort::N,শব্দ,sää´nn
1665,Wort::N,শব্দ,са̄ннҍ
1666,Zeichen::N,প্রতীক,væhta
1667,Zeichen::N,প্রতীক,mærkka
1668,Zeichen::N,প্রতীক,mearka
1669,Zeichen::N,প্রতীক,merkkâ
1670,Zeichen::N,প্রতীক,meârkk
1671,Zeichen::N,প্রতীক,тӣххт
1672,Ruf::N,ডাক,ruodja
1673,Ruf::N,ডাক,tjuorvas
1674,Ruf::N,ডাক,čurvestat
1675,Ruf::N,ডাক,koččom
1676,Ruf::N,ডাক,pákkum
1677,Ruf::N,ডাক,čuârvvmoš
1678,Lärm::N,হৈচৈ,stujmie
1679,Lärm::N,হৈচৈ,juhtsa
1680,Lärm::N,হৈচৈ,šlápma
1681,Lärm::N,হৈচৈ,ruojâ
1682,Lärm::N,হৈচৈ,šlaaṃâ
1683,Lärm::N,হৈচৈ,šuumm'mõš
1684,Lärm::N,হৈচৈ,шэҏҏ
1685,Lärm::N,হৈচৈ,ё̄афф
1686,Laut::N,ধ্বনি,tjoeje
1687,Laut::N,ধ্বনি,jiedna
1688,Laut::N,ধ্বনি,jietna
1689,Laut::N,ধ্বনি,jieṇâ
1690,Laut::N,ধ্বনি,jiõnn
1691,Laut::N,ধ্বনি,ӣнн
1692,Ton::N,স্বর,tjoeje
1693,Ton::N,স্বর,tåvnnå
1694,Ton::N,স্বর,tjuodja
1695,Ton::N,স্বর,šuokŋa
1696,Ton::N,স্বর,nuot'tâ
1697,Ton::N,স্বর,suõmm
1698,Ton::N,স্বর,ӣнн
1699,Lied::N,গান,laavloe
1700,Lied::N,গান,lávla
1701,Lied::N,গান,lávlla
1702,Lied::N,গান,laavlâ
1703,Lied::N,গান,laaul
1704,Lied::N,গান,ла̄ввл
1705,Ruhe::N,শান্তি,frïere
1706,Ruhe::N,শান্তি,raeffie
1707,Ruhe::N,শান্তি,vuojŋadibme
1708,Ruhe::N,শান্তি,vuojŋadallam
1709,Ruhe::N,শান্তি,ráfi
1710,Ruhe::N,শান্তি,máššu
1711,Ruhe::N,শান্তি,vuo'iŋâstus
1712,Ruhe::N,শান্তি,ráávhu
1713,Ruhe::N,শান্তি,rääuh
1714,Ruhe::N,শান্তি,vuâŋŋmõš
1715,Ruhe::N,শান্তি,юэв
1716,Ruhe::N,শান্তি,вуэӈӈмушш
1717,Leute::N,প্রজাপুঞ্জ,aalmoge
1718,Leute::N,প্রজাপুঞ্জ,ulmutja
1719,Leute::N,প্রজাপুঞ্জ,álbmot
1720,Leute::N,প্রজাপুঞ্জ,viehâ
1721,Leute::N,প্রজাপুঞ্জ,aalmi
1722,Leute::N,প্রজাপুঞ্জ,о̄ллмэ
1723,Volk::N,জাতি,aalmoge
1724,Volk::N,জাতি,álmmuk
1725,Volk::N,জাতি,fuolkke
1726,Volk::N,জাতি,álbmot
1727,Volk::N,জাতি,aalmug
1728,Volk::N,জাতি,aalmi
1729,Volk::N,জাতি,нарэдт
1730,Arbeit::N,চাকরি,barkoe
1731,Arbeit::N,চাকরি,barggo
1732,Arbeit::N,চাকরি,rahtjam
1733,Arbeit::N,চাকরি,bargu
1734,Arbeit::N,চাকরি,pargo
1735,Arbeit::N,চাকরি,tyej̣i
1736,Arbeit::N,চাকরি,likk
1737,Arbeit::N,চাকরি,tue´jj
1738,Arbeit::N,চাকরি,лыххк
1739,Gast::N,অতিথি,guessie
1740,Gast::N,অতিথি,guosse
1741,Gast::N,অতিথি,guossi
1742,Gast::N,অতিথি,kyes'si
1743,Gast::N,অতিথি,kue´s's
1744,Gast::N,অতিথি,кӯссь
1745,Geschenk::N,উপহার,daevere
1746,Geschenk::N,উপহার,sjielege
1747,Geschenk::N,উপহার,vadda
1748,Geschenk::N,উপহার,vattáldahka
1749,Geschenk::N,উপহার,skeaŋka
1750,Geschenk::N,উপহার,adaldâh
1751,Geschenk::N,উপহার,sǩiâŋkk
1752,Geschenk::N,উপহার,тӯмаш
1753,Spiel::N,খেলা,spïele
1754,Spiel::N,খেলা,stååkedimmie
1755,Spiel::N,খেলা,spella
1756,Spiel::N,খেলা,stoagos
1757,Spiel::N,খেলা,speallu
1758,Spiel::N,খেলা,leikkâ
1759,Spiel::N,খেলা,siõrr
1760,Spiel::N,খেলা,сӣрр
1761,Gesellschaft::N,সঙ্গিগণ,sïelte
1762,Gesellschaft::N,সঙ্গিগণ,rádnastallam
1763,Gesellschaft::N,সঙ্গিগণ,searvi
1764,Gesellschaft::N,সঙ্গিগণ,servi
1765,Gesellschaft::N,সঙ্গিগণ,seä´brr
1766,Gesellschaft::N,সঙ্গিগণ,се̄ббр
1767,Hilfe::N,সাহায্য,viehkie
1768,Hilfe::N,সাহায্য,viehkke
1769,Hilfe::N,সাহায্য,veahkki
1770,Hilfe::N,সাহায্য,iše
1771,Hilfe::N,সাহায্য,veä´ǩ'ǩ
1772,Hilfe::N,সাহায্য,ве̄ххьк
1773,Freund::N,বন্ধু,voelpe
1774,Freund::N,বন্ধু,ráddna
1775,Freund::N,বন্ধু,venak
1776,Freund::N,বন্ধু,ustit
1777,Freund::N,বন্ধু,verdde
1778,Freund::N,বন্ধু,veerdi
1779,Freund::N,বন্ধু,na´zvan
1780,Freund::N,বন্ধু,ка̄ннҌц
1781,Kamerad::N,সঙ্গী,guejmie
1782,Kamerad::N,সঙ্গী,ráddna
1783,Kamerad::N,সঙ্গী,guojmme
1784,Kamerad::N,সঙ্গী,guoibmi
1785,Kamerad::N,সঙ্গী,kyei'mi
1786,Kamerad::N,সঙ্গী,taaurõš
1787,Kamerad::N,সঙ্গী,то̄а̄врэшш
1788,Angelegenheit::N,বিষয়,aate
1789,Angelegenheit::N,বিষয়,saake
1790,Angelegenheit::N,বিষয়,ássje
1791,Angelegenheit::N,বিষয়,ášši
1792,Angelegenheit::N,বিষয়,äšši
1793,Angelegenheit::N,বিষয়,ä´šš
1794,Angelegenheit::N,বিষয়,тӯйй
1795,Anzahl::N,পরিমাণ,taale
1796,Anzahl::N,পরিমাণ,låhkoe
1797,Anzahl::N,পরিমাণ,låhko
1798,Anzahl::N,পরিমাণ,mierre
1799,Anzahl::N,পরিমাণ,mearri
1800,Anzahl::N,পরিমাণ,lohkomearra
1801,Anzahl::N,পরিমাণ,meeṛi
1802,Anzahl::N,পরিমাণ,mie´rr
1803,Anzahl::N,পরিমাণ,чӣссел
1804,Art::N,রকম,aarhte
1805,Art::N,রকম,sládja
1806,Art::N,রকম,tjærdda
1807,Art::N,রকম,čearda
1808,Art::N,রকম,šlaaj̣â
1809,Art::N,রকম,nää´ll
1810,Art::N,রকম,на̄лль
1811,Stück::N,টুকরো,bæhta
1812,Stück::N,টুকরো,biehkie
1813,Stück::N,টুকরো,biehkke
1814,Stück::N,টুকরো,bihttá
1815,Stück::N,টুকরো,pittá
1816,Stück::N,টুকরো,káppálâh
1817,Stück::N,টুকরো,ku´sǩǩ
1818,Stück::N,টুকরো,кусськ
1819,Teil::N,অংশ,stuhtje
1820,Teil::N,অংশ,oasse
1821,Teil::N,অংশ,bielle
1822,Teil::N,অংশ,guovllo
1823,Teil::N,অংশ,oassi
1824,Teil::N,অংশ,bihttá
1825,Teil::N,অংশ,uási
1826,Teil::N,অংশ,vuâ´ss
1827,Teil::N,অংশ,pie´ǩ'ǩ
1828,Teil::N,অংশ,кусськ
1829,Hälfte::N,অর্ধেক,lehkie
1830,Hälfte::N,অর্ধেক,lahkke
1831,Hälfte::N,অর্ধেক,bealli
1832,Hälfte::N,অর্ধেক,peeḷi
1833,Hälfte::N,অর্ধেক,lâ´ǩǩ
1834,Hälfte::N,অর্ধেক,pie´ll
1835,Hälfte::N,অর্ধেক,пе̄лль
1836,Kreis::N,বৃত্ত,rïngke
1837,Kreis::N,বৃত্ত,gievlle
1838,Kreis::N,বৃত্ত,gierdu
1839,Kreis::N,বৃত্ত,riggee
1840,Kreis::N,বৃত্ত,kruugg
1841,Kreis::N,বৃত্ত,круг
1842,Kreuz::N,ক্রুশ,kroesse
1843,Kreuz::N,ক্রুশ,ruossa
1844,Kreuz::N,ক্রুশ,rista
1845,Kreuz::N,ক্রুশ,ristâ
1846,Kreuz::N,ক্রুশ,ristt
1847,Kreuz::N,ক্রুশ,рысст
1848,Linie::N,রেখা,sïeve
1849,Linie::N,রেখা,linnja
1850,Linie::N,রেখা,linjá
1851,Linie::N,রেখা,linnjá
1852,Linie::N,রেখা,njuálgus
1853,Linie::N,রেখা,certldõk
1854,Linie::N,রেখা,це̄кесь
1855,Strich::N,কষি,sïeve
1856,Strich::N,কষি,sáhtso
1857,Strich::N,কষি,sárggis
1858,Strich::N,কষি,čálástâh
1859,Strich::N,কষি,certldõk
1860,Strich::N,কষি,ця̄кас
1861,Strich::N,কষি,це̄кесь
1862,Abstand::N,ফাঁক,gåhkoe
1863,Abstand::N,ফাঁক,gåhkaldahke
1864,Abstand::N,ফাঁক,lahka
1865,Abstand::N,ফাঁক,gasska
1866,Abstand::N,ফাঁক,gaska
1867,Abstand::N,ফাঁক,koskâ
1868,Abstand::N,ফাঁক,kõskk
1869,Abstand::N,ফাঁক,кэ̄сск
1870,Entfernung::N,ব্যবধান,gåhkoe
1871,Entfernung::N,ব্যবধান,gåhkaldahke
1872,Entfernung::N,ব্যবধান,gasska
1873,Entfernung::N,ব্যবধান,mælggat
1874,Entfernung::N,ব্যবধান,gaska
1875,Entfernung::N,ব্যবধান,mátkegaska
1876,Entfernung::N,ব্যবধান,koskâ
1877,Entfernung::N,ব্যবধান,kõskk
1878,Entfernung::N,ব্যবধান,jäämkõskk
1879,Entfernung::N,ব্যবধান,кэ̄сск
1880,Gegend::N,ক্ষেত্র,haerie
1881,Gegend::N,ক্ষেত্র,guovvlo
1882,Gegend::N,ক্ষেত্র,bájkke
1883,Gegend::N,ক্ষেত্র,guovlu
1884,Gegend::N,ক্ষেত্র,duovdda
1885,Gegend::N,ক্ষেত্র,kuáv'lu
1886,Gegend::N,ক্ষেত্র,vu´vdd
1887,Gegend::N,ক্ষেত্র,па̄йхьк
1888,Platz::N,জায়গা,sijjie
1889,Platz::N,জায়গা,sadje
1890,Platz::N,জায়গা,sadji
1891,Platz::N,জায়গা,tááḷu
1892,Platz::N,জায়গা,tääll
1893,Platz::N,জায়গা,сайй
1894,Ort::N,স্থান,sijjie
1895,Ort::N,স্থান,bájkke
1896,Ort::N,স্থান,sadje
1897,Ort::N,স্থান,báiki
1898,Ort::N,স্থান,päikki
1899,Ort::N,স্থান,pâi´ǩǩ
1900,Ort::N,স্থান,сайй
1901,Ort::N,স্থান,па̄йхьк
1902,Seite::N,পার্শ্ব,bielie
1903,Seite::N,পার্শ্ব,sijddo
1904,Seite::N,পার্শ্ব,bealli
1905,Seite::N,পার্শ্ব,ertti
1906,Seite::N,পার্শ্ব,jeä´rtt
1907,Seite::N,পার্শ্ব,пе̄лль
1908,Seite::N,পার্শ্ব,е̄ммьне
1909,Mitte::N,মধ্য,gaske
1910,Mitte::N,মধ্য,jarnge
1911,Mitte::N,মধ্য,gasska
1912,Mitte::N,মধ্য,guovddaš
1913,Mitte::N,মধ্য,gaskamuddu
1914,Mitte::N,মধ্য,koskâ
1915,Mitte::N,মধ্য,kõskk
1916,Mitte::N,মধ্য,кэ̄сск
1917,Gegenstand::N,জিনিস,daevere
1918,Gegenstand::N,জিনিস,oabme
1919,Gegenstand::N,জিনিস,gávnne
1920,Gegenstand::N,জিনিস,bierggas
1921,Gegenstand::N,জিনিস,ettâ
1922,Gegenstand::N,জিনিস,kápulâh
1923,Gegenstand::N,জিনিস,käu´nn
1924,Gegenstand::N,জিনিস,ка̄ввьн
1925,Sache::N,বস্তু,aate
1926,Sache::N,বস্তু,saake
1927,Sache::N,বস্তু,ássje
1928,Sache::N,বস্তু,ášši
1929,Sache::N,বস্তু,äšši
1930,Sache::N,বস্তু,ä´šš
1931,Sache::N,বস্তু,ве̄шш
1932,Rand::N,কানা,raedtie
1933,Rand::N,কানা,rabdda
1934,Rand::N,কানা,ravda
1935,Rand::N,কানা,robdâ
1936,Rand::N,কানা,čårr
1937,Rand::N,কানা,ruõbdd
1938,Rand::N,কানা,рӯммт
1939,Rand::N,কানা,ре̄ввьн
1940,Kante::N,ধার,raedtie
1941,Kante::N,ধার,rabdda
1942,Kante::N,ধার,ravda
1943,Kante::N,ধার,robdâ
1944,Kante::N,ধার,å´rdd
1945,Kante::N,ধার,ruõbdd
1946,Kante::N,ধার,рӯммт
1947,Kante::N,ধার,ре̄ввьн
1948,Ecke::N,কোণ,roene
1949,Ecke::N,কোণ,kråane
1950,Ecke::N,কোণ,náhpo
1951,Ecke::N,কোণ,nusske
1952,Ecke::N,কোণ,nurki
1953,Ecke::N,কোণ,čiehka
1954,Ecke::N,কোণ,čiehâ
1955,Ecke::N,কোণ,čiõkk
1956,Ecke::N,কোণ,suåp'p
1957,Ecke::N,কোণ,уггл
1958,Spitze::N,ডগা,gietjie
1959,Spitze::N,ডগা,snjuhtje
1960,Spitze::N,ডগা,gihttje
1961,Spitze::N,ডগা,geahči
1962,Spitze::N,ডগা,picci
1963,Spitze::N,ডগা,keeči
1964,Spitze::N,ডগা,ǩie´čč
1965,Spitze::N,ডগা,кя̄женч
1966,Ende::N,প্রান্ত,gietjie
1967,Ende::N,প্রান্ত,giehtje
1968,Ende::N,প্রান্ত,geahči
1969,Ende::N,প্রান্ত,keeči
1970,Ende::N,প্রান্ত,puäš'š
1971,Ende::N,প্রান্ত,ке̄джь
1972,Loch::N,গর্ত,raejkie
1973,Loch::N,গর্ত,rájgge
1974,Loch::N,গর্ত,ráigi
1975,Loch::N,গর্ত,räigi
1976,Loch::N,গর্ত,loikk
1977,Loch::N,গর্ত,râi´ǧǧ
1978,Loch::N,গর্ত,ра̄ййк
1979,Winkel::N,কোণ,skaavhte
1980,Winkel::N,কোণ,tjiehka
1981,Winkel::N,কোণ,soahppa
1982,Winkel::N,কোণ,čiehka
1983,Winkel::N,কোণ,sogge
1984,Winkel::N,কোণ,suåp'p
1985,Winkel::N,কোণ,уггл
1986,Muster::N,নমুন্,goere
1987,Muster::N,নমুন্,girjja
1988,Muster::N,নমুন্,girjjit
1989,Muster::N,নমুন্,kovos
1990,Muster::N,নমুন্,кыррьй
1991,Muster::N,নমুন্,кырьйнесс
1992,Größe::N,আয়তন,ståaroe
1993,Größe::N,আয়তন,stuorrudahka
1994,Größe::N,আয়তন,stūrrodat
1995,Größe::N,আয়তন,mahtodat
1996,Größe::N,আয়তন,allodat
1997,Größe::N,আয়তন,stuá'ṛudâh
1998,Größe::N,আয়তন,роаӈӈьк
1999,Länge::N,দৈর্ঘ্য,gåhkoe
2000,Länge::N,দৈর্ঘ্য,guhkkudahka
2001,Länge::N,দৈর্ঘ্য,guhkkodat
2002,Länge::N,দৈর্ঘ্য,kukkodâh
2003,Länge::N,দৈর্ঘ্য,õllâdvuõtt
2004,Länge::N,দৈর্ঘ্য,куххьквӯдт
2005,Höhe::N,উচ্চতা,jalloe
2006,Höhe::N,উচ্চতা,jalladahke
2007,Höhe::N,উচ্চতা,alludahka
2008,Höhe::N,উচ্চতা,allatvuohta
2009,Höhe::N,উচ্চতা,allodat
2010,Höhe::N,উচ্চতা,aḷodâh
2011,Höhe::N,উচ্চতা,âlladvuõtt
2012,Höhe::N,উচ্চতা,э̄ллвӯдт
2013,Gewicht::N,ওজন,leavloe
2014,Gewicht::N,ওজন,dædda
2015,Gewicht::N,ওজন,låssudahka
2016,Gewicht::N,ওজন,deaddu
2017,Gewicht::N,ওজন,tiäd'du
2018,Gewicht::N,ওজন,teäd'd
2019,Gewicht::N,ওজন,тя̄ннт
2020,Gewicht::N,ওজন,вӣссь
2021,Menge::N,পরিমাণ,mierie
2022,Menge::N,পরিমাণ,ållo
2023,Menge::N,পরিমাণ,mearri
2024,Menge::N,পরিমাণ,doahkki
2025,Menge::N,পরিমাণ,meeṛi
2026,Menge::N,পরিমাণ,tukk
2027,Menge::N,পরিমাণ,mie´rr
2028,Menge::N,পরিমাণ,туххк
2029,Menge::N,পরিমাণ,ла̄ннҍт
2030,Haufen::N,পুঞ্জ,deava
2031,Haufen::N,পুঞ্জ,håevkie
2032,Haufen::N,পুঞ্জ,hårre
2033,Haufen::N,পুঞ্জ,látna
2034,Haufen::N,পুঞ্জ,laaṇâ
2035,Haufen::N,পুঞ্জ,laađđ
2036,Haufen::N,পুঞ্জ,поанн
2037,Reihe::N,শ্রেণী,raajroe
2038,Reihe::N,শ্রেণী,rájddo
2039,Reihe::N,শ্রেণী,gurgadas
2040,Reihe::N,শ্রেণী,kuáḷus
2041,Reihe::N,শ্রেণী,riâd'd
2042,Reihe::N,শ্রেণী,по̄ллт
2043,Boot::N,নৌকা,vïnhtse
2044,Boot::N,নৌকা,vanás
2045,Boot::N,নৌকা,vanntsa
2046,Boot::N,নৌকা,fanas
2047,Boot::N,নৌকা,voonâs
2048,Boot::N,নৌকা,käärbis
2049,Boot::N,নৌকা,võõnâs
2050,Boot::N,নৌকা,вэнс
2051,Ruder::N,দাঁড়,aajroe
2052,Ruder::N,দাঁড়,ájrro
2053,Ruder::N,দাঁড়,áiru
2054,Ruder::N,দাঁড়,áiru
2055,Ruder::N,দাঁড়,äirr
2056,Ruder::N,দাঁড়,а̄ррьй
2057,Schlitten::N,স্নেজ্-গাড়ি,slærra
2058,Schlitten::N,স্নেজ্-গাড়ি,tjïelhke
2059,Schlitten::N,স্নেজ্-গাড়ি,gieris
2060,Schlitten::N,স্নেজ্-গাড়ি,tjielkká
2061,Schlitten::N,স্নেজ্-গাড়ি,gielká
2062,Schlitten::N,স্নেজ্-গাড়ি,kiäl'kká
2063,Schlitten::N,স্নেজ্-গাড়ি,saan
2064,Schlitten::N,স্নেজ্-গাড়ি,ǩeâlkk
2065,Schlitten::N,স্নেজ্-গাড়ি,со̄а̄н
2066,Ski::N,শী,treavka
2067,Ski::N,শী,sabek
2068,Ski::N,শী,sabet
2069,Ski::N,শী,saaveeh
2070,Ski::N,শী,koolâs
2071,Ski::N,শী,коаллас
2072,Ski::N,শী,са̄вехь
2073,Lagerfeuer::N,অগ্নি,dålle
2074,Lagerfeuer::N,অগ্নি,sajijdållå
2075,Lagerfeuer::N,অগ্নি,dolla
2076,Lagerfeuer::N,অগ্নি,tullâ
2077,Lagerfeuer::N,অগ্নি,toll
2078,Lagerfeuer::N,অগ্নি,то̄лл
2079,Last::N,বোঝা,maajsoe
2080,Last::N,বোঝা,noade
2081,Last::N,বোঝা,guorbmi
2082,Last::N,বোঝা,kye'rmi
2083,Last::N,বোঝা,nue´đđ
2084,Last::N,বোঝা,kue´rmm
2085,Last::N,বোঝা,нуэдът
2086,Gang::N,হণ্টন,vaedtseme
2087,Gang::N,হণ্টন,mannulahka
2088,Gang::N,হণ্টন,johtu
2089,Gang::N,হণ্টন,jotteem
2090,Gang::N,হণ্টন,joto
2091,Gang::N,হণ্টন,jäl'lmõš
2092,Gang::N,হণ্টন,ёадтмушш
2093,Gang::N,হণ্টন,ёадтҌмушш
2094,Schritt::N,পদ,sïlle
2095,Schritt::N,পদ,lávkke
2096,Schritt::N,পদ,lávki
2097,Schritt::N,পদ,lävkki
2098,Schritt::N,পদ,läu´ǩǩ
2099,Schritt::N,পদ,ла̄ффьк
2100,Norden::N,উত্তরদিক্,noerhte
2101,Norden::N,উত্তরদিক্,nuortta
2102,Norden::N,উত্তরদিক্,davvi
2103,Norden::N,উত্তরদিক্,taṿe
2104,Norden::N,উত্তরদিক্,tâ´vv
2105,Norden::N,উত্তরদিক্,таввял
2106,Süden::N,দক্ষিণদিক,åarjel
2107,Süden::N,দক্ষিণদিক,oarjje
2108,Süden::N,দক্ষিণদিক,lulli
2109,Süden::N,দক্ষিণদিক,mäddi
2110,Süden::N,দক্ষিণদিক,kesipieg'gâ
2111,Süden::N,দক্ষিণদিক,saujj
2112,Süden::N,দক্ষিণদিক,со̄а̄ййв
2113,Westen::N,পশ্চিমদিক্,jillie
2114,Westen::N,পশ্চিমদিক্,alle
2115,Westen::N,পশ্চিমদিক্,oarji
2116,Westen::N,পশ্চিমদিক্,uár'ji
2117,Westen::N,পশ্চিমদিক্,viõstâr
2118,Westen::N,পশ্চিমদিক্,вуэрьял
2119,Osten::N,পূর্বদিক,luvlie
2120,Osten::N,পূর্বদিক,lulle
2121,Osten::N,পূর্বদিক,nuorta
2122,Osten::N,পূর্বদিক,nuor'ttâ
2123,Osten::N,পূর্বদিক,nuõrti
2124,Osten::N,পূর্বদিক,нуҏҏьт
2125,Holz::N,কাঠ,moere
2126,Holz::N,কাঠ,muorra
2127,Holz::N,কাঠ,muorra
2128,Holz::N,কাঠ,muoṛâ
2129,Holz::N,কাঠ,muõrr
2130,Holz::N,কাঠ,мӯрр
2131,Brett::N,তক্তা,fealloe
2132,Brett::N,তক্তা,fiello
2133,Brett::N,তক্তা,lávdi
2134,Brett::N,তক্তা,lyev'di
2135,Brett::N,তক্তা,lu´vdd
2136,Brett::N,তক্তা,лаййт
2137,Platte::N,ফলক,spaagkoe
2138,Platte::N,ফলক,skierro
2139,Platte::N,ফলক,skearru
2140,Platte::N,ফলক,ráptu
2141,Platte::N,ফলক,ка̄ррьт
2142,Stütze::N,নাগদণ্ড,dovtege
2143,Stütze::N,নাগদণ্ড,dåarjege
2144,Stütze::N,নাগদণ্ড,tsagge
2145,Stütze::N,নাগদণ্ড,nihta
2146,Stütze::N,নাগদণ্ড,duvdda
2147,Stütze::N,নাগদণ্ড,caggi
2148,Stütze::N,নাগদণ্ড,cagge
2149,Stütze::N,নাগদণ্ড,cõgldõk
2150,Stütze::N,নাগদণ্ড,стуэлльп
2151,Stange::N,দণ্ড,staavra
2152,Stange::N,দণ্ড,stággo
2153,Stange::N,দণ্ড,hålggå
2154,Stange::N,দণ্ড,stávrá
2155,Stange::N,দণ্ড,stággu
2156,Stange::N,দণ্ড,čuálgui
2157,Stange::N,দণ্ড,kaŋgg
2158,Stange::N,দণ্ড,кэ̄ллт
2159,Stange::N,দণ্ড,пе̄лльк
2160,Stock::N,ছড়ি,galte
2161,Stock::N,ছড়ি,klåbpoe
2162,Stock::N,ছড়ি,soabbe
2163,Stock::N,ছড়ি,soabbi
2164,Stock::N,ছড়ি,suáb'bi
2165,Stock::N,ছড়ি,suä´b'b
2166,Stock::N,ছড়ি,суэммьп
2167,Stab::N,যষ্টি,klaahka
2168,Stab::N,যষ্টি,soabbe
2169,Stab::N,যষ্টি,soabbi
2170,Stab::N,যষ্টি,suáb'bi
2171,Stab::N,যষ্টি,suä´b'b
2172,Stab::N,যষ্টি,суэммьп
2173,Rohr::N,নল,gïrse
2174,Rohr::N,নল,båhttså
2175,Rohr::N,নল,bohcci
2176,Rohr::N,নল,poccee
2177,Rohr::N,নল,puu´lčiǩ
2178,Rohr::N,নল,туррьп
2179,Haus::N,ঘর,ståapoe
2180,Haus::N,ঘর,goahte
2181,Haus::N,ঘর,stohpu
2182,Haus::N,ঘর,tááḷu
2183,Haus::N,ঘর,tääll
2184,Haus::N,ঘর,пэ̄ҏҏт
2185,Heim::N,বাসা,hïejme
2186,Heim::N,বাসা,viesso
2187,Heim::N,বাসা,ruoktu
2188,Heim::N,বাসা,päikki
2189,Heim::N,বাসা,päi´ǩǩ
2190,Heim::N,বাসা,пэ̄ҏҏт
2191,Ofen::N,স্টোভ্,vuebnie
2192,Ofen::N,স্টোভ্,vuodná
2193,Ofen::N,স্টোভ্,vuobnne
2194,Ofen::N,স্টোভ্,uvdna
2195,Ofen::N,স্টোভ্,uvnâ
2196,Ofen::N,স্টোভ্,ǩiiuǥân
2197,Ofen::N,স্টোভ্,пе̄ххц
2198,Ofen::N,স্টোভ্,кыввкан
2199,Fußboden::N,গহতল,guelpie
2200,Fußboden::N,গহতল,guolbbe
2201,Fußboden::N,গহতল,láhtti
2202,Fußboden::N,গহতল,šalde
2203,Fußboden::N,গহতল,šâ´ldd
