,Concept_ID,da,mdf
818,passieren::V,hænde,лисэмс
819,passieren::V,hænde,эвондамс
820,beginnen::V,begynde,ушедомс
821,enden::V,ende,лоткамс
822,wechseln::V,veksle,по́лафнемс
823,aufgehen[Sonne]::V,gå op,стямс
824,aufgehen[Sonne]::V,gå op,лисемс
825,aufgehen[Sonne]::V,stå op,стямс
826,aufgehen[Sonne]::V,stå op,лисемс
827,untergehen[Sonne]::V,gå ned,валгомс
828,scheinen[Sonne]::V,skinne,ва́лдоптомс
829,donnern::V,tordne,торамс
830,wehen::V,blæse,уфа́мс
831,strömen::V,strømme,шудемс
832,fließen::V,flyde,шудемс
833,sich drehen::V,dreje sig,шаромс
834,schwanken::V,vakle,якамс
835,schwingen::V,svinge,люксемс
836,schwingen::V,svinge,нюрьсемс
837,fallen::V,falde,прамс
838,fallen::V,falde,прашендомс
839,brennen::V,brænde,паломс
840,rauchen::V,ryge,качадомс
841,regnen::V,regne,пиземс
842,gefrieren::V,fryse,эйндамс
843,gefrieren::V,fryse,кельмомс
844,tauen::V,tø,соламс
845,schmelzen::V,smelte,соламс
846,trocknen::V,tørre,коськомс
847,sieden::V,koge,лакамс
848,faulen::V,rådne,наксадомс
849,verfaulen::V,rådne,наксадомс
850,reißen::V,briste,сязевомс
851,versinken::V,synke,ваямс
852,versinken::V,synke ned,ваямс
853,vergehen::V,forløbe,ётамс
854,erscheinen::V,vise sig,эвондамс
855,verschwinden::V,forsvinde,юма́мс
856,sinken::V,synke,валгомс
857,abnehmen::V,aftage,киремс
858,zunehmen::V,tiltage,ламокстомс
859,zunehmen::V,tiltage,рашнемс
860,steigen::V,stige,кеподемс
861,wachsen::V,gro,касомс
862,wachsen::V,vokse,касомс
863,glänzen::V,glinse,цинзелдомс
864,glänzen::V,glinse,цифордомс
865,funkeln::V,tindre,ци́фтордомс
866,lärmen::V,larme,жалнамс
867,läuten::V,ringe,гайфтемс
868,klingeln::V,ringe,гайфтемс
869,klirren::V,klirre,ка́нзеркшнемс
870,brausen::V,bruse,жоледемс
871,rauschen::V,suse,вжнамс
872,rauschen::V,suse,гамнамс
873,klingen::V,lyde,кайгомс
874,klingen::V,klinge,кайгомс
875,bellen::V,gø,ува́мс
876,heulen::V,hyle,сувомс
877,heulen::V,hyle,урнамс
878,blasen::V,blæse,уфа́мс
879,pfeifen::V,fløjte,вяшкомс
880,schreien::V,skrige,пешкодомс
881,stöhnen::V,stønne,куфцемс
882,zittern::V,dirre,таромс
883,zittern::V,skælve,таромс
884,leben::V,leve,эрямс
885,geboren werden::V,fødes,шачемс
886,atmen::V,ånde,ажнамс
887,trinken::V,drikke,симомс
888,essen::V,spise,ярхцамс
889,schlucken::V,synke,нилемс
890,müde werden::V,blive træt,сиземс
891,einschlafen::V,falde i søvn,матодовомс
892,schlafen::V,sove,удомс
893,aufwachen::V,vågne,съргоземс
894,aufstehen::V,stå op,стямс
895,sich erholen::V,komme sig,ваймосемс
896,krank werden::V,blive syg,сярядькстомс
897,krank sein::V,være syg,сярядемс
898,schmerzen::V,smerte,сярядемс
899,husten::V,hoste,козомс
900,genesen::V,komme sig,пъ́чкамс
901,sterben::V,dø,куломс
902,umkommen::V,omkomme,юма́мс
903,sich bewegen::V,bevæge sig,шаштомс
904,sich rühren::V,røre på sig,сърхка́мс
905,sich erheben::V,rejse sig,стямс
906,sich setzen::V,sætte sig,озамс
907,laufen::V,løbe,якамс
908,schreiten::V,skride,молемс
909,schreiten::V,skride,аськолямс
910,spazierengehen::V,gå en tur,якамс
911,eilen::V,ile,эряскодомс
912,sich beeilen::V,skynde sig,эряскодомс
913,sausen::V,suse,лиемс
914,rennen::V,løbe,арнемс
915,rennen::V,rende,арнемс
916,springen::V,hoppe,комотнемс
917,springen::V,springe,комотнемс
918,klettern::V,klatre,ку́цемс
919,schaukeln::V,gynge,нюрямс
920,kriechen::V,krybe,шаштомс комада
921,schwimmen::V,svømme,уемс
922,tauchen::V,dykke,юпиемс
923,tauchen::V,dykke,чёпафнемс
924,rudern::V,ro,па́немс ве́неж
925,fahren::V,køre,ардомс
926,fliegen::V,flyve,лиемс
927,gehen::V,gå,молемс
928,weggehen::V,gå bort,тумс
929,abfahren::V,køre bort,тумс
930,anhalten::V,standse,лоткамс
931,hineingehen::V,gå ind,сува́мс
932,eintreten::V,træde ind,сува́мс
933,kommen::V,komme,самс
934,ankommen::V,ankomme,самс
935,ankommen::V,ankomme,пачкодемс
936,zurückkommen::V,komme tilbage,мърдамс
937,bleiben::V,blive,иля́домс
938,bleiben::V,forblive,иля́домс
939,warten::V,vente,учемс
940,erwarten::V,vente,учемс
941,erwarten::V,afvente,учемс
942,suchen::V,søge,вешемс
943,finden::V,finde,мумс
944,versuchen::V,forsøge,варчсемс
945,vorbereiten::V,forberede,анокламс
946,lieben::V,elske,кельгомс
947,mögen::V,holde af,кельгомс
948,mögen::V,kunne lide,кельгомс
949,lachen::V,le,рахамс
950,lachen::V,le,рахсемс
951,rühren::V,røre,токамс седи
952,weinen::V,græde,авардемс
953,schimpfen::V,skænde,сюцемс
954,sich ärgern::V,ærgre sig,кяжиямс
955,sich fürchten::V,være bange,пелемс
956,fürchten::V,være bange for,пелемс
957,fliehen::V,flygte,ворьгодемс
958,flüchten::V,flygte,ша́домс
959,flüchten::V,flygte,во́рьгодемс
960,sehen::V,se,няемс
961,anschauen::V,se på,ваномс
962,anschauen::V,betragte,ваномс
963,ansehen::V,anse,ваномс
964,hören::V,høre,марямс
965,zuhören::V,høre til,ку́лхдоньомс
966,probieren::V,smage,варжамс
967,probieren::V,smage på,варжамс
968,riechen::V,lugte,никса́мс
969,fühlen::V,føle,марямс
970,scheinen::V,synes,ня́евомс
971,zu sehen sein::V,synes,ня́евомс
972,vernehmen::V,erfare,марямс
973,frieren::V,fryse,паломс
974,frieren::V,fryse,кельмомс
975,tun::V,gøre,тиемс
976,können::V,kunne,маштомс
977,wollen::V,ville,-не-
978,anfangen::V,begynde,ушедомс
979,beenden::V,afslutte,аде́ламс
980,aufhören::V,ophøre,лоткамс
981,aufhören::V,holde op,лоткамс
982,gelingen::V,lykkes,удалакшнемс
983,geraten::V,blive,лисемс
984,öffnen::V,åbne,панжемс
985,schließen::V,lukke,сёлгомс
986,stellen::V,stille,путомс
987,setzen::V,sætte,озафнемс
988,setzen::V,sætte,озавтнемс
989,legen::V,lægge,путомс
990,berühren::V,berøre,токамс
991,verbinden::V,forbinde,сотомс
992,bedecken::V,dække,комачамс
993,bedecken::V,dække,вельхтямс
994,bedecken::V,bedække,комачамс
995,bedecken::V,bedække,вельхтямс
996,aufhängen::V,hænge,повфтамс
997,aufhängen::V,hænge op,повфтамс
998,anzünden::V,tænde,крьвя́стемс
999,anzünden::V,antænde,крьвя́стемс
1000,aufheben::V,løfte,кеподемс
1001,aufheben::V,løfte,касфтомс
1002,aufheben::V,tage op,кеподемс
1003,aufheben::V,tage op,касфтомс
1004,zurücklassen::V,lade tilbage,ка́домс
1005,verlieren::V,miste,юма́фтомс
1006,fallen lassen::V,tabe,прафтомс
1007,fallen lassen::V,droppe,прафтомс
1008,machen::V,gøre,тиемс
1009,herstellen::V,fremstille,анокламс
1010,bauen::V,bygge,путомс
1011,reparieren::V,reparere,петемс
1012,verbessern::V,rette,цебярьгофтомс
1013,verbessern::V,forbedre,цебярьгофтомс
1014,ändern::V,ændre,полафтомс
1015,graben::V,grave,шу́вомс
1016,graben::V,grave,та́ргамс
1017,beugen::V,bøje,мяндемс
1018,biegen::V,bøje,комафтомс
1019,drehen::V,dreje,шо́вамс
1020,drehen::V,dreje,ша́рфнемс
1021,wenden::V,vende,ша́рфтомс
1022,umdrehen::V,dreje om,шарфтомс
1023,heben::V,hæve,ке́подемс
1024,hochheben::V,løfte,ке́подемс
1025,hochheben::V,løfte,ка́сфтомс
1026,ergreifen::V,gribe fat i,фатямс
1027,halten::V,holde,кирдемс
1028,drücken::V,trykke,люпшта́мс
1029,schieben::V,skyde,шашфтомс
1030,schieben::V,skubbe,шашфтомс
1031,kratzen::V,klø,а́нгорямс
1032,kratzen::V,klø,киськоря́мс
1033,kratzen::V,kradse,а́нгорямс
1034,kratzen::V,kradse,киськоря́мс
1035,lecken::V,slikke,нолсемс
1036,beißen::V,bide,сускомс
1037,abreißen::V,rive af,сяземс
1038,abschneiden::V,skære af,керомс
1039,binden::V,binde,сотомс
1040,stecken::V,stikke,сялгомс
1041,brechen::V,brække,си́ннемс
1042,brechen::V,brække,ка́лафтомс
1043,klopfen::V,banke,чакамс
1044,klopfen::V,banke,чакиемс
1045,hauen::V,hugge,шавомс
1046,hauen::V,hugge,пиксомс
1047,kleben::V,klistre,пе́тфнемс
1048,reiben::V,gnide,шо́вамс
1049,streichen::V,smøre,вадемс
1050,schleifen::V,slibe,шо́вамс
1051,schneiden::V,skære,керомс
1052,schneiden::V,klippe,керомс
1053,rütteln::V,ruske,та́рфтомс
1054,schütteln::V,ryste,шука́демс
1055,schwenken::V,svinge,яфодемс
1056,schütten::V,hælde,каямс
1057,schütten::V,hælde,нюрьхтя́мс
1058,füllen::V,fylde,пяшкодемс
1059,einwickeln::V,pakke ind,тапардамс
1060,tragen::V,bære,кандомс
1061,schleppen::V,slæbe,ускомс
1062,ziehen::V,trække,ускомс
1063,aufbewahren::V,opbevare,ванфтомс
1064,werfen::V,kaste,ёрямс
1065,fangen::V,fange,кунда́мс
1066,packen::V,gribe,фатямс
1067,verstecken::V,gemme,кяшемс
1068,teilen::V,dele,явомс
1069,schicken::V,sende,кучемс
1070,bringen::V,bringe,кандомс
1071,bringen::V,bringe,пачфтемс
1072,hinzufügen::V,tilføje,пу́томс та́га
1073,hinzufügen::V,tilføje,ма́ксомс та́га
1074,bekommen::V,få,сявомс
1075,erhalten::V,få,сявомс
1076,nehmen::V,tage,сявомс
1077,wählen::V,vælge,ко́чкамс
1078,auswählen::V,udvælge,кочкамс
1079,bewahren::V,bevare,ванфтомс
1080,behindern::V,hindre,шорямс
1081,behindern::V,forhindre,шорямс
1082,verderben::V,ødelægge,коламс
1083,verderben::V,ødelægge,гастямс
1084,beschädigen::V,beskadige,тиендемс зиян
1085,zerbrechen::V,brække itu,тапамс
1086,zerreißen::V,rive itu,сяземс
1087,zerstören::V,ødelægge,ка́лафтомс
1088,verbrennen::V,brænde,пълхта́мс
1089,geben::V,give,ма́ксомс
1090,reichen::V,række,максомс
1091,schenken::V,forære,каземс
1092,versprechen::V,love,ма́ксомс вал
1093,wünschen::V,ønske,арьсемс
1094,loben::V,rose,шна́мс
1095,küssen::V,kysse,палсемс
1096,wiegen::V,vugge,нюря́фтомс
1097,zudecken::V,dække til,вельхтямс
1098,wecken::V,vække,стя́фтомс
1099,wecken::V,vække,съ́ргозьфтемс
1100,zeigen::V,vise,няфтемс
1101,führen::V,føre,вятемс
1102,lehren::V,lære,тонафтомс
1103,unterrichten::V,undervise,тонафтомс
1104,aufziehen::V,opdrage,касфтомс
1105,leiten::V,lede,вятемс
1106,antreiben::V,skynde på,вятемс
1107,lassen::V,få til at,кошардомс
1108,einladen::V,indbyde,тердемс
1109,einladen::V,indbyde,серьгядемс
1110,einladen::V,invitere,тердемс
1111,einladen::V,invitere,серьгядемс
1112,vereinigen::V,forene,пуроптомс
1113,vereinigen::V,forene,кочкамс марса
1114,besuchen::V,besøge,варжамс
1115,treffen::V,møde,васьфтомс
1116,sich versammeln::V,forsamles,кочкавомс
1117,spielen::V,lege,налхксемс
1118,spielen::V,spille,налхксемс
1119,singen::V,synge,морамс
1120,tanzen::V,danse,кштимс
1121,sich trennen::V,skilles,явомс
1122,verlassen::V,forlade,кадондомс
1123,retten::V,redde,идемс
1124,retten::V,redde,араламс
1125,bewachen::V,bevogte,ваномс
1126,schützen::V,skærme,а́раламс
1127,schützen::V,beskytte,а́раламс
1128,verteidigen::V,forsvare,а́раламс
1129,sich schlagen::V,slås,тюремс
1130,schießen::V,skyde,ляцемс
1131,siegen::V,sejre,сяськомс
1132,ärgern::V,ærgre,кяжияфтомс
1133,schlagen::V,slå,токамс
1134,treten::V,sparke,тапамс
1135,stechen::V,stikke,пупамс
1136,stechen::V,stikke,сялгомс
1137,stoßen::V,støde,тостядемс
1138,stehlen::V,stjæle,саламс
1139,stören::V,forstyrre,шорсемс
1140,belästigen::V,genere,токсамс
1141,belästigen::V,genere,аф кадомс ваймама
1142,belästigen::V,ulejlige,токсамс
1143,belästigen::V,ulejlige,аф кадомс ваймама
1144,verbergen::V,skjule,кяшемс
1145,täuschen::V,villede,васькафтомс
1146,täuschen::V,villede,кяльготнемс
1147,betrügen::V,bedrage,васькафнемс
1148,töten::V,dræbe,шавомс
1149,töten::V,dræbe,аде́ламс
1150,wohnen::V,bo,эрямс
1151,arbeiten::V,arbejde,покодемс
1152,sammeln::V,samle,кочкамс
1153,sammeln::V,samle,пу́роптомс
1154,pflücken::V,plukke,фатнемс
1155,pflücken::V,plukke,нотфнемс
1156,jagen::V,jage,кунда́мс
1157,fischen::V,fiske,калонь кунда́мс
1158,fassen::V,fange,кунда́мс
1159,hüten::V,vogte,ваномс
1160,treiben::V,drive,панемс
1161,anbinden::V,binde fast,сотомс
1162,füttern::V,fodre,трямс
1163,füttern::V,fodre,а́ндомс
1164,melken::V,malke,потямс
1165,hacken::V,hakke,лазондомс
1166,gießen::V,hælde,валомс
1167,reifen::V,modne,кенеремс
1168,zubereiten::V,tilberede,анокламс
1169,kochen::V,koge,пидемс
1170,backen::V,bage,пидемс
1171,braten::V,stege,пуштомс
1172,umrühren::V,røre om,шорямс
1173,stricken::V,strikke,кодамс
1174,nähen::V,sy,стамс
1175,färben::V,farve,а́рхтомс
1176,reinigen::V,rense,ва́ткамс
1177,reinigen::V,rense,а́роптомс
1178,reinigen::V,gøre ren,ва́ткамс
1179,reinigen::V,gøre ren,а́роптомс
1180,waschen::V,vaske,муськомс
1181,abwischen::V,tørre af,нардамс
1182,spülen::V,skylle,оргалдомс
1183,fegen::V,feje,тяемс
1184,kehren::V,feje,тяемс
1185,baden::V,bade,э́шелямс
1186,sich waschen::V,vaske sig,штамс
1187,ausziehen::V,tage af,кайсефтемс
1188,anziehen::V,tage på,ща́фтомс
1189,sich anziehen::V,klæde sig på,щамс
1190,kämmen::V,rede,се́ендемс
1191,kämmen::V,frisere,се́ендемс
1192,schmücken::V,pynte,на́ряжамс
1193,schmücken::V,pynte,ма́зоптомс
1194,schmücken::V,smykke,на́ряжамс
1195,schmücken::V,smykke,ма́зоптомс
1196,sagen::V,sige,азомс
1197,sagen::V,sige,мярьгомс
1198,sprechen::V,snakke,корхтамс
1199,reden::V,tale,корхнемс
1200,reden::V,snakke,корхнемс
1201,sich unterhalten::V,snakke sammen,корхнемс
1202,fragen::V,spørge,ки́зефтемс
1203,bitten::V,bede,а́намс
1204,bitten::V,bede,ве́шемс
1205,erzählen::V,berette,а́зондомс
1206,erzählen::V,fortælle,а́зондомс
1207,mitteilen::V,meddele,азомс
1208,nennen::V,nævne,лемдемс
1209,nennen::V,nævne,путомс лем
1210,rufen::V,råbe,серьгядемс
1211,prahlen::V,prale,шна́фтомс пря́
1212,übersetzen::V,oversætte,ётафтомс
1213,denken::V,tænke,арьсемс
1214,glauben::V,tro,кемамс
1215,bemerken::V,bemærke,ня́емс
1216,bemerken::V,lægge mærke til,ня́емс
1217,erkennen::V,genkende,содамс
1218,begreifen::V,begribe,сатомс
1219,verstehen::V,forstå,шарьхкодемс
1220,lernen::V,lære,тонафнемс
1221,wissen::V,vide,со́дамс
1222,sich erinnern an::V,mindes,лятфтамс
1223,sich erinnern an::V,huske på,лятфтамс
1224,vergessen::V,glemme,юкстамс
1225,messen::V,måle,ункснемс
1226,zählen::V,tælle,лу́вомс
1227,zählen::V,tælle,а́рьсемс
1228,rechnen::V,regne,лувомс
1229,lesen::V,læse,лувомс
1230,lesen::V,læse,морафтомс
1231,malen::V,male,рисова́ндамс
1232,zeichnen::V,tegne,рисова́ндамс
1233,schreiben::V,skrive,сёрмадомс
1234,besitzen::V,eje,улемс азоркс
1235,besitzen::V,besidde,улемс азоркс
1236,kaufen::V,købe,рамамс
1237,verkaufen::V,sælge,мимс
1238,bezahlen::V,betale,пандомс
1239,zahlen::V,betale,па́ндомс
1240,beherrschen::V,beherske,азорондамс
1241,ertragen::V,tåle,кирдемс
1242,ertragen::V,udholde,кирдемс
1243,hinfallen::V,,прамс
1244,hinfallen::V,,сяворемс
