,Concept_ID,bg,ku
849,zwölf::NUM,дванайсет,diwazdeh
850,zwölf::NUM,дванадесет,diwazdeh
851,zwanzig::NUM,двайсет,bîst
852,zwanzig::NUM,двадесет,bîst
853,dreißig::NUM,тридесет,sih
854,vierzig::NUM,четиридесет,çil
855,fünfzig::NUM,петдесет,pençi
856,sechzig::NUM,шестдесет,şêst
857,siebzig::NUM,седемдесет,heftê
858,achtzig::NUM,осемдесет,heştê
859,neunzig::NUM,деветдесет,nod
860,hundert::NUM,сто,sêd
861,tausend::NUM,хиляда,hezar
862,und::CNJ,а,û
863,und::CNJ,та,û
864,oder::CNJ,или,an
865,oder::CNJ,или,yan
866,stehen::V,стоя,sekinîn
867,sitzen::V,седя,rûniştin
868,liegen::V,лежа,paldan
869,hängen::V,вися,darve kirin
870,werden::V,бъда,bûn
871,werden::V,стана,bûn
872,passieren::V,случа се,hatin holê
873,passieren::V,случа се,hatin serê kesî
874,beginnen::V,започна,li dest pêkirin
875,enden::V,свърша,xalas bû
876,wechseln::V,променям,guherandin
877,wechseln::V,променям,dêgiş kirin
878,aufgehen[Sonne]::V,изгрея,hilatin
879,untergehen[Sonne]::V,заляза,çun ava
880,scheinen[Sonne]::V,грея,şewk de
881,scheinen[Sonne]::V,светя,şewk de
882,donnern::V,гърмя,gire-gir
883,wehen::V,вея,ba le de
884,wehen::V,духам,ba le de
885,strömen::V,тека,xwe girtin
886,strömen::V,лея се,xwe girtin
887,fließen::V,тека,herikîn
888,sich drehen::V,въртя се,xwe zivirandin
889,schwanken::V,клатя се,hejandin
890,schwingen::V,трептя,libakirin
891,fallen::V,падам,ketin
892,brennen::V,горя,şewitîn
893,rauchen::V,димя,kişandin
894,regnen::V,вали дъжд,bahran tê
895,gefrieren::V,замръзна,qefilandin
896,tauen::V,топя се,helandin
897,schmelzen::V,разтопя се,helandin
898,trocknen::V,съхна,zuwabûn
899,sieden::V,вря,kelîn
900,sieden::V,кипя,kelîn
901,faulen::V,гния,xerabûn
902,verfaulen::V,изгния,xerabûn
903,reißen::V,напукам се,jêkirin
904,versinken::V,потъна,xerq bûn
905,vergehen::V,минавам,derbas bûn
906,erscheinen::V,явя се,peyda bûn
907,verschwinden::V,изчезна,wendabûn
908,sinken::V,падна,noq bûn
909,abnehmen::V,отслабна,kêm bûn
910,zunehmen::V,нарасна,qelew bûn
911,steigen::V,увелича се,hildan
912,steigen::V,покачвам се,hildan
913,wachsen::V,раста,mezin bûn
914,glänzen::V,лъщя,biriqîn
915,glänzen::V,блестя,biriqîn
916,funkeln::V,искря,çikisîn
917,lärmen::V,шумя,guşîn
918,läuten::V,звъня,lê de
919,klingeln::V,звъня,sîl dan
920,klingeln::V,звъня,ringerin
921,klirren::V,звънтя,zingzing hat
922,klirren::V,дрънкам,zingzing hat
923,brausen::V,буча,guşîn
924,rauschen::V,шумя,guşîn
925,klingen::V,звуча,deng pe ketin
926,bellen::V,лая,kewtîn
927,heulen::V,вия,ûrîn
928,heulen::V,рева,ûrîn
929,blasen::V,духна,puf kirin
930,pfeifen::V,свиря,fîkandin
931,schreien::V,крещя,qîrîn
932,stöhnen::V,стена,nalîn
933,stöhnen::V,пъшкам,nalîn
934,zittern::V,треперя,hejîn
935,leben::V,живея,jihîn
936,geboren werden::V,родя се,hatin dinyê
937,geboren werden::V,родя се,bûn
938,atmen::V,дишам,hilmijîn
939,trinken::V,пия,vexwarin
940,essen::V,ям,xwarin
941,schlucken::V,гълтам,daqulbandin
942,müde werden::V,уморя се,betilîln
943,müde werden::V,уморя се,qerimîn
944,einschlafen::V,заспя,razan
945,schlafen::V,спя,razan
946,schlafen::V,спя,razandin
947,aufwachen::V,събудя се,şiyarbûn
948,aufstehen::V,стана,rabûn
949,sich erholen::V,отдъхвам си,baş bûn
950,krank werden::V,заболея,nexweş kêt
951,krank sein::V,боледувам,nexweş bû
952,schmerzen::V,боля,êşandin
953,husten::V,кашлям,kuxin
954,genesen::V,оздравея,baş bûn
955,sterben::V,умра,mirin
956,umkommen::V,загина,mirin
957,sich bewegen::V,движа се,leqîn
958,sich bewegen::V,мърдам се,leqîn
959,sich rühren::V,движа се,leqîn
960,sich erheben::V,стана,rabûn
961,sich setzen::V,седна,runiştin
962,hinfallen::V,падна,kêtin
963,laufen::V,ходя,meşîn
964,schreiten::V,крача,meşkirin
965,spazierengehen::V,разхождам се,gerandin
966,eilen::V,бързам,lezandin
967,sich beeilen::V,побързам,zûkirin
968,sausen::V,тичам,fîzîn
969,rennen::V,бягам,baz dan
970,springen::V,скачам,hilpekîn
971,klettern::V,катеря се,hilperikîn
972,schaukeln::V,люлея се,lorandin
973,kriechen::V,лазя,xuşandin
974,kriechen::V,пълзя,xuşandin
975,schwimmen::V,плувам,avjenîn
976,tauchen::V,гмуркам се,qutxuyardin
977,tauchen::V,гмуркам се,noqîn
978,rudern::V,греба,qaîq ajotin
979,fahren::V,пътувам,ajotin
980,fliegen::V,летя,firîn
981,fliegen::V,хвърча,firîn
982,gehen::V,ида,çûn
983,gehen::V,вървя,çûn
984,weggehen::V,отида си,çûn
985,abfahren::V,отпътувам,çûyin
986,anhalten::V,спра се,rawestîn
987,hineingehen::V,влизам,ketin hundir
988,eintreten::V,вляза,têketin
989,kommen::V,ида,hatin
990,kommen::V,дойда,hatin
991,ankommen::V,пристигна,gihan
992,ankommen::V,пристигна,gihîştin
993,zurückkommen::V,върна се,vegerandin
994,bleiben::V,остана,sekinîn
995,warten::V,чакам,payîn
996,erwarten::V,очаквам,payîn
997,suchen::V,търся,lêgerîn
998,finden::V,намеря,peyda kirin
999,versuchen::V,опитам,çeribandin
1000,vorbereiten::V,подготвя,amade kirin
1001,lieben::V,любя,hez kirin
1002,mögen::V,обичам,dil kirin
1003,lachen::V,смея се,kenîn
1004,rühren::V,трогна,hêjan
1005,weinen::V,плача,girîn
1006,schimpfen::V,ругая,pevçûn
1007,schimpfen::V,псувам,pevçûn
1008,sich ärgern::V,ядосам се,enirîn
1009,sich fürchten::V,боя се,tirsîn
1010,sich fürchten::V,страхувам се,tirsîn
1011,fürchten::V,боя се от,tirsin
1012,fürchten::V,страхувам се от,tirsin
1013,fliehen::V,бягам,bazdan
1014,flüchten::V,бягам,revîn
1015,flüchten::V,избягам,revîn
1016,sehen::V,видя,dîtin
1017,anschauen::V,гледам,sêr kirin
1018,ansehen::V,поглеждам,hesibandin
1019,hören::V,чувам,guhdar jirin
1020,zuhören::V,слушам,guhdarî kirin
1021,probieren::V,опитам,tehm kirin
1022,riechen::V,подуша,bihn kirin
1023,fühlen::V,усещам,hîs kirin
1024,fühlen::V,чувствувам,hîs kirin
1025,scheinen::V,изглеждам,xoyer kir
1026,zu sehen sein::V,виждам се,diyar bûn
1027,vernehmen::V,доловя,bihîstin
1028,frieren::V,мръзна,qerişîn
1029,tun::V,правя,kirin
1030,können::V,мога,karin
1031,wollen::V,ща,xwestîn
1032,wollen::V,искам,xwestîn
1033,anfangen::V,започна,dest pêkirin
1034,beenden::V,свърша,xelas kirin
1035,beenden::V,завърша,xelas kirin
1036,aufhören::V,престана,xelas kirin
1037,gelingen::V,успея,çe bûn
1038,gelingen::V,сполуча,çe bûn
1039,geraten::V,удам се,qewîmîn
1040,öffnen::V,отворя,vekirin
1041,schließen::V,затворя,girtin
1042,stellen::V,поставя,danîn
1043,setzen::V,туря,rûniştin
1044,legen::V,сложа,danîn
1045,legen::V,сложа,razandin
1046,legen::V,слагам,danîn
1047,legen::V,слагам,razandin
1048,berühren::V,докосна,lêketin
1049,verbinden::V,свържа,anîn pê
1050,bedecken::V,покрия,sergirtin
1051,aufhängen::V,закача,aliqandin
1052,anzünden::V,запаля,pêxistin
1053,aufheben::V,вдигна,hildan
1054,aufheben::V,повдигна,hildan
1055,zurücklassen::V,оставя,hiştin
1056,zurücklassen::V,оставя,vehiştin
1057,verlieren::V,загубя,wendakirin
1058,fallen lassen::V,изпусна,xistin bixe
1059,fallen lassen::V,изпусна,xistin
1060,machen::V,направя,kirin
1061,machen::V,направя,çêkirin
1062,herstellen::V,произведа,çê kirin
1063,herstellen::V,произведа,peyda kirin
1064,bauen::V,строя,lêkirin
1065,reparieren::V,поправя,veherînerîn
1066,verbessern::V,подобря,sererastkirin
1067,ändern::V,променя,degiş kirin
1068,graben::V,копая,kolandin
1069,beugen::V,прегъна,tewîn
1070,beugen::V,прегъна,xwar kirin
1071,biegen::V,прегъна,tewandin
1072,biegen::V,прегъна,xwarkirin
1073,drehen::V,въртя,fitilandin
1074,wenden::V,обърна,zivîrin
1075,umdrehen::V,обърна,vegerandin
1076,heben::V,вдигам,hildan
1077,hochheben::V,издигна,hildan
1078,ergreifen::V,хвана,dest avêtin
1079,ergreifen::V,обхвана,dest avêtin
1080,halten::V,държа,hîştin
1081,halten::V,държа,sekinîn
1082,drücken::V,натискам,pêl kirin
1083,drücken::V,притискам,pêl kirin
1084,schieben::V,тикам,damdan
1085,kratzen::V,одраскам,xurandin
1086,lecken::V,лижа,alastin
1087,lecken::V,ближа,alastin
1088,beißen::V,хапя,gez kirin
1089,beißen::V,ухапя,gez kirin
1090,abreißen::V,откъсна,hilşandin
1091,abschneiden::V,отрежа,jêkirin
1092,binden::V,вържа,girêdan
1093,stecken::V,пъхна,têxistin
1094,brechen::V,троша,şikandin
1095,klopfen::V,чукам,kutandin
1096,hauen::V,бия,li dan
1097,kleben::V,лепя,zeliqîn
1098,kleben::V,лепя,şirêz kirin
1099,kleben::V,залепя,zeliqîn
1100,kleben::V,залепя,şirêz kirin
1101,reiben::V,трия,firikandin
1102,reiben::V,търкам,firikandin
1103,streichen::V,намажа,bax dan
1104,schleifen::V,остря,çarkirin
1105,schneiden::V,режа,jêkirin
1106,rütteln::V,разтърсвам,hejandin
1107,schütteln::V,клатя,daweşîn
1108,schütteln::V,друсам,daweşîn
1109,schwenken::V,размахам,têwdan
1110,schütten::V,сипя,rijandin
1111,füllen::V,напълня,dagirtin
1112,einwickeln::V,увия,pêçandin
1113,einwickeln::V,завия,pêçandin
1114,tragen::V,нося,kişandin
1115,tragen::V,нося,rajtin
1116,schleppen::V,влача,kişandin
1117,ziehen::V,тегля,kişandin
1118,ziehen::V,дръпна,kişandin
1119,aufbewahren::V,съхраня,hilandin
1120,werfen::V,хвърля,avêtin
1121,fangen::V,ловя,sem kirin
1122,fangen::V,ловя,girtin
1123,fangen::V,уловя,sem kirin
1124,fangen::V,уловя,girtin
1125,packen::V,хвана,pê girtin
1126,verstecken::V,крия,hîlanin
1127,verstecken::V,скрия,hîlanin
1128,teilen::V,разделя,parvekirin
1129,schicken::V,изпращам,şandin
1130,bringen::V,донеса,anîn
1131,bringen::V,донеса,birin
1132,hinzufügen::V,прибавя,dan ser
1133,hinzufügen::V,прибавя,li tiştekî zêde kirin
1134,bekommen::V,сдобия се,standin
1135,erhalten::V,получа,standin
1136,nehmen::V,взема,girtin
1137,wählen::V,избирам,ray dan
1138,auswählen::V,избера,bijartin
1139,bewahren::V,пазя,rê li ber girtin
1140,bewahren::V,пазя,lê xwedî derketin
1141,behindern::V,преча,bara wi
1142,behindern::V,спъвам,bara wi
1143,verderben::V,разваля,heram bûn
1144,beschädigen::V,повредя,xerab kirin
1145,zerbrechen::V,счупя,şikênandin
1146,zerbrechen::V,счупя,perçe kirin
1147,zerreißen::V,скъсам,qelişandin
1148,zerstören::V,разруша,hilşandin
1149,verbrennen::V,изгоря,şewitandin
1150,geben::V,дам,dan
1151,geben::V,дам,dayin
1152,reichen::V,подам,besbûn
1153,reichen::V,подам,têrkirin
1154,schenken::V,подаря,diyarî kirin
1155,versprechen::V,обещая,soz dan
1156,wünschen::V,желая,dil kirin
1157,loben::V,хваля,pesinandin
1158,küssen::V,целувам,maçkirin
1159,wiegen::V,люлея,lorandin
1160,wiegen::V,люлея,wezinandin
1161,zudecken::V,покрия,nixumandin
1162,wecken::V,събудя,bixwe hesandin
1163,zeigen::V,покажа,şanîdan
1164,führen::V,водя,raber kirin
1165,führen::V,заведа,raber kirin
1166,lehren::V,уча,hîn kirin
1167,unterrichten::V,преподавам,ders dan
1168,aufziehen::V,отгледам,mesinkirin
1169,leiten::V,ръководя,rêberî kirin
1170,leiten::V,управлявам,rêberî kirin
1171,antreiben::V,подкарвам,bezandin
1172,lassen::V,накарам,berdan
1173,lassen::V,накарам,hiştin
1174,einladen::V,поканя,dawet kirin
1175,vereinigen::V,съединя,bi yek kirin
1176,besuchen::V,посетя,mêvan bûn
1177,treffen::V,срещна,rast hatin
1178,sich versammeln::V,събера се,li hev çivîn
1179,spielen::V,играя,listin
1180,singen::V,пея,stran
1181,tanzen::V,танцувам,reqisîn
1182,sich trennen::V,разделя се,hew berdan
1183,verlassen::V,напусна,tanê hişt
1184,verlassen::V,напусна,bêkes
1185,retten::V,спася,rihakirin
1186,bewachen::V,охранявам,raçavkirin
1187,schützen::V,запазя,hemet kirin
1188,verteidigen::V,защитя,paraztin
1189,sich schlagen::V,бия се,li hev bezîn
1190,schießen::V,стрелям,agir kirin
1191,siegen::V,победя,biser ketin
1192,ärgern::V,ядосам,xeyirandin
1193,schlagen::V,бия,lêdan
1194,schlagen::V,бия,lêxistin
1195,schlagen::V,ударя,lêdan
1196,schlagen::V,ударя,lêxistin
1197,treten::V,ритам,têlekirin
1198,stechen::V,бодна,têrekirin
1199,stoßen::V,бутна,lêketin
1200,stoßen::V,блъсна,lêketin
1201,stören::V,смутя,aciz kirin
1202,belästigen::V,отегча,li tela yeki ketin
1203,belästigen::V,безпокоя,li tela yeki ketin
1204,verbergen::V,скрия,veşartin
1205,verbergen::V,скрия,kemîndanîn
1206,täuschen::V,измамя,xapandin
1207,täuschen::V,измамя,lê zexeli kirin
1208,betrügen::V,измамя,xapandin
1209,töten::V,убия,kûştin
1210,töten::V,умъртвя,kûştin
1211,wohnen::V,живея,rûniştin
1212,arbeiten::V,работя,kar kirin
1213,arbeiten::V,работя,şêxulin
1214,sammeln::V,събера,komkirin
1215,pflücken::V,бера,çinîn
1216,pflücken::V,откъсна,çinîn
1217,jagen::V,ловувам,nêçîr kirin
1218,fischen::V,ловя риба,masî girtin
1219,fassen::V,хвана,pê girtin
1220,fassen::V,хвана,sêm kirin
1221,hüten::V,пазя,hei jê man
1222,treiben::V,карам,bêherandin
1223,anbinden::V,завържа,tewilandin
1224,füttern::V,храня,xwarine dan lê
1225,melken::V,доя,dotin
1226,hacken::V,сека,kolandin
1227,gießen::V,полея,av dan
1228,reifen::V,узрея,kemilîn
1229,zubereiten::V,приготвя,çe kirin
1230,kochen::V,варя,xwarin çe kirin
1231,kochen::V,варя,kelandin
1232,backen::V,пека,pijandin
1233,braten::V,пържа,qelandin
1234,braten::V,пържа,sor kirin
1235,umrühren::V,разбъркам,têvdan
1236,stricken::V,плета,hûnan
1237,nähen::V,шия,kêl kirin
1238,färben::V,боядисам,boyax kirin
1239,reinigen::V,почистя,paqijkirin
1240,waschen::V,мия,şuştin
1241,waschen::V,пера,şuştin
1242,abwischen::V,избърша,pakîj kirin
1243,spülen::V,плакна,şuştin
1244,fegen::V,измета,maliştin
1245,kehren::V,мета,maliştin
1246,baden::V,къпя се,serîşûştin
1247,sich waschen::V,мия се,serîşûştin
1248,ausziehen::V,съблека,jê kirin
1249,anziehen::V,облека,pê kirin
1250,sich anziehen::V,облека се,xwe kirin
1251,kämmen::V,реша,şeh kirin
1252,kämmen::V,вчеша,şeh kirin
1253,schmücken::V,накича,xemilandin
1254,sagen::V,кажа,gotin
1255,sagen::V,кажа,peyivîn
1256,sprechen::V,говоря,peyivîn
1257,reden::V,говоря,axaftin
1258,sich unterhalten::V,разговарям,hev biştaxilin
1259,fragen::V,запитам,pirsîn
1260,fragen::V,запитам,pirs kirin
1261,bitten::V,моля,tika kirin
1262,erzählen::V,разкажа,behs kirin
1263,mitteilen::V,съобщя,vegotin
1264,nennen::V,нарека,bi nav kirin
1265,rufen::V,викам,bakirin
1266,rufen::V,повикам,bakirin
1267,prahlen::V,хваля се,pesnê xwe dan
1268,übersetzen::V,преведа,qulibandin
1269,übersetzen::V,преведа,derbas kirin
1270,denken::V,мисля,fikirîn
1271,glauben::V,вярвам,bawer bûn
1272,bemerken::V,забележа,bala xwe dan
1273,bemerken::V,забележа,çac lê ketin
1274,erkennen::V,позная,pêhesîn
1275,begreifen::V,схвана,fêmkirin
1276,verstehen::V,разбера,fêmkirin
1277,lernen::V,уча се,halmandin
1278,lernen::V,уча се,fêrbun
1279,wissen::V,зная,zanîn
1280,sich erinnern an::V,спомня си за,bir bûn
1281,vergessen::V,забравя,ji bir kirin
1282,messen::V,меря,pê kanîn
1283,zählen::V,броя,hejmardin
1284,rechnen::V,сметна,hesibandin
1285,lesen::V,чета,xwendin
1286,malen::V,рисувам,rengandin
1287,malen::V,рисувам,boyax kirin
1288,zeichnen::V,рисувам,işaret kirin
1289,schreiben::V,пиша,nivîsandin
1290,besitzen::V,имам,hebûn
1291,besitzen::V,притежавам,hebûn
1292,kaufen::V,купя,kirîn
1293,kaufen::V,купувам,kirîn
1294,verkaufen::V,продам,firotin
1295,bezahlen::V,заплатя,pere dan
1296,zahlen::V,платя,pere dan
1297,zahlen::V,платя,dayin
1298,beherrschen::V,владея,zebt kirin
1299,beherrschen::V,владея,hukim kirin
1300,ertragen::V,понеса,bihêzkirin
1301,Platte::N,,dep
1302,Stütze::N,,destek
1303,stehlen::V,,dizîn
1304,stehlen::V,,dizî birin
