,Concept_ID,,vep
83,Nebel::N,,sumeg
84,Wolke::N,,pil'v
85,Regen::N,,vihm
86,Schnee::N,,lumi
87,Eis::N,,jä
88,Frost::N,,hala
89,Frost::N,,pakaine
90,Kälte::N,,vilu
91,Hitze::N,,räk
92,Raureif::N,,hüde
93,Regenbogen::N,,jumalanbembel'
94,Donner::N,,juru
95,Donner::N,,jumalanjuru
96,Strömung::N,,joksmuz
97,Tropfen::N,,tilkuine
98,Schaum::N,,vaht
99,Schmutz::N,,redu
100,Schmutz::N,,pačak
101,See::N,,järv
102,Sumpf::N,,so
103,Moor::N,,so
104,Wiese::N,,nit
105,Wald::N,,mec
106,Hügel::N,,kukaz
107,Anhöhe::N,,kukaz
108,Berg::N,,mägi
109,Gipfel::N,,ladv
110,Höhle::N,,mägionduz
111,Abhang::N,,paute
112,Quelle::N,,lähte
113,Bach::N,,oja
114,Fluss::N,,jogi
115,Ufer::N,,rand
116,Küste::N,,randišt
117,Festland::N,,kuivma
118,Meer::N,,meri
119,Bucht::N,,laht
120,Insel::N,,sar'
121,Blume::N,,änik
122,Gras::N,,hein
123,Wurzel::N,,jur'
124,Baum::N,,pu
125,Stamm::N,,tüvi
126,Rinde::N,,kor'
127,Ast::N,,oks
128,Zweig::N,,oks
129,Zweig::N,,barb
130,Blatt::N,,lehtez
131,Birke::N,,koiv
132,Kiefer[Baum]::N,,pedai
133,Weide[Baum]::N,,raid
134,Tanne::N,,kuz'
135,Horn::N,,sar'v
136,Feder::N,,höuneh
137,Fell::N,,nahk
138,Flügel::N,,suug
139,Klaue::N,,künz'
140,Kralle::N,,künz'
141,Schwanz::N,,händ
142,Ei::N,,muna
143,Nest::N,,peza
144,Bau::N,,uru
145,Tier::N,,živat
146,Herde::N,,kogo
147,Kuh::N,,lehm
148,Bulle::N,,härg
149,Pferd::N,,hebo
150,Schaf::N,,lambaz
151,Schwein::N,,siga
152,Hund::N,,koir
153,Katze::N,,kaži
154,Bär::N,,kondi
155,Eichhörnchen::N,,orav
156,Elch::N,,hirb'
157,Fuchs::N,,reboi
158,Hase::N,,jäniš
159,Maus::N,,hir'
160,Wolf::N,,händikaz
161,Vogel::N,,lind
162,Schwarm::N,,parveh
163,Huhn::N,,kana
164,Hahn::N,,kukoi
165,Gans::N,,hanh'
166,Adler::N,,orl
167,Ente::N,,sorz
168,Eule::N,,hir'pulo
169,Kranich::N,,kurg
170,Krähe::N,,variš
171,Kuckuck::N,,kägi
172,Schwan::N,,joucen
173,Fisch::N,,kala
174,Barsch::N,,ahven
175,Hecht::N,,haug'
176,Schlange[Tier]::N,,kü
177,Schlange[Tier]::N,,mado
178,Wurm::N,,mado
179,Spinne::N,,hämähouk
180,Ameise::N,,murahaine
181,Laus::N,,täi
182,Mücke::N,,säs'k
183,Fliege::N,,kärbhaine
184,Schmetterling::N,,lipkaine
185,Beere::N,,marj
186,Apfel::N,,jablok
187,Pilz::N,,sen'
188,Pilz::N,,babuk
189,Zwiebel::N,,lauk
190,Saat::N,,semned
191,Korn::N,,jüvä
192,Korn::N,,vill'
193,Heu::N,,hein
194,Schale::N,,kor'
195,Grube::N,,kop
196,Falle::N,,rida
197,Schlinge::N,,rihm
198,Spur::N,,jäl'g
199,Asche::N,,tuhk
200,Dreck::N,,redu
201,Dreck::N,,pačak
202,Eisen::N,,raud
203,Gold::N,,kuld
204,Silber::N,,hobed
205,Kohle::N,,hil'
206,Glas::N,,stökol
207,Lehm::N,,savi
208,Sand::N,,lete
209,Mensch::N,,mez'
210,Mensch::N,,ristit
211,Mann::N,,mez'
212,Frau::N,,naine
213,Kind::N,,laps'
214,Junge::N,,poig
215,Junge::N,,prihaine
216,Mädchen::N,,neičukaine
217,Familie::N,,kanz
218,Familie::N,,pereh
219,Großvater::N,,ded
220,Großmutter::N,,bab
221,Eltern::N,,vanhembad
222,Eltern::N,,kazvatajad
223,Vater::N,,tat
224,Mutter::N,,mam
225,Sohn::N,,poig
226,Tochter::N,,tütär
227,Bruder::N,,veik
228,Bruder::N,,vell'
229,Schwester::N,,čiža
230,Schwester::N,,sizar
231,Onkel::N,,däd'
232,Tante::N,,tädi
233,Ehemann::N,,mužik
234,Ehefrau::N,,ak
235,Freude::N,,ilo
236,Freude::N,,ihastuz
237,Gelächter::N,,nagr
238,Glück::N,,oza
239,Kummer::N,,gor'a
240,Wunsch::N,,taht
241,Lust::N,,himo
242,Geist::N,,heng
243,Gedanke::N,,meletuz
244,Gedächtnis::N,,mušt
245,Verstand::N,,mel'
246,Sinn::N,,jüvä
247,Grund::N,,sü
248,Wahrheit::N,,tozi
249,Gespräch::N,,lodu
250,Gespräch::N,,pagin
251,Märchen::N,,sarn
252,Erzählung::N,,sanutez
253,Nachricht::N,,tedotuz
254,Neuigkeit::N,,uzištuz
255,Name::N,,nimi
256,Rätsel::N,,ozoitez
257,Rede::N,,pagin
258,Rede::N,,sanad
259,Sprache::N,,kel'
260,Stimme::N,,än'
261,Wort::N,,sana
262,Zeichen::N,,znam
263,Ruf::N,,kida
264,Ruf::N,,kucund
265,Lärm::N,,judu
266,Laut::N,,kulund
267,Ton::N,,kulund
268,Lied::N,,pajo
269,Ruhe::N,,lebu
270,Leute::N,,rahvaz
271,Volk::N,,rahvaz
272,Arbeit::N,,tö
273,Arbeit::N,,rad
274,Gast::N,,adiv
275,Geschenk::N,,lahj
276,Spiel::N,,vänd
277,Gesellschaft::N,,sebr
278,Hilfe::N,,abu
279,Freund::N,,sebranik
280,Kamerad::N,,sebranik
281,Angelegenheit::N,,azj
282,Anzahl::N,,lugu
283,Art::N,,rod
284,Art::N,,rodsugu
285,Stück::N,,pala
286,Stück::N,,supal
287,Teil::N,,pala
288,Hälfte::N,,pol'
289,Kreis::N,,ümbruz
290,Kreis::N,,kehkruz
291,Kreuz::N,,rist
292,Linie::N,,pird
293,Strich::N,,pird
294,Abstand::N,,keskust
295,Entfernung::N,,matk
296,Gegend::N,,taho
297,Platz::N,,avaruz'
298,Ort::N,,koht
299,Seite::N,,pol'
300,Seite::N,,kül'g
301,Mitte::N,,kesk
302,Gegenstand::N,,kalu
303,Sache::N,,azj
304,Rand::N,,röun
305,Kante::N,,röun
306,Ecke::N,,saum
307,Spitze::N,,agjaine
308,Ende::N,,agj
309,Loch::N,,reig
310,Winkel::N,,čoga
311,Winkel::N,,saum
312,Muster::N,,kirjam
313,Größe::N,,suruz'
314,Länge::N,,piduz
315,Höhe::N,,korktuz'
316,Gewicht::N,,jügu
317,Gewicht::N,,vedäduz
318,Menge::N,,äjüz'
319,Haufen::N,,kogo
320,Reihe::N,,rivi
321,Boot::N,,veneh
322,Ruder::N,,air
323,Schlitten::N,,regi
324,Schlitten::N,,regut
325,Ski::N,,suks'
326,Lagerfeuer::N,,nodj
327,Lagerfeuer::N,,pažag
328,Last::N,,jüguz
329,Gang::N,,astund
330,Schritt::N,,hašk
331,Norden::N,,pohjoine
332,Süden::N,,suvi
333,Westen::N,,päivlaskm
334,Osten::N,,päivnouzm
335,Holz::N,,pu
336,Brett::N,,laud
337,Platte::N,,keitim
338,Stütze::N,,tugi
339,Stange::N,,arz'
340,Stock::N,,kalu
341,Stab::N,,seibaz
342,Rohr::N,,torv
343,Haus::N,,pert'
344,Heim::N,,kodi
345,Ofen::N,,päč
346,Fußboden::N,,lava
347,Tisch::N,,laud
348,Tisch::N,,stal'c
349,Stuhl::N,,ištim
350,Wiege::N,,kätte
351,Bett::N,,sija
352,Bett::N,,magaduzsija
353,Regal::N,,palič
354,Kiste::N,,mülütim
355,Fenster::N,,ikun
356,Tür::N,,uks'
357,Tor::N,,verai
358,Zaun::N,,aid
359,Dach::N,,katuz
360,Leiter::N,,pordhad
361,Besen::N,,lud
362,Besen::N,,vast
363,Spaten::N,,labid
364,Schaufel::N,,labid
365,Gabel::N,,hangoine
366,Löffel::N,,luzik
367,Messer::N,,veič
368,Nagel::N,,nagl
369,Netz::N,,verk
370,Haken::N,,kouk
371,Griff::N,,kägä
372,Griff::N,,varz'
373,Schloss::N,,lukkol
374,Bild::N,,kuva
375,Figur::N,,figur
376,Puppe::N,,tätüine
377,Beutel::N,,havad
378,Bündel::N,,toppaz
379,Bündel::N,,käč
380,Tasche::N,,sumk
381,Eimer::N,,vädr
382,Deckel::N,,katuz
383,Geschirr::N,,astii
384,Sack::N,,havad
385,Tasse::N,,čašk
386,Topf::N,,pada
387,Kessel::N,,katil
388,Essen::N,,sönd
389,Nahrung::N,,söm
390,Speise::N,,sömine
391,Fleisch::N,,liha
392,Getreide::N,,vill'
393,Brei::N,,pudr
394,Brot::N,,leib
395,Scheibe::N,,bibaleh
396,Scheibe::N,,šlik
397,Fett::N,,razv
398,Butter::N,,voi
399,Öl::N,,voi
400,Salz::N,,sol
401,Suppe::N,,lem'
402,Suppe::N,,keitoz
403,Honig::N,,mezi
404,Milch::N,,maid
405,Tee::N,,čai
406,Leder::N,,nahk
407,Wolle::N,,vill
408,Stoff::N,,kangaz
409,Nadel::N,,negl
410,Faden::N,,nit'
411,Knopf::N,,nübl'
412,Knoten::N,,sol'm
413,Farbe::N,,muju
414,Kleidung::N,,sobad
415,Hemd::N,,paid
416,Kragen::N,,kagluz
417,Ärmel::N,,hijam
418,Hose::N,,štanad
419,Gürtel::N,,vö
420,Mütze::N,,šapuk
421,Schuh::N,,keng'
422,Stiefel::N,,sapug
423,Ring::N,,rengaz
424,Band::N,,lentaine
425,Kamm::N,,suga
426,Spiegel::N,,zerkol
427,Riemen::N,,vö
428,Schnur::N,,nor
429,Leine::N,,talutimnor
430,Decke::N,,sijakatuz
431,Kissen::N,,pöluz
432,Tuch::N,,paik
433,Handtuch::N,,käzipaik
434,Kraft::N,,vägi
435,Stärke::N,,vahvuz'
436,Gesundheit::N,,tervhuz
437,Krankheit::N,,läžund
438,Schmerz::N,,kibu
439,Wunde::N,,čapatez
440,Fieber::N,,säru
441,Arznei::N,,zel'l'
442,Brücke::N,,sild
443,Brunnen::N,,kaiv
444,Weide::N,,omaluine
445,Pfad::N,,tehut
446,Weg::N,,te
447,Straße::N,,te
448,Dorf::N,,külä
449,Stadt::N,,lidn
450,Brief::N,,kirjeine
451,Buch::N,,kirj
452,Buchstabe::N,,kirjam
453,Zeitung::N,,lehtez
454,Leben::N,,elo
455,Tod::N,,surm
456,Grab::N,,kaum
457,Kirche::N,,jumalanpert'
458,Sünde::N,,grähk
459,Gott::N,,jumal
460,Arbeiter::N,,radnik
461,Chef::N,,pämez'
462,Meister::N,,mastar
463,Arzt::N,,lekar'
464,Lehrer::N,,opendai
465,Geld::N,,rahad
466,Geschäft::N,,biznes
467,Laden::N,,lauk
468,Preis::N,,arv
469,Ware::N,,tavar
470,Nutzen::N,,liža
471,Reichtum::N,,kodielo
472,Reichtum::N,,kal'huz'
473,Welt::N,,mail'm
474,Land::N,,ma
475,Staat::N,,valdkund
476,König::N,,kunigaz
477,Macht::N,,vald
478,Grenze::N,,röun
479,Krieg::N,,soda
480,Feind::N,,vihanik
481,Feind::N,,vastustai
482,Gewalt::N,,vägivald
483,Kampf::N,,tora
484,Bogen[Waffe]::N,,taug
485,Pfeil::N,,nol
486,Gewehr::N,,oružj
487,Fehler::N,,viga
488,Lüge::N,,kelastuz
489,Schaden::N,,pahuz'
490,Unglück::N,,bed
491,Unglück::N,,gor'a
492,Schuld::N,,värhuz'
493,Alter::N,,igä
494,Schluss::N,,lop
495,Zeit::N,,aig
496,Tag::N,,päiv
497,Morgen::N,,homendez
498,Mittag::N,,keskpäiv
499,Abend::N,,eht
500,Nacht::N,,ö
501,Woche::N,,nedal'
502,Monat::N,,ku
503,Jahr::N,,voz'
504,Frühling::N,,keväz'
505,Sommer::N,,keza
506,Herbst::N,,sügüz'
507,Winter::N,,tal'v
508,Januar::N,,viluku
509,Februar::N,,uhoku
510,März::N,,keväz'ku
511,April::N,,sulaku
512,Mai::N,,semendku
513,Juni::N,,kezaku
514,Juli::N,,heinku
515,August::N,,eloku
516,September::N,,sügüz'ku
517,Oktober::N,,reduku
518,November::N,,kül'mku
519,Dezember::N,,tal'vku
520,Montag::N,,ezmärg
521,Dienstag::N,,tožnarg
522,Mittwoch::N,,koumanz'päiv
523,Donnerstag::N,,nellänz'päiv
524,Freitag::N,,pätnič
525,Freitag::N,,videnz'päiv
526,Samstag::N,,sobat
527,Sonntag::N,,pühäpäiv
528,groß::A,,sur'
529,groß::A,,järed
530,klein::A,,pen'
531,klein::A,,pičuine
532,lang::A,,pit'k
533,kurz::A,,lühüd
534,breit::A,,leved
535,schmal::A,,kaid
536,dicht::A,,tihed
537,dick[Gegenstand]::A,,paks
538,dünn::A,,hoik
539,fein::A,,hen
540,fest::A,,luja
541,fest::A,,ninev
542,flach::A,,lapak
543,glatt::A,,siled
544,hart::A,,kova
545,weich::A,,pehmed
546,rund::A,,kehker
547,spitz::A,,nügu
548,spitz::A,,terav
549,scharf::A,,terav
550,stumpf::A,,tül'c
551,schwer::A,,jüged
552,schön::A,,čoma
553,heiß::A,,räk
554,warm::A,,läm'
555,kalt::A,,vilu
556,kühl::A,,raibak
557,kühl::A,,viluhk
558,frisch::A,,lahed
559,feucht::A,,neps
560,feucht::A,,toreh
561,nass::A,,märg
562,trocken::A,,kuiv
563,voll::A,,täuz'
564,leer::A,,joudai
565,offen::A,,avoin
566,offen::A,,avol'jaine
567,geschlossen::A,,saubaline
568,sauber::A,,puhtaz
569,schmutzig::A,,redukaz
570,roh::A,,rohk
571,roh::A,,toreh
572,reif::A,,küps
573,lecker::A,,magukaz
574,süß::A,,maged
575,bitter::A,,karged
576,sauer::A,,muiged
577,hell::A,,kirkas
578,hell::A,,valgei
579,dunkel::A,,pimed
580,schwarz::A,,must
581,weiß::A,,vauged
582,rot::A,,rusked
583,gelb::A,,pakuine
584,blau::A,,sinine
585,grün::A,,vihand
586,grau::A,,hahk
587,bunt::A,,kirjav
588,billig::A,,odav
589,teuer::A,,kalliž
590,wertvoll::A,,arvokas
591,blind::A,,soged
592,taub::A,,kurdiž
593,kräftig::A,,vägev
594,stark::A,,vahv
595,stark::A,,vägekaz
596,schwach::A,,väll'
597,fett::A,,razvakaz
598,schlank::A,,kapos
599,hübsch::A,,čoma
600,böse::A,,äred
601,böse::A,,käred
602,dumm::A,,el'getoi
603,faul::A,,lašk
604,fleißig::A,,radonnavedii
605,geizig::A,,ažlak
606,klug::A,,melev
607,klug::A,,melekaz
608,geschickt::A,,mahtokaz
609,lieb::A,,izo
610,lieb::A,,sula
611,lustig::A,,ilokaz
612,sanft::A,,laskav
613,hungrig::A,,näl'ghine
614,krank::A,,läžui
615,nackt::A,,alastoi
616,traurig::A,,opalahine
617,lebendig::A,,eläb
618,gut::A,,hüvä
619,schlecht::A,,huba
620,richtig::A,,oiged
621,schlimm::A,,paha
622,wahr::A,,todesine
623,alt::A,,vanh
624,neu::A,,uz'
625,ehemalig::A,,edeline
626,alt[Lebewesen]::A,,ravaz
627,jung::A,,nor'
628,arm::A,,gol'l'
629,reich::A,,elokaz
630,bekannt::A,,tutab
631,berühmt::A,,tetab
632,fremd::A,,veraz
633,verschieden::A,,erazvuitte
634,nah::A,,läheline
635,fern::A,,edahaine
636,linker::A,,hura
637,rechter::A,,oiged
638,anderer::A,,toine
639,erster::A,,ezmäine
640,zweiter::A,,toine
641,dritter::A,,koumanz'
642,letzter::A,,jäl'gmäine
643,allein::ADV,,üksnäze
644,auf einmal::ADV,,ühten aigan
645,zusammen::ADV,,ühtes
646,lange::ADV,,hätken
647,plötzlich::ADV,,äkkid
648,sofort::ADV,,kerdalaz
649,später::ADV,,möhemba
650,jetzt::ADV,,nügüd'
651,heute::ADV,,tämbei
652,morgen::ADV,,homen
653,bald::ADV,,pigai
654,dann::ADV,,sid'
655,gestern::ADV,,eglai
656,einst::ADV,,ende
657,einst::ADV,,kerdan
658,damals::ADV,,siloi
659,danach::ADV,,sid'
660,vorher::ADV,,ende
661,zuerst::ADV,,ezmäi
662,einmal::ADV,,kerdan
663,manchmal::ADV,,erašti
664,oft::ADV,,paksus
665,immer::ADV,,kaiken
666,niemals::ADV,,ei nikonz
667,hier::ADV,,täs
668,hier::ADV,,tägä
669,hierhin::ADV,,tänna
670,von hier::ADV,,täspäi
671,von hier::ADV,,sid'päi
672,dort::ADV,,sigä
673,dorthin::ADV,,sinna
674,dorthin::ADV,,nakkale
675,geradeaus::ADV,,kohtha
676,vorwärts::ADV,,edehe
677,rückwärts::ADV,,sel'gin
678,zurück::ADV,,tagaze
679,unten::ADV,,alahan
680,hinab::ADV,,alaz
681,hinab::ADV,,alahaks
682,oben::ADV,,ülähän
683,hinauf::ADV,,ülez
684,hinauf::ADV,,ülähäks
685,überall::ADV,,kaikjal
686,nicht::ADV,,ei
687,ein wenig::ADV,,vähän
688,kaum::ADV,,habi
689,sehr::ADV,,lujas
690,so::ADV,,muga
691,so::ADV,,ninga
692,noch::ADV,,völ
693,nur::ADV,,järg
694,nur::ADV,,vaiše
695,schon::ADV,,jo
696,wieder::ADV,,möst
697,vergebens::ADV,,uhtei
698,vor::PRP,,edes
699,hinter::PRP,,taga
700,unter::PRP,,al
701,durch::PRP,,läbi
702,durch::PRP,,kal't
703,neben::PRP,,rindal
704,zwischen::PRP,,keskes
705,wegen::PRP,,tagut
706,dies::PRN,,nece
707,das::PRN,,se
708,alles::PRN,,kaik
709,ich::PRN,,minä
710,du::PRN,,sinä
711,er::PRN,,hän
712,wir::PRN,,mö
713,ihr::PRN,,tö
714,sie::PRN,,hö
715,was::FPRN,,mi
716,wer::FPRN,,ken
717,wo::FADV,,kus
718,wohin::FADV,,kuna
719,wie::FADV,,kut
720,wie::FADV,,mit'
721,warum::FADV,,mikš
722,wieviel::FNUM,,äjak
723,wieviel::FNUM,,kuverz'
724,eins::NUM,,üks'
725,zwei::NUM,,kaks'
726,drei::NUM,,koume
727,vier::NUM,,nel'l'
728,fünf::NUM,,viž
729,sechs::NUM,,kuz'
730,sieben::NUM,,seičeme
731,acht::NUM,,kahesa
732,neun::NUM,,ühesa
733,zehn::NUM,,kümne
734,elf::NUM,,üks'toštkümne
735,zwölf::NUM,,kaks'toštkümne
736,zwanzig::NUM,,kaks'kümne
737,dreißig::NUM,,koumekümne
738,vierzig::NUM,,nel'l'kümne
739,fünfzig::NUM,,vižkümne
740,sechzig::NUM,,kuz'kümne
741,siebzig::NUM,,seičemekümne
742,achtzig::NUM,,kahesakümne
743,neunzig::NUM,,ühesakümne
744,hundert::NUM,,sada
745,tausend::NUM,,tuha
746,und::CNJ,,i
747,und::CNJ,,da
748,oder::CNJ,,vai
749,stehen::V,,seišta
750,sitzen::V,,ištta
751,liegen::V,,venuda
752,hängen::V,,ripta
753,werden::V,,lindä
754,werden::V,,tehtas
755,passieren::V,,ozaitas
756,beginnen::V,,augotadas
757,enden::V,,loptas
758,wechseln::V,,vajehtadas
759,aufgehen[Sonne]::V,,nousta
760,untergehen[Sonne]::V,,lasktas
761,scheinen[Sonne]::V,,paštta
762,donnern::V,,juraita
763,wehen::V,,dölta
764,wehen::V,,puhuda
765,strömen::V,,valadas
766,fließen::V,,valuda
767,sich drehen::V,,punotas
768,schwanken::V,,čibuda
769,schwingen::V,,čibuda
770,fallen::V,,langeta
771,brennen::V,,pallada
772,rauchen::V,,savustada
773,regnen::V,,vihmda
774,gefrieren::V,,jäduda
775,gefrieren::V,,kül'mdä
776,tauen::V,,sulada
777,schmelzen::V,,sulada
778,trocknen::V,,kuida
779,trocknen::V,,kuivehtuda
780,sieden::V,,kehuda
781,faulen::V,,hapata
782,faulen::V,,traudäs
783,verfaulen::V,,hapata
784,reißen::V,,rebita
785,versinken::V,,upota
786,vergehen::V,,mända
787,erscheinen::V,,ozutadas
788,verschwinden::V,,hajeta
789,sinken::V,,väheta
790,sinken::V,,lasktas
791,abnehmen::V,,peneta
792,zunehmen::V,,ližaduda
793,steigen::V,,nousta
794,wachsen::V,,kazda
795,glänzen::V,,loštta
796,funkeln::V,,hoštta
797,lärmen::V,,robaita
798,läuten::V,,judaita
799,klingeln::V,,kelotada
800,klirren::V,,biraita
801,brausen::V,,bruncta
802,rauschen::V,,šobaita
803,klingen::V,,heläita
804,bellen::V,,nutta
805,heulen::V,,ulaita
806,blasen::V,,puhuda
807,pfeifen::V,,pistta
808,pfeifen::V,,vihelta
809,schreien::V,,kirkta
810,schreien::V,,kidastada
811,stöhnen::V,,ohkta
812,stöhnen::V,,voivotada
813,zittern::V,,säraita
814,leben::V,,eläda
815,geboren werden::V,,sünduda
816,atmen::V,,henktä
817,trinken::V,,joda
818,essen::V,,söda
819,schlucken::V,,lainata
820,müde werden::V,,väzuda
821,müde werden::V,,šuštuda
822,einschlafen::V,,uinota
823,schlafen::V,,magata
824,schlafen::V,,nukkuda
825,aufwachen::V,,heraštuda
826,aufstehen::V,,nousta
827,sich erholen::V,,lebaitas
828,krank werden::V,,läžegata
829,krank sein::V,,läžuda
830,schmerzen::V,,kibištada
831,husten::V,,rügda
832,genesen::V,,tervehtuda
833,sterben::V,,kolda
834,umkommen::V,,kolda
835,sich bewegen::V,,likkuda
836,sich rühren::V,,likahtada
837,sich rühren::V,,kubahtada
838,sich erheben::V,,nousta
839,sich setzen::V,,išttas
840,hinfallen::V,,langeta
841,laufen::V,,kävuda
842,schreiten::V,,astta
843,schreiten::V,,haškta
844,spazierengehen::V,,kävelta
845,eilen::V,,kiruhtada
846,sich beeilen::V,,kiruhtada
847,sausen::V,,fun'urta
848,rennen::V,,joksta
849,springen::V,,hüptä
850,klettern::V,,libuda
851,schaukeln::V,,čibuda
852,kriechen::V,,ličtas
853,schwimmen::V,,ujuda
854,tauchen::V,,čukautas
855,rudern::V,,souta
856,fahren::V,,ajada
857,fahren::V,,ajelda
858,fliegen::V,,leta
859,gehen::V,,mända
860,gehen::V,,kävuda
861,weggehen::V,,päzda
862,weggehen::V,,lähtta
863,abfahren::V,,tönduda
864,anhalten::V,,seižutadas
865,hineingehen::V,,mända südäimehe
866,eintreten::V,,tulda
867,kommen::V,,tulda
868,ankommen::V,,tulda
869,zurückkommen::V,,pörtas
870,bleiben::V,,jäda
871,warten::V,,varastada
872,erwarten::V,,varastada
873,suchen::V,,ectä
874,finden::V,,löuta
875,versuchen::V,,ladida
876,versuchen::V,,rohkaita
877,vorbereiten::V,,vaumita
878,lieben::V,,armastada
879,mögen::V,,navedida
880,lachen::V,,nagrda
881,rühren::V,,likutada
882,weinen::V,,itkta
883,schimpfen::V,,laidas
884,schimpfen::V,,pačatada
885,sich ärgern::V,,rändüda
886,sich fürchten::V,,varaita
887,fürchten::V,,varaita
888,fliehen::V,,pageta
889,flüchten::V,,pageta
890,flüchten::V,,joksta
891,sehen::V,,nähta
892,anschauen::V,,kacta
893,ansehen::V,,kacta
894,hören::V,,kulda
895,zuhören::V,,kundeltas
896,probieren::V,,mujada
897,riechen::V,,rižada
898,fühlen::V,,mujada
899,scheinen::V,,näguda
900,zu sehen sein::V,,näguda
901,vernehmen::V,,kulištada
902,frieren::V,,kül'mdä
903,tun::V,,tehta
904,können::V,,voida
905,können::V,,mahtta
906,wollen::V,,himoita
907,wollen::V,,tahtoida
908,anfangen::V,,zavottä
909,anfangen::V,,augotada
910,beenden::V,,loptä
911,aufhören::V,,loptas
912,gelingen::V,,lähtta
913,gelingen::V,,tehtas
914,geraten::V,,tulda
915,öffnen::V,,avaita
916,schließen::V,,saubata
917,stellen::V,,panda
918,stellen::V,,seižutada
919,setzen::V,,ištutada
920,legen::V,,panda
921,berühren::V,,koskta
922,berühren::V,,käziduda
923,verbinden::V,,ühtenzoitta
924,bedecken::V,,katta
925,bedecken::V,,peitta
926,aufhängen::V,,riputada
927,anzünden::V,,sütutada
928,aufheben::V,,leta
929,zurücklassen::V,,jätta
930,verlieren::V,,kadotada
931,fallen lassen::V,,kirbotada
932,machen::V,,säta
933,machen::V,,tehta
934,herstellen::V,,tehta
935,bauen::V,,leta
936,bauen::V,,sauda
937,reparieren::V,,koheta
938,verbessern::V,,paremboita
939,ändern::V,,vajehtada
940,graben::V,,kaida
941,graben::V,,čongoida
942,beugen::V,,koverta
943,biegen::V,,painda
944,drehen::V,,punotada
945,wenden::V,,käta
946,wenden::V,,kärauta
947,umdrehen::V,,käta
948,heben::V,,leta
949,hochheben::V,,libutada
950,ergreifen::V,,tabata
951,halten::V,,pidada
952,drücken::V,,painda
953,schieben::V,,žigutada
954,kratzen::V,,künstä
955,lecken::V,,nolda
956,beißen::V,,purda
957,beißen::V,,hambastada
958,abreißen::V,,ratketa
959,abschneiden::V,,čapata
960,abschneiden::V,,leikata
961,binden::V,,sidoda
962,stecken::V,,čokaita
963,brechen::V,,katkaita
964,klopfen::V,,kolkotada
965,hauen::V,,löda
966,kleben::V,,klejata
967,reiben::V,,hosta
968,reiben::V,,törkita
969,reiben::V,,jorotada
970,streichen::V,,voita
971,schleifen::V,,hijoida
972,schleifen::V,,teravzoitta
973,schneiden::V,,leikata
974,rütteln::V,,heilutada
975,schütteln::V,,pudištada
976,schwenken::V,,maihutada
977,schütten::V,,valada
978,füllen::V,,täutta
979,einwickeln::V,,kärdä
980,tragen::V,,kantta
981,tragen::V,,kandišta
982,schleppen::V,,vedätada
983,ziehen::V,,vedada
984,aufbewahren::V,,kaita
985,werfen::V,,čuta
986,werfen::V,,tactä
987,fangen::V,,püta
988,packen::V,,tabata
989,verstecken::V,,peitta
990,teilen::V,,jagada
991,schicken::V,,oigeta
992,bringen::V,,veda
