,Concept_ID,lt,cs
806,einst::ADV,kadaise,kdysi
807,einst::ADV,kitą kartą,kdysi
808,damals::ADV,anuomet,tehdy
809,damals::ADV,anuomet,tenkrát
810,damals::ADV,anuokart,tehdy
811,damals::ADV,anuokart,tenkrát
812,danach::ADV,po to,podle toho
813,danach::ADV,paskui,podle toho
814,vorher::ADV,anksčiau,dříve
815,vorher::ADV,anksčiau,napřed
816,zuerst::ADV,pirma,nejprve
817,zuerst::ADV,pirma,nejdříve
818,zuerst::ADV,iš pradžių̃,nejprve
819,zuerst::ADV,iš pradžių̃,nejdříve
820,einmal::ADV,kartą,jednou
821,einmal::ADV,vieną kartą,jednou
822,manchmal::ADV,kai kada,někdy
823,oft::ADV,dažnai,často
824,immer::ADV,visada,vždy
825,immer::ADV,visada,stále
826,immer::ADV,visuomet,vždy
827,immer::ADV,visuomet,stále
828,niemals::ADV,niekada,nikdy
829,niemals::ADV,niekuomet,nikdy
830,hier::ADV,čia,zde
831,hier::ADV,čia,tady
832,hierhin::ADV,šen,sem
833,hierhin::ADV,čionai,sem
834,von hier::ADV,iš čia,odtud
835,dort::ADV,ten,tam
836,dort::ADV,tenai,tam
837,dorthin::ADV,ten,tam
838,dorthin::ADV,ten link,tam
839,geradeaus::ADV,tiesiai,rovně
840,vorwärts::ADV,pirmyn,kupředu
841,rückwärts::ADV,atbulai,zpět
842,zurück::ADV,atgal,zpět
843,zurück::ADV,atgal,nazpět
844,unten::ADV,žemai,dole
845,unten::ADV,apačioje,dole
846,hinab::ADV,žemyn,dolů
847,oben::ADV,viršuj,nahoře
848,oben::ADV,viršuj,navrchu
849,hinauf::ADV,aukštyn,nahoru
850,hinauf::ADV,į viršų,nahoru
851,überall::ADV,visur,všude
852,nicht::ADV,ne,ne
853,ein wenig::ADV,truputį,trochu
854,kaum::ADV,vos,sotva
855,sehr::ADV,labai,velmi
856,sehr::ADV,labai,velice
857,sehr::ADV,baisiai,velmi
858,sehr::ADV,baisiai,velice
859,so::ADV,taip,tak
860,so::ADV,taip,takto
861,noch::ADV,dar,ještě
862,nur::ADV,tik,jen
863,nur::ADV,tik,jenom
864,nur::ADV,vien,jen
865,nur::ADV,vien,jenom
866,schon::ADV,jau,už
867,schon::ADV,jau,již
868,wieder::ADV,vėl,zase
869,wieder::ADV,iš naujo,zase
870,vergebens::ADV,veltui,marně
871,vergebens::ADV,bergždžiai,marně
872,vor::PRP,prieš,před
873,hinter::PRP,už,za
874,unter::PRP,po,pod
875,durch::PRP,pro,skrz
876,durch::PRP,per,skrz
877,neben::PRP,prie,vedle
878,neben::PRP,šalia,vedle
879,zwischen::PRP,tarp,mezi
880,wegen::PRP,dėl,pro
881,wegen::PRP,dėlei,pro
882,dies::PRN,šis,toto
883,dies::PRN,šis,tohle
884,dies::PRN,šitas,toto
885,dies::PRN,šitas,tohle
886,das::PRN,tat,to
887,alles::PRN,visas,všechno
888,ich::PRN,aš,já
889,du::PRN,tu,ty
890,er::PRN,jis,on
891,wir::PRN,mes,my
892,ihr::PRN,jūs,vy
893,sie::PRN,ji,oni
894,sie::PRN,jos,oni
895,was::FPRN,kas,co
896,wer::FPRN,kas,kdo
897,wo::FADV,kur,kde
898,wohin::FADV,kur,kam
899,wohin::FADV,kur link,kam
900,wie::FADV,kaip,jak
901,warum::FADV,kod̃ėl,proč
902,warum::FADV,dėl ko,proč
903,wieviel::FNUM,kiek,kolik
904,eins::NUM,vienas,jeden
905,zwei::NUM,du,dva
906,drei::NUM,trys,tři
907,vier::NUM,keturi,čtyři
908,fünf::NUM,penki,pět
909,sechs::NUM,šeši,šest
910,sieben::NUM,septyni,sedm
911,acht::NUM,aštuoni,osm
912,neun::NUM,devyni,devět
913,zehn::NUM,dešimt,deset
914,elf::NUM,vienuolika,jedenáct
915,zwölf::NUM,dvylika,dvanáct
916,zwanzig::NUM,dvidešimt,dvacet
917,dreißig::NUM,trisdešimt,třicet
918,vierzig::NUM,keturiasdešimt,čtyřicet
919,fünfzig::NUM,penkiasdešimt,padesát
920,sechzig::NUM,šešiasdešimt,šedesát
921,siebzig::NUM,septyniasdešimt,sedmdesát
922,achtzig::NUM,aštuoniasdešimt,osmdesát
923,neunzig::NUM,devyniasdešimt,devadesát
924,hundert::NUM,šimtas,sto
925,tausend::NUM,tūkstantis,tisíc
926,und::CNJ,ĩr,a
927,oder::CNJ,ar,nebo
928,oder::CNJ,arba,nebo
929,stehen::V,stovėti,stát
930,sitzen::V,sėdėti,sedět
931,liegen::V,gulėti,ležet
932,hängen::V,kyboti,viset
933,hängen::V,kabėti,viset
934,werden::V,taptis,stát se
935,werden::V,darytis,stát se
936,passieren::V,atsitikti,stát se
937,passieren::V,pasitaikyti,stát se
938,beginnen::V,prasid́ėti,počít
939,enden::V,baigtis,končit
940,enden::V,baigtis,skončit
941,wechseln::V,keistis,měnit se
942,wechseln::V,pasikeisti,měnit se
943,aufgehen[Sonne]::V,tekėti,vyjít
944,aufgehen[Sonne]::V,patekėti,vyjít
945,untergehen[Sonne]::V,leistis,zapadnout
946,untergehen[Sonne]::V,nusileisti,zapadnout
947,scheinen[Sonne]::V,šviesti,svítit
948,donnern::V,griausti,hřmět
949,donnern::V,griaudėti,hřmět
950,wehen::V,pūsti,vát
951,wehen::V,pūsti,vanout
952,strömen::V,lietis,proudit
953,strömen::V,plūsti,proudit
954,fließen::V,tekėti,téct
955,sich drehen::V,suktis,točit se
956,sich drehen::V,pasisukti,točit se
957,schwanken::V,svyruoti,kolísat
958,schwanken::V,svyruoti,houpat se
959,schwingen::V,suptis,kývat se
960,fallen::V,pulti,padat
961,fallen::V,kristi,padat
962,brennen::V,degti,hořet
963,rauchen::V,rūkyti,kouřit
964,regnen::V,lyti,pršet
965,gefrieren::V,užšalti,zamrznout
966,tauen::V,tirpti,tát
967,schmelzen::V,lydytis,tavit
968,trocknen::V,džiūti,schnout
969,sieden::V,virti,vřít
970,faulen::V,pūti,hnít
971,verfaulen::V,švinkti,shnít
972,reißen::V,plyšti,roztrhat se
973,reißen::V,trūkti,roztrhat se
974,versinken::V,skę̃sti,topit se
975,versinken::V,skę̃sti,ponořit se
976,versinken::V,grimzti,topit se
977,versinken::V,grimzti,ponořit se
978,vergehen::V,praeiti,plynout
979,erscheinen::V,pasirodyti,objevit se
980,verschwinden::V,dingti,zmizet
981,verschwinden::V,išnykti,zmizet
982,verschwinden::V,pranykti,zmizet
983,sinken::V,kristi,klesat
984,abnehmen::V,mažėti,ubýt
985,abnehmen::V,silpnėti,ubýt
986,zunehmen::V,didėti,přibýt
987,zunehmen::V,padaugėti,přibýt
988,steigen::V,kilti,stoupat
989,wachsen::V,augti,růst
990,glänzen::V,blizgėti,lesknout se
991,funkeln::V,žibėti,jiskřit se
992,lärmen::V,triukšmauti,dělat hluk
993,läuten::V,skambinti,zvonit
994,klingeln::V,skambinti,zvonit
995,klirren::V,žvangėti,řinčet
996,brausen::V,šniokšti,hučet
997,rauschen::V,ošti,šumět
998,rauschen::V,šlamėti,šumět
999,klingen::V,skardėti,znít
1000,bellen::V,loti,štěkat
1001,heulen::V,kaukti,výt
1002,heulen::V,staugti,výt
1003,blasen::V,pūsti,foukat
1004,pfeifen::V,švilpti,pískat
1005,pfeifen::V,švilpauti,pískat
1006,schreien::V,šaukti,křičet
1007,stöhnen::V,dejuoti,sténat
1008,stöhnen::V,aimanuoti,sténat
1009,zittern::V,virpėti,třást se
1010,leben::V,gyventi,žít
1011,geboren werden::V,gimti,rodit se
1012,atmen::V,alsuoti,dýchat
1013,atmen::V,kvėpuoti,dýchat
1014,trinken::V,gerti,pít
1015,essen::V,valgyti,jíst
1016,schlucken::V,praryti,polykat
1017,müde werden::V,nuvargti,unavit se
1018,müde werden::V,privargti,unavit se
1019,einschlafen::V,užmigti,usnout
1020,schlafen::V,miegoti,spát
1021,aufwachen::V,pabusti,probudit se
1022,aufstehen::V,keltis,vstát
1023,aufstehen::V,atsikelti,vstát
1024,sich erholen::V,pailsėti,zotavovat se
1025,sich erholen::V,poilsiauti,zotavovat se
1026,krank werden::V,susirgti,onemocnět
1027,krank sein::V,sirgti,být nemocný
1028,schmerzen::V,sopėti,bolet
1029,schmerzen::V,skaudėti,bolet
1030,husten::V,kosėti,kašlat
1031,genesen::V,sveikti,uzdravit se
1032,genesen::V,taisytis,uzdravit se
1033,sterben::V,mirti,umřít
1034,sterben::V,numirti,umřít
1035,umkommen::V,žūti,zahynout
1036,sich bewegen::V,judėti,pohnout se
1037,sich bewegen::V,pasijudinti,pohnout se
1038,sich rühren::V,krutėti,hnout se
1039,sich erheben::V,pakilti,zdvihnout se
1040,sich erheben::V,atsikelti,zdvihnout se
1041,sich setzen::V,sėstis,posadit se
1042,sich setzen::V,atsisėsti,posadit se
1043,hinfallen::V,parkristi,upadnout
1044,hinfallen::V,pargriūti,upadnout
1045,laufen::V,eiti,běžet
1046,schreiten::V,žengti,kráčet
1047,schreiten::V,žingsniuoti,kráčet
1048,spazierengehen::V,pasivaikščioti,procházet se
1049,eilen::V,skubėti,spěchat
1050,sich beeilen::V,paskub́ėti,pospíšit si
1051,sich beeilen::V,pasiskubinti,pospíšit si
1052,sausen::V,dumti,fičet
1053,sausen::V,lėkti,fičet
1054,rennen::V,bėgti,pádit
1055,springen::V,šokti,skákat
1056,klettern::V,kopti,lézt
1057,klettern::V,kopti,šplhat
1058,schaukeln::V,supti,houpat
1059,schaukeln::V,linguoti,houpat
1060,kriechen::V,ropoti,lézt
1061,kriechen::V,ropoti,plazit se
1062,kriechen::V,šliaužti,lézt
1063,kriechen::V,šliaužti,plazit se
1064,schwimmen::V,plaukti,plavat
1065,tauchen::V,nerti,nořit se
1066,rudern::V,irtis,veslovat
1067,rudern::V,irkluoti,veslovat
1068,fahren::V,važiuoti,jet
1069,fahren::V,važiuoti,jezdit
1070,fahren::V,važinėti,jet
1071,fahren::V,važinėti,jezdit
1072,fliegen::V,lėkti,létat
1073,fliegen::V,skristi,létat
1074,gehen::V,eiti,jít
1075,weggehen::V,išeiti,odejít
1076,abfahren::V,išvykti,odjet
1077,abfahren::V,išvažiuoti,odjet
1078,anhalten::V,sustoti,zastavit se
1079,hineingehen::V,įeiti,vcházet se
1080,eintreten::V,įžengti,vstoupit
1081,kommen::V,ateiti,přijít
1082,ankommen::V,ateiti,dojít
1083,zurückkommen::V,grį̃žti,vrátit se
1084,zurückkommen::V,sugrį̃žti,vrátit se
1085,bleiben::V,likti,zůstat
1086,bleiben::V,pasilikti,zůstat
1087,warten::V,laukti,čekat
1088,erwarten::V,laukti,čekat na
1089,suchen::V,ieškoti,hledat
1090,finden::V,rasti,najít
1091,finden::V,surasti,najít
1092,versuchen::V,mėginti,zkoušet
1093,vorbereiten::V,rengti,připravit
1094,lieben::V,myĺėti,milovat
1095,mögen::V,ḿėgti,mít rád
1096,mögen::V,patikti,mít rád
1097,lachen::V,juoktis,smát se
1098,rühren::V,jaudinti,dojmout
1099,rühren::V,graudinti,dojmout
1100,weinen::V,verkti,plakat
1101,schimpfen::V,bartis,nadávat
1102,sich ärgern::V,pykti,pohoršit se
1103,sich ärgern::V,apmaudauti,pohoršit se
1104,sich fürchten::V,bijoti,bát se
1105,sich fürchten::V,baimintis,bát se
1106,fürchten::V,bijoti,bát se
1107,fürchten::V,baimintis,bát se
1108,fliehen::V,bėgti,utéct
1109,fliehen::V,sprukti,utéct
1110,flüchten::V,pabėgti,prchnout
1111,sehen::V,žiūŕėti,vidět
1112,anschauen::V,žiūŕėti,podívat se na
1113,ansehen::V,žiūrėti į,sledovat
1114,ansehen::V,pažiūrėti į,sledovat
1115,hören::V,girdėti,slyšet
1116,zuhören::V,klausytis,poslouchat
1117,probieren::V,ragauti,ochutnávat
1118,probieren::V,paragauti,ochutnávat
1119,riechen::V,uosti,cítit
1120,riechen::V,užuosti,cítit
1121,fühlen::V,justi,cítit
1122,fühlen::V,jausti,cítit
1123,fühlen::V,pajusti,cítit
1124,scheinen::V,rodytis,zdát se
1125,scheinen::V,atrodyti,zdát se
1126,zu sehen sein::V,pasirodyti,moci být viděn
1127,vernehmen::V,išgirsti,uslyšet
1128,frieren::V,šalti,mrznout
1129,tun::V,daryti,dělat
1130,können::V,galėti,moct
1131,können::V,pajėgti,moct
1132,wollen::V,norėti,chtít
1133,anfangen::V,pradėti,začít
1134,anfangen::V,prasid́ėti,začít
1135,beenden::V,baigti,ukončit
1136,beenden::V,užbaigti,ukončit
1137,aufhören::V,liautis,přestat
1138,gelingen::V,pavykti,podařit se
1139,gelingen::V,pasisekti,podařit se
1140,geraten::V,nusisekti,dařit se
1141,öffnen::V,atverti,otevřít
1142,öffnen::V,atidaryti,otevřít
1143,schließen::V,uždaryti,zavřít
1144,stellen::V,statyti,postavit
1145,stellen::V,pastatyti,postavit
1146,setzen::V,sodinti,posadit
1147,setzen::V,pasodinti,posadit
1148,legen::V,dėti,klást
1149,legen::V,dėti,položit
1150,legen::V,pad́ėti,klást
1151,legen::V,pad́ėti,položit
1152,berühren::V,liesti,dotýkat se
1153,berühren::V,paliesti,dotýkat se
1154,verbinden::V,jungti,spojit
1155,verbinden::V,surišti,spojit
1156,bedecken::V,uždengti,pokrýt
1157,aufhängen::V,pakarti,oběsit
1158,aufhängen::V,pakarti,pověsit
1159,aufhängen::V,pakabinti,oběsit
1160,aufhängen::V,pakabinti,pověsit
1161,anzünden::V,padegti,zapálit
1162,anzünden::V,padegti,podpálit
1163,aufheben::V,pakelti,zvednout
1164,aufheben::V,pakelti,zdvihnout
1165,zurücklassen::V,palikti,zanechat
1166,verlieren::V,pamesti,ztratit
1167,fallen lassen::V,atsisakyti,upustit
1168,machen::V,dirbti,udělat
1169,herstellen::V,gaminti,vyrobit
1170,bauen::V,statyti,stavět
1171,bauen::V,statyti,budovat
1172,bauen::V,pastatyti,stavět
1173,bauen::V,pastatyti,budovat
1174,reparieren::V,taisyti,opravit
1175,reparieren::V,remontuoti,opravit
1176,verbessern::V,gerinti,zlepšit
1177,verbessern::V,ištaisyti,zlepšit
1178,ändern::V,keisti,změnit
1179,ändern::V,pakeisti,změnit
1180,graben::V,kasti,rýt
1181,graben::V,kasti,kopat
1182,beugen::V,lenkti,ohnout
1183,beugen::V,palenkti,ohnout
1184,biegen::V,lenkti,ohnout
1185,biegen::V,palenkti,ohnout
1186,drehen::V,sukti,točit
1187,wenden::V,kreipti,obrátit
1188,wenden::V,pakreipti,obrátit
1189,umdrehen::V,sukti,obrátit
1190,umdrehen::V,apversti,obrátit
1191,heben::V,kelti,zdvihnout
1192,heben::V,pakelti,zdvihnout
1193,hochheben::V,pakelti,zvednout
1194,ergreifen::V,čiupti,chopit se
1195,ergreifen::V,griebti,chopit se
1196,halten::V,laikyti,držet
1197,halten::V,palaikyti,držet
1198,drücken::V,spausti,stisknout
1199,schieben::V,stumti,posouvat
1200,kratzen::V,kasyti,škrábat
1201,kratzen::V,grandyti,škrábat
1202,lecken::V,laižyti,lízat
1203,beißen::V,kandžioti,kousat
1204,abreißen::V,nuplėšti,utrhat
1205,abreißen::V,nuplėšti,odtrhat
1206,abschneiden::V,atpjauti,uřezat
1207,abschneiden::V,atpjauti,ukrojit
1208,abschneiden::V,atkirpti,uřezat
1209,abschneiden::V,atkirpti,ukrojit
1210,binden::V,rišti,přivázat
1211,binden::V,surišti,přivázat
1212,stecken::V,kišti,strčit
1213,stecken::V,įkišti,strčit
1214,brechen::V,lūžti,lomit
1215,brechen::V,laužyti,lomit
1216,klopfen::V,belsti,ťukat
1217,klopfen::V,belsti,klepat
1218,klopfen::V,barbenti,ťukat
1219,klopfen::V,barbenti,klepat
1220,hauen::V,mušti,bít
1221,kleben::V,lipdyti,lepit
1222,kleben::V,klijuoti,lepit
1223,reiben::V,trinti,třít
1224,reiben::V,tarkuoti,třít
1225,streichen::V,tepti,mazat
1226,streichen::V,užtepti,mazat
1227,schleifen::V,galą́sti,brousit
1228,schneiden::V,pjauti,řezat
1229,schneiden::V,pjauti,střihat
1230,schneiden::V,kirpti,řezat
1231,schneiden::V,kirpti,střihat
1232,rütteln::V,purtyti,třást
1233,rütteln::V,purtyti,otřást
1234,schütteln::V,purtyti,třást
1235,schütteln::V,purtyti,zatřást
1236,schwenken::V,mojuoti,mávat
1237,schütten::V,pilti,nasypat
1238,schütten::V,berti,nasypat
1239,füllen::V,pildyti,naplnit
1240,füllen::V,pripildyti,naplnit
1241,einwickeln::V,įvynioti,zavinout
1242,einwickeln::V,suvynioti,zavinout
1243,tragen::V,nešti,nést
1244,tragen::V,nešioti,nést
1245,schleppen::V,vilkti,vléct
1246,ziehen::V,tempti,tahat
1247,ziehen::V,tempti,táhnout
1248,aufbewahren::V,laikyti,schovat
1249,werfen::V,mesti,házet
1250,werfen::V,sviesti,házet
1251,fangen::V,sugauti,chytat
1252,packen::V,čiupti,uchvátit
1253,packen::V,griebti,uchvátit
1254,verstecken::V,slėpti,schovat
1255,verstecken::V,slapstyti,schovat
1256,teilen::V,dalyti,rozdělit
1257,teilen::V,padalyti,rozdělit
1258,schicken::V,sių̃sti,posílat
1259,schicken::V,pasių̃sti,posílat
1260,bringen::V,atnešti,přinést
1261,hinzufügen::V,pridėti,připojit
1262,bekommen::V,gauti,dostat
1263,erhalten::V,gauti,uchovat
1264,nehmen::V,paimti,vzít
1265,wählen::V,rinkti,zvolit
1266,wählen::V,išsirinkti,zvolit
1267,auswählen::V,išrinkti,vybrat
1268,bewahren::V,išsaugoti,uchránit
1269,behindern::V,trukdyti,překážet
1270,verderben::V,sugadinti,zkazit
1271,beschädigen::V,žaloti,porušit
1272,beschädigen::V,žaloti,poškodit
1273,beschädigen::V,gadinti,porušit
1274,beschädigen::V,gadinti,poškodit
1275,zerbrechen::V,sukulti,rozlámat
1276,zerbrechen::V,sudaužyti,rozlámat
1277,zerreißen::V,perplėšti,roztrhnout
1278,zerreißen::V,suplėšyti,roztrhnout
1279,zerstören::V,suardyti,zničit
1280,zerstören::V,sugriauti,zničit
1281,verbrennen::V,deginti,spálit
1282,verbrennen::V,sudeginti,spálit
1283,geben::V,duoti,dát
1284,geben::V,paduoti,dát
1285,reichen::V,paduoti,podat
1286,schenken::V,dovanoti,darovat
1287,versprechen::V,žadėti,slíbit
1288,versprechen::V,pažadėti,slíbit
1289,wünschen::V,norėti,přát
1290,wünschen::V,linḱėti,přát
1291,loben::V,girti,chválit
1292,loben::V,pagirti,chválit
1293,küssen::V,bučiuoti,líbat
1294,wiegen::V,supti,chovat
1295,wiegen::V,supti,kolébat
1296,zudecken::V,užkloti,přikrýt
1297,zudecken::V,užkloti,přiklopit
1298,zudecken::V,uždengti,přikrýt
1299,zudecken::V,uždengti,přiklopit
1300,wecken::V,žadinti,vzbudit
1301,zeigen::V,rodyti,ukázat
1302,führen::V,vesti,vést
1303,führen::V,vadovauti,vést
1304,lehren::V,mokyti,učit
1305,lehren::V,išmokyti,učit
1306,unterrichten::V,dėstyti,vyučovat
1307,aufziehen::V,išauginti,vychovat
1308,leiten::V,valdyti,vodit
1309,leiten::V,vadovauti,vodit
1310,antreiben::V,uiti,nutit
1311,antreiben::V,raginti,nutit
1312,antreiben::V,skubinti,nutit
1313,lassen::V,paliepti,dát
1314,einladen::V,kviesti,pozvat
1315,einladen::V,pakviesti,pozvat
1316,vereinigen::V,sujungti,spojit
1317,vereinigen::V,suvienyti,spojit
1318,besuchen::V,lankyti,návštívit
1319,besuchen::V,aplankyti,návštívit
1320,treffen::V,sutikti,potkat
1321,treffen::V,pasitikti,potkat
1322,sich versammeln::V,susirinkti,shromáždit se
1323,spielen::V,groti,hrát
1324,spielen::V,žaisti,hrát
1325,singen::V,dainuoti,zpívat
1326,tanzen::V,šokti,tančit
1327,sich trennen::V,skirtis,rozejít se
1328,sich trennen::V,išsiskirti,rozejít se
1329,verlassen::V,palikti,opustit
1330,retten::V,gelbėti,zachránit
1331,bewachen::V,sergėti,hlídat
1332,schützen::V,ginti,chránit
1333,schützen::V,apginti,chránit
1334,verteidigen::V,ginti,obhájit
1335,verteidigen::V,apginti,obhájit
1336,sich schlagen::V,muštis,bít se
1337,schießen::V,šauti,střílet
1338,schießen::V,šaudyti,střílet
1339,siegen::V,nugalėti,zvítězit
1340,ärgern::V,pykinti,zlobit
1341,ärgern::V,pykinti,pohoršit
1342,schlagen::V,mušti,udeřit
1343,schlagen::V,mušti,praštit
1344,schlagen::V,smogti,udeřit
1345,schlagen::V,smogti,praštit
1346,schlagen::V,trenkti,udeřit
1347,schlagen::V,trenkti,praštit
1348,treten::V,mygti,kopnout
1349,stechen::V,gelti,bodnout
1350,stechen::V,gelti,píchnout
1351,stechen::V,smeigti,bodnout
1352,stechen::V,smeigti,píchnout
1353,stoßen::V,stumti,strčit
1354,stoßen::V,pastumti,strčit
1355,stehlen::V,vogti,ukrást
1356,stören::V,trikdyti,vyrušit
1357,belästigen::V,apsunkinti,obtěžovat
1358,verbergen::V,slėpti,skrýt
1359,verbergen::V,paslėpti,skrýt
1360,täuschen::V,klaidinti,klamat
1361,betrügen::V,apgauti,podvést
1362,töten::V,žudyti,zabít
1363,töten::V,nužudyti,zabít
1364,wohnen::V,gyventi,bydlit
1365,arbeiten::V,dirbti,pracovat
1366,arbeiten::V,triūsti,pracovat
1367,sammeln::V,rinkti,sebrat
1368,pflücken::V,skinti,česat
1369,pflücken::V,raškyti,česat
1370,jagen::V,medžioti,uhonit
1371,fischen::V,žvejoti,chytat ryby
1372,fassen::V,sučiupti,ulovit
1373,hüten::V,ganyti,pást
1374,treiben::V,ginti,hnát
1375,anbinden::V,pririšti,přivázat
1376,füttern::V,šerti,krmit
1377,melken::V,melžti,dojit
1378,hacken::V,kapoti,seknout
1379,gießen::V,lieti,zalít
1380,gießen::V,laistyti,zalít
1381,reifen::V,nokti,uzrát
1382,reifen::V,sirpti,uzrát
1383,zubereiten::V,ruošti,připravit
1384,zubereiten::V,gaminti,připravit
1385,kochen::V,virti,vařit
1386,kochen::V,virinti,vařit
1387,backen::V,kepti,péct
1388,braten::V,kepti,smažit
1389,braten::V,kepinti,smažit
1390,umrühren::V,maišyti,zamíchat
1391,umrühren::V,pamaišyti,zamíchat
1392,stricken::V,megzti,plést
1393,nähen::V,siūti,šít
1394,färben::V,dažyti,nabarvit
1395,färben::V,nudažyti,nabarvit
1396,reinigen::V,valyti,očistit
1397,reinigen::V,švarinti,očistit
1398,waschen::V,plauti,mýt
1399,waschen::V,mazgoti,mýt
1400,waschen::V,skalbti,mýt
1401,abwischen::V,nušluostyti,utřít
1402,spülen::V,plauti,spláchnout
1403,spülen::V,skalauti,spláchnout
1404,fegen::V,šluoti,zamést
1405,kehren::V,šluoti,mést
1406,baden::V,maudytis,koupat se
1407,sich waschen::V,praustis,mýt se
1408,ausziehen::V,numauti,svléct
1409,ausziehen::V,nuvilkti,svléct
1410,anziehen::V,mauti,obléct
1411,anziehen::V,apsivilkti,obléct
1412,sich anziehen::V,rengtis,oblékat se
1413,sich anziehen::V,apsirengti,oblékat se
1414,kämmen::V,šukuoti,učesat
1415,schmücken::V,puošti,ozdobit
1416,schmücken::V,dabinti,ozdobit
1417,schmücken::V,gražinti,ozdobit
1418,sagen::V,tarti,říct
1419,sprechen::V,kalbėti,mluvit
1420,reden::V,šnekėti,hovořit
1421,sich unterhalten::V,kalbėtis,povídat se
1422,sich unterhalten::V,šnekučiuotis,povídat se
1423,fragen::V,klausti,zeptat se
1424,bitten::V,prašyti,prosit
1425,erzählen::V,pasakoti,povídat
1426,mitteilen::V,skelbti,sdělit
1427,mitteilen::V,skelbti,oznámit
1428,mitteilen::V,pranešti,sdělit
1429,mitteilen::V,pranešti,oznámit
1430,nennen::V,vadinti,nazvat
1431,nennen::V,vardyti,nazvat
1432,rufen::V,šaukti,volat
1433,rufen::V,šaukti,zavolat
1434,rufen::V,kviesti,volat
1435,rufen::V,kviesti,zavolat
1436,prahlen::V,girtis,chlubit se
1437,übersetzen::V,versti,přeložit
1438,übersetzen::V,išversti,přeložit
1439,denken::V,galvoti,myslit
1440,glauben::V,manyti,věřit
1441,glauben::V,tikėti,věřit
1442,bemerken::V,pamatyti,zpozorovat
1443,bemerken::V,pastebėti,zpozorovat
1444,erkennen::V,pažinti,poznat
1445,erkennen::V,atpažinti,poznat
1446,begreifen::V,suvokti,pochopit
1447,verstehen::V,suprasti,porozumět
1448,lernen::V,mokytis,učit se
1449,wissen::V,žinoti,vědět
1450,sich erinnern an::V,prisiminti,vzpomínat si na
1451,vergessen::V,užmiršti,zapomínat
1452,messen::V,matuoti,měřit
1453,zählen::V,skaičiuoti,spočítat
1454,rechnen::V,skaičiuoti,počítat
1455,lesen::V,skaityti,číst
1456,malen::V,tapyti,malovat
1457,zeichnen::V,piešti,rýsovat
1458,zeichnen::V,žymėti,rýsovat
1459,zeichnen::V,braižyti,rýsovat
1460,schreiben::V,rašyti,psát
1461,besitzen::V,turėti,mít
1462,besitzen::V,turėti,vlastnit
1463,kaufen::V,pirkti,koupit
1464,verkaufen::V,parduoti,prodat
1465,bezahlen::V,apmokėti,zaplatit
1466,zahlen::V,mokėti,platit
1467,beherrschen::V,valdyti,ovládat
1468,ertragen::V,kę̃sti,snést
1469,ertragen::V,pakelti,snést
1470,ertragen::V,iškę̃sti,snést
