,Concept_ID,zh,pt
868,funkeln::V,闪烁,cintilar
869,lärmen::V,吵闹,fazer barulho
870,läuten::V,响,chocalhar
871,klingeln::V,按铃,tocar
872,brausen::V,疾驶,bramar
873,klingen::V,听起来,soar
874,bellen::V,吠,ladrar
875,heulen::V,嗥,uivar
876,blasen::V,吹,soprar
877,pfeifen::V,吹口哨,assobiar
878,schreien::V,叫喊,gritar
879,stöhnen::V,呻吟,gemer
880,zittern::V,颤抖,tremer
881,leben::V,生存,viver
882,geboren werden::V,出生,nascer
883,atmen::V,呼吸,respirar
884,trinken::V,喝,beber
885,essen::V,吃,comer
886,schlucken::V,咽,engolir
887,müde werden::V,疲倦,cansar-se
888,einschlafen::V,入睡,adormecer
889,schlafen::V,睡觉,dormir
890,aufwachen::V,睡醒,acordar
891,aufstehen::V,起床,levantar-se
892,sich erholen::V,休养,descansar
893,krank werden::V,生病,adoecer
894,krank werden::V,生病,ficar doente
895,krank sein::V,生病,estar doente
896,schmerzen::V,疼痛,doer
897,husten::V,咳,tossir
898,genesen::V,痊愈,convalescer
899,sterben::V,死,morrer
900,umkommen::V,丧命,perecer
901,sich bewegen::V,移动,mover-se
902,sich rühren::V,动弹,mexer-se
903,sich erheben::V,站起,levantar-se
904,sich setzen::V,坐,sentar-se
905,hinfallen::V,跌倒,cair
906,laufen::V,步行,andar
907,laufen::V,步行,caminhar
908,schreiten::V,迈步,andar
909,schreiten::V,迈步,caminhar
910,spazierengehen::V,散步,passear
911,eilen::V,急忙,apressar-se
912,sich beeilen::V,赶快,apressar-se
913,sich beeilen::V,赶快,despachar-se
914,sausen::V,疾驰,correr
915,rennen::V,奔跑,correr
916,springen::V,跳,saltar
917,klettern::V,攀缘,trepar
918,schaukeln::V,荡秋千,baloiçar
919,kriechen::V,爬行,rastejar
920,kriechen::V,爬行,arrastar-se
921,schwimmen::V,游泳,nadar
922,tauchen::V,潜水,mergulhar
923,rudern::V,划船,remar
924,fahren::V,行驶,ir
925,fliegen::V,飞,voar
926,gehen::V,走,ir
927,gehen::V,走,andar
928,weggehen::V,离去,partir
929,weggehen::V,离去,ir-se embora
930,abfahren::V,出发,sair
931,abfahren::V,出发,partir
932,anhalten::V,停住,parar
933,hineingehen::V,进去,entrar
934,eintreten::V,进入,entrar
935,kommen::V,来,vir
936,ankommen::V,到达,chegar
937,zurückkommen::V,回来,voltar
938,zurückkommen::V,回来,regressar
939,bleiben::V,停留,ficar
940,bleiben::V,停留,permanecer
941,warten::V,等,esperar
942,erwarten::V,等候,esperar
943,erwarten::V,等候,aguardar
944,suchen::V,找,buscar
945,suchen::V,找,procurar
946,finden::V,找到,achar
947,finden::V,找到,encontrar
948,versuchen::V,尝试,tentar
949,vorbereiten::V,预备,preparar
950,lieben::V,爱,amar
951,lieben::V,爱,querer
952,mögen::V,喜欢,gostar de
953,lachen::V,笑,rir
954,lachen::V,笑,rir-se
955,weinen::V,哭,chorar
956,schimpfen::V,骂,ralhar
957,sich ärgern::V,生气,zangar-se
958,sich fürchten::V,害怕,ter medo de
959,sich fürchten::V,害怕,ter receio de
960,fürchten::V,害怕,temer
961,fürchten::V,害怕,recear
962,fliehen::V,逃走,fugir
963,flüchten::V,逃跑,refugiar-se
964,sehen::V,看,ver
965,anschauen::V,注视,olhar
966,ansehen::V,注视,mirar
967,hören::V,听,ouvir
968,zuhören::V,倾听,escutar
969,probieren::V,尝,provar
970,probieren::V,尝,saborear
971,riechen::V,闻,cheirar
972,fühlen::V,感到,sentir
973,scheinen::V,照耀,parecer
974,zu sehen sein::V,可以看到,estar à vista
975,vernehmen::V,审讯,ouvir
976,frieren::V,觉得冷,ter frio
977,tun::V,作,fazer
978,können::V,能,saber
979,wollen::V,要,querer
980,anfangen::V,开始,iniciar
981,beenden::V,结束,acabar
982,beenden::V,结束,terminar
983,aufhören::V,停止,cessar
984,aufhören::V,停止,desistir
985,gelingen::V,成功,sair bem
986,gelingen::V,成功,dar bom resultado
987,geraten::V,陷于,sair
988,geraten::V,陷于,dar resultado
989,öffnen::V,打开,abrir
990,schließen::V,关,fechar
991,stellen::V,放,pôr
992,stellen::V,放,colocar
993,setzen::V,放,pôr
994,setzen::V,放,meter
995,legen::V,摆,pôr
996,legen::V,摆,meter
997,berühren::V,触,tocar
998,verbinden::V,联结,unir
999,verbinden::V,联结,ligar
1000,bedecken::V,覆盖,cobrir
1001,aufhängen::V,挂,pendurar
1002,anzünden::V,点,acender
1003,aufheben::V,拾起,apanhar
1004,aufheben::V,拾起,levantar
1005,zurücklassen::V,遗留,deixar
1006,verlieren::V,丧失,perder
1007,fallen lassen::V,让掉下,deixar cair
1008,machen::V,做,fazer
1009,herstellen::V,生产,produzir
1010,bauen::V,建造,edificar
1011,bauen::V,建造,construir
1012,reparieren::V,修理,reparar
1013,reparieren::V,修理,consertar
1014,verbessern::V,改进,melhorar
1015,ändern::V,改变,mudar
1016,ändern::V,改变,alterar
1017,graben::V,挖,cavar
1018,beugen::V,弯下,curvar
1019,biegen::V,弯,vergar
1020,drehen::V,转动,girar
1021,wenden::V,转动,virar
1022,wenden::V,转动,voltar
1023,umdrehen::V,转动,virar
1024,umdrehen::V,转动,revolver
1025,heben::V,举起,levantar
1026,hochheben::V,抬高,erguer
1027,hochheben::V,抬高,levantar
1028,ergreifen::V,抓住,apanhar
1029,halten::V,拿着,segurar
1030,drücken::V,压,apertar
1031,schieben::V,推,empurrar
1032,kratzen::V,搔,raspar
1033,lecken::V,舔,lamber
1034,beißen::V,咬,morder
1035,abreißen::V,撕下,arrancar
1036,abschneiden::V,切断,talhar
1037,binden::V,捆,ligar
1038,stecken::V,插,meter
1039,stecken::V,插,enfiar
1040,brechen::V,断裂,romper
1041,brechen::V,断裂,quebrar
1042,klopfen::V,敲,bater
1043,hauen::V,揍,bater
1044,kleben::V,粘,colar
1045,reiben::V,摩擦,esfregar
1046,streichen::V,涂,barrar
1047,schleifen::V,拖曳,afiar
1048,schneiden::V,切,cortar
1049,rütteln::V,颠簸,sacudir
1050,schütteln::V,摇动,abanar
1051,schütteln::V,摇动,sacudir
1052,schwenken::V,摇动,agitar
1053,schütten::V,倒,deitar
1054,füllen::V,填满,encher
1055,einwickeln::V,包,envolver
1056,einwickeln::V,包,embrulhar
1057,tragen::V,提,levar
1058,tragen::V,提,trazer
1059,schleppen::V,扛,arrastar
1060,ziehen::V,拉,puxar
1061,aufbewahren::V,保存,guardar
1062,aufbewahren::V,保存,conservar
1063,werfen::V,扔,lançar
1064,fangen::V,捕捉,apanhar
1065,packen::V,抓住,agarrar
1066,verstecken::V,藏,esconder
1067,teilen::V,分,partir
1068,teilen::V,分,dividir
1069,schicken::V,派遣,enviar
1070,bringen::V,带来,trazer
1071,hinzufügen::V,添加,acrescentar
1072,bekommen::V,得到,obter
1073,erhalten::V,接到,receber
1074,nehmen::V,拿,tomar
1075,wählen::V,挑选,eleger
1076,wählen::V,挑选,escolher
1077,auswählen::V,选择,escolher
1078,auswählen::V,选择,seleccionar
1079,bewahren::V,保持,guardar
1080,bewahren::V,保持,conservar
1081,behindern::V,防碍,impedir
1082,verderben::V,败坏,estragar
1083,verderben::V,败坏,corromper
1084,beschädigen::V,损坏,danificar
1085,zerbrechen::V,破碎,romper
1086,zerbrechen::V,破碎,quebrar
1087,zerreißen::V,撕碎,rasgar
1088,zerstören::V,毁坏,destruir
1089,verbrennen::V,燃烧,queimar
1090,geben::V,给,dar
1091,reichen::V,递给,passar
1092,schenken::V,赠送,oferecer
1093,versprechen::V,许诺,prometer
1094,wünschen::V,祝,desejar
1095,loben::V,表扬,louvar
1096,küssen::V,亲,beijar
1097,wiegen::V,轻摇,embalar
1098,zudecken::V,盖上,tapar
1099,zudecken::V,盖上,cobrir
1100,wecken::V,唤起,acordar
1101,wecken::V,唤起,despertar
1102,zeigen::V,指,mostrar
1103,führen::V,带领,guiar
1104,führen::V,带领,conduzir
1105,lehren::V,教,ensinar
1106,unterrichten::V,讲课,instruir
1107,aufziehen::V,抚养,criar
1108,leiten::V,领导,dirigir
1109,leiten::V,领导,conduzir
1110,antreiben::V,催促,impelir
1111,lassen::V,让,fazer
1112,einladen::V,邀请,convidar
1113,vereinigen::V,统一,unir
1114,vereinigen::V,统一,reunir
1115,besuchen::V,参观,ir ver
1116,besuchen::V,参观,visitar
1117,treffen::V,会面,encontrar
1118,sich versammeln::V,聚集,reunir-se
1119,spielen::V,玩,jogar
1120,spielen::V,玩,brincar
1121,singen::V,唱歌,cantar
1122,tanzen::V,跳舞,bailar
1123,sich trennen::V,分别,apartar-se
1124,verlassen::V,离开,deixar
1125,verlassen::V,离开,abandonar
1126,retten::V,救,salvar
1127,bewachen::V,守卫,vigiar
1128,bewachen::V,守卫,guardar
1129,schützen::V,保护,proteger
1130,verteidigen::V,保卫,defender
1131,sich schlagen::V,打架,brigar
1132,sich schlagen::V,打架,bater-se
1133,schießen::V,射击,disparar
1134,siegen::V,获胜,vencer
1135,ärgern::V,激怒,irritar
1136,ärgern::V,激怒,aborrecer
1137,schlagen::V,打,bater
1138,treten::V,踢,pisar
1139,stechen::V,刺,picar
1140,stoßen::V,撞,empurrar
1141,stehlen::V,盗窃,furtar
1142,stören::V,干扰,perturbar
1143,belästigen::V,打搅,incomodar
1144,belästigen::V,打搅,importunar
1145,verbergen::V,隐藏,ocultar
1146,verbergen::V,隐藏,esconder
1147,täuschen::V,欺骗,iludir
1148,täuschen::V,欺骗,enganar
1149,betrügen::V,欺骗,burlar
1150,betrügen::V,欺骗,enganar
1151,töten::V,杀,matar
1152,wohnen::V,居住,morar
1153,arbeiten::V,工作,trabalhar
1154,sammeln::V,收集,recolher
1155,sammeln::V,收集,coleccionar
1156,pflücken::V,采,colher
1157,jagen::V,打猎,caçar
1158,fischen::V,捕鱼,pescar
1159,fassen::V,捉住,apanhar
1160,hüten::V,守护,guardar
1161,treiben::V,漂,conduzir
1162,anbinden::V,拴,atar
1163,füttern::V,喂,dar de comer a
1164,melken::V,挤奶,ordenhar
1165,hacken::V,剁细,rachar
1166,gießen::V,浇,regar
1167,reifen::V,成熟,amadurecer
1168,kochen::V,煮,cozer
1169,backen::V,烤,cozer
1170,braten::V,煎,assar
1171,braten::V,煎,fritar
1172,umrühren::V,搅拌,remexer
1173,stricken::V,织,tricotar
1174,stricken::V,织,fazer malha
1175,nähen::V,缝,coser
1176,nähen::V,缝,costurar
1177,färben::V,染色,tingir
1178,färben::V,染色,colorir
1179,reinigen::V,清洁,limpar
1180,reinigen::V,清洁,purificar
1181,waschen::V,洗,lavar
1182,abwischen::V,擦掉,limpar
1183,abwischen::V,擦掉,esfregar
1184,spülen::V,清洗,lavar
1185,spülen::V,清洗,enxaguar
1186,fegen::V,扫,varrer
1187,kehren::V,打扫,varrer
1188,baden::V,给...洗澡,banhar
1189,baden::V,给...洗澡,tomar banho
1190,sich waschen::V,洗澡,lavar-se
1191,ausziehen::V,脱,despir
1192,anziehen::V,穿,vestir
1193,sich anziehen::V,穿衣,vestir-se
1194,kämmen::V,梳,pentear
1195,schmücken::V,装饰,adornar
1196,sagen::V,说,dizer
1197,sprechen::V,说,falar
1198,reden::V,讲,falar
1199,sich unterhalten::V,聊天,conversar
1200,fragen::V,问,perguntar
1201,bitten::V,请,pedir
1202,erzählen::V,叙述,contar
1203,mitteilen::V,通知,comunicar
1204,mitteilen::V,通知,participar
1205,nennen::V,叫做,nomear
1206,nennen::V,叫做,apelidar
1207,rufen::V,叫,chamar
1208,prahlen::V,吹牛,gabar-se
1209,prahlen::V,吹牛,vangloriar-se
1210,übersetzen::V,翻译,traduzir
1211,denken::V,想,pensar
1212,glauben::V,以为,crer
1213,bemerken::V,发觉,notar
1214,bemerken::V,发觉,observar
1215,erkennen::V,识别,reconhecer
1216,begreifen::V,理解,apreender
1217,begreifen::V,理解,compreender
1218,verstehen::V,明白,entender
1219,verstehen::V,明白,compreender
1220,lernen::V,学,aprender
1221,wissen::V,知道,saber
1222,sich erinnern an::V,回忆,lembrar-se de
1223,sich erinnern an::V,回忆,recordar-se de
1224,vergessen::V,忘记,esquecer
1225,messen::V,测量,medir
1226,zählen::V,数,contar
1227,rechnen::V,计算,calcular
1228,lesen::V,读,ler
1229,malen::V,画,pintar
1230,zeichnen::V,绘制,desenhar
1231,schreiben::V,写,escrever
1232,besitzen::V,占有,possuir
1233,kaufen::V,买,comprar
1234,verkaufen::V,卖,vender
1235,bezahlen::V,付钱,pagar
1236,zahlen::V,支付,pagar
1237,beherrschen::V,统治,imperar
1238,ertragen::V,忍耐,suportar
1239,vergebens::ADV,,em vão
1240,klirren::V,,tinir
1241,rauschen::V,,murmurar
1242,rauschen::V,,rumorejar
1243,rühren::V,,comover
1244,zubereiten::V,,preparar
