,Concept_ID,ps,fa
779,böse::A,قهرناک,بد
780,dumm::A,احمق,احمق
781,faul::A,لټ,لش
782,faul::A,لټ,تنبل
783,faul::A,تنبل,لش
784,faul::A,تنبل,تنبل
785,fleißig::A,زحمت کښ,زرنگ
786,geizig::A,بخیل,خسیس
787,klug::A,عاقل,عاقل
788,klug::A,عاقل,باهوش
789,klug::A,هوښیار,عاقل
790,klug::A,هوښیار,باهوش
791,geschickt::A,ماهر,ماهر
792,lieb::A,عزیز,عزیز
793,lieb::A,محبوب,عزیز
794,lustig::A,خوشحال,شاد
795,lustig::A,خوشحال,خوشحال
796,sanft::A,پوست,لطیف
797,sanft::A,ملایم,لطیف
798,hungrig::A,وږی,گرسنه
799,krank::A,مريض,مریض
800,krank::A,مريض,بیمار
801,krank::A,ناروغ,مریض
802,krank::A,ناروغ,بیمار
803,nackt::A,لوڅ,لخت
804,nackt::A,لوڅ,برهنه
805,traurig::A,غمجن,غمگین
806,lebendig::A,ژوندی,زنده
807,gut::A,ښه,خوب
808,schlecht::A,بد,بد
809,schlecht::A,خراب,بد
810,richtig::A,سم,درست
811,richtig::A,صحیح,درست
812,schlimm::A,بد,وخيم
813,schlimm::A,مخوف,وخيم
814,wahr::A,واقعي,درست
815,wahr::A,واقعي,حقیقی
816,alt::A,زوړ,کهنه
817,neu::A,نوی,نو
818,ehemalig::A,پخوانی,قبلی
819,alt[Lebewesen]::A,زوړ,پیر
820,jung::A,ځوان,جوان
821,arm::A,غریب,فقیر
822,arm::A,بې وزله,فقیر
823,reich::A,شتمن,پولدار
824,reich::A,شتمن,ثروتمند
825,reich::A,دولتمند,پولدار
826,reich::A,دولتمند,ثروتمند
827,bekannt::A,اشنا,آشنا
828,bekannt::A,اشنا,معلوم
829,berühmt::A,مشهور,مشهور
830,fremd::A,پردی,خارجی
831,fremd::A,پردی,بیگانه
832,fremd::A,بېګانه,خارجی
833,fremd::A,بېګانه,بیگانه
834,verschieden::A,مختلف,مختلف
835,verschieden::A,مختلف,متفاوت
836,nah::A,نژدې,نزدیک
837,fern::A,لیری,دور
838,linker::A,چپ,چپ
839,linker::A,کیڼ,چپ
840,rechter::A,ښی,راست
841,anderer::A,بل,دیگر
842,erster::A,لومړی,اول
843,zweiter::A,دوهم,دوم
844,dritter::A,درېم,سوم
845,letzter::A,آخرنی,آخر
846,letzter::A,وروستی,آخر
847,allein::ADV,یوازې,تنها
848,auf einmal::ADV,په یوه وخت کی,همزمان
849,zusammen::ADV,یو ځای,باهم
850,lange::ADV,ډېر وخت,مدت‌ها
851,lange::ADV,ډېر وخت,مدت زیادی
852,lange::ADV,ډېره موده,مدت‌ها
853,lange::ADV,ډېره موده,مدت زیادی
854,plötzlich::ADV,ناببره,ناگهان
855,plötzlich::ADV,یوناڅاپه,ناگهان
856,sofort::ADV,فوراً,فوراً
857,sofort::ADV,سمدلاسه,فوراً
858,später::ADV,وروسته,بعدها
859,jetzt::ADV,اوس,حالا
860,jetzt::ADV,اوس,اکنون
861,heute::ADV,نن,امروز
862,morgen::ADV,سبا,فردا
863,bald::ADV,ژر,زود
864,bald::ADV,ژر,بزودی
865,dann::ADV,پس,سپس
866,dann::ADV,پس,آنوقت
867,dann::ADV,وروسته,سپس
868,dann::ADV,وروسته,آنوقت
869,gestern::ADV,پرون,دیروز
870,einst::ADV,پخوا,وقتی
871,einst::ADV,پخوا,زمانی
872,damals::ADV,هغه وخت,آنوقت
873,damals::ADV,هغه وخت,آنزمان
874,danach::ADV,بیا,بعد
875,vorher::ADV,دمخه,قبلاً
876,zuerst::ADV,لومړی,اول
877,zuerst::ADV,لومړی,ابتداء
878,einmal::ADV,یو ځل,یکدفعه
879,manchmal::ADV,ګاهی ګاهی,گاهی
880,manchmal::ADV,ګاهی ګاهی,بعضی اوقات
881,oft::ADV,ډېر ځله,اغلب
882,immer::ADV,تل,همیشه
883,immer::ADV,همېشه,همیشه
884,niemals::ADV,هیڅکله نه,هرگز
885,hier::ADV,دلته,اینجا
886,hierhin::ADV,دلته,به اینجا
887,hierhin::ADV,دې ځای ته,به اینجا
888,von hier::ADV,د دې ځای نه,از اینجا
889,dort::ADV,هلته,آنجا
890,dorthin::ADV,هلته,به آنجا
891,dorthin::ADV,هغه ځای ته,به آنجا
892,geradeaus::ADV,مخامخ,راست
893,vorwärts::ADV,مخ پهٔ وړاندې,جلو
894,vorwärts::ADV,مخ پهٔ وړاندې,به پیش
895,rückwärts::ADV,بېرته,عقب
896,zurück::ADV,بېرته,پس
897,zurück::ADV,بېرته,عقب
898,zurück::ADV,بېرته,بالعکس
899,unten::ADV,لاندي,زیر
900,unten::ADV,لاندي,پایین
901,hinab::ADV,ښکته,به پایین
902,oben::ADV,پورته,بالا
903,hinauf::ADV,پاس,به بالا
904,überall::ADV,هره خوا,همه‌جا
905,nicht::ADV,نه,نه
906,ein wenig::ADV,یو څه,کمی
907,kaum::ADV,ایله,به سختی
908,sehr::ADV,ډېر,خیلی
909,sehr::ADV,ډېر,بسیار
910,sehr::ADV,زيات,خیلی
911,sehr::ADV,زيات,بسیار
912,so::ADV,داسې,چنین
913,so::ADV,داسې,اینطور
914,so::ADV,دومره,چنین
915,so::ADV,دومره,اینطور
916,noch::ADV,نور,هنوز
917,nur::ADV,تش,فقط
918,nur::ADV,تش,تنها
919,nur::ADV,صرف,فقط
920,nur::ADV,صرف,تنها
921,schon::ADV,دمخه,قبلاً
922,schon::ADV,دمخه,به این زودی
923,wieder::ADV,بیا,باز
924,wieder::ADV,بیا,دوباره
925,vergebens::ADV,عبث,بیهوده
926,vor::PRP,دمخه,در جلوی
927,hinter::PRP,شاته,پشت
928,unter::PRP,لاندي,تحت
929,durch::PRP,د مینځ نه,از وسط
930,durch::PRP,د مینځ نه,از ميان
931,neben::PRP,نژدې,کنار
932,neben::PRP,نژدې,پهلوی
933,zwischen::PRP,ترمینځ,بین
934,zwischen::PRP,ترمینځ,میان
935,wegen::PRP,د ... له لاسه,برای
936,wegen::PRP,د ... له لاسه,بخاطر
937,dies::PRN,دا,این
938,das::PRN,دا,آن
939,alles::PRN,هرڅهٔ,تمام
940,alles::PRN,هرڅهٔ,همه‌چیر
941,ich::PRN,زه,من
942,du::PRN,ته,تو
943,er::PRN,دی,او
944,wir::PRN,مونږ,ما
945,ihr::PRN,تاسې,شما
946,sie::PRN,هغوی,آنها
947,was::FPRN,څهٔ,چه
948,wer::FPRN,چا,کی
949,wer::FPRN,څوک,کی
950,wo::FADV,چيری,کجا
951,wo::FADV,چېرته,کجا
952,wohin::FADV,چېرته,بکجا
953,wie::FADV,څنګه,چطور
954,wie::FADV,څنګه,چگونه
955,warum::FADV,ولې,چرا
956,warum::FADV,ولې,برای چه
957,wieviel::FNUM,څو,چند
958,wieviel::FNUM,څو,چقدر
959,wieviel::FNUM,څومره,چند
960,wieviel::FNUM,څومره,چقدر
961,eins::NUM,یو,یک
962,zwei::NUM,دوه,دو
963,drei::NUM,درې,سه
964,vier::NUM,څلور,چهار
965,fünf::NUM,پنځه,پنج
966,sechs::NUM,شپږ,شش
967,sieben::NUM,اوه,هفت
968,acht::NUM,اته,هشت
969,neun::NUM,نهه,نه
970,zehn::NUM,لس,ده
971,elf::NUM,یوولس,یازده
972,zwölf::NUM,دولس,دوازده
973,zwanzig::NUM,شل,بیست
974,dreißig::NUM,دېرش,سی
975,vierzig::NUM,څلوېښت,چهل
976,fünfzig::NUM,پنځوس,پنجاه
977,sechzig::NUM,شپېته,شصت
978,siebzig::NUM,اویا,هفتاد
979,achtzig::NUM,اتیا,هشتاد
980,neunzig::NUM,نوي,نود
981,hundert::NUM,سل,صد
982,tausend::NUM,زر,هزار
983,und::CNJ,او,و
984,oder::CNJ,ېا,یا
985,stehen::V,درېدل,ایستادن
986,sitzen::V,کښېنستل,نشستن
987,liegen::V,ملاستل,خوابیدن
988,liegen::V,ملاستل,دراز کشیدن
989,hängen::V,ځړېدل,آویزان بودن
990,werden::V,کېدل,شدن
991,passieren::V,پېښېدل,گذشتن
992,passieren::V,پېښېدل,اتفاق افتادن
993,beginnen::V,شروع کېدل,شروع شدن
994,enden::V,خلاصدل,تمام شدن
995,enden::V,تمامېدل,تمام شدن
996,wechseln::V,تغییر موندل,عوض شدن
997,aufgehen[Sonne]::V,ختل,برآمدن
998,aufgehen[Sonne]::V,ختل,طلوع کردن
999,untergehen[Sonne]::V,لوېدل,غروب کردن
1000,untergehen[Sonne]::V,پرېوتل,غروب کردن
1001,scheinen[Sonne]::V,رڼا کول,تابیدن
1002,donnern::V,تنېدل,رعد زدن
1003,donnern::V,غړمبېدل,رعد زدن
1004,wehen::V,چلېدل,دمیدن
1005,strömen::V,بهېدل,روان شدن
1006,fließen::V,بهېدل,روان شدن
1007,fließen::V,تویېدل,روان شدن
1008,sich drehen::V,ګرځېدل,چرخیدن
1009,sich drehen::V,چورلېدل,چرخیدن
1010,schwanken::V,زنګېدل,خم و راست شدن
1011,schwingen::V,زنګېدل,تاب خوردن
1012,schwingen::V,زنګېدل,نوسان کردن
1013,fallen::V,ولېدل,افتادن
1014,fallen::V,ولېدل,سقوط کردن
1015,brennen::V,سوځېدل,سوزاندن
1016,rauchen::V,لوګی کول,دود کردن
1017,regnen::V,باران اورېدل,باران آمدن
1018,gefrieren::V,کنګل نيول,یخ بستن
1019,tauen::V,وېلې کېدل,آب شدن
1020,schmelzen::V,وېلې کېدل,آب شدن
1021,trocknen::V,وچېدل,خشک شدن
1022,sieden::V,اېشېدل,جوشیدن
1023,faulen::V,خرابېدل,فاسد شدن
1024,verfaulen::V,ورستېدل,پوسیدن
1025,reißen::V,شلېدل,پاره شدن
1026,versinken::V,ډوېېدل,غرق شدن
1027,vergehen::V,تېرېدل,گذشتن
1028,erscheinen::V,ښکارېدل,ظاهر شدن
1029,verschwinden::V,ورکېدل,گم شدن
1030,verschwinden::V,ورکېدل,از بین رفتن
1031,sinken::V,ښکته کېدل,پایین آمدن
1032,abnehmen::V,کمېدل,کم شدن
1033,zunehmen::V,زیاتېدل,زیاد شدن
1034,steigen::V,جګېدل,بالا رفتن
1035,steigen::V,پورته کېدل,بالا رفتن
1036,wachsen::V,وده کول,قد کشیدن
1037,glänzen::V,ځلېدل,برق زدن
1038,funkeln::V,پړکېدل,جرقه زدن
1039,lärmen::V,غال و غول کول,شلوغ کردن
1040,läuten::V,زنګ وهل,زنگ زدن
1041,klingeln::V,زنګ وهل,زنگ زدن
1042,klirren::V,کړنګېدل,جرنگ جرنگ صدا کردن
1043,brausen::V,تلاطم کول,طوفانی بودن
1044,rauschen::V,شڼهار کول,خش‌خش کردن
1045,klingen::V,آواز کول,صدا دادن
1046,bellen::V,غپېدل,عوعو کردن
1047,heulen::V,انګلل,زوزه کشیدن
1048,blasen::V,پو کول,فوت کردن
1049,pfeifen::V,شپېلک وهل,سوت زدن
1050,schreien::V,ناره کول,فریاد زدن
1051,stöhnen::V,زګېروی کول,نالیدن
1052,zittern::V,لړزېدل,لرزیدن
1053,leben::V,ژوند کول,زیستن
1054,leben::V,ژوند کول,زندگی کردن
1055,geboren werden::V,زېږېدل,متولد شدن
1056,atmen::V,ساه کښل,تنفس کردن
1057,atmen::V,تنفس کول,تنفس کردن
1058,trinken::V,څښل,نوشیدن
1059,essen::V,خوړل,خوردن
1060,schlucken::V,غړپول,بلعیدن
1061,schlucken::V,غړپول,قورت دادن
1062,müde werden::V,ستړی کېدل,خسته شدن
1063,einschlafen::V,ویده کېدل,خواب رفتن
1064,schlafen::V,خوب کول,خوابیدن
1065,aufwachen::V,ویښېدل,از خواب بیدار شدن
1066,aufstehen::V,پاڅېدل,بیدار شدن
1067,sich erholen::V,استراحت کول,استراحت کردن
1068,krank werden::V,رنځورېدل,مریض شدن
1069,krank sein::V,ناجوړېدل,بیمار بودن
1070,schmerzen::V,خوږېدل,درد کردن
1071,schmerzen::V,درد کول,درد کردن
1072,husten::V,ټوخېدل,سرفه کردن
1073,genesen::V,رغېدل,بهبود یافتن
1074,sterben::V,مړل,مردن
1075,umkommen::V,تلفېدل,کشته شدن
1076,sich bewegen::V,چلېدل,حرکت کردن
1077,sich bewegen::V,حرکت کول,حرکت کردن
1078,sich rühren::V,ښورېدل,تکان خوردن
1079,sich erheben::V,درېدل,برخواستن
1080,sich setzen::V,کښېنستل,نشستن
1081,hinfallen::V,لوېدل,زمین خوردن
1082,laufen::V,منډې وهل,پیاده رفتن
1083,schreiten::V,قدم ایښودل,قدم زدن
1084,spazierengehen::V,چکر وهل,گردش رفتن
1085,eilen::V,بېړه کول,شتاب کردن
1086,sich beeilen::V,عجله کول,عجله کردن
1087,sausen::V,ځغستل,صفیر کشیدن
1088,rennen::V,زغلېدل,دویدن
1089,springen::V,ټوپ وهل,پریدن
1090,klettern::V,ختل,بالا رفتن
1091,schaukeln::V,زنګېدل,تاب خوردن
1092,kriechen::V,خاپوړی وهل,خزیدن
1093,schwimmen::V,لامبو وهل,شنا کردن
1094,tauchen::V,غوټه وهل,غواصی کردن
1095,rudern::V,پارو وهل,پارو زدن
1096,fahren::V,تلل,سواره رفتن
1097,fliegen::V,الوتل,پریدن
1098,gehen::V,تلل,رفتن
1099,weggehen::V,بهر وتل,رفتن
1100,abfahren::V,تلل,حرکت کردن
1101,anhalten::V,ودرېدل,ایست کردن
1102,hineingehen::V,داخلېدل,داخل شدن
1103,eintreten::V,ننوتل,وارد شدن
1104,kommen::V,راتلل,آمدن
1105,ankommen::V,رسېدل,رسیدن
1106,zurückkommen::V,بېرته راتلل,برگشتن
1107,bleiben::V,پاتې کېدل,ماندن
1108,warten::V,انتظار وېستل,منتظر بودن
1109,erwarten::V,انتظار کول,انتظار داشتن
1110,suchen::V,لټول,جستجو کردن
1111,finden::V,میندل,یافتن
1112,finden::V,میندل,پیدا کردن
1113,finden::V,پیدا کول,یافتن
1114,finden::V,پیدا کول,پیدا کردن
1115,versuchen::V,هڅه کول,سعی کردن
1116,versuchen::V,هڅه کول,کوشش کردن
1117,vorbereiten::V,چمتوکول,آماده کردن
1118,lieben::V,مینه لرل,عاشق بودن
1119,mögen::V,خوښول,میل داشتن
1120,mögen::V,خوښول,دوست داشتن
1121,mögen::V,علاقه لرل,میل داشتن
1122,mögen::V,علاقه لرل,دوست داشتن
1123,lachen::V,خندېدل,خندیدن
1124,rühren::V,اغېزه کول,به رقت آوردن
1125,weinen::V,ژړل,گریه کردن
1126,schimpfen::V,ښکنځا کول,فحاشی کردن
1127,sich ärgern::V,قهر راتلل,ناراحت شدن
1128,sich fürchten::V,ډارېدل,واهمه کردن
1129,fürchten::V,ډارېدل,ترسیدن
1130,fliehen::V,تښتېدل,گریختن
1131,flüchten::V,تښتېدل,فرار کردن
1132,sehen::V,لیدل,دیدن
1133,anschauen::V,کتل,نگاه کردن
1134,ansehen::V,ننداره کول,تماشا کردن
1135,hören::V,اورېدل,شنیدن
1136,zuhören::V,غوږ نیول,گوش دادن
1137,probieren::V,څکه کول,چشیدن
1138,probieren::V,چاشنی کول,چشیدن
1139,riechen::V,بويول,بوییدن
1140,riechen::V,بويول,بو کردن
1141,fühlen::V,حسول,احساس کردن
1142,scheinen::V,ښکارېدل,بنظر آمدن
1143,zu sehen sein::V,ښکارېدل,دیده شدن
1144,vernehmen::V,خبرېدل,شنیدن
1145,frieren::V,ساړه کېتل,سرد بودن
1146,tun::V,کول,کردن
1147,können::V,کولای شول,توانستن
1148,können::V,د لاسه کېدل,توانستن
1149,wollen::V,غوښتل,خواستن
1150,anfangen::V,شروع کول,شروع کردن
1151,beenden::V,ختمول,تمام کردن
1152,beenden::V,ختمول,پایان دادن
1153,beenden::V,پای ته رسول,تمام کردن
1154,beenden::V,پای ته رسول,پایان دادن
1155,aufhören::V,بس کول,دست کشیدن
1156,gelingen::V,موفق کېدل,موفق شدن
1157,gelingen::V,بریالی کېدل,موفق شدن
1158,geraten::V,کېدل,نتیجه دادن
1159,öffnen::V,خلاصول,گشودن
1160,öffnen::V,خلاصول,باز کردن
1161,öffnen::V,پرانیستل,گشودن
1162,öffnen::V,پرانیستل,باز کردن
1163,schließen::V,تړل,بستن
1164,schließen::V,تړل,قفل کردن
1165,stellen::V,ایښودل,گذاردن
1166,setzen::V,کښېنول,نشاندن
1167,legen::V,ایښودل,گذاشتن
1168,berühren::V,لاس وهل,دست زدن
1169,berühren::V,لاس وهل,لمس کردن
1170,verbinden::V,تړل,وصل کردن
1171,bedecken::V,پوښول,پوشاندن
1172,aufhängen::V,ځوړندول,آویختن
1173,anzünden::V,بلول,سوزاندن
1174,aufheben::V,پورته کول,برداشتن
1175,aufheben::V,پورته کول,بلند کردن
1176,zurücklassen::V,پرېښودل,گذاشتن
1177,verlieren::V,ورکول,گم کردن
1178,fallen lassen::V,له لاسه لوېدل,انداختن
1179,machen::V,کول,کردن
1180,machen::V,کول,ساختن
1181,herstellen::V,جوړول,ساختن
1182,herstellen::V,جوړول,تولید کردن
1183,herstellen::V,توليدول,ساختن
1184,herstellen::V,توليدول,تولید کردن
1185,bauen::V,جوړول,ساختن
1186,bauen::V,جوړول,بنا کردن
1187,reparieren::V,ترمیمول,درست کردن
1188,reparieren::V,ترمیمول,تعمیر کردن
1189,verbessern::V,اصلاح کول,بهتر کردن
1190,ändern::V,تغیر ورکول,تغییر دادن
1191,graben::V,کيندل,کندن
1192,graben::V,کيندل,گود کردن
1193,beugen::V,ټیټول,کج کردن
1194,biegen::V,کږول,خم کردن
1195,drehen::V,ګرځول,چرخاندن
1196,wenden::V,اړول,برگرداندن
1197,umdrehen::V,اړول,برگرداندن
1198,heben::V,جګول,برداشتن
1199,heben::V,پورته کول,برداشتن
1200,hochheben::V,جګول,برآوردن
1201,hochheben::V,جګول,بلند کردن
1202,ergreifen::V,نیول,گرفتن
1203,halten::V,نیول,نگاه داشتن
1204,drücken::V,کښېکښل,فشار دادن
1205,drücken::V,کښېکښل,فشار آوردن
1206,schieben::V,پوری وهل,هل دادن
1207,kratzen::V,ګرول,خاریدن
1208,lecken::V,څټل,لیسیدن
1209,beißen::V,چیچل,گاز زدن
1210,abreißen::V,شکول,پاره کردن
1211,abschneiden::V,پرېکول,بریدن
1212,abschneiden::V,پرېکول,قطع کردن
1213,binden::V,تړل,بستن
1214,stecken::V,ټومبل,فرو کردن
1215,brechen::V,ماتول,شکستن
1216,klopfen::V,ټکول,کوبیدن
1217,hauen::V,ټکول,زدن
1218,kleben::V,نښلول,چسباندن
1219,kleben::V,سرېښول,چسباندن
1220,reiben::V,مږل,مالش دادن
1221,streichen::V,مښل,مالیدن
1222,schleifen::V,تېره کول,تیز کردن
1223,schneiden::V,غوڅول,چیدن
1224,schneiden::V,غوڅول,بریدن
1225,schneiden::V,پرېکول,چیدن
1226,schneiden::V,پرېکول,بریدن
1227,rütteln::V,خوڅول,لرزاندن
1228,rütteln::V,خوڅول,تکان دادن
1229,schütteln::V,ښورول,تکان دادن
1230,schwenken::V,خوڅول,تاب دادن
1231,schütten::V,اچول,ریختن
1232,schütten::V,تویول,ریختن
1233,füllen::V,ډکول,پر کردن
1234,einwickeln::V,پېچل,پیچیدن
1235,einwickeln::V,نغښتل,پیچیدن
1236,tragen::V,وړل,بردن
1237,tragen::V,وړل,حمل کردن
1238,schleppen::V,وړل,کشیدن
1239,ziehen::V,کښل,کشیدن
1240,aufbewahren::V,ساتل,نگهداری کردن
1241,werfen::V,اچول,انداختن
1242,werfen::V,اچول,پرتاب کردن
1243,werfen::V,غورځول,انداختن
1244,werfen::V,غورځول,پرتاب کردن
1245,fangen::V,نیول,گرفتن
1246,fangen::V,ګیرول,گرفتن
1247,packen::V,نیول,گرفتن
1248,verstecken::V,پټول,قایم کردن
1249,verstecken::V,پټول,پنهان کردن
1250,teilen::V,وېشل,قسمت کردن
1251,teilen::V,وېشل,تقسیم کردن
1252,teilen::V,تقسیمول,قسمت کردن
1253,teilen::V,تقسیمول,تقسیم کردن
1254,schicken::V,لېږل,فرستادن
1255,schicken::V,لېږل,ارسال کردن
1256,schicken::V,استول,فرستادن
1257,schicken::V,استول,ارسال کردن
1258,bringen::V,راوړل,آوردن
1259,hinzufügen::V,زیاتول,افزودن
1260,hinzufügen::V,زیاتول,اضافه کردن
1261,bekommen::V,حاصلول,گرفتن
1262,erhalten::V,اخیستل,دریافت کردن
1263,nehmen::V,نیول,گرفتن
1264,nehmen::V,نیول,برداشتن
1265,nehmen::V,اخيستل,گرفتن
1266,nehmen::V,اخيستل,برداشتن
1267,wählen::V,خوښول,انتخاب کردن
1268,auswählen::V,چنده کول,برگزیدن
1269,bewahren::V,ساتل,حفظ کردن
1270,bewahren::V,ساتل,حفاظت کردن
1271,behindern::V,مانع کېدل,مانع بودن
1272,behindern::V,ممانعت کول,مانع بودن
1273,verderben::V,خرابېدل,از بین بردن
1274,beschädigen::V,ورانول,صدمه زدن
1275,zerbrechen::V,ماتول,شکستن
1276,zerreißen::V,څیرې کول,دریدن
1277,zerreißen::V,څیرې کول,پاره کردن
1278,zerstören::V,ړنګول,خراب کردن
1279,zerstören::V,ړنګول,ویران کردن
1280,zerstören::V,ورانول,خراب کردن
1281,zerstören::V,ورانول,ویران کردن
1282,verbrennen::V,سوځول,سوزاندن
1283,geben::V,ورکول,دادن
1284,reichen::V,ورکول,دادن
1285,schenken::V,بښل,هدیه دادن
1286,versprechen::V,لوز کول,قول دادن
1287,versprechen::V,لوز کول,وعده دادن
1288,wünschen::V,غوښتل,آرزو کردن
1289,loben::V,ستایل,ستایش کردن
1290,loben::V,تمجید کول,ستایش کردن
1291,küssen::V,ښکلول,بوسیدن
1292,wiegen::V,زنګول,نوسان کردن
1293,zudecken::V,پوښول,پوشاندن
1294,wecken::V,ويښول,بیدار کردن
1295,zeigen::V,ښودل,نشان دادن
1296,führen::V,بیول,رهنمائی کردن
1297,lehren::V,درس ورکول,آموختن
1298,lehren::V,درس ورکول,یاد دادن
1299,lehren::V,تعلیم ورکول,آموختن
1300,lehren::V,تعلیم ورکول,یاد دادن
1301,unterrichten::V,درس ورکول,درس دادن
1302,unterrichten::V,درس ورکول,تدریس کردن
1303,aufziehen::V,روزل,تربیت کردن
1304,leiten::V,رهبری کول,اداره کردن
1305,leiten::V,لارښوونه کول,اداره کردن
1306,antreiben::V,چټک کول,عجله دادن
1307,lassen::V,اړکول,وادار کردن
1308,einladen::V,بلل,دعوت کردن
1309,einladen::V,بلل,مهمان کردن
1310,vereinigen::V,متحد کول,یکی کردن
1311,vereinigen::V,متحد کول,متحد کردن
1312,vereinigen::V,یوځای کول,یکی کردن
1313,vereinigen::V,یوځای کول,متحد کردن
1314,besuchen::V,کتنه کول,دیدار کردن
1315,treffen::V,ليدل,ملاقات کردن
1316,treffen::V,تلقی کول,ملاقات کردن
1317,sich versammeln::V,راغونډېدل,جمع شدن
1318,spielen::V,لوبه کول,بازی کردن
1319,singen::V,سندرې وېل,آواز خواندن
1320,tanzen::V,ګډېدل,رقصیدن
1321,sich trennen::V,بېلېدل,جدا شدن
1322,verlassen::V,ترک کول,ترک کردن
1323,retten::V,نجات ورکول,نجات دادن
1324,bewachen::V,ساتل,حراست کردن
1325,bewachen::V,حفاظت کول,حراست کردن
1326,schützen::V,ژغورل,حفظ کردن
1327,verteidigen::V,دفاع کول,دفاع کردن
1328,sich schlagen::V,جنګېدل,کتک‌کاری کردن
1329,schießen::V,ویشتل,تیر زدن
1330,siegen::V,غالبېدل,پیروز شدن
1331,ärgern::V,خپه کول,ناراحت کردن
1332,schlagen::V,وهل,زدن
1333,schlagen::V,وهل,کوبیدن
1334,treten::V,په لغته وهل,لگد زدن
1335,stechen::V,ټومبل,چاقو زدن
1336,stoßen::V,ټېل وهل,هل دادن
1337,stoßen::V,پوری وهل,هل دادن
1338,stehlen::V,تښتول,دزدیدن
1339,stehlen::V,غلا کول,دزدیدن
1340,stören::V,ماتول,مزاحم شدن
1341,belästigen::V,ځورول,زحمت دادن
1342,belästigen::V,تکلیف ورکول,زحمت دادن
1343,verbergen::V,پټول,پنهان کردن
1344,täuschen::V,تېرایستل,گول زدن
1345,täuschen::V,تېرایستل,فریب دادن
1346,täuschen::V,خطا ایستل,گول زدن
1347,täuschen::V,خطا ایستل,فریب دادن
1348,betrügen::V,غولول,گول زدن
1349,betrügen::V,غولول,فریب دادن
1350,töten::V,وژل,کشتن
1351,töten::V,مړ کول,کشتن
1352,wohnen::V,اوسېدل,منزل داشتن
1353,wohnen::V,اوسېدل,سکونت داشتن
1354,arbeiten::V,کار کول,کار کردن
1355,sammeln::V,راټولول,جمع کردن
1356,sammeln::V,راغونډول,جمع کردن
1357,pflücken::V,شکول,چیدن
1358,jagen::V,ښکار کول,شکار کردن
1359,fischen::V,کب نيول,صید کردن
1360,fischen::V,کب نيول,ماهی‌گیری کردن
1361,fassen::V,نیول,گرفتن
1362,fassen::V,ګیرول,گرفتن
1363,hüten::V,پوول,چراندن
1364,hüten::V,پوول,مراقبت کردن
1365,treiben::V,بیول,راندن
1366,anbinden::V,تړل,متصل کردن
1367,füttern::V,خوراک ورکول,غذا دادن
1368,melken::V,لوشل,دوشیدن
1369,hacken::V,پی کول,خرد کردن
1370,gießen::V,اوبه کول,ریختن
1371,reifen::V,رسېدل,رسیدن
1372,zubereiten::V,تیارول,طبخ کردن
1373,zubereiten::V,تیارول,آماده کردن
1374,kochen::V,پخول,پختن
1375,kochen::V,پخول,آشپزی کردن
1376,backen::V,پخول,پختن
1377,braten::V,وريتول,سرخ کردن
1378,umrühren::V,لړل,هم زدن
1379,stricken::V,اوبدل,بافتن
1380,nähen::V,ګنډل,دوختن
1381,färben::V,رنګول,رنگ زدن
1382,reinigen::V,صافول,پاک کردن
1383,reinigen::V,صافول,تمیز کردن
1384,waschen::V,مینځل,شستن
1385,abwischen::V,وچول,زدودن
1386,spülen::V,کنګالول,شستن
1387,fegen::V,جارو کول,جارو کردن
1388,kehren::V,جارو کول,جارو کردن
1389,baden::V,لمبېدل,شنا کردن
1390,baden::V,لمبېدل,حمام کردن
1391,sich waschen::V,ځان مينځل,شستشو کردن
1392,ausziehen::V,کښل,درآوردن
1393,ausziehen::V,ایستل,درآوردن
1394,anziehen::V,اغوستل,پوشیدن
1395,sich anziehen::V,کالی اغوستل,لباس پوشیدن
1396,kämmen::V,ګمنځول,شانه زدن
1397,schmücken::V,ښکلی کول,زینت دادن
1398,sagen::V,وېل,گفتن
1399,sprechen::V,وېل,حرف زدن
1400,sprechen::V,وېل,صحبت کردن
1401,sprechen::V,غږېدل,حرف زدن
1402,sprechen::V,غږېدل,صحبت کردن
1403,reden::V,ګړېدل,حرف زدن
1404,reden::V,ګړېدل,صحبت کردن
1405,reden::V,خبرې کول,حرف زدن
1406,reden::V,خبرې کول,صحبت کردن
1407,sich unterhalten::V,خبری کول,گپ زدن
1408,fragen::V,پوښتنه کول,پرسیدن
1409,fragen::V,پوښتنه کول,سؤال کردن
1410,bitten::V,غوښتل,خواهش کردن
1411,bitten::V,غوښتل,درخواست کردن
1412,erzählen::V,کيسه کول,نقل کردن
1413,erzählen::V,کيسه کول,حکایت کردن
1414,erzählen::V,حکايت کول,نقل کردن
1415,erzählen::V,حکايت کول,حکایت کردن
1416,mitteilen::V,خبرول,خبر دادن
1417,mitteilen::V,خبر ورکول,خبر دادن
1418,nennen::V,نوم ايښودل,نامیدن
1419,rufen::V,بلل,صدا کردن
1420,prahlen::V,لاپې وهل,پز آمدن
1421,übersetzen::V,ژباړل,ترجمه کردن
1422,übersetzen::V,ترجمه کول,ترجمه کردن
1423,denken::V,فکر کول,فکر کردن
1424,glauben::V,باور کول,باور کردن
1425,glauben::V,باور کول,عقیده داشتن
1426,bemerken::V,لیدل,متوجه شدن
1427,erkennen::V,پېژندل,شناختن
1428,erkennen::V,پېژندل,تشخیص دادن
1429,begreifen::V,رسېدل,فهمیدن
