,Concept_ID,nl,mhr
760,heute::ADV,heden,та́че
761,heute::ADV,vandaag,та́че
762,morgen::ADV,morgen,эрла́
763,bald::ADV,gauw,вашке́
764,bald::ADV,weldra,вашке́
765,dann::ADV,dan,вара́
766,dann::ADV,toen,вара́
767,gestern::ADV,gisteren,теҥге́че
768,einst::ADV,eens,икана́
769,damals::ADV,toen,туна́м
770,damals::ADV,destijds,туна́м
771,danach::ADV,daarna,вара́
772,vorher::ADV,vooraf,о́нчыч
773,vorher::ADV,van tevoren,о́нчыч
774,zuerst::ADV,eerst,онда́к
775,zuerst::ADV,het eerst,онда́к
776,einmal::ADV,eens,икана́
777,einmal::ADV,eenmaal,икана́
778,manchmal::ADV,soms,ка́шын
779,manchmal::ADV,soms,кокла́н
780,oft::ADV,vaak,чӱ́чкыдын
781,oft::ADV,dikwijls,чӱ́чкыдын
782,immer::ADV,altijd,эре́
783,immer::ADV,altijd,ту́тыш
784,niemals::ADV,nooit,ок нигуна́м
785,hier::ADV,hier,ты́ште
786,hierhin::ADV,hierheen,ты́шке
787,hierhin::ADV,hierheen,тыш
788,von hier::ADV,van hier,тыше́ч
789,von hier::ADV,van hier,тыве́ч
790,von hier::ADV,hiervandaan,тыше́ч
791,von hier::ADV,hiervandaan,тыве́ч
792,dort::ADV,daar,ту́што
793,dort::ADV,ginds,ту́што
794,dorthin::ADV,daarheen,туш
795,dorthin::ADV,daarheen,ту́шко
796,geradeaus::ADV,rechtuit,вик
797,geradeaus::ADV,rechtdoor,вик
798,vorwärts::ADV,vooruit,о́нчыко
799,vorwärts::ADV,voorwaarts,о́нчыко
800,rückwärts::ADV,achteruit,шеҥге́к
801,rückwärts::ADV,achterwaarts,шеҥге́к
802,zurück::ADV,terug,мӧҥге́ш
803,unten::ADV,beneden,ӱ́лнӧ
804,unten::ADV,beneden,йыма́лне
805,unten::ADV,onderaan,ӱ́лнӧ
806,unten::ADV,onderaan,йыма́лне
807,hinab::ADV,omlaag,йыма́к
808,hinab::ADV,naar beneden,йыма́к
809,oben::ADV,boven,кӱ́шнӧ
810,oben::ADV,boven,ӱмба́лне
811,hinauf::ADV,omhoog,кӱ́ш
812,hinauf::ADV,omhoog,кӱ́шкӧ
813,hinauf::ADV,naar boven,кӱ́ш
814,hinauf::ADV,naar boven,кӱ́шкӧ
815,überall::ADV,alom,чыла́ вере́
816,überall::ADV,overal,чыла́ вере́
817,nicht::ADV,niet,ок
818,nicht::ADV,niet,о́геш
819,ein wenig::ADV,wat,изи́ш
820,kaum::ADV,amper,пыкше́
821,kaum::ADV,nauwelijks,пыкше́
822,sehr::ADV,erg,чот
823,sehr::ADV,zeer,чот
824,so::ADV,zo,тыге́
825,noch::ADV,nog,а́ле
826,nur::ADV,maar,гына́
827,nur::ADV,alleen,гына́
828,schon::ADV,al,ы́нде
829,schon::ADV,reeds,ы́нде
830,wieder::ADV,weer,ада́к
831,wieder::ADV,terug,ада́к
832,vergebens::ADV,vergeefs,ара́м
833,vergebens::ADV,tevergeefs,ара́м
834,vor::PRP,voor,о́нчыч
835,hinter::PRP,achter,шеҥге́лне
836,unter::PRP,onder,йыма́лне
837,unter::PRP,beneden,йыма́лне
838,durch::PRP,door,вошт
839,neben::PRP,naast,вокте́н
840,zwischen::PRP,tussen,кокла́ште
841,wegen::PRP,wegens,верч
842,wegen::PRP,vanwege,верч
843,dies::PRN,dit,ти́де
844,das::PRN,dat,са́де
845,alles::PRN,alles,чыла́
846,ich::PRN,ik,мый
847,du::PRN,je,тый
848,du::PRN,jij,тый
849,er::PRN,hij,ту́до
850,wir::PRN,we,ме
851,wir::PRN,wij,ме
852,ihr::PRN,jullie,те
853,sie::PRN,ze,ну́но
854,sie::PRN,zij,ну́но
855,was::FPRN,wat,мо
856,wer::FPRN,wie,кӧ
857,wo::FADV,waar,куша́н
858,wohin::FADV,waarheen,куш
859,wohin::FADV,waarheen,ку́шко
860,wie::FADV,hoe,кузе́
861,warum::FADV,waarom,мо
862,warum::FADV,waarom,мола́н
863,wieviel::FNUM,hoeveel,куна́р
864,eins::NUM,één,ик
865,zwei::NUM,twee,ко́кыт
866,drei::NUM,drie,кум
867,vier::NUM,vier,ныл
868,fünf::NUM,vijf,вич
869,sechs::NUM,zes,куд
870,sieben::NUM,zeven,шым
871,acht::NUM,acht,канда́ш
872,neun::NUM,negen,инде́ш
873,zehn::NUM,tien,лу
874,elf::NUM,elf,лати́к
875,zwölf::NUM,twaalf,латко́к
876,zwanzig::NUM,twintig,ко́ло
877,dreißig::NUM,dertig,ку́мло
878,vierzig::NUM,veertig,ны́лле
879,fünfzig::NUM,vijftig,ви́тле
880,sechzig::NUM,zestig,ку́дло
881,siebzig::NUM,zeventig,шы́мле
882,achtzig::NUM,tachtig,канда́шле
883,neunzig::NUM,negentig,инде́шле
884,hundert::NUM,honderd,шӱ́дӧ
885,tausend::NUM,duizend,тӱже́м
886,und::CNJ,en,да
887,und::CNJ,en,ден
888,oder::CNJ,of,я
889,oder::CNJ,of,а́ле
890,stehen::V,staan,шога́ш
891,sitzen::V,zitten,шинча́ш
892,liegen::V,liggen,кия́ш
893,hängen::V,hangen,кеча́ш
894,werden::V,worden,лия́ш
895,passieren::V,gebeuren,лия́ш
896,beginnen::V,beginnen,тӱҥгала́ш
897,enden::V,eindigen,пыта́ш
898,wechseln::V,wijzigen,вашталта́ш
899,wechseln::V,veranderen,вашталта́ш
900,aufgehen[Sonne]::V,opgaan,лекта́ш
901,untergehen[Sonne]::V,ondergaan,шинча́ш
902,scheinen[Sonne]::V,schijnen,волгалта́ш
903,donnern::V,donderen,кӱдырта́ш
904,donnern::V,donderen,сургалта́ш
905,wehen::V,waaien,пуа́ш
906,strömen::V,stromen,шийалтара́ш
907,fließen::V,vloeien,йога́ш
908,sich drehen::V,draaien,пӧрда́ш
909,sich drehen::V,zich draaien,пӧрда́ш
910,schwanken::V,wankelen,лӱҥга́ш
911,schwanken::V,wankelen,тайныла́ш
912,schwingen::V,zwieren,рӱпшалта́ш
913,fallen::V,vallen,воза́ш
914,fallen::V,vallen,йӧрла́ш
915,brennen::V,branden,йӱла́ш
916,rauchen::V,roken,шикша́ш
917,regnen::V,regenen,йӱра́ш
918,gefrieren::V,bevriezen,кылма́ш
919,gefrieren::V,bevriezen,ияҥа́ш
920,tauen::V,dooien,шула́ш
921,schmelzen::V,smelten,лева́ш
922,trocknen::V,drogen,кошка́ш
923,sieden::V,koken,шола́ш
924,sieden::V,zieden,шола́ш
925,faulen::V,rotten,шӱя́ш
926,verfaulen::V,verrotten,шӱйы́н шуа́ш
927,reißen::V,scheuren,кӱрла́ш
928,versinken::V,verzinken,пуре́н кая́ш
929,vergehen::V,vergaan,эрте́н кая́ш
930,erscheinen::V,opdagen,толы́н лекта́ш
931,erscheinen::V,verschijnen,толы́н лекта́ш
932,verschwinden::V,verdwijnen,йома́ш
933,sinken::V,zinken,пуча́ш
934,abnehmen::V,afnemen,пуча́ш
935,abnehmen::V,verminderen,пуча́ш
936,zunehmen::V,toenemen,шукема́ш
937,steigen::V,stijgen,нӧлталта́ш
938,steigen::V,omhooggaan,нӧлталта́ш
939,wachsen::V,groeien,кушка́ш
940,glänzen::V,glanzen,йылгыжа́ш
941,glänzen::V,schitteren,йылгыжа́ш
942,funkeln::V,fonkelen,чолга́ш
943,lärmen::V,lawaai maken,рӱшка́ш
944,läuten::V,luiden,мура́ш
945,klingeln::V,bellen,йыҥгырта́ш
946,klirren::V,rinkelen,чылдыртата́ш
947,brausen::V,bruisen,лӱшка́ш
948,rauschen::V,ruisen,лыжга́ш
949,klingen::V,klinken,йоҥга́ш
950,bellen::V,blaffen,опта́ш
951,heulen::V,huilen,урмыжа́ш
952,blasen::V,blazen,пуала́ш
953,pfeifen::V,fluiten,шӱ́шкаш
954,schreien::V,gillen,кычкыра́ш
955,schreien::V,schreeuwen,кычкыра́ш
956,stöhnen::V,steunen,йыҥыса́ш
957,zittern::V,beven,чытыра́ш
958,zittern::V,sidderen,чытыра́ш
959,leben::V,leven,ила́ш
960,geboren werden::V,geboren worden,шоча́ш
961,atmen::V,ademen,шӱла́ш
962,trinken::V,drinken,йӱа́ш
963,essen::V,eten,кочка́ш
964,schlucken::V,slikken,нела́ш
965,müde werden::V,moe worden,ноя́ш
966,einschlafen::V,inslapen,мале́н колта́ш
967,schlafen::V,slapen,мала́ш
968,aufwachen::V,ontwaken,помыжалта́ш
969,aufwachen::V,wakker worden,помыжалта́ш
970,aufstehen::V,opstaan,кынела́ш
971,sich erholen::V,zich ontspannen,кана́ш
972,krank werden::V,ziek worden,черлане́н воза́ш
973,krank sein::V,ziek zijn,черлане́н кия́ш
974,schmerzen::V,pijn doen,коршта́ш
975,husten::V,hoesten,кокыра́ш
976,genesen::V,genezen,тӱрла́ш
977,genesen::V,genezen,тазаҥа́ш
978,sterben::V,sterven,кола́ш
979,sterben::V,overlijden,кола́ш
980,umkommen::V,omkomen,вуй йома́ш
981,sich bewegen::V,zich bewegen,кошта́ш
982,sich rühren::V,zich verroeren,тарвана́ш
983,sich erheben::V,oprijzen,кынела́ш
984,sich erheben::V,verrijzen,кынела́ш
985,sich setzen::V,gaan zitten,шинча́ш
986,hinfallen::V,vallen,йӧрла́ш
987,hinfallen::V,neervallen,йӧрла́ш
988,laufen::V,lopen,кошта́ш
989,schreiten::V,stappen,ошкыла́ш
990,schreiten::V,schrijden,ошкыла́ш
991,spazierengehen::V,gaan wandelen,гуля́яш
992,eilen::V,ijlen,вашка́ш
993,eilen::V,haasten,вашка́ш
994,sich beeilen::V,zich haasten,вашкешта́ш
995,sausen::V,stuiven,юлтка́ш
996,rennen::V,rennen,куржтала́ш
997,springen::V,springen,тӧршта́ш
998,klettern::V,klimmen,кӱза́ш
999,klettern::V,klauteren,кӱза́ш
1000,schaukeln::V,schommelen,лӱҥгалта́ш
1001,kriechen::V,kruipen,нушка́ш
1002,schwimmen::V,zwemmen,ия́ш
1003,tauchen::V,duiken,шуҥгалта́ш
1004,rudern::V,roeien,удыра́ш
1005,fahren::V,rijden,кудала́ш
1006,fliegen::V,vliegen,чоҥешта́ш
1007,gehen::V,gaan,кая́ш
1008,weggehen::V,weggaan,кораҥа́ш
1009,abfahren::V,vertrekken,лекта́ш
1010,anhalten::V,stoppen,чарна́ш
1011,anhalten::V,stilhouden,чарна́ш
1012,hineingehen::V,ingaan,пура́ш
1013,hineingehen::V,binnengaan,пура́ш
1014,eintreten::V,binnenkomen,пура́ш
1015,kommen::V,komen,тола́ш
1016,ankommen::V,aankomen,шуа́ш
1017,zurückkommen::V,terugkomen,пӧртыла́ш
1018,bleiben::V,blijven,кода́ш
1019,warten::V,wachten,вуча́ш
1020,erwarten::V,verwachten,вуча́ш
1021,suchen::V,zoeken,кычала́ш
1022,finden::V,vinden,муа́ш
1023,versuchen::V,proberen,толаша́ш
1024,versuchen::V,beproeven,толаша́ш
1025,vorbereiten::V,voorbereiden,ямдыла́ш
1026,lieben::V,houden van,йӧрата́ш
1027,mögen::V,lusten,йӧрата́ш
1028,mögen::V,houden van,йӧрата́ш
1029,lachen::V,lachen,воштыла́ш
1030,rühren::V,roeren,ку́мыл тарвата́ш
1031,weinen::V,huilen,шорта́ш
1032,weinen::V,schreien,шорта́ш
1033,schimpfen::V,kijven,каргаша́ш
1034,schimpfen::V,schelden,каргаша́ш
1035,sich ärgern::V,zich ergeren,сыра́ш
1036,sich fürchten::V,bang zijn,лӱда́ш
1037,fürchten::V,vrezen,лӱда́ш
1038,fliehen::V,vluchten,куржа́ш
1039,flüchten::V,ontsnappen,куржа́ш
1040,flüchten::V,ontkomen,куржа́ш
1041,sehen::V,zien,ужа́ш
1042,anschauen::V,aankijken,онча́ш
1043,ansehen::V,aanzien,эскера́ш
1044,ansehen::V,bekijken,эскера́ш
1045,hören::V,horen,кола́ш
1046,zuhören::V,luisteren,колышта́ш
1047,probieren::V,proeven,тамла́ш
1048,riechen::V,ruiken,ӱпшынча́ш
1049,fühlen::V,voelen,шижа́ш
1050,scheinen::V,lijken,чуча́ш
1051,zu sehen sein::V,te zien zijn,коя́ш
1052,vernehmen::V,vernemen,кола́ш
1053,frieren::V,het koud hebben,кылма́ш
1054,tun::V,doen,ышта́ш
1055,können::V,kunnen,мошта́ш
1056,wollen::V,willen,тӱна́ш
1057,anfangen::V,beginnen,тӱҥала́ш
1058,anfangen::V,aanvangen,тӱҥала́ш
1059,beenden::V,beëindigen,пытара́ш
1060,aufhören::V,ophouden,чарна́ш
1061,gelingen::V,lukken,сай лекта́ш
1062,gelingen::V,gelukken,сай лекта́ш
1063,geraten::V,uitvallen,лекта́ш
1064,öffnen::V,openen,поча́ш
1065,öffnen::V,opendoen,поча́ш
1066,schließen::V,sluiten,петыра́ш
1067,schließen::V,dichtdoen,петыра́ш
1068,stellen::V,stellen,шында́ш
1069,stellen::V,plaatsen,шында́ш
1070,setzen::V,zetten,шында́ш
1071,setzen::V,plaatsen,шында́ш
1072,legen::V,leggen,опта́ш
1073,legen::V,leggen,пышта́ш
1074,berühren::V,aanraken,тӱка́ш
1075,verbinden::V,verbinden,пида́ш
1076,bedecken::V,bedekken,леведа́ш
1077,aufhängen::V,ophangen,сака́ш
1078,anzünden::V,aansteken,чӱкта́ш
1079,aufheben::V,oprapen,нӧлтала́ш
1080,zurücklassen::V,achterlaten,кода́ш
1081,verlieren::V,verliezen,йомдара́ш
1082,fallen lassen::V,laten vallen,воза́ш
1083,machen::V,maken,ышта́ш
1084,herstellen::V,produceren,ямдыла́ш
1085,herstellen::V,voortbrengen,ямдыла́ш
1086,bauen::V,bouwen,чоҥа́ш
1087,reparieren::V,repareren,ачала́ш
1088,reparieren::V,herstellen,ачала́ш
1089,verbessern::V,verbeteren,саемда́ш
1090,ändern::V,wijzigen,весемда́ш
1091,ändern::V,veranderen,весемда́ш
1092,graben::V,graven,кӱнча́ш
1093,beugen::V,buigen,пӱгырта́ш
1094,biegen::V,buigen,лывырта́ш
1095,drehen::V,draaien,пӱтыра́ш
1096,wenden::V,keren,ирала́ш
1097,wenden::V,wenden,ирала́ш
1098,umdrehen::V,omdraaien,савырала́ш
1099,heben::V,heffen,нӧлта́ш
1100,heben::V,optillen,нӧлта́ш
1101,hochheben::V,tillen,нӧлта́ш
1102,ergreifen::V,pakken,руалта́ш
1103,ergreifen::V,grijpen,руалта́ш
1104,halten::V,houden,куча́ш
1105,drücken::V,drukken,иша́ш
1106,drücken::V,drukken,темда́ш
1107,schieben::V,duwen,шӱкала́ш
1108,schieben::V,schuiven,шӱкала́ш
1109,kratzen::V,krassen,удыра́ш
1110,lecken::V,likken,нула́ш
1111,beißen::V,bijten,пура́ш
1112,abreißen::V,afrukken,кӱрла́ш
1113,abreißen::V,afscheuren,кӱрла́ш
1114,abschneiden::V,afsnijden,пӱчка́ш
1115,binden::V,binden,кылда́ш
1116,stecken::V,steken,шуралта́ш
1117,brechen::V,breken,тодышта́ш
1118,klopfen::V,kloppen,кыра́ш
1119,hauen::V,houwen,тӱя́ш
1120,kleben::V,plakken,клеитла́ш
1121,reiben::V,wrijven,йыга́ш
1122,reiben::V,wrijven,туржала́ш
1123,streichen::V,smeren,шӱра́ш
1124,schleifen::V,slijpen,шума́ш
1125,schleifen::V,slijpen,яна́ш
1126,schneiden::V,snijden,пӱчка́ш
1127,rütteln::V,schudden,рӱза́ш
1128,schütteln::V,schudden,почка́ш
1129,schwenken::V,wuiven,рӱза́ш
1130,schwenken::V,zwaaien,рӱза́ш
1131,schütten::V,gieten,опта́ш
1132,schütten::V,storten,опта́ш
1133,füllen::V,vullen,тема́ш
1134,einwickeln::V,inwikkelen,вӱдыла́ш
1135,tragen::V,dragen,нумала́ш
1136,schleppen::V,slepen,шӱдыра́ш
1137,ziehen::V,trekken,шупша́ш
1138,aufbewahren::V,bewaren,арала́ш
1139,werfen::V,gooien,шуа́ш
1140,werfen::V,gooien,кышка́ш
1141,fangen::V,vangen,куча́ш
1142,packen::V,pakken,руалта́ш
1143,packen::V,vastpakken,руалта́ш
1144,verstecken::V,verstoppen,тоя́ш
1145,teilen::V,delen,пӧла́ш
1146,schicken::V,sturen,колта́ш
1147,bringen::V,brengen,конда́ш
1148,hinzufügen::V,toevoegen,ешара́ш
1149,bekommen::V,verkrijgen,нала́ш
1150,erhalten::V,krijgen,нала́ш
1151,nehmen::V,nemen,нала́ш
1152,wählen::V,kiezen,сайла́ш
1153,wählen::V,verkiezen,сайла́ш
1154,auswählen::V,uitkiezen,таҥгла́ш
1155,bewahren::V,bewaren,сакла́ш
1156,behindern::V,hinderen,чаракла́ш
1157,verderben::V,bederven,пужа́ш
1158,beschädigen::V,beschadigen,пужа́ш
1159,zerbrechen::V,breken,пудырта́ш
1160,zerbrechen::V,stukbreken,пудырта́ш
1161,zerreißen::V,scheuren,кӱрла́ш
1162,zerreißen::V,verscheuren,кӱрла́ш
1163,zerstören::V,vernielen,шалата́ш
1164,verbrennen::V,branden,йӱлата́ш
1165,verbrennen::V,verbranden,йӱлата́ш
1166,geben::V,geven,пуа́ш
1167,reichen::V,reiken,пуа́ш
1168,reichen::V,aanreiken,пуа́ш
1169,schenken::V,schenken,пӧлекла́ш
1170,versprechen::V,beloven,сӧра́ш
1171,wünschen::V,wensen,тылана́ш
1172,loben::V,loven,мокта́ш
1173,loben::V,prijzen,мокта́ш
1174,küssen::V,kussen,шупшала́ш
1175,wiegen::V,wiegen,рӱпша́ш
1176,zudecken::V,toedekken,леведа́ш
1177,wecken::V,wekken,помыжалтара́ш
1178,zeigen::V,tonen,ончыкта́ш
1179,zeigen::V,wijzen,ончыкта́ш
1180,führen::V,voeren,вӱда́ш
1181,lehren::V,leren,туныкта́ш
1182,unterrichten::V,onderwijzen,туныкта́ш
1183,aufziehen::V,grootbrengen,орышта́ш
1184,leiten::V,leiden,вӱда́ш
1185,leiten::V,leiden,вуйлата́ш
1186,antreiben::V,aandrijven,поктыла́ш
1187,lassen::V,laten,-та́ш
1188,einladen::V,uitnodigen,ӱжа́ш
1189,vereinigen::V,verenigen,иктешла́ш
1190,besuchen::V,bezoeken,то́лын кая́ш
1191,treffen::V,treffen,вашлия́ш
1192,treffen::V,ontmoeten,вашлия́ш
1193,sich versammeln::V,zich verzamelen,погына́ш
1194,sich versammeln::V,zich verzamelen,чумырга́ш
1195,spielen::V,spelen,мода́ш
1196,singen::V,zingen,мура́ш
1197,tanzen::V,dansen,кушта́ш
1198,sich trennen::V,van elkaar gaan,ойырла́ш
1199,verlassen::V,verlaten,кудалта́ш
1200,retten::V,redden,утара́ш
1201,bewachen::V,bewaken,орола́ш
1202,schützen::V,beschermen,арала́ш
1203,verteidigen::V,verdedigen,арала́ш
1204,sich schlagen::V,knokken,кредала́ш
1205,schießen::V,schieten,лӱя́ш
1206,siegen::V,overwinnen,сеҥа́ш
1207,ärgern::V,ergeren,сырыкта́ш
1208,schlagen::V,slaan,пера́ш
1209,treten::V,trappen,тошка́ш
1210,treten::V,schoppen,тошка́ш
1211,stechen::V,steken,кера́ш
1212,stechen::V,prikken,кера́ш
1213,stoßen::V,stoten,шӱкала́ш
1214,stehlen::V,stelen,шолышта́ш
1215,stören::V,storen,мешая́ш
1216,stören::V,verstoren,мешая́ш
1217,belästigen::V,lastig vallen,толаштара́ш
1218,verbergen::V,verbergen,шылта́ш
1219,täuschen::V,misleiden,ондала́ш
1220,betrügen::V,bedriegen,ондала́ш
1221,töten::V,doden,пушта́ш
1222,wohnen::V,wonen,ила́ш
1223,arbeiten::V,werken,пашалана́ш
1224,arbeiten::V,werken,паша́м ышта́ш
1225,sammeln::V,inzamelen,пога́ш
1226,sammeln::V,verzamelen,пога́ш
1227,pflücken::V,plukken,кӱра́ш
1228,jagen::V,jagen,сонарла́ш
1229,fischen::V,vissen,кол куча́ш
1230,fassen::V,vangen,куча́ш
1231,hüten::V,hoeden,кӱта́ш
1232,treiben::V,drijven,покта́ш
1233,anbinden::V,vastbinden,йолышта́ш
1234,füttern::V,voeren,пукша́ш
1235,melken::V,melken,лӱшта́ш
1236,hacken::V,hakken,руа́ш
1237,gießen::V,gieten,шава́ш
1238,reifen::V,rijpen,кӱа́ш
1239,zubereiten::V,klaarmaken,ямдыла́ш
1240,zubereiten::V,toebereiden,ямдыла́ш
1241,kochen::V,koken,шолта́ш
1242,backen::V,bakken,кӱкташ
1243,braten::V,braden,пуштыла́ш
1244,braten::V,braden,жаритла́ш
1245,umrühren::V,omroeren,луга́ш
1246,stricken::V,breien,пида́ш
1247,nähen::V,naaien,урга́ш
1248,färben::V,verven,чиялта́ш
1249,färben::V,kleuren,чиялта́ш
1250,reinigen::V,reinigen,эрыкта́ш
1251,waschen::V,wassen,мушка́ш
1252,abwischen::V,afvegen,ӱшта́ш
1253,spülen::V,spoelen,шӱалта́ш
1254,spülen::V,afwassen,шӱалта́ш
1255,fegen::V,vegen,ӱшта́ш
1256,kehren::V,vegen,ӱшта́ш
1257,baden::V,baden,йӱштыла́ш
1258,sich waschen::V,zich wassen,мушкылта́ш
1259,ausziehen::V,uittrekken,кудаша́ш
1260,anziehen::V,aantrekken,чия́ш
1261,sich anziehen::V,zich aankleden,чия́ш
1262,kämmen::V,kammen,шера́ш
1263,schmücken::V,tooien,тӱзата́ш
1264,schmücken::V,tooien,чеверта́ш
1265,sagen::V,zeggen,ойла́ш
1266,sagen::V,zeggen,каласа́ш
1267,sprechen::V,spreken,кутыра́ш
1268,reden::V,praten,мутлана́ш
1269,sich unterhalten::V,zich onderhouden,кутыра́ш
1270,fragen::V,vragen,йода́ш
1271,bitten::V,vragen,йода́ш
1272,bitten::V,verzoeken,йода́ш
1273,erzählen::V,vertellen,ойла́ш
1274,mitteilen::V,meedelen,увертара́ш
1275,nennen::V,noemen,лӱмда́ш
1276,rufen::V,roepen,ӱжа́ш
1277,prahlen::V,pralen,моктана́ш
1278,übersetzen::V,vertalen,кусара́ш
1279,denken::V,denken,шона́ш
1280,glauben::V,geloven,ӱшана́ш
1281,bemerken::V,bemerken,шижа́ш
1282,erkennen::V,herkennen,пала́ш
1283,begreifen::V,begrijpen,ыҥла́ш
1284,verstehen::V,verstaan,умыла́ш
1285,lernen::V,leren,тунема́ш
1286,wissen::V,weten,шинча́ш
1287,sich erinnern an::V,zich herinneren aan,шарна́ш
1288,vergessen::V,vergeten,монда́ш
1289,messen::V,meten,виса́ш
1290,zählen::V,tellen,шотла́ш
1291,rechnen::V,rekenen,шотла́ш
1292,lesen::V,lezen,луда́ш
1293,malen::V,schilderen,сӱретла́ш
1294,zeichnen::V,tekenen,сӱретла́ш
1295,schreiben::V,schrijven,воза́ш
1296,besitzen::V,bezitten,лия́ш
1297,kaufen::V,kopen,нала́ш
1298,verkaufen::V,verkopen,ужала́ш
1299,bezahlen::V,betalen,тӱла́ш
1300,zahlen::V,betalen,тӱла́ш
1301,beherrschen::V,beheersen,куча́ш
1302,ertragen::V,verdragen,турка́ш
