,Concept_ID,sah,bn
674,dort::ADV,онно,ওখানে
675,dorthin::ADV,онно,ওখানে
676,geradeaus::ADV,быһа,অগ্রগামী
677,geradeaus::ADV,быһаччы,অগ্রগামী
678,vorwärts::ADV,инники,সন্মুখিকে
679,rückwärts::ADV,төттөру,খিরিয়া
680,zurück::ADV,төттөрү,পিঠ
681,unten::ADV,аллара,নীচে
682,hinab::ADV,аллара,নিম্নগামী
683,oben::ADV,үөһэ,উপরে
684,hinauf::ADV,өрө,উচ্চতর অংশে
685,hinauf::ADV,үөһэ,উচ্চতর অংশে
686,überall::ADV,бэйдиэ,সর্বত্র
687,nicht::ADV,буолбатах,না
688,ein wenig::ADV,кыратык,অল্প
689,kaum::ADV,нэһиилэ,কষ্টসহকাবে
690,sehr::ADV,бэрт,খুব
691,sehr::ADV,наһаа,খুব
692,so::ADV,оччо,তত
693,so::ADV,оннук,তত
694,noch::ADV,өссө,এখন পর্যস্ত
695,nur::ADV,эрэ,শুধু
696,nur::ADV,сыччах,শুধু
697,schon::ADV,бэлиэр,ইতঃপুর্বে
698,wieder::ADV,эмиэ,আবার
699,vergebens::ADV,таак,বিফলে
700,vor::PRP,иннигэр,সম্মুখে
701,hinter::PRP,кэлин,পশ্চাতে
702,unter::PRP,-ҕа,নীচে
703,unter::PRP,оһох түгэҕэ,নীচে
704,durch::PRP,курдары,দ্বারা
705,neben::PRP,аттыгар,কাছে
706,zwischen::PRP,ыккардынан,মধ্যে
707,wegen::PRP,уҥуортан,জন্য
708,dies::PRN,ити,এটা
709,dies::PRN,бу,এটা
710,das::PRN,били,ওটা
711,alles::PRN,барыта,সব
712,ich::PRN,мин,আমি
713,du::PRN,эн,তুমি
714,er::PRN,кнни,উনি
715,wir::PRN,биһиги,আমরা
716,ihr::PRN,эһиги,তোমরা
717,sie::PRN,кинилэр,তারা
718,was::FPRN,туох,কি
719,wer::FPRN,ким,কে
720,wo::FADV,ханна,কোথায়
721,wohin::FADV,ханна,কোথায়
722,wie::FADV,хайдах,কেমন
723,warum::FADV,тоҕо,কেন
724,wieviel::FNUM,төһө,কত
725,eins::NUM,биир,অক
726,zwei::NUM,икки,দুই
727,drei::NUM,үс,তিন
728,vier::NUM,түөрт,চার
729,fünf::NUM,биэс,পাঁচ
730,sechs::NUM,алта,ছয়
731,sieben::NUM,сэттэ,সাত
732,acht::NUM,аҕыс,আট
733,neun::NUM,тоҕус,নয়
734,zehn::NUM,уон,দশ
735,elf::NUM,уон биир,এগারো
736,zwölf::NUM,уон икки,দ্বাদশ
737,zwanzig::NUM,сүүрбэ,বিশ
738,dreißig::NUM,отут,ত্রিশ
739,vierzig::NUM,түөрт уон,চল্লিশ
740,fünfzig::NUM,биэс уон,পঞ্চাশ
741,sechzig::NUM,алта уон,ষাট
742,siebzig::NUM,сэттэ уон,সত্তর
743,achtzig::NUM,аҕыс уон,আশি
744,neunzig::NUM,тоҕус уонус,নব্বুই
745,hundert::NUM,сүүс,শত
746,tausend::NUM,тыһыынча,হাজার
747,und::CNJ,да,আর
748,und::CNJ,да,এবং
749,und::CNJ,уонна,আর
750,und::CNJ,уонна,এবং
751,und::CNJ,итиэннэ,আর
752,und::CNJ,итиэннэ,এবং
753,oder::CNJ,эбэтэр,বা
754,stehen::V,тур,দাঁড়ানো
755,sitzen::V,олор,বসা
756,liegen::V,сыт,শোয়া
757,hängen::V,санньылый,ঝোলা
758,werden::V,буол,হইয়া উঠা
759,passieren::V,буол,ঘটা
760,beginnen::V,саҕалан,আরম্ভ হওয়া
761,enden::V,бүт,শেষ হওয়া
762,wechseln::V,уларый,রূপাস্তর করা
763,aufgehen[Sonne]::V,ой,উদিত হওয়া
764,untergehen[Sonne]::V,киир,অস্ত যাওয়া
765,scheinen[Sonne]::V,сырдат,আলো দেওয়া
766,donnern::V,эт,বজ্রধ্বনি করা
767,wehen::V,үр,প্রবাহিত হওয়া
768,strömen::V,кутулун,প্রবাহিত হওয়া
769,fließen::V,сүүр,ছুটা
770,sich drehen::V,эргий,পাক খাওয়া
771,schwanken::V,биэтэҥнээ,দোলা
772,schwingen::V,эйэҥнээ,দোলা
773,fallen::V,оҕут,পড়া
774,brennen::V,умай,সেঁকা
775,rauchen::V,буруолаа,ধোঁয়া ছড়ান
776,regnen::V,самыырдаа,বর্ষণ_করা
777,gefrieren::V,тоҥ,হিমায়িত হওয়া
778,tauen::V,ир,গলা
779,schmelzen::V,уулун,গলা
780,trocknen::V,куур,শুষ্ক করা
781,sieden::V,оргуй,ফোঁড়া
782,faulen::V,сытый,ক্ষয় হওয়া
783,verfaulen::V,сытыйан_хаал,ক্ষয় হওয়া 
784,reißen::V,хайыт,ছিঁড়া
785,reißen::V,быһытталан,ছিঁড়া
786,versinken::V,тимир,ডুবা
787,versinken::V,батылын,ডুবা
788,vergehen::V,дьай,যাওয়া
789,erscheinen::V,көһүн,আসা
790,verschwinden::V,сүт,অদৃশ্য হওয়া
791,sinken::V,намтаа,হ্রাস হওয়া
792,abnehmen::V,аччаа,হ্রাস হওয়া
793,zunehmen::V,элбээ,বৃদ্ধি পাওয়া
794,steigen::V,үрдээ,ওঠা
795,wachsen::V,үүн,বড় হওয়া
796,glänzen::V,кылбай,জ্বলা
797,funkeln::V,күлүмнээ,জ্বল্জ্বল করা
798,funkeln::V,күлүмүрдээ,জ্বল্জ্বল করা
799,lärmen::V,тыаһаа,
800,läuten::V,собуоннаа,রুসুঝুসু করা
801,klingeln::V,линкинээ,বাজা
802,klirren::V,айгырат,টুংটাং-শব্দ করা
803,brausen::V,сирилээ,গর্জন করা
804,rauschen::V,суугунаа,মর্মরধ্বনি করা
805,klingen::V,доргуй,শব্দ করা
806,bellen::V,үр,ঘেউ ঘেউ করা
807,heulen::V,улуй,গর্জন করা
808,blasen::V,үр,ফুঁ দেওয়া
809,pfeifen::V,иһиир,শিস্ দেওয়া
810,schreien::V,кылан,চিৎকার করা
811,schreien::V,хаһыытаа,চিৎকার করা
812,stöhnen::V,ынчыктаа,গোঁ-গো করা
813,zittern::V,титирээ,কাঁপা
814,zittern::V,дьигиһий,কাঁপা
815,leben::V,олор,বাঁচা
816,geboren werden::V,төрөө,জন্মানো
817,atmen::V,тыын,শ্বাস ফেলা
818,trinken::V,ис,পান করা
819,essen::V,аһаа,ভক্ষণ করা
820,schlucken::V,ыйыһын,গেলা
821,müde werden::V,сылай,পরিশ্রান্ত হওয়া
822,einschlafen::V,утуйан хаал,নিদ্রামগ্ন হওয়া
823,schlafen::V,утуй,নিদ্রা যাওয়া
824,schlafen::V,утуйа сыт,নিদ্রা যাওয়া
825,aufwachen::V,уһугун,জাগা
826,aufstehen::V,тур,জাগা
827,sich erholen::V,сынньан,আরাম করা
828,krank werden::V,ыарый,অসুস্থ হত্তয়া
829,krank sein::V,ыарый,রূগ্ণ হত্তয়া
830,krank sein::V,ыарыт,রূগ্ণ হত্তয়া
831,schmerzen::V,ыарыт,কন্কন করা
832,husten::V,сөтөлүн,কাশা
833,genesen::V,көн,আরোগ্য হওয়া
834,sterben::V,өл,মারা যাওয়া
835,umkommen::V,өл,মারা যাওয়া
836,umkommen::V,оҕут,মারা যাওয়া
837,sich bewegen::V,хамсаа,চলা
838,sich rühren::V,хамсаа,নড়া
839,sich erheben::V,тур,উদিত হওয়া
840,sich setzen::V,олор,বসা
841,hinfallen::V,оҕут,পড়া
842,laufen::V,хаам,হাঁটা
843,schreiten::V,атыллаа,হাঁটা
844,spazierengehen::V,дьаарбай,পায়চারি করা
845,eilen::V,тиэтэй,ত্বরাম্বিত করা
846,sich beeilen::V,ыксаа,ত্বরাম্বিত করা
847,sausen::V,элээр,ধেয়ে যাওয়া
848,rennen::V,сүүрэкэлээ,চলা
849,springen::V,ой,লাফানো
850,springen::V,ыстан,লাফানো
851,klettern::V,ытын,আরোহণ করা
852,schaukeln::V,эйэҥнээ,দোলা
853,schaukeln::V,биэрэҥнээ,দোলা
854,kriechen::V,сыыл,হামাগুড়ি দেওয়া
855,schwimmen::V,уһун,সাঁতার কাটা
856,schwimmen::V,харбаа,সাঁতার কাটা
857,tauchen::V,умус,ডোবা
858,rudern::V,эрт,দাঁড় টানা
859,fahren::V,айаннаа,চালান
860,fliegen::V,көт,ওড়া
861,gehen::V,бар,যাওয়া
862,weggehen::V,бар,প্রস্থান করা
863,abfahren::V,бар,প্রস্থান করা
864,anhalten::V,тохтоо,থামা
865,hineingehen::V,киир,ঢোকা
866,eintreten::V,киир,ঢোকা
867,kommen::V,кэл,আসা
868,ankommen::V,кэл,আসা
869,ankommen::V,тиий,আসা
870,zurückkommen::V,төнүн,ফিরা
871,bleiben::V,хаал,থাকা
872,warten::V,көһүт,অপেক্ষা করা
873,erwarten::V,күүт,অপেক্ষা করা
874,erwarten::V,көһүт,অপেক্ষা করা
875,suchen::V,ирдээ,খোঁজ করা
876,suchen::V,көрдөө,খোঁজ করা
877,finden::V,бул,পাওয়া
878,versuchen::V,сорун,পরখ করা
879,vorbereiten::V,бэлэмнээ,প্রস্তুত করা
880,lieben::V,таптаа,ভালবাসা
881,mögen::V,сөбүл,পছন্দ করা
882,lachen::V,күл,হাসা
883,rühren::V,долгут,হৃদয়ম্পর্শ করা
884,weinen::V,ытаа,কাঁদা
885,schimpfen::V,үөҕүс,নালিশ করা
886,sich ärgern::V,кыыһыр,রাগ হত্তয়া
887,sich ärgern::V,кыйахан,রাগ হত্তয়া
888,sich fürchten::V,куттан,ভয় করা
889,sich fürchten::V,дьиксин,ভয় করা
890,fürchten::V,дьиксин,ডরা
891,fürchten::V,куттан,ডরা
892,fliehen::V,күрээ,পালানো
893,flüchten::V,күрээ,পালানো
894,sehen::V,көр,দেখা
895,anschauen::V,көр,দেখা
896,ansehen::V,көр,দেখা
897,hören::V,бил,শোনা
898,hören::V,иһит,শোনা
899,zuhören::V,иһит,শোনা
900,probieren::V,боруобалаан көр,পরখ করা
901,probieren::V,амсайан көр,পরখ করা
902,riechen::V,сытырҕаа,শুঁকা
903,fühlen::V,бил,অনুভব করা
904,scheinen::V,көһүн,মনে হত্তয়া
905,zu sehen sein::V,көһүн,দেখা দেত্তয়া
906,vernehmen::V,иһит,শোনা
907,frieren::V,тоҥ,শীত লাগা
908,frieren::V,үлүй,শীত লাগা
909,tun::V,гын,করা
910,können::V,кыай,পারা
911,wollen::V,баҕар,ইচ্ছা করা
912,anfangen::V,саҕалаа,আরম্ভ করা
913,beenden::V,бүтэр,শেষ করা
914,aufhören::V,уурай,থামা
915,gelingen::V,сатан,সিদ্ধিলাভ করা
916,geraten::V,баар буолан биэр,পরিণত হত্তয়া
917,geraten::V,баар буола тус,পরিণত হত্তয়া
918,geraten::V,буолан таҕыс,পরিণত হত্তয়া
919,öffnen::V,ас,খোলা
920,schließen::V,сап,বন্ধ করা
921,schließen::V,хатаа,বন্ধ করা
922,stellen::V,уур,স্থাপন করা
923,stellen::V,туруор,স্থাপন করা
924,setzen::V,туруор,স্থাপন করা
925,setzen::V,уур,স্থাপন করা
926,legen::V,уур,স্থাপন করা
927,berühren::V,тыыт,স্পর্শ করা
928,berühren::V,таарый,স্পর্শ করা
929,verbinden::V,кэлгий,সংযুক্ত করা
930,bedecken::V,бүрүй,ঢাকা
931,aufhängen::V,ыйаа,ঝুলানো
932,anzünden::V,умат,জ্বালান
933,aufheben::V,өрө тарт,কুড়াইয়া তোলা
934,zurücklassen::V,бырах,পরিত্যাগ করা
935,verlieren::V,сүтэр,হারান
936,fallen lassen::V,түһэр,ফেলা
937,fallen lassen::V,мүлчү тут,ফেলা
938,machen::V,оҥор,গঠন করা
939,machen::V,оҥоһун,গঠন করা
940,herstellen::V,оҥор,সৃষ্টি করা
941,bauen::V,тут,নির্মাণ করা
942,reparieren::V,абырахтаа,মেরামত করা
943,verbessern::V,тупсар,উন্নতিলাভ করা
944,ändern::V,уларыт,পরিবর্তিত করা
945,graben::V,хас,খনন করা
946,beugen::V,бокут,নোয়া
947,beugen::V,токурут,নোয়া
948,beugen::V,бүк баттаа,নোয়া
949,biegen::V,иэх,নোয়া
950,biegen::V,өҕүлүннэр,নোয়া
951,drehen::V,эргит,ঘোরান
952,drehen::V,эргичит,ঘোরান
953,wenden::V,эргилин,উলটাইয়া দেত্তয়া
954,umdrehen::V,түҥнэр,উলটানো
955,heben::V,көтөх,উত্তোলন করা
956,hochheben::V,таһаар,উঁচু করা
957,ergreifen::V,тут,দখল করা
958,halten::V,тут,ধরা
959,drücken::V,ык,টেপা
960,schieben::V,ас,ঠেলা
961,kratzen::V,кыһыы,চাঁচা
962,lecken::V,салаа,চাটা
963,beißen::V,ытыр,দংশন করা
964,abreißen::V,быһа тарт,বিচ্ছিন্ন করা
965,abreißen::V,туура тарт,বিচ্ছিন্ন করা
966,abschneiden::V,быс,বিচ্ছিন্ন করা
967,abschneiden::V,быһан ыл,বিচ্ছিন্ন করা
968,abschneiden::V,быһа баттаа,বিচ্ছিন্ন করা
969,binden::V,кэлгий,বন্ধন করা
970,stecken::V,батары ас,বিদ্ধ করা
971,brechen::V,тоһут,ভাঙা
972,klopfen::V,тоҥсуй,আঘাত করা
973,hauen::V,оҕус,আঘাত করা
974,kleben::V,силимнээ,সাঁটা
975,reiben::V,аал,ঘষা
976,streichen::V,сыбаа,ছড়াইয়া
977,schleifen::V,чочуй,ধার দেওয়া
978,schneiden::V,быс,কাটা
979,rütteln::V,иэҕэҥнэт,নাড়ান
980,schütteln::V,сахсый,নড়া
981,schwenken::V,дайбаа,দোলা
982,schütten::V,кут,বর্ষণ করা
983,füllen::V,толор,পরিপূর্ণ করা
984,einwickeln::V,суулаа,মুড়া
985,tragen::V,ит,বহন করা
986,schleppen::V,сос,টানা
987,ziehen::V,тарт,টানা
988,aufbewahren::V,уур,রাখা
989,aufbewahren::V,харай,রাখা
990,werfen::V,бырах,ছুড়া
991,fangen::V,хап,লোফা
992,packen::V,тут,ধরা
993,verstecken::V,саһыар,গোপন করা
994,teilen::V,үллэр,বিভক্ত করা
995,schicken::V,ыыт,প্রেরণ করা
996,bringen::V,аҕал,আনা
997,hinzufügen::V,эп,একত্র করা
998,bekommen::V,ыл,পাওয়া
999,bekommen::V,булун,পাওয়া
1000,erhalten::V,ыл,পাওয়া
1001,nehmen::V,ыл,নেওয়া
1002,wählen::V,быыбардаа,বাছা
1003,auswählen::V,тал,বাছা
1004,bewahren::V,харай,বাঁচাইয়া রাখা
1005,behindern::V,мэһэйдээ,বাধা দেওয়া
1006,verderben::V,буорту гын,নষ্ট করা
1007,beschädigen::V,алдьат,ক্ষতি করা
1008,zerbrechen::V,үлтүрүт,ভাঙ্গিয়া যাওয়া
1009,zerreißen::V,хайыта тарт,ছিঁড়া
1010,zerstören::V,алдьат,বিনাশ করা
1011,verbrennen::V,уоттаа,দহন করা
1012,geben::V,биэр,দেওয়া
1013,reichen::V,аҕал,দেওয়া
1014,schenken::V,бэлэхтээ,উপহার দেত্তয়া
1015,versprechen::V,эрэннэр,প্রতিশ্রুতি দেওয়া
1016,wünschen::V,баҕар,আকাঙ্ক্ষা করা
1017,loben::V,хайҕаа,প্রশংসা করা
1018,küssen::V,уураа,চুম্বন করা
1019,wiegen::V,бигээ,দুলানো
1020,zudecken::V,сап,ঢাকা
1021,zudecken::V,бүрүй,ঢাকা
1022,wecken::V,уһугуннар,জাগানো
1023,zeigen::V,көрдөр,দেখানো
1024,führen::V,салай,পথ দেখানো
1025,lehren::V,үөрэт,শেখানো
1026,unterrichten::V,үөрэт,শিক্ষা দেওয়া
1027,aufziehen::V,иит,পালন করা
1028,leiten::V,салай,পরিচালনা করা
1029,antreiben::V,кыһай,চালনা করা
1030,lassen::V,күһэй,অনুমতি দেওয়া
1031,einladen::V,ыҥыр,নিমন্ত্রণ করা
1032,vereinigen::V,холбоо,এক করা
1033,vereinigen::V,түм,এক করা
1034,besuchen::V,сырыт,দেখিতে যাওয়া
1035,besuchen::V,билсэ сырыт,দেখিতে যাওয়া
1036,treffen::V,көрүс,সন্মুখীন হওয়া
1037,sich versammeln::V,мүһүн,জড়ো হওয়া
1038,sich versammeln::V,түмүс,জড়ো হওয়া
1039,spielen::V,оонньоо,খেলা
1040,singen::V,ыллаа,গাওয়া
1041,tanzen::V,үҥкүүлээ,নাচা
1042,sich trennen::V,араҕыс,পৃথক করা
1043,verlassen::V,хааллар,পরিত্যাগ করা
1044,retten::V,өрүһүй,উদ্ধার করা
1045,bewachen::V,араҥаччылаа,পাহারা দেওয়া
1046,schützen::V,көмүскээ,রক্ষা করা
1047,verteidigen::V,көмүскээ,রক্ষা করা
1048,sich schlagen::V,охсус,লড়াই করা
1049,schießen::V,ытыалаа,তীরবেগে ছোটা
1050,siegen::V,хот,জেতা
1051,siegen::V,кыай,জেতা
1052,ärgern::V,кыыһырт,বিরক্ত করা
1053,schlagen::V,оҕус,আঘাত করা
1054,treten::V,тэп,লাথি মারা
1055,stechen::V,кэй,দংশন করা
1056,stoßen::V,кэп,ঠেলা
1057,stoßen::V,үтүрүй,ঠেলা
1058,stehlen::V,уор,অপহরণ করা
1059,stören::V,мэһэйдээ,ঘাঁটান
1060,belästigen::V,батар,বিরক্ত করা
1061,verbergen::V,кистээ,গোপন করা
1062,täuschen::V,албыннаа,প্রবঞ্চনা করা
1063,betrügen::V,албыннаа,প্রতারণা করা
1064,töten::V,өлөр,হত্যা করা
1065,wohnen::V,олор,বাস করা
1066,arbeiten::V,үлэлээ,কাজ করা
1067,sammeln::V,мус,সংগ্রহ করা
1068,sammeln::V,хомуй,সংগ্রহ করা
1069,pflücken::V,үргээ,চয়ন করা
1070,jagen::V,бултаа,শিকার করা
1071,fischen::V,балыктаа,মাছ ধরা
1072,fassen::V,тут,ধরা
1073,hüten::V,манаа,যুথভুক্ত করা
1074,treiben::V,үүр,চালনা করা
1075,anbinden::V,баай,বন্ধন করা
1076,füttern::V,аһат,ভোজন করানো
1077,melken::V,ыа,দুগ্ধ দোহন করা
1078,hacken::V,кэрт,কাটা
1079,gießen::V,сиигирт,বর্ষণ করা
1080,reifen::V,бус,পাকা
1081,zubereiten::V,бэлэмнээ,রন্ধন করা
1082,kochen::V,буһар,রন্ধন করা
1083,backen::V,буһар,সেকা
1084,braten::V,хооруй,ভাজা
1085,braten::V,ыһаарылаа,ভাজা
1086,braten::V,соркуойдаа,ভাজা
1087,umrühren::V,былаа,নড়ানো
1088,stricken::V,өр,বোনা
1089,nähen::V,иистэн,সেলাই করা
1090,färben::V,кырааскалаа,রঞ্জিত করা
1091,reinigen::V,ыраастаа,পরিষ্কার করা
1092,waschen::V,сууй,পরিষ্কার করা
1093,abwischen::V,сот,মুছা
1094,spülen::V,сайҕаа,পরিষ্কার করা
1095,fegen::V,сиппий,ঝাঁট দেওয়া
1096,kehren::V,харбаа,ঝাঁট দেওয়া
1097,baden::V,сөтүөлээ,অবগাহন করা
1098,sich waschen::V,суун,ধোয়া
1099,ausziehen::V,уһул,খুলা
1100,anziehen::V,кэтэрт,গায়ে দেত্তয়া
1101,sich anziehen::V,таҥын,পোশাক পরা
1102,kämmen::V,тараа,আঁচড়ানো
1103,schmücken::V,симээ,সাজান করা
1104,sagen::V,диэ,উচ্চারণ করা
1105,sprechen::V,эт,বলা
1106,sprechen::V,саҥар,বলা
1107,reden::V,кэпсэт,আলাপ করা
1108,sich unterhalten::V,кэпсэт,আড্ডা দেওয়া
1109,fragen::V,ыйыт,জিজ্ঞাসা করা
1110,bitten::V,көрдөс,প্রার্থনা করা
1111,erzählen::V,кэпсээ,বর্ণনা করা
1112,erzählen::V,сэһэргээ,বর্ণনা করা
1113,mitteilen::V,биллэр,বলা
1114,nennen::V,ааттаа,নাম দেওয়া
1115,rufen::V,ыҥыр,আমন্ত্রণ করা
1116,prahlen::V,чабылан,বড়াই করা
1117,prahlen::V,киһиргээ,বড়াই করা
1118,übersetzen::V,тылбаастаа,ভাষাস্তরিত করা
1119,denken::V,санаа,ভাবা
1120,denken::V,толкуйдаа,ভাবা
1121,glauben::V,итэҕэй,বিশ্বাস করা
1122,bemerken::V,бэлиэтээ,লক্ষ্য করা
1123,erkennen::V,бил,চিনিতে পারা
1124,begreifen::V,өйдөө,উপলব্ধি করা
1125,verstehen::V,өйдөө,উপলব্ধি করা
1126,lernen::V,үөрэн,শেখা
1127,wissen::V,бил,জানা
1128,sich erinnern an::V,аҕын,মনে করা
1129,vergessen::V,умун,বিস্মৃত হওয়া
1130,messen::V,кэмнээ,মাপা
1131,messen::V,кээмэйдээ,মাপা
1132,zählen::V,аах,গণনা করা
1133,rechnen::V,аах,হিসাব করা
1134,lesen::V,аах,পাঠ করা
1135,malen::V,уруһуйдаа,আঁকা
1136,zeichnen::V,уруһуйдаа,ছকা
1137,schreiben::V,суруй,লেখা
1138,besitzen::V,баһылаа,অধিকার করা
1139,kaufen::V,атыылас,ক্রয় করা
1140,verkaufen::V,атыылаа,বেচা
1141,bezahlen::V,төлөө,প্রদান করা
1142,zahlen::V,төлөө,প্রদান করা
1143,beherrschen::V,баһылаа,শাসন করা
1144,ertragen::V,тулуй,বহন করা
