,Concept_ID,bg,el
757,reich::A,богат,πλούσιος
758,bekannt::A,познат,γνωστός
759,bekannt::A,известен,γνωστός
760,berühmt::A,почут,περίφημος
761,berühmt::A,почут,ξακουσμένος
762,berühmt::A,известен,περίφημος
763,berühmt::A,известен,ξακουσμένος
764,fremd::A,чужд,ξένος
765,verschieden::A,разен,διαφορετικός
766,verschieden::A,различен,διαφορετικός
767,nah::A,близък,κοντινός
768,fern::A,далечен,μακριά
769,linker::A,ляв,αριστερός
770,rechter::A,прав,δεξιός
771,anderer::A,друг,άλλος
772,erster::A,пръв,πρώτος
773,erster::A,първи,πρώτος
774,zweiter::A,втори,δεύτερος
775,dritter::A,трети,τρίτος
776,letzter::A,последен,τελευταίος
777,allein::ADV,само,μόνος
778,auf einmal::ADV,същевременно,εφάπαξ
779,zusammen::ADV,заедно,μαζί
780,lange::ADV,дълго,πολύν καιρό
781,plötzlich::ADV,изведнъж,έξαφνα
782,sofort::ADV,веднага,αμέσως
783,später::ADV,по-късно,αργότερα
784,jetzt::ADV,сега,τώρα
785,heute::ADV,днес,σήμερα
786,morgen::ADV,утре,αύριο
787,bald::ADV,скоро,σε λίγο
788,bald::ADV,скоро,εντός ολίγου
789,dann::ADV,после,ύστερα
790,dann::ADV,тогава,ύστερα
791,gestern::ADV,вчера,χτες
792,einst::ADV,някога,ποτέ
793,einst::ADV,някога,άλλοτε
794,damals::ADV,тогава,τότε
795,danach::ADV,после,μετά
796,danach::ADV,после,ύστερα
797,danach::ADV,след това,μετά
798,danach::ADV,след това,ύστερα
799,vorher::ADV,преди,πριν
800,vorher::ADV,преди,προηγουμένως
801,vorher::ADV,преди това,πριν
802,vorher::ADV,преди това,προηγουμένως
803,zuerst::ADV,най-напред,πρώτα
804,einmal::ADV,веднъж,μία φορά
805,einmal::ADV,един път,μία φορά
806,manchmal::ADV,понякога,κάποτε
807,oft::ADV,често,συχνά
808,oft::ADV,често,πολλές φορές
809,immer::ADV,винаги,πάντα
810,immer::ADV,винаги,πάντοτε
811,niemals::ADV,никога,ποτέ
812,hier::ADV,тук,εδώ
813,hier::ADV,тука,εδώ
814,hierhin::ADV,насам,εδώ
815,von hier::ADV,оттук,από δω
816,von hier::ADV,оттука,από δω
817,dort::ADV,там,εκεί
818,dorthin::ADV,натам,προς τα κει
819,dorthin::ADV,нататък,προς τα κει
820,geradeaus::ADV,направо,κατευθείαν
821,vorwärts::ADV,напред,εμπρός
822,rückwärts::ADV,назад,πίσω
823,zurück::ADV,обратно,πίσω
824,unten::ADV,долу,κάτω
825,hinab::ADV,надолу,προς τα κάτω
826,oben::ADV,горе,πάνω
827,oben::ADV,горе,επάνω
828,hinauf::ADV,нагоре,προς τα πάνω
829,überall::ADV,навсякъде,παντού
830,nicht::ADV,не,δεν
831,ein wenig::ADV,малко,λιγάκι
832,kaum::ADV,едва,μόλις
833,kaum::ADV,едвам,μόλις
834,sehr::ADV,много,πολύ
835,sehr::ADV,твърде,πολύ
836,so::ADV,тъй,έτσι
837,so::ADV,така,έτσι
838,noch::ADV,още,ακόμα
839,nur::ADV,само,μόνο
840,schon::ADV,вече,ήδη
841,schon::ADV,вече,κιόλας
842,wieder::ADV,пак,ξανά
843,wieder::ADV,отново,ξανά
844,vergebens::ADV,напразно,μάταια
845,vor::PRP,пред,μπροστά σε
846,vor::PRP,пред,μπροστά από
847,hinter::PRP,зад,πίσω από 
848,unter::PRP,под,υπό
849,unter::PRP,под,κάτω από
850,durch::PRP,през,διά
851,durch::PRP,през,διά μέσου
852,neben::PRP,до,δίπλα σε
853,neben::PRP,при,δίπλα σε
854,zwischen::PRP,между,μεταξύ
855,zwischen::PRP,между,ανάμεσα σε
856,zwischen::PRP,помежду,μεταξύ
857,zwischen::PRP,помежду,ανάμεσα σε
858,wegen::PRP,заради,για
859,wegen::PRP,заради,λόγω
860,dies::PRN,този,αυτό
861,das::PRN,туй,το
862,das::PRN,това,το
863,alles::PRN,всичко,όλα
864,ich::PRN,аз,εγώ
865,du::PRN,ти,σύ
866,du::PRN,ти,εσύ
867,er::PRN,той,αυτός
868,wir::PRN,ние,εμείς
869,ihr::PRN,вие,εσείς
870,sie::PRN,те,αυτοί
871,was::FPRN,що,τι
872,was::FPRN,какво,τι
873,wer::FPRN,кой,ποιος
874,wo::FADV,къде,πού
875,wohin::FADV,накъде,πού
876,wohin::FADV,накъде,για πού
877,wohin::FADV,накъдето,πού
878,wohin::FADV,накъдето,για πού
879,wie::FADV,как,πώς
880,warum::FADV,защо,γιατί
881,wieviel::FNUM,колко,πόσος
882,eins::NUM,един,ένα
883,zwei::NUM,два,δύο
884,drei::NUM,три,τρία
885,drei::NUM,три,τρεις
886,vier::NUM,четири,τέσσερα
887,vier::NUM,четири,τέσσερις
888,fünf::NUM,пет,πέντε
889,sechs::NUM,шест,έξι
890,sieben::NUM,седем,εφτά
891,acht::NUM,осем,οχτώ
892,neun::NUM,девет,εννιά
893,zehn::NUM,десет,δέκα
894,elf::NUM,единайсет,έντεκα
895,elf::NUM,единадесет,έντεκα
896,zwölf::NUM,дванайсет,δώδεκα
897,zwölf::NUM,дванадесет,δώδεκα
898,zwanzig::NUM,двайсет,είκοσι
899,zwanzig::NUM,двадесет,είκοσι
900,dreißig::NUM,тридесет,τριάντα
901,vierzig::NUM,четиридесет,σαράντα
902,fünfzig::NUM,петдесет,πενήντα
903,sechzig::NUM,шестдесет,εξήντα
904,siebzig::NUM,седемдесет,εβδομήντα
905,achtzig::NUM,осемдесет,ογδόντα
906,neunzig::NUM,деветдесет,ενενήντα
907,hundert::NUM,сто,εκατό
908,tausend::NUM,хиляда,χίλιοι
909,und::CNJ,а,και
910,und::CNJ,та,και
911,oder::CNJ,или,ή
912,stehen::V,стоя,στέκομαι
913,stehen::V,стоя,είμαι όρθιος
914,sitzen::V,седя,κάθομαι
915,liegen::V,лежа,είμαι ξαπλωμένος
916,hängen::V,вися,κρέμομαι
917,werden::V,бъда,γίνομαι
918,werden::V,стана,γίνομαι
919,passieren::V,случа се,συμβαίνω
920,beginnen::V,започна,αρχίζω
921,enden::V,свърша,τελειώνω
922,wechseln::V,променям,αλλάζω
923,aufgehen[Sonne]::V,изгрея,βγαίνω
924,aufgehen[Sonne]::V,изгрея,ανατέλλω
925,untergehen[Sonne]::V,заляза,δύω
926,untergehen[Sonne]::V,заляза,βασιλεύω
927,scheinen[Sonne]::V,грея,λάμπω
928,scheinen[Sonne]::V,светя,λάμπω
929,donnern::V,гърмя,βροντώ
930,wehen::V,вея,φυσώ
931,wehen::V,духам,φυσώ
932,strömen::V,тека,ρέω
933,strömen::V,тека,τρέχω
934,strömen::V,лея се,ρέω
935,strömen::V,лея се,τρέχω
936,fließen::V,тека,ρέω
937,sich drehen::V,въртя се,γυρίζω
938,sich drehen::V,въртя се,στρέφομαι
939,schwanken::V,клатя се,ταλαντεύομαι
940,schwingen::V,трептя,αιωρούμαι
941,schwingen::V,трептя,ταλαντεύομαι
942,fallen::V,падам,πέφτω
943,brennen::V,горя,καίω
944,rauchen::V,димя,καπνίζω
945,regnen::V,вали дъжд,βρέχω
946,gefrieren::V,замръзна,παγώνω
947,tauen::V,топя се,λειώνω
948,schmelzen::V,разтопя се,λειώνω
949,trocknen::V,съхна,στεγνώνω
950,sieden::V,вря,βράζω
951,sieden::V,кипя,βράζω
952,faulen::V,гния,σαπίζω
953,verfaulen::V,изгния,σαπίζω
954,reißen::V,напукам се,σχίζω
955,versinken::V,потъна,βουλιάζω
956,versinken::V,потъна,βυθίζομαι
957,vergehen::V,минавам,περνώ
958,erscheinen::V,явя се,εμφανίζομαι
959,verschwinden::V,изчезна,χάνομαι
960,verschwinden::V,изчезна,εξαφανίζομαι
961,sinken::V,падна,κατεβαίνω
962,abnehmen::V,отслабна,μειώνομαι 
963,zunehmen::V,нарасна,αυξάνω
964,zunehmen::V,нарасна,μεγαλώνω
965,steigen::V,увелича се,ανεβαίνω
966,steigen::V,покачвам се,ανεβαίνω
967,wachsen::V,раста,μεγαλώνω
968,glänzen::V,лъщя,γυαλίζω
969,glänzen::V,блестя,γυαλίζω
970,funkeln::V,искря,αστράφτω
971,funkeln::V,искря,σπιθοβολώ
972,lärmen::V,шумя,θορυβώ
973,läuten::V,звъня,χτυπώ 
974,klingeln::V,звъня,κουδουνίζω
975,klirren::V,звънтя,κουδουνίζω
976,klirren::V,дрънкам,κουδουνίζω
977,brausen::V,буча,βουΐζω
978,rauschen::V,шумя,βουΐζω
979,klingen::V,звуча,ηχώ
980,bellen::V,лая,γαυγίζω
981,heulen::V,вия,ουρλιάζω
982,heulen::V,рева,ουρλιάζω
983,blasen::V,духна,φυσώ
984,pfeifen::V,свиря,σφυρίζω
985,schreien::V,крещя,κραυγάζω
986,stöhnen::V,стена,βογγώ
987,stöhnen::V,пъшкам,βογγώ
988,zittern::V,треперя,τρέμω
989,leben::V,живея,ζω
990,geboren werden::V,родя се,γεννιέμαι
991,atmen::V,дишам,αναπνέω
992,trinken::V,пия,πίνω
993,essen::V,ям,τρώω
994,schlucken::V,гълтам,καταπίνω
995,müde werden::V,уморя се,κουράζομαι
996,einschlafen::V,заспя,αποκοιμιέμαι
997,schlafen::V,спя,κοιμάμαι
998,aufwachen::V,събудя се,ξυπνώ
999,aufstehen::V,стана,σηκώνομαι
1000,sich erholen::V,отдъхвам си,ξεκουράζομαι
1001,krank werden::V,заболея,αρρωσταίνω
1002,krank sein::V,боледувам,ασθενώ
1003,schmerzen::V,боля,πονώ
1004,husten::V,кашлям,βήχω
1005,genesen::V,оздравея,θεραπεύομαι
1006,sterben::V,умра,πεθαίνω
1007,umkommen::V,загина,πεθαίνω
1008,sich bewegen::V,движа се,κουνιέμαι
1009,sich bewegen::V,мърдам се,κουνιέμαι
1010,sich rühren::V,движа се,σαλεύω
1011,sich erheben::V,стана,επαναστατώ
1012,sich setzen::V,седна,κάθομαι
1013,hinfallen::V,падна,πέφτω κάτω
1014,laufen::V,ходя,τρέχω
1015,schreiten::V,крача,βαδίζω
1016,spazierengehen::V,разхождам се,κάνω βόλτα
1017,spazierengehen::V,разхождам се,πηγαίνω περίπατο
1018,eilen::V,бързам,σπεύδω
1019,sich beeilen::V,побързам,βιάζομαι
1020,sausen::V,тичам,τρέχω γρήγορα
1021,rennen::V,бягам,τρέχω
1022,springen::V,скачам,πηδώ
1023,klettern::V,катеря се,σκαρφαλώνω
1024,schaukeln::V,люлея се,κουνιέμαι
1025,kriechen::V,лазя,έρπω
1026,kriechen::V,лазя,σέρνομαι
1027,kriechen::V,пълзя,έρπω
1028,kriechen::V,пълзя,σέρνομαι
1029,schwimmen::V,плувам,κολυμπώ
1030,tauchen::V,гмуркам се,βουτώ
1031,rudern::V,греба,κωπηλατώ
1032,fahren::V,пътувам,πηγαίνω
1033,fliegen::V,летя,πετώ
1034,fliegen::V,хвърча,πετώ
1035,gehen::V,ида,βαδίζω
1036,gehen::V,ида,πηγαίνω
1037,gehen::V,вървя,βαδίζω
1038,gehen::V,вървя,πηγαίνω
1039,weggehen::V,отида си,φεύγω
1040,abfahren::V,отпътувам,ξεκινώ
1041,abfahren::V,отпътувам,αναχωρώ
1042,anhalten::V,спра се,σταματώ
1043,hineingehen::V,влизам,μπαίνω
1044,eintreten::V,вляза,μπαίνω
1045,eintreten::V,вляза,εισέρχομαι
1046,kommen::V,ида,έρχομαι
1047,kommen::V,дойда,έρχομαι
1048,ankommen::V,пристигна,φτάνω
1049,zurückkommen::V,върна се,επιστρέφω
1050,bleiben::V,остана,μένω
1051,warten::V,чакам,περιμένω
1052,erwarten::V,очаквам,αναμένω
1053,erwarten::V,очаквам,περιμένω
1054,suchen::V,търся,ψάχνω
1055,finden::V,намеря,βρίσκω
1056,versuchen::V,опитам,προσπαθώ
1057,vorbereiten::V,подготвя,προετοιμάζω
1058,lieben::V,любя,αγαπώ
1059,mögen::V,обичам,μου αρέσει
1060,lachen::V,смея се,γελώ
1061,rühren::V,трогна,συγκινώ
1062,weinen::V,плача,κλαίω
1063,schimpfen::V,ругая,βρίζω
1064,schimpfen::V,псувам,βρίζω
1065,sich ärgern::V,ядосам се,θυμώνω
1066,sich fürchten::V,боя се,φοβάμαι
1067,sich fürchten::V,страхувам се,φοβάμαι
1068,fürchten::V,боя се от,φοβάμαι
1069,fürchten::V,страхувам се от,φοβάμαι
1070,fliehen::V,бягам,φεύγω
1071,flüchten::V,бягам,δραπετεύω
1072,flüchten::V,избягам,δραπετεύω
1073,sehen::V,видя,βλέπω
1074,anschauen::V,гледам,κοιτάζω
1075,ansehen::V,поглеждам,βλέπω
1076,hören::V,чувам,ακούω
1077,zuhören::V,слушам,ακούω
1078,probieren::V,опитам,δοκιμάζω
1079,riechen::V,подуша,μυρίζω
1080,riechen::V,подуша,οσφραίνομαι
1081,fühlen::V,усещам,αισθάνομαι
1082,fühlen::V,чувствувам,αισθάνομαι
1083,scheinen::V,изглеждам,φαίνομαι
1084,zu sehen sein::V,виждам се,φαίνομαι
1085,vernehmen::V,доловя,ακούω
1086,vernehmen::V,доловя,μαθαίνω
1087,frieren::V,мръзна,κρυώνω
1088,tun::V,правя,κάνω
1089,können::V,мога,ξέρω
1090,können::V,мога,μπορώ
1091,wollen::V,ща,θέλω
1092,wollen::V,искам,θέλω
1093,anfangen::V,започна,αρχίζω
1094,beenden::V,свърша,τελειώνω
1095,beenden::V,завърша,τελειώνω
1096,aufhören::V,престана,παύω
1097,gelingen::V,успея,πετυχαίνω
1098,gelingen::V,сполуча,πετυχαίνω
1099,geraten::V,удам се,γίνομαι
1100,öffnen::V,отворя,ανοίγω
1101,schließen::V,затворя,κλείνω
1102,stellen::V,поставя,θέτω
1103,setzen::V,туря,θέτω
1104,legen::V,сложа,θέτω
1105,legen::V,слагам,θέτω
1106,berühren::V,докосна,εγγίζω
1107,verbinden::V,свържа,συνδέω
1108,bedecken::V,покрия,σκεπάζω
1109,aufhängen::V,закача,κρεμώ
1110,anzünden::V,запаля,ανάβω
1111,aufheben::V,вдигна,σηκώνω
1112,aufheben::V,повдигна,σηκώνω
1113,zurücklassen::V,оставя,εγκαταλείπω
1114,verlieren::V,загубя,χάνω
1115,fallen lassen::V,изпусна,αφήνω να πέσει
1116,machen::V,направя,κάνω
1117,machen::V,направя,φτιάχνω
1118,herstellen::V,произведа,κατασκευάζω
1119,bauen::V,строя,χτίζω
1120,bauen::V,строя,οικοδομώ
1121,reparieren::V,поправя,επισκευάζω
1122,reparieren::V,поправя,επιδιορθώνω
1123,verbessern::V,подобря,βελτιώνω
1124,verbessern::V,подобря,καλυτερεύω
1125,ändern::V,променя,αλλάζω
1126,graben::V,копая,σκάβω
1127,beugen::V,прегъна,λυγίζω
1128,biegen::V,прегъна,κάμπτω
1129,drehen::V,въртя,στρέφω
1130,wenden::V,обърна,γυρίζω
1131,umdrehen::V,обърна,γυρίζω
1132,heben::V,вдигам,υψώνω
1133,heben::V,вдигам,σηκώνω
1134,hochheben::V,издигна,υψώνω
1135,hochheben::V,издигна,σηκώνω
1136,ergreifen::V,хвана,πιάνω
1137,ergreifen::V,хвана,αρπάζω
1138,ergreifen::V,обхвана,πιάνω
1139,ergreifen::V,обхвана,αρπάζω
1140,halten::V,държа,βαστώ
1141,drücken::V,натискам,πιέζω
1142,drücken::V,притискам,πιέζω
1143,schieben::V,тикам,σπρώχνω
1144,kratzen::V,одраскам,γρατσουνίζω
1145,lecken::V,лижа,γλείφω
1146,lecken::V,ближа,γλείφω
1147,beißen::V,хапя,δαγκάνω
1148,beißen::V,ухапя,δαγκάνω
1149,abreißen::V,откъсна,κόβω
1150,abreißen::V,откъсна,σχίζω
1151,abschneiden::V,отрежа,αποκόπτω
1152,binden::V,вържа,δένω
1153,stecken::V,пъхна,χώνω
1154,brechen::V,троша,σπάζω
1155,klopfen::V,чукам,χτυπώ
1156,klopfen::V,чукам,τινάζω
1157,hauen::V,бия,χτυπώ
1158,kleben::V,лепя,κολλώ
1159,kleben::V,залепя,κολλώ
1160,reiben::V,трия,τρίβω
1161,reiben::V,търкам,τρίβω
1162,streichen::V,намажа,αλείφω
1163,schleifen::V,остря,ακονίζω
1164,schneiden::V,режа,κόβω
1165,rütteln::V,разтърсвам,σείω
1166,rütteln::V,разтърсвам,τινάζω
1167,schütteln::V,клатя,σείω
1168,schütteln::V,клатя,κουνώ
1169,schütteln::V,друсам,σείω
1170,schütteln::V,друсам,κουνώ
1171,schwenken::V,размахам,κουνώ
1172,schütten::V,сипя,χύνω
1173,füllen::V,напълня,γεμίζω
1174,einwickeln::V,увия,τυλίγω
1175,einwickeln::V,завия,τυλίγω
1176,tragen::V,нося,φέρνω
1177,schleppen::V,влача,κουβαλώ
1178,ziehen::V,тегля,τραβώ
1179,ziehen::V,дръпна,τραβώ
1180,aufbewahren::V,съхраня,φυλάω
1181,werfen::V,хвърля,ρίχνω
1182,fangen::V,ловя,πιάνω
1183,fangen::V,уловя,πιάνω
1184,packen::V,хвана,τσακώνω
1185,verstecken::V,крия,κρύβω
1186,verstecken::V,скрия,κρύβω
1187,teilen::V,разделя,μερίζω
1188,schicken::V,изпращам,στέλνω
1189,bringen::V,донеса,φέρνω
1190,hinzufügen::V,прибавя,προσθέτω
1191,bekommen::V,сдобия се,προσκομίζω
1192,erhalten::V,получа,παίρνω
1193,erhalten::V,получа,λαμβάνω
1194,nehmen::V,взема,πιάνω
1195,nehmen::V,взема,παίρνω
1196,wählen::V,избирам,εκλέγω
1197,auswählen::V,избера,διαλέγω
1198,bewahren::V,пазя,διατηρώ
1199,behindern::V,преча,εμποδίζω
1200,behindern::V,спъвам,εμποδίζω
1201,verderben::V,разваля,χαλώ
1202,beschädigen::V,повредя,ζημιώνω
1203,zerbrechen::V,счупя,σπάζω
1204,zerreißen::V,скъсам,σχίζω
1205,zerstören::V,разруша,καταστρέφω
1206,verbrennen::V,изгоря,καίω
1207,geben::V,дам,δίνω
1208,reichen::V,подам,δίνω
1209,schenken::V,подаря,χαρίζω
1210,versprechen::V,обещая,υπόσχομαι
1211,wünschen::V,желая,εύχομαι
1212,loben::V,хваля,επαινώ
1213,küssen::V,целувам,φιλώ
1214,wiegen::V,люлея,κουνώ
1215,wiegen::V,люлея,νανουρίζω
1216,zudecken::V,покрия,σκεπάζω
1217,wecken::V,събудя,ξυπνώ
1218,zeigen::V,покажа,δείχνω
1219,führen::V,водя,οδηγώ
1220,führen::V,заведа,οδηγώ
1221,lehren::V,уча,διδάσκω
1222,unterrichten::V,преподавам,διδάσκω
1223,aufziehen::V,отгледам,ανατρέφω
1224,leiten::V,ръководя,ηγούμαι
1225,leiten::V,ръководя,διευθύνω
1226,leiten::V,управлявам,ηγούμαι
1227,leiten::V,управлявам,διευθύνω
1228,antreiben::V,подкарвам,σπρώχνω
1229,antreiben::V,подкарвам,παρακινώ
1230,lassen::V,накарам,αφήνω
1231,einladen::V,поканя,προσκαλώ
1232,vereinigen::V,съединя,ενώνω
1233,besuchen::V,посетя,επισκέπτομαι
1234,treffen::V,срещна,συναντώ
1235,sich versammeln::V,събера се,μαζεύομαι
1236,spielen::V,играя,παίζω
1237,singen::V,пея,τραγουδώ
1238,tanzen::V,танцувам,χορεύω
1239,sich trennen::V,разделя се,αποχωρίζομαι
1240,verlassen::V,напусна,εγκαταλείπω
1241,retten::V,спася,σώζω
1242,bewachen::V,охранявам,φρουρώ
1243,schützen::V,запазя,προστατεύω
1244,verteidigen::V,защитя,υπερασπίζω
1245,sich schlagen::V,бия се,χτυπιέμαι
1246,schießen::V,стрелям,πυροβολώ
1247,siegen::V,победя,νικώ
1248,ärgern::V,ядосам,τσαντίζω
1249,schlagen::V,бия,χτυπώ
1250,schlagen::V,ударя,χτυπώ
1251,treten::V,ритам,κλοτσώ
1252,stechen::V,бодна,τρυπώ
1253,stoßen::V,бутна,ωθώ
1254,stoßen::V,бутна,σπρώχνω
1255,stoßen::V,блъсна,ωθώ
1256,stoßen::V,блъсна,σπρώχνω
1257,stören::V,смутя,διαταράσσω
1258,belästigen::V,отегча,ενοχλώ
1259,belästigen::V,безпокоя,ενοχλώ
1260,verbergen::V,скрия,κρύβω
1261,täuschen::V,измамя,παραπλανώ
1262,betrügen::V,измамя,απατώ
1263,töten::V,убия,σκοτώνω
1264,töten::V,убия,θανατώνω
1265,töten::V,умъртвя,σκοτώνω
1266,töten::V,умъртвя,θανατώνω
1267,wohnen::V,живея,μένω
1268,wohnen::V,живея,κατοικώ
1269,arbeiten::V,работя,δουλεύω
1270,arbeiten::V,работя,εργάζομαι
1271,sammeln::V,събера,μαζεύω
1272,sammeln::V,събера,συλλέγω
1273,pflücken::V,бера,κόβω
1274,pflücken::V,откъсна,κόβω
1275,jagen::V,ловувам,κυνηγώ
1276,fischen::V,ловя риба,ψαρεύω
1277,fassen::V,хвана,πιάνω
1278,hüten::V,пазя,φυλάγω
1279,hüten::V,пазя,προσέχω
1280,treiben::V,карам,οδηγώ
1281,anbinden::V,завържа,δένω
1282,füttern::V,храня,ταΐζω
1283,melken::V,доя,αρμέγω
1284,hacken::V,сека,κόβω
1285,gießen::V,полея,ποτίζω
1286,reifen::V,узрея,ωριμάζω
1287,zubereiten::V,приготвя,ετοιμάζω
1288,kochen::V,варя,βράζω
1289,backen::V,пека,ψήνω
1290,braten::V,пържа,τηγανίζω
1291,umrühren::V,разбъркам,ανακατεύω
1292,stricken::V,плета,πλέκω
1293,nähen::V,шия,ράβω
1294,färben::V,боядисам,βάφω
1295,färben::V,боядисам,χρωματίζω
1296,reinigen::V,почистя,καθαρίζω
1297,waschen::V,мия,πλένω
1298,waschen::V,пера,πλένω
1299,abwischen::V,избърша,σφουγγίζω
1300,spülen::V,плакна,ξεπλένω
1301,fegen::V,измета,σκουπίζω
1302,kehren::V,мета,σκουπίζω
1303,baden::V,къпя се,κάνω μπάνιο
1304,sich waschen::V,мия се,πλένομαι
1305,ausziehen::V,съблека,βγάζω
1306,anziehen::V,облека,φορώ
1307,sich anziehen::V,облека се,ντύνομαι
1308,kämmen::V,реша,χτενίζω
1309,kämmen::V,вчеша,χτενίζω
1310,schmücken::V,накича,στολίζω
1311,sagen::V,кажа,λέω
1312,sprechen::V,говоря,μιλώ
1313,reden::V,говоря,μιλώ
1314,reden::V,говоря,κουβεντιάζω
1315,sich unterhalten::V,разговарям,συνομιλώ
1316,sich unterhalten::V,разговарям,κουβεντιάζω
1317,fragen::V,запитам,ρωτώ
1318,bitten::V,моля,ζητώ
1319,bitten::V,моля,παρακαλώ
1320,erzählen::V,разкажа,διηγούμαι
1321,mitteilen::V,съобщя,πληροφορώ
1322,nennen::V,нарека,ονομάζω
1323,rufen::V,викам,φωνάζω
1324,rufen::V,повикам,φωνάζω
1325,prahlen::V,хваля се,καυχιέμαι
1326,übersetzen::V,преведа,μεταφράζω
1327,denken::V,мисля,σκέφτομαι
1328,glauben::V,вярвам,πιστεύω
1329,bemerken::V,забележа,παρατηρώ
1330,erkennen::V,позная,αναγνωρίζω
1331,begreifen::V,схвана,καταλαβαίνω
1332,verstehen::V,разбера,ακούω
1333,lernen::V,уча се,μαθαίνω
1334,wissen::V,зная,ξέρω
1335,sich erinnern an::V,спомня си за,θυμάμαι
1336,vergessen::V,забравя,ξεχνώ
1337,messen::V,меря,μετρώ
1338,zählen::V,броя,μετρώ
1339,rechnen::V,сметна,λογαριάζω
1340,lesen::V,чета,διαβάζω
1341,malen::V,рисувам,ζωγραφίζω
1342,zeichnen::V,рисувам,σχεδιάζω
1343,schreiben::V,пиша,γράφω
1344,besitzen::V,имам,κατέχω
1345,besitzen::V,притежавам,κατέχω
1346,kaufen::V,купя,αγοράζω
1347,kaufen::V,купувам,αγοράζω
1348,verkaufen::V,продам,πουλώ
1349,bezahlen::V,заплатя,πληρώνω
1350,zahlen::V,платя,πληρώνω
1351,beherrschen::V,владея,κυριαρχώ
1352,ertragen::V,понеса,βαστώ
1353,ertragen::V,понеса,αντέχω
1354,Platte::N,,πλάκα
1355,Stütze::N,,στήριγμα
1356,stehlen::V,,κλέβω
