,Concept_ID,el,az
727,verschieden::A,διαφορετικός,dürlü
728,nah::A,κοντινός,yaxın
729,fern::A,μακριά,uzaq
730,linker::A,αριστερός,sol
731,rechter::A,δεξιός,sağ
732,anderer::A,άλλος,başqa
733,erster::A,πρώτος,birinci
734,zweiter::A,δεύτερος,ikinci
735,dritter::A,τρίτος,üçüncü
736,letzter::A,τελευταίος,sonuncu
737,letzter::A,τελευταίος,axırıncı
738,allein::ADV,μόνος,tək
739,allein::ADV,μόνος,yalqız
740,auf einmal::ADV,εφάπαξ,birdən
741,zusammen::ADV,μαζί,birlikdə
742,lange::ADV,πολύν καιρό,uzun
743,plötzlich::ADV,έξαφνα,qəfildən
744,sofort::ADV,αμέσως,həmən
745,sofort::ADV,αμέσως,dərhal
746,später::ADV,αργότερα,sonra
747,jetzt::ADV,τώρα,indi
748,heute::ADV,σήμερα,bugün
749,morgen::ADV,αύριο,sabah
750,bald::ADV,σε λίγο,yaxında
751,bald::ADV,σε λίγο,tezliklə
752,bald::ADV,εντός ολίγου,yaxında
753,bald::ADV,εντός ολίγου,tezliklə
754,dann::ADV,ύστερα,onda
755,gestern::ADV,χτες,dünən
756,einst::ADV,ποτέ,əvvəllər
757,einst::ADV,άλλοτε,əvvəllər
758,damals::ADV,τότε,o vaxt
759,danach::ADV,μετά,sonra
760,danach::ADV,ύστερα,sonra
761,vorher::ADV,πριν,qabaqcadan
762,vorher::ADV,προηγουμένως,qabaqcadan
763,zuerst::ADV,πρώτα,əvvəl
764,einmal::ADV,μία φορά,bir dəfə
765,manchmal::ADV,κάποτε,hərdənbir
766,oft::ADV,συχνά,tez-tez
767,oft::ADV,συχνά,çox vaxt
768,oft::ADV,πολλές φορές,tez-tez
769,oft::ADV,πολλές φορές,çox vaxt
770,immer::ADV,πάντα,daimi
771,immer::ADV,πάντα,həmişə
772,immer::ADV,πάντοτε,daimi
773,immer::ADV,πάντοτε,həmişə
774,niemals::ADV,ποτέ,əsla
775,niemals::ADV,ποτέ,heç bir zaman
776,hier::ADV,εδώ,bura
777,hier::ADV,εδώ,burada
778,hierhin::ADV,εδώ,buraya
779,von hier::ADV,από δω,buradan
780,dort::ADV,εκεί,ora
781,dort::ADV,εκεί,orada
782,dorthin::ADV,προς τα κει,oraya
783,geradeaus::ADV,κατευθείαν,düz
784,vorwärts::ADV,εμπρός,irəli
785,rückwärts::ADV,πίσω,geri
786,zurück::ADV,πίσω,geriyə
787,unten::ADV,κάτω,aşağıda
788,hinab::ADV,προς τα κάτω,aşağı
789,oben::ADV,πάνω,yuxarıda
790,oben::ADV,επάνω,yuxarıda
791,hinauf::ADV,προς τα πάνω,yuxarı
792,überall::ADV,παντού,hər yerdə
793,nicht::ADV,δεν,-ma-
794,ein wenig::ADV,λιγάκι,bir az
795,kaum::ADV,μόλις,güclə
796,sehr::ADV,πολύ,çox
797,so::ADV,έτσι,belə
798,noch::ADV,ακόμα,hələ
799,nur::ADV,μόνο,yalnız
800,schon::ADV,ήδη,artıq
801,schon::ADV,κιόλας,artıq
802,wieder::ADV,ξανά,yenə
803,vergebens::ADV,μάταια,boş yerə
804,vor::PRP,μπροστά σε,önündə
805,vor::PRP,μπροστά από,önündə
806,hinter::PRP,πίσω από ,arxasında
807,unter::PRP,υπό,altında
808,unter::PRP,κάτω από,altında
809,durch::PRP,διά,içindən
810,durch::PRP,διά μέσου,içindən
811,neben::PRP,δίπλα σε,yanında
812,zwischen::PRP,μεταξύ,arasında
813,zwischen::PRP,ανάμεσα σε,arasında
814,wegen::PRP,για,üçün
815,wegen::PRP,για,ötəri
816,wegen::PRP,λόγω,üçün
817,wegen::PRP,λόγω,ötəri
818,dies::PRN,αυτό,bu
819,das::PRN,το,o
820,alles::PRN,όλα,hər şey
821,ich::PRN,εγώ,mən
822,du::PRN,σύ,sən
823,du::PRN,εσύ,sən
824,er::PRN,αυτός,o
825,wir::PRN,εμείς,biz
826,ihr::PRN,εσείς,siz
827,sie::PRN,αυτοί,onlar
828,was::FPRN,τι,nə
829,wer::FPRN,ποιος,kim
830,wo::FADV,πού,harada
831,wohin::FADV,πού,haraya
832,wohin::FADV,για πού,haraya
833,wie::FADV,πώς,necə
834,warum::FADV,γιατί,niyə
835,warum::FADV,γιατί,nə üçün
836,wieviel::FNUM,πόσος,neçə
837,wieviel::FNUM,πόσος,nə qədər
838,eins::NUM,ένα,bir
839,zwei::NUM,δύο,iki
840,drei::NUM,τρία,üç
841,drei::NUM,τρεις,üç
842,vier::NUM,τέσσερα,dörd
843,vier::NUM,τέσσερις,dörd
844,fünf::NUM,πέντε,beş
845,sechs::NUM,έξι,altı
846,sieben::NUM,εφτά,yeddi
847,acht::NUM,οχτώ,səkkiz
848,neun::NUM,εννιά,doqquz
849,zehn::NUM,δέκα,on
850,elf::NUM,έντεκα,on bir
851,zwölf::NUM,δώδεκα,on iki
852,zwanzig::NUM,είκοσι,iyirmi
853,dreißig::NUM,τριάντα,otuz
854,vierzig::NUM,σαράντα,qırx
855,fünfzig::NUM,πενήντα,əlli
856,sechzig::NUM,εξήντα,altmış
857,siebzig::NUM,εβδομήντα,yetmiş
858,achtzig::NUM,ογδόντα,səksən
859,neunzig::NUM,ενενήντα,doxsan
860,hundert::NUM,εκατό,yüz
861,tausend::NUM,χίλιοι,min
862,und::CNJ,και,və
863,oder::CNJ,ή,ya
864,stehen::V,στέκομαι,durmaq
865,stehen::V,είμαι όρθιος,durmaq
866,sitzen::V,κάθομαι,oturmaq
867,liegen::V,είμαι ξαπλωμένος,uzanmaq
868,hängen::V,κρέμομαι,asılmaq
869,werden::V,γίνομαι,olmaq
870,passieren::V,συμβαίνω,olmaq
871,passieren::V,συμβαίνω,baş vermək
872,beginnen::V,αρχίζω,başlamaq
873,enden::V,τελειώνω,bitmək
874,wechseln::V,αλλάζω,dəyişmək
875,aufgehen[Sonne]::V,βγαίνω,doğmaq
876,aufgehen[Sonne]::V,ανατέλλω,doğmaq
877,untergehen[Sonne]::V,δύω,batmaq
878,untergehen[Sonne]::V,βασιλεύω,batmaq
879,scheinen[Sonne]::V,λάμπω,parlamaq
880,donnern::V,βροντώ,guruldamaq
881,wehen::V,φυσώ,əsmək
882,strömen::V,ρέω,axmaq
883,strömen::V,τρέχω,axmaq
884,fließen::V,ρέω,axmaq
885,sich drehen::V,γυρίζω,dönmək
886,sich drehen::V,στρέφομαι,dönmək
887,schwanken::V,ταλαντεύομαι,yellənmək
888,schwingen::V,αιωρούμαι,yellənmək
889,schwingen::V,ταλαντεύομαι,yellənmək
890,fallen::V,πέφτω,düşmek
891,brennen::V,καίω,yanmaq
892,rauchen::V,καπνίζω,tüstüləmək
893,regnen::V,βρέχω,yağmaq
894,gefrieren::V,παγώνω,donmaq
895,tauen::V,λειώνω,ərimək
896,schmelzen::V,λειώνω,ərimək
897,trocknen::V,στεγνώνω,qurumaq
898,sieden::V,βράζω,qaynamaq
899,faulen::V,σαπίζω,çürümək
900,verfaulen::V,σαπίζω,çürümək
901,reißen::V,σχίζω,yırtılmaq
902,versinken::V,βουλιάζω,batmaq
903,versinken::V,βυθίζομαι,batmaq
904,vergehen::V,περνώ,ötmək
905,erscheinen::V,εμφανίζομαι,görünmək
906,verschwinden::V,χάνομαι,yox olmaq
907,verschwinden::V,εξαφανίζομαι,yox olmaq
908,sinken::V,κατεβαίνω,enmək
909,abnehmen::V,μειώνομαι ,azalmaq
910,zunehmen::V,αυξάνω,artmaq
911,zunehmen::V,μεγαλώνω,artmaq
912,steigen::V,ανεβαίνω,yüksəlmək
913,wachsen::V,μεγαλώνω,böyümək
914,glänzen::V,γυαλίζω,parlamaq
915,funkeln::V,αστράφτω,parıldamaq
916,funkeln::V,σπιθοβολώ,parıldamaq
917,lärmen::V,θορυβώ,səs-küy etmək
918,läuten::V,χτυπώ ,çalmaq
919,klingeln::V,κουδουνίζω,zəng etmək
920,klirren::V,κουδουνίζω,cingildəmək
921,brausen::V,βουΐζω,gurlamaq
922,rauschen::V,βουΐζω,xışıldamaq
923,klingen::V,ηχώ,səslənmək
924,bellen::V,γαυγίζω,hürmək
925,heulen::V,ουρλιάζω,ulamaq
926,blasen::V,φυσώ,üfləmək
927,pfeifen::V,σφυρίζω,fit vermek
928,schreien::V,κραυγάζω,bağırmaq
929,schreien::V,κραυγάζω,qışqırmaq
930,stöhnen::V,βογγώ,inləmək
931,zittern::V,τρέμω,titrəmək
932,leben::V,ζω,yaşamaq
933,geboren werden::V,γεννιέμαι,doğmaq
934,atmen::V,αναπνέω,nəfəs almaq
935,trinken::V,πίνω,içmek
936,essen::V,τρώω,yemək
937,schlucken::V,καταπίνω,udmaq
938,müde werden::V,κουράζομαι,yorulmaq
939,einschlafen::V,αποκοιμιέμαι,yuxuya getmək
940,schlafen::V,κοιμάμαι,uyumaq
941,aufwachen::V,ξυπνώ,oyanmaq
942,aufstehen::V,σηκώνομαι,yuxudan durmaq
943,sich erholen::V,ξεκουράζομαι,dincəlmək
944,krank werden::V,αρρωσταίνω,xəstə olmaq
945,krank sein::V,ασθενώ,azarlanmaq
946,krank sein::V,ασθενώ,xəstələnmək
947,schmerzen::V,πονώ,ağrimaq
948,husten::V,βήχω,öksürmək
949,genesen::V,θεραπεύομαι,sağalmaq
950,sterben::V,πεθαίνω,ölmək
951,sterben::V,πεθαίνω,vəfat etmək
952,umkommen::V,πεθαίνω,həlak olmaq
953,sich bewegen::V,κουνιέμαι,hərəkət etmək
954,sich rühren::V,σαλεύω,tərpənmək
955,sich erheben::V,επαναστατώ,qalxmaq
956,sich setzen::V,κάθομαι,oturmaq
957,hinfallen::V,πέφτω κάτω,yıxılmaq
958,laufen::V,τρέχω,yerimək
959,schreiten::V,βαδίζω,addım atmaq
960,spazierengehen::V,κάνω βόλτα,gəzmək
961,spazierengehen::V,πηγαίνω περίπατο,gəzmək
962,eilen::V,σπεύδω,atılmaq
963,sich beeilen::V,βιάζομαι,tələsmək
964,sausen::V,τρέχω γρήγορα,çırpmaq
965,rennen::V,τρέχω,qaçmaq
966,springen::V,πηδώ,sıçramaq
967,klettern::V,σκαρφαλώνω,dırmanmaq
968,schaukeln::V,κουνιέμαι,sallanmaq
969,kriechen::V,έρπω,sürünmək
970,kriechen::V,σέρνομαι,sürünmək
971,schwimmen::V,κολυμπώ,üzmek
972,tauchen::V,βουτώ,dalmaq
973,rudern::V,κωπηλατώ,avarlamaq
974,fahren::V,πηγαίνω,sürmək
975,fliegen::V,πετώ,uçmaq
976,gehen::V,βαδίζω,getmək
977,gehen::V,πηγαίνω,getmək
978,weggehen::V,φεύγω,getmək
979,abfahren::V,ξεκινώ,yola düşmək
980,abfahren::V,αναχωρώ,yola düşmək
981,anhalten::V,σταματώ,saxlamaq
982,hineingehen::V,μπαίνω,girmək
983,eintreten::V,μπαίνω,girmək
984,eintreten::V,μπαίνω,daxil olmaq
985,eintreten::V,εισέρχομαι,girmək
986,eintreten::V,εισέρχομαι,daxil olmaq
987,kommen::V,έρχομαι,gəlmək
988,ankommen::V,φτάνω,gəlib çatmaq
989,zurückkommen::V,επιστρέφω,qayıtmaq
990,bleiben::V,μένω,qalmaq
991,warten::V,περιμένω,gözləmək
992,erwarten::V,αναμένω,bəkləmək
993,erwarten::V,περιμένω,bəkləmək
994,suchen::V,ψάχνω,aramaq
995,suchen::V,ψάχνω,axtarmaq
996,finden::V,βρίσκω,tapmaq
997,versuchen::V,προσπαθώ,çalışmaq
998,vorbereiten::V,προετοιμάζω,hazırlamaq
999,lieben::V,αγαπώ,sevmək
1000,mögen::V,μου αρέσει,xoşlamaq
1001,lachen::V,γελώ,gülmək
1002,rühren::V,συγκινώ,həyəcanlandırmaq
1003,weinen::V,κλαίω,ağlamaq
1004,schimpfen::V,βρίζω,küfr etmək
1005,sich ärgern::V,θυμώνω,acıqlanmaq
1006,sich fürchten::V,φοβάμαι,qorxmaq
1007,fürchten::V,φοβάμαι,qorxmaq
1008,fliehen::V,φεύγω,qaçmaq
1009,flüchten::V,δραπετεύω,qaçmaq
1010,sehen::V,βλέπω,görmək
1011,anschauen::V,κοιτάζω,baxmaq
1012,ansehen::V,βλέπω,baxmaq
1013,hören::V,ακούω,duymaq
1014,hören::V,ακούω,eşitmək
1015,zuhören::V,ακούω,dinləmək
1016,probieren::V,δοκιμάζω,dadına baxmaq
1017,riechen::V,μυρίζω,qoxlamaq
1018,riechen::V,οσφραίνομαι,qoxlamaq
1019,fühlen::V,αισθάνομαι,duymaq
1020,scheinen::V,φαίνομαι,görünmək
1021,zu sehen sein::V,φαίνομαι,görünmək
1022,vernehmen::V,ακούω,eşitmək
1023,vernehmen::V,μαθαίνω,eşitmək
1024,frieren::V,κρυώνω,üşümək
1025,tun::V,κάνω,etmək
1026,können::V,ξέρω,bilmək
1027,können::V,ξέρω,bacarmaq
1028,können::V,μπορώ,bilmək
1029,können::V,μπορώ,bacarmaq
1030,wollen::V,θέλω,istəmək
1031,anfangen::V,αρχίζω,başlamaq
1032,beenden::V,τελειώνω,bitirmək
1033,aufhören::V,παύω,bitmək
1034,aufhören::V,παύω,qurtarmaq
1035,gelingen::V,πετυχαίνω,müvəffəq olmaq
1036,geraten::V,γίνομαι,düşmək
1037,öffnen::V,ανοίγω,açmaq
1038,schließen::V,κλείνω,qapamaq
1039,stellen::V,θέτω,qoymaq
1040,setzen::V,θέτω,oturtmaq
1041,legen::V,θέτω,qoymaq
1042,berühren::V,εγγίζω,toxunmaq
1043,verbinden::V,συνδέω,bağlamaq
1044,bedecken::V,σκεπάζω,örtmək
1045,aufhängen::V,κρεμώ,asmaq
1046,anzünden::V,ανάβω,yandırmaq
1047,aufheben::V,σηκώνω,qaldırmaq
1048,zurücklassen::V,εγκαταλείπω,buraxmaq
1049,verlieren::V,χάνω,itirmək
1050,fallen lassen::V,αφήνω να πέσει,düşürmək
1051,machen::V,κάνω,etmək
1052,machen::V,φτιάχνω,etmək
1053,herstellen::V,κατασκευάζω,istehsal etmək
1054,bauen::V,χτίζω,tikmək
1055,bauen::V,οικοδομώ,tikmək
1056,reparieren::V,επισκευάζω,təmir etmək
1057,reparieren::V,επιδιορθώνω,təmir etmək
1058,verbessern::V,βελτιώνω,düzəltmək
1059,verbessern::V,καλυτερεύω,düzəltmək
1060,ändern::V,αλλάζω,dəyişdirmək
1061,graben::V,σκάβω,qazımaq
1062,beugen::V,λυγίζω,əymək
1063,biegen::V,κάμπτω,bükmək
1064,drehen::V,στρέφω,döndərmək
1065,wenden::V,γυρίζω,çevirmək
1066,umdrehen::V,γυρίζω,çevirmək
1067,heben::V,υψώνω,qaldırmaq
1068,heben::V,σηκώνω,qaldırmaq
1069,hochheben::V,υψώνω,qaldırmaq
1070,hochheben::V,σηκώνω,qaldırmaq
1071,ergreifen::V,πιάνω,tutmaq
1072,ergreifen::V,αρπάζω,tutmaq
1073,halten::V,βαστώ,saxlamaq
1074,drücken::V,πιέζω,sıxmaq
1075,schieben::V,σπρώχνω,sürmək
1076,kratzen::V,γρατσουνίζω,qaşımaq
1077,lecken::V,γλείφω,yalamaq
1078,beißen::V,δαγκάνω,dişləmək
1079,abreißen::V,κόβω,qoparmaq
1080,abreißen::V,σχίζω,qoparmaq
1081,abschneiden::V,αποκόπτω,ayırmaq
1082,binden::V,δένω,bağlamaq
1083,stecken::V,χώνω,soxmaq
1084,brechen::V,σπάζω,qırmaq
1085,klopfen::V,χτυπώ,sındırmaq
1086,klopfen::V,τινάζω,sındırmaq
1087,hauen::V,χτυπώ,vurmaq
1088,kleben::V,κολλώ,apışdırmaq
1089,reiben::V,τρίβω,ovmaq
1090,streichen::V,αλείφω,sürtmək
1091,schleifen::V,ακονίζω,bülövləmək
1092,schneiden::V,κόβω,kəsmək
1093,rütteln::V,σείω,sirkələmək
1094,rütteln::V,τινάζω,sirkələmək
1095,schütteln::V,σείω,çalxalamaq
1096,schütteln::V,κουνώ,çalxalamaq
1097,schwenken::V,κουνώ,yelləmək
1098,schütten::V,χύνω,tökmək
1099,füllen::V,γεμίζω,doldurmaq
1100,einwickeln::V,τυλίγω,sarımaq
1101,tragen::V,φέρνω,daşımaq
1102,schleppen::V,κουβαλώ,sürükləmək
1103,ziehen::V,τραβώ,çəkmək
1104,aufbewahren::V,φυλάω,gizlətmək
1105,werfen::V,ρίχνω,atmaq
1106,fangen::V,πιάνω,tutmaq
1107,packen::V,τσακώνω,yaxalamaq
1108,verstecken::V,κρύβω,gizlətmək
1109,teilen::V,μερίζω,bölmək
1110,schicken::V,στέλνω,yollamaq
1111,schicken::V,στέλνω,göndərmək
1112,bringen::V,φέρνω,gətirmək
1113,hinzufügen::V,προσθέτω,əlavə etmək
1114,bekommen::V,προσκομίζω,almaq
1115,bekommen::V,προσκομίζω,əldə etmək
1116,erhalten::V,παίρνω,almaq
1117,erhalten::V,λαμβάνω,almaq
1118,nehmen::V,πιάνω,almaq
1119,nehmen::V,παίρνω,almaq
1120,wählen::V,εκλέγω,seçmək
1121,auswählen::V,διαλέγω,arımaq
1122,bewahren::V,διατηρώ,qorumaq
1123,behindern::V,εμποδίζω,mane olmaq
1124,verderben::V,χαλώ,pozmaq
1125,beschädigen::V,ζημιώνω,zədələmək
1126,zerbrechen::V,σπάζω,qırmaq
1127,zerbrechen::V,σπάζω,sındırmaq
1128,zerreißen::V,σχίζω,yırtmaq
1129,zerstören::V,καταστρέφω,dağıtmaq
1130,verbrennen::V,καίω,yandırmaq
1131,geben::V,δίνω,vermək
1132,reichen::V,δίνω,uzatmaq
1133,schenken::V,χαρίζω,vermək
1134,versprechen::V,υπόσχομαι,vəd vermək
1135,wünschen::V,εύχομαι,arzulamaq
1136,loben::V,επαινώ,tərifləmək
1137,küssen::V,φιλώ,öpmək
1138,wiegen::V,κουνώ,tərpətmək
1139,wiegen::V,νανουρίζω,tərpətmək
1140,zudecken::V,σκεπάζω,örtmək
1141,wecken::V,ξυπνώ,oyatmaq
1142,zeigen::V,δείχνω,göstərmək
1143,führen::V,οδηγώ,rəhbərlik etmək
1144,lehren::V,διδάσκω,öyrətmək
1145,unterrichten::V,διδάσκω,öyrətmək
1146,unterrichten::V,διδάσκω,dərs vermək
1147,aufziehen::V,ανατρέφω,tərbiyə etmək
1148,leiten::V,ηγούμαι,idarə etmək
1149,leiten::V,διευθύνω,idarə etmək
1150,antreiben::V,σπρώχνω,bizləmək
1151,antreiben::V,παρακινώ,bizləmək
1152,lassen::V,αφήνω,-tırmaq
1153,einladen::V,προσκαλώ,dəvət etmək
1154,vereinigen::V,ενώνω,birləşdirmək
1155,besuchen::V,επισκέπτομαι,baş çəkmək
1156,besuchen::V,επισκέπτομαι,ziyarət etmək
1157,treffen::V,συναντώ,rastlaşmaq
1158,treffen::V,συναντώ,rast gəlmək
1159,sich versammeln::V,μαζεύομαι,toplanmaq
1160,spielen::V,παίζω,oynamaq
1161,singen::V,τραγουδώ,oxumaq
1162,tanzen::V,χορεύω,oynamaq
1163,tanzen::V,χορεύω,rəqs etmək
1164,sich trennen::V,αποχωρίζομαι,ayrılmaq
1165,verlassen::V,εγκαταλείπω,tərk etmək
1166,retten::V,σώζω,xilas etmək
1167,bewachen::V,φρουρώ,gözətmək
1168,schützen::V,προστατεύω,qorumaq
1169,verteidigen::V,υπερασπίζω,qorumaq
1170,sich schlagen::V,χτυπιέμαι,döyüşmək
1171,schießen::V,πυροβολώ,atmaq
1172,schießen::V,πυροβολώ,atəş açmaq
1173,siegen::V,νικώ,yenmək
1174,ärgern::V,τσαντίζω,acışdırmaq
1175,schlagen::V,χτυπώ,döymək
1176,treten::V,κλοτσώ,təpmək
1177,stechen::V,τρυπώ,soxmaq
1178,stoßen::V,ωθώ,itələmək
1179,stoßen::V,σπρώχνω,itələmək
1180,stehlen::V,κλέβω,çalmaq
1181,stehlen::V,κλέβω,oğurlamaq
1182,stören::V,διαταράσσω,pozmaq
1183,belästigen::V,ενοχλώ,narahat etmək
1184,verbergen::V,κρύβω,gizləmək
1185,täuschen::V,παραπλανώ,aldatmaq
1186,betrügen::V,απατώ,aldatmaq
1187,töten::V,σκοτώνω,öldürmək
1188,töten::V,θανατώνω,öldürmək
1189,wohnen::V,μένω,yaşamaq
1190,wohnen::V,κατοικώ,yaşamaq
1191,arbeiten::V,δουλεύω,işləmək
1192,arbeiten::V,δουλεύω,çalışmaq
1193,arbeiten::V,εργάζομαι,işləmək
1194,arbeiten::V,εργάζομαι,çalışmaq
1195,sammeln::V,μαζεύω,yığmaq
1196,sammeln::V,μαζεύω,toplamaq
1197,sammeln::V,συλλέγω,yığmaq
1198,sammeln::V,συλλέγω,toplamaq
1199,pflücken::V,κόβω,qoparmaq
1200,jagen::V,κυνηγώ,ovlamaq
1201,fischen::V,ψαρεύω,balıq tutmaq
1202,fassen::V,πιάνω,tutmaq
1203,hüten::V,φυλάγω,güdmək
1204,hüten::V,προσέχω,güdmək
1205,treiben::V,οδηγώ,haylamaq
1206,anbinden::V,δένω,bağlamaq
1207,füttern::V,ταΐζω,bəsləmək
1208,melken::V,αρμέγω,sağmaq
1209,hacken::V,κόβω,yarmaq
1210,gießen::V,ποτίζω,sulamaq
1211,reifen::V,ωριμάζω,dəymək
1212,zubereiten::V,ετοιμάζω,bişirmək
1213,kochen::V,βράζω,qaynatmaq
1214,backen::V,ψήνω,bişirmək
1215,braten::V,τηγανίζω,qızartmaq
1216,umrühren::V,ανακατεύω,qarışdırmaq
1217,stricken::V,πλέκω,hörmək
1218,nähen::V,ράβω,tikmək
1219,färben::V,βάφω,boyamaq
1220,färben::V,χρωματίζω,boyamaq
1221,reinigen::V,καθαρίζω,təmizləmək
1222,waschen::V,πλένω,yumaq
1223,abwischen::V,σφουγγίζω,silmək
1224,spülen::V,ξεπλένω,çalxamaq
1225,fegen::V,σκουπίζω,süpürmək
1226,kehren::V,σκουπίζω,süpürmək
1227,baden::V,κάνω μπάνιο,çimmək
1228,sich waschen::V,πλένομαι,yuyunmaq
1229,ausziehen::V,βγάζω,soyunmaq
1230,anziehen::V,φορώ,geymək
1231,sich anziehen::V,ντύνομαι,geyinmək
1232,kämmen::V,χτενίζω,daramaq
1233,schmücken::V,στολίζω,bəzəmək
1234,sagen::V,λέω,demək
1235,sagen::V,λέω,söymek
1236,sprechen::V,μιλώ,danışmaq
1237,reden::V,μιλώ,danışmaq
1238,reden::V,κουβεντιάζω,danışmaq
1239,sich unterhalten::V,συνομιλώ,söhbət etmək
1240,sich unterhalten::V,κουβεντιάζω,söhbət etmək
1241,fragen::V,ρωτώ,soruşmaq
1242,bitten::V,ζητώ,diləmək
1243,bitten::V,ζητώ,xahiş etmək
1244,bitten::V,παρακαλώ,diləmək
1245,bitten::V,παρακαλώ,xahiş etmək
1246,erzählen::V,διηγούμαι,bəhs etmək
1247,mitteilen::V,πληροφορώ,bildirmək
1248,nennen::V,ονομάζω,adlandırmaq
1249,rufen::V,φωνάζω,çağırmaq
1250,prahlen::V,καυχιέμαι,öyünmək
1251,übersetzen::V,μεταφράζω,tərcümə etmək
1252,denken::V,σκέφτομαι,düşünmək
1253,denken::V,σκέφτομαι,fikirləşmək
1254,glauben::V,πιστεύω,inanmaq
1255,bemerken::V,παρατηρώ,qeyd etmək
1256,erkennen::V,αναγνωρίζω,tanımaq
1257,begreifen::V,καταλαβαίνω,anlamaq
1258,verstehen::V,ακούω,duymaq
1259,lernen::V,μαθαίνω,öyrənmək
1260,wissen::V,ξέρω,bilmək
1261,sich erinnern an::V,θυμάμαι,xatırlamaq
1262,vergessen::V,ξεχνώ,unutmaq
1263,messen::V,μετρώ,ölçmək
1264,zählen::V,μετρώ,saymaq
1265,rechnen::V,λογαριάζω,hesablamaq
1266,lesen::V,διαβάζω,oxumaq
1267,malen::V,ζωγραφίζω,şəkil çəkmək
1268,zeichnen::V,σχεδιάζω,cızmaq
1269,schreiben::V,γράφω,yazmaq
1270,besitzen::V,κατέχω,yiyələnmək
1271,besitzen::V,κατέχω,malik olmaq
1272,kaufen::V,αγοράζω,satın almaq
1273,verkaufen::V,πουλώ,satmaq
1274,bezahlen::V,πληρώνω,ödəmək
1275,zahlen::V,πληρώνω,ödəmək
1276,beherrschen::V,κυριαρχώ,idarə etmək
1277,ertragen::V,βαστώ,dözmək
1278,ertragen::V,αντέχω,dözmək
