,Concept_ID,ce,mn
771,einst::ADV,цкъа,нэг
772,damals::ADV,хӏетахьь,тэгэхэд
773,danach::ADV,тӏаккха,тэгээд
774,danach::ADV,тӏаккха,дараа нь
775,vorher::ADV,хьалхa,урьд
776,zuerst::ADV,хьалха,анх
777,zuerst::ADV,хьалха,эхлээд
778,einmal::ADV,цкъа,нэг удаа
779,manchmal::ADV,цкъаццкъа,хааяа
780,manchmal::ADV,цкъаццкъа,заримдаа
781,oft::ADV,кест-кеста,олонтоо
782,immer::ADV,даим,байнга
783,niemals::ADV,цкъа а,хэзээ ч
784,niemals::ADV,цкъа а,хэдийд ч
785,hier::ADV,кхузахь,энд
786,hierhin::ADV,кхуза,нааш
787,von hier::ADV,кхузара,эндээс
788,dort::ADV,цигахь,тэнд
789,dorthin::ADV,цига,тийш
790,geradeaus::ADV,нийса дӏа,шулуун
791,vorwärts::ADV,хьалха,урагшаа
792,rückwärts::ADV,юха,буцаан
793,rückwärts::ADV,юха,сөөргөө
794,zurück::ADV,юха,буцаж
795,zurück::ADV,юха,гэдрэг
796,unten::ADV,лахахь,дор
797,hinab::ADV,охьа,уруу
798,oben::ADV,лакхахь,дээр
799,hinauf::ADV,хьала,өөд
800,hinauf::ADV,хьала,дээш
801,überall::ADV,массанхьа,хааяагүй
802,überall::ADV,массанхьа,энд тэндгүй
803,nicht::ADV,ца,эс
804,nicht::ADV,ца,-гүй
805,ein wenig::ADV,кӏеззиг,жаахан
806,kaum::ADV,халла,арай
807,kaum::ADV,халла,арай гэж
808,sehr::ADV,вуно,тун
809,noch::ADV,кхин,дахин
810,noch::ADV,кхин,дахиад
811,nur::ADV,бен ...ца,зөвхөн
812,nur::ADV,бен ...ца,гагцхүү
813,schon::ADV,хӏинцале,нэгэнт
814,wieder::ADV,юха а,дахин
815,wieder::ADV,юха а,дахиад
816,vergebens::ADV,эрна,хий
817,vor::PRP,хьалха,өмнө
818,hinter::PRP,тӏехьа,ард
819,unter::PRP,кIелахь,доор
820,durch::PRP,чекх,дундуур
821,neben::PRP,юххе,хажууд
822,zwischen::PRP,юккъехь,завсар
823,zwischen::PRP,юккъехь,хооронд
824,wegen::PRP,дуьхьа,төлөө
825,wegen::PRP,дуьхьа,дээрээс
826,dies::PRN,и,энэ
827,dies::PRN,иза,энэ
828,das::PRN,и,тэр
829,das::PRN,иза,тэр
830,alles::PRN,дерриг,цөм
831,alles::PRN,дерриг,бүгд
832,ich::PRN,cо,би
833,du::PRN,хьо,чи
834,er::PRN,и,тэр
835,er::PRN,и,тэр хүн
836,er::PRN,иза,тэр
837,er::PRN,иза,тэр хүн
838,wir::PRN,тхо,бид
839,wir::PRN,вай,бид
840,ihr::PRN,шу,та нар
841,sie::PRN,уьш,тэд
842,was::FPRN,хӏун,юу
843,wer::FPRN,мила,хэн
844,wo::FADV,мичaхь,хаа
845,wo::FADV,мичaхь,хаана
846,wohin::FADV,мича,хааш
847,wohin::FADV,мича,хаана
848,wie::FADV,муха,яаж
849,wie::FADV,муха,хэрхэн
850,warum::FADV,хӏунда,юунд
851,warum::FADV,хӏунда,яагаад
852,wieviel::FNUM,мел,хэдий
853,wieviel::FNUM,мел,хэд
854,wieviel::FNUM,маса,хэдий
855,wieviel::FNUM,маса,хэд
856,eins::NUM,цхьаъ,нэг
857,zwei::NUM,шиъ,хоёр
858,drei::NUM,кхоъ,гурав
859,vier::NUM,диъ,дөрөв
860,fünf::NUM,пхиъ,тав
861,sechs::NUM,ялх,зургаа
862,sieben::NUM,ворхӏ,долоо
863,acht::NUM,бархӏ,найм
864,neun::NUM,исс,ес
865,zehn::NUM,итт,арав
866,elf::NUM,цхьайтта,арван нэг
867,zwölf::NUM,шийтта,арван хоёр
868,zwanzig::NUM,ткъа,хорь
869,dreißig::NUM,ткъе итт,гуч
870,vierzig::NUM,шовзткъа,дөч
871,fünfzig::NUM,шовзткъе итт,тавь
872,sechzig::NUM,кхузткъа,жар
873,siebzig::NUM,кхузткъе итт,дал
874,achtzig::NUM,дезткъа,ная
875,neunzig::NUM,дезткъе итт,ер
876,hundert::NUM,бӏе,зуу
877,tausend::NUM,эзар,мянга
878,und::CNJ,a,ч
879,und::CNJ,a,болон
880,oder::CNJ,я,буюу
881,stehen::V,латта,зогсох
882,sitzen::V,хиъна ӏан,суух
883,liegen::V,ӏилла,хэвтэх
884,hängen::V,кхаза,өлгөөтэй байх
885,hängen::V,кхаза,дүүжлээтэй байх
886,werden::V,хила,болох
887,passieren::V,хила,тохиох
888,beginnen::V,доло,эхлэх
889,enden::V,дӏадерза,дүүрэх
890,wechseln::V,хийца,хувирах
891,aufgehen[Sonne]::V,кхета,мандах
892,untergehen[Sonne]::V,чубуза,жаргах
893,scheinen[Sonne]::V,серло яла,гэрэлтэх
894,donnern::V,къекъа,дуугарах
895,wehen::V,хьекха,салхилах
896,wehen::V,хьекха,хөөрөгдөх
897,strömen::V,эха,гүйх
898,strömen::V,эха,урсах
899,fließen::V,охьаэха,урсах
900,sich drehen::V,хьийза,эргэлдэх
901,schwanken::V,леста,хэлбэлзэх
902,schwingen::V,лесто,ганхах
903,schwingen::V,лесто,хэлбэлзэх
904,fallen::V,охьакхета,унах
905,brennen::V,дага,шатах
906,rauchen::V,оза,баагих
907,regnen::V,догlа догlу,бороо орно
908,gefrieren::V,гӏоро,хөлдөх
909,tauen::V,даша,хайлах
910,schmelzen::V,лала,уярах
911,trocknen::V,дакъо,хатах
912,sieden::V,кхехка,буцлах
913,sieden::V,кхехка,даргилах
914,faulen::V,дахкадала,үжрэх
915,faulen::V,дахкадала,өмхийрөх
916,verfaulen::V,дахкадала,бээх
917,verfaulen::V,дахкадала,өгрөх
918,reißen::V,хеда,цуурах
919,versinken::V,хичудаха,живэх
920,vergehen::V,дlаэха,нөгчих
921,vergehen::V,дlаэха,өнгөрөх
922,erscheinen::V,схьадала,гарах
923,erscheinen::V,схьадала,бултайх
924,erscheinen::V,ӏоттадала,гарах
925,erscheinen::V,ӏоттадала,бултайх
926,verschwinden::V,къайладала,далд орох
927,verschwinden::V,къайладала,алга болох
928,sinken::V,лахдала,татрах
929,sinken::V,лахдала,доошлох
930,zunehmen::V,лакхадала,ихсэх
931,steigen::V,хьаладала,нэмэгдэх
932,wachsen::V,кхиа,өсөх
933,wachsen::V,кхиа,ургах
934,glänzen::V,лепа,гилгэнэх
935,glänzen::V,лепа,гилбэгнэх
936,funkeln::V,къега,гялжах
937,funkeln::V,къега,гялалзах
938,lärmen::V,гӏовгӏаян,шуугих
939,läuten::V,детта,цохих
940,klingeln::V,дека,хонхдох
941,klingeln::V,дека,дуугарах
942,klirren::V,дека,хангир жингэр хийх
943,brausen::V,хьаьдда даха,бургилах
944,rauschen::V,леста,сэржигнэх
945,klingen::V,дека,хангинах
946,bellen::V,лета,хуцах
947,heulen::V,угӏа,улих
948,blasen::V,хӏуп баха,үлзэх
949,pfeifen::V,шок етта,исгэрэх
950,schreien::V,мохь бетта,хашгирах
951,stöhnen::V,узарш дан,ёолох
952,stöhnen::V,узарш дан,гэнгэнэх
953,zittern::V,дега,дагжих
954,leben::V,даха,амьдрах
955,geboren werden::V,хила,төрөх
956,atmen::V,садеӏа,амьсгалах
957,trinken::V,мала,уух
958,essen::V,кхалла,идэх
959,schlucken::V,къурдбан,залгих
960,müde werden::V,кӏаддала,ядрах
961,einschlafen::V,наб кхета,унтчих
962,schlafen::V,вижа,унтах
963,schlafen::V,наб ян,унтах
964,schlafen::V,дижина хила,унтах
965,aufwachen::V,самадала,сэрэх
966,aufstehen::V,гӏатта,босох
967,sich erholen::V,садаӏа,амрах
968,krank werden::V,цомгуш хила,өвдөж эхлэх
969,krank sein::V,цомгуш хила,өвдөх
970,schmerzen::V,лаза,өвдөх
971,schmerzen::V,лаза,шархирах
972,schmerzen::V,ӏийжа,өвдөх
973,schmerzen::V,ӏийжа,шархирах
974,husten::V,йовхарш етта,ханиах
975,genesen::V,тадала,засрах
976,sterben::V,дала,үхэх
977,sterben::V,дала,нас барах
978,umkommen::V,хӏаллакхила,үхэх
979,sich bewegen::V,лела,хөдлөх
980,sich rühren::V,меттахъхьен,хөдлөх
981,sich erheben::V,хьалагlатта,босох
982,sich setzen::V,хаа,суух
983,hinfallen::V,дожа,ойчих
984,hinfallen::V,охьакхета,ойчих
985,laufen::V,вада,явган явах
986,laufen::V,хьада,явган явах
987,schreiten::V,болар дан,алхах
988,schreiten::V,ког баккха,алхах
989,spazierengehen::V,доладала,зугаалах
990,eilen::V,сихдала,хурдлах
991,sich beeilen::V,сихдала,яарах
992,sich beeilen::V,сихдала,шамдах
993,rennen::V,дада,гүйх
994,springen::V,ирхкхийсадала,харайх
995,springen::V,ирхкхийсадала,дэвхрэх
996,klettern::V,тӏедийла,авирах
997,schaukeln::V,техко,ганхалзах
998,kriechen::V,такха,мөлхөх
999,schwimmen::V,некадан,сэлэх
1000,tauchen::V,чулелха,шунгах
1001,rudern::V,дига лело,сэлүүрдэх
1002,rudern::V,кема лело,сэлүүрдэх
1003,fahren::V,хахка,явах
1004,fliegen::V,тӏемадала,нисэх
1005,gehen::V,лeла,явах
1006,weggehen::V,дӏадаха,явах
1007,abfahren::V,дӏадаха,одох
1008,abfahren::V,дӏадаха,хөдлөх
1009,anhalten::V,саца,зогсох
1010,hineingehen::V,чудала,орох
1011,eintreten::V,чудала,орох
1012,kommen::V,кхача,ирэх
1013,kommen::V,дӏакхача,ирэх
1014,kommen::V,схьакхача,ирэх
1015,ankommen::V,кхача,хүрэх
1016,ankommen::V,схьакхача,хүрэх
1017,zurückkommen::V,юхада,харих
1018,zurückkommen::V,юхада,буцаж ирэх
1019,bleiben::V,диса,үлдэх
1020,warten::V,хьежа,хүлээх
1021,warten::V,cобар дан,хүлээх
1022,erwarten::V,хьоьжуш ӏан,хүлээх
1023,suchen::V,леха,эрэх
1024,suchen::V,леха,бэдрэх
1025,finden::V,каро,олох
1026,versuchen::V,дан хьажа,оролдох
1027,vorbereiten::V,кечъян,бэлтгэх
1028,lieben::V,деза,янаглах
1029,mögen::V,безамхила,таалах
1030,lachen::V,дела,инээх
1031,rühren::V,хьедан,сэтгэл уяруулах
1032,weinen::V,делха,уйлах
1033,schimpfen::V,чехо,хараах
1034,sich ärgern::V,оьгӏазъэха,уурлах
1035,sich fürchten::V,кхера,айх
1036,fürchten::V,кхера,айх
1037,fliehen::V,дӏадада,зугтах
1038,fliehen::V,дӏадада,гүйж очих
1039,flüchten::V,дӏадада,оргох
1040,sehen::V,ган,үзэх
1041,anschauen::V,хьажа,харах
1042,anschauen::V,хьежа,харах
1043,ansehen::V,хьовса,харах
1044,hören::V,хаза,дуулах
1045,zuhören::V,ладогӏа,чагнах
1046,probieren::V,хьажа,амсаж үзэх
1047,riechen::V,хьожа яха,үнэрлэх
1048,fühlen::V,хаадала,мэдрэх
1049,scheinen::V,мотта,шиг үзэгдэх
1050,zu sehen sein::V,гуш хила,үзэгдэх
1051,zu sehen sein::V,гуш хила,харагдах
1052,vernehmen::V,бартхатта,дуулах
1053,frieren::V,гӏоро,даарах
1054,tun::V,дан,хийх
1055,tun::V,дан,үйлдэх
1056,können::V,дадала,болох
1057,wollen::V,тӏергӏа,хүсэх
1058,anfangen::V,доло,эхлэх
1059,beenden::V,довла,дуусгах
1060,aufhören::V,саца,болих
1061,aufhören::V,саца,зогсох
1062,gelingen::V,кадала,бүтэх
1063,geraten::V,хила,илрэх
1064,öffnen::V,дӏаделла,нээх
1065,öffnen::V,дӏаделла,тайлах
1066,öffnen::V,схьаделла,нээх
1067,öffnen::V,схьаделла,тайлах
1068,schließen::V,къовла,хаах
1069,schließen::V,дӏачӏагӏа,хаах
1070,stellen::V,хlотто,тавих
1071,stellen::V,хlотто,босгох
1072,setzen::V,дийгӏа,суулгах
1073,legen::V,охьадилла,хийх
1074,legen::V,охьадилла,тавих
1075,berühren::V,хьедан,шүргэх
1076,verbinden::V,вовшахтаса,залгах
1077,bedecken::V,тилла,бүрэх
1078,bedecken::V,тӏетаса,бүрэх
1079,aufhängen::V,хьалаолла,өлгөх
1080,aufhängen::V,хьалаолла,дүүжлэх
1081,anzünden::V,лато,асаах
1082,anzünden::V,лато,ноцоох
1083,aufheben::V,айа,өргөх
1084,zurücklassen::V,дита,орхих
1085,zurücklassen::V,дита,үлдээх
1086,verlieren::V,дайа,гээх
1087,fallen lassen::V,охьадожо,унагах
1088,machen::V,дан,хийх
1089,machen::V,дан,гаргах
1090,herstellen::V,дан,бүтээх
1091,bauen::V,гӏишлоян,барих
1092,reparieren::V,тадан,засах
1093,reparieren::V,тадан,сэлбэх
1094,verbessern::V,нисдан,засах
1095,verbessern::V,нисдан,сайжруулах
1096,ändern::V,хийца,өөрчлөх
1097,graben::V,ахка,малтах
1098,beugen::V,сатто,бөгтийлгөх
1099,biegen::V,сатто,матах
1100,biegen::V,сатто,муруйлгах
1101,drehen::V,хьовзо,эргүүлэх
1102,umdrehen::V,хьовзo,хөрвүүлэх
1103,heben::V,айа,өргөх
1104,heben::V,хьалаайа,өргөх
1105,hochheben::V,хьалаайа,өргөх
1106,ergreifen::V,дӏалаца,атгах
1107,halten::V,латто,барих
1108,drücken::V,тӏетаӏо,дарах
1109,schieben::V,татта,түлхэх
1110,kratzen::V,мӏараш тийса,хусах
1111,kratzen::V,мӏараш тийса,маажих
1112,lecken::V,мотт хьекха,долоох
1113,beißen::V,катoха,зуух
1114,beißen::V,катoха,хазах
1115,abreißen::V,схьадаккха,таслах
1116,abschneiden::V,кхада,тайрах
1117,binden::V,дӏадехка,боох
1118,binden::V,дӏадехка,хүлэх
1119,binden::V,вовшахтаса,боох
1120,binden::V,вовшахтаса,хүлэх
1121,stecken::V,чудахийта,шаах
1122,stecken::V,чудахийта,шигтгэх
1123,brechen::V,кагдан,хугалах
1124,klopfen::V,детта,цохих
1125,klopfen::V,детта,тогших
1126,hauen::V,етта,дэлдэх
1127,kleben::V,тӏелато,наах
1128,reiben::V,хьекхо,нухах
1129,reiben::V,хьекхо,нидчих
1130,streichen::V,тlехьакха,нялах
1131,streichen::V,тlехьакха,түрхэх
1132,schleifen::V,ирдан,билүүдэх
1133,schleifen::V,ирдан,гуранздах
1134,schneiden::V,ларга,огтлох
1135,rütteln::V,лесто,холхнулах
1136,schütteln::V,лесто,сэгсрэх
1137,schwenken::V,лесто,дэвэх
1138,schwenken::V,лесто,даллах
1139,schütten::V,дотта,цутгах
1140,schütten::V,дотта,аягалах
1141,füllen::V,дуза,дүүргэх
1142,einwickeln::V,хьарчо,боох
1143,einwickeln::V,хьарчо,ороох
1144,tragen::V,дахьа,авчрах
1145,schleppen::V,ийзо,чирэх
1146,ziehen::V,озо,татах
1147,aufbewahren::V,ӏалашдан,хадгалах
1148,werfen::V,кхосса,хаях
1149,werfen::V,кхосса,шидэх
1150,fangen::V,леца,барих
1151,packen::V,леца,шүүрэх
1152,verstecken::V,къайладаккха,нуух
1153,teilen::V,декъа,хуваах
1154,schicken::V,дӏадахьийта,илгээх
1155,schicken::V,дӏадахьийта,явуулах
1156,bringen::V,дан,авчрах
1157,bringen::V,дан,аваачих
1158,hinzufügen::V,тӏетоха,нэмэх
1159,bekommen::V,даккха,хүлээн авах
1160,erhalten::V,даккха,хүлээн авах
1161,nehmen::V,схьаэца,авах
1162,wählen::V,харжа,сонгох
1163,auswählen::V,харжа,шилэх
1164,bewahren::V,lалашдан,гамнах
1165,behindern::V,новкъарло ян,саад хийх
1166,behindern::V,новкъарло ян,тотгор болох
1167,verderben::V,талхо,эвдэх
1168,beschädigen::V,дохо,гэмтээх
1169,zerbrechen::V,дохо,хагалах
1170,zerbrechen::V,дохо,хага цохих
1171,zerbrechen::V,кагдан,хагалах
1172,zerbrechen::V,кагдан,хага цохих
1173,zerreißen::V,хадо,урах
1174,zerstören::V,дохо,эвдэх
1175,zerstören::V,дохо,сүйтгэх
1176,zerstören::V,кагдан,эвдэх
1177,zerstören::V,кагдан,сүйтгэх
1178,verbrennen::V,даго,шатаах
1179,geben::V,яла,өгөх
1180,reichen::V,дӏадала,өгөх
1181,reichen::V,дӏадала,дамжуулах
1182,reichen::V,дӏакховдо,өгөх
1183,reichen::V,дӏакховдо,дамжуулах
1184,schenken::V,совгӏат дан,бэлэглэх
1185,versprechen::V,ваӏда дан,амлах
1186,wünschen::V,лаа,ерөөх
1187,loben::V,хасто,магтах
1188,loben::V,хасто,сайшаах
1189,küssen::V,оба яккха,озох
1190,küssen::V,оба яккха,үнсэх
1191,wiegen::V,тахка,бүүвэйлэх
1192,zudecken::V,тӏетаса,хучих
1193,zudecken::V,тӏетаса,бүтээх
1194,wecken::V,самадаккха,сэрээх
1195,zeigen::V,гайта,үзүүлэх
1196,führen::V,дига,хөтлөх
1197,lehren::V,ӏамо,заах
1198,unterrichten::V,хьеха,сургах
1199,aufziehen::V,кхио,өсгөх
1200,aufziehen::V,кхио,хүмүүжүүлэх
1201,leiten::V,урхалла дан,удирдах
1202,antreiben::V,сихдан,шамдуулах
1203,lassen::V,-йта,-уулах
1204,einladen::V,кхайкха,залах
1205,vereinigen::V,цхьаьнатоха,нэгтгэх
1206,vereinigen::V,цхьаьнатоха,хамтруулах
1207,besuchen::V,хьажахIотта,зочлох
1208,treffen::V,дуьхьалкхета,учрах
1209,treffen::V,дуьхьалкхета,дайралдах
1210,sich versammeln::V,гулдан,хуралдах
1211,spielen::V,ловза,наадах
1212,singen::V,лакха,дуулах
1213,tanzen::V,хелхадала,бүжиглэх
1214,sich trennen::V,къаста,салах
1215,verlassen::V,дита,хаях
1216,retten::V,кӏелхьардаккха,гэтэлгэх
1217,bewachen::V,ха дан,сахих
1218,schützen::V,лардан,хамгаалах
1219,verteidigen::V,лардан,хамгаалах
1220,sich schlagen::V,етта,зодолдох
1221,schießen::V,детта,харвах
1222,schießen::V,детта,буу буудах
1223,siegen::V,тола,ялах
1224,ärgern::V,оьгӏаздахийта,уурлуулах
1225,ärgern::V,оьгӏаздахийта,уур хүргэх
1226,schlagen::V,тоха,цохих
1227,treten::V,мийра тоха,өшиглөх
1228,stechen::V,ӏотта,хатгах
1229,stechen::V,къовзо,хатгах
1230,stoßen::V,татта,ёврох
1231,stoßen::V,татта,нудрах
1232,stehlen::V,лачкъо,хулгайлах
1233,stören::V,новкъарло ян,саад болох
1234,belästigen::V,сагатдан,зовоох
1235,belästigen::V,сагатдан,амраахгүй байх
1236,verbergen::V,къайладаккха,нуух
1237,verbergen::V,къайладаккха,далдлах
1238,täuschen::V,ӏexo,мэхлэх
1239,betrügen::V,ледан,хуурах
1240,töten::V,ден,алах
1241,wohnen::V,даха,суух
1242,wohnen::V,даха,амьдрах
1243,arbeiten::V,къахьега,ажиллах
1244,arbeiten::V,къахьега,хөдөлмөрлөх
1245,sammeln::V,гулдан,түүх
1246,sammeln::V,гулдан,хураах
1247,pflücken::V,даха,түүх
1248,jagen::V,талла,агнах
1249,jagen::V,талла,гөрөөлөх
1250,fischen::V,чӏерий леца,загасчлах
1251,fischen::V,чӏерий леца,загас барих
1252,fassen::V,лаца,барих
1253,fassen::V,схьалаца,барих
1254,hüten::V,лардан,маллах
1255,hüten::V,лардан,хариулах
1256,treiben::V,лахка,туух
1257,anbinden::V,дӏадехка,уях
1258,füttern::V,хӏума яла,тэжээх
1259,melken::V,оза,саах
1260,gießen::V,хи тоха,услах
1261,reifen::V,хьекъа,боловсрох
1262,zubereiten::V,кечъян,бэлдэх
1263,zubereiten::V,кхача бан,бэлдэх
1264,kochen::V,кхача бан,чанах
1265,backen::V,датта,жигнэх
1266,braten::V,кхарза,шарах
1267,braten::V,кхарза,хайрах
1268,umrühren::V,кего,хутгах
1269,nähen::V,тега,оёх
1270,färben::V,басардан,будах
1271,reinigen::V,цӏандан,арилгах
1272,reinigen::V,цӏандан,цэвэрлэх
1273,waschen::V,йила,угаах
1274,waschen::V,йитта,угаах
1275,waschen::V,дӏадайа,угаах
1276,abwischen::V,дӏадайа,арчих
1277,spülen::V,хи кхарза,зайлах
1278,fegen::V,нуй хьакха,хамах
1279,fegen::V,нуй хьакха,шүүрдэх
1280,kehren::V,нуй хьакха,шүүрдэх
1281,kehren::V,нуй хьакха,туужуудах
1282,baden::V,лийча,усанд орох
1283,sich waschen::V,юьхь йила,биеэ угаах
1284,ausziehen::V,духар дӏадаккха,тайлах
1285,sich anziehen::V,духа,хувцаслах
1286,kämmen::V,ехк хьакха,самнах
1287,schmücken::V,хаздан,гоёх
1288,schmücken::V,хаздан,чимэх
1289,sagen::V,ала,гэх
1290,sagen::V,ала,хэлэх
1291,sprechen::V,баха,ярих
1292,sprechen::V,баха,өгүүлэх
1293,sprechen::V,мотт бийца,ярих
1294,sprechen::V,мотт бийца,өгүүлэх
1295,reden::V,къамел дан,хэлэх
1296,reden::V,къамел дан,хөөрөлдөх
1297,sich unterhalten::V,къамел дан,ярилцах
1298,fragen::V,хатта,асуух
1299,bitten::V,деха,гуйх
1300,erzählen::V,дийца,өгүүлэх
1301,mitteilen::V,хаам бан,дуулгах
1302,mitteilen::V,хаам бан,мэдээлэх
1303,nennen::V,цӏе яккха,нэрлэх
1304,rufen::V,кхайкха,дуудах
1305,prahlen::V,куралла ян,бардах
1306,prahlen::V,куралла ян,сайрхах
1307,prahlen::V,дозалла дан,бардах
1308,prahlen::V,дозалла дан,сайрхах
1309,übersetzen::V,гоч дан,орчуулах
1310,denken::V,ойла ян,санах
1311,glauben::V,теша,итгэх
1312,bemerken::V,ган,ажих
1313,bemerken::V,ган,ажиглах
1314,erkennen::V,довза,таних
1315,begreifen::V,кхета,ойлгох
1316,verstehen::V,кхета,мэдэж авах
1317,lernen::V,деша,сурах
1318,wissen::V,хаа,мэдэх
1319,sich erinnern an::V,дагадан,дурсах
1320,vergessen::V,дицдала,мартах
1321,messen::V,дуста,хэмжих
1322,zählen::V,дагардан,тоолох
1323,rechnen::V,лара,тооцоох
1324,lesen::V,еша,унших
1325,malen::V,сурт дилла,зурах
1326,zeichnen::V,сурт дилла,дүрслэн бичих
1327,schreiben::V,яздан,бичих
1328,besitzen::V,доладан,эзэмших
1329,kaufen::V,эца,худалдан авах
1330,verkaufen::V,дохка,худалдах
1331,bezahlen::V,мах бала,төлөх
1332,zahlen::V,мах бала,төлөх
1333,beherrschen::V,собаре хила,эзэмших
1334,ertragen::V,лан,тэсэх
1335,ertragen::V,сатоха,тэсэх
1336,ertragen::V,садетта,тэсэх
1337,Schwarm::N,,сүрэг
1338,Schlinge::N,,урхи
1339,Art::N,,төрөл
1340,Art::N,,янз
1341,Entfernung::N,,зай
1342,Entfernung::N,,хол ойр
1343,Griff::N,,иш
1344,Griff::N,,сэнж
1345,Figur::N,,баримал
1346,Bogen[Waffe]::N,,нум
1347,so::ADV,,тэгж
1348,so::ADV,,ингээд
1349,abnehmen::V,,багасах
1350,abnehmen::V,,хорогдох
1351,sausen::V,,давхих
1352,wenden::V,,эргүүлэх
1353,hacken::V,,цавчих
1354,stricken::V,,нэхэх
1355,stricken::V,,сүлжих
1356,anziehen::V,,өмсөх
