,Concept_ID,nl,eu
844,zusammen::ADV,samen,elkarrekin
845,zusammen::ADV,bijeen,elkarrekin
846,lange::ADV,lang,luzaro
847,plötzlich::ADV,eensklaps,bat-batean
848,plötzlich::ADV,plotsklaps,bat-batean
849,sofort::ADV,terstond,berehala
850,sofort::ADV,aanstonds,berehala
851,sofort::ADV,onmiddelijk,berehala
852,später::ADV,later,gero
853,jetzt::ADV,nu,orain
854,jetzt::ADV,nou,orain
855,jetzt::ADV,thans,orain
856,heute::ADV,heden,gaur
857,heute::ADV,vandaag,gaur
858,morgen::ADV,morgen,bihar
859,bald::ADV,gauw,aurki
860,bald::ADV,gauw,laster
861,bald::ADV,weldra,aurki
862,bald::ADV,weldra,laster
863,dann::ADV,dan,ondoren
864,dann::ADV,toen,ondoren
865,gestern::ADV,gisteren,atzo
866,einst::ADV,eens,antzina
867,damals::ADV,toen,orduan
868,damals::ADV,destijds,orduan
869,danach::ADV,daarna,gerora
870,danach::ADV,daarna,ondoren
871,vorher::ADV,vooraf,lehenago
872,vorher::ADV,van tevoren,lehenago
873,zuerst::ADV,eerst,aurrena
874,zuerst::ADV,eerst,lehenbizi
875,zuerst::ADV,het eerst,aurrena
876,zuerst::ADV,het eerst,lehenbizi
877,einmal::ADV,eens,behin
878,einmal::ADV,eens,aldi bat
879,einmal::ADV,eenmaal,behin
880,einmal::ADV,eenmaal,aldi bat
881,manchmal::ADV,soms,batzuetan
882,manchmal::ADV,soms,zenbaitetan
883,oft::ADV,vaak,maiz
884,oft::ADV,vaak,askotan
885,oft::ADV,dikwijls,maiz
886,oft::ADV,dikwijls,askotan
887,immer::ADV,altijd,beti
888,niemals::ADV,nooit,inoiz ez
889,niemals::ADV,nooit,sekula ez
890,hier::ADV,hier,hemen
891,hierhin::ADV,hierheen,hona
892,von hier::ADV,van hier,hemendik
893,von hier::ADV,van hier,honetatik
894,von hier::ADV,hiervandaan,hemendik
895,von hier::ADV,hiervandaan,honetatik
896,dort::ADV,daar,han
897,dort::ADV,ginds,han
898,dorthin::ADV,daarheen,hara
899,geradeaus::ADV,rechtuit,artez
900,geradeaus::ADV,rechtdoor,artez
901,vorwärts::ADV,vooruit,aurrera
902,vorwärts::ADV,voorwaarts,aurrera
903,rückwärts::ADV,achteruit,atzera
904,rückwärts::ADV,achteruit,atzerantz
905,rückwärts::ADV,achterwaarts,atzera
906,rückwärts::ADV,achterwaarts,atzerantz
907,zurück::ADV,terug,atzera
908,unten::ADV,beneden,behean
909,unten::ADV,onderaan,behean
910,hinab::ADV,omlaag,behera
911,hinab::ADV,omlaag,beherantz
912,hinab::ADV,naar beneden,behera
913,hinab::ADV,naar beneden,beherantz
914,oben::ADV,boven,goian
915,hinauf::ADV,omhoog,gora
916,hinauf::ADV,omhoog,gorantz
917,hinauf::ADV,naar boven,gora
918,hinauf::ADV,naar boven,gorantz
919,überall::ADV,alom,edonon
920,überall::ADV,overal,edonon
921,nicht::ADV,niet,ez
922,ein wenig::ADV,wat,apur bat
923,ein wenig::ADV,wat,pixka bat
924,kaum::ADV,amper,ozta
925,kaum::ADV,amper,nekez
926,kaum::ADV,nauwelijks,ozta
927,kaum::ADV,nauwelijks,nekez
928,sehr::ADV,erg,oso
929,sehr::ADV,zeer,oso
930,so::ADV,zo,hala
931,so::ADV,zo,honela
932,noch::ADV,nog,oraindik
933,nur::ADV,maar,bakarrik
934,nur::ADV,alleen,bakarrik
935,schon::ADV,al,ja
936,schon::ADV,al,jada
937,schon::ADV,reeds,ja
938,schon::ADV,reeds,jada
939,wieder::ADV,weer,berriro
940,wieder::ADV,terug,berriro
941,vergebens::ADV,vergeefs,alferrik
942,vergebens::ADV,tevergeefs,alferrik
943,vor::PRP,voor,aurrean
944,hinter::PRP,achter,ostean
945,hinter::PRP,achter,gibelean
946,unter::PRP,onder,pean
947,unter::PRP,onder,azpian
948,unter::PRP,beneden,pean
949,unter::PRP,beneden,azpian
950,durch::PRP,door,zehar
951,neben::PRP,naast,ondoan
952,neben::PRP,naast,aldamenean
953,zwischen::PRP,tussen,artean
954,wegen::PRP,wegens,-gatik
955,wegen::PRP,vanwege,-gatik
956,dies::PRN,dit,hau
957,das::PRN,dat,hura
958,alles::PRN,alles,dena
959,ich::PRN,ik,ni
960,du::PRN,je,zu
961,du::PRN,jij,zu
962,er::PRN,hij,bera
963,wir::PRN,we,gu
964,wir::PRN,wij,gu
965,ihr::PRN,jullie,zuek
966,sie::PRN,ze,berak
967,sie::PRN,zij,berak
968,was::FPRN,wat,zer
969,wer::FPRN,wie,nor
970,wo::FADV,waar,non
971,wohin::FADV,waarheen,nora
972,wie::FADV,hoe,nola
973,wie::FADV,hoe,zelan
974,warum::FADV,waarom,zeren
975,warum::FADV,waarom,zergatik
976,wieviel::FNUM,hoeveel,zenbat
977,eins::NUM,één,bat
978,zwei::NUM,twee,bi
979,zwei::NUM,twee,biga
980,drei::NUM,drie,hiru
981,vier::NUM,vier,lau
982,fünf::NUM,vijf,bost
983,sechs::NUM,zes,sei
984,sieben::NUM,zeven,zazpi
985,acht::NUM,acht,zortzi
986,neun::NUM,negen,bederatzi
987,zehn::NUM,tien,hamar
988,elf::NUM,elf,hamaika
989,zwölf::NUM,twaalf,hamabi
990,zwanzig::NUM,twintig,hogei
991,dreißig::NUM,dertig,hogeita hamar
992,vierzig::NUM,veertig,berrogei
993,fünfzig::NUM,vijftig,berrogeita hamar
994,sechzig::NUM,zestig,hirurogei
995,siebzig::NUM,zeventig,hirurogeita hamar
996,achtzig::NUM,tachtig,laurogei
997,neunzig::NUM,negentig,laurogeita hamar
998,hundert::NUM,honderd,ehun
999,tausend::NUM,duizend,mila
1000,und::CNJ,en,eta
1001,oder::CNJ,of,edo
1002,stehen::V,staan,zutik egon
1003,sitzen::V,zitten,eserita egon
1004,liegen::V,liggen,etzan
1005,hängen::V,hangen,eskegita egon
1006,hängen::V,hangen,zintzilik egon
1007,werden::V,worden,bihurtu
1008,werden::V,worden,bilakatu
1009,passieren::V,gebeuren,pasatu
1010,passieren::V,gebeuren,gertatu
1011,beginnen::V,beginnen,hasi
1012,enden::V,eindigen,bukatu
1013,wechseln::V,wijzigen,aldatu
1014,wechseln::V,veranderen,aldatu
1015,aufgehen[Sonne]::V,opgaan,ilki
1016,aufgehen[Sonne]::V,opgaan,sortu
1017,untergehen[Sonne]::V,ondergaan,sartu
1018,scheinen[Sonne]::V,schijnen,eguzkia egon
1019,donnern::V,donderen,trumoia jo
1020,wehen::V,waaien,haizea ibili
1021,strömen::V,stromen,zorrotadaka isuri
1022,fließen::V,vloeien,isuri
1023,sich drehen::V,draaien,biratu
1024,sich drehen::V,zich draaien,biratu
1025,schwanken::V,wankelen,zabuka ibili
1026,schwingen::V,zwieren,kulunkatu
1027,fallen::V,vallen,erori
1028,brennen::V,branden,sutan egon
1029,rauchen::V,roken,kea bota
1030,regnen::V,regenen,euria ari izan
1031,gefrieren::V,bevriezen,izoztu
1032,gefrieren::V,bevriezen,hormatu
1033,tauen::V,dooien,gesaldu
1034,schmelzen::V,smelten,urtu
1035,trocknen::V,drogen,idortu
1036,trocknen::V,drogen,lehortu
1037,sieden::V,koken,irakin
1038,sieden::V,zieden,irakin
1039,faulen::V,rotten,hirotu
1040,faulen::V,rotten,usteldu
1041,verfaulen::V,verrotten,hirotu
1042,verfaulen::V,verrotten,usteldu
1043,reißen::V,scheuren,eten
1044,reißen::V,scheuren,tarrat egin
1045,versinken::V,verzinken,urperatu
1046,vergehen::V,vergaan,iragan
1047,erscheinen::V,opdagen,agertu
1048,erscheinen::V,verschijnen,agertu
1049,verschwinden::V,verdwijnen,desagertu
1050,sinken::V,zinken,beheititu
1051,abnehmen::V,afnemen,gutxitu
1052,abnehmen::V,afnemen,beheratu
1053,abnehmen::V,verminderen,gutxitu
1054,abnehmen::V,verminderen,beheratu
1055,zunehmen::V,toenemen,gora egin
1056,steigen::V,stijgen,igo
1057,steigen::V,omhooggaan,igo
1058,wachsen::V,groeien,hazi
1059,glänzen::V,glanzen,distiratu
1060,glänzen::V,schitteren,distiratu
1061,funkeln::V,fonkelen,izarniatu
1062,lärmen::V,lawaai maken,zarata atera
1063,läuten::V,luiden,jo
1064,läuten::V,luiden,hots egin
1065,klingeln::V,bellen,txirrina jo
1066,klirren::V,rinkelen,tintin egin
1067,brausen::V,bruisen,marru egin
1068,rauschen::V,ruisen,fir-fir egin
1069,klingen::V,klinken,soinu egin
1070,bellen::V,blaffen,zaunkatu
1071,heulen::V,huilen,ulu egin
1072,heulen::V,huilen,uhuri egin
1073,blasen::V,blazen,ufa egin
1074,blasen::V,blazen,putz egin
1075,pfeifen::V,fluiten,txistu egin
1076,schreien::V,gillen,oihu egin
1077,schreien::V,gillen,garrasi egin
1078,schreien::V,schreeuwen,oihu egin
1079,schreien::V,schreeuwen,garrasi egin
1080,stöhnen::V,steunen,intziri egin
1081,zittern::V,beven,ikara egin
1082,zittern::V,beven,dar-dar egin
1083,zittern::V,sidderen,ikara egin
1084,zittern::V,sidderen,dar-dar egin
1085,leben::V,leven,bizi izan
1086,geboren werden::V,geboren worden,jaio
1087,atmen::V,ademen,hats egin
1088,atmen::V,ademen,arnasa egin
1089,trinken::V,drinken,edan
1090,essen::V,eten,jan
1091,schlucken::V,slikken,irentsi
1092,müde werden::V,moe worden,unatu
1093,müde werden::V,moe worden,nekatu
1094,einschlafen::V,inslapen,lokartu
1095,schlafen::V,slapen,lo egin
1096,aufwachen::V,ontwaken,esnatu
1097,aufwachen::V,ontwaken,atzarri
1098,aufwachen::V,wakker worden,esnatu
1099,aufwachen::V,wakker worden,atzarri
1100,aufstehen::V,opstaan,jaiki
1101,sich erholen::V,zich ontspannen,atseden egin
1102,krank werden::V,ziek worden,gaixotu
1103,krank sein::V,ziek zijn,eri izan
1104,krank sein::V,ziek zijn,gaixo izan
1105,schmerzen::V,pijn doen,min egin
1106,husten::V,hoesten,eztul egin
1107,genesen::V,genezen,osatu
1108,sterben::V,sterven,hil
1109,sterben::V,sterven,zendu
1110,sterben::V,overlijden,hil
1111,sterben::V,overlijden,zendu
1112,umkommen::V,omkomen,istripuz hil
1113,sich bewegen::V,zich bewegen,higitu
1114,sich rühren::V,zich verroeren,zirkin egin
1115,sich erheben::V,oprijzen,zutitu
1116,sich erheben::V,oprijzen,altxatu
1117,sich erheben::V,verrijzen,zutitu
1118,sich erheben::V,verrijzen,altxatu
1119,sich setzen::V,gaan zitten,eseri
1120,sich setzen::V,gaan zitten,jesarri
1121,hinfallen::V,vallen,erori
1122,hinfallen::V,neervallen,erori
1123,laufen::V,lopen,ibili
1124,schreiten::V,stappen,oinkatu
1125,schreiten::V,schrijden,oinkatu
1126,spazierengehen::V,gaan wandelen,paseatu
1127,spazierengehen::V,gaan wandelen,ostera bat egin
1128,eilen::V,ijlen,lasterkatu
1129,eilen::V,haasten,lasterkatu
1130,sich beeilen::V,zich haasten,lehiatu
1131,sausen::V,stuiven,ziztu bizian joan
1132,rennen::V,rennen,lasterka egin
1133,springen::V,springen,jauzi egin
1134,klettern::V,klimmen,igo
1135,klettern::V,klauteren,igo
1136,schaukeln::V,schommelen,zabu egin
1137,schaukeln::V,schommelen,zanbulu egin
1138,kriechen::V,kruipen,narras egin
1139,schwimmen::V,zwemmen,igerikatu
1140,schwimmen::V,zwemmen,igeri egin
1141,tauchen::V,duiken,murgildu
1142,tauchen::V,duiken,pulunpatu
1143,rudern::V,roeien,bogatu
1144,rudern::V,roeien,arraun egin
1145,fahren::V,rijden,joan
1146,fliegen::V,vliegen,hegaldatu
1147,fliegen::V,vliegen,hegan egin
1148,gehen::V,gaan,joan
1149,weggehen::V,weggaan,alde egin
1150,abfahren::V,vertrekken,abiatu
1151,anhalten::V,stoppen,geratu
1152,anhalten::V,stoppen,gelditu
1153,anhalten::V,stilhouden,geratu
1154,anhalten::V,stilhouden,gelditu
1155,hineingehen::V,ingaan,sartu
1156,hineingehen::V,binnengaan,sartu
1157,eintreten::V,binnenkomen,sartu
1158,kommen::V,komen,etorri
1159,ankommen::V,aankomen,heldu
1160,ankommen::V,aankomen,iritsi
1161,zurückkommen::V,terugkomen,itzuli
1162,bleiben::V,blijven,gelditu
1163,warten::V,wachten,itxaron
1164,warten::V,wachten,zain egon
1165,erwarten::V,verwachten,iguriki
1166,suchen::V,zoeken,bilatu
1167,finden::V,vinden,idoro
1168,finden::V,vinden,aurkitu
1169,versuchen::V,proberen,saiatu
1170,versuchen::V,proberen,ahalegindu
1171,versuchen::V,beproeven,saiatu
1172,versuchen::V,beproeven,ahalegindu
1173,vorbereiten::V,voorbereiden,gertatu
1174,lieben::V,houden van,maitatu
1175,lieben::V,houden van,maite izan
1176,mögen::V,lusten,laket izan
1177,mögen::V,lusten,atsegin izan
1178,mögen::V,houden van,laket izan
1179,mögen::V,houden van,atsegin izan
1180,lachen::V,lachen,irri egin
1181,lachen::V,lachen,barre egin
1182,rühren::V,roeren,hunkitu
1183,weinen::V,huilen,negar egin
1184,weinen::V,schreien,negar egin
1185,schimpfen::V,kijven,erneguka ari izan
1186,schimpfen::V,schelden,erneguka ari izan
1187,sich ärgern::V,zich ergeren,ernegatu
1188,sich ärgern::V,zich ergeren,haserretu
1189,sich fürchten::V,bang zijn,beldur izan
1190,fürchten::V,vrezen,beldur izan
1191,fliehen::V,vluchten,ihes egin
1192,flüchten::V,ontsnappen,ihes egin
1193,flüchten::V,ontkomen,ihes egin
1194,sehen::V,zien,ikusi
1195,anschauen::V,aankijken,begietsi
1196,ansehen::V,aanzien,begiratu
1197,ansehen::V,bekijken,begiratu
1198,hören::V,horen,aditu
1199,zuhören::V,luisteren,entzun
1200,probieren::V,proeven,dastatu
1201,riechen::V,ruiken,usnatu
1202,riechen::V,ruiken,usaindu
1203,fühlen::V,voelen,sentitu
1204,scheinen::V,lijken,iruditu
1205,scheinen::V,lijken,begitandu
1206,zu sehen sein::V,te zien zijn,azaldu
1207,vernehmen::V,vernemen,aditu
1208,frieren::V,het koud hebben,hotz izan
1209,tun::V,doen,egin
1210,können::V,kunnen,ahal izan
1211,wollen::V,willen,nahi izan
1212,anfangen::V,beginnen,hasi
1213,anfangen::V,aanvangen,hasi
1214,beenden::V,beëindigen,bukatu
1215,aufhören::V,ophouden,utzi
1216,gelingen::V,lukken,lortu
1217,gelingen::V,gelukken,lortu
1218,geraten::V,uitvallen,heldu
1219,öffnen::V,openen,ireki
1220,öffnen::V,openen,zabaldu
1221,öffnen::V,opendoen,ireki
1222,öffnen::V,opendoen,zabaldu
1223,schließen::V,sluiten,itxi
1224,schließen::V,dichtdoen,itxi
1225,stellen::V,stellen,ipini
1226,stellen::V,plaatsen,ipini
1227,setzen::V,zetten,jesarri
1228,setzen::V,plaatsen,jesarri
1229,legen::V,leggen,jarri
1230,berühren::V,aanraken,ukitu
1231,verbinden::V,verbinden,uztartu
1232,bedecken::V,bedekken,estali
1233,aufhängen::V,ophangen,eseki
1234,aufhängen::V,ophangen,eskegi
1235,anzünden::V,aansteken,piztu
1236,aufheben::V,oprapen,jaso
1237,zurücklassen::V,achterlaten,atzean utzi
1238,verlieren::V,verliezen,galdu
1239,fallen lassen::V,laten vallen,erortzen utzi
1240,machen::V,maken,egin
1241,herstellen::V,produceren,ekoiztu
1242,herstellen::V,voortbrengen,ekoiztu
1243,bauen::V,bouwen,eraiki
1244,reparieren::V,repareren,konpondu
1245,reparieren::V,herstellen,konpondu
1246,verbessern::V,verbeteren,hobetu
1247,ändern::V,wijzigen,mudatu
1248,ändern::V,veranderen,mudatu
1249,graben::V,graven,aitzurtu
1250,beugen::V,buigen,makurtu
1251,biegen::V,buigen,malgutu
1252,biegen::V,buigen,makolatu
1253,drehen::V,draaien,jiratu
1254,wenden::V,keren,bihurtu
1255,wenden::V,wenden,bihurtu
1256,umdrehen::V,omdraaien,biratu
1257,umdrehen::V,omdraaien,alderantzikatu
1258,heben::V,heffen,jaso
1259,heben::V,heffen,goratu
1260,heben::V,optillen,jaso
1261,heben::V,optillen,goratu
1262,hochheben::V,tillen,goratu
1263,hochheben::V,tillen,altxatu
1264,ergreifen::V,pakken,oratu
1265,ergreifen::V,grijpen,oratu
1266,halten::V,houden,eutsi
1267,drücken::V,drukken,sakatu
1268,schieben::V,duwen,bultzatu
1269,schieben::V,schuiven,bultzatu
1270,kratzen::V,krassen,hatz egin
1271,kratzen::V,krassen,hazka egin
1272,lecken::V,likken,miaztu
1273,lecken::V,likken,lamikatu
1274,beißen::V,bijten,hozka egin
1275,beißen::V,bijten,ausiki egin
1276,abreißen::V,afrukken,kendu
1277,abreißen::V,afscheuren,kendu
1278,abschneiden::V,afsnijden,moztu
1279,abschneiden::V,afsnijden,pikatu
1280,binden::V,binden,lotu
1281,binden::V,binden,estekatu
1282,stecken::V,steken,sartu
1283,brechen::V,breken,apurtu
1284,klopfen::V,kloppen,jo
1285,hauen::V,houwen,jo
1286,kleben::V,plakken,itsatsi
1287,reiben::V,wrijven,igurtzi
1288,streichen::V,smeren,igurtzi
1289,schleifen::V,slijpen,zorroztu
1290,schneiden::V,snijden,moztu
1291,rütteln::V,schudden,astindu
1292,rütteln::V,schudden,inarrosi
1293,schütteln::V,schudden,astindu
1294,schütteln::V,schudden,inarrosi
1295,schwenken::V,wuiven,zabukatu
1296,schwenken::V,zwaaien,zabukatu
1297,schütten::V,gieten,isuri
1298,schütten::V,storten,isuri
1299,füllen::V,vullen,bete
1300,einwickeln::V,inwikkelen,bildu
1301,tragen::V,dragen,eroan
1302,tragen::V,dragen,eraman
1303,schleppen::V,slepen,narrastu
1304,schleppen::V,slepen,herrestatu
1305,ziehen::V,trekken,tira egin
1306,aufbewahren::V,bewaren,gorde
1307,werfen::V,gooien,jaurti
1308,werfen::V,gooien,aurtiki
1309,fangen::V,vangen,atzeman
1310,packen::V,pakken,heldu
1311,packen::V,vastpakken,heldu
1312,verstecken::V,verstoppen,ostendu
1313,verstecken::V,verstoppen,ezkutatu
1314,teilen::V,delen,zatitu
1315,schicken::V,sturen,bidali
1316,bringen::V,brengen,ekarri
1317,hinzufügen::V,toevoegen,eratxiki
1318,hinzufügen::V,toevoegen,gaineratu
1319,bekommen::V,verkrijgen,jaso
1320,erhalten::V,krijgen,jaso
1321,nehmen::V,nemen,hartu
1322,wählen::V,kiezen,hautatu
1323,wählen::V,kiezen,aukeratu
1324,wählen::V,verkiezen,hautatu
1325,wählen::V,verkiezen,aukeratu
1326,auswählen::V,uitkiezen,hautatu
1327,auswählen::V,uitkiezen,aukeratu
1328,bewahren::V,bewaren,begiratu
1329,behindern::V,hinderen,oztopatu
1330,verderben::V,bederven,hondatu
1331,beschädigen::V,beschadigen,akastu
1332,zerbrechen::V,breken,apurtu
1333,zerbrechen::V,stukbreken,apurtu
1334,zerreißen::V,scheuren,zarratatu
1335,zerreißen::V,verscheuren,zarratatu
1336,zerstören::V,vernielen,suntsitu
1337,verbrennen::V,branden,erre
1338,verbrennen::V,branden,kiskali
1339,verbrennen::V,verbranden,erre
1340,verbrennen::V,verbranden,kiskali
1341,geben::V,geven,eman
1342,reichen::V,reiken,luzatu
1343,reichen::V,reiken,helarazi
1344,reichen::V,aanreiken,luzatu
1345,reichen::V,aanreiken,helarazi
1346,schenken::V,schenken,oparitu
1347,versprechen::V,beloven,agindu
1348,wünschen::V,wensen,opatu
1349,wünschen::V,wensen,opetsi
1350,loben::V,loven,laudatu
1351,loben::V,loven,goraipatu
1352,loben::V,prijzen,laudatu
1353,loben::V,prijzen,goraipatu
1354,küssen::V,kussen,musu eman
1355,wiegen::V,wiegen,kulunkatu
1356,zudecken::V,toedekken,estali
1357,wecken::V,wekken,esnatu
1358,wecken::V,wekken,iratzartu
1359,zeigen::V,tonen,erakutsi
1360,zeigen::V,wijzen,erakutsi
1361,führen::V,voeren,gidatu
1362,lehren::V,leren,irakatsi
1363,unterrichten::V,onderwijzen,eskolak eman
1364,aufziehen::V,grootbrengen,hazi
1365,leiten::V,leiden,arteztu
1366,antreiben::V,aandrijven,bulkatu
1367,lassen::V,laten,-arazi
1368,einladen::V,uitnodigen,gonbidatu
1369,vereinigen::V,verenigen,batu
1370,vereinigen::V,verenigen,bateratu
1371,besuchen::V,bezoeken,ikustatu
1372,treffen::V,treffen,topatu
1373,treffen::V,ontmoeten,topatu
1374,sich versammeln::V,zich verzamelen,bildu
1375,spielen::V,spelen,jolastu
1376,singen::V,zingen,abestu
1377,singen::V,zingen,kantatu
1378,tanzen::V,dansen,dantzatu
1379,tanzen::V,dansen,dantzan egin
1380,sich trennen::V,van elkaar gaan,banandu
1381,verlassen::V,verlaten,utzietsi
1382,retten::V,redden,salbatu
1383,retten::V,redden,gaizkatu
1384,bewachen::V,bewaken,jagon
1385,bewachen::V,bewaken,zaindu
1386,schützen::V,beschermen,babestu
1387,schützen::V,beschermen,gerizatu
1388,verteidigen::V,verdedigen,aldeztu
1389,sich schlagen::V,knokken,elkar jo
1390,sich schlagen::V,knokken,elkar borrokatu
1391,schießen::V,schieten,tiro egin
1392,siegen::V,overwinnen,irabazi
1393,ärgern::V,ergeren,ernegatu
1394,ärgern::V,ergeren,haserretu
1395,schlagen::V,slaan,jo
1396,schlagen::V,slaan,erauntsi
1397,treten::V,trappen,zapaldu
1398,treten::V,trappen,ostiaktu
1399,treten::V,schoppen,zapaldu
1400,treten::V,schoppen,ostiaktu
1401,stechen::V,steken,sastatu
1402,stechen::V,prikken,sastatu
1403,stoßen::V,stoten,bultzatu
1404,stehlen::V,stelen,ostu
1405,stehlen::V,stelen,lapurtu
1406,stören::V,storen,galarazi
1407,stören::V,verstoren,galarazi
1408,belästigen::V,lastig vallen,gohaindu
1409,belästigen::V,lastig vallen,alamena eman
1410,verbergen::V,verbergen,ezkutatu
1411,täuschen::V,misleiden,tronpatu
1412,täuschen::V,misleiden,engainatu
1413,betrügen::V,bedriegen,iruzurtu
1414,töten::V,doden,hil
1415,töten::V,doden,heriotza eman
1416,wohnen::V,wonen,bizi izan
1417,arbeiten::V,werken,lan egin
1418,arbeiten::V,werken,behar egin
1419,sammeln::V,inzamelen,bildu
1420,sammeln::V,inzamelen,bildumatu
1421,sammeln::V,verzamelen,bildu
1422,sammeln::V,verzamelen,bildumatu
1423,pflücken::V,plukken,batu
1424,pflücken::V,plukken,bildu
1425,jagen::V,jagen,ehizatu
1426,fischen::V,vissen,arrantzatu
1427,fischen::V,vissen,arrantza egin
1428,fassen::V,vangen,harrapatu
1429,hüten::V,hoeden,begiratu
1430,treiben::V,drijven,bultza egin
1431,anbinden::V,vastbinden,estekatu
1432,füttern::V,voeren,bazkatu
1433,melken::V,melken,jetzi
1434,hacken::V,hakken,xehatu
1435,gießen::V,gieten,isuri
1436,reifen::V,rijpen,heldu
1437,reifen::V,rijpen,zoritu
1438,zubereiten::V,klaarmaken,prestatu
1439,zubereiten::V,toebereiden,prestatu
1440,kochen::V,koken,egosi
1441,backen::V,bakken,labean egin
1442,braten::V,braden,erregosi
1443,umrühren::V,omroeren,eragin
1444,stricken::V,breien,trikotatu
1445,stricken::V,breien,puntu egin
1446,nähen::V,naaien,josi
1447,färben::V,verven,tindatu
1448,färben::V,kleuren,tindatu
1449,reinigen::V,reinigen,ikuzi
1450,reinigen::V,reinigen,garbitu
1451,waschen::V,wassen,xahutu
1452,waschen::V,wassen,garbitu
1453,abwischen::V,afvegen,xukatu
1454,spülen::V,spoelen,irakutzi
1455,spülen::V,afwassen,irakutzi
1456,fegen::V,vegen,erraztatu
1457,kehren::V,vegen,isastu
1458,baden::V,baden,bainatu
1459,baden::V,baden,bainua hartu
1460,sich waschen::V,zich wassen,burua garbitu
1461,ausziehen::V,uittrekken,erantzi
1462,anziehen::V,aantrekken,jantzi
1463,sich anziehen::V,zich aankleden,jantzi
1464,kämmen::V,kammen,orraztu
1465,schmücken::V,tooien,apaindu
1466,sagen::V,zeggen,esan
1467,sprechen::V,spreken,mintzatu
1468,sprechen::V,spreken,hitz egin
1469,reden::V,praten,hitz egin
1470,sich unterhalten::V,zich onderhouden,solastu
1471,sich unterhalten::V,zich onderhouden,solas egin
1472,fragen::V,vragen,galdetu
1473,bitten::V,vragen,eskatu
1474,bitten::V,vragen,galdegin
1475,bitten::V,verzoeken,eskatu
1476,bitten::V,verzoeken,galdegin
1477,erzählen::V,vertellen,edestu
1478,erzählen::V,vertellen,kontatu
1479,mitteilen::V,meedelen,jakinarazi
1480,nennen::V,noemen,izena eman
1481,rufen::V,roepen,dei egin
1482,prahlen::V,pralen,harrokerian ibili
1483,prahlen::V,pralen,ahoberokeriak esan
1484,übersetzen::V,vertalen,itzuli
1485,denken::V,denken,pentsatu
1486,denken::V,denken,gogoeta egin
1487,glauben::V,geloven,sinetsi
1488,bemerken::V,bemerken,ohartu
1489,bemerken::V,bemerken,konturatu
1490,erkennen::V,herkennen,ezagutu
1491,erkennen::V,herkennen,antzeman
1492,begreifen::V,begrijpen,ulertu
1493,verstehen::V,verstaan,aditu
1494,lernen::V,leren,ikasi
1495,wissen::V,weten,jakin
1496,sich erinnern an::V,zich herinneren aan,gogoratu
1497,sich erinnern an::V,zich herinneren aan,gogoan izan
1498,vergessen::V,vergeten,ahaztu
1499,vergessen::V,vergeten,ahantzi
1500,messen::V,meten,neurtu
1501,zählen::V,tellen,zenbatu
1502,zählen::V,tellen,kopuratu
1503,rechnen::V,rekenen,kalkulatu
1504,lesen::V,lezen,irakurri
1505,malen::V,schilderen,margotu
1506,zeichnen::V,tekenen,marraztu
1507,schreiben::V,schrijven,idatzi
1508,besitzen::V,bezitten,ukan
1509,besitzen::V,bezitten,eduki
1510,kaufen::V,kopen,erosi
1511,verkaufen::V,verkopen,saldu
1512,bezahlen::V,betalen,ordaindu
1513,zahlen::V,betalen,ordaindu
1514,beherrschen::V,beheersen,menpean izan
1515,ertragen::V,verdragen,jasan
1516,ertragen::V,verdragen,pairatu
