,Concept_ID,is,lv
521,Sohn::N,sonur,пи
522,Sohn::N,sonur,dēls
523,Tochter::N,dóttir,ныв
524,Tochter::N,dóttir,meita
525,Bruder::N,bróðir,вок
526,Bruder::N,bróðir,brālis
527,Schwester::N,systir,чой
528,Schwester::N,systir,māsa
529,Onkel::N,föðurbróðir,дядь
530,Onkel::N,föðurbróðir,tēvocis
531,Tante::N,frænka,тьӧт
532,Tante::N,frænka,tante
533,Tante::N,móðursystir,тьӧт
534,Tante::N,móðursystir,tante
535,Ehemann::N,eiginmaður,верӧс
536,Ehemann::N,eiginmaður,vīrs
537,Ehefrau::N,eiginkona,гӧтыр
538,Ehefrau::N,eiginkona,sieva
539,Freude::N,gleði,радлун
540,Freude::N,gleði,prieks
541,Gelächter::N,hlátur,серам
542,Gelächter::N,hlátur,smiekli
543,Glück::N,gæfa,шуд
544,Glück::N,gæfa,laime
545,Kummer::N,sorg,шог
546,Kummer::N,sorg,bēdas
547,Kummer::N,sorg,raizes
548,Wunsch::N,ósk,кӧсйӧм
549,Wunsch::N,ósk,vēlme
550,Wunsch::N,ósk,vēlējums
551,Lust::N,fýsn,кыскӧм
552,Lust::N,fýsn,радейтӧм
553,Lust::N,fýsn,kāre
554,Lust::N,löngun,кыскӧм
555,Lust::N,löngun,радейтӧм
556,Lust::N,löngun,kāre
557,Geist::N,andi,лов
558,Geist::N,andi,gars
559,Gedanke::N,hugsun,мӧвп
560,Gedanke::N,hugsun,doma
561,Gedächtnis::N,minni,паметь
562,Gedächtnis::N,minni,atmiņa
563,Verstand::N,vit,вежӧр
564,Verstand::N,vit,prāts
565,Sinn::N,merking,мог
566,Sinn::N,merking,вежӧртас
567,Sinn::N,merking,nozīme
568,Grund::N,ástæða,помка
569,Grund::N,ástæða,pamats
570,Grund::N,ástæða,iemesls
571,Wahrheit::N,sannleikur,збыль
572,Wahrheit::N,sannleikur,збыльтор
573,Wahrheit::N,sannleikur,taisnība
574,Wahrheit::N,sannleikur,patiesība
575,Gespräch::N,samtal,сёрни
576,Gespräch::N,samtal,saruna
577,Märchen::N,ævintýri,мойд
578,Märchen::N,ævintýri,pasaka
579,Erzählung::N,saga,висьт
580,Erzählung::N,saga,stāsts
581,Erzählung::N,saga,nostāsts
582,Nachricht::N,frétt,юӧртӧм
583,Nachricht::N,frétt,ziņa
584,Neuigkeit::N,frétt,выльтор
585,Neuigkeit::N,frétt,jaunums
586,Name::N,nafn,ним
587,Name::N,nafn,vārds
588,Rätsel::N,gáta,нӧдкыв
589,Rätsel::N,gáta,mīkla
590,Rede::N,ræða,сёрни
591,Rede::N,ræða,runa
592,Sprache::N,mál,кыв
593,Sprache::N,mál,valoda
594,Sprache::N,tungumál,кыв
595,Sprache::N,tungumál,valoda
596,Stimme::N,rödd,гӧлӧс
597,Stimme::N,rödd,вом шы
598,Stimme::N,rödd,balss
599,Wort::N,orð,кыв
600,Wort::N,orð,vārds
601,Zeichen::N,tákn,пас
602,Zeichen::N,tákn,zīme
603,Zeichen::N,merki,пас
604,Zeichen::N,merki,zīme
605,Ruf::N,kall,чукӧстчӧм
606,Ruf::N,kall,корӧм
607,Ruf::N,kall,sauciens
608,Lärm::N,hávaði,шы
609,Lärm::N,hávaði,зык
610,Lärm::N,hávaði,зычитӧм
611,Lärm::N,hávaði,troksnis
612,Laut::N,hljóð,шы
613,Laut::N,hljóð,skaņa
614,Ton::N,tónn,шы
615,Ton::N,tónn,tonis
616,Lied::N,ljóð,сьылан
617,Lied::N,ljóð,сьыланкыв
618,Lied::N,ljóð,dziesma
619,Lied::N,söngur,сьылан
620,Lied::N,söngur,сьыланкыв
621,Lied::N,söngur,dziesma
622,Ruhe::N,ró,чӧв
623,Ruhe::N,ró,miers
624,Ruhe::N,kyrrð,чӧв
625,Ruhe::N,kyrrð,miers
626,Leute::N,fólk,йӧз
627,Leute::N,fólk,войтыр
628,Leute::N,fólk,ļaudis
629,Leute::N,fólk,cilvēki
630,Volk::N,þjóð,йӧз
631,Volk::N,þjóð,войтыр
632,Volk::N,þjóð,tauta
633,Arbeit::N,vinna,удж
634,Arbeit::N,vinna,darbs
635,Gast::N,gestur,гӧсть
636,Gast::N,gestur,viešņa
637,Gast::N,gestur,ciemiņš
638,Geschenk::N,gjöf,козин
639,Geschenk::N,gjöf,dāvana
640,Spiel::N,leikur,ворсан
641,Spiel::N,leikur,rotaļa
642,Gesellschaft::N,selskapur,котыр
643,Gesellschaft::N,selskapur,biedrība
644,Gesellschaft::N,selskapur,kompānija
645,Hilfe::N,hjálp,отсӧг
646,Hilfe::N,hjálp,palīdzība
647,Freund::N,vinur,ёрт
648,Freund::N,vinur,draugs
649,Kamerad::N,félagi,ёрт
650,Kamerad::N,félagi,biedrs
651,Angelegenheit::N,mál,мог
652,Angelegenheit::N,mál,делӧ
653,Angelegenheit::N,mál,darīšana
654,Angelegenheit::N,málefni,мог
655,Angelegenheit::N,málefni,делӧ
656,Angelegenheit::N,málefni,darīšana
657,Anzahl::N,tala,лыд
658,Anzahl::N,tala,тшӧт
659,Anzahl::N,tala,skaits
660,Anzahl::N,tala,daudzums
661,Anzahl::N,fjöldi,лыд
662,Anzahl::N,fjöldi,тшӧт
663,Anzahl::N,fjöldi,skaits
664,Anzahl::N,fjöldi,daudzums
665,Art::N,tegund,сикас
666,Art::N,tegund,suga
667,Art::N,tegund,šķira
668,Stück::N,biti,тор
669,Stück::N,biti,gabals
670,Stück::N,stykki,тор
671,Stück::N,stykki,gabals
672,Teil::N,hluti,юкӧн
673,Teil::N,hluti,daļa
674,Teil::N,partur,юкӧн
675,Teil::N,partur,daļa
676,Hälfte::N,helmingur,пӧв
677,Hälfte::N,helmingur,джын
678,Hälfte::N,helmingur,puse
679,Kreis::N,hringur,кытш
680,Kreis::N,hringur,aplis
681,Kreis::N,hringur,riņķis
682,Kreuz::N,kross,перна
683,Kreuz::N,kross,крест
684,Kreuz::N,kross,krusts
685,Kreuz::N,krossmark,перна
686,Kreuz::N,krossmark,крест
687,Kreuz::N,krossmark,krusts
688,Linie::N,lína,визь
689,Linie::N,lína,līnija
690,Strich::N,strik,визь
691,Strich::N,strik,svītra
692,Abstand::N,millibil,кост
693,Abstand::N,millibil,коласт
694,Abstand::N,millibil,atstarpe
695,Entfernung::N,fjarlægð,ылна
696,Entfernung::N,fjarlægð,attālums
697,Entfernung::N,fjarlægð,atstatums
698,Gegend::N,hérað,му-ва
699,Gegend::N,hérað,apvidus
700,Gegend::N,hérað,apgabals
701,Platz::N,pláss,ылдӧс
702,Platz::N,pláss,йир
703,Platz::N,pláss,гӧгӧртас
704,Platz::N,pláss,vieta
705,Ort::N,staður,ин
706,Ort::N,staður,места
707,Ort::N,staður,vieta
708,Seite::N,hlið,бок
709,Seite::N,hlið,ӧтарладор
710,Seite::N,hlið,sāns
711,Mitte::N,miðja,шӧр
712,Mitte::N,miðja,vidus
713,Gegenstand::N,hlutur,кӧлуй
714,Gegenstand::N,hlutur,priekšmets
715,Sache::N,mál,добра
716,Sache::N,mál,lieta
717,Rand::N,brún,дор
718,Rand::N,brún,mala
719,Rand::N,brún,apmale
720,Kante::N,rönd,дор
721,Kante::N,rönd,šķautne
722,Ecke::N,horn,пельӧс
723,Ecke::N,horn,kakts
724,Ecke::N,horn,stūris
725,Spitze::N,oddur,йыв
726,Spitze::N,oddur,smaile
727,Spitze::N,oddur,galotne
728,Ende::N,endi,пом
729,Ende::N,endi,gals
730,Ende::N,endi,uzgalis
731,Loch::N,gat,розь
732,Loch::N,gat,caurums
733,Loch::N,hola,розь
734,Loch::N,hola,caurums
735,Winkel::N,skot,пельӧс
736,Winkel::N,skot,leņķis
737,Winkel::N,krókur,пельӧс
738,Winkel::N,krókur,leņķis
739,Muster::N,munstur,сер
740,Muster::N,munstur,piemērs
741,Größe::N,stærð,ыджда
742,Größe::N,stærð,lielums
743,Länge::N,lengd,кузьта
744,Länge::N,lengd,garums
745,Höhe::N,hæð,джуджда
746,Höhe::N,hæð,augstums
747,Gewicht::N,vigt,сьӧкта
748,Gewicht::N,vigt,сьӧкталун
749,Gewicht::N,vigt,svars
750,Gewicht::N,vigt,smagums
751,Gewicht::N,þyngd,сьӧкта
752,Gewicht::N,þyngd,сьӧкталун
753,Gewicht::N,þyngd,svars
754,Gewicht::N,þyngd,smagums
755,Menge::N,magn,лун
756,Menge::N,magn,числӧ
757,Menge::N,magn,masa
758,Menge::N,magn,daudzums
759,Haufen::N,hrúga,чукӧр
760,Haufen::N,hrúga,čupa
761,Haufen::N,hrúga,grēda
762,Haufen::N,hrúga,kaudze
763,Haufen::N,haugur,чукӧр
764,Haufen::N,haugur,čupa
765,Haufen::N,haugur,grēda
766,Haufen::N,haugur,kaudze
767,Reihe::N,röð,рад
768,Reihe::N,röð,rinda
769,Reihe::N,röð,virkne
770,Boot::N,bátur,пыж
771,Boot::N,bátur,laiva
772,Ruder::N,ár,пелыс
773,Ruder::N,ár,ӧпаснӧй
774,Ruder::N,ár,airis
775,Ruder::N,ár,irklis
776,Schlitten::N,sleði,дадь
777,Schlitten::N,sleði,ragavas
778,Ski::N,skíði,лызь
779,Ski::N,skíði,slēpe
780,Lagerfeuer::N,varðeldur,бипур
781,Lagerfeuer::N,varðeldur,ugunskurs
782,Last::N,byrði,сьӧкыдтор
783,Last::N,byrði,krava
784,Last::N,farmur,сьӧкыдтор
785,Last::N,farmur,krava
786,Gang::N,ganga,мунӧм
787,Gang::N,ganga,ветлӧм
788,Gang::N,ganga,eja
789,Gang::N,ganga,gājums
790,Schritt::N,skref,воськов
791,Schritt::N,skref,воськовтӧм
792,Schritt::N,skref,solis
793,Norden::N,norður,войвыв
794,Norden::N,norður,ziemeļi
795,Süden::N,suður,лунвыв
796,Süden::N,suður,dienvidi
797,Westen::N,vestur,рытыв
798,Westen::N,vestur,rietumi
799,Osten::N,austur,асыв
800,Osten::N,austur,austrumi
