,Concept_ID,ce,lt
767,wieder::ADV,юха а,iš naujo
768,vergebens::ADV,эрна,veltui
769,vergebens::ADV,эрна,bergždžiai
770,vor::PRP,хьалха,prieš
771,hinter::PRP,тӏехьа,už
772,unter::PRP,кIелахь,po
773,durch::PRP,чекх,pro
774,durch::PRP,чекх,per
775,neben::PRP,юххе,prie
776,neben::PRP,юххе,šalia
777,zwischen::PRP,юккъехь,tarp
778,wegen::PRP,дуьхьа,dėl
779,wegen::PRP,дуьхьа,dėlei
780,dies::PRN,и,šis
781,dies::PRN,и,šitas
782,dies::PRN,иза,šis
783,dies::PRN,иза,šitas
784,das::PRN,и,tat
785,das::PRN,иза,tat
786,alles::PRN,дерриг,visas
787,ich::PRN,cо,aš
788,du::PRN,хьо,tu
789,er::PRN,и,jis
790,er::PRN,иза,jis
791,wir::PRN,тхо,mes
792,wir::PRN,вай,mes
793,ihr::PRN,шу,jūs
794,sie::PRN,уьш,ji
795,sie::PRN,уьш,jos
796,was::FPRN,хӏун,kas
797,wer::FPRN,мила,kas
798,wo::FADV,мичaхь,kur
799,wohin::FADV,мича,kur
800,wohin::FADV,мича,kur link
801,wie::FADV,муха,kaip
802,warum::FADV,хӏунда,kod̃ėl
803,warum::FADV,хӏунда,dėl ko
804,wieviel::FNUM,мел,kiek
805,wieviel::FNUM,маса,kiek
806,eins::NUM,цхьаъ,vienas
807,zwei::NUM,шиъ,du
808,drei::NUM,кхоъ,trys
809,vier::NUM,диъ,keturi
810,fünf::NUM,пхиъ,penki
811,sechs::NUM,ялх,šeši
812,sieben::NUM,ворхӏ,septyni
813,acht::NUM,бархӏ,aštuoni
814,neun::NUM,исс,devyni
815,zehn::NUM,итт,dešimt
816,elf::NUM,цхьайтта,vienuolika
817,zwölf::NUM,шийтта,dvylika
818,zwanzig::NUM,ткъа,dvidešimt
819,dreißig::NUM,ткъе итт,trisdešimt
820,vierzig::NUM,шовзткъа,keturiasdešimt
821,fünfzig::NUM,шовзткъе итт,penkiasdešimt
822,sechzig::NUM,кхузткъа,šešiasdešimt
823,siebzig::NUM,кхузткъе итт,septyniasdešimt
824,achtzig::NUM,дезткъа,aštuoniasdešimt
825,neunzig::NUM,дезткъе итт,devyniasdešimt
826,hundert::NUM,бӏе,šimtas
827,tausend::NUM,эзар,tūkstantis
828,und::CNJ,a,ĩr
829,oder::CNJ,я,ar
830,oder::CNJ,я,arba
831,stehen::V,латта,stovėti
832,sitzen::V,хиъна ӏан,sėdėti
833,liegen::V,ӏилла,gulėti
834,hängen::V,кхаза,kyboti
835,hängen::V,кхаза,kabėti
836,werden::V,хила,taptis
837,werden::V,хила,darytis
838,passieren::V,хила,atsitikti
839,passieren::V,хила,pasitaikyti
840,beginnen::V,доло,prasid́ėti
841,enden::V,дӏадерза,baigtis
842,wechseln::V,хийца,keistis
843,wechseln::V,хийца,pasikeisti
844,aufgehen[Sonne]::V,кхета,tekėti
845,aufgehen[Sonne]::V,кхета,patekėti
846,untergehen[Sonne]::V,чубуза,leistis
847,untergehen[Sonne]::V,чубуза,nusileisti
848,scheinen[Sonne]::V,серло яла,šviesti
849,donnern::V,къекъа,griausti
850,donnern::V,къекъа,griaudėti
851,wehen::V,хьекха,pūsti
852,strömen::V,эха,lietis
853,strömen::V,эха,plūsti
854,fließen::V,охьаэха,tekėti
855,sich drehen::V,хьийза,suktis
856,sich drehen::V,хьийза,pasisukti
857,schwanken::V,леста,svyruoti
858,schwingen::V,лесто,suptis
859,fallen::V,охьакхета,pulti
860,fallen::V,охьакхета,kristi
861,brennen::V,дага,degti
862,rauchen::V,оза,rūkyti
863,regnen::V,догlа догlу,lyti
864,gefrieren::V,гӏоро,užšalti
865,tauen::V,даша,tirpti
866,schmelzen::V,лала,lydytis
867,trocknen::V,дакъо,džiūti
868,sieden::V,кхехка,virti
869,faulen::V,дахкадала,pūti
870,verfaulen::V,дахкадала,švinkti
871,reißen::V,хеда,plyšti
872,reißen::V,хеда,trūkti
873,versinken::V,хичудаха,skę̃sti
874,versinken::V,хичудаха,grimzti
875,vergehen::V,дlаэха,praeiti
876,erscheinen::V,схьадала,pasirodyti
877,erscheinen::V,ӏоттадала,pasirodyti
878,verschwinden::V,къайладала,dingti
879,verschwinden::V,къайладала,išnykti
880,verschwinden::V,къайладала,pranykti
881,sinken::V,лахдала,kristi
882,zunehmen::V,лакхадала,didėti
883,zunehmen::V,лакхадала,padaugėti
884,steigen::V,хьаладала,kilti
885,wachsen::V,кхиа,augti
886,glänzen::V,лепа,blizgėti
887,funkeln::V,къега,žibėti
888,lärmen::V,гӏовгӏаян,triukšmauti
889,läuten::V,детта,skambinti
890,klingeln::V,дека,skambinti
891,klirren::V,дека,žvangėti
892,brausen::V,хьаьдда даха,šniokšti
893,rauschen::V,леста,ošti
894,rauschen::V,леста,šlamėti
895,klingen::V,дека,skardėti
896,bellen::V,лета,loti
897,heulen::V,угӏа,kaukti
898,heulen::V,угӏа,staugti
899,blasen::V,хӏуп баха,pūsti
900,pfeifen::V,шок етта,švilpti
901,pfeifen::V,шок етта,švilpauti
902,schreien::V,мохь бетта,šaukti
903,stöhnen::V,узарш дан,dejuoti
904,stöhnen::V,узарш дан,aimanuoti
905,zittern::V,дега,virpėti
906,leben::V,даха,gyventi
907,geboren werden::V,хила,gimti
908,atmen::V,садеӏа,alsuoti
909,atmen::V,садеӏа,kvėpuoti
910,trinken::V,мала,gerti
911,essen::V,кхалла,valgyti
912,schlucken::V,къурдбан,praryti
913,müde werden::V,кӏаддала,nuvargti
914,müde werden::V,кӏаддала,privargti
915,einschlafen::V,наб кхета,užmigti
916,schlafen::V,вижа,miegoti
917,schlafen::V,наб ян,miegoti
918,schlafen::V,дижина хила,miegoti
919,aufwachen::V,самадала,pabusti
920,aufstehen::V,гӏатта,keltis
921,aufstehen::V,гӏатта,atsikelti
922,sich erholen::V,садаӏа,pailsėti
923,sich erholen::V,садаӏа,poilsiauti
924,krank werden::V,цомгуш хила,susirgti
925,krank sein::V,цомгуш хила,sirgti
926,schmerzen::V,лаза,sopėti
927,schmerzen::V,лаза,skaudėti
928,schmerzen::V,ӏийжа,sopėti
929,schmerzen::V,ӏийжа,skaudėti
930,husten::V,йовхарш етта,kosėti
931,genesen::V,тадала,sveikti
932,genesen::V,тадала,taisytis
933,sterben::V,дала,mirti
934,sterben::V,дала,numirti
935,umkommen::V,хӏаллакхила,žūti
936,sich bewegen::V,лела,judėti
937,sich bewegen::V,лела,pasijudinti
938,sich rühren::V,меттахъхьен,krutėti
939,sich erheben::V,хьалагlатта,pakilti
940,sich erheben::V,хьалагlатта,atsikelti
941,sich setzen::V,хаа,sėstis
942,sich setzen::V,хаа,atsisėsti
943,hinfallen::V,дожа,parkristi
944,hinfallen::V,дожа,pargriūti
945,hinfallen::V,охьакхета,parkristi
946,hinfallen::V,охьакхета,pargriūti
947,laufen::V,вада,eiti
948,laufen::V,хьада,eiti
949,schreiten::V,болар дан,žengti
950,schreiten::V,болар дан,žingsniuoti
951,schreiten::V,ког баккха,žengti
952,schreiten::V,ког баккха,žingsniuoti
953,spazierengehen::V,доладала,pasivaikščioti
954,eilen::V,сихдала,skubėti
955,sich beeilen::V,сихдала,paskub́ėti
956,sich beeilen::V,сихдала,pasiskubinti
957,rennen::V,дада,bėgti
958,springen::V,ирхкхийсадала,šokti
959,klettern::V,тӏедийла,kopti
960,schaukeln::V,техко,supti
961,schaukeln::V,техко,linguoti
962,kriechen::V,такха,ropoti
963,kriechen::V,такха,šliaužti
964,schwimmen::V,некадан,plaukti
965,tauchen::V,чулелха,nerti
966,rudern::V,дига лело,irtis
967,rudern::V,дига лело,irkluoti
968,rudern::V,кема лело,irtis
969,rudern::V,кема лело,irkluoti
970,fahren::V,хахка,važiuoti
971,fahren::V,хахка,važinėti
972,fliegen::V,тӏемадала,lėkti
973,fliegen::V,тӏемадала,skristi
974,gehen::V,лeла,eiti
975,weggehen::V,дӏадаха,išeiti
976,abfahren::V,дӏадаха,išvykti
977,abfahren::V,дӏадаха,išvažiuoti
978,anhalten::V,саца,sustoti
979,hineingehen::V,чудала,įeiti
980,eintreten::V,чудала,įžengti
981,kommen::V,кхача,ateiti
982,kommen::V,дӏакхача,ateiti
983,kommen::V,схьакхача,ateiti
984,ankommen::V,кхача,ateiti
985,ankommen::V,схьакхача,ateiti
986,zurückkommen::V,юхада,grį̃žti
987,zurückkommen::V,юхада,sugrį̃žti
988,bleiben::V,диса,likti
989,bleiben::V,диса,pasilikti
990,warten::V,хьежа,laukti
991,warten::V,cобар дан,laukti
992,erwarten::V,хьоьжуш ӏан,laukti
993,suchen::V,леха,ieškoti
994,finden::V,каро,rasti
995,finden::V,каро,surasti
996,versuchen::V,дан хьажа,mėginti
997,vorbereiten::V,кечъян,rengti
998,lieben::V,деза,myĺėti
999,mögen::V,безамхила,ḿėgti
1000,mögen::V,безамхила,patikti
1001,lachen::V,дела,juoktis
1002,rühren::V,хьедан,jaudinti
1003,rühren::V,хьедан,graudinti
1004,weinen::V,делха,verkti
1005,schimpfen::V,чехо,bartis
1006,sich ärgern::V,оьгӏазъэха,pykti
1007,sich ärgern::V,оьгӏазъэха,apmaudauti
1008,sich fürchten::V,кхера,bijoti
1009,sich fürchten::V,кхера,baimintis
1010,fürchten::V,кхера,bijoti
1011,fürchten::V,кхера,baimintis
1012,fliehen::V,дӏадада,bėgti
1013,fliehen::V,дӏадада,sprukti
1014,flüchten::V,дӏадада,pabėgti
1015,sehen::V,ган,žiūŕėti
1016,anschauen::V,хьажа,žiūŕėti
1017,anschauen::V,хьежа,žiūŕėti
1018,ansehen::V,хьовса,žiūrėti į
1019,ansehen::V,хьовса,pažiūrėti į
1020,hören::V,хаза,girdėti
1021,zuhören::V,ладогӏа,klausytis
1022,probieren::V,хьажа,ragauti
1023,probieren::V,хьажа,paragauti
1024,riechen::V,хьожа яха,uosti
1025,riechen::V,хьожа яха,užuosti
1026,fühlen::V,хаадала,justi
1027,fühlen::V,хаадала,jausti
1028,fühlen::V,хаадала,pajusti
1029,scheinen::V,мотта,rodytis
1030,scheinen::V,мотта,atrodyti
1031,zu sehen sein::V,гуш хила,pasirodyti
1032,vernehmen::V,бартхатта,išgirsti
1033,frieren::V,гӏоро,šalti
1034,tun::V,дан,daryti
1035,können::V,дадала,galėti
1036,können::V,дадала,pajėgti
1037,wollen::V,тӏергӏа,norėti
1038,anfangen::V,доло,pradėti
1039,anfangen::V,доло,prasid́ėti
1040,beenden::V,довла,baigti
1041,beenden::V,довла,užbaigti
1042,aufhören::V,саца,liautis
1043,gelingen::V,кадала,pavykti
1044,gelingen::V,кадала,pasisekti
1045,geraten::V,хила,nusisekti
1046,öffnen::V,дӏаделла,atverti
1047,öffnen::V,дӏаделла,atidaryti
1048,öffnen::V,схьаделла,atverti
1049,öffnen::V,схьаделла,atidaryti
1050,schließen::V,къовла,uždaryti
1051,schließen::V,дӏачӏагӏа,uždaryti
1052,stellen::V,хlотто,statyti
1053,stellen::V,хlотто,pastatyti
1054,setzen::V,дийгӏа,sodinti
1055,setzen::V,дийгӏа,pasodinti
1056,legen::V,охьадилла,dėti
1057,legen::V,охьадилла,pad́ėti
1058,berühren::V,хьедан,liesti
1059,berühren::V,хьедан,paliesti
1060,verbinden::V,вовшахтаса,jungti
1061,verbinden::V,вовшахтаса,surišti
1062,bedecken::V,тилла,uždengti
1063,bedecken::V,тӏетаса,uždengti
1064,aufhängen::V,хьалаолла,pakarti
1065,aufhängen::V,хьалаолла,pakabinti
1066,anzünden::V,лато,padegti
1067,aufheben::V,айа,pakelti
1068,zurücklassen::V,дита,palikti
1069,verlieren::V,дайа,pamesti
1070,fallen lassen::V,охьадожо,atsisakyti
1071,machen::V,дан,dirbti
1072,herstellen::V,дан,gaminti
1073,bauen::V,гӏишлоян,statyti
1074,bauen::V,гӏишлоян,pastatyti
1075,reparieren::V,тадан,taisyti
1076,reparieren::V,тадан,remontuoti
1077,verbessern::V,нисдан,gerinti
1078,verbessern::V,нисдан,ištaisyti
1079,ändern::V,хийца,keisti
1080,ändern::V,хийца,pakeisti
1081,graben::V,ахка,kasti
1082,beugen::V,сатто,lenkti
1083,beugen::V,сатто,palenkti
1084,biegen::V,сатто,lenkti
1085,biegen::V,сатто,palenkti
1086,drehen::V,хьовзо,sukti
1087,umdrehen::V,хьовзo,sukti
1088,umdrehen::V,хьовзo,apversti
1089,heben::V,айа,kelti
1090,heben::V,айа,pakelti
1091,heben::V,хьалаайа,kelti
1092,heben::V,хьалаайа,pakelti
1093,hochheben::V,хьалаайа,pakelti
1094,ergreifen::V,дӏалаца,čiupti
1095,ergreifen::V,дӏалаца,griebti
1096,halten::V,латто,laikyti
1097,halten::V,латто,palaikyti
1098,drücken::V,тӏетаӏо,spausti
1099,schieben::V,татта,stumti
1100,kratzen::V,мӏараш тийса,kasyti
1101,kratzen::V,мӏараш тийса,grandyti
1102,lecken::V,мотт хьекха,laižyti
1103,beißen::V,катoха,kandžioti
1104,abreißen::V,схьадаккха,nuplėšti
1105,abschneiden::V,кхада,atpjauti
1106,abschneiden::V,кхада,atkirpti
1107,binden::V,дӏадехка,rišti
1108,binden::V,дӏадехка,surišti
1109,binden::V,вовшахтаса,rišti
1110,binden::V,вовшахтаса,surišti
1111,stecken::V,чудахийта,kišti
1112,stecken::V,чудахийта,įkišti
1113,brechen::V,кагдан,lūžti
1114,brechen::V,кагдан,laužyti
1115,klopfen::V,детта,belsti
1116,klopfen::V,детта,barbenti
1117,hauen::V,етта,mušti
1118,kleben::V,тӏелато,lipdyti
1119,kleben::V,тӏелато,klijuoti
1120,reiben::V,хьекхо,trinti
1121,reiben::V,хьекхо,tarkuoti
1122,streichen::V,тlехьакха,tepti
1123,streichen::V,тlехьакха,užtepti
1124,schleifen::V,ирдан,galą́sti
1125,schneiden::V,ларга,pjauti
1126,schneiden::V,ларга,kirpti
1127,rütteln::V,лесто,purtyti
1128,schütteln::V,лесто,purtyti
1129,schwenken::V,лесто,mojuoti
1130,schütten::V,дотта,pilti
1131,schütten::V,дотта,berti
1132,füllen::V,дуза,pildyti
1133,füllen::V,дуза,pripildyti
1134,einwickeln::V,хьарчо,įvynioti
1135,einwickeln::V,хьарчо,suvynioti
1136,tragen::V,дахьа,nešti
1137,tragen::V,дахьа,nešioti
1138,schleppen::V,ийзо,vilkti
1139,ziehen::V,озо,tempti
1140,aufbewahren::V,ӏалашдан,laikyti
1141,werfen::V,кхосса,mesti
1142,werfen::V,кхосса,sviesti
1143,fangen::V,леца,sugauti
1144,packen::V,леца,čiupti
1145,packen::V,леца,griebti
1146,verstecken::V,къайладаккха,slėpti
1147,verstecken::V,къайладаккха,slapstyti
1148,teilen::V,декъа,dalyti
1149,teilen::V,декъа,padalyti
1150,schicken::V,дӏадахьийта,sių̃sti
1151,schicken::V,дӏадахьийта,pasių̃sti
1152,bringen::V,дан,atnešti
1153,hinzufügen::V,тӏетоха,pridėti
1154,bekommen::V,даккха,gauti
1155,erhalten::V,даккха,gauti
1156,nehmen::V,схьаэца,paimti
1157,wählen::V,харжа,rinkti
1158,wählen::V,харжа,išsirinkti
1159,auswählen::V,харжа,išrinkti
1160,bewahren::V,lалашдан,išsaugoti
1161,behindern::V,новкъарло ян,trukdyti
1162,verderben::V,талхо,sugadinti
1163,beschädigen::V,дохо,žaloti
1164,beschädigen::V,дохо,gadinti
1165,zerbrechen::V,дохо,sukulti
1166,zerbrechen::V,дохо,sudaužyti
1167,zerbrechen::V,кагдан,sukulti
1168,zerbrechen::V,кагдан,sudaužyti
1169,zerreißen::V,хадо,perplėšti
1170,zerreißen::V,хадо,suplėšyti
1171,zerstören::V,дохо,suardyti
1172,zerstören::V,дохо,sugriauti
1173,zerstören::V,кагдан,suardyti
1174,zerstören::V,кагдан,sugriauti
1175,verbrennen::V,даго,deginti
1176,verbrennen::V,даго,sudeginti
1177,geben::V,яла,duoti
1178,geben::V,яла,paduoti
1179,reichen::V,дӏадала,paduoti
1180,reichen::V,дӏакховдо,paduoti
1181,schenken::V,совгӏат дан,dovanoti
1182,versprechen::V,ваӏда дан,žadėti
1183,versprechen::V,ваӏда дан,pažadėti
1184,wünschen::V,лаа,norėti
1185,wünschen::V,лаа,linḱėti
1186,loben::V,хасто,girti
1187,loben::V,хасто,pagirti
1188,küssen::V,оба яккха,bučiuoti
1189,wiegen::V,тахка,supti
1190,zudecken::V,тӏетаса,užkloti
1191,zudecken::V,тӏетаса,uždengti
1192,wecken::V,самадаккха,žadinti
1193,zeigen::V,гайта,rodyti
1194,führen::V,дига,vesti
1195,führen::V,дига,vadovauti
1196,lehren::V,ӏамо,mokyti
1197,lehren::V,ӏамо,išmokyti
1198,unterrichten::V,хьеха,dėstyti
1199,aufziehen::V,кхио,išauginti
1200,leiten::V,урхалла дан,valdyti
1201,leiten::V,урхалла дан,vadovauti
1202,antreiben::V,сихдан,uiti
1203,antreiben::V,сихдан,raginti
1204,antreiben::V,сихдан,skubinti
1205,lassen::V,-йта,paliepti
1206,einladen::V,кхайкха,kviesti
1207,einladen::V,кхайкха,pakviesti
1208,vereinigen::V,цхьаьнатоха,sujungti
1209,vereinigen::V,цхьаьнатоха,suvienyti
1210,besuchen::V,хьажахIотта,lankyti
1211,besuchen::V,хьажахIотта,aplankyti
1212,treffen::V,дуьхьалкхета,sutikti
1213,treffen::V,дуьхьалкхета,pasitikti
1214,sich versammeln::V,гулдан,susirinkti
1215,spielen::V,ловза,groti
1216,spielen::V,ловза,žaisti
1217,singen::V,лакха,dainuoti
1218,tanzen::V,хелхадала,šokti
1219,sich trennen::V,къаста,skirtis
1220,sich trennen::V,къаста,išsiskirti
1221,verlassen::V,дита,palikti
1222,retten::V,кӏелхьардаккха,gelbėti
1223,bewachen::V,ха дан,sergėti
1224,schützen::V,лардан,ginti
1225,schützen::V,лардан,apginti
1226,verteidigen::V,лардан,ginti
1227,verteidigen::V,лардан,apginti
1228,sich schlagen::V,етта,muštis
1229,schießen::V,детта,šauti
1230,schießen::V,детта,šaudyti
1231,siegen::V,тола,nugalėti
1232,ärgern::V,оьгӏаздахийта,pykinti
1233,schlagen::V,тоха,mušti
1234,schlagen::V,тоха,smogti
1235,schlagen::V,тоха,trenkti
1236,treten::V,мийра тоха,mygti
1237,stechen::V,ӏотта,gelti
1238,stechen::V,ӏотта,smeigti
1239,stechen::V,къовзо,gelti
1240,stechen::V,къовзо,smeigti
1241,stoßen::V,татта,stumti
1242,stoßen::V,татта,pastumti
1243,stehlen::V,лачкъо,vogti
1244,stören::V,новкъарло ян,trikdyti
1245,belästigen::V,сагатдан,apsunkinti
1246,verbergen::V,къайладаккха,slėpti
1247,verbergen::V,къайладаккха,paslėpti
1248,täuschen::V,ӏexo,klaidinti
1249,betrügen::V,ледан,apgauti
1250,töten::V,ден,žudyti
1251,töten::V,ден,nužudyti
1252,wohnen::V,даха,gyventi
1253,arbeiten::V,къахьега,dirbti
1254,arbeiten::V,къахьега,triūsti
1255,sammeln::V,гулдан,rinkti
1256,pflücken::V,даха,skinti
1257,pflücken::V,даха,raškyti
1258,jagen::V,талла,medžioti
1259,fischen::V,чӏерий леца,žvejoti
1260,fassen::V,лаца,sučiupti
1261,fassen::V,схьалаца,sučiupti
1262,hüten::V,лардан,ganyti
1263,treiben::V,лахка,ginti
1264,anbinden::V,дӏадехка,pririšti
1265,füttern::V,хӏума яла,šerti
1266,melken::V,оза,melžti
1267,gießen::V,хи тоха,lieti
1268,gießen::V,хи тоха,laistyti
1269,reifen::V,хьекъа,nokti
1270,reifen::V,хьекъа,sirpti
1271,zubereiten::V,кечъян,ruošti
1272,zubereiten::V,кечъян,gaminti
1273,zubereiten::V,кхача бан,ruošti
1274,zubereiten::V,кхача бан,gaminti
1275,kochen::V,кхача бан,virti
1276,kochen::V,кхача бан,virinti
1277,backen::V,датта,kepti
1278,braten::V,кхарза,kepti
1279,braten::V,кхарза,kepinti
1280,umrühren::V,кего,maišyti
1281,umrühren::V,кего,pamaišyti
1282,nähen::V,тега,siūti
1283,färben::V,басардан,dažyti
1284,färben::V,басардан,nudažyti
1285,reinigen::V,цӏандан,valyti
1286,reinigen::V,цӏандан,švarinti
1287,waschen::V,йила,plauti
1288,waschen::V,йила,mazgoti
1289,waschen::V,йила,skalbti
1290,waschen::V,йитта,plauti
1291,waschen::V,йитта,mazgoti
1292,waschen::V,йитта,skalbti
1293,waschen::V,дӏадайа,plauti
1294,waschen::V,дӏадайа,mazgoti
1295,waschen::V,дӏадайа,skalbti
1296,abwischen::V,дӏадайа,nušluostyti
1297,spülen::V,хи кхарза,plauti
1298,spülen::V,хи кхарза,skalauti
1299,fegen::V,нуй хьакха,šluoti
1300,kehren::V,нуй хьакха,šluoti
1301,baden::V,лийча,maudytis
1302,sich waschen::V,юьхь йила,praustis
1303,ausziehen::V,духар дӏадаккха,numauti
1304,ausziehen::V,духар дӏадаккха,nuvilkti
1305,sich anziehen::V,духа,rengtis
1306,sich anziehen::V,духа,apsirengti
1307,kämmen::V,ехк хьакха,šukuoti
1308,schmücken::V,хаздан,puošti
1309,schmücken::V,хаздан,dabinti
1310,schmücken::V,хаздан,gražinti
1311,sagen::V,ала,tarti
1312,sprechen::V,баха,kalbėti
1313,sprechen::V,мотт бийца,kalbėti
1314,reden::V,къамел дан,šnekėti
1315,sich unterhalten::V,къамел дан,kalbėtis
1316,sich unterhalten::V,къамел дан,šnekučiuotis
1317,fragen::V,хатта,klausti
1318,bitten::V,деха,prašyti
1319,erzählen::V,дийца,pasakoti
1320,mitteilen::V,хаам бан,skelbti
1321,mitteilen::V,хаам бан,pranešti
1322,nennen::V,цӏе яккха,vadinti
1323,nennen::V,цӏе яккха,vardyti
1324,rufen::V,кхайкха,šaukti
1325,rufen::V,кхайкха,kviesti
1326,prahlen::V,куралла ян,girtis
1327,prahlen::V,дозалла дан,girtis
1328,übersetzen::V,гоч дан,versti
1329,übersetzen::V,гоч дан,išversti
1330,denken::V,ойла ян,galvoti
1331,glauben::V,теша,manyti
1332,glauben::V,теша,tikėti
1333,bemerken::V,ган,pamatyti
1334,bemerken::V,ган,pastebėti
1335,erkennen::V,довза,pažinti
1336,erkennen::V,довза,atpažinti
1337,begreifen::V,кхета,suvokti
1338,verstehen::V,кхета,suprasti
1339,lernen::V,деша,mokytis
1340,wissen::V,хаа,žinoti
1341,sich erinnern an::V,дагадан,prisiminti
1342,vergessen::V,дицдала,užmiršti
1343,messen::V,дуста,matuoti
1344,zählen::V,дагардан,skaičiuoti
1345,rechnen::V,лара,skaičiuoti
1346,lesen::V,еша,skaityti
1347,malen::V,сурт дилла,tapyti
1348,zeichnen::V,сурт дилла,piešti
1349,zeichnen::V,сурт дилла,žymėti
1350,zeichnen::V,сурт дилла,braižyti
1351,schreiben::V,яздан,rašyti
1352,besitzen::V,доладан,turėti
1353,kaufen::V,эца,pirkti
1354,verkaufen::V,дохка,parduoti
1355,bezahlen::V,мах бала,apmokėti
1356,zahlen::V,мах бала,mokėti
1357,beherrschen::V,собаре хила,valdyti
1358,ertragen::V,лан,kę̃sti
1359,ertragen::V,лан,pakelti
1360,ertragen::V,лан,iškę̃sti
1361,ertragen::V,сатоха,kę̃sti
1362,ertragen::V,сатоха,pakelti
1363,ertragen::V,сатоха,iškę̃sti
1364,ertragen::V,садетта,kę̃sti
1365,ertragen::V,садетта,pakelti
1366,ertragen::V,садетта,iškę̃sti
1367,Schwarm::N,,spiečius
1368,Schlinge::N,,kilpa
1369,Art::N,,rūšis
1370,Entfernung::N,,atstumas
1371,Griff::N,,kotas
1372,Griff::N,,rankena
1373,Figur::N,,figūra
1374,Bogen[Waffe]::N,,lankas
1375,so::ADV,,taip
1376,abnehmen::V,,mažėti
1377,abnehmen::V,,silpnėti
1378,sausen::V,,dumti
1379,sausen::V,,lėkti
1380,wenden::V,,kreipti
1381,wenden::V,,pakreipti
1382,hacken::V,,kapoti
1383,stricken::V,,megzti
1384,anziehen::V,,mauti
1385,anziehen::V,,apsivilkti
