,Concept_ID,mn,es
810,sanft::A,наалинхай,suave
811,hungrig::A,өлөн,hambriento
812,hungrig::A,өлссөн,hambriento
813,krank::A,өвчтэй,enfermo
814,nackt::A,нүцгэн,desnudo
815,traurig::A,гунигт,triste
816,lebendig::A,амьд,vivo
817,lebendig::A,амьд,viviente
818,lebendig::A,амьтай,vivo
819,lebendig::A,амьтай,viviente
820,gut::A,сайн,bueno
821,schlecht::A,муу,malo
822,schlecht::A,өөдгүй,malo
823,richtig::A,зөв,justo
824,richtig::A,зөв,correcto
825,richtig::A,зүйтэй,justo
826,richtig::A,зүйтэй,correcto
827,schlimm::A,муухай,malo
828,schlimm::A,муухай,grave
829,wahr::A,үнэн,verídico
830,wahr::A,үнэн,verdadero
831,wahr::A,жинхэнэ,verídico
832,wahr::A,жинхэнэ,verdadero
833,alt::A,хуучин,viejo
834,neu::A,шинэ,nuevo
835,ehemalig::A,агсан,antiguo
836,ehemalig::A,байсан,antiguo
837,alt[Lebewesen]::A,өвгөн,viejo
838,alt[Lebewesen]::A,хижээл,viejo
839,jung::A,залуу,joven
840,arm::A,ядуу,pobre
841,reich::A,баян,rico
842,reich::A,баялаг,rico
843,bekannt::A,танил,conocido
844,berühmt::A,цуутай,famoso
845,berühmt::A,цуутай,célebre
846,berühmt::A,алдартай,famoso
847,berühmt::A,алдартай,célebre
848,fremd::A,харь,extraño
849,fremd::A,гадаад,extraño
850,verschieden::A,ондоо,diverso
851,verschieden::A,ондоо,distinto
852,verschieden::A,ондоо,diferente
853,verschieden::A,янз янзын,diverso
854,verschieden::A,янз янзын,distinto
855,verschieden::A,янз янзын,diferente
856,nah::A,ойрын,cercano
857,nah::A,дөтийн,cercano
858,fern::A,холын,lejano
859,linker::A,буруу,izquierdo
860,rechter::A,баруун,derecho
861,anderer::A,өөр,otro
862,anderer::A,нөгөө,otro
863,erster::A,нэгдэх,primero
864,erster::A,нэгдүгээр,primero
865,zweiter::A,хоёрдугаар,segundo
866,dritter::A,гуравдугаар,tercero
867,letzter::A,сүүлийн,último
868,allein::ADV,ганцаараа,a solo
869,auf einmal::ADV,нэгмөсөн,de una vez
870,zusammen::ADV,цуг,juntos
871,zusammen::ADV,хамт,juntos
872,lange::ADV,удаан,mucho tiempo
873,plötzlich::ADV,гэнэт,de repente
874,sofort::ADV,дороо,en seguida
875,später::ADV,дараа,más tarde
876,jetzt::ADV,өнөө,ahora
877,heute::ADV,өнөө,hoy
878,heute::ADV,өнөөдөр,hoy
879,morgen::ADV,маргааш,mañana
880,morgen::ADV,маргаадар,mañana
881,bald::ADV,түргэн,pronto
882,bald::ADV,түргэн,en breve
883,bald::ADV,удахгүй,pronto
884,bald::ADV,удахгүй,en breve
885,dann::ADV,хожим,luego
886,dann::ADV,хожим,entonces
887,dann::ADV,тэгээд,luego
888,dann::ADV,тэгээд,entonces
889,gestern::ADV,өчигдөр,ayer
890,einst::ADV,нэг,antaño
891,damals::ADV,тэгэхэд,entonces
892,danach::ADV,тэгээд,después
893,danach::ADV,дараа нь,después
894,vorher::ADV,урьд,antes
895,zuerst::ADV,анх,primero
896,zuerst::ADV,эхлээд,primero
897,einmal::ADV,нэг удаа,una vez
898,manchmal::ADV,хааяа,a veces
899,manchmal::ADV,заримдаа,a veces
900,oft::ADV,олонтоо,a menudo
901,oft::ADV,олонтоо,con frecuencia
902,immer::ADV,байнга,siempre
903,niemals::ADV,хэзээ ч,jamás
904,niemals::ADV,хэдийд ч,jamás
905,hier::ADV,энд,aquí
906,hierhin::ADV,нааш,acá
907,von hier::ADV,эндээс,desde aquí
908,dort::ADV,тэнд,ahí
909,dort::ADV,тэнд,allí
910,dorthin::ADV,тийш,allí
911,dorthin::ADV,тийш,hacia allí
912,geradeaus::ADV,шулуун,todo derecho
913,vorwärts::ADV,урагшаа,adelante
914,rückwärts::ADV,буцаан,hacia atrás
915,rückwärts::ADV,сөөргөө,hacia atrás
916,zurück::ADV,буцаж,atrás
917,zurück::ADV,гэдрэг,atrás
918,unten::ADV,дор,abajo
919,hinab::ADV,уруу,hacia abajo
920,oben::ADV,дээр,arriba
921,hinauf::ADV,өөд,hacia arriba
922,hinauf::ADV,дээш,hacia arriba
923,überall::ADV,хааяагүй,por todas partes
924,überall::ADV,энд тэндгүй,por todas partes
925,nicht::ADV,эс,no
926,nicht::ADV,-гүй,no
927,ein wenig::ADV,жаахан,un poco
928,kaum::ADV,арай,apenas
929,kaum::ADV,арай гэж,apenas
930,sehr::ADV,тун,muy
931,sehr::ADV,тун,mucho
932,so::ADV,тэгж,tan
933,so::ADV,ингээд,tan
934,noch::ADV,дахин,aún
935,noch::ADV,дахин,todavía
936,noch::ADV,дахиад,aún
937,noch::ADV,дахиад,todavía
938,nur::ADV,зөвхөн,solamente
939,nur::ADV,гагцхүү,solamente
940,schon::ADV,нэгэнт,ya
941,wieder::ADV,дахин,de nuevo
942,wieder::ADV,дахиад,de nuevo
943,vergebens::ADV,хий,en vano
944,vor::PRP,өмнө,antes de
945,vor::PRP,өмнө,delante de
946,hinter::PRP,ард,tras
947,hinter::PRP,ард,detrás de
948,unter::PRP,доор,bajo
949,unter::PRP,доор,debajo de
950,durch::PRP,дундуур,por
951,durch::PRP,дундуур,a través de
952,neben::PRP,хажууд,al lado de
953,zwischen::PRP,завсар,entre
954,zwischen::PRP,хооронд,entre
955,wegen::PRP,төлөө,por
956,wegen::PRP,төлөө,a causa de
957,wegen::PRP,дээрээс,por
958,wegen::PRP,дээрээс,a causa de
959,dies::PRN,энэ,esto
960,das::PRN,тэр,eso
961,das::PRN,тэр,esto
962,alles::PRN,цөм,todo
963,alles::PRN,бүгд,todo
964,ich::PRN,би,yo
965,du::PRN,чи,tú
966,er::PRN,тэр,él
967,er::PRN,тэр хүн,él
968,wir::PRN,бид,nosotros
969,ihr::PRN,та нар,vosotros
970,sie::PRN,тэд,ellos
971,was::FPRN,юу,qué
972,wer::FPRN,хэн,quién
973,wo::FADV,хаа,dónde
974,wo::FADV,хаана,dónde
975,wohin::FADV,хааш,adónde
976,wohin::FADV,хааш,hacia dónde
977,wohin::FADV,хаана,adónde
978,wohin::FADV,хаана,hacia dónde
979,wie::FADV,яаж,cómo
980,wie::FADV,хэрхэн,cómo
981,warum::FADV,юунд,por qué
982,warum::FADV,яагаад,por qué
983,wieviel::FNUM,хэдий,cuánto
984,wieviel::FNUM,хэд,cuánto
985,eins::NUM,нэг,uno
986,zwei::NUM,хоёр,dos
987,drei::NUM,гурав,tres
988,vier::NUM,дөрөв,cuatro
989,fünf::NUM,тав,cinco
990,sechs::NUM,зургаа,seis
991,sieben::NUM,долоо,siete
992,acht::NUM,найм,ocho
993,neun::NUM,ес,nueve
994,zehn::NUM,арав,diez
995,elf::NUM,арван нэг,once
996,zwölf::NUM,арван хоёр,doce
997,zwanzig::NUM,хорь,veinte
998,dreißig::NUM,гуч,treinta
999,vierzig::NUM,дөч,cuarenta
1000,fünfzig::NUM,тавь,cincuenta
1001,sechzig::NUM,жар,sesenta
1002,siebzig::NUM,дал,setenta
1003,achtzig::NUM,ная,ochenta
1004,neunzig::NUM,ер,noventa
1005,hundert::NUM,зуу,cien
1006,hundert::NUM,зуу,ciento
1007,tausend::NUM,мянга,mil
1008,und::CNJ,ч,y
1009,und::CNJ,болон,y
1010,oder::CNJ,буюу,o
1011,stehen::V,зогсох,estar de pie
1012,sitzen::V,суух,estar sentado
1013,liegen::V,хэвтэх,yacer
1014,liegen::V,хэвтэх,estar acostado
1015,hängen::V,өлгөөтэй байх,pender
1016,hängen::V,дүүжлээтэй байх,pender
1017,werden::V,болох,hacerse
1018,passieren::V,тохиох,suceder
1019,beginnen::V,эхлэх,iniciarse
1020,beginnen::V,эхлэх,principiar
1021,enden::V,дүүрэх,acabar
1022,enden::V,дүүрэх,terminar
1023,wechseln::V,хувирах,variar
1024,wechseln::V,хувирах,alternar
1025,aufgehen[Sonne]::V,мандах,salir
1026,untergehen[Sonne]::V,жаргах,ponerse
1027,untergehen[Sonne]::V,жаргах,descender
1028,scheinen[Sonne]::V,гэрэлтэх,brillar
1029,donnern::V,дуугарах,tronar
1030,wehen::V,салхилах,soplar
1031,wehen::V,хөөрөгдөх,soplar
1032,strömen::V,гүйх,afluir
1033,strömen::V,урсах,afluir
1034,fließen::V,урсах,fluir
1035,fließen::V,урсах,correr
1036,sich drehen::V,эргэлдэх,girar
1037,schwanken::V,хэлбэлзэх,vacilar
1038,schwingen::V,ганхах,oscilar
1039,schwingen::V,хэлбэлзэх,oscilar
1040,fallen::V,унах,caer
1041,brennen::V,шатах,arder
1042,brennen::V,шатах,quemar
1043,rauchen::V,баагих,humear
1044,rauchen::V,баагих,echar humo
1045,regnen::V,бороо орно,llover
1046,gefrieren::V,хөлдөх,helarse
1047,tauen::V,хайлах,deshelarse
1048,schmelzen::V,уярах,fundirse
1049,schmelzen::V,уярах,derretirse
1050,trocknen::V,хатах,secarse
1051,sieden::V,буцлах,hervir
1052,sieden::V,даргилах,hervir
1053,faulen::V,үжрэх,pudrirse
1054,faulen::V,өмхийрөх,pudrirse
1055,verfaulen::V,бээх,pudrirse
1056,verfaulen::V,өгрөх,pudrirse
1057,reißen::V,цуурах,romperse
1058,versinken::V,живэх,hundirse
1059,vergehen::V,нөгчих,pasar
1060,vergehen::V,өнгөрөх,pasar
1061,erscheinen::V,гарах,aparecer
1062,erscheinen::V,бултайх,aparecer
1063,verschwinden::V,далд орох,desaparecer
1064,verschwinden::V,алга болох,desaparecer
1065,sinken::V,татрах,bajar
1066,sinken::V,доошлох,bajar
1067,abnehmen::V,багасах,decrecer
1068,abnehmen::V,багасах,disminuir
1069,abnehmen::V,хорогдох,decrecer
1070,abnehmen::V,хорогдох,disminuir
1071,zunehmen::V,ихсэх,crecer
1072,zunehmen::V,ихсэх,aumentar
1073,steigen::V,нэмэгдэх,subir
1074,steigen::V,нэмэгдэх,ascender
1075,wachsen::V,өсөх,crecer
1076,wachsen::V,ургах,crecer
1077,glänzen::V,гилгэнэх,brillar
1078,glänzen::V,гилгэнэх,resplandecer
1079,glänzen::V,гилбэгнэх,brillar
1080,glänzen::V,гилбэгнэх,resplandecer
1081,funkeln::V,гялжах,chispear
1082,funkeln::V,гялалзах,chispear
1083,lärmen::V,шуугих,hacer ruido
1084,läuten::V,цохих,sonar
1085,läuten::V,цохих,repicar
1086,klingeln::V,хонхдох,tocar el timbre
1087,klingeln::V,дуугарах,tocar el timbre
1088,klirren::V,хангир жингэр хийх,tintinear
1089,brausen::V,бургилах,zumbar
1090,rauschen::V,сэржигнэх,murmurar
1091,klingen::V,хангинах,sonar
1092,bellen::V,хуцах,ladrar
1093,heulen::V,улих,ulular
1094,blasen::V,үлзэх,soplar
1095,pfeifen::V,исгэрэх,silbar
1096,schreien::V,хашгирах,gritar
1097,stöhnen::V,ёолох,gemir
1098,stöhnen::V,гэнгэнэх,gemir
1099,zittern::V,дагжих,temblar
1100,leben::V,амьдрах,vivir
1101,geboren werden::V,төрөх,nacer
1102,atmen::V,амьсгалах,respirar
1103,trinken::V,уух,beber
1104,essen::V,идэх,comer
1105,schlucken::V,залгих,tragar
1106,müde werden::V,ядрах,cansarse
1107,müde werden::V,ядрах,fatigarse
1108,einschlafen::V,унтчих,dormirse
1109,schlafen::V,унтах,dormir
1110,aufwachen::V,сэрэх,despertarse
1111,aufstehen::V,босох,levantarse
1112,sich erholen::V,амрах,reposar
1113,sich erholen::V,амрах,descansar
1114,krank werden::V,өвдөж эхлэх,caer enfermo
1115,krank sein::V,өвдөх,estar enfermo
1116,schmerzen::V,өвдөх,doler
1117,schmerzen::V,шархирах,doler
1118,husten::V,ханиах,toser
1119,genesen::V,засрах,convalecer
1120,genesen::V,засрах,restablecerse
1121,sterben::V,үхэх,morir
1122,sterben::V,нас барах,morir
1123,umkommen::V,үхэх,perecer
1124,sich bewegen::V,хөдлөх,moverse
1125,sich rühren::V,хөдлөх,rebullir
1126,sich erheben::V,босох,levantarse
1127,sich setzen::V,суух,sentarse
1128,hinfallen::V,ойчих,caerse
1129,laufen::V,явган явах,andar
1130,schreiten::V,алхах,proceder
1131,spazierengehen::V,зугаалах,pasear
1132,spazierengehen::V,зугаалах,pasearse
1133,eilen::V,хурдлах,correr prisa
1134,sich beeilen::V,яарах,darse prisa
1135,sich beeilen::V,шамдах,darse prisa
1136,sausen::V,давхих,correr
1137,rennen::V,гүйх,correr
1138,springen::V,харайх,saltar
1139,springen::V,дэвхрэх,saltar
1140,klettern::V,авирах,trepar
1141,klettern::V,авирах,escalar
1142,schaukeln::V,ганхалзах,bambolearse
1143,kriechen::V,мөлхөх,reptar
1144,kriechen::V,мөлхөх,arrastrarse
1145,schwimmen::V,сэлэх,nadar
1146,tauchen::V,шунгах,bucear
1147,tauchen::V,шунгах,sumergirse
1148,rudern::V,сэлүүрдэх,remar
1149,fahren::V,явах,ir
1150,fliegen::V,нисэх,volar
1151,gehen::V,явах,ir
1152,gehen::V,явах,andar
1153,weggehen::V,явах,irse
1154,weggehen::V,явах,marcharse
1155,abfahren::V,одох,salir
1156,abfahren::V,одох,partir
1157,abfahren::V,хөдлөх,salir
1158,abfahren::V,хөдлөх,partir
1159,anhalten::V,зогсох,parar
1160,anhalten::V,зогсох,pararse
1161,hineingehen::V,орох,entrar
1162,eintreten::V,орох,entrar
1163,kommen::V,ирэх,venir
1164,ankommen::V,хүрэх,llegar
1165,zurückkommen::V,харих,volver
1166,zurückkommen::V,харих,regresar
1167,zurückkommen::V,буцаж ирэх,volver
1168,zurückkommen::V,буцаж ирэх,regresar
1169,bleiben::V,үлдэх,quedarse
1170,warten::V,хүлээх,esperar
1171,erwarten::V,хүлээх,esperar
1172,suchen::V,эрэх,buscar
1173,suchen::V,бэдрэх,buscar
1174,finden::V,олох,hallar
1175,finden::V,олох,encontrar
1176,versuchen::V,оролдох,intentar
1177,vorbereiten::V,бэлтгэх,preparar
1178,lieben::V,янаглах,amar
1179,lieben::V,янаглах,querer
1180,mögen::V,таалах,querer
1181,lachen::V,инээх,reír
1182,rühren::V,сэтгэл уяруулах,conmover
1183,weinen::V,уйлах,llorar
1184,schimpfen::V,хараах,regañar
1185,sich ärgern::V,уурлах,enfadarse
1186,sich fürchten::V,айх,tener miedo
1187,fürchten::V,айх,temer
1188,fürchten::V,айх,tener miedo a
1189,fliehen::V,зугтах,huir
1190,fliehen::V,гүйж очих,huir
1191,flüchten::V,оргох,escaparse
1192,sehen::V,үзэх,ver
1193,anschauen::V,харах,mirar
1194,ansehen::V,харах,mirar
1195,hören::V,дуулах,oír
1196,zuhören::V,чагнах,escuchar
1197,probieren::V,амсаж үзэх,probar
1198,probieren::V,амсаж үзэх,degustar
1199,riechen::V,үнэрлэх,oler
1200,fühlen::V,мэдрэх,sentir
1201,scheinen::V,шиг үзэгдэх,parecer
1202,zu sehen sein::V,үзэгдэх,poder verse
1203,zu sehen sein::V,харагдах,poder verse
1204,vernehmen::V,дуулах,oír
1205,vernehmen::V,дуулах,percibir
1206,frieren::V,даарах,tener frío
1207,tun::V,хийх,hacer
1208,tun::V,үйлдэх,hacer
1209,können::V,болох,poder
1210,wollen::V,хүсэх,querer
1211,anfangen::V,эхлэх,iniciar
1212,beenden::V,дуусгах,acabar
1213,beenden::V,дуусгах,terminar
1214,aufhören::V,болих,cesar
1215,aufhören::V,зогсох,cesar
1216,gelingen::V,бүтэх,salir bien
1217,geraten::V,илрэх,salir
1218,geraten::V,илрэх,dar resultado
1219,öffnen::V,нээх,abrir
1220,öffnen::V,тайлах,abrir
1221,schließen::V,хаах,cerrar
1222,stellen::V,тавих,poner
1223,stellen::V,тавих,colocar
1224,stellen::V,босгох,poner
1225,stellen::V,босгох,colocar
1226,setzen::V,суулгах,poner
1227,setzen::V,суулгах,colocar
1228,legen::V,хийх,poner
1229,legen::V,тавих,poner
1230,berühren::V,шүргэх,tocar
1231,verbinden::V,залгах,unir
1232,verbinden::V,залгах,juntar
1233,bedecken::V,бүрэх,tapar
1234,bedecken::V,бүрэх,cubrir
1235,aufhängen::V,өлгөх,colgar
1236,aufhängen::V,дүүжлэх,colgar
1237,anzünden::V,асаах,encender
1238,anzünden::V,ноцоох,encender
1239,aufheben::V,өргөх,recoger
1240,zurücklassen::V,орхих,dejar
1241,zurücklassen::V,үлдээх,dejar
1242,verlieren::V,гээх,perder
1243,fallen lassen::V,унагах,dejar caer
1244,machen::V,хийх,hacer
1245,machen::V,гаргах,hacer
1246,herstellen::V,бүтээх,fabricar
1247,bauen::V,барих,construir
1248,reparieren::V,засах,reparar
1249,reparieren::V,сэлбэх,reparar
1250,verbessern::V,засах,mejorar
1251,verbessern::V,сайжруулах,mejorar
1252,ändern::V,өөрчлөх,mudar
1253,ändern::V,өөрчлөх,modificar
1254,graben::V,малтах,cavar
1255,beugen::V,бөгтийлгөх,doblar
1256,beugen::V,бөгтийлгөх,inclinar
1257,biegen::V,матах,doblar
1258,biegen::V,муруйлгах,doblar
1259,drehen::V,эргүүлэх,volver
1260,drehen::V,эргүүлэх,hacer girar
1261,wenden::V,эргүүлэх,volver
1262,umdrehen::V,хөрвүүлэх,revolver
1263,heben::V,өргөх,levantar
1264,hochheben::V,өргөх,alzar
1265,ergreifen::V,атгах,coger
1266,halten::V,барих,tener
1267,drücken::V,дарах,apretar
1268,schieben::V,түлхэх,empujar
1269,kratzen::V,хусах,rascar
1270,kratzen::V,маажих,rascar
1271,lecken::V,долоох,lamer
1272,beißen::V,зуух,morder
1273,beißen::V,хазах,morder
1274,abreißen::V,таслах,arrancar
1275,abschneiden::V,тайрах,cortar
1276,binden::V,боох,atar
1277,binden::V,хүлэх,atar
1278,stecken::V,шаах,meter
1279,stecken::V,шигтгэх,meter
1280,brechen::V,хугалах,romper
1281,brechen::V,хугалах,quebrar
1282,klopfen::V,цохих,golpear
1283,klopfen::V,тогших,golpear
1284,hauen::V,дэлдэх,pegar
1285,kleben::V,наах,pegar
1286,kleben::V,наах,encolar
1287,reiben::V,нухах,frotar
1288,reiben::V,нидчих,frotar
1289,streichen::V,нялах,untar
1290,streichen::V,нялах,recubrir
1291,streichen::V,түрхэх,untar
1292,streichen::V,түрхэх,recubrir
1293,schleifen::V,билүүдэх,afilar
1294,schleifen::V,гуранздах,afilar
1295,schneiden::V,огтлох,cortar
1296,rütteln::V,холхнулах,agitar
1297,schütteln::V,сэгсрэх,agitar
1298,schütteln::V,сэгсрэх,sacudir
1299,schwenken::V,дэвэх,menear
1300,schwenken::V,даллах,menear
1301,schütten::V,цутгах,verter
1302,schütten::V,аягалах,verter
1303,füllen::V,дүүргэх,llenar
1304,einwickeln::V,боох,envolver
1305,einwickeln::V,ороох,envolver
1306,tragen::V,авчрах,llevar
1307,schleppen::V,чирэх,arrastrar
1308,ziehen::V,татах,tirar
1309,aufbewahren::V,хадгалах,conservar
1310,werfen::V,хаях,echar
1311,werfen::V,хаях,lanzar
1312,werfen::V,шидэх,echar
1313,werfen::V,шидэх,lanzar
1314,fangen::V,барих,coger
1315,packen::V,шүүрэх,agarrar
1316,verstecken::V,нуух,esconder
1317,teilen::V,хуваах,partir
1318,teilen::V,хуваах,dividir
1319,schicken::V,илгээх,enviar
1320,schicken::V,явуулах,enviar
1321,bringen::V,авчрах,traer
1322,bringen::V,аваачих,traer
1323,hinzufügen::V,нэмэх,añadir
1324,bekommen::V,хүлээн авах,obtener
1325,bekommen::V,хүлээн авах,conseguir
1326,erhalten::V,хүлээн авах,recibir
1327,nehmen::V,авах,tomar
1328,wählen::V,сонгох,elegir
1329,auswählen::V,шилэх,escoger
1330,auswählen::V,шилэх,seleccionar
1331,bewahren::V,гамнах,guardar
1332,bewahren::V,гамнах,preservar
1333,behindern::V,саад хийх,estorbar
1334,behindern::V,саад хийх,obstaculizar
1335,behindern::V,тотгор болох,estorbar
1336,behindern::V,тотгор болох,obstaculizar
1337,verderben::V,эвдэх,estropear
1338,beschädigen::V,гэмтээх,deteriorar
1339,zerbrechen::V,хагалах,romper
1340,zerbrechen::V,хагалах,quebrar
1341,zerbrechen::V,хага цохих,romper
1342,zerbrechen::V,хага цохих,quebrar
1343,zerreißen::V,урах,desgarrar
1344,zerreißen::V,урах,despedazar
1345,zerstören::V,эвдэх,destruir
1346,zerstören::V,эвдэх,destrozar
1347,zerstören::V,сүйтгэх,destruir
1348,zerstören::V,сүйтгэх,destrozar
1349,verbrennen::V,шатаах,quemar
1350,geben::V,өгөх,dar
1351,reichen::V,өгөх,pasar
1352,reichen::V,дамжуулах,pasar
1353,schenken::V,бэлэглэх,regalar
1354,versprechen::V,амлах,prometer
1355,wünschen::V,ерөөх,desear
1356,loben::V,магтах,alabar
1357,loben::V,сайшаах,alabar
1358,küssen::V,озох,besar
1359,küssen::V,үнсэх,besar
1360,wiegen::V,бүүвэйлэх,mecer
1361,zudecken::V,хучих,tapar
1362,zudecken::V,хучих,cubrir
1363,zudecken::V,бүтээх,tapar
1364,zudecken::V,бүтээх,cubrir
1365,wecken::V,сэрээх,despertar
1366,zeigen::V,үзүүлэх,mostrar
1367,führen::V,хөтлөх,guiar
1368,führen::V,хөтлөх,conducir
1369,lehren::V,заах,enseñar
1370,lehren::V,заах,instruir
1371,unterrichten::V,сургах,enseñar
1372,aufziehen::V,өсгөх,criar
1373,aufziehen::V,хүмүүжүүлэх,criar
1374,leiten::V,удирдах,guiar
1375,leiten::V,удирдах,dirigir
1376,antreiben::V,шамдуулах,impeler
1377,antreiben::V,шамдуулах,impulsar
1378,lassen::V,-уулах,hacer
1379,einladen::V,залах,invitar
1380,vereinigen::V,нэгтгэх,unir
1381,vereinigen::V,хамтруулах,unir
1382,besuchen::V,зочлох,visitar
1383,besuchen::V,зочлох,ir a ver
1384,treffen::V,учрах,encontrar
1385,treffen::V,дайралдах,encontrar
1386,sich versammeln::V,хуралдах,reunirse
1387,sich versammeln::V,хуралдах,congregarse
1388,spielen::V,наадах,jugar
1389,singen::V,дуулах,cantar
1390,tanzen::V,бүжиглэх,bailar
1391,sich trennen::V,салах,separarse
1392,verlassen::V,хаях,dejar
1393,verlassen::V,хаях,abandonar
1394,retten::V,гэтэлгэх,salvar
1395,bewachen::V,сахих,vigilar
1396,schützen::V,хамгаалах,proteger
1397,verteidigen::V,хамгаалах,defender
1398,sich schlagen::V,зодолдох,batirse
1399,schießen::V,харвах,tirar
1400,schießen::V,харвах,disparar
1401,schießen::V,буу буудах,tirar
1402,schießen::V,буу буудах,disparar
1403,siegen::V,ялах,vencer
1404,ärgern::V,уурлуулах,enojar
1405,ärgern::V,уурлуулах,enfadar
1406,ärgern::V,уур хүргэх,enojar
1407,ärgern::V,уур хүргэх,enfadar
1408,schlagen::V,цохих,pegar
1409,schlagen::V,цохих,golpear
1410,treten::V,өшиглөх,dar una patada a
1411,stechen::V,хатгах,pinchar
1412,stoßen::V,ёврох,empujar
1413,stoßen::V,нудрах,empujar
1414,stehlen::V,хулгайлах,robar
1415,stehlen::V,хулгайлах,hurtar
1416,stören::V,саад болох,molestar
1417,belästigen::V,зовоох,molestar
1418,belästigen::V,зовоох,importunar
1419,belästigen::V,амраахгүй байх,molestar
1420,belästigen::V,амраахгүй байх,importunar
1421,verbergen::V,нуух,ocultar
1422,verbergen::V,нуух,esconder
1423,verbergen::V,далдлах,ocultar
1424,verbergen::V,далдлах,esconder
1425,täuschen::V,мэхлэх,engañar
1426,betrügen::V,хуурах,engañar
1427,töten::V,алах,matar
1428,wohnen::V,суух,vivir
1429,wohnen::V,суух,habitar
1430,wohnen::V,амьдрах,vivir
1431,wohnen::V,амьдрах,habitar
1432,arbeiten::V,ажиллах,trabajar
1433,arbeiten::V,хөдөлмөрлөх,trabajar
1434,sammeln::V,түүх,recoger
1435,sammeln::V,түүх,coleccionar
1436,sammeln::V,хураах,recoger
1437,sammeln::V,хураах,coleccionar
1438,pflücken::V,түүх,coger
1439,jagen::V,агнах,cazar
1440,jagen::V,гөрөөлөх,cazar
1441,fischen::V,загасчлах,pescar
1442,fischen::V,загас барих,pescar
1443,fassen::V,барих,atrapar
1444,fassen::V,барих,capturar
1445,hüten::V,маллах,guardar
1446,hüten::V,хариулах,guardar
1447,treiben::V,туух,aballar
1448,anbinden::V,уях,atar
1449,füttern::V,тэжээх,echar de comer
1450,melken::V,саах,ordeñar
1451,hacken::V,цавчих,picar
1452,hacken::V,цавчих,cortar
1453,gießen::V,услах,regar
1454,reifen::V,боловсрох,madurar
1455,zubereiten::V,бэлдэх,preparar
1456,kochen::V,чанах,cocer
1457,kochen::V,чанах,guisar
1458,backen::V,жигнэх,hornear
1459,backen::V,жигнэх,cocer al horno
1460,braten::V,шарах,asar
1461,braten::V,шарах,freír
1462,braten::V,хайрах,asar
1463,braten::V,хайрах,freír
1464,umrühren::V,хутгах,remover
1465,stricken::V,нэхэх,hacer punto
1466,stricken::V,нэхэх,hacer calceta
1467,stricken::V,сүлжих,hacer punto
1468,stricken::V,сүлжих,hacer calceta
1469,nähen::V,оёх,coser
1470,färben::V,будах,teñir
1471,färben::V,будах,colorear
1472,reinigen::V,арилгах,limpiar
1473,reinigen::V,цэвэрлэх,limpiar
1474,waschen::V,угаах,lavar
1475,abwischen::V,арчих,fregar
1476,abwischen::V,арчих,limpiar
1477,spülen::V,зайлах,aclarar
1478,spülen::V,зайлах,enjuagar
1479,fegen::V,хамах,barrer
1480,fegen::V,хамах,pasar la escoba
1481,fegen::V,шүүрдэх,barrer
1482,fegen::V,шүүрдэх,pasar la escoba
1483,kehren::V,шүүрдэх,barrer
1484,kehren::V,туужуудах,barrer
1485,baden::V,усанд орох,bañarse
1486,sich waschen::V,биеэ угаах,lavarse
1487,ausziehen::V,тайлах,quitar
1488,ausziehen::V,тайлах,quitarse
1489,anziehen::V,өмсөх,ponerse
1490,sich anziehen::V,хувцаслах,vestirse
1491,kämmen::V,самнах,peinar
1492,schmücken::V,гоёх,adornar
1493,schmücken::V,чимэх,adornar
1494,sagen::V,гэх,decir
1495,sagen::V,хэлэх,decir
1496,sprechen::V,ярих,hablar
1497,sprechen::V,өгүүлэх,hablar
1498,reden::V,хэлэх,hablar
1499,reden::V,хэлэх,conversar
1500,reden::V,хөөрөлдөх,hablar
1501,reden::V,хөөрөлдөх,conversar
1502,sich unterhalten::V,ярилцах,charlar
1503,sich unterhalten::V,ярилцах,conversar
1504,fragen::V,асуух,preguntar
1505,bitten::V,гуйх,rogar
1506,erzählen::V,өгүүлэх,contar
1507,mitteilen::V,дуулгах,comunicar
1508,mitteilen::V,дуулгах,participar
1509,mitteilen::V,мэдээлэх,comunicar
1510,mitteilen::V,мэдээлэх,participar
1511,nennen::V,нэрлэх,llamar
1512,nennen::V,нэрлэх,nombrar
1513,rufen::V,дуудах,llamar
1514,prahlen::V,бардах,jactarse
1515,prahlen::V,сайрхах,jactarse
1516,übersetzen::V,орчуулах,traducir
1517,denken::V,санах,pensar
1518,glauben::V,итгэх,creer
1519,bemerken::V,ажих,notar
1520,bemerken::V,ажиглах,notar
1521,erkennen::V,таних,reconocer
1522,begreifen::V,ойлгох,concebir
1523,verstehen::V,мэдэж авах,entender
1524,verstehen::V,мэдэж авах,comprender
1525,lernen::V,сурах,aprender
1526,wissen::V,мэдэх,saber
1527,sich erinnern an::V,дурсах,recordar
1528,sich erinnern an::V,дурсах,acordarse de
1529,vergessen::V,мартах,olvidar
1530,messen::V,хэмжих,medir
1531,zählen::V,тоолох,contar
1532,rechnen::V,тооцоох,contar
1533,rechnen::V,тооцоох,calcular
1534,lesen::V,унших,leer
1535,malen::V,зурах,pintar
1536,zeichnen::V,дүрслэн бичих,dibujar
1537,schreiben::V,бичих,escribir
1538,besitzen::V,эзэмших,poseer
1539,kaufen::V,худалдан авах,comprar
1540,verkaufen::V,худалдах,vender
1541,bezahlen::V,төлөх,pagar
