,Concept_ID,mrj,kv
741,dorthin::ADV,тӹшкӹ,сэтчин
742,dorthin::ADV,тӹшкӹлӓ,сэтчин
743,geradeaus::ADV,вик,веськыта
744,geradeaus::ADV,тура,веськыта
745,vorwärts::ADV,анзыкы,одзӧ
746,rückwärts::ADV,мӹнгеш,бӧр
747,zurück::ADV,мӹнгеш,бӧр
748,unten::ADV,ӱлнӹ,увтын
749,unten::ADV,лӹвӓлнӹ,увтын
750,hinab::ADV,ӱлӹкӹ,увтас
751,hinab::ADV,лӹвӓкӹ,увтас
752,oben::ADV,вӹлнӹ,вевдӧрас
753,hinauf::ADV,кӱшкӹлӓ,вывлань
754,hinauf::ADV,кӱшкӹлӓ,вывланьӧ
755,hinauf::ADV,кӱш,вывлань
756,hinauf::ADV,кӱш,вывланьӧ
757,überall::ADV,йӹлт,быдлан
758,überall::ADV,цилӓ вӓре,быдлан
759,nicht::ADV,уке,ог
760,ein wenig::ADV,изиш,-ышт
761,ein wenig::ADV,изиш,невна
762,ein wenig::ADV,иклаштык,-ышт
763,ein wenig::ADV,иклаштык,невна
764,kaum::ADV,цылик,ӧдва
765,kaum::ADV,чучок-чучок,ӧдва
766,sehr::ADV,чоте,вывтi
767,so::ADV,тенге,сiдз
768,so::ADV,тенгелӓ,сiдз
769,noch::ADV,мол,эшӧ
770,noch::ADV,моло,эшӧ
771,nur::ADV,веле,только
772,schon::ADV,уже,ни
773,schon::ADV,ӹнде,ни
774,wieder::ADV,уэш,бӧра
775,vergebens::ADV,зря,весись
776,vergebens::ADV,ӹзрӓ,весись
777,vergebens::ADV,ӹзӹрӓ,весись
778,vor::PRP,анзыц,одзас
779,vor::PRP,анзыцын,одзас
780,hinter::PRP,шайылан,бӧрӧ
781,hinter::PRP,шайылный,бӧрӧ
782,unter::PRP,лӹвӓкӹ,увтын
783,durch::PRP,вашт,пыр
784,neben::PRP,сага,бокам
785,neben::PRP,сага,боксиным
786,zwischen::PRP,лош,коласас
787,zwischen::PRP,лошкы,коласас
788,wegen::PRP,мычыц,понда
789,dies::PRN,тидӹ,эта
790,dies::PRN,ти,эта
791,das::PRN,тидӹ,сiя
792,das::PRN,ти,сiя
793,alles::PRN,цилӓ,быдӧс
794,ich::PRN,мый,ме
795,du::PRN,тӹнь,тэ
796,er::PRN,тӹдӹ,сiя
797,wir::PRN,мӓ,мийӧ
798,ihr::PRN,вӓ,ті
799,sie::PRN,нӹнӹ,нія
800,was::FPRN,ма,мый
801,wer::FPRN,кӱ,кин
802,wo::FADV,кышан,кытӧн
803,wo::FADV,кыштакен,кытӧн
804,wohin::FADV,кышкы,кытчӧ
805,wie::FADV,кыце,дзик
806,warum::FADV,малын,мыля
807,warum::FADV,малын,мыйсянь
808,wieviel::FNUM,кынар,мымда
809,wieviel::FNUM,кынары,мымда
810,wieviel::FNUM,кынаркы,мымда
811,eins::NUM,иктӹ,ӧт
812,eins::NUM,иктӹт,ӧт
813,zwei::NUM,кок,кык
814,zwei::NUM,кокты,кык
815,drei::NUM,кым,куим
816,drei::NUM,кымыт,куим
817,vier::NUM,нӹл,нёль
818,fünf::NUM,вӹц,вит
819,sechs::NUM,куд,квать
820,sechs::NUM,кудытмозн,квать
821,sieben::NUM,шӹм,сизим
822,sieben::NUM,шӹмӹт,сизим
823,acht::NUM,кӓндӓкш,кыкьямыс
824,acht::NUM,кӓндӓкшӹ,кыкьямыс
825,neun::NUM,ӹндекшшӱдӹ,ӧкмыс
826,zehn::NUM,лу,дас
827,elf::NUM,луатик,дасотік
828,elf::NUM,луатиктӹ,дасотік
829,zwölf::NUM,луаткок,даскык
830,zwölf::NUM,луаткокты,даскык
831,zwanzig::NUM,коклы,кыкдас
832,dreißig::NUM,кымлы,куимдас
833,vierzig::NUM,нӹллӹ,нёльдас
834,fünfzig::NUM,вӹцлӹ,витдас
835,sechzig::NUM,кудлу,кватьдас
836,siebzig::NUM,шӹмлу,сизимдас
837,achtzig::NUM,кӓндӓкшлу,кыкьямысдас
838,neunzig::NUM,ӹндекшлу,ӧкмысдас
839,hundert::NUM,шӱдӹ,сто
840,tausend::NUM,тӹжем,тысяча
841,und::CNJ,дöн,и
842,und::CNJ,дöн,да
843,oder::CNJ,льывы,или
844,stehen::V,шалшаг,сулавны
845,sitzen::V,шӹнзӓш,пукавны
846,liegen::V,киӓш,куйлыны
847,hängen::V,кечӓш,ӧшавны
848,werden::V,шагалаш,лоны
849,passieren::V,ӹштӓ́лтӓш,аркмыны
850,beginnen::V,тӹнгӓлӓлтӓш,петны
851,enden::V,пӹтӓш,-сь
852,enden::V,пӹтӓш,бырны
853,wechseln::V,весемӓш,вежсьыны
854,wechseln::V,весемӓлтӓш,вежсьыны
855,aufgehen[Sonne]::V,авараш,петавны
856,untergehen[Sonne]::V,шӹ́нзӓш,пуксьыны
857,scheinen[Sonne]::V,сотемдӓрӓш,югьявны
858,donnern::V,хӹдӹртӓш,гымавны
859,wehen::V,ӹфӹлӓш,пӧлявны
860,strömen::V,йогащ,киссьыны
861,fließen::V,йогащ,визывтны
862,sich drehen::V,пöрдӓш,бергавны
863,schwanken::V,лыпшалташ,кӧвьясьны
864,schwingen::V,кӓчӓйӓш,дюттясьны
865,fallen::V,кенвазаш,усьны
866,fallen::V,шынгалташ,усьны
867,brennen::V,йылаш,сотчыны
868,rauchen::V,шыпшаш,тшынасьны
869,regnen::V,юраш,зэрны
870,gefrieren::V,гӓш,гегдыны
871,gefrieren::V,кӹлмаш,гегдыны
872,tauen::V,шылаш,сывны
873,schmelzen::V,шӹрӓнӓш,сывны
874,trocknen::V,кошкаш,косьмыны
875,sieden::V,шолаш,пизьны
876,faulen::V,шӱӓш,нёльзьыны
877,verfaulen::V,йӓнгӓрӓлтӓш,тӧрмыны
878,verfaulen::V,йӓнгӓрӓлтӓш,сiсьмыны
879,reißen::V,кышкедӓлтӓш,косясьны
880,versinken::V,ва́лаш,вӧйны
881,vergehen::V,эртӓш,мунны
882,erscheinen::V,каяш,мыччисьны
883,verschwinden::V,ямаш,ӧшны
884,sinken::V,пычаш,ямны
885,abnehmen::V,чӹдемӓш,ямны
886,abnehmen::V,кöтӹргӓш,ямны
887,zunehmen::V,когоэмӓш,паськавны
888,steigen::V,лӱлта́лташ,лэбтiсьны
889,wachsen::V,кушкаш,быдмыны
890,glänzen::V,йӹлгӹжӓш,свиттявны
891,funkeln::V,валгалташ,югйовтлыны
892,funkeln::V,валгалташ,югйӧв-керны
893,lärmen::V,юкланаш,чавзыны
894,läuten::V,цоргаш,диньгыны
895,klingeln::V,цоргаш,силькӧтны
896,klirren::V,цонгырталгаш,жольӧтны
897,brausen::V,ышдымыла́наш,гуасьны
898,rauschen::V,шу́жгаш,кышӧтны
899,klingen::V,йо́нгаш,горавны
900,bellen::V,опташ,увтны
901,bellen::V,опташ,вувтны
902,heulen::V,урмыжаш,уннявны
903,blasen::V,ӹфӹлӓш,пӧлявны
904,pfeifen::V,ши́шкаш,пиксыны
905,schreien::V,уташ,айзыны
906,schreien::V,саслаш,айзыны
907,schreien::V,варгынзаш,айзыны
908,stöhnen::V,ӹнгӹрӓш,ойзыны
909,stöhnen::V,ӹнгӹрӓш,ружтыны
910,zittern::V,цӹтӹрӓш,легьявны
911,leben::V,ӹлӓш,овны
912,geboren werden::V,шачаш,шогмыны
913,atmen::V,шӱлӓш,лолавны
914,trinken::V,йӱӓш,юны
915,essen::V,качкаш,сёйны
916,schlucken::V,нелӓш,ньылавны
917,müde werden::V,янгылаш,мыдзны
918,einschlafen::V,амален кеӓш,ланьтны
919,schlafen::V,амалаш,узьны
920,aufwachen::V,понгыжалташ,саймыны
921,aufwachen::V,понгыжалташ,пальмыны
922,aufstehen::V,кӹньӹл шагалаш,сувтны
923,sich erholen::V,кӓнаш,шоччисьлыны
924,krank werden::V,церлӓнен вазаш,моржитны
925,krank sein::V,церлӓнӓш,шогавны
926,krank sein::V,церлӓнӓш,визьӧтны
927,krank sein::V,ясланаш,шогавны
928,krank sein::V,ясланаш,визьӧтны
929,krank sein::V,ясыланаш,шогавны
930,krank sein::V,ясыланаш,визьӧтны
931,schmerzen::V,каршташ,висьны
932,husten::V,кахыраш,кашляйтны
933,genesen::V,паремӓш,бурдны
934,genesen::V,тöрлӓнӓш,бурдны
935,sterben::V,вазын колаш,кувны
936,umkommen::V,пӹтӓш,вийсьыны
937,sich bewegen::V,кашташ,локны
938,sich bewegen::V,кашташ,ветлӧтны
939,sich rühren::V,тӓрвӓнӓш,вӧрзьӧтчыны
940,sich erheben::V,кӹньӹлӓш,сувтны
941,sich setzen::V,шӹнзӓш,пуксьыны
942,hinfallen::V,кенвазаш,пӧрласьны
943,hinfallen::V,шынгалташ,пӧрласьны
944,laufen::V,кашташ,мунны
945,schreiten::V,ашкедӓш,тальччавны
946,spazierengehen::V,мадын кашташ,котрасьны
947,eilen::V,вӓшкӓш,тэрмасьны
948,sich beeilen::V,вӓшкӓш,тэрмасьны
949,sich beeilen::V,талашаш,тэрмасьны
950,sausen::V,хойхаланаш,вирдавны-котӧртны
951,sausen::V,хояш,вирдавны-котӧртны
952,rennen::V,кыргыжаш,
953,springen::V,тӹршештӓш,чеччавны
954,klettern::V,ку́заш,кышасьны
955,schaukeln::V,лыпшалташ,чурликасьны
956,kriechen::V,авалянаш,кыскасьны-мунны
957,kriechen::V,ньыжиклӓш,кыскасьны-мунны
958,schwimmen::V,илӓш,вартчыны
959,tauchen::V,цымаш,сунгисьны ваӧ
960,rudern::V,шуалташ,сынны
961,fahren::V,кеӓш,мунны
962,fliegen::V,чонгештӓш,лэбавны
963,gehen::V,кеӓш,мунны
964,weggehen::V,кеӓш,мунны
965,abfahren::V,кеӓш,иньдӧтчыны
966,abfahren::V,кеӓш,мунны
967,anhalten::V,цӓрнӓш,сувтны
968,hineingehen::V,пыраш,пырны
969,eintreten::V,пыраш,пырны
970,kommen::V,толаш,локны
971,ankommen::V,шоаш,локны
972,zurückkommen::V,пöртӹлӓш,бертны
973,zurückkommen::V,пöртӹлӓш,панӧвтсьыны
974,bleiben::V,кодаш,кольччыны
975,warten::V,вычаш,видзчисьны
976,erwarten::V,вычаш,видзчисьны
977,suchen::V,кӹчӓлӓш,кошшыны
978,finden::V,моаш,адззыны
979,versuchen::V,путаяш,пондыны
980,versuchen::V,путаяш,пондӧтны
981,versuchen::V,цацаш,пондыны
982,versuchen::V,цацаш,пондӧтны
983,vorbereiten::V,поспейӹктӓш,лӧсьӧтны
984,lieben::V,яраташ,милуйтны
985,mögen::V,яраташ,радейтны
986,lachen::V,ваштылаш,серавны
987,rühren::V,тӓрвӓтӓш,сьӧлӧм вӧрзьӧтны
988,weinen::V,мӓгӹрӓш,горзыны
989,schimpfen::V,свырседӓлӓш,видчыны
990,sich ärgern::V,шӹдешкӓш,лёкавны
991,sich fürchten::V,лӱдӓш,повны
992,fürchten::V,лӱдӓш,повны
993,fliehen::V,кыргыжаш,пышшыны
994,flüchten::V,кыргыж шӹлӓш,пышшыны
995,sehen::V,ужаш,адззыны
996,anschauen::V,анжалаш,видзӧтны
997,ansehen::V,анжаш,видзӧтны
998,hören::V,колаш,кывны
999,zuhören::V,колышташ,кывзыны
1000,probieren::V,тотештӓш,пешлыны
1001,probieren::V,подыл анжаш,пешлыны
1002,riechen::V,ӱпшӹнзӓш,дукавны
1003,fühlen::V,шижӓш,кывны
1004,scheinen::V,каяш,декуйтчыны
1005,zu sehen sein::V,каяш,тыдавны
1006,vernehmen::V,колын колташ,тӧдмавны
1007,frieren::V,кӹлмаш,гегдыны
1008,frieren::V,тӹнгӹргӓш,гегдыны
1009,tun::V,ӹштӓш,керны
1010,können::V,кердӓш,вермыны
1011,wollen::V,жалаяш,мӧдны
1012,anfangen::V,тӹнгӓлӓш,петны
1013,beenden::V,пӹтӓрӓш,ештӧтны
1014,beenden::V,пӹтӓрӓш,керыштны
1015,aufhören::V,цӓрнӓш,дугдыны
1016,gelingen::V,цӓш лиӓш,шогмыны
1017,geraten::V,лиӓш,мыччисьны
1018,öffnen::V,пачаш,осьтны
1019,schließen::V,чӱчӓш,пӧднавны
1020,stellen::V,шӹндӓш,сувтӧтны
1021,setzen::V,шӹндӓш,пуксьӧтны
1022,legen::V,опташ,пуктыны
1023,legen::V,пиштӓш,пуктыны
1024,berühren::V,тӹкӓлӓш,вӧрзьӧтны
1025,verbinden::V,пидӓш,йитны
1026,bedecken::V,леведӓш,вевттьыны
1027,aufhängen::V,сӓкӓш,ӧшӧтны
1028,anzünden::V,чӱктӓш,ӧзтыны
1029,aufheben::V,кузыкташ,лэбтыны
1030,zurücklassen::V,кодаш,кольны
1031,verlieren::V,ямдаш,ӧштыны
1032,fallen lassen::V,кенвацтараш,уськӧтны
1033,machen::V,ӹштӓш,керны
1034,herstellen::V,йӓмдӹлӓш,вӧчны
1035,bauen::V,ӹштӓш,строитны
1036,reparieren::V,чиняш,вочны
1037,reparieren::V,алалаш,вочны
1038,verbessern::V,яжоэмден шӹндӓш,бурсьӧтны
1039,ändern::V,вашталташ,вежны
1040,graben::V,капаяш,гарйыны
1041,beugen::V,лывырташ,кусіньтны
1042,beugen::V,каклярташ,кусіньтны
1043,biegen::V,лывырташ,чукыльтыштны
1044,drehen::V,сӓрӓш,бергӧтны
1045,drehen::V,сӓрӹкӓлӓш,бергӧтны
1046,wenden::V,сӓрӓлӓш,бергӧтны
1047,umdrehen::V,сӓрӓлӓш,бергӧтны
1048,heben::V,лӱктӓш,лэбтыны
1049,hochheben::V,кузыкташ,лэбтыны
1050,ergreifen::V,хватяш,кватитны
1051,halten::V,кычаш,видзны
1052,drücken::V,темдӓш,личкыны
1053,schieben::V,шӹкӓш,тойлавны
1054,kratzen::V,нӹжӓш,шаркӧтны
1055,lecken::V,нылаш,нювны
1056,beißen::V,пыралаш,йирны
1057,abreißen::V,кӹрӓш,орӧтны
1058,abreißen::V,кышкед нӓлӓш,орӧтны
1059,abschneiden::V,шулаш,шӧрыштны
1060,abschneiden::V,шулаш,вундыштны
1061,abschneiden::V,лаштыклаш,шӧрыштны
1062,abschneiden::V,лаштыклаш,вундыштны
1063,binden::V,пидӓш,гӧрдззыны
1064,stecken::V,шыралаш,мӧртны
1065,brechen::V,тодылаш,жугдыны
1066,brechen::V,пыдырташ,жугдыны
1067,klopfen::V,рушткаш,зукӧтны
1068,hauen::V,шелӹштӓш,желльыны
1069,kleben::V,клейӓш,лякӧтны
1070,reiben::V,нӹжӓш,зыртны
1071,streichen::V,шӹрӓш,мавтны
1072,schleifen::V,шымаш,кыскыны
1073,schneiden::V,пӹчкӓш,вундавны
1074,rütteln::V,мыльгыкташ,шатлавны
1075,schütteln::V,цӹтӹртӓш,зыбӧтны
1076,schütteln::V,мыльгыкташ,зыбӧтны
1077,schwenken::V,машыяш,ӧвтны
1078,schwenken::V,машыяш,макайтны
1079,schütten::V,опталаш,кисьтны
1080,füllen::V,темӓш,тыртны
1081,füllen::V,темӓш,тырсьӧтны
1082,einwickeln::V,пӹтӹрӓ́лӓш,тубны
1083,tragen::V,намалаш,новйӧтны
1084,schleppen::V,шӹдӹрӓш,кыскыны
1085,ziehen::V,шыпшаш,кыскыны
1086,aufbewahren::V,перегӓш,видзны
1087,werfen::V,кӹшкӓш,шентывлыны
1088,fangen::V,кычаш,кутны
1089,packen::V,хватяш,кутасьны
1090,packen::V,хватяш,кватитны
1091,verstecken::V,шӹлтӓш,дзебны
1092,teilen::V,пайылаш,торйӧтны
1093,schicken::V,колташ,иньдыны
1094,bringen::V,кандаш,вайны
1095,bekommen::V,лыкташ,получитны
1096,erhalten::V,получаяш,получитны
1097,nehmen::V,налаш,босьтны
1098,wählen::V,айыраш,бӧрйыны
1099,auswählen::V,айыраш,бӧрйыны
1100,bewahren::V,перегӓш,видзны
1101,behindern::V,мешӓйӓш,падтыны
1102,verderben::V,портяш,изводавны
1103,beschädigen::V,шушырташ,паздыны
1104,zerbrechen::V,пыдырташ,паздыны
1105,zerreißen::V,кӹрӓш,косявны
1106,zerstören::V,шӓлӓтӓш,паздыны
1107,verbrennen::V,йылаташ,сотны
1108,verbrennen::V,йылалташ,сотны
1109,geben::V,пуаш,сетны
1110,reichen::V,пуаш,сетны
1111,schenken::V,подараш,козьнавны
1112,versprechen::V,сöрӓш,кӧсйыны
1113,wünschen::V,жалаяш,бурсьыны
1114,loben::V,хваляш,ошкыны
1115,küssen::V,шышшалаш,окавны
1116,wiegen::V,лӱнгӓлтӓш,тюттьӧтны
1117,zudecken::V,пиштӓш,вевттьыны
1118,wecken::V,понгыжалтараш,саймӧтны
1119,zeigen::V,анжыкташ,мыччавны
1120,führen::V,видӓш,нуӧтны
1121,lehren::V,тымдаш,велӧтны
1122,unterrichten::V,тымдаш,велӧтны
1123,aufziehen::V,кушташ,быдтыны
1124,leiten::V,видӓш,юравны
1125,leiten::V,видӓш,веськӧтлыны
1126,leiten::V,вуйлаташ,юравны
1127,leiten::V,вуйлаташ,веськӧтлыны
1128,leiten::V,вуйлалташ,юравны
1129,leiten::V,вуйлалташ,веськӧтлыны
1130,antreiben::V,талаштараш,тэрмӧтны
1131,lassen::V,-ыкт,-ӧтыны
1132,einladen::V,ӱжӓш,корны
1133,vereinigen::V,иктештӓш,ӧтувтны
1134,vereinigen::V,иктештӓш,ӧтлаавны
1135,besuchen::V,толаш,пыравлыны
1136,treffen::V,вӓшлиӓш,пантавны
1137,treffen::V,вӓшлиӓлтӓш,пантавны
1138,sich versammeln::V,цымыргаш,ӧксьыны
1139,spielen::V,мадаш,орсны
1140,singen::V,мыраш,сьывны
1141,tanzen::V,кушташ,йӧктыны
1142,sich trennen::V,айырлаш,торьясьны
1143,verlassen::V,шуаш,кольны
1144,retten::V,ытараш,мынтны
1145,bewachen::V,оролаш,смекайтны
1146,schützen::V,перегӓш,дорйыны
1147,verteidigen::V,перегӓш,дорйыны
1148,sich schlagen::V,шидӓлӓш,тышкасьны
1149,sich schlagen::V,шиэдӓлӓш,тышкасьны
1150,schießen::V,лӱӓш,лыйны
1151,siegen::V,сӹнгӓш,вермыны
1152,ärgern::V,шӹдештӓрӓш,лӧгӧтны
1153,schlagen::V,пӓрен колташ,базнитны
1154,schlagen::V,хӹрӹктен колташ,базнитны
1155,treten::V,чымаш,чужьявны
1156,stechen::V,пышкылаш,бытшкыны
1157,stoßen::V,шыркедӓш,тапкыны
1158,stoßen::V,шыркедӓш,тойыштны
1159,stehlen::V,шолышт толаш,гусявны
1160,stören::V,ӓрештӹлӓш,костіавны
1161,belästigen::V,кӓньӹсӹрлӓндӓрӓш,назыляйтны
1162,belästigen::V,шытырланыкташ,назыляйтны
1163,verbergen::V,шӹлтӓш,дзебны
1164,täuschen::V,алталаш,бӧбӧтны
1165,täuschen::V,алталаш,пӧрьявны
1166,täuschen::V,аталаш,бӧбӧтны
1167,täuschen::V,аталаш,пӧрьявны
1168,betrügen::V,мошеньӹчӓйӓш,муклачитны
1169,töten::V,пуштын шуаш,вийны
1170,wohnen::V,ӹлӓш,овны
1171,arbeiten::V,пӓшӓлӓш,уджавны
1172,arbeiten::V,ровотаяш,уджавны
1173,sammeln::V,погаш,ӧктыны
1174,pflücken::V,кӹрӓш,судзлавны
1175,jagen::V,охотничӓйӓш,вӧравны
1176,fischen::V,кол кычаш,чериавны
1177,fassen::V,кычаш,кутны
1178,hüten::V,кӹтӓш,вердны
1179,hüten::V,кӹтӓш,йирсьӧтны
1180,treiben::V,шуруяш,вашӧтны
1181,anbinden::V,ялшташ,кӧртавны
1182,anbinden::V,ялышташ,кӧртавны
1183,füttern::V,пукшаш,вердны
1184,melken::V,шыпшылаш,высьтыны
1185,melken::V,шыпшылаш,чилькӧтны
1186,hacken::V,роаш,керавны
1187,gießen::V,шӓвӓш,киськавны
1188,reifen::V,кӱӓш,кисьмыны
1189,reifen::V,поспейӓш,кисьмыны
1190,zubereiten::V,йӓмдӹлӓш,лӧсьӧтны
1191,kochen::V,шолташ,пуны
1192,backen::V,кӱктӓш,пӧжавны
1193,braten::V,жӓрӓш,жаритны
1194,umrühren::V,намалаш,соравны
1195,stricken::V,пидӓш,домавны
1196,nähen::V,ыргаш,вурны
1197,färben::V,пидӓш,краситны
1198,reinigen::V,чиӓлтӓш,весӧтны
1199,waschen::V,мышкаш,пеславны
1200,abwischen::V,ӹштӓш,чышкыны
1201,spülen::V,шӱӓлтӓш,гывьявны
1202,fegen::V,ӹштӓш,чышкыны
1203,kehren::V,ӹштӓш,чышкыны
1204,baden::V,нӱштӹлӓш,купайтчыны 
1205,sich waschen::V,мышкылташ,миссьыны
1206,ausziehen::V,кыдашаш,гыжтӧтны
1207,ausziehen::V,кыдашаш,пӧрччавны
1208,anziehen::V,чиӓш,пасьтавны
1209,sich anziehen::V,чиӓш,пасьтасьны
1210,kämmen::V,шерӓш,сынавны
1211,schmücken::V,цеверемдӓш,баситны
1212,sagen::V,манаш,висьтавны
1213,sagen::V,келесӓш,висьтавны
1214,sprechen::V,манаш,шуны
1215,reden::V,шайышташ,баитны
1216,sich unterhalten::V,хытыраш,сёрнитны
1217,sich unterhalten::V,хытыргаш,сёрнитны
1218,fragen::V,ядаш,юавны
1219,bitten::V,ядаш,корны
1220,erzählen::V,келесӓш,висьтавны
1221,mitteilen::V,попаш,висьтавны
1222,mitteilen::V,увертӓш,висьтавны
1223,mitteilen::V,увертӓрӓш,висьтавны
1224,nennen::V,лӹмдӓш,нимтны
1225,rufen::V,ӱжӓш,китсавны
1226,rufen::V,ӱжӓш,корны
1227,rufen::V,ӱжӓш,чукӧстны
1228,prahlen::V,хайзаш,ошшасьны
1229,prahlen::V,шаргаланаш,ошшасьны
1230,übersetzen::V,вашташ,вуджӧтны
1231,denken::V,машанаш,чайтны
1232,glauben::V,ӹнянӓш,веритны
1233,bemerken::V,цаклаш,казявны
1234,erkennen::V,пӓлӓш,тӧдсавны
1235,begreifen::V,ынгылаш,вежӧртны
1236,verstehen::V,ынгылаш,кывны
1237,lernen::V,тыменяш,велӧтчыны
1238,wissen::V,пӓлӓш,тӧдны
1239,sich erinnern an::V,ышештӓрӓш,касьтывны
1240,vergessen::V,монден кодаш,вунӧтны
1241,messen::V,висӓш,меряйтны
1242,zählen::V,шотаяш,лыддьыны
1243,rechnen::V,шотаяш,лыддьыны
1244,lesen::V,лыдаш,лыддьӧтны
1245,malen::V,рисуяш,
1246,zeichnen::V,ыдырка́лаш,гижмавны
1247,schreiben::V,вазаш,гижны
1248,besitzen::V,кы́чаш,лоны
1249,kaufen::V,нӓлӓш,небны
1250,verkaufen::V,выжалаш,вузавны
1251,bezahlen::V,тӱлӓш,вештыны
1252,zahlen::V,тӱлӓш,вештыны
1253,beherrschen::V,кы́чаш,
1254,ertragen::V,цӹтӓш,терпитны
1255,Linie::N,,визь
1256,Strich::N,,кырӧв
1257,jetzt::ADV,,ӧні
1258,hinzufügen::V,,содтыны
