,Concept_ID,lv,sv
61,Schulter::N,пельпом,skuldra
62,Schulter::N,plecs,skuldra
63,Arm::N,ки,arm
64,Arm::N,roka,arm
65,Arm::N,delms,arm
66,Ellenbogen::N,гырддза,armbåge
67,Ellenbogen::N,elkonis,armbåge
68,Hand::N,ки,hand
69,Hand::N,roka,hand
70,Hand::N,plauksta,hand
71,Handfläche::N,ки пыдӧс,handflata
72,Handfläche::N,delna,handflata
73,Handfläche::N,plauksta,handflata
74,Finger::N,чунь,finger
75,Finger::N,pirksts,finger
76,Fingernagel::N,гыж,fingernagel
77,Fingernagel::N,nags,fingernagel
78,Nagel[Anatomie]::N,гыж,nagel
79,Nagel[Anatomie]::N,nags,nagel
80,Zeh::N,кок чунь,tå
81,Zeh::N,pirksts,tå
82,Fuß::N,кок,fot
83,Fuß::N,kāja,fot
84,Ferse::N,кокбӧр,häl
85,Ferse::N,papēdis,häl
86,Knie::N,пидзӧс,knä
87,Knie::N,celis,knä
88,Oberschenkel::N,лядьвей,lår
89,Oberschenkel::N,бек,lår
90,Oberschenkel::N,ciska,lår
91,Oberschenkel::N,augšstilbs,lår
92,Bein::N,кок,ben
93,Bein::N,kāja,ben
94,Körper::N,туша,kropp
95,Körper::N,вывтыр,kropp
96,Körper::N,miesa,kropp
97,Körper::N,ķermenis,kropp
98,Haut::N,ку,hud
99,Haut::N,ку,skinn
100,Haut::N,āda,hud
101,Haut::N,āda,skinn
102,Blut::N,вир,blod
103,Blut::N,asins,blod
104,Ader::N,сӧн,åder
105,Ader::N,asinsvads,åder
106,Sehne::N,вез,sena
107,Sehne::N,dzīsla,sena
108,Knochen::N,лы,ben
109,Knochen::N,kauls,ben
110,Gehirn::N,вем,hjärna
111,Gehirn::N,smadzenes,hjärna
112,Herz::N,сьӧлӧм,hjärta
113,Herz::N,sirds,hjärta
114,Magen::N,кынӧм,mage
115,Magen::N,kuņģis,mage
116,Leber::N,мус,lever
117,Leber::N,aknas,lever
118,Atem::N,лов,anda
119,Atem::N,лов,andedräkt
120,Atem::N,elpa,anda
121,Atem::N,elpa,andedräkt
122,Hunger::N,тшыг,svält
123,Hunger::N,тшыг,hunger
124,Hunger::N,bads,svält
125,Hunger::N,bads,hunger
126,Hunger::N,izsalkums,svält
127,Hunger::N,izsalkums,hunger
128,Träne::N,синва,tår
129,Träne::N,asara,tår
130,Geschmack::N,кӧр,smak
131,Geschmack::N,чӧсмӧс,smak
132,Geschmack::N,garša,smak
133,Geruch::N,зын,lukt
134,Geruch::N,дук,lukt
135,Geruch::N,smaka,lukt
136,Schlaf::N,узьӧм,sömn
137,Schlaf::N,miegs,sömn
138,Traum::N,вӧт,dröm
139,Traum::N,вӧтасьӧм,dröm
140,Traum::N,sapnis,dröm
141,Himmel::N,енэж,himmel
142,Himmel::N,debess,himmel
143,Sonne::N,шонді,sol
144,Sonne::N,saule,sol
145,Mond::N,тӧлысь,måne
146,Mond::N,mēness,måne
147,Stern::N,кодзув,stjärna
148,Stern::N,zvaigzne,stjärna
149,Luft::N,сынӧд,luft
150,Luft::N,gaiss,luft
151,Wind::N,тӧв,vind
152,Wind::N,vējš,vind
153,Welle::N,гы,våg
154,Welle::N,гы,bölja
155,Welle::N,vilnis,våg
156,Welle::N,vilnis,bölja
157,Wasser::N,ва,vatten
158,Wasser::N,ūdens,vatten
159,Stein::N,из,sten
160,Stein::N,akmens,sten
161,Boden::N,му,mark
162,Boden::N,augsne,mark
163,Erde::N,му,jord
164,Erde::N,му-ва,jord
165,Erde::N,zeme,jord
166,Staub::N,бус,damm
167,Staub::N,putekļi,damm
168,Rauch::N,тшын,rök
169,Rauch::N,dūmi,rök
170,Funke::N,кинь,gnista
171,Funke::N,би кинь,gnista
172,Funke::N,dzirkstele,gnista
173,Feuer::N,би,eld
174,Feuer::N,uguns,eld
175,Licht::N,югӧр,ljus
176,Licht::N,gaisma,ljus
177,Schatten::N,вуджӧр,skugga
178,Schatten::N,ēna,skugga
179,Wetter::N,поводдя,väder
180,Wetter::N,laiks,väder
181,Nebel::N,ру,dimma
182,Nebel::N,ру,töcken
183,Nebel::N,онь,dimma
184,Nebel::N,онь,töcken
185,Nebel::N,migla,dimma
186,Nebel::N,migla,töcken
187,Wolke::N,кымӧр,sky
188,Wolke::N,кымӧр,moln
189,Wolke::N,mākonis,sky
190,Wolke::N,mākonis,moln
191,Regen::N,зэр,regn
192,Regen::N,lietus,regn
193,Schnee::N,лым,snö
194,Schnee::N,sniegs,snö
195,Eis::N,йи,is
196,Eis::N,ledus,is
197,Frost::N,кӧдзыд,frost
198,Frost::N,sals,frost
199,Kälte::N,кӧдзыд,köld
200,Kälte::N,saltums,köld
201,Kälte::N,aukstums,köld
202,Hitze::N,пӧсь,hetta
203,Hitze::N,гожӧд,hetta
204,Hitze::N,karstums,hetta
205,Raureif::N,пуж,rimfrost
206,Raureif::N,гыӧр,rimfrost
207,Raureif::N,sarma,rimfrost
208,Regenbogen::N,ӧшкамӧшка,regnbåge
209,Regenbogen::N,varavīksne,regnbåge
210,Donner::N,гым,åska
211,Donner::N,гым,dunder
212,Donner::N,pērkons,åska
213,Donner::N,pērkons,dunder
214,Strömung::N,ва ныр,strömning
215,Strömung::N,визувтӧм,strömning
216,Strömung::N,straume,strömning
217,Strömung::N,strāvojums,strömning
218,Tropfen::N,войт,dropper
219,Tropfen::N,lāse,dropper
220,Schaum::N,быг,skum
221,Schaum::N,быгзьӧм,skum
222,Schaum::N,putas,skum
223,Schmutz::N,няйт,lort
224,Schmutz::N,няйт,smuts
225,Schmutz::N,dubļi,lort
226,Schmutz::N,dubļi,smuts
227,See::N,ты,sjö
228,See::N,ezers,sjö
229,Sumpf::N,гыбад,träsk
230,Sumpf::N,кад,träsk
231,Sumpf::N,dumbrājs,träsk
232,Sumpf::N,staignājs,träsk
233,Moor::N,нюр,myr
234,Moor::N,нюр,mosse
235,Moor::N,purvs,myr
236,Moor::N,purvs,mosse
237,Moor::N,muklājs,myr
238,Moor::N,muklājs,mosse
239,Wiese::N,видз,äng
240,Wiese::N,pļava,äng
241,Wald::N,вӧр,skog
242,Wald::N,mežs,skog
243,Hügel::N,дзиб,höjd
244,Hügel::N,дзиб,kulle
245,Hügel::N,мыльк,höjd
246,Hügel::N,мыльк,kulle
247,Hügel::N,нӧрыс,höjd
248,Hügel::N,нӧрыс,kulle
249,Hügel::N,paugurs,höjd
250,Hügel::N,paugurs,kulle
251,Anhöhe::N,мыльк,höjd
252,Anhöhe::N,мыльк,backe
253,Anhöhe::N,нӧрыс,höjd
254,Anhöhe::N,нӧрыс,backe
255,Anhöhe::N,paugurs,höjd
256,Anhöhe::N,paugurs,backe
257,Berg::N,чой,berg
258,Berg::N,чой,fjäll
259,Berg::N,керӧс,berg
260,Berg::N,керӧс,fjäll
261,Berg::N,kalns,berg
262,Berg::N,kalns,fjäll
263,Gipfel::N,чук,topp
264,Gipfel::N,virsotne,topp
265,Höhle::N,рудӧг,håla
266,Höhle::N,рудӧг,grotta
267,Höhle::N,ala,håla
268,Höhle::N,ala,grotta
269,Abhang::N,ньывк,slänt
270,Abhang::N,ньывк,sluttning
271,Abhang::N,бокша,slänt
272,Abhang::N,бокша,sluttning
273,Abhang::N,nogāze,slänt
274,Abhang::N,nogāze,sluttning
275,Quelle::N,ӧшмӧс,källa
276,Quelle::N,avots,källa
277,Bach::N,шор,bäck
278,Bach::N,urga,bäck
279,Bach::N,strauts,bäck
280,Fluss::N,ю,älv
281,Fluss::N,ю,flod
282,Fluss::N,upe,älv
283,Fluss::N,upe,flod
284,Ufer::N,вадор,strand
285,Ufer::N,krasts,strand
286,Küste::N,вадор,kust
287,Küste::N,piekraste,kust
288,Festland::N,му,fastland
289,Festland::N,sauszeme,fastland
290,Meer::N,саридз,hav
291,Meer::N,jūra,hav
292,Bucht::N,куръя,vik
293,Bucht::N,куръя,bukt
294,Bucht::N,līcis,vik
295,Bucht::N,līcis,bukt
296,Insel::N,ді,ö
297,Insel::N,sala,ö
298,Blume::N,дзоридз,blomma
299,Blume::N,дзоридз,blomster
300,Blume::N,puķe,blomma
301,Blume::N,puķe,blomster
302,Blume::N,zieds,blomma
303,Blume::N,zieds,blomster
304,Gras::N,турун,gräs
305,Gras::N,zāle,gräs
306,Wurzel::N,вуж,rot
307,Wurzel::N,sakne,rot
308,Baum::N,пу,träd
309,Baum::N,koks,träd
310,Stamm::N,пучер,stam
311,Stamm::N,stumbrs,stam
312,Rinde::N,кырсь,bark
313,Rinde::N,miza,bark
314,Ast::N,ув,gren
315,Ast::N,zars,gren
316,Zweig::N,вож,kvist
317,Zweig::N,nozare,kvist
318,Blatt::N,кор,löv
319,Blatt::N,кор,blad
320,Blatt::N,lapa,löv
321,Blatt::N,lapa,blad
322,Birke::N,кыдз,björk
323,Birke::N,bērzs,björk
324,Kiefer[Baum]::N,пожӧм,tall
325,Kiefer[Baum]::N,priede,tall
326,Weide[Baum]::N,бадь,pil
327,Weide[Baum]::N,бадь,vide
328,Weide[Baum]::N,kārkls,pil
329,Weide[Baum]::N,kārkls,vide
330,Tanne::N,коз,gran
331,Tanne::N,egle,gran
332,Horn::N,сюр,horn
333,Horn::N,rags,horn
334,Feder::N,гӧн,fjäder
335,Feder::N,тывборд,fjäder
336,Feder::N,spalva,fjäder
337,Fell::N,ку,fäll
338,Fell::N,ку,skinn
339,Fell::N,āda,fäll
340,Fell::N,āda,skinn
341,Flügel::N,борд,vinge
342,Flügel::N,spārns,vinge
343,Klaue::N,гыж,klöv
344,Klaue::N,nags,klöv
345,Kralle::N,гыж,klo
346,Kralle::N,nags,klo
347,Schwanz::N,бӧж,svans
348,Schwanz::N,бӧж,stjärt
349,Schwanz::N,ļipa,svans
350,Schwanz::N,ļipa,stjärt
351,Ei::N,кольк,ägg
352,Ei::N,ola,ägg
353,Nest::N,поз,rede
354,Nest::N,поз,näste
355,Nest::N,ligzda,rede
356,Nest::N,ligzda,näste
357,Bau::N,горс,bo
358,Bau::N,пырмӧс,bo
359,Bau::N,гу,bo
360,Bau::N,ala,bo
361,Tier::N,пемӧс,djur
362,Tier::N,dzīvnieks,djur
363,Herde::N,стада,flock
364,Herde::N,кельӧб,flock
365,Herde::N,ganāmpulks,flock
366,Kuh::N,мӧс,ko
367,Kuh::N,govs,ko
368,Bulle::N,ӧш,tjur
369,Bulle::N,bullis,tjur
370,Pferd::N,вӧв,häst
371,Pferd::N,zirgs,häst
372,Schaf::N,ыж,får
373,Schaf::N,aita,får
374,Schwein::N,порсь,svin
375,Schwein::N,cūka,svin
376,Hund::N,пон,hund
377,Hund::N,suns,hund
378,Katze::N,кань,katt
379,Katze::N,kaķis,katt
380,Bär::N,ош,björn
381,Bär::N,lācis,björn
382,Eichhörnchen::N,ур,ekorre
383,Eichhörnchen::N,vāvere,ekorre
384,Elch::N,йӧра,älg
385,Elch::N,alnis,älg
386,Fuchs::N,руч,räv
387,Fuchs::N,lapsa,räv
388,Hase::N,кӧч,hare
389,Hase::N,zaķis,hare
390,Maus::N,шыр,mus
391,Maus::N,pele,mus
392,Wolf::N,кӧин,varg
393,Wolf::N,vilks,varg
394,Vogel::N,кай,fågel
395,Vogel::N,лэбач,fågel
396,Vogel::N,putns,fågel
397,Schwarm::N,чукӧр,svärm
398,Schwarm::N,spiets,svärm
399,Huhn::N,курӧг,höns
400,Huhn::N,vista,höns
401,Hahn::N,петук,tupp
402,Hahn::N,gailis,tupp
403,Gans::N,дзодзӧг,gås
404,Gans::N,zoss,gås
405,Adler::N,кутш,örn
406,Adler::N,ērglis,örn
407,Ente::N,утка,anka
408,Ente::N,pīle,anka
409,Eule::N,сюзь,uggla
410,Eule::N,pūce,uggla
411,Kranich::N,тури,trana
412,Kranich::N,dzērve,trana
413,Krähe::N,рака,kråka
414,Krähe::N,vārna,kråka
415,Kuckuck::N,кӧк,gök
416,Kuckuck::N,dzeguze,gök
417,Schwan::N,юсь,svan
418,Schwan::N,gulbis,svan
419,Fisch::N,чери,fisk
420,Fisch::N,zivs,fisk
421,Barsch::N,ёкыш,abborre
422,Barsch::N,asaris,abborre
423,Hecht::N,сир,gädda
424,Hecht::N,līdaka,gädda
425,Schlange[Tier]::N,кый,orm
426,Schlange[Tier]::N,čūska,orm
427,Wurm::N,номыр,mask
428,Wurm::N,tārps,mask
429,Spinne::N,черань,spindel
430,Spinne::N,zirneklis,spindel
431,Ameise::N,кодзувкот,myra
432,Ameise::N,skudra,myra
433,Laus::N,той,lus
434,Laus::N,uts,lus
435,Mücke::N,ном,mygga
436,Mücke::N,ods,mygga
437,Fliege::N,гут,fluga
438,Fliege::N,muša,fluga
439,Schmetterling::N,бобув,fjäril
440,Schmetterling::N,tauriņš,fjäril
441,Beere::N,тусь,bär
442,Beere::N,вотӧс,bär
443,Beere::N,oga,bär
444,Apfel::N,яблӧг,äpple
445,Apfel::N,ābols,äpple
446,Pilz::N,тшак,svamp
447,Pilz::N,sēne,svamp
448,Zwiebel::N,луккок,lök
449,Zwiebel::N,йӧнгыль,lök
450,Zwiebel::N,sīpols,lök
451,Saat::N,тусь,sådd
452,Saat::N,кӧйдыс,sådd
453,Saat::N,sēkla,sådd
454,Korn::N,тусь,korn
455,Korn::N,grauds,korn
456,Heu::N,турун,hö
457,Heu::N,siens,hö
458,Schale::N,кор,skal
459,Schale::N,čaula,skal
460,Schale::N,čaumala,skal
461,Grube::N,гу,grop
462,Grube::N,bedre,grop
463,Falle::N,лэч,fälla
464,Falle::N,slazds,fälla
465,Falle::N,lamatas,fälla
466,Schlinge::N,лэч,snara
467,Schlinge::N,cilpa,snara
468,Spur::N,туй,spår
469,Spur::N,pēda,spår
470,Asche::N,пӧм,aska
471,Asche::N,pelni,aska
472,Dreck::N,няйт,lort
473,Dreck::N,dubļi,lort
474,Eisen::N,кӧрт,järn
475,Eisen::N,dzelzs,järn
476,Gold::N,зарни,guld
477,Gold::N,zelts,guld
478,Silber::N,эзысь,silver
479,Silber::N,sudrabs,silver
480,Kohle::N,шом,kol
481,Kohle::N,ogle,kol
482,Glas::N,стеклӧ,glas
483,Glas::N,stikls,glas
484,Lehm::N,сёй,lera
485,Lehm::N,māls,lera
486,Sand::N,лыа,sand
487,Sand::N,smiltis,sand
488,Mensch::N,морт,människa
489,Mensch::N,cilvēks,människa
490,Mann::N,аймӧрт,man
491,Mann::N,мужичӧй,man
492,Mann::N,vīrietis,man
493,Frau::N,ань,kvinna
494,Frau::N,нывбаба,kvinna
495,Frau::N,sieviete,kvinna
496,Kind::N,кага,barn
497,Kind::N,bērns,barn
498,Junge::N,пи,pojke
499,Junge::N,zēns,pojke
500,Junge::N,puika,pojke
501,Junge::N,puisis,pojke
502,Mädchen::N,ныв,flicka
503,Mädchen::N,meiča,flicka
504,Mädchen::N,skuķis,flicka
505,Mädchen::N,meitene,flicka
506,Familie::N,семья,familj
507,Familie::N,ģimene,familj
508,Großvater::N,пӧль,morfar
509,Großvater::N,vecaistēvs,morfar
510,Großmutter::N,баб,farmor
511,Großmutter::N,vecāmāte,farmor
512,Eltern::N,ай-мам,föräldrar
513,Eltern::N,бать-мам,föräldrar
514,Eltern::N,vecāki,föräldrar
515,Vater::N,бать,far
516,Vater::N,ай,far
517,Vater::N,tēvs,far
518,Mutter::N,мам,mor
519,Mutter::N,māte,mor
520,Sohn::N,пи,son
521,Sohn::N,dēls,son
522,Tochter::N,ныв,dotter
523,Tochter::N,meita,dotter
524,Bruder::N,вок,bror
525,Bruder::N,brālis,bror
526,Schwester::N,чой,syster
527,Schwester::N,māsa,syster
528,Onkel::N,дядь,morbror
529,Onkel::N,tēvocis,morbror
530,Tante::N,тьӧт,tant
531,Tante::N,tante,tant
532,Ehemann::N,верӧс,äkta man
533,Ehemann::N,vīrs,äkta man
534,Ehefrau::N,гӧтыр,hustru
535,Ehefrau::N,sieva,hustru
536,Freude::N,радлун,fröjd
537,Freude::N,радлун,glädje
538,Freude::N,prieks,fröjd
539,Freude::N,prieks,glädje
540,Gelächter::N,серам,åtlöje
541,Gelächter::N,smiekli,åtlöje
542,Glück::N,шуд,lycka
543,Glück::N,laime,lycka
544,Kummer::N,шог,sorg
545,Kummer::N,bēdas,sorg
546,Kummer::N,raizes,sorg
547,Wunsch::N,кӧсйӧм,önskan
548,Wunsch::N,vēlme,önskan
549,Wunsch::N,vēlējums,önskan
550,Lust::N,кыскӧм,lust
551,Lust::N,радейтӧм,lust
552,Lust::N,kāre,lust
553,Geist::N,лов,ande
554,Geist::N,gars,ande
555,Gedanke::N,мӧвп,tanke
556,Gedanke::N,doma,tanke
557,Gedächtnis::N,паметь,minne
558,Gedächtnis::N,atmiņa,minne
559,Verstand::N,вежӧр,förstånd
560,Verstand::N,prāts,förstånd
561,Sinn::N,мог,mening
562,Sinn::N,мог,betydelse
563,Sinn::N,вежӧртас,mening
564,Sinn::N,вежӧртас,betydelse
565,Sinn::N,nozīme,mening
566,Sinn::N,nozīme,betydelse
567,Grund::N,помка,skäl
568,Grund::N,помка,grund
569,Grund::N,pamats,skäl
570,Grund::N,pamats,grund
571,Grund::N,iemesls,skäl
572,Grund::N,iemesls,grund
573,Wahrheit::N,збыль,sanning
574,Wahrheit::N,збыльтор,sanning
575,Wahrheit::N,taisnība,sanning
576,Wahrheit::N,patiesība,sanning
577,Gespräch::N,сёрни,samtal
578,Gespräch::N,saruna,samtal
579,Märchen::N,мойд,saga
580,Märchen::N,pasaka,saga
581,Erzählung::N,висьт,berättelse
582,Erzählung::N,stāsts,berättelse
583,Erzählung::N,nostāsts,berättelse
584,Nachricht::N,юӧртӧм,meddelande
585,Nachricht::N,ziņa,meddelande
586,Neuigkeit::N,выльтор,nyhet
587,Neuigkeit::N,jaunums,nyhet
588,Name::N,ним,namn
589,Name::N,vārds,namn
590,Rätsel::N,нӧдкыв,gåta
591,Rätsel::N,mīkla,gåta
592,Rede::N,сёрни,tal
593,Rede::N,runa,tal
594,Sprache::N,кыв,språk
595,Sprache::N,valoda,språk
596,Stimme::N,гӧлӧс,stämma
597,Stimme::N,вом шы,stämma
598,Stimme::N,balss,stämma
599,Wort::N,кыв,ord
600,Wort::N,vārds,ord
601,Zeichen::N,пас,tecken
602,Zeichen::N,zīme,tecken
603,Ruf::N,чукӧстчӧм,rop
604,Ruf::N,корӧм,rop
605,Ruf::N,sauciens,rop
606,Lärm::N,шы,bråk
607,Lärm::N,шы,oväsen
608,Lärm::N,зык,bråk
609,Lärm::N,зык,oväsen
610,Lärm::N,зычитӧм,bråk
611,Lärm::N,зычитӧм,oväsen
612,Lärm::N,troksnis,bråk
613,Lärm::N,troksnis,oväsen
614,Laut::N,шы,ljud
615,Laut::N,skaņa,ljud
616,Ton::N,шы,ton
617,Ton::N,tonis,ton
618,Lied::N,сьылан,sång
619,Lied::N,сьыланкыв,sång
620,Lied::N,dziesma,sång
621,Ruhe::N,чӧв,ro
622,Ruhe::N,чӧв,lugn
623,Ruhe::N,miers,ro
624,Ruhe::N,miers,lugn
625,Leute::N,йӧз,folk
626,Leute::N,войтыр,folk
627,Leute::N,ļaudis,folk
628,Leute::N,cilvēki,folk
629,Volk::N,йӧз,folk
630,Volk::N,войтыр,folk
631,Volk::N,tauta,folk
632,Arbeit::N,удж,arbete
633,Arbeit::N,darbs,arbete
634,Gast::N,гӧсть,gäst
635,Gast::N,viešņa,gäst
636,Gast::N,ciemiņš,gäst
637,Geschenk::N,козин,gåva
638,Geschenk::N,козин,present
639,Geschenk::N,dāvana,gåva
640,Geschenk::N,dāvana,present
641,Spiel::N,ворсан,lek
642,Spiel::N,ворсан,spel
643,Spiel::N,rotaļa,lek
644,Spiel::N,rotaļa,spel
645,Gesellschaft::N,котыр,sällskap
646,Gesellschaft::N,biedrība,sällskap
647,Gesellschaft::N,kompānija,sällskap
648,Hilfe::N,отсӧг,hjälp
649,Hilfe::N,palīdzība,hjälp
650,Freund::N,ёрт,vän
651,Freund::N,draugs,vän
652,Kamerad::N,ёрт,kamrat
653,Kamerad::N,biedrs,kamrat
654,Angelegenheit::N,мог,ärende
655,Angelegenheit::N,мог,angelägenhet
656,Angelegenheit::N,делӧ,ärende
657,Angelegenheit::N,делӧ,angelägenhet
658,Angelegenheit::N,darīšana,ärende
659,Angelegenheit::N,darīšana,angelägenhet
660,Anzahl::N,лыд,antal
661,Anzahl::N,тшӧт,antal
662,Anzahl::N,skaits,antal
663,Anzahl::N,daudzums,antal
664,Art::N,сикас,art
665,Art::N,сикас,slag
666,Art::N,suga,art
667,Art::N,suga,slag
668,Art::N,šķira,art
669,Art::N,šķira,slag
670,Stück::N,тор,stycke
671,Stück::N,gabals,stycke
672,Teil::N,юкӧн,del
673,Teil::N,daļa,del
674,Hälfte::N,пӧв,halva
675,Hälfte::N,джын,halva
676,Hälfte::N,puse,halva
677,Kreis::N,кытш,krets
678,Kreis::N,кытш,cirkel
679,Kreis::N,aplis,krets
680,Kreis::N,aplis,cirkel
681,Kreis::N,riņķis,krets
682,Kreis::N,riņķis,cirkel
683,Kreuz::N,перна,kors
684,Kreuz::N,перна,kryss
685,Kreuz::N,крест,kors
686,Kreuz::N,крест,kryss
687,Kreuz::N,krusts,kors
688,Kreuz::N,krusts,kryss
689,Linie::N,визь,linje
690,Linie::N,līnija,linje
691,Strich::N,визь,streck
692,Strich::N,svītra,streck
693,Abstand::N,кост,avstånd
694,Abstand::N,коласт,avstånd
695,Abstand::N,atstarpe,avstånd
696,Entfernung::N,ылна,avstånd
697,Entfernung::N,attālums,avstånd
698,Entfernung::N,atstatums,avstånd
699,Gegend::N,му-ва,trakt
700,Gegend::N,apvidus,trakt
701,Gegend::N,apgabals,trakt
702,Platz::N,ылдӧс,plats
703,Platz::N,йир,plats
704,Platz::N,гӧгӧртас,plats
705,Platz::N,vieta,plats
706,Ort::N,ин,plats
707,Ort::N,ин,ställe
708,Ort::N,места,plats
709,Ort::N,места,ställe
710,Ort::N,vieta,plats
711,Ort::N,vieta,ställe
712,Seite::N,бок,sida
713,Seite::N,ӧтарладор,sida
714,Seite::N,sāns,sida
715,Mitte::N,шӧр,mitt
716,Mitte::N,vidus,mitt
717,Gegenstand::N,кӧлуй,föremål
718,Gegenstand::N,priekšmets,föremål
719,Sache::N,добра,sak
720,Sache::N,lieta,sak
721,Rand::N,дор,rand
722,Rand::N,mala,rand
723,Rand::N,apmale,rand
724,Kante::N,дор,kant
725,Kante::N,šķautne,kant
726,Ecke::N,пельӧс,vrå
727,Ecke::N,пельӧс,hörn
728,Ecke::N,kakts,vrå
729,Ecke::N,kakts,hörn
730,Ecke::N,stūris,vrå
731,Ecke::N,stūris,hörn
732,Spitze::N,йыв,spets
733,Spitze::N,smaile,spets
734,Spitze::N,galotne,spets
735,Ende::N,пом,ända
736,Ende::N,gals,ända
737,Ende::N,uzgalis,ända
738,Loch::N,розь,hål
739,Loch::N,caurums,hål
740,Winkel::N,пельӧс,vinkel
741,Winkel::N,leņķis,vinkel
742,Muster::N,сер,mönster
743,Muster::N,piemērs,mönster
744,Größe::N,ыджда,storlek
745,Größe::N,lielums,storlek
746,Länge::N,кузьта,längd
747,Länge::N,garums,längd
748,Höhe::N,джуджда,höjd
749,Höhe::N,augstums,höjd
750,Gewicht::N,сьӧкта,tyngd
751,Gewicht::N,сьӧкталун,tyngd
752,Gewicht::N,svars,tyngd
753,Gewicht::N,smagums,tyngd
754,Menge::N,лун,mängd
755,Menge::N,числӧ,mängd
756,Menge::N,masa,mängd
757,Menge::N,daudzums,mängd
758,Haufen::N,чукӧр,hög
759,Haufen::N,čupa,hög
760,Haufen::N,grēda,hög
761,Haufen::N,kaudze,hög
762,Reihe::N,рад,rad
763,Reihe::N,rinda,rad
764,Reihe::N,virkne,rad
765,Boot::N,пыж,båt
766,Boot::N,laiva,båt
767,Ruder::N,пелыс,åra
768,Ruder::N,ӧпаснӧй,åra
769,Ruder::N,airis,åra
770,Ruder::N,irklis,åra
771,Schlitten::N,дадь,släde
772,Schlitten::N,ragavas,släde
773,Ski::N,лызь,skida
774,Ski::N,slēpe,skida
775,Lagerfeuer::N,бипур,lägereld
776,Lagerfeuer::N,ugunskurs,lägereld
777,Last::N,сьӧкыдтор,last
778,Last::N,сьӧкыдтор,börda
779,Last::N,krava,last
780,Last::N,krava,börda
781,Gang::N,мунӧм,gång
782,Gang::N,ветлӧм,gång
783,Gang::N,eja,gång
784,Gang::N,gājums,gång
785,Schritt::N,воськов,steg
786,Schritt::N,воськовтӧм,steg
787,Schritt::N,solis,steg
788,Norden::N,войвыв,norr
789,Norden::N,ziemeļi,norr
790,Süden::N,лунвыв,söder
791,Süden::N,dienvidi,söder
792,Westen::N,рытыв,väster
793,Westen::N,rietumi,väster
794,Osten::N,асыв,öster
795,Osten::N,austrumi,öster
796,Holz::N,пу,trä
797,Holz::N,koks,trä
798,Holz::N,koksne,trä
799,Brett::N,пӧв,bräda
800,Brett::N,dēlis,bräda
801,Platte::N,плита,platta
802,Platte::N,plate,platta
803,Platte::N,plāksne,platta
804,Stütze::N,пыкӧд,stöd
805,Stütze::N,пыкӧд,stötta
806,Stütze::N,мыджӧд,stöd
807,Stütze::N,мыджӧд,stötta
808,Stütze::N,balsts,stöd
809,Stütze::N,balsts,stötta
810,Stütze::N,atspaids,stöd
811,Stütze::N,atspaids,stötta
812,Stange::N,потш,stång
813,Stange::N,maikste,stång
814,Stock::N,бедь,käpp
815,Stock::N,бедь,pinne
816,Stock::N,boze,käpp
817,Stock::N,boze,pinne
818,Stock::N,spieķis,käpp
819,Stock::N,spieķis,pinne
820,Stab::N,зир,stav
821,Stab::N,zizlis,stav
822,Rohr::N,труба,rör
823,Rohr::N,caurule,rör
824,Haus::N,керка,hus
825,Haus::N,māja,hus
