,Concept_ID,hr,fa
819,stark::A,snažan,نیرومند
820,schwach::A,slab,ضعیف
821,fett::A,pretio,چرب
822,schlank::A,vitak,باریک‌اندام
823,hübsch::A,zgodan,قشنگ
824,hübsch::A,zgodan,خوشگل
825,böse::A,zao,بد
826,böse::A,opak,بد
827,dumm::A,glup,احمق
828,faul::A,lijen,لش
829,faul::A,lijen,تنبل
830,fleißig::A,radin,زرنگ
831,fleißig::A,marljiv,زرنگ
832,geizig::A,škrt,خسیس
833,klug::A,razborit,عاقل
834,klug::A,razborit,باهوش
835,geschickt::A,vješt,ماهر
836,lieb::A,drag,عزیز
837,lustig::A,veseo,شاد
838,lustig::A,veseo,خوشحال
839,sanft::A,blag,لطیف
840,hungrig::A,gladan,گرسنه
841,krank::A,bolestan,مریض
842,krank::A,bolestan,بیمار
843,nackt::A,nag,لخت
844,nackt::A,nag,برهنه
845,traurig::A,tužan,غمگین
846,traurig::A,žalostan,غمگین
847,lebendig::A,živ,زنده
848,gut::A,dobar,خوب
849,schlecht::A,loš,بد
850,schlecht::A,rđav,بد
851,richtig::A,tačan,درست
852,richtig::A,ispravan,درست
853,schlimm::A,zao,وخيم
854,schlimm::A,zločest,وخيم
855,wahr::A,istinit,درست
856,wahr::A,istinit,حقیقی
857,alt::A,star,کهنه
858,neu::A,nov,نو
859,ehemalig::A,bivši,قبلی
860,alt[Lebewesen]::A,star,پیر
861,jung::A,mlad,جوان
862,arm::A,ubog,فقیر
863,arm::A,siromašan,فقیر
864,reich::A,bogat,پولدار
865,reich::A,bogat,ثروتمند
866,bekannt::A,poznat,آشنا
867,bekannt::A,poznat,معلوم
868,berühmt::A,čuven,مشهور
869,berühmt::A,slavan,مشهور
870,fremd::A,tuđ,خارجی
871,fremd::A,tuđ,بیگانه
872,fremd::A,stran,خارجی
873,fremd::A,stran,بیگانه
874,verschieden::A,razan,مختلف
875,verschieden::A,razan,متفاوت
876,verschieden::A,različan,مختلف
877,verschieden::A,različan,متفاوت
878,nah::A,blizak,نزدیک
879,fern::A,dalek,دور
880,fern::A,daljnji,دور
881,linker::A,lijevi,چپ
882,rechter::A,desni,راست
883,anderer::A,drugi,دیگر
884,anderer::A,drugačiji,دیگر
885,erster::A,prvi,اول
886,zweiter::A,drugi,دوم
887,dritter::A,treći,سوم
888,letzter::A,zadnji,آخر
889,allein::ADV,sam,تنها
890,auf einmal::ADV,istodobno,همزمان
891,zusammen::ADV,skupa,باهم
892,zusammen::ADV,zajedno,باهم
893,lange::ADV,dugo,مدت‌ها
894,lange::ADV,dugo,مدت زیادی
895,plötzlich::ADV,naglo,ناگهان
896,plötzlich::ADV,iznenada,ناگهان
897,sofort::ADV,odmah,فوراً
898,später::ADV,kasnije,بعدها
899,jetzt::ADV,sad,حالا
900,jetzt::ADV,sad,اکنون
901,jetzt::ADV,sada,حالا
902,jetzt::ADV,sada,اکنون
903,heute::ADV,danas,امروز
904,morgen::ADV,sutra,فردا
905,bald::ADV,skoro,زود
906,bald::ADV,skoro,بزودی
907,bald::ADV,doskora,زود
908,bald::ADV,doskora,بزودی
909,dann::ADV,zatim,سپس
910,dann::ADV,zatim,آنوقت
911,gestern::ADV,juče,دیروز
912,gestern::ADV,jučer,دیروز
913,einst::ADV,negda,وقتی
914,einst::ADV,negda,زمانی
915,einst::ADV,nekada,وقتی
916,einst::ADV,nekada,زمانی
917,damals::ADV,tada,آنوقت
918,damals::ADV,tada,آنزمان
919,damals::ADV,onda,آنوقت
920,damals::ADV,onda,آنزمان
921,danach::ADV,poslije,بعد
922,danach::ADV,nakon toga,بعد
923,vorher::ADV,prije,قبلاً
924,vorher::ADV,prije toga,قبلاً
925,zuerst::ADV,prvo,اول
926,zuerst::ADV,prvo,ابتداء
927,zuerst::ADV,najprije,اول
928,zuerst::ADV,najprije,ابتداء
929,einmal::ADV,jednom,یکدفعه
930,einmal::ADV,jedanput,یکدفعه
931,manchmal::ADV,katkad,گاهی
932,manchmal::ADV,katkad,بعضی اوقات
933,manchmal::ADV,katkada,گاهی
934,manchmal::ADV,katkada,بعضی اوقات
935,oft::ADV,često,اغلب
936,immer::ADV,vazda,همیشه
937,immer::ADV,uvijek,همیشه
938,niemals::ADV,nikad,هرگز
939,niemals::ADV,nikada,هرگز
940,hier::ADV,tu,اینجا
941,hier::ADV,ovdje,اینجا
942,hierhin::ADV,amo,به اینجا
943,hierhin::ADV,ovamo,به اینجا
944,von hier::ADV,odavde,از اینجا
945,dort::ADV,ondje,آنجا
946,dorthin::ADV,onamo,به آنجا
947,geradeaus::ADV,ravno,راست
948,vorwärts::ADV,naprijed,جلو
949,vorwärts::ADV,naprijed,به پیش
950,rückwärts::ADV,natrag,عقب
951,zurück::ADV,nazad,پس
952,zurück::ADV,nazad,عقب
953,zurück::ADV,nazad,بالعکس
954,zurück::ADV,natrag,پس
955,zurück::ADV,natrag,عقب
956,zurück::ADV,natrag,بالعکس
957,unten::ADV,dolje,زیر
958,unten::ADV,dolje,پایین
959,hinab::ADV,nizbrdo,به پایین
960,oben::ADV,gore,بالا
961,hinauf::ADV,uzbrdo,به بالا
962,überall::ADV,svuda,همه‌جا
963,überall::ADV,svagdje,همه‌جا
964,nicht::ADV,ne,نه
965,ein wenig::ADV,malo,کمی
966,kaum::ADV,tek,به سختی
967,kaum::ADV,jedva,به سختی
968,sehr::ADV,jako,خیلی
969,sehr::ADV,jako,بسیار
970,sehr::ADV,veoma,خیلی
971,sehr::ADV,veoma,بسیار
972,so::ADV,tako,چنین
973,so::ADV,tako,اینطور
974,so::ADV,ovako,چنین
975,so::ADV,ovako,اینطور
976,noch::ADV,još,هنوز
977,nur::ADV,samo,فقط
978,nur::ADV,samo,تنها
979,schon::ADV,već,قبلاً
980,schon::ADV,već,به این زودی
981,wieder::ADV,opet,باز
982,wieder::ADV,opet,دوباره
983,wieder::ADV,ponovo,باز
984,wieder::ADV,ponovo,دوباره
985,vergebens::ADV,uzalud,بیهوده
986,vergebens::ADV,zabadava,بیهوده
987,vor::PRP,pred,در جلوی
988,vor::PRP,ispred,در جلوی
989,hinter::PRP,za,پشت
990,hinter::PRP,iza,پشت
991,unter::PRP,pod,تحت
992,unter::PRP,ispod,تحت
993,durch::PRP,po,از وسط
994,durch::PRP,po,از ميان
995,durch::PRP,kroz,از وسط
996,durch::PRP,kroz,از ميان
997,neben::PRP,kraj,کنار
998,neben::PRP,kraj,پهلوی
999,neben::PRP,pored,کنار
1000,neben::PRP,pored,پهلوی
1001,neben::PRP,pokraj,کنار
1002,neben::PRP,pokraj,پهلوی
1003,zwischen::PRP,među,بین
1004,zwischen::PRP,među,میان
1005,zwischen::PRP,između,بین
1006,zwischen::PRP,između,میان
1007,wegen::PRP,radi,برای
1008,wegen::PRP,radi,بخاطر
1009,wegen::PRP,zbog,برای
1010,wegen::PRP,zbog,بخاطر
1011,dies::PRN,ovo,این
1012,das::PRN,to,آن
1013,das::PRN,ono,آن
1014,alles::PRN,sve,تمام
1015,alles::PRN,sve,همه‌چیر
1016,ich::PRN,ja,من
1017,du::PRN,ti,تو
1018,er::PRN,on,او
1019,wir::PRN,mi,ما
1020,ihr::PRN,vi,شما
1021,sie::PRN,oni,آنها
1022,was::FPRN,što,چه
1023,wer::FPRN,tko,کی
1024,wo::FADV,gdje,کجا
1025,wohin::FADV,kuda,بکجا
1026,wohin::FADV,kamo,بکجا
1027,wie::FADV,kako,چطور
1028,wie::FADV,kako,چگونه
1029,warum::FADV,zašto,چرا
1030,warum::FADV,zašto,برای چه
1031,wieviel::FNUM,koliko,چند
1032,wieviel::FNUM,koliko,چقدر
1033,eins::NUM,jedan,یک
1034,zwei::NUM,dva,دو
1035,drei::NUM,tri,سه
1036,vier::NUM,četiri,چهار
1037,fünf::NUM,pet,پنج
1038,sechs::NUM,šest,شش
1039,sieben::NUM,sedam,هفت
1040,acht::NUM,osam,هشت
1041,neun::NUM,devet,نه
1042,zehn::NUM,deset,ده
1043,elf::NUM,jedanaest,یازده
1044,zwölf::NUM,dvanaest,دوازده
1045,zwanzig::NUM,dvadeset,بیست
1046,dreißig::NUM,trideset,سی
1047,vierzig::NUM,četrdeset,چهل
1048,fünfzig::NUM,pedeset,پنجاه
1049,sechzig::NUM,šezdeset,شصت
1050,siebzig::NUM,sedamdeset,هفتاد
1051,achtzig::NUM,osamdeset,هشتاد
1052,neunzig::NUM,devetdeset,نود
1053,hundert::NUM,sto,صد
1054,tausend::NUM,tisuća,هزار
1055,und::CNJ,i,و
1056,und::CNJ,te,و
1057,oder::CNJ,ili,یا
1058,stehen::V,stajati,ایستادن
1059,sitzen::V,sjediti,نشستن
1060,liegen::V,ležati,خوابیدن
1061,liegen::V,ležati,دراز کشیدن
1062,hängen::V,visiti,آویزان بودن
1063,werden::V,postati,شدن
1064,werden::V,činiti se,شدن
1065,passieren::V,desiti se,گذشتن
1066,passieren::V,desiti se,اتفاق افتادن
1067,passieren::V,dogoditi se,گذشتن
1068,passieren::V,dogoditi se,اتفاق افتادن
1069,beginnen::V,početi,شروع شدن
1070,enden::V,prestati,تمام شدن
1071,enden::V,svršiti se,تمام شدن
1072,wechseln::V,mijenjati se,عوض شدن
1073,aufgehen[Sonne]::V,izići,برآمدن
1074,aufgehen[Sonne]::V,izići,طلوع کردن
1075,untergehen[Sonne]::V,zaći,غروب کردن
1076,scheinen[Sonne]::V,sijati,تابیدن
1077,donnern::V,grmjeti,رعد زدن
1078,wehen::V,duhati,دمیدن
1079,strömen::V,strujati,روان شدن
1080,fließen::V,teći,روان شدن
1081,sich drehen::V,obrtati se,چرخیدن
1082,sich drehen::V,vrtjeti se,چرخیدن
1083,schwanken::V,teturati,خم و راست شدن
1084,schwanken::V,kolebati se,خم و راست شدن
1085,schwingen::V,njihati,تاب خوردن
1086,schwingen::V,njihati,نوسان کردن
1087,schwingen::V,titrati,تاب خوردن
1088,schwingen::V,titrati,نوسان کردن
1089,fallen::V,padati,افتادن
1090,fallen::V,padati,سقوط کردن
1091,brennen::V,gorjeti,سوزاندن
1092,rauchen::V,dimiti se,دود کردن
1093,regnen::V,kišiti,باران آمدن
1094,regnen::V,daždjeti,باران آمدن
1095,gefrieren::V,smrznuti se,یخ بستن
1096,tauen::V,kopnjeti,آب شدن
1097,tauen::V,kraviti se,آب شدن
1098,schmelzen::V,topiti se,آب شدن
1099,trocknen::V,sušiti se,خشک شدن
1100,sieden::V,kipjeti,جوشیدن
1101,sieden::V,ključati,جوشیدن
1102,faulen::V,gnjiti,فاسد شدن
1103,verfaulen::V,sagnjiti,پوسیدن
1104,reißen::V,otrgnuti se,پاره شدن
1105,versinken::V,tonuti,غرق شدن
1106,versinken::V,propasti,غرق شدن
1107,vergehen::V,prolaziti,گذشتن
1108,erscheinen::V,pojaviti se,ظاهر شدن
1109,verschwinden::V,nestati,گم شدن
1110,verschwinden::V,nestati,از بین رفتن
1111,verschwinden::V,izgubiti se,گم شدن
1112,verschwinden::V,izgubiti se,از بین رفتن
1113,sinken::V,trgnuti,پایین آمدن
1114,sinken::V,spustiti se,پایین آمدن
1115,abnehmen::V,opasti,کم شدن
1116,zunehmen::V,povećati se,زیاد شدن
1117,steigen::V,uzići,بالا رفتن
1118,steigen::V,nadoći,بالا رفتن
1119,wachsen::V,rasti,قد کشیدن
1120,glänzen::V,blistati,برق زدن
1121,glänzen::V,sjati se,برق زدن
1122,funkeln::V,svjetlucati,جرقه زدن
1123,lärmen::V,bučati,شلوغ کردن
1124,lärmen::V,galamiti,شلوغ کردن
1125,läuten::V,zvoniti,زنگ زدن
1126,klingeln::V,zvoniti,زنگ زدن
1127,klirren::V,zvečati,جرنگ جرنگ صدا کردن
1128,brausen::V,hujati,طوفانی بودن
1129,rauschen::V,šumiti,خش‌خش کردن
1130,rauschen::V,šuškati,خش‌خش کردن
1131,klingen::V,zvučati,صدا دادن
1132,bellen::V,lajati,عوعو کردن
1133,heulen::V,zavijati,زوزه کشیدن
1134,blasen::V,puhati,فوت کردن
1135,pfeifen::V,fućkati,سوت زدن
1136,schreien::V,vikati,فریاد زدن
1137,schreien::V,kričati,فریاد زدن
1138,stöhnen::V,stenjati,نالیدن
1139,zittern::V,drhtati,لرزیدن
1140,zittern::V,trepetati,لرزیدن
1141,leben::V,živjeti,زیستن
1142,leben::V,živjeti,زندگی کردن
1143,geboren werden::V,roditi se,متولد شدن
1144,atmen::V,disati,تنفس کردن
1145,trinken::V,piti,نوشیدن
1146,essen::V,jesti,خوردن
1147,schlucken::V,gutati,بلعیدن
1148,schlucken::V,gutati,قورت دادن
1149,müde werden::V,umoriti se,خسته شدن
1150,einschlafen::V,usnuti,خواب رفتن
1151,einschlafen::V,zaspati,خواب رفتن
1152,schlafen::V,spati,خوابیدن
1153,aufwachen::V,probuditi se,از خواب بیدار شدن
1154,aufstehen::V,ustati,بیدار شدن
1155,sich erholen::V,odmoriti se,استراحت کردن
1156,krank werden::V,oboljeti se,مریض شدن
1157,krank werden::V,razboljeti se,مریض شدن
1158,krank sein::V,bolovati,بیمار بودن
1159,schmerzen::V,boljeti,درد کردن
1160,husten::V,kašljati,سرفه کردن
1161,genesen::V,ozdraviti,بهبود یافتن
1162,genesen::V,oporaviti se,بهبود یافتن
1163,sterben::V,umrijeti,مردن
1164,umkommen::V,skapati,کشته شدن
1165,sich bewegen::V,gibati se,حرکت کردن
1166,sich bewegen::V,kretati se,حرکت کردن
1167,sich rühren::V,maknuti se,تکان خوردن
1168,sich erheben::V,dići se,برخواستن
1169,sich setzen::V,sjesti,نشستن
1170,hinfallen::V,pasti,زمین خوردن
1171,laufen::V,hodati,پیاده رفتن
1172,schreiten::V,stupati,قدم زدن
1173,spazierengehen::V,šetati se,گردش رفتن
1174,eilen::V,hitati,شتاب کردن
1175,sich beeilen::V,požuriti se,عجله کردن
1176,sausen::V,juriti,صفیر کشیدن
1177,rennen::V,trčati,دویدن
1178,springen::V,skakati,پریدن
1179,klettern::V,popeti se,بالا رفتن
1180,klettern::V,penjati se,بالا رفتن
1181,schaukeln::V,ljuljati se,تاب خوردن
1182,kriechen::V,puzati,خزیدن
1183,kriechen::V,gmizati,خزیدن
1184,schwimmen::V,plivati,شنا کردن
1185,tauchen::V,roniti,غواصی کردن
1186,tauchen::V,gnjuriti,غواصی کردن
1187,rudern::V,veslati,پارو زدن
1188,fahren::V,voziti se,سواره رفتن
1189,fliegen::V,letjeti,پریدن
1190,fliegen::V,lijetati,پریدن
1191,gehen::V,ići,رفتن
1192,weggehen::V,otići,رفتن
1193,abfahren::V,krenuti,حرکت کردن
1194,abfahren::V,otputovati,حرکت کردن
1195,anhalten::V,stati,ایست کردن
1196,anhalten::V,zaustaviti,ایست کردن
1197,hineingehen::V,ulaziti,داخل شدن
1198,eintreten::V,ući,وارد شدن
1199,kommen::V,doći,آمدن
1200,ankommen::V,stići,رسیدن
1201,zurückkommen::V,vratiti se,برگشتن
1202,zurückkommen::V,povratiti se,برگشتن
1203,bleiben::V,ostati,ماندن
1204,warten::V,čekati,منتظر بودن
1205,erwarten::V,očekivati,انتظار داشتن
1206,suchen::V,tražiti,جستجو کردن
1207,finden::V,naći,یافتن
1208,finden::V,naći,پیدا کردن
1209,versuchen::V,pokušati,سعی کردن
1210,versuchen::V,pokušati,کوشش کردن
1211,vorbereiten::V,spremiti,آماده کردن
1212,vorbereiten::V,pripremiti,آماده کردن
1213,lieben::V,voljeti,عاشق بودن
1214,mögen::V,voljeti,میل داشتن
1215,mögen::V,voljeti,دوست داشتن
1216,lachen::V,smijati se,خندیدن
1217,rühren::V,taknuti,به رقت آوردن
1218,weinen::V,plakati,گریه کردن
1219,schimpfen::V,psovati,فحاشی کردن
1220,sich ärgern::V,ljutiti se,ناراحت شدن
1221,sich fürchten::V,bojati se,واهمه کردن
1222,fürchten::V,bojati se,ترسیدن
1223,fliehen::V,pobjeći,گریختن
1224,flüchten::V,utjeći,فرار کردن
1225,sehen::V,vidjeti,دیدن
1226,anschauen::V,ogledati,نگاه کردن
1227,ansehen::V,gledati,تماشا کردن
1228,hören::V,čuti,شنیدن
1229,zuhören::V,slušati,گوش دادن
1230,probieren::V,probati,چشیدن
1231,riechen::V,osjećati miris,بوییدن
1232,riechen::V,osjećati miris,بو کردن
1233,fühlen::V,osjećati,احساس کردن
1234,scheinen::V,činiti se,بنظر آمدن
1235,zu sehen sein::V,biti vidljiv,دیده شدن
1236,vernehmen::V,saznati,شنیدن
1237,frieren::V,zima je,سرد بودن
1238,tun::V,raditi,کردن
1239,können::V,moći,توانستن
1240,wollen::V,htjeti,خواستن
1241,anfangen::V,početi,شروع کردن
1242,beenden::V,svršiti,تمام کردن
1243,beenden::V,svršiti,پایان دادن
1244,beenden::V,dovršiti,تمام کردن
1245,beenden::V,dovršiti,پایان دادن
1246,aufhören::V,prestati,دست کشیدن
1247,gelingen::V,uspjeti,موفق شدن
1248,geraten::V,desiti se,نتیجه دادن
1249,öffnen::V,otvoriti,گشودن
1250,öffnen::V,otvoriti,باز کردن
1251,schließen::V,zatvoriti,بستن
1252,schließen::V,zatvoriti,قفل کردن
1253,stellen::V,metnuti,گذاردن
1254,stellen::V,postaviti,گذاردن
1255,setzen::V,posaditi,نشاندن
1256,legen::V,polagati,گذاشتن
1257,berühren::V,doticati,دست زدن
1258,berühren::V,doticati,لمس کردن
1259,berühren::V,dodirivati,دست زدن
1260,berühren::V,dodirivati,لمس کردن
1261,verbinden::V,spojiti,وصل کردن
1262,verbinden::V,zavezati,وصل کردن
1263,bedecken::V,pokriti,پوشاندن
1264,aufhängen::V,objesiti,آویختن
1265,anzünden::V,upaliti,سوزاندن
1266,anzünden::V,zapaliti,سوزاندن
1267,aufheben::V,podići,برداشتن
1268,aufheben::V,podići,بلند کردن
1269,aufheben::V,podignuti,برداشتن
1270,aufheben::V,podignuti,بلند کردن
1271,zurücklassen::V,ostaviti,گذاشتن
1272,zurücklassen::V,pustiti natrag,گذاشتن
1273,verlieren::V,izgubiti,گم کردن
1274,fallen lassen::V,ispustiti,انداختن
1275,machen::V,uraditi,کردن
1276,machen::V,uraditi,ساختن
1277,machen::V,načiniti,کردن
1278,machen::V,načiniti,ساختن
1279,machen::V,napraviti,کردن
1280,machen::V,napraviti,ساختن
1281,herstellen::V,proizvesti,ساختن
1282,herstellen::V,proizvesti,تولید کردن
1283,bauen::V,graditi,ساختن
1284,bauen::V,graditi,بنا کردن
1285,reparieren::V,popraviti,درست کردن
1286,reparieren::V,popraviti,تعمیر کردن
1287,verbessern::V,poboljšati,بهتر کردن
1288,ändern::V,promijeniti,تغییر دادن
1289,graben::V,kopati,کندن
1290,graben::V,kopati,گود کردن
1291,graben::V,kopkati,کندن
1292,graben::V,kopkati,گود کردن
1293,beugen::V,saviti,کج کردن
1294,biegen::V,saviti,خم کردن
1295,biegen::V,sagnuti,خم کردن
1296,drehen::V,vrtjeti,چرخاندن
1297,wenden::V,obrnuti,برگرداندن
1298,umdrehen::V,okrenuti,برگرداندن
1299,umdrehen::V,prevŕnuti,برگرداندن
1300,heben::V,dizati,برداشتن
1301,hochheben::V,dignuti,برآوردن
1302,hochheben::V,dignuti,بلند کردن
1303,ergreifen::V,uhvatiti,گرفتن
1304,ergreifen::V,prihvatiti,گرفتن
1305,halten::V,držati,نگاه داشتن
1306,drücken::V,pritiskivati,فشار دادن
1307,drücken::V,pritiskivati,فشار آوردن
1308,schieben::V,gurati,هل دادن
1309,kratzen::V,česati,خاریدن
1310,kratzen::V,grepsti,خاریدن
1311,lecken::V,lizati,لیسیدن
1312,beißen::V,ujesti,گاز زدن
1313,beißen::V,gristi,گاز زدن
1314,abreißen::V,otkinuti,پاره کردن
1315,abschneiden::V,odrezati,بریدن
1316,abschneiden::V,odrezati,قطع کردن
1317,binden::V,vezati,بستن
1318,stecken::V,turiti,فرو کردن
1319,brechen::V,slomiti,شکستن
1320,klopfen::V,lupati,کوبیدن
1321,klopfen::V,kucati,کوبیدن
1322,hauen::V,tući,زدن
1323,hauen::V,udarati,زدن
1324,kleben::V,lijepiti,چسباندن
1325,reiben::V,trti,مالش دادن
1326,streichen::V,namazati,مالیدن
1327,schleifen::V,brusiti,تیز کردن
1328,schneiden::V,rezati,چیدن
1329,schneiden::V,rezati,بریدن
1330,rütteln::V,drmati,لرزاندن
1331,rütteln::V,drmati,تکان دادن
1332,schütteln::V,tresti,تکان دادن
1333,schwenken::V,mahati,تاب دادن
1334,schütten::V,sipati,ریختن
1335,schütten::V,lijevati,ریختن
1336,füllen::V,napuniti,پر کردن
1337,einwickeln::V,umotati,پیچیدن
1338,einwickeln::V,zamotati,پیچیدن
1339,tragen::V,nositi,بردن
1340,tragen::V,nositi,حمل کردن
1341,schleppen::V,tegliti,کشیدن
1342,ziehen::V,vući,کشیدن
1343,aufbewahren::V,čuvati,نگهداری کردن
1344,werfen::V,bacati,انداختن
1345,werfen::V,bacati,پرتاب کردن
1346,fangen::V,loviti,گرفتن
1347,fangen::V,hvatati,گرفتن
1348,packen::V,ščepati,گرفتن
1349,packen::V,zgrabiti,گرفتن
1350,verstecken::V,sakriti,قایم کردن
1351,verstecken::V,sakriti,پنهان کردن
1352,teilen::V,podijeliti,قسمت کردن
1353,teilen::V,podijeliti,تقسیم کردن
1354,schicken::V,slati,فرستادن
1355,schicken::V,slati,ارسال کردن
1356,bringen::V,donijeti,آوردن
1357,hinzufügen::V,dodati,افزودن
1358,hinzufügen::V,dodati,اضافه کردن
1359,hinzufügen::V,pridati,افزودن
1360,hinzufügen::V,pridati,اضافه کردن
1361,bekommen::V,dobiti,گرفتن
1362,erhalten::V,primiti,دریافت کردن
1363,nehmen::V,uzeti,گرفتن
1364,nehmen::V,uzeti,برداشتن
1365,wählen::V,izabrati,انتخاب کردن
1366,auswählen::V,odabrati,برگزیدن
1367,bewahren::V,sačuvati,حفظ کردن
1368,bewahren::V,sačuvati,حفاظت کردن
1369,behindern::V,smetati,مانع بودن
1370,verderben::V,pokvariti,از بین بردن
1371,beschädigen::V,oštetiti,صدمه زدن
1372,zerbrechen::V,razbiti,شکستن
1373,zerbrechen::V,prelomiti,شکستن
1374,zerreißen::V,poderati,دریدن
1375,zerreißen::V,poderati,پاره کردن
1376,zerreißen::V,rastrgnuti,دریدن
1377,zerreißen::V,rastrgnuti,پاره کردن
1378,zerstören::V,razoriti,خراب کردن
1379,zerstören::V,razoriti,ویران کردن
1380,zerstören::V,razrušiti,خراب کردن
1381,zerstören::V,razrušiti,ویران کردن
1382,verbrennen::V,spaliti,سوزاندن
1383,verbrennen::V,sagorjeti,سوزاندن
1384,geben::V,dati,دادن
1385,reichen::V,pružiti,دادن
1386,schenken::V,darivati,هدیه دادن
1387,versprechen::V,obećati,قول دادن
1388,versprechen::V,obećati,وعده دادن
1389,wünschen::V,željeti,آرزو کردن
1390,loben::V,hvaliti,ستایش کردن
1391,küssen::V,ljubiti,بوسیدن
1392,wiegen::V,njihati,نوسان کردن
1393,wiegen::V,ljuljati,نوسان کردن
1394,zudecken::V,pokriti,پوشاندن
1395,wecken::V,probuditi,بیدار کردن
1396,zeigen::V,pokazati,نشان دادن
1397,führen::V,voditi,رهنمائی کردن
1398,lehren::V,učiti,آموختن
1399,lehren::V,učiti,یاد دادن
1400,unterrichten::V,poučiti,درس دادن
1401,unterrichten::V,poučiti,تدریس کردن
1402,aufziehen::V,uzgajati,تربیت کردن
1403,leiten::V,upravljati,اداره کردن
1404,antreiben::V,natjeravati,عجله دادن
1405,lassen::V,dati,وادار کردن
1406,einladen::V,pozvati,دعوت کردن
1407,einladen::V,pozvati,مهمان کردن
1408,vereinigen::V,ujediniti,یکی کردن
1409,vereinigen::V,ujediniti,متحد کردن
1410,besuchen::V,posjetiti,دیدار کردن
1411,treffen::V,sresti,ملاقات کردن
1412,sich versammeln::V,okupiti se,جمع شدن
1413,spielen::V,igrati se,بازی کردن
1414,singen::V,pjevati,آواز خواندن
1415,tanzen::V,plesati,رقصیدن
1416,sich trennen::V,razići se,جدا شدن
1417,verlassen::V,ostaviti,ترک کردن
1418,verlassen::V,napustiti,ترک کردن
1419,retten::V,spasiti,نجات دادن
1420,bewachen::V,čuvati,حراست کردن
1421,bewachen::V,stražariti,حراست کردن
1422,schützen::V,čuvati,حفظ کردن
1423,verteidigen::V,obraniti,دفاع کردن
1424,sich schlagen::V,biti se,کتک‌کاری کردن
1425,sich schlagen::V,udariti se,کتک‌کاری کردن
1426,schießen::V,pucati,تیر زدن
1427,schießen::V,strijeljati,تیر زدن
1428,siegen::V,pobijediti,پیروز شدن
1429,ärgern::V,ljutiti,ناراحت کردن
1430,schlagen::V,biti,زدن
1431,schlagen::V,biti,کوبیدن
1432,schlagen::V,udariti,زدن
1433,schlagen::V,udariti,کوبیدن
1434,treten::V,šutnuti,لگد زدن
1435,stechen::V,ubosti,چاقو زدن
1436,stoßen::V,gurnuti,هل دادن
1437,stehlen::V,ukrasti,دزدیدن
1438,stören::V,smetati,مزاحم شدن
1439,belästigen::V,smetati,زحمت دادن
1440,belästigen::V,dosaditi,زحمت دادن
1441,verbergen::V,skriti,پنهان کردن
1442,täuschen::V,obmanuti,گول زدن
1443,täuschen::V,obmanuti,فریب دادن
1444,betrügen::V,prevarati,گول زدن
1445,betrügen::V,prevarati,فریب دادن
1446,töten::V,ubiti,کشتن
1447,wohnen::V,stanovati,منزل داشتن
1448,wohnen::V,stanovati,سکونت داشتن
1449,arbeiten::V,raditi,کار کردن
1450,sammeln::V,sabrati,جمع کردن
1451,pflücken::V,ubrati,چیدن
1452,jagen::V,loviti,شکار کردن
1453,fischen::V,ribati,صید کردن
1454,fischen::V,ribati,ماهی‌گیری کردن
1455,fischen::V,loviti ribu,صید کردن
1456,fischen::V,loviti ribu,ماهی‌گیری کردن
1457,fassen::V,uloviti,گرفتن
1458,hüten::V,pasti,چراندن
1459,hüten::V,pasti,مراقبت کردن
1460,treiben::V,goniti,راندن
1461,anbinden::V,privezati,متصل کردن
1462,füttern::V,hraniti,غذا دادن
1463,melken::V,musti,دوشیدن
1464,hacken::V,sjeckati,خرد کردن
1465,gießen::V,politi,ریختن
1466,reifen::V,sazreti,رسیدن
1467,zubereiten::V,prigotoviti,طبخ کردن
1468,zubereiten::V,prigotoviti,آماده کردن
1469,kochen::V,kuhati,پختن
1470,kochen::V,kuhati,آشپزی کردن
1471,backen::V,peći,پختن
1472,braten::V,peći,سرخ کردن
1473,braten::V,pržiti,سرخ کردن
1474,umrühren::V,promiješati,هم زدن
1475,stricken::V,plesti,بافتن
1476,nähen::V,šiti,دوختن
1477,färben::V,obojiti,رنگ زدن
1478,reinigen::V,očistiti,پاک کردن
1479,reinigen::V,očistiti,تمیز کردن
1480,reinigen::V,počistiti,پاک کردن
1481,reinigen::V,počistiti,تمیز کردن
1482,waschen::V,prati,شستن
1483,abwischen::V,otrti,زدودن
1484,spülen::V,isprati,شستن
1485,spülen::V,oplakati,شستن
1486,fegen::V,mesti,جارو کردن
1487,fegen::V,pomesti,جارو کردن
1488,kehren::V,mesti,جارو کردن
1489,baden::V,kupati se,شنا کردن
1490,baden::V,kupati se,حمام کردن
1491,sich waschen::V,umiti se,شستشو کردن
1492,sich waschen::V,prati se,شستشو کردن
1493,ausziehen::V,svući,درآوردن
1494,anziehen::V,obući,پوشیدن
1495,sich anziehen::V,obući se,لباس پوشیدن
1496,kämmen::V,češljati,شانه زدن
1497,schmücken::V,uresiti,زینت دادن
1498,schmücken::V,nakititi,زینت دادن
1499,sagen::V,reći,گفتن
1500,sagen::V,kazati,گفتن
1501,sprechen::V,govoriti,حرف زدن
1502,sprechen::V,govoriti,صحبت کردن
1503,reden::V,govoriti,حرف زدن
1504,reden::V,govoriti,صحبت کردن
1505,reden::V,besjediti,حرف زدن
1506,reden::V,besjediti,صحبت کردن
1507,sich unterhalten::V,razgovarati se,گپ زدن
