,Concept_ID,mrj,lbe
695,faul::A,ялахай,танмалсса
696,faul::A,ялахай,курчӏилсса
697,fleißig::A,пӓшам яратышы,хӏарачат бусса
698,geizig::A,шык,янттарцӏансса
699,klug::A,ышан,аькьлу бусса
700,geschickt::A,мастар,паргалсса
701,lieb::A,тыри,аьзизсса
702,lustig::A,мындыр,тяхъасса
703,lustig::A,сусу,тяхъасса
704,sanft::A,йӹвӹжӓ,иминсса
705,hungrig::A,шужышы,ккашилсса
706,krank::A,церлӹ,къашавайсса
707,krank::A,хворой,къашавайсса
708,nackt::A,цӓрӓ,кӏачӏасса
709,traurig::A,сы́лыкан,пашмансса
710,traurig::A,кымы́лдымы,пашмансса
711,lebendig::A,живой,уттавасса
712,gut::A,яжо,ххуйсса
713,schlecht::A,уда,оьккисса
714,schlecht::A,худа,оьккисса
715,richtig::A,вургамла,саргъунсса
716,schlimm::A,йӹрнык,оьккисса
717,wahr::A,настоящий,хӏакьсса
718,wahr::A,настояшый,хӏакьсса
719,alt::A,шонгы,кугьнасса
720,neu::A,у,цӏусса
721,ehemalig::A,тошты,хъхъичӏвасса
722,alt[Lebewesen]::A,ӹлалшӹ,агьилсса
723,jung::A,нöргӹ,чӏавасса
724,jung::A,нöргӹ,жагьилсса
725,jung::A,молода,чӏавасса
726,jung::A,молода,жагьилсса
727,arm::A,укеӓн,мискинсса
728,reich::A,паян,авадансса
729,reich::A,пурлыкан,авадансса
730,bekannt::A,палӹмӹ,дусъсса
731,berühmt::A,лӹмлы,машгьурсса
732,fremd::A,эдемӹн,чил
733,verschieden::A,тӹрлӹ,личӏи-личӏисса
734,nah::A,лишӹл,гъансса
735,fern::A,мӹндӹр,архсса
736,linker::A,шалахай,кияхсса
737,linker::A,шалахай,кюччахсса
738,rechter::A,вургамла,урчӏахсса
739,anderer::A,вес,цамур
740,anderer::A,весӹ,цамур
741,erster::A,икшӹ,цалчинмур
742,erster::A,икшӹ,цалчиннсса
743,erster::A,икӹмшӹ,цалчинмур
744,erster::A,икӹмшӹ,цалчиннсса
745,zweiter::A,кокшы,кӏилчиимур
746,dritter::A,кымшы,шамулчинмур
747,letzter::A,остатка,махъва-махъмур
748,allein::ADV,иктӹ,ялгъузну
749,allein::ADV,иктӹт,ялгъузну
750,auf einmal::ADV,тöрöк,
751,zusammen::ADV,икараш,цачӏу
752,zusammen::ADV,икараш,архӏал
753,zusammen::ADV,цымырын,цачӏу
754,zusammen::ADV,цымырын,архӏал
755,lange::ADV,кужын,батӏи къабуклай
756,lange::ADV,кужын,хъунмасса хӏаллай
757,plötzlich::ADV,трӱк,цакуну
758,sofort::ADV,полт,мугьлат бакъа
759,sofort::ADV,тöрöк,мугьлат бакъа
760,sofort::ADV,тӹшӓкок,мугьлат бакъа
761,später::ADV,вара,махъ
762,heute::ADV,тагачы,хӏакьину
763,morgen::ADV,иргод,гьуит
764,morgen::ADV,иргод,гьунттий
765,morgen::ADV,иргодым,гьуит
766,morgen::ADV,иргодым,гьунттий
767,bald::ADV,чӹнь,
768,bald::ADV,вӓшке,
769,bald::ADV,выртышты,
770,dann::ADV,пакыла,яла
771,gestern::ADV,тенгечӹ,лахьхьу
772,einst::ADV,икӓнӓ,
773,damals::ADV,тӹнӓм,та чӏумал
774,danach::ADV,пакыла,яла
775,vorher::ADV,перви,хьхьнчӏ
776,vorher::ADV,перви,хьхьичӏва
777,zuerst::ADV,андак,бакӏрай
778,zuerst::ADV,андак,цӏу бутӏуй
779,einmal::ADV,гӓнӓк,цал
780,einmal::ADV,гӓнӓ,цал
781,manchmal::ADV,кынамжы,ваксса-таксса
782,oft::ADV,чӹчкӹдӹн,чӏявуну
783,immer::ADV,со,мудан
784,immer::ADV,со,даиман
785,immer::ADV,соок,мудан
786,immer::ADV,соок,даиман
787,niemals::ADV,нинам,тачӏав
788,niemals::ADV,нигынам,тачӏав
789,niemals::ADV,нигынамат,тачӏав
790,hier::ADV,тиштӹ,шикку
791,hierhin::ADV,тишкӹ,шиккун
792,von hier::ADV,тишец,шичча
793,von hier::ADV,тишецӹн,шичча
794,dort::ADV,тӹштӹ,гикку
795,dorthin::ADV,тӹшкӹ,тиккун
796,dorthin::ADV,тӹшкӹлӓ,тиккун
797,geradeaus::ADV,вик,тӏайланм
798,geradeaus::ADV,тура,тӏайланм
799,vorwärts::ADV,анзыкы,хьхьичӏунмай
800,rückwärts::ADV,мӹнгеш,махъа-хьхьичӏунмай
801,zurück::ADV,мӹнгеш,махъунмай
802,unten::ADV,ӱлнӹ,лув
803,unten::ADV,лӹвӓлнӹ,лув
804,hinab::ADV,ӱлӹкӹ,бакӏ-ялавай
805,hinab::ADV,ӱлӹкӹ,бакӏъялавай
806,hinab::ADV,лӹвӓкӹ,бакӏ-ялавай
807,hinab::ADV,лӹвӓкӹ,бакӏъялавай
808,oben::ADV,вӹлнӹ,ялув
809,hinauf::ADV,кӱшкӹлӓ,лавай
810,hinauf::ADV,кӱш,лавай
811,überall::ADV,йӹлт,гьариий
812,überall::ADV,йӹлт,хьу-хьуний
813,überall::ADV,йӹлт,гьарца кӏанай
814,überall::ADV,цилӓ вӓре,гьариий
815,überall::ADV,цилӓ вӓре,хьу-хьуний
816,überall::ADV,цилӓ вӓре,гьарца кӏанай
817,nicht::ADV,уке,къа-
818,ein wenig::ADV,изиш,чанни
819,ein wenig::ADV,изиш,ца чансса
820,ein wenig::ADV,иклаштык,чанни
821,ein wenig::ADV,иклаштык,ца чансса
822,kaum::ADV,цылик,дахьа
823,kaum::ADV,чучок-чучок,дахьа
824,sehr::ADV,чоте,оьну
825,sehr::ADV,чоте,гужну
826,sehr::ADV,чоте,хъинну
827,so::ADV,тенге,укукн
828,so::ADV,тенгелӓ,укукн
829,noch::ADV,мол,гьала
830,noch::ADV,мол,уттигу
831,noch::ADV,мол,цакьинва
832,noch::ADV,мол,ттигу-шилагу
833,noch::ADV,моло,гьала
834,noch::ADV,моло,уттигу
835,noch::ADV,моло,цакьинва
836,noch::ADV,моло,ттигу-шилагу
837,nur::ADV,веле,анжагь
838,schon::ADV,уже,
839,schon::ADV,ӹнде,
840,wieder::ADV,уэш,цӏуницӏа
841,vergebens::ADV,зря,аьдада
842,vergebens::ADV,зря,нахӏакь
843,vergebens::ADV,ӹзрӓ,аьдада
844,vergebens::ADV,ӹзрӓ,нахӏакь
845,vergebens::ADV,ӹзӹрӓ,аьдада
846,vergebens::ADV,ӹзӹрӓ,нахӏакь
847,vor::PRP,анзыц,хьхьичӏ
848,vor::PRP,анзыцын,хьхьичӏ
849,hinter::PRP,шайылан,махъ
850,hinter::PRP,шайылный,махъ
851,unter::PRP,лӹвӓкӹ,лув
852,durch::PRP,вашт,-х
853,neben::PRP,сага,чӏарав
854,zwischen::PRP,лош,дянив
855,zwischen::PRP,лошкы,дянив
856,wegen::PRP,мычыц,цӏаний
857,dies::PRN,тидӹ,ва
858,dies::PRN,ти,ва
859,das::PRN,тидӹ,та
860,das::PRN,тидӹ,кӏа
861,das::PRN,тидӹ,га
862,das::PRN,ти,та
863,das::PRN,ти,кӏа
864,das::PRN,ти,га
865,alles::PRN,цилӓ,щала
866,ich::PRN,мый,на
867,du::PRN,тӹнь,ина
868,er::PRN,тӹдӹ,му
869,wir::PRN,мӓ,жу
870,ihr::PRN,вӓ,зу
871,sie::PRN,нӹнӹ,
872,was::FPRN,ма,ци
873,wer::FPRN,кӱ,цу
874,wo::FADV,кышан,чув
875,wo::FADV,кыштакен,чув
876,wohin::FADV,кышкы,чун
877,wie::FADV,кыце,цукун
878,warum::FADV,малын,цан
879,wieviel::FNUM,кынар,циксса
880,wieviel::FNUM,кынары,циксса
881,wieviel::FNUM,кынаркы,циксса
882,eins::NUM,иктӹ,ца
883,eins::NUM,иктӹт,ца
884,zwei::NUM,кок,кӏива
885,zwei::NUM,кокты,кӏива
886,drei::NUM,кым,шамма
887,drei::NUM,кымыт,шамма
888,vier::NUM,нӹл,мукьа
889,vier::NUM,нӹл,мукьва
890,fünf::NUM,вӹц,ххюва
891,sechs::NUM,куд,ряхва
892,sechs::NUM,кудытмозн,ряхва
893,sieben::NUM,шӹм,арула
894,sieben::NUM,шӹмӹт,арула
895,acht::NUM,кӓндӓкш,мяйва
896,acht::NUM,кӓндӓкшӹ,мяйва
897,neun::NUM,ӹндекшшӱдӹ,урчӏва
898,zehn::NUM,лу,ацӏва
899,elf::NUM,луатик,ацӏния цава
900,elf::NUM,луатиктӹ,ацӏния цава
901,zwölf::NUM,луаткок,ацӏиия кӏива
902,zwölf::NUM,луаткокты,ацӏиия кӏива
903,zwanzig::NUM,коклы,кьува
904,dreißig::NUM,кымлы,зувира
905,vierzig::NUM,нӹллӹ,мукьцӏала
906,fünfzig::NUM,вӹцлӹ,ххюцӏала
907,sechzig::NUM,кудлу,ряхцӏала
908,siebzig::NUM,шӹмлу,
909,achtzig::NUM,кӓндӓкшлу,мяйцӏала
910,neunzig::NUM,ӹндекшлу,урчӏцӏала
911,hundert::NUM,шӱдӹ,ттурш
912,hundert::NUM,шӱдӹ,ттуршва
913,tausend::NUM,тӹжем,азарва
914,und::CNJ,дöн,-гу
915,oder::CNJ,льывы,я
916,oder::CNJ,льывы,ягу
917,stehen::V,шалшаг,ацӏан
918,sitzen::V,шӹнзӓш,щяивкӏун икӏан
919,liegen::V,киӓш,утту нвхьуну икӏан
920,hängen::V,кечӓш,зурчӏай тӏун
921,werden::V,шагалаш,хьун
922,passieren::V,ӹштӓ́лтӓш,хьун
923,beginnen::V,тӹнгӓлӓлтӓш,дайдишин
924,beginnen::V,тӹнгӓлӓлтӓш,дайдирхьуну дикӏан
925,enden::V,пӹтӓш,къуртал дан
926,wechseln::V,весемӓш,даххана хьун
927,wechseln::V,весемӓш,даххана дуллан
928,wechseln::V,весемӓлтӓш,даххана хьун
929,wechseln::V,весемӓлтӓш,даххана дуллан
930,aufgehen[Sonne]::V,авараш,буклай бур
931,untergehen[Sonne]::V,шӹ́нзӓш,лаглай бур
932,scheinen[Sonne]::V,сотемдӓрӓш,битан
933,scheinen[Sonne]::V,сотемдӓрӓш,чани буллан
934,donnern::V,хӹдӹртӓш,тӏий бур
935,wehen::V,ӹфӹлӓш,бишлай бур
936,strömen::V,йогащ,экьинан
937,fließen::V,йогащ,экьинан
938,sich drehen::V,пöрдӓш,гьанан
939,schwanken::V,лыпшалташ,хъюлчу тӏун
940,schwanken::V,лыпшалташ,хӏуркку тӏун
941,schwingen::V,кӓчӓйӓш,хъюлчай тӏун
942,schwingen::V,кӓчӓйӓш,хъюлчу тӏун
943,fallen::V,кенвазаш,багьлан
944,fallen::V,шынгалташ,багьлан
945,brennen::V,йылаш,ччучлан
946,rauchen::V,шыпшаш,пуркӏу тӏун
947,regnen::V,юраш,лачӏун
948,regnen::V,юраш,лачIлай дур
949,gefrieren::V,гӓш,микӏ лачӏун
950,gefrieren::V,кӹлмаш,микӏ лачӏун
951,tauen::V,шылаш,баслан
952,schmelzen::V,шӹрӓнӓш,баслан
953,trocknen::V,кошкаш,кьакьан
954,sieden::V,шолаш,щаран
955,faulen::V,шӱӓш,аьллан
956,verfaulen::V,йӓнгӓрӓлтӓш,аьллан
957,verfaulen::V,йӓнгӓрӓлтӓш,аьян
958,reißen::V,кышкедӓлтӓш,ххя дукан
959,versinken::V,ва́лаш,оькьлан
960,versinken::V,ва́лаш,оькьан
961,vergehen::V,эртӓш,лялиян
962,erscheinen::V,каяш,буккан
963,erscheinen::V,каяш,загьир хьун
964,verschwinden::V,ямаш,бат хьун
965,verschwinden::V,ямаш,акъа хьун
966,sinken::V,пычаш,чахь учин
967,abnehmen::V,чӹдемӓш,чан хьун
968,abnehmen::V,чӹдемӓш,ссуссукьу хьун
969,abnehmen::V,кöтӹргӓш,чан хьун
970,abnehmen::V,кöтӹргӓш,ссуссукьу хьун
971,zunehmen::V,когоэмӓш,гьарза хьун
972,steigen::V,лӱлта́лташ,гьаз хьун
973,wachsen::V,кушкаш,ххяххан
974,glänzen::V,йӹлгӹжӓш,цӏай буккан
975,funkeln::V,валгалташ,цӏай-цӏай тӏун
976,lärmen::V,юкланаш,чӏу буллан
977,lärmen::V,юкланаш,аьлагъужа буллан
978,läuten::V,цоргаш,занг ришлан
979,läuten::V,цоргаш,занг дуллан
980,klingeln::V,цоргаш,занг ришлан
981,klingeln::V,цоргаш,занг дуллан
982,klirren::V,цонгырталгаш,
983,brausen::V,ышдымыла́наш,никъащилан
984,rauschen::V,шу́жгаш,щурщур тӏун
985,klingen::V,йо́нгаш,чӏу буклан
986,bellen::V,опташ,хӏап тӏун
987,heulen::V,урмыжаш,
988,blasen::V,ӹфӹлӓш,уф тӏун
989,pfeifen::V,ши́шкаш,щютӏа тӏун
990,schreien::V,уташ,чӏу бан
991,schreien::V,саслаш,чӏу бан
992,schreien::V,варгынзаш,чӏу бан
993,stöhnen::V,ӹнгӹрӓш,угь-къак тӏун
994,zittern::V,цӹтӹрӓш,зурзу чин
995,zittern::V,цӹтӹрӓш,зурзу тӏун
996,leben::V,ӹлӓш,ялапар хъанан
997,geboren werden::V,шачаш,ан
998,atmen::V,шӱлӓш,ссихӏ ласлан
999,atmen::V,шӱлӓш,ссихӏ бигьлан
1000,trinken::V,йӱӓш,хӏачӏан
1001,trinken::V,йӱӓш,хӏачӏлан
1002,essen::V,качкаш,канан
1003,schlucken::V,нелӓш,кьюлтӏа тӏун
1004,müde werden::V,янгылаш,аьхчӏин
1005,einschlafen::V,амален кеӓш,шанан икӏан
1006,schlafen::V,амалаш,шанан
1007,aufwachen::V,понгыжалташ,чантӏ учин
1008,aufstehen::V,кӹньӹл шагалаш,бизан
1009,sich erholen::V,кӓнаш,бигьалаган
1010,krank werden::V,церлӓнен вазаш,къашай хьун
1011,krank sein::V,церлӓнӓш,къашай хъанан
1012,krank sein::V,церлӓнӓш,къашавай икӏан
1013,krank sein::V,ясланаш,къашай хъанан
1014,krank sein::V,ясланаш,къашавай икӏан
1015,krank sein::V,ясыланаш,къашай хъанан
1016,krank sein::V,ясыланаш,къашавай икӏан
1017,schmerzen::V,каршташ,цӏун
1018,husten::V,кахыраш,хъугьу чин
1019,husten::V,кахыраш,хъугьу тӏун
1020,genesen::V,паремӓш,хъин хьун
1021,genesen::V,паремӓш,сагъ лаган
1022,genesen::V,тöрлӓнӓш,хъин хьун
1023,genesen::V,тöрлӓнӓш,сагъ лаган
1024,sterben::V,вазын колаш,ивчӏан
1025,umkommen::V,пӹтӓш,лиллан
1026,umkommen::V,пӹтӓш,литӏлан
1027,umkommen::V,пӹтӓш,ажал биян
1028,umkommen::V,пӹтӓш,личӏи хьун
1029,umkommen::V,пӹтӓш,иакьлу хьун
1030,umkommen::V,пӹтӓш,ахир жан хъанан
1031,umkommen::V,пӹтӓш,рухӏирачӏа икӏан
1032,sich bewegen::V,кашташ,сукку хьун
1033,sich rühren::V,тӓрвӓнӓш,сукку хьун
1034,sich erheben::V,кӹньӹлӓш,бизан
1035,sich setzen::V,шӹнзӓш,щяикӏан
1036,sich setzen::V,шӹнзӓш,щябикӏан
1037,hinfallen::V,кенвазаш,багьан
1038,hinfallen::V,шынгалташ,багьан
1039,laufen::V,кашташ,занан
1040,schreiten::V,ашкедӓш,ша ласлан
1041,spazierengehen::V,мадын кашташ,сайр буллан
1042,eilen::V,вӓшкӓш,анавар буккан
1043,sich beeilen::V,вӓшкӓш,анавар буккан
1044,sich beeilen::V,талашаш,анавар буккан
1045,sausen::V,хойхаланаш,никъа щилан
1046,sausen::V,хойхаланаш,никъа щун
1047,sausen::V,хояш,никъа щилан
1048,sausen::V,хояш,никъа щун
1049,rennen::V,кыргыжаш,лечлан
1050,springen::V,тӹршештӓш,тӏанкӏ дан
1051,klettern::V,ку́заш,лахълан
1052,schaukeln::V,лыпшалташ,гьайжак бигьлан
1053,kriechen::V,авалянаш,ххярк тӏун
1054,kriechen::V,ньыжиклӓш,ххярк тӏун
1055,schwimmen::V,илӓш,гьузун
1056,tauchen::V,цымаш,лултту уккан
1057,rudern::V,шуалташ,бяхлан
1058,rudern::V,шуалташ,батӏлан
1059,rudern::V,шуалташ,ххялаххи дуклан
1060,fahren::V,кеӓш,гьан
1061,fliegen::V,чонгештӓш,лехлан
1062,gehen::V,кеӓш,нан
1063,weggehen::V,кеӓш,ялагьан
1064,abfahren::V,кеӓш,гьан
1065,anhalten::V,цӓрнӓш,бацӏан
1066,hineingehen::V,пыраш,буххан
1067,eintreten::V,пыраш,буххан
1068,kommen::V,толаш,учӏан
1069,ankommen::V,шоаш,биян
1070,ankommen::V,шоаш,бучӏан
1071,zurückkommen::V,пöртӹлӓш,зана хъун
1072,zurückkommen::V,пöртӹлӓш,зана бикӏан
1073,bleiben::V,кодаш,личӏан
1074,warten::V,вычаш,ялугьлан
1075,erwarten::V,вычаш,ялугьлан
1076,suchen::V,кӹчӓлӓш,луглан
1077,finden::V,моаш,лякъин
1078,versuchen::V,путаяш,ххал буллан
1079,versuchen::V,цацаш,ххал буллан
1080,vorbereiten::V,поспейӹктӓш,хӏадур бан
1081,lieben::V,яраташ,эшкьи хьуиу бикӏан
1082,mögen::V,яраташ,ххиран бикӏан
1083,lachen::V,ваштылаш,хъян
1084,rühren::V,тӓрвӓтӓш,
1085,weinen::V,мӓгӹрӓш,аьтӏун
1086,schimpfen::V,свырседӓлӓш,дяъван
1087,schimpfen::V,свырседӓлӓш,ссугайи агьан
1088,sich ärgern::V,шӹдешкӓш,ссибизлан
1089,sich fürchten::V,лӱдӓш,ингъауслан
1090,fürchten::V,лӱдӓш,хӏучӏ тӏун
1091,fliehen::V,кыргыжаш,ака бан
1092,flüchten::V,кыргыж шӹлӓш,лихъан
1093,sehen::V,ужаш,чӏалан
1094,anschauen::V,анжалаш,урган
1095,ansehen::V,анжаш,буруглан
1096,hören::V,колаш,баллан
1097,zuhören::V,колышташ,вичӏи дихьлан
1098,probieren::V,тотештӓш,тӏин ххал буллан
1099,probieren::V,подыл анжаш,тӏин ххал буллан
1100,riechen::V,ӱпшӹнзӓш,ссунтӏа тӏун
1101,fühlen::V,шижӓш,дакӏнил буслан
1102,scheinen::V,каяш,ххан
1103,scheinen::V,каяш,бизан
1104,scheinen::V,каяш,ххан бикӏлай бикӏан
1105,zu sehen sein::V,каяш,
1106,vernehmen::V,колын колташ,баян
1107,frieren::V,кӹлмаш,лигьулул хъанан
1108,frieren::V,тӹнгӹргӓш,лигьулул хъанан
1109,tun::V,ӹштӓш,бан
1110,können::V,кердӓш,хьун
1111,wollen::V,жалаяш,
1112,anfangen::V,тӹнгӓлӓш,дайдишин
1113,beenden::V,пӹтӓрӓш,къуртал бан
1114,aufhören::V,цӓрнӓш,кьабагьан
1115,gelingen::V,цӓш лиӓш,бюхъан
1116,geraten::V,лиӓш,
1117,öffnen::V,пачаш,тӏитӏин
1118,schließen::V,чӱчӓш,лакьин
1119,stellen::V,шӹндӓш,дацӏан дан
1120,stellen::V,шӹндӓш,бишин
1121,setzen::V,шӹндӓш,щяитан
1122,legen::V,опташ,бишин
1123,legen::V,пиштӓш,бишин
1124,berühren::V,тӹкӓлӓш,ка щун
1125,verbinden::V,пидӓш,бахӏин
1126,verbinden::V,пидӓш,дахӏин
1127,bedecken::V,леведӓш,ялтту бущин
1128,bedecken::V,леведӓш,ялтту бакьин
1129,aufhängen::V,сӓкӓш,лахъан
1130,anzünden::V,чӱктӓш,лахъан
1131,aufheben::V,кузыкташ,гьаз бан
1132,zurücklassen::V,кодаш,кьаитан
1133,zurücklassen::V,кодаш,битан
1134,verlieren::V,ямдаш,дакъа дан
1135,fallen lassen::V,кенвацтараш,рутан
1136,machen::V,ӹштӓш,дан
1137,herstellen::V,йӓмдӹлӓш,яраг ишла бувиу бан
1138,bauen::V,ӹштӓш,дан
1139,reparieren::V,чиняш,дакьин дан
1140,reparieren::V,алалаш,дакьин дан
1141,verbessern::V,яжоэмден шӹндӓш,ххуй дан
1142,ändern::V,вашталташ,баххана бан
1143,graben::V,капаяш,дуклан
1144,beugen::V,лывырташ,лахӏан бан
1145,beugen::V,лывырташ,кьус бикӏан
1146,beugen::V,каклярташ,лахӏан бан
1147,beugen::V,каклярташ,кьус бикӏан
1148,biegen::V,лывырташ,баччин
1149,biegen::V,лывырташ,лахӏан бан
1150,drehen::V,сӓрӓш,гьанан
1151,drehen::V,сӓрӹкӓлӓш,гьанан
1152,wenden::V,сӓрӓлӓш,кӏура баен бан
1153,umdrehen::V,сӓрӓлӓш,кӏура баен бан
1154,heben::V,лӱктӓш,гьаз бан
1155,hochheben::V,кузыкташ,гьаз бан
1156,ergreifen::V,хватяш,хъап дан
1157,ergreifen::V,хватяш,хъап увиу угьан
1158,halten::V,кычаш,бугьлан
1159,drücken::V,темдӓш,кьюч бигьлан
1160,schieben::V,шӹкӓш,щун
1161,kratzen::V,нӹжӓш,
1162,lecken::V,нылаш,ланцӏа тӏун
1163,beißen::V,пыралаш,хъапа тӏун
1164,beißen::V,пыралаш,кьацӏа тӏун
1165,abreißen::V,кӹрӓш,буцан
1166,abreißen::V,кышкед нӓлӓш,буцан
1167,abschneiden::V,шулаш,бухъан
1168,abschneiden::V,шулаш,кьукьин
1169,abschneiden::V,лаштыклаш,бухъан
1170,abschneiden::V,лаштыклаш,кьукьин
1171,binden::V,пидӓш,бахӏин
1172,binden::V,пидӓш,дахӏин
1173,stecken::V,шыралаш,
1174,brechen::V,тодылаш,гъагъан
1175,brechen::V,пыдырташ,гъагъан
1176,klopfen::V,рушткаш,кьутӏа тӏун
1177,hauen::V,шелӹштӓш,рищун
1178,kleben::V,клейӓш,лачӏун буллан
1179,reiben::V,нӹжӓш,ссуку буллан
1180,streichen::V,шӹрӓш,дугъан
1181,streichen::V,шӹрӓш,аьгъу дан
1182,schleifen::V,шымаш,
1183,schneiden::V,пӹчкӓш,духълан
1184,schneiden::V,пӹчкӓш,кьукьлан
1185,rütteln::V,мыльгыкташ,
1186,schütteln::V,цӹтӹртӓш,хъюлчу буллан
1187,schütteln::V,мыльгыкташ,хъюлчу буллан
1188,schwenken::V,машыяш,палцӏ дуллан
1189,schütten::V,опталаш,рутӏин
1190,füllen::V,темӓш,буцӏин бан
1191,einwickeln::V,пӹтӹрӓ́лӓш,кай-кай бан
1192,tragen::V,намалаш,ларсун занан
1193,tragen::V,намалаш,ларсун ачин
1194,schleppen::V,шӹдӹрӓш,ххилан
1195,ziehen::V,шыпшаш,
1196,aufbewahren::V,перегӓш,ядан
1197,aufbewahren::V,перегӓш,ядуллан
1198,werfen::V,кӹшкӓш,личин
1199,fangen::V,кычаш,бугьан
1200,fangen::V,кычаш,бугьлан
1201,packen::V,хватяш,
1202,verstecken::V,шӹлтӓш,ладитан
1203,verstecken::V,шӹлтӓш,кьюлтӏ дан
1204,verstecken::V,шӹлтӓш,дахьлаган дан
1205,teilen::V,пайылаш,бачӏин
1206,teilen::V,пайылаш,бутӏа бан
1207,schicken::V,колташ,тӏайла буккан
1208,bringen::V,кандаш,диян дан
1209,bekommen::V,лыкташ,ласун
1210,erhalten::V,получаяш,ласун
1211,nehmen::V,налаш,ласун
1212,wählen::V,айыраш,бувчӏин
1213,auswählen::V,айыраш,бувчӏин
1214,auswählen::V,айыраш,язи бугьан
1215,bewahren::V,перегӓш,ядан
1216,behindern::V,мешӓйӓш,дайщишруду дуллан
1217,verderben::V,портяш,зия дан
1218,beschädigen::V,шушырташ,зарал буллан
1219,zerbrechen::V,пыдырташ,гьагъан
1220,zerbrechen::V,пыдырташ,гьагъан бан
1221,zerreißen::V,кӹрӓш,ххяхха дуккан
1222,zerstören::V,шӓлӓтӓш,лекьан дан
1223,verbrennen::V,йылаташ,ччуччин
1224,verbrennen::V,йылалташ,ччуччин
1225,geben::V,пуаш,дулун
1226,reichen::V,пуаш,дулун
1227,schenken::V,подараш,пишкаш дан
1228,schenken::V,подараш,багъишла дан
1229,schenken::V,подараш,ихӏсандалун дуллун
1230,versprechen::V,сöрӓш,банна чин
1231,wünschen::V,жалаяш,
1232,loben::V,хваляш,цӏа дан
1233,küssen::V,шышшалаш,ппай тӏун
1234,wiegen::V,лӱнгӓлтӓш,гьуркку тӏун
1235,wiegen::V,лӱнгӓлтӓш,гьуркку буллан
1236,wiegen::V,лӱнгӓлтӓш,гьуркку бан
1237,zudecken::V,пиштӓш,
1238,wecken::V,понгыжалтараш,чантӏ учин ан
1239,zeigen::V,анжыкташ,ккаккан бан
1240,führen::V,видӓш,буцин
1241,lehren::V,тымдаш,лахьхьин бан
1242,lehren::V,тымдаш,лахьхьин буллан
1243,unterrichten::V,тымдаш,дарс дишаван
1244,aufziehen::V,кушташ,хъуна ан
1245,aufziehen::V,кушташ,тарбия ан
1246,leiten::V,видӓш,каялувшиву дан
1247,leiten::V,вуйлаташ,каялувшиву дан
1248,leiten::V,вуйлалташ,каялувшиву дан
1249,antreiben::V,талаштараш,
1250,lassen::V,-ыкт,
1251,einladen::V,ӱжӓш,хъамалу оьвчин
1252,vereinigen::V,иктештӓш,ца бан
1253,besuchen::V,толаш,ялун уххан
1254,treffen::V,вӓшлиӓш,хьуна бакьин
1255,treffen::V,вӓшлиӓлтӓш,хьуна бакьин
1256,sich versammeln::V,цымыргаш,батӏин
1257,spielen::V,мадаш,тӏуркӏу тӏун
1258,singen::V,мыраш,балай тӏун
1259,tanzen::V,кушташ,къавтӏун
1260,sich trennen::V,айырлаш,ппив хьун
1261,verlassen::V,шуаш,увккун гьан
1262,retten::V,ытараш,ххассал бан
1263,bewachen::V,оролаш,къарал бан
1264,schützen::V,перегӓш,ябан
1265,verteidigen::V,перегӓш,буруччин
1266,sich schlagen::V,шидӓлӓш,биян
1267,sich schlagen::V,шиэдӓлӓш,биян
1268,schießen::V,лӱӓш,битлан
1269,siegen::V,сӹнгӓш,ххув хьун
1270,siegen::V,сӹнгӓш,ххувшаву ласун
1271,ärgern::V,шӹдештӓрӓш,ссибизан уллан
1272,schlagen::V,пӓрен колташ,рищун
1273,schlagen::V,хӹрӹктен колташ,рищун
1274,treten::V,чымаш,
1275,stechen::V,пышкылаш,кьутӏин
1276,stoßen::V,шыркедӓш,щун
1277,stehlen::V,шолышт толаш,дацин
1278,stören::V,ӓрештӹлӓш,кьючин
1279,belästigen::V,кӓньӹсӹрлӓндӓрӓш,бизар уллан
1280,belästigen::V,шытырланыкташ,бизар уллан
1281,verbergen::V,шӹлтӓш,лабитан
1282,verbergen::V,шӹлтӓш,кӏучӏ бан
1283,täuschen::V,алталаш,хъяврин ан
1284,täuschen::V,аталаш,хъяврин ан
1285,betrügen::V,мошеньӹчӓйӓш,аьикьин ан
1286,töten::V,пуштын шуаш,ивчӏан
1287,wohnen::V,ӹлӓш,оьрму бутлан
1288,arbeiten::V,пӓшӓлӓш,зун
1289,arbeiten::V,ровотаяш,зун
1290,sammeln::V,погаш,ттихӏин
1291,sammeln::V,погаш,вив дишин
1292,pflücken::V,кӹрӓш,риттун
1293,jagen::V,охотничӓйӓш,авли занан
1294,fischen::V,кол кычаш,чавахъру бугьлан
1295,fassen::V,кычаш,бугьан
1296,hüten::V,кӹтӓш,урттуйн бакьлан
1297,treiben::V,шуруяш,дачин дуллан
1298,treiben::V,шуруяш,лихъан буллан
1299,anbinden::V,ялшташ,бахӏин
1300,anbinden::V,ялышташ,бахӏин
1301,füttern::V,пукшаш,канаки буллан
1302,melken::V,шыпшылаш,ттизин
1303,hacken::V,роаш,мюрш буллан
1304,hacken::V,роаш,мюрш бан
1305,gießen::V,шӓвӓш,щин дишин
1306,reifen::V,кӱӓш,диян
1307,reifen::V,поспейӓш,диян
1308,zubereiten::V,йӓмдӹлӓш,хӏадур дан
1309,zubereiten::V,йӓмдӹлӓш,хӏадур бан
1310,kochen::V,шолташ,шашан
1311,kochen::V,шолташ,шашан дуллан
