,Concept_ID,pt,mdf
816,später::ADV,mais tarde,ме́ле
817,jetzt::ADV,agora,тяни
818,heute::ADV,hoje,тячи
819,morgen::ADV,amanhã,ва́нды
820,bald::ADV,logo,курок
821,bald::ADV,breve,курок
822,dann::ADV,então,меле
823,dann::ADV,então,сяда меле
824,dann::ADV,depois,меле
825,dann::ADV,depois,сяда меле
826,gestern::ADV,ontem,ися́к
827,einst::ADV,antigamente,весть
828,einst::ADV,antigamente,мзя́рда-бди
829,damals::ADV,então,эста
830,danach::ADV,logo,меле
831,danach::ADV,depois,меле
832,vorher::ADV,antes,инголи
833,zuerst::ADV,primeiro,ва́сенда
834,einmal::ADV,uma vez,весть
835,manchmal::ADV,às vezes,лия́ста
836,manchmal::ADV,às vezes,ко́ста-ко́ста
837,oft::ADV,muitas vezes,си́деста
838,immer::ADV,sempre,фалу
839,immer::ADV,sempre,най
840,niemals::ADV,nunca,аф мзя́рдонга
841,hier::ADV,cá,тяса
842,hier::ADV,aqui,тяса
843,hierhin::ADV,para cá,сей
844,hierhin::ADV,para cá,тяза
845,von hier::ADV,daqui,тя́ста
846,dort::ADV,lá,тоса
847,dort::ADV,ali,тоса
848,dorthin::ADV,lá,тов
849,dorthin::ADV,lá,тоза
850,dorthin::ADV,para lá,тов
851,dorthin::ADV,para lá,тоза
852,geradeaus::ADV,em frente,ви́деста
853,vorwärts::ADV,avante,и́нголи
854,rückwärts::ADV,para trás,ме́ки
855,zurück::ADV,atrás,ме́ки
856,unten::ADV,debaixo,ала
857,unten::ADV,em baixo,ала
858,hinab::ADV,para baixo,алу
859,oben::ADV,em cima,вяре
860,hinauf::ADV,para cima,вяри
861,überall::ADV,em toda parte,се́мбе ва́стова
862,nicht::ADV,não,аф
863,ein wenig::ADV,um pouco,аф лама
864,ein wenig::ADV,um bocado,аф лама
865,kaum::ADV,apenas,а́ньцек
866,sehr::ADV,muito,пяк
867,so::ADV,tão,ста́не
868,so::ADV,assim,ста́не
869,noch::ADV,ainda,нинге
870,nur::ADV,só,аньцек
871,nur::ADV,apenas,аньцек
872,nur::ADV,somente,аньцек
873,schon::ADV,já,ни
874,wieder::ADV,outra vez,та́га
875,vergebens::ADV,em vão,стак
876,vor::PRP,diante de,инголе
877,hinter::PRP,atrás de,фтала
878,hinter::PRP,atrás de,мельге
879,unter::PRP,sob,ала
880,unter::PRP,debaixo de,ала
881,durch::PRP,por,пачк
882,durch::PRP,através de,пачк
883,neben::PRP,junto de,ваксса
884,neben::PRP,ao lado de,ваксса
885,zwischen::PRP,entre,ёткса
886,wegen::PRP,por,сюнеда
887,wegen::PRP,por causa de,сюнеда
888,dies::PRN,isto,тя
889,das::PRN,isso,ся
890,das::PRN,isso,тона
891,das::PRN,aquilo,ся
892,das::PRN,aquilo,тона
893,alles::PRN,todo,сембе
894,ich::PRN,eu,мон
895,du::PRN,tu,тон
896,er::PRN,ele,сон
897,wir::PRN,nós,минь
898,ihr::PRN,vós,тинь
899,ihr::PRN,vocês,тинь
900,sie::PRN,eles,синь
901,was::FPRN,quê,мезе
902,wer::FPRN,quem,кие
903,wo::FADV,onde,коса
904,wohin::FADV,aonde,ков
905,wohin::FADV,aonde,коза
906,wohin::FADV,para onde,ков
907,wohin::FADV,para onde,коза
908,wie::FADV,como,ко́да
909,warum::FADV,porquê,мес
910,warum::FADV,por que,мес
911,wieviel::FNUM,quanto,мзя́ра
912,eins::NUM,um,фкя
913,zwei::NUM,dois,кафта
914,drei::NUM,três,колма
915,vier::NUM,quatro,ниле
916,fünf::NUM,cinco,вете
917,sechs::NUM,seis,кота
918,sieben::NUM,sete,сисем
919,acht::NUM,oito,кафкса
920,neun::NUM,nove,ве́йхкса
921,zehn::NUM,dez,кемонь
922,elf::NUM,onze,кефкие
923,zwölf::NUM,doze,кемгафтува
924,zwanzig::NUM,vinte,комсь
925,dreißig::NUM,trinta,колмогемонь
926,vierzig::NUM,quarenta,нильге́монь
927,fünfzig::NUM,cinquenta,ве́дьгемонь
928,sechzig::NUM,sessenta,ко́дгемонь
929,siebzig::NUM,setenta,сизьге́монь
930,achtzig::NUM,oitenta,ка́фксогемонь
931,neunzig::NUM,noventa,ве́йхксогемонь
932,hundert::NUM,cem,сяда
933,hundert::NUM,cento,сяда
934,tausend::NUM,mil,тёжянь
935,und::CNJ,e,и
936,und::CNJ,e,дъ
937,oder::CNJ,ou,или
938,oder::CNJ,ou,али
939,stehen::V,estar em pé,а́щемс стя́да
940,sitzen::V,estar sentado,ащемс озада
941,liegen::V,jazer,ма́дозь а́щемс
942,liegen::V,estar deitado,ма́дозь а́щемс
943,hängen::V,pender,нюрьгомс
944,hängen::V,estar pendurado,нюрьгомс
945,werden::V,tornar-se,арамс
946,werden::V,tornar-se,тиевомс
947,passieren::V,acontecer,лисэмс
948,passieren::V,acontecer,эвондамс
949,beginnen::V,começar,ушедомс
950,enden::V,acabar,лоткамс
951,enden::V,terminar,лоткамс
952,wechseln::V,variar,по́лафнемс
953,wechseln::V,alternar,по́лафнемс
954,aufgehen[Sonne]::V,nascer,стямс
955,aufgehen[Sonne]::V,nascer,лисемс
956,untergehen[Sonne]::V,pôr-se,валгомс
957,scheinen[Sonne]::V,brilhar,ва́лдоптомс
958,donnern::V,trovejar,торамс
959,wehen::V,soprar,уфа́мс
960,strömen::V,correr,шудемс
961,fließen::V,fluir,шудемс
962,sich drehen::V,girar,шаромс
963,schwanken::V,oscilar,якамс
964,schwingen::V,vibrar,люксемс
965,schwingen::V,vibrar,нюрьсемс
966,fallen::V,cair,прамс
967,fallen::V,cair,прашендомс
968,brennen::V,arder,паломс
969,rauchen::V,fumegar,качадомс
970,regnen::V,chover,пиземс
971,gefrieren::V,gelar,эйндамс
972,gefrieren::V,gelar,кельмомс
973,gefrieren::V,congelar,эйндамс
974,gefrieren::V,congelar,кельмомс
975,tauen::V,derreter,соламс
976,tauen::V,descongelar,соламс
977,schmelzen::V,fundir-se,соламс
978,trocknen::V,secar,коськомс
979,sieden::V,ferver,лакамс
980,faulen::V,estragar-se,наксадомс
981,verfaulen::V,apodrecer,наксадомс
982,reißen::V,romper-se,сязевомс
983,versinken::V,afundar-se,ваямс
984,vergehen::V,passar,ётамс
985,erscheinen::V,aparecer,эвондамс
986,verschwinden::V,desaparecer,юма́мс
987,sinken::V,descer,валгомс
988,abnehmen::V,diminuir,киремс
989,abnehmen::V,decrescer,киремс
990,zunehmen::V,crescer,ламокстомс
991,zunehmen::V,crescer,рашнемс
992,zunehmen::V,aumentar,ламокстомс
993,zunehmen::V,aumentar,рашнемс
994,steigen::V,subir,кеподемс
995,wachsen::V,crescer,касомс
996,glänzen::V,brilhar,цинзелдомс
997,glänzen::V,brilhar,цифордомс
998,funkeln::V,cintilar,ци́фтордомс
999,lärmen::V,fazer barulho,жалнамс
1000,läuten::V,chocalhar,гайфтемс
1001,klingeln::V,tocar,гайфтемс
1002,klirren::V,tinir,ка́нзеркшнемс
1003,brausen::V,bramar,жоледемс
1004,rauschen::V,murmurar,вжнамс
1005,rauschen::V,murmurar,гамнамс
1006,rauschen::V,rumorejar,вжнамс
1007,rauschen::V,rumorejar,гамнамс
1008,klingen::V,soar,кайгомс
1009,bellen::V,ladrar,ува́мс
1010,heulen::V,uivar,сувомс
1011,heulen::V,uivar,урнамс
1012,blasen::V,soprar,уфа́мс
1013,pfeifen::V,assobiar,вяшкомс
1014,schreien::V,gritar,пешкодомс
1015,stöhnen::V,gemer,куфцемс
1016,zittern::V,tremer,таромс
1017,leben::V,viver,эрямс
1018,geboren werden::V,nascer,шачемс
1019,atmen::V,respirar,ажнамс
1020,trinken::V,beber,симомс
1021,essen::V,comer,ярхцамс
1022,schlucken::V,engolir,нилемс
1023,müde werden::V,cansar-se,сиземс
1024,einschlafen::V,adormecer,матодовомс
1025,schlafen::V,dormir,удомс
1026,aufwachen::V,acordar,съргоземс
1027,aufstehen::V,levantar-se,стямс
1028,sich erholen::V,descansar,ваймосемс
1029,krank werden::V,adoecer,сярядькстомс
1030,krank werden::V,ficar doente,сярядькстомс
1031,krank sein::V,estar doente,сярядемс
1032,schmerzen::V,doer,сярядемс
1033,husten::V,tossir,козомс
1034,genesen::V,convalescer,пъ́чкамс
1035,sterben::V,morrer,куломс
1036,umkommen::V,perecer,юма́мс
1037,sich bewegen::V,mover-se,шаштомс
1038,sich rühren::V,mexer-se,сърхка́мс
1039,sich erheben::V,levantar-se,стямс
1040,sich setzen::V,sentar-se,озамс
1041,hinfallen::V,cair,прамс
1042,hinfallen::V,cair,сяворемс
1043,laufen::V,andar,якамс
1044,laufen::V,caminhar,якамс
1045,schreiten::V,andar,молемс
1046,schreiten::V,andar,аськолямс
1047,schreiten::V,caminhar,молемс
1048,schreiten::V,caminhar,аськолямс
1049,spazierengehen::V,passear,якамс
1050,eilen::V,apressar-se,эряскодомс
1051,sich beeilen::V,apressar-se,эряскодомс
1052,sich beeilen::V,despachar-se,эряскодомс
1053,sausen::V,correr,лиемс
1054,rennen::V,correr,арнемс
1055,springen::V,saltar,комотнемс
1056,klettern::V,trepar,ку́цемс
1057,schaukeln::V,baloiçar,нюрямс
1058,kriechen::V,rastejar,шаштомс комада
1059,kriechen::V,arrastar-se,шаштомс комада
1060,schwimmen::V,nadar,уемс
1061,tauchen::V,mergulhar,юпиемс
1062,tauchen::V,mergulhar,чёпафнемс
1063,rudern::V,remar,па́немс ве́неж
1064,fahren::V,ir,ардомс
1065,fliegen::V,voar,лиемс
1066,gehen::V,ir,молемс
1067,gehen::V,andar,молемс
1068,weggehen::V,partir,тумс
1069,weggehen::V,ir-se embora,тумс
1070,abfahren::V,sair,тумс
1071,abfahren::V,partir,тумс
1072,anhalten::V,parar,лоткамс
1073,hineingehen::V,entrar,сува́мс
1074,eintreten::V,entrar,сува́мс
1075,kommen::V,vir,самс
1076,ankommen::V,chegar,самс
1077,ankommen::V,chegar,пачкодемс
1078,zurückkommen::V,voltar,мърдамс
1079,zurückkommen::V,regressar,мърдамс
1080,bleiben::V,ficar,иля́домс
1081,bleiben::V,permanecer,иля́домс
1082,warten::V,esperar,учемс
1083,erwarten::V,esperar,учемс
1084,erwarten::V,aguardar,учемс
1085,suchen::V,buscar,вешемс
1086,suchen::V,procurar,вешемс
1087,finden::V,achar,мумс
1088,finden::V,encontrar,мумс
1089,versuchen::V,tentar,варчсемс
1090,vorbereiten::V,preparar,анокламс
1091,lieben::V,amar,кельгомс
1092,lieben::V,querer,кельгомс
1093,mögen::V,gostar de,кельгомс
1094,lachen::V,rir,рахамс
1095,lachen::V,rir,рахсемс
1096,lachen::V,rir-se,рахамс
1097,lachen::V,rir-se,рахсемс
1098,rühren::V,comover,токамс седи
1099,weinen::V,chorar,авардемс
1100,schimpfen::V,ralhar,сюцемс
1101,sich ärgern::V,zangar-se,кяжиямс
1102,sich fürchten::V,ter medo de,пелемс
1103,sich fürchten::V,ter receio de,пелемс
1104,fürchten::V,temer,пелемс
1105,fürchten::V,recear,пелемс
1106,fliehen::V,fugir,ворьгодемс
1107,flüchten::V,refugiar-se,ша́домс
1108,flüchten::V,refugiar-se,во́рьгодемс
1109,sehen::V,ver,няемс
1110,anschauen::V,olhar,ваномс
1111,ansehen::V,mirar,ваномс
1112,hören::V,ouvir,марямс
1113,zuhören::V,escutar,ку́лхдоньомс
1114,probieren::V,provar,варжамс
1115,probieren::V,saborear,варжамс
1116,riechen::V,cheirar,никса́мс
1117,fühlen::V,sentir,марямс
1118,scheinen::V,parecer,ня́евомс
1119,zu sehen sein::V,estar à vista,ня́евомс
1120,vernehmen::V,ouvir,марямс
1121,frieren::V,ter frio,паломс
1122,frieren::V,ter frio,кельмомс
1123,tun::V,fazer,тиемс
1124,können::V,saber,маштомс
1125,wollen::V,querer,-не-
1126,anfangen::V,iniciar,ушедомс
1127,beenden::V,acabar,аде́ламс
1128,beenden::V,terminar,аде́ламс
1129,aufhören::V,cessar,лоткамс
1130,aufhören::V,desistir,лоткамс
1131,gelingen::V,sair bem,удалакшнемс
1132,gelingen::V,dar bom resultado,удалакшнемс
1133,geraten::V,sair,лисемс
1134,geraten::V,dar resultado,лисемс
1135,öffnen::V,abrir,панжемс
1136,schließen::V,fechar,сёлгомс
1137,stellen::V,pôr,путомс
1138,stellen::V,colocar,путомс
1139,setzen::V,pôr,озафнемс
1140,setzen::V,pôr,озавтнемс
1141,setzen::V,meter,озафнемс
1142,setzen::V,meter,озавтнемс
1143,legen::V,pôr,путомс
1144,legen::V,meter,путомс
1145,berühren::V,tocar,токамс
1146,verbinden::V,unir,сотомс
1147,verbinden::V,ligar,сотомс
1148,bedecken::V,cobrir,комачамс
1149,bedecken::V,cobrir,вельхтямс
1150,aufhängen::V,pendurar,повфтамс
1151,anzünden::V,acender,крьвя́стемс
1152,aufheben::V,apanhar,кеподемс
1153,aufheben::V,apanhar,касфтомс
1154,aufheben::V,levantar,кеподемс
1155,aufheben::V,levantar,касфтомс
1156,zurücklassen::V,deixar,ка́домс
1157,verlieren::V,perder,юма́фтомс
1158,fallen lassen::V,deixar cair,прафтомс
1159,machen::V,fazer,тиемс
1160,herstellen::V,produzir,анокламс
1161,bauen::V,edificar,путомс
1162,bauen::V,construir,путомс
1163,reparieren::V,reparar,петемс
1164,reparieren::V,consertar,петемс
1165,verbessern::V,melhorar,цебярьгофтомс
1166,ändern::V,mudar,полафтомс
1167,ändern::V,alterar,полафтомс
1168,graben::V,cavar,шу́вомс
1169,graben::V,cavar,та́ргамс
1170,beugen::V,curvar,мяндемс
1171,biegen::V,vergar,комафтомс
1172,drehen::V,girar,шо́вамс
1173,drehen::V,girar,ша́рфнемс
1174,wenden::V,virar,ша́рфтомс
1175,wenden::V,voltar,ша́рфтомс
1176,umdrehen::V,virar,шарфтомс
1177,umdrehen::V,revolver,шарфтомс
1178,heben::V,levantar,ке́подемс
1179,hochheben::V,erguer,ке́подемс
1180,hochheben::V,erguer,ка́сфтомс
1181,hochheben::V,levantar,ке́подемс
1182,hochheben::V,levantar,ка́сфтомс
1183,ergreifen::V,apanhar,фатямс
1184,halten::V,segurar,кирдемс
1185,drücken::V,apertar,люпшта́мс
1186,schieben::V,empurrar,шашфтомс
1187,kratzen::V,raspar,а́нгорямс
1188,kratzen::V,raspar,киськоря́мс
1189,lecken::V,lamber,нолсемс
1190,beißen::V,morder,сускомс
1191,abreißen::V,arrancar,сяземс
1192,abschneiden::V,talhar,керомс
1193,binden::V,ligar,сотомс
1194,stecken::V,meter,сялгомс
1195,stecken::V,enfiar,сялгомс
1196,brechen::V,romper,си́ннемс
1197,brechen::V,romper,ка́лафтомс
1198,brechen::V,quebrar,си́ннемс
1199,brechen::V,quebrar,ка́лафтомс
1200,klopfen::V,bater,чакамс
1201,klopfen::V,bater,чакиемс
1202,hauen::V,bater,шавомс
1203,hauen::V,bater,пиксомс
1204,kleben::V,colar,пе́тфнемс
1205,reiben::V,esfregar,шо́вамс
1206,streichen::V,barrar,вадемс
1207,schleifen::V,afiar,шо́вамс
1208,schneiden::V,cortar,керомс
1209,rütteln::V,sacudir,та́рфтомс
1210,schütteln::V,abanar,шука́демс
1211,schütteln::V,sacudir,шука́демс
1212,schwenken::V,agitar,яфодемс
1213,schütten::V,deitar,каямс
1214,schütten::V,deitar,нюрьхтя́мс
1215,füllen::V,encher,пяшкодемс
1216,einwickeln::V,envolver,тапардамс
1217,einwickeln::V,embrulhar,тапардамс
1218,tragen::V,levar,кандомс
1219,tragen::V,trazer,кандомс
1220,schleppen::V,arrastar,ускомс
1221,ziehen::V,puxar,ускомс
1222,aufbewahren::V,guardar,ванфтомс
1223,aufbewahren::V,conservar,ванфтомс
1224,werfen::V,lançar,ёрямс
1225,fangen::V,apanhar,кунда́мс
1226,packen::V,agarrar,фатямс
1227,verstecken::V,esconder,кяшемс
1228,teilen::V,partir,явомс
1229,teilen::V,dividir,явомс
1230,schicken::V,enviar,кучемс
1231,bringen::V,trazer,кандомс
1232,bringen::V,trazer,пачфтемс
1233,hinzufügen::V,acrescentar,пу́томс та́га
1234,hinzufügen::V,acrescentar,ма́ксомс та́га
1235,bekommen::V,obter,сявомс
1236,erhalten::V,receber,сявомс
1237,nehmen::V,tomar,сявомс
1238,wählen::V,eleger,ко́чкамс
1239,wählen::V,escolher,ко́чкамс
1240,auswählen::V,escolher,кочкамс
1241,auswählen::V,seleccionar,кочкамс
1242,bewahren::V,guardar,ванфтомс
1243,bewahren::V,conservar,ванфтомс
1244,behindern::V,impedir,шорямс
1245,verderben::V,estragar,коламс
1246,verderben::V,estragar,гастямс
1247,verderben::V,corromper,коламс
1248,verderben::V,corromper,гастямс
1249,beschädigen::V,danificar,тиендемс зиян
1250,zerbrechen::V,romper,тапамс
1251,zerbrechen::V,quebrar,тапамс
1252,zerreißen::V,rasgar,сяземс
1253,zerstören::V,destruir,ка́лафтомс
1254,verbrennen::V,queimar,пълхта́мс
1255,geben::V,dar,ма́ксомс
1256,reichen::V,passar,максомс
1257,schenken::V,oferecer,каземс
1258,versprechen::V,prometer,ма́ксомс вал
1259,wünschen::V,desejar,арьсемс
1260,loben::V,louvar,шна́мс
1261,küssen::V,beijar,палсемс
1262,wiegen::V,embalar,нюря́фтомс
1263,zudecken::V,tapar,вельхтямс
1264,zudecken::V,cobrir,вельхтямс
1265,wecken::V,acordar,стя́фтомс
1266,wecken::V,acordar,съ́ргозьфтемс
1267,wecken::V,despertar,стя́фтомс
1268,wecken::V,despertar,съ́ргозьфтемс
1269,zeigen::V,mostrar,няфтемс
1270,führen::V,guiar,вятемс
1271,führen::V,conduzir,вятемс
1272,lehren::V,ensinar,тонафтомс
1273,unterrichten::V,instruir,тонафтомс
1274,aufziehen::V,criar,касфтомс
1275,leiten::V,dirigir,вятемс
1276,leiten::V,conduzir,вятемс
1277,antreiben::V,impelir,вятемс
1278,lassen::V,fazer,кошардомс
1279,einladen::V,convidar,тердемс
1280,einladen::V,convidar,серьгядемс
1281,vereinigen::V,unir,пуроптомс
1282,vereinigen::V,unir,кочкамс марса
1283,vereinigen::V,reunir,пуроптомс
1284,vereinigen::V,reunir,кочкамс марса
1285,besuchen::V,ir ver,варжамс
1286,besuchen::V,visitar,варжамс
1287,treffen::V,encontrar,васьфтомс
1288,sich versammeln::V,reunir-se,кочкавомс
1289,spielen::V,jogar,налхксемс
1290,spielen::V,brincar,налхксемс
1291,singen::V,cantar,морамс
1292,tanzen::V,bailar,кштимс
1293,sich trennen::V,apartar-se,явомс
1294,verlassen::V,deixar,кадондомс
1295,verlassen::V,abandonar,кадондомс
1296,retten::V,salvar,идемс
1297,retten::V,salvar,араламс
1298,bewachen::V,vigiar,ваномс
1299,bewachen::V,guardar,ваномс
1300,schützen::V,proteger,а́раламс
1301,verteidigen::V,defender,а́раламс
1302,sich schlagen::V,brigar,тюремс
1303,sich schlagen::V,bater-se,тюремс
1304,schießen::V,disparar,ляцемс
1305,siegen::V,vencer,сяськомс
1306,ärgern::V,irritar,кяжияфтомс
1307,ärgern::V,aborrecer,кяжияфтомс
1308,schlagen::V,bater,токамс
1309,treten::V,pisar,тапамс
1310,stechen::V,picar,пупамс
1311,stechen::V,picar,сялгомс
1312,stoßen::V,empurrar,тостядемс
1313,stehlen::V,furtar,саламс
1314,stören::V,perturbar,шорсемс
1315,belästigen::V,incomodar,токсамс
1316,belästigen::V,incomodar,аф кадомс ваймама
1317,belästigen::V,importunar,токсамс
1318,belästigen::V,importunar,аф кадомс ваймама
1319,verbergen::V,ocultar,кяшемс
1320,verbergen::V,esconder,кяшемс
1321,täuschen::V,iludir,васькафтомс
1322,täuschen::V,iludir,кяльготнемс
1323,täuschen::V,enganar,васькафтомс
1324,täuschen::V,enganar,кяльготнемс
1325,betrügen::V,burlar,васькафнемс
1326,betrügen::V,enganar,васькафнемс
1327,töten::V,matar,шавомс
1328,töten::V,matar,аде́ламс
1329,wohnen::V,morar,эрямс
1330,arbeiten::V,trabalhar,покодемс
1331,sammeln::V,recolher,кочкамс
1332,sammeln::V,recolher,пу́роптомс
1333,sammeln::V,coleccionar,кочкамс
1334,sammeln::V,coleccionar,пу́роптомс
1335,pflücken::V,colher,фатнемс
1336,pflücken::V,colher,нотфнемс
1337,jagen::V,caçar,кунда́мс
1338,fischen::V,pescar,калонь кунда́мс
1339,fassen::V,apanhar,кунда́мс
1340,hüten::V,guardar,ваномс
1341,treiben::V,conduzir,панемс
1342,anbinden::V,atar,сотомс
1343,füttern::V,dar de comer a,трямс
1344,füttern::V,dar de comer a,а́ндомс
1345,melken::V,ordenhar,потямс
1346,hacken::V,rachar,лазондомс
1347,gießen::V,regar,валомс
1348,reifen::V,amadurecer,кенеремс
1349,zubereiten::V,preparar,анокламс
1350,kochen::V,cozer,пидемс
1351,backen::V,cozer,пидемс
1352,braten::V,assar,пуштомс
1353,braten::V,fritar,пуштомс
1354,umrühren::V,remexer,шорямс
1355,stricken::V,tricotar,кодамс
1356,stricken::V,fazer malha,кодамс
1357,nähen::V,coser,стамс
1358,nähen::V,costurar,стамс
1359,färben::V,tingir,а́рхтомс
1360,färben::V,colorir,а́рхтомс
1361,reinigen::V,limpar,ва́ткамс
1362,reinigen::V,limpar,а́роптомс
1363,reinigen::V,purificar,ва́ткамс
1364,reinigen::V,purificar,а́роптомс
1365,waschen::V,lavar,муськомс
1366,abwischen::V,limpar,нардамс
1367,abwischen::V,esfregar,нардамс
1368,spülen::V,lavar,оргалдомс
1369,spülen::V,enxaguar,оргалдомс
1370,fegen::V,varrer,тяемс
1371,kehren::V,varrer,тяемс
1372,baden::V,banhar,э́шелямс
1373,baden::V,tomar banho,э́шелямс
1374,sich waschen::V,lavar-se,штамс
1375,ausziehen::V,despir,кайсефтемс
1376,anziehen::V,vestir,ща́фтомс
1377,sich anziehen::V,vestir-se,щамс
1378,kämmen::V,pentear,се́ендемс
1379,schmücken::V,adornar,на́ряжамс
1380,schmücken::V,adornar,ма́зоптомс
1381,sagen::V,dizer,азомс
1382,sagen::V,dizer,мярьгомс
1383,sprechen::V,falar,корхтамс
1384,reden::V,falar,корхнемс
1385,sich unterhalten::V,conversar,корхнемс
1386,fragen::V,perguntar,ки́зефтемс
1387,bitten::V,pedir,а́намс
1388,bitten::V,pedir,ве́шемс
1389,erzählen::V,contar,а́зондомс
1390,mitteilen::V,comunicar,азомс
1391,mitteilen::V,participar,азомс
1392,nennen::V,nomear,лемдемс
1393,nennen::V,nomear,путомс лем
1394,nennen::V,apelidar,лемдемс
1395,nennen::V,apelidar,путомс лем
1396,rufen::V,chamar,серьгядемс
1397,prahlen::V,gabar-se,шна́фтомс пря́
1398,prahlen::V,vangloriar-se,шна́фтомс пря́
1399,übersetzen::V,traduzir,ётафтомс
1400,denken::V,pensar,арьсемс
1401,glauben::V,crer,кемамс
1402,bemerken::V,notar,ня́емс
1403,bemerken::V,observar,ня́емс
1404,erkennen::V,reconhecer,содамс
1405,begreifen::V,apreender,сатомс
1406,begreifen::V,compreender,сатомс
1407,verstehen::V,entender,шарьхкодемс
1408,verstehen::V,compreender,шарьхкодемс
1409,lernen::V,aprender,тонафнемс
1410,wissen::V,saber,со́дамс
1411,sich erinnern an::V,lembrar-se de,лятфтамс
1412,sich erinnern an::V,recordar-se de,лятфтамс
1413,vergessen::V,esquecer,юкстамс
1414,messen::V,medir,ункснемс
1415,zählen::V,contar,лу́вомс
1416,zählen::V,contar,а́рьсемс
1417,rechnen::V,calcular,лувомс
1418,lesen::V,ler,лувомс
1419,lesen::V,ler,морафтомс
1420,malen::V,pintar,рисова́ндамс
1421,zeichnen::V,desenhar,рисова́ндамс
1422,schreiben::V,escrever,сёрмадомс
1423,besitzen::V,possuir,улемс азоркс
1424,kaufen::V,comprar,рамамс
1425,verkaufen::V,vender,мимс
1426,bezahlen::V,pagar,пандомс
1427,zahlen::V,pagar,па́ндомс
1428,beherrschen::V,imperar,азорондамс
1429,ertragen::V,suportar,кирдемс
