,Concept_ID,ps,el
712,schlank::A,خوش اندام,λεπτός
713,schlank::A,خوش اندام,λυγερός
714,hübsch::A,ښکلی,όμορφος
715,hübsch::A,ښکلی,χαριτωμένος
716,hübsch::A,ښایسته,όμορφος
717,hübsch::A,ښایسته,χαριτωμένος
718,böse::A,شریر,κακός
719,böse::A,قهرناک,κακός
720,dumm::A,احمق,κουτός
721,dumm::A,احمق,ανόητος
722,faul::A,لټ,τεμπέλης
723,faul::A,تنبل,τεμπέλης
724,fleißig::A,زحمت کښ,εργατικός
725,geizig::A,بخیل,τσιγγούνης
726,klug::A,عاقل,έξυπνος
727,klug::A,هوښیار,έξυπνος
728,geschickt::A,ماهر,επιδέξιος
729,lieb::A,عزیز,φίλος
730,lieb::A,عزیز,αγαπητός
731,lieb::A,محبوب,φίλος
732,lieb::A,محبوب,αγαπητός
733,lustig::A,خوشحال,εύθυμος
734,lustig::A,خوشحال,χαρούμενος
735,sanft::A,پوست,ήπιος
736,sanft::A,ملایم,ήπιος
737,hungrig::A,وږی,πεινασμένος
738,krank::A,مريض,άρρωστος
739,krank::A,ناروغ,άρρωστος
740,nackt::A,لوڅ,γυμνός
741,traurig::A,غمجن,λυπημένος
742,lebendig::A,ژوندی,ζωντανός
743,gut::A,ښه,καλός
744,schlecht::A,بد,κακός
745,schlecht::A,خراب,κακός
746,richtig::A,سم,σωστός
747,richtig::A,صحیح,σωστός
748,schlimm::A,بد,άσχημος
749,schlimm::A,مخوف,άσχημος
750,wahr::A,واقعي,αληθής
751,wahr::A,واقعي,αληθινός
752,alt::A,زوړ,παλιός
753,neu::A,نوی,νέος
754,neu::A,نوی,καινούργιος
755,ehemalig::A,پخوانی,παλιός
756,alt[Lebewesen]::A,زوړ,γέρος
757,jung::A,ځوان,νέος
758,arm::A,غریب,φτωχός
759,arm::A,بې وزله,φτωχός
760,reich::A,شتمن,πλούσιος
761,reich::A,دولتمند,πλούσιος
762,bekannt::A,اشنا,γνωστός
763,berühmt::A,مشهور,περίφημος
764,berühmt::A,مشهور,ξακουσμένος
765,fremd::A,پردی,ξένος
766,fremd::A,بېګانه,ξένος
767,verschieden::A,مختلف,διαφορετικός
768,nah::A,نژدې,κοντινός
769,fern::A,لیری,μακριά
770,linker::A,چپ,αριστερός
771,linker::A,کیڼ,αριστερός
772,rechter::A,ښی,δεξιός
773,anderer::A,بل,άλλος
774,erster::A,لومړی,πρώτος
775,zweiter::A,دوهم,δεύτερος
776,dritter::A,درېم,τρίτος
777,letzter::A,آخرنی,τελευταίος
778,letzter::A,وروستی,τελευταίος
779,allein::ADV,یوازې,μόνος
780,auf einmal::ADV,په یوه وخت کی,εφάπαξ
781,zusammen::ADV,یو ځای,μαζί
782,lange::ADV,ډېر وخت,πολύν καιρό
783,lange::ADV,ډېره موده,πολύν καιρό
784,plötzlich::ADV,ناببره,έξαφνα
785,plötzlich::ADV,یوناڅاپه,έξαφνα
786,sofort::ADV,فوراً,αμέσως
787,sofort::ADV,سمدلاسه,αμέσως
788,später::ADV,وروسته,αργότερα
789,jetzt::ADV,اوس,τώρα
790,heute::ADV,نن,σήμερα
791,morgen::ADV,سبا,αύριο
792,bald::ADV,ژر,σε λίγο
793,bald::ADV,ژر,εντός ολίγου
794,dann::ADV,پس,ύστερα
795,dann::ADV,وروسته,ύστερα
796,gestern::ADV,پرون,χτες
797,einst::ADV,پخوا,ποτέ
798,einst::ADV,پخوا,άλλοτε
799,damals::ADV,هغه وخت,τότε
800,danach::ADV,بیا,μετά
801,danach::ADV,بیا,ύστερα
802,vorher::ADV,دمخه,πριν
803,vorher::ADV,دمخه,προηγουμένως
804,zuerst::ADV,لومړی,πρώτα
805,einmal::ADV,یو ځل,μία φορά
806,manchmal::ADV,ګاهی ګاهی,κάποτε
807,oft::ADV,ډېر ځله,συχνά
808,oft::ADV,ډېر ځله,πολλές φορές
809,immer::ADV,تل,πάντα
810,immer::ADV,تل,πάντοτε
811,immer::ADV,همېشه,πάντα
812,immer::ADV,همېشه,πάντοτε
813,niemals::ADV,هیڅکله نه,ποτέ
814,hier::ADV,دلته,εδώ
815,hierhin::ADV,دلته,εδώ
816,hierhin::ADV,دې ځای ته,εδώ
817,von hier::ADV,د دې ځای نه,από δω
818,dort::ADV,هلته,εκεί
819,dorthin::ADV,هلته,προς τα κει
820,dorthin::ADV,هغه ځای ته,προς τα κει
821,geradeaus::ADV,مخامخ,κατευθείαν
822,vorwärts::ADV,مخ پهٔ وړاندې,εμπρός
823,rückwärts::ADV,بېرته,πίσω
824,zurück::ADV,بېرته,πίσω
825,unten::ADV,لاندي,κάτω
826,hinab::ADV,ښکته,προς τα κάτω
827,oben::ADV,پورته,πάνω
828,oben::ADV,پورته,επάνω
829,hinauf::ADV,پاس,προς τα πάνω
830,überall::ADV,هره خوا,παντού
831,nicht::ADV,نه,δεν
832,ein wenig::ADV,یو څه,λιγάκι
833,kaum::ADV,ایله,μόλις
834,sehr::ADV,ډېر,πολύ
835,sehr::ADV,زيات,πολύ
836,so::ADV,داسې,έτσι
837,so::ADV,دومره,έτσι
838,noch::ADV,نور,ακόμα
839,nur::ADV,تش,μόνο
840,nur::ADV,صرف,μόνο
841,schon::ADV,دمخه,ήδη
842,schon::ADV,دمخه,κιόλας
843,wieder::ADV,بیا,ξανά
844,vergebens::ADV,عبث,μάταια
845,vor::PRP,دمخه,μπροστά σε
846,vor::PRP,دمخه,μπροστά από
847,hinter::PRP,شاته,πίσω από 
848,unter::PRP,لاندي,υπό
849,unter::PRP,لاندي,κάτω από
850,durch::PRP,د مینځ نه,διά
851,durch::PRP,د مینځ نه,διά μέσου
852,neben::PRP,نژدې,δίπλα σε
853,zwischen::PRP,ترمینځ,μεταξύ
854,zwischen::PRP,ترمینځ,ανάμεσα σε
855,wegen::PRP,د ... له لاسه,για
856,wegen::PRP,د ... له لاسه,λόγω
857,dies::PRN,دا,αυτό
858,das::PRN,دا,το
859,alles::PRN,هرڅهٔ,όλα
860,ich::PRN,زه,εγώ
861,du::PRN,ته,σύ
862,du::PRN,ته,εσύ
863,er::PRN,دی,αυτός
864,wir::PRN,مونږ,εμείς
865,ihr::PRN,تاسې,εσείς
866,sie::PRN,هغوی,αυτοί
867,was::FPRN,څهٔ,τι
868,wer::FPRN,چا,ποιος
869,wer::FPRN,څوک,ποιος
870,wo::FADV,چيری,πού
871,wo::FADV,چېرته,πού
872,wohin::FADV,چېرته,πού
873,wohin::FADV,چېرته,για πού
874,wie::FADV,څنګه,πώς
875,warum::FADV,ولې,γιατί
876,wieviel::FNUM,څو,πόσος
877,wieviel::FNUM,څومره,πόσος
878,eins::NUM,یو,ένα
879,zwei::NUM,دوه,δύο
880,drei::NUM,درې,τρία
881,drei::NUM,درې,τρεις
882,vier::NUM,څلور,τέσσερα
883,vier::NUM,څلور,τέσσερις
884,fünf::NUM,پنځه,πέντε
885,sechs::NUM,شپږ,έξι
886,sieben::NUM,اوه,εφτά
887,acht::NUM,اته,οχτώ
888,neun::NUM,نهه,εννιά
889,zehn::NUM,لس,δέκα
890,elf::NUM,یوولس,έντεκα
891,zwölf::NUM,دولس,δώδεκα
892,zwanzig::NUM,شل,είκοσι
893,dreißig::NUM,دېرش,τριάντα
894,vierzig::NUM,څلوېښت,σαράντα
895,fünfzig::NUM,پنځوس,πενήντα
896,sechzig::NUM,شپېته,εξήντα
897,siebzig::NUM,اویا,εβδομήντα
898,achtzig::NUM,اتیا,ογδόντα
899,neunzig::NUM,نوي,ενενήντα
900,hundert::NUM,سل,εκατό
901,tausend::NUM,زر,χίλιοι
902,und::CNJ,او,και
903,oder::CNJ,ېا,ή
904,stehen::V,درېدل,στέκομαι
905,stehen::V,درېدل,είμαι όρθιος
906,sitzen::V,کښېنستل,κάθομαι
907,liegen::V,ملاستل,είμαι ξαπλωμένος
908,hängen::V,ځړېدل,κρέμομαι
909,werden::V,کېدل,γίνομαι
910,passieren::V,پېښېدل,συμβαίνω
911,beginnen::V,شروع کېدل,αρχίζω
912,enden::V,خلاصدل,τελειώνω
913,enden::V,تمامېدل,τελειώνω
914,wechseln::V,تغییر موندل,αλλάζω
915,aufgehen[Sonne]::V,ختل,βγαίνω
916,aufgehen[Sonne]::V,ختل,ανατέλλω
917,untergehen[Sonne]::V,لوېدل,δύω
918,untergehen[Sonne]::V,لوېدل,βασιλεύω
919,untergehen[Sonne]::V,پرېوتل,δύω
920,untergehen[Sonne]::V,پرېوتل,βασιλεύω
921,scheinen[Sonne]::V,رڼا کول,λάμπω
922,donnern::V,تنېدل,βροντώ
923,donnern::V,غړمبېدل,βροντώ
924,wehen::V,چلېدل,φυσώ
925,strömen::V,بهېدل,ρέω
926,strömen::V,بهېدل,τρέχω
927,fließen::V,بهېدل,ρέω
928,fließen::V,تویېدل,ρέω
929,sich drehen::V,ګرځېدل,γυρίζω
930,sich drehen::V,ګرځېدل,στρέφομαι
931,sich drehen::V,چورلېدل,γυρίζω
932,sich drehen::V,چورلېدل,στρέφομαι
933,schwanken::V,زنګېدل,ταλαντεύομαι
934,schwingen::V,زنګېدل,αιωρούμαι
935,schwingen::V,زنګېدل,ταλαντεύομαι
936,fallen::V,ولېدل,πέφτω
937,brennen::V,سوځېدل,καίω
938,rauchen::V,لوګی کول,καπνίζω
939,regnen::V,باران اورېدل,βρέχω
940,gefrieren::V,کنګل نيول,παγώνω
941,tauen::V,وېلې کېدل,λειώνω
942,schmelzen::V,وېلې کېدل,λειώνω
943,trocknen::V,وچېدل,στεγνώνω
944,sieden::V,اېشېدل,βράζω
945,faulen::V,خرابېدل,σαπίζω
946,verfaulen::V,ورستېدل,σαπίζω
947,reißen::V,شلېدل,σχίζω
948,versinken::V,ډوېېدل,βουλιάζω
949,versinken::V,ډوېېدل,βυθίζομαι
950,vergehen::V,تېرېدل,περνώ
951,erscheinen::V,ښکارېدل,εμφανίζομαι
952,verschwinden::V,ورکېدل,χάνομαι
953,verschwinden::V,ورکېدل,εξαφανίζομαι
954,sinken::V,ښکته کېدل,κατεβαίνω
955,abnehmen::V,کمېدل,μειώνομαι 
956,zunehmen::V,زیاتېدل,αυξάνω
957,zunehmen::V,زیاتېدل,μεγαλώνω
958,steigen::V,جګېدل,ανεβαίνω
959,steigen::V,پورته کېدل,ανεβαίνω
960,wachsen::V,وده کول,μεγαλώνω
961,glänzen::V,ځلېدل,γυαλίζω
962,funkeln::V,پړکېدل,αστράφτω
963,funkeln::V,پړکېدل,σπιθοβολώ
964,lärmen::V,غال و غول کول,θορυβώ
965,läuten::V,زنګ وهل,χτυπώ 
966,klingeln::V,زنګ وهل,κουδουνίζω
967,klirren::V,کړنګېدل,κουδουνίζω
968,brausen::V,تلاطم کول,βουΐζω
969,rauschen::V,شڼهار کول,βουΐζω
970,klingen::V,آواز کول,ηχώ
971,bellen::V,غپېدل,γαυγίζω
972,heulen::V,انګلل,ουρλιάζω
973,blasen::V,پو کول,φυσώ
974,pfeifen::V,شپېلک وهل,σφυρίζω
975,schreien::V,ناره کول,κραυγάζω
976,stöhnen::V,زګېروی کول,βογγώ
977,zittern::V,لړزېدل,τρέμω
978,leben::V,ژوند کول,ζω
979,geboren werden::V,زېږېدل,γεννιέμαι
980,atmen::V,ساه کښل,αναπνέω
981,atmen::V,تنفس کول,αναπνέω
982,trinken::V,څښل,πίνω
983,essen::V,خوړل,τρώω
984,schlucken::V,غړپول,καταπίνω
985,müde werden::V,ستړی کېدل,κουράζομαι
986,einschlafen::V,ویده کېدل,αποκοιμιέμαι
987,schlafen::V,خوب کول,κοιμάμαι
988,aufwachen::V,ویښېدل,ξυπνώ
989,aufstehen::V,پاڅېدل,σηκώνομαι
990,sich erholen::V,استراحت کول,ξεκουράζομαι
991,krank werden::V,رنځورېدل,αρρωσταίνω
992,krank sein::V,ناجوړېدل,ασθενώ
993,schmerzen::V,خوږېدل,πονώ
994,schmerzen::V,درد کول,πονώ
995,husten::V,ټوخېدل,βήχω
996,genesen::V,رغېدل,θεραπεύομαι
997,sterben::V,مړل,πεθαίνω
998,umkommen::V,تلفېدل,πεθαίνω
999,sich bewegen::V,چلېدل,κουνιέμαι
1000,sich bewegen::V,حرکت کول,κουνιέμαι
1001,sich rühren::V,ښورېدل,σαλεύω
1002,sich erheben::V,درېدل,επαναστατώ
1003,sich setzen::V,کښېنستل,κάθομαι
1004,hinfallen::V,لوېدل,πέφτω κάτω
1005,laufen::V,منډې وهل,τρέχω
1006,schreiten::V,قدم ایښودل,βαδίζω
1007,spazierengehen::V,چکر وهل,κάνω βόλτα
1008,spazierengehen::V,چکر وهل,πηγαίνω περίπατο
1009,eilen::V,بېړه کول,σπεύδω
1010,sich beeilen::V,عجله کول,βιάζομαι
1011,sausen::V,ځغستل,τρέχω γρήγορα
1012,rennen::V,زغلېدل,τρέχω
1013,springen::V,ټوپ وهل,πηδώ
1014,klettern::V,ختل,σκαρφαλώνω
1015,schaukeln::V,زنګېدل,κουνιέμαι
1016,kriechen::V,خاپوړی وهل,έρπω
1017,kriechen::V,خاپوړی وهل,σέρνομαι
1018,schwimmen::V,لامبو وهل,κολυμπώ
1019,tauchen::V,غوټه وهل,βουτώ
1020,rudern::V,پارو وهل,κωπηλατώ
1021,fahren::V,تلل,πηγαίνω
1022,fliegen::V,الوتل,πετώ
1023,gehen::V,تلل,βαδίζω
1024,gehen::V,تلل,πηγαίνω
1025,weggehen::V,بهر وتل,φεύγω
1026,abfahren::V,تلل,ξεκινώ
1027,abfahren::V,تلل,αναχωρώ
1028,anhalten::V,ودرېدل,σταματώ
1029,hineingehen::V,داخلېدل,μπαίνω
1030,eintreten::V,ننوتل,μπαίνω
1031,eintreten::V,ننوتل,εισέρχομαι
1032,kommen::V,راتلل,έρχομαι
1033,ankommen::V,رسېدل,φτάνω
1034,zurückkommen::V,بېرته راتلل,επιστρέφω
1035,bleiben::V,پاتې کېدل,μένω
1036,warten::V,انتظار وېستل,περιμένω
1037,erwarten::V,انتظار کول,αναμένω
1038,erwarten::V,انتظار کول,περιμένω
1039,suchen::V,لټول,ψάχνω
1040,finden::V,میندل,βρίσκω
1041,finden::V,پیدا کول,βρίσκω
1042,versuchen::V,هڅه کول,προσπαθώ
1043,vorbereiten::V,چمتوکول,προετοιμάζω
1044,lieben::V,مینه لرل,αγαπώ
1045,mögen::V,خوښول,μου αρέσει
1046,mögen::V,علاقه لرل,μου αρέσει
1047,lachen::V,خندېدل,γελώ
1048,rühren::V,اغېزه کول,συγκινώ
1049,weinen::V,ژړل,κλαίω
1050,schimpfen::V,ښکنځا کول,βρίζω
1051,sich ärgern::V,قهر راتلل,θυμώνω
1052,sich fürchten::V,ډارېدل,φοβάμαι
1053,fürchten::V,ډارېدل,φοβάμαι
1054,fliehen::V,تښتېدل,φεύγω
1055,flüchten::V,تښتېدل,δραπετεύω
1056,sehen::V,لیدل,βλέπω
1057,anschauen::V,کتل,κοιτάζω
1058,ansehen::V,ننداره کول,βλέπω
1059,hören::V,اورېدل,ακούω
1060,zuhören::V,غوږ نیول,ακούω
1061,probieren::V,څکه کول,δοκιμάζω
1062,probieren::V,چاشنی کول,δοκιμάζω
1063,riechen::V,بويول,μυρίζω
1064,riechen::V,بويول,οσφραίνομαι
1065,fühlen::V,حسول,αισθάνομαι
1066,scheinen::V,ښکارېدل,φαίνομαι
1067,zu sehen sein::V,ښکارېدل,φαίνομαι
1068,vernehmen::V,خبرېدل,ακούω
1069,vernehmen::V,خبرېدل,μαθαίνω
1070,frieren::V,ساړه کېتل,κρυώνω
1071,tun::V,کول,κάνω
1072,können::V,کولای شول,ξέρω
1073,können::V,کولای شول,μπορώ
1074,können::V,د لاسه کېدل,ξέρω
1075,können::V,د لاسه کېدل,μπορώ
1076,wollen::V,غوښتل,θέλω
1077,anfangen::V,شروع کول,αρχίζω
1078,beenden::V,ختمول,τελειώνω
1079,beenden::V,پای ته رسول,τελειώνω
1080,aufhören::V,بس کول,παύω
1081,gelingen::V,موفق کېدل,πετυχαίνω
1082,gelingen::V,بریالی کېدل,πετυχαίνω
1083,geraten::V,کېدل,γίνομαι
1084,öffnen::V,خلاصول,ανοίγω
1085,öffnen::V,پرانیستل,ανοίγω
1086,schließen::V,تړل,κλείνω
1087,stellen::V,ایښودل,θέτω
1088,setzen::V,کښېنول,θέτω
1089,legen::V,ایښودل,θέτω
1090,berühren::V,لاس وهل,εγγίζω
1091,verbinden::V,تړل,συνδέω
1092,bedecken::V,پوښول,σκεπάζω
1093,aufhängen::V,ځوړندول,κρεμώ
1094,anzünden::V,بلول,ανάβω
1095,aufheben::V,پورته کول,σηκώνω
1096,zurücklassen::V,پرېښودل,εγκαταλείπω
1097,verlieren::V,ورکول,χάνω
1098,fallen lassen::V,له لاسه لوېدل,αφήνω να πέσει
1099,machen::V,کول,κάνω
1100,machen::V,کول,φτιάχνω
1101,herstellen::V,جوړول,κατασκευάζω
1102,herstellen::V,توليدول,κατασκευάζω
1103,bauen::V,جوړول,χτίζω
1104,bauen::V,جوړول,οικοδομώ
1105,reparieren::V,ترمیمول,επισκευάζω
1106,reparieren::V,ترمیمول,επιδιορθώνω
1107,verbessern::V,اصلاح کول,βελτιώνω
1108,verbessern::V,اصلاح کول,καλυτερεύω
1109,ändern::V,تغیر ورکول,αλλάζω
1110,graben::V,کيندل,σκάβω
1111,beugen::V,ټیټول,λυγίζω
1112,biegen::V,کږول,κάμπτω
1113,drehen::V,ګرځول,στρέφω
1114,wenden::V,اړول,γυρίζω
1115,umdrehen::V,اړول,γυρίζω
1116,heben::V,جګول,υψώνω
1117,heben::V,جګول,σηκώνω
1118,heben::V,پورته کول,υψώνω
1119,heben::V,پورته کول,σηκώνω
1120,hochheben::V,جګول,υψώνω
1121,hochheben::V,جګول,σηκώνω
1122,ergreifen::V,نیول,πιάνω
1123,ergreifen::V,نیول,αρπάζω
1124,halten::V,نیول,βαστώ
1125,drücken::V,کښېکښل,πιέζω
1126,schieben::V,پوری وهل,σπρώχνω
1127,kratzen::V,ګرول,γρατσουνίζω
1128,lecken::V,څټل,γλείφω
1129,beißen::V,چیچل,δαγκάνω
1130,abreißen::V,شکول,κόβω
1131,abreißen::V,شکول,σχίζω
1132,abschneiden::V,پرېکول,αποκόπτω
1133,binden::V,تړل,δένω
1134,stecken::V,ټومبل,χώνω
1135,brechen::V,ماتول,σπάζω
1136,klopfen::V,ټکول,χτυπώ
1137,klopfen::V,ټکول,τινάζω
1138,hauen::V,ټکول,χτυπώ
1139,kleben::V,نښلول,κολλώ
1140,kleben::V,سرېښول,κολλώ
1141,reiben::V,مږل,τρίβω
1142,streichen::V,مښل,αλείφω
1143,schleifen::V,تېره کول,ακονίζω
1144,schneiden::V,غوڅول,κόβω
1145,schneiden::V,پرېکول,κόβω
1146,rütteln::V,خوڅول,σείω
1147,rütteln::V,خوڅول,τινάζω
1148,schütteln::V,ښورول,σείω
1149,schütteln::V,ښورول,κουνώ
1150,schwenken::V,خوڅول,κουνώ
1151,schütten::V,اچول,χύνω
1152,schütten::V,تویول,χύνω
1153,füllen::V,ډکول,γεμίζω
1154,einwickeln::V,پېچل,τυλίγω
1155,einwickeln::V,نغښتل,τυλίγω
1156,tragen::V,وړل,φέρνω
1157,schleppen::V,وړل,κουβαλώ
1158,ziehen::V,کښل,τραβώ
1159,aufbewahren::V,ساتل,φυλάω
1160,werfen::V,اچول,ρίχνω
1161,werfen::V,غورځول,ρίχνω
1162,fangen::V,نیول,πιάνω
1163,fangen::V,ګیرول,πιάνω
1164,packen::V,نیول,τσακώνω
1165,verstecken::V,پټول,κρύβω
1166,teilen::V,وېشل,μερίζω
1167,teilen::V,تقسیمول,μερίζω
1168,schicken::V,لېږل,στέλνω
1169,schicken::V,استول,στέλνω
1170,bringen::V,راوړل,φέρνω
1171,hinzufügen::V,زیاتول,προσθέτω
1172,bekommen::V,حاصلول,προσκομίζω
1173,erhalten::V,اخیستل,παίρνω
1174,erhalten::V,اخیستل,λαμβάνω
1175,nehmen::V,نیول,πιάνω
1176,nehmen::V,نیول,παίρνω
1177,nehmen::V,اخيستل,πιάνω
1178,nehmen::V,اخيستل,παίρνω
1179,wählen::V,خوښول,εκλέγω
1180,auswählen::V,چنده کول,διαλέγω
1181,bewahren::V,ساتل,διατηρώ
1182,behindern::V,مانع کېدل,εμποδίζω
1183,behindern::V,ممانعت کول,εμποδίζω
1184,verderben::V,خرابېدل,χαλώ
1185,beschädigen::V,ورانول,ζημιώνω
1186,zerbrechen::V,ماتول,σπάζω
1187,zerreißen::V,څیرې کول,σχίζω
1188,zerstören::V,ړنګول,καταστρέφω
1189,zerstören::V,ورانول,καταστρέφω
1190,verbrennen::V,سوځول,καίω
1191,geben::V,ورکول,δίνω
1192,reichen::V,ورکول,δίνω
1193,schenken::V,بښل,χαρίζω
1194,versprechen::V,لوز کول,υπόσχομαι
1195,wünschen::V,غوښتل,εύχομαι
1196,loben::V,ستایل,επαινώ
1197,loben::V,تمجید کول,επαινώ
1198,küssen::V,ښکلول,φιλώ
1199,wiegen::V,زنګول,κουνώ
1200,wiegen::V,زنګول,νανουρίζω
1201,zudecken::V,پوښول,σκεπάζω
1202,wecken::V,ويښول,ξυπνώ
1203,zeigen::V,ښودل,δείχνω
1204,führen::V,بیول,οδηγώ
1205,lehren::V,درس ورکول,διδάσκω
1206,lehren::V,تعلیم ورکول,διδάσκω
1207,unterrichten::V,درس ورکول,διδάσκω
1208,aufziehen::V,روزل,ανατρέφω
1209,leiten::V,رهبری کول,ηγούμαι
1210,leiten::V,رهبری کول,διευθύνω
1211,leiten::V,لارښوونه کول,ηγούμαι
1212,leiten::V,لارښوونه کول,διευθύνω
1213,antreiben::V,چټک کول,σπρώχνω
1214,antreiben::V,چټک کول,παρακινώ
1215,lassen::V,اړکول,αφήνω
1216,einladen::V,بلل,προσκαλώ
1217,vereinigen::V,متحد کول,ενώνω
1218,vereinigen::V,یوځای کول,ενώνω
1219,besuchen::V,کتنه کول,επισκέπτομαι
1220,treffen::V,ليدل,συναντώ
1221,treffen::V,تلقی کول,συναντώ
1222,sich versammeln::V,راغونډېدل,μαζεύομαι
1223,spielen::V,لوبه کول,παίζω
1224,singen::V,سندرې وېل,τραγουδώ
1225,tanzen::V,ګډېدل,χορεύω
1226,sich trennen::V,بېلېدل,αποχωρίζομαι
1227,verlassen::V,ترک کول,εγκαταλείπω
1228,retten::V,نجات ورکول,σώζω
1229,bewachen::V,ساتل,φρουρώ
1230,bewachen::V,حفاظت کول,φρουρώ
1231,schützen::V,ژغورل,προστατεύω
1232,verteidigen::V,دفاع کول,υπερασπίζω
1233,sich schlagen::V,جنګېدل,χτυπιέμαι
1234,schießen::V,ویشتل,πυροβολώ
1235,siegen::V,غالبېدل,νικώ
1236,ärgern::V,خپه کول,τσαντίζω
1237,schlagen::V,وهل,χτυπώ
1238,treten::V,په لغته وهل,κλοτσώ
1239,stechen::V,ټومبل,τρυπώ
1240,stoßen::V,ټېل وهل,ωθώ
1241,stoßen::V,ټېل وهل,σπρώχνω
1242,stoßen::V,پوری وهل,ωθώ
1243,stoßen::V,پوری وهل,σπρώχνω
1244,stehlen::V,تښتول,κλέβω
1245,stehlen::V,غلا کول,κλέβω
1246,stören::V,ماتول,διαταράσσω
1247,belästigen::V,ځورول,ενοχλώ
1248,belästigen::V,تکلیف ورکول,ενοχλώ
1249,verbergen::V,پټول,κρύβω
1250,täuschen::V,تېرایستل,παραπλανώ
1251,täuschen::V,خطا ایستل,παραπλανώ
1252,betrügen::V,غولول,απατώ
1253,töten::V,وژل,σκοτώνω
1254,töten::V,وژل,θανατώνω
1255,töten::V,مړ کول,σκοτώνω
1256,töten::V,مړ کول,θανατώνω
1257,wohnen::V,اوسېدل,μένω
1258,wohnen::V,اوسېدل,κατοικώ
1259,arbeiten::V,کار کول,δουλεύω
1260,arbeiten::V,کار کول,εργάζομαι
1261,sammeln::V,راټولول,μαζεύω
1262,sammeln::V,راټولول,συλλέγω
1263,sammeln::V,راغونډول,μαζεύω
1264,sammeln::V,راغونډول,συλλέγω
1265,pflücken::V,شکول,κόβω
1266,jagen::V,ښکار کول,κυνηγώ
1267,fischen::V,کب نيول,ψαρεύω
1268,fassen::V,نیول,πιάνω
1269,fassen::V,ګیرول,πιάνω
1270,hüten::V,پوول,φυλάγω
1271,hüten::V,پوول,προσέχω
1272,treiben::V,بیول,οδηγώ
1273,anbinden::V,تړل,δένω
1274,füttern::V,خوراک ورکول,ταΐζω
1275,melken::V,لوشل,αρμέγω
1276,hacken::V,پی کول,κόβω
1277,gießen::V,اوبه کول,ποτίζω
1278,reifen::V,رسېدل,ωριμάζω
1279,zubereiten::V,تیارول,ετοιμάζω
1280,kochen::V,پخول,βράζω
1281,backen::V,پخول,ψήνω
1282,braten::V,وريتول,τηγανίζω
1283,umrühren::V,لړل,ανακατεύω
1284,stricken::V,اوبدل,πλέκω
1285,nähen::V,ګنډل,ράβω
1286,färben::V,رنګول,βάφω
1287,färben::V,رنګول,χρωματίζω
1288,reinigen::V,صافول,καθαρίζω
1289,waschen::V,مینځل,πλένω
1290,abwischen::V,وچول,σφουγγίζω
1291,spülen::V,کنګالول,ξεπλένω
1292,fegen::V,جارو کول,σκουπίζω
1293,kehren::V,جارو کول,σκουπίζω
1294,baden::V,لمبېدل,κάνω μπάνιο
1295,sich waschen::V,ځان مينځل,πλένομαι
1296,ausziehen::V,کښل,βγάζω
1297,ausziehen::V,ایستل,βγάζω
1298,anziehen::V,اغوستل,φορώ
1299,sich anziehen::V,کالی اغوستل,ντύνομαι
1300,kämmen::V,ګمنځول,χτενίζω
1301,schmücken::V,ښکلی کول,στολίζω
1302,sagen::V,وېل,λέω
1303,sprechen::V,وېل,μιλώ
1304,sprechen::V,غږېدل,μιλώ
1305,reden::V,ګړېدل,μιλώ
1306,reden::V,ګړېدل,κουβεντιάζω
1307,reden::V,خبرې کول,μιλώ
1308,reden::V,خبرې کول,κουβεντιάζω
1309,sich unterhalten::V,خبری کول,συνομιλώ
1310,sich unterhalten::V,خبری کول,κουβεντιάζω
1311,fragen::V,پوښتنه کول,ρωτώ
1312,bitten::V,غوښتل,ζητώ
1313,bitten::V,غوښتل,παρακαλώ
1314,erzählen::V,کيسه کول,διηγούμαι
1315,erzählen::V,حکايت کول,διηγούμαι
1316,mitteilen::V,خبرول,πληροφορώ
1317,mitteilen::V,خبر ورکول,πληροφορώ
1318,nennen::V,نوم ايښودل,ονομάζω
1319,rufen::V,بلل,φωνάζω
1320,prahlen::V,لاپې وهل,καυχιέμαι
1321,übersetzen::V,ژباړل,μεταφράζω
1322,übersetzen::V,ترجمه کول,μεταφράζω
1323,denken::V,فکر کول,σκέφτομαι
1324,glauben::V,باور کول,πιστεύω
1325,bemerken::V,لیدل,παρατηρώ
1326,erkennen::V,پېژندل,αναγνωρίζω
1327,begreifen::V,رسېدل,καταλαβαίνω
1328,begreifen::V,پوهېدل,καταλαβαίνω
1329,verstehen::V,پوهېدل,ακούω
1330,lernen::V,زده کول,μαθαίνω
1331,lernen::V,درس لوستل,μαθαίνω
1332,wissen::V,پوهېدل,ξέρω
1333,sich erinnern an::V,یادول,θυμάμαι
1334,sich erinnern an::V,په یاد راوړل,θυμάμαι
1335,vergessen::V,هېرول,ξεχνώ
1336,messen::V,اندازه کول,μετρώ
1337,zählen::V,شمارل,μετρώ
1338,rechnen::V,حسابول,λογαριάζω
1339,lesen::V,لوستل,διαβάζω
1340,malen::V,رسمول,ζωγραφίζω
1341,zeichnen::V,رسمول,σχεδιάζω
1342,schreiben::V,لیکل,γράφω
1343,besitzen::V,لرل,κατέχω
1344,kaufen::V,رانیول,αγοράζω
1345,verkaufen::V,خرڅول,πουλώ
1346,bezahlen::V,تأدیه کول,πληρώνω
1347,zahlen::V,کسات اخيستل,πληρώνω
