,Concept_ID,tr,sv
849,vorwärts::ADV,ileri,fram
850,vorwärts::ADV,ileri,framåt
851,rückwärts::ADV,geri,baklänges
852,zurück::ADV,geriye,tillbaka
853,unten::ADV,aşağıda,nere
854,unten::ADV,aşağıda,nedanför
855,hinab::ADV,aşağıya,ned
856,hinab::ADV,aşağıya,nedåt
857,oben::ADV,yukarıda,ovan
858,oben::ADV,yukarıda,ovanpå
859,hinauf::ADV,yukarı,upp
860,hinauf::ADV,yukarı,uppåt
861,hinauf::ADV,yukarıya,upp
862,hinauf::ADV,yukarıya,uppåt
863,überall::ADV,her yerde,överallt
864,nicht::ADV,-mi-,ej
865,nicht::ADV,-mi-,inte
866,nicht::ADV,değil,ej
867,nicht::ADV,değil,inte
868,ein wenig::ADV,biraz,litet
869,kaum::ADV,dar,knappt
870,kaum::ADV,dar,knappast
871,kaum::ADV,hemen hemen değil,knappt
872,kaum::ADV,hemen hemen değil,knappast
873,sehr::ADV,pek,mycket
874,sehr::ADV,gayet,mycket
875,so::ADV,öyle,så
876,so::ADV,böyle,så
877,noch::ADV,hâlâ,än
878,noch::ADV,hâlâ,ännu
879,noch::ADV,henüz,än
880,noch::ADV,henüz,ännu
881,nur::ADV,ancak,bara
882,nur::ADV,ancak,endast
883,nur::ADV,yalnız,bara
884,nur::ADV,yalnız,endast
885,schon::ADV,çoktan,redan
886,wieder::ADV,tekrar,åter
887,wieder::ADV,yeniden,åter
888,vergebens::ADV,boşuna,förgäves
889,vor::PRP,önünde,utanför
890,hinter::PRP,arkasında,bakom
891,unter::PRP,altında,under
892,durch::PRP,sayesinde,genom
893,durch::PRP,sayesinde,igenom
894,durch::PRP,ortasından,genom
895,durch::PRP,ortasından,igenom
896,neben::PRP,yanında,bredvid
897,neben::PRP,yanında,vid sidan av
898,zwischen::PRP,arasında,mellan
899,wegen::PRP,dolayı,på grund av
900,dies::PRN,bu,detta
901,das::PRN,o,det
902,das::PRN,şu,det
903,alles::PRN,hepsi,allt
904,alles::PRN,her şey,allt
905,ich::PRN,ben,jag
906,du::PRN,sen,du
907,er::PRN,o,han
908,wir::PRN,biz,vi
909,ihr::PRN,siz,ni
910,sie::PRN,onlar,de
911,was::FPRN,ne,vad
912,wer::FPRN,kim,vem
913,wo::FADV,nerede,var
914,wohin::FADV,nereye,vart
915,wie::FADV,nasıl,hur
916,warum::FADV,neden,varför
917,wieviel::FNUM,kaç,hur mycket
918,wieviel::FNUM,ne kadar,hur mycket
919,eins::NUM,bir,en
920,eins::NUM,bir,ett
921,zwei::NUM,iki,två
922,drei::NUM,üç,tre
923,vier::NUM,dört,fyra
924,fünf::NUM,beş,fem
925,sechs::NUM,altı,sex
926,sieben::NUM,yedi,sju
927,acht::NUM,sekiz,åtta
928,neun::NUM,dokuz,nio
929,zehn::NUM,on,tio
930,elf::NUM,on bir,elva
931,zwölf::NUM,on iki,tolv
932,zwanzig::NUM,yirmi,tjugo
933,dreißig::NUM,otuz,trettio
934,vierzig::NUM,kırk,fyrtio
935,fünfzig::NUM,elli,femtio
936,sechzig::NUM,altmış,sextio
937,siebzig::NUM,yetmiş,sjuttio
938,achtzig::NUM,seksen,åttio
939,neunzig::NUM,doksan,nittio
940,hundert::NUM,yüz,hundra
941,tausend::NUM,bin,tusen
942,und::CNJ,ve,och
943,und::CNJ,ile,och
944,oder::CNJ,ya,eller
945,oder::CNJ,yahut,eller
946,stehen::V,durmak,stå
947,sitzen::V,oturmak,sitta
948,liegen::V,yatmak,ligga
949,hängen::V,asılı olmak,hänga
950,werden::V,olmak,bli
951,werden::V,olunmak,bli
952,passieren::V,olmak,ske
953,passieren::V,olmak,hända
954,beginnen::V,başlamak,börja
955,enden::V,bitmek,ända
956,enden::V,sona ermek,ända
957,wechseln::V,değişmek,växla
958,aufgehen[Sonne]::V,doğmak,gå upp
959,untergehen[Sonne]::V,batmak,gå ned
960,scheinen[Sonne]::V,parlamak,skina
961,donnern::V,gök gürlemek,dundra
962,wehen::V,esmek,blåsa
963,strömen::V,akmak,forsa
964,strömen::V,akmak,strömma
965,fließen::V,akmak,flyta
966,sich drehen::V,dönmek,snurra
967,schwanken::V,sallanmak,vackla
968,schwingen::V,titremek,svinga
969,fallen::V,düşmek,falla
970,brennen::V,yanmak,brinna
971,rauchen::V,tütmek,ryka
972,regnen::V,yağmak,regna
973,gefrieren::V,donmak,frysa
974,tauen::V,erimek,töa
975,schmelzen::V,erimek,smälta
976,trocknen::V,kurumak,torka
977,sieden::V,kaynamak,koka
978,sieden::V,kaynamak,sjuda
979,faulen::V,çürümek,ruttna
980,verfaulen::V,çürümek,ruttna
981,reißen::V,yırtılmak,brista
982,versinken::V,batmak,sjunka
983,vergehen::V,geçmek,förgå
984,erscheinen::V,görünmek,synas
985,erscheinen::V,görünmek,visa sig
986,verschwinden::V,kaybolmak,försvinna
987,sinken::V,inmek,sjunka
988,abnehmen::V,azalmak,avta
989,abnehmen::V,azalmak,minskas
990,zunehmen::V,artmak,tilltaga
991,zunehmen::V,çoğalmak,tilltaga
992,steigen::V,artmak,stiga
993,steigen::V,yükselmek,stiga
994,wachsen::V,büyümek,växa
995,wachsen::V,gelişmek,växa
996,glänzen::V,parlamak,glimma
997,funkeln::V,parıldamak,tindra
998,funkeln::V,parıldamak,gnistra
999,lärmen::V,gürültü yapmak,bråka
1000,lärmen::V,gürültü yapmak,väsnas
1001,läuten::V,çalmak,ringa
1002,klingeln::V,zil çalmak,ringa
1003,klirren::V,şakırdamak,klirra
1004,klirren::V,zangırdamak,klirra
1005,brausen::V,köpürmek,brusa
1006,brausen::V,kükremek,brusa
1007,rauschen::V,fışırdamak,susa
1008,klingen::V,tınlamak,låta
1009,klingen::V,tınlamak,klinga
1010,bellen::V,havlamak,skälla
1011,heulen::V,ulumak,yla
1012,heulen::V,ulumak,tjuta
1013,blasen::V,üflemek,blåsa
1014,pfeifen::V,düdük çalmak,vissla
1015,schreien::V,bağırmak,skrika
1016,schreien::V,haykırmak,skrika
1017,stöhnen::V,inlemek,stöna
1018,zittern::V,titremek,darra
1019,zittern::V,titremek,skälva
1020,leben::V,yaşamak,leva
1021,leben::V,hayatta olmak,leva
1022,geboren werden::V,doğmak,födas
1023,atmen::V,solunmak,andas
1024,atmen::V,nefes almak,andas
1025,trinken::V,içmek,dricka
1026,essen::V,yemek,äta
1027,schlucken::V,yutmak,svälja
1028,müde werden::V,yorulmak,tröttna
1029,einschlafen::V,uykuya dalmak,somna
1030,schlafen::V,uyumak,sova
1031,aufwachen::V,uyanmak,vakna
1032,aufstehen::V,kalkmak,stiga upp
1033,aufstehen::V,yataktan kalkmak,stiga upp
1034,sich erholen::V,dinlenmek,repa sig
1035,sich erholen::V,dinlenmek,hämta sig
1036,krank werden::V,hastalanmak,insjukna
1037,krank sein::V,hasta olmak,vara sjuk
1038,schmerzen::V,ağrımak,smärta
1039,schmerzen::V,ağrımak,göra ont
1040,husten::V,öksürmek,hosta
1041,genesen::V,şifa bulmak,tillfriskna
1042,sterben::V,ölmek,dö
1043,sterben::V,vefat etmek,dö
1044,umkommen::V,ölmek,omkomma
1045,sich bewegen::V,hareket etmek,röra sig
1046,sich rühren::V,kımıldanmak,röra på sig
1047,sich erheben::V,kalkmak,resa sig
1048,sich erheben::V,ayağa kalkmak,resa sig
1049,sich setzen::V,oturmak,sätta sig
1050,hinfallen::V,yere düşmek,falla omkull
1051,laufen::V,yürümek,löpa
1052,schreiten::V,yürümek,skrida
1053,schreiten::V,adım atmak,skrida
1054,spazierengehen::V,gezmek,promenera
1055,spazierengehen::V,dolaşmak,promenera
1056,eilen::V,seğirtmek,ila
1057,sich beeilen::V,acele etmek,skynda sig
1058,sausen::V,hızla gitmek,susa
1059,rennen::V,koşmak,löpa
1060,rennen::V,koşmak,springa
1061,springen::V,atlamak,hoppa
1062,springen::V,sıçramak,hoppa
1063,klettern::V,tırmanmak,klättra
1064,schaukeln::V,sallanmak,gunga
1065,kriechen::V,sürünmek,kräla
1066,schwimmen::V,yüzmek,simma
1067,tauchen::V,dalmak,dyka
1068,rudern::V,kürek çekmek,ro
1069,fahren::V,gitmek,köra
1070,fliegen::V,uçmak,flyga
1071,gehen::V,gitmek,gå
1072,weggehen::V,gitmek,gå bort
1073,abfahren::V,kalkmak,resa
1074,abfahren::V,kalkmak,avresa
1075,anhalten::V,durmak,stanna
1076,hineingehen::V,içeri girmek,gå in
1077,eintreten::V,girmek,träda in
1078,kommen::V,gelmek,komma
1079,ankommen::V,varmak,ankomma
1080,zurückkommen::V,dönmek,återkomma
1081,bleiben::V,kalmak,bli
1082,bleiben::V,kalmak,förbli
1083,warten::V,beklemek,vänta
1084,erwarten::V,beklemek,vänta
1085,suchen::V,aramak,leta
1086,finden::V,bulmak,finna
1087,versuchen::V,denemek,försöka
1088,vorbereiten::V,hazırlamak,förbereda
1089,lieben::V,sevmek,älska
1090,mögen::V,beğenmek,tycka om
1091,lachen::V,gülmek,skratta
1092,rühren::V,dokunmak,röra
1093,rühren::V,duygulandırmak,röra
1094,weinen::V,ağlamak,gråta
1095,schimpfen::V,küfretmek,skälla
1096,sich ärgern::V,kızmak,förargas
1097,sich fürchten::V,korkmak,vara rädd
1098,fürchten::V,korkmak,frukta
1099,fliehen::V,kaçmak,fly
1100,fliehen::V,kaçmak,rymma
1101,flüchten::V,kaçmak,fly
1102,sehen::V,görmek,se
1103,anschauen::V,seyretmek,se på
1104,anschauen::V,seyretmek,betrakta
1105,ansehen::V,bakmak,åse
1106,hören::V,duymak,höra
1107,hören::V,işitmek,höra
1108,zuhören::V,dinlemek,höra på
1109,zuhören::V,dinlemek,lyssna till
1110,probieren::V,denemek,smaka
1111,probieren::V,denemek,smaka på
1112,probieren::V,tadına bakmak,smaka
1113,probieren::V,tadına bakmak,smaka på
1114,riechen::V,kokusunu almak,lukta
1115,fühlen::V,duymak,känna
1116,fühlen::V,hissetmek,känna
1117,scheinen::V,görünmek,verka
1118,scheinen::V,görünmek,tyckas
1119,zu sehen sein::V,görünmek,synas
1120,zu sehen sein::V,görünmek,kunna ses
1121,vernehmen::V,haber almak,få veta
1122,vernehmen::V,haber almak,förnimma
1123,frieren::V,üşümek,frysa
1124,tun::V,etmek,göra
1125,tun::V,yapmak,göra
1126,können::V,bilmek,kunna
1127,wollen::V,istemek,vilja
1128,anfangen::V,başlamak,börja
1129,beenden::V,bitirmek,avsluta
1130,aufhören::V,bitmek,sluta
1131,aufhören::V,bitmek,upphöra
1132,gelingen::V,başarmak,lyckas
1133,geraten::V,düşmek,bli
1134,öffnen::V,açmak,öppna
1135,schließen::V,kapamak,låsa
1136,schließen::V,kapamak,stänga
1137,stellen::V,koymak,ställa
1138,setzen::V,koymak,sätta
1139,setzen::V,oturtmak,sätta
1140,legen::V,koymak,lägga
1141,legen::V,yatırmak,lägga
1142,berühren::V,dokunmak,beröra
1143,verbinden::V,bağlamak,förbinda
1144,verbinden::V,birleştirmek,förbinda
1145,bedecken::V,örtmek,täcka
1146,bedecken::V,örtmek,betäcka
1147,bedecken::V,kaplamak,täcka
1148,bedecken::V,kaplamak,betäcka
1149,aufhängen::V,asmak,hänga
1150,aufhängen::V,asmak,hänga upp
1151,anzünden::V,yakmak,tända
1152,anzünden::V,yakmak,antända
1153,anzünden::V,yakmak,tända på
1154,anzünden::V,ateşlemek,tända
1155,anzünden::V,ateşlemek,antända
1156,anzünden::V,ateşlemek,tända på
1157,aufheben::V,kaldırmak,lyfta
1158,zurücklassen::V,geride bırakmak,lämna
1159,zurücklassen::V,geride bırakmak,efterlämna
1160,verlieren::V,yitirmek,mista
1161,verlieren::V,yitirmek,förlora
1162,verlieren::V,kaybetmek,mista
1163,verlieren::V,kaybetmek,förlora
1164,fallen lassen::V,düşürmek,tappa
1165,fallen lassen::V,düşürmek,släppa
1166,machen::V,yapmak,göra
1167,herstellen::V,yapmak,tillverka
1168,herstellen::V,yapmak,framställa
1169,herstellen::V,imal etmek,tillverka
1170,herstellen::V,imal etmek,framställa
1171,bauen::V,kurmak,bygga
1172,bauen::V,inşa etmek,bygga
1173,reparieren::V,onarmak,reparera
1174,reparieren::V,tamir etmek,reparera
1175,verbessern::V,düzeltmek,rätta
1176,verbessern::V,düzeltmek,förbättra
1177,ändern::V,değiştirmek,ändra
1178,ändern::V,değiştirmek,förändra
1179,graben::V,kazmak,gräva
1180,beugen::V,eğmek,böja
1181,biegen::V,bükmek,böja
1182,biegen::V,bükmek,kröka
1183,drehen::V,çevirmek,vrida
1184,drehen::V,döndürmek,vrida
1185,wenden::V,çevirmek,vända
1186,umdrehen::V,çevirmek,vrida om
1187,heben::V,kaldırmak,häva
1188,hochheben::V,yukarı kaldırmak,lyfta
1189,ergreifen::V,tutmak,gripa
1190,ergreifen::V,yakalamak,gripa
1191,halten::V,tutmak,hålla
1192,drücken::V,sıkmak,trycka
1193,schieben::V,itmek,skjuta
1194,schieben::V,sürmek,skjuta
1195,kratzen::V,kaşımak,riva
1196,kratzen::V,kaşımak,skrapa
1197,lecken::V,yalamak,slicka
1198,beißen::V,ısırmak,bita
1199,abreißen::V,koparmak,slita_av
1200,abreißen::V,koparmak,riva_av
1201,abschneiden::V,keserek ayırmak,skära av
1202,binden::V,bağlamak,binda
1203,stecken::V,sokmak,sticka
1204,brechen::V,kırmak,bryta
1205,brechen::V,kırmak,brista
1206,klopfen::V,çalmak,banka
1207,klopfen::V,çalmak,klappa
1208,hauen::V,vurmak,hugga
1209,kleben::V,yapıştırmak,klistra
1210,reiben::V,ovmak,gnida
1211,reiben::V,sürtmek,gnida
1212,streichen::V,sürmek,smörja
1213,schleifen::V,bilemek,slipa
1214,schneiden::V,kesmek,skära
1215,schneiden::V,kesmek,klippa
1216,rütteln::V,sallamak,skaka
1217,schütteln::V,sarsmak,rista
1218,schütteln::V,çalkamak,rista
1219,schwenken::V,sallamak,svänga
1220,schütten::V,dökmek,hälla
1221,schütten::V,akıtmak,hälla
1222,füllen::V,doldurmak,fylla
1223,einwickeln::V,sarmak,slå in
1224,einwickeln::V,sarmak,veckla in
1225,tragen::V,taşımak,bära
1226,schleppen::V,sürüklemek,släpa
1227,ziehen::V,çekmek,dra
1228,aufbewahren::V,saklamak,förvara
1229,aufbewahren::V,saklamak,ta vara på
1230,werfen::V,atmak,kasta
1231,fangen::V,tutmak,fånga
1232,fangen::V,yakalamak,fånga
1233,packen::V,tutmak,gripa
1234,packen::V,tutmak,gripa tag
1235,packen::V,yakalamak,gripa
1236,packen::V,yakalamak,gripa tag
1237,verstecken::V,saklamak,gömma
1238,teilen::V,bölmek,dela
1239,teilen::V,ayırmak,dela
1240,schicken::V,yollamak,skicka
1241,schicken::V,göndermek,skicka
1242,bringen::V,getirmek,bringa
1243,hinzufügen::V,katmak,tillägga
1244,hinzufügen::V,eklemek,tillägga
1245,bekommen::V,almak,få
1246,bekommen::V,almak,erhålla
1247,bekommen::V,eline geçmek,få
1248,bekommen::V,eline geçmek,erhålla
1249,erhalten::V,almak,få
1250,erhalten::V,almak,erhålla
1251,nehmen::V,almak,ta
1252,nehmen::V,almak,taga
1253,wählen::V,seçmek,välja
1254,auswählen::V,seçmek,utvälja
1255,auswählen::V,ayırmak,utvälja
1256,bewahren::V,korumak,bevara
1257,behindern::V,engellemek,hindra
1258,behindern::V,engellemek,förhindra
1259,verderben::V,bozmak,förstöra
1260,beschädigen::V,zedelemek,skada
1261,beschädigen::V,ziyan vermek,skada
1262,zerbrechen::V,kırmak,bryta isär
1263,zerbrechen::V,kırmak,bryta sönder
1264,zerreißen::V,yırtmak,riva sönder
1265,zerreißen::V,yırtmak,slita sönder
1266,zerstören::V,yıkmak,förstöra
1267,zerstören::V,tahrip etmek,förstöra
1268,verbrennen::V,yakmak,bränna
1269,verbrennen::V,yakmak,bränna upp
1270,geben::V,vermek,ge
1271,reichen::V,uzatmak,räcka
1272,schenken::V,hediye etmek,skänka
1273,versprechen::V,vaat etmek,lova
1274,wünschen::V,kutlamak,önska
1275,loben::V,övmek,lova
1276,loben::V,övmek,beröma
1277,küssen::V,öpmek,pussa
1278,wiegen::V,sallamak,vagga
1279,zudecken::V,örtmek,täcka
1280,wecken::V,uyandırmak,väcka
1281,zeigen::V,göstermek,visa
1282,führen::V,gezdirmek,föra
1283,führen::V,yol göstermek,föra
1284,lehren::V,okutmak,lära
1285,lehren::V,öğretmek,lära
1286,unterrichten::V,öğretmek,undervisa
1287,aufziehen::V,yetiştirmek,uppfostra
1288,leiten::V,yönetmek,leda
1289,leiten::V,idare etmek,leda
1290,antreiben::V,teşvik etmek,driva på
1291,lassen::V,-tırmak,få att
1292,einladen::V,davet etmek,bjuda
1293,einladen::V,davet etmek,inbjuda
1294,vereinigen::V,birleştirmek,förena
1295,besuchen::V,uğramak,besöka
1296,besuchen::V,ziyaret etmek,besöka
1297,besuchen::V,görmeye gitmek,besöka
1298,treffen::V,rastlamak,möta
1299,treffen::V,rastlamak,träffa
1300,treffen::V,isabet etmek,möta
1301,treffen::V,isabet etmek,träffa
1302,sich versammeln::V,toplanmak,församla sig
1303,spielen::V,oynamak,leka
1304,spielen::V,oynamak,spela
1305,singen::V,söylemek,sjunga
1306,singen::V,şarkı söylemek,sjunga
1307,tanzen::V,oynamak,dansa
1308,tanzen::V,dans etmek,dansa
1309,sich trennen::V,ayrılmak,skiljas
1310,verlassen::V,bırakmak,lämna
1311,verlassen::V,bırakmak,överge
1312,verlassen::V,terk etmek,lämna
1313,verlassen::V,terk etmek,överge
1314,retten::V,kurtarmak,rädda
1315,bewachen::V,gözetmek,bevaka
1316,schützen::V,korumak,skydda
1317,schützen::V,korumak,beskydda
1318,verteidigen::V,savunmak,försvara
1319,sich schlagen::V,dövüşmek,slåss
1320,schießen::V,ateş etmek,skjuta
1321,siegen::V,yenmek,segra
1322,ärgern::V,kızdırmak,förarga
1323,schlagen::V,dövmek,slå
1324,treten::V,tepmek,sparka
1325,stechen::V,sokmak,sticka
1326,stechen::V,batırmak,sticka
1327,stoßen::V,itmek,stöta
1328,stehlen::V,çalmak,stjäla
1329,stören::V,bozmak,störa
1330,stören::V,etkilemek,störa
1331,belästigen::V,rahatsız etmek,genera
1332,belästigen::V,rahatsız etmek,besvära
1333,verbergen::V,saklamak,dölja
1334,täuschen::V,aldatmak,vilseleda
1335,betrügen::V,aldatmak,bedra
1336,betrügen::V,dolandırmak,bedra
1337,töten::V,öldürmek,döda
1338,wohnen::V,oturmak,bo
1339,arbeiten::V,çalışmak,arbeta
1340,sammeln::V,toplamak,samla
1341,pflücken::V,koparmak,plocka
1342,jagen::V,avlanmak,jaga
1343,fischen::V,balık tutmak,fiska
1344,fassen::V,tutmak,fånga
1345,fassen::V,yakalamak,fånga
1346,hüten::V,otlatmak,vakta
1347,treiben::V,gütmek,driva
1348,anbinden::V,bağlamak,binda fast
1349,füttern::V,beslemek,fodra
1350,melken::V,sağmak,mjölka
1351,hacken::V,yarmak,hacka
1352,gießen::V,sulamak,hälla
1353,gießen::V,sulamak,vattna
1354,reifen::V,olgunlaşmak,mogna
1355,zubereiten::V,hazırlamak,tillaga
1356,zubereiten::V,hazırlamak,tillreda
1357,kochen::V,pişirmek,koka
1358,kochen::V,kaynatmak,koka
1359,backen::V,pişirmek,baka
1360,backen::V,fırında pişirmek,baka
1361,braten::V,kızartmak,steka
1362,umrühren::V,karıştırmak,röra om
1363,stricken::V,örmek,sticka
1364,nähen::V,dikmek,sy
1365,färben::V,boyamak,färga
1366,reinigen::V,temizlemek,rensa
1367,reinigen::V,temizlemek,rengöra
1368,waschen::V,yıkamak,tvätta
1369,abwischen::V,silmek,torka av
1370,spülen::V,çalkamak,spola
1371,spülen::V,çalkamak,skölja
1372,fegen::V,süpürmek,feja
1373,kehren::V,süpürmek,sopa
1374,baden::V,yıkanmak,bada
1375,baden::V,banyo yapmak,bada
1376,sich waschen::V,yıkanmak,tvätta sig
1377,ausziehen::V,çıkarmak,ta av
1378,anziehen::V,giymek,ta på
1379,sich anziehen::V,giyinmek,klä på sig
1380,kämmen::V,taramak,kamma
1381,schmücken::V,süslemek,pynta
1382,schmücken::V,süslemek,smycka
1383,sagen::V,demek,säga
1384,sagen::V,söylemek,säga
1385,sprechen::V,konuşmak,tala
1386,reden::V,konuşmak,tala
1387,reden::V,konuşmak,prata
1388,sich unterhalten::V,sohbet etmek,prata
1389,fragen::V,sormak,fråga
1390,fragen::V,sormak,spörja
1391,bitten::V,dilemek,be
1392,bitten::V,rica etmek,be
1393,erzählen::V,bahsetmek,berätta
1394,erzählen::V,hikâye etmek,berätta
1395,mitteilen::V,bildirmek,meddela
1396,nennen::V,adlandırmak,kalla
1397,rufen::V,çağırmak,ropa
1398,prahlen::V,övünmek,pråla
1399,prahlen::V,övünmek,skryta
1400,übersetzen::V,çevirmek,tolka
1401,übersetzen::V,çevirmek,översätta
1402,übersetzen::V,tercüme etmek,tolka
1403,übersetzen::V,tercüme etmek,översätta
1404,denken::V,düşünmek,tänka
1405,glauben::V,inanmak,tro
1406,glauben::V,zannetmek,tro
1407,bemerken::V,farkına varmak,uppmärksamma
1408,bemerken::V,farkına varmak,lägga märke till
1409,erkennen::V,tanımak,känna igen
1410,begreifen::V,anlamak,begripa
1411,begreifen::V,kavramak,begripa
1412,verstehen::V,duymak,förstå
1413,verstehen::V,anlamak,förstå
1414,lernen::V,öğrenmek,lära sig
1415,wissen::V,bilmek,veta
1416,sich erinnern an::V,hatırlamak,minnas
1417,sich erinnern an::V,hatırlamak,komma ihåg
1418,vergessen::V,unutmak,glömma
1419,messen::V,ölçmek,mäta
1420,zählen::V,saymak,räkna
1421,rechnen::V,hesap etmek,räkna
1422,lesen::V,okumak,läsa
1423,malen::V,resmini yapmak,måla
1424,zeichnen::V,çizmek,teckna
1425,schreiben::V,yazmak,skriva
1426,besitzen::V,haiz olmak,äga
1427,besitzen::V,haiz olmak,besitta
1428,besitzen::V,sahip olmak,äga
1429,besitzen::V,sahip olmak,besitta
1430,kaufen::V,almak,köpa
1431,verkaufen::V,satmak,sälja
1432,bezahlen::V,ödemek,betala
1433,zahlen::V,ödemek,betala
1434,beherrschen::V,hâkim olmak,behärska
1435,ertragen::V,dayanmak,tåla
1436,ertragen::V,dayanmak,uthärda
1437,ertragen::V,katlanmak,tåla
1438,ertragen::V,katlanmak,uthärda
