,Concept_ID,hy,lt
735,geizig::A,ագահ,šykštus
736,geizig::A,կծծի,šykštus
737,klug::A,խելոք,sumanus
738,klug::A,խելոք,protingas
739,klug::A,ընդունակ,sumanus
740,klug::A,ընդունակ,protingas
741,geschickt::A,ճարտար,apsukrus
742,lieb::A,սիրելի,mielas
743,lustig::A,զվարթ,smagus
744,lustig::A,զվարթ,linksmas
745,sanft::A,հեզ,švelnus
746,sanft::A,հեզ,minkštas
747,hungrig::A,քաղցած,alkanas
748,krank::A,հիվանդ,ligotas
749,krank::A,հիվանդ,sergantis
750,nackt::A,մերկ,nuogas
751,traurig::A,տխուր,liūdnas
752,lebendig::A,կենդանի,gyvas
753,gut::A,լավ,geras
754,schlecht::A,վատ,blogas
755,schlecht::A,վատ,prastas
756,richtig::A,ձիշտ,tikras
757,richtig::A,ձիշտ,teisingas
758,schlimm::A,լղրճուկ,blogas
759,schlimm::A,լղրճուկ,prastas
760,wahr::A,ճիշտ,tikras
761,wahr::A,իրական,tikras
762,alt::A,հին,senas
763,neu::A,նոր,naujas
764,ehemalig::A,նախկին,buvęs
765,alt[Lebewesen]::A,ծեր,pagyvenęs
766,alt[Lebewesen]::A,պառավ,pagyvenęs
767,jung::A,մատաղ,jaunas
768,arm::A,աղքատ,neturtingas
769,reich::A,հարուստ,turtingas
770,bekannt::A,ծանոթ,žinomas
771,bekannt::A,ծանոթ,pažįstamas
772,berühmt::A,հայտնի,žymus
773,berühmt::A,հայտնի,garsus
774,berühmt::A,հռչակավոր,žymus
775,berühmt::A,հռչակավոր,garsus
776,fremd::A,օտար,svetimas
777,verschieden::A,տարբեր,įvairus
778,nah::A,մոտ,artimas
779,nah::A,մերձ,artimas
780,fern::A,հեռավոր,tolimas
781,linker::A,ձախ,kairys
782,rechter::A,աջ,dešinys
783,anderer::A,այլ,kitas
784,anderer::A,ուրիշ,kitas
785,erster::A,առաջին,pirmas
786,zweiter::A,երկրորդ,antras
787,dritter::A,երրորդ,trečias
788,letzter::A,վերջին,paskutinis
789,allein::ADV,միայնակ,vienas
790,auf einmal::ADV,միասնաբար,iš karto
791,zusammen::ADV,միասին,kartu
792,zusammen::ADV,միասին,drauge
793,zusammen::ADV,իրար հետ,kartu
794,zusammen::ADV,իրար հետ,drauge
795,lange::ADV,երկար ժամանակ,ilgai
796,plötzlich::ADV,հանկարծ,staiga
797,sofort::ADV,իսկույն,tuojau
798,später::ADV,ավելի ուշ,vėliau
799,später::ADV,ավելի ուշ,paskiau
800,später::ADV,հետո,vėliau
801,später::ADV,հետո,paskiau
802,jetzt::ADV,այժմ,dabãr
803,heute::ADV,այսօր,šiandien
804,morgen::ADV,վաղը,rytoj
805,bald::ADV,շուտով,greitai
806,bald::ADV,շուտով,netrukus
807,dann::ADV,ապա,po to
808,dann::ADV,հետո,po to
809,gestern::ADV,երեկ,vakar
810,einst::ADV,հին ատեն,kadaise
811,einst::ADV,հին ատեն,kitą kartą
812,damals::ADV,ատէնին,anuomet
813,damals::ADV,ատէնին,anuokart
814,danach::ADV,ապա,po to
815,danach::ADV,ապա,paskui
816,danach::ADV,այն ժամանակ,po to
817,danach::ADV,այն ժամանակ,paskui
818,vorher::ADV,առաջ,anksčiau
819,zuerst::ADV,նախ,pirma
820,zuerst::ADV,նախ,iš pradžių̃
821,einmal::ADV,մի անգամ,kartą
822,einmal::ADV,մի անգամ,vieną kartą
823,manchmal::ADV,երբեմն,kai kada
824,oft::ADV,հաճախ,dažnai
825,immer::ADV,միշտ,visada
826,immer::ADV,միշտ,visuomet
827,niemals::ADV,երբեք,niekada
828,niemals::ADV,երբեք,niekuomet
829,hier::ADV,այստեղ,čia
830,hierhin::ADV,այստեղ,šen
831,hierhin::ADV,այստեղ,čionai
832,von hier::ADV,այդտեղից,iš čia
833,dort::ADV,այնտեղ,ten
834,dort::ADV,այնտեղ,tenai
835,dorthin::ADV,այնտեղ,ten
836,dorthin::ADV,այնտեղ,ten link
837,geradeaus::ADV,ուղիղ,tiesiai
838,vorwärts::ADV,առաջ,pirmyn
839,rückwärts::ADV,դեպի ետ,atbulai
840,zurück::ADV,ետ,atgal
841,unten::ADV,ներքեւում,žemai
842,unten::ADV,ներքեւում,apačioje
843,hinab::ADV,ներքեւ,žemyn
844,oben::ADV,վերեւում,viršuj
845,hinauf::ADV,վերեւ,aukštyn
846,hinauf::ADV,վերեւ,į viršų
847,überall::ADV,ամենուր,visur
848,nicht::ADV,չէ,ne
849,ein wenig::ADV,մի քիչ,truputį
850,kaum::ADV,հազիվ,vos
851,sehr::ADV,շատ,labai
852,sehr::ADV,շատ,baisiai
853,so::ADV,այդպես,taip
854,noch::ADV,դեռ,dar
855,nur::ADV,միայն,tik
856,nur::ADV,միայն,vien
857,schon::ADV,արդեն,jau
858,wieder::ADV,նորից,vėl
859,wieder::ADV,նորից,iš naujo
860,wieder::ADV,դարձյալ,vėl
861,wieder::ADV,դարձյալ,iš naujo
862,vergebens::ADV,իզուր,veltui
863,vergebens::ADV,իզուր,bergždžiai
864,vor::PRP,դիմացը,prieš
865,hinter::PRP,ետեւը,už
866,unter::PRP,տակ,po
867,durch::PRP,միջով,pro
868,durch::PRP,միջով,per
869,neben::PRP,քովը,prie
870,neben::PRP,քովը,šalia
871,zwischen::PRP,միջեւ,tarp
872,wegen::PRP,պատճառով,dėl
873,wegen::PRP,պատճառով,dėlei
874,wegen::PRP,շնորհից,dėl
875,wegen::PRP,շնորհից,dėlei
876,dies::PRN,սա,šis
877,dies::PRN,սա,šitas
878,dies::PRN,այս,šis
879,dies::PRN,այս,šitas
880,das::PRN,դա,tat
881,das::PRN,այդ,tat
882,alles::PRN,ամեն ինչ,visas
883,ich::PRN,ես,aš
884,du::PRN,դու,tu
885,er::PRN,նա,jis
886,wir::PRN,մենք,mes
887,ihr::PRN,դուք,jūs
888,sie::PRN,նրանք,ji
889,sie::PRN,նրանք,jos
890,was::FPRN,ինչ,kas
891,wer::FPRN,ով,kas
892,wo::FADV,ուր,kur
893,wo::FADV,որտեղ,kur
894,wohin::FADV,դեպի ուր,kur
895,wohin::FADV,դեպի ուր,kur link
896,wie::FADV,ինչպես,kaip
897,warum::FADV,ինչու,kod̃ėl
898,warum::FADV,ինչու,dėl ko
899,wieviel::FNUM,որչափ,kiek
900,eins::NUM,մեկ,vienas
901,zwei::NUM,երկու,du
902,drei::NUM,երեք,trys
903,vier::NUM,չորս,keturi
904,fünf::NUM,հինգ,penki
905,sechs::NUM,վեց,šeši
906,sieben::NUM,յոթ,septyni
907,acht::NUM,ութ,aštuoni
908,neun::NUM,ինը,devyni
909,zehn::NUM,տասը,dešimt
910,elf::NUM,տասնմեկ,vienuolika
911,zwölf::NUM,տասներկու,dvylika
912,zwanzig::NUM,քսան,dvidešimt
913,dreißig::NUM,երեսուն,trisdešimt
914,vierzig::NUM,քառասուն,keturiasdešimt
915,fünfzig::NUM,հիսուն,penkiasdešimt
916,sechzig::NUM,վաթսուն,šešiasdešimt
917,siebzig::NUM,յոթանասուն,septyniasdešimt
918,achtzig::NUM,ութսուն,aštuoniasdešimt
919,neunzig::NUM,իննսուն,devyniasdešimt
920,hundert::NUM,հարյուր,šimtas
921,tausend::NUM,հազար,tūkstantis
922,und::CNJ,ու,ĩr
923,oder::CNJ,կամ,ar
924,oder::CNJ,կամ,arba
925,stehen::V,կանգնել,stovėti
926,sitzen::V,նստել,sėdėti
927,liegen::V,ստել,gulėti
928,hängen::V,կախվել,kyboti
929,hängen::V,կախվել,kabėti
930,werden::V,դառնալ,taptis
931,werden::V,դառնալ,darytis
932,passieren::V,պատահել,atsitikti
933,passieren::V,պատահել,pasitaikyti
934,beginnen::V,սկսվել,prasid́ėti
935,enden::V,վերջանալ,baigtis
936,wechseln::V,փոխվել,keistis
937,wechseln::V,փոխվել,pasikeisti
938,aufgehen[Sonne]::V,բարձրանալ,tekėti
939,aufgehen[Sonne]::V,բարձրանալ,patekėti
940,aufgehen[Sonne]::V,ելնել ,tekėti
941,aufgehen[Sonne]::V,ելնել ,patekėti
942,untergehen[Sonne]::V,մտնել,leistis
943,untergehen[Sonne]::V,մտնել,nusileisti
944,scheinen[Sonne]::V,շողալ,šviesti
945,scheinen[Sonne]::V,փայլել,šviesti
946,donnern::V,որոտալ,griausti
947,donnern::V,որոտալ,griaudėti
948,wehen::V,փչել,pūsti
949,strömen::V,հոսել,lietis
950,strömen::V,հոսել,plūsti
951,fließen::V,հոսել,tekėti
952,sich drehen::V,պտտվել,suktis
953,sich drehen::V,պտտվել,pasisukti
954,schwanken::V,տատանվել,svyruoti
955,schwingen::V,ճոճվել,suptis
956,fallen::V,ընկնել,pulti
957,fallen::V,ընկնել,kristi
958,brennen::V,այրվել,degti
959,rauchen::V,ծխել,rūkyti
960,regnen::V,անձրեւ գալ,lyti
961,gefrieren::V,սառչել,užšalti
962,tauen::V,լկիլ,tirpti
963,schmelzen::V,հալիլ,lydytis
964,trocknen::V,չորանալ,džiūti
965,sieden::V,եռալ,virti
966,faulen::V,փտել,pūti
967,verfaulen::V,նեխել,švinkti
968,reißen::V,պատռվել,plyšti
969,reißen::V,պատռվել,trūkti
970,reißen::V,ճղվել,plyšti
971,reißen::V,ճղվել,trūkti
972,versinken::V,սուզվել,skę̃sti
973,versinken::V,սուզվել,grimzti
974,vergehen::V,անցնել ,praeiti
975,erscheinen::V,հայտնվել,pasirodyti
976,erscheinen::V,երեւալ,pasirodyti
977,verschwinden::V,անհետանալ,dingti
978,verschwinden::V,անհետանալ,išnykti
979,verschwinden::V,անհետանալ,pranykti
980,sinken::V,ընկնել,kristi
981,abnehmen::V,փոքրանալ,mažėti
982,abnehmen::V,փոքրանալ,silpnėti
983,zunehmen::V,մեծանալ,didėti
984,zunehmen::V,մեծանալ,padaugėti
985,steigen::V,բարձրանալ,kilti
986,wachsen::V,աճել,augti
987,glänzen::V,նշուլել,blizgėti
988,glänzen::V,փայլիլ,blizgėti
989,funkeln::V,փայլատակել,žibėti
990,lärmen::V,աղմուկ հանել,triukšmauti
991,läuten::V,զնգալ,skambinti
992,klingeln::V,զնգալ,skambinti
993,klirren::V,զնգզնգալ,žvangėti
994,brausen::V,մոլեգնել,šniokšti
995,rauschen::V,սոսափել,ošti
996,rauschen::V,սոսափել,šlamėti
997,klingen::V,հնչել,skardėti
998,bellen::V,հաչել,loti
999,heulen::V,ոռնալ ,kaukti
1000,heulen::V,ոռնալ ,staugti
1001,blasen::V,փչել ,pūsti
1002,pfeifen::V,սուլել,švilpti
1003,pfeifen::V,սուլել,švilpauti
1004,schreien::V,գոռալ ,šaukti
1005,stöhnen::V,տնքալ,dejuoti
1006,stöhnen::V,տնքալ,aimanuoti
1007,zittern::V,դողալ,virpėti
1008,leben::V,ապրել,gyventi
1009,geboren werden::V,ծնվել,gimti
1010,atmen::V,շնչել,alsuoti
1011,atmen::V,շնչել,kvėpuoti
1012,trinken::V,խմել,gerti
1013,essen::V,ուտել,valgyti
1014,schlucken::V,կլանել,praryti
1015,schlucken::V,կուլ տալ,praryti
1016,müde werden::V,հոգնել,nuvargti
1017,müde werden::V,հոգնել,privargti
1018,einschlafen::V,քուն մտնել,užmigti
1019,schlafen::V,քնել,miegoti
1020,aufwachen::V,արթննալ,pabusti
1021,aufstehen::V,ելլել,keltis
1022,aufstehen::V,ելլել,atsikelti
1023,sich erholen::V,հանգստանալ,pailsėti
1024,sich erholen::V,հանգստանալ,poilsiauti
1025,krank werden::V,հիւանդանալ,susirgti
1026,krank sein::V,հիվանդ լինել,sirgti
1027,schmerzen::V,ցավել,sopėti
1028,schmerzen::V,ցավել,skaudėti
1029,husten::V,հազալ,kosėti
1030,genesen::V,ապաքինվել,sveikti
1031,genesen::V,ապաքինվել,taisytis
1032,sterben::V,մեռնել,mirti
1033,sterben::V,մեռնել,numirti
1034,sterben::V,վախճանվել,mirti
1035,sterben::V,վախճանվել,numirti
1036,umkommen::V,կործանվել,žūti
1037,sich bewegen::V,ընթանալ,judėti
1038,sich bewegen::V,ընթանալ,pasijudinti
1039,sich rühren::V,շարժվել,krutėti
1040,sich erheben::V,կանգնել,pakilti
1041,sich erheben::V,կանգնել,atsikelti
1042,sich erheben::V,վեր կենալ,pakilti
1043,sich erheben::V,վեր կենալ,atsikelti
1044,sich setzen::V,նստել,sėstis
1045,sich setzen::V,նստել,atsisėsti
1046,hinfallen::V,ընկնել,parkristi
1047,hinfallen::V,ընկնել,pargriūti
1048,laufen::V,քայլել,eiti
1049,schreiten::V,ճեմել,žengti
1050,schreiten::V,ճեմել,žingsniuoti
1051,spazierengehen::V,շրջագայել,pasivaikščioti
1052,eilen::V,շտապել,skubėti
1053,sich beeilen::V,շտապել ,paskub́ėti
1054,sich beeilen::V,շտապել ,pasiskubinti
1055,sausen::V,սլանալ,dumti
1056,sausen::V,սլանալ,lėkti
1057,rennen::V,վազել,bėgti
1058,springen::V,ցատկել,šokti
1059,klettern::V,մագլցել,kopti
1060,schaukeln::V,ճոճվել,supti
1061,schaukeln::V,ճոճվել,linguoti
1062,schaukeln::V,օրորվել,supti
1063,schaukeln::V,օրորվել,linguoti
1064,kriechen::V,սողալ,ropoti
1065,kriechen::V,սողալ,šliaužti
1066,schwimmen::V,լողալ,plaukti
1067,tauchen::V,սուզվել,nerti
1068,rudern::V,թիավարել,irtis
1069,rudern::V,թիավարել,irkluoti
1070,fahren::V,ընթանալ,važiuoti
1071,fahren::V,ընթանալ,važinėti
1072,fliegen::V,թռչել,lėkti
1073,fliegen::V,թռչել,skristi
1074,gehen::V,գնալ,eiti
1075,weggehen::V,հեռանալ,išeiti
1076,abfahren::V,ճանապարհվել,išvykti
1077,abfahren::V,ճանապարհվել,išvažiuoti
1078,anhalten::V,կանգնել,sustoti
1079,hineingehen::V,մտնել,įeiti
1080,eintreten::V,մտնել,įžengti
1081,kommen::V,գալ,ateiti
1082,ankommen::V,ժամանել,ateiti
1083,zurückkommen::V,վերադառնալ,grį̃žti
1084,zurückkommen::V,վերադառնալ,sugrį̃žti
1085,bleiben::V,մնալ,likti
1086,bleiben::V,մնալ,pasilikti
1087,warten::V,սպասել,laukti
1088,erwarten::V,սպասել,laukti
1089,suchen::V,որոնել,ieškoti
1090,finden::V,գտնել,rasti
1091,finden::V,գտնել,surasti
1092,versuchen::V,փորձել,mėginti
1093,vorbereiten::V,պատրաստել,rengti
1094,lieben::V,սիրել,myĺėti
1095,mögen::V,հավանել,ḿėgti
1096,mögen::V,հավանել,patikti
1097,mögen::V,սիրել,ḿėgti
1098,mögen::V,սիրել,patikti
1099,lachen::V,ծիծաղել,juoktis
1100,rühren::V,հուզել,jaudinti
1101,rühren::V,հուզել,graudinti
1102,weinen::V,լալ,verkti
1103,schimpfen::V,տրտնջալ,bartis
1104,schimpfen::V,քրթմնջել,bartis
1105,sich ärgern::V,զայրանալ,pykti
1106,sich ärgern::V,զայրանալ,apmaudauti
1107,sich fürchten::V,վախնալ,bijoti
1108,sich fürchten::V,վախնալ,baimintis
1109,fürchten::V,վախենալ,bijoti
1110,fürchten::V,վախենալ,baimintis
1111,fliehen::V,փախչել,bėgti
1112,fliehen::V,փախչել,sprukti
1113,flüchten::V,փախչել,pabėgti
1114,sehen::V,տեսնել,žiūŕėti
1115,anschauen::V,դիտել,žiūŕėti
1116,ansehen::V,նայել,žiūrėti į
1117,ansehen::V,նայել,pažiūrėti į
1118,hören::V,լսել,girdėti
1119,zuhören::V,ունկնդրել,klausytis
1120,probieren::V,համը տեսել,ragauti
1121,probieren::V,համը տեսել,paragauti
1122,riechen::V,հոտ առնել,uosti
1123,riechen::V,հոտ առնել,užuosti
1124,fühlen::V,զգալ,justi
1125,fühlen::V,զգալ,jausti
1126,fühlen::V,զգալ,pajusti
1127,scheinen::V,երեւալ,rodytis
1128,scheinen::V,երեւալ,atrodyti
1129,zu sehen sein::V,երեւալ,pasirodyti
1130,vernehmen::V,իմանալ ,išgirsti
1131,frieren::V,մրսել,šalti
1132,tun::V,անել,daryti
1133,können::V,կարողանալ,galėti
1134,können::V,կարողանալ,pajėgti
1135,wollen::V,ուզել,norėti
1136,wollen::V,ցանկանալ,norėti
1137,anfangen::V,սկսել,pradėti
1138,anfangen::V,սկսել,prasid́ėti
1139,beenden::V,վերջացնել,baigti
1140,beenden::V,վերջացնել,užbaigti
1141,aufhören::V,դադարել,liautis
1142,gelingen::V,հաջողվել,pavykti
1143,gelingen::V,հաջողվել,pasisekti
1144,gelingen::V,գլուխ գալ,pavykti
1145,gelingen::V,գլուխ գալ,pasisekti
1146,geraten::V,ստացվել,nusisekti
1147,öffnen::V,բաց անել,atverti
1148,öffnen::V,բաց անել,atidaryti
1149,schließen::V,փակել ,uždaryti
1150,stellen::V,դնել,statyti
1151,stellen::V,դնել,pastatyti
1152,setzen::V,նստեցնել,sodinti
1153,setzen::V,նստեցնել,pasodinti
1154,legen::V,դնել,dėti
1155,legen::V,դնել,pad́ėti
1156,berühren::V,դիպչել,liesti
1157,berühren::V,դիպչել,paliesti
1158,berühren::V,շոշափել,liesti
1159,berühren::V,շոշափել,paliesti
1160,verbinden::V,շաղկապել,jungti
1161,verbinden::V,շաղկապել,surišti
1162,bedecken::V,ծածկել,uždengti
1163,aufhängen::V,կախել,pakarti
1164,aufhängen::V,կախել,pakabinti
1165,anzünden::V,վառել,padegti
1166,aufheben::V,վերցնել,pakelti
1167,zurücklassen::V,թողնել,palikti
1168,verlieren::V,կորցնել,pamesti
1169,fallen lassen::V,գցել,atsisakyti
1170,machen::V,անել,dirbti
1171,herstellen::V,արտադրել,gaminti
1172,bauen::V,կառուցել,statyti
1173,bauen::V,կառուցել,pastatyti
1174,reparieren::V,նորոգել,taisyti
1175,reparieren::V,նորոգել,remontuoti
1176,verbessern::V,բարելավել,gerinti
1177,verbessern::V,բարելավել,ištaisyti
1178,ändern::V,փոխել,keisti
1179,ändern::V,փոխել,pakeisti
1180,graben::V,փորել,kasti
1181,beugen::V,ծռել,lenkti
1182,beugen::V,ծռել,palenkti
1183,biegen::V,թեքել,lenkti
1184,biegen::V,թեքել,palenkti
1185,drehen::V,ոլորել,sukti
1186,wenden::V,պտտել,kreipti
1187,wenden::V,պտտել,pakreipti
1188,umdrehen::V,շրջել,sukti
1189,umdrehen::V,շրջել,apversti
1190,heben::V,բարձրացնել,kelti
1191,heben::V,բարձրացնել,pakelti
1192,hochheben::V,բարձրացնել,pakelti
1193,ergreifen::V,վարակվել,čiupti
1194,ergreifen::V,վարակվել,griebti
1195,halten::V,բռնել,laikyti
1196,halten::V,բռնել,palaikyti
1197,drücken::V,ճնշել,spausti
1198,schieben::V,հրել,stumti
1199,kratzen::V,քերել,kasyti
1200,kratzen::V,քերել,grandyti
1201,lecken::V,լիզել,laižyti
1202,beißen::V,կծել,kandžioti
1203,abreißen::V,պոկել,nuplėšti
1204,abschneiden::V,կտրել ,atpjauti
1205,abschneiden::V,կտրել ,atkirpti
1206,binden::V,կապել,rišti
1207,binden::V,կապել,surišti
1208,stecken::V,խրել,kišti
1209,stecken::V,խրել,įkišti
1210,brechen::V,կոտրել ,lūžti
1211,brechen::V,կոտրել ,laužyti
1212,klopfen::V,թակել,belsti
1213,klopfen::V,թակել,barbenti
1214,hauen::V,ծեծել,mušti
1215,kleben::V,կպցնել,lipdyti
1216,kleben::V,կպցնել,klijuoti
1217,reiben::V,շփել,trinti
1218,reiben::V,շփել,tarkuoti
1219,streichen::V,վրան քսել,tepti
1220,streichen::V,վրան քսել,užtepti
1221,schleifen::V,սրել ,galą́sti
1222,schneiden::V,կտրել,pjauti
1223,schneiden::V,կտրել,kirpti
1224,rütteln::V,ցնցել,purtyti
1225,schütteln::V,թափահարել,purtyti
1226,schwenken::V,ճոճել,mojuoti
1227,schütten::V,լցնել,pilti
1228,schütten::V,լցնել,berti
1229,füllen::V,լիքը լցնել,pildyti
1230,füllen::V,լիքը լցնել,pripildyti
1231,einwickeln::V,փաթաթել,įvynioti
1232,einwickeln::V,փաթաթել,suvynioti
1233,tragen::V,կրել,nešti
1234,tragen::V,կրել,nešioti
1235,tragen::V,տանել,nešti
1236,tragen::V,տանել,nešioti
1237,schleppen::V,քաշել,vilkti
1238,ziehen::V,ձգել,tempti
1239,ziehen::V,քաշել,tempti
1240,aufbewahren::V,պահել ,laikyti
1241,werfen::V,նետել,mesti
1242,werfen::V,նետել,sviesti
1243,packen::V,հափշտակել,čiupti
1244,packen::V,հափշտակել,griebti
1245,verstecken::V,ծածկել,slėpti
1246,verstecken::V,ծածկել,slapstyti
1247,teilen::V,բաժանել,dalyti
1248,teilen::V,բաժանել,padalyti
1249,schicken::V,ուղարկել,sių̃sti
1250,schicken::V,ուղարկել,pasių̃sti
1251,bringen::V,բերել,atnešti
1252,hinzufügen::V,ավելացնել,pridėti
1253,bekommen::V,հայթայթել,gauti
1254,erhalten::V,ստանալ,gauti
1255,nehmen::V,վերցնել,paimti
1256,wählen::V,ընտրել,rinkti
1257,wählen::V,ընտրել,išsirinkti
1258,auswählen::V,գերադասել,išrinkti
1259,bewahren::V,պահպանել,išsaugoti
1260,behindern::V,խոչընդոտել,trukdyti
1261,verderben::V,փչացնել,sugadinti
1262,beschädigen::V,վնասել,žaloti
1263,beschädigen::V,վնասել,gadinti
1264,zerbrechen::V,ջարդել,sukulti
1265,zerbrechen::V,ջարդել,sudaužyti
1266,zerbrechen::V,կոտրել,sukulti
1267,zerbrechen::V,կոտրել,sudaužyti
1268,zerreißen::V,պատռել,perplėšti
1269,zerreißen::V,պատռել,suplėšyti
1270,zerstören::V,քանդել,suardyti
1271,zerstören::V,քանդել,sugriauti
1272,verbrennen::V,այրել,deginti
1273,verbrennen::V,այրել,sudeginti
1274,geben::V,տալ,duoti
1275,geben::V,տալ,paduoti
1276,reichen::V,հանձնել,paduoti
1277,schenken::V,նվիրել,dovanoti
1278,versprechen::V,խոստանալ,žadėti
1279,versprechen::V,խոստանալ,pažadėti
1280,wünschen::V,մաղթել,norėti
1281,wünschen::V,մաղթել,linḱėti
1282,loben::V,գովել,girti
1283,loben::V,գովել,pagirti
1284,küssen::V,համբուրել,bučiuoti
1285,wiegen::V,օրորել,supti
1286,zudecken::V,վրան գցել,užkloti
1287,zudecken::V,վրան գցել,uždengti
1288,wecken::V,զարթնեցնել,žadinti
1289,zeigen::V,ցույց տալ,rodyti
1290,führen::V,ուղեկցել,vesti
1291,führen::V,ուղեկցել,vadovauti
1292,lehren::V,սովորեցնել,mokyti
1293,lehren::V,սովորեցնել,išmokyti
1294,unterrichten::V,ավանդել,dėstyti
1295,aufziehen::V,դաստիարակել,išauginti
1296,leiten::V,ղեկավարել,valdyti
1297,leiten::V,ղեկավարել,vadovauti
1298,leiten::V,կառավարել,valdyti
1299,leiten::V,կառավարել,vadovauti
1300,antreiben::V,շտապեցնել,uiti
1301,antreiben::V,շտապեցնել,raginti
1302,antreiben::V,շտապեցնել,skubinti
1303,lassen::V,ստիպել,paliepti
1304,einladen::V,հրավիրել,kviesti
1305,einladen::V,հրավիրել,pakviesti
1306,vereinigen::V,միացնել,sujungti
1307,vereinigen::V,միացնել,suvienyti
1308,besuchen::V,այցելել,lankyti
1309,besuchen::V,այցելել,aplankyti
1310,treffen::V,հանդիպել,sutikti
1311,treffen::V,հանդիպել,pasitikti
1312,sich versammeln::V,հավաքվել,susirinkti
1313,spielen::V,խաղալ,groti
1314,spielen::V,խաղալ,žaisti
1315,singen::V,երգել,dainuoti
1316,tanzen::V,պարել,šokti
1317,sich trennen::V,ցրվել,skirtis
1318,sich trennen::V,ցրվել,išsiskirti
1319,verlassen::V,լքել,palikti
1320,retten::V,փրկել,gelbėti
1321,bewachen::V,պահել,sergėti
1322,schützen::V,պաշտպանել,ginti
1323,schützen::V,պաշտպանել,apginti
1324,verteidigen::V,պաշտպանել,ginti
1325,verteidigen::V,պաշտպանել,apginti
1326,sich schlagen::V,կռվել,muštis
1327,schießen::V,կրակել,šauti
1328,schießen::V,կրակել,šaudyti
1329,siegen::V,հաղթել,nugalėti
1330,ärgern::V,ձանձրացնել,pykinti
1331,schlagen::V,խփել,mušti
1332,schlagen::V,խփել,smogti
1333,schlagen::V,խփել,trenkti
1334,treten::V,քացի տալ,mygti
1335,stechen::V,խայթել,gelti
1336,stechen::V,խայթել,smeigti
1337,stoßen::V,մղել,stumti
1338,stoßen::V,մղել,pastumti
1339,stehlen::V,գողանալ,vogti
1340,stören::V,խանգարել,trikdyti
1341,belästigen::V,անհանգստացնել,apsunkinti
1342,verbergen::V,թաքցնել,slėpti
1343,verbergen::V,թաքցնել,paslėpti
1344,täuschen::V,խաբել,klaidinti
1345,betrügen::V,խաբել,apgauti
1346,töten::V,սպանել ,žudyti
1347,töten::V,սպանել ,nužudyti
1348,wohnen::V,բնակվել,gyventi
1349,arbeiten::V,աշխատել,dirbti
1350,arbeiten::V,աշխատել,triūsti
1351,sammeln::V,հավաքել,rinkti
1352,pflücken::V,քաղել,skinti
1353,pflücken::V,քաղել,raškyti
1354,jagen::V,որս անել,medžioti
1355,fischen::V,ձուկ բռնել,žvejoti
1356,fassen::V,բռնել,sučiupti
1357,hüten::V,արածեցնել,ganyti
1358,treiben::V,հովուել,ginti
1359,anbinden::V,չուանել,pririšti
1360,füttern::V,կերակրել,šerti
1361,melken::V,կթել,melžti
1362,hacken::V,կոտորել,kapoti
1363,gießen::V,ջրել,lieti
1364,gießen::V,ջրել,laistyti
1365,reifen::V,հասունանալ ,nokti
1366,reifen::V,հասունանալ ,sirpti
1367,zubereiten::V,պատրաստել,ruošti
1368,zubereiten::V,պատրաստել,gaminti
1369,kochen::V,եփել,virti
1370,kochen::V,եփել,virinti
1371,backen::V,թխել,kepti
1372,braten::V,տապակել,kepti
1373,braten::V,տապակել,kepinti
1374,umrühren::V,խառնել,maišyti
1375,umrühren::V,խառնել,pamaišyti
1376,stricken::V,գործել,megzti
1377,nähen::V,կարել,siūti
1378,färben::V,ներկել,dažyti
1379,färben::V,ներկել,nudažyti
1380,reinigen::V,մաքրել,valyti
1381,reinigen::V,մաքրել,švarinti
1382,waschen::V,լվանալ,plauti
1383,waschen::V,լվանալ,mazgoti
1384,waschen::V,լվանալ,skalbti
1385,abwischen::V,սրբել,nušluostyti
1386,spülen::V,ողողել,plauti
1387,spülen::V,ողողել,skalauti
1388,spülen::V,պարզաջրել,plauti
1389,spülen::V,պարզաջրել,skalauti
1390,fegen::V,ավլել,šluoti
1391,kehren::V,ավլել,šluoti
1392,baden::V,լողանալ,maudytis
1393,sich waschen::V,լվացվել,praustis
1394,ausziehen::V,հանել,numauti
1395,ausziehen::V,հանել,nuvilkti
1396,anziehen::V,հագնել,mauti
1397,anziehen::V,հագնել,apsivilkti
1398,sich anziehen::V,հագնվել,rengtis
1399,sich anziehen::V,հագնվել,apsirengti
1400,kämmen::V,սանրել,šukuoti
1401,schmücken::V,զարդարել,puošti
1402,schmücken::V,զարդարել,dabinti
1403,schmücken::V,զարդարել,gražinti
1404,sagen::V,ասել,tarti
1405,sprechen::V,խոսել,kalbėti
1406,reden::V,զրուցել,šnekėti
1407,sich unterhalten::V,խոսակցել,kalbėtis
1408,sich unterhalten::V,խոսակցել,šnekučiuotis
1409,fragen::V,հարցնել,klausti
1410,bitten::V,խնդրել,prašyti
1411,erzählen::V,պատմել,pasakoti
1412,mitteilen::V,հաղորդել,skelbti
1413,mitteilen::V,հաղորդել,pranešti
1414,nennen::V,անվանել,vadinti
1415,nennen::V,անվանել,vardyti
1416,rufen::V,կանչել,šaukti
1417,rufen::V,կանչել,kviesti
1418,prahlen::V,պարծենալ,girtis
1419,übersetzen::V,թարգմանել,versti
1420,übersetzen::V,թարգմանել,išversti
1421,denken::V,մտածել,galvoti
1422,glauben::V,հավատալ,manyti
1423,glauben::V,հավատալ,tikėti
1424,bemerken::V,նկատել,pamatyti
