,Concept_ID,hy,fa
741,geizig::A,կծծի,خسیس
742,klug::A,խելոք,عاقل
743,klug::A,խելոք,باهوش
744,klug::A,ընդունակ,عاقل
745,klug::A,ընդունակ,باهوش
746,geschickt::A,ճարտար,ماهر
747,lieb::A,սիրելի,عزیز
748,lustig::A,զվարթ,شاد
749,lustig::A,զվարթ,خوشحال
750,sanft::A,հեզ,لطیف
751,hungrig::A,քաղցած,گرسنه
752,krank::A,հիվանդ,مریض
753,krank::A,հիվանդ,بیمار
754,nackt::A,մերկ,لخت
755,nackt::A,մերկ,برهنه
756,traurig::A,տխուր,غمگین
757,lebendig::A,կենդանի,زنده
758,gut::A,լավ,خوب
759,schlecht::A,վատ,بد
760,richtig::A,ձիշտ,درست
761,schlimm::A,լղրճուկ,وخيم
762,wahr::A,ճիշտ,درست
763,wahr::A,ճիշտ,حقیقی
764,wahr::A,իրական,درست
765,wahr::A,իրական,حقیقی
766,alt::A,հին,کهنه
767,neu::A,նոր,نو
768,ehemalig::A,նախկին,قبلی
769,alt[Lebewesen]::A,ծեր,پیر
770,alt[Lebewesen]::A,պառավ,پیر
771,jung::A,մատաղ,جوان
772,arm::A,աղքատ,فقیر
773,reich::A,հարուստ,پولدار
774,reich::A,հարուստ,ثروتمند
775,bekannt::A,ծանոթ,آشنا
776,bekannt::A,ծանոթ,معلوم
777,berühmt::A,հայտնի,مشهور
778,berühmt::A,հռչակավոր,مشهور
779,fremd::A,օտար,خارجی
780,fremd::A,օտար,بیگانه
781,verschieden::A,տարբեր,مختلف
782,verschieden::A,տարբեր,متفاوت
783,nah::A,մոտ,نزدیک
784,nah::A,մերձ,نزدیک
785,fern::A,հեռավոր,دور
786,linker::A,ձախ,چپ
787,rechter::A,աջ,راست
788,anderer::A,այլ,دیگر
789,anderer::A,ուրիշ,دیگر
790,erster::A,առաջին,اول
791,zweiter::A,երկրորդ,دوم
792,dritter::A,երրորդ,سوم
793,letzter::A,վերջին,آخر
794,allein::ADV,միայնակ,تنها
795,auf einmal::ADV,միասնաբար,همزمان
796,zusammen::ADV,միասին,باهم
797,zusammen::ADV,իրար հետ,باهم
798,lange::ADV,երկար ժամանակ,مدت‌ها
799,lange::ADV,երկար ժամանակ,مدت زیادی
800,plötzlich::ADV,հանկարծ,ناگهان
801,sofort::ADV,իսկույն,فوراً
802,später::ADV,ավելի ուշ,بعدها
803,später::ADV,հետո,بعدها
804,jetzt::ADV,այժմ,حالا
805,jetzt::ADV,այժմ,اکنون
806,heute::ADV,այսօր,امروز
807,morgen::ADV,վաղը,فردا
808,bald::ADV,շուտով,زود
809,bald::ADV,շուտով,بزودی
810,dann::ADV,ապա,سپس
811,dann::ADV,ապա,آنوقت
812,dann::ADV,հետո,سپس
813,dann::ADV,հետո,آنوقت
814,gestern::ADV,երեկ,دیروز
815,einst::ADV,հին ատեն,وقتی
816,einst::ADV,հին ատեն,زمانی
817,damals::ADV,ատէնին,آنوقت
818,damals::ADV,ատէնին,آنزمان
819,danach::ADV,ապա,بعد
820,danach::ADV,այն ժամանակ,بعد
821,vorher::ADV,առաջ,قبلاً
822,zuerst::ADV,նախ,اول
823,zuerst::ADV,նախ,ابتداء
824,einmal::ADV,մի անգամ,یکدفعه
825,manchmal::ADV,երբեմն,گاهی
826,manchmal::ADV,երբեմն,بعضی اوقات
827,oft::ADV,հաճախ,اغلب
828,immer::ADV,միշտ,همیشه
829,niemals::ADV,երբեք,هرگز
830,hier::ADV,այստեղ,اینجا
831,hierhin::ADV,այստեղ,به اینجا
832,von hier::ADV,այդտեղից,از اینجا
833,dort::ADV,այնտեղ,آنجا
834,dorthin::ADV,այնտեղ,به آنجا
835,geradeaus::ADV,ուղիղ,راست
836,vorwärts::ADV,առաջ,جلو
837,vorwärts::ADV,առաջ,به پیش
838,rückwärts::ADV,դեպի ետ,عقب
839,zurück::ADV,ետ,پس
840,zurück::ADV,ետ,عقب
841,zurück::ADV,ետ,بالعکس
842,unten::ADV,ներքեւում,زیر
843,unten::ADV,ներքեւում,پایین
844,hinab::ADV,ներքեւ,به پایین
845,oben::ADV,վերեւում,بالا
846,hinauf::ADV,վերեւ,به بالا
847,überall::ADV,ամենուր,همه‌جا
848,nicht::ADV,չէ,نه
849,ein wenig::ADV,մի քիչ,کمی
850,kaum::ADV,հազիվ,به سختی
851,sehr::ADV,շատ,خیلی
852,sehr::ADV,շատ,بسیار
853,so::ADV,այդպես,چنین
854,so::ADV,այդպես,اینطور
855,noch::ADV,դեռ,هنوز
856,nur::ADV,միայն,فقط
857,nur::ADV,միայն,تنها
858,schon::ADV,արդեն,قبلاً
859,schon::ADV,արդեն,به این زودی
860,wieder::ADV,նորից,باز
861,wieder::ADV,նորից,دوباره
862,wieder::ADV,դարձյալ,باز
863,wieder::ADV,դարձյալ,دوباره
864,vergebens::ADV,իզուր,بیهوده
865,vor::PRP,դիմացը,در جلوی
866,hinter::PRP,ետեւը,پشت
867,unter::PRP,տակ,تحت
868,durch::PRP,միջով,از وسط
869,durch::PRP,միջով,از ميان
870,neben::PRP,քովը,کنار
871,neben::PRP,քովը,پهلوی
872,zwischen::PRP,միջեւ,بین
873,zwischen::PRP,միջեւ,میان
874,wegen::PRP,պատճառով,برای
875,wegen::PRP,պատճառով,بخاطر
876,wegen::PRP,շնորհից,برای
877,wegen::PRP,շնորհից,بخاطر
878,dies::PRN,սա,این
879,dies::PRN,այս,این
880,das::PRN,դա,آن
881,das::PRN,այդ,آن
882,alles::PRN,ամեն ինչ,تمام
883,alles::PRN,ամեն ինչ,همه‌چیر
884,ich::PRN,ես,من
885,du::PRN,դու,تو
886,er::PRN,նա,او
887,wir::PRN,մենք,ما
888,ihr::PRN,դուք,شما
889,sie::PRN,նրանք,آنها
890,was::FPRN,ինչ,چه
891,wer::FPRN,ով,کی
892,wo::FADV,ուր,کجا
893,wo::FADV,որտեղ,کجا
894,wohin::FADV,դեպի ուր,بکجا
895,wie::FADV,ինչպես,چطور
896,wie::FADV,ինչպես,چگونه
897,warum::FADV,ինչու,چرا
898,warum::FADV,ինչու,برای چه
899,wieviel::FNUM,որչափ,چند
900,wieviel::FNUM,որչափ,چقدر
901,eins::NUM,մեկ,یک
902,zwei::NUM,երկու,دو
903,drei::NUM,երեք,سه
904,vier::NUM,չորս,چهار
905,fünf::NUM,հինգ,پنج
906,sechs::NUM,վեց,شش
907,sieben::NUM,յոթ,هفت
908,acht::NUM,ութ,هشت
909,neun::NUM,ինը,نه
910,zehn::NUM,տասը,ده
911,elf::NUM,տասնմեկ,یازده
912,zwölf::NUM,տասներկու,دوازده
913,zwanzig::NUM,քսան,بیست
914,dreißig::NUM,երեսուն,سی
915,vierzig::NUM,քառասուն,چهل
916,fünfzig::NUM,հիսուն,پنجاه
917,sechzig::NUM,վաթսուն,شصت
918,siebzig::NUM,յոթանասուն,هفتاد
919,achtzig::NUM,ութսուն,هشتاد
920,neunzig::NUM,իննսուն,نود
921,hundert::NUM,հարյուր,صد
922,tausend::NUM,հազար,هزار
923,und::CNJ,ու,و
924,oder::CNJ,կամ,یا
925,stehen::V,կանգնել,ایستادن
926,sitzen::V,նստել,نشستن
927,liegen::V,ստել,خوابیدن
928,liegen::V,ստել,دراز کشیدن
929,hängen::V,կախվել,آویزان بودن
930,werden::V,դառնալ,شدن
931,passieren::V,պատահել,گذشتن
932,passieren::V,պատահել,اتفاق افتادن
933,beginnen::V,սկսվել,شروع شدن
934,enden::V,վերջանալ,تمام شدن
935,wechseln::V,փոխվել,عوض شدن
936,aufgehen[Sonne]::V,բարձրանալ,برآمدن
937,aufgehen[Sonne]::V,բարձրանալ,طلوع کردن
938,aufgehen[Sonne]::V,ելնել ,برآمدن
939,aufgehen[Sonne]::V,ելնել ,طلوع کردن
940,untergehen[Sonne]::V,մտնել,غروب کردن
941,scheinen[Sonne]::V,շողալ,تابیدن
942,scheinen[Sonne]::V,փայլել,تابیدن
943,donnern::V,որոտալ,رعد زدن
944,wehen::V,փչել,دمیدن
945,strömen::V,հոսել,روان شدن
946,fließen::V,հոսել,روان شدن
947,sich drehen::V,պտտվել,چرخیدن
948,schwanken::V,տատանվել,خم و راست شدن
949,schwingen::V,ճոճվել,تاب خوردن
950,schwingen::V,ճոճվել,نوسان کردن
951,fallen::V,ընկնել,افتادن
952,fallen::V,ընկնել,سقوط کردن
953,brennen::V,այրվել,سوزاندن
954,rauchen::V,ծխել,دود کردن
955,regnen::V,անձրեւ գալ,باران آمدن
956,gefrieren::V,սառչել,یخ بستن
957,tauen::V,լկիլ,آب شدن
958,schmelzen::V,հալիլ,آب شدن
959,trocknen::V,չորանալ,خشک شدن
960,sieden::V,եռալ,جوشیدن
961,faulen::V,փտել,فاسد شدن
962,verfaulen::V,նեխել,پوسیدن
963,reißen::V,պատռվել,پاره شدن
964,reißen::V,ճղվել,پاره شدن
965,versinken::V,սուզվել,غرق شدن
966,vergehen::V,անցնել ,گذشتن
967,erscheinen::V,հայտնվել,ظاهر شدن
968,erscheinen::V,երեւալ,ظاهر شدن
969,verschwinden::V,անհետանալ,گم شدن
970,verschwinden::V,անհետանալ,از بین رفتن
971,sinken::V,ընկնել,پایین آمدن
972,abnehmen::V,փոքրանալ,کم شدن
973,zunehmen::V,մեծանալ,زیاد شدن
974,steigen::V,բարձրանալ,بالا رفتن
975,wachsen::V,աճել,قد کشیدن
976,glänzen::V,նշուլել,برق زدن
977,glänzen::V,փայլիլ,برق زدن
978,funkeln::V,փայլատակել,جرقه زدن
979,lärmen::V,աղմուկ հանել,شلوغ کردن
980,läuten::V,զնգալ,زنگ زدن
981,klingeln::V,զնգալ,زنگ زدن
982,klirren::V,զնգզնգալ,جرنگ جرنگ صدا کردن
983,brausen::V,մոլեգնել,طوفانی بودن
984,rauschen::V,սոսափել,خش‌خش کردن
985,klingen::V,հնչել,صدا دادن
986,bellen::V,հաչել,عوعو کردن
987,heulen::V,ոռնալ ,زوزه کشیدن
988,blasen::V,փչել ,فوت کردن
989,pfeifen::V,սուլել,سوت زدن
990,schreien::V,գոռալ ,فریاد زدن
991,stöhnen::V,տնքալ,نالیدن
992,zittern::V,դողալ,لرزیدن
993,leben::V,ապրել,زیستن
994,leben::V,ապրել,زندگی کردن
995,geboren werden::V,ծնվել,متولد شدن
996,atmen::V,շնչել,تنفس کردن
997,trinken::V,խմել,نوشیدن
998,essen::V,ուտել,خوردن
999,schlucken::V,կլանել,بلعیدن
1000,schlucken::V,կլանել,قورت دادن
1001,schlucken::V,կուլ տալ,بلعیدن
1002,schlucken::V,կուլ տալ,قورت دادن
1003,müde werden::V,հոգնել,خسته شدن
1004,einschlafen::V,քուն մտնել,خواب رفتن
1005,schlafen::V,քնել,خوابیدن
1006,aufwachen::V,արթննալ,از خواب بیدار شدن
1007,aufstehen::V,ելլել,بیدار شدن
1008,sich erholen::V,հանգստանալ,استراحت کردن
1009,krank werden::V,հիւանդանալ,مریض شدن
1010,krank sein::V,հիվանդ լինել,بیمار بودن
1011,schmerzen::V,ցավել,درد کردن
1012,husten::V,հազալ,سرفه کردن
1013,genesen::V,ապաքինվել,بهبود یافتن
1014,sterben::V,մեռնել,مردن
1015,sterben::V,վախճանվել,مردن
1016,umkommen::V,կործանվել,کشته شدن
1017,sich bewegen::V,ընթանալ,حرکت کردن
1018,sich rühren::V,շարժվել,تکان خوردن
1019,sich erheben::V,կանգնել,برخواستن
1020,sich erheben::V,վեր կենալ,برخواستن
1021,sich setzen::V,նստել,نشستن
1022,hinfallen::V,ընկնել,زمین خوردن
1023,laufen::V,քայլել,پیاده رفتن
1024,schreiten::V,ճեմել,قدم زدن
1025,spazierengehen::V,շրջագայել,گردش رفتن
1026,eilen::V,շտապել,شتاب کردن
1027,sich beeilen::V,շտապել ,عجله کردن
1028,sausen::V,սլանալ,صفیر کشیدن
1029,rennen::V,վազել,دویدن
1030,springen::V,ցատկել,پریدن
1031,klettern::V,մագլցել,بالا رفتن
1032,schaukeln::V,ճոճվել,تاب خوردن
1033,schaukeln::V,օրորվել,تاب خوردن
1034,kriechen::V,սողալ,خزیدن
1035,schwimmen::V,լողալ,شنا کردن
1036,tauchen::V,սուզվել,غواصی کردن
1037,rudern::V,թիավարել,پارو زدن
1038,fahren::V,ընթանալ,سواره رفتن
1039,fliegen::V,թռչել,پریدن
1040,gehen::V,գնալ,رفتن
1041,weggehen::V,հեռանալ,رفتن
1042,abfahren::V,ճանապարհվել,حرکت کردن
1043,anhalten::V,կանգնել,ایست کردن
1044,hineingehen::V,մտնել,داخل شدن
1045,eintreten::V,մտնել,وارد شدن
1046,kommen::V,գալ,آمدن
1047,ankommen::V,ժամանել,رسیدن
1048,zurückkommen::V,վերադառնալ,برگشتن
1049,bleiben::V,մնալ,ماندن
1050,warten::V,սպասել,منتظر بودن
1051,erwarten::V,սպասել,انتظار داشتن
1052,suchen::V,որոնել,جستجو کردن
1053,finden::V,գտնել,یافتن
1054,finden::V,գտնել,پیدا کردن
1055,versuchen::V,փորձել,سعی کردن
1056,versuchen::V,փորձել,کوشش کردن
1057,vorbereiten::V,պատրաստել,آماده کردن
1058,lieben::V,սիրել,عاشق بودن
1059,mögen::V,հավանել,میل داشتن
1060,mögen::V,հավանել,دوست داشتن
1061,mögen::V,սիրել,میل داشتن
1062,mögen::V,սիրել,دوست داشتن
1063,lachen::V,ծիծաղել,خندیدن
1064,rühren::V,հուզել,به رقت آوردن
1065,weinen::V,լալ,گریه کردن
1066,schimpfen::V,տրտնջալ,فحاشی کردن
1067,schimpfen::V,քրթմնջել,فحاشی کردن
1068,sich ärgern::V,զայրանալ,ناراحت شدن
1069,sich fürchten::V,վախնալ,واهمه کردن
1070,fürchten::V,վախենալ,ترسیدن
1071,fliehen::V,փախչել,گریختن
1072,flüchten::V,փախչել,فرار کردن
1073,sehen::V,տեսնել,دیدن
1074,anschauen::V,դիտել,نگاه کردن
1075,ansehen::V,նայել,تماشا کردن
1076,hören::V,լսել,شنیدن
1077,zuhören::V,ունկնդրել,گوش دادن
1078,probieren::V,համը տեսել,چشیدن
1079,riechen::V,հոտ առնել,بوییدن
1080,riechen::V,հոտ առնել,بو کردن
1081,fühlen::V,զգալ,احساس کردن
1082,scheinen::V,երեւալ,بنظر آمدن
1083,zu sehen sein::V,երեւալ,دیده شدن
1084,vernehmen::V,իմանալ ,شنیدن
1085,frieren::V,մրսել,سرد بودن
1086,tun::V,անել,کردن
1087,können::V,կարողանալ,توانستن
1088,wollen::V,ուզել,خواستن
1089,wollen::V,ցանկանալ,خواستن
1090,anfangen::V,սկսել,شروع کردن
1091,beenden::V,վերջացնել,تمام کردن
1092,beenden::V,վերջացնել,پایان دادن
1093,aufhören::V,դադարել,دست کشیدن
1094,gelingen::V,հաջողվել,موفق شدن
1095,gelingen::V,գլուխ գալ,موفق شدن
1096,geraten::V,ստացվել,نتیجه دادن
1097,öffnen::V,բաց անել,گشودن
1098,öffnen::V,բաց անել,باز کردن
1099,schließen::V,փակել ,بستن
1100,schließen::V,փակել ,قفل کردن
1101,stellen::V,դնել,گذاردن
1102,setzen::V,նստեցնել,نشاندن
1103,legen::V,դնել,گذاشتن
1104,berühren::V,դիպչել,دست زدن
1105,berühren::V,դիպչել,لمس کردن
1106,berühren::V,շոշափել,دست زدن
1107,berühren::V,շոշափել,لمس کردن
1108,verbinden::V,շաղկապել,وصل کردن
1109,bedecken::V,ծածկել,پوشاندن
1110,aufhängen::V,կախել,آویختن
1111,anzünden::V,վառել,سوزاندن
1112,aufheben::V,վերցնել,برداشتن
1113,aufheben::V,վերցնել,بلند کردن
1114,zurücklassen::V,թողնել,گذاشتن
1115,verlieren::V,կորցնել,گم کردن
1116,fallen lassen::V,գցել,انداختن
1117,machen::V,անել,کردن
1118,machen::V,անել,ساختن
1119,herstellen::V,արտադրել,ساختن
1120,herstellen::V,արտադրել,تولید کردن
1121,bauen::V,կառուցել,ساختن
1122,bauen::V,կառուցել,بنا کردن
1123,reparieren::V,նորոգել,درست کردن
1124,reparieren::V,նորոգել,تعمیر کردن
1125,verbessern::V,բարելավել,بهتر کردن
1126,ändern::V,փոխել,تغییر دادن
1127,graben::V,փորել,کندن
1128,graben::V,փորել,گود کردن
1129,beugen::V,ծռել,کج کردن
1130,biegen::V,թեքել,خم کردن
1131,drehen::V,ոլորել,چرخاندن
1132,wenden::V,պտտել,برگرداندن
1133,umdrehen::V,շրջել,برگرداندن
1134,heben::V,բարձրացնել,برداشتن
1135,hochheben::V,բարձրացնել,برآوردن
1136,hochheben::V,բարձրացնել,بلند کردن
1137,ergreifen::V,վարակվել,گرفتن
1138,halten::V,բռնել,نگاه داشتن
1139,drücken::V,ճնշել,فشار دادن
1140,drücken::V,ճնշել,فشار آوردن
1141,schieben::V,հրել,هل دادن
1142,kratzen::V,քերել,خاریدن
1143,lecken::V,լիզել,لیسیدن
1144,beißen::V,կծել,گاز زدن
1145,abreißen::V,պոկել,پاره کردن
1146,abschneiden::V,կտրել ,بریدن
1147,abschneiden::V,կտրել ,قطع کردن
1148,binden::V,կապել,بستن
1149,stecken::V,խրել,فرو کردن
1150,brechen::V,կոտրել ,شکستن
1151,klopfen::V,թակել,کوبیدن
1152,hauen::V,ծեծել,زدن
1153,kleben::V,կպցնել,چسباندن
1154,reiben::V,շփել,مالش دادن
1155,streichen::V,վրան քսել,مالیدن
1156,schleifen::V,սրել ,تیز کردن
1157,schneiden::V,կտրել,چیدن
1158,schneiden::V,կտրել,بریدن
1159,rütteln::V,ցնցել,لرزاندن
1160,rütteln::V,ցնցել,تکان دادن
1161,schütteln::V,թափահարել,تکان دادن
1162,schwenken::V,ճոճել,تاب دادن
1163,schütten::V,լցնել,ریختن
1164,füllen::V,լիքը լցնել,پر کردن
1165,einwickeln::V,փաթաթել,پیچیدن
1166,tragen::V,կրել,بردن
1167,tragen::V,կրել,حمل کردن
1168,tragen::V,տանել,بردن
1169,tragen::V,տանել,حمل کردن
1170,schleppen::V,քաշել,کشیدن
1171,ziehen::V,ձգել,کشیدن
1172,ziehen::V,քաշել,کشیدن
1173,aufbewahren::V,պահել ,نگهداری کردن
1174,werfen::V,նետել,انداختن
1175,werfen::V,նետել,پرتاب کردن
1176,packen::V,հափշտակել,گرفتن
1177,verstecken::V,ծածկել,قایم کردن
1178,verstecken::V,ծածկել,پنهان کردن
1179,teilen::V,բաժանել,قسمت کردن
1180,teilen::V,բաժանել,تقسیم کردن
1181,schicken::V,ուղարկել,فرستادن
1182,schicken::V,ուղարկել,ارسال کردن
1183,bringen::V,բերել,آوردن
1184,hinzufügen::V,ավելացնել,افزودن
1185,hinzufügen::V,ավելացնել,اضافه کردن
1186,bekommen::V,հայթայթել,گرفتن
1187,erhalten::V,ստանալ,دریافت کردن
1188,nehmen::V,վերցնել,گرفتن
1189,nehmen::V,վերցնել,برداشتن
1190,wählen::V,ընտրել,انتخاب کردن
1191,auswählen::V,գերադասել,برگزیدن
1192,bewahren::V,պահպանել,حفظ کردن
1193,bewahren::V,պահպանել,حفاظت کردن
1194,behindern::V,խոչընդոտել,مانع بودن
1195,verderben::V,փչացնել,از بین بردن
1196,beschädigen::V,վնասել,صدمه زدن
1197,zerbrechen::V,ջարդել,شکستن
1198,zerbrechen::V,կոտրել,شکستن
1199,zerreißen::V,պատռել,دریدن
1200,zerreißen::V,պատռել,پاره کردن
1201,zerstören::V,քանդել,خراب کردن
1202,zerstören::V,քանդել,ویران کردن
1203,verbrennen::V,այրել,سوزاندن
1204,geben::V,տալ,دادن
1205,reichen::V,հանձնել,دادن
1206,schenken::V,նվիրել,هدیه دادن
1207,versprechen::V,խոստանալ,قول دادن
1208,versprechen::V,խոստանալ,وعده دادن
1209,wünschen::V,մաղթել,آرزو کردن
1210,loben::V,գովել,ستایش کردن
1211,küssen::V,համբուրել,بوسیدن
1212,wiegen::V,օրորել,نوسان کردن
1213,zudecken::V,վրան գցել,پوشاندن
1214,wecken::V,զարթնեցնել,بیدار کردن
1215,zeigen::V,ցույց տալ,نشان دادن
1216,führen::V,ուղեկցել,رهنمائی کردن
1217,lehren::V,սովորեցնել,آموختن
1218,lehren::V,սովորեցնել,یاد دادن
1219,unterrichten::V,ավանդել,درس دادن
1220,unterrichten::V,ավանդել,تدریس کردن
1221,aufziehen::V,դաստիարակել,تربیت کردن
1222,leiten::V,ղեկավարել,اداره کردن
1223,leiten::V,կառավարել,اداره کردن
1224,antreiben::V,շտապեցնել,عجله دادن
1225,lassen::V,ստիպել,وادار کردن
1226,einladen::V,հրավիրել,دعوت کردن
1227,einladen::V,հրավիրել,مهمان کردن
1228,vereinigen::V,միացնել,یکی کردن
1229,vereinigen::V,միացնել,متحد کردن
1230,besuchen::V,այցելել,دیدار کردن
1231,treffen::V,հանդիպել,ملاقات کردن
1232,sich versammeln::V,հավաքվել,جمع شدن
1233,spielen::V,խաղալ,بازی کردن
1234,singen::V,երգել,آواز خواندن
1235,tanzen::V,պարել,رقصیدن
1236,sich trennen::V,ցրվել,جدا شدن
1237,verlassen::V,լքել,ترک کردن
1238,retten::V,փրկել,نجات دادن
1239,bewachen::V,պահել,حراست کردن
1240,schützen::V,պաշտպանել,حفظ کردن
1241,verteidigen::V,պաշտպանել,دفاع کردن
1242,sich schlagen::V,կռվել,کتک‌کاری کردن
1243,schießen::V,կրակել,تیر زدن
1244,siegen::V,հաղթել,پیروز شدن
1245,ärgern::V,ձանձրացնել,ناراحت کردن
1246,schlagen::V,խփել,زدن
1247,schlagen::V,խփել,کوبیدن
1248,treten::V,քացի տալ,لگد زدن
1249,stechen::V,խայթել,چاقو زدن
1250,stoßen::V,մղել,هل دادن
1251,stehlen::V,գողանալ,دزدیدن
1252,stören::V,խանգարել,مزاحم شدن
1253,belästigen::V,անհանգստացնել,زحمت دادن
1254,verbergen::V,թաքցնել,پنهان کردن
1255,täuschen::V,խաբել,گول زدن
1256,täuschen::V,խաբել,فریب دادن
1257,betrügen::V,խաբել,گول زدن
1258,betrügen::V,խաբել,فریب دادن
1259,töten::V,սպանել ,کشتن
1260,wohnen::V,բնակվել,منزل داشتن
1261,wohnen::V,բնակվել,سکونت داشتن
1262,arbeiten::V,աշխատել,کار کردن
1263,sammeln::V,հավաքել,جمع کردن
1264,pflücken::V,քաղել,چیدن
1265,jagen::V,որս անել,شکار کردن
1266,fischen::V,ձուկ բռնել,صید کردن
1267,fischen::V,ձուկ բռնել,ماهی‌گیری کردن
1268,fassen::V,բռնել,گرفتن
1269,hüten::V,արածեցնել,چراندن
1270,hüten::V,արածեցնել,مراقبت کردن
1271,treiben::V,հովուել,راندن
1272,anbinden::V,չուանել,متصل کردن
1273,füttern::V,կերակրել,غذا دادن
1274,melken::V,կթել,دوشیدن
1275,hacken::V,կոտորել,خرد کردن
1276,gießen::V,ջրել,ریختن
1277,reifen::V,հասունանալ ,رسیدن
1278,zubereiten::V,պատրաստել,طبخ کردن
1279,zubereiten::V,պատրաստել,آماده کردن
1280,kochen::V,եփել,پختن
1281,kochen::V,եփել,آشپزی کردن
1282,backen::V,թխել,پختن
1283,braten::V,տապակել,سرخ کردن
1284,umrühren::V,խառնել,هم زدن
1285,stricken::V,գործել,بافتن
1286,nähen::V,կարել,دوختن
1287,färben::V,ներկել,رنگ زدن
1288,reinigen::V,մաքրել,پاک کردن
1289,reinigen::V,մաքրել,تمیز کردن
1290,waschen::V,լվանալ,شستن
1291,abwischen::V,սրբել,زدودن
1292,spülen::V,ողողել,شستن
1293,spülen::V,պարզաջրել,شستن
1294,fegen::V,ավլել,جارو کردن
1295,kehren::V,ավլել,جارو کردن
1296,baden::V,լողանալ,شنا کردن
1297,baden::V,լողանալ,حمام کردن
1298,sich waschen::V,լվացվել,شستشو کردن
1299,ausziehen::V,հանել,درآوردن
1300,anziehen::V,հագնել,پوشیدن
1301,sich anziehen::V,հագնվել,لباس پوشیدن
1302,kämmen::V,սանրել,شانه زدن
1303,schmücken::V,զարդարել,زینت دادن
1304,sagen::V,ասել,گفتن
1305,sprechen::V,խոսել,حرف زدن
1306,sprechen::V,խոսել,صحبت کردن
1307,reden::V,զրուցել,حرف زدن
1308,reden::V,զրուցել,صحبت کردن
1309,sich unterhalten::V,խոսակցել,گپ زدن
1310,fragen::V,հարցնել,پرسیدن
1311,fragen::V,հարցնել,سؤال کردن
1312,bitten::V,խնդրել,خواهش کردن
1313,bitten::V,խնդրել,درخواست کردن
1314,erzählen::V,պատմել,نقل کردن
1315,erzählen::V,պատմել,حکایت کردن
1316,mitteilen::V,հաղորդել,خبر دادن
1317,nennen::V,անվանել,نامیدن
1318,rufen::V,կանչել,صدا کردن
1319,prahlen::V,պարծենալ,پز آمدن
1320,übersetzen::V,թարգմանել,ترجمه کردن
1321,denken::V,մտածել,فکر کردن
1322,glauben::V,հավատալ,باور کردن
1323,glauben::V,հավատալ,عقیده داشتن
1324,bemerken::V,նկատել,متوجه شدن
1325,erkennen::V,ճանաչել,شناختن
1326,erkennen::V,ճանաչել,تشخیص دادن
1327,begreifen::V,հասկանալ,فهمیدن
1328,begreifen::V,հասկանալ,درک کردن
1329,verstehen::V,ըմբռնել,فهمیدن
1330,lernen::V,սովորել,آموختن
1331,lernen::V,սովորել,یاد گرفتن
1332,wissen::V,իմանալ,دانستن
1333,sich erinnern an::V,հիշել,به یاد آوردن
1334,sich erinnern an::V,մտաբերել,به یاد آوردن
1335,vergessen::V,մոռանալ,فراموش کردن
1336,messen::V,չափել,اندازه گرفتن
1337,zählen::V,թվել,شمردن
1338,zählen::V,հաշվել,شمردن
1339,rechnen::V,հաշվել,حساب کردن
1340,rechnen::V,հաշվարկել,حساب کردن
1341,lesen::V,կարդալ,خواندن
1342,malen::V,նկարել,نقاشی کردن
1343,zeichnen::V,գծել,کشیدن
1344,zeichnen::V,գծել,رسم کردن
1345,schreiben::V,գրել,نوشتن
1346,besitzen::V,ունենալ,داشتن
1347,besitzen::V,տեր լինել,داشتن
1348,kaufen::V,գնել,خریدن
1349,kaufen::V,գնել,خرید کردن
1350,verkaufen::V,վաճառել,فروختن
1351,bezahlen::V,վճարել,پرداختن
1352,zahlen::V,վճարել,پرداخت کردن
1353,beherrschen::V,ղեկավարել,مسلط بودن
1354,ertragen::V,դիմանալ,تحمل کردن
1355,Horn::N,,شاخ
1356,fangen::V,,گرفتن
