,Concept_ID,sah,se
68,Schnurrbart::N,уос бытыга,njunjevuolskávttjá
69,Schnurrbart::N,уос бытыга,seamu
70,Schnurrbart::N,уос бытыга,siämu
71,Schnurrbart::N,уос бытыга,ää´bben
72,Schnurrbart::N,уос бытыга,о̄а̄бпан
73,Bart::N,сэҥийэ бытыга,skaavtja
74,Bart::N,сэҥийэ бытыга,skaavtjoe
75,Bart::N,сэҥийэ бытыга,skávttjá
76,Bart::N,сэҥийэ бытыга,seamu
77,Bart::N,сэҥийэ бытыга,siämu
78,Bart::N,сэҥийэ бытыга,seäm
79,Bart::N,сэҥийэ бытыга,ся̄м
80,Kinn::N,сэҥийэ,gaejpie
81,Kinn::N,сэҥийэ,gájbbe
82,Kinn::N,сэҥийэ,gáibi
83,Kinn::N,сэҥийэ,käibi
84,Kinn::N,сэҥийэ,käi´bb
85,Kinn::N,сэҥийэ,ка̄ййп
86,Kiefer[Anatomie]::N,сыҥаах,gaejpie
87,Kiefer[Anatomie]::N,сыҥаах,oalol
88,Kiefer[Anatomie]::N,сыҥаах,oaloldákte
89,Kiefer[Anatomie]::N,сыҥаах,gáibi
90,Kiefer[Anatomie]::N,сыҥаах,uá'lultähti
91,Kiefer[Anatomie]::N,сыҥаах,vuâl'lõš
92,Kiefer[Anatomie]::N,сыҥаах,вуаллнешш
93,Kehle::N,тамах,gealoe
94,Kehle::N,тамах,tjåttå
95,Kehle::N,тамах,njiello
96,Kehle::N,тамах,čotta
97,Kehle::N,тамах,čuudâ
98,Kehle::N,тамах,čoodd
99,Kehle::N,тамах,чонт
100,Kehle::N,тамах,кэ̄ҏс
101,Kehle::N,күөмэй,gealoe
102,Kehle::N,күөмэй,tjåttå
103,Kehle::N,күөмэй,njiello
104,Kehle::N,күөмэй,čotta
105,Kehle::N,күөмэй,čuudâ
106,Kehle::N,күөмэй,čoodd
107,Kehle::N,күөмэй,чонт
108,Kehle::N,күөмэй,кэ̄ҏс
109,Hals::N,моой,tjeapohke
110,Hals::N,моой,tjiebet
111,Hals::N,моой,čeabet
112,Hals::N,моой,čiäppát
113,Hals::N,моой,čeäppat
114,Hals::N,моой,ча̄пэх
115,Genick::N,кэтэх,tjovrese
116,Genick::N,кэтэх,nisske
117,Genick::N,кэтэх,niehkki
118,Genick::N,кэтэх,niski
119,Genick::N,кэтэх,niek'ki
120,Genick::N,кэтэх,nji´šǩǩmaadd
121,Genick::N,кэтэх,нышшькмоант
122,Kopf::N,бас,åejjie
123,Kopf::N,бас,oajvve
124,Kopf::N,бас,oaivi
125,Kopf::N,бас,uái'vi
126,Kopf::N,бас,vuei´vv
127,Kopf::N,бас,вуэййв
128,Rücken::N,көҕүс,rudtje
129,Rücken::N,көҕүс,hárddo
130,Rücken::N,көҕүс,tjavelk
131,Rücken::N,көҕүс,sealgi
132,Rücken::N,көҕүс,selgi
133,Rücken::N,көҕүс,čielgi
134,Rücken::N,көҕүс,seä´lǧǧ
135,Rücken::N,көҕүс,се̄лльк
136,Bauch::N,ис,tjåejjie
137,Bauch::N,ис,tjoajvve
138,Bauch::N,ис,čoavji
139,Bauch::N,ис,čuáv'ji
140,Bauch::N,ис,čåu´jj
141,Bauch::N,ис,чо̄ввьй
142,Nabel::N,киин,naepie
143,Nabel::N,киин,náhpe
144,Nabel::N,киин,náhpi
145,Nabel::N,киин,nääpi
146,Nabel::N,киин,nää´pp
147,Nabel::N,киин,на̄бпь
148,Busen::N,эмиий,boenge
149,Busen::N,эмиий,bållå
150,Busen::N,эмиий,čižži
151,Busen::N,эмиий,njamma
152,Busen::N,эмиий,njižže
153,Busen::N,эмиий,nje´ǯǯ
154,Busen::N,эмиий,раннҍт
155,Brust::N,түөс,mïelke
156,Brust::N,түөс,radde
157,Brust::N,түөс,mielgga
158,Brust::N,түөс,raddi
159,Brust::N,түөс,radde
160,Brust::N,түөс,râ´dd
161,Brust::N,түөс,раннҍт
162,Schulter::N,сарын,åelkie
163,Schulter::N,сарын,oalgge
164,Schulter::N,сарын,hárdu
165,Schulter::N,сарын,ärdee
166,Schulter::N,сарын,uál'gi
167,Schulter::N,сарын,a´rddi
168,Schulter::N,сарын,vuä´lǧǧ
169,Schulter::N,сарын,вуэллык
170,Arm::N,илии,gïete
171,Arm::N,илии,giehta
172,Arm::N,илии,giehta
173,Arm::N,илии,kietâ
174,Arm::N,илии,kie'tâkaaṿâ
175,Arm::N,илии,ǩiõtt
176,Arm::N,илии,кӣдт
177,Ellenbogen::N,тоҕонох,gernjere
178,Ellenbogen::N,тоҕонох,garŋŋel
179,Ellenbogen::N,тоҕонох,gargŋil
180,Ellenbogen::N,тоҕонох,käŋŋir
181,Ellenbogen::N,тоҕонох,kõõnjâr
182,Ellenbogen::N,тоҕонох,карьнэль
183,Hand::N,илии,gïete
184,Hand::N,илии,giehta
185,Hand::N,илии,giehta
186,Hand::N,илии,kietâ
187,Hand::N,илии,ǩiõtt
188,Hand::N,илии,кӣдт
189,Handfläche::N,ытыс,gïeten-låapoe
190,Handfläche::N,ытыс,giehtavuodo
191,Handfläche::N,ытыс,tjårmmåvuodo
192,Handfläche::N,ытыс,giehtaloahpu
193,Handfläche::N,ытыс,kiämád
194,Handfläche::N,ытыс,kuámmir
195,Handfläche::N,ытыс,kuä´m'mer
196,Handfläche::N,ытыс,ǩiõttǩeä´m'men
197,Handfläche::N,ытыс,ко̄а̄ллдэгк
198,Handfläche::N,ытыс,кӣдткоалдэгк
199,Finger::N,тарбах,soerme
200,Finger::N,тарбах,tjuvdde
201,Finger::N,тарбах,suorbma
202,Finger::N,тарбах,čuvde
203,Finger::N,тарбах,suor'mâ
204,Finger::N,тарбах,suõrmm
205,Finger::N,тарбах,це̄ххп
206,Fingernagel::N,тыҥырах,gadtse
207,Fingernagel::N,тыҥырах,guehpere
208,Fingernagel::N,тыҥырах,gadtsa
209,Fingernagel::N,тыҥырах,gazza
210,Fingernagel::N,тыҥырах,kozzâ
211,Fingernagel::N,тыҥырах,kõʒʒ
212,Fingernagel::N,тыҥырах,кэ̄ннц
213,Nagel[Anatomie]::N,тыҥырах,gadtse
214,Nagel[Anatomie]::N,тыҥырах,guehpere
215,Nagel[Anatomie]::N,тыҥырах,gadtsa
216,Nagel[Anatomie]::N,тыҥырах,gazza
217,Nagel[Anatomie]::N,тыҥырах,kozzâ
218,Nagel[Anatomie]::N,тыҥырах,kõʒʒ
219,Nagel[Anatomie]::N,тыҥырах,кэ̄ннц
220,Zeh::N,тарбах,tjiehtjere
221,Zeh::N,тарбах,juolggetjuvdde
222,Zeh::N,тарбах,juolgesuorbma
223,Zeh::N,тарбах,jyel'gisuor'mâ
224,Zeh::N,тарбах,jue´lǧǧsuõrmm
225,Zeh::N,тарбах,ю̄лльк-це̄һп
226,Fuß::N,уллуҥах,juelkie
227,Fuß::N,уллуҥах,juolgge
228,Fuß::N,уллуҥах,juolgi
229,Fuß::N,уллуҥах,jyel'gi
230,Fuß::N,уллуҥах,jue´lǧǧ
231,Fuß::N,уллуҥах,ла̄бпь
232,Ferse::N,тилэх,båetskie
233,Ferse::N,тилэх,boasske
234,Ferse::N,тилэх,šušmi
235,Ferse::N,тилэх,šušme
236,Ferse::N,тилэх,jue´lǧǧkädd
237,Ferse::N,тилэх,ка̄ннт
238,Knie::N,тобук,boelve
239,Knie::N,тобук,buolvva
240,Knie::N,тобук,čibbi
241,Knie::N,тобук,veaŋki
242,Knie::N,тобук,iidâ
243,Knie::N,тобук,puõlvv
244,Knie::N,тобук,пуллв
245,Knie::N,дьилбэк,boelve
246,Knie::N,дьилбэк,buolvva
247,Knie::N,дьилбэк,čibbi
248,Knie::N,дьилбэк,veaŋki
249,Knie::N,дьилбэк,iidâ
250,Knie::N,дьилбэк,puõlvv
251,Knie::N,дьилбэк,пуллв
252,Oberschenkel::N,уллук,ruaksja
253,Oberschenkel::N,уллук,tjibbe
254,Oberschenkel::N,уллук,gassaváhkká
255,Oberschenkel::N,уллук,badjeváhkáa
256,Oberschenkel::N,уллук,čuár'bpeeḷi
257,Oberschenkel::N,уллук,če´bb
258,Oberschenkel::N,уллук,чуаррбе̄лль
259,Oberschenkel::N,өттүк,ruaksja
260,Oberschenkel::N,өттүк,tjibbe
261,Oberschenkel::N,өттүк,gassaváhkká
262,Oberschenkel::N,өттүк,badjeváhkáa
263,Oberschenkel::N,өттүк,čuár'bpeeḷi
264,Oberschenkel::N,өттүк,če´bb
265,Oberschenkel::N,өттүк,чуаррбе̄лль
266,Bein::N,атах,juelkie
267,Bein::N,атах,juolgge
268,Bein::N,атах,juolgi
269,Bein::N,атах,jyel'gi
270,Bein::N,атах,jue´lǧǧ
271,Bein::N,атах,ю̄лльк
272,Körper::N,бэйэ,kråahpe
273,Körper::N,бэйэ,rumáj
274,Körper::N,бэйэ,rumaš
275,Körper::N,бэйэ,ruumâš
276,Körper::N,бэйэ,rå´pp
277,Körper::N,бэйэ,лышшьк
278,Körper::N,бэйэ,роаӈӈьк
279,Haut::N,тирии,njaltja
280,Haut::N,тирии,lijkke
281,Haut::N,тирии,tjuobma
282,Haut::N,тирии,liiki
283,Haut::N,тирии,liške
284,Haut::N,тирии,le´šǩǩ
285,Haut::N,тирии,лышшьк
286,Blut::N,хаан,vïrre
287,Blut::N,хаан,maelie
288,Blut::N,хаан,varra
289,Blut::N,хаан,varra
290,Blut::N,хаан,vorrâ
291,Blut::N,хаан,võrr
292,Blut::N,хаан,вэ̄рр
293,Ader::N,вена,åerie
294,Ader::N,вена,aajroe
295,Ader::N,вена,suodna
296,Ader::N,вена,varrasuotna
297,Ader::N,вена,suoṇâ
298,Ader::N,вена,suõnn
299,Ader::N,вена,сӯнн
300,Ader::N,күөх_тымыр,åerie
301,Ader::N,күөх_тымыр,aajroe
302,Ader::N,күөх_тымыр,suodna
303,Ader::N,күөх_тымыр,varrasuotna
304,Ader::N,күөх_тымыр,suoṇâ
305,Ader::N,күөх_тымыр,suõnn
306,Ader::N,күөх_тымыр,сӯнн
307,Sehne::N,иҥиир,soene
308,Sehne::N,иҥиир,gåårtenje
309,Sehne::N,иҥиир,suodna
310,Sehne::N,иҥиир,suotna
311,Sehne::N,иҥиир,suoṇâ
312,Sehne::N,иҥиир,suõnn
313,Sehne::N,иҥиир,сӯнн
314,Knochen::N,уҥуох,måara
315,Knochen::N,уҥуох,måaroe
316,Knochen::N,уҥуох,dákte
317,Knochen::N,уҥуох,dákti
318,Knochen::N,уҥуох,tähti
319,Knochen::N,уҥуох,tä´htt
320,Knochen::N,уҥуох,та̄ххт
321,Knochen::N,уҥуох,та̄ффьт
322,Knochen::N,уҥгуох,måara
323,Knochen::N,уҥгуох,måaroe
324,Knochen::N,уҥгуох,dákte
325,Knochen::N,уҥгуох,dákti
326,Knochen::N,уҥгуох,tähti
327,Knochen::N,уҥгуох,tä´htt
328,Knochen::N,уҥгуох,та̄ххт
329,Knochen::N,уҥгуох,та̄ффьт
330,Gehirn::N,мэйии,aajla
331,Gehirn::N,мэйии,vuojŋam
332,Gehirn::N,мэйии,vuoigŋašat
333,Gehirn::N,мэйии,vuoi'ŋâšeh
334,Gehirn::N,мэйии,vuo'ivâšneh
335,Gehirn::N,мэйии,vuõivâšn
336,Gehirn::N,мэйии,вуэййвэшна
337,Herz::N,сүрэх,vaajmoe
338,Herz::N,сүрэх,tsåhke
339,Herz::N,сүрэх,váibmu
340,Herz::N,сүрэх,váimu
341,Herz::N,сүрэх,čââ´đ
342,Herz::N,сүрэх,кӯттҌк
343,Magen::N,куртах,tjåejjie
344,Magen::N,куртах,tjoajvve
345,Magen::N,куртах,čoavji
346,Magen::N,куртах,čuáv'ji
347,Magen::N,куртах,čåu´jj
348,Magen::N,куртах,чо̄ввьй
349,Leber::N,быар,mueksie
350,Leber::N,быар,librre
351,Leber::N,быар,vuoivvas
352,Leber::N,быар,vuoivâs
353,Leber::N,быар,vuõivâs
354,Leber::N,быар,вуйвас
355,Atem::N,тыын,voejngehtasse
356,Atem::N,тыын,båssånis
357,Atem::N,тыын,vuojŋadahka
358,Atem::N,тыын,vuoiŋŋahat
359,Atem::N,тыын,vuo'iŋâstim
360,Atem::N,тыын,jiõg'g
361,Atem::N,тыын,вӯйнас
362,Atem::N,тыын,вӯййнмушш
363,Hunger::N,аас,nielkie
364,Hunger::N,аас,nielgge
365,Hunger::N,аас,nealgi
366,Hunger::N,аас,nelgi
367,Hunger::N,аас,neä´lǧǧ
368,Hunger::N,аас,не̄лльк
369,Träne::N,харах уута,gïknjele
370,Träne::N,харах уута,ganjál
371,Träne::N,харах уута,ganjal
372,Träne::N,харах уута,koonjâl
373,Träne::N,харах уута,kõõnjâl
374,Träne::N,харах уута,кэ̄нял
375,Geschmack::N,амтан,aelmie
376,Geschmack::N,амтан,muosse
377,Geschmack::N,амтан,smáhkka
378,Geschmack::N,амтан,máhku
379,Geschmack::N,амтан,smáhkka
380,Geschmack::N,амтан,mááhu
381,Geschmack::N,амтан,smakkâ
382,Geschmack::N,амтан,njõõd
383,Geschmack::N,амтан,smääkk
384,Geschmack::N,амтан,ня̄лльк
385,Geruch::N,сыт,haaje
386,Geruch::N,сыт,habjja
387,Geruch::N,сыт,hádja
388,Geruch::N,сыт,opsâ
389,Geruch::N,сыт,haajâ
390,Geruch::N,сыт,õpss
391,Geruch::N,сыт,haajj
392,Geruch::N,сыт,апс
393,Geruch::N,сыт,лэ̄гк
394,Schlaf::N,утуйуу,nahkerh
395,Schlaf::N,утуйуу,nager
396,Schlaf::N,утуйуу,oados
397,Schlaf::N,утуйуу,nagir
398,Schlaf::N,утуйуу,naṿer
399,Schlaf::N,утуйуу,nââ´er
400,Schlaf::N,утуйуу,нагерь
401,Traum::N,түүл,nahkere
402,Traum::N,түүл,niehko
403,Traum::N,түүл,niehku
404,Traum::N,түүл,naṿer
405,Traum::N,түүл,nââ´er
406,Traum::N,түүл,нагерь
407,Himmel::N,халлаан,elmie
408,Himmel::N,халлаан,almme
409,Himmel::N,халлаан,albmi
410,Himmel::N,халлаан,alme
411,Himmel::N,халлаан,â´lmm
412,Himmel::N,халлаан,алльм
413,Sonne::N,күн,biejjie
414,Sonne::N,күн,bæjvásj
415,Sonne::N,күн,beaivváš
416,Sonne::N,күн,peivi
417,Sonne::N,күн,piäiváš
418,Sonne::N,күн,pei´vv
419,Sonne::N,күн,пе̄ййв
420,Mond::N,ый,aske
421,Mond::N,ый,mánno
422,Mond::N,ый,mánnu
423,Mond::N,ый,máánu
424,Mond::N,ый,mään
425,Mond::N,ый,ма̄нн
426,Stern::N,сулус,daasta
427,Stern::N,сулус,naestie
428,Stern::N,сулус,násste
429,Stern::N,сулус,násti
430,Stern::N,сулус,täsni
431,Stern::N,сулус,tä´snn
432,Stern::N,сулус,та̄ссьт
433,Luft::N,салгын,elmie
434,Luft::N,салгын,ájmmo
435,Luft::N,салгын,áibmu
436,Luft::N,салгын,áimu
437,Luft::N,салгын,šõŋŋ
438,Luft::N,салгын,вӯйнас
439,Wind::N,тыал,bïegke
440,Wind::N,тыал,biegga
441,Wind::N,тыал,biegga
442,Wind::N,тыал,pieg'gâ
443,Wind::N,тыал,piõg'g
444,Wind::N,тыал,пӣӈӈк
445,Welle::N,долгун,baaroe
446,Welle::N,долгун,bárro
447,Welle::N,долгун,bárru
448,Welle::N,долгун,pááṛu
449,Welle::N,долгун,päärr
450,Welle::N,долгун,нэ̄ммп
451,Welle::N,балхаан,baaroe
452,Welle::N,балхаан,bárro
453,Welle::N,балхаан,bárru
454,Welle::N,балхаан,pááṛu
455,Welle::N,балхаан,päärr
456,Welle::N,балхаан,нэ̄ммп
457,Wasser::N,уу,tjaetsie
458,Wasser::N,уу,tjáhtje
459,Wasser::N,уу,čáhci
460,Wasser::N,уу,čääci
461,Wasser::N,уу,čää´cc
462,Wasser::N,уу,ча̄дзь
463,Stein::N,таас,gierkie
464,Stein::N,таас,giergge
465,Stein::N,таас,geađgi
466,Stein::N,таас,keđgi
467,Stein::N,таас,ǩeä´dǧǧ
468,Stein::N,таас,ке̄ддҌк
469,Boden::N,сир,betnie
470,Boden::N,сир,ednam
471,Boden::N,сир,bodni
472,Boden::N,сир,vuođđu
473,Boden::N,сир,ponne
474,Boden::N,сир,vuáđ̣u
475,Boden::N,сир,vuâđđ
476,Boden::N,сир,лаввьн
477,Boden::N,сир,е̄ммьне
478,Erde::N,буор,jåarta
479,Erde::N,буор,mueltie
480,Erde::N,буор,ednam
481,Erde::N,буор,mållde
482,Erde::N,буор,eana
483,Erde::N,буор,eennâm
484,Erde::N,буор,mädd
485,Erde::N,буор,jânnam
486,Erde::N,буор,е̄ммьне
487,Staub::N,быыл,heblie
488,Staub::N,быыл,tsumhtsie
489,Staub::N,быыл,dubme
490,Staub::N,быыл,dopmu
491,Staub::N,быыл,kovjâ
492,Staub::N,быыл,põõ´l
493,Staub::N,быыл,кэ̄ббьй
494,Rauch::N,буруо,soeve
495,Rauch::N,буруо,suovva
496,Rauch::N,буруо,suovva
497,Rauch::N,буруо,suoṿâ
498,Rauch::N,буруо,suõvv
499,Rauch::N,буруо,сӯвв
500,Funke::N,кыым,naestie
501,Funke::N,кыым,tjuonam
502,Funke::N,кыым,čuotnan
503,Funke::N,кыым,čuođâlm
504,Funke::N,кыым,iiskâr
505,Funke::N,кыым,čuõzzâm
506,Funke::N,кыым,чӯссэм
507,Feuer::N,уот,dålle
508,Feuer::N,уот,dållå
509,Feuer::N,уот,dolla
510,Feuer::N,уот,tullâ
511,Feuer::N,уот,toll
512,Feuer::N,уот,то̄лл
513,Licht::N,уот,tjoevke
514,Licht::N,уот,tjuovgga
515,Licht::N,уот,čuovga
516,Licht::N,уот,čuovggas
517,Licht::N,уот,čuoṿâ
518,Licht::N,уот,toll
519,Licht::N,уот,čuõvv
520,Licht::N,уот,то̄лл
521,Schatten::N,күлүк,skugkie
522,Schatten::N,күлүк,soejvene
523,Schatten::N,күлүк,irkes
524,Schatten::N,күлүк,sieges
525,Schatten::N,күлүк,itku
526,Schatten::N,күлүк,suoivâ
527,Schatten::N,күлүк,õõtt
528,Schatten::N,күлүк,ǩeeu´niǩ
529,Schatten::N,күлүк,кывьнэхь
530,Wetter::N,күн-дьыл,vïerhtse
531,Wetter::N,күн-дьыл,dálkke
532,Wetter::N,күн-дьыл,dálki
533,Wetter::N,күн-дьыл,šoŋŋâ
534,Wetter::N,күн-дьыл,šõŋŋ
535,Wetter::N,күн-дьыл,шэ̄ӈӈ
536,Nebel::N,туман,såavla
537,Nebel::N,туман,mearhka
538,Nebel::N,туман,murkko
539,Nebel::N,туман,mierkká
540,Nebel::N,туман,mierká
541,Nebel::N,туман,miär'kká
542,Nebel::N,туман,oṃo
543,Nebel::N,туман,sue´lnn
544,Nebel::N,туман,цӣгк
545,Nebel::N,туман,сулльн
546,Wolke::N,былыт,balve
547,Wolke::N,былыт,balvva
548,Wolke::N,былыт,balva
549,Wolke::N,былыт,polvâ
550,Wolke::N,былыт,põlvv
551,Wolke::N,былыт,пэллв
552,Regen::N,самыыр,ebrie
553,Regen::N,самыыр,harvve
554,Regen::N,самыыр,arvi
555,Regen::N,самыыр,arve
556,Regen::N,самыыр,â´brr
557,Regen::N,самыыр,аббьр
558,Schnee::N,хаар,lopme
559,Schnee::N,хаар,moehtege
560,Schnee::N,хаар,muohta
561,Schnee::N,хаар,muohta
562,Schnee::N,хаар,muotâ
563,Schnee::N,хаар,muõtt
564,Schnee::N,хаар,вэ̄дз
565,Schnee::N,хаар,куэллт
566,Eis::N,муус,jïenge
567,Eis::N,муус,jiegŋa
568,Eis::N,муус,jiekŋa
569,Eis::N,муус,jieŋ̣â
570,Eis::N,муус,jiõŋŋ
571,Eis::N,муус,ӣӈӈ
572,Frost::N,тымныы,baajkoe
573,Frost::N,тымныы,tjoasskem
574,Frost::N,тымныы,buolaš
575,Frost::N,тымныы,puolâš
576,Frost::N,тымныы,puõlâš
577,Frost::N,тымныы,мӯнь
578,Kälte::N,тымныы,jueskie
579,Kälte::N,тымныы,tjåetskeme
580,Kälte::N,тымныы,tjoasskem
581,Kälte::N,тымныы,čoaskin
582,Kälte::N,тымныы,ko'lmâsvuotâ
583,Kälte::N,тымныы,ijss
584,Kälte::N,тымныы,čuä´cǩǩem
585,Kälte::N,тымныы,tuârggnjõs
586,Kälte::N,тымныы,кэ̄лмас
587,Hitze::N,куйаас,baahke
588,Hitze::N,куйаас,báhkka
589,Hitze::N,куйаас,báhkka
590,Hitze::N,куйаас,pakkâ
591,Hitze::N,куйаас,kuṃe
592,Hitze::N,куйаас,paašt
593,Hitze::N,куйаас,жоарр
594,Raureif::N,кырыа,jyjse
595,Raureif::N,кырыа,ridne
596,Raureif::N,кырыа,goarre
597,Raureif::N,кырыа,ritni
598,Raureif::N,кырыа,suhči
599,Raureif::N,кырыа,riṇe
600,Raureif::N,кырыа,ай
601,Regenbogen::N,кустук,aatjan goengere
602,Regenbogen::N,кустук,aatjan joekse
603,Regenbogen::N,кустук,ádjájuoksa
604,Regenbogen::N,кустук,arvedávgi
605,Regenbogen::N,кустук,bajándávgi
606,Regenbogen::N,кустук,äijihtävgi
607,Regenbogen::N,кустук,teârmmazjohss
608,Regenbogen::N,кустук,тӣрмесью̄ккс
609,Donner::N,этиҥ,raejrie
610,Donner::N,этиҥ,átjek
611,Donner::N,этиҥ,átjárájdde
612,Donner::N,этиҥ,áddjá
613,Donner::N,этиҥ,baján
614,Donner::N,этиҥ,juuṛâ
615,Donner::N,этиҥ,tie´rmes
616,Donner::N,этиҥ,тӣрмесь
617,Donner::N,этиҥ,ча̄ркнэгк
618,Strömung::N,сүүрүк,njuvvie
619,Strömung::N,сүүрүк,ájggedáhpe
620,Strömung::N,сүүрүк,rávdnji
621,Strömung::N,сүүрүк,virde
622,Strömung::N,сүүрүк,ve´rdd
623,Strömung::N,сүүрүк,выррьт
624,Tropfen::N,таммах,gåajhkohts
625,Tropfen::N,таммах,gåjkudis
626,Tropfen::N,таммах,goaikkanas
627,Tropfen::N,таммах,čalme
628,Tropfen::N,таммах,čâ´lmm
629,Tropfen::N,таммах,ча̄лльм
630,Tropfen::N,хааппыла,gåajhkohts
631,Tropfen::N,хааппыла,gåjkudis
632,Tropfen::N,хааппыла,goaikkanas
633,Tropfen::N,хааппыла,čalme
634,Tropfen::N,хааппыла,čâ´lmm
635,Tropfen::N,хааппыла,ча̄лльм
636,Schaum::N,күүгэн,sapte
637,Schaum::N,күүгэн,såpptå
638,Schaum::N,күүгэн,sokta
639,Schaum::N,күүгэн,suptâ
640,Schaum::N,күүгэн,soptt
641,Schaum::N,күүгэн,со̄ппт
642,Schmutz::N,кир,haaskoe
643,Schmutz::N,кир,duolvva
644,Schmutz::N,кир,duolva
645,Schmutz::N,кир,durdi
646,Schmutz::N,кир,stänži
647,Schmutz::N,кир,sähss
648,Schmutz::N,кир,са̄ккьс
649,Schmutz::N,кир,не̄шшь
650,See::N,күөл,jaevrie
651,See::N,күөл,jávrre
652,See::N,күөл,jávri
653,See::N,күөл,jävri
654,See::N,күөл,jâu´rr
655,See::N,күөл,я̄ввьр
656,Sumpf::N,бадараан,pluevie
657,Sumpf::N,бадараан,áhpe
658,Sumpf::N,бадараан,sæmssa
659,Sumpf::N,бадараан,jeaggi
660,Sumpf::N,бадараан,jeggi
661,Sumpf::N,бадараан,jeä´ǧ'ǧ
662,Sumpf::N,бадараан,ла̄ммьп
663,Moor::N,дьэбэрэ,pluevie
664,Moor::N,дьэбэрэ,jiegge
665,Moor::N,дьэбэрэ,suotnju
666,Moor::N,дьэбэрэ,karrii
667,Moor::N,дьэбэрэ,kä´rev
668,Moor::N,дьэбэрэ,veättaǩ
669,Moor::N,дьэбэрэ,ла̄ммьп
670,Wiese::N,ходуһа,ïentje
671,Wiese::N,ходуһа,giedde
672,Wiese::N,ходуһа,gieddi
673,Wiese::N,ходуһа,nijtto
674,Wiese::N,ходуһа,пуэшенҍ
675,Wald::N,ойуур,skåake
676,Wald::N,ойуур,skåajje
677,Wald::N,ойуур,miehtsie
678,Wald::N,ойуур,vuovdde
679,Wald::N,ойуур,miehttse
680,Wald::N,ойуур,vuovdi
681,Wald::N,ойуур,meahcci
682,Wald::N,ойуур,mecci
683,Wald::N,ойуур,vyemi
684,Wald::N,ойуур,vue´mm
685,Wald::N,ойуур,meä´c'c
686,Wald::N,ойуур,ля̄ммт
687,Hügel::N,булгунньах,deava
688,Hügel::N,булгунньах,dievvá
689,Hügel::N,булгунньах,dievvá
690,Hügel::N,булгунньах,čummâ
691,Hügel::N,булгунньах,pä´rcc
692,Hügel::N,булгунньах,teä´rmm
693,Hügel::N,булгунньах,ка̄ннҌт
694,Anhöhe::N,үрдэл,deava
695,Anhöhe::N,үрдэл,jalladahke
696,Anhöhe::N,үрдэл,dievásj
697,Anhöhe::N,үрдэл,aláš
698,Anhöhe::N,үрдэл,luohkká
699,Anhöhe::N,үрдэл,tiävá
700,Anhöhe::N,үрдэл,poorááš
701,Anhöhe::N,үрдэл,ču´lpp
702,Anhöhe::N,үрдэл,škâu´ŋŋ
703,Anhöhe::N,үрдэл,ка̄ннҌт
704,Berg::N,хайа,bïerje
705,Berg::N,хайа,várre
706,Berg::N,хайа,várri
707,Berg::N,хайа,vääṛi
