,Concept_ID,pl,mhr
739,heute::ADV,dzisiaj,та́че
740,morgen::ADV,jutro,эрла́
741,bald::ADV,wkrótce,вашке́
742,dann::ADV,potem,вара́
743,gestern::ADV,wczoraj,теҥге́че
744,einst::ADV,kiedyś,икана́
745,einst::ADV,niegdyś,икана́
746,damals::ADV,wtedy,туна́м
747,damals::ADV,wówczas,туна́м
748,danach::ADV,następnie,вара́
749,vorher::ADV,przedtem,о́нчыч
750,zuerst::ADV,naprzód,онда́к
751,zuerst::ADV,najpierw,онда́к
752,einmal::ADV,raz,икана́
753,manchmal::ADV,czasem,ка́шын
754,manchmal::ADV,czasem,кокла́н
755,oft::ADV,często,чӱ́чкыдын
756,immer::ADV,zawsze,эре́
757,immer::ADV,zawsze,ту́тыш
758,niemals::ADV,nigdy,ок нигуна́м
759,hier::ADV,tu,ты́ште
760,hier::ADV,tutaj,ты́ште
761,hierhin::ADV,tu,ты́шке
762,hierhin::ADV,tu,тыш
763,von hier::ADV,stąd,тыше́ч
764,von hier::ADV,stąd,тыве́ч
765,dort::ADV,tam,ту́што
766,dorthin::ADV,tam,туш
767,dorthin::ADV,tam,ту́шко
768,geradeaus::ADV,prosto,вик
769,vorwärts::ADV,naprzód,о́нчыко
770,rückwärts::ADV,wstecz,шеҥге́к
771,zurück::ADV,z powrotem,мӧҥге́ш
772,unten::ADV,u dołu,ӱ́лнӧ
773,unten::ADV,u dołu,йыма́лне
774,unten::ADV,na dole,ӱ́лнӧ
775,unten::ADV,na dole,йыма́лне
776,hinab::ADV,na_dół,йыма́к
777,hinab::ADV,w_dół,йыма́к
778,oben::ADV,w górze,кӱ́шнӧ
779,oben::ADV,w górze,ӱмба́лне
780,oben::ADV,na górze,кӱ́шнӧ
781,oben::ADV,na górze,ӱмба́лне
782,hinauf::ADV,w górę,кӱ́ш
783,hinauf::ADV,w górę,кӱ́шкӧ
784,hinauf::ADV,na górę,кӱ́ш
785,hinauf::ADV,na górę,кӱ́шкӧ
786,überall::ADV,wszędzie,чыла́ вере́
787,nicht::ADV,nie,ок
788,nicht::ADV,nie,о́геш
789,ein wenig::ADV,trochę,изи́ш
790,kaum::ADV,ledwie,пыкше́
791,kaum::ADV,prawie nie,пыкше́
792,sehr::ADV,bardzo,чот
793,so::ADV,tak,тыге́
794,noch::ADV,jeszcze,а́ле
795,nur::ADV,tylko,гына́
796,schon::ADV,już,ы́нде
797,wieder::ADV,znów,ада́к
798,wieder::ADV,znowu,ада́к
799,vergebens::ADV,na próżno,ара́м
800,vor::PRP,przed,о́нчыч
801,hinter::PRP,za,шеҥге́лне
802,unter::PRP,pod,йыма́лне
803,durch::PRP,przez,вошт
804,neben::PRP,obok,вокте́н
805,zwischen::PRP,między,кокла́ште
806,wegen::PRP,z powodu,верч
807,dies::PRN,to,ти́де
808,das::PRN,to,са́де
809,alles::PRN,wszystko,чыла́
810,ich::PRN,ja,мый
811,du::PRN,ty,тый
812,er::PRN,on,ту́до
813,wir::PRN,my,ме
814,ihr::PRN,wy,те
815,sie::PRN,oni,ну́но
816,was::FPRN,co,мо
817,wer::FPRN,kto,кӧ
818,wo::FADV,gdzie,куша́н
819,wohin::FADV,dokąd,куш
820,wohin::FADV,dokąd,ку́шко
821,wie::FADV,jak,кузе́
822,warum::FADV,dlaczego,мо
823,warum::FADV,dlaczego,мола́н
824,wieviel::FNUM,ile,куна́р
825,eins::NUM,jeden,ик
826,zwei::NUM,dwa,ко́кыт
827,drei::NUM,trzy,кум
828,vier::NUM,cztery,ныл
829,fünf::NUM,pięć,вич
830,sechs::NUM,sześć,куд
831,sieben::NUM,siedem,шым
832,acht::NUM,osiem,канда́ш
833,neun::NUM,dziewięć,инде́ш
834,zehn::NUM,dziesięć,лу
835,elf::NUM,jedenaście,лати́к
836,zwölf::NUM,dwanaście,латко́к
837,zwanzig::NUM,dwadzieścia,ко́ло
838,dreißig::NUM,trzydzieści,ку́мло
839,vierzig::NUM,czterdzieści,ны́лле
840,fünfzig::NUM,pięćdziesiąt,ви́тле
841,sechzig::NUM,sześćdziesiąt,ку́дло
842,siebzig::NUM,siedemdziesiąt,шы́мле
843,achtzig::NUM,osiemdziesiąt,канда́шле
844,neunzig::NUM,dziewięćdziesiąt,инде́шле
845,hundert::NUM,sto,шӱ́дӧ
846,tausend::NUM,tysiąc,тӱже́м
847,und::CNJ,i,да
848,und::CNJ,i,ден
849,oder::CNJ,lub,я
850,oder::CNJ,lub,а́ле
851,oder::CNJ,albo,я
852,oder::CNJ,albo,а́ле
853,stehen::V,stać,шога́ш
854,sitzen::V,siedzieć,шинча́ш
855,liegen::V,leżeć,кия́ш
856,hängen::V,wisieć,кеча́ш
857,werden::V,zostać,лия́ш
858,werden::V,stać się,лия́ш
859,passieren::V,dziać się,лия́ш
860,passieren::V,zdarzyć się,лия́ш
861,beginnen::V,zacząć się,тӱҥгала́ш
862,enden::V,kończyć się,пыта́ш
863,wechseln::V,zmienić się,вашталта́ш
864,aufgehen[Sonne]::V,wzejść,лекта́ш
865,untergehen[Sonne]::V,zajść,шинча́ш
866,scheinen[Sonne]::V,świecić,волгалта́ш
867,donnern::V,grzmieć,кӱдырта́ш
868,donnern::V,grzmieć,сургалта́ш
869,wehen::V,wiać,пуа́ш
870,strömen::V,płynąć,шийалтара́ш
871,strömen::V,lać się,шийалтара́ш
872,fließen::V,ciec,йога́ш
873,fließen::V,płynąć,йога́ш
874,sich drehen::V,obracać się,пӧрда́ш
875,schwanken::V,chwiać się,лӱҥга́ш
876,schwanken::V,chwiać się,тайныла́ш
877,schwingen::V,wahać się,рӱпшалта́ш
878,fallen::V,padać,воза́ш
879,fallen::V,padać,йӧрла́ш
880,brennen::V,palić się,йӱла́ш
881,rauchen::V,dymić,шикша́ш
882,rauchen::V,dymić się,шикша́ш
883,regnen::V,padać,йӱра́ш
884,gefrieren::V,zamarznąć,кылма́ш
885,gefrieren::V,zamarznąć,ияҥа́ш
886,tauen::V,tajać,шула́ш
887,schmelzen::V,topnieć,лева́ш
888,trocknen::V,schnąć,кошка́ш
889,sieden::V,wrzeć,шола́ш
890,sieden::V,kipieć,шола́ш
891,faulen::V,gnić,шӱя́ш
892,verfaulen::V,zgnić,шӱйы́н шуа́ш
893,reißen::V,urywać się,кӱрла́ш
894,versinken::V,tonąć,пуре́н кая́ш
895,vergehen::V,przechodzić,эрте́н кая́ш
896,erscheinen::V,zjawiać się,толы́н лекта́ш
897,verschwinden::V,zniknąć,йома́ш
898,sinken::V,spadać,пуча́ш
899,abnehmen::V,spadać,пуча́ш
900,zunehmen::V,wzrosnąć,шукема́ш
901,steigen::V,wzrastać,нӧлталта́ш
902,wachsen::V,rosnąć,кушка́ш
903,glänzen::V,błyszczeć,йылгыжа́ш
904,funkeln::V,zabłyszczeć,чолга́ш
905,lärmen::V,hałasować,рӱшка́ш
906,läuten::V,dzwonić,мура́ш
907,klingeln::V,dzwonić,йыҥгырта́ш
908,klirren::V,brzęczeć,чылдыртата́ш
909,brausen::V,huczeć,лӱшка́ш
910,rauschen::V,szumieć,лыжга́ш
911,rauschen::V,szeleścić,лыжга́ш
912,klingen::V,brzmieć,йоҥга́ш
913,klingen::V,dźwięczeć,йоҥга́ш
914,bellen::V,szczekać,опта́ш
915,heulen::V,wyć,урмыжа́ш
916,blasen::V,dmuchnąć,пуала́ш
917,pfeifen::V,gwizdać,шӱ́шкаш
918,schreien::V,krzyczeć,кычкыра́ш
919,stöhnen::V,stękać,йыҥыса́ш
920,zittern::V,drżeć,чытыра́ш
921,leben::V,żyć,ила́ш
922,geboren werden::V,urodzić się,шоча́ш
923,atmen::V,oddychać,шӱла́ш
924,trinken::V,pić,йӱа́ш
925,essen::V,jeść,кочка́ш
926,schlucken::V,połknąć,нела́ш
927,müde werden::V,zmęczyć się,ноя́ш
928,einschlafen::V,zasnąć,мале́н колта́ш
929,schlafen::V,spać,мала́ш
930,aufwachen::V,obudzić się,помыжалта́ш
931,aufstehen::V,wstać,кынела́ш
932,sich erholen::V,wypoczywać,кана́ш
933,krank werden::V,zachorować,черлане́н воза́ш
934,krank sein::V,chorować,черлане́н кия́ш
935,schmerzen::V,boleć,коршта́ш
936,husten::V,kaszlać,кокыра́ш
937,genesen::V,wyzdrowieć,тӱрла́ш
938,genesen::V,wyzdrowieć,тазаҥа́ш
939,sterben::V,umrzeć,кола́ш
940,umkommen::V,zginąć,вуй йома́ш
941,sich bewegen::V,poruszać się,кошта́ш
942,sich rühren::V,ruszyć się,тарвана́ш
943,sich erheben::V,podnieść się,кынела́ш
944,sich setzen::V,usiąść,шинча́ш
945,hinfallen::V,upaść,йӧрла́ш
946,laufen::V,chodzić,кошта́ш
947,schreiten::V,kroczyć,ошкыла́ш
948,spazierengehen::V,iść na spacer,гуля́яш
949,eilen::V,pospieszać,вашка́ш
950,sich beeilen::V,pospieszyć się,вашкешта́ш
951,sausen::V,pędzić,юлтка́ш
952,rennen::V,biec,куржтала́ш
953,rennen::V,biegać,куржтала́ш
954,springen::V,skakać,тӧршта́ш
955,klettern::V,wspinać się,кӱза́ш
956,schaukeln::V,huśtać,лӱҥгалта́ш
957,schaukeln::V,kołysać,лӱҥгалта́ш
958,kriechen::V,pełzać,нушка́ш
959,kriechen::V,czołgać się,нушка́ш
960,schwimmen::V,pływać,ия́ш
961,tauchen::V,zanurzać się,шуҥгалта́ш
962,rudern::V,wiosłować,удыра́ш
963,fahren::V,jechać,кудала́ш
964,fliegen::V,latać,чоҥешта́ш
965,fliegen::V,lecieć,чоҥешта́ш
966,gehen::V,iść,кая́ш
967,weggehen::V,odejść,кораҥа́ш
968,abfahren::V,odjechać,лекта́ш
969,anhalten::V,zatrzymać się,чарна́ш
970,hineingehen::V,wchodzić,пура́ш
971,eintreten::V,wejść,пура́ш
972,eintreten::V,nastąpić,пура́ш
973,kommen::V,przyjść,тола́ш
974,ankommen::V,przybyć,шуа́ш
975,zurückkommen::V,wrócić,пӧртыла́ш
976,bleiben::V,zostać,кода́ш
977,warten::V,czekać,вуча́ш
978,erwarten::V,oczekiwać,вуча́ш
979,suchen::V,szukać,кычала́ш
980,finden::V,znaleźć,муа́ш
981,versuchen::V,próbować,толаша́ш
982,vorbereiten::V,przygotować,ямдыла́ш
983,lieben::V,kochać,йӧрата́ш
984,mögen::V,lubić,йӧрата́ш
985,lachen::V,śmiać się,воштыла́ш
986,rühren::V,wzruszyć,ку́мыл тарвата́ш
987,weinen::V,płakać,шорта́ш
988,schimpfen::V,kląć,каргаша́ш
989,sich ärgern::V,gniewać się,сыра́ш
990,sich fürchten::V,bać się,лӱда́ш
991,fürchten::V,bać się,лӱда́ш
992,fliehen::V,uciekać,куржа́ш
993,flüchten::V,uciec,куржа́ш
994,sehen::V,widzieć,ужа́ш
995,sehen::V,zobaczyć,ужа́ш
996,anschauen::V,oglądać,онча́ш
997,ansehen::V,popatrzeć na,эскера́ш
998,hören::V,słyszeć,кола́ш
999,zuhören::V,słuchać,колышта́ш
1000,probieren::V,kosztować,тамла́ш
1001,riechen::V,wąchać,ӱпшынча́ш
1002,fühlen::V,czuć,шижа́ш
1003,fühlen::V,odczuwać,шижа́ш
1004,scheinen::V,wydawać się,чуча́ш
1005,zu sehen sein::V,widnieć,коя́ш
1006,vernehmen::V,usłyszeć,кола́ш
1007,frieren::V,marznąć,кылма́ш
1008,tun::V,czynić,ышта́ш
1009,können::V,móc,мошта́ш
1010,können::V,umieć,мошта́ш
1011,wollen::V,chcieć,тӱна́ш
1012,anfangen::V,zacząć,тӱҥала́ш
1013,beenden::V,zakończyć,пытара́ш
1014,aufhören::V,przestać,чарна́ш
1015,gelingen::V,udać się,сай лекта́ш
1016,geraten::V,udać się,лекта́ш
1017,öffnen::V,otworzyć,поча́ш
1018,schließen::V,zamknąć,петыра́ш
1019,stellen::V,postawić,шында́ш
1020,setzen::V,posadzić,шында́ш
1021,legen::V,kłaść,опта́ш
1022,legen::V,kłaść,пышта́ш
1023,berühren::V,dotykać,тӱка́ш
1024,verbinden::V,łączyć,пида́ш
1025,bedecken::V,przykryć,леведа́ш
1026,aufhängen::V,powiesić,сака́ш
1027,anzünden::V,zapalić,чӱкта́ш
1028,aufheben::V,podnieść,нӧлтала́ш
1029,zurücklassen::V,zostawić,кода́ш
1030,verlieren::V,zgubić,йомдара́ш
1031,fallen lassen::V,upuścić,воза́ш
1032,machen::V,zrobić,ышта́ш
1033,herstellen::V,wytworzyć,ямдыла́ш
1034,bauen::V,budować,чоҥа́ш
1035,reparieren::V,naprawiać,ачала́ш
1036,verbessern::V,ulepszyć,саемда́ш
1037,ändern::V,zmienić,весемда́ш
1038,graben::V,kopać,кӱнча́ш
1039,beugen::V,zagiąć,пӱгырта́ш
1040,biegen::V,zgiąć,лывырта́ш
1041,drehen::V,obracać,пӱтыра́ш
1042,wenden::V,obrocić,ирала́ш
1043,umdrehen::V,obrocić,савырала́ш
1044,heben::V,podnosić,нӧлта́ш
1045,hochheben::V,podnieść,нӧлта́ш
1046,ergreifen::V,chwycić,руалта́ш
1047,halten::V,trzymać,куча́ш
1048,drücken::V,naciskać,иша́ш
1049,drücken::V,naciskać,темда́ш
1050,schieben::V,pchać,шӱкала́ш
1051,schieben::V,posuwać,шӱкала́ш
1052,kratzen::V,drapać,удыра́ш
1053,lecken::V,lizać,нула́ш
1054,beißen::V,kąsać,пура́ш
1055,abreißen::V,oderwać,кӱрла́ш
1056,abschneiden::V,odciąć,пӱчка́ш
1057,binden::V,wiązać,кылда́ш
1058,stecken::V,wetknąć,шуралта́ш
1059,brechen::V,złamać,тодышта́ш
1060,klopfen::V,pukać,кыра́ш
1061,klopfen::V,stukać,кыра́ш
1062,hauen::V,bić,тӱя́ш
1063,kleben::V,kleić,клеитла́ш
1064,reiben::V,trzeć,йыга́ш
1065,reiben::V,trzeć,туржала́ш
1066,streichen::V,smarować,шӱра́ш
1067,schleifen::V,ostrzyć,шума́ш
1068,schleifen::V,ostrzyć,яна́ш
1069,schneiden::V,ciąć,пӱчка́ш
1070,schneiden::V,krajać,пӱчка́ш
1071,rütteln::V,trząść,рӱза́ш
1072,schütteln::V,trząść,почка́ш
1073,schwenken::V,machać,рӱза́ш
1074,schütten::V,nasypać,опта́ш
1075,füllen::V,napełnić,тема́ш
1076,einwickeln::V,zawinąć,вӱдыла́ш
1077,tragen::V,nieść,нумала́ш
1078,schleppen::V,wlec,шӱдыра́ш
1079,ziehen::V,ciągnąć,шупша́ш
1080,aufbewahren::V,przechowywać,арала́ш
1081,werfen::V,rzucać,шуа́ш
1082,werfen::V,rzucać,кышка́ш
1083,fangen::V,łowić,куча́ш
1084,packen::V,chwycić,руалта́ш
1085,verstecken::V,ukryć,тоя́ш
1086,verstecken::V,schować,тоя́ш
1087,teilen::V,podzielić,пӧла́ш
1088,schicken::V,posyłać,колта́ш
1089,bringen::V,przynieść,конда́ш
1090,hinzufügen::V,dodać,ешара́ш
1091,bekommen::V,dostać,нала́ш
1092,erhalten::V,otrzymać,нала́ш
1093,nehmen::V,wziąć,нала́ш
1094,wählen::V,wybrać,сайла́ш
1095,auswählen::V,wybrać,таҥгла́ш
1096,bewahren::V,zachować,сакла́ш
1097,behindern::V,utrudnić,чаракла́ш
1098,behindern::V,przeszkadzać,чаракла́ш
1099,verderben::V,zepsuć,пужа́ш
1100,beschädigen::V,uszkodzić,пужа́ш
1101,zerbrechen::V,złamać,пудырта́ш
1102,zerreißen::V,drzeć,кӱрла́ш
1103,zerreißen::V,rozdzierać,кӱрла́ш
1104,zerstören::V,zniszczyć,шалата́ш
1105,verbrennen::V,spalić,йӱлата́ш
1106,geben::V,dać,пуа́ш
1107,reichen::V,podać,пуа́ш
1108,schenken::V,darować,пӧлекла́ш
1109,versprechen::V,obiecać,сӧра́ш
1110,wünschen::V,życzyć,тылана́ш
1111,loben::V,chwalić,мокта́ш
1112,küssen::V,całować,шупшала́ш
1113,wiegen::V,kołysać,рӱпша́ш
1114,zudecken::V,przykryć,леведа́ш
1115,wecken::V,zbudzić,помыжалтара́ш
1116,zeigen::V,pokazać,ончыкта́ш
1117,führen::V,wieść,вӱда́ш
1118,führen::V,prowadzić,вӱда́ш
1119,lehren::V,uczyć,туныкта́ш
1120,unterrichten::V,nauczać,туныкта́ш
1121,aufziehen::V,wychować,орышта́ш
1122,leiten::V,kierować,вӱда́ш
1123,leiten::V,kierować,вуйлата́ш
1124,antreiben::V,popędzić,поктыла́ш
1125,lassen::V,zostawić,-та́ш
1126,einladen::V,zaprosić,ӱжа́ш
1127,vereinigen::V,zjednoczyć,иктешла́ш
1128,besuchen::V,odwiedzić,то́лын кая́ш
1129,treffen::V,trafić,вашлия́ш
1130,treffen::V,spotkać,вашлия́ш
1131,sich versammeln::V,zebrać się,погына́ш
1132,sich versammeln::V,zebrać się,чумырга́ш
1133,sich versammeln::V,zgromadzić się,погына́ш
1134,sich versammeln::V,zgromadzić się,чумырга́ш
1135,spielen::V,grać,мода́ш
1136,spielen::V,bawić się,мода́ш
1137,singen::V,śpiewać,мура́ш
1138,tanzen::V,pląsać,кушта́ш
1139,tanzen::V,tańczyć,кушта́ш
1140,sich trennen::V,rozstać się,ойырла́ш
1141,verlassen::V,opuścić,кудалта́ш
1142,retten::V,ocalić,утара́ш
1143,retten::V,uratować,утара́ш
1144,bewachen::V,pilnować,орола́ш
1145,schützen::V,ochronić,арала́ш
1146,verteidigen::V,bronić,арала́ш
1147,sich schlagen::V,pobić się,кредала́ш
1148,schießen::V,strzelać,лӱя́ш
1149,siegen::V,zwycziężyć,сеҥа́ш
1150,ärgern::V,gniewać,сырыкта́ш
1151,schlagen::V,bić,пера́ш
1152,schlagen::V,uderzyć,пера́ш
1153,treten::V,kopnąć,тошка́ш
1154,stechen::V,ukłuć,кера́ш
1155,stoßen::V,popchnąć,шӱкала́ш
1156,stehlen::V,ukraść,шолышта́ш
1157,stören::V,zakłócić,мешая́ш
1158,stören::V,przeszkodzić,мешая́ш
1159,belästigen::V,dokuczać,толаштара́ш
1160,verbergen::V,ukryć,шылта́ш
1161,täuschen::V,łudzić,ондала́ш
1162,betrügen::V,oszukać,ондала́ш
1163,töten::V,zabić,пушта́ш
1164,wohnen::V,mieszkać,ила́ш
1165,arbeiten::V,pracować,пашалана́ш
1166,arbeiten::V,pracować,паша́м ышта́ш
1167,sammeln::V,zebrać,пога́ш
1168,pflücken::V,zerwać,кӱра́ш
1169,jagen::V,polować,сонарла́ш
1170,fischen::V,łowić ryby,кол куча́ш
1171,fassen::V,złapać,куча́ш
1172,hüten::V,paść,кӱта́ш
1173,treiben::V,pędzić,покта́ш
1174,anbinden::V,przywiązać,йолышта́ш
1175,füttern::V,karmić,пукша́ш
1176,melken::V,doić,лӱшта́ш
1177,hacken::V,rąbać,руа́ш
1178,gießen::V,lać,шава́ш
1179,gießen::V,podlać,шава́ш
1180,reifen::V,dojrzeć,кӱа́ш
1181,zubereiten::V,przyrządzić,ямдыла́ш
1182,kochen::V,gotować,шолта́ш
1183,backen::V,piec,кӱкташ
1184,braten::V,piec,пуштыла́ш
1185,braten::V,piec,жаритла́ш
1186,braten::V,smażyć,пуштыла́ш
1187,braten::V,smażyć,жаритла́ш
1188,umrühren::V,przemieszać,луга́ш
1189,stricken::V,dziać,пида́ш
1190,nähen::V,szyć,урга́ш
1191,färben::V,pofarbować,чиялта́ш
1192,reinigen::V,oczyścić,эрыкта́ш
1193,waschen::V,prać,мушка́ш
1194,abwischen::V,obetrzeć,ӱшта́ш
1195,spülen::V,płukać,шӱалта́ш
1196,fegen::V,zamiatać,ӱшта́ш
1197,kehren::V,zamieść,ӱшта́ш
1198,baden::V,kąpać się,йӱштыла́ш
1199,sich waschen::V,myć się,мушкылта́ш
1200,ausziehen::V,zdjąć,кудаша́ш
1201,anziehen::V,włożyć,чия́ш
1202,sich anziehen::V,ubrać się,чия́ш
1203,kämmen::V,uczesać,шера́ш
1204,schmücken::V,ozdabiać,тӱзата́ш
1205,schmücken::V,ozdabiać,чеверта́ш
1206,sagen::V,powiedzieć,ойла́ш
1207,sagen::V,powiedzieć,каласа́ш
1208,sprechen::V,mówić,кутыра́ш
1209,reden::V,mówić,мутлана́ш
1210,sich unterhalten::V,rozmawiać,кутыра́ш
1211,fragen::V,zapytać,йода́ш
1212,bitten::V,prosić,йода́ш
1213,erzählen::V,opowiedzieć,ойла́ш
1214,mitteilen::V,zawiadomić o,увертара́ш
1215,nennen::V,nazwać,лӱмда́ш
1216,rufen::V,wołać,ӱжа́ш
1217,prahlen::V,chełpić się,моктана́ш
1218,übersetzen::V,tłumaczyć,кусара́ш
1219,denken::V,myśleć,шона́ш
1220,glauben::V,sądzić,ӱшана́ш
1221,glauben::V,wierzyć,ӱшана́ш
1222,bemerken::V,zauważyć,шижа́ш
1223,erkennen::V,poznać,пала́ш
1224,begreifen::V,zrozumieć,ыҥла́ш
1225,verstehen::V,rozumieć,умыла́ш
1226,verstehen::V,dosłyszeć,умыла́ш
1227,lernen::V,uczyć się,тунема́ш
1228,wissen::V,wiedzieć,шинча́ш
1229,sich erinnern an::V,przypomnieć sobie,шарна́ш
1230,vergessen::V,zapomnieć,монда́ш
1231,messen::V,mierzyć,виса́ш
1232,zählen::V,liczyć,шотла́ш
1233,rechnen::V,rachować,шотла́ш
1234,lesen::V,czytać,луда́ш
1235,malen::V,malować,сӱретла́ш
1236,zeichnen::V,rysować,сӱретла́ш
1237,schreiben::V,pisać,воза́ш
1238,besitzen::V,posiadać,лия́ш
1239,kaufen::V,kupić,нала́ш
1240,verkaufen::V,sprzedać,ужала́ш
1241,bezahlen::V,zapłacić,тӱла́ш
1242,zahlen::V,płacić,тӱла́ш
1243,beherrschen::V,opanować,куча́ш
1244,ertragen::V,znieść,турка́ш
