,Concept_ID,lez,ml
625,fern::A,яргъал,അകലെയുള്ള
626,linker::A,чапла,അവശേഷിച്ച
627,rechter::A,эрчӏи,വലത്തേ
628,anderer::A,маса,മറ്റുള്ള
629,anderer::A,муькуь,മറ്റുള്ള
630,erster::A,сад лагьай,ആദ്യത്തെ
631,zweiter::A,кьвед лагьай,രണ്ടാം
632,dritter::A,пуд лагьай,മൂന്നാമത്
633,letzter::A,эхиримжи,അവസാനത്തെ
634,allein::ADV,кьилди,തനിച്ചുള്ള
635,zusammen::ADV,санал,ഒരുമിച്ച
636,lange::ADV,яргъалди,നീണ്ട_കാലത്തേയ്ക്ക്
637,plötzlich::ADV,садлагьана,പെട്ടെന്ന്
638,sofort::ADV,гьасятда,തത്ക്ഷണം
639,später::ADV,гуьгъуьнлай,പിന്നീട്
640,jetzt::ADV,гила,ഇപ്പോൾ
641,heute::ADV,къе,ഇന്ന്
642,morgen::ADV,пака,നാളെ
643,bald::ADV,мукьва,ഉടനെ
644,bald::ADV,мукьвара,ഉടനെ
645,dann::ADV,ахпа,അപ്പോൾ
646,gestern::ADV,накь,ഇന്നലെ
647,einst::ADV,садра,പണ്ടൊരിക്കല്
648,damals::ADV,а чӏавуз,അപ്പോൾ
649,danach::ADV,ахпа,പിന്നീട്
650,vorher::ADV,вилик,മുൻപ്
651,zuerst::ADV,сифте,ആദ്യം
652,einmal::ADV,садра,ഒരിക്കൽ
653,manchmal::ADV,гагь-гагь,ചിലപ്പോൾ
654,oft::ADV,гзаф вахтара,പലപ്പോഴും
655,immer::ADV,гьамиша,എപ്പോഴും
656,niemals::ADV,са чӏавузни,ഒരിക്കലും
657,niemals::ADV,са вахтундани,ഒരിക്കലും
658,hier::ADV,ина,ഇവിടെ
659,hierhin::ADV,иниз,ഇവിടേക്ക്
660,von hier::ADV,инай,ഇവിടെനിന്ന്
661,dort::ADV,ана,അവിടെ
662,dorthin::ADV,аниз,അവിടേക്ക്
663,geradeaus::ADV,дуьз,മുമ്പിൽ
664,geradeaus::ADV,дуьз,മുമന്നോട്ട്
665,vorwärts::ADV,вилик,മുന്നോട്ട്
666,vorwärts::ADV,виликди,മുന്നോട്ട്
667,rückwärts::ADV,кьулухъ,തലതിരിച്ച്
668,unten::ADV,агъада,താഴെ
669,hinab::ADV,агъуз,താഴേക്ക്
670,oben::ADV,винел,മുകളിൽ
671,hinauf::ADV,виниз,മുകളിൽ
672,überall::ADV,вирина,എല്ലായിടത്തും
673,nicht::ADV,ваъ,ഇല്ല
674,ein wenig::ADV,са тӏимил,കുറച്ച്
675,kaum::ADV,жизви,കഷ്ടിച്ച്
676,sehr::ADV,лап,വളരെ
677,so::ADV,икӏ,അങ്ങനെ
678,noch::ADV,гьеле,ഇപ്പോഴും
679,nur::ADV,анжах,മാത്രം
680,schon::ADV,хъувуна,നേരത്തേ തന്നെ
681,schon::ADV,мадни дардиз,നേരത്തേ തന്നെ
682,schon::ADV,мадни гуьтӏуьз,നേരത്തേ തന്നെ
683,schon::ADV,мадни гуьтӏуь я,നേരത്തേ തന്നെ
684,vergebens::ADV,нагьакь,വിഫല
685,vergebens::ADV,нагьакьа,വിഫല
686,vor::PRP,вилик,മുമ്പിൽ
687,hinter::PRP,кьулухъ,പുറകിൽ
688,unter::PRP,кӏаник,കീഴിൽ
689,durch::PRP,арадай,ഉള്ളിലൂടെ
690,durch::PRP,-кай хкатна,ഉള്ളിലൂടെ
691,neben::PRP,патав,അടുത്ത്
692,neben::PRP,мукьув,അടുത്ത്
693,zwischen::PRP,ара,ഇടയ്ക്ക്
694,zwischen::PRP,арада,ഇടയ്ക്ക്
695,wegen::PRP,гъиляй,നിമിത്തം
696,dies::PRN,и,ഇത്
697,dies::PRN,им,ഇത്
698,das::PRN,а,അത്
699,das::PRN,ам,അത്
700,alles::PRN,вири,എല്ലാം
701,alles::PRN,михьиз,എല്ലാം
702,ich::PRN,за,ഞാൻ
703,ich::PRN,зун,ഞാൻ
704,du::PRN,вун,നിങ്ങൾ
705,er::PRN,ам,അദ്ദേഹം
706,er::PRN,ам,അയാൾ
707,er::PRN,ам,അവൻ
708,er::PRN,ам,അവർ
709,er::PRN,ам,അവൾ
710,er::PRN,гьа,അദ്ദേഹം
711,er::PRN,гьа,അയാൾ
712,er::PRN,гьа,അവൻ
713,er::PRN,гьа,അവർ
714,er::PRN,гьа,അവൾ
715,wir::PRN,чун,നമ്മൾ
716,ihr::PRN,куьн,നിങ്ങൾ
717,sie::PRN,абур,അവർ
718,was::FPRN,вуч,എന്ത്
719,wer::FPRN,вуж,ആര്
720,wo::FADV,гьина,എവിടെ
721,wohin::FADV,гьиниз,എവിടേക്ക്
722,wie::FADV,гьикӏ,എങ്ങനെ
723,warum::FADV,вучиз,എന്തുകൊണ്ട്
724,wieviel::FNUM,шумуд,എത്ര
725,eins::NUM,са,ഒന്ന്
726,zwei::NUM,кьвед,രണ്ട്
727,drei::NUM,пуд,മൂന്ന്
728,vier::NUM,кьуд,നാല്
729,fünf::NUM,вад,അഞ്ച്
730,sechs::NUM,ругуд,ആറ്
731,sieben::NUM,ирид,ഏഴ്
732,acht::NUM,муьжуьд,എട്ട്
733,neun::NUM,кӏуьд,ഒമ്പത്
734,zehn::NUM,цӏуд,പത്ത്
735,elf::NUM,цӏусад,പതിനൊന്ന്
736,zwölf::NUM,цӏикьвед,പന്ത്രണ്ട്
737,zwanzig::NUM,къад,ഇരുപത്
738,dreißig::NUM,къанницӏуд,മുപ്പത്
739,vierzig::NUM,яхцӏур,നാൽപ്പത്
740,fünfzig::NUM,яхцӏурни цӏуд,അൻപത്
741,sechzig::NUM,пудкъад,അറുപത്
742,siebzig::NUM,пудкъанни цӏуд,എഴുപത്
743,achtzig::NUM,кьудкъад,എൺപത്
744,neunzig::NUM,кьудкъанни цӏуд,തൊണ്ണൂറ്
745,hundert::NUM,виш,നൂറ്
746,tausend::NUM,агъзур,ആയിരം
747,und::CNJ,ва,ഉം
748,oder::CNJ,я,അഥവാ
749,stehen::V,акъвазун,നിൽക്കുക
750,sitzen::V,ацукьун,ഇരിക്കുക
751,liegen::V,къаткун,കിടക്കുക
752,hängen::V,куьрс хьун,തൂങ്ങുക
753,werden::V,хьун,ആയിത്തീരുക
754,passieren::V,хьун,സംഭവിക്കുക
755,beginnen::V,башламиш хьун,ആരംഭിക്കുക
756,enden::V,куьтягь хьун,അവസാനിപ്പിക്കുക
757,wechseln::V,дегиш хьун,മാറ്റുക
758,aufgehen[Sonne]::V,экъечӏун,ഉയരുക
759,untergehen[Sonne]::V,акӏун,അടുക്കി_വയ്ക്കുക
760,scheinen[Sonne]::V,ишигь гун,പ്രകാശിക്കുക
761,donnern::V,къукърумар авун,ഇടിവെട്ടുക
762,strömen::V,авахьун,ഒഴുകുക
763,fließen::V,авахьун,ഒഴുകുക
764,sich drehen::V,элкъуьн,ചുറ്റുക
765,sich drehen::V,элкъуьн,കറക്കുക
766,schwanken::V,юзун,ഇരുവശത്തേയ്ക്കും_ആടുക
767,schwingen::V,галтад хьун,ആടുക
768,fallen::V,аватун,വീഴുക
769,brennen::V,кун,കത്തുക
770,brennen::V,ккун,കത്തുക
771,regnen::V,къун,മഴ_പെയ്യുക
772,gefrieren::V,муркӏади кьун,തണത്ത്_മരവിക്കുക
773,tauen::V,цӏурун,അലിയുക
774,schmelzen::V,цӏурун,ഉരുകുക
775,trocknen::V,кьурун,വരളുക
776,sieden::V,ругун,തിളപ്പിക്കുക
777,faulen::V,кутӏун,ചീയുക
778,verfaulen::V,чуьруьтмиш хьун,അഴുകുക
779,verfaulen::V,кутӏун,അഴുകുക
780,reißen::V,атӏун,ശബ്ദത്തോടെ_മുറിയുക
781,reißen::V,къазунун,ശബ്ദത്തോടെ_മുറിയുക
782,versinken::V,батмиш хьун,മുക്കുക
783,vergehen::V,алатун,കടന്നുപോകുക
784,erscheinen::V,майдандиз акъатун,പ്രത്യക്ഷപ്പെടുക
785,verschwinden::V,квахьун,അദൃശ്യമാകുക
786,sinken::V,элекьун,താഴുക
787,abnehmen::V,тӏимил хьун,കുറിയുക
788,abnehmen::V,гъвечӏи хьун,കുറിയുക
789,zunehmen::V,артух хьун,വർദ്ധിക്കുക
790,steigen::V,хкаж хьун,ഉയരുക
791,wachsen::V,экъечӏун,വളരുക
792,glänzen::V,цӏарцӏар гун,മിന്നുക
793,funkeln::V,нур гун,തിളങ്ങുക
794,lärmen::V,ван авун,ശബ്ദമുണ്ടാക്കുക
795,läuten::V,зенг ягъун,മണിമുഴങ്ങുക
796,klingeln::V,зенг ягъун,ചിലമ്പുക
797,klirren::V,зигринг авун,കിലുക്കുക
798,brausen::V,къати хьун,മുഴങ്ങുക
799,rauschen::V,вишриш авун,അനങ്ങുക
800,klingen::V,ван авун,മുഴക്കുക
801,bellen::V,элуькьун,കുരയ്ക്കുക
802,heulen::V,къув ягъун,ഓരിയിടുക
803,blasen::V,уф гун,ഊതുക
804,pfeifen::V,уьфт ягъун,വിസിലടിക്കുക
805,schreien::V,гьараюн,ആക്രോശിക്കുക
806,stöhnen::V,суза авун,അരക്കം
807,stöhnen::V,суза авун,ആർത്തനാദം
808,zittern::V,зурзун,വിറയ്ക്കുക
809,leben::V,яшамиш хьун,താമസിക്കുക
810,geboren werden::V,хьун,ജനിക്കുക
811,atmen::V,нефес чӏугун,ശ്വസിക്കുക
812,trinken::V,хъун,കുടിക്കുക
813,essen::V,тӏуьн,കഴിക്കുക
814,schlucken::V,туькьуьнун,വിഴുങ്ങുക
815,müde werden::V,галатун,ക്ഷീണിക്കുക
816,müde werden::V,юргъун хьун,ക്ഷീണിക്കുക
817,einschlafen::V,ксун,നിദ്രിക്കുക
818,schlafen::V,ксун,ഉറങ്ങുക
819,aufwachen::V,ахварай аватун,ഉണരുക
820,aufstehen::V,къарагъун,എഴുന്നേൽക്കുക
821,sich erholen::V,ял ягъун,വിശ്രമിക്കുക
822,krank werden::V,кефсуз хьун,ദീനംപിടിക്കുക
823,krank sein::V,тӏа хьун,രോഗികളാകുക
824,schmerzen::V,тӏа хьун,വേദനിക്കുക
825,husten::V,уьгьуь ягъун,ചുമയ്ക്കുക
826,genesen::V,сагъ хъхьун,സുഖപ്പെടുക
827,sterben::V,кьин,മരിക്കുക
828,umkommen::V,терг хьун,മരിക്കുക
829,sich bewegen::V,юзун,സ്ഥലം_മാറുക
830,sich rühren::V,юзун,ചലിക്കുക
831,sich erheben::V,къарагъун,നിൽക്കുക
832,sich setzen::V,ацукьун,ഇരിക്കുക
833,hinfallen::V,алукьун,വീഴുക
834,laufen::V,къекъуьн,നടക്കുക
835,schreiten::V,ккамар къачун,നടക്കുക
836,spazierengehen::V,сейр авун,ഉലാത്തുക
837,eilen::V,тади авун,പാഞ്ഞെത്തുക
838,sich beeilen::V,гьерекатун,തിരിക്കുകൂട്ടുക
839,sich beeilen::V,гьерекатун,തിടുക്കം_കാട്ടുക
840,sausen::V,чкурун,കുതിക്കുക
841,rennen::V,катун,ഓടുക
842,rennen::V,зверун,ഓടുക
843,springen::V,хкадарун,ചാടുക
844,klettern::V,акьахун,കയറുക
845,kriechen::V,капаралди фин,പതുങ്ങികയറുക
846,schwimmen::V,сирнав авун,നീന്തുക
847,tauchen::V,кьилихъди циз вегьин,വെള്ളത്തിലേക്ക് ചാടുക
848,rudern::V,кьусуйралди лодка гьалун,തുഴയുക
849,rudern::V,цуьруьгъуьлдалди кӏватӏун,തുഴയുക
850,fahren::V,фин,വാഹനം ഓടിക്കുക
851,fliegen::V,лув гун,പറക്കുക
852,fliegen::V,цавай фин,പറക്കുക
853,gehen::V,фин,പോകുക
854,weggehen::V,хъфин,വിടുക
855,abfahren::V,фин,പുറപ്പെടുക
856,abfahren::V,рекье гьатун,പുറപ്പെടുക
857,anhalten::V,акъвазун,നിർത്തുക
858,hineingehen::V,гьахьун,പ്രവേശിക്കുക
859,eintreten::V,гьахьун,പ്രവേശിക്കുക
860,kommen::V,атун,വരുക
861,ankommen::V,атун,എത്തിച്ചേരുക
862,zurückkommen::V,хтун,തിരിച്ചു വരുക
863,bleiben::V,амукьун,തുടരുക
864,warten::V,гуьзлемишун,കാത്തിരിക്കുക
865,erwarten::V,вил алаз акъвазун,പ്രതീക്ഷിക്കുക
866,suchen::V,къекъуьн,തിരയുക
867,finden::V,жугъун,കണ്ടെത്തുക
868,versuchen::V,алахъун,ശ്രമിക്കുക
869,vorbereiten::V,гьазурун,തയ്യാറെടുക്കുക
870,lieben::V,кӏан хьун,സ്നേഹിക്കുക
871,mögen::V,рикӏ ацукьун,ഇഷ്ടപ്പെടുക
872,lachen::V,хъуьруьн,ചിരിക്കുക
873,weinen::V,шехьун,തേങ്ങുക
874,schimpfen::V,сеперар гун,പിറുപിറുക്കുക
875,schimpfen::V,экъуьгъунар авун,പിറുപിറുക്കുക
876,sich ärgern::V,хъел акатун,കോപിക്കുക
877,sich fürchten::V,кичӏе хьун,പേടിക്കുക
878,fürchten::V,къурхутмиш хьун,പേടിക്കുക
879,fliehen::V,катун,രക്ഷപ്പെടുക
880,flüchten::V,катун,രക്ഷപ്പെടുക
881,sehen::V,акун,കാണുക
882,anschauen::V,вил вегьин,നോക്കുക
883,ansehen::V,килигун,നോക്കുക
884,hören::V,ван хьун,കേൾക്കുക
885,zuhören::V,яб гун,ശ്രദ്ധിക്കുക
886,probieren::V,дад акун,രുചിയുള്ളതായി_തോന്നുക
887,riechen::V,ни чӏугун,മണത്തു_നോക്കുക
888,fühlen::V,гьисс авун,സ്പർശിച്ചറിയുക
889,frieren::V,кьун,വിറയ്ക്കുക
890,frieren::V,мекьи хьун,വിറയ്ക്കുക
891,tun::V,авун,ചെയ്യുക
892,können::V,хьун,കഴിയുക
893,können::V,акъакьун,കഴിയുക
894,wollen::V,кӏан хьун,വേണുക
895,anfangen::V,башламишун,തുടങ്ങുക
896,beenden::V,куьтягьун,പൂർത്തിയാക്കുക
897,aufhören::V,акъвазун,നിർത്തുക
898,gelingen::V,арадал атун,വിജയിക്കുക
899,geraten::V,акъатун,പരിണമിക്കുക
900,öffnen::V,ахъаюн,തുറക്കുക
901,schließen::V,акьалун,അടയ്ക്കുക
902,stellen::V,эцигун,വയ്ക്കുക
903,setzen::V,ацукьарун,വയ്ക്കുക
904,legen::V,эцигун,ഇടുക
905,berühren::V,хкӏурун,തൊടുക
906,verbinden::V,гилигун,ഘടിപ്പിക്കുക
907,bedecken::V,кӏевун,മുടുക
908,aufhängen::V,куьрсарун,കെട്ടിതൂക്കുക
909,anzünden::V,куькӏуьрун,കത്തിക്കുക
910,aufheben::V,хкажун,പെറുക്കിയെടുക്കുക
911,zurücklassen::V,тун,വച്ചുപോരുക
912,verlieren::V,квадарун,നഷ്ടപ്പെടുക
913,fallen lassen::V,авадрун,വീഴ്ത്തുക
914,machen::V,авун,ഉണ്ടാക്കുക
915,machen::V,кар авун,ഉണ്ടാക്കുക
916,herstellen::V,расун,ഉൽപാദിപ്പിക്കുക
917,bauen::V,туькӏуьрун,നിർമ്മിക്കുക
918,reparieren::V,расун,നന്നാക്കുക
919,verbessern::V,хъсанрун,മെച്ചപ്പെടുക
920,ändern::V,табдил авун,മാറ്റംവരുത്തുക
921,graben::V,эгъуьнун,കുഴിക്കുക
922,beugen::V,акӏажарун,വണങ്ങുക
923,beugen::V,кангур авун,വണങ്ങുക
924,biegen::V,патахъарун,കുനിയുക
925,drehen::V,алчударун,തിരിക്കുക
926,umdrehen::V,элкъуьрун,തിരിയുക
927,heben::V,хкажун,ഉയർത്തുക
928,hochheben::V,хкажун,ഉയർത്തുക
929,ergreifen::V,агалчна кьун,ബലമായി_പിടിക്കുക
930,halten::V,кьун,പിടിക്കുക
931,drücken::V,чуькьуьн,അമർത്തുക
932,schieben::V,хуртӏ гун,തള്ളുക
933,kratzen::V,къадгъунун,ചുരണ്ടുക
934,lecken::V,мез гун,നക്കുക
935,beißen::V,кӏасун,കടിക്കുക
936,abreißen::V,галудун,കീറിക്കളയുക
937,abschneiden::V,атӏун,മുറിച്ചുമാറ്റുക
938,stecken::V,сухун,തുളയ്ക്കുക
939,brechen::V,хун,ഉടയുക
940,brechen::V,кукӏварун,ഉടയുക
941,klopfen::V,тахъ-тахъ авун,തട്ടുക
942,hauen::V,ягъун,അടിക്കുക
943,kleben::V,алкӏурун,ഒട്ടിക്കുക
944,kleben::V,кукӏурун,ഒട്ടിക്കുക
945,reiben::V,тӏушунун,തിരുമ്മിത്തുടയ്ക്കുക
946,streichen::V,алтадун,പടർത്തുക
947,schleifen::V,кӏвенкӏв авун,പൊടിക്കുക
948,schneiden::V,атӏун,മുറിക്കുക
949,rütteln::V,къарсурун,മുട്ടുക
950,schütteln::V,къарсурун,കുലുക്കുക
951,schwenken::V,элягъун,ആടുക
952,schwenken::V,галтадун,ആടുക
953,schütten::V,цун,ഒഴിക്കുക
954,füllen::V,ацӏурун,നിറയ്ക്കുക
955,einwickeln::V,кутун,പൊതിയുക
956,einwickeln::V,элкъуьрун,പൊതിയുക
957,tragen::V,тухун,വഹിക്കുക
958,schleppen::V,галчӏурун,വലിച്ചിഴയ്ക്കുക
959,ziehen::V,ялун,വലിക്കുക
960,ziehen::V,чӏугун,വലിക്കുക
961,aufbewahren::V,хуьн,വയ്ക്കുക
962,werfen::V,гадрун,എറിയുക
963,fangen::V,кьун,പിടിക്കുക
964,packen::V,кьун,തട്ടിപ്പറിക്കുക
965,verstecken::V,кӏевун,മറയ്ക്കുക
966,teilen::V,паюн,വിഭജിക്കുക
967,schicken::V,ракъурун,അയയ്ക്കുക
968,bringen::V,гъун,കൊണ്ടുവരുക
969,hinzufügen::V,алава авун,കൂട്ടുക
970,bekommen::V,къачун,കിട്ടുക
971,bekommen::V,жугъурун,കിട്ടുക
972,erhalten::V,къачун,സ്വീകരിക്കുക
973,nehmen::V,къачун,എടുക്കുക
974,wählen::V,хкягъун,തിരഞ്ഞെടുക്കുക
975,auswählen::V,хкягъун,തിരഞ്ഞെടുക്കുക
976,bewahren::V,хуьн,പുലർത്തുക
977,behindern::V,манийвал авун,തടയിടുക
978,verderben::V,чӏурун,നശിപ്പിക്കുക
979,beschädigen::V,нукьсанвал гун,ക്ഷതമേൽപ്പിക്കുക
980,zerbrechen::V,хун,ഉടയുക
981,zerreißen::V,къазунун,കീറുക
982,zerstören::V,чӏурун,നശിപ്പിക്കുക
983,zerstören::V,барбатӏун,നശിപ്പിക്കുക
984,verbrennen::V,ккун,കത്തിനശിക്കുക
985,verbrennen::V,ккун,കത്തിച്ചുകളയുക
986,geben::V,гун,കൊടുക്കുക
987,geben::V,гун,തരുക
988,reichen::V,вугун,കൈമാറുക
989,reichen::V,гун,കൈമാറുക
990,schenken::V,пишкеш авун,സമ്മാനം കൊടുക്കുക
991,versprechen::V,гаф гун,വാഗ്ദാനം_നൽകുക
992,wünschen::V,дуьа авун,ആഗ്രഹിക്കുക
993,loben::V,тариф авун,പുകഴ്ത്തുക
994,küssen::V,темен гун,ഉമ്മവയ്ക്കുക
995,wiegen::V,эчӏягъун,ഇളകുക
996,zudecken::V,гьалдун,മുടുക
997,wecken::V,ахварай авудун,ഉണർത്തുക
998,zeigen::V,къалурун,കാണിക്കുക
999,führen::V,тухун,നടത്തുക
1000,lehren::V,кӏелиз тун,പഠിപ്പിക്കുക
1001,unterrichten::V,тарс гун,പരിശീലിപ്പിക്കുക
1002,aufziehen::V,тербия гун,വളർത്തിക്കൊണ്ടുവരുക
1003,aufziehen::V,тербияламишун,വളർത്തിക്കൊണ്ടുവരുക
1004,leiten::V,идара авун,നയിക്കുക
1005,antreiben::V,тади кутун,പ്രേരിപ്പിക്കുക
1006,einladen::V,теклиф авун,ക്ഷണിക്കുക
1007,vereinigen::V,сад авун,കൂടിച്ചേരുക
1008,besuchen::V,кьилив атун,സന്ദർശിക്കുക
1009,treffen::V,гьалтун,തമ്മിൽ കാണുക
1010,sich versammeln::V,алтӏушун,സംയോജിപ്പിക്കുക
1011,spielen::V,къугъун,കളിക്കുക
1012,singen::V,лугьун,പാടുക
1013,singen::V,мани лугьун,പാടുക
1014,tanzen::V,кьуьл авун,നൃത്തം ചെയ്യുക
1015,sich trennen::V,къакъатун,നേർപെടുത്തുക
1016,verlassen::V,гъил къачун,പിൻവാങ്ങുക
1017,retten::V,къутармишун,രക്ഷിക്കുക
1018,bewachen::V,хуьн,കാവൽനിൽക്കുക
1019,schützen::V,хуьн,പരിരക്ഷിക്കുക
1020,verteidigen::V,хуьн,പ്രതിരോധിക്കുക
1021,sich schlagen::V,кукӏун,കലഹിക്കുക
1022,schießen::V,акъатун,വെടിവെക്കുക
1023,siegen::V,гъалиб хьун,വിജയിക്കുക
1024,ärgern::V,хъел гъун,വിഷമിപ്പിക്കുക
1025,ärgern::V,хъел кутун,വിഷമിപ്പിക്കുക
1026,schlagen::V,ягъун,അടിക്കുക
1027,schlagen::V,галукьарун,അടിക്കുക
1028,treten::V,кьуьл къекъягъун,തൊഴിക്കുക
1029,treten::V,кьуьл эцягъун,തൊഴിക്കുക
1030,stechen::V,акьадарун,കുത്തുക
1031,stoßen::V,эцягъун,തള്ളുക
1032,stehlen::V,чуьнуьхун,മോഷ്ടിക്കുക
1033,stören::V,хкуьрун,ശല്യപ്പെടുത്തുക
1034,belästigen::V,хкуьрун,മെനക്കെടുക
1035,belästigen::V,азият гун,മെനക്കെടുക
1036,verbergen::V,далдаламишун,മറയ്ക്കുക
1037,verbergen::V,далдаламишун,ഒളിക്കുക
1038,täuschen::V,алцурарун,കബളിപ്പിക്കുക
1039,täuschen::V,алцуррун,കബളിപ്പിക്കുക
1040,betrügen::V,алцурарун,ചതിക്കുക
1041,betrügen::V,гьарамзадавал авун,ചതിക്കുക
1042,töten::V,яна кьин,കൊല്ലുക
1043,wohnen::V,дуланмиш хьун,താമസിക്കുക
1044,arbeiten::V,кӏвалахун,ജോലിചെയ്യുക
1045,arbeiten::V,кӏвалах авун,ജോലിചെയ്യുക
1046,sammeln::V,кӏватӏун,സഞ്ചയിക്കുക
1047,pflücken::V,атӏун,പറിച്ചെടുക്കുക
1048,jagen::V,гъуьрч авун,വേട്ടയാടുക
1049,fischen::V,гъетер кьун,മീൻ പിടിക്കുക
1050,fassen::V,кьун,പിടിക്കുക
1051,hüten::V,чӏура хуьн,ചേർക്കുക
1052,treiben::V,гьалун,വാഹനം_ഓടിക്കുക
1053,anbinden::V,акалун,കെട്ടിയിടുക
1054,füttern::V,ем гун,തീറ്റുക
1055,melken::V,ацун,പാലുകറക്കുക
1056,hacken::V,куьткуьнун,വെട്ടിമുറിക്കുക
1057,gießen::V,яд гун,നനയ്ക്കുക
1058,reifen::V,чурун,പാകമാകുക
1059,reifen::V,агакьун,പാകമാകുക
1060,zubereiten::V,гьазурун,പാചകം_ചെയ്യുക
1061,kochen::V,ругун,വേവിക്കുക
1062,backen::V,чурун,ബേക്ക് ചെയ്യുക
1063,braten::V,чурун,പോരിക്കുക
1064,umrühren::V,какадарун,ഇളക്കുക
1065,stricken::V,хурун,മെടയുക
1066,nähen::V,цун,തുന്നുക
1067,färben::V,шир ягъун,ചായം പൂശുക
1068,reinigen::V,михьун,വൃത്തിയാക്കുക
1069,waschen::V,чуьхуьн,കഴുകുക
1070,abwischen::V,гуьцӏун,തുടയ്ക്കുക
1071,spülen::V,экъуьрун,കഴുകുക
1072,fegen::V,шуткун,അടിച്ചുവാരുക
1073,kehren::V,кул алтадун,അടിച്ചുവാരുക
1074,baden::V,эхъуьн,നീന്തിത്തുടിക്കുക
1075,sich waschen::V,жендек чуьхуьн,കഴുകുക
1076,ausziehen::V,хутӏунун,ഇഴുക്കുക
1077,ausziehen::V,галудун,ഇഴുക്കുക
1078,anziehen::V,алукӏун,ഉടുക്കുക
1079,sich anziehen::V,алукӏун,ധരിച്ച നേടുകയുക
1080,sich anziehen::V,парталар алукӏун,ധരിച്ച നേടുകയുക
1081,kämmen::V,эвягъун,മുടിചീകുക
1082,schmücken::V,безетмишун,അലങ്കരിക്കുക
1083,schmücken::V,гуьрчегарун,അലങ്കരിക്കുക
1084,sagen::V,лугьун,പറയുക
1085,sprechen::V,рахун,സംസാരിക്കുക
1086,reden::V,рахун,സംസാരിക്കുക
1087,sich unterhalten::V,ихтилат авун,നർമ്മസല്ലാപം നടത്തുക
1088,fragen::V,жузун,ചോദിക്കുക
1089,bitten::V,тӏалабун,അപേക്ഷിക്കുക
1090,erzählen::V,ахъаюн,പറയുക
1091,mitteilen::V,хабар гун,അറിയിക്കുക
1092,nennen::V,тӏвар гун,പേരിടുക
1093,rufen::V,эверун,വിളിക്കുക
1094,prahlen::V,яцӏу гафар авун,പൊങ്ങച്ചം പറയുക
1095,übersetzen::V,таржума авун,പരിഭാഷപ്പെടുത്തുക
1096,übersetzen::V,гафладун,പരിഭാഷപ്പെടുത്തുക
1097,denken::V,фикир авун,ചിന്തിക്കുക
1098,glauben::V,агъун,വിശ്വസിക്കുക
1099,bemerken::V,фикир гун,ശ്രദ്ധിക്കുക
1100,begreifen::V,гъавурда акьун,കൈപ്പിടിയിലാക്കുക
1101,lernen::V,кӏелун,പഠിക്കുക
1102,wissen::V,чир хьун,അറിയുക
1103,wissen::V,чирхьун,അറിയുക
1104,sich erinnern an::V,рикӏел хуьн,ഓർമിക്കുക
1105,vergessen::V,рикӏелай фин,മറക്കുക
1106,vergessen::V,рикӏелай алатун,മറക്കുക
1107,messen::V,алцумун,അളക്കുക
1108,zählen::V,гьисабун,എണ്ണിത്തിട്ടപ്പെടുത്തുക
1109,rechnen::V,гьисабун,ഗണിക്കുക
1110,lesen::V,кӏелун,വായിക്കുക
1111,malen::V,кхьин,ചിത്രം വരയ്ക്കുക
1112,malen::V,шикилар чӏугун,ചിത്രം വരയ്ക്കുക
1113,zeichnen::V,чӏугун,വരയ്ക്കുക
1114,schreiben::V,кхьин,എഴുതുക
1115,besitzen::V,иеси хьун,സ്വന്തമാക്കുക
1116,kaufen::V,къачун,വാങ്ങുക
1117,kaufen::V,маса къачун,വാങ്ങുക
1118,verkaufen::V,гун,വിൽക്കുക
1119,verkaufen::V,маса гун,വിൽക്കുക
1120,bezahlen::V,къимет гун,പരിഹാരം ചെയ്യുക
1121,bezahlen::V,эвезда авун,പരിഹാരം ചെയ്യുക
1122,bezahlen::V,гьакъи агакьрун,പരിഹാരം ചെയ്യുക
1123,zahlen::V,къимет гун,പണം അടയ്ക്കുക
1124,zahlen::V,эвезда авун,പണം അടയ്ക്കുക
1125,zahlen::V,гьакъи агакьрун,പണം അടയ്ക്കുക
1126,beherrschen::V,иеси хьун,ഭരിക്കുക
1127,ertragen::V,таб гун,താങ്ങുക
1128,Oberschenkel::N,,തുട
1129,Strömung::N,,പ്രവാഹം
1130,Moor::N,,പാഴ്നിലം
1131,Gedächtnis::N,,ഓർമ്മശക്തി
1132,Ski::N,,ഹിമപാദുകം
1133,Platte::N,,തകിട്
1134,Leine::N,,കെട്ടാനുള്ള തോൽവാർ
1135,Geschäft::N,,ബിസിനസ്
1136,dick[Gegenstand]::A,,തടിച്ച
1137,auf einmal::ADV,,ഉടന്
1138,zurück::ADV,,പുറകിലേക്ക്
1139,wieder::ADV,,വീണ്ടും
1140,wehen::V,,വീശുക
1141,rauchen::V,,പുകയുക
1142,schaukeln::V,,ഇളകുക
1143,rühren::V,,ഹൃദയം സ്പർശിക്കുക
1144,scheinen::V,,കാണപ്പെടുക
1145,zu sehen sein::V,,വെളിച്ചപ്പെടുക
1146,vernehmen::V,,കേൾക്കുക
1147,wenden::V,,തിരിയുക
1148,binden::V,,കെട്ടുക
1149,lassen::V,,അനുവദിക്കുക
1150,erkennen::V,,തിരിചറിയുക
1151,verstehen::V,,മനസ്സിലാക്കുക
