,Concept_ID,sv,os
775,linker::A,vänster,галиу
776,rechter::A,höger,рахиз
777,anderer::A,annan,иннӕ
778,anderer::A,annan,ӕндӕр
779,erster::A,första,фыццаг
780,erster::A,första,фыццӕгӕм
781,zweiter::A,andra,дыккаг
782,zweiter::A,andra,дыккæгæм
783,dritter::A,tredje,æртыккаг
784,dritter::A,tredje,æртыккæгæм
785,letzter::A,sist,фӕстаг
786,allein::ADV,allena,иунæг
787,auf einmal::ADV,på en gång,уайтагъд
788,auf einmal::ADV,på en gång,æвиппайды
789,auf einmal::ADV,på en gång,æваст
790,zusammen::ADV,tillsammans,иумӕ
791,lange::ADV,länge,бирæ рæстæг
792,plötzlich::ADV,plötsligt,æвиппайды
793,plötzlich::ADV,plötsligt,æваст
794,sofort::ADV,strax,уыцы сахат
795,sofort::ADV,strax,уайтагъд
796,sofort::ADV,genast,уыцы сахат
797,sofort::ADV,genast,уайтагъд
798,später::ADV,senare,фæстæдæр
799,jetzt::ADV,nu,ныр
800,heute::ADV,i dag,абон
801,morgen::ADV,i morgon,райсом
802,bald::ADV,snart,тагъд
803,bald::ADV,snart,рæхджы
804,dann::ADV,då,стæй
805,gestern::ADV,i går,знон
806,einst::ADV,en gång,кӕддӕр
807,damals::ADV,då,уæд
808,damals::ADV,den gången,уæд
809,danach::ADV,därefter,стæй
810,danach::ADV,därefter,уый фæстæ
811,vorher::ADV,före,раздæр
812,vorher::ADV,förut,раздæр
813,zuerst::ADV,först,фыццаг
814,einmal::ADV,en gång,иу хатт
815,manchmal::ADV,ibland,хатт
816,oft::ADV,ofta,арæх
817,immer::ADV,alltid,ӕдзух
818,niemals::ADV,aldrig,никуы
819,niemals::ADV,aldrig,никæд
820,hier::ADV,här,ам
821,hierhin::ADV,hit,ардӕм
822,von hier::ADV,härifrån,ардыгæй
823,dort::ADV,där,уым
824,dorthin::ADV,dit,уырдӕм
825,geradeaus::ADV,rätt fram,æргом
826,vorwärts::ADV,fram,размӕ
827,vorwärts::ADV,framåt,размӕ
828,rückwärts::ADV,baklänges,фӕстӕмӕ
829,zurück::ADV,tillbaka,фӕстӕмӕ
830,unten::ADV,nere,дæлæ
831,unten::ADV,nere,дæлейы
832,unten::ADV,nere,бынæй
833,unten::ADV,nedanför,дæлæ
834,unten::ADV,nedanför,дæлейы
835,unten::ADV,nedanför,бынæй
836,hinab::ADV,ned,дӕлӕмӕ
837,hinab::ADV,ned,уырдыгмӕ
838,hinab::ADV,nedåt,дӕлӕмӕ
839,hinab::ADV,nedåt,уырдыгмӕ
840,oben::ADV,ovan,уӕле
841,oben::ADV,ovanpå,уӕле
842,hinauf::ADV,upp,уӕлӕмӕ
843,hinauf::ADV,uppåt,уӕлӕмӕ
844,überall::ADV,överallt,алыран
845,überall::ADV,överallt,алкæм
846,überall::ADV,överallt,кæмдæриддæр
847,nicht::ADV,ej,нӕ
848,nicht::ADV,inte,нӕ
849,ein wenig::ADV,litet,чысыл
850,kaum::ADV,knappt,цъус
851,kaum::ADV,knappast,цъус
852,sehr::ADV,mycket,тынг
853,sehr::ADV,mycket,иттӕг
854,so::ADV,så,афтӕ
855,noch::ADV,än,ма
856,noch::ADV,ännu,ма
857,nur::ADV,bara,канд
858,nur::ADV,bara,ӕрмӕст
859,nur::ADV,endast,канд
860,nur::ADV,endast,ӕрмӕст
861,schon::ADV,redan,нырид
862,wieder::ADV,åter,ногӕй
863,vergebens::ADV,förgäves,дзæгъæлы
864,vergebens::ADV,förgäves,уæгъды
865,vergebens::ADV,förgäves,æнæхъуаджы
866,vor::PRP,utanför,разы
867,hinter::PRP,bakom,фӕстӕ
868,unter::PRP,under,бын
869,durch::PRP,genom,æхсæнты
870,durch::PRP,igenom,æхсæнты
871,neben::PRP,bredvid,цур
872,neben::PRP,vid sidan av,цур
873,zwischen::PRP,mellan,астӕу
874,wegen::PRP,på grund av,тыххай
875,dies::PRN,detta,ай
876,das::PRN,det,уый
877,alles::PRN,allt,алцы
878,alles::PRN,allt,æппæтдæр
879,alles::PRN,allt,иууылдӕр
880,ich::PRN,jag,æз
881,du::PRN,du,ды
882,er::PRN,han,уый
883,wir::PRN,vi,мах
884,ihr::PRN,ni,сымах
885,sie::PRN,de,уыдон
886,was::FPRN,vad,цы
887,wer::FPRN,vem,чи
888,wo::FADV,var,кӕм
889,wohin::FADV,vart,кӕдӕм
890,wie::FADV,hur,куыд
891,warum::FADV,varför,цӕмӕн
892,wieviel::FNUM,hur mycket,цал
893,eins::NUM,en,иу
894,eins::NUM,ett,иу
895,zwei::NUM,två,дыууӕ
896,drei::NUM,tre,ӕртӕ
897,vier::NUM,fyra,цыппар
898,fünf::NUM,fem,фондз
899,sechs::NUM,sex,ӕхсӕз
900,sieben::NUM,sju,авд
901,acht::NUM,åtta,аст
902,neun::NUM,nio,фараст
903,zehn::NUM,tio,дӕс
904,elf::NUM,elva,иуæндæс
905,zwölf::NUM,tolv,дыууадæс
906,zwanzig::NUM,tjugo,дыууын
907,dreißig::NUM,trettio,æртын
908,dreißig::NUM,trettio,дæсæмæссæдз
909,vierzig::NUM,fyrtio,цыппор
910,vierzig::NUM,fyrtio,цыппур
911,vierzig::NUM,fyrtio,дыууиссæдзы
912,fünfzig::NUM,femtio,фӕндзай
913,sechzig::NUM,sextio,æхсай
914,sechzig::NUM,sextio,æртиссæдзы
915,siebzig::NUM,sjuttio,æвдай
916,siebzig::NUM,sjuttio,дæс æмæ æртиссæдзы
917,achtzig::NUM,åttio,цыппарыссæдзы
918,achtzig::NUM,åttio,æстай
919,neunzig::NUM,nittio,нæуæдз
920,neunzig::NUM,nittio,дæс æмæ цыппарыссæдзы
921,hundert::NUM,hundra,сӕдӕ
922,tausend::NUM,tusen,мин
923,und::CNJ,och,ӕмӕ
924,oder::CNJ,eller,кӕнӕ
925,stehen::V,stå,лӕууын
926,sitzen::V,sitta,бадын
927,liegen::V,ligga,хуыссын
928,hängen::V,hänga,ауыгъд уын
929,werden::V,bli,суӕвын
930,passieren::V,ske,æрцæуын
931,passieren::V,hända,æрцæуын
932,beginnen::V,börja,райдайын
933,enden::V,ända,фæуын
934,wechseln::V,växla,ивын
935,aufgehen[Sonne]::V,gå upp,скæсын
936,untergehen[Sonne]::V,gå ned, аныгуылын
937,scheinen[Sonne]::V,skina,рухс кӕнын
938,donnern::V,dundra,нæрын
939,wehen::V,blåsa,дымын
940,strömen::V,forsa,кӕлын
941,strömen::V,strömma,кӕлын
942,fließen::V,flyta,цæуын
943,fließen::V,flyta,уайын
944,fließen::V,flyta,кæлын
945,sich drehen::V,snurra,зилын
946,schwanken::V,vackla,æнкъуысын
947,schwingen::V,svinga,æнкъуысын
948,schwingen::V,svinga,змæлын
949,fallen::V,falla,хауын
950,brennen::V,brinna,судзын
951,rauchen::V,ryka,фæздæг кæнын
952,regnen::V,regna,уарын
953,gefrieren::V,frysa,сӕлын
954,tauen::V,töa,стайын
955,schmelzen::V,smälta,тайын
956,trocknen::V,torka,хус кæнын
957,sieden::V,koka,фыцын
958,sieden::V,sjuda,фыцын
959,faulen::V,ruttna,ӕмбийын
960,verfaulen::V,ruttna,бамбийын
961,reißen::V,brista,скъуийын
962,versinken::V,sjunka,дӕлдон_кӕнын
963,vergehen::V,förgå,аивгъуийын
964,erscheinen::V,synas,разынын
965,erscheinen::V,visa sig,разынын
966,verschwinden::V,försvinna,фæтары уын
967,verschwinden::V,försvinna,фæдæлдзæх уын
968,verschwinden::V,försvinna,фесæфын
969,verschwinden::V,försvinna,æрбайсæфын
970,sinken::V,sjunka,дæлæмæ æрхауын
971,abnehmen::V,avta,фæкъаддæр уын
972,abnehmen::V,avta,фæцух уын
973,abnehmen::V,minskas,фæкъаддæр уын
974,abnehmen::V,minskas,фæцух уын
975,zunehmen::V,tilltaga,фæфылдæр уын
976,zunehmen::V,tilltaga,сбирæ уын
977,zunehmen::V,tilltaga,сахадын
978,steigen::V,stiga,сыстын
979,wachsen::V,växa,рӕзын
980,glänzen::V,glimma,ӕрттивын
981,funkeln::V,tindra,тыбар-тыбур_кӕнын
982,funkeln::V,gnistra,тыбар-тыбур_кӕнын
983,lärmen::V,bråka,хъæлæба кæнын
984,lärmen::V,väsnas,хъæлæба кæнын
985,läuten::V,ringa,цæгъдын
986,klingeln::V,ringa,цæгъдын
987,klirren::V,klirra,дзыгъал-мыгъул кæнын
988,klirren::V,klirra,дзæгъ-дзæгъ кæнын
989,brausen::V,brusa,абухын
990,rauschen::V,susa,
991,klingen::V,låta,зæлын
992,klingen::V,låta,азæлын
993,klingen::V,låta,хъуысын
994,klingen::V,klinga,зæлын
995,klingen::V,klinga,азæлын
996,klingen::V,klinga,хъуысын
997,bellen::V,skälla,рæйын
998,heulen::V,yla,ниуын
999,heulen::V,tjuta,ниуын
1000,blasen::V,blåsa,фу кӕнын
1001,pfeifen::V,vissla,æхситт кæнын
1002,pfeifen::V,vissla,къуыззитт кæнын
1003,schreien::V,skrika,хъӕр кӕнын
1004,stöhnen::V,stöna,хъæрзын
1005,stöhnen::V,stöna,дзыназын
1006,zittern::V,darra,ризын
1007,zittern::V,skälva,ризын
1008,leben::V,leva,цӕрын
1009,geboren werden::V,födas,райгуырын
1010,atmen::V,andas,улӕфын
1011,trinken::V,dricka,нуазын
1012,essen::V,äta,хӕрын
1013,schlucken::V,svälja,ныхъуырын
1014,müde werden::V,tröttna,бафæллайын
1015,müde werden::V,tröttna,бафæлмæцын
1016,müde werden::V,tröttna,сфæлмæцын
1017,einschlafen::V,somna,бафынæй уын
1018,schlafen::V,sova,хуыссын
1019,schlafen::V,sova,фынӕй кӕнын
1020,aufwachen::V,vakna,райхъал уын
1021,aufstehen::V,stiga upp,стын
1022,sich erholen::V,repa sig,фæллад уадзын
1023,sich erholen::V,repa sig,улæфын
1024,sich erholen::V,hämta sig,фæллад уадзын
1025,sich erholen::V,hämta sig,улæфын
1026,krank werden::V,insjukna,фӕрынчын уын
1027,krank sein::V,vara sjuk,сӕйын
1028,schmerzen::V,smärta,риссын
1029,schmerzen::V,göra ont,риссын
1030,husten::V,hosta,хуыфын
1031,genesen::V,tillfriskna,сдзæбæх уын
1032,genesen::V,tillfriskna,рандидзын
1033,genesen::V,tillfriskna,сæндидзын
1034,sterben::V,dö,мӕлын
1035,umkommen::V,omkomma,фесæфын
1036,umkommen::V,omkomma,байсæфын
1037,umkommen::V,omkomma,бабын уын
1038,umkommen::V,omkomma,мард фæуын
1039,sich bewegen::V,röra sig,тæлфын
1040,sich bewegen::V,röra sig,цæуын
1041,sich rühren::V,röra på sig,змӕлын
1042,sich erheben::V,resa sig,стын
1043,sich setzen::V,sätta sig,сбадын
1044,hinfallen::V,falla omkull,ӕрхауын
1045,laufen::V,löpa,цӕуын
1046,laufen::V,löpa,рацу-бацу_кӕнын
1047,schreiten::V,skrida,къахдзæф кæнын
1048,schreiten::V,skrida,санчъех кæнын
1049,schreiten::V,skrida,цæуын
1050,spazierengehen::V,promenera,озер кæнын
1051,spazierengehen::V,promenera,тезгъо кæнын
1052,eilen::V,ila,тагъд кæнын
1053,eilen::V,ila,тындзын
1054,sich beeilen::V,skynda sig,тагъд кæнын
1055,sich beeilen::V,skynda sig,тындзын
1056,sausen::V,susa,уайын
1057,sausen::V,susa,тæхын
1058,rennen::V,löpa,згъорын
1059,rennen::V,springa,згъорын
1060,springen::V,hoppa,гæпп кæнын
1061,springen::V,hoppa,сæррæтт кæнын
1062,springen::V,hoppa,лиуырын
1063,klettern::V,klättra,хилын
1064,schaukeln::V,gunga,хецъро кæнын
1065,schaukeln::V,gunga,херыйыл бадын
1066,kriechen::V,kräla,бырын
1067,schwimmen::V,simma,ленк кӕнын
1068,tauchen::V,dyka,ныгъуылын
1069,rudern::V,ro,бæлæгъ тæрын
1070,rudern::V,ro,чема тæрын
1071,fahren::V,köra,цӕуын
1072,fliegen::V,flyga,тӕхын
1073,gehen::V,gå,цӕуын
1074,weggehen::V,gå bort,ацӕуын
1075,abfahren::V,resa,араст уын
1076,abfahren::V,avresa,араст уын
1077,anhalten::V,stanna,æрлæууын
1078,hineingehen::V,gå in,мидæмæ цæуын
1079,eintreten::V,träda in,бацӕуын
1080,kommen::V,komma,æрцæуын
1081,ankommen::V,ankomma,æрцæуын
1082,zurückkommen::V,återkomma,раздæхын
1083,zurückkommen::V,återkomma,фæстæмæ_раздæхын
1084,zurückkommen::V,återkomma,æрбаздæхын
1085,zurückkommen::V,återkomma,аздæхын
1086,bleiben::V,bli,лӕууын
1087,bleiben::V,förbli,лӕууын
1088,warten::V,vänta,ӕнхъӕлмӕ кӕсын
1089,erwarten::V,vänta,ӕнхъӕлмӕ кӕсын
1090,suchen::V,leta,агурын
1091,finden::V,finna,ссарын
1092,versuchen::V,försöka,фӕлварын
1093,vorbereiten::V,förbereda,бацаттæ кæнын
1094,vorbereiten::V,förbereda,æрæввонг кæнын
1095,lieben::V,älska,уарзын
1096,mögen::V,tycka om,зæрдæмæ цæуын
1097,lachen::V,skratta,худын
1098,rühren::V,röra,зæрдæ суынгæг кæнын
1099,weinen::V,gråta,кӕуын
1100,schimpfen::V,skälla,æлгъитын
1101,sich ärgern::V,förargas,мæсты кæнын
1102,sich fürchten::V,vara rädd,тæрсын
1103,fürchten::V,frukta,тæрсын
1104,fliehen::V,fly,лидзын
1105,fliehen::V,rymma,лидзын
1106,flüchten::V,fly,алидзын
1107,sehen::V,se,уынын
1108,anschauen::V,se på,акӕсын
1109,anschauen::V,betrakta,акӕсын
1110,ansehen::V,åse,кӕсын
1111,hören::V,höra,хъусын
1112,zuhören::V,höra på,хъусын
1113,zuhören::V,lyssna till,хъусын
1114,probieren::V,smaka,уынын
1115,probieren::V,smaka,аходын
1116,probieren::V,smaka på,уынын
1117,probieren::V,smaka på,аходын
1118,riechen::V,lukta,смудын
1119,fühlen::V,känna,ӕнкъарын
1120,scheinen::V,verka,зынын
1121,scheinen::V,tyckas,зынын
1122,zu sehen sein::V,synas,зынын
1123,zu sehen sein::V,kunna ses,зынын
1124,vernehmen::V,få veta,фехъусын
1125,vernehmen::V,förnimma,фехъусын
1126,frieren::V,frysa,сийын
1127,tun::V,göra,кӕнын
1128,können::V,kunna,фӕразын
1129,wollen::V,vilja,фӕндын
1130,anfangen::V,börja,райдайын
1131,beenden::V,avsluta,фӕуын
1132,aufhören::V,sluta,банцайын
1133,aufhören::V,sluta,фенцайын
1134,aufhören::V,upphöra,банцайын
1135,aufhören::V,upphöra,фенцайын
1136,gelingen::V,lyckas,бантысын
1137,geraten::V,bli,разынын
1138,öffnen::V,öppna,гом кӕнын
1139,schließen::V,låsa,ӕхгӕнын
1140,schließen::V,stänga,ӕхгӕнын
1141,stellen::V,ställa,ӕвӕрын
1142,setzen::V,sätta,сбадын кӕнын
1143,legen::V,lägga,ӕрӕвӕрын
1144,berühren::V,beröra,агайын
1145,verbinden::V,förbinda,бӕттын
1146,bedecken::V,täcka,ӕмбӕрзын
1147,bedecken::V,betäcka,ӕмбӕрзын
1148,aufhängen::V,hänga,ауындзын
1149,aufhängen::V,hänga upp,ауындзын
1150,anzünden::V,tända,ссудзын
1151,anzünden::V,antända,ссудзын
1152,anzünden::V,tända på,ссудзын
1153,aufheben::V,lyfta,сисын
1154,zurücklassen::V,lämna,ныууадзын
1155,zurücklassen::V,efterlämna,ныууадзын
1156,verlieren::V,mista,фесафын
1157,verlieren::V,förlora,фесафын
1158,fallen lassen::V,tappa,ӕрӕппарын
1159,fallen lassen::V,tappa,къухтӕй феуӕгъд кӕнын
1160,fallen lassen::V,släppa,ӕрӕппарын
1161,fallen lassen::V,släppa,къухтӕй феуӕгъд кӕнын
1162,machen::V,göra,саразын
1163,herstellen::V,tillverka,сцæттæ кæнын
1164,herstellen::V,tillverka,саразын
1165,herstellen::V,framställa,сцæттæ кæнын
1166,herstellen::V,framställa,саразын
1167,bauen::V,bygga,амайын
1168,reparieren::V,reparera,æмпъузын
1169,reparieren::V,reparera,цалцæг кæнын
1170,verbessern::V,rätta,фæхуыздæр кæнын
1171,verbessern::V,förbättra,фæхуыздæр кæнын
1172,ändern::V,ändra,аивын
1173,ändern::V,förändra,аивын
1174,graben::V,gräva,къахын
1175,beugen::V,böja,æркъæдз кæнын
1176,beugen::V,böja,æртасын кæнын
1177,biegen::V,böja,тасын кӕнын
1178,biegen::V,kröka,тасын кӕнын
1179,drehen::V,vrida,здухын
1180,wenden::V,vända,афæлдахын
1181,wenden::V,vända,рафæлдахын
1182,umdrehen::V,vrida om,афæлдахын
1183,heben::V,häva,сдарын
1184,heben::V,häva,схæцын
1185,hochheben::V,lyfta,уæлæмæ хæцын
1186,ergreifen::V,gripa,фӕлӕбурын
1187,halten::V,hålla,дарын
1188,drücken::V,trycka,æлхъивын
1189,drücken::V,trycka,хæцын
1190,schieben::V,skjuta,схойын
1191,kratzen::V,riva,хафын
1192,kratzen::V,skrapa,хафын
1193,lecken::V,slicka,сдæрын
1194,beißen::V,bita,хæцын
1195,abreißen::V,slita_av,ратонын
1196,abreißen::V,riva_av,ратонын
1197,abschneiden::V,skära av,ралыг кӕнын
1198,binden::V,binda,бабӕттын
1199,stecken::V,sticka,ныссадзын
1200,brechen::V,bryta,асæттын
1201,brechen::V,bryta,басæттын
1202,brechen::V,bryta,ныссæттын
1203,brechen::V,brista,асæттын
1204,brechen::V,brista,басæттын
1205,brechen::V,brista,ныссæттын
1206,klopfen::V,banka,хойын
1207,klopfen::V,banka,гуыпп-гуыпп кæнын
1208,klopfen::V,banka,къуырцц-къуырцц кæнын
1209,klopfen::V,klappa,хойын
1210,klopfen::V,klappa,гуыпп-гуыпп кæнын
1211,klopfen::V,klappa,къуырцц-къуырцц кæнын
1212,hauen::V,hugga,цӕвын
1213,hauen::V,hugga,нӕмын
1214,kleben::V,klistra,ныхасын
1215,kleben::V,klistra,æндадзын
1216,reiben::V,gnida,сӕрфын
1217,reiben::V,gnida,хафын
1218,streichen::V,smörja,байсæрдын
1219,streichen::V,smörja,сахорын
1220,schleifen::V,slipa,ссын
1221,schleifen::V,slipa,цыргъ кӕнын
1222,schneiden::V,skära,кӕрдын
1223,schneiden::V,klippa,кӕрдын
1224,rütteln::V,skaka,æнкъусын
1225,schütteln::V,rista,уигъын
1226,schwenken::V,svänga,тилын
1227,schwenken::V,svänga,уигъын
1228,schütten::V,hälla,ныккӕнын
1229,füllen::V,fylla,байдзаг кæнын
1230,einwickeln::V,slå in,батухын
1231,einwickeln::V,veckla in,батухын
1232,tragen::V,bära,хӕссын
1233,schleppen::V,släpa,ласын
1234,ziehen::V,dra,ласын
1235,aufbewahren::V,förvara,æвæрын
1236,aufbewahren::V,ta vara på,æвæрын
1237,werfen::V,kasta,зыввытт кӕнын
1238,fangen::V,fånga,ӕрцахсын
1239,packen::V,gripa,рацахсын
1240,packen::V,gripa tag,рацахсын
1241,verstecken::V,gömma,æмбæхсын
1242,verstecken::V,gömma,нымæхсын
1243,teilen::V,dela,уарын
1244,schicken::V,skicka,ӕрвитын
1245,bringen::V,bringa,æрхæссын
1246,bringen::V,bringa,æрбахæссын
1247,hinzufügen::V,tillägga,ӕфтауын
1248,bekommen::V,få,ссарын
1249,bekommen::V,få,сфæрæз кæнын
1250,bekommen::V,få,самал кæнын
1251,bekommen::V,erhålla,ссарын
1252,bekommen::V,erhålla,сфæрæз кæнын
1253,bekommen::V,erhålla,самал кæнын
1254,erhalten::V,få,райсын
1255,erhalten::V,erhålla,райсын
1256,nehmen::V,ta,райсын
1257,nehmen::V,taga,райсын
1258,wählen::V,välja,равзарын
1259,auswählen::V,utvälja,авзарын
1260,bewahren::V,bevara,бавæрын
1261,bewahren::V,bevara,нывæрын
1262,behindern::V,hindra,цæлхдур æвæрын
1263,behindern::V,hindra,ныхдур æвæрын
1264,behindern::V,hindra,къуылымпы кæнын
1265,behindern::V,hindra,хъыг дарын
1266,behindern::V,förhindra,цæлхдур æвæрын
1267,behindern::V,förhindra,ныхдур æвæрын
1268,behindern::V,förhindra,къуылымпы кæнын
1269,behindern::V,förhindra,хъыг дарын
1270,verderben::V,förstöra,фесафын
1271,beschädigen::V,skada,халын
1272,zerbrechen::V,bryta isär,асӕттын
1273,zerbrechen::V,bryta sönder,асӕттын
1274,zerreißen::V,riva sönder,аскъуынын
1275,zerreißen::V,slita sönder,аскъуынын
1276,zerstören::V,förstöra,фехалын
1277,verbrennen::V,bränna,басудзын
1278,verbrennen::V,bränna upp,басудзын
1279,geben::V,ge,дӕттын
1280,reichen::V,räcka,адæттын
1281,schenken::V,skänka,лæвар кæнын
1282,versprechen::V,lova,дзырд раттын
1283,versprechen::V,lova,зӕрдӕ бавӕрын
1284,wünschen::V,önska,зæрдæ зæгъы
1285,loben::V,lova,раппӕлын
1286,loben::V,beröma,раппӕлын
1287,küssen::V,pussa,пъа кæнын
1288,küssen::V,pussa,ба кæнын
1289,wiegen::V,vagga,узын
1290,zudecken::V,täcka,бамбӕрзын
1291,wecken::V,väcka,райхъал кӕнын
1292,zeigen::V,visa,амонын
1293,führen::V,föra,кӕнын
1294,führen::V,föra,фæкæнын
1295,lehren::V,lära,ахуыр кæнын
1296,unterrichten::V,undervisa,ахуыр кæнын
1297,aufziehen::V,uppfostra,хъомыл кӕнын
1298,leiten::V,leda,разамынд дӕттын
1299,antreiben::V,driva på,тагъд кæнын
1300,antreiben::V,driva på,рог кæнын
1301,lassen::V,få att,кæнын
1302,einladen::V,bjuda,ӕрхонын
1303,einladen::V,bjuda,ӕрбахонын
1304,einladen::V,inbjuda,ӕрхонын
1305,einladen::V,inbjuda,ӕрбахонын
1306,vereinigen::V,förena,баиу кӕнын
1307,besuchen::V,besöka,абæрæг кæнын
1308,besuchen::V,besöka,бабæрæг кæнын
1309,besuchen::V,besöka,бауайын
1310,treffen::V,möta,фембæлын
1311,treffen::V,träffa,фембæлын
1312,sich versammeln::V,församla sig,æрæмбырд уын
1313,spielen::V,leka,хъазын
1314,spielen::V,spela,хъазын
1315,singen::V,sjunga,зарын
1316,tanzen::V,dansa,кафын
1317,sich trennen::V,skiljas,фæйнæрдæм фæцæуын айхæлын
1318,verlassen::V,lämna,ныууадзын
1319,verlassen::V,överge,ныууадзын
1320,retten::V,rädda,фервӕзын кӕнын
1321,bewachen::V,bevaka,хъахъхъӕнын
1322,schützen::V,skydda,хъахъхъӕнын
1323,schützen::V,beskydda,хъахъхъӕнын
1324,verteidigen::V,försvara,бахизын
1325,sich schlagen::V,slåss,хыл кæнын
1326,schießen::V,skjuta,ӕхсын
1327,siegen::V,segra,басӕттын
1328,siegen::V,segra,фӕуӕлахиз уӕвын
1329,ärgern::V,förarga,мӕсты кӕнын
1330,schlagen::V,slå,ныццæвын
1331,treten::V,sparka,
1332,stechen::V,sticka,фæрæхойын
1333,stoßen::V,stöta,риуыгъын
1334,stehlen::V,stjäla,давын
1335,stören::V,störa,хъыгдарын
1336,belästigen::V,genera,хъыгдарын
1337,belästigen::V,besvära,хъыгдарын
1338,verbergen::V,dölja,бамбӕхсын
1339,verbergen::V,dölja,басусӕг кӕнын
1340,täuschen::V,vilseleda,фӕливын
1341,täuschen::V,vilseleda,асайын
1342,betrügen::V,bedra,асайын
1343,töten::V,döda,амарын
1344,wohnen::V,bo,цӕрын
1345,arbeiten::V,arbeta,кусын
1346,sammeln::V,samla,æртонын
1347,pflücken::V,plocka,тонын
1348,jagen::V,jaga,цуан кæнын
1349,fischen::V,fiska,кæсаг ахсын æнгуырæй
1350,fischen::V,fiska,æнгуыр дарын
1351,fassen::V,fånga,ӕрцахсын
1352,hüten::V,vakta,хизын
1353,treiben::V,driva,скъӕрын
1354,anbinden::V,binda fast,бабæттын
1355,anbinden::V,binda fast,æрбæттын
1356,füttern::V,fodra,холлаг дæттын
1357,füttern::V,fodra,холлаг æвæрын
1358,füttern::V,fodra,дарын
1359,melken::V,mjölka,дуцын
1360,hacken::V,hacka,кæрдын
1361,hacken::V,hacka,лыгтæ кæнын
1362,gießen::V,hälla,бакалын
1363,gießen::V,vattna,бакалын
1364,reifen::V,mogna,срæгъæд уын
1365,reifen::V,mogna,сцæттæ уын
1366,zubereiten::V,tillaga,сцӕттӕ кӕнын
1367,zubereiten::V,tillreda,сцӕттӕ кӕнын
1368,kochen::V,koka,фыцын
1369,backen::V,baka,фыцын
1370,braten::V,steka,цурын
1371,umrühren::V,röra om,ахæццæ кæнын
1372,umrühren::V,röra om,азмæнтын
1373,umrühren::V,röra om,астауын
1374,stricken::V,sticka,кæнын
1375,stricken::V,sticka,бийын
1376,nähen::V,sy,хуыйын
1377,färben::V,färga,ахорын
1378,reinigen::V,rensa,ссыгъдæг кæнын
1379,reinigen::V,rensa,ныссыгъдæг кæнын
1380,reinigen::V,rensa,ныссæрфын
1381,reinigen::V,rengöra,ссыгъдæг кæнын
1382,reinigen::V,rengöra,ныссыгъдæг кæнын
1383,reinigen::V,rengöra,ныссæрфын
1384,waschen::V,tvätta,ӕхсын
1385,abwischen::V,torka av,сӕрфын
1386,spülen::V,spola,æнхъæвзын
1387,spülen::V,skölja,æнхъæвзын
1388,fegen::V,feja,мӕрзын
1389,kehren::V,sopa,мӕрзын
1390,baden::V,bada,хи найын
1391,sich waschen::V,tvätta sig,хи æхсын
1392,ausziehen::V,ta av,ласын
1393,anziehen::V,ta på,скæнын
1394,sich anziehen::V,klä på sig,дзаума скæнын
1395,sich anziehen::V,klä på sig,дарæс скæнын
1396,kämmen::V,kamma,ныффасын
1397,kämmen::V,kamma,æрфасын
1398,schmücken::V,pynta,фӕлындын
1399,schmücken::V,smycka,фӕлындын
1400,sagen::V,säga,зæгъын
1401,sprechen::V,tala,дзурын
1402,reden::V,tala,ныхас кӕнын
1403,reden::V,prata,ныхас кӕнын
1404,sich unterhalten::V,prata,ныхас кæнын
1405,fragen::V,fråga,фӕрсын
1406,fragen::V,spörja,фӕрсын
1407,bitten::V,be,курын
1408,erzählen::V,berätta,радзурын
1409,erzählen::V,berätta,ратаурæгъ кæнын
1410,mitteilen::V,meddela,фехъусын кæнын
1411,nennen::V,kalla,хонын
1412,rufen::V,ropa,сидын
1413,prahlen::V,pråla,ӕппӕлын
1414,prahlen::V,skryta,ӕппӕлын
1415,übersetzen::V,tolka,ратæлмац кæнын
1416,übersetzen::V,översätta,ратæлмац кæнын
1417,denken::V,tänka,ӕнхъӕлын
1418,denken::V,tänka,хъуыды кӕнын
1419,glauben::V,tro,уырнын
1420,bemerken::V,uppmärksamma,фенын
1421,bemerken::V,lägga märke till,фенын
1422,erkennen::V,känna igen,базонын
1423,begreifen::V,begripa,ӕмбарын
1424,begreifen::V,begripa,бамбарын
1425,verstehen::V,förstå,
1426,lernen::V,lära sig,ахуыр кӕнын
1427,wissen::V,veta,зонын
1428,sich erinnern an::V,minnas,зæрдыл æрлæууын
1429,sich erinnern an::V,minnas,æрымысын
1430,sich erinnern an::V,minnas,æрбаймысын
1431,sich erinnern an::V,minnas,æрхъуыды кæнын
1432,sich erinnern an::V,komma ihåg,зæрдыл æрлæууын
1433,sich erinnern an::V,komma ihåg,æрымысын
1434,sich erinnern an::V,komma ihåg,æрбаймысын
1435,sich erinnern an::V,komma ihåg,æрхъуыды кæнын
1436,vergessen::V,glömma,ферох кæнын
1437,vergessen::V,glömma,айрох кæнын
1438,messen::V,mäta,барын
1439,zählen::V,räkna,нымайын
1440,rechnen::V,räkna,хынцын
1441,lesen::V,läsa,кӕсын
1442,lesen::V,läsa,фӕрсын
1443,malen::V,måla,ныв кӕнын
1444,zeichnen::V,teckna,ныв кӕнын
1445,schreiben::V,skriva,фыссын
1446,besitzen::V,äga,хицау уын
1447,besitzen::V,besitta,хицау уын
1448,kaufen::V,köpa,балхӕнын
1449,verkaufen::V,sälja,уӕй кӕнын
1450,bezahlen::V,betala,бафидын
1451,zahlen::V,betala,фидын
