,Concept_ID,kl,kn
531,Dezember::N,detsembari,ಮುಚ್ಚಳಿ
532,Montag::N,ataasinngortoq,ಸೋಮುವಾರ
533,Dienstag::N,marlunngorneq,ಮಂಗಳವಾರ
534,Mittwoch::N,pingasunngorneq,ಬುಧವಾರ
535,Donnerstag::N,sisamanngorneq,ಗುರುವಾರ
536,Freitag::N,tallimanngorneq,ಶುಕ್ರವಾರ
537,Samstag::N,arfininngorneq,ಶನಿವಾರ
538,Sonntag::N,sapaat,ಭಾನುವಾರ
539,Sonntag::N,sapaati,ಭಾನುವಾರ
540,groß::A,angivoq,ದೊಡ್ಡ
541,klein::A,mikivoq,ಪುಟ್ಟ
542,lang::A,takisooq,ದೀರ್ಘ
543,kurz::A,naatsoq,ಚಕ್ಕ
544,breit::A,silippoq,ಅಗಲವಾದ
545,schmal::A,amitsoq,ಇಕ್ಕಟ್ಟಾದ
546,dicht::A,torsusooq,ದಟ್ಟ
547,dick[Gegenstand]::A,issuvoq,ದಟ್ಟ
548,dick[Gegenstand]::A,issusooq,ದಟ್ಟ
549,dünn::A,amitsoq,ತೆಳು
550,fein::A,mamarpoq,ಕೋಮಲ
551,fest::A,tangeqarpoq,ಘನ
552,flach::A,nalimmappoq,ಚಪ್ಪಟೆ
553,glatt::A,quasak,ನಯ
554,hart::A,mattusooq,ಗಟ್ಟಿ
555,hart::A,manngerpoq,ಗಟ್ಟಿ
556,hart::A,titeqquluppoq,ಗಟ್ಟಿ
557,weich::A,nerumaarpoq,ಮೃದುವಾದ
558,rund::A,ammallorippoq,ವರ್ತುಳ
559,spitz::A,qummukujooq,ಮೊನಚಾದ
560,scharf::A,ipippoq,ತೀಕ್ಷ್ಣ
561,stumpf::A,anngerpoq,ಮೊಂಡು
562,schwer::A,oqimaappoq,ಭಾರಿ
563,schön::A,kusanarpoq,ಸುಂದರ
564,heiß::A,kiappoq,ಬಿಸಿ
565,warm::A,oqorpoq,ಬಿಸಿ
566,kalt::A,issippoq,ತಣ್ಣನೆಯ
567,kühl::A,pueqqortippoq,ತಂಪಾದ
568,feucht::A,isugutavoq,ಒದ್ದೆಯಾದ
569,feucht::A,qaasernarpoq,ಒದ್ದೆಯಾದ
570,nass::A,imerorpoq,ಒದ್ದೆಯಾದ
571,trocken::A,panerpoq,ಶುಷ್ಕ
572,voll::A,ulikkaarpoq,ತುಂಬಿದ
573,leer::A,imaattuarpoq,ಖಾಲಿ
574,offen::A,ammavoq,ಮುಚ್ಚಲ್ಲದ
575,geschlossen::A,matuvoq,ಮುಚ್ಚಿದ
576,sauber::A,eqqippoq,ಶುದ್ಧ
577,sauber::A,sukuluippoq,ಶುದ್ಧ
578,sauber::A,ipeqanngilaq,ಶುದ್ಧ
579,schmutzig::A,tapappoq,ಅಶುದ್ಧ
580,schmutzig::A,minguppoq,ಅಶುದ್ಧ
581,roh::A,aapavoq,ಹಸಿ
582,reif::A,qaarulerpoq,ಹಣ್ಣಾದ
583,süß::A,tungusunnippoq,ಸಿಹಿ
584,bitter::A,qasilippoq,ಕಹಿ
585,hell::A,qaamavoq,ಹೊಳೆಯುವ
586,dunkel::A,qernerpoq,ಮಬ್ಬಾದ
587,schwarz::A,qernerpoq,ಕಪ್ಪು
588,weiß::A,qaqorpoq,ಬಿಳಿಯ
589,rot::A,aappaluppoq,ಕೆಂಪು
590,gelb::A,sungaarpoq,ಹಳದಯ
591,blau::A,tungujorpoq,ನೀಲ
592,grün::A,qorsooqqippoq,ಕಾಯಾದ
593,grau::A,qaserpoq,ಬೂದುಬಣ್ಣದ
594,billig::A,akikippoq,ಅಗ್ಗ
595,wertvoll::A,erlinnarpoq,ಅಮೂಲ್ಯ
596,blind::A,tappiippoq,ಅಂಧ
597,blind::A,isigisaqanngilaq,ಅಂಧ
598,taub::A,tusilarpoq,ಕಿವುಡಾದ
599,kräftig::A,pissaq,ಪ್ರಬಲ
600,kräftig::A,pissarsuaq,ಪ್ರಬಲ
601,stark::A,sanngivoq,ಶಕ್ತಿವಂತ
602,schwach::A,nakuippoq,ದುರ್ಬಲ
603,fett::A,pualavoq,ಕೊಬ್ಬಿದ
604,schlank::A,tuappoq,ತೆಳ್ಳಗಿನ
605,hübsch::A,aatsialaq,ಅಂದವಾದ
606,böse::A,ajorpoq,ಕೆಟ್ಟ
607,dumm::A,taqajak,ಮಂದ
608,dumm::A,sikkilluppoq,ಮಂದ
609,dumm::A,qaatusimasaqanngilaq,ಮಂದ
610,faul::A,eqiasuppoq,ಆಲಸ
611,faul::A,eqiattortuvoq,ಆಲಸ
612,fleißig::A,eqiasuippoq,ಕಡಗುವ
613,geizig::A,iasilaarpoq,ಜುಗ್ಗ
614,geizig::A,tukkuippoq,ಜುಗ್ಗ
615,klug::A,mallak,ಚತುರ
616,klug::A,ittanneq,ಚತುರ
617,klug::A,kutaappoq,ಚತುರ
618,klug::A,kuttaappoq,ಚತುರ
619,klug::A,qarasagippoq,ಚತುರ
620,lieb::A,akisooq,ಪ್ರಿಯ
621,lustig::A,piikulavoq,ಖುಷಿಯಾದ
622,sanft::A,isumagippoq,ಸೌಮ್ಯ
623,hungrig::A,kaappoq,ಹಸಿದ
624,hungrig::A,perlilerpoq,ಹಸಿದ
625,krank::A,napparsimavoq,ಅಸ್ವಸ್ಥ
626,traurig::A,aliasuppoq,ದುಃಖಿತ
627,lebendig::A,uumavoq,ಜೀವಂತ
628,gut::A,ajunngilaq,ಒಳ್ಳೆಯ
629,schlecht::A,sualuppoq,ದುಷ್ಟ
630,richtig::A,iluarpoq,ಸರಿ
631,schlimm::A,amiilaarnarpoq,ಅಸಹ್ಯ
632,wahr::A,ilumoorpoq,ನಿಜ
633,alt::A,pisoqaq,ಮುದಿ
634,neu::A,nutaavoq,ಹೊಸ
635,alt[Lebewesen]::A,utoqqaq,ವೃದ್ಧ
636,jung::A,inuusuppoq,ಎಳ
637,jung::A,kingulliarsuk,ಎಳ
638,arm::A,piillasoq,ಬಡ
639,arm::A,piitsuuvoq,ಬಡ
640,reich::A,pisuuvoq,ಶ್ರೀಮಂತ
641,berühmt::A,tusaamasaq,ಪ್ರಸಿದ್ಧ
642,fremd::A,ajasoornarpoq,ಪರಕೀಯ
643,verschieden::A,allatut,ಬೇರೆ
644,verschieden::A,tamalaat,ಬೇರೆ
645,nah::A,qanippoq,ಹತ್ತಿರವಾದ
646,fern::A,ungasippoq,ದೂರದ
647,linker::A,saamerleq,ಎಡ
648,rechter::A,innarluissut,ಬಲ
649,erster::A,siulleq,ಪ್ರಥಮ
650,zweiter::A,qataatsup tullia,ದ್ವಿತೀಯ
651,dritter::A,pingajorarterut,ಮೂರನೆಯಜಗತ್ತು
652,letzter::A,kingulleq,ಅಂತ್ಯ
653,allein::ADV,kisimiippoq,ಒಬ್ಬನೇ
654,auf einmal::ADV,tassanngaannaq,ಒಡನೆ
655,zusammen::ADV,attaasa,ಒಟ್ಟಿಗೆ
656,zusammen::ADV,attarmik,ಒಟ್ಟಿಗೆ
657,lange::ADV,akuni,ದೀರ್ಘ
658,plötzlich::ADV,tassanngaannaq,ಅನಾಮತ್ತು
659,sofort::ADV,erniinnaq,ಜಾಗ್ರತೆ
660,später::ADV,kingorna,ತರುವಾಯ
661,jetzt::ADV,maanna,ಈಗ
662,jetzt::ADV,massakkut,ಈಗ
663,heute::ADV,ullumi,ಇಂದು
664,morgen::ADV,aqagu,ನಾಳೆ
665,bald::ADV,erniinnaq,ಬೇಗ
666,dann::ADV,taava,ಆಗ
667,gestern::ADV,ippassaq,ನಿನ್ನೆ
668,einst::ADV,ataatsimik,ಪೂರ್ವದಲ್ಲಿ
669,einst::ADV,ilaanni,ಪೂರ್ವದಲ್ಲಿ
670,damals::ADV,taamani,ಆಗ
671,damals::ADV,taamanikkut,ಆಗ
672,damals::ADV,taassumuunakkut,ಆಗ
673,danach::ADV,taava,ಆಮೇಲೆ
674,vorher::ADV,siornagut,ಮುಂಚೆ
675,einmal::ADV,ilaanni,ಒಮ್ಮೆ
676,einmal::ADV,ataatsimik,ಒಮ್ಮೆ
677,manchmal::ADV,qaqutigu,ಆಗಾಗ
678,manchmal::ADV,qaqutigut,ಆಗಾಗ
679,oft::ADV,akulikitsumik,ಅನೇಕಸಲ
680,immer::ADV,tamatigut,ಯಾವಾಗಲೂ
681,hier::ADV,maani,ಇಲ್ಲಿ
682,hierhin::ADV,maani,ಇತ್ತ
683,dorthin::ADV,ikuuna,ಅಲ್ಲಿಗೆ
684,geradeaus::ADV,narlumut,ಸೀದಾ
685,vorwärts::ADV,pilangavoc,ಮುನ್ನೆಡೆವ
686,rückwärts::ADV,kingumut,ಹಿಂದುಗಡೆಗೆ
687,rückwärts::ADV,tunumut or tunummut,ಹಿಂದುಗಡೆಗೆ
688,zurück::ADV,kingumut,ಹಿಂದಕ್ಕೆ
689,zurück::ADV,tunumut or tunummut,ಹಿಂದಕ್ಕೆ
690,unten::ADV,kana,ಕೆಳಗೆ
691,hinab::ADV,qiviu,ಕೆಳಕ್ಕೆ
692,überall::ADV,tamaginni,ಎಲ್ಲಸ್ಥಳಗಳು
693,überall::ADV,tamani tamaani,ಎಲ್ಲಸ್ಥಳಗಳು
694,kaum::ADV,qaqutigorsuaq,ಕಠಿನವಾಗಿ
695,sehr::ADV,assut,ಬಹು
696,noch::ADV,qeratavoq,ಇನ್ನು
697,schon::ADV,taava-una,ಆಗಲೇ
698,wieder::ADV,kingumut,ಪುನಃ
699,vergebens::ADV,angiluk,ನಿಷ್ಫಲವಾಗಿ
700,dies::PRN,manna,ಈ
701,dies::PRN,matuma,ಈ
702,das::PRN,ua,ಅದು
703,ich::PRN,uanga,ನಾನು
704,du::PRN,illit,ನೀನು
705,er::PRN,una,ಅವನು
706,er::PRN,una,ಇವನು
707,wir::PRN,uagut,ನಾವು
708,ihr::PRN,ilissi,ನೀವು
709,sie::PRN,uku,ಅವರು
710,was::FPRN,aat?,ಏನು
711,wer::FPRN,kikkut,ಯಾರಿಗೆ
712,wo::FADV,sumi,ಎಲ್ಲಿ
713,wohin::FADV,sumut,ಎಲ್ಲಿಗೆ
714,wie::FADV,qanoq,ಹೇಗೆ
715,warum::FADV,sooq,ಏಕೆ
716,wieviel::FNUM,qassit,ಎಷ್ಟು
717,wieviel::FNUM,qanoq atsigisumik?,ಎಷ್ಟು
718,eins::NUM,ataaseq,ಒಂದು
719,zwei::NUM,marluk,ಎರಡು
720,drei::NUM,pingasut,ಮೂರು
721,vier::NUM,sisamat,ನಾಲ್ಕು
722,vier::NUM,qajuusat,ನಾಲ್ಕು
723,fünf::NUM,tallimat,ಅಯ್ದು
724,sechs::NUM,arfineq,ಆರು
725,sechs::NUM,arfinillit,ಆರು
726,sieben::NUM,arfineq-marluk,ಏಳು
727,acht::NUM,arfineq pingasut,ಎಂಟು
728,neun::NUM,qulingiluat,ಒಂಭಬತ್ತು
729,neun::NUM,arfineq sisamat,ಒಂಭಬತ್ತು
730,zehn::NUM,qulit,ಹತ್ತು
731,elf::NUM,aqqaneq,ಹನ್ನೊಂದು
732,zwölf::NUM,aqqaneq-marluk,ಹನ್ನೆರಡು
733,zwanzig::NUM,tyve,ಇಪ್ಪತ್ತು
734,dreißig::NUM,tredive,ಮೂವತ್ತು
735,dreißig::NUM,pingasunik qulillit,ಮೂವತ್ತು
736,vierzig::NUM,fyrre,ನಲವತ್ತು
737,fünfzig::NUM,halvtreds,ಐವತ್ತು
738,fünfzig::NUM,tallimanik qulillit,ಐವತ್ತು
739,sechzig::NUM,tres,ಅರುವತ್ತು
740,siebzig::NUM,halvfjerds,ಎಪ್ಪತ್ತು
741,achtzig::NUM,firs,ಎಂಬತ್ತು
742,neunzig::NUM,halvfems,ತೊಂಬತ್ತು
743,hundert::NUM,et hundrede,ನೂರು
744,tausend::NUM,et tusinde,ಸಾವಿರ
745,und::CNJ,aamma,ಮತ್ತು
746,oder::CNJ,imalluunnit,ಅಥವಾ
747,stehen::V,sikingavoq,ನಿಲ್ಲು
748,sitzen::V,ingippoq,ಕುಳ್ಳಿರು
749,liegen::V,nalavoq,ಮಲಗಿಕೊ
750,liegen::V,aqupivoq,ಮಲಗಿಕೊ
751,hängen::V,nivinngarpaa,ಇಳಿಯಬಿಡು
752,werden::V,pinngorpoq,ಆಗು
753,passieren::V,pivoq,ಆಗು
754,beginnen::V,aallarnerpaa,ಆರಂಭಿಸು
755,enden::V,naggaserpaa,ಕೊನೆಗಾಣು
756,wechseln::V,immikkut ilivoq,ಮಾರ್ಪಡಿಸು
757,untergehen[Sonne]::V,ilioqqaasoq,ಮುಳುಗು
758,scheinen[Sonne]::V,qinnorpoq,ಹೊಳೆ
759,scheinen[Sonne]::V,qinngorpoq,ಹೊಳೆ
760,donnern::V,kalleq,ಗುಡುಗಾಗು
761,wehen::V,timmivoq,ತೀಡು
762,sich drehen::V,ipippaa,ಸುತ್ತು
763,schwanken::V,aalavoq,ಓಲಾಡು
764,schwingen::V,issakajaat or issakatsiaarut,ತೂಗು
765,fallen::V,quasivaa,ಉದುರು
766,brennen::V,seerpoq,ಉರಿ
767,brennen::V,uuppaa,ಉರಿ
768,rauchen::V,pujoorpoq,ಹೊಗೆಬಿಡು
769,regnen::V,siallerpoq,ಸುರಿ
770,gefrieren::V,qiulerpoq,ಹೆಪ್ಪುಗಟ್ಟು
771,tauen::V,aappoq,ಬೆಚ್ಚಗಾಗು
772,schmelzen::V,aappoq,ಕರಗು
773,schmelzen::V,aatsippaa,ಕರಗು
774,trocknen::V,panerserpaa,ಒಣಗು
775,sieden::V,qalappoq,ಕುದಿ
776,reißen::V,qulli,ಒಡೆ
777,reißen::V,alittorpaa,ಒಡೆ
778,reißen::V,kimillanneq,ಒಡೆ
779,versinken::V,kivivaa,ಮುಳುಗು
780,versinken::V,apparpoq,ಮುಳುಗು
781,vergehen::V,qaangerpaa,ಸಾಗು
782,vergehen::V,sarsuppoq,ಸಾಗು
783,erscheinen::V,takutippoq,ತೋರು
784,sinken::V,kivivaa,ಕುಸಿ
785,sinken::V,apparpoq,ಕುಸಿ
786,abnehmen::V,ikillipput,ತಗ್ಗು
787,zunehmen::V,allisippaa,ಬೆಳೆ
788,steigen::V,allisippaa,ಉಬ್ಬು
789,wachsen::V,allivoq,ಬೆಳೆ
790,glänzen::V,qinngorpoq,ಮಿರುಗು
791,glänzen::V,qinnorpoq,ಮಿರುಗು
792,funkeln::V,uisorilavoq,ಮಿನುಗು
793,läuten::V,avilualaarpoq,ಬಾರಿಸು
794,klingeln::V,aviluarpoq,ಅನುರಣಿಸು
795,klingeln::V,aviluarpaluppoq,ಅನುರಣಿಸು
796,brausen::V,ittuk,ಅಬ್ಬರಿಸು
797,brausen::V,ittuppoq,ಅಬ್ಬರಿಸು
798,brausen::V,ittuppaluppoq,ಅಬ್ಬರಿಸು
799,bellen::V,qiluppoq,ಬಗುಳು
800,heulen::V,maarpoq,ಅರಚು
801,heulen::V,maalavoq,ಅರಚು
802,heulen::V,miaggoorpoq,ಅರಚು
803,blasen::V,aporneq,ಗಾಳಿ ಊದು
804,pfeifen::V,siggartartitsivoq,ಸಿಳ್ಳೆಯೂದು
805,pfeifen::V,siorsulavoq,ಸಿಳ್ಳೆಯೂದು
806,schreien::V,suaarpoq,ಕರೆ
807,stöhnen::V,nipiliorpoq,ನರಳು
808,stöhnen::V,nipilliorpoq,ನರಳು
809,zittern::V,qarsulivik,ನಡುಗು
810,leben::V,inuuvoq,ಇರು
811,geboren werden::V,inuuvoq,ಉಂಟಾಗು
812,geboren werden::V,inunngorpoq,ಉಂಟಾಗು
813,atmen::V,anersaarpoq,ಉಸಿರು
814,trinken::V,imerpoq,ಕುಡಿ
815,essen::V,tamorpoq,ತಿನ್ನು
816,schlucken::V,tuluarnaq,ನುಂಗು
817,einschlafen::V,sinippoq,ನಿದ್ಧೆಹೋಗು
818,schlafen::V,sinik,ನಿದ್ರಿಸು
819,aufwachen::V,iterpoq,ಏಳು
820,aufwachen::V,eqqumavoq,ಏಳು
821,aufstehen::V,makippoq,ಏಳು
822,sich erholen::V,qasuerserpoq,ಸುಧಾರಿಸು
823,schmerzen::V,anneraa,ಕಚ್ಚು
824,schmerzen::V,annernarpoq,ಕಚ್ಚು
825,husten::V,quersorpoq,ಕೆಮ್ಮು
826,genesen::V,ajunngissivoq,ಮತ್ತೆಹೊದಿಸು
827,genesen::V,ilisimmarpoq,ಮತ್ತೆಹೊದಿಸು
828,genesen::V,ilorrippoq,ಮತ್ತೆಹೊದಿಸು
829,sterben::V,toquvoq,ಮೃತಪಡು
830,sich bewegen::V,ingerlavoq,ಚಲಿಸು
831,sich setzen::V,ingippoq,ಕೂರು
832,laufen::V,arpappoq,ನಡೆ
833,schreiten::V,ingerlavoq,ಮೆಲ್ಲಗೆ ನಡೆ
834,spazierengehen::V,utertakajaarpoq,ವಿಹರಿಸು
835,spazierengehen::V,utertakattajaarpoq,ವಿಹರಿಸು
836,eilen::V,qaa qaa,ಮುನ್ನುಗ್ಗು
837,eilen::V,qiilasaarpoq,ಮುನ್ನುಗ್ಗು
838,eilen::V,ingerlasaarpaa,ಮುನ್ನುಗ್ಗು
839,sich beeilen::V,tuaviorpoq,ಆತುರಪಡು
840,sausen::V,uiguut,ಒಗೆ
841,rennen::V,igivoq,ಓಡು
842,springen::V,upernassaq,ಜಿಗಿ
843,klettern::V,pilaakkeerpoq,ಏರು
844,schaukeln::V,aalavoq,ತೂಗು
845,schwimmen::V,naluppoq,ಈಜು
846,tauchen::V,allorpoq,ಕೆಳಗಿಳಿ
847,rudern::V,ipuppaa,ಸಾಗಿಸು
848,fahren::V,qimusserpoq,ನಡೆಸು
849,fliegen::V,timmivoq,ಹಾರು
850,weggehen::V,piiarpoq,ಹೊರಡು
851,anhalten::V,unitsippaa,ನಿಲ್ಲು
852,hineingehen::V,timaappaa,ಒಳಹೊಗು
853,eintreten::V,allattorpaa,ಒಳಹೊಗು
854,kommen::V,qaa-,ಬರು
855,kommen::V,pivaa,ಬರು
856,ankommen::V,tikippoq,ಬರು
857,zurückkommen::V,angerlarpoq,ಹಿಂದಿರುಗು
858,bleiben::V,uninngavoq,ಇರು
859,warten::V,paavoq,ಇರು
860,warten::V,utaqqivoq,ಇರು
861,suchen::V,nivivaa,ಹುಡುಕು
862,finden::V,nanivaa,ಕಂಡುಕೊ
863,versuchen::V,uuppaa,ಪ್ರಯತ್ನಿಸು
864,versuchen::V,ussersarpaa,ಪ್ರಯತ್ನಿಸು
865,vorbereiten::V,piareersarpaa,ಸಿದ್ಧವಾಗು
866,lieben::V,asavaa,ಪ್ರೀತಿಸು
867,mögen::V,akaaraa,ಇಷ್ಟಪಡು
868,rühren::V,qeerlerpaa,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
869,weinen::V,qiavoq,ಅಳು
870,schimpfen::V,qatimaarpoq,ಗೊಣಗು
871,sich ärgern::V,ugguutigaa,ಗಣಗಾಡು
872,sich fürchten::V,eqqanaarpoq,ನಡುಗು
873,fürchten::V,ersigaa,ಹೆದರು
874,fliehen::V,qimaavoq,ಓಡಿಹೋಗು
875,flüchten::V,allikarfigaa,ಪಾರಾಗು
876,sehen::V,isigaa,ಕಾಣು
877,ansehen::V,alaatsinaappaa,ನಿರೀಕ್ಷಿಸು
878,hören::V,tusarpaa,ಕೇಳು
879,zuhören::V,naalappoq,ಆಲಿಸು
880,riechen::V,tipippoq,ಮೂಸು
881,fühlen::V,misigaa,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
882,scheinen::V,takutippoq,ತೋರು
883,frieren::V,qiiavoq,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
884,tun::V,iliorpoq,ಮಾಡು
885,wollen::V,piumavaa,ಬಯಸು
886,anfangen::V,pilerpoq,ಪ್ರಾರಂಭಿಸು
887,beenden::V,naggaserpaa,ನಿಲ್ಲಿಸು
888,aufhören::V,naammatsippaa,ಮುಗಿಸು
889,öffnen::V,ammarpaa,ತೆರೆ
890,schließen::V,matuaa,ಮುಚ್ಚು
891,stellen::V,ilivaa,ಇಕ್ಕು
892,stellen::V,iliorarpai,ಇಕ್ಕು
893,stellen::V,ilioqqarpai,ಇಕ್ಕು
894,setzen::V,iliorarpai,ಇಡು
895,setzen::V,ilioqqarpai,ಇಡು
896,legen::V,ilivaa,ಇಡು
897,berühren::V,attorpaa,ತಾಕು
898,verbinden::V,taperserpaa,ಕೂಡಿಸು
899,bedecken::V,iikkerpaa,ಮುಚ್ಚು
900,bedecken::V,iikkersorpaa,ಮುಚ್ಚು
901,aufhängen::V,inivaa,ತೂಗುಹಾಕು
902,aufhängen::V,iniorarpai,ತೂಗುಹಾಕು
903,anzünden::V,saggaavoq,ಹತ್ತಿಸು
904,aufheben::V,allisippaa,ಆಯಿ
905,zurücklassen::V,aallarpoq,ಬಿಡು
906,verlieren::V,annaavaa,ಕಳೆ
907,fallen lassen::V,nakkaavaa,ಬೀಳಿಸು
908,machen::V,iliorpoq,ಮಾಡು
909,herstellen::V,anillatsippaa,ತಯಾರಿಸು
910,bauen::V,marrarterpaa,ಕಟ್ಟು
911,reparieren::V,iluarsaappaa,ಸರಿಪಡಿಸು
912,verbessern::V,naqqippaa,ತಿದ್ದು
913,graben::V,assappaa,ಅಗೆ
914,beugen::V,qappappoq,ಬಗ್ಗಿಸು
915,biegen::V,qappappoq,ಬಗ್ಗಿಸು
916,wenden::V,assappaa,ತಿರುಗು
917,wenden::V,assakarpoq,ತಿರುಗು
918,umdrehen::V,assakartippaa,ತಿರುಗಿಸು
919,heben::V,kivippaa,ಎತ್ತು
920,hochheben::V,kissumiarpaa,ಎತ್ತು
921,ergreifen::V,isaappaa,ಆಕ್ರಮಿಸು
922,ergreifen::V,isaguppaa,ಆಕ್ರಮಿಸು
923,halten::V,minarpaa,ಹಿಡಿ
924,drücken::V,naqittaat,ಒತ್ತು
925,kratzen::V,qitsuppaa,ತರಚಿಕೊಳ್ಳು
926,lecken::V,aluppaa,ನೆಕ್ಕು
927,beißen::V,kiivaa,ಕಚ್ಚು
928,abreißen::V,aqqarpaa,ಹರಿ
929,abreißen::V,isaterpaa,ಹರಿ
930,abschneiden::V,kipivaa,ಕತ್ತರಿಸು
931,binden::V,kakkersarpaa,ಕಟ್ಟು
932,stecken::V,kussunneq,ಸಿಕ್ಕಿಸು
933,brechen::V,nallorpaa,ಮುರಿ
934,klopfen::V,pattappaa,ತಟ್ಟು
935,hauen::V,aqivaa,ಹೊಡೆ
936,kleben::V,qaappoq,ಅಂಟಿಸು
937,reiben::V,tagiarpaa,ಉಜ್ಜು
938,reiben::V,tangiarpaa,ಉಜ್ಜು
939,streichen::V,erlerpoq,ಹರಡು
940,schleifen::V,sequppaa,ಮಸೆ
941,schneiden::V,uullivoq,ಕತ್ತರಿಸು
942,schütteln::V,aalavoq,ಅಲುಗಿಸು
943,schwenken::V,issarpoq,ತೂಗಾಡು
944,füllen::V,immerpaa,ತುಂಬಿಸು
945,einwickeln::V,immoqquserpaa,ಹೊದಿಸು
946,tragen::V,maqippaa,ಹೊರು
947,tragen::V,assartorpoq,ಹೊರು
948,schleppen::V,assartorpoq,ಜಗ್ಗು
949,ziehen::V,kalippaa,ಎಳೆ
950,ziehen::V,kalissarpoq,ಎಳೆ
951,aufbewahren::V,toqqorpaa,ಇಟ್ಟುಕೊ
952,werfen::V,kuivaa,ಎಸೆ
953,fangen::V,anguaa,ಹಿಡಿ
954,verstecken::V,anngigaa,ಮುಚ್ಚಿಡು
955,teilen::V,agguut,ವಿಭಜಿಸು
956,teilen::V,agguusersorpaa,ವಿಭಜಿಸು
957,schicken::V,nassiuppaa,ಕಳುಹಿಸು
958,bringen::V,aggiuppaa,ತರು
959,bringen::V,nassataraa,ತರು
960,bekommen::V,tiguaa,ಸಂಪಾದಿಸು
961,erhalten::V,tiguaa,ಪಡೆ
962,nehmen::V,pivoq,ಹಿಡಿ
963,nehmen::V,tiguaa,ಹಿಡಿ
964,bewahren::V,sukkunik simerserpaa,ರಕ್ಷಿಸಿಡು
965,verderben::V,asiutippaa,ಕೆಡಿಸು
966,verderben::V,piuneerunnerit,ಕೆಡಿಸು
967,zerbrechen::V,ukuvoq,ಮುರಿ
968,zerreißen::V,tisavaa,ಸೀಳು
969,zerreißen::V,alittorpaa,ಸೀಳು
970,zerstören::V,aserorpaa,ಅಳಿಸು
971,verbrennen::V,seerpoq,ಸುಡು
972,geben::V,pivoq,ಕೊಡು
973,versprechen::V,neriorsorpaa,ವಾಗ್ದಾನಮಾಡು
974,wünschen::V,kissaat,ಬಯಸು
975,loben::V,nersorpaa,ಹೊಗಳು
976,loben::V,nersornaat,ಹೊಗಳು
977,küssen::V,kunippaa,ಚುಂಬಿಸು
978,küssen::V,kunissorpaa,ಚುಂಬಿಸು
979,zudecken::V,majorpaa,ಹಾಸು
980,wecken::V,itersarpaa,ಎಬ್ಬಿಸು
981,zeigen::V,tikkuuppaa,ತೋರಿಸು
982,führen::V,tasissiuppaa,ದಾರಿತೋರಿಸು
983,führen::V,ilitsersorpaa,ದಾರಿತೋರಿಸು
984,führen::V,tasissersuuppaa,ದಾರಿತೋರಿಸು
985,lehren::V,ilinniartippaa,ಕಲಿಸು
986,unterrichten::V,ajoqerpaa,ಬೋಧಿಸು
987,unterrichten::V,ajoqersorpaa,ಬೋಧಿಸು
988,unterrichten::V,ilinniartitsivoq,ಬೋಧಿಸು
989,aufziehen::V,inororsarpaa,ಸಲಹು
990,leiten::V,iluatsippaa,ಮುಂದಾಳಾಗಿರು 
991,antreiben::V,ikusimmippaa,ಓಡಿಸು
992,einladen::V,qaaqquaa,ಆಹ್ವಾನಿಸು
993,einladen::V,qaasarpaa,ಆಹ್ವಾನಿಸು
994,vereinigen::V,taperserpaa,ಒಂದಾಗು
995,besuchen::V,tikeraarpaa,ಭೇಟಿಯಾಗು
996,treffen::V,aporappaa,ಸಂಧಿಸು
997,sich versammeln::V,majorpoq,ನೆರೆ
998,spielen::V,pinnguarpoq,ಆಡು
999,singen::V,erinarsorpoq,ಹಾಡು
1000,tanzen::V,qitippoq,ಕುಣಿ
1001,sich trennen::V,immikkoortippaa,ಪ್ರತ್ಯೇಮಾಡು
1002,retten::V,annaappaa,ರಕ್ಷಿಸು
1003,schützen::V,eriagaa,ಸಂರಕ್ಷಿಸು
1004,schützen::V,pineqartaalivaa,ಸಂರಕ್ಷಿಸು
1005,schießen::V,aallaavaa,ಎಸೆ
1006,schießen::V,piseriuppaa,ಎಸೆ
1007,ärgern::V,ninngassarpaa,ರೇಗಿಸು
1008,ärgern::V,ninngassaarpaa,ರೇಗಿಸು
1009,schlagen::V,unatarpaa,ಹೊಡೆ
1010,treten::V,tukerpoq,ಒದೆ
1011,stechen::V,iguppaa,ಚುಚ್ಚು
1012,stechen::V,qasilippoq,ಚುಚ್ಚು
1013,stoßen::V,ikuserpaa,ತಳ್ಳು
1014,stoßen::V,ikusimmippaa,ತಳ್ಳು
1015,stehlen::V,tillippaa,ಕದಿ
1016,stören::V,akornuserpaa,ಕತಕು
1017,verbergen::V,anngigaa,ಮರೆಮಾಜು
1018,betrügen::V,peqquserluttuliorfigaa,ವಂಚಿಸು
1019,töten::V,maappaa,ಕೊಲ್ಲು
1020,töten::V,toquppaa,ಕೊಲ್ಲು
1021,wohnen::V,najugaqarpoq,ವಾಸಿಸು
1022,arbeiten::V,sulivoq,ಕೆಲಸ ಮಾಡು
1023,sammeln::V,katersorpai,ಸಂಚಯಿಸು
1024,jagen::V,piniarpoq,ಬೇಟೆಯಾಡು
1025,fischen::V,aalisarpoq,ಮೀನು ಹಿಡಿ
1026,anbinden::V,qilerut,ಬಿಗಿ
1027,anbinden::V,qilersorpaa,ಬಿಗಿ
1028,anbinden::V,ungerlatserpaa,ಬಿಗಿ
