,Concept_ID,udm,is
229,Dreck::N,дэри,óþverri
230,Eisen::N,корт,járn
231,Gold::N,зарни,gull
232,Silber::N,азвесь,silfur
233,Kohle::N,эгыр,kol
234,Glas::N,стекло,gler
235,Glas::N,пияла,gler
236,Lehm::N,сюй,leir
237,Sand::N,луо,sandur
238,Mensch::N,мурт,maður
239,Mensch::N,мурт,manneskja
240,Mensch::N,адями,maður
241,Mensch::N,адями,manneskja
242,Mann::N,воргорон,maður
243,Mann::N,воргорон,karlmaður
244,Frau::N,кышномурт,kona
245,Kind::N,нуны,barn
246,Kind::N,нуны,krakki
247,Kind::N,пинал,barn
248,Kind::N,пинал,krakki
249,Junge::N,пи,drengur
250,Mädchen::N,ныл,stelpa
251,Familie::N,семья,fjölskylda
252,Großvater::N,песятай,afi
253,Großvater::N,пересь атай,afi
254,Großmutter::N,песянай,amma
255,Großmutter::N,пересь анай,amma
256,Eltern::N,атай-анай,foreldrar
257,Eltern::N,бубы-мумы,foreldrar
258,Vater::N,айы,faðir
259,Vater::N,атай,faðir
260,Mutter::N,мумы,móðir
261,Sohn::N,пи,sonur
262,Tochter::N,ныл,dóttir
263,Bruder::N,агай,bróðir
264,Schwester::N,апа,systir
265,Schwester::N,сузэр,systir
266,Onkel::N,агай,föðurbróðir
267,Tante::N,апа,frænka
268,Tante::N,апа,móðursystir
269,Tante::N,кенак,frænka
270,Tante::N,кенак,móðursystir
271,Ehemann::N,карт,eiginmaður
272,Ehefrau::N,кышно,eiginkona
273,Freude::N,шумпотон,gleði
274,Gelächter::N,горем,hlátur
275,Glück::N,шуд,gæfa
276,Kummer::N,кайгу,sorg
277,Kummer::N,куректон,sorg
278,Wunsch::N,мылпотон,ósk
279,Lust::N,потон,fýsn
280,Lust::N,потон,löngun
281,Geist::N,лул,andi
282,Gedanke::N,малпан,hugsun
283,Gedächtnis::N,йырсазь,minni
284,Gedächtnis::N,тодэваён,minni
285,Verstand::N,йырвизь,vit
286,Sinn::N,смысл,merking
287,Grund::N,муг,ástæða
288,Grund::N,ньӧм,ástæða
289,Wahrheit::N,зэм,sannleikur
290,Wahrheit::N,шонер,sannleikur
291,Gespräch::N,вераськон,samtal
292,Märchen::N,выжыкыл,ævintýri
293,Erzählung::N,верос,saga
294,Nachricht::N,ивор,frétt
295,Neuigkeit::N,выльивор,frétt
296,Name::N,ним,nafn
297,Rätsel::N,мадькыл,gáta
298,Rede::N,верам,ræða
299,Sprache::N,кыл,mál
300,Sprache::N,кыл,tungumál
301,Stimme::N,куара,rödd
302,Wort::N,кыл,orð
303,Zeichen::N,пус,tákn
304,Zeichen::N,пус,merki
305,Zeichen::N,тодмет,tákn
306,Zeichen::N,тодмет,merki
307,Ruf::N,ӧтён,kall
308,Ruf::N,чортон,kall
309,Lärm::N,ӵашетон,hávaði
310,Laut::N,куара,hljóð
311,Ton::N,куара,tónn
312,Lied::N,кырӟан,ljóð
313,Lied::N,кырӟан,söngur
314,Ruhe::N,чалмыт улон,ró
315,Ruhe::N,чалмыт улон,kyrrð
316,Leute::N,адямиос,fólk
317,Volk::N,калык,þjóð
318,Arbeit::N,уж,vinna
319,Gast::N,куно,gestur
320,Geschenk::N,салам,gjöf
321,Geschenk::N,кузьым,gjöf
322,Spiel::N,шудон,leikur
323,Gesellschaft::N,калык,selskapur
324,Hilfe::N,юрттон,hjálp
325,Freund::N,эш,vinur
326,Freund::N,юлтош,vinur
327,Kamerad::N,тодмо,félagi
328,Angelegenheit::N,уж,mál
329,Angelegenheit::N,уж,málefni
330,Anzahl::N,лыд,tala
331,Anzahl::N,лыд,fjöldi
332,Art::N,тус,tegund
333,Stück::N,юдэс,biti
334,Stück::N,юдэс,stykki
335,Teil::N,люкет,hluti
336,Teil::N,люкет,partur
337,Hälfte::N,ӝыны,helmingur
338,Kreis::N,котырес,hringur
339,Kreuz::N,крест,kross
340,Kreuz::N,крест,krossmark
341,Linie::N,гож,lína
342,Strich::N,гож,strik
343,Abstand::N,вис,millibil
344,Abstand::N,кусып,millibil
345,Entfernung::N,кусып,fjarlægð
346,Gegend::N,инты,hérað
347,Platz::N,инты,pláss
348,Ort::N,инты,staður
349,Ort::N,места,staður
350,Seite::N,пал,hlið
351,Mitte::N,шор,miðja
352,Gegenstand::N,арбери,hlutur
353,Sache::N,котыр,mál
354,Rand::N,дур,brún
355,Rand::N,шаер,brún
356,Kante::N,дур,rönd
357,Ecke::N,сэрег,horn
358,Spitze::N,йыл,oddur
359,Ende::N,пум,endi
360,Loch::N,пась,gat
361,Loch::N,пась,hola
362,Winkel::N,сэрег,skot
363,Winkel::N,сэрег,krókur
364,Muster::N,пужы,munstur
365,Größe::N,быдӟала,stærð
366,Länge::N,кузьдала,lengd
367,Höhe::N,ӝуждала,hæð
368,Gewicht::N,сектала,vigt
369,Gewicht::N,сектала,þyngd
370,Gewicht::N,секытлык,vigt
371,Gewicht::N,секытлык,þyngd
372,Menge::N,лыд,magn
373,Menge::N,лыдпус,magn
374,Haufen::N,люк,hrúga
375,Haufen::N,люк,haugur
376,Reihe::N,чур,röð
377,Boot::N,пыж,bátur
378,Boot::N,лодка,bátur
379,Ruder::N,полыс,ár
380,Schlitten::N,додьы,sleði
381,Ski::N,куас,skíði
382,Lagerfeuer::N,тылскем,varðeldur
383,Last::N,секыт,byrði
384,Last::N,секыт,farmur
385,Gang::N,ветлон,ganga
386,Schritt::N,вамыш,skref
387,Norden::N,уйпал,norður
388,Süden::N,лымшор,suður
389,Westen::N,шунды пуксён,vestur
390,Osten::N,шунды ӝужан,austur
391,Holz::N,пу,viður
392,Brett::N,пул,fjöl
393,Platte::N,плита,flötur
394,Stütze::N,пыкет,stoð
395,Stange::N,пуӵ,stöng
396,Stock::N,боды,prik
397,Stock::N,боды,stafur
398,Stab::N,пуӵ,prik
399,Stab::N,пуӵ,stafur
400,Stab::N,боды,prik
401,Stab::N,боды,stafur
402,Rohr::N,труба,rör
403,Rohr::N,труба,pípa
404,Haus::N,юрт,hús
405,Heim::N,корка,heimili
406,Ofen::N,гур,ofn
407,Fußboden::N,выж,gólf
408,Tisch::N,ӝӧк,borð
409,Stuhl::N,пукон,stóll
410,Wiege::N,кӧкы,vagga
411,Wiege::N,зыбка,vagga
412,Bett::N,валес,rúm
413,Bett::N,валес,hvíla
414,Regal::N,ӝажы,hilla
415,Kiste::N,ящик,kassi
416,Fenster::N,укно,gluggi
417,Fenster::N,косяк,gluggi
418,Tür::N,ӧс,dyr
419,Tür::N,ӧс,hurð
420,Tor::N,ӟезьы,hlið
421,Zaun::N,забор,girðing
422,Zaun::N,забор,limgarður
423,Dach::N,липет,þak
424,Leiter::N,падӟа,stigi
425,Besen::N,ӵужон,sópur
426,Besen::N,исьнер,sópur
427,Spaten::N,лопатка,spaði
428,Schaufel::N,ютырон,skófla
429,Gabel::N,тэчы,gaffall
430,Gabel::N,вилка,gaffall
431,Löffel::N,пуньы,skeið
432,Messer::N,пурт,hnífur
433,Nagel::N,кортӵог,nögl
434,Netz::N,сеть,net
435,Haken::N,курик,krókur
436,Griff::N,ныд,tak
437,Schloss::N,тунгон,lás
438,Bild::N,суред,mynd
439,Figur::N,фигура,stytta
440,Puppe::N,мунё,brúða
441,Beutel::N,пуйы,poki
442,Beutel::N,пуйы,baggi
443,Bündel::N,керттэт,böggull
444,Tasche::N,пуйы,veski
445,Tasche::N,сумка,veski
446,Eimer::N,ведра,fata
447,Deckel::N,ӵоксэт,lok
448,Geschirr::N,тусьты-пуньы,leirtau
449,Sack::N,пуйы,sekkur
450,Tasse::N,ӵаша,bolli
451,Topf::N,миска,pottur
452,Kessel::N,пурты,ketill
453,Essen::N,сиськон,matur
454,Nahrung::N,сион,fæða
455,Speise::N,сиён,réttur
456,Speise::N,сиён,matarréttur
457,Fleisch::N,сӥль,kjöt
458,Getreide::N,ю тысь,korn
459,Brei::N,ӝук,grautur
460,Brot::N,нянь,brauð
461,Scheibe::N,шорем,sneið
462,Fett::N,кӧй,fita
463,Butter::N,вӧй,smjör
464,Öl::N,вӧй,olía
465,Salz::N,сылал,salt
466,Suppe::N,шыд,súpa
467,Honig::N,чечы,hunang
468,Milch::N,йӧл,mjólk
469,Tee::N,чай,te
470,Leder::N,сурон,skinn
471,Wolle::N,гон,ull
472,Wolle::N,ыжгон,ull
473,Stoff::N,куэм,dúkur
474,Nadel::N,вень,nál
475,Faden::N,сӥньыс,þráður
476,Knopf::N,бирды,tala
477,Knopf::N,бирды,hnappur
478,Knoten::N,герд,hnútur
479,Farbe::N,буёл,málning
480,Kleidung::N,дӥсь,búningur
481,Kleidung::N,дӥсь,klæðnaður
482,Hemd::N,дэрем,skyrta
483,Kragen::N,сирес,kragi
484,Kragen::N,сирес,flibbi
485,Ärmel::N,саес,ermi
486,Hose::N,брюки,buxur
487,Hose::N,штань,buxur
488,Gürtel::N,кускерттон,belti
489,Mütze::N,ызьы,húfa
490,Schuh::N,ботинка,skór
491,Stiefel::N,сапег,stígvél
492,Ring::N,зундэс,hringur
493,Band::N,лента,band
494,Kamm::N,сын,greiða
495,Spiegel::N,синучкон,spegill
496,Riemen::N,е,ól
497,Riemen::N,е,reim
498,Schnur::N,гозы,snúra
499,Leine::N,думет,band
500,Decke::N,шобрет,teppi
501,Kissen::N,миндэр,koddi
502,Tuch::N,кышет,klútur
503,Handtuch::N,ӵушкон,þurrka
504,Handtuch::N,ӵушкон,handklæði
505,Kraft::N,кать,afl
506,Kraft::N,кать,kraftur
507,Kraft::N,ӟигар,afl
508,Kraft::N,ӟигар,kraftur
509,Stärke::N,юнлык,styrkur
510,Gesundheit::N,тазалык,heilsa
511,Gesundheit::N,тазалык,heilbrigði
512,Krankheit::N,висён,sjúkdómur
513,Schmerz::N,висён,sársauki
514,Wunde::N,яра,sár
515,Fieber::N,кезег,hitasótt
516,Arznei::N,эмъюм,lyf
517,Brücke::N,выж,brú
518,Brunnen::N,колдэч,brunnur
519,Weide::N,возь,hagi
520,Pfad::N,сюрес,stígur
521,Weg::N,сюрес,vegur
522,Straße::N,сюрес,gata
523,Straße::N,сюрес,stræti
524,Dorf::N,гурт,þorp
525,Stadt::N,кар,borg
526,Stadt::N,город,borg
527,Brief::N,гожтэт,bréf
528,Buch::N,книга,bók
529,Buchstabe::N,буква,bókstafur
530,Zeitung::N,газет,dagblað
531,Leben::N,улон,líf
532,Tod::N,кулон,dauði
533,Grab::N,шайгу,gröf
534,Kirche::N,черк,kirkja
535,Sünde::N,сьӧлык,synd
536,Gott::N,ӥнмар,guð
537,Arbeiter::N,рабочий,verkamaður
538,Chef::N,начальник,yfirmaður
539,Meister::N,кибашлы,meistari
540,Arzt::N,врач,læknir
541,Lehrer::N,дышетӥсь,kennari
542,Geld::N,уксё,peningar
543,Geld::N,коньдон,peningar
544,Geschäft::N,уж,viðskipti
545,Laden::N,магазин,búð
546,Laden::N,магазин,verslun
547,Preis::N,дун,verð
548,Ware::N,вуз,vara
549,Nutzen::N,пайда,gagn
550,Reichtum::N,узырлык,auður
551,Welt::N,дунне,veröld
552,Land::N,шаер,land
553,Staat::N,кун,ríki
554,König::N,эксэй,konungur
555,Macht::N,власть,vald
556,Grenze::N,кунгож,landamæri
557,Krieg::N,ож,stríð
558,Feind::N,тушмон,fjandmaður
559,Gewalt::N,эриктэман,ofbeldi
560,Kampf::N,нюръяськон,bardagi
561,Bogen[Waffe]::N,пукыӵ,bogi
562,Pfeil::N,пукыӵ вень,ör
563,Gewehr::N,пыӵал,byssa
564,Fehler::N,янгыш,villa
565,Lüge::N,пӧян,lygi
566,Lüge::N,алдан,lygi
567,Lüge::N,ӧрекчан,lygi
568,Schaden::N,изъян,skemmd
569,Unglück::N,куректон,óhamingja
570,Unglück::N,шудтэме усён,óhamingja
571,Schuld::N,янгыш,sök
572,Alter::N,арлыд,aldur
573,Schluss::N,пум,lok
574,Schluss::N,пум,endir
575,Zeit::N,дыр,tími
576,Tag::N,нунал,dagur
577,Morgen::N,ӵукна,morgunn
578,Mittag::N,лымшор,hádegi
579,Abend::N,ӝыт,kvöld
580,Abend::N,акшан,kvöld
581,Nacht::N,уй,nótt
582,Woche::N,арня,vika
583,Monat::N,толэзь,mánuður
584,Jahr::N,ар,ár
585,Frühling::N,тулыс,vor
586,Sommer::N,гужем,sumar
587,Herbst::N,сӥзьыл,haust
588,Winter::N,тол,vetur
589,Januar::N,выльартолэзь,janúar
590,Februar::N,тулыспал,február
591,März::N,южтолэзь,mars
592,April::N,оштолэзь,apríl
593,Mai::N,куартолэзь,maí
594,Juni::N,вожотолэзь,júní
595,Juli::N,пӧсьтолэзь,júlí
596,August::N,гудырикошкон,ágúst
597,September::N,куарусён,september
598,Oktober::N,выльӝуктолэзь,október
599,November::N,шуркынмон,nóvember
600,Dezember::N,толсур,desember
601,Montag::N,вордӥськон,mánudagur
602,Dienstag::N,вторник,þriðjudagur
603,Mittwoch::N,вирнунал,miðvikudagur
604,Donnerstag::N,покчиарня,fimmtudagur
605,Freitag::N,удмуртарня,föstudagur
606,Samstag::N,кӧснунал,laugardagur
607,Sonntag::N,арня,sunnudagur
608,groß::A,бадӟым,stór
609,klein::A,пичи,lítill
610,lang::A,кузь,langur
611,kurz::A,вакчи,stuttur
612,breit::A,паськыт,breiður
613,schmal::A,сюлэг,mjór
614,dicht::A,ӵем,þéttur
615,dick[Gegenstand]::A,зӧк,þykkur
616,dünn::A,векчи,þunnur
617,fein::A,векчи,fíngerður
618,fest::A,юн,fastur
619,fest::A,чурыт,fastur
620,flach::A,ӵошкыт,flatur
621,glatt::A,гылыт,háll
622,glatt::A,гылыт,sléttur
623,glatt::A,вольыт,háll
624,glatt::A,вольыт,sléttur
625,hart::A,чурыт,harður
626,weich::A,небыт,mjúkur
627,rund::A,котырес,kringlóttur
628,spitz::A,йылсо,oddhvass
629,scharf::A,лэчыт,beittur
630,stumpf::A,ныж,bitlaus
631,schwer::A,секыт,þungur
632,schön::A,чебер,fagur
633,schön::A,чебер,fallegur
634,heiß::A,пӧсь,heitur
635,warm::A,шуныт,hlýr
636,warm::A,шуныт,heitur
637,kalt::A,кезьыт,kaldur
638,kühl::A,юзмыт,svalur
639,kühl::A,салкым,svalur
640,frisch::A,выль,frískur
641,feucht::A,мускыт,rakur
642,feucht::A,мускыт,þvalur
643,nass::A,котмем,votur
644,nass::A,котмем,blautur
645,trocken::A,кӧс,þurr
646,voll::A,тыр,fullur
647,leer::A,буш,tómur
648,leer::A,тырттэм,tómur
649,offen::A,усьтэм,opinn
650,geschlossen::A,ӵогам,lokaður
651,geschlossen::A,пунням,lokaður
652,sauber::A,ӝикыт,þrifinn
653,sauber::A,чылкыт,þrifinn
654,schmutzig::A,нӧд,óhreinn
655,schmutzig::A,нӧд,sóðalegur
656,roh::A,ыль,hrár
657,reif::A,вуэм,þroskaður
658,lecker::A,ческыт,ljúffengur
659,süß::A,ческыт,sætur
660,bitter::A,курыт,beiskur
661,sauer::A,чырс,súr
662,hell::A,югыт,bjartur
663,dunkel::A,пеймыт,dimmur
664,schwarz::A,сьӧд,svartur
665,weiß::A,тӧдьы,hvítur
666,rot::A,горд,rauður
667,gelb::A,ӵуж,gulur
668,blau::A,лыз,blár
669,grün::A,вож,grænn
670,grau::A,пурысь,grár
671,bunt::A,куӵо,marglitur
672,billig::A,дунтэм,ódýr
673,teuer::A,дуно,dýr
674,wertvoll::A,дуно,verðmætur
675,blind::A,сукыр,blindur
676,blind::A,синтэм,blindur
677,taub::A,пельтэм,heyrnarlaus
678,kräftig::A,кужмо,öflugur
679,stark::A,юн,sterkur
680,stark::A,кужмо,sterkur
681,schwach::A,ляб,veill
682,schwach::A,начар,veill
683,fett::A,кӧй,feitur
684,schlank::A,веськыт,grannur
685,schlank::A,веськыт,spengilegur
686,schlank::A,веськрес,grannur
687,schlank::A,веськрес,spengilegur
688,hübsch::A,чебер,snotur
689,hübsch::A,чебер,laglegur
690,hübsch::A,синмаськымон,snotur
691,hübsch::A,синмаськымон,laglegur
692,böse::A,лек,illur
693,böse::A,лек,vondur
694,dumm::A,шузи,heimskur
695,dumm::A,визьтэм,heimskur
696,faul::A,азьтэм,latur
697,fleißig::A,сюлмо,iðinn
698,geizig::A,сук,nískur
699,klug::A,визьмо,hygginn
700,geschickt::A,усто,fimur
701,geschickt::A,усто,laginn
702,geschickt::A,быгатӥсь,fimur
703,geschickt::A,быгатӥсь,laginn
704,lieb::A,мусо,kær
705,lieb::A,мусо,ljúfur
706,lustig::A,шулдыр,kátur
707,sanft::A,мусо,blíður
708,sanft::A,эрке,blíður
709,hungrig::A,сютэм,soltinn
710,hungrig::A,сютэм,hungraður
711,krank::A,висись,sjúkur
712,nackt::A,гольык,nakinn
713,traurig::A,мӧзмыт,dapur
714,traurig::A,мӧзмыт,hryggur
715,lebendig::A,улэп,lifandi
716,gut::A,ӟеч,góður
717,gut::A,умой,góður
718,schlecht::A,урод,slæmur
719,schlecht::A,урод,lélegur
720,schlecht::A,алама,slæmur
721,schlecht::A,алама,lélegur
722,richtig::A,шонер,réttur
723,schlimm::A,алама,slæmur
724,wahr::A,зэмос,sannur
725,alt::A,вуж,gamall
726,neu::A,выль,nýr
727,ehemalig::A,азьвылэз,fyrrverandi
728,alt[Lebewesen]::A,пересь,gamall
729,jung::A,егит,ungur
730,jung::A,пинал,ungur
731,arm::A,начар,vesall
732,arm::A,начар,fátækur
733,arm::A,куанер,vesall
734,arm::A,куанер,fátækur
735,reich::A,узыр,ríkur
736,reich::A,узыр,auðugur
737,bekannt::A,тодмо,kunnugur
738,berühmt::A,дано,frægur
739,fremd::A,ят,framandi
740,fremd::A,ят,ókunnugur
741,verschieden::A,пӧртэм,ýmis
742,nah::A,матысь,nálægur
743,fern::A,кыдёкысь,fjarri
744,fern::A,кыдёкысь,fjarlægur
745,linker::A,паллян,vinstri
746,rechter::A,бур,hægri
747,rechter::A,бурпал,hægri
748,anderer::A,мукет,annar
749,erster::A,нырысетӥез,fyrsti
750,zweiter::A,кыктэтӥез,annar
751,dritter::A,кунньметӥез,þriðji
752,letzter::A,берло,síðasti
753,letzter::A,берпум,síðasti
754,allein::ADV,огназ,einn
755,allein::ADV,огназ,aleinn
756,auf einmal::ADV,огдыре,allt í einu
757,zusammen::ADV,ӵош,saman
758,zusammen::ADV,валче,saman
759,lange::ADV,кема,lengi
760,plötzlich::ADV,мапламтэ шорысь,skyndilega
761,sofort::ADV,али ик,strax
762,sofort::ADV,али ик,þegar í stað
763,später::ADV,бергес,seinna
764,später::ADV,берлогес,seinna
765,jetzt::ADV,али,nú
766,jetzt::ADV,али,núna
767,jetzt::ADV,табере,nú
768,jetzt::ADV,табере,núna
769,heute::ADV,туннэ,í dag
770,morgen::ADV,ӵуказе,á morgun
771,bald::ADV,ӝоген,brátt
772,bald::ADV,ӝоген,bráðum
773,dann::ADV,берло,svo
774,dann::ADV,берло,síðan
775,gestern::ADV,толон,í gær
776,einst::ADV,огпол,forðum
777,einst::ADV,одӥг пол,forðum
778,damals::ADV,соку,þá
779,damals::ADV,соку,á þeim tímum
780,danach::ADV,собере,á eftir því
781,vorher::ADV,азьло,áður
782,vorher::ADV,азьвыл,áður
783,zuerst::ADV,азьло,fyrst
784,einmal::ADV,огпол,einu sinni
785,manchmal::ADV,куддыръя,stundum
786,oft::ADV,ӵем,oft
787,immer::ADV,пыр,alltaf
788,immer::ADV,пыр,sífellt
789,immer::ADV,котьку,alltaf
790,immer::ADV,котьку,sífellt
791,niemals::ADV,уз ноку,aldrei
792,hier::ADV,татын,hér
793,hierhin::ADV,татчы,hingað
794,von hier::ADV,татысь,héðan
795,dort::ADV,отӥ,þar
796,dort::ADV,отӥ,þarna
797,dort::ADV,отын,þar
798,dort::ADV,отын,þarna
799,dorthin::ADV,отчы,þangað
800,geradeaus::ADV,меӵак,beint áfram
801,vorwärts::ADV,азьлань,áfram
802,rückwärts::ADV,берлань,aftur á bak
803,zurück::ADV,берен,aftur
