,Concept_ID,sv,bn
733,das::PRN,det,ওটা
734,alles::PRN,allt,সব
735,ich::PRN,jag,আমি
736,du::PRN,du,তুমি
737,er::PRN,han,উনি
738,wir::PRN,vi,আমরা
739,ihr::PRN,ni,তোমরা
740,sie::PRN,de,তারা
741,was::FPRN,vad,কি
742,wer::FPRN,vem,কে
743,wo::FADV,var,কোথায়
744,wohin::FADV,vart,কোথায়
745,wie::FADV,hur,কেমন
746,warum::FADV,varför,কেন
747,wieviel::FNUM,hur mycket,কত
748,eins::NUM,en,অক
749,eins::NUM,ett,অক
750,zwei::NUM,två,দুই
751,drei::NUM,tre,তিন
752,vier::NUM,fyra,চার
753,fünf::NUM,fem,পাঁচ
754,sechs::NUM,sex,ছয়
755,sieben::NUM,sju,সাত
756,acht::NUM,åtta,আট
757,neun::NUM,nio,নয়
758,zehn::NUM,tio,দশ
759,elf::NUM,elva,এগারো
760,zwölf::NUM,tolv,দ্বাদশ
761,zwanzig::NUM,tjugo,বিশ
762,dreißig::NUM,trettio,ত্রিশ
763,vierzig::NUM,fyrtio,চল্লিশ
764,fünfzig::NUM,femtio,পঞ্চাশ
765,sechzig::NUM,sextio,ষাট
766,siebzig::NUM,sjuttio,সত্তর
767,achtzig::NUM,åttio,আশি
768,neunzig::NUM,nittio,নব্বুই
769,hundert::NUM,hundra,শত
770,tausend::NUM,tusen,হাজার
771,und::CNJ,och,আর
772,und::CNJ,och,এবং
773,oder::CNJ,eller,বা
774,stehen::V,stå,দাঁড়ানো
775,sitzen::V,sitta,বসা
776,liegen::V,ligga,শোয়া
777,hängen::V,hänga,ঝোলা
778,werden::V,bli,হইয়া উঠা
779,passieren::V,ske,ঘটা
780,passieren::V,hända,ঘটা
781,beginnen::V,börja,আরম্ভ হওয়া
782,enden::V,ända,শেষ হওয়া
783,wechseln::V,växla,রূপাস্তর করা
784,aufgehen[Sonne]::V,gå upp,উদিত হওয়া
785,untergehen[Sonne]::V,gå ned,অস্ত যাওয়া
786,scheinen[Sonne]::V,skina,আলো দেওয়া
787,donnern::V,dundra,বজ্রধ্বনি করা
788,wehen::V,blåsa,প্রবাহিত হওয়া
789,strömen::V,forsa,প্রবাহিত হওয়া
790,strömen::V,strömma,প্রবাহিত হওয়া
791,fließen::V,flyta,ছুটা
792,sich drehen::V,snurra,পাক খাওয়া
793,schwanken::V,vackla,দোলা
794,schwingen::V,svinga,দোলা
795,fallen::V,falla,পড়া
796,brennen::V,brinna,সেঁকা
797,rauchen::V,ryka,ধোঁয়া ছড়ান
798,regnen::V,regna,বর্ষণ_করা
799,gefrieren::V,frysa,হিমায়িত হওয়া
800,tauen::V,töa,গলা
801,schmelzen::V,smälta,গলা
802,trocknen::V,torka,শুষ্ক করা
803,sieden::V,koka,ফোঁড়া
804,sieden::V,sjuda,ফোঁড়া
805,faulen::V,ruttna,ক্ষয় হওয়া
806,verfaulen::V,ruttna,ক্ষয় হওয়া 
807,reißen::V,brista,ছিঁড়া
808,versinken::V,sjunka,ডুবা
809,vergehen::V,förgå,যাওয়া
810,erscheinen::V,synas,আসা
811,erscheinen::V,visa sig,আসা
812,verschwinden::V,försvinna,অদৃশ্য হওয়া
813,sinken::V,sjunka,হ্রাস হওয়া
814,abnehmen::V,avta,হ্রাস হওয়া
815,abnehmen::V,minskas,হ্রাস হওয়া
816,zunehmen::V,tilltaga,বৃদ্ধি পাওয়া
817,steigen::V,stiga,ওঠা
818,wachsen::V,växa,বড় হওয়া
819,glänzen::V,glimma,জ্বলা
820,funkeln::V,tindra,জ্বল্জ্বল করা
821,funkeln::V,gnistra,জ্বল্জ্বল করা
822,lärmen::V,bråka,
823,lärmen::V,väsnas,
824,läuten::V,ringa,রুসুঝুসু করা
825,klingeln::V,ringa,বাজা
826,klirren::V,klirra,টুংটাং-শব্দ করা
827,brausen::V,brusa,গর্জন করা
828,rauschen::V,susa,মর্মরধ্বনি করা
829,klingen::V,låta,শব্দ করা
830,klingen::V,klinga,শব্দ করা
831,bellen::V,skälla,ঘেউ ঘেউ করা
832,heulen::V,yla,গর্জন করা
833,heulen::V,tjuta,গর্জন করা
834,blasen::V,blåsa,ফুঁ দেওয়া
835,pfeifen::V,vissla,শিস্ দেওয়া
836,schreien::V,skrika,চিৎকার করা
837,stöhnen::V,stöna,গোঁ-গো করা
838,zittern::V,darra,কাঁপা
839,zittern::V,skälva,কাঁপা
840,leben::V,leva,বাঁচা
841,geboren werden::V,födas,জন্মানো
842,atmen::V,andas,শ্বাস ফেলা
843,trinken::V,dricka,পান করা
844,essen::V,äta,ভক্ষণ করা
845,schlucken::V,svälja,গেলা
846,müde werden::V,tröttna,পরিশ্রান্ত হওয়া
847,einschlafen::V,somna,নিদ্রামগ্ন হওয়া
848,schlafen::V,sova,নিদ্রা যাওয়া
849,aufwachen::V,vakna,জাগা
850,aufstehen::V,stiga upp,জাগা
851,sich erholen::V,repa sig,আরাম করা
852,sich erholen::V,hämta sig,আরাম করা
853,krank werden::V,insjukna,অসুস্থ হত্তয়া
854,krank sein::V,vara sjuk,রূগ্ণ হত্তয়া
855,schmerzen::V,smärta,কন্কন করা
856,schmerzen::V,göra ont,কন্কন করা
857,husten::V,hosta,কাশা
858,genesen::V,tillfriskna,আরোগ্য হওয়া
859,sterben::V,dö,মারা যাওয়া
860,umkommen::V,omkomma,মারা যাওয়া
861,sich bewegen::V,röra sig,চলা
862,sich rühren::V,röra på sig,নড়া
863,sich erheben::V,resa sig,উদিত হওয়া
864,sich setzen::V,sätta sig,বসা
865,hinfallen::V,falla omkull,পড়া
866,laufen::V,löpa,হাঁটা
867,schreiten::V,skrida,হাঁটা
868,spazierengehen::V,promenera,পায়চারি করা
869,eilen::V,ila,ত্বরাম্বিত করা
870,sich beeilen::V,skynda sig,ত্বরাম্বিত করা
871,sausen::V,susa,ধেয়ে যাওয়া
872,rennen::V,löpa,চলা
873,rennen::V,springa,চলা
874,springen::V,hoppa,লাফানো
875,klettern::V,klättra,আরোহণ করা
876,schaukeln::V,gunga,দোলা
877,kriechen::V,kräla,হামাগুড়ি দেওয়া
878,schwimmen::V,simma,সাঁতার কাটা
879,tauchen::V,dyka,ডোবা
880,rudern::V,ro,দাঁড় টানা
881,fahren::V,köra,চালান
882,fliegen::V,flyga,ওড়া
883,gehen::V,gå,যাওয়া
884,weggehen::V,gå bort,প্রস্থান করা
885,abfahren::V,resa,প্রস্থান করা
886,abfahren::V,avresa,প্রস্থান করা
887,anhalten::V,stanna,থামা
888,hineingehen::V,gå in,ঢোকা
889,eintreten::V,träda in,ঢোকা
890,kommen::V,komma,আসা
891,ankommen::V,ankomma,আসা
892,zurückkommen::V,återkomma,ফিরা
893,bleiben::V,bli,থাকা
894,bleiben::V,förbli,থাকা
895,warten::V,vänta,অপেক্ষা করা
896,erwarten::V,vänta,অপেক্ষা করা
897,suchen::V,leta,খোঁজ করা
898,finden::V,finna,পাওয়া
899,versuchen::V,försöka,পরখ করা
900,vorbereiten::V,förbereda,প্রস্তুত করা
901,lieben::V,älska,ভালবাসা
902,mögen::V,tycka om,পছন্দ করা
903,lachen::V,skratta,হাসা
904,rühren::V,röra,হৃদয়ম্পর্শ করা
905,weinen::V,gråta,কাঁদা
906,schimpfen::V,skälla,নালিশ করা
907,sich ärgern::V,förargas,রাগ হত্তয়া
908,sich fürchten::V,vara rädd,ভয় করা
909,fürchten::V,frukta,ডরা
910,fliehen::V,fly,পালানো
911,fliehen::V,rymma,পালানো
912,flüchten::V,fly,পালানো
913,sehen::V,se,দেখা
914,anschauen::V,se på,দেখা
915,anschauen::V,betrakta,দেখা
916,ansehen::V,åse,দেখা
917,hören::V,höra,শোনা
918,zuhören::V,höra på,শোনা
919,zuhören::V,lyssna till,শোনা
920,probieren::V,smaka,পরখ করা
921,probieren::V,smaka på,পরখ করা
922,riechen::V,lukta,শুঁকা
923,fühlen::V,känna,অনুভব করা
924,scheinen::V,verka,মনে হত্তয়া
925,scheinen::V,tyckas,মনে হত্তয়া
926,zu sehen sein::V,synas,দেখা দেত্তয়া
927,zu sehen sein::V,kunna ses,দেখা দেত্তয়া
928,vernehmen::V,få veta,শোনা
929,vernehmen::V,förnimma,শোনা
930,frieren::V,frysa,শীত লাগা
931,tun::V,göra,করা
932,können::V,kunna,পারা
933,wollen::V,vilja,ইচ্ছা করা
934,anfangen::V,börja,আরম্ভ করা
935,beenden::V,avsluta,শেষ করা
936,aufhören::V,sluta,থামা
937,aufhören::V,upphöra,থামা
938,gelingen::V,lyckas,সিদ্ধিলাভ করা
939,geraten::V,bli,পরিণত হত্তয়া
940,öffnen::V,öppna,খোলা
941,schließen::V,låsa,বন্ধ করা
942,schließen::V,stänga,বন্ধ করা
943,stellen::V,ställa,স্থাপন করা
944,setzen::V,sätta,স্থাপন করা
945,legen::V,lägga,স্থাপন করা
946,berühren::V,beröra,স্পর্শ করা
947,verbinden::V,förbinda,সংযুক্ত করা
948,bedecken::V,täcka,ঢাকা
949,bedecken::V,betäcka,ঢাকা
950,aufhängen::V,hänga,ঝুলানো
951,aufhängen::V,hänga upp,ঝুলানো
952,anzünden::V,tända,জ্বালান
953,anzünden::V,antända,জ্বালান
954,anzünden::V,tända på,জ্বালান
955,aufheben::V,lyfta,কুড়াইয়া তোলা
956,zurücklassen::V,lämna,পরিত্যাগ করা
957,zurücklassen::V,efterlämna,পরিত্যাগ করা
958,verlieren::V,mista,হারান
959,verlieren::V,förlora,হারান
960,fallen lassen::V,tappa,ফেলা
961,fallen lassen::V,släppa,ফেলা
962,machen::V,göra,গঠন করা
963,herstellen::V,tillverka,সৃষ্টি করা
964,herstellen::V,framställa,সৃষ্টি করা
965,bauen::V,bygga,নির্মাণ করা
966,reparieren::V,reparera,মেরামত করা
967,verbessern::V,rätta,উন্নতিলাভ করা
968,verbessern::V,förbättra,উন্নতিলাভ করা
969,ändern::V,ändra,পরিবর্তিত করা
970,ändern::V,förändra,পরিবর্তিত করা
971,graben::V,gräva,খনন করা
972,beugen::V,böja,নোয়া
973,biegen::V,böja,নোয়া
974,biegen::V,kröka,নোয়া
975,drehen::V,vrida,ঘোরান
976,wenden::V,vända,উলটাইয়া দেত্তয়া
977,umdrehen::V,vrida om,উলটানো
978,heben::V,häva,উত্তোলন করা
979,hochheben::V,lyfta,উঁচু করা
980,ergreifen::V,gripa,দখল করা
981,halten::V,hålla,ধরা
982,drücken::V,trycka,টেপা
983,schieben::V,skjuta,ঠেলা
984,kratzen::V,riva,চাঁচা
985,kratzen::V,skrapa,চাঁচা
986,lecken::V,slicka,চাটা
987,beißen::V,bita,দংশন করা
988,abreißen::V,slita_av,বিচ্ছিন্ন করা
989,abreißen::V,riva_av,বিচ্ছিন্ন করা
990,abschneiden::V,skära av,বিচ্ছিন্ন করা
991,binden::V,binda,বন্ধন করা
992,stecken::V,sticka,বিদ্ধ করা
993,brechen::V,bryta,ভাঙা
994,brechen::V,brista,ভাঙা
995,klopfen::V,banka,আঘাত করা
996,klopfen::V,klappa,আঘাত করা
997,hauen::V,hugga,আঘাত করা
998,kleben::V,klistra,সাঁটা
999,reiben::V,gnida,ঘষা
1000,streichen::V,smörja,ছড়াইয়া
1001,schleifen::V,slipa,ধার দেওয়া
1002,schneiden::V,skära,কাটা
1003,schneiden::V,klippa,কাটা
1004,rütteln::V,skaka,নাড়ান
1005,schütteln::V,rista,নড়া
1006,schwenken::V,svänga,দোলা
1007,schütten::V,hälla,বর্ষণ করা
1008,füllen::V,fylla,পরিপূর্ণ করা
1009,einwickeln::V,slå in,মুড়া
1010,einwickeln::V,veckla in,মুড়া
1011,tragen::V,bära,বহন করা
1012,schleppen::V,släpa,টানা
1013,ziehen::V,dra,টানা
1014,aufbewahren::V,förvara,রাখা
1015,aufbewahren::V,ta vara på,রাখা
1016,werfen::V,kasta,ছুড়া
1017,fangen::V,fånga,লোফা
1018,packen::V,gripa,ধরা
1019,packen::V,gripa tag,ধরা
1020,verstecken::V,gömma,গোপন করা
1021,teilen::V,dela,বিভক্ত করা
1022,schicken::V,skicka,প্রেরণ করা
1023,bringen::V,bringa,আনা
1024,hinzufügen::V,tillägga,একত্র করা
1025,bekommen::V,få,পাওয়া
1026,bekommen::V,erhålla,পাওয়া
1027,erhalten::V,få,পাওয়া
1028,erhalten::V,erhålla,পাওয়া
1029,nehmen::V,ta,নেওয়া
1030,nehmen::V,taga,নেওয়া
1031,wählen::V,välja,বাছা
1032,auswählen::V,utvälja,বাছা
1033,bewahren::V,bevara,বাঁচাইয়া রাখা
1034,behindern::V,hindra,বাধা দেওয়া
1035,behindern::V,förhindra,বাধা দেওয়া
1036,verderben::V,förstöra,নষ্ট করা
1037,beschädigen::V,skada,ক্ষতি করা
1038,zerbrechen::V,bryta isär,ভাঙ্গিয়া যাওয়া
1039,zerbrechen::V,bryta sönder,ভাঙ্গিয়া যাওয়া
1040,zerreißen::V,riva sönder,ছিঁড়া
1041,zerreißen::V,slita sönder,ছিঁড়া
1042,zerstören::V,förstöra,বিনাশ করা
1043,verbrennen::V,bränna,দহন করা
1044,verbrennen::V,bränna upp,দহন করা
1045,geben::V,ge,দেওয়া
1046,reichen::V,räcka,দেওয়া
1047,schenken::V,skänka,উপহার দেত্তয়া
1048,versprechen::V,lova,প্রতিশ্রুতি দেওয়া
1049,wünschen::V,önska,আকাঙ্ক্ষা করা
1050,loben::V,lova,প্রশংসা করা
1051,loben::V,beröma,প্রশংসা করা
1052,küssen::V,pussa,চুম্বন করা
1053,wiegen::V,vagga,দুলানো
1054,zudecken::V,täcka,ঢাকা
1055,wecken::V,väcka,জাগানো
1056,zeigen::V,visa,দেখানো
1057,führen::V,föra,পথ দেখানো
1058,lehren::V,lära,শেখানো
1059,unterrichten::V,undervisa,শিক্ষা দেওয়া
1060,aufziehen::V,uppfostra,পালন করা
1061,leiten::V,leda,পরিচালনা করা
1062,antreiben::V,driva på,চালনা করা
1063,lassen::V,få att,অনুমতি দেওয়া
1064,einladen::V,bjuda,নিমন্ত্রণ করা
1065,einladen::V,inbjuda,নিমন্ত্রণ করা
1066,vereinigen::V,förena,এক করা
1067,besuchen::V,besöka,দেখিতে যাওয়া
1068,treffen::V,möta,সন্মুখীন হওয়া
1069,treffen::V,träffa,সন্মুখীন হওয়া
1070,sich versammeln::V,församla sig,জড়ো হওয়া
1071,spielen::V,leka,খেলা
1072,spielen::V,spela,খেলা
1073,singen::V,sjunga,গাওয়া
1074,tanzen::V,dansa,নাচা
1075,sich trennen::V,skiljas,পৃথক করা
1076,verlassen::V,lämna,পরিত্যাগ করা
1077,verlassen::V,överge,পরিত্যাগ করা
1078,retten::V,rädda,উদ্ধার করা
1079,bewachen::V,bevaka,পাহারা দেওয়া
1080,schützen::V,skydda,রক্ষা করা
1081,schützen::V,beskydda,রক্ষা করা
1082,verteidigen::V,försvara,রক্ষা করা
1083,sich schlagen::V,slåss,লড়াই করা
1084,schießen::V,skjuta,তীরবেগে ছোটা
1085,siegen::V,segra,জেতা
1086,ärgern::V,förarga,বিরক্ত করা
1087,schlagen::V,slå,আঘাত করা
1088,treten::V,sparka,লাথি মারা
1089,stechen::V,sticka,দংশন করা
1090,stoßen::V,stöta,ঠেলা
1091,stehlen::V,stjäla,অপহরণ করা
1092,stören::V,störa,ঘাঁটান
1093,belästigen::V,genera,বিরক্ত করা
1094,belästigen::V,besvära,বিরক্ত করা
1095,verbergen::V,dölja,গোপন করা
1096,täuschen::V,vilseleda,প্রবঞ্চনা করা
1097,betrügen::V,bedra,প্রতারণা করা
1098,töten::V,döda,হত্যা করা
1099,wohnen::V,bo,বাস করা
1100,arbeiten::V,arbeta,কাজ করা
1101,sammeln::V,samla,সংগ্রহ করা
1102,pflücken::V,plocka,চয়ন করা
1103,jagen::V,jaga,শিকার করা
1104,fischen::V,fiska,মাছ ধরা
1105,fassen::V,fånga,ধরা
1106,hüten::V,vakta,যুথভুক্ত করা
1107,treiben::V,driva,চালনা করা
1108,anbinden::V,binda fast,বন্ধন করা
1109,füttern::V,fodra,ভোজন করানো
1110,melken::V,mjölka,দুগ্ধ দোহন করা
1111,hacken::V,hacka,কাটা
1112,gießen::V,hälla,বর্ষণ করা
1113,gießen::V,vattna,বর্ষণ করা
1114,reifen::V,mogna,পাকা
1115,zubereiten::V,tillaga,রন্ধন করা
1116,zubereiten::V,tillreda,রন্ধন করা
1117,kochen::V,koka,রন্ধন করা
1118,backen::V,baka,সেকা
1119,braten::V,steka,ভাজা
1120,umrühren::V,röra om,নড়ানো
1121,stricken::V,sticka,বোনা
1122,nähen::V,sy,সেলাই করা
1123,färben::V,färga,রঞ্জিত করা
1124,reinigen::V,rensa,পরিষ্কার করা
1125,reinigen::V,rengöra,পরিষ্কার করা
1126,waschen::V,tvätta,পরিষ্কার করা
1127,abwischen::V,torka av,মুছা
1128,spülen::V,spola,পরিষ্কার করা
1129,spülen::V,skölja,পরিষ্কার করা
1130,fegen::V,feja,ঝাঁট দেওয়া
1131,kehren::V,sopa,ঝাঁট দেওয়া
1132,baden::V,bada,অবগাহন করা
1133,sich waschen::V,tvätta sig,ধোয়া
1134,ausziehen::V,ta av,খুলা
1135,anziehen::V,ta på,গায়ে দেত্তয়া
1136,sich anziehen::V,klä på sig,পোশাক পরা
1137,kämmen::V,kamma,আঁচড়ানো
1138,schmücken::V,pynta,সাজান করা
1139,schmücken::V,smycka,সাজান করা
1140,sagen::V,säga,উচ্চারণ করা
1141,sprechen::V,tala,বলা
1142,reden::V,tala,আলাপ করা
1143,reden::V,prata,আলাপ করা
1144,sich unterhalten::V,prata,আড্ডা দেওয়া
1145,fragen::V,fråga,জিজ্ঞাসা করা
1146,fragen::V,spörja,জিজ্ঞাসা করা
1147,bitten::V,be,প্রার্থনা করা
1148,erzählen::V,berätta,বর্ণনা করা
1149,mitteilen::V,meddela,বলা
1150,nennen::V,kalla,নাম দেওয়া
1151,rufen::V,ropa,আমন্ত্রণ করা
1152,prahlen::V,pråla,বড়াই করা
1153,prahlen::V,skryta,বড়াই করা
1154,übersetzen::V,tolka,ভাষাস্তরিত করা
1155,übersetzen::V,översätta,ভাষাস্তরিত করা
1156,denken::V,tänka,ভাবা
1157,glauben::V,tro,বিশ্বাস করা
1158,bemerken::V,uppmärksamma,লক্ষ্য করা
1159,bemerken::V,lägga märke till,লক্ষ্য করা
1160,erkennen::V,känna igen,চিনিতে পারা
1161,begreifen::V,begripa,উপলব্ধি করা
1162,verstehen::V,förstå,উপলব্ধি করা
1163,lernen::V,lära sig,শেখা
1164,wissen::V,veta,জানা
1165,sich erinnern an::V,minnas,মনে করা
1166,sich erinnern an::V,komma ihåg,মনে করা
1167,vergessen::V,glömma,বিস্মৃত হওয়া
1168,messen::V,mäta,মাপা
1169,zählen::V,räkna,গণনা করা
1170,rechnen::V,räkna,হিসাব করা
1171,lesen::V,läsa,পাঠ করা
1172,malen::V,måla,আঁকা
1173,zeichnen::V,teckna,ছকা
1174,schreiben::V,skriva,লেখা
1175,besitzen::V,äga,অধিকার করা
1176,besitzen::V,besitta,অধিকার করা
1177,kaufen::V,köpa,ক্রয় করা
1178,verkaufen::V,sälja,বেচা
1179,bezahlen::V,betala,প্রদান করা
1180,zahlen::V,betala,প্রদান করা
1181,beherrschen::V,behärska,শাসন করা
1182,ertragen::V,tåla,বহন করা
1183,ertragen::V,uthärda,বহন করা
