,Concept_ID,sk,el
739,nackt::A,nahý,γυμνός
740,traurig::A,smutný,λυπημένος
741,lebendig::A,živý,ζωντανός
742,gut::A,dobrý,καλός
743,schlecht::A,zlý,κακός
744,richtig::A,správny,σωστός
745,schlimm::A,zlý,άσχημος
746,schlimm::A,nepríjemný,άσχημος
747,wahr::A,pravý,αληθής
748,wahr::A,pravý,αληθινός
749,wahr::A,pravdivý,αληθής
750,wahr::A,pravdivý,αληθινός
751,alt::A,starý,παλιός
752,neu::A,nový,νέος
753,neu::A,nový,καινούργιος
754,ehemalig::A,bývalý,παλιός
755,alt[Lebewesen]::A,starý,γέρος
756,jung::A,mladý,νέος
757,arm::A,chudobný,φτωχός
758,reich::A,bohatý,πλούσιος
759,bekannt::A,známy,γνωστός
760,berühmt::A,slávny,περίφημος
761,berühmt::A,slávny,ξακουσμένος
762,berühmt::A,povestný,περίφημος
763,berühmt::A,povestný,ξακουσμένος
764,fremd::A,cudzí,ξένος
765,verschieden::A,rôzny,διαφορετικός
766,verschieden::A,rozličný,διαφορετικός
767,nah::A,blízky,κοντινός
768,fern::A,ďaleký,μακριά
769,linker::A,ľavý,αριστερός
770,rechter::A,pravý,δεξιός
771,anderer::A,iný,άλλος
772,anderer::A,druhý,άλλος
773,erster::A,prvý,πρώτος
774,zweiter::A,druhý,δεύτερος
775,dritter::A,tretí,τρίτος
776,letzter::A,ostatný,τελευταίος
777,letzter::A,posledný,τελευταίος
778,allein::ADV,sám,μόνος
779,auf einmal::ADV,zároveň,εφάπαξ
780,zusammen::ADV,spolu,μαζί
781,zusammen::ADV,spoločne,μαζί
782,lange::ADV,dlho,πολύν καιρό
783,plötzlich::ADV,náhle,έξαφνα
784,sofort::ADV,hneď,αμέσως
785,sofort::ADV,ihneď,αμέσως
786,später::ADV,neskoršie,αργότερα
787,jetzt::ADV,teraz,τώρα
788,heute::ADV,dnes,σήμερα
789,morgen::ADV,zajtra,αύριο
790,bald::ADV,skoro,σε λίγο
791,bald::ADV,skoro,εντός ολίγου
792,dann::ADV,nato,ύστερα
793,dann::ADV,potom,ύστερα
794,gestern::ADV,včera,χτες
795,einst::ADV,kedysi,ποτέ
796,einst::ADV,kedysi,άλλοτε
797,einst::ADV,niekedy,ποτέ
798,einst::ADV,niekedy,άλλοτε
799,damals::ADV,vtedy,τότε
800,danach::ADV,potom,μετά
801,danach::ADV,potom,ύστερα
802,danach::ADV,podľa toho,μετά
803,danach::ADV,podľa toho,ύστερα
804,vorher::ADV,napred,πριν
805,vorher::ADV,napred,προηγουμένως
806,vorher::ADV,predtým,πριν
807,vorher::ADV,predtým,προηγουμένως
808,zuerst::ADV,najprv,πρώτα
809,einmal::ADV,raz,μία φορά
810,einmal::ADV,jedenkrát,μία φορά
811,manchmal::ADV,občas,κάποτε
812,manchmal::ADV,niekedy,κάποτε
813,oft::ADV,často,συχνά
814,oft::ADV,často,πολλές φορές
815,immer::ADV,vždy,πάντα
816,immer::ADV,vždy,πάντοτε
817,immer::ADV,ustavične,πάντα
818,immer::ADV,ustavične,πάντοτε
819,niemals::ADV,nikdy,ποτέ
820,hier::ADV,tu,εδώ
821,hierhin::ADV,sem,εδώ
822,hierhin::ADV,tade,εδώ
823,von hier::ADV,odtiaľto,από δω
824,dort::ADV,tam,εκεί
825,dorthin::ADV,ta,προς τα κει
826,dorthin::ADV,tam,προς τα κει
827,geradeaus::ADV,rovno,κατευθείαν
828,geradeaus::ADV,priamo,κατευθείαν
829,vorwärts::ADV,napred,εμπρός
830,rückwärts::ADV,nazad,πίσω
831,zurück::ADV,späť,πίσω
832,zurück::ADV,naspäť,πίσω
833,unten::ADV,dolu,κάτω
834,unten::ADV,naspodku,κάτω
835,hinab::ADV,dolu,προς τα κάτω
836,oben::ADV,hore,πάνω
837,oben::ADV,hore,επάνω
838,oben::ADV,navrchu,πάνω
839,oben::ADV,navrchu,επάνω
840,hinauf::ADV,hore,προς τα πάνω
841,hinauf::ADV,navrch,προς τα πάνω
842,überall::ADV,všade,παντού
843,nicht::ADV,nie,δεν
844,ein wenig::ADV,trocha,λιγάκι
845,kaum::ADV,ledva,μόλις
846,sehr::ADV,veľmi,πολύ
847,so::ADV,tak,έτσι
848,so::ADV,takto,έτσι
849,noch::ADV,ešte,ακόμα
850,nur::ADV,len,μόνο
851,schon::ADV,už,ήδη
852,schon::ADV,už,κιόλας
853,wieder::ADV,zasa,ξανά
854,vergebens::ADV,márne,μάταια
855,vergebens::ADV,nadarmo,μάταια
856,vor::PRP,pred,μπροστά σε
857,vor::PRP,pred,μπροστά από
858,hinter::PRP,za,πίσω από 
859,unter::PRP,pod,υπό
860,unter::PRP,pod,κάτω από
861,durch::PRP,cez,διά
862,durch::PRP,cez,διά μέσου
863,neben::PRP,pri,δίπλα σε
864,neben::PRP,vedľa,δίπλα σε
865,zwischen::PRP,medzi,μεταξύ
866,zwischen::PRP,medzi,ανάμεσα σε
867,wegen::PRP,pre,για
868,wegen::PRP,pre,λόγω
869,wegen::PRP,kvôli,για
870,wegen::PRP,kvôli,λόγω
871,dies::PRN,to,αυτό
872,dies::PRN,táto,αυτό
873,das::PRN,to,το
874,alles::PRN,všetko,όλα
875,ich::PRN,ja,εγώ
876,du::PRN,ty,σύ
877,du::PRN,ty,εσύ
878,er::PRN,on,αυτός
879,wir::PRN,my,εμείς
880,ihr::PRN,vy,εσείς
881,sie::PRN,oni,αυτοί
882,was::FPRN,čo,τι
883,wer::FPRN,kto,ποιος
884,wo::FADV,kde,πού
885,wohin::FADV,kam,πού
886,wohin::FADV,kam,για πού
887,wie::FADV,ako,πώς
888,warum::FADV,prečo,γιατί
889,wieviel::FNUM,koľko,πόσος
890,eins::NUM,jeden,ένα
891,zwei::NUM,dva,δύο
892,drei::NUM,tri,τρία
893,drei::NUM,tri,τρεις
894,vier::NUM,štyri,τέσσερα
895,vier::NUM,štyri,τέσσερις
896,fünf::NUM,päť,πέντε
897,sechs::NUM,šesť,έξι
898,sieben::NUM,sedem,εφτά
899,acht::NUM,osem,οχτώ
900,neun::NUM,deväť,εννιά
901,zehn::NUM,desať,δέκα
902,elf::NUM,jedenásť,έντεκα
903,zwölf::NUM,dvanásť,δώδεκα
904,zwanzig::NUM,dvadsať,είκοσι
905,dreißig::NUM,tridsať,τριάντα
906,vierzig::NUM,štyridsať,σαράντα
907,fünfzig::NUM,päťdesiat,πενήντα
908,sechzig::NUM,šesťdesiat,εξήντα
909,siebzig::NUM,sedemdesiat,εβδομήντα
910,achtzig::NUM,osemdesiat,ογδόντα
911,neunzig::NUM,deväťdesiat,ενενήντα
912,hundert::NUM,sto,εκατό
913,tausend::NUM,tisíc,χίλιοι
914,und::CNJ,i,και
915,oder::CNJ,alebo,ή
916,stehen::V,stáť,στέκομαι
917,stehen::V,stáť,είμαι όρθιος
918,sitzen::V,sedieť,κάθομαι
919,liegen::V,ležať,είμαι ξαπλωμένος
920,hängen::V,visieť,κρέμομαι
921,werden::V,stať sa,γίνομαι
922,passieren::V,stať sa,συμβαίνω
923,beginnen::V,začať sa,αρχίζω
924,enden::V,končiť sa,τελειώνω
925,wechseln::V,meniť sa,αλλάζω
926,aufgehen[Sonne]::V,vychádzať,βγαίνω
927,aufgehen[Sonne]::V,vychádzať,ανατέλλω
928,untergehen[Sonne]::V,zapadnúť,δύω
929,untergehen[Sonne]::V,zapadnúť,βασιλεύω
930,scheinen[Sonne]::V,svietiť,λάμπω
931,donnern::V,hrmieť,βροντώ
932,wehen::V,viať,φυσώ
933,strömen::V,prúdiť,ρέω
934,strömen::V,prúdiť,τρέχω
935,fließen::V,tiecť,ρέω
936,sich drehen::V,točiť sa,γυρίζω
937,sich drehen::V,točiť sa,στρέφομαι
938,sich drehen::V,krútiť sa,γυρίζω
939,sich drehen::V,krútiť sa,στρέφομαι
940,schwanken::V,kolísať,ταλαντεύομαι
941,schwanken::V,klátiť sa,ταλαντεύομαι
942,schwingen::V,kývať sa,αιωρούμαι
943,schwingen::V,kývať sa,ταλαντεύομαι
944,schwingen::V,chvieť sa,αιωρούμαι
945,schwingen::V,chvieť sa,ταλαντεύομαι
946,fallen::V,padať,πέφτω
947,brennen::V,páliť,καίω
948,brennen::V,horieť,καίω
949,rauchen::V,dymiť sa,καπνίζω
950,regnen::V,pršať,βρέχω
951,gefrieren::V,zamrznút,παγώνω
952,tauen::V,taviť sa,λειώνω
953,schmelzen::V,taviť sa,λειώνω
954,trocknen::V,schnúť,στεγνώνω
955,sieden::V,vrieť,βράζω
956,faulen::V,hniť,σαπίζω
957,verfaulen::V,zhniť,σαπίζω
958,reißen::V,pretrhnúť sa,σχίζω
959,versinken::V,zapadnúť,βουλιάζω
960,versinken::V,zapadnúť,βυθίζομαι
961,versinken::V,potopiť sa,βουλιάζω
962,versinken::V,potopiť sa,βυθίζομαι
963,vergehen::V,plynúť,περνώ
964,erscheinen::V,objaviť sa,εμφανίζομαι
965,verschwinden::V,zmiznúť,χάνομαι
966,verschwinden::V,zmiznúť,εξαφανίζομαι
967,sinken::V,klesať,κατεβαίνω
968,abnehmen::V,ubúdať,μειώνομαι 
969,zunehmen::V,pribúdať,αυξάνω
970,zunehmen::V,pribúdať,μεγαλώνω
971,steigen::V,stúpať,ανεβαίνω
972,wachsen::V,rásť,μεγαλώνω
973,glänzen::V,jagať sa,γυαλίζω
974,glänzen::V,lesknúť sa,γυαλίζω
975,funkeln::V,iskriť sa,αστράφτω
976,funkeln::V,iskriť sa,σπιθοβολώ
977,lärmen::V,lomoziť,θορυβώ
978,läuten::V,cengať,χτυπώ 
979,klingeln::V,zvoniť,κουδουνίζω
980,klirren::V,rinčať,κουδουνίζω
981,brausen::V,hučať,βουΐζω
982,rauschen::V,šumieť,βουΐζω
983,klingen::V,znieť,ηχώ
984,klingen::V,zvoniť,ηχώ
985,bellen::V,štekať,γαυγίζω
986,bellen::V,brechať,γαυγίζω
987,heulen::V,vyť,ουρλιάζω
988,blasen::V,duť,φυσώ
989,blasen::V,fúkať,φυσώ
990,pfeifen::V,pískať,σφυρίζω
991,pfeifen::V,hvízdať,σφυρίζω
992,schreien::V,kričať,κραυγάζω
993,stöhnen::V,stenať,βογγώ
994,zittern::V,triasť sa,τρέμω
995,leben::V,žiť,ζω
996,geboren werden::V,narodiť sa,γεννιέμαι
997,atmen::V,dýchať,αναπνέω
998,trinken::V,piť,πίνω
999,essen::V,jesť,τρώω
1000,schlucken::V,zhltnuť,καταπίνω
1001,müde werden::V,unaviť sa,κουράζομαι
1002,einschlafen::V,usnúť,αποκοιμιέμαι
1003,einschlafen::V,zaspať,αποκοιμιέμαι
1004,schlafen::V,spať,κοιμάμαι
1005,aufwachen::V,zobudiť sa,ξυπνώ
1006,aufstehen::V,vstať,σηκώνομαι
1007,sich erholen::V,zotavovať sa,ξεκουράζομαι
1008,sich erholen::V,oddýchovať si,ξεκουράζομαι
1009,krank werden::V,ochorieť,αρρωσταίνω
1010,krank sein::V,chorieť,ασθενώ
1011,krank sein::V,byť chorý,ασθενώ
1012,schmerzen::V,bolieť,πονώ
1013,husten::V,kašľať,βήχω
1014,genesen::V,uzdraviť sa,θεραπεύομαι
1015,sterben::V,umrieť,πεθαίνω
1016,sterben::V,zomrieť,πεθαίνω
1017,umkommen::V,zahynúť,πεθαίνω
1018,sich bewegen::V,pohybovať sa,κουνιέμαι
1019,sich rühren::V,hnúť sa,σαλεύω
1020,sich erheben::V,zdvihnúť sa,επαναστατώ
1021,sich setzen::V,sadnúť si,κάθομαι
1022,hinfallen::V,spadnúť,πέφτω κάτω
1023,laufen::V,bežať,τρέχω
1024,schreiten::V,kráčať,βαδίζω
1025,spazierengehen::V,prechádzať sa,κάνω βόλτα
1026,spazierengehen::V,prechádzať sa,πηγαίνω περίπατο
1027,eilen::V,súriť,σπεύδω
1028,sich beeilen::V,ponáhľať sa,βιάζομαι
1029,sausen::V,hučať,τρέχω γρήγορα
1030,rennen::V,bežať,τρέχω
1031,springen::V,skákať,πηδώ
1032,klettern::V,liezť,σκαρφαλώνω
1033,schaukeln::V,húpať,κουνιέμαι
1034,schaukeln::V,hojdať,κουνιέμαι
1035,kriechen::V,liezť,έρπω
1036,kriechen::V,liezť,σέρνομαι
1037,kriechen::V,plaziť sa,έρπω
1038,kriechen::V,plaziť sa,σέρνομαι
1039,schwimmen::V,plávať,κολυμπώ
1040,tauchen::V,ponoriť sa,βουτώ
1041,rudern::V,veslovať,κωπηλατώ
1042,fahren::V,ísť,πηγαίνω
1043,fahren::V,jazdiť,πηγαίνω
1044,fliegen::V,letieť,πετώ
1045,gehen::V,ísť,βαδίζω
1046,gehen::V,ísť,πηγαίνω
1047,weggehen::V,odísť,φεύγω
1048,weggehen::V,odchádzať,φεύγω
1049,abfahren::V,odcestovať,ξεκινώ
1050,abfahren::V,odcestovať,αναχωρώ
1051,anhalten::V,zadržať sa,σταματώ
1052,anhalten::V,zastaviť sa,σταματώ
1053,hineingehen::V,vchádzať,μπαίνω
1054,eintreten::V,vojsť,μπαίνω
1055,eintreten::V,vojsť,εισέρχομαι
1056,eintreten::V,vstúpiť,μπαίνω
1057,eintreten::V,vstúpiť,εισέρχομαι
1058,kommen::V,prísť,έρχομαι
1059,ankommen::V,prísť,φτάνω
1060,ankommen::V,doraziť,φτάνω
1061,zurückkommen::V,vrátiť sa,επιστρέφω
1062,bleiben::V,ostať,μένω
1063,bleiben::V,zostať,μένω
1064,warten::V,čakať,περιμένω
1065,erwarten::V,očakávať,αναμένω
1066,erwarten::V,očakávať,περιμένω
1067,suchen::V,hľadať,ψάχνω
1068,finden::V,nájsť,βρίσκω
1069,versuchen::V,skúsiť,προσπαθώ
1070,versuchen::V,pokúsiť sa,προσπαθώ
1071,vorbereiten::V,pripraviť,προετοιμάζω
1072,lieben::V,ľúbiť,αγαπώ
1073,lieben::V,milovať,αγαπώ
1074,mögen::V,mať rád,μου αρέσει
1075,lachen::V,smiať sa,γελώ
1076,rühren::V,dojať,συγκινώ
1077,weinen::V,plakať,κλαίω
1078,schimpfen::V,nadávať,βρίζω
1079,sich ärgern::V,hnevať sa,θυμώνω
1080,sich ärgern::V,zlostiť sa,θυμώνω
1081,sich fürchten::V,báť sa,φοβάμαι
1082,fürchten::V,báť sa,φοβάμαι
1083,fliehen::V,utekať,φεύγω
1084,flüchten::V,utiecť,δραπετεύω
1085,sehen::V,vidieť,βλέπω
1086,anschauen::V,pozrieť sa na,κοιτάζω
1087,ansehen::V,pozrieť,βλέπω
1088,hören::V,počúvať,ακούω
1089,zuhören::V,počúvať,ακούω
1090,probieren::V,ochutnať,δοκιμάζω
1091,riechen::V,ňuchať,μυρίζω
1092,riechen::V,ňuchať,οσφραίνομαι
1093,fühlen::V,cítiť,αισθάνομαι
1094,fühlen::V,pociťovať,αισθάνομαι
1095,scheinen::V,zdať sa,φαίνομαι
1096,zu sehen sein::V,byť vidieť,φαίνομαι
1097,vernehmen::V,počuť,ακούω
1098,vernehmen::V,počuť,μαθαίνω
1099,frieren::V,mrznúť,κρυώνω
1100,frieren::V,oziabať,κρυώνω
1101,tun::V,robiť,κάνω
1102,können::V,môcť,ξέρω
1103,können::V,môcť,μπορώ
1104,wollen::V,chcieť,θέλω
1105,anfangen::V,začať,αρχίζω
1106,beenden::V,skončiť,τελειώνω
1107,aufhören::V,prestať,παύω
1108,gelingen::V,podariť sa,πετυχαίνω
1109,geraten::V,dariť sa,γίνομαι
1110,öffnen::V,otvoriť,ανοίγω
1111,schließen::V,zavrieť,κλείνω
1112,stellen::V,postaviť,θέτω
1113,setzen::V,posadiť,θέτω
1114,legen::V,klásť,θέτω
1115,legen::V,položiť,θέτω
1116,berühren::V,dotykať sa,εγγίζω
1117,verbinden::V,spojiť,συνδέω
1118,bedecken::V,pokryť,σκεπάζω
1119,aufhängen::V,zavesiť,κρεμώ
1120,anzünden::V,zapáliť,ανάβω
1121,aufheben::V,zdvihnúť,σηκώνω
1122,zurücklassen::V,zanechať,εγκαταλείπω
1123,verlieren::V,stratiť,χάνω
1124,fallen lassen::V,pustiť,αφήνω να πέσει
1125,machen::V,robiť,κάνω
1126,machen::V,robiť,φτιάχνω
1127,herstellen::V,vyrobiť,κατασκευάζω
1128,bauen::V,stavať,χτίζω
1129,bauen::V,stavať,οικοδομώ
1130,bauen::V,budovať,χτίζω
1131,bauen::V,budovať,οικοδομώ
1132,reparieren::V,opraviť,επισκευάζω
1133,reparieren::V,opraviť,επιδιορθώνω
1134,verbessern::V,zlepšiť,βελτιώνω
1135,verbessern::V,zlepšiť,καλυτερεύω
1136,ändern::V,zmeniť,αλλάζω
1137,ändern::V,preinačiť,αλλάζω
1138,graben::V,ryť,σκάβω
1139,graben::V,kopať,σκάβω
1140,beugen::V,ohnúť,λυγίζω
1141,biegen::V,ohnúť,κάμπτω
1142,drehen::V,točiť,στρέφω
1143,drehen::V,krútiť,στρέφω
1144,wenden::V,obrátiť,γυρίζω
1145,wenden::V,prevrátiť,γυρίζω
1146,umdrehen::V,otočiť,γυρίζω
1147,umdrehen::V,obrátiť,γυρίζω
1148,heben::V,dvíhať,υψώνω
1149,heben::V,dvíhať,σηκώνω
1150,heben::V,povzniesť,υψώνω
1151,heben::V,povzniesť,σηκώνω
1152,hochheben::V,zdvihnúť,υψώνω
1153,hochheben::V,zdvihnúť,σηκώνω
1154,ergreifen::V,uchopiť sa,πιάνω
1155,ergreifen::V,uchopiť sa,αρπάζω
1156,halten::V,držať,βαστώ
1157,drücken::V,tisnúť,πιέζω
1158,schieben::V,posunovať,σπρώχνω
1159,kratzen::V,škrabať,γρατσουνίζω
1160,lecken::V,lízať,γλείφω
1161,beißen::V,kúsať,δαγκάνω
1162,abreißen::V,odtrhnúť,κόβω
1163,abreißen::V,odtrhnúť,σχίζω
1164,abschneiden::V,odrezať,αποκόπτω
1165,abschneiden::V,odkrojiť,αποκόπτω
1166,binden::V,zaviazať,δένω
1167,binden::V,priviazať,δένω
1168,stecken::V,strčiť,χώνω
1169,brechen::V,zlomiť,σπάζω
1170,klopfen::V,tĺcť,χτυπώ
1171,klopfen::V,tĺcť,τινάζω
1172,klopfen::V,klopať,χτυπώ
1173,klopfen::V,klopať,τινάζω
1174,hauen::V,nabiť,χτυπώ
1175,kleben::V,lepiť,κολλώ
1176,kleben::V,nalepiť,κολλώ
1177,reiben::V,trieť,τρίβω
1178,streichen::V,namazať,αλείφω
1179,schleifen::V,ostríť,ακονίζω
1180,schneiden::V,rezať,κόβω
1181,schneiden::V,strihať,κόβω
1182,rütteln::V,triasť,σείω
1183,rütteln::V,triasť,τινάζω
1184,rütteln::V,lomcovať,σείω
1185,rütteln::V,lomcovať,τινάζω
1186,schütteln::V,triasť,σείω
1187,schütteln::V,triasť,κουνώ
1188,schütteln::V,potriasť,σείω
1189,schütteln::V,potriasť,κουνώ
1190,schwenken::V,mávať,κουνώ
1191,schütten::V,sypať,χύνω
1192,füllen::V,plniť,γεμίζω
1193,einwickeln::V,zabaliť,τυλίγω
1194,tragen::V,niesť,φέρνω
1195,schleppen::V,vliecť,κουβαλώ
1196,ziehen::V,ťahať,τραβώ
1197,aufbewahren::V,uložiť,φυλάω
1198,aufbewahren::V,uschovať,φυλάω
1199,werfen::V,hodiť,ρίχνω
1200,werfen::V,vrhnúť,ρίχνω
1201,fangen::V,chytať,πιάνω
1202,packen::V,baliť,τσακώνω
1203,packen::V,chytiť,τσακώνω
1204,verstecken::V,skryť,κρύβω
1205,verstecken::V,schovať,κρύβω
1206,teilen::V,podeliť,μερίζω
1207,teilen::V,rozdeliť,μερίζω
1208,schicken::V,posielať,στέλνω
1209,bringen::V,priniesť,φέρνω
1210,hinzufügen::V,pripojiť,προσθέτω
1211,bekommen::V,dostať,προσκομίζω
1212,erhalten::V,prijať,παίρνω
1213,erhalten::V,prijať,λαμβάνω
1214,nehmen::V,vziať,πιάνω
1215,nehmen::V,vziať,παίρνω
1216,wählen::V,voliť,εκλέγω
1217,auswählen::V,vybrať,διαλέγω
1218,auswählen::V,vyvoliť,διαλέγω
1219,bewahren::V,zachovať,διατηρώ
1220,behindern::V,zavadzať,εμποδίζω
1221,behindern::V,byť v ceste,εμποδίζω
1222,verderben::V,skaziť,χαλώ
1223,beschädigen::V,ublížiť,ζημιώνω
1224,beschädigen::V,poškodiť,ζημιώνω
1225,zerbrechen::V,rozbiť,σπάζω
1226,zerbrechen::V,prelomiť,σπάζω
1227,zerreißen::V,pretrhnúť,σχίζω
1228,zerstören::V,zničiť,καταστρέφω
1229,verbrennen::V,spáliť,καίω
1230,geben::V,dať,δίνω
1231,reichen::V,podať,δίνω
1232,schenken::V,darovať,χαρίζω
1233,versprechen::V,sľúbiť,υπόσχομαι
1234,wünschen::V,želať,εύχομαι
1235,loben::V,chváliť,επαινώ
1236,küssen::V,bozkať,φιλώ
1237,wiegen::V,kolísať,κουνώ
1238,wiegen::V,kolísať,νανουρίζω
1239,zudecken::V,prikryť,σκεπάζω
1240,wecken::V,zobudiť,ξυπνώ
1241,zeigen::V,ukázať,δείχνω
1242,führen::V,viesť,οδηγώ
1243,lehren::V,učiť,διδάσκω
1244,unterrichten::V,vyučovať,διδάσκω
1245,aufziehen::V,vychovať,ανατρέφω
1246,leiten::V,viesť,ηγούμαι
1247,leiten::V,viesť,διευθύνω
1248,antreiben::V,popudiť,σπρώχνω
1249,antreiben::V,popudiť,παρακινώ
1250,lassen::V,dať,αφήνω
1251,einladen::V,pozvať,προσκαλώ
1252,einladen::V,povolať,προσκαλώ
1253,vereinigen::V,spojiť,ενώνω
1254,vereinigen::V,zjednotiť,ενώνω
1255,besuchen::V,navštíviť,επισκέπτομαι
1256,treffen::V,stretnúť,συναντώ
1257,sich versammeln::V,zhromaždiť sa,μαζεύομαι
1258,spielen::V,hrať,παίζω
1259,singen::V,spievať,τραγουδώ
1260,tanzen::V,tancovať,χορεύω
1261,sich trennen::V,rozísť sa,αποχωρίζομαι
1262,verlassen::V,opustiť,εγκαταλείπω
1263,retten::V,zachrániť,σώζω
1264,bewachen::V,strážiť,φρουρώ
1265,schützen::V,chrániť,προστατεύω
1266,verteidigen::V,brániť,υπερασπίζω
1267,sich schlagen::V,biť sa,χτυπιέμαι
1268,schießen::V,streliť,πυροβολώ
1269,schießen::V,strieľať,πυροβολώ
1270,siegen::V,zvíťaziť,νικώ
1271,ärgern::V,hnevať,τσαντίζω
1272,ärgern::V,zlostiť,τσαντίζω
1273,schlagen::V,biť,χτυπώ
1274,schlagen::V,udrieť,χτυπώ
1275,treten::V,kopnúť,κλοτσώ
1276,stechen::V,bodnúť,τρυπώ
1277,stechen::V,pichnúť,τρυπώ
1278,stoßen::V,udrieť,ωθώ
1279,stoßen::V,udrieť,σπρώχνω
1280,stehlen::V,kradnúť,κλέβω
1281,stören::V,vyrušiť,διαταράσσω
1282,belästigen::V,obťažovať,ενοχλώ
1283,verbergen::V,skryť,κρύβω
1284,täuschen::V,sklamať,παραπλανώ
1285,betrügen::V,klamať,απατώ
1286,betrügen::V,podvádzať,απατώ
1287,töten::V,zabiť,σκοτώνω
1288,töten::V,zabiť,θανατώνω
1289,töten::V,usmrtiť,σκοτώνω
1290,töten::V,usmrtiť,θανατώνω
1291,wohnen::V,bývať,μένω
1292,wohnen::V,bývať,κατοικώ
1293,arbeiten::V,pracovať,δουλεύω
1294,arbeiten::V,pracovať,εργάζομαι
1295,sammeln::V,zbierať,μαζεύω
1296,sammeln::V,zbierať,συλλέγω
1297,pflücken::V,trhať,κόβω
1298,pflücken::V,oberať,κόβω
1299,jagen::V,poľovať,κυνηγώ
1300,fischen::V,loviť ryby,ψαρεύω
1301,fischen::V,chytať ryby,ψαρεύω
1302,fassen::V,uloviť,πιάνω
1303,hüten::V,pásť,φυλάγω
1304,hüten::V,pásť,προσέχω
1305,treiben::V,hnať,οδηγώ
1306,anbinden::V,priviazať,δένω
1307,füttern::V,kŕmiť,ταΐζω
1308,melken::V,dojiť,αρμέγω
1309,hacken::V,seknúť,κόβω
1310,gießen::V,polievať,ποτίζω
1311,reifen::V,dozrieť,ωριμάζω
1312,zubereiten::V,pripraviť,ετοιμάζω
1313,kochen::V,variť,βράζω
1314,backen::V,piecť,ψήνω
1315,backen::V,smažiť,ψήνω
1316,braten::V,piecť,τηγανίζω
1317,braten::V,pražiť,τηγανίζω
1318,umrühren::V,pomiešať,ανακατεύω
1319,stricken::V,pliesť,πλέκω
1320,nähen::V,šiť,ράβω
1321,färben::V,zafarbiť,βάφω
1322,färben::V,zafarbiť,χρωματίζω
1323,reinigen::V,čistiť,καθαρίζω
1324,waschen::V,myť,πλένω
1325,abwischen::V,utrieť,σφουγγίζω
1326,spülen::V,vyplachovať,ξεπλένω
1327,fegen::V,zametať,σκουπίζω
1328,kehren::V,zametať,σκουπίζω
1329,baden::V,kúpať sa,κάνω μπάνιο
1330,sich waschen::V,umývať sa,πλένομαι
1331,ausziehen::V,zobliecť,βγάζω
1332,anziehen::V,obliecť,φορώ
1333,sich anziehen::V,obliecť sa,ντύνομαι
1334,kämmen::V,česať,χτενίζω
1335,schmücken::V,ozdobiť,στολίζω
1336,sagen::V,povedať,λέω
1337,sprechen::V,hovoriť,μιλώ
1338,reden::V,rozprávať,μιλώ
1339,reden::V,rozprávať,κουβεντιάζω
1340,sich unterhalten::V,rozprávať sa,συνομιλώ
1341,sich unterhalten::V,rozprávať sa,κουβεντιάζω
1342,fragen::V,spýtať sa,ρωτώ
1343,bitten::V,prosiť,ζητώ
1344,bitten::V,prosiť,παρακαλώ
1345,erzählen::V,rozprávať,διηγούμαι
1346,mitteilen::V,oznámiť,πληροφορώ
1347,nennen::V,nazvať,ονομάζω
1348,nennen::V,menovať,ονομάζω
1349,rufen::V,volať,φωνάζω
1350,rufen::V,zavolať,φωνάζω
1351,prahlen::V,vystatovať sa,καυχιέμαι
1352,übersetzen::V,preložiť,μεταφράζω
1353,denken::V,myslieť,σκέφτομαι
1354,glauben::V,veriť,πιστεύω
1355,bemerken::V,podotknuť,παρατηρώ
1356,bemerken::V,spozorovať,παρατηρώ
1357,erkennen::V,poznať,αναγνωρίζω
1358,begreifen::V,pochopiť,καταλαβαίνω
1359,begreifen::V,porozumieť,καταλαβαίνω
1360,verstehen::V,rozumieť,ακούω
1361,lernen::V,učiť sa,μαθαίνω
1362,wissen::V,vedieť,ξέρω
1363,sich erinnern an::V,pamätať si na,θυμάμαι
1364,vergessen::V,zabudnuť,ξεχνώ
1365,messen::V,merať,μετρώ
1366,zählen::V,počítať,μετρώ
1367,rechnen::V,rátať,λογαριάζω
1368,rechnen::V,počítať,λογαριάζω
1369,lesen::V,čítať,διαβάζω
1370,malen::V,maľovať,ζωγραφίζω
1371,zeichnen::V,kresliť,σχεδιάζω
1372,schreiben::V,písať,γράφω
1373,besitzen::V,mať,κατέχω
1374,besitzen::V,vlastniť,κατέχω
1375,kaufen::V,kúpiť,αγοράζω
1376,verkaufen::V,predať,πουλώ
1377,bezahlen::V,zaplatiť,πληρώνω
1378,zahlen::V,platiť,πληρώνω
1379,beherrschen::V,ovládať,κυριαρχώ
1380,ertragen::V,znášať,βαστώ
1381,ertragen::V,znášať,αντέχω
1382,ertragen::V,vydržať,βαστώ
1383,ertragen::V,vydržať,αντέχω
