,Concept_ID,ja,pt
865,zehn::NUM,十,dez
866,elf::NUM,十一,onze
867,zwölf::NUM,十二,doze
868,zwanzig::NUM,二十,vinte
869,dreißig::NUM,三十,trinta
870,vierzig::NUM,四十,quarenta
871,fünfzig::NUM,五十,cinquenta
872,sechzig::NUM,六十,sessenta
873,siebzig::NUM,七十,setenta
874,achtzig::NUM,八十,oitenta
875,neunzig::NUM,九十,noventa
876,hundert::NUM,百,cem
877,hundert::NUM,百,cento
878,tausend::NUM,千,mil
879,und::CNJ,-と,e
880,und::CNJ,そして,e
881,oder::CNJ,或いは,ou
882,stehen::V,立っている,estar em pé
883,sitzen::V,座っている,estar sentado
884,liegen::V,横になっている,jazer
885,liegen::V,横になっている,estar deitado
886,hängen::V,掛かっている,pender
887,hängen::V,掛かっている,estar pendurado
888,werden::V,なる,tornar-se
889,passieren::V,起こる,acontecer
890,beginnen::V,始まる,começar
891,enden::V,終わる,acabar
892,enden::V,終わる,terminar
893,wechseln::V,変わる,variar
894,wechseln::V,変わる,alternar
895,aufgehen[Sonne]::V,出る,nascer
896,untergehen[Sonne]::V,沈む,pôr-se
897,scheinen[Sonne]::V,輝く,brilhar
898,donnern::V,雷が鳴る,trovejar
899,wehen::V,吹く,soprar
900,strömen::V,流れる,correr
901,fließen::V,流れる,fluir
902,sich drehen::V,回転する,girar
903,schwanken::V,揺れる,oscilar
904,schwingen::V,振動する,vibrar
905,fallen::V,落ちる,cair
906,brennen::V,燃える,arder
907,rauchen::V,煙を出す,fumegar
908,regnen::V,雨が降る,chover
909,gefrieren::V,凍る,gelar
910,gefrieren::V,凍る,congelar
911,tauen::V,溶ける,derreter
912,tauen::V,溶ける,descongelar
913,schmelzen::V,溶ける,fundir-se
914,trocknen::V,乾く,secar
915,sieden::V,沸く,ferver
916,faulen::V,腐る,estragar-se
917,verfaulen::V,朽ちる,apodrecer
918,reißen::V,切れる,romper-se
919,versinken::V,沈む,afundar-se
920,vergehen::V,経つ,passar
921,erscheinen::V,現れる,aparecer
922,verschwinden::V,消える,desaparecer
923,sinken::V,下がる,descer
924,abnehmen::V,減る,diminuir
925,abnehmen::V,減る,decrescer
926,zunehmen::V,増える,crescer
927,zunehmen::V,増える,aumentar
928,steigen::V,上がる,subir
929,wachsen::V,伸びる,crescer
930,glänzen::V,輝く,brilhar
931,funkeln::V,ぴかぴか光る,cintilar
932,lärmen::V,騒ぐ,fazer barulho
933,läuten::V,鳴る,chocalhar
934,klingeln::V,鳴る,tocar
935,klirren::V,がらんがらんと鳴る,tinir
936,brausen::V,逆巻く,bramar
937,rauschen::V,戦ぐ,murmurar
938,rauschen::V,戦ぐ,rumorejar
939,klingen::V,鳴る,soar
940,bellen::V,吠える,ladrar
941,heulen::V,きゃんきゃん鳴く,uivar
942,blasen::V,吹く,soprar
943,pfeifen::V,口笛を吹く,assobiar
944,schreien::V,叫ぶ,gritar
945,stöhnen::V,うめく,gemer
946,zittern::V,震える,tremer
947,leben::V,生きている,viver
948,geboren werden::V,生まれる,nascer
949,atmen::V,呼吸する,respirar
950,trinken::V,飲む,beber
951,essen::V,食べる,comer
952,schlucken::V,飲み込む,engolir
953,müde werden::V,眠くなる,cansar-se
954,einschlafen::V,寝付く,adormecer
955,schlafen::V,眠る,dormir
956,aufwachen::V,目が覚める,acordar
957,aufstehen::V,起きる,levantar-se
958,sich erholen::V,休養する,descansar
959,krank werden::V,病気になる,adoecer
960,krank werden::V,病気になる,ficar doente
961,krank sein::V,病気である,estar doente
962,schmerzen::V,痛む,doer
963,husten::V,咳をする,tossir
964,genesen::V,元気になる,convalescer
965,sterben::V,死ぬ,morrer
966,sterben::V,亡くなる,morrer
967,umkommen::V,死亡する,perecer
968,sich bewegen::V,移動する,mover-se
969,sich rühren::V,動く,mexer-se
970,sich erheben::V,立ち上がる,levantar-se
971,sich setzen::V,座る,sentar-se
972,hinfallen::V,転ぶ,cair
973,laufen::V,歩く,andar
974,laufen::V,歩く,caminhar
975,schreiten::V,跨ぐ,andar
976,schreiten::V,跨ぐ,caminhar
977,spazierengehen::V,散歩する,passear
978,eilen::V,急ぐ,apressar-se
979,sich beeilen::V,焦る,apressar-se
980,sich beeilen::V,焦る,despachar-se
981,sausen::V,疾駆する,correr
982,rennen::V,走る,correr
983,springen::V,跳ぶ,saltar
984,klettern::V,よじ登る,trepar
985,schaukeln::V,ぶらんこに乗る,baloiçar
986,kriechen::V,這う,rastejar
987,kriechen::V,這う,arrastar-se
988,schwimmen::V,泳ぐ,nadar
989,tauchen::V,潜る,mergulhar
990,rudern::V,漕ぐ,remar
991,fahren::V,行く,ir
992,fahren::V,乗車する,ir
993,fliegen::V,飛ぶ,voar
994,gehen::V,行く,ir
995,gehen::V,行く,andar
996,weggehen::V,立ち去る,partir
997,weggehen::V,立ち去る,ir-se embora
998,abfahren::V,出発する,sair
999,abfahren::V,出発する,partir
1000,anhalten::V,止まる,parar
1001,hineingehen::V,入る,entrar
1002,eintreten::V,中に入る,entrar
1003,kommen::V,来る,vir
1004,ankommen::V,着く,chegar
1005,ankommen::V,到着する,chegar
1006,zurückkommen::V,帰る,voltar
1007,zurückkommen::V,帰る,regressar
1008,bleiben::V,留まる,ficar
1009,bleiben::V,留まる,permanecer
1010,warten::V,待つ,esperar
1011,erwarten::V,期待する,esperar
1012,erwarten::V,期待する,aguardar
1013,suchen::V,探る,buscar
1014,suchen::V,探る,procurar
1015,finden::V,見つける,achar
1016,finden::V,見つける,encontrar
1017,versuchen::V,試す,tentar
1018,vorbereiten::V,準備する,preparar
1019,lieben::V,愛する,amar
1020,lieben::V,愛する,querer
1021,mögen::V,好きである,gostar de
1022,lachen::V,笑う,rir
1023,lachen::V,笑う,rir-se
1024,rühren::V,感情を動かす,comover
1025,weinen::V,泣く,chorar
1026,schimpfen::V,叱る,ralhar
1027,sich ärgern::V,怒る,zangar-se
1028,sich ärgern::V,腹を立てる,zangar-se
1029,sich fürchten::V,怖がる,ter medo de
1030,sich fürchten::V,怖がる,ter receio de
1031,fürchten::V,恐れる,temer
1032,fürchten::V,恐れる,recear
1033,fliehen::V,逃げる,fugir
1034,flüchten::V,逃亡する,refugiar-se
1035,sehen::V,見る,ver
1036,anschauen::V,眺める,olhar
1037,ansehen::V,見る,mirar
1038,hören::V,聞く,ouvir
1039,zuhören::V,聴く,escutar
1040,probieren::V,食べてみる,provar
1041,probieren::V,食べてみる,saborear
1042,riechen::V,気取る,cheirar
1043,fühlen::V,感じる,sentir
1044,scheinen::V,ように見える,parecer
1045,zu sehen sein::V,見える,estar à vista
1046,vernehmen::V,承る,ouvir
1047,frieren::V,寒気がする,ter frio
1048,tun::V,する,fazer
1049,können::V,出来る,saber
1050,wollen::V,-たい,querer
1051,anfangen::V,始める,iniciar
1052,beenden::V,終える,acabar
1053,beenden::V,終える,terminar
1054,aufhören::V,止める,cessar
1055,aufhören::V,止める,desistir
1056,gelingen::V,成功する,sair bem
1057,gelingen::V,成功する,dar bom resultado
1058,geraten::V,当たる,sair
1059,geraten::V,当たる,dar resultado
1060,öffnen::V,開く,abrir
1061,öffnen::V,開ける,abrir
1062,schließen::V,閉める,fechar
1063,stellen::V,置く,pôr
1064,stellen::V,置く,colocar
1065,stellen::V,据える,pôr
1066,stellen::V,据える,colocar
1067,setzen::V,座らせる,pôr
1068,setzen::V,座らせる,meter
1069,legen::V,置く,pôr
1070,legen::V,置く,meter
1071,berühren::V,触る,tocar
1072,berühren::V,触れる,tocar
1073,verbinden::V,結びつける,unir
1074,verbinden::V,結びつける,ligar
1075,bedecken::V,覆う,cobrir
1076,aufhängen::V,掛ける,pendurar
1077,anzünden::V,燃やす,acender
1078,anzünden::V,火をつける,acender
1079,aufheben::V,拾う,apanhar
1080,aufheben::V,拾う,levantar
1081,zurücklassen::V,残す,deixar
1082,verlieren::V,無くす,perder
1083,fallen lassen::V,落とす,deixar cair
1084,machen::V,作る,fazer
1085,herstellen::V,製造する,produzir
1086,bauen::V,建設する,edificar
1087,bauen::V,建設する,construir
1088,reparieren::V,直す,reparar
1089,reparieren::V,直す,consertar
1090,reparieren::V,修理する,reparar
1091,reparieren::V,修理する,consertar
1092,verbessern::V,改良する,melhorar
1093,ändern::V,変える,mudar
1094,ändern::V,変える,alterar
1095,graben::V,掘る,cavar
1096,beugen::V,折る,curvar
1097,biegen::V,曲げる,vergar
1098,drehen::V,回す,girar
1099,wenden::V,裏返す,virar
1100,wenden::V,裏返す,voltar
1101,umdrehen::V,裏返す,virar
1102,umdrehen::V,裏返す,revolver
1103,heben::V,挙げる,levantar
1104,hochheben::V,持ち上げる,erguer
1105,hochheben::V,持ち上げる,levantar
1106,ergreifen::V,取り上げる,apanhar
1107,halten::V,持つ,segurar
1108,drücken::V,押す,apertar
1109,schieben::V,ずらす,empurrar
1110,kratzen::V,引っ掻く,raspar
1111,lecken::V,なめる,lamber
1112,beißen::V,噛む,morder
1113,abreißen::V,剝ぎ取る,arrancar
1114,abschneiden::V,切り取る,talhar
1115,binden::V,縛る,ligar
1116,stecken::V,差し込む,meter
1117,stecken::V,差し込む,enfiar
1118,brechen::V,破る,romper
1119,brechen::V,破る,quebrar
1120,klopfen::V,とんとん叩く,bater
1121,hauen::V,叩く,bater
1122,kleben::V,貼る,colar
1123,kleben::V,くっ付ける,colar
1124,reiben::V,擦る,esfregar
1125,streichen::V,塗る,barrar
1126,schleifen::V,研ぐ,afiar
1127,schneiden::V,切る,cortar
1128,rütteln::V,揺さぶる,sacudir
1129,schütteln::V,振る,abanar
1130,schütteln::V,振る,sacudir
1131,schütteln::V,揺さぶる,abanar
1132,schütteln::V,揺さぶる,sacudir
1133,schwenken::V,振る,agitar
1134,schütten::V,注ぐ,deitar
1135,füllen::V,いっぱいにする,encher
1136,einwickeln::V,包む,envolver
1137,einwickeln::V,包む,embrulhar
1138,tragen::V,運ぶ,levar
1139,tragen::V,運ぶ,trazer
1140,schleppen::V,引きずる,arrastar
1141,ziehen::V,引く,puxar
1142,aufbewahren::V,預かる,guardar
1143,aufbewahren::V,預かる,conservar
1144,werfen::V,投げる,lançar
1145,fangen::V,受ける,apanhar
1146,packen::V,掴む,agarrar
1147,verstecken::V,隠す,esconder
1148,teilen::V,分ける,partir
1149,teilen::V,分ける,dividir
1150,schicken::V,送る,enviar
1151,bringen::V,持って行く,trazer
1152,hinzufügen::V,加える,acrescentar
1153,bekommen::V,得る,obter
1154,erhalten::V,受ける,receber
1155,nehmen::V,取る,tomar
1156,wählen::V,選ぶ,eleger
1157,wählen::V,選ぶ,escolher
1158,auswählen::V,選ぶ,escolher
1159,auswählen::V,選ぶ,seleccionar
1160,bewahren::V,保存する,guardar
1161,bewahren::V,保存する,conservar
1162,behindern::V,妨害する,impedir
1163,verderben::V,台無しにする,estragar
1164,verderben::V,台無しにする,corromper
1165,beschädigen::V,損傷する,danificar
1166,zerbrechen::V,割る,romper
1167,zerbrechen::V,割る,quebrar
1168,zerreißen::V,引き裂く,rasgar
1169,zerstören::V,破壊する,destruir
1170,verbrennen::V,焼く,queimar
1171,geben::V,上げる,dar
1172,reichen::V,渡す,passar
1173,schenken::V,贈る,oferecer
1174,versprechen::V,約束する,prometer
1175,wünschen::V,望む,desejar
1176,loben::V,褒める,louvar
1177,küssen::V,キスする,beijar
1178,wiegen::V,揺する,embalar
1179,zudecken::V,覆う,tapar
1180,zudecken::V,覆う,cobrir
1181,wecken::V,起こす,acordar
1182,wecken::V,起こす,despertar
1183,zeigen::V,見せる,mostrar
1184,führen::V,案内する,guiar
1185,führen::V,案内する,conduzir
1186,lehren::V,教える,ensinar
1187,unterrichten::V,通知する,instruir
1188,aufziehen::V,育てる,criar
1189,leiten::V,導く,dirigir
1190,leiten::V,導く,conduzir
1191,antreiben::V,励ます,impelir
1192,lassen::V,～させる,fazer
1193,einladen::V,誘う,convidar
1194,einladen::V,招待する,convidar
1195,vereinigen::V,一つにする,unir
1196,vereinigen::V,一つにする,reunir
1197,besuchen::V,訪ねる,ir ver
1198,besuchen::V,訪ねる,visitar
1199,treffen::V,出会う,encontrar
1200,sich versammeln::V,集まる,reunir-se
1201,spielen::V,遊ぶ,jogar
1202,spielen::V,遊ぶ,brincar
1203,singen::V,歌う,cantar
1204,tanzen::V,踊る,bailar
1205,sich trennen::V,別れる,apartar-se
1206,verlassen::V,別れる,deixar
1207,verlassen::V,別れる,abandonar
1208,retten::V,救う,salvar
1209,retten::V,助ける,salvar
1210,bewachen::V,見張る,vigiar
1211,bewachen::V,見張る,guardar
1212,bewachen::V,軽微する,vigiar
1213,bewachen::V,軽微する,guardar
1214,schützen::V,保護する,proteger
1215,verteidigen::V,守る,defender
1216,sich schlagen::V,殴る,brigar
1217,sich schlagen::V,殴る,bater-se
1218,schießen::V,撃つ,disparar
1219,siegen::V,勝つ,vencer
1220,ärgern::V,怒らせる,irritar
1221,ärgern::V,怒らせる,aborrecer
1222,schlagen::V,殴る,bater
1223,treten::V,蹴る,pisar
1224,stechen::V,突く,picar
1225,stoßen::V,突く,empurrar
1226,stehlen::V,盗る,furtar
1227,stören::V,構う,perturbar
1228,belästigen::V,邪魔する,incomodar
1229,belästigen::V,邪魔する,importunar
1230,verbergen::V,隠す,ocultar
1231,verbergen::V,隠す,esconder
1232,täuschen::V,だます,iludir
1233,täuschen::V,だます,enganar
1234,betrügen::V,だます,burlar
1235,betrügen::V,だます,enganar
1236,töten::V,殺す,matar
1237,wohnen::V,住む,morar
1238,arbeiten::V,働く,trabalhar
1239,sammeln::V,集める,recolher
1240,sammeln::V,集める,coleccionar
1241,sammeln::V,収集する,recolher
1242,sammeln::V,収集する,coleccionar
1243,pflücken::V,摘む,colher
1244,jagen::V,狩りをする,caçar
1245,fischen::V,釣る,pescar
1246,fassen::V,捕る,apanhar
1247,hüten::V,放牧する,guardar
1248,treiben::V,追う,conduzir
1249,anbinden::V,繋ぐ,atar
1250,füttern::V,餌をやる,dar de comer a
1251,melken::V,搾乳する,ordenhar
1252,hacken::V,刻む,rachar
1253,gießen::V,水をやる,regar
1254,reifen::V,熟す,amadurecer
1255,zubereiten::V,調理する,preparar
1256,kochen::V,煮る,cozer
1257,backen::V,焼く,cozer
1258,braten::V,焼く,assar
1259,braten::V,焼く,fritar
1260,braten::V,炒める,assar
1261,braten::V,炒める,fritar
1262,umrühren::V,混ぜる,remexer
1263,stricken::V,編む,tricotar
1264,stricken::V,編む,fazer malha
1265,nähen::V,縫う,coser
1266,nähen::V,縫う,costurar
1267,färben::V,染める,tingir
1268,färben::V,染める,colorir
1269,reinigen::V,掃除する,limpar
1270,reinigen::V,掃除する,purificar
1271,waschen::V,洗う,lavar
1272,waschen::V,洗濯する,lavar
1273,abwischen::V,拭く,limpar
1274,abwischen::V,拭く,esfregar
1275,spülen::V,洗う,lavar
1276,spülen::V,洗う,enxaguar
1277,spülen::V,すすぐ,lavar
1278,spülen::V,すすぐ,enxaguar
1279,fegen::V,掃除する,varrer
1280,kehren::V,掃く,varrer
1281,baden::V,入浴する,banhar
1282,baden::V,入浴する,tomar banho
1283,sich waschen::V,洗う,lavar-se
1284,ausziehen::V,脱ぐ,despir
1285,anziehen::V,着る,vestir
1286,sich anziehen::V,着る,vestir-se
1287,kämmen::V,梳く,pentear
1288,schmücken::V,飾る,adornar
1289,sagen::V,言う,dizer
1290,sprechen::V,話す,falar
1291,reden::V,話す,falar
1292,sich unterhalten::V,話をする,conversar
1293,fragen::V,聞く,perguntar
1294,bitten::V,頼む,pedir
1295,bitten::V,お願いする,pedir
1296,erzählen::V,物語る,contar
1297,mitteilen::V,伝える,comunicar
1298,mitteilen::V,伝える,participar
1299,nennen::V,名づける,nomear
1300,nennen::V,名づける,apelidar
1301,rufen::V,呼ぶ,chamar
1302,prahlen::V,自慢する,gabar-se
1303,prahlen::V,自慢する,vangloriar-se
1304,übersetzen::V,訳す,traduzir
1305,denken::V,考える,pensar
1306,glauben::V,信じる,crer
1307,bemerken::V,気が付く,notar
1308,bemerken::V,気が付く,observar
1309,erkennen::V,認識する,reconhecer
1310,begreifen::V,分かる,apreender
1311,begreifen::V,分かる,compreender
1312,verstehen::V,聞き取る,entender
1313,verstehen::V,聞き取る,compreender
1314,lernen::V,学ぶ,aprender
1315,lernen::V,勉強する,aprender
1316,wissen::V,知っている,saber
1317,sich erinnern an::V,思い出す,lembrar-se de
1318,sich erinnern an::V,思い出す,recordar-se de
1319,vergessen::V,忘れる,esquecer
1320,messen::V,計る,medir
1321,messen::V,測定する,medir
1322,zählen::V,数える,contar
1323,rechnen::V,計算する,calcular
1324,lesen::V,読む,ler
1325,malen::V,描く,pintar
1326,zeichnen::V,写生する,desenhar
1327,schreiben::V,書く,escrever
1328,besitzen::V,所持する,possuir
1329,kaufen::V,買う,comprar
1330,verkaufen::V,売る,vender
1331,bezahlen::V,払う,pagar
1332,zahlen::V,支払う,pagar
1333,beherrschen::V,支配する,imperar
1334,ertragen::V,耐える,suportar
