,Concept_ID,de,bg
294,Kreis::N,Kreis,кръг
295,Kreuz::N,Kreuz,кръст
296,Linie::N,Linie,черта
297,Strich::N,Strich,щрих
298,Strich::N,Strich,черта
299,Abstand::N,Abstand,дистанция
300,Abstand::N,Abstand,разстояние
301,Entfernung::N,Entfernung,разстояние
302,Gegend::N,Gegend,местност
303,Platz::N,Platz,място
304,Ort::N,Ort,място
305,Seite::N,Seite,страна
306,Mitte::N,Mitte,среда
307,Gegenstand::N,Gegenstand,предмет
308,Sache::N,Sache,вещ
309,Rand::N,Rand,ръб
310,Kante::N,Kante,ръб
311,Kante::N,Kante,кант
312,Ecke::N,Ecke,ъгъл
313,Spitze::N,Spitze,връх
314,Spitze::N,Spitze,острие
315,Ende::N,Ende,край
316,Loch::N,Loch,дупка
317,Winkel::N,Winkel,кът
318,Winkel::N,Winkel,ъгъл
319,Muster::N,Muster,десен
320,Muster::N,Muster,образец
321,Größe::N,Größe,големина
322,Länge::N,Länge,дължина
323,Höhe::N,Höhe,висота
324,Höhe::N,Höhe,височина
325,Gewicht::N,Gewicht,тегло
326,Gewicht::N,Gewicht,тежест
327,Menge::N,Menge,количество
328,Haufen::N,Haufen,куп
329,Haufen::N,Haufen,грамада
330,Reihe::N,Reihe,ред
331,Reihe::N,Reihe,редица
332,Boot::N,Boot,лодка
333,Ruder::N,Ruder,весло
334,Ruder::N,Ruder,гребло
335,Schlitten::N,Schlitten,шейна
336,Ski::N,Ski,ски
337,Lagerfeuer::N,Lagerfeuer,огнище
338,Last::N,Last,товар
339,Gang::N,Gang,ход
340,Gang::N,Gang,вървеж
341,Schritt::N,Schritt,стъпка
342,Norden::N,Norden,север
343,Süden::N,Süden,юг
344,Westen::N,Westen,запад
345,Osten::N,Osten,изток
346,Holz::N,Holz,дърво
347,Brett::N,Brett,дъска
348,Platte::N,Platte,
349,Stütze::N,Stütze,
350,Stange::N,Stange,прът
351,Stange::N,Stange,върлина
352,Stock::N,Stock,прът
353,Stock::N,Stock,тояга
354,Stab::N,Stab,прът
355,Rohr::N,Rohr,цев
356,Rohr::N,Rohr,тръба
357,Haus::N,Haus,къща
358,Heim::N,Heim,дом
359,Ofen::N,Ofen,печка
360,Fußboden::N,Fußboden,под
361,Tisch::N,Tisch,маса
362,Stuhl::N,Stuhl,стол
363,Wiege::N,Wiege,люлка
364,Bett::N,Bett,легло
365,Bett::N,Bett,креват
366,Regal::N,Regal,рафт
367,Regal::N,Regal,етажерка
368,Kiste::N,Kiste,кутия
369,Kiste::N,Kiste,сандък
370,Fenster::N,Fenster,прозорец
371,Tür::N,Tür,врата
372,Tor::N,Tor,врата
373,Zaun::N,Zaun,ограда
374,Dach::N,Dach,покрив
375,Leiter::N,Leiter,стълба
376,Besen::N,Besen,метла
377,Spaten::N,Spaten,лопата
378,Schaufel::N,Schaufel,лопата
379,Gabel::N,Gabel,вилица
380,Löffel::N,Löffel,лъжица
381,Messer::N,Messer,нож
382,Nagel::N,Nagel,гвоздей
383,Netz::N,Netz,мрежа
384,Haken::N,Haken,кука
385,Haken::N,Haken,закачалка
386,Griff::N,Griff,ръчка
387,Griff::N,Griff,дръжка
388,Schloss::N,Schloss,брава
389,Schloss::N,Schloss,ключалка
390,Bild::N,Bild,картина
391,Figur::N,Figur,фигура
392,Puppe::N,Puppe,кукла
393,Beutel::N,Beutel,кесия
394,Bündel::N,Bündel,връзка
395,Tasche::N,Tasche,чанта
396,Eimer::N,Eimer,кофа
397,Deckel::N,Deckel,капак
398,Deckel::N,Deckel,похлупак
399,Geschirr::N,Geschirr,съдове
400,Sack::N,Sack,чувал
401,Tasse::N,Tasse,чаша
402,Topf::N,Topf,гърне
403,Topf::N,Topf,тенджера
404,Kessel::N,Kessel,котел
405,Essen::N,Essen,ядене
406,Nahrung::N,Nahrung,храна
407,Speise::N,Speise,ястие
408,Fleisch::N,Fleisch,месо
409,Getreide::N,Getreide,зърнено храни
410,Brei::N,Brei,каша
411,Brot::N,Brot,хляб
412,Scheibe::N,Scheibe,резен
413,Fett::N,Fett,мазнина
414,Butter::N,Butter,масло
415,Öl::N,Öl,олио
416,Öl::N,Öl,оливия
417,Salz::N,Salz,сол
418,Suppe::N,Suppe,супа
419,Honig::N,Honig,мед
420,Milch::N,Milch,мляко
421,Tee::N,Tee,чай
422,Leder::N,Leder,кожа
423,Wolle::N,Wolle,вълна
424,Stoff::N,Stoff,плат
425,Stoff::N,Stoff,материал
426,Nadel::N,Nadel,игла
427,Faden::N,Faden,конец
428,Knopf::N,Knopf,копче
429,Knoten::N,Knoten,възел
430,Farbe::N,Farbe,боя
431,Kleidung::N,Kleidung,дрехи
432,Kleidung::N,Kleidung,облекло
433,Hemd::N,Hemd,риза
434,Kragen::N,Kragen,яка
435,Ärmel::N,Ärmel,ръкав
436,Hose::N,Hose,панталони
437,Gürtel::N,Gürtel,пояс
438,Gürtel::N,Gürtel,колан
439,Mütze::N,Mütze,каскет
440,Mütze::N,Mütze,фуражка
441,Schuh::N,Schuh,обувка
442,Stiefel::N,Stiefel,ботуш
443,Ring::N,Ring,пръстен
444,Band::N,Band,лента
445,Band::N,Band,връзка
446,Kamm::N,Kamm,гребен
447,Spiegel::N,Spiegel,огледало
448,Riemen::N,Riemen,каиш
449,Riemen::N,Riemen,ремък
450,Schnur::N,Schnur,връв
451,Leine::N,Leine,връв
452,Leine::N,Leine,въже
453,Decke::N,Decke,покривка
454,Kissen::N,Kissen,възглавница
455,Tuch::N,Tuch,сукно
456,Handtuch::N,Handtuch,пешкир
457,Handtuch::N,Handtuch,кърпа за лице
458,Kraft::N,Kraft,мощ
459,Kraft::N,Kraft,сила
460,Stärke::N,Stärke,сила
461,Gesundheit::N,Gesundheit,здраве
462,Krankheit::N,Krankheit,болест
463,Schmerz::N,Schmerz,болка
464,Wunde::N,Wunde,рана
465,Fieber::N,Fieber,треска
466,Fieber::N,Fieber,температура
467,Arznei::N,Arznei,лек
468,Arznei::N,Arznei,лекарство
469,Brücke::N,Brücke,мост
470,Brunnen::N,Brunnen,чешма
471,Brunnen::N,Brunnen,кладенец
472,Weide::N,Weide,паша
473,Weide::N,Weide,пасище
474,Pfad::N,Pfad,пътека
475,Weg::N,Weg,път
476,Straße::N,Straße,шосе
477,Dorf::N,Dorf,село
478,Stadt::N,Stadt,град
479,Brief::N,Brief,писмо
480,Buch::N,Buch,книга
481,Buchstabe::N,Buchstabe,буква
482,Zeitung::N,Zeitung,вестник
483,Leben::N,Leben,живот
484,Tod::N,Tod,смърт
485,Grab::N,Grab,гроб
486,Kirche::N,Kirche,църква
487,Sünde::N,Sünde,грях
488,Gott::N,Gott,бог
489,Arbeiter::N,Arbeiter,работник
490,Chef::N,Chef,шеф
491,Chef::N,Chef,началник
492,Meister::N,Meister,майстор
493,Arzt::N,Arzt,лекар
494,Lehrer::N,Lehrer,учител
495,Geld::N,Geld,пари
496,Geschäft::N,Geschäft,сделка
497,Laden::N,Laden,дюкян
498,Laden::N,Laden,магазин
499,Preis::N,Preis,цена
500,Ware::N,Ware,стока
501,Nutzen::N,Nutzen,полза
502,Nutzen::N,Nutzen,облага
503,Reichtum::N,Reichtum,богатство
504,Welt::N,Welt,свят
505,Land::N,Land,страна
506,Staat::N,Staat,щат
507,Staat::N,Staat,държава
508,König::N,König,крал
509,Macht::N,Macht,мощ
510,Macht::N,Macht,власт
511,Grenze::N,Grenze,граница
512,Krieg::N,Krieg,война
513,Feind::N,Feind,враг
514,Feind::N,Feind,неприятел
515,Gewalt::N,Gewalt,сила
516,Gewalt::N,Gewalt,насилие
517,Kampf::N,Kampf,борба
518,Kampf::N,Kampf,сражение
519,Bogen[Waffe]::N,Bogen,лък
520,Pfeil::N,Pfeil,стрела
521,Gewehr::N,Gewehr,пушка
522,Fehler::N,Fehler,грешка
523,Lüge::N,Lüge,лъжа
524,Schaden::N,Schaden,повреда
525,Unglück::N,Unglück,нещастие
526,Schuld::N,Schuld,вина
527,Alter::N,Alter,възраст
528,Schluss::N,Schluss,край
529,Zeit::N,Zeit,време
530,Tag::N,Tag,ден
531,Morgen::N,Morgen,утро
532,Morgen::N,Morgen,сутрин
533,Mittag::N,Mittag,обед
534,Mittag::N,Mittag,пладне
535,Abend::N,Abend,вечер
536,Nacht::N,Nacht,нощ
537,Woche::N,Woche,седмица
538,Monat::N,Monat,месец
539,Jahr::N,Jahr,година
540,Frühling::N,Frühling,пролет
541,Sommer::N,Sommer,лято
542,Herbst::N,Herbst,есен
543,Winter::N,Winter,зима
544,Januar::N,Januar,януари
545,Februar::N,Februar,февруари
546,März::N,März,март
547,April::N,April,април
548,Mai::N,Mai,май
549,Juni::N,Juni,юни
550,Juli::N,Juli,юли
551,August::N,August,август
552,September::N,September,септември
553,Oktober::N,Oktober,октомври
554,November::N,November,ноември
555,Dezember::N,Dezember,декември
556,Montag::N,Montag,понеделник
557,Dienstag::N,Dienstag,вторник
558,Mittwoch::N,Mittwoch,сряда
559,Donnerstag::N,Donnerstag,четвъртък
560,Freitag::N,Freitag,петък
561,Samstag::N,Samstag,събота
562,Sonntag::N,Sonntag,неделя
563,groß::A,groß,едър
564,groß::A,groß,голям
565,klein::A,klein,малък
566,klein::A,klein,дребен
567,lang::A,lang,дълъг
568,kurz::A,kurz,къс
569,breit::A,breit,широк
570,schmal::A,schmal,тесен
571,dicht::A,dicht,гъст
572,dick[Gegenstand]::A,dick,дебел
573,dünn::A,dünn,тънък
574,fein::A,fein,фин
575,fein::A,fein,тънък
576,fest::A,fest,твърд
577,fest::A,fest,плътен
578,flach::A,flach,равен
579,flach::A,flach,плосък
580,glatt::A,glatt,гладък
581,hart::A,hart,твърд
582,hart::A,hart,корав
583,weich::A,weich,мек
584,rund::A,rund,кръгъл
585,spitz::A,spitz,островръх
586,scharf::A,scharf,остър
587,stumpf::A,stumpf,тъп
588,schwer::A,schwer,тежък
589,schön::A,schön,хубав
590,schön::A,schön,красив
591,heiß::A,heiß,жарък
592,warm::A,warm,топъл
593,kalt::A,kalt,студен
594,kühl::A,kühl,хладен
595,frisch::A,frisch,свеж
596,feucht::A,feucht,влажен
597,nass::A,nass,мокър
598,trocken::A,trocken,сух
599,voll::A,voll,пълен
600,leer::A,leer,празен
601,offen::A,offen,откровен
602,geschlossen::A,geschlossen,закрит
603,geschlossen::A,geschlossen,затворен
604,sauber::A,sauber,чист
605,schmutzig::A,schmutzig,мръсен
606,roh::A,roh,суров
607,reif::A,reif,зрял
608,lecker::A,lecker,вкусен
609,süß::A,süß,сладък
610,bitter::A,bitter,горчив
611,sauer::A,sauer,кисел
612,hell::A,hell,ясен
613,hell::A,hell,светъл
614,dunkel::A,dunkel,тъмен
615,schwarz::A,schwarz,черен
616,weiß::A,weiß,бял
617,rot::A,rot,червен
618,gelb::A,gelb,жълт
619,blau::A,blau,син
620,grün::A,grün,зелен
621,grau::A,grau,сив
622,bunt::A,bunt,шарен
623,bunt::A,bunt,пъстър
624,billig::A,billig,евтин
625,teuer::A,teuer,скъп
626,wertvoll::A,wertvoll,ценен
627,blind::A,blind,сляп
628,taub::A,taub,глух
629,kräftig::A,kräftig,силен
630,stark::A,stark,здрав
631,stark::A,stark,силен
632,schwach::A,schwach,слаб
633,fett::A,fett,тлъст
634,schlank::A,schlank,тънък
635,schlank::A,schlank,строен
636,hübsch::A,hübsch,хубав
637,böse::A,böse,зъл
638,dumm::A,dumm,глупав
639,faul::A,faul,ленив
640,faul::A,faul,мързелив
641,fleißig::A,fleißig,прилежен
642,geizig::A,geizig,скъпернически
643,klug::A,klug,умен
644,klug::A,klug,разумен
645,geschickt::A,geschickt,умел
646,geschickt::A,geschickt,сръчен
647,lieb::A,lieb,мил
648,lieb::A,lieb,драг
649,lustig::A,lustig,весел
650,sanft::A,sanft,нежен
651,sanft::A,sanft,кротък
652,hungrig::A,hungrig,гладен
653,krank::A,krank,болен
654,nackt::A,nackt,гол
655,traurig::A,traurig,тъжен
656,traurig::A,traurig,печален
657,lebendig::A,lebendig,жив
658,gut::A,gut,добър
659,schlecht::A,schlecht,лош
660,richtig::A,richtig,правилен
661,schlimm::A,schlimm,лош
662,wahr::A,wahr,верен
663,wahr::A,wahr,истински
664,alt::A,alt,стар
665,alt::A,alt,древен
666,neu::A,neu,нов
667,ehemalig::A,ehemalig,бивш
668,alt[Lebewesen]::A,alt,стар
669,jung::A,jung,млад
670,arm::A,arm,беден
671,reich::A,reich,богат
672,bekannt::A,bekannt,познат
673,bekannt::A,bekannt,известен
674,berühmt::A,berühmt,почут
675,berühmt::A,berühmt,известен
676,fremd::A,fremd,чужд
677,verschieden::A,verschieden,разен
678,verschieden::A,verschieden,различен
679,nah::A,nah,близък
680,fern::A,fern,далечен
681,linker::A,linker,ляв
682,rechter::A,rechter,прав
683,anderer::A,anderer,друг
684,erster::A,erster,пръв
685,erster::A,erster,първи
686,zweiter::A,zweiter,втори
687,dritter::A,dritter,трети
688,letzter::A,letzter,последен
689,allein::ADV,allein,само
690,auf einmal::ADV,auf einmal,същевременно
691,zusammen::ADV,zusammen,заедно
692,lange::ADV,lange,дълго
693,plötzlich::ADV,plötzlich,изведнъж
694,sofort::ADV,sofort,веднага
695,später::ADV,später,по-късно
696,jetzt::ADV,jetzt,сега
697,heute::ADV,heute,днес
698,morgen::ADV,morgen,утре
699,bald::ADV,bald,скоро
700,dann::ADV,dann,после
701,dann::ADV,dann,тогава
702,gestern::ADV,gestern,вчера
703,einst::ADV,einst,някога
704,damals::ADV,damals,тогава
705,danach::ADV,danach,после
706,danach::ADV,danach,след това
707,vorher::ADV,vorher,преди
708,vorher::ADV,vorher,преди това
709,zuerst::ADV,zuerst,най-напред
710,einmal::ADV,einmal,веднъж
711,einmal::ADV,einmal,един път
712,manchmal::ADV,manchmal,понякога
713,oft::ADV,oft,често
714,immer::ADV,immer,винаги
715,niemals::ADV,niemals,никога
716,hier::ADV,hier,тук
717,hier::ADV,hier,тука
718,hierhin::ADV,hierhin,насам
719,von hier::ADV,von hier,оттук
720,von hier::ADV,von hier,оттука
721,dort::ADV,dort,там
722,dorthin::ADV,dorthin,натам
723,dorthin::ADV,dorthin,нататък
724,geradeaus::ADV,geradeaus,направо
725,vorwärts::ADV,vorwärts,напред
726,rückwärts::ADV,rückwärts,назад
727,zurück::ADV,zurück,обратно
728,unten::ADV,unten,долу
729,hinab::ADV,hinab,надолу
730,oben::ADV,oben,горе
731,hinauf::ADV,hinauf,нагоре
732,überall::ADV,überall,навсякъде
733,nicht::ADV,nicht,не
734,ein wenig::ADV,ein wenig,малко
735,kaum::ADV,kaum,едва
736,kaum::ADV,kaum,едвам
737,sehr::ADV,sehr,много
738,sehr::ADV,sehr,твърде
739,so::ADV,so,тъй
740,so::ADV,so,така
741,noch::ADV,noch,още
742,nur::ADV,nur,само
743,schon::ADV,schon,вече
744,wieder::ADV,wieder,пак
745,wieder::ADV,wieder,отново
746,vergebens::ADV,vergebens,напразно
747,vor::PRP,vor,пред
748,hinter::PRP,hinter,зад
749,unter::PRP,unter,под
750,durch::PRP,durch,през
751,neben::PRP,neben,до
752,neben::PRP,neben,при
753,zwischen::PRP,zwischen,между
754,zwischen::PRP,zwischen,помежду
755,wegen::PRP,wegen,заради
756,dies::PRN,dies,този
757,das::PRN,das,туй
758,das::PRN,das,това
759,alles::PRN,alles,всичко
760,ich::PRN,ich,аз
761,du::PRN,du,ти
762,er::PRN,er,той
763,wir::PRN,wir,ние
764,ihr::PRN,ihr,вие
765,sie::PRN,sie,те
766,was::FPRN,was,що
767,was::FPRN,was,какво
768,wer::FPRN,wer,кой
769,wo::FADV,wo,къде
770,wohin::FADV,wohin,накъде
771,wohin::FADV,wohin,накъдето
772,wie::FADV,wie,как
773,warum::FADV,warum,защо
774,wieviel::FNUM,wieviel,колко
775,eins::NUM,eins,един
776,zwei::NUM,zwei,два
777,drei::NUM,drei,три
778,vier::NUM,vier,четири
779,fünf::NUM,fünf,пет
780,sechs::NUM,sechs,шест
781,sieben::NUM,sieben,седем
782,acht::NUM,acht,осем
783,neun::NUM,neun,девет
784,zehn::NUM,zehn,десет
785,elf::NUM,elf,единайсет
786,elf::NUM,elf,единадесет
787,zwölf::NUM,zwölf,дванайсет
788,zwölf::NUM,zwölf,дванадесет
789,zwanzig::NUM,zwanzig,двайсет
790,zwanzig::NUM,zwanzig,двадесет
791,dreißig::NUM,dreißig,тридесет
792,vierzig::NUM,vierzig,четиридесет
793,fünfzig::NUM,fünfzig,петдесет
794,sechzig::NUM,sechzig,шестдесет
795,siebzig::NUM,siebzig,седемдесет
796,achtzig::NUM,achtzig,осемдесет
797,neunzig::NUM,neunzig,деветдесет
798,hundert::NUM,hundert,сто
799,tausend::NUM,tausend,хиляда
800,und::CNJ,und,а
801,und::CNJ,und,та
802,oder::CNJ,oder,или
803,stehen::V,stehen,стоя
804,sitzen::V,sitzen,седя
805,liegen::V,liegen,лежа
806,hängen::V,hängen,вися
807,werden::V,werden,бъда
808,werden::V,werden,стана
809,passieren::V,passieren,случа се
810,beginnen::V,beginnen,започна
811,enden::V,enden,свърша
812,wechseln::V,wechseln,променям
813,aufgehen[Sonne]::V,aufgehen,изгрея
814,untergehen[Sonne]::V,untergehen,заляза
815,scheinen[Sonne]::V,scheinen,грея
816,scheinen[Sonne]::V,scheinen,светя
817,donnern::V,donnern,гърмя
818,wehen::V,wehen,вея
819,wehen::V,wehen,духам
820,strömen::V,strömen,тека
821,strömen::V,strömen,лея се
822,fließen::V,fließen,тека
823,sich drehen::V,sich drehen,въртя се
824,schwanken::V,schwanken,клатя се
825,schwingen::V,schwingen,трептя
826,fallen::V,fallen,падам
827,brennen::V,brennen,горя
