,Concept_ID,he,ro
820,immer::ADV,תמיד,mereu
821,immer::ADV,תמיד,întotdeauna
822,niemals::ADV,אף פעם,niciodată
823,hier::ADV,כאן,aci
824,hier::ADV,כאן,aici
825,hierhin::ADV,פה,încoace
826,von hier::ADV,מפה,de aici
827,dort::ADV,שם,acolo
828,dorthin::ADV,שם,dincolo
829,geradeaus::ADV,ישר,drept înainte
830,vorwärts::ADV,קדימה,înainte
831,rückwärts::ADV,לאחור,îndărăt
832,zurück::ADV,בחזרה,înapoi
833,zurück::ADV,אחורנית,înapoi
834,unten::ADV,למטה,jos
835,unten::ADV,למטה,dedesubt
836,hinab::ADV,למטה,în jos
837,hinab::ADV,למטה,de vale
838,oben::ADV,מעל,sus
839,oben::ADV,מעל,deasupra
840,oben::ADV,למעלה,sus
841,oben::ADV,למעלה,deasupra
842,hinauf::ADV,למעלה,în sus
843,überall::ADV,בכל מקום,peste tot
844,überall::ADV,בכל מקום,pretutindeni
845,nicht::ADV,לא,nu
846,ein wenig::ADV,קצת,puțin
847,kaum::ADV,בקשי,cu greu
848,kaum::ADV,בקשי,cu anevoie
849,sehr::ADV,מאוד,mult
850,sehr::ADV,מאוד,foarte
851,so::ADV,כך,așa
852,so::ADV,כך,atât
853,so::ADV,ככה,așa
854,so::ADV,ככה,atât
855,noch::ADV,עוד,încă
856,noch::ADV,עדין,încă
857,nur::ADV,רק,doar
858,schon::ADV,כבר,și
859,schon::ADV,כבר,deja
860,wieder::ADV,שוב,iar
861,wieder::ADV,שוב,iarăși
862,vergebens::ADV,לריק,în zadar
863,vergebens::ADV,לשוא,în zadar
864,vor::PRP,מול,înainte de
865,hinter::PRP,מאחורי,după
866,hinter::PRP,מאחורי,în spatele
867,unter::PRP,מתחת,sub
868,durch::PRP,דרך,prin
869,neben::PRP,ליד,lângă
870,neben::PRP,ליד,alături de
871,neben::PRP,על-יד,lângă
872,neben::PRP,על-יד,alături de
873,zwischen::PRP,בין,între
874,zwischen::PRP,בין,dintre
875,wegen::PRP,בשל,pentru
876,wegen::PRP,בגלל,pentru
877,dies::PRN,זה,acesta
878,das::PRN,זה,asta
879,alles::PRN,הכל,tot
880,ich::PRN,אני,eu
881,du::PRN,את,tu
882,du::PRN,אתה,tu
883,er::PRN,הוא,el
884,er::PRN,הוא,dânsul
885,wir::PRN,אנחנו,noi
886,ihr::PRN,לה,voi
887,sie::PRN,הם,ei
888,sie::PRN,הם,dânșii
889,was::FPRN,מה,ce
890,wer::FPRN,מי,cine
891,wo::FADV,איפה,unde
892,wohin::FADV,לאן,încotro
893,wie::FADV,איך,cum
894,warum::FADV,למה,de ce
895,warum::FADV,למה,pentru ce
896,wieviel::FNUM,כמה,cât
897,eins::NUM,אחד,unu
898,zwei::NUM,שתים,doi
899,drei::NUM,שלושה,trei
900,vier::NUM,ארבעה,patru
901,fünf::NUM,חמשה,cinci
902,sechs::NUM,ששה,șase
903,sieben::NUM,שבעה,șapte
904,acht::NUM,שמונה,opt
905,neun::NUM,תשעה,nouă
906,zehn::NUM,עשרה,zece
907,elf::NUM,אחת עשרה,unsprezece
908,zwölf::NUM,שתים עשרה,douăsprezece
909,zwanzig::NUM,עשרים,douăzeci
910,dreißig::NUM,שלושים,treizeci
911,vierzig::NUM,ארבעים,patruzeci
912,fünfzig::NUM,חמשים,cincizeci
913,sechzig::NUM,ששים,șaizeci
914,siebzig::NUM,שבעים,șaptezeci
915,achtzig::NUM,שמונים,optzeci
916,neunzig::NUM,תשעים,nouăzeci
917,hundert::NUM,מאה,sută
918,tausend::NUM,אלף,mie
919,und::CNJ,ו,și
920,oder::CNJ,או,ori
921,stehen::V,עמד,sta
922,sitzen::V,ישב,ședea
923,liegen::V,שכב,zăcea
924,liegen::V,שכב,fi culcat
925,hängen::V,היה תלוי,atârna
926,werden::V,הפך ל,deveni
927,werden::V,הפך ל,se face
928,passieren::V,קרה,se întâmpla
929,beginnen::V,התחיל,începe
930,enden::V,הסתים,se sfârși
931,enden::V,הסתים,se termina
932,wechseln::V,השתנה,se schimba
933,aufgehen[Sonne]::V,זרח,răsări
934,untergehen[Sonne]::V,שקע,apune
935,scheinen[Sonne]::V,בהק,străluci
936,donnern::V,רעם,tuna
937,wehen::V,נשב,bate
938,strömen::V,זרם,curge în șiroaie
939,fließen::V,זרם,curge
940,sich drehen::V,הסתובב,se învârti
941,schwanken::V,התנודד,se clătina
942,schwingen::V,התנענע,vibra
943,schwingen::V,התנענע,flutura
944,fallen::V,נפל,cădea
945,brennen::V,בער,arde
946,rauchen::V,עשן,fuma
947,regnen::V,ירד גשם,ploua
948,gefrieren::V,קפא,îngheța
949,tauen::V,נמס,se dezgheța
950,schmelzen::V,התיך,se topi
951,trocknen::V,התיבש,se usca
952,sieden::V,רתח,fierbe
953,sieden::V,רתח,clocoti
954,faulen::V,רקב,se împuți
955,verfaulen::V,רקב,putrezi
956,reißen::V,נקרע,se rupe
957,reißen::V,נקרע,se sfâșia
958,versinken::V,טבע,se scufunda
959,vergehen::V,עבר,trece
960,vergehen::V,עבר,se scurge
961,erscheinen::V,נגלה,apărea
962,erscheinen::V,הופיע,apărea
963,verschwinden::V,נעלם,dispărea
964,sinken::V,ירד,cădea
965,sinken::V,ירד,coborî
966,abnehmen::V,הפחית,scădea
967,abnehmen::V,הפחית,descrește
968,zunehmen::V,רבה,spori
969,zunehmen::V,רבה,crește
970,zunehmen::V,רבה,augmenta
971,steigen::V,עלה,urca
972,wachsen::V,גדל,crește
973,glänzen::V,נצץ,luci
974,glänzen::V,נצץ,străluci
975,glänzen::V,בהק,luci
976,glänzen::V,בהק,străluci
977,funkeln::V,נצנץ,scânteia
978,lärmen::V,רעש,face larmă
979,läuten::V,צלצל,suna
980,klingeln::V,צלצל,suna
981,klirren::V,קרקש,zăngăni
982,brausen::V,געש,vui
983,rauschen::V,רשרש,vâjâi
984,klingen::V,נשמע,suna
985,bellen::V,נבח,lătra
986,heulen::V,ילל,urla
987,blasen::V,נשף,sufla
988,pfeifen::V,שרק,fluiera
989,schreien::V,צעק,țipa
990,stöhnen::V,נאנק,geme
991,zittern::V,רעד,tremura
992,leben::V,חי,trăi
993,geboren werden::V,נולד,se naște
994,atmen::V,נשם,respira
995,trinken::V,שתה,bea
996,essen::V,אכל,mânca
997,schlucken::V,בלע,înghiți
998,müde werden::V,התעיף,se obosi
999,einschlafen::V,נרדם,adormi
1000,schlafen::V,ישן,dormi
1001,aufwachen::V,התעורר,se deștepta
1002,aufstehen::V,קם,fi se scula
1003,sich erholen::V,נפש,se relaxa
1004,sich erholen::V,נפש,se destinde
1005,krank werden::V,חלה,se îmbolnăvi
1006,krank sein::V,היה חולה,zăcea
1007,krank sein::V,היה חולה,fi bolnav
1008,schmerzen::V,כאב,durea
1009,husten::V,השתעל,tuși
1010,genesen::V,הבריא,se însănătoși
1011,sterben::V,מת,muri
1012,umkommen::V,נספה,pieri
1013,sich bewegen::V,נע,se mișca
1014,sich rühren::V,זז,se mișca
1015,sich erheben::V,קם,se ridica
1016,sich setzen::V,התישב,lua loc
1017,sich setzen::V,התישב,se așeza
1018,hinfallen::V,נפל,cădea jos
1019,laufen::V,הלך ברגל,merge
1020,laufen::V,הלך ברגל,merge pe jos
1021,schreiten::V,פסע,păși
1022,spazierengehen::V,טיל,se plimba
1023,eilen::V,אץ,fi se grăbi
1024,eilen::V,מהר,fi se grăbi
1025,sich beeilen::V,מהר,se grăbi
1026,sausen::V,אץ,țâșni
1027,rennen::V,רץ,fugi
1028,rennen::V,רץ,alerga
1029,springen::V,קפץ,sări
1030,klettern::V,טפס,urca
1031,klettern::V,טפס,se cățăra
1032,schaukeln::V,התנדנד,legăna
1033,kriechen::V,זחל,se târî
1034,schwimmen::V,שחה,înota
1035,tauchen::V,צלל,se scufunda
1036,rudern::V,חתר,vâsli
1037,rudern::V,חתר,lopăta
1038,fahren::V,נסע,merge
1039,fliegen::V,עף,zbura
1040,gehen::V,הלך,merge
1041,weggehen::V,עזב,se duce
1042,abfahren::V,יצא,pleca
1043,anhalten::V,עצר,se opri
1044,hineingehen::V,נכנס,intra
1045,eintreten::V,נכנס,intra
1046,kommen::V,בא,veni
1047,ankommen::V,הגיע,sosi
1048,ankommen::V,הגיע,ajunge
1049,zurückkommen::V,שב,se întoarce
1050,zurückkommen::V,חזר,se întoarce
1051,bleiben::V,נשאר,rămâne
1052,warten::V,חכה,aștepta
1053,warten::V,המתין,aștepta
1054,erwarten::V,צפה,aștepta
1055,suchen::V,חפש,căuta
1056,finden::V,מצא,găsi
1057,versuchen::V,נסה,încerca
1058,vorbereiten::V,הכין,pregăti
1059,lieben::V,אהב,iubi
1060,mögen::V,אהב,plăcea a
1061,lachen::V,צחק,râde
1062,rühren::V,נגע ללב,mișca
1063,rühren::V,נגע ללב,înduioșa
1064,weinen::V,בכה,plânge
1065,schimpfen::V,גער,înjura
1066,sich ärgern::V,זעם,se supăra
1067,sich ärgern::V,כעס,se supăra
1068,sich fürchten::V,פחד,se teme
1069,sich fürchten::V,פחד,fi teamă a
1070,sich fürchten::V,חשש,se teme
1071,sich fürchten::V,חשש,fi teamă a
1072,fürchten::V,פחד מ,se teme de
1073,fürchten::V,חשש מ,se teme de
1074,fliehen::V,ברח,fugi
1075,flüchten::V,נמלט,evada
1076,sehen::V,ראה,vedea
1077,anschauen::V,הביט,privi
1078,ansehen::V,התבונן,privi
1079,hören::V,שמע,auzi
1080,zuhören::V,הקשיב,asculta
1081,probieren::V,נסה,gusta
1082,riechen::V,הריח,mirosi
1083,fühlen::V,חש,simți
1084,fühlen::V,חש,resimți
1085,scheinen::V,נדמה,părea
1086,zu sehen sein::V,נראה,se vedea
1087,vernehmen::V,נודע ל,auzi
1088,frieren::V,קר ל,fi frig
1089,tun::V,פעל,face
1090,können::V,יכל,ști
1091,können::V,יכל,putea
1092,wollen::V,רצה,dori
1093,anfangen::V,התחיל,începe
1094,beenden::V,גמר,sfârși
1095,beenden::V,גמר,termina
1096,aufhören::V,סים,înceta
1097,gelingen::V,הצליח,reuși
1098,gelingen::V,הצליח,izbuti
1099,geraten::V,עלה,reuși
1100,öffnen::V,פתח,deschide
1101,schließen::V,סגר,închide
1102,stellen::V,העמיד,pune
1103,stellen::V,העמיד,așeza
1104,setzen::V,הושיב,pune
1105,setzen::V,הושיב,așeza
1106,legen::V,שם,pune
1107,berühren::V,נגע,atinge
1108,verbinden::V,קשר,lega
1109,bedecken::V,כסה,acoperi
1110,aufhängen::V,תלה,atârna
1111,aufhängen::V,תלה,spânzura
1112,anzünden::V,הצית,aprinde
1113,aufheben::V,אסף,ridica
1114,aufheben::V,אסף,lua de jos
1115,zurücklassen::V,השאיר,lăsa
1116,zurücklassen::V,השאיר,lăsa în urmă
1117,verlieren::V,אבד,pierde
1118,fallen lassen::V,שמט,scăpa
1119,fallen lassen::V,שמט,arunca
1120,fallen lassen::V,הפיל,scăpa
1121,fallen lassen::V,הפיל,arunca
1122,machen::V,עשה,face
1123,herstellen::V,יצר,fabrica
1124,herstellen::V,יצר,confecționa
1125,bauen::V,בנה,clădi
1126,bauen::V,בנה,construi
1127,reparieren::V,תקן,repara
1128,verbessern::V,שפר,ameliora
1129,verbessern::V,שפר,îmbunătăți
1130,ändern::V,שנה,schimba
1131,ändern::V,שנה,modifica
1132,graben::V,חפר,săpa
1133,beugen::V,כפף,curba
1134,biegen::V,כופף,îndoi
1135,biegen::V,כופף,încovoia
1136,drehen::V,סובב,învârti
1137,wenden::V,הפך,întoarce
1138,umdrehen::V,סובב,învârti
1139,umdrehen::V,סובב,întoarce
1140,heben::V,הרים,ridica
1141,hochheben::V,הרים,ridica
1142,ergreifen::V,אחז,lua
1143,ergreifen::V,אחז,apuca
1144,halten::V,החזיק,ține
1145,drücken::V,לחץ,apăsa
1146,drücken::V,לחץ,strânge
1147,schieben::V,הזיז,împinge
1148,kratzen::V,שרט,zgâria
1149,kratzen::V,שפשף,zgâria
1150,lecken::V,לקק,linge
1151,beißen::V,נשך,mușca
1152,abreißen::V,קרע,rupe
1153,abreißen::V,קרע,smulge
1154,abschneiden::V,חתך,scurta
1155,binden::V,קשר,lega
1156,stecken::V,תקע,pune
1157,brechen::V,שבר,rupe
1158,brechen::V,שבר,frânge
1159,klopfen::V,נקש,ciocăni
1160,hauen::V,הכה,lovi
1161,kleben::V,הדביק,lipi
1162,reiben::V,שפשף,freca
1163,reiben::V,שפשף,fricționa
1164,streichen::V,מרח,unge
1165,schleifen::V,השחיז,ascuți
1166,schneiden::V,גזר,tăia
1167,rütteln::V,נענע,zgâlțâi
1168,schütteln::V,נער,scutura
1169,schwenken::V,נופף,agita
1170,schwenken::V,טלטל,agita
1171,schütten::V,שפך,vărsa
1172,füllen::V,מלא,umple
1173,einwickeln::V,עטף,înveli
1174,einwickeln::V,עטף,înfășura
1175,tragen::V,נשא,căra
1176,schleppen::V,סחב,târî
1177,ziehen::V,משך,trage
1178,aufbewahren::V,שמר,păstra
1179,aufbewahren::V,שמר,conserva
1180,werfen::V,זרק,arunca
1181,fangen::V,תפס,prinde
1182,packen::V,אחז,apuca
1183,verstecken::V,החביא,ascunde
1184,teilen::V,חלק,împărți
1185,schicken::V,שלח,trimite
1186,bringen::V,הביא,aduce
1187,hinzufügen::V,הוסיף,adăuga
1188,bekommen::V,תפס,obține
1189,bekommen::V,תפס,dobândi
1190,erhalten::V,קבל,primi
1191,erhalten::V,קבל,căpăta
1192,nehmen::V,אחז,lua
1193,wählen::V,בחר,opta
1194,wählen::V,בחר,alege
1195,auswählen::V,בחר ב,selecta
1196,bewahren::V,קים,păstra
1197,behindern::V,מנע,stingheri
1198,verderben::V,מנע,strica
1199,beschädigen::V,הזיק,strica
1200,zerbrechen::V,נשבר,rupe
1201,zerbrechen::V,נשבר,frânge
1202,zerreißen::V,קרע,rupe
1203,zerreißen::V,קרע,sfâșia
1204,zerstören::V,הרס,distruge
1205,zerstören::V,השמיד,distruge
1206,verbrennen::V,שרף,arde
1207,verbrennen::V,שרף,incendia
1208,geben::V,נתן,da
1209,reichen::V,העביר,întinde
1210,schenken::V,נתן במתנה,dărui
1211,versprechen::V,הבטיח,făgădui
1212,wünschen::V,אחל,ura
1213,loben::V,שבח,lăuda
1214,küssen::V,נשק,săruta
1215,wiegen::V,נדנד,legăna
1216,zudecken::V,כסה,acoperi
1217,wecken::V,עורר,trezi
1218,wecken::V,עורר,deștepta
1219,zeigen::V,הראה,arăta
1220,führen::V,הביא,călăuzi
1221,führen::V,הוביל,călăuzi
1222,lehren::V,למד,preda
1223,lehren::V,למד,învăța
1224,unterrichten::V,למד,învăța
1225,unterrichten::V,למד,instrui
1226,aufziehen::V,רומם,crește
1227,leiten::V,נהל,duce
1228,leiten::V,נהל,conduce
1229,antreiben::V,המרץ,împinge
1230,antreiben::V,המרץ,încuraja
1231,lassen::V,נתן,pune pe să
1232,einladen::V,הזמין,invita
1233,vereinigen::V,אחד,uni
1234,vereinigen::V,אחד,întruni
1235,vereinigen::V,לכד,uni
1236,vereinigen::V,לכד,întruni
1237,besuchen::V,בקר,vizita
1238,besuchen::V,בקר,face o vizită
1239,treffen::V,פגש,întâlni
1240,sich versammeln::V,התאסף,se aduna
1241,spielen::V,שחק,se juca
1242,singen::V,שר,cânta
1243,tanzen::V,רקד,dansa
1244,sich trennen::V,נפרד,se separa
1245,sich trennen::V,נפרד,se despărți
1246,verlassen::V,עזב,părăsi
1247,verlassen::V,עזב,abandona
1248,retten::V,הציל,salva
1249,bewachen::V,שמר,păzi
1250,schützen::V,אבטח,ocroti
1251,schützen::V,אבטח,proteja
1252,verteidigen::V,הגן,apăra
1253,sich schlagen::V,התכתש,se bate
1254,schießen::V,ירה,trage
1255,siegen::V,גבר,birui
1256,siegen::V,גבר,învinge
1257,siegen::V,נצח,birui
1258,siegen::V,נצח,învinge
1259,ärgern::V,עצבן,supăra
1260,schlagen::V,הכה,lovi
1261,schlagen::V,הלקה,lovi
1262,treten::V,בעט,călca
1263,stechen::V,דקר,înțepa
1264,stechen::V,דקר,împunge
1265,stoßen::V,דחק,împinge
1266,stehlen::V,גנב,fura
1267,stören::V,קטע,deranja
1268,stören::V,הפריע,deranja
1269,belästigen::V,הציק,importuna
1270,belästigen::V,הטריד,importuna
1271,verbergen::V,הצניע,ascunde
1272,täuschen::V,שגע,amăgi
1273,betrügen::V,הונה,înșela
1274,töten::V,הרג,omorî
1275,wohnen::V,גר,sta
1276,wohnen::V,גר,locui
1277,arbeiten::V,עבד,lucra
1278,sammeln::V,אסף,aduna
1279,sammeln::V,אסף,colecționa
1280,pflücken::V,קטף,culege
1281,jagen::V,צד,vâna
1282,fischen::V,דג,pescui
1283,fassen::V,תפס,prinde
1284,hüten::V,רעה,paște
1285,treiben::V,הוציא,mână
1286,anbinden::V,קשר,lega
1287,füttern::V,הלעיט,da de mâncare
1288,melken::V,חלב,mulge
1289,hacken::V,קצץ,toca
1290,hacken::V,קצץ,sparge
1291,gießen::V,השקה,uda
1292,reifen::V,בשל,pârgui
1293,zubereiten::V,הכין,găti
1294,kochen::V,בשל,găti
1295,backen::V,אפה,coace
1296,braten::V,צלה,coace
1297,braten::V,טגן,coace
1298,umrühren::V,ערבב,mesteca
1299,stricken::V,סרג,împleti
1300,nähen::V,תפר,coase
1301,färben::V,צבע,vopsi
1302,färben::V,צבע,colora
1303,reinigen::V,נקה,curăți
1304,waschen::V,רחץ,spăla
1305,waschen::V,כבס,spăla
1306,abwischen::V,נגב,șterge
1307,spülen::V,שטף,clăti
1308,fegen::V,טאטא,mătura
1309,kehren::V,טאטא,mătura
1310,baden::V,טבל,se scălda
1311,baden::V,שחה,se scălda
1312,sich waschen::V,התרחץ,se spăla
1313,ausziehen::V,הוריד,și scoate
1314,anziehen::V,לבש,îmbrăca
1315,sich anziehen::V,התלבש,se îmbrăca
1316,kämmen::V,סרק,pieptăna
1317,schmücken::V,קשט,împodobi
1318,sagen::V,אמר,zice
1319,sagen::V,אמר,spune
1320,sprechen::V,דבר,vorbi
1321,reden::V,דבר,vorbi
1322,reden::V,דבר,discuta
1323,sich unterhalten::V,שוחח,conversa
1324,sich unterhalten::V,שוחח,sta de vorbă
1325,fragen::V,שאל,întreba
1326,bitten::V,בקש,ruga
1327,erzählen::V,ספר,spune
1328,erzählen::V,ספר,povesti
1329,mitteilen::V,מסר,comunica
1330,mitteilen::V,מסר,înștiința
1331,mitteilen::V,הודיע,comunica
1332,mitteilen::V,הודיע,înștiința
1333,nennen::V,קרא בשם,numi
1334,nennen::V,קרא בשם,chema
1335,rufen::V,גיס,chema
1336,rufen::V,הזמין לבוא,chema
1337,prahlen::V,התרברב,se făli
1338,übersetzen::V,תרגם,traduce
1339,denken::V,חשב,gândi
1340,glauben::V,האמין,crede
1341,bemerken::V,הבחין,observa
1342,erkennen::V,זהה,cunoaște
1343,erkennen::V,זהה,recunoaște
1344,begreifen::V,קלט,pricepe
1345,begreifen::V,קלט,înțelege
1346,begreifen::V,הבין,pricepe
1347,begreifen::V,הבין,înțelege
1348,verstehen::V,הבין,înțelege
1349,lernen::V,למד,învăța
1350,wissen::V,ידע,ști
1351,sich erinnern an::V,זכר,a-și aminti de
1352,vergessen::V,שכח,uita
1353,messen::V,מדד,măsura
1354,zählen::V,ספר,număra
1355,rechnen::V,חשב,calcula
1356,lesen::V,קרא,citi
1357,malen::V,ציר,picta
1358,zeichnen::V,שרטט,desena
1359,schreiben::V,כתב,scrie
1360,besitzen::V,היה בעל של,avea
1361,besitzen::V,היה בעל של,poseda
1362,kaufen::V,קנה,cumpăra
1363,kaufen::V,רכש,cumpăra
1364,verkaufen::V,מכר,vinde
1365,bezahlen::V,שלם,plăti
1366,bezahlen::V,שלם,achita
1367,zahlen::V,שלם,plăti
1368,beherrschen::V,שלט,stăpâni
1369,ertragen::V,סבל,răbda
1370,ertragen::V,סבל,suporta
