,Concept_ID,ku,ps
788,unten::ADV,jêrî,لاندي
789,hinab::ADV,berjêr,ښکته
790,oben::ADV,banî,پورته
791,hinauf::ADV,banî,پاس
792,überall::ADV,li her derê,هره خوا
793,nicht::ADV,ne,نه
794,nicht::ADV,nîn,نه
795,nicht::ADV,tine,نه
796,ein wenig::ADV,hebkî,یو څه
797,kaum::ADV,tema,ایله
798,kaum::ADV,himangi,ایله
799,sehr::ADV,gelek,ډېر
800,sehr::ADV,gelek,زيات
801,so::ADV,weha,داسې
802,so::ADV,weha,دومره
803,noch::ADV,hêj,نور
804,noch::ADV,dîsa,نور
805,nur::ADV,tenê,تش
806,nur::ADV,tenê,صرف
807,nur::ADV,bes,تش
808,nur::ADV,bes,صرف
809,schon::ADV,hew,دمخه
810,wieder::ADV,jar din,بیا
811,wieder::ADV,dîsa,بیا
812,vergebens::ADV,deya çun,عبث
813,vergebens::ADV,îfleh bûn,عبث
814,vor::PRP,li ber,دمخه
815,hinter::PRP,li pişt,شاته
816,unter::PRP,li bin,لاندي
817,durch::PRP,kura,د مینځ نه
818,neben::PRP,li ba,نژدې
819,zwischen::PRP,nabeyne,ترمینځ
820,zwischen::PRP,di nav...da,ترمینځ
821,wegen::PRP,ji bo,د ... له لاسه
822,wegen::PRP,ji ber,د ... له لاسه
823,dies::PRN,ev,دا
824,das::PRN,ev,دا
825,alles::PRN,hemû,هرڅهٔ
826,ich::PRN,ez,زه
827,du::PRN,tu,ته
828,er::PRN,wî,دی
829,wir::PRN,êm,مونږ
830,ihr::PRN,hûn,تاسې
831,sie::PRN,we,هغوی
832,was::FPRN,çi,څهٔ
833,wer::FPRN,ki,چا
834,wer::FPRN,ki,څوک
835,wo::FADV,li ku dere,چيری
836,wo::FADV,li ku dere,چېرته
837,wohin::FADV,li ku dere,چېرته
838,wie::FADV,çawa,څنګه
839,warum::FADV,çima,ولې
840,wieviel::FNUM,çend,څو
841,wieviel::FNUM,çend,څومره
842,eins::NUM,yek,یو
843,zwei::NUM,didu,دوه
844,drei::NUM,sisê,درې
845,vier::NUM,çar,څلور
846,fünf::NUM,penç,پنځه
847,sechs::NUM,şeş,شپږ
848,sieben::NUM,heft,اوه
849,acht::NUM,heşt,اته
850,neun::NUM,neh,نهه
851,zehn::NUM,deh,لس
852,elf::NUM,yazdeh,یوولس
853,zwölf::NUM,diwazdeh,دولس
854,zwanzig::NUM,bîst,شل
855,dreißig::NUM,sih,دېرش
856,vierzig::NUM,çil,څلوېښت
857,fünfzig::NUM,pençi,پنځوس
858,sechzig::NUM,şêst,شپېته
859,siebzig::NUM,heftê,اویا
860,achtzig::NUM,heştê,اتیا
861,neunzig::NUM,nod,نوي
862,hundert::NUM,sêd,سل
863,tausend::NUM,hezar,زر
864,und::CNJ,û,او
865,oder::CNJ,an,ېا
866,oder::CNJ,yan,ېا
867,stehen::V,sekinîn,درېدل
868,sitzen::V,rûniştin,کښېنستل
869,liegen::V,paldan,ملاستل
870,hängen::V,darve kirin,ځړېدل
871,werden::V,bûn,کېدل
872,passieren::V,hatin holê,پېښېدل
873,passieren::V,hatin serê kesî,پېښېدل
874,beginnen::V,li dest pêkirin,شروع کېدل
875,enden::V,xalas bû,خلاصدل
876,enden::V,xalas bû,تمامېدل
877,wechseln::V,guherandin,تغییر موندل
878,wechseln::V,dêgiş kirin,تغییر موندل
879,aufgehen[Sonne]::V,hilatin,ختل
880,untergehen[Sonne]::V,çun ava,لوېدل
881,untergehen[Sonne]::V,çun ava,پرېوتل
882,scheinen[Sonne]::V,şewk de,رڼا کول
883,donnern::V,gire-gir,تنېدل
884,donnern::V,gire-gir,غړمبېدل
885,wehen::V,ba le de,چلېدل
886,strömen::V,xwe girtin,بهېدل
887,fließen::V,herikîn,بهېدل
888,fließen::V,herikîn,تویېدل
889,sich drehen::V,xwe zivirandin,ګرځېدل
890,sich drehen::V,xwe zivirandin,چورلېدل
891,schwanken::V,hejandin,زنګېدل
892,schwingen::V,libakirin,زنګېدل
893,fallen::V,ketin,ولېدل
894,brennen::V,şewitîn,سوځېدل
895,rauchen::V,kişandin,لوګی کول
896,regnen::V,bahran tê,باران اورېدل
897,gefrieren::V,qefilandin,کنګل نيول
898,tauen::V,helandin,وېلې کېدل
899,schmelzen::V,helandin,وېلې کېدل
900,trocknen::V,zuwabûn,وچېدل
901,sieden::V,kelîn,اېشېدل
902,faulen::V,xerabûn,خرابېدل
903,verfaulen::V,xerabûn,ورستېدل
904,reißen::V,jêkirin,شلېدل
905,versinken::V,xerq bûn,ډوېېدل
906,vergehen::V,derbas bûn,تېرېدل
907,erscheinen::V,peyda bûn,ښکارېدل
908,verschwinden::V,wendabûn,ورکېدل
909,sinken::V,noq bûn,ښکته کېدل
910,abnehmen::V,kêm bûn,کمېدل
911,zunehmen::V,qelew bûn,زیاتېدل
912,steigen::V,hildan,جګېدل
913,steigen::V,hildan,پورته کېدل
914,wachsen::V,mezin bûn,وده کول
915,glänzen::V,biriqîn,ځلېدل
916,funkeln::V,çikisîn,پړکېدل
917,lärmen::V,guşîn,غال و غول کول
918,läuten::V,lê de,زنګ وهل
919,klingeln::V,sîl dan,زنګ وهل
920,klingeln::V,ringerin,زنګ وهل
921,klirren::V,zingzing hat,کړنګېدل
922,brausen::V,guşîn,تلاطم کول
923,rauschen::V,guşîn,شڼهار کول
924,klingen::V,deng pe ketin,آواز کول
925,bellen::V,kewtîn,غپېدل
926,heulen::V,ûrîn,انګلل
927,blasen::V,puf kirin,پو کول
928,pfeifen::V,fîkandin,شپېلک وهل
929,schreien::V,qîrîn,ناره کول
930,stöhnen::V,nalîn,زګېروی کول
931,zittern::V,hejîn,لړزېدل
932,leben::V,jihîn,ژوند کول
933,geboren werden::V,hatin dinyê,زېږېدل
934,geboren werden::V,bûn,زېږېدل
935,atmen::V,hilmijîn,ساه کښل
936,atmen::V,hilmijîn,تنفس کول
937,trinken::V,vexwarin,څښل
938,essen::V,xwarin,خوړل
939,schlucken::V,daqulbandin,غړپول
940,müde werden::V,betilîln,ستړی کېدل
941,müde werden::V,qerimîn,ستړی کېدل
942,einschlafen::V,razan,ویده کېدل
943,schlafen::V,razan,خوب کول
944,schlafen::V,razandin,خوب کول
945,aufwachen::V,şiyarbûn,ویښېدل
946,aufstehen::V,rabûn,پاڅېدل
947,sich erholen::V,baş bûn,استراحت کول
948,krank werden::V,nexweş kêt,رنځورېدل
949,krank sein::V,nexweş bû,ناجوړېدل
950,schmerzen::V,êşandin,خوږېدل
951,schmerzen::V,êşandin,درد کول
952,husten::V,kuxin,ټوخېدل
953,genesen::V,baş bûn,رغېدل
954,sterben::V,mirin,مړل
955,umkommen::V,mirin,تلفېدل
956,sich bewegen::V,leqîn,چلېدل
957,sich bewegen::V,leqîn,حرکت کول
958,sich rühren::V,leqîn,ښورېدل
959,sich erheben::V,rabûn,درېدل
960,sich setzen::V,runiştin,کښېنستل
961,hinfallen::V,kêtin,لوېدل
962,laufen::V,meşîn,منډې وهل
963,schreiten::V,meşkirin,قدم ایښودل
964,spazierengehen::V,gerandin,چکر وهل
965,eilen::V,lezandin,بېړه کول
966,sich beeilen::V,zûkirin,عجله کول
967,sausen::V,fîzîn,ځغستل
968,rennen::V,baz dan,زغلېدل
969,springen::V,hilpekîn,ټوپ وهل
970,klettern::V,hilperikîn,ختل
971,schaukeln::V,lorandin,زنګېدل
972,kriechen::V,xuşandin,خاپوړی وهل
973,schwimmen::V,avjenîn,لامبو وهل
974,tauchen::V,qutxuyardin,غوټه وهل
975,tauchen::V,noqîn,غوټه وهل
976,rudern::V,qaîq ajotin,پارو وهل
977,fahren::V,ajotin,تلل
978,fliegen::V,firîn,الوتل
979,gehen::V,çûn,تلل
980,weggehen::V,çûn,بهر وتل
981,abfahren::V,çûyin,تلل
982,anhalten::V,rawestîn,ودرېدل
983,hineingehen::V,ketin hundir,داخلېدل
984,eintreten::V,têketin,ننوتل
985,kommen::V,hatin,راتلل
986,ankommen::V,gihan,رسېدل
987,ankommen::V,gihîştin,رسېدل
988,zurückkommen::V,vegerandin,بېرته راتلل
989,bleiben::V,sekinîn,پاتې کېدل
990,warten::V,payîn,انتظار وېستل
991,erwarten::V,payîn,انتظار کول
992,suchen::V,lêgerîn,لټول
993,finden::V,peyda kirin,میندل
994,finden::V,peyda kirin,پیدا کول
995,versuchen::V,çeribandin,هڅه کول
996,vorbereiten::V,amade kirin,چمتوکول
997,lieben::V,hez kirin,مینه لرل
998,mögen::V,dil kirin,خوښول
999,mögen::V,dil kirin,علاقه لرل
1000,lachen::V,kenîn,خندېدل
1001,rühren::V,hêjan,اغېزه کول
1002,weinen::V,girîn,ژړل
1003,schimpfen::V,pevçûn,ښکنځا کول
1004,sich ärgern::V,enirîn,قهر راتلل
1005,sich fürchten::V,tirsîn,ډارېدل
1006,fürchten::V,tirsin,ډارېدل
1007,fliehen::V,bazdan,تښتېدل
1008,flüchten::V,revîn,تښتېدل
1009,sehen::V,dîtin,لیدل
1010,anschauen::V,sêr kirin,کتل
1011,ansehen::V,hesibandin,ننداره کول
1012,hören::V,guhdar jirin,اورېدل
1013,zuhören::V,guhdarî kirin,غوږ نیول
1014,probieren::V,tehm kirin,څکه کول
1015,probieren::V,tehm kirin,چاشنی کول
1016,riechen::V,bihn kirin,بويول
1017,fühlen::V,hîs kirin,حسول
1018,scheinen::V,xoyer kir,ښکارېدل
1019,zu sehen sein::V,diyar bûn,ښکارېدل
1020,vernehmen::V,bihîstin,خبرېدل
1021,frieren::V,qerişîn,ساړه کېتل
1022,tun::V,kirin,کول
1023,können::V,karin,کولای شول
1024,können::V,karin,د لاسه کېدل
1025,wollen::V,xwestîn,غوښتل
1026,anfangen::V,dest pêkirin,شروع کول
1027,beenden::V,xelas kirin,ختمول
1028,beenden::V,xelas kirin,پای ته رسول
1029,aufhören::V,xelas kirin,بس کول
1030,gelingen::V,çe bûn,موفق کېدل
1031,gelingen::V,çe bûn,بریالی کېدل
1032,geraten::V,qewîmîn,کېدل
1033,öffnen::V,vekirin,خلاصول
1034,öffnen::V,vekirin,پرانیستل
1035,schließen::V,girtin,تړل
1036,stellen::V,danîn,ایښودل
1037,setzen::V,rûniştin,کښېنول
1038,legen::V,danîn,ایښودل
1039,legen::V,razandin,ایښودل
1040,berühren::V,lêketin,لاس وهل
1041,verbinden::V,anîn pê,تړل
1042,bedecken::V,sergirtin,پوښول
1043,aufhängen::V,aliqandin,ځوړندول
1044,anzünden::V,pêxistin,بلول
1045,aufheben::V,hildan,پورته کول
1046,zurücklassen::V,hiştin,پرېښودل
1047,zurücklassen::V,vehiştin,پرېښودل
1048,verlieren::V,wendakirin,ورکول
1049,fallen lassen::V,xistin bixe,له لاسه لوېدل
1050,fallen lassen::V,xistin,له لاسه لوېدل
1051,machen::V,kirin,کول
1052,machen::V,çêkirin,کول
1053,herstellen::V,çê kirin,جوړول
1054,herstellen::V,çê kirin,توليدول
1055,herstellen::V,peyda kirin,جوړول
1056,herstellen::V,peyda kirin,توليدول
1057,bauen::V,lêkirin,جوړول
1058,reparieren::V,veherînerîn,ترمیمول
1059,verbessern::V,sererastkirin,اصلاح کول
1060,ändern::V,degiş kirin,تغیر ورکول
1061,graben::V,kolandin,کيندل
1062,beugen::V,tewîn,ټیټول
1063,beugen::V,xwar kirin,ټیټول
1064,biegen::V,tewandin,کږول
1065,biegen::V,xwarkirin,کږول
1066,drehen::V,fitilandin,ګرځول
1067,wenden::V,zivîrin,اړول
1068,umdrehen::V,vegerandin,اړول
1069,heben::V,hildan,جګول
1070,heben::V,hildan,پورته کول
1071,hochheben::V,hildan,جګول
1072,ergreifen::V,dest avêtin,نیول
1073,halten::V,hîştin,نیول
1074,halten::V,sekinîn,نیول
1075,drücken::V,pêl kirin,کښېکښل
1076,schieben::V,damdan,پوری وهل
1077,kratzen::V,xurandin,ګرول
1078,lecken::V,alastin,څټل
1079,beißen::V,gez kirin,چیچل
1080,abreißen::V,hilşandin,شکول
1081,abschneiden::V,jêkirin,پرېکول
1082,binden::V,girêdan,تړل
1083,stecken::V,têxistin,ټومبل
1084,brechen::V,şikandin,ماتول
1085,klopfen::V,kutandin,ټکول
1086,hauen::V,li dan,ټکول
1087,kleben::V,zeliqîn,نښلول
1088,kleben::V,zeliqîn,سرېښول
1089,kleben::V,şirêz kirin,نښلول
1090,kleben::V,şirêz kirin,سرېښول
1091,reiben::V,firikandin,مږل
1092,streichen::V,bax dan,مښل
1093,schleifen::V,çarkirin,تېره کول
1094,schneiden::V,jêkirin,غوڅول
1095,schneiden::V,jêkirin,پرېکول
1096,rütteln::V,hejandin,خوڅول
1097,schütteln::V,daweşîn,ښورول
1098,schwenken::V,têwdan,خوڅول
1099,schütten::V,rijandin,اچول
1100,schütten::V,rijandin,تویول
1101,füllen::V,dagirtin,ډکول
1102,einwickeln::V,pêçandin,پېچل
1103,einwickeln::V,pêçandin,نغښتل
1104,tragen::V,kişandin,وړل
1105,tragen::V,rajtin,وړل
1106,schleppen::V,kişandin,وړل
1107,ziehen::V,kişandin,کښل
1108,aufbewahren::V,hilandin,ساتل
1109,werfen::V,avêtin,اچول
1110,werfen::V,avêtin,غورځول
1111,fangen::V,sem kirin,نیول
1112,fangen::V,sem kirin,ګیرول
1113,fangen::V,girtin,نیول
1114,fangen::V,girtin,ګیرول
1115,packen::V,pê girtin,نیول
1116,verstecken::V,hîlanin,پټول
1117,teilen::V,parvekirin,وېشل
1118,teilen::V,parvekirin,تقسیمول
1119,schicken::V,şandin,لېږل
1120,schicken::V,şandin,استول
1121,bringen::V,anîn,راوړل
1122,bringen::V,birin,راوړل
1123,hinzufügen::V,dan ser,زیاتول
1124,hinzufügen::V,li tiştekî zêde kirin,زیاتول
1125,bekommen::V,standin,حاصلول
1126,erhalten::V,standin,اخیستل
1127,nehmen::V,girtin,نیول
1128,nehmen::V,girtin,اخيستل
1129,wählen::V,ray dan,خوښول
1130,auswählen::V,bijartin,چنده کول
1131,bewahren::V,rê li ber girtin,ساتل
1132,bewahren::V,lê xwedî derketin,ساتل
1133,behindern::V,bara wi,مانع کېدل
1134,behindern::V,bara wi,ممانعت کول
1135,verderben::V,heram bûn,خرابېدل
1136,beschädigen::V,xerab kirin,ورانول
1137,zerbrechen::V,şikênandin,ماتول
1138,zerbrechen::V,perçe kirin,ماتول
1139,zerreißen::V,qelişandin,څیرې کول
1140,zerstören::V,hilşandin,ړنګول
1141,zerstören::V,hilşandin,ورانول
1142,verbrennen::V,şewitandin,سوځول
1143,geben::V,dan,ورکول
1144,geben::V,dayin,ورکول
1145,reichen::V,besbûn,ورکول
1146,reichen::V,têrkirin,ورکول
1147,schenken::V,diyarî kirin,بښل
1148,versprechen::V,soz dan,لوز کول
1149,wünschen::V,dil kirin,غوښتل
1150,loben::V,pesinandin,ستایل
1151,loben::V,pesinandin,تمجید کول
1152,küssen::V,maçkirin,ښکلول
1153,wiegen::V,lorandin,زنګول
1154,wiegen::V,wezinandin,زنګول
1155,zudecken::V,nixumandin,پوښول
1156,wecken::V,bixwe hesandin,ويښول
1157,zeigen::V,şanîdan,ښودل
1158,führen::V,raber kirin,بیول
1159,lehren::V,hîn kirin,درس ورکول
1160,lehren::V,hîn kirin,تعلیم ورکول
1161,unterrichten::V,ders dan,درس ورکول
1162,aufziehen::V,mesinkirin,روزل
1163,leiten::V,rêberî kirin,رهبری کول
1164,leiten::V,rêberî kirin,لارښوونه کول
1165,antreiben::V,bezandin,چټک کول
1166,lassen::V,berdan,اړکول
1167,lassen::V,hiştin,اړکول
1168,einladen::V,dawet kirin,بلل
1169,vereinigen::V,bi yek kirin,متحد کول
1170,vereinigen::V,bi yek kirin,یوځای کول
1171,besuchen::V,mêvan bûn,کتنه کول
1172,treffen::V,rast hatin,ليدل
1173,treffen::V,rast hatin,تلقی کول
1174,sich versammeln::V,li hev çivîn,راغونډېدل
1175,spielen::V,listin,لوبه کول
1176,singen::V,stran,سندرې وېل
1177,tanzen::V,reqisîn,ګډېدل
1178,sich trennen::V,hew berdan,بېلېدل
1179,verlassen::V,tanê hişt,ترک کول
1180,verlassen::V,bêkes,ترک کول
1181,retten::V,rihakirin,نجات ورکول
1182,bewachen::V,raçavkirin,ساتل
1183,bewachen::V,raçavkirin,حفاظت کول
1184,schützen::V,hemet kirin,ژغورل
1185,verteidigen::V,paraztin,دفاع کول
1186,sich schlagen::V,li hev bezîn,جنګېدل
1187,schießen::V,agir kirin,ویشتل
1188,siegen::V,biser ketin,غالبېدل
1189,ärgern::V,xeyirandin,خپه کول
1190,schlagen::V,lêdan,وهل
1191,schlagen::V,lêxistin,وهل
1192,treten::V,têlekirin,په لغته وهل
1193,stechen::V,têrekirin,ټومبل
1194,stoßen::V,lêketin,ټېل وهل
1195,stoßen::V,lêketin,پوری وهل
1196,stehlen::V,dizîn,تښتول
1197,stehlen::V,dizîn,غلا کول
1198,stehlen::V,dizî birin,تښتول
1199,stehlen::V,dizî birin,غلا کول
1200,stören::V,aciz kirin,ماتول
1201,belästigen::V,li tela yeki ketin,ځورول
1202,belästigen::V,li tela yeki ketin,تکلیف ورکول
1203,verbergen::V,veşartin,پټول
1204,verbergen::V,kemîndanîn,پټول
1205,täuschen::V,xapandin,تېرایستل
1206,täuschen::V,xapandin,خطا ایستل
1207,täuschen::V,lê zexeli kirin,تېرایستل
1208,täuschen::V,lê zexeli kirin,خطا ایستل
1209,betrügen::V,xapandin,غولول
1210,töten::V,kûştin,وژل
1211,töten::V,kûştin,مړ کول
1212,wohnen::V,rûniştin,اوسېدل
1213,arbeiten::V,kar kirin,کار کول
1214,arbeiten::V,şêxulin,کار کول
1215,sammeln::V,komkirin,راټولول
1216,sammeln::V,komkirin,راغونډول
1217,pflücken::V,çinîn,شکول
1218,jagen::V,nêçîr kirin,ښکار کول
1219,fischen::V,masî girtin,کب نيول
1220,fassen::V,pê girtin,نیول
1221,fassen::V,pê girtin,ګیرول
1222,fassen::V,sêm kirin,نیول
1223,fassen::V,sêm kirin,ګیرول
1224,hüten::V,hei jê man,پوول
1225,treiben::V,bêherandin,بیول
1226,anbinden::V,tewilandin,تړل
1227,füttern::V,xwarine dan lê,خوراک ورکول
1228,melken::V,dotin,لوشل
1229,hacken::V,kolandin,پی کول
1230,gießen::V,av dan,اوبه کول
1231,reifen::V,kemilîn,رسېدل
1232,zubereiten::V,çe kirin,تیارول
1233,kochen::V,xwarin çe kirin,پخول
1234,kochen::V,kelandin,پخول
1235,backen::V,pijandin,پخول
1236,braten::V,qelandin,وريتول
1237,braten::V,sor kirin,وريتول
1238,umrühren::V,têvdan,لړل
1239,stricken::V,hûnan,اوبدل
1240,nähen::V,kêl kirin,ګنډل
1241,färben::V,boyax kirin,رنګول
1242,reinigen::V,paqijkirin,صافول
1243,waschen::V,şuştin,مینځل
1244,abwischen::V,pakîj kirin,وچول
1245,spülen::V,şuştin,کنګالول
1246,fegen::V,maliştin,جارو کول
1247,kehren::V,maliştin,جارو کول
1248,baden::V,serîşûştin,لمبېدل
1249,sich waschen::V,serîşûştin,ځان مينځل
1250,ausziehen::V,jê kirin,کښل
1251,ausziehen::V,jê kirin,ایستل
1252,anziehen::V,pê kirin,اغوستل
1253,sich anziehen::V,xwe kirin,کالی اغوستل
1254,kämmen::V,şeh kirin,ګمنځول
1255,schmücken::V,xemilandin,ښکلی کول
1256,sagen::V,gotin,وېل
1257,sagen::V,peyivîn,وېل
1258,sprechen::V,peyivîn,وېل
1259,sprechen::V,peyivîn,غږېدل
1260,reden::V,axaftin,ګړېدل
1261,reden::V,axaftin,خبرې کول
1262,sich unterhalten::V,hev biştaxilin,خبری کول
1263,fragen::V,pirsîn,پوښتنه کول
1264,fragen::V,pirs kirin,پوښتنه کول
1265,bitten::V,tika kirin,غوښتل
1266,erzählen::V,behs kirin,کيسه کول
1267,erzählen::V,behs kirin,حکايت کول
1268,mitteilen::V,vegotin,خبرول
1269,mitteilen::V,vegotin,خبر ورکول
1270,nennen::V,bi nav kirin,نوم ايښودل
1271,rufen::V,bakirin,بلل
1272,prahlen::V,pesnê xwe dan,لاپې وهل
1273,übersetzen::V,qulibandin,ژباړل
1274,übersetzen::V,qulibandin,ترجمه کول
1275,übersetzen::V,derbas kirin,ژباړل
1276,übersetzen::V,derbas kirin,ترجمه کول
1277,denken::V,fikirîn,فکر کول
1278,glauben::V,bawer bûn,باور کول
1279,bemerken::V,bala xwe dan,لیدل
1280,bemerken::V,çac lê ketin,لیدل
1281,erkennen::V,pêhesîn,پېژندل
1282,begreifen::V,fêmkirin,رسېدل
1283,begreifen::V,fêmkirin,پوهېدل
1284,verstehen::V,fêmkirin,پوهېدل
1285,lernen::V,halmandin,زده کول
1286,lernen::V,halmandin,درس لوستل
1287,lernen::V,fêrbun,زده کول
1288,lernen::V,fêrbun,درس لوستل
1289,wissen::V,zanîn,پوهېدل
1290,sich erinnern an::V,bir bûn,یادول
1291,sich erinnern an::V,bir bûn,په یاد راوړل
1292,vergessen::V,ji bir kirin,هېرول
1293,messen::V,pê kanîn,اندازه کول
1294,zählen::V,hejmardin,شمارل
1295,rechnen::V,hesibandin,حسابول
1296,lesen::V,xwendin,لوستل
1297,malen::V,rengandin,رسمول
1298,malen::V,boyax kirin,رسمول
1299,zeichnen::V,işaret kirin,رسمول
1300,schreiben::V,nivîsandin,لیکل
1301,besitzen::V,hebûn,لرل
1302,kaufen::V,kirîn,رانیول
1303,verkaufen::V,firotin,خرڅول
1304,bezahlen::V,pere dan,تأدیه کول
1305,zahlen::V,pere dan,کسات اخيستل
1306,zahlen::V,dayin,کسات اخيستل
1307,beherrschen::V,zebt kirin,تسلط لرل
1308,beherrschen::V,hukim kirin,تسلط لرل
1309,ertragen::V,bihêzkirin,زغمل
