,Concept_ID,sl,lv
793,Osten::N,vzhòd,austrumi
794,Holz::N,lés,пу
795,Holz::N,lés,koks
796,Holz::N,lés,koksne
797,Brett::N,deskà,пӧв
798,Brett::N,deskà,dēlis
799,Platte::N,plôča,плита
800,Platte::N,plôča,plate
801,Platte::N,plôča,plāksne
802,Stütze::N,opóra,пыкӧд
803,Stütze::N,opóra,мыджӧд
804,Stütze::N,opóra,balsts
805,Stütze::N,opóra,atspaids
806,Stütze::N,zaslómba,пыкӧд
807,Stütze::N,zaslómba,мыджӧд
808,Stütze::N,zaslómba,balsts
809,Stütze::N,zaslómba,atspaids
810,Stange::N,gréd,потш
811,Stange::N,gréd,maikste
812,Stock::N,pálica,бедь
813,Stock::N,pálica,boze
814,Stock::N,pálica,spieķis
815,Stab::N,pálica,зир
816,Stab::N,pálica,zizlis
817,Rohr::N,cév,труба
818,Rohr::N,cév,caurule
819,Haus::N,híša,керка
820,Haus::N,híša,māja
821,Heim::N,dóm,горт
822,Heim::N,dóm,mājas
823,Ofen::N,péč,пач
824,Ofen::N,péč,krāsns
825,Fußboden::N,pòd,джодж
826,Fußboden::N,pòd,grīda
827,Tisch::N,míza,пызан
828,Tisch::N,míza,galds
829,Stuhl::N,stòl,улӧс
830,Stuhl::N,stòl,krēsls
831,Wiege::N,zíbel,зыбка
832,Wiege::N,zíbel,šūpulis
833,Bett::N,póstelja,вольпась
834,Bett::N,póstelja,gulta
835,Regal::N,políca,джадж
836,Regal::N,políca,plaukts
837,Kiste::N,zabòj,куд
838,Kiste::N,zabòj,ящик
839,Kiste::N,zabòj,kaste
840,Kiste::N,zabòj,šķirsts
841,Fenster::N,ôkno,ӧшинь
842,Fenster::N,ôkno,logs
843,Tür::N,vráta,ӧдзӧс
844,Tür::N,vráta,durvis
845,Tor::N,velíka vráta,дзиръя
846,Tor::N,velíka vráta,vārti
847,Zaun::N,ográja,потшӧс
848,Zaun::N,ográja,žogs
849,Dach::N,stréha,вевт
850,Dach::N,stréha,jumts
851,Leiter::N,léstev,пос
852,Leiter::N,léstev,kāpnes
853,Leiter::N,léstev,redeles
854,Besen::N,mêtla,рос
855,Besen::N,mêtla,slota
856,Spaten::N,lopáta,зыр
857,Spaten::N,lopáta,lāpsta
858,Schaufel::N,lopáta,тэльӧб
859,Schaufel::N,lopáta,liekšķere
860,Gabel::N,vílice,вилки
861,Gabel::N,vílice,dakšiņa
862,Löffel::N,žlíca,пань
863,Löffel::N,žlíca,karote
864,Messer::N,nòž,пурт
865,Messer::N,nòž,nazis
866,Nagel::N,žebèlj,тув
867,Nagel::N,žebèlj,кӧрт тув
868,Nagel::N,žebèlj,nagla
869,Netz::N,mréža,тыв
870,Netz::N,mréža,tīkls
871,Haken::N,kljúka,крук
872,Haken::N,kljúka,āķis
873,Haken::N,kljúka,kāsis
874,Haken::N,kljúka,krampis
875,Griff::N,ročáj,нуд
876,Griff::N,ročáj,kāts
877,Griff::N,ročáj,rokturis
878,Griff::N,oprijèm,нуд
879,Griff::N,oprijèm,kāts
880,Griff::N,oprijèm,rokturis
881,Schloss::N,ključávnica,томан
882,Schloss::N,ključávnica,aizslēgs
883,Bild::N,slíka,серпас
884,Bild::N,slíka,glezna
885,Figur::N,figúra,пертас
886,Figur::N,figúra,вежньӧг
887,Figur::N,figúra,figūra
888,Figur::N,postáva,пертас
889,Figur::N,postáva,вежньӧг
890,Figur::N,postáva,figūra
891,Puppe::N,lútka,акань
892,Puppe::N,lútka,lelle
893,Beutel::N,môšnja,мешӧк
894,Beutel::N,môšnja,kule
895,Beutel::N,môšnja,maisiņš
896,Bündel::N,cúla,кӧртӧд
897,Bündel::N,cúla,sainis
898,Bündel::N,svéženj,кӧртӧд
899,Bündel::N,svéženj,sainis
900,Tasche::N,tórba,сумка
901,Tasche::N,tórba,soma
902,Tasche::N,tobôlec,сумка
903,Tasche::N,tobôlec,soma
904,Eimer::N,vêdro,ведра
905,Eimer::N,vêdro,spainis
906,Deckel::N,pokròv,пӧдан
907,Deckel::N,pokròv,тупкӧд
908,Deckel::N,pokròv,vāks
909,Deckel::N,poklópec,пӧдан
910,Deckel::N,poklópec,тупкӧд
911,Deckel::N,poklópec,vāks
912,Geschirr::N,posóda,дозмук
913,Geschirr::N,posóda,тасьті-пань
914,Geschirr::N,posóda,trauki
915,Sack::N,vréča,мешӧк
916,Sack::N,vréča,maiss
917,Tasse::N,skodélica,бекар
918,Tasse::N,skodélica,тасьті
919,Tasse::N,skodélica,tase
920,Topf::N,lônec,гырнич
921,Topf::N,lônec,pods
922,Kessel::N,kôtel,пӧрт
923,Kessel::N,kôtel,katls
924,Essen::N,hrána,сёйӧм
925,Essen::N,hrána,ēdiens
926,Nahrung::N,živílo,сёян
927,Nahrung::N,živílo,barība
928,Speise::N,jéd,сёян
929,Speise::N,jéd,сёянтор
930,Speise::N,jéd,ēdiens
931,Fleisch::N,mesó,яй
932,Fleisch::N,mesó,gaļa
933,Getreide::N,žíto,нянь
934,Getreide::N,žíto,labība
935,Brei::N,káša,рок
936,Brei::N,káša,putra
937,Brei::N,káša,biezenis
938,Brot::N,krùh,нянь
939,Brot::N,krùh,maize
940,Scheibe::N,réženj,шӧрӧм
941,Scheibe::N,réženj,чӧлан
942,Scheibe::N,réženj,šķēle
943,Scheibe::N,réženj,rieciens
944,Fett::N,mást,гос
945,Fett::N,mást,тшог
946,Fett::N,mást,tauki
947,Fett::N,maščôba,гос
948,Fett::N,maščôba,тшог
949,Fett::N,maščôba,tauki
950,Butter::N,máslo,вый
951,Butter::N,máslo,sviests
952,Öl::N,ólje,вый
953,Öl::N,ólje,eļļa
954,Salz::N,sól,сов
955,Salz::N,sól,sāls
956,Suppe::N,júha,шыд
957,Suppe::N,júha,zupa
958,Honig::N,méd,ма
959,Honig::N,méd,medus
960,Milch::N,mléko,йӧв
961,Milch::N,mléko,piens
962,Tee::N,čáj,чай
963,Tee::N,čáj,tēja
964,Leder::N,úsnje,ку
965,Leder::N,úsnje,āda
966,Wolle::N,vólna,вурун
967,Wolle::N,vólna,vilna
968,Stoff::N,blagó,дӧра
969,Stoff::N,blagó,drāna
970,Stoff::N,blagó,audums
971,Nadel::N,ígla,ем
972,Nadel::N,ígla,adata
973,Faden::N,nít,сунис
974,Faden::N,nít,diegs
975,Faden::N,nít,pavediens
976,Knopf::N,gúmb,кизь
977,Knopf::N,gúmb,poga
978,Knoten::N,vôzel,гӧрӧд
979,Knoten::N,vôzel,mezgls
980,Farbe::N,bárva,краска
981,Farbe::N,bárva,вап
982,Farbe::N,bárva,krāsa
983,Kleidung::N,obléka,паськӧм
984,Kleidung::N,obléka,tērps
985,Kleidung::N,obléka,drēbes
986,Hemd::N,srájca,дӧрӧм
987,Hemd::N,srájca,krekls
988,Kragen::N,ovrátnik,воротник
989,Kragen::N,ovrátnik,apkakle
990,Ärmel::N,rokáv,сос
991,Ärmel::N,rokáv,piedurkne
992,Hose::N,hláče,гач
993,Hose::N,hláče,bikses
994,Gürtel::N,pás,вӧнь
995,Gürtel::N,pás,josta
996,Mütze::N,kápa,шапка
997,Mütze::N,kápa,cepure
998,Mütze::N,čépica,шапка
999,Mütze::N,čépica,cepure
1000,Schuh::N,čévelj,башмак
1001,Schuh::N,čévelj,ботинки
1002,Schuh::N,čévelj,kurpe
1003,Stiefel::N,škórenj,сапӧг
1004,Stiefel::N,škórenj,zābaks
1005,Ring::N,pŕstan,кытш
1006,Ring::N,pŕstan,gredzens
1007,Band::N,trák,лента
1008,Band::N,trák,вундас
1009,Band::N,trák,lente
1010,Kamm::N,glavník,сынан
1011,Kamm::N,glavník,ķemme
1012,Spiegel::N,zrcálo,рӧмпӧштан
1013,Spiegel::N,zrcálo,spogulis
1014,Spiegel::N,ogledálo,рӧмпӧштан
1015,Spiegel::N,ogledálo,spogulis
1016,Riemen::N,jêrmen,тасма
1017,Riemen::N,jêrmen,siksna
1018,Schnur::N,vŕvca,гез
1019,Schnur::N,vŕvca,aukla
1020,Leine::N,konôpec,юргез
1021,Leine::N,konôpec,saite
1022,Decke::N,odéja,эшкын
1023,Decke::N,odéja,шебрас
1024,Decke::N,odéja,sega
1025,Kissen::N,blazína,юрлӧс
1026,Kissen::N,blazína,spilvens
1027,Tuch::N,pŕt,чышъян
1028,Tuch::N,pŕt,vadmala
1029,Tuch::N,rúta,чышъян
1030,Tuch::N,rúta,vadmala
1031,Handtuch::N,brisáča,ки чышкӧд
1032,Handtuch::N,brisáča,кизьчышъян
1033,Handtuch::N,brisáča,dvielis
1034,Kraft::N,síla,этш
1035,Kraft::N,síla,эбӧс
1036,Kraft::N,síla,spēks
1037,Stärke::N,jákost,ёнлун
1038,Stärke::N,jákost,чорыдлун
1039,Stärke::N,jákost,stiprums
1040,Gesundheit::N,zdrávje,дзоньвидзалун
1041,Gesundheit::N,zdrávje,veselība
1042,Krankheit::N,bolézen,висьӧм
1043,Krankheit::N,bolézen,slimība
1044,Schmerz::N,ból,висьӧм
1045,Schmerz::N,ból,sāpes
1046,Schmerz::N,bolečína,висьӧм
1047,Schmerz::N,bolečína,sāpes
1048,Wunde::N,rána,дой
1049,Wunde::N,rána,brūce
1050,Wunde::N,rána,jēlums
1051,Fieber::N,vročína,жар
1052,Fieber::N,vročína,drudzis
1053,Fieber::N,vročína,karstums
1054,Arznei::N,lék,лекарство
1055,Arznei::N,lék,зелля
1056,Arznei::N,lék,zāles
1057,Arznei::N,lék,medikaments
1058,Arznei::N,zdravílo,лекарство
1059,Arznei::N,zdravílo,зелля
1060,Arznei::N,zdravílo,zāles
1061,Arznei::N,zdravílo,medikaments
1062,Brücke::N,móst,пос
1063,Brücke::N,móst,tilts
1064,Brunnen::N,vodnják,юкмӧс
1065,Brunnen::N,vodnják,aka
1066,Weide::N,páša,пӧскӧтина
1067,Weide::N,páša,ganības
1068,Pfad::N,stezà,туй
1069,Pfad::N,stezà,кыснан
1070,Pfad::N,stezà,taka
1071,Weg::N,pót,туй
1072,Weg::N,pót,ceļš
1073,Straße::N,césta,туй
1074,Straße::N,césta,iela
1075,Dorf::N,vás,сикт
1076,Dorf::N,vás,ciems
1077,Stadt::N,mésto,кар
1078,Stadt::N,mésto,pilsēta
1079,Brief::N,písmo,письмӧ
1080,Brief::N,písmo,vēstule
1081,Buch::N,knjíga,небӧг
1082,Buch::N,knjíga,grāmata
1083,Buchstabe::N,čŕka,шыпас
1084,Buchstabe::N,čŕka,burts
1085,Zeitung::N,čásnik,газет
1086,Zeitung::N,čásnik,avīze
1087,Zeitung::N,čásnik,laikraksts
1088,Leben::N,življênje,лов
1089,Leben::N,življênje,олӧм
1090,Leben::N,življênje,dzīve
1091,Tod::N,smŕt,кулӧм
1092,Tod::N,smŕt,nāve
1093,Grab::N,gròb,гу
1094,Grab::N,gròb,kaps
1095,Kirche::N,cérkev,вичко
1096,Kirche::N,cérkev,baznīca
1097,Sünde::N,gréh,мыж
1098,Sünde::N,gréh,grēks
1099,Gott::N,bóg,ен
1100,Gott::N,bóg,dievs
1101,Arbeiter::N,délavec,уджалысь
1102,Arbeiter::N,délavec,strādnieks
1103,Chef::N,šéf,юралысь
1104,Chef::N,šéf,веськӧдлысь
1105,Chef::N,šéf,šefs
1106,Chef::N,šéf,vadītajs
1107,Chef::N,šéf,priekšnieks
1108,Meister::N,mójster,вӧчысь
1109,Meister::N,mójster,meistars
1110,Arzt::N,zdravník,врач
1111,Arzt::N,zdravník,бурдӧдысь
1112,Arzt::N,zdravník,ārsts
1113,Lehrer::N,učítelj,велӧдысь
1114,Lehrer::N,učítelj,skolotājs
1115,Geld::N,denár,сьӧм
1116,Geld::N,denár,nauda
1117,Geschäft::N,kupčíja,удж
1118,Geschäft::N,kupčíja,bizness
1119,Geschäft::N,kupčíja,darījums
1120,Laden::N,trgovína,вузасянін
1121,Laden::N,trgovína,bode
1122,Laden::N,trgovína,veikals
1123,Preis::N,céna,дон
1124,Preis::N,céna,cena
1125,Ware::N,róba,тӧвар
1126,Ware::N,róba,prece
1127,Nutzen::N,príd,воӧм
1128,Nutzen::N,príd,выгӧда
1129,Nutzen::N,príd,labums
1130,Reichtum::N,bogástvo,озырлун
1131,Reichtum::N,bogástvo,bagātība
1132,Welt::N,svét,енкӧла
1133,Welt::N,svét,pasaule
1134,Land::N,dežêla,му
1135,Land::N,dežêla,zeme
1136,Staat::N,držáva,канму
1137,Staat::N,držáva,государство
1138,Staat::N,držáva,valsts
1139,König::N,králj,кан
1140,König::N,králj,ķēniņš
1141,König::N,králj,karalis
1142,Macht::N,oblást,каналӧм
1143,Macht::N,oblást,vara
1144,Grenze::N,mêja,су
1145,Grenze::N,mêja,суйӧр
1146,Grenze::N,mêja,robeža
1147,Krieg::N,vôjna,ожман
1148,Krieg::N,vôjna,karš
1149,Feind::N,sovrážnik,враг
1150,Feind::N,sovrážnik,вӧрӧг
1151,Feind::N,sovrážnik,ienaidnieks
1152,Gewalt::N,nasílje,мырдöналöм
1153,Gewalt::N,nasílje,vara
1154,Gewalt::N,nasílje,vardarbība
1155,Kampf::N,bòj,вермасьӧм
1156,Kampf::N,bòj,cīņa
1157,Kampf::N,bórba,вермасьӧм
1158,Kampf::N,bórba,cīņa
1159,Bogen[Waffe]::N,lók,ньӧввуж
1160,Bogen[Waffe]::N,lók,loks
1161,Pfeil::N,puščíca,ньӧв
1162,Pfeil::N,puščíca,bulta
1163,Gewehr::N,púška,пишшаль
1164,Gewehr::N,púška,šautene
1165,Fehler::N,zmóta,сорсьӧм
1166,Fehler::N,zmóta,дзугсьӧм
1167,Fehler::N,zmóta,kļūda
1168,Lüge::N,láž,пӧръясьӧм
1169,Lüge::N,láž,ылӧдлӧм
1170,Lüge::N,láž,meli
1171,Schaden::N,okvára,лёк
1172,Schaden::N,okvára,изъян
1173,Schaden::N,okvára,пакӧсьт
1174,Schaden::N,okvára,bojājums
1175,Schaden::N,okvára,kaitējums
1176,Unglück::N,nesréča,шог
1177,Unglück::N,nesréča,kļūme
1178,Unglück::N,nesréča,klizma
1179,Unglück::N,nesréča,nelaime
1180,Schuld::N,krívda,мыж
1181,Schuld::N,krívda,vaina
1182,Alter::N,dôba,арлыд
1183,Alter::N,dôba,vecums
1184,Schluss::N,kônec,пом
1185,Schluss::N,kônec,beigas
1186,Zeit::N,čàs,кад
1187,Zeit::N,čàs,laiks
1188,Tag::N,dán,лун
1189,Tag::N,dán,diena
1190,Morgen::N,jútro,асыв
1191,Morgen::N,jútro,rīts
1192,Mittag::N,póldan,лун шӧр
1193,Mittag::N,póldan,pusdiena
1194,Abend::N,večér,рыт
1195,Abend::N,večér,vakars
1196,Nacht::N,nóč,вой
1197,Nacht::N,nóč,nakts
1198,Woche::N,téden,вежон
1199,Woche::N,téden,nedēļa
1200,Monat::N,mésec,тӧлысь
1201,Monat::N,mésec,mēnesis
1202,Jahr::N,léto,во
1203,Jahr::N,léto,gads
1204,Frühling::N,pomlád,тулыс
1205,Frühling::N,pomlád,pavasaris
1206,Sommer::N,polétje,гожӧм
1207,Sommer::N,polétje,vasara
1208,Herbst::N,jesén,ар
1209,Herbst::N,jesén,rudens
1210,Winter::N,zíma,тӧв
1211,Winter::N,zíma,ziema
1212,Januar::N,jánuar,тӧв шӧр
1213,Januar::N,jánuar,janvāris
1214,Februar::N,fébruar,урасьӧм
1215,Februar::N,fébruar,februāris
1216,März::N,márec,рака
1217,März::N,márec,marts
1218,April::N,apríl,кос му
1219,April::N,apríl,aprīlis
1220,Mai::N,máj,ода-кора
1221,Mai::N,máj,maijs
1222,Juni::N,júnij,лӧддза-номъя
1223,Juni::N,júnij,jūnijs
1224,Juli::N,júlij,сора
1225,Juli::N,júlij,jūlijs
1226,August::N,avgúst,моз
1227,August::N,avgúst,augusts
1228,September::N,septêmber,кӧч
1229,September::N,septêmber,septembris
1230,Oktober::N,október,йирым
1231,Oktober::N,október,oktobris
1232,November::N,novêmber,вӧльгым
1233,November::N,novêmber,novembris
1234,Dezember::N,decémber,ӧшым
1235,Dezember::N,decémber,decembris
1236,Montag::N,ponedéljek,выльлун
1237,Montag::N,ponedéljek,pirmdiena
1238,Dienstag::N,tôrek,воторник
1239,Dienstag::N,tôrek,otrdiena
1240,Mittwoch::N,sréda,середа
1241,Mittwoch::N,sréda,trešdiena
1242,Donnerstag::N,četŕtek,четверг
1243,Donnerstag::N,četŕtek,ceturtdiena
1244,Freitag::N,pétek,пекнича
1245,Freitag::N,pétek,piektdiena
1246,Samstag::N,sobóta,субӧта
1247,Samstag::N,sobóta,sestdiena
1248,Sonntag::N,nedélja,вӧскресенньӧ
1249,Sonntag::N,nedélja,svētdiena
1250,groß::A,vêlik,ыджыд
1251,groß::A,vêlik,dižs
1252,groß::A,vêlik,liels
1253,klein::A,májhen,ичӧт
1254,klein::A,májhen,mazs
1255,lang::A,dólg,кузь
1256,lang::A,dólg,garš
1257,kurz::A,krátek,дженьыд
1258,kurz::A,krátek,īss
1259,breit::A,širòk,ота
1260,breit::A,širòk,паськыд
1261,breit::A,širòk,plats
1262,schmal::A,ózek,оттӧм
1263,schmal::A,ózek,tievs
1264,dicht::A,góst,сук
1265,dicht::A,góst,blīvs
1266,dick[Gegenstand]::A,dêbel,кыз
1267,dick[Gegenstand]::A,dêbel,biezs
1268,dünn::A,tánek,вӧсни
1269,dünn::A,tánek,вӧсньыд
1270,dünn::A,tánek,plāns
1271,fein::A,drôben,посни
1272,fein::A,drôben,smalks
1273,fest::A,tŕden,зумыд
1274,fest::A,tŕden,tvirts
1275,fest::A,tŕden,noturīgs
1276,flach::A,plán,плавкӧс
1277,flach::A,plán,тшӧтшкӧс
1278,flach::A,plán,lēzens
1279,flach::A,plán,līdzens
1280,flach::A,plòsk,плавкӧс
1281,flach::A,plòsk,тшӧтшкӧс
1282,flach::A,plòsk,lēzens
1283,flach::A,plòsk,līdzens
1284,glatt::A,gládek,вольк
1285,glatt::A,gládek,мольыд
1286,glatt::A,gládek,gluds
1287,glatt::A,gládek,slidens
1288,hart::A,tŕd,зумыд
1289,hart::A,tŕd,ciets
1290,weich::A,mehák,небыд
1291,weich::A,mehák,mīksts
1292,rund::A,okrógel,гӧгрӧс
1293,rund::A,okrógel,apaļš
1294,spitz::A,šílast,ёсь йыла
1295,spitz::A,šílast,smails
1296,scharf::A,óster,ёсь
1297,scharf::A,óster,ass
1298,stumpf::A,tóp,ныж
1299,stumpf::A,tóp,truls
1300,stumpf::A,tóp,strups
1301,stumpf::A,skŕhan,ныж
1302,stumpf::A,skŕhan,truls
1303,stumpf::A,skŕhan,strups
1304,schwer::A,têžek,сьӧкыд
1305,schwer::A,têžek,smags
1306,schön::A,lép,мича
1307,schön::A,lép,лӧсьыд
1308,schön::A,lép,daiļš
1309,schön::A,lép,skaists
1310,schön::A,krásen,мича
1311,schön::A,krásen,лӧсьыд
1312,schön::A,krásen,daiļš
1313,schön::A,krásen,skaists
1314,heiß::A,vròč,пӧсь
1315,heiß::A,vròč,karsts
1316,warm::A,tôpel,шоныд
1317,warm::A,tôpel,silts
1318,kalt::A,mŕzel,кӧдзыд
1319,kalt::A,mŕzel,salts
1320,kalt::A,mŕzel,auksts
1321,kalt::A,hláden,кӧдзыд
1322,kalt::A,hláden,salts
1323,kalt::A,hláden,auksts
1324,kühl::A,hláden,юзыд
1325,kühl::A,hláden,ыркыд
1326,kühl::A,hláden,vēss
1327,kühl::A,hláden,dzestrs
1328,frisch::A,svéž,выль
1329,frisch::A,svéž,svaigs
1330,feucht::A,vlážen,уль
1331,feucht::A,vlážen,mitrs
1332,feucht::A,vlážen,drēgns
1333,nass::A,móker,ва
1334,nass::A,móker,slapjš
1335,trocken::A,súh,кос
1336,trocken::A,súh,sauss
1337,voll::A,póln,кыз
1338,voll::A,póln,pilns
1339,leer::A,prázen,куш
1340,leer::A,prázen,тыртӧм
1341,leer::A,prázen,tukšs
1342,offen::A,odpŕt,восьса
1343,offen::A,odpŕt,vaļējs
1344,offen::A,odpŕt,atvērts
1345,geschlossen::A,zapŕt,пӧдса
1346,geschlossen::A,zapŕt,slēgts
1347,sauber::A,číst,сӧстӧм
1348,sauber::A,číst,tīrs
1349,sauber::A,číst,spodrs
1350,sauber::A,líčen,сӧстӧм
1351,sauber::A,líčen,tīrs
1352,sauber::A,líčen,spodrs
1353,schmutzig::A,umázan,няйт
1354,schmutzig::A,umázan,netīrs
1355,schmutzig::A,umázan,dubļains
1356,roh::A,suròv,уль
1357,roh::A,suròv,jēls
1358,reif::A,zrèl,кисьмӧм
1359,reif::A,zrèl,gatavs
1360,reif::A,zrèl,nobriedis
1361,lecker::A,okúsen,чӧскыд
1362,lecker::A,okúsen,gards
1363,lecker::A,okúsen,garšīgs
1364,süß::A,sládek,юмов
1365,süß::A,sládek,чӧскыд
1366,süß::A,sládek,salds
1367,bitter::A,grenák,курыд
1368,bitter::A,grenák,sūrs
1369,bitter::A,grenák,rūgts
1370,sauer::A,kísel,шома
1371,sauer::A,kísel,skābs
1372,hell::A,svetèl,югыд
1373,hell::A,svetèl,gaišs
1374,dunkel::A,temèn,пемыд
1375,dunkel::A,temèn,tumšs
1376,schwarz::A,čŕn,сьӧд
1377,schwarz::A,čŕn,melns
1378,weiß::A,bél,еджыд
1379,weiß::A,bél,balts
1380,rot::A,rdèč,гӧрд
1381,rot::A,rdèč,sarkans
1382,gelb::A,žólt,виж
1383,gelb::A,žólt,dzeltens
1384,gelb::A,rumèn,виж
1385,gelb::A,rumèn,dzeltens
1386,blau::A,móder,лӧз
1387,blau::A,móder,zils
1388,grün::A,zelèn,веж
1389,grün::A,zelèn,турунвиж
1390,grün::A,zelèn,zaļš
1391,grau::A,sív,руд
1392,grau::A,sív,pelēks
1393,bunt::A,písan,сера
1394,bunt::A,písan,raibs
1395,bunt::A,písan,krāsains
1396,billig::A,pocéni,донтӧг
1397,billig::A,pocéni,lēts
1398,teuer::A,drág,дона
1399,teuer::A,drág,dārgs
1400,wertvoll::A,dragocén,дона
1401,wertvoll::A,dragocén,vērtīgs
1402,blind::A,slép,синтӧм
1403,blind::A,slép,akls
1404,taub::A,glúh,пельтӧм
1405,taub::A,glúh,kurls
1406,kräftig::A,močán,вынйӧра
1407,kräftig::A,močán,spēcīgs
1408,stark::A,ják,ён
1409,stark::A,ják,вына
1410,stark::A,ják,stiprs
1411,schwach::A,šíbek,жеб
1412,schwach::A,šíbek,vājš
1413,fett::A,dêbel,госа
1414,fett::A,dêbel,brangs
1415,schlank::A,vítek,веськыд
1416,schlank::A,vítek,slaids
1417,hübsch::A,lép,мича
1418,hübsch::A,lép,лӧсьыд
1419,hübsch::A,lép,glīts
1420,böse::A,zèl,лёк
1421,böse::A,zèl,ļauns
1422,böse::A,zèl,negants
1423,böse::A,hudôben,лёк
1424,böse::A,hudôben,ļauns
1425,böse::A,hudôben,negants
1426,dumm::A,glúp,йӧй
1427,dumm::A,glúp,вежӧртӧм
1428,dumm::A,glúp,stulbs
1429,dumm::A,glúp,muļķīgs
1430,dumm::A,bédast,йӧй
1431,dumm::A,bédast,вежӧртӧм
1432,dumm::A,bédast,stulbs
1433,dumm::A,bédast,muļķīgs
1434,faul::A,lén,дыш
1435,faul::A,lén,slinks
1436,fleißig::A,marljív,зільысь
1437,fleißig::A,marljív,čakls
1438,fleißig::A,marljív,cītīgs
1439,geizig::A,škŕt,топыд
1440,geizig::A,škŕt,skops
1441,geizig::A,škŕt,sīksts
1442,klug::A,pámeten,юра
1443,klug::A,pámeten,вежӧра
1444,klug::A,pámeten,gudrs
1445,geschickt::A,spréten,кипода
1446,geschickt::A,spréten,кужысь
1447,geschickt::A,spréten,manīgs
1448,lieb::A,míl,муса
1449,lieb::A,míl,мича
1450,lieb::A,míl,лӧсьыд
1451,lieb::A,míl,mīļš
1452,lieb::A,ljúb,муса
1453,lieb::A,ljúb,мича
1454,lieb::A,ljúb,лӧсьыд
1455,lieb::A,ljúb,mīļš
1456,lustig::A,vesél,кыпыд
1457,lustig::A,vesél,jautrs
1458,sanft::A,láhek,мелі
1459,sanft::A,láhek,liegs
1460,hungrig::A,láčen,тшыг
1461,hungrig::A,láčen,izsalcis
1462,krank::A,bolán,висьысь
1463,krank::A,bolán,slims
1464,nackt::A,nág,пасьтӧм
1465,nackt::A,nág,pliks
1466,traurig::A,túžen,гажтӧм
1467,traurig::A,túžen,bēdīgs
1468,traurig::A,túžen,skumīgs
1469,lebendig::A,žív,ловъя
1470,lebendig::A,žív,dzīvs
1471,gut::A,dóber,бур
1472,gut::A,dóber,labs
1473,schlecht::A,malopríden,лёк
1474,schlecht::A,malopríden,омӧль
1475,schlecht::A,malopríden,slikts
1476,richtig::A,pravílen,инӧд
1477,richtig::A,pravílen,riktīgs
1478,schlimm::A,húd,омӧль
1479,schlimm::A,húd,туйтӧм
1480,schlimm::A,húd,nelāgs
1481,schlimm::A,húd,nejauks
1482,wahr::A,resníčen,абу ылӧг
1483,wahr::A,resníčen,īsts
1484,wahr::A,resníčen,patiess
1485,alt::A,stàr,важ
1486,alt::A,stàr,sens
1487,alt::A,stàr,vęcs
1488,neu::A,nòv,выль
1489,neu::A,nòv,jauns
1490,ehemalig::A,nekdánji,вӧвлӧм
1491,ehemalig::A,nekdánji,bijušais
1492,alt[Lebewesen]::A,stàr,пӧрысь
1493,alt[Lebewesen]::A,stàr,vecs
1494,jung::A,mlád,том
1495,jung::A,mlád,jauns
1496,arm::A,ubóg,гӧль
1497,arm::A,ubóg,nabags
1498,arm::A,réven,гӧль
1499,arm::A,réven,nabags
1500,reich::A,bogàt,озыр
1501,reich::A,bogàt,bagāts
1502,bekannt::A,znán,тӧдса
1503,bekannt::A,znán,zināms
1504,bekannt::A,znán,pazīstams
1505,berühmt::A,sláven,нималан
1506,berühmt::A,sláven,кывсян
1507,berühmt::A,sláven,slavens
1508,berühmt::A,znamenít,нималан
1509,berühmt::A,znamenít,кывсян
1510,berühmt::A,znamenít,slavens
1511,fremd::A,túj,йӧз
1512,fremd::A,túj,svešs
1513,verschieden::A,razlíčen,абу ӧткодь
1514,verschieden::A,razlíčen,разнӧй
1515,verschieden::A,razlíčen,dažāds
1516,nah::A,blížnji,матыс
1517,nah::A,blížnji,tuvs
1518,fern::A,dáleč,ылі
1519,fern::A,dáleč,tāls
1520,linker::A,lévi,шуйга
1521,linker::A,lévi,kreisais
1522,rechter::A,désni,веськыд
1523,rechter::A,désni,labais
1524,anderer::A,drúgi,мукӧд
1525,anderer::A,drúgi,otrs
1526,erster::A,pŕvi,медводдза
1527,erster::A,pŕvi,pirmais
1528,zweiter::A,drúgi,мӧд
1529,zweiter::A,drúgi,otrais
1530,dritter::A,trétji,коймӧд
1531,dritter::A,trétji,trešais
1532,letzter::A,poslédnji,бӧръя
1533,letzter::A,poslédnji,beidzamais
1534,allein::ADV,sám,ӧтка
1535,allein::ADV,sám,viens pats
1536,auf einmal::ADV,obênem,ӧтпырйӧ
1537,auf einmal::ADV,obênem,reizē
1538,zusammen::ADV,skúpaj,тшӧтш
1539,zusammen::ADV,skúpaj,kopā
1540,zusammen::ADV,skúpaj,vienviet
1541,lange::ADV,dólgo,дыр
1542,lange::ADV,dólgo,ilgi
1543,plötzlich::ADV,náglo,друг
1544,plötzlich::ADV,náglo,pēkšņi
1545,plötzlich::ADV,nenádoma,друг
1546,plötzlich::ADV,nenádoma,pēkšņi
1547,sofort::ADV,prècej,дзик пыр
1548,sofort::ADV,prècej,tūlīt
1549,später::ADV,poznêje,сэсся
1550,später::ADV,poznêje,vēlāk
1551,jetzt::ADV,zdàj,ӧні
1552,jetzt::ADV,zdàj,tagad
1553,heute::ADV,dánes,талун
1554,heute::ADV,dánes,šodien
1555,morgen::ADV,jútri,аски
1556,morgen::ADV,jútri,rīt
1557,bald::ADV,kmálu,регыд
1558,bald::ADV,kmálu,drīz
