,Concept_ID,mn,eu
791,stumpf::A,мохоо,kamuts
792,schwer::A,хүнд,astun
793,schwer::A,хүнд,pisutsu
794,schön::A,гуа,eder
795,schön::A,сайхан,eder
796,heiß::A,халуун,bero
797,heiß::A,халуун,oso bero
798,warm::A,дулаан,bero
799,kalt::A,хүйтэн,hotz
800,kühl::A,сэрүүн,hotzil
801,frisch::A,эрүүл,fresko
802,frisch::A,эрүүл,hozkirri
803,frisch::A,жихүүн,fresko
804,frisch::A,жихүүн,hozkirri
805,feucht::A,чийгтэй,heze
806,nass::A,нойтон,busti
807,trocken::A,хатсан,siku
808,trocken::A,хатсан,lehor
809,voll::A,дүүрэн,bete
810,leer::A,хоосон,huts
811,offen::A,онгорхой,ireki
812,geschlossen::A,битүү,itxita
813,geschlossen::A,хаалтай,itxita
814,sauber::A,цэвэр,xahu
815,sauber::A,цэвэр,garbi
816,sauber::A,хиргүй,xahu
817,sauber::A,хиргүй,garbi
818,schmutzig::A,бохир,lohi
819,schmutzig::A,бохир,zikin
820,schmutzig::A,хиртэй,lohi
821,schmutzig::A,хиртэй,zikin
822,roh::A,түүхий,gordin
823,reif::A,болсон,umo
824,reif::A,болсон,heldu
825,lecker::A,амттай,goxo
826,süß::A,амттай,goxo
827,süß::A,чихэрлэг,goxo
828,bitter::A,гашуун,karmin
829,bitter::A,гашуун,garratz
830,sauer::A,эсгэлэн,mingots
831,hell::A,гэгээн,argi
832,hell::A,гэрэлтэй,argi
833,dunkel::A,бараан,ilun
834,dunkel::A,харанхуй,ilun
835,schwarz::A,хар,beltz
836,weiß::A,цагаан,zuri
837,rot::A,улаан,gorri
838,gelb::A,шар,hori
839,blau::A,хөх,urdin
840,blau::A,цэнхэр,urdin
841,grün::A,ногоон,berde
842,grün::A,ногоон,musker
843,grau::A,орог,urdin
844,grau::A,орог,urdinabar
845,grau::A,саарал,urdin
846,grau::A,саарал,urdinabar
847,bunt::A,эрээн,koloretsu
848,billig::A,хямд,merke
849,teuer::A,үнэтэй,garesti
850,wertvoll::A,үнэт,baliotsu
851,blind::A,сохор,itsu
852,taub::A,чих хатуу,gor
853,kräftig::A,чийрэг,kementsu
854,stark::A,хүчтэй,bizkor
855,stark::A,хүчтэй,indartsu
856,stark::A,чадалтай,bizkor
857,stark::A,чадалтай,indartsu
858,schwach::A,сул,ahul
859,schwach::A,сул,indargabe
860,fett::A,тарган,gizen
861,fett::A,голигор,gizen
862,schlank::A,голшиг,lerden
863,hübsch::A,сайхан,polit
864,hübsch::A,хөөрхөн,polit
865,böse::A,муу,tzar
866,böse::A,муу,gaizto
867,böse::A,хортой,tzar
868,böse::A,хортой,gaizto
869,dumm::A,тэнэг,lelo
870,dumm::A,тэнэг,pello
871,faul::A,залхуу,nagi
872,faul::A,залхуу,alfer
873,fleißig::A,чармайлтгай,maratz
874,fleißig::A,чармайлтгай,lanzale
875,geizig::A,харамч,zeken
876,geizig::A,харамч,zikoitz
877,klug::A,цэцэн,zuhur
878,geschickt::A,дүйтэй,trebe
879,geschickt::A,дүйтэй,antzetsu
880,lieb::A,хайрт,maite
881,lieb::A,хайрт,laztan
882,lustig::A,цэнгэлтэй,alaitsu
883,sanft::A,наалинхай,eme
884,sanft::A,наалинхай,ezti
885,hungrig::A,өлөн,gose
886,hungrig::A,өлссөн,gose
887,krank::A,өвчтэй,eri
888,krank::A,өвчтэй,gaixo
889,nackt::A,нүцгэн,biluzi
890,traurig::A,гунигт,itun
891,traurig::A,гунигт,betilun
892,lebendig::A,амьд,bizirik
893,lebendig::A,амьтай,bizirik
894,gut::A,сайн,on
895,schlecht::A,муу,txar
896,schlecht::A,өөдгүй,txar
897,richtig::A,зөв,zuzen
898,richtig::A,зүйтэй,zuzen
899,schlimm::A,муухай,larri
900,wahr::A,үнэн,egiazko
901,wahr::A,жинхэнэ,egiazko
902,alt::A,хуучин,zahar
903,neu::A,шинэ,berri
904,ehemalig::A,агсан,lehengo
905,ehemalig::A,байсан,lehengo
906,alt[Lebewesen]::A,өвгөн,adindun
907,alt[Lebewesen]::A,хижээл,adindun
908,jung::A,залуу,gazte
909,arm::A,ядуу,txiro
910,arm::A,ядуу,behartsu
911,reich::A,баян,dirudun
912,reich::A,баялаг,dirudun
913,bekannt::A,танил,ezagun
914,berühmt::A,цуутай,entzun
915,berühmt::A,цуутай,ospetsu
916,berühmt::A,алдартай,entzun
917,berühmt::A,алдартай,ospetsu
918,fremd::A,харь,arrotz
919,fremd::A,гадаад,arrotz
920,verschieden::A,ондоо,ezberdin
921,verschieden::A,ондоо,desberdin
922,verschieden::A,янз янзын,ezberdin
923,verschieden::A,янз янзын,desberdin
924,nah::A,ойрын,hurre
925,nah::A,ойрын,hurbil
926,nah::A,дөтийн,hurre
927,nah::A,дөтийн,hurbil
928,fern::A,холын,urrun
929,linker::A,буруу,ezker
930,rechter::A,баруун,eskuin
931,anderer::A,өөр,beste
932,anderer::A,нөгөө,beste
933,erster::A,нэгдэх,lehen
934,erster::A,нэгдэх,aurren
935,erster::A,нэгдүгээр,lehen
936,erster::A,нэгдүгээр,aurren
937,zweiter::A,хоёрдугаар,bigarren
938,dritter::A,гуравдугаар,hirugarren
939,letzter::A,сүүлийн,azken
940,letzter::A,сүүлийн,hondar
941,allein::ADV,ганцаараа,bakarrik
942,auf einmal::ADV,нэгмөсөн,batera
943,zusammen::ADV,цуг,elkarrekin
944,zusammen::ADV,хамт,elkarrekin
945,lange::ADV,удаан,luzaro
946,plötzlich::ADV,гэнэт,bat-batean
947,sofort::ADV,дороо,berehala
948,später::ADV,дараа,gero
949,jetzt::ADV,өнөө,orain
950,heute::ADV,өнөө,gaur
951,heute::ADV,өнөөдөр,gaur
952,morgen::ADV,маргааш,bihar
953,morgen::ADV,маргаадар,bihar
954,bald::ADV,түргэн,aurki
955,bald::ADV,түргэн,laster
956,bald::ADV,удахгүй,aurki
957,bald::ADV,удахгүй,laster
958,dann::ADV,хожим,ondoren
959,dann::ADV,тэгээд,ondoren
960,gestern::ADV,өчигдөр,atzo
961,einst::ADV,нэг,antzina
962,damals::ADV,тэгэхэд,orduan
963,danach::ADV,тэгээд,gerora
964,danach::ADV,тэгээд,ondoren
965,danach::ADV,дараа нь,gerora
966,danach::ADV,дараа нь,ondoren
967,vorher::ADV,урьд,lehenago
968,zuerst::ADV,анх,aurrena
969,zuerst::ADV,анх,lehenbizi
970,zuerst::ADV,эхлээд,aurrena
971,zuerst::ADV,эхлээд,lehenbizi
972,einmal::ADV,нэг удаа,behin
973,einmal::ADV,нэг удаа,aldi bat
974,manchmal::ADV,хааяа,batzuetan
975,manchmal::ADV,хааяа,zenbaitetan
976,manchmal::ADV,заримдаа,batzuetan
977,manchmal::ADV,заримдаа,zenbaitetan
978,oft::ADV,олонтоо,maiz
979,oft::ADV,олонтоо,askotan
980,immer::ADV,байнга,beti
981,niemals::ADV,хэзээ ч,inoiz ez
982,niemals::ADV,хэзээ ч,sekula ez
983,niemals::ADV,хэдийд ч,inoiz ez
984,niemals::ADV,хэдийд ч,sekula ez
985,hier::ADV,энд,hemen
986,hierhin::ADV,нааш,hona
987,von hier::ADV,эндээс,hemendik
988,von hier::ADV,эндээс,honetatik
989,dort::ADV,тэнд,han
990,dorthin::ADV,тийш,hara
991,geradeaus::ADV,шулуун,artez
992,vorwärts::ADV,урагшаа,aurrera
993,rückwärts::ADV,буцаан,atzera
994,rückwärts::ADV,буцаан,atzerantz
995,rückwärts::ADV,сөөргөө,atzera
996,rückwärts::ADV,сөөргөө,atzerantz
997,zurück::ADV,буцаж,atzera
998,zurück::ADV,гэдрэг,atzera
999,unten::ADV,дор,behean
1000,hinab::ADV,уруу,behera
1001,hinab::ADV,уруу,beherantz
1002,oben::ADV,дээр,goian
1003,hinauf::ADV,өөд,gora
1004,hinauf::ADV,өөд,gorantz
1005,hinauf::ADV,дээш,gora
1006,hinauf::ADV,дээш,gorantz
1007,überall::ADV,хааяагүй,edonon
1008,überall::ADV,энд тэндгүй,edonon
1009,nicht::ADV,эс,ez
1010,nicht::ADV,-гүй,ez
1011,ein wenig::ADV,жаахан,apur bat
1012,ein wenig::ADV,жаахан,pixka bat
1013,kaum::ADV,арай,ozta
1014,kaum::ADV,арай,nekez
1015,kaum::ADV,арай гэж,ozta
1016,kaum::ADV,арай гэж,nekez
1017,sehr::ADV,тун,oso
1018,so::ADV,тэгж,hala
1019,so::ADV,тэгж,honela
1020,so::ADV,ингээд,hala
1021,so::ADV,ингээд,honela
1022,noch::ADV,дахин,oraindik
1023,noch::ADV,дахиад,oraindik
1024,nur::ADV,зөвхөн,bakarrik
1025,nur::ADV,гагцхүү,bakarrik
1026,schon::ADV,нэгэнт,ja
1027,schon::ADV,нэгэнт,jada
1028,wieder::ADV,дахин,berriro
1029,wieder::ADV,дахиад,berriro
1030,vergebens::ADV,хий,alferrik
1031,vor::PRP,өмнө,aurrean
1032,hinter::PRP,ард,ostean
1033,hinter::PRP,ард,gibelean
1034,unter::PRP,доор,pean
1035,unter::PRP,доор,azpian
1036,durch::PRP,дундуур,zehar
1037,neben::PRP,хажууд,ondoan
1038,neben::PRP,хажууд,aldamenean
1039,zwischen::PRP,завсар,artean
1040,zwischen::PRP,хооронд,artean
1041,wegen::PRP,төлөө,-gatik
1042,wegen::PRP,дээрээс,-gatik
1043,dies::PRN,энэ,hau
1044,das::PRN,тэр,hura
1045,alles::PRN,цөм,dena
1046,alles::PRN,бүгд,dena
1047,ich::PRN,би,ni
1048,du::PRN,чи,zu
1049,er::PRN,тэр,bera
1050,er::PRN,тэр хүн,bera
1051,wir::PRN,бид,gu
1052,ihr::PRN,та нар,zuek
1053,sie::PRN,тэд,berak
1054,was::FPRN,юу,zer
1055,wer::FPRN,хэн,nor
1056,wo::FADV,хаа,non
1057,wo::FADV,хаана,non
1058,wohin::FADV,хааш,nora
1059,wohin::FADV,хаана,nora
1060,wie::FADV,яаж,nola
1061,wie::FADV,яаж,zelan
1062,wie::FADV,хэрхэн,nola
1063,wie::FADV,хэрхэн,zelan
1064,warum::FADV,юунд,zeren
1065,warum::FADV,юунд,zergatik
1066,warum::FADV,яагаад,zeren
1067,warum::FADV,яагаад,zergatik
1068,wieviel::FNUM,хэдий,zenbat
1069,wieviel::FNUM,хэд,zenbat
1070,eins::NUM,нэг,bat
1071,zwei::NUM,хоёр,bi
1072,zwei::NUM,хоёр,biga
1073,drei::NUM,гурав,hiru
1074,vier::NUM,дөрөв,lau
1075,fünf::NUM,тав,bost
1076,sechs::NUM,зургаа,sei
1077,sieben::NUM,долоо,zazpi
1078,acht::NUM,найм,zortzi
1079,neun::NUM,ес,bederatzi
1080,zehn::NUM,арав,hamar
1081,elf::NUM,арван нэг,hamaika
1082,zwölf::NUM,арван хоёр,hamabi
1083,zwanzig::NUM,хорь,hogei
1084,dreißig::NUM,гуч,hogeita hamar
1085,vierzig::NUM,дөч,berrogei
1086,fünfzig::NUM,тавь,berrogeita hamar
1087,sechzig::NUM,жар,hirurogei
1088,siebzig::NUM,дал,hirurogeita hamar
1089,achtzig::NUM,ная,laurogei
1090,neunzig::NUM,ер,laurogeita hamar
1091,hundert::NUM,зуу,ehun
1092,tausend::NUM,мянга,mila
1093,und::CNJ,ч,eta
1094,und::CNJ,болон,eta
1095,oder::CNJ,буюу,edo
1096,stehen::V,зогсох,zutik egon
1097,sitzen::V,суух,eserita egon
1098,liegen::V,хэвтэх,etzan
1099,hängen::V,өлгөөтэй байх,eskegita egon
1100,hängen::V,өлгөөтэй байх,zintzilik egon
1101,hängen::V,дүүжлээтэй байх,eskegita egon
1102,hängen::V,дүүжлээтэй байх,zintzilik egon
1103,werden::V,болох,bihurtu
1104,werden::V,болох,bilakatu
1105,passieren::V,тохиох,pasatu
1106,passieren::V,тохиох,gertatu
1107,beginnen::V,эхлэх,hasi
1108,enden::V,дүүрэх,bukatu
1109,wechseln::V,хувирах,aldatu
1110,aufgehen[Sonne]::V,мандах,ilki
1111,aufgehen[Sonne]::V,мандах,sortu
1112,untergehen[Sonne]::V,жаргах,sartu
1113,scheinen[Sonne]::V,гэрэлтэх,eguzkia egon
1114,donnern::V,дуугарах,trumoia jo
1115,wehen::V,салхилах,haizea ibili
1116,wehen::V,хөөрөгдөх,haizea ibili
1117,strömen::V,гүйх,zorrotadaka isuri
1118,strömen::V,урсах,zorrotadaka isuri
1119,fließen::V,урсах,isuri
1120,sich drehen::V,эргэлдэх,biratu
1121,schwanken::V,хэлбэлзэх,zabuka ibili
1122,schwingen::V,ганхах,kulunkatu
1123,schwingen::V,хэлбэлзэх,kulunkatu
1124,fallen::V,унах,erori
1125,brennen::V,шатах,sutan egon
1126,rauchen::V,баагих,kea bota
1127,regnen::V,бороо орно,euria ari izan
1128,gefrieren::V,хөлдөх,izoztu
1129,gefrieren::V,хөлдөх,hormatu
1130,tauen::V,хайлах,gesaldu
1131,schmelzen::V,уярах,urtu
1132,trocknen::V,хатах,idortu
1133,trocknen::V,хатах,lehortu
1134,sieden::V,буцлах,irakin
1135,sieden::V,даргилах,irakin
1136,faulen::V,үжрэх,hirotu
1137,faulen::V,үжрэх,usteldu
1138,faulen::V,өмхийрөх,hirotu
1139,faulen::V,өмхийрөх,usteldu
1140,verfaulen::V,бээх,hirotu
1141,verfaulen::V,бээх,usteldu
1142,verfaulen::V,өгрөх,hirotu
1143,verfaulen::V,өгрөх,usteldu
1144,reißen::V,цуурах,eten
1145,reißen::V,цуурах,tarrat egin
1146,versinken::V,живэх,urperatu
1147,vergehen::V,нөгчих,iragan
1148,vergehen::V,өнгөрөх,iragan
1149,erscheinen::V,гарах,agertu
1150,erscheinen::V,бултайх,agertu
1151,verschwinden::V,далд орох,desagertu
1152,verschwinden::V,алга болох,desagertu
1153,sinken::V,татрах,beheititu
1154,sinken::V,доошлох,beheititu
1155,abnehmen::V,багасах,gutxitu
1156,abnehmen::V,багасах,beheratu
1157,abnehmen::V,хорогдох,gutxitu
1158,abnehmen::V,хорогдох,beheratu
1159,zunehmen::V,ихсэх,gora egin
1160,steigen::V,нэмэгдэх,igo
1161,wachsen::V,өсөх,hazi
1162,wachsen::V,ургах,hazi
1163,glänzen::V,гилгэнэх,distiratu
1164,glänzen::V,гилбэгнэх,distiratu
1165,funkeln::V,гялжах,izarniatu
1166,funkeln::V,гялалзах,izarniatu
1167,lärmen::V,шуугих,zarata atera
1168,läuten::V,цохих,jo
1169,läuten::V,цохих,hots egin
1170,klingeln::V,хонхдох,txirrina jo
1171,klingeln::V,дуугарах,txirrina jo
1172,klirren::V,хангир жингэр хийх,tintin egin
1173,brausen::V,бургилах,marru egin
1174,rauschen::V,сэржигнэх,fir-fir egin
1175,klingen::V,хангинах,soinu egin
1176,bellen::V,хуцах,zaunkatu
1177,heulen::V,улих,ulu egin
1178,heulen::V,улих,uhuri egin
1179,blasen::V,үлзэх,ufa egin
1180,blasen::V,үлзэх,putz egin
1181,pfeifen::V,исгэрэх,txistu egin
1182,schreien::V,хашгирах,oihu egin
1183,schreien::V,хашгирах,garrasi egin
1184,stöhnen::V,ёолох,intziri egin
1185,stöhnen::V,гэнгэнэх,intziri egin
1186,zittern::V,дагжих,ikara egin
1187,zittern::V,дагжих,dar-dar egin
1188,leben::V,амьдрах,bizi izan
1189,geboren werden::V,төрөх,jaio
1190,atmen::V,амьсгалах,hats egin
1191,atmen::V,амьсгалах,arnasa egin
1192,trinken::V,уух,edan
1193,essen::V,идэх,jan
1194,schlucken::V,залгих,irentsi
1195,müde werden::V,ядрах,unatu
1196,müde werden::V,ядрах,nekatu
1197,einschlafen::V,унтчих,lokartu
1198,schlafen::V,унтах,lo egin
1199,aufwachen::V,сэрэх,esnatu
1200,aufwachen::V,сэрэх,atzarri
1201,aufstehen::V,босох,jaiki
1202,sich erholen::V,амрах,atseden egin
1203,krank werden::V,өвдөж эхлэх,gaixotu
1204,krank sein::V,өвдөх,eri izan
1205,krank sein::V,өвдөх,gaixo izan
1206,schmerzen::V,өвдөх,min egin
1207,schmerzen::V,шархирах,min egin
1208,husten::V,ханиах,eztul egin
1209,genesen::V,засрах,osatu
1210,sterben::V,үхэх,hil
1211,sterben::V,үхэх,zendu
1212,sterben::V,нас барах,hil
1213,sterben::V,нас барах,zendu
1214,umkommen::V,үхэх,istripuz hil
1215,sich bewegen::V,хөдлөх,higitu
1216,sich rühren::V,хөдлөх,zirkin egin
1217,sich erheben::V,босох,zutitu
1218,sich erheben::V,босох,altxatu
1219,sich setzen::V,суух,eseri
1220,sich setzen::V,суух,jesarri
1221,hinfallen::V,ойчих,erori
1222,laufen::V,явган явах,ibili
1223,schreiten::V,алхах,oinkatu
1224,spazierengehen::V,зугаалах,paseatu
1225,spazierengehen::V,зугаалах,ostera bat egin
1226,eilen::V,хурдлах,lasterkatu
1227,sich beeilen::V,яарах,lehiatu
1228,sich beeilen::V,шамдах,lehiatu
1229,sausen::V,давхих,ziztu bizian joan
1230,rennen::V,гүйх,lasterka egin
1231,springen::V,харайх,jauzi egin
1232,springen::V,дэвхрэх,jauzi egin
1233,klettern::V,авирах,igo
1234,schaukeln::V,ганхалзах,zabu egin
1235,schaukeln::V,ганхалзах,zanbulu egin
1236,kriechen::V,мөлхөх,narras egin
1237,schwimmen::V,сэлэх,igerikatu
1238,schwimmen::V,сэлэх,igeri egin
1239,tauchen::V,шунгах,murgildu
1240,tauchen::V,шунгах,pulunpatu
1241,rudern::V,сэлүүрдэх,bogatu
1242,rudern::V,сэлүүрдэх,arraun egin
1243,fahren::V,явах,joan
1244,fliegen::V,нисэх,hegaldatu
1245,fliegen::V,нисэх,hegan egin
1246,gehen::V,явах,joan
1247,weggehen::V,явах,alde egin
1248,abfahren::V,одох,abiatu
1249,abfahren::V,хөдлөх,abiatu
1250,anhalten::V,зогсох,geratu
1251,anhalten::V,зогсох,gelditu
1252,hineingehen::V,орох,sartu
1253,eintreten::V,орох,sartu
1254,kommen::V,ирэх,etorri
1255,ankommen::V,хүрэх,heldu
1256,ankommen::V,хүрэх,iritsi
1257,zurückkommen::V,харих,itzuli
1258,zurückkommen::V,буцаж ирэх,itzuli
1259,bleiben::V,үлдэх,gelditu
1260,warten::V,хүлээх,itxaron
1261,warten::V,хүлээх,zain egon
1262,erwarten::V,хүлээх,iguriki
1263,suchen::V,эрэх,bilatu
1264,suchen::V,бэдрэх,bilatu
1265,finden::V,олох,idoro
1266,finden::V,олох,aurkitu
1267,versuchen::V,оролдох,saiatu
1268,versuchen::V,оролдох,ahalegindu
1269,vorbereiten::V,бэлтгэх,gertatu
1270,lieben::V,янаглах,maitatu
1271,lieben::V,янаглах,maite izan
1272,mögen::V,таалах,laket izan
1273,mögen::V,таалах,atsegin izan
1274,lachen::V,инээх,irri egin
1275,lachen::V,инээх,barre egin
1276,rühren::V,сэтгэл уяруулах,hunkitu
1277,weinen::V,уйлах,negar egin
1278,schimpfen::V,хараах,erneguka ari izan
1279,sich ärgern::V,уурлах,ernegatu
1280,sich ärgern::V,уурлах,haserretu
1281,sich fürchten::V,айх,beldur izan
1282,fürchten::V,айх,beldur izan
1283,fliehen::V,зугтах,ihes egin
1284,fliehen::V,гүйж очих,ihes egin
1285,flüchten::V,оргох,ihes egin
1286,sehen::V,үзэх,ikusi
1287,anschauen::V,харах,begietsi
1288,ansehen::V,харах,begiratu
1289,hören::V,дуулах,aditu
1290,zuhören::V,чагнах,entzun
1291,probieren::V,амсаж үзэх,dastatu
1292,riechen::V,үнэрлэх,usnatu
1293,riechen::V,үнэрлэх,usaindu
1294,fühlen::V,мэдрэх,sentitu
1295,scheinen::V,шиг үзэгдэх,iruditu
1296,scheinen::V,шиг үзэгдэх,begitandu
1297,zu sehen sein::V,үзэгдэх,azaldu
1298,zu sehen sein::V,харагдах,azaldu
1299,vernehmen::V,дуулах,aditu
1300,frieren::V,даарах,hotz izan
1301,tun::V,хийх,egin
1302,tun::V,үйлдэх,egin
1303,können::V,болох,ahal izan
1304,wollen::V,хүсэх,nahi izan
1305,anfangen::V,эхлэх,hasi
1306,beenden::V,дуусгах,bukatu
1307,aufhören::V,болих,utzi
1308,aufhören::V,зогсох,utzi
1309,gelingen::V,бүтэх,lortu
1310,geraten::V,илрэх,heldu
1311,öffnen::V,нээх,ireki
1312,öffnen::V,нээх,zabaldu
1313,öffnen::V,тайлах,ireki
1314,öffnen::V,тайлах,zabaldu
1315,schließen::V,хаах,itxi
1316,stellen::V,тавих,ipini
1317,stellen::V,босгох,ipini
1318,setzen::V,суулгах,jesarri
1319,legen::V,хийх,jarri
1320,legen::V,тавих,jarri
1321,berühren::V,шүргэх,ukitu
1322,verbinden::V,залгах,uztartu
1323,bedecken::V,бүрэх,estali
1324,aufhängen::V,өлгөх,eseki
1325,aufhängen::V,өлгөх,eskegi
1326,aufhängen::V,дүүжлэх,eseki
1327,aufhängen::V,дүүжлэх,eskegi
1328,anzünden::V,асаах,piztu
1329,anzünden::V,ноцоох,piztu
1330,aufheben::V,өргөх,jaso
1331,zurücklassen::V,орхих,atzean utzi
1332,zurücklassen::V,үлдээх,atzean utzi
1333,verlieren::V,гээх,galdu
1334,fallen lassen::V,унагах,erortzen utzi
1335,machen::V,хийх,egin
1336,machen::V,гаргах,egin
1337,herstellen::V,бүтээх,ekoiztu
1338,bauen::V,барих,eraiki
1339,reparieren::V,засах,konpondu
1340,reparieren::V,сэлбэх,konpondu
1341,verbessern::V,засах,hobetu
1342,verbessern::V,сайжруулах,hobetu
1343,ändern::V,өөрчлөх,mudatu
1344,graben::V,малтах,aitzurtu
1345,beugen::V,бөгтийлгөх,makurtu
1346,biegen::V,матах,malgutu
1347,biegen::V,матах,makolatu
1348,biegen::V,муруйлгах,malgutu
1349,biegen::V,муруйлгах,makolatu
1350,drehen::V,эргүүлэх,jiratu
1351,wenden::V,эргүүлэх,bihurtu
1352,umdrehen::V,хөрвүүлэх,biratu
1353,umdrehen::V,хөрвүүлэх,alderantzikatu
1354,heben::V,өргөх,jaso
1355,heben::V,өргөх,goratu
1356,hochheben::V,өргөх,goratu
1357,hochheben::V,өргөх,altxatu
1358,ergreifen::V,атгах,oratu
1359,halten::V,барих,eutsi
1360,drücken::V,дарах,sakatu
1361,schieben::V,түлхэх,bultzatu
1362,kratzen::V,хусах,hatz egin
1363,kratzen::V,хусах,hazka egin
1364,kratzen::V,маажих,hatz egin
1365,kratzen::V,маажих,hazka egin
1366,lecken::V,долоох,miaztu
1367,lecken::V,долоох,lamikatu
1368,beißen::V,зуух,hozka egin
1369,beißen::V,зуух,ausiki egin
1370,beißen::V,хазах,hozka egin
1371,beißen::V,хазах,ausiki egin
1372,abreißen::V,таслах,kendu
1373,abschneiden::V,тайрах,moztu
1374,abschneiden::V,тайрах,pikatu
1375,binden::V,боох,lotu
1376,binden::V,боох,estekatu
1377,binden::V,хүлэх,lotu
1378,binden::V,хүлэх,estekatu
1379,stecken::V,шаах,sartu
1380,stecken::V,шигтгэх,sartu
1381,brechen::V,хугалах,apurtu
1382,klopfen::V,цохих,jo
1383,klopfen::V,тогших,jo
1384,hauen::V,дэлдэх,jo
1385,kleben::V,наах,itsatsi
1386,reiben::V,нухах,igurtzi
1387,reiben::V,нидчих,igurtzi
1388,streichen::V,нялах,igurtzi
1389,streichen::V,түрхэх,igurtzi
1390,schleifen::V,билүүдэх,zorroztu
1391,schleifen::V,гуранздах,zorroztu
1392,schneiden::V,огтлох,moztu
1393,rütteln::V,холхнулах,astindu
1394,rütteln::V,холхнулах,inarrosi
1395,schütteln::V,сэгсрэх,astindu
1396,schütteln::V,сэгсрэх,inarrosi
1397,schwenken::V,дэвэх,zabukatu
1398,schwenken::V,даллах,zabukatu
1399,schütten::V,цутгах,isuri
1400,schütten::V,аягалах,isuri
1401,füllen::V,дүүргэх,bete
1402,einwickeln::V,боох,bildu
1403,einwickeln::V,ороох,bildu
1404,tragen::V,авчрах,eroan
1405,tragen::V,авчрах,eraman
1406,schleppen::V,чирэх,narrastu
1407,schleppen::V,чирэх,herrestatu
1408,ziehen::V,татах,tira egin
1409,aufbewahren::V,хадгалах,gorde
1410,werfen::V,хаях,jaurti
1411,werfen::V,хаях,aurtiki
1412,werfen::V,шидэх,jaurti
1413,werfen::V,шидэх,aurtiki
1414,fangen::V,барих,atzeman
1415,packen::V,шүүрэх,heldu
1416,verstecken::V,нуух,ostendu
1417,verstecken::V,нуух,ezkutatu
1418,teilen::V,хуваах,zatitu
1419,schicken::V,илгээх,bidali
1420,schicken::V,явуулах,bidali
1421,bringen::V,авчрах,ekarri
1422,bringen::V,аваачих,ekarri
1423,hinzufügen::V,нэмэх,eratxiki
1424,hinzufügen::V,нэмэх,gaineratu
1425,bekommen::V,хүлээн авах,jaso
1426,erhalten::V,хүлээн авах,jaso
1427,nehmen::V,авах,hartu
1428,wählen::V,сонгох,hautatu
1429,wählen::V,сонгох,aukeratu
1430,auswählen::V,шилэх,hautatu
1431,auswählen::V,шилэх,aukeratu
1432,bewahren::V,гамнах,begiratu
1433,behindern::V,саад хийх,oztopatu
1434,behindern::V,тотгор болох,oztopatu
1435,verderben::V,эвдэх,hondatu
1436,beschädigen::V,гэмтээх,akastu
1437,zerbrechen::V,хагалах,apurtu
1438,zerbrechen::V,хага цохих,apurtu
1439,zerreißen::V,урах,zarratatu
1440,zerstören::V,эвдэх,suntsitu
1441,zerstören::V,сүйтгэх,suntsitu
1442,verbrennen::V,шатаах,erre
1443,verbrennen::V,шатаах,kiskali
1444,geben::V,өгөх,eman
1445,reichen::V,өгөх,luzatu
1446,reichen::V,өгөх,helarazi
1447,reichen::V,дамжуулах,luzatu
1448,reichen::V,дамжуулах,helarazi
1449,schenken::V,бэлэглэх,oparitu
1450,versprechen::V,амлах,agindu
1451,wünschen::V,ерөөх,opatu
1452,wünschen::V,ерөөх,opetsi
1453,loben::V,магтах,laudatu
1454,loben::V,магтах,goraipatu
1455,loben::V,сайшаах,laudatu
1456,loben::V,сайшаах,goraipatu
1457,küssen::V,озох,musu eman
1458,küssen::V,үнсэх,musu eman
1459,wiegen::V,бүүвэйлэх,kulunkatu
1460,zudecken::V,хучих,estali
1461,zudecken::V,бүтээх,estali
1462,wecken::V,сэрээх,esnatu
1463,wecken::V,сэрээх,iratzartu
1464,zeigen::V,үзүүлэх,erakutsi
1465,führen::V,хөтлөх,gidatu
1466,lehren::V,заах,irakatsi
1467,unterrichten::V,сургах,eskolak eman
1468,aufziehen::V,өсгөх,hazi
1469,aufziehen::V,хүмүүжүүлэх,hazi
1470,leiten::V,удирдах,arteztu
1471,antreiben::V,шамдуулах,bulkatu
1472,lassen::V,-уулах,-arazi
1473,einladen::V,залах,gonbidatu
1474,vereinigen::V,нэгтгэх,batu
1475,vereinigen::V,нэгтгэх,bateratu
1476,vereinigen::V,хамтруулах,batu
1477,vereinigen::V,хамтруулах,bateratu
1478,besuchen::V,зочлох,ikustatu
1479,treffen::V,учрах,topatu
1480,treffen::V,дайралдах,topatu
1481,sich versammeln::V,хуралдах,bildu
1482,spielen::V,наадах,jolastu
1483,singen::V,дуулах,abestu
1484,singen::V,дуулах,kantatu
1485,tanzen::V,бүжиглэх,dantzatu
1486,tanzen::V,бүжиглэх,dantzan egin
1487,sich trennen::V,салах,banandu
1488,verlassen::V,хаях,utzietsi
1489,retten::V,гэтэлгэх,salbatu
1490,retten::V,гэтэлгэх,gaizkatu
1491,bewachen::V,сахих,jagon
1492,bewachen::V,сахих,zaindu
1493,schützen::V,хамгаалах,babestu
1494,schützen::V,хамгаалах,gerizatu
1495,verteidigen::V,хамгаалах,aldeztu
1496,sich schlagen::V,зодолдох,elkar jo
1497,sich schlagen::V,зодолдох,elkar borrokatu
1498,schießen::V,харвах,tiro egin
1499,schießen::V,буу буудах,tiro egin
1500,siegen::V,ялах,irabazi
1501,ärgern::V,уурлуулах,ernegatu
