,Concept_ID,es,cv
738,stark::A,fuerte,вирлӗ
739,stark::A,vigoroso,вирлӗ
740,schwach::A,débil,халсӑр
741,fett::A,obeso,самӑр
742,fett::A,obeso,мӑнтӑр
743,schlank::A,esbelto,йӑрӑс
744,schlank::A,esbelto,яштака
745,hübsch::A,mono,хитре
746,hübsch::A,guapo,хитре
747,böse::A,malo,усал
748,dumm::A,tonto,ухмах
749,dumm::A,estúpido,ухмах
750,faul::A,vago,наян
751,faul::A,vago,юлхав
752,faul::A,vago,ӳркенчӗк
753,faul::A,perezoso,наян
754,faul::A,perezoso,юлхав
755,faul::A,perezoso,ӳркенчӗк
756,fleißig::A,aplicado,хастар
757,fleißig::A,diligente,хастар
758,geizig::A,avaro,хытӑ
759,klug::A,sensato,ӑслӑ
760,klug::A,inteligente,ӑслӑ
761,geschickt::A,hábil,ӑста
762,lieb::A,querido,савнӑ
763,lustig::A,alegre,хаваслӑ
764,sanft::A,suave,ачаш
765,hungrig::A,hambriento,выҫӑ
766,krank::A,enfermo,чирлӗ
767,nackt::A,desnudo,ҫара
768,traurig::A,triste,салхуллӑ
769,lebendig::A,vivo,чӗрӗ
770,lebendig::A,viviente,чӗрӗ
771,gut::A,bueno,аван
772,gut::A,bueno,лайӑх
773,schlecht::A,malo,япӑх
774,schlecht::A,malo,начар
775,richtig::A,justo,тӗрӗс
776,richtig::A,correcto,тӗрӗс
777,schlimm::A,malo,йӗрӗнчӗк
778,schlimm::A,grave,йӗрӗнчӗк
779,wahr::A,verídico,чӑн
780,wahr::A,verdadero,чӑн
781,alt::A,viejo,кивӗ
782,neu::A,nuevo,ҫӗнӗ
783,ehemalig::A,antiguo,пулнӑ
784,alt[Lebewesen]::A,viejo,ватӑ
785,jung::A,joven,яш
786,jung::A,joven,ҫамрӑк
787,arm::A,pobre,чухӑн
788,reich::A,rico,пуян
789,bekannt::A,conocido,пӗлӗш
790,berühmt::A,famoso,чаплӑ
791,berühmt::A,célebre,чаплӑ
792,fremd::A,extraño,ют
793,verschieden::A,diverso,расна
794,verschieden::A,distinto,расна
795,verschieden::A,diferente,расна
796,nah::A,cercano,ҫывӑх
797,nah::A,cercano,ҫывӑхри
798,fern::A,lejano,инҫе
799,fern::A,lejano,аякри
800,linker::A,izquierdo,сулахай
801,rechter::A,derecho,сылтӑм
802,anderer::A,otro,урӑх
803,erster::A,primero,пӗрремӗш
804,zweiter::A,segundo,иккӗмӗш
805,dritter::A,tercero,виҫҫӗмӗш
806,letzter::A,último,юлашки
807,allein::ADV,a solo,пӗччен
808,auf einmal::ADV,de una vez,кӗмӗрккен
809,zusammen::ADV,juntos,пӗрле
810,lange::ADV,mucho tiempo,вӑрах
811,plötzlich::ADV,de repente,сасартӑк
812,sofort::ADV,en seguida,тӳрех
813,später::ADV,más tarde,кайран
814,jetzt::ADV,ahora,халь
815,jetzt::ADV,ahora,халӗ
816,heute::ADV,hoy,паян
817,morgen::ADV,mañana,ыран
818,bald::ADV,pronto,халех
819,bald::ADV,pronto,кӗҫех
820,bald::ADV,en breve,халех
821,bald::ADV,en breve,кӗҫех
822,dann::ADV,luego,унтан
823,dann::ADV,entonces,унтан
824,gestern::ADV,ayer,ӗнер
825,einst::ADV,antaño,пӗррехинче
826,damals::ADV,entonces,ун чухне
827,damals::ADV,entonces,апла пулсан
828,danach::ADV,después,унтан
829,vorher::ADV,antes,малтан
830,zuerst::ADV,primero,пирвай
831,einmal::ADV,una vez,пӗррехинче
832,manchmal::ADV,a veces,хӑш чухне
833,oft::ADV,a menudo,тӑтӑш
834,oft::ADV,con frecuencia,тӑтӑш
835,immer::ADV,siempre,ялан
836,niemals::ADV,jamás,нихӑҫан та
837,hier::ADV,aquí,кунта
838,hierhin::ADV,acá,кунта
839,von hier::ADV,desde aquí,кунтан
840,dort::ADV,ahí,унта
841,dort::ADV,ahí,ҫавӑнта
842,dort::ADV,allí,унта
843,dort::ADV,allí,ҫавӑнта
844,dorthin::ADV,allí,унта
845,dorthin::ADV,allí,ҫавӑнта
846,dorthin::ADV,hacia allí,унта
847,dorthin::ADV,hacia allí,ҫавӑнта
848,geradeaus::ADV,todo derecho,тикӗс
849,vorwärts::ADV,adelante,малалла
850,rückwärts::ADV,hacia atrás,хыҫала
851,zurück::ADV,atrás,каялла
852,unten::ADV,abajo,аялта
853,hinab::ADV,hacia abajo,аялта
854,oben::ADV,arriba,ҫӳлте
855,hinauf::ADV,hacia arriba,ҫӳле
856,überall::ADV,por todas partes,таҫта та
857,überall::ADV,por todas partes,пур ҫӗрте те
858,überall::ADV,por todas partes,кирек ӑҫта та
859,nicht::ADV,no,мар
860,ein wenig::ADV,un poco,пӑртак
861,kaum::ADV,apenas,аран
862,sehr::ADV,muy,питӗ
863,sehr::ADV,mucho,питӗ
864,so::ADV,tan,апла
865,noch::ADV,aún,татах
866,noch::ADV,todavía,татах
867,nur::ADV,solamente,ҫех
868,schon::ADV,ya,ӗнтӗ
869,wieder::ADV,de nuevo,каллех
870,vergebens::ADV,en vano,харам
871,vor::PRP,antes de,умӗнче
872,vor::PRP,delante de,умӗнче
873,hinter::PRP,tras,кайра
874,hinter::PRP,detrás de,кайра
875,unter::PRP,bajo,айне
876,unter::PRP,bajo,айӗпе
877,unter::PRP,bajo,айӗнче
878,unter::PRP,bajo,ҫитеспе
879,unter::PRP,debajo de,айне
880,unter::PRP,debajo de,айӗпе
881,unter::PRP,debajo de,айӗнче
882,unter::PRP,debajo de,ҫитеспе
883,durch::PRP,por,витӗр
884,durch::PRP,a través de,витӗр
885,neben::PRP,al lado de,патӗнче
886,zwischen::PRP,entre,хушшинче
887,wegen::PRP,por,пула
888,wegen::PRP,por,пирки
889,wegen::PRP,a causa de,пула
890,wegen::PRP,a causa de,пирки
891,dies::PRN,esto,ку
892,dies::PRN,esto,ҫак
893,das::PRN,eso,ҫав
894,das::PRN,esto,ҫав
895,alles::PRN,todo,пурте
896,alles::PRN,todo,йӑлт
897,ich::PRN,yo,эп
898,du::PRN,tú,эс
899,er::PRN,él,вӑл
900,wir::PRN,nosotros,эпир
901,ihr::PRN,vosotros,эсир
902,sie::PRN,ellos,вӗсем
903,was::FPRN,qué,мӗн
904,was::FPRN,qué,мӗскер
905,was::FPRN,qué,мӗн те пулин
906,wer::FPRN,quién,кам
907,wo::FADV,dónde,ӑҫта
908,wohin::FADV,adónde,ӑҫта
909,wohin::FADV,hacia dónde,ӑҫта
910,wie::FADV,cómo,епле
911,wie::FADV,cómo,мӗнле
912,warum::FADV,por qué,ма
913,warum::FADV,por qué,мӗншӗн
914,wieviel::FNUM,cuánto,миҫе
915,eins::NUM,uno,пӗр
916,eins::NUM,uno,пӗрре
917,zwei::NUM,dos,ик
918,zwei::NUM,dos,икӗ
919,zwei::NUM,dos,иккӗ
920,drei::NUM,tres,виҫ
921,drei::NUM,tres,виҫӗ
922,drei::NUM,tres,виҫҫӗ
923,vier::NUM,cuatro,тӑват
924,fünf::NUM,cinco,пилӗк
925,fünf::NUM,cinco,пиллӗк
926,sechs::NUM,seis,улт
927,sechs::NUM,seis,ултӑ
928,sechs::NUM,seis,улттӑ
929,sieben::NUM,siete,ҫич
930,sieben::NUM,siete,ҫичӗ
931,sieben::NUM,siete,ҫиччӗ
932,acht::NUM,ocho,сакӑр
933,acht::NUM,ocho,саккӑр
934,neun::NUM,nueve,тӑхӑр
935,neun::NUM,nueve,тӑххӑр
936,zehn::NUM,diez,вунӑ
937,zehn::NUM,diez,вуннӑ
938,elf::NUM,once,вун пӗр
939,zwölf::NUM,doce,вун ик
940,zwölf::NUM,doce,вун икӗ
941,zwölf::NUM,doce,вун иккӗ
942,zwanzig::NUM,veinte,ҫирӗм
943,dreißig::NUM,treinta,вӑтӑр
944,vierzig::NUM,cuarenta,хӗрӗх
945,fünfzig::NUM,cincuenta,аллӑ
946,sechzig::NUM,sesenta,утмӑл
947,siebzig::NUM,setenta,ҫитмӗл
948,achtzig::NUM,ochenta,сакӑр вунӑ
949,achtzig::NUM,ochenta,сакӑр вуннӑ
950,neunzig::NUM,noventa,тӑхӑр вун
951,neunzig::NUM,noventa,тӑхӑр вунӑ
952,neunzig::NUM,noventa,тӑхӑр вуннӑ
953,hundert::NUM,cien,ҫӗр
954,hundert::NUM,ciento,ҫӗр
955,tausend::NUM,mil,пин
956,und::CNJ,y,та
957,oder::CNJ,o,е
958,stehen::V,estar de pie,тӑр
959,sitzen::V,estar sentado,лар
960,liegen::V,yacer,вырт
961,liegen::V,estar acostado,вырт
962,hängen::V,pender,усӑнса тӑр
963,hängen::V,pender,ҫакӑнса тӑр
964,werden::V,hacerse,пул
965,passieren::V,suceder,пул
966,beginnen::V,iniciarse,пуҫлан
967,beginnen::V,principiar,пуҫлан
968,enden::V,acabar,пӗт
969,enden::V,acabar,вӗҫлен
970,enden::V,terminar,пӗт
971,enden::V,terminar,вӗҫлен
972,wechseln::V,variar,улшӑн
973,wechseln::V,alternar,улшӑн
974,aufgehen[Sonne]::V,salir,тух
975,untergehen[Sonne]::V,ponerse,анса лар
976,untergehen[Sonne]::V,descender,анса лар
977,scheinen[Sonne]::V,brillar,пӑх
978,donnern::V,tronar,кӗмсӗртет
979,donnern::V,tronar,авӑт
980,wehen::V,soplar,варкӑш
981,strömen::V,afluir,тӑкӑн
982,fließen::V,fluir,юх
983,fließen::V,correr,юх
984,sich drehen::V,girar,ҫаврӑн
985,schwanken::V,vacilar,чӳхен
986,schwingen::V,oscilar,суллан
987,fallen::V,caer,кип
988,fallen::V,caer,тӳр кип
989,fallen::V,caer,татӑлса ан
990,brennen::V,arder,ҫун
991,brennen::V,quemar,ҫун
992,rauchen::V,humear,мӑкӑрлан
993,rauchen::V,humear,тӗтӗм кӑлар
994,rauchen::V,echar humo,мӑкӑрлан
995,rauchen::V,echar humo,тӗтӗм кӑлар
996,regnen::V,llover,ҫумӑр ҫӑвать
997,gefrieren::V,helarse,шӑн
998,tauen::V,deshelarse,ирӗл
999,schmelzen::V,fundirse,ирӗл
1000,schmelzen::V,derretirse,ирӗл
1001,trocknen::V,secarse,тип
1002,sieden::V,hervir,вӗре
1003,faulen::V,pudrirse,ҫӗр
1004,verfaulen::V,pudrirse,ҫӗр
1005,reißen::V,romperse,ҫурӑл
1006,versinken::V,hundirse,пут
1007,vergehen::V,pasar,ирт
1008,erscheinen::V,aparecer,курӑн
1009,erscheinen::V,aparecer,курӑнса кай
1010,verschwinden::V,desaparecer,ҫухал
1011,sinken::V,bajar,чак
1012,abnehmen::V,decrecer,чак
1013,abnehmen::V,disminuir,чак
1014,zunehmen::V,crecer,пысӑклан
1015,zunehmen::V,aumentar,пысӑклан
1016,steigen::V,subir,ҫӗклен
1017,steigen::V,ascender,ҫӗклен
1018,wachsen::V,crecer,ӳс
1019,glänzen::V,brillar,ҫиҫ
1020,glänzen::V,resplandecer,ҫиҫ
1021,funkeln::V,chispear,ялкӑш
1022,funkeln::V,chispear,йӑлтӑртат
1023,lärmen::V,hacer ruido,шавла
1024,läuten::V,sonar,шӑнкӑравла
1025,läuten::V,repicar,шӑнкӑравла
1026,klingeln::V,tocar el timbre,шӑнкӑравла
1027,klirren::V,tintinear,калтлат
1028,klirren::V,tintinear,шӑнкӑлтат
1029,brausen::V,zumbar,ахӑр
1030,rauschen::V,murmurar,вашӑлтат
1031,rauschen::V,murmurar,чашӑлтат
1032,klingen::V,sonar,янӑра
1033,bellen::V,ladrar,вӗр
1034,heulen::V,ulular,ула
1035,blasen::V,soplar,вӗр
1036,pfeifen::V,silbar,шӑхӑр
1037,schreien::V,gritar,кӑшкӑр
1038,stöhnen::V,gemir,йынӑш
1039,zittern::V,temblar,чӗтре
1040,leben::V,vivir,пурӑн
1041,geboren werden::V,nacer,ҫурал
1042,atmen::V,respirar,сывла
1043,trinken::V,beber,ӗҫ
1044,essen::V,comer,ҫи
1045,schlucken::V,tragar,ҫӑт
1046,müde werden::V,cansarse,ӗшен
1047,müde werden::V,fatigarse,ӗшен
1048,einschlafen::V,dormirse,ыйха пут
1049,einschlafen::V,dormirse,ҫывӑрса кай
1050,schlafen::V,dormir,ҫывӑр
1051,aufwachen::V,despertarse,вӑран
1052,aufstehen::V,levantarse,тӑр
1053,sich erholen::V,reposar,кан
1054,sich erholen::V,descansar,кан
1055,krank werden::V,caer enfermo,чирле
1056,krank sein::V,estar enfermo,чирле
1057,schmerzen::V,doler,сур
1058,schmerzen::V,doler,ырат
1059,husten::V,toser,ӳсӗр
1060,genesen::V,convalecer,сывал
1061,genesen::V,convalecer,тӳрлен
1062,genesen::V,restablecerse,сывал
1063,genesen::V,restablecerse,тӳрлен
1064,sterben::V,morir,вил
1065,umkommen::V,perecer,вил
1066,sich bewegen::V,moverse,куҫ
1067,sich rühren::V,rebullir,хускал
1068,sich erheben::V,levantarse,тӑр
1069,sich setzen::V,sentarse,лар
1070,hinfallen::V,caerse,ӳк
1071,laufen::V,andar,ут
1072,schreiten::V,proceder,ут
1073,spazierengehen::V,pasear,уҫӑлса ҫӳре
1074,spazierengehen::V,pasear,уткаласа ҫӳре
1075,spazierengehen::V,pasearse,уҫӑлса ҫӳре
1076,spazierengehen::V,pasearse,уткаласа ҫӳре
1077,eilen::V,correr prisa,васка
1078,eilen::V,correr prisa,хыпалан
1079,sich beeilen::V,darse prisa,васка
1080,sich beeilen::V,darse prisa,хыпалан
1081,sausen::V,correr,ыткӑн
1082,sausen::V,correr,вӗҫтер
1083,rennen::V,correr,чуп
1084,springen::V,saltar,сик
1085,klettern::V,trepar,улӑх
1086,klettern::V,escalar,улӑх
1087,schaukeln::V,bambolearse,йӳрӗн
1088,kriechen::V,reptar,шу
1089,kriechen::V,reptar,упален
1090,kriechen::V,arrastrarse,шу
1091,kriechen::V,arrastrarse,упален
1092,schwimmen::V,nadar,иш
1093,tauchen::V,bucear,чӑм
1094,tauchen::V,sumergirse,чӑм
1095,rudern::V,remar,авӑс
1096,fahren::V,ir,пыр
1097,fliegen::V,volar,вӗҫ
1098,gehen::V,ir,кай
1099,gehen::V,andar,кай
1100,weggehen::V,irse,кай
1101,weggehen::V,marcharse,кай
1102,abfahren::V,salir,тапран
1103,abfahren::V,partir,тапран
1104,anhalten::V,parar,чарӑн
1105,anhalten::V,pararse,чарӑн
1106,hineingehen::V,entrar,кӗр
1107,eintreten::V,entrar,кӗр
1108,kommen::V,venir,кил
1109,ankommen::V,llegar,ҫит
1110,zurückkommen::V,volver,таврӑн
1111,zurückkommen::V,volver,каялла кил
1112,zurückkommen::V,regresar,таврӑн
1113,zurückkommen::V,regresar,каялла кил
1114,bleiben::V,quedarse,юл
1115,warten::V,esperar,кӗт
1116,erwarten::V,esperar,кӗт
1117,suchen::V,buscar,шыра
1118,finden::V,hallar,туп
1119,finden::V,encontrar,туп
1120,versuchen::V,intentar,пикен
1121,vorbereiten::V,preparar,хатӗрле
1122,lieben::V,amar,юрат
1123,lieben::V,querer,юрат
1124,mögen::V,querer,кӑмӑлла
1125,mögen::V,querer,килӗштер
1126,lachen::V,reír,кул
1127,lachen::V,reír,ахӑлтат
1128,rühren::V,conmover,ҫулӑх
1129,weinen::V,llorar,йӗр
1130,weinen::V,llorar,макӑр
1131,schimpfen::V,regañar,вӑрҫ
1132,schimpfen::V,regañar,ятлаҫ
1133,sich ärgern::V,enfadarse,ҫиллен
1134,sich fürchten::V,tener miedo,шиклен
1135,fürchten::V,temer,хӑра
1136,fürchten::V,tener miedo a,хӑра
1137,fliehen::V,huir,тар
1138,flüchten::V,escaparse,чупса тар
1139,sehen::V,ver,кур
1140,anschauen::V,mirar,пӑхса ил
1141,ansehen::V,mirar,пӑх
1142,hören::V,oír,илт
1143,zuhören::V,escuchar,итле
1144,zuhören::V,escuchar,тӑнла
1145,probieren::V,probar,астив
1146,probieren::V,degustar,астив
1147,riechen::V,oler,шӑршла
1148,fühlen::V,sentir,туй
1149,fühlen::V,sentir,сис
1150,scheinen::V,parecer,туйӑн
1151,zu sehen sein::V,poder verse,курӑн
1152,vernehmen::V,oír,пӑл
1153,vernehmen::V,percibir,пӑл
1154,frieren::V,tener frío,йӳтен
1155,tun::V,hacer,ту
1156,können::V,poder,пултар
1157,wollen::V,querer,те
1158,anfangen::V,iniciar,пуҫла
1159,beenden::V,acabar,пӗтер
1160,beenden::V,terminar,пӗтер
1161,aufhören::V,cesar,пӑрах
1162,gelingen::V,salir bien,ӑн
1163,geraten::V,salir,пул
1164,geraten::V,dar resultado,пул
1165,öffnen::V,abrir,уҫ
1166,schließen::V,cerrar,хуп
1167,stellen::V,poner,ларт
1168,stellen::V,poner,тӑрат
1169,stellen::V,colocar,ларт
1170,stellen::V,colocar,тӑрат
1171,setzen::V,poner,ларт
1172,setzen::V,colocar,ларт
1173,legen::V,poner,хур
1174,berühren::V,tocar,перӗн
1175,verbinden::V,unir,сып
1176,verbinden::V,juntar,сып
1177,bedecken::V,tapar,вит
1178,bedecken::V,cubrir,вит
1179,aufhängen::V,colgar,ҫак
1180,anzünden::V,encender,ҫут
1181,aufheben::V,recoger,ҫӗкле
1182,zurücklassen::V,dejar,манса хӑвар
1183,verlieren::V,perder,ҫӗтер
1184,fallen lassen::V,dejar caer,ӳкер
1185,machen::V,hacer,ту
1186,herstellen::V,fabricar,ӑстала
1187,bauen::V,construir,ту
1188,reparieren::V,reparar,юса
1189,verbessern::V,mejorar,лайӑхлат
1190,ändern::V,mudar,улӑштар
1191,ändern::V,modificar,улӑштар
1192,graben::V,cavar,чав
1193,graben::V,cavar,чакала
1194,beugen::V,doblar,кукӑрт
1195,beugen::V,inclinar,кукӑрт
1196,biegen::V,doblar,ав
1197,biegen::V,doblar,кукӑрт
1198,drehen::V,volver,ҫавӑр
1199,drehen::V,hacer girar,ҫавӑр
1200,wenden::V,volver,ӳпӗнтер
1201,umdrehen::V,revolver,ҫавӑр
1202,heben::V,levantar,хӑпарт
1203,hochheben::V,alzar,йӑт
1204,ergreifen::V,coger,тыт
1205,halten::V,tener,тыт
1206,drücken::V,apretar,пус
1207,schieben::V,empujar,тӗк
1208,schieben::V,empujar,тӗрт
1209,kratzen::V,rascar,хыр
1210,lecken::V,lamer,ҫула
1211,beißen::V,morder,ҫырт
1212,beißen::V,morder,хып
1213,abreißen::V,arrancar,тат
1214,abschneiden::V,cortar,кас
1215,binden::V,atar,ҫых
1216,stecken::V,meter,чик
1217,brechen::V,romper,хуҫ
1218,brechen::V,quebrar,хуҫ
1219,klopfen::V,golpear,такка
1220,hauen::V,pegar,шакка
1221,kleben::V,pegar,ҫыпӑҫтар
1222,kleben::V,encolar,ҫыпӑҫтар
1223,reiben::V,frotar,сӑтӑр
1224,streichen::V,untar,сӗр
1225,streichen::V,recubrir,сӗр
1226,schleifen::V,afilar,хӑйра
1227,schneiden::V,cortar,кас
1228,rütteln::V,agitar,лӑка
1229,rütteln::V,agitar,силлентер
1230,schütteln::V,agitar,лӑка
1231,schütteln::V,agitar,силлентер
1232,schütteln::V,sacudir,лӑка
1233,schütteln::V,sacudir,силлентер
1234,schwenken::V,menear,сулла
1235,schütten::V,verter,тултар
1236,füllen::V,llenar,тултар
1237,einwickeln::V,envolver,чӗрке
1238,tragen::V,llevar,ҫӗкле
1239,schleppen::V,arrastrar,сӗтӗр
1240,ziehen::V,tirar,тӑс
1241,aufbewahren::V,conservar,усра
1242,werfen::V,echar,пӑрах
1243,werfen::V,lanzar,пӑрах
1244,fangen::V,coger,тыт
1245,packen::V,agarrar,тыт
1246,verstecken::V,esconder,пытарса хур
1247,teilen::V,partir,уйӑр
1248,teilen::V,partir,пайла
1249,teilen::V,dividir,уйӑр
1250,teilen::V,dividir,пайла
1251,schicken::V,enviar,яр
1252,bringen::V,traer,кӳр
1253,hinzufügen::V,añadir,хуш
1254,bekommen::V,obtener,ил
1255,bekommen::V,obtener,туян
1256,bekommen::V,conseguir,ил
1257,bekommen::V,conseguir,туян
1258,erhalten::V,recibir,ил
1259,erhalten::V,recibir,туян
1260,nehmen::V,tomar,ил
1261,wählen::V,elegir,суйла
1262,auswählen::V,escoger,суйла
1263,auswählen::V,seleccionar,суйла
1264,bewahren::V,guardar,упра
1265,bewahren::V,preservar,упра
1266,behindern::V,estorbar,кансӗрле
1267,behindern::V,estorbar,чӑрмантар
1268,behindern::V,obstaculizar,кансӗрле
1269,behindern::V,obstaculizar,чӑрмантар
1270,verderben::V,estropear,пӑс
1271,beschädigen::V,deteriorar,пӑс
1272,zerbrechen::V,romper,ват
1273,zerbrechen::V,romper,ҫӗмӗр
1274,zerbrechen::V,quebrar,ват
1275,zerbrechen::V,quebrar,ҫӗмӗр
1276,zerreißen::V,desgarrar,ҫур
1277,zerreißen::V,despedazar,ҫур
1278,zerstören::V,destruir,иш
1279,zerstören::V,destrozar,иш
1280,verbrennen::V,quemar,ҫунтар
1281,geben::V,dar,пар
1282,reichen::V,pasar,пар
1283,schenken::V,regalar,парнеле
1284,versprechen::V,prometer,тума пул
1285,versprechen::V,prometer,сӑмах пар
1286,wünschen::V,desear,сун
1287,loben::V,alabar,ырла
1288,küssen::V,besar,чуп ту
1289,wiegen::V,mecer,сиктер
1290,wiegen::V,mecer,силле
1291,zudecken::V,tapar,вит
1292,zudecken::V,cubrir,вит
1293,wecken::V,despertar,вӑрат
1294,zeigen::V,mostrar,кӑтарт
1295,führen::V,guiar,илсе пыр
1296,führen::V,guiar,ҫавӑтса пыр
1297,führen::V,conducir,илсе пыр
1298,führen::V,conducir,ҫавӑтса пыр
1299,lehren::V,enseñar,вёрент
1300,lehren::V,instruir,вёрент
1301,unterrichten::V,enseñar,вёрент
1302,aufziehen::V,criar,вӗрент
1303,leiten::V,guiar,тытса пыр
1304,leiten::V,dirigir,тытса пыр
1305,antreiben::V,impeler,васкат
1306,antreiben::V,impulsar,васкат
1307,lassen::V,hacer,пусахла
1308,lassen::V,hacer,хуш
1309,einladen::V,invitar,чӗн
1310,vereinigen::V,unir,пӗрлештер
1311,besuchen::V,visitar,ҫит
1312,besuchen::V,visitar,кӗрсе кур
1313,besuchen::V,ir a ver,ҫит
1314,besuchen::V,ir a ver,кӗрсе кур
1315,treffen::V,encontrar,тӗл пул
1316,sich versammeln::V,reunirse,пуҫтарӑн
1317,sich versammeln::V,congregarse,пуҫтарӑн
1318,spielen::V,jugar,выля
1319,singen::V,cantar,юрла
1320,tanzen::V,bailar,ташла
1321,sich trennen::V,separarse,уйрӑл
1322,verlassen::V,dejar,хӑвар
1323,verlassen::V,abandonar,хӑвар
1324,retten::V,salvar,ҫӑл
1325,bewachen::V,vigilar,хуралла
1326,schützen::V,proteger,сыхла
1327,verteidigen::V,defender,хӳтӗле
1328,sich schlagen::V,batirse,ҫапӑҫ
1329,schießen::V,tirar,пер
1330,schießen::V,disparar,пер
1331,siegen::V,vencer,ҫӗн
1332,siegen::V,vencer,ҫӗнтер
1333,ärgern::V,enojar,тарӑхтар
1334,ärgern::V,enojar,ҫиллентер
1335,ärgern::V,enfadar,тарӑхтар
1336,ärgern::V,enfadar,ҫиллентер
1337,schlagen::V,pegar,ҫап
1338,schlagen::V,golpear,ҫап
1339,treten::V,dar una patada a,тап
1340,stechen::V,pinchar,чик
1341,stoßen::V,empujar,чыш
1342,stehlen::V,robar,вӑрла
1343,stehlen::V,hurtar,вӑрла
1344,stören::V,molestar,кансӗрле
1345,belästigen::V,molestar,аптӑрат
1346,belästigen::V,molestar,хупла
1347,belästigen::V,importunar,аптӑрат
1348,belästigen::V,importunar,хупла
1349,verbergen::V,ocultar,пытар
1350,verbergen::V,esconder,пытар
1351,täuschen::V,engañar,суй
1352,betrügen::V,engañar,ултала
1353,töten::V,matar,вӗлер
1354,wohnen::V,vivir,чуна пар
1355,wohnen::V,vivir,парӑнса тӑр
1356,wohnen::V,habitar,чуна пар
1357,wohnen::V,habitar,парӑнса тӑр
1358,arbeiten::V,trabajar,ӗҫле
1359,sammeln::V,recoger,пух
1360,sammeln::V,coleccionar,пух
1361,pflücken::V,coger,тат
1362,jagen::V,cazar,сунара ҫӳре
1363,fischen::V,pescar,пулӑ тыт
1364,fassen::V,atrapar,тыт
1365,fassen::V,capturar,тыт
1366,hüten::V,guardar,кӗт
1367,treiben::V,aballar,хӑвала
1368,anbinden::V,atar,кӑкар
1369,füttern::V,echar de comer,ҫитер
1370,melken::V,ordeñar,су
1371,hacken::V,picar,вакла
1372,hacken::V,cortar,вакла
1373,gießen::V,regar,шӑвар
1374,reifen::V,madurar,пиҫ
1375,zubereiten::V,preparar,пӗҫер
1376,kochen::V,cocer,пӗҫер
1377,kochen::V,guisar,пӗҫер
1378,backen::V,hornear,пӗҫер
1379,backen::V,cocer al horno,пӗҫер
1380,braten::V,asar,ӑшала
1381,braten::V,freír,ӑшала
1382,umrühren::V,remover,хутӑштар
1383,stricken::V,hacer punto,ҫых
1384,stricken::V,hacer calceta,ҫых
1385,nähen::V,coser,ҫӗле
1386,färben::V,teñir,пӗвет
1387,färben::V,colorear,пӗвет
1388,reinigen::V,limpiar,тасат
1389,waschen::V,lavar,ҫу
1390,abwischen::V,fregar,шӑл
1391,abwischen::V,limpiar,шӑл
1392,spülen::V,aclarar,чӳхе
1393,spülen::V,enjuagar,чӳхе
1394,fegen::V,barrer,шӑл
1395,fegen::V,pasar la escoba,шӑл
1396,kehren::V,barrer,шӑл
1397,baden::V,bañarse,шыва кӗр
1398,sich waschen::V,lavarse,ҫӑвӑн
1399,ausziehen::V,quitar,салан
1400,ausziehen::V,quitarse,салан
1401,anziehen::V,ponerse,тӑхӑн
1402,sich anziehen::V,vestirse,тӑхӑн
1403,kämmen::V,peinar,тура
1404,schmücken::V,adornar,илемлет
1405,sagen::V,decir,те
1406,sprechen::V,hablar,кала
1407,reden::V,hablar,сӑмахла
1408,reden::V,hablar,калаҫ
1409,reden::V,conversar,сӑмахла
1410,reden::V,conversar,калаҫ
1411,sich unterhalten::V,charlar,пупле
1412,sich unterhalten::V,conversar,пупле
1413,fragen::V,preguntar,ыйт
1414,bitten::V,rogar,ыйт
1415,erzählen::V,contar,каласа пар
1416,mitteilen::V,comunicar,пӗлтер
1417,mitteilen::V,comunicar,хыпарла
1418,mitteilen::V,participar,пӗлтер
1419,mitteilen::V,participar,хыпарла
1420,nennen::V,llamar,те
1421,nennen::V,llamar,чӗн
1422,nennen::V,nombrar,те
1423,nennen::V,nombrar,чӗн
1424,rufen::V,llamar,чӗн
1425,prahlen::V,jactarse,мухтан
1426,prahlen::V,jactarse,вӗҫкӗнлен
1427,übersetzen::V,traducir,куҫар
1428,denken::V,pensar,шухӑшла
1429,glauben::V,creer,ӗнен
1430,bemerken::V,notar,асӑрха
1431,erkennen::V,reconocer,палла
1432,begreifen::V,concebir,ӑнлан
1433,verstehen::V,entender,пӗл
1434,verstehen::V,comprender,пӗл
1435,lernen::V,aprender,вӗрен
1436,wissen::V,saber,пӗл
1437,wissen::V,saber,ӑнкар
1438,sich erinnern an::V,recordar,аса ил
1439,sich erinnern an::V,acordarse de,аса ил
1440,vergessen::V,olvidar,ман
1441,vergessen::V,olvidar,манса кай
1442,messen::V,medir,виҫ
1443,zählen::V,contar,шутла
1444,rechnen::V,contar,шутла
1445,rechnen::V,calcular,шутла
1446,lesen::V,leer,вула
1447,malen::V,pintar,ӳкер
1448,zeichnen::V,dibujar,ӳкер
1449,schreiben::V,escribir,ҫыр
1450,besitzen::V,poseer,тыт
1451,kaufen::V,comprar,ил
1452,kaufen::V,comprar,туян
1453,verkaufen::V,vender,сут
1454,bezahlen::V,pagar,тӳле
1455,zahlen::V,pagar,тӳле
1456,beherrschen::V,dominar,тыт
1457,ertragen::V,soportar,тӳс
