,Concept_ID,tr,fi
1442,denken::V,düşünmek,miettiä
1443,denken::V,düşünmek,ajatella
1444,glauben::V,inanmak,uskoa
1445,glauben::V,zannetmek,uskoa
1446,bemerken::V,farkına varmak,huomata
1447,erkennen::V,tanımak,tunnistaa
1448,begreifen::V,anlamak,ymmärtää
1449,begreifen::V,kavramak,ymmärtää
1450,verstehen::V,duymak,ymmärtää
1451,verstehen::V,anlamak,ymmärtää
1452,lernen::V,öğrenmek,oppia
1453,wissen::V,bilmek,tietää
1454,sich erinnern an::V,hatırlamak,muistaa
1455,vergessen::V,unutmak,unohtaa
1456,messen::V,ölçmek,mitata
1457,zählen::V,saymak,laskea
1458,rechnen::V,hesap etmek,laskea
1459,lesen::V,okumak,lukea
1460,malen::V,resmini yapmak,maalata
1461,zeichnen::V,çizmek,piirtää
1462,zeichnen::V,çizmek,piirustaa
1463,schreiben::V,yazmak,kirjoittaa
1464,besitzen::V,haiz olmak,omistaa
1465,besitzen::V,sahip olmak,omistaa
1466,kaufen::V,almak,ostaa
1467,verkaufen::V,satmak,myydä
1468,bezahlen::V,ödemek,maksaa
1469,zahlen::V,ödemek,maksaa
1470,beherrschen::V,hâkim olmak,hallita
1471,ertragen::V,dayanmak,kestää
1472,ertragen::V,katlanmak,kestää
