,Concept_ID,eu,tt
817,fern::A,urrun,ерак
818,linker::A,ezker,сул
819,rechter::A,eskuin,уң
820,anderer::A,beste,бүтән
821,erster::A,lehen,беренче
822,erster::A,aurren,беренче
823,zweiter::A,bigarren,икенче
824,dritter::A,hirugarren,өченче
825,letzter::A,azken,ахыргы
826,letzter::A,hondar,ахыргы
827,allein::ADV,bakarrik,ялгыз
828,auf einmal::ADV,batera,бердән
829,zusammen::ADV,elkarrekin,бергә
830,lange::ADV,luzaro,озак
831,plötzlich::ADV,bat-batean,искәрмәстән
832,sofort::ADV,berehala,хәзер
833,später::ADV,gero,соңрак
834,jetzt::ADV,orain,хәзер
835,heute::ADV,gaur,бүген
836,morgen::ADV,bihar,иртәгә
837,bald::ADV,aurki,тиздән
838,bald::ADV,laster,тиздән
839,dann::ADV,ondoren,аннары
840,gestern::ADV,atzo,кичә
841,einst::ADV,antzina,берчак
842,damals::ADV,orduan,ул вакытта
843,damals::ADV,orduan,ул чакта
844,danach::ADV,gerora,да
845,danach::ADV,ondoren,да
846,vorher::ADV,lehenago,элек
847,zuerst::ADV,aurrena,башта
848,zuerst::ADV,lehenbizi,башта
849,einmal::ADV,behin,бер
850,einmal::ADV,behin,бер мәртәбә
851,einmal::ADV,aldi bat,бер
852,einmal::ADV,aldi bat,бер мәртәбә
853,manchmal::ADV,batzuetan,кайчакта
854,manchmal::ADV,zenbaitetan,кайчакта
855,oft::ADV,maiz,еш
856,oft::ADV,askotan,еш
857,immer::ADV,beti,һәркайчан
858,niemals::ADV,inoiz ez,hичбер вакыт
859,niemals::ADV,sekula ez,hичбер вакыт
860,hier::ADV,hemen,монда
861,hier::ADV,hemen,биредә
862,hierhin::ADV,hona,монда
863,von hier::ADV,hemendik,моннан
864,von hier::ADV,honetatik,моннан
865,dort::ADV,han,анда
866,dorthin::ADV,hara,тегеләй
867,geradeaus::ADV,artez,турыдан-туры
868,vorwärts::ADV,aurrera,алга
869,rückwärts::ADV,atzera,кире
870,rückwärts::ADV,atzerantz,кире
871,zurück::ADV,atzera,кире
872,unten::ADV,behean,түбәндә
873,hinab::ADV,behera,аска
874,hinab::ADV,beherantz,аска
875,oben::ADV,goian,өстә
876,oben::ADV,goian,югарыда
877,hinauf::ADV,gora,өскә
878,hinauf::ADV,gorantz,өскә
879,überall::ADV,edonon,hәркайда
880,nicht::ADV,ez,түгел
881,ein wenig::ADV,apur bat,бераз
882,ein wenig::ADV,pixka bat,бераз
883,kaum::ADV,ozta,көчкә
884,kaum::ADV,nekez,көчкә
885,sehr::ADV,oso,бик
886,so::ADV,hala,алай
887,so::ADV,honela,алай
888,noch::ADV,oraindik,янә
889,noch::ADV,oraindik,тагын
890,nur::ADV,bakarrik,фәкать
891,schon::ADV,ja,инде
892,schon::ADV,jada,инде
893,wieder::ADV,berriro,янә
894,wieder::ADV,berriro,тагын
895,vergebens::ADV,alferrik,юкка
896,vor::PRP,aurrean,алдыннан
897,hinter::PRP,ostean,арттан
898,hinter::PRP,gibelean,арттан
899,unter::PRP,pean,астында
900,unter::PRP,azpian,астында
901,durch::PRP,zehar,аша
902,neben::PRP,ondoan,тирәсендә
903,neben::PRP,aldamenean,тирәсендә
904,zwischen::PRP,artean,арасында
905,wegen::PRP,-gatik,сәбәпле
906,dies::PRN,hau,бу
907,das::PRN,hura,ул
908,alles::PRN,dena,һәммә
909,ich::PRN,ni,мин
910,du::PRN,zu,син
911,er::PRN,bera,ул
912,wir::PRN,gu,без
913,ihr::PRN,zuek,сез
914,sie::PRN,berak,ул
915,was::FPRN,zer,ни
916,was::FPRN,zer,нәрсә
917,wer::FPRN,nor,кем
918,wo::FADV,non,кайда
919,wohin::FADV,nora,кая
920,wie::FADV,nola,ничек
921,wie::FADV,zelan,ничек
922,warum::FADV,zeren,нигә
923,warum::FADV,zergatik,нигә
924,wieviel::FNUM,zenbat,ничә
925,eins::NUM,bat,бер
926,zwei::NUM,bi,ике
927,zwei::NUM,biga,ике
928,drei::NUM,hiru,өч
929,vier::NUM,lau,дүрт
930,fünf::NUM,bost,биш
931,sechs::NUM,sei,алты
932,sieben::NUM,zazpi,җиде
933,acht::NUM,zortzi,сигез
934,neun::NUM,bederatzi,тугыз
935,zehn::NUM,hamar,ун
936,elf::NUM,hamaika,унбер
937,zwölf::NUM,hamabi,унике
938,zwanzig::NUM,hogei,егерме
939,dreißig::NUM,hogeita hamar,утыз
940,vierzig::NUM,berrogei,кырык
941,fünfzig::NUM,berrogeita hamar,илле
942,sechzig::NUM,hirurogei,алтмыш
943,siebzig::NUM,hirurogeita hamar,җитмеш
944,achtzig::NUM,laurogei,сиксән
945,neunzig::NUM,laurogeita hamar,туксан
946,hundert::NUM,ehun,йөз
947,tausend::NUM,mila,мең
948,und::CNJ,eta,вә
949,oder::CNJ,edo,яки
950,oder::CNJ,edo,яисә
951,stehen::V,zutik egon,тору
952,sitzen::V,eserita egon,утыру
953,liegen::V,etzan,яту
954,hängen::V,eskegita egon,эленү
955,hängen::V,zintzilik egon,эленү
956,werden::V,bihurtu,булу
957,werden::V,bilakatu,булу
958,passieren::V,pasatu,булу
959,passieren::V,gertatu,булу
960,beginnen::V,hasi,башлану
961,enden::V,bukatu,бетү
962,wechseln::V,aldatu,үзгәртү
963,aufgehen[Sonne]::V,ilki,чыгу
964,aufgehen[Sonne]::V,sortu,чыгу
965,untergehen[Sonne]::V,sartu,бату
966,scheinen[Sonne]::V,eguzkia egon,яктырту
967,donnern::V,trumoia jo,күкрәү
968,wehen::V,haizea ibili,исү
969,strömen::V,zorrotadaka isuri,агу
970,fließen::V,isuri,агу
971,sich drehen::V,biratu,бөтерелү
972,schwanken::V,zabuka ibili,икеләнү
973,schwingen::V,kulunkatu,тирбәлү
974,fallen::V,erori,егылу
975,brennen::V,sutan egon,яну
976,rauchen::V,kea bota,төтәү
977,rauchen::V,kea bota,төтенләү
978,regnen::V,euria ari izan,яву
979,gefrieren::V,izoztu,кату
980,gefrieren::V,hormatu,кату
981,tauen::V,gesaldu,эрү
982,tauen::V,gesaldu,эретү
983,schmelzen::V,urtu,эрү
984,schmelzen::V,urtu,эретү
985,trocknen::V,idortu,кибү
986,trocknen::V,lehortu,кибү
987,sieden::V,irakin,ургылу
988,faulen::V,hirotu,черү
989,faulen::V,usteldu,черү
990,verfaulen::V,hirotu,черү
991,verfaulen::V,usteldu,черү
992,reißen::V,eten,өзелү
993,reißen::V,tarrat egin,өзелү
994,versinken::V,urperatu,бату
995,vergehen::V,iragan,авышу
996,erscheinen::V,agertu,пәйда булу
997,verschwinden::V,desagertu,югалу
998,verschwinden::V,desagertu,юк булу
999,sinken::V,beheititu,кимү
1000,sinken::V,beheititu,кайту
1001,abnehmen::V,gutxitu,азаю
1002,abnehmen::V,beheratu,азаю
1003,zunehmen::V,gora egin,арту
1004,zunehmen::V,gora egin,күбәю
1005,zunehmen::V,gora egin,ишәю
1006,steigen::V,igo,үсү
1007,wachsen::V,hazi,үсү
1008,glänzen::V,distiratu,ялкылдау
1009,funkeln::V,izarniatu,ялтырау
1010,lärmen::V,zarata atera,шаулау
1011,läuten::V,jo,шалтырату
1012,läuten::V,hots egin,шалтырату
1013,klingeln::V,txirrina jo,шалтырату
1014,klirren::V,tintin egin,чылтырау
1015,brausen::V,marru egin,давыллау
1016,brausen::V,marru egin,дулау
1017,rauschen::V,fir-fir egin,кыштырдау
1018,klingen::V,soinu egin,ишетелү
1019,bellen::V,zaunkatu,өрү
1020,heulen::V,ulu egin,улау
1021,heulen::V,uhuri egin,улау
1022,blasen::V,ufa egin,өрү
1023,blasen::V,putz egin,өрү
1024,pfeifen::V,txistu egin,сызгырту
1025,schreien::V,oihu egin,кычкыру
1026,schreien::V,garrasi egin,кычкыру
1027,stöhnen::V,intziri egin,ыңгырашу
1028,zittern::V,ikara egin,калтырау
1029,zittern::V,ikara egin,калтырану
1030,zittern::V,dar-dar egin,калтырау
1031,zittern::V,dar-dar egin,калтырану
1032,leben::V,bizi izan,яшәү
1033,leben::V,bizi izan,гомер итү
1034,geboren werden::V,jaio,туу
1035,atmen::V,hats egin,сулау
1036,atmen::V,arnasa egin,сулау
1037,trinken::V,edan,эчү
1038,essen::V,jan,ашау
1039,schlucken::V,irentsi,йоту
1040,müde werden::V,unatu,ялыгу
1041,müde werden::V,unatu,йөгенү
1042,müde werden::V,nekatu,ялыгу
1043,müde werden::V,nekatu,йөгенү
1044,einschlafen::V,lokartu,йокыга китү
1045,schlafen::V,lo egin,йоклау
1046,aufwachen::V,esnatu,уяну
1047,aufwachen::V,atzarri,уяну
1048,aufstehen::V,jaiki,тору
1049,sich erholen::V,atseden egin,ял алу
1050,sich erholen::V,atseden egin,истирахәт итү
1051,krank werden::V,gaixotu,чирләү
1052,krank sein::V,eri izan,чирләү
1053,krank sein::V,gaixo izan,чирләү
1054,schmerzen::V,min egin,авырту
1055,husten::V,eztul egin,ютәлләү
1056,genesen::V,osatu,савыгу
1057,genesen::V,osatu,сәламәтләнү
1058,sterben::V,hil,үлү
1059,sterben::V,hil,дөнья кую
1060,sterben::V,hil,вафат булу
1061,sterben::V,zendu,үлү
1062,sterben::V,zendu,дөнья кую
1063,sterben::V,zendu,вафат булу
1064,umkommen::V,istripuz hil,үлү
1065,sich bewegen::V,higitu,йөрү
1066,sich rühren::V,zirkin egin,кыймылдау
1067,sich erheben::V,zutitu,басу
1068,sich erheben::V,altxatu,басу
1069,sich setzen::V,eseri,утыру
1070,sich setzen::V,jesarri,утыру
1071,hinfallen::V,erori,егылу
1072,laufen::V,ibili,җәяүләү
1073,schreiten::V,oinkatu,атлау
1074,spazierengehen::V,paseatu,йөрү
1075,spazierengehen::V,paseatu,йөргенү
1076,spazierengehen::V,ostera bat egin,йөрү
1077,spazierengehen::V,ostera bat egin,йөргенү
1078,eilen::V,lasterkatu,ашыгу
1079,sich beeilen::V,lehiatu,ашыгу
1080,sich beeilen::V,lehiatu,кызулау
1081,sausen::V,ziztu bizian joan,җилдерү
1082,rennen::V,lasterka egin,йөгерү
1083,springen::V,jauzi egin,сикерү
1084,klettern::V,igo,үрмәләү
1085,schaukeln::V,zabu egin,атыну
1086,schaukeln::V,zanbulu egin,атыну
1087,kriechen::V,narras egin,шуышу
1088,kriechen::V,narras egin,үрмәләү
1089,schwimmen::V,igerikatu,йөзү
1090,schwimmen::V,igeri egin,йөзү
1091,tauchen::V,murgildu,чуму
1092,tauchen::V,pulunpatu,чуму
1093,rudern::V,bogatu,ишү
1094,rudern::V,arraun egin,ишү
1095,fahren::V,joan,бару
1096,fliegen::V,hegaldatu,очу
1097,fliegen::V,hegan egin,очу
1098,gehen::V,joan,йөрү
1099,weggehen::V,alde egin,китү
1100,abfahren::V,abiatu,кузгалу
1101,anhalten::V,geratu,тукталу
1102,anhalten::V,gelditu,тукталу
1103,hineingehen::V,sartu,инү
1104,eintreten::V,sartu,инү
1105,kommen::V,etorri,килү
1106,ankommen::V,heldu,бару
1107,ankommen::V,iritsi,бару
1108,zurückkommen::V,itzuli,кире кайту
1109,bleiben::V,gelditu,калу
1110,warten::V,itxaron,көтү
1111,warten::V,zain egon,көтү
1112,erwarten::V,iguriki,көтү
1113,suchen::V,bilatu,эзләү
1114,finden::V,idoro,табу
1115,finden::V,aurkitu,табу
1116,versuchen::V,saiatu,маташу
1117,versuchen::V,ahalegindu,маташу
1118,vorbereiten::V,gertatu,хәзерләү
1119,lieben::V,maitatu,сөю
1120,lieben::V,maitatu,ярату
1121,lieben::V,maite izan,сөю
1122,lieben::V,maite izan,ярату
1123,mögen::V,laket izan,өнәү
1124,mögen::V,atsegin izan,өнәү
1125,lachen::V,irri egin,көлү
1126,lachen::V,barre egin,көлү
1127,rühren::V,hunkitu,дулкынландыру
1128,weinen::V,negar egin,елау
1129,schimpfen::V,erneguka ari izan,сүгү
1130,schimpfen::V,erneguka ari izan,сүгенү
1131,sich ärgern::V,ernegatu,ачулану
1132,sich ärgern::V,haserretu,ачулану
1133,sich fürchten::V,beldur izan,курку
1134,fürchten::V,beldur izan,калтырау
1135,fürchten::V,beldur izan,калтырану
1136,fliehen::V,ihes egin,арка бирү
1137,flüchten::V,ihes egin,качу
1138,sehen::V,ikusi,күрү
1139,anschauen::V,begietsi,карау
1140,ansehen::V,begiratu,карау
1141,ansehen::V,begiratu,күзәтү
1142,hören::V,aditu,ишетү
1143,zuhören::V,entzun,тыңлау
1144,probieren::V,dastatu,тату
1145,riechen::V,usnatu,иснәү
1146,riechen::V,usaindu,иснәү
1147,fühlen::V,sentitu,тою
1148,fühlen::V,sentitu,сизү
1149,scheinen::V,iruditu,күренү
1150,scheinen::V,begitandu,күренү
1151,zu sehen sein::V,azaldu,күренү
1152,vernehmen::V,aditu,ишетү
1153,frieren::V,hotz izan,өшү
1154,frieren::V,hotz izan,күшегү
1155,tun::V,egin,итү
1156,können::V,ahal izan,алу
1157,wollen::V,nahi izan,теләү
1158,anfangen::V,hasi,керешү
1159,beenden::V,bukatu,бетерү
1160,beenden::V,bukatu,тәмамлау
1161,aufhören::V,utzi,бетү
1162,gelingen::V,lortu,уңу
1163,geraten::V,heldu,сабышу
1164,öffnen::V,ireki,ачу
1165,öffnen::V,zabaldu,ачу
1166,schließen::V,itxi,ябу
1167,stellen::V,ipini,кую
1168,setzen::V,jesarri,утырту
1169,legen::V,jarri,яткыру
1170,berühren::V,ukitu,тию
1171,verbinden::V,uztartu,ялгау
1172,bedecken::V,estali,өрту
1173,bedecken::V,estali,каплау
1174,bedecken::V,estali,томалау
1175,aufhängen::V,eseki,асу
1176,aufhängen::V,eskegi,асу
1177,anzünden::V,piztu,кабызу
1178,aufheben::V,jaso,күтәрү
1179,zurücklassen::V,atzean utzi,калдыру
1180,verlieren::V,galdu,югалту
1181,fallen lassen::V,erortzen utzi,төшерү
1182,machen::V,egin,ясау
1183,machen::V,egin,эшләү
1184,herstellen::V,ekoiztu,ясау
1185,bauen::V,eraiki,кору
1186,reparieren::V,konpondu,төзәтү
1187,verbessern::V,hobetu,яхшырту
1188,ändern::V,mudatu,үзгәртү
1189,graben::V,aitzurtu,казу
1190,beugen::V,makurtu,ию
1191,biegen::V,malgutu,бөгү
1192,biegen::V,makolatu,бөгү
1193,drehen::V,jiratu,бору
1194,drehen::V,jiratu,бөтерү
1195,wenden::V,bihurtu,бору
1196,umdrehen::V,biratu,түнтәрү
1197,umdrehen::V,alderantzikatu,түнтәрү
1198,heben::V,jaso,күтәрү
1199,heben::V,goratu,күтәрү
1200,hochheben::V,goratu,күтәрү
1201,hochheben::V,altxatu,күтәрү
1202,ergreifen::V,oratu,эләктерү
1203,halten::V,eutsi,тоту
1204,drücken::V,sakatu,кысу
1205,schieben::V,bultzatu,кузгату
1206,kratzen::V,hatz egin,тырнау
1207,kratzen::V,hazka egin,тырнау
1208,lecken::V,miaztu,ялау
1209,lecken::V,lamikatu,ялау
1210,beißen::V,hozka egin,тешләү
1211,beißen::V,ausiki egin,тешләү
1212,abreißen::V,kendu,өзү
1213,abschneiden::V,moztu,кыю
1214,abschneiden::V,moztu,кисү
1215,abschneiden::V,pikatu,кыю
1216,abschneiden::V,pikatu,кисү
1217,binden::V,lotu,бәйләү
1218,binden::V,estekatu,бәйләү
1219,stecken::V,sartu,төртү
1220,stecken::V,sartu,тыгу
1221,brechen::V,apurtu,сындыру
1222,klopfen::V,jo,шаку
1223,klopfen::V,jo,шакылдау
1224,hauen::V,jo,кыйнау
1225,kleben::V,itsatsi,ябыштыру
1226,reiben::V,igurtzi,ышку
1227,streichen::V,igurtzi,ягу
1228,schleifen::V,zorroztu,кайрау
1229,schneiden::V,moztu,кисү
1230,rütteln::V,astindu,селкетү
1231,rütteln::V,inarrosi,селкетү
1232,schütteln::V,astindu,селкетү
1233,schütteln::V,inarrosi,селкетү
1234,schwenken::V,zabukatu,болгау
1235,schütten::V,isuri,кою
1236,füllen::V,bete,тутыру
1237,einwickeln::V,bildu,төрү
1238,tragen::V,eroan,ташу
1239,tragen::V,eraman,ташу
1240,schleppen::V,narrastu,сөйрәү
1241,schleppen::V,narrastu,өстерәү
1242,schleppen::V,herrestatu,сөйрәү
1243,schleppen::V,herrestatu,өстерәү
1244,ziehen::V,tira egin,тарту
1245,aufbewahren::V,gorde,саклау
1246,werfen::V,jaurti,ыргыту
1247,werfen::V,aurtiki,ыргыту
1248,fangen::V,atzeman,тоту
1249,packen::V,heldu,эләктерү
1250,verstecken::V,ostendu,яшерү
1251,verstecken::V,ezkutatu,яшерү
1252,teilen::V,zatitu,бүлү
1253,schicken::V,bidali,җибәрү
1254,bringen::V,ekarri,китерү
1255,hinzufügen::V,eratxiki,өстәү
1256,hinzufügen::V,gaineratu,өстәү
1257,bekommen::V,jaso,алу
1258,erhalten::V,jaso,алу
1259,nehmen::V,hartu,алу
1260,wählen::V,hautatu,сайлау
1261,wählen::V,aukeratu,сайлау
1262,auswählen::V,hautatu,сайлау
1263,auswählen::V,aukeratu,сайлау
1264,bewahren::V,begiratu,саклау
1265,behindern::V,oztopatu,комачаулау
1266,verderben::V,hondatu,бозу
1267,beschädigen::V,akastu,бозу
1268,zerbrechen::V,apurtu,вату
1269,zerreißen::V,zarratatu,өзү
1270,zerreißen::V,zarratatu,ерту
1271,zerstören::V,suntsitu,җимерү
1272,verbrennen::V,erre,яндыру
1273,verbrennen::V,erre,көйдерү
1274,verbrennen::V,kiskali,яндыру
1275,verbrennen::V,kiskali,көйдерү
1276,geben::V,eman,бирү
1277,reichen::V,luzatu,тапшыру
1278,reichen::V,helarazi,тапшыру
1279,schenken::V,oparitu,бүләкләү
1280,versprechen::V,agindu,вәгъдә бирү
1281,wünschen::V,opatu,котлау
1282,wünschen::V,opetsi,котлау
1283,loben::V,laudatu,мактау
1284,loben::V,goraipatu,мактау
1285,küssen::V,musu eman,үбү
1286,wiegen::V,kulunkatu,тирбәтү
1287,zudecken::V,estali,ябу
1288,zudecken::V,estali,бөркәү
1289,wecken::V,esnatu,уяту
1290,wecken::V,iratzartu,уяту
1291,zeigen::V,erakutsi,күрсәтү
1292,führen::V,gidatu,йөртү
1293,lehren::V,irakatsi,өйрәтү
1294,unterrichten::V,eskolak eman,укыту
1295,aufziehen::V,hazi,асрау
1296,leiten::V,arteztu,җитәкләү
1297,antreiben::V,bulkatu,куалау
1298,antreiben::V,bulkatu,әйдәләү
1299,antreiben::V,bulkatu,ашыктыру
1300,lassen::V,-arazi,мәҗбүр итү
1301,einladen::V,gonbidatu,чакыру
1302,vereinigen::V,batu,берләштерү
1303,vereinigen::V,bateratu,берләштерү
1304,besuchen::V,ikustatu,керешү
1305,treffen::V,topatu,очрату
1306,sich versammeln::V,bildu,җыелышу
1307,spielen::V,jolastu,уйнау
1308,singen::V,abestu,җырлау
1309,singen::V,kantatu,җырлау
1310,tanzen::V,dantzatu,бию
1311,tanzen::V,dantzan egin,бию
1312,sich trennen::V,banandu,аерылу
1313,sich trennen::V,banandu,ташлашу
1314,verlassen::V,utzietsi,ташлау
1315,verlassen::V,utzietsi,калдыру
1316,retten::V,salbatu,коткару
1317,retten::V,gaizkatu,коткару
1318,bewachen::V,jagon,каравыллау
1319,bewachen::V,zaindu,каравыллау
1320,schützen::V,babestu,ышыклау
1321,schützen::V,gerizatu,ышыклау
1322,verteidigen::V,aldeztu,яклау
1323,verteidigen::V,aldeztu,саклау
1324,sich schlagen::V,elkar jo,сугышу
1325,sich schlagen::V,elkar borrokatu,сугышу
1326,schießen::V,tiro egin,ату
1327,siegen::V,irabazi,җиңү
1328,ärgern::V,ernegatu,ачуландыру
1329,ärgern::V,haserretu,ачуландыру
1330,schlagen::V,jo,ору
1331,schlagen::V,jo,бәрү
1332,schlagen::V,jo,тукмау
1333,schlagen::V,erauntsi,ору
1334,schlagen::V,erauntsi,бәрү
1335,schlagen::V,erauntsi,тукмау
1336,treten::V,zapaldu,тибү
1337,treten::V,ostiaktu,тибү
1338,stechen::V,sastatu,кадау
1339,stoßen::V,bultzatu,этү
1340,stehlen::V,ostu,урлау
1341,stehlen::V,lapurtu,урлау
1342,stören::V,galarazi,комачаулау
1343,belästigen::V,gohaindu,борчу
1344,belästigen::V,gohaindu,билмазалау
1345,belästigen::V,alamena eman,борчу
1346,belästigen::V,alamena eman,билмазалау
1347,verbergen::V,ezkutatu,яшерү
1348,täuschen::V,tronpatu,алдату
1349,täuschen::V,engainatu,алдату
1350,betrügen::V,iruzurtu,хәрәмләшү
1351,töten::V,hil,үтерү
1352,töten::V,heriotza eman,үтерү
1353,wohnen::V,bizi izan,яшәү
1354,arbeiten::V,lan egin,эшләү
1355,arbeiten::V,behar egin,эшләү
1356,sammeln::V,bildu,туплау
1357,sammeln::V,bildumatu,туплау
1358,pflücken::V,batu,өзү
1359,pflücken::V,bildu,өзү
1360,jagen::V,ehizatu,аулау
1361,fischen::V,arrantzatu,балык тоту
1362,fischen::V,arrantza egin,балык тоту
1363,fassen::V,harrapatu,тоту
1364,hüten::V,begiratu,көтү
1365,treiben::V,bultza egin,куалау
1366,anbinden::V,estekatu,бәйләү
1367,füttern::V,bazkatu,туйдыру
1368,melken::V,jetzi,саву
1369,hacken::V,xehatu,чабу
1370,gießen::V,isuri,сугару
1371,reifen::V,heldu,җитешү
1372,reifen::V,zoritu,җитешү
1373,zubereiten::V,prestatu,пешеренү
1374,kochen::V,egosi,пешерү
1375,kochen::V,egosi,кайнату
1376,backen::V,labean egin,пешерү
1377,braten::V,erregosi,куыру
1378,braten::V,erregosi,кыздыру
1379,umrühren::V,eragin,бутау
1380,umrühren::V,eragin,болгату
1381,stricken::V,trikotatu,бәйләү
1382,stricken::V,puntu egin,бәйләү
1383,nähen::V,josi,тегү
1384,färben::V,tindatu,ману
1385,reinigen::V,ikuzi,чистарту
1386,reinigen::V,garbitu,чистарту
1387,waschen::V,xahutu,юу
1388,waschen::V,garbitu,юу
1389,abwischen::V,xukatu,сөртү
1390,spülen::V,irakutzi,чайкау
1391,fegen::V,erraztatu,себерү
1392,kehren::V,isastu,себерү
1393,baden::V,bainatu,коену
1394,baden::V,bainua hartu,коену
1395,sich waschen::V,burua garbitu,юыну
1396,ausziehen::V,erantzi,чишенү
1397,anziehen::V,jantzi,кию
1398,sich anziehen::V,jantzi,киенү
1399,kämmen::V,orraztu,тарау
1400,schmücken::V,apaindu,бизәү
1401,schmücken::V,apaindu,бизәкләү
1402,sagen::V,esan,дию
1403,sagen::V,esan,әйтү
1404,sprechen::V,mintzatu,сөйләү
1405,sprechen::V,mintzatu,сөйләшү
1406,sprechen::V,hitz egin,сөйләү
1407,sprechen::V,hitz egin,сөйләшү
1408,reden::V,hitz egin,сөйләү
1409,sich unterhalten::V,solastu,сөйләшү
1410,sich unterhalten::V,solas egin,сөйләшү
1411,fragen::V,galdetu,сорау
1412,fragen::V,galdetu,сорашу
1413,bitten::V,eskatu,үтенү
1414,bitten::V,galdegin,үтенү
1415,erzählen::V,edestu,сөйләү
1416,erzählen::V,kontatu,сөйләү
1417,mitteilen::V,jakinarazi,белдерү
1418,nennen::V,izena eman,дию
1419,rufen::V,dei egin,дәшү
1420,prahlen::V,harrokerian ibili,мактану
1421,prahlen::V,harrokerian ibili,шапырыну
1422,prahlen::V,ahoberokeriak esan,мактану
1423,prahlen::V,ahoberokeriak esan,шапырыну
1424,übersetzen::V,itzuli,күчерү
1425,denken::V,pentsatu,уйлау
1426,denken::V,gogoeta egin,уйлау
1427,glauben::V,sinetsi,инану
1428,bemerken::V,ohartu,искәрү
1429,bemerken::V,konturatu,искәрү
1430,erkennen::V,ezagutu,тану
1431,erkennen::V,antzeman,тану
1432,begreifen::V,ulertu,аңлау
1433,begreifen::V,ulertu,төшенү
1434,verstehen::V,aditu,аңлау
1435,verstehen::V,aditu,төшенү
1436,lernen::V,ikasi,уку
1437,lernen::V,ikasi,өйрәнү
1438,wissen::V,jakin,белү
1439,sich erinnern an::V,gogoratu,хәтерләү
1440,sich erinnern an::V,gogoan izan,хәтерләү
1441,vergessen::V,ahaztu,оныту
1442,vergessen::V,ahantzi,оныту
1443,messen::V,neurtu,үлчәү
1444,zählen::V,zenbatu,санау
1445,zählen::V,kopuratu,санау
1446,rechnen::V,kalkulatu,исәпләү
1447,lesen::V,irakurri,уку
1448,malen::V,margotu,рәсем ясау
1449,malen::V,margotu,сурәт ясау
1450,malen::V,margotu,сурәтләү
1451,zeichnen::V,marraztu,язу-сызу
1452,zeichnen::V,marraztu,сурәт ясау
1453,schreiben::V,idatzi,язу
1454,besitzen::V,ukan,биләү
1455,besitzen::V,eduki,биләү
1456,kaufen::V,erosi,алу
1457,verkaufen::V,saldu,сату
1458,bezahlen::V,ordaindu,түләү
1459,zahlen::V,ordaindu,түләү
1460,beherrschen::V,menpean izan,ия булу
1461,ertragen::V,jasan,чыдау
1462,ertragen::V,pairatu,чыдау
