,Concept_ID,udm,mhr
727,alt[Lebewesen]::A,пересь,шо́нто
728,jung::A,егит,са́мырык
729,jung::A,пинал,са́мырык
730,arm::A,начар,нужна́
731,arm::A,куанер,нужна́
732,reich::A,узыр,поя́н
733,bekannt::A,тодмо,па́лыме
734,berühmt::A,дано,лӱ́млӧ
735,fremd::A,ят,йот
736,verschieden::A,пӧртэм,тӱ́рлӧ
737,nah::A,матысь,ли́шыл
738,fern::A,кыдёкысь,тора́
739,fern::A,кыдёкысь,мӱ́ндыр
740,linker::A,паллян,шола́
741,rechter::A,бур,пурла́
742,rechter::A,бурпал,пурла́
743,anderer::A,мукет,вес
744,anderer::A,мукет,мо́ло
745,erster::A,нырысетӥез,и́кымше
746,zweiter::A,кыктэтӥез,ко́кымшо
747,dritter::A,кунньметӥез,ку́мшо
748,letzter::A,берло,пыта́ртыш
749,letzter::A,берпум,пыта́ртыш
750,allein::ADV,огназ,шкет
751,auf einmal::ADV,огдыре,икана́ште
752,zusammen::ADV,ӵош,пырля́
753,zusammen::ADV,валче,пырля́
754,lange::ADV,кема,кужу́н
755,plötzlich::ADV,мапламтэ шорысь,кенета́
756,sofort::ADV,али ик,кызыта́к
757,später::ADV,бергес,варара́к
758,später::ADV,берлогес,варара́к
759,jetzt::ADV,али,ы́нде
760,jetzt::ADV,али,кы́зыт
761,jetzt::ADV,табере,ы́нде
762,jetzt::ADV,табере,кы́зыт
763,heute::ADV,туннэ,та́че
764,morgen::ADV,ӵуказе,эрла́
765,bald::ADV,ӝоген,вашке́
766,dann::ADV,берло,вара́
767,gestern::ADV,толон,теҥге́че
768,einst::ADV,огпол,икана́
769,einst::ADV,одӥг пол,икана́
770,damals::ADV,соку,туна́м
771,danach::ADV,собере,вара́
772,vorher::ADV,азьло,о́нчыч
773,vorher::ADV,азьвыл,о́нчыч
774,zuerst::ADV,азьло,онда́к
775,einmal::ADV,огпол,икана́
776,manchmal::ADV,куддыръя,ка́шын
777,manchmal::ADV,куддыръя,кокла́н
778,oft::ADV,ӵем,чӱ́чкыдын
779,immer::ADV,пыр,эре́
780,immer::ADV,пыр,ту́тыш
781,immer::ADV,котьку,эре́
782,immer::ADV,котьку,ту́тыш
783,niemals::ADV,уз ноку,ок нигуна́м
784,hier::ADV,татын,ты́ште
785,hierhin::ADV,татчы,ты́шке
786,hierhin::ADV,татчы,тыш
787,von hier::ADV,татысь,тыше́ч
788,von hier::ADV,татысь,тыве́ч
789,dort::ADV,отӥ,ту́што
790,dort::ADV,отын,ту́што
791,dorthin::ADV,отчы,туш
792,dorthin::ADV,отчы,ту́шко
793,geradeaus::ADV,меӵак,вик
794,vorwärts::ADV,азьлань,о́нчыко
795,rückwärts::ADV,берлань,шеҥге́к
796,zurück::ADV,берен,мӧҥге́ш
797,zurück::ADV,берлань,мӧҥге́ш
798,unten::ADV,улын,ӱ́лнӧ
799,unten::ADV,улын,йыма́лне
800,hinab::ADV,улэ,йыма́к
801,oben::ADV,вылын,кӱ́шнӧ
802,oben::ADV,вылын,ӱмба́лне
803,oben::ADV,вылӥын,кӱ́шнӧ
804,oben::ADV,вылӥын,ӱмба́лне
805,hinauf::ADV,вылэ,кӱ́ш
806,hinauf::ADV,вылэ,кӱ́шкӧ
807,hinauf::ADV,вылӥе,кӱ́ш
808,hinauf::ADV,вылӥе,кӱ́шкӧ
809,hinauf::ADV,выллань,кӱ́ш
810,hinauf::ADV,выллань,кӱ́шкӧ
811,überall::ADV,котькытын,чыла́ вере́
812,überall::ADV,пасьтана,чыла́ вере́
813,nicht::ADV,уз,ок
814,nicht::ADV,уз,о́геш
815,ein wenig::ADV,ичи,изи́ш
816,ein wenig::ADV,ӧжыт,изи́ш
817,ein wenig::ADV,огшап,изи́ш
818,kaum::ADV,муртса,пыкше́
819,sehr::ADV,туж,чот
820,sehr::ADV,лекос,чот
821,so::ADV,озьы,тыге́
822,so::ADV,тазьы,тыге́
823,noch::ADV,на,а́ле
824,nur::ADV,гинэ,гына́
825,schon::ADV,ни,ы́нде
826,schon::ADV,ини,ы́нде
827,wieder::ADV,нош,ада́к
828,wieder::ADV,кайта,ада́к
829,vergebens::ADV,юнме,ара́м
830,vor::PRP,азьын,о́нчыч
831,hinter::PRP,берын,шеҥге́лне
832,hinter::PRP,бӧрсьы,шеҥге́лне
833,unter::PRP,улын,йыма́лне
834,durch::PRP,пыр,вошт
835,durch::PRP,пыртӥ,вошт
836,neben::PRP,бордын,вокте́н
837,zwischen::PRP,вискын,кокла́ште
838,wegen::PRP,сэрен,верч
839,dies::PRN,та,ти́де
840,das::PRN,со,са́де
841,alles::PRN,ваньмыз,чыла́
842,ich::PRN,мон,мый
843,du::PRN,тон,тый
844,er::PRN,со,ту́до
845,wir::PRN,ми,ме
846,ihr::PRN,тӥ,те
847,sie::PRN,соос,ну́но
848,was::FPRN,ма,мо
849,wer::FPRN,кин,кӧ
850,wo::FADV,кытын,куша́н
851,wohin::FADV,кытчы,куш
852,wohin::FADV,кытчы,ку́шко
853,wie::FADV,кызьы,кузе́
854,warum::FADV,малы,мо
855,warum::FADV,малы,мола́н
856,wieviel::FNUM,кӧня,куна́р
857,eins::NUM,одӥг,ик
858,zwei::NUM,кык,ко́кыт
859,drei::NUM,куинь,кум
860,vier::NUM,ньыль,ныл
861,fünf::NUM,вить,вич
862,sechs::NUM,куать,куд
863,sieben::NUM,сизьым,шым
864,acht::NUM,тямыс,канда́ш
865,neun::NUM,укмыс,инде́ш
866,zehn::NUM,дас,лу
867,elf::NUM,дас одӥг,лати́к
868,zwölf::NUM,дас кык,латко́к
869,zwanzig::NUM,кызь,ко́ло
870,dreißig::NUM,куамын,ку́мло
871,vierzig::NUM,ньыльдон,ны́лле
872,fünfzig::NUM,витьтон,ви́тле
873,sechzig::NUM,куатьтон,ку́дло
874,siebzig::NUM,сизьымдон,шы́мле
875,achtzig::NUM,тямыстон,канда́шле
876,neunzig::NUM,укмыстон,инде́шле
877,hundert::NUM,сю,шӱ́дӧ
878,tausend::NUM,сюрс,тӱже́м
879,und::CNJ,и,да
880,und::CNJ,и,ден
881,und::CNJ,но,да
882,und::CNJ,но,ден
883,oder::CNJ,яке,я
884,oder::CNJ,яке,а́ле
885,stehen::V,сылыны,шога́ш
886,sitzen::V,пукыны,шинча́ш
887,liegen::V,кылльыны,кия́ш
888,hängen::V,ошкыса улыны,кеча́ш
889,werden::V,луыны,лия́ш
890,passieren::V,луыны,лия́ш
891,beginnen::V,кутскыны,тӱҥгала́ш
892,enden::V,бырыны,пыта́ш
893,wechseln::V,воштӥськыны,вашталта́ш
894,aufgehen[Sonne]::V,ӝужаны,лекта́ш
895,untergehen[Sonne]::V,пуксьыны,шинча́ш
896,scheinen[Sonne]::V,пиштыны,волгалта́ш
897,scheinen[Sonne]::V,чиляны,волгалта́ш
898,donnern::V,гудыръяны,кӱдырта́ш
899,donnern::V,гудыръяны,сургалта́ш
900,wehen::V,пелляськыны,пуа́ш
901,strömen::V,киськыны,шийалтара́ш
902,strömen::V,исьтӥськыны,шийалтара́ш
903,fließen::V,бызьыны,йога́ш
904,sich drehen::V,берганы,пӧрда́ш
905,schwanken::V,вошъяськыны,лӱҥга́ш
906,schwanken::V,вошъяськыны,тайныла́ш
907,schwingen::V,шонаськыны,рӱпшалта́ш
908,fallen::V,усьыны,воза́ш
909,fallen::V,усьыны,йӧрла́ш
910,brennen::V,ӝуаны,йӱла́ш
911,rauchen::V,ӵындыны,шикша́ш
912,regnen::V,зорыны,йӱра́ш
913,gefrieren::V,кынмыны,кылма́ш
914,gefrieren::V,кынмыны,ияҥа́ш
915,tauen::V,шунаны,шула́ш
916,schmelzen::V,шунаны,лева́ш
917,trocknen::V,куасьмыны,кошка́ш
918,sieden::V,пӧзьыны,шола́ш
919,faulen::V,сисьмыны,шӱя́ш
920,verfaulen::V,сисьмыны,шӱйы́н шуа́ш
921,reißen::V,кеськыны,кӱрла́ш
922,versinken::V,выйыны,пуре́н кая́ш
923,vergehen::V,ортчыны,эрте́н кая́ш
924,erscheinen::V,адскыны,толы́н лекта́ш
925,verschwinden::V,бырыны,йома́ш
926,sinken::V,усьыны,пуча́ш
927,abnehmen::V,синыны,пуча́ш
928,zunehmen::V,йылыны,шукема́ш
929,steigen::V,лӧпкыны,нӧлталта́ш
930,wachsen::V,будыны,кушка́ш
931,glänzen::V,чиляны,йылгыжа́ш
932,glänzen::V,пиштыны,йылгыжа́ш
933,funkeln::V,чилекъяны,чолга́ш
934,lärmen::V,уретыны,рӱшка́ш
935,lärmen::V,ӵашетыны,рӱшка́ш
936,läuten::V,жингыртыны,мура́ш
937,klingeln::V,жингыртыны,йыҥгырта́ш
938,klirren::V,жильккетыны,чылдыртата́ш
939,brausen::V,лекъяськыны,лӱшка́ш
940,rauschen::V,ӵашетыны,лыжга́ш
941,klingen::V,кылӥськыны,йоҥга́ш
942,bellen::V,утыны,опта́ш
943,heulen::V,вузыны,урмыжа́ш
944,blasen::V,пельтыны,пуала́ш
945,pfeifen::V,шуланы,шӱ́шкаш
946,schreien::V,черекъяны,кычкыра́ш
947,schreien::V,кесяськыны,кычкыра́ш
948,stöhnen::V,ӝуштыны,йыҥыса́ш
949,zittern::V,дырекъяны,чытыра́ш
950,zittern::V,куалекъяны,чытыра́ш
951,leben::V,улыны,ила́ш
952,geboren werden::V,вордӥськыны,шоча́ш
953,atmen::V,шоканы,шӱла́ш
954,trinken::V,юыны,йӱа́ш
955,essen::V,сиыны,кочка́ш
956,schlucken::V,ньылыны,нела́ш
957,müde werden::V,жадьыны,ноя́ш
958,einschlafen::V,умме усьыны,мале́н колта́ш
959,schlafen::V,кӧлыны,мала́ш
960,aufwachen::V,сайканы,помыжалта́ш
961,aufstehen::V,султыны,кынела́ш
962,sich erholen::V,шутэтскыны,кана́ш
963,krank werden::V,висьыны,черлане́н воза́ш
964,krank sein::V,висьыны,черлане́н кия́ш
965,schmerzen::V,висьыны,коршта́ш
966,husten::V,кызыны,кокыра́ш
967,genesen::V,юнматскыны,тӱрла́ш
968,genesen::V,юнматскыны,тазаҥа́ш
969,genesen::V,бурмытскылыны,тӱрла́ш
970,genesen::V,бурмытскылыны,тазаҥа́ш
971,sterben::V,кулыны,кола́ш
972,umkommen::V,бырыны,вуй йома́ш
973,sich bewegen::V,вырыны,кошта́ш
974,sich rühren::V,вырӟыны,тарвана́ш
975,sich rühren::V,вырӟылыны,тарвана́ш
976,sich erheben::V,султыны,кынела́ш
977,sich setzen::V,пуксьыны,шинча́ш
978,hinfallen::V,усьыны,йӧрла́ш
979,laufen::V,мыныны,кошта́ш
980,schreiten::V,вамышъяны,ошкыла́ш
981,spazierengehen::V,мыныны,гуля́яш
982,spazierengehen::V,ветлыны,гуля́яш
983,eilen::V,дыртыны,вашка́ш
984,sich beeilen::V,дыртыны,вашкешта́ш
985,sausen::V,туж ӝог мыныны,юлтка́ш
986,rennen::V,бызьылыны,куржтала́ш
987,springen::V,тэтчаны,тӧршта́ш
988,klettern::V,тубаны,кӱза́ш
989,schaukeln::V,лэйканы,лӱҥгалта́ш
990,schaukeln::V,шонаськыны,лӱҥгалта́ш
991,kriechen::V,нюж ветлыны,нушка́ш
992,schwimmen::V,уяны,ия́ш
993,tauchen::V,зумылыны,шуҥгалта́ш
994,rudern::V,полсаны,удыра́ш
995,fahren::V,ветлыны,кудала́ш
996,fliegen::V,лобаны,чоҥешта́ш
997,gehen::V,мыныны,кая́ш
998,weggehen::V,кошкыны,кораҥа́ш
999,abfahren::V,кошкыны,лекта́ш
1000,anhalten::V,дугдыны,чарна́ш
1001,hineingehen::V,пырыны,пура́ш
1002,eintreten::V,пырыны,пура́ш
1003,kommen::V,вуыны,тола́ш
1004,kommen::V,лыктыны,тола́ш
1005,ankommen::V,вуыны,шуа́ш
1006,zurückkommen::V,берытскыны,пӧртыла́ш
1007,bleiben::V,кыльыны,кода́ш
1008,warten::V,витьыны,вуча́ш
1009,erwarten::V,витьыны,вуча́ш
1010,erwarten::V,возьманы,вуча́ш
1011,suchen::V,утчаны,кычала́ш
1012,finden::V,шедьтыны,муа́ш
1013,versuchen::V,турттыны,толаша́ш
1014,vorbereiten::V,дасяны,ямдыла́ш
1015,lieben::V,гажаны,йӧрата́ш
1016,mögen::V,яратыны,йӧрата́ш
1017,lachen::V,серекъяны,воштыла́ш
1018,rühren::V,сюлме йӧтыны,ку́мыл тарвата́ш
1019,weinen::V,бӧрдыны,шорта́ш
1020,schimpfen::V,даллашыны,каргаша́ш
1021,sich ärgern::V,лекъяськыны,сыра́ш
1022,sich fürchten::V,кышканы,лӱда́ш
1023,sich fürchten::V,курданы,лӱда́ш
1024,fürchten::V,курданы,лӱда́ш
1025,fürchten::V,кышканы,лӱда́ш
1026,fliehen::V,пегӟыны,куржа́ш
1027,flüchten::V,пегӟыны,куржа́ш
1028,sehen::V,адӟыны,ужа́ш
1029,anschauen::V,учкыны,онча́ш
1030,ansehen::V,учкыны,эскера́ш
1031,hören::V,кылыны,кола́ш
1032,zuhören::V,кылзыны,колышта́ш
1033,probieren::V,веръяны,тамла́ш
1034,riechen::V,зынъяны,ӱпшынча́ш
1035,fühlen::V,шӧдыны,шижа́ш
1036,scheinen::V,адскыны,чуча́ш
1037,zu sehen sein::V,адӟиськыны,коя́ш
1038,vernehmen::V,кылыны,кола́ш
1039,frieren::V,кынмыны,кылма́ш
1040,tun::V,карыны,ышта́ш
1041,können::V,быгатыны,мошта́ш
1042,wollen::V,потыны,тӱна́ш
1043,anfangen::V,кутскыны,тӱҥала́ш
1044,beenden::V,быдтыны,пытара́ш
1045,beenden::V,быдэстыны,пытара́ш
1046,aufhören::V,дугдыны,чарна́ш
1047,gelingen::V,быгатыны,сай лекта́ш
1048,gelingen::V,луыны,сай лекта́ш
1049,geraten::V,лэсяны,лекта́ш
1050,öffnen::V,усьтыны,поча́ш
1051,schließen::V,пытсаны,петыра́ш
1052,stellen::V,пуктыны,шында́ш
1053,setzen::V,пуктыны,шында́ш
1054,legen::V,поныны,опта́ш
1055,legen::V,поныны,пышта́ш
1056,berühren::V,исаны,тӱка́ш
1057,verbinden::V,герӟаны,пида́ш
1058,bedecken::V,пытсаны,леведа́ш
1059,aufhängen::V,ошыны,сака́ш
1060,anzünden::V,ӝуатыны,чӱкта́ш
1061,aufheben::V,ӝутыны,нӧлтала́ш
1062,zurücklassen::V,кельтыны,кода́ш
1063,verlieren::V,ыштыны,йомдара́ш
1064,fallen lassen::V,уськытыны,воза́ш
1065,machen::V,лэсьтыны,ышта́ш
1066,herstellen::V,лэсьтыны,ямдыла́ш
1067,bauen::V,пуктыны,чоҥа́ш
1068,reparieren::V,тупатыны,ачала́ш
1069,verbessern::V,умоятыны,саемда́ш
1070,ändern::V,воштыны,весемда́ш
1071,graben::V,копаны,кӱнча́ш
1072,beugen::V,губыртыны,пӱгырта́ш
1073,biegen::V,куасаны,лывырта́ш
1074,drehen::V,бергатыны,пӱтыра́ш
1075,wenden::V,берыктыны,ирала́ш
1076,umdrehen::V,берыктыны,савырала́ш
1077,heben::V,ӝутыны,нӧлта́ш
1078,hochheben::V,ӝутъяны,нӧлта́ш
1079,ergreifen::V,кутыны,руалта́ш
1080,ergreifen::V,кырмыны,руалта́ш
1081,halten::V,возьыны,куча́ш
1082,drücken::V,зӥбыны,иша́ш
1083,drücken::V,зӥбыны,темда́ш
1084,drücken::V,пачкатыны,иша́ш
1085,drücken::V,пачкатыны,темда́ш
1086,schieben::V,донганы,шӱкала́ш
1087,kratzen::V,вуштыны,удыра́ш
1088,lecken::V,нюлыны,нула́ш
1089,beißen::V,куртчыны,пура́ш
1090,abreißen::V,ишкалтыны,кӱрла́ш
1091,abschneiden::V,шорыны,пӱчка́ш
1092,abschneiden::V,вандыны,пӱчка́ш
1093,binden::V,керттыны,кылда́ш
1094,stecken::V,мертчытыны,шуралта́ш
1095,brechen::V,тӥяны,тодышта́ш
1096,klopfen::V,йыганы,кыра́ш
1097,klopfen::V,шарккетыны,кыра́ш
1098,hauen::V,жугыны,тӱя́ш
1099,hauen::V,тышканы,тӱя́ш
1100,kleben::V,лякыны,клеитла́ш
1101,reiben::V,зыраны,йыга́ш
1102,reiben::V,зыраны,туржала́ш
1103,reiben::V,вуштыны,йыга́ш
1104,reiben::V,вуштыны,туржала́ш
1105,streichen::V,зыраны,шӱра́ш
1106,schleifen::V,шерыны,шума́ш
1107,schleifen::V,шерыны,яна́ш
1108,schneiden::V,вандыны,пӱчка́ш
1109,rütteln::V,зуркатыны,рӱза́ш
1110,schütteln::V,куалекъятыны,почка́ш
1111,schwenken::V,шонаны,рӱза́ш
1112,schütten::V,лэзьыны,опта́ш
1113,füllen::V,тырмытыны,тема́ш
1114,einwickeln::V,биньыны,вӱдыла́ш
1115,tragen::V,нуыны,нумала́ш
1116,schleppen::V,кыскыны,шӱдыра́ш
1117,ziehen::V,кыскыны,шупша́ш
1118,aufbewahren::V,возьыны,арала́ш
1119,werfen::V,куяны,шуа́ш
1120,werfen::V,куяны,кышка́ш
1121,werfen::V,лэзяны,шуа́ш
1122,werfen::V,лэзяны,кышка́ш
1123,fangen::V,кутыны,куча́ш
1124,packen::V,кутыны,руалта́ш
1125,packen::V,кырмыны,руалта́ш
1126,verstecken::V,ватыны,тоя́ш
1127,teilen::V,люкыны,пӧла́ш
1128,schicken::V,ыстыны,колта́ш
1129,bringen::V,вайыны,конда́ш
1130,hinzufügen::V,ватсаны,ешара́ш
1131,bekommen::V,басьтыны,нала́ш
1132,erhalten::V,басьтыны,нала́ш
1133,nehmen::V,кутыны,нала́ш
1134,nehmen::V,басьтыны,нала́ш
1135,wählen::V,бырйыны,сайла́ш
1136,auswählen::V,бырйыны,таҥгла́ш
1137,bewahren::V,возьыны,сакла́ш
1138,behindern::V,могӟытыны,чаракла́ш
1139,verderben::V,сӧрыны,пужа́ш
1140,beschädigen::V,урод лэсьтыны,пужа́ш
1141,zerbrechen::V,сӧрыны,пудырта́ш
1142,zerreißen::V,кесяны,кӱрла́ш
1143,zerstören::V,куашкатыны,шалата́ш
1144,verbrennen::V,сутыны,йӱлата́ш
1145,geben::V,сётыны,пуа́ш
1146,reichen::V,сётыны,пуа́ш
1147,schenken::V,кузьманы,пӧлекла́ш
1148,versprechen::V,кыл сётыны,сӧра́ш
1149,wünschen::V,сӥзьыны,тылана́ш
1150,loben::V,ушъяны,мокта́ш
1151,küssen::V,чупаны,шупшала́ш
1152,wiegen::V,веттаны,рӱпша́ш
1153,wiegen::V,лэйкатыны,рӱпша́ш
1154,zudecken::V,шобыртыны,леведа́ш
1155,wecken::V,сайкатыны,помыжалтара́ш
1156,zeigen::V,возьматыны,ончыкта́ш
1157,führen::V,нуыны,вӱда́ш
1158,lehren::V,дышетыны,туныкта́ш
1159,unterrichten::V,дышетыны,туныкта́ш
1160,aufziehen::V,будэтыны,орышта́ш
1161,leiten::V,кивалтыны,вӱда́ш
1162,leiten::V,кивалтыны,вуйлата́ш
1163,antreiben::V,дыртытыны,поктыла́ш
1164,lassen::V,-ытыны,-та́ш
1165,einladen::V,ӧтьыны,ӱжа́ш
1166,vereinigen::V,огазеяны,иктешла́ш
1167,besuchen::V,адӟыськыны,то́лын кая́ш
1168,treffen::V,пумитаны,вашлия́ш
1169,sich versammeln::V,люкаськыны,погына́ш
1170,sich versammeln::V,люкаськыны,чумырга́ш
1171,spielen::V,шудыны,мода́ш
1172,singen::V,кырӟаны,мура́ш
1173,tanzen::V,эктыны,кушта́ш
1174,sich trennen::V,люкиськыны,ойырла́ш
1175,verlassen::V,куштыны,кудалта́ш
1176,retten::V,утьыны,утара́ш
1177,bewachen::V,возьманы,орола́ш
1178,schützen::V,утялтыны,арала́ш
1179,verteidigen::V,возьманы,арала́ш
1180,sich schlagen::V,жугиськыны,кредала́ш
1181,schießen::V,ыбылӥськны,лӱя́ш
1182,siegen::V,вормыны,сеҥа́ш
1183,ärgern::V,вожпоттыны,сырыкта́ш
1184,schlagen::V,жуккыны,пера́ш
1185,treten::V,лёганы,тошка́ш
1186,stechen::V,бышкалтыны,кера́ш
1187,stoßen::V,донгыны,шӱкала́ш
1188,stehlen::V,вораны,шолышта́ш
1189,stehlen::V,лушканы,шолышта́ш
1190,stören::V,люкетыны,мешая́ш
1191,belästigen::V,акыльтыны,толаштара́ш
1192,belästigen::V,вукылмыны,толаштара́ш
1193,verbergen::V,ватыны,шылта́ш
1194,täuschen::V,алданы,ондала́ш
1195,betrügen::V,пӧяны,ондала́ш
1196,töten::V,виыны,пушта́ш
1197,wohnen::V,улыны,ила́ш
1198,arbeiten::V,ужаны,пашалана́ш
1199,arbeiten::V,ужаны,паша́м ышта́ш
1200,sammeln::V,бичаны,пога́ш
1201,pflücken::V,ишкыны,кӱра́ш
1202,jagen::V,пӧйшураны,сонарла́ш
1203,fischen::V,чорыганы,кол куча́ш
1204,fassen::V,кутыны,куча́ш
1205,hüten::V,возьманы,кӱта́ш
1206,treiben::V,улляны,покта́ш
1207,anbinden::V,думыны,йолышта́ш
1208,füttern::V,сюдыны,пукша́ш
1209,melken::V,кыскыны,лӱшта́ш
1210,hacken::V,кораны,руа́ш
1211,gießen::V,киськаны,шава́ш
1212,reifen::V,вуыны,кӱа́ш
1213,reifen::V,кисьманы,кӱа́ш
1214,zubereiten::V,лесьтыны,ямдыла́ш
1215,kochen::V,пӧзьтыны,шолта́ш
1216,backen::V,пыжыны,кӱкташ
1217,braten::V,пыжыны,пуштыла́ш
1218,braten::V,пыжыны,жаритла́ш
1219,umrühren::V,сураны,луга́ш
1220,stricken::V,керттыны,пида́ш
1221,nähen::V,вурыны,урга́ш
1222,färben::V,буяны,чиялта́ш
1223,reinigen::V,сузяны,эрыкта́ш
1224,waschen::V,мисьтаськыны,мушка́ш
1225,abwischen::V,ӵушылыны,ӱшта́ш
1226,spülen::V,гылъяны,шӱалта́ш
1227,fegen::V,ӵужыны,ӱшта́ш
1228,kehren::V,ӵужыны,ӱшта́ш
1229,baden::V,пыласькыны,йӱштыла́ш
1230,sich waschen::V,пыласькыны,мушкылта́ш
1231,ausziehen::V,кыльыны,кудаша́ш
1232,anziehen::V,дӥсяны,чия́ш
1233,sich anziehen::V,дӥсьяськыны,чия́ш
1234,kämmen::V,сынаны,шера́ш
1235,schmücken::V,чеберъяны,тӱзата́ш
1236,schmücken::V,чеберъяны,чеверта́ш
1237,sagen::V,шуыны,ойла́ш
1238,sagen::V,шуыны,каласа́ш
1239,sagen::V,вераны,ойла́ш
1240,sagen::V,вераны,каласа́ш
1241,sprechen::V,вераськыны,кутыра́ш
1242,reden::V,вераськыны,мутлана́ш
1243,sich unterhalten::V,вераськыны,кутыра́ш
1244,fragen::V,юаны,йода́ш
1245,bitten::V,курыны,йода́ш
1246,erzählen::V,вераны,ойла́ш
1247,erzählen::V,мадьыны,ойла́ш
1248,mitteilen::V,ивортыны,увертара́ш
1249,nennen::V,шуыны,лӱмда́ш
1250,rufen::V,ӧтьыны,ӱжа́ш
1251,prahlen::V,ушъяськыны,моктана́ш
1252,übersetzen::V,берыктыны,кусара́ш
1253,denken::V,малпаны,шона́ш
1254,glauben::V,оскыны,ӱшана́ш
1255,bemerken::V,адӟыны,шижа́ш
1256,erkennen::V,тодыны,пала́ш
1257,begreifen::V,валаны,ыҥла́ш
1258,verstehen::V,валаны,умыла́ш
1259,lernen::V,дышетскыны,тунема́ш
1260,wissen::V,тодыны,шинча́ш
1261,sich erinnern an::V,тодэ вайыны,шарна́ш
1262,vergessen::V,вунэтыны,монда́ш
1263,messen::V,мертаны,виса́ш
1264,zählen::V,лыдъяны,шотла́ш
1265,rechnen::V,лыдъяны,шотла́ш
1266,lesen::V,лыдӟыны,луда́ш
1267,malen::V,суреданы,сӱретла́ш
1268,zeichnen::V,суреданы,сӱретла́ш
1269,schreiben::V,гожъяны,воза́ш
1270,besitzen::V,луыны,лия́ш
1271,kaufen::V,басьтыны,нала́ш
1272,verkaufen::V,вузаны,ужала́ш
1273,bezahlen::V,тырыны,тӱла́ш
1274,zahlen::V,тырыны,тӱла́ш
1275,beherrschen::V,кузёяськыны,куча́ш
1276,ertragen::V,чиданы,турка́ш
