,Concept_ID,cv,fi
722,sauer::A,йӳҫек,hapan
723,sauer::A,кӑвасак,hapan
724,hell::A,ҫутӑ,kirkas
725,hell::A,ҫутӑ,valoisa
726,dunkel::A,тӗттӗм,pimeä
727,schwarz::A,хура,musta
728,weiß::A,шурӑ,valkea
729,rot::A,хӗрлӗ,punainen
730,gelb::A,сарӑ,keltainen
731,blau::A,кӑвак,sininen
732,grün::A,симӗс,vihreä
733,grün::A,пиҫмен,vihreä
734,grün::A,ӑс пухман,vihreä
735,grau::A,кӑвак,harmaa
736,bunt::A,чӑпар,kirjava
737,billig::A,йӳнӗ,halpa
738,billig::A,йӳнӗ,huokea
739,teuer::A,хаклӑ,kallis
740,wertvoll::A,паха,arvokas
741,blind::A,суккӑр,sokea
742,taub::A,хӑлхасӑр,kuuro
743,kräftig::A,хӑватлӑ,väkevä
744,kräftig::A,хӑватлӑ,voimakas
745,stark::A,вирлӗ,vahva
746,schwach::A,халсӑр,heikko
747,fett::A,самӑр,lihava
748,fett::A,мӑнтӑр,lihava
749,schlank::A,йӑрӑс,hoikka
750,schlank::A,йӑрӑс,solakka
751,schlank::A,яштака,hoikka
752,schlank::A,яштака,solakka
753,hübsch::A,хитре,soma
754,hübsch::A,хитре,sievä
755,böse::A,усал,paha
756,böse::A,усал,häijy
757,dumm::A,ухмах,tyhmä
758,dumm::A,ухмах,typerä
759,faul::A,наян,laiska
760,faul::A,юлхав,laiska
761,faul::A,ӳркенчӗк,laiska
762,fleißig::A,хастар,ahkera
763,geizig::A,хытӑ,saita
764,klug::A,ӑслӑ,älykäs
765,geschickt::A,ӑста,taitava
766,lieb::A,савнӑ,rakas
767,lustig::A,хаваслӑ,hauska
768,lustig::A,хаваслӑ,iloinen
769,sanft::A,ачаш,lauha
770,sanft::A,ачаш,lempeä
771,hungrig::A,выҫӑ,nälkäinen
772,krank::A,чирлӗ,sairas
773,nackt::A,ҫара,alaston
774,traurig::A,салхуллӑ,surullinen
775,traurig::A,салхуллӑ,murheellinen
776,lebendig::A,чӗрӗ,elävä
777,gut::A,аван,hyvä
778,gut::A,лайӑх,hyvä
779,schlecht::A,япӑх,paha
780,schlecht::A,япӑх,huono
781,schlecht::A,начар,paha
782,schlecht::A,начар,huono
783,richtig::A,тӗрӗс,oikea
784,schlimm::A,йӗрӗнчӗк,paha
785,wahr::A,чӑн,tosi
786,alt::A,кивӗ,vanha
787,neu::A,ҫӗнӗ,uusi
788,ehemalig::A,пулнӑ,entinen
789,ehemalig::A,пулнӑ,muinainen
790,alt[Lebewesen]::A,ватӑ,vanha
791,jung::A,яш,nuori
792,jung::A,ҫамрӑк,nuori
793,arm::A,чухӑн,köyhä
794,reich::A,пуян,rikas
795,bekannt::A,пӗлӗш,tuttu
796,bekannt::A,пӗлӗш,tunnettu
797,berühmt::A,чаплӑ,kuuluisa
798,fremd::A,ют,vieras
799,verschieden::A,расна,eri
800,verschieden::A,расна,erilainen
801,nah::A,ҫывӑх,läheinen
802,nah::A,ҫывӑхри,läheinen
803,fern::A,инҫе,etäinen
804,fern::A,аякри,etäinen
805,linker::A,сулахай,vasen
806,rechter::A,сылтӑм,oikea
807,anderer::A,урӑх,muu
808,anderer::A,урӑх,toinen
809,erster::A,пӗрремӗш,ensimmäinen
810,zweiter::A,иккӗмӗш,toinen
811,dritter::A,виҫҫӗмӗш,kolmas
812,letzter::A,юлашки,viimeinen
813,allein::ADV,пӗччен,yksin
814,auf einmal::ADV,кӗмӗрккен,yhdellä kertaa
815,zusammen::ADV,пӗрле,yhdessä
816,lange::ADV,вӑрах,kauan
817,lange::ADV,вӑрах,pitkään
818,plötzlich::ADV,сасартӑк,äkkiä
819,sofort::ADV,тӳрех,heti
820,später::ADV,кайран,myöhemmin
821,jetzt::ADV,халь,nyt
822,jetzt::ADV,халӗ,nyt
823,heute::ADV,паян,tänään
824,morgen::ADV,ыран,huomenna
825,bald::ADV,халех,pian
826,bald::ADV,кӗҫех,pian
827,dann::ADV,унтан,sitten
828,gestern::ADV,ӗнер,eilen
829,einst::ADV,пӗррехинче,aikanaan
830,damals::ADV,ун чухне,silloin
831,damals::ADV,ун чухне,siihen aikaan
832,damals::ADV,апла пулсан,silloin
833,damals::ADV,апла пулсан,siihen aikaan
834,danach::ADV,унтан,sen jälkeen
835,vorher::ADV,малтан,ennen
836,zuerst::ADV,пирвай,ensin
837,zuerst::ADV,пирвай,ensiksi
838,einmal::ADV,пӗррехинче,kerran
839,manchmal::ADV,хӑш чухне,joskus
840,oft::ADV,тӑтӑш,usein
841,immer::ADV,ялан,aina
842,niemals::ADV,нихӑҫан та,ei koskaan
843,hier::ADV,кунта,tässä
844,hier::ADV,кунта,täällä
845,hierhin::ADV,кунта,tähän
846,von hier::ADV,кунтан,tästä
847,von hier::ADV,кунтан,täältä
848,dort::ADV,унта,siinä
849,dort::ADV,унта,siellä
850,dort::ADV,ҫавӑнта,siinä
851,dort::ADV,ҫавӑнта,siellä
852,dorthin::ADV,унта,sinne
853,dorthin::ADV,унта,tuonne
854,dorthin::ADV,ҫавӑнта,sinne
855,dorthin::ADV,ҫавӑнта,tuonne
856,geradeaus::ADV,тикӗс,suoraan
857,vorwärts::ADV,малалла,eteenpäin
858,rückwärts::ADV,хыҫала,taaksepäin
859,zurück::ADV,каялла,takaisin
860,unten::ADV,аялта,alhaalla
861,hinab::ADV,аялта,alas
862,oben::ADV,ҫӳлте,ylhäällä
863,hinauf::ADV,ҫӳле,ylös
864,überall::ADV,таҫта та,kaikkialla
865,überall::ADV,пур ҫӗрте те,kaikkialla
866,überall::ADV,кирек ӑҫта та,kaikkialla
867,nicht::ADV,мар,ei
868,ein wenig::ADV,пӑртак,vähän
869,kaum::ADV,аран,tuskin
870,sehr::ADV,питӗ,kovin
871,sehr::ADV,питӗ,oikein
872,so::ADV,апла,näin
873,noch::ADV,татах,vielä
874,nur::ADV,ҫех,vain
875,nur::ADV,ҫех,ainoastaan
876,schon::ADV,ӗнтӗ,jo
877,wieder::ADV,каллех,taas
878,wieder::ADV,каллех,jälleen
879,vergebens::ADV,харам,turhaan
880,vor::PRP,умӗнче,edessä
881,hinter::PRP,кайра,takana
882,unter::PRP,айне,alla
883,unter::PRP,айӗпе,alla
884,unter::PRP,айӗнче,alla
885,unter::PRP,ҫитеспе,alla
886,durch::PRP,витӗр,läpi
887,durch::PRP,витӗр,kautta
888,neben::PRP,патӗнче,vieressä
889,zwischen::PRP,хушшинче,välillä
890,wegen::PRP,пула,takia
891,wegen::PRP,пула,vuoksi
892,wegen::PRP,пирки,takia
893,wegen::PRP,пирки,vuoksi
894,dies::PRN,ку,tämä
895,dies::PRN,ҫак,tämä
896,das::PRN,ҫав,se
897,alles::PRN,пурте,kaikki
898,alles::PRN,йӑлт,kaikki
899,ich::PRN,эп,minä
900,du::PRN,эс,sinä
901,er::PRN,вӑл,hän
902,wir::PRN,эпир,me
903,ihr::PRN,эсир,te
904,sie::PRN,вӗсем,he
905,was::FPRN,мӗн,mikä
906,was::FPRN,мӗскер,mikä
907,was::FPRN,мӗн те пулин,mikä
908,wer::FPRN,кам,ken
909,wer::FPRN,кам,kuka
910,wo::FADV,ӑҫта,missä
911,wohin::FADV,ӑҫта,mihin
912,wie::FADV,епле,miten
913,wie::FADV,епле,kuinka
914,wie::FADV,мӗнле,miten
915,wie::FADV,мӗнле,kuinka
916,warum::FADV,ма,miksi
917,warum::FADV,мӗншӗн,miksi
918,wieviel::FNUM,миҫе,paljonko
919,wieviel::FNUM,миҫе,kuinka paljon
920,eins::NUM,пӗр,yksi
921,eins::NUM,пӗрре,yksi
922,zwei::NUM,ик,kaksi
923,zwei::NUM,икӗ,kaksi
924,zwei::NUM,иккӗ,kaksi
925,drei::NUM,виҫ,kolme
926,drei::NUM,виҫӗ,kolme
927,drei::NUM,виҫҫӗ,kolme
928,vier::NUM,тӑват,neljä
929,fünf::NUM,пилӗк,viisi
930,fünf::NUM,пиллӗк,viisi
931,sechs::NUM,улт,kuusi
932,sechs::NUM,ултӑ,kuusi
933,sechs::NUM,улттӑ,kuusi
934,sieben::NUM,ҫич,seitsemän
935,sieben::NUM,ҫичӗ,seitsemän
936,sieben::NUM,ҫиччӗ,seitsemän
937,acht::NUM,сакӑр,kahdeksan
938,acht::NUM,саккӑр,kahdeksan
939,neun::NUM,тӑхӑр,yhdeksän
940,neun::NUM,тӑххӑр,yhdeksän
941,zehn::NUM,вунӑ,kymmenen
942,zehn::NUM,вуннӑ,kymmenen
943,elf::NUM,вун пӗр,yksitoista
944,zwölf::NUM,вун ик,kaksitoista
945,zwölf::NUM,вун икӗ,kaksitoista
946,zwölf::NUM,вун иккӗ,kaksitoista
947,zwanzig::NUM,ҫирӗм,kaksikymmentä
948,dreißig::NUM,вӑтӑр,kolmekymmentä
949,vierzig::NUM,хӗрӗх,neljäkymmentä
950,fünfzig::NUM,аллӑ,viisikymmentä
951,sechzig::NUM,утмӑл,kuusikymmentä
952,siebzig::NUM,ҫитмӗл,seitsemänkymmentä
953,achtzig::NUM,сакӑр вунӑ,kahdeksankymmentä
954,achtzig::NUM,сакӑр вуннӑ,kahdeksankymmentä
955,neunzig::NUM,тӑхӑр вун,yhdeksänkymmentä
956,neunzig::NUM,тӑхӑр вунӑ,yhdeksänkymmentä
957,neunzig::NUM,тӑхӑр вуннӑ,yhdeksänkymmentä
958,hundert::NUM,ҫӗр,sata
959,tausend::NUM,пин,tuhat
960,und::CNJ,та,ja
961,oder::CNJ,е,tai
962,stehen::V,тӑр,seisoa
963,sitzen::V,лар,istua
964,liegen::V,вырт,maata
965,hängen::V,усӑнса тӑр,riippua
966,hängen::V,ҫакӑнса тӑр,riippua
967,werden::V,пул,tulla
968,werden::V,пул,joutua
969,passieren::V,пул,sattua
970,passieren::V,пул,tapahtua
971,beginnen::V,пуҫлан,alkaa
972,enden::V,пӗт,loppua
973,enden::V,пӗт,päättyä
974,enden::V,вӗҫлен,loppua
975,enden::V,вӗҫлен,päättyä
976,wechseln::V,улшӑн,vaihtua
977,wechseln::V,улшӑн,vaihdella
978,aufgehen[Sonne]::V,тух,nousta
979,untergehen[Sonne]::V,анса лар,laskea
980,scheinen[Sonne]::V,пӑх,paistaa
981,donnern::V,кӗмсӗртет,jyristä
982,donnern::V,авӑт,jyristä
983,wehen::V,варкӑш,tuulla
984,wehen::V,варкӑш,puhaltaa
985,strömen::V,тӑкӑн,virrata
986,fließen::V,юх,valua
987,fließen::V,юх,juosta
988,sich drehen::V,ҫаврӑн,pyöriä
989,schwanken::V,чӳхен,horjua
990,schwingen::V,суллан,heilua
991,schwingen::V,суллан,värähdellä
992,fallen::V,кип,pudota
993,fallen::V,кип,langeta
994,fallen::V,тӳр кип,pudota
995,fallen::V,тӳр кип,langeta
996,fallen::V,татӑлса ан,pudota
997,fallen::V,татӑлса ан,langeta
998,brennen::V,ҫун,palaa
999,rauchen::V,мӑкӑрлан,savuta
1000,rauchen::V,тӗтӗм кӑлар,savuta
1001,regnen::V,ҫумӑр ҫӑвать,sataa
1002,gefrieren::V,шӑн,jäätyä
1003,tauen::V,ирӗл,sulaa
1004,schmelzen::V,ирӗл,sulaa
1005,trocknen::V,тип,kuivua
1006,sieden::V,вӗре,kiehua
1007,faulen::V,ҫӗр,mädätä
1008,verfaulen::V,ҫӗр,mädätä
1009,verfaulen::V,ҫӗр,mädäntyä
1010,reißen::V,ҫурӑл,revetä
1011,versinken::V,пут,upota
1012,versinken::V,пут,vajota
1013,vergehen::V,ирт,kulua
1014,erscheinen::V,курӑн,ilmestyä
1015,erscheinen::V,курӑнса кай,ilmestyä
1016,verschwinden::V,ҫухал,kadota
1017,sinken::V,чак,vajota
1018,abnehmen::V,чак,vähetä
1019,zunehmen::V,пысӑклан,kasvaa
1020,zunehmen::V,пысӑклан,lisääntyä
1021,steigen::V,ҫӗклен,nousta
1022,wachsen::V,ӳс,kasvaa
1023,glänzen::V,ҫиҫ,kiiltää
1024,funkeln::V,ялкӑш,kipinöidä
1025,funkeln::V,йӑлтӑртат,kipinöidä
1026,lärmen::V,шавла,meluta
1027,läuten::V,шӑнкӑравла,soida
1028,klingeln::V,шӑнкӑравла,soida
1029,klirren::V,калтлат,kalista
1030,klirren::V,шӑнкӑлтат,kalista
1031,brausen::V,ахӑр,kohista
1032,rauschen::V,вашӑлтат,kohista
1033,rauschen::V,чашӑлтат,kohista
1034,klingen::V,янӑра,soida
1035,bellen::V,вӗр,haukkua
1036,heulen::V,ула,ulvoa
1037,blasen::V,вӗр,puhaltaa
1038,pfeifen::V,шӑхӑр,viheltää
1039,schreien::V,кӑшкӑр,kirkua
1040,stöhnen::V,йынӑш,voihkia
1041,zittern::V,чӗтре,vapista
1042,leben::V,пурӑн,elää
1043,geboren werden::V,ҫурал,syntyä
1044,atmen::V,сывла,hengittää
1045,trinken::V,ӗҫ,juoda
1046,essen::V,ҫи,syödä
1047,schlucken::V,ҫӑт,niellä
1048,müde werden::V,ӗшен,uupua
1049,einschlafen::V,ыйха пут,uinahtaa
1050,einschlafen::V,ҫывӑрса кай,uinahtaa
1051,schlafen::V,ҫывӑр,maata
1052,schlafen::V,ҫывӑр,nukkua
1053,aufwachen::V,вӑран,herätä
1054,aufstehen::V,тӑр,nousta
1055,aufstehen::V,тӑр,nousta ylös
1056,sich erholen::V,кан,levätä
1057,krank werden::V,чирле,sairastua
1058,krank sein::V,чирле,potea
1059,krank sein::V,чирле,sairastaa
1060,schmerzen::V,сур,särkeä
1061,schmerzen::V,сур,kivistää
1062,schmerzen::V,ырат,särkeä
1063,schmerzen::V,ырат,kivistää
1064,husten::V,ӳсӗр,yskiä
1065,genesen::V,сывал,toipua
1066,genesen::V,тӳрлен,toipua
1067,sterben::V,вил,kuolla
1068,umkommen::V,вил,saada surmansa
1069,umkommen::V,вил,kuolla
1070,sich bewegen::V,куҫ,liikkua
1071,sich rühren::V,хускал,liikahtaa
1072,sich erheben::V,тӑр,nousta
1073,sich setzen::V,лар,istuutua
1074,hinfallen::V,ӳк,kaatua
1075,laufen::V,ут,kävellä
1076,schreiten::V,ут,astua
1077,schreiten::V,ут,astella
1078,spazierengehen::V,уҫӑлса ҫӳре,kävellä
1079,spazierengehen::V,уткаласа ҫӳре,kävellä
1080,eilen::V,васка,kiirehtiä
1081,eilen::V,хыпалан,kiirehtiä
1082,sich beeilen::V,васка,kiirehtiä
1083,sich beeilen::V,васка,olla kiireissään
1084,sich beeilen::V,хыпалан,kiirehtiä
1085,sich beeilen::V,хыпалан,olla kiireissään
1086,sausen::V,ыткӑн,rynnätä
1087,sausen::V,ыткӑн,viilettää
1088,sausen::V,вӗҫтер,rynnätä
1089,sausen::V,вӗҫтер,viilettää
1090,rennen::V,чуп,juosta
1091,springen::V,сик,hypätä
1092,klettern::V,улӑх,kiivetä
1093,schaukeln::V,йӳрӗн,kiikkua
1094,kriechen::V,шу,ryömiä
1095,kriechen::V,упален,ryömiä
1096,schwimmen::V,иш,uida
1097,tauchen::V,чӑм,sukeltaa
1098,rudern::V,авӑс,soutaa
1099,fahren::V,пыр,ajaa
1100,fahren::V,пыр,kulkea
1101,fliegen::V,вӗҫ,lentää
1102,gehen::V,кай,käydä
1103,weggehen::V,кай,lähteä
1104,weggehen::V,кай,poistua
1105,abfahren::V,тапран,lähteä
1106,anhalten::V,чарӑн,pysähtyä
1107,anhalten::V,чарӑн,seisahtua
1108,hineingehen::V,кӗр,mennä sisään
1109,eintreten::V,кӗр,astua sisään
1110,kommen::V,кил,tulla
1111,ankommen::V,ҫит,saapua
1112,zurückkommen::V,таврӑн,palata
1113,zurückkommen::V,каялла кил,palata
1114,bleiben::V,юл,jäädä
1115,bleiben::V,юл,viipyä
1116,warten::V,кӗт,odottaa
1117,erwarten::V,кӗт,odottaa
1118,suchen::V,шыра,etsiä
1119,finden::V,туп,löytää
1120,versuchen::V,пикен,yrittää
1121,vorbereiten::V,хатӗрле,valmistaa
1122,lieben::V,юрат,pitää
1123,lieben::V,юрат,rakastaa
1124,mögen::V,кӑмӑлла,pitää
1125,mögen::V,кӑмӑлла,tykätä
1126,mögen::V,килӗштер,pitää
1127,mögen::V,килӗштер,tykätä
1128,lachen::V,кул,nauraa
1129,lachen::V,ахӑлтат,nauraa
1130,rühren::V,ҫулӑх,liikuttaa
1131,weinen::V,йӗр,itkeä
1132,weinen::V,макӑр,itkeä
1133,schimpfen::V,вӑрҫ,haukkua
1134,schimpfen::V,ятлаҫ,haukkua
1135,sich ärgern::V,ҫиллен,suuttua
1136,sich fürchten::V,шиклен,pelätä
1137,fürchten::V,хӑра,pelätä
1138,fliehen::V,тар,paeta
1139,flüchten::V,чупса тар,paeta
1140,sehen::V,кур,nähdä
1141,anschauen::V,пӑхса ил,katsoa
1142,ansehen::V,пӑх,katsoa
1143,hören::V,илт,kuulla
1144,zuhören::V,итле,kuunnella
1145,zuhören::V,тӑнла,kuunnella
1146,probieren::V,астив,maistaa
1147,riechen::V,шӑршла,haistaa
1148,fühlen::V,туй,tuntea
1149,fühlen::V,сис,tuntea
1150,scheinen::V,туйӑн,tuntua
1151,zu sehen sein::V,курӑн,näkyä
1152,vernehmen::V,пӑл,kuulla
1153,frieren::V,йӳтен,palella
1154,tun::V,ту,tehdä
1155,können::V,пултар,osata
1156,wollen::V,те,tahtoa
1157,anfangen::V,пуҫла,ruveta
1158,anfangen::V,пуҫла,aloittaa
1159,beenden::V,пӗтер,lopettaa
1160,aufhören::V,пӑрах,loppua
1161,gelingen::V,ӑн,onnistua
1162,geraten::V,пул,sujua
1163,geraten::V,пул,joutua
1164,öffnen::V,уҫ,avata
1165,öffnen::V,уҫ,aukaista
1166,schließen::V,хуп,sulkea
1167,stellen::V,ларт,panna
1168,stellen::V,ларт,asettaa
1169,stellen::V,тӑрат,panna
1170,stellen::V,тӑрат,asettaa
1171,setzen::V,ларт,panna
1172,setzen::V,ларт,istuttaa
1173,legen::V,хур,panna
1174,legen::V,хур,asettaa
1175,berühren::V,перӗн,koskea
1176,berühren::V,перӗн,koskettaa
1177,verbinden::V,сып,liittää
1178,verbinden::V,сып,yhdistää
1179,bedecken::V,вит,kattaa
1180,bedecken::V,вит,peittää
1181,aufhängen::V,ҫак,ripustaa
1182,anzünden::V,ҫут,sytyttää
1183,aufheben::V,ҫӗкле,ylös nostaa
1184,aufheben::V,ҫӗкле,nostaa
1185,zurücklassen::V,манса хӑвар,jättää
1186,verlieren::V,ҫӗтер,kadottaa
1187,fallen lassen::V,ӳкер,pudottaa
1188,machen::V,ту,tehdä
1189,herstellen::V,ӑстала,tuottaa
1190,herstellen::V,ӑстала,valmistaa
1191,bauen::V,ту,rakentaa
1192,reparieren::V,юса,korjata
1193,verbessern::V,лайӑхлат,parantaa
1194,ändern::V,улӑштар,muuttaa
1195,graben::V,чав,kaivaa
1196,graben::V,чакала,kaivaa
1197,beugen::V,кукӑрт,taivuttaa
1198,biegen::V,ав,taivuttaa
1199,biegen::V,кукӑрт,taivuttaa
1200,drehen::V,ҫавӑр,kääntää
1201,wenden::V,ӳпӗнтер,kääntää
1202,umdrehen::V,ҫавӑр,kääntää
1203,heben::V,хӑпарт,nostaa
1204,heben::V,хӑпарт,kohottaa
1205,hochheben::V,йӑт,nostaa
1206,ergreifen::V,тыт,tarttua
1207,halten::V,тыт,pitää
1208,drücken::V,пус,painaa
1209,drücken::V,пус,puristaa
1210,schieben::V,тӗк,työntää
1211,schieben::V,тӗрт,työntää
1212,kratzen::V,хыр,raapia
1213,lecken::V,ҫула,nuolla
1214,beißen::V,ҫырт,purra
1215,beißen::V,хып,purra
1216,abreißen::V,тат,repiä
1217,abschneiden::V,кас,leikata poikki
1218,abschneiden::V,кас,leikata
1219,binden::V,ҫых,sitoa
1220,stecken::V,чик,pistää
1221,brechen::V,хуҫ,murtaa
1222,klopfen::V,такка,koputtaa
1223,klopfen::V,такка,kolkuttaa
1224,hauen::V,шакка,lyödä
1225,kleben::V,ҫыпӑҫтар,liimata
1226,reiben::V,сӑтӑр,hieroa
1227,reiben::V,сӑтӑр,hangata
1228,streichen::V,сӗр,sivellä
1229,schleifen::V,хӑйра,hioa
1230,schneiden::V,кас,leikata
1231,rütteln::V,лӑка,ravistaa
1232,rütteln::V,силлентер,ravistaa
1233,schütteln::V,лӑка,pudistaa
1234,schütteln::V,силлентер,pudistaa
1235,schwenken::V,сулла,heiluttaa
1236,schütten::V,тултар,kaataa
1237,füllen::V,тултар,täyttää
1238,einwickeln::V,чӗрке,kääriä
1239,tragen::V,ҫӗкле,kantaa
1240,schleppen::V,сӗтӗр,raahata
1241,ziehen::V,тӑс,vetää
1242,aufbewahren::V,усра,säilyttää
1243,werfen::V,пӑрах,viskata
1244,fangen::V,тыт,napata
1245,fangen::V,тыт,ottaa kiinni
1246,packen::V,тыт,tarttua
1247,verstecken::V,пытарса хур,kätkeä
1248,verstecken::V,пытарса хур,piilottaa
1249,teilen::V,уйӑр,jakaa
1250,teilen::V,пайла,jakaa
1251,schicken::V,яр,lähettää
1252,bringen::V,кӳр,viedä
1253,hinzufügen::V,хуш,lisätä
1254,bekommen::V,ил,saada
1255,bekommen::V,туян,saada
1256,erhalten::V,ил,saada
1257,erhalten::V,туян,saada
1258,nehmen::V,ил,ottaa
1259,wählen::V,суйла,valita
1260,auswählen::V,суйла,valikoida
1261,bewahren::V,упра,säilyttää
1262,behindern::V,кансӗрле,estää
1263,behindern::V,чӑрмантар,estää
1264,verderben::V,пӑс,pilata
1265,verderben::V,пӑс,turmella
1266,beschädigen::V,пӑс,vioittaa
1267,beschädigen::V,пӑс,vahingoittaa
1268,zerbrechen::V,ват,rikkoa
1269,zerbrechen::V,ҫӗмӗр,rikkoa
1270,zerreißen::V,ҫур,repiä rikki
1271,zerreißen::V,ҫур,repiä palasiksi
1272,zerstören::V,иш,hävittää
1273,verbrennen::V,ҫунтар,polttaa
1274,geben::V,пар,antaa
1275,reichen::V,пар,ojentaa
1276,schenken::V,парнеле,lahjoittaa
1277,versprechen::V,тума пул,luvata
1278,versprechen::V,сӑмах пар,luvata
1279,wünschen::V,сун,toivottaa
1280,loben::V,ырла,ylistää
1281,küssen::V,чуп ту,suudella
1282,wiegen::V,сиктер,tuudittaa
1283,wiegen::V,сиктер,keinuttaa
1284,wiegen::V,силле,tuudittaa
1285,wiegen::V,силле,keinuttaa
1286,zudecken::V,вит,peittää
1287,wecken::V,вӑрат,herättää
1288,zeigen::V,кӑтарт,näyttää
1289,zeigen::V,кӑтарт,osoittaa
1290,führen::V,илсе пыр,johdattaa
1291,führen::V,ҫавӑтса пыр,johdattaa
1292,lehren::V,вёрент,opettaa
1293,unterrichten::V,вёрент,opettaa
1294,aufziehen::V,вӗрент,kasvattaa
1295,leiten::V,тытса пыр,johtaa
1296,antreiben::V,васкат,hoputtaa
1297,lassen::V,пусахла,antaa
1298,lassen::V,хуш,antaa
1299,einladen::V,чӗн,kutsua
1300,vereinigen::V,пӗрлештер,yhdistää
1301,besuchen::V,ҫит,vierailla
1302,besuchen::V,кӗрсе кур,vierailla
1303,treffen::V,тӗл пул,tavata
1304,sich versammeln::V,пуҫтарӑн,kokoontua
1305,spielen::V,выля,pelata
1306,spielen::V,выля,leikkiä
1307,singen::V,юрла,laulaa
1308,tanzen::V,ташла,tanssia
1309,sich trennen::V,уйрӑл,erota
1310,verlassen::V,хӑвар,jättää
1311,retten::V,ҫӑл,pelastaa
1312,bewachen::V,хуралла,vartioida
1313,schützen::V,сыхла,suojella
1314,verteidigen::V,хӳтӗле,puolustaa
1315,sich schlagen::V,ҫапӑҫ,tapella
1316,schießen::V,пер,ampua
1317,siegen::V,ҫӗн,voittaa
1318,siegen::V,ҫӗнтер,voittaa
1319,ärgern::V,тарӑхтар,ärsyttää
1320,ärgern::V,ҫиллентер,ärsyttää
1321,schlagen::V,ҫап,lyödä
1322,treten::V,тап,potkaista
1323,stechen::V,чик,pistää
1324,stoßen::V,чыш,sysätä
1325,stoßen::V,чыш,työntää
1326,stehlen::V,вӑрла,varastaa
1327,stören::V,кансӗрле,häiritä
1328,belästigen::V,аптӑрат,häiritä
1329,belästigen::V,хупла,häiritä
1330,verbergen::V,пытар,kätkeä
1331,täuschen::V,суй,harhauttaa
1332,betrügen::V,ултала,pettää
1333,betrügen::V,ултала,petkuttaa
1334,töten::V,вӗлер,tappaa
1335,wohnen::V,чуна пар,asua
1336,wohnen::V,парӑнса тӑр,asua
1337,arbeiten::V,ӗҫле,tehdä työtä
1338,arbeiten::V,ӗҫле,työskennellä
1339,sammeln::V,пух,koota
1340,sammeln::V,пух,kerätä
1341,pflücken::V,тат,poimia
1342,jagen::V,сунара ҫӳре,metsästää
1343,fischen::V,пулӑ тыт,kalastaa
1344,fassen::V,тыт,pyydystää
1345,fassen::V,тыт,saalistaa
1346,hüten::V,кӗт,paimentaa
1347,treiben::V,хӑвала,ajaa
1348,anbinden::V,кӑкар,kytkeä
1349,füttern::V,ҫитер,ruokkia
1350,melken::V,су,lypsää
1351,hacken::V,вакла,hakata
1352,gießen::V,шӑвар,kastella
1353,reifen::V,пиҫ,kypsyä
1354,zubereiten::V,пӗҫер,valmistaa
1355,kochen::V,пӗҫер,keittää
1356,backen::V,пӗҫер,leipoa
1357,braten::V,ӑшала,paistaa
1358,umrühren::V,хутӑштар,hämmentää
1359,stricken::V,ҫых,kutoa
1360,stricken::V,ҫых,neuloa
1361,nähen::V,ҫӗле,ommella
1362,färben::V,пӗвет,värjätä
1363,färben::V,пӗвет,värittää
1364,reinigen::V,тасат,puhdistaa
1365,waschen::V,ҫу,pestä
1366,abwischen::V,шӑл,pyyhkiä
1367,spülen::V,чӳхе,huuhtoa
1368,fegen::V,шӑл,pyyhkäistä
1369,kehren::V,шӑл,lakaista
1370,baden::V,шыва кӗр,kylpeä
1371,sich waschen::V,ҫӑвӑн,peseytyä
1372,ausziehen::V,салан,riisua
1373,anziehen::V,тӑхӑн,pukea ylleen
1374,sich anziehen::V,тӑхӑн,pukeutua
1375,kämmen::V,тура,kammata
1376,schmücken::V,илемлет,koristaa
1377,schmücken::V,илемлет,kaunistaa
1378,sagen::V,те,sanoa
1379,sprechen::V,кала,puhua
1380,reden::V,сӑмахла,keskustella
1381,reden::V,калаҫ,keskustella
1382,sich unterhalten::V,пупле,jutella
1383,fragen::V,ыйт,kysyä
1384,bitten::V,ыйт,pyytää
1385,erzählen::V,каласа пар,kertoa
1386,mitteilen::V,пӗлтер,ilmoittaa
1387,mitteilen::V,хыпарла,ilmoittaa
1388,nennen::V,те,kutsua
1389,nennen::V,те,nimittää
1390,nennen::V,чӗн,kutsua
1391,nennen::V,чӗн,nimittää
1392,rufen::V,чӗн,kutsua
1393,prahlen::V,мухтан,kerskailla
1394,prahlen::V,вӗҫкӗнлен,kerskailla
1395,übersetzen::V,куҫар,kääntää
1396,denken::V,шухӑшла,miettiä
1397,denken::V,шухӑшла,ajatella
1398,glauben::V,ӗнен,uskoa
1399,bemerken::V,асӑрха,huomata
1400,erkennen::V,палла,tunnistaa
1401,begreifen::V,ӑнлан,ymmärtää
1402,verstehen::V,пӗл,ymmärtää
1403,lernen::V,вӗрен,oppia
1404,wissen::V,пӗл,tietää
1405,wissen::V,ӑнкар,tietää
1406,sich erinnern an::V,аса ил,muistaa
1407,vergessen::V,ман,unohtaa
1408,vergessen::V,манса кай,unohtaa
1409,messen::V,виҫ,mitata
1410,zählen::V,шутла,laskea
1411,rechnen::V,шутла,laskea
1412,lesen::V,вула,lukea
1413,malen::V,ӳкер,maalata
1414,zeichnen::V,ӳкер,piirtää
1415,zeichnen::V,ӳкер,piirustaa
1416,schreiben::V,ҫыр,kirjoittaa
1417,besitzen::V,тыт,omistaa
1418,kaufen::V,ил,ostaa
1419,kaufen::V,туян,ostaa
1420,verkaufen::V,сут,myydä
