,Concept_ID,cv,es
738,stark::A,вирлӗ,vigoroso
739,schwach::A,халсӑр,débil
740,fett::A,самӑр,obeso
741,fett::A,мӑнтӑр,obeso
742,schlank::A,йӑрӑс,esbelto
743,schlank::A,яштака,esbelto
744,hübsch::A,хитре,mono
745,hübsch::A,хитре,guapo
746,böse::A,усал,malo
747,dumm::A,ухмах,tonto
748,dumm::A,ухмах,estúpido
749,faul::A,наян,vago
750,faul::A,наян,perezoso
751,faul::A,юлхав,vago
752,faul::A,юлхав,perezoso
753,faul::A,ӳркенчӗк,vago
754,faul::A,ӳркенчӗк,perezoso
755,fleißig::A,хастар,aplicado
756,fleißig::A,хастар,diligente
757,geizig::A,хытӑ,avaro
758,klug::A,ӑслӑ,sensato
759,klug::A,ӑслӑ,inteligente
760,geschickt::A,ӑста,hábil
761,lieb::A,савнӑ,querido
762,lustig::A,хаваслӑ,alegre
763,sanft::A,ачаш,suave
764,hungrig::A,выҫӑ,hambriento
765,krank::A,чирлӗ,enfermo
766,nackt::A,ҫара,desnudo
767,traurig::A,салхуллӑ,triste
768,lebendig::A,чӗрӗ,vivo
769,lebendig::A,чӗрӗ,viviente
770,gut::A,аван,bueno
771,gut::A,лайӑх,bueno
772,schlecht::A,япӑх,malo
773,schlecht::A,начар,malo
774,richtig::A,тӗрӗс,justo
775,richtig::A,тӗрӗс,correcto
776,schlimm::A,йӗрӗнчӗк,malo
777,schlimm::A,йӗрӗнчӗк,grave
778,wahr::A,чӑн,verídico
779,wahr::A,чӑн,verdadero
780,alt::A,кивӗ,viejo
781,neu::A,ҫӗнӗ,nuevo
782,ehemalig::A,пулнӑ,antiguo
783,alt[Lebewesen]::A,ватӑ,viejo
784,jung::A,яш,joven
785,jung::A,ҫамрӑк,joven
786,arm::A,чухӑн,pobre
787,reich::A,пуян,rico
788,bekannt::A,пӗлӗш,conocido
789,berühmt::A,чаплӑ,famoso
790,berühmt::A,чаплӑ,célebre
791,fremd::A,ют,extraño
792,verschieden::A,расна,diverso
793,verschieden::A,расна,distinto
794,verschieden::A,расна,diferente
795,nah::A,ҫывӑх,cercano
796,nah::A,ҫывӑхри,cercano
797,fern::A,инҫе,lejano
798,fern::A,аякри,lejano
799,linker::A,сулахай,izquierdo
800,rechter::A,сылтӑм,derecho
801,anderer::A,урӑх,otro
802,erster::A,пӗрремӗш,primero
803,zweiter::A,иккӗмӗш,segundo
804,dritter::A,виҫҫӗмӗш,tercero
805,letzter::A,юлашки,último
806,allein::ADV,пӗччен,a solo
807,auf einmal::ADV,кӗмӗрккен,de una vez
808,zusammen::ADV,пӗрле,juntos
809,lange::ADV,вӑрах,mucho tiempo
810,plötzlich::ADV,сасартӑк,de repente
811,sofort::ADV,тӳрех,en seguida
812,später::ADV,кайран,más tarde
813,jetzt::ADV,халь,ahora
814,jetzt::ADV,халӗ,ahora
815,heute::ADV,паян,hoy
816,morgen::ADV,ыран,mañana
817,bald::ADV,халех,pronto
818,bald::ADV,халех,en breve
819,bald::ADV,кӗҫех,pronto
820,bald::ADV,кӗҫех,en breve
821,dann::ADV,унтан,luego
822,dann::ADV,унтан,entonces
823,gestern::ADV,ӗнер,ayer
824,einst::ADV,пӗррехинче,antaño
825,damals::ADV,ун чухне,entonces
826,damals::ADV,апла пулсан,entonces
827,danach::ADV,унтан,después
828,vorher::ADV,малтан,antes
829,zuerst::ADV,пирвай,primero
830,einmal::ADV,пӗррехинче,una vez
831,manchmal::ADV,хӑш чухне,a veces
832,oft::ADV,тӑтӑш,a menudo
833,oft::ADV,тӑтӑш,con frecuencia
834,immer::ADV,ялан,siempre
835,niemals::ADV,нихӑҫан та,jamás
836,hier::ADV,кунта,aquí
837,hierhin::ADV,кунта,acá
838,von hier::ADV,кунтан,desde aquí
839,dort::ADV,унта,ahí
840,dort::ADV,унта,allí
841,dort::ADV,ҫавӑнта,ahí
842,dort::ADV,ҫавӑнта,allí
843,dorthin::ADV,унта,allí
844,dorthin::ADV,унта,hacia allí
845,dorthin::ADV,ҫавӑнта,allí
846,dorthin::ADV,ҫавӑнта,hacia allí
847,geradeaus::ADV,тикӗс,todo derecho
848,vorwärts::ADV,малалла,adelante
849,rückwärts::ADV,хыҫала,hacia atrás
850,zurück::ADV,каялла,atrás
851,unten::ADV,аялта,abajo
852,hinab::ADV,аялта,hacia abajo
853,oben::ADV,ҫӳлте,arriba
854,hinauf::ADV,ҫӳле,hacia arriba
855,überall::ADV,таҫта та,por todas partes
856,überall::ADV,пур ҫӗрте те,por todas partes
857,überall::ADV,кирек ӑҫта та,por todas partes
858,nicht::ADV,мар,no
859,ein wenig::ADV,пӑртак,un poco
860,kaum::ADV,аран,apenas
861,sehr::ADV,питӗ,muy
862,sehr::ADV,питӗ,mucho
863,so::ADV,апла,tan
864,noch::ADV,татах,aún
865,noch::ADV,татах,todavía
866,nur::ADV,ҫех,solamente
867,schon::ADV,ӗнтӗ,ya
868,wieder::ADV,каллех,de nuevo
869,vergebens::ADV,харам,en vano
870,vor::PRP,умӗнче,antes de
871,vor::PRP,умӗнче,delante de
872,hinter::PRP,кайра,tras
873,hinter::PRP,кайра,detrás de
874,unter::PRP,айне,bajo
875,unter::PRP,айне,debajo de
876,unter::PRP,айӗпе,bajo
877,unter::PRP,айӗпе,debajo de
878,unter::PRP,айӗнче,bajo
879,unter::PRP,айӗнче,debajo de
880,unter::PRP,ҫитеспе,bajo
881,unter::PRP,ҫитеспе,debajo de
882,durch::PRP,витӗр,por
883,durch::PRP,витӗр,a través de
884,neben::PRP,патӗнче,al lado de
885,zwischen::PRP,хушшинче,entre
886,wegen::PRP,пула,por
887,wegen::PRP,пула,a causa de
888,wegen::PRP,пирки,por
889,wegen::PRP,пирки,a causa de
890,dies::PRN,ку,esto
891,dies::PRN,ҫак,esto
892,das::PRN,ҫав,eso
893,das::PRN,ҫав,esto
894,alles::PRN,пурте,todo
895,alles::PRN,йӑлт,todo
896,ich::PRN,эп,yo
897,du::PRN,эс,tú
898,er::PRN,вӑл,él
899,wir::PRN,эпир,nosotros
900,ihr::PRN,эсир,vosotros
901,sie::PRN,вӗсем,ellos
902,was::FPRN,мӗн,qué
903,was::FPRN,мӗскер,qué
904,was::FPRN,мӗн те пулин,qué
905,wer::FPRN,кам,quién
906,wo::FADV,ӑҫта,dónde
907,wohin::FADV,ӑҫта,adónde
908,wohin::FADV,ӑҫта,hacia dónde
909,wie::FADV,епле,cómo
910,wie::FADV,мӗнле,cómo
911,warum::FADV,ма,por qué
912,warum::FADV,мӗншӗн,por qué
913,wieviel::FNUM,миҫе,cuánto
914,eins::NUM,пӗр,uno
915,eins::NUM,пӗрре,uno
916,zwei::NUM,ик,dos
917,zwei::NUM,икӗ,dos
918,zwei::NUM,иккӗ,dos
919,drei::NUM,виҫ,tres
920,drei::NUM,виҫӗ,tres
921,drei::NUM,виҫҫӗ,tres
922,vier::NUM,тӑват,cuatro
923,fünf::NUM,пилӗк,cinco
924,fünf::NUM,пиллӗк,cinco
925,sechs::NUM,улт,seis
926,sechs::NUM,ултӑ,seis
927,sechs::NUM,улттӑ,seis
928,sieben::NUM,ҫич,siete
929,sieben::NUM,ҫичӗ,siete
930,sieben::NUM,ҫиччӗ,siete
931,acht::NUM,сакӑр,ocho
932,acht::NUM,саккӑр,ocho
933,neun::NUM,тӑхӑр,nueve
934,neun::NUM,тӑххӑр,nueve
935,zehn::NUM,вунӑ,diez
936,zehn::NUM,вуннӑ,diez
937,elf::NUM,вун пӗр,once
938,zwölf::NUM,вун ик,doce
939,zwölf::NUM,вун икӗ,doce
940,zwölf::NUM,вун иккӗ,doce
941,zwanzig::NUM,ҫирӗм,veinte
942,dreißig::NUM,вӑтӑр,treinta
943,vierzig::NUM,хӗрӗх,cuarenta
944,fünfzig::NUM,аллӑ,cincuenta
945,sechzig::NUM,утмӑл,sesenta
946,siebzig::NUM,ҫитмӗл,setenta
947,achtzig::NUM,сакӑр вунӑ,ochenta
948,achtzig::NUM,сакӑр вуннӑ,ochenta
949,neunzig::NUM,тӑхӑр вун,noventa
950,neunzig::NUM,тӑхӑр вунӑ,noventa
951,neunzig::NUM,тӑхӑр вуннӑ,noventa
952,hundert::NUM,ҫӗр,cien
953,hundert::NUM,ҫӗр,ciento
954,tausend::NUM,пин,mil
955,und::CNJ,та,y
956,oder::CNJ,е,o
957,stehen::V,тӑр,estar de pie
958,sitzen::V,лар,estar sentado
959,liegen::V,вырт,yacer
960,liegen::V,вырт,estar acostado
961,hängen::V,усӑнса тӑр,pender
962,hängen::V,ҫакӑнса тӑр,pender
963,werden::V,пул,hacerse
964,passieren::V,пул,suceder
965,beginnen::V,пуҫлан,iniciarse
966,beginnen::V,пуҫлан,principiar
967,enden::V,пӗт,acabar
968,enden::V,пӗт,terminar
969,enden::V,вӗҫлен,acabar
970,enden::V,вӗҫлен,terminar
971,wechseln::V,улшӑн,variar
972,wechseln::V,улшӑн,alternar
973,aufgehen[Sonne]::V,тух,salir
974,untergehen[Sonne]::V,анса лар,ponerse
975,untergehen[Sonne]::V,анса лар,descender
976,scheinen[Sonne]::V,пӑх,brillar
977,donnern::V,кӗмсӗртет,tronar
978,donnern::V,авӑт,tronar
979,wehen::V,варкӑш,soplar
980,strömen::V,тӑкӑн,afluir
981,fließen::V,юх,fluir
982,fließen::V,юх,correr
983,sich drehen::V,ҫаврӑн,girar
984,schwanken::V,чӳхен,vacilar
985,schwingen::V,суллан,oscilar
986,fallen::V,кип,caer
987,fallen::V,тӳр кип,caer
988,fallen::V,татӑлса ан,caer
989,brennen::V,ҫун,arder
990,brennen::V,ҫун,quemar
991,rauchen::V,мӑкӑрлан,humear
992,rauchen::V,мӑкӑрлан,echar humo
993,rauchen::V,тӗтӗм кӑлар,humear
994,rauchen::V,тӗтӗм кӑлар,echar humo
995,regnen::V,ҫумӑр ҫӑвать,llover
996,gefrieren::V,шӑн,helarse
997,tauen::V,ирӗл,deshelarse
998,schmelzen::V,ирӗл,fundirse
999,schmelzen::V,ирӗл,derretirse
1000,trocknen::V,тип,secarse
1001,sieden::V,вӗре,hervir
1002,faulen::V,ҫӗр,pudrirse
1003,verfaulen::V,ҫӗр,pudrirse
1004,reißen::V,ҫурӑл,romperse
1005,versinken::V,пут,hundirse
1006,vergehen::V,ирт,pasar
1007,erscheinen::V,курӑн,aparecer
1008,erscheinen::V,курӑнса кай,aparecer
1009,verschwinden::V,ҫухал,desaparecer
1010,sinken::V,чак,bajar
1011,abnehmen::V,чак,decrecer
1012,abnehmen::V,чак,disminuir
1013,zunehmen::V,пысӑклан,crecer
1014,zunehmen::V,пысӑклан,aumentar
1015,steigen::V,ҫӗклен,subir
1016,steigen::V,ҫӗклен,ascender
1017,wachsen::V,ӳс,crecer
1018,glänzen::V,ҫиҫ,brillar
1019,glänzen::V,ҫиҫ,resplandecer
1020,funkeln::V,ялкӑш,chispear
1021,funkeln::V,йӑлтӑртат,chispear
1022,lärmen::V,шавла,hacer ruido
1023,läuten::V,шӑнкӑравла,sonar
1024,läuten::V,шӑнкӑравла,repicar
1025,klingeln::V,шӑнкӑравла,tocar el timbre
1026,klirren::V,калтлат,tintinear
1027,klirren::V,шӑнкӑлтат,tintinear
1028,brausen::V,ахӑр,zumbar
1029,rauschen::V,вашӑлтат,murmurar
1030,rauschen::V,чашӑлтат,murmurar
1031,klingen::V,янӑра,sonar
1032,bellen::V,вӗр,ladrar
1033,heulen::V,ула,ulular
1034,blasen::V,вӗр,soplar
1035,pfeifen::V,шӑхӑр,silbar
1036,schreien::V,кӑшкӑр,gritar
1037,stöhnen::V,йынӑш,gemir
1038,zittern::V,чӗтре,temblar
1039,leben::V,пурӑн,vivir
1040,geboren werden::V,ҫурал,nacer
1041,atmen::V,сывла,respirar
1042,trinken::V,ӗҫ,beber
1043,essen::V,ҫи,comer
1044,schlucken::V,ҫӑт,tragar
1045,müde werden::V,ӗшен,cansarse
1046,müde werden::V,ӗшен,fatigarse
1047,einschlafen::V,ыйха пут,dormirse
1048,einschlafen::V,ҫывӑрса кай,dormirse
1049,schlafen::V,ҫывӑр,dormir
1050,aufwachen::V,вӑран,despertarse
1051,aufstehen::V,тӑр,levantarse
1052,sich erholen::V,кан,reposar
1053,sich erholen::V,кан,descansar
1054,krank werden::V,чирле,caer enfermo
1055,krank sein::V,чирле,estar enfermo
1056,schmerzen::V,сур,doler
1057,schmerzen::V,ырат,doler
1058,husten::V,ӳсӗр,toser
1059,genesen::V,сывал,convalecer
1060,genesen::V,сывал,restablecerse
1061,genesen::V,тӳрлен,convalecer
1062,genesen::V,тӳрлен,restablecerse
1063,sterben::V,вил,morir
1064,umkommen::V,вил,perecer
1065,sich bewegen::V,куҫ,moverse
1066,sich rühren::V,хускал,rebullir
1067,sich erheben::V,тӑр,levantarse
1068,sich setzen::V,лар,sentarse
1069,hinfallen::V,ӳк,caerse
1070,laufen::V,ут,andar
1071,schreiten::V,ут,proceder
1072,spazierengehen::V,уҫӑлса ҫӳре,pasear
1073,spazierengehen::V,уҫӑлса ҫӳре,pasearse
1074,spazierengehen::V,уткаласа ҫӳре,pasear
1075,spazierengehen::V,уткаласа ҫӳре,pasearse
1076,eilen::V,васка,correr prisa
1077,eilen::V,хыпалан,correr prisa
1078,sich beeilen::V,васка,darse prisa
1079,sich beeilen::V,хыпалан,darse prisa
1080,sausen::V,ыткӑн,correr
1081,sausen::V,вӗҫтер,correr
1082,rennen::V,чуп,correr
1083,springen::V,сик,saltar
1084,klettern::V,улӑх,trepar
1085,klettern::V,улӑх,escalar
1086,schaukeln::V,йӳрӗн,bambolearse
1087,kriechen::V,шу,reptar
1088,kriechen::V,шу,arrastrarse
1089,kriechen::V,упален,reptar
1090,kriechen::V,упален,arrastrarse
1091,schwimmen::V,иш,nadar
1092,tauchen::V,чӑм,bucear
1093,tauchen::V,чӑм,sumergirse
1094,rudern::V,авӑс,remar
1095,fahren::V,пыр,ir
1096,fliegen::V,вӗҫ,volar
1097,gehen::V,кай,ir
1098,gehen::V,кай,andar
1099,weggehen::V,кай,irse
1100,weggehen::V,кай,marcharse
1101,abfahren::V,тапран,salir
1102,abfahren::V,тапран,partir
1103,anhalten::V,чарӑн,parar
1104,anhalten::V,чарӑн,pararse
1105,hineingehen::V,кӗр,entrar
1106,eintreten::V,кӗр,entrar
1107,kommen::V,кил,venir
1108,ankommen::V,ҫит,llegar
1109,zurückkommen::V,таврӑн,volver
1110,zurückkommen::V,таврӑн,regresar
1111,zurückkommen::V,каялла кил,volver
1112,zurückkommen::V,каялла кил,regresar
1113,bleiben::V,юл,quedarse
1114,warten::V,кӗт,esperar
1115,erwarten::V,кӗт,esperar
1116,suchen::V,шыра,buscar
1117,finden::V,туп,hallar
1118,finden::V,туп,encontrar
1119,versuchen::V,пикен,intentar
1120,vorbereiten::V,хатӗрле,preparar
1121,lieben::V,юрат,amar
1122,lieben::V,юрат,querer
1123,mögen::V,кӑмӑлла,querer
1124,mögen::V,килӗштер,querer
1125,lachen::V,кул,reír
1126,lachen::V,ахӑлтат,reír
1127,rühren::V,ҫулӑх,conmover
1128,weinen::V,йӗр,llorar
1129,weinen::V,макӑр,llorar
1130,schimpfen::V,вӑрҫ,regañar
1131,schimpfen::V,ятлаҫ,regañar
1132,sich ärgern::V,ҫиллен,enfadarse
1133,sich fürchten::V,шиклен,tener miedo
1134,fürchten::V,хӑра,temer
1135,fürchten::V,хӑра,tener miedo a
1136,fliehen::V,тар,huir
1137,flüchten::V,чупса тар,escaparse
1138,sehen::V,кур,ver
1139,anschauen::V,пӑхса ил,mirar
1140,ansehen::V,пӑх,mirar
1141,hören::V,илт,oír
1142,zuhören::V,итле,escuchar
1143,zuhören::V,тӑнла,escuchar
1144,probieren::V,астив,probar
1145,probieren::V,астив,degustar
1146,riechen::V,шӑршла,oler
1147,fühlen::V,туй,sentir
1148,fühlen::V,сис,sentir
1149,scheinen::V,туйӑн,parecer
1150,zu sehen sein::V,курӑн,poder verse
1151,vernehmen::V,пӑл,oír
1152,vernehmen::V,пӑл,percibir
1153,frieren::V,йӳтен,tener frío
1154,tun::V,ту,hacer
1155,können::V,пултар,poder
1156,wollen::V,те,querer
1157,anfangen::V,пуҫла,iniciar
1158,beenden::V,пӗтер,acabar
1159,beenden::V,пӗтер,terminar
1160,aufhören::V,пӑрах,cesar
1161,gelingen::V,ӑн,salir bien
1162,geraten::V,пул,salir
1163,geraten::V,пул,dar resultado
1164,öffnen::V,уҫ,abrir
1165,schließen::V,хуп,cerrar
1166,stellen::V,ларт,poner
1167,stellen::V,ларт,colocar
1168,stellen::V,тӑрат,poner
1169,stellen::V,тӑрат,colocar
1170,setzen::V,ларт,poner
1171,setzen::V,ларт,colocar
1172,legen::V,хур,poner
1173,berühren::V,перӗн,tocar
1174,verbinden::V,сып,unir
1175,verbinden::V,сып,juntar
1176,bedecken::V,вит,tapar
1177,bedecken::V,вит,cubrir
1178,aufhängen::V,ҫак,colgar
1179,anzünden::V,ҫут,encender
1180,aufheben::V,ҫӗкле,recoger
1181,zurücklassen::V,манса хӑвар,dejar
1182,verlieren::V,ҫӗтер,perder
1183,fallen lassen::V,ӳкер,dejar caer
1184,machen::V,ту,hacer
1185,herstellen::V,ӑстала,fabricar
1186,bauen::V,ту,construir
1187,reparieren::V,юса,reparar
1188,verbessern::V,лайӑхлат,mejorar
1189,ändern::V,улӑштар,mudar
1190,ändern::V,улӑштар,modificar
1191,graben::V,чав,cavar
1192,graben::V,чакала,cavar
1193,beugen::V,кукӑрт,doblar
1194,beugen::V,кукӑрт,inclinar
1195,biegen::V,ав,doblar
1196,biegen::V,кукӑрт,doblar
1197,drehen::V,ҫавӑр,volver
1198,drehen::V,ҫавӑр,hacer girar
1199,wenden::V,ӳпӗнтер,volver
1200,umdrehen::V,ҫавӑр,revolver
1201,heben::V,хӑпарт,levantar
1202,hochheben::V,йӑт,alzar
1203,ergreifen::V,тыт,coger
1204,halten::V,тыт,tener
1205,drücken::V,пус,apretar
1206,schieben::V,тӗк,empujar
1207,schieben::V,тӗрт,empujar
1208,kratzen::V,хыр,rascar
1209,lecken::V,ҫула,lamer
1210,beißen::V,ҫырт,morder
1211,beißen::V,хып,morder
1212,abreißen::V,тат,arrancar
1213,abschneiden::V,кас,cortar
1214,binden::V,ҫых,atar
1215,stecken::V,чик,meter
1216,brechen::V,хуҫ,romper
1217,brechen::V,хуҫ,quebrar
1218,klopfen::V,такка,golpear
1219,hauen::V,шакка,pegar
1220,kleben::V,ҫыпӑҫтар,pegar
1221,kleben::V,ҫыпӑҫтар,encolar
1222,reiben::V,сӑтӑр,frotar
1223,streichen::V,сӗр,untar
1224,streichen::V,сӗр,recubrir
1225,schleifen::V,хӑйра,afilar
1226,schneiden::V,кас,cortar
1227,rütteln::V,лӑка,agitar
1228,rütteln::V,силлентер,agitar
1229,schütteln::V,лӑка,agitar
1230,schütteln::V,лӑка,sacudir
1231,schütteln::V,силлентер,agitar
1232,schütteln::V,силлентер,sacudir
1233,schwenken::V,сулла,menear
1234,schütten::V,тултар,verter
1235,füllen::V,тултар,llenar
1236,einwickeln::V,чӗрке,envolver
1237,tragen::V,ҫӗкле,llevar
1238,schleppen::V,сӗтӗр,arrastrar
1239,ziehen::V,тӑс,tirar
1240,aufbewahren::V,усра,conservar
1241,werfen::V,пӑрах,echar
1242,werfen::V,пӑрах,lanzar
1243,fangen::V,тыт,coger
1244,packen::V,тыт,agarrar
1245,verstecken::V,пытарса хур,esconder
1246,teilen::V,уйӑр,partir
1247,teilen::V,уйӑр,dividir
1248,teilen::V,пайла,partir
1249,teilen::V,пайла,dividir
1250,schicken::V,яр,enviar
1251,bringen::V,кӳр,traer
1252,hinzufügen::V,хуш,añadir
1253,bekommen::V,ил,obtener
1254,bekommen::V,ил,conseguir
1255,bekommen::V,туян,obtener
1256,bekommen::V,туян,conseguir
1257,erhalten::V,ил,recibir
1258,erhalten::V,туян,recibir
1259,nehmen::V,ил,tomar
1260,wählen::V,суйла,elegir
1261,auswählen::V,суйла,escoger
1262,auswählen::V,суйла,seleccionar
1263,bewahren::V,упра,guardar
1264,bewahren::V,упра,preservar
1265,behindern::V,кансӗрле,estorbar
1266,behindern::V,кансӗрле,obstaculizar
1267,behindern::V,чӑрмантар,estorbar
1268,behindern::V,чӑрмантар,obstaculizar
1269,verderben::V,пӑс,estropear
1270,beschädigen::V,пӑс,deteriorar
1271,zerbrechen::V,ват,romper
1272,zerbrechen::V,ват,quebrar
1273,zerbrechen::V,ҫӗмӗр,romper
1274,zerbrechen::V,ҫӗмӗр,quebrar
1275,zerreißen::V,ҫур,desgarrar
1276,zerreißen::V,ҫур,despedazar
1277,zerstören::V,иш,destruir
1278,zerstören::V,иш,destrozar
1279,verbrennen::V,ҫунтар,quemar
1280,geben::V,пар,dar
1281,reichen::V,пар,pasar
1282,schenken::V,парнеле,regalar
1283,versprechen::V,тума пул,prometer
1284,versprechen::V,сӑмах пар,prometer
1285,wünschen::V,сун,desear
1286,loben::V,ырла,alabar
1287,küssen::V,чуп ту,besar
1288,wiegen::V,сиктер,mecer
1289,wiegen::V,силле,mecer
1290,zudecken::V,вит,tapar
1291,zudecken::V,вит,cubrir
1292,wecken::V,вӑрат,despertar
1293,zeigen::V,кӑтарт,mostrar
1294,führen::V,илсе пыр,guiar
1295,führen::V,илсе пыр,conducir
1296,führen::V,ҫавӑтса пыр,guiar
1297,führen::V,ҫавӑтса пыр,conducir
1298,lehren::V,вёрент,enseñar
1299,lehren::V,вёрент,instruir
1300,unterrichten::V,вёрент,enseñar
1301,aufziehen::V,вӗрент,criar
1302,leiten::V,тытса пыр,guiar
1303,leiten::V,тытса пыр,dirigir
1304,antreiben::V,васкат,impeler
1305,antreiben::V,васкат,impulsar
1306,lassen::V,пусахла,hacer
1307,lassen::V,хуш,hacer
1308,einladen::V,чӗн,invitar
1309,vereinigen::V,пӗрлештер,unir
1310,besuchen::V,ҫит,visitar
1311,besuchen::V,ҫит,ir a ver
1312,besuchen::V,кӗрсе кур,visitar
1313,besuchen::V,кӗрсе кур,ir a ver
1314,treffen::V,тӗл пул,encontrar
1315,sich versammeln::V,пуҫтарӑн,reunirse
1316,sich versammeln::V,пуҫтарӑн,congregarse
1317,spielen::V,выля,jugar
1318,singen::V,юрла,cantar
1319,tanzen::V,ташла,bailar
1320,sich trennen::V,уйрӑл,separarse
1321,verlassen::V,хӑвар,dejar
1322,verlassen::V,хӑвар,abandonar
1323,retten::V,ҫӑл,salvar
1324,bewachen::V,хуралла,vigilar
1325,schützen::V,сыхла,proteger
1326,verteidigen::V,хӳтӗле,defender
1327,sich schlagen::V,ҫапӑҫ,batirse
1328,schießen::V,пер,tirar
1329,schießen::V,пер,disparar
1330,siegen::V,ҫӗн,vencer
1331,siegen::V,ҫӗнтер,vencer
1332,ärgern::V,тарӑхтар,enojar
1333,ärgern::V,тарӑхтар,enfadar
1334,ärgern::V,ҫиллентер,enojar
1335,ärgern::V,ҫиллентер,enfadar
1336,schlagen::V,ҫап,pegar
1337,schlagen::V,ҫап,golpear
1338,treten::V,тап,dar una patada a
1339,stechen::V,чик,pinchar
1340,stoßen::V,чыш,empujar
1341,stehlen::V,вӑрла,robar
1342,stehlen::V,вӑрла,hurtar
1343,stören::V,кансӗрле,molestar
1344,belästigen::V,аптӑрат,molestar
1345,belästigen::V,аптӑрат,importunar
1346,belästigen::V,хупла,molestar
1347,belästigen::V,хупла,importunar
1348,verbergen::V,пытар,ocultar
1349,verbergen::V,пытар,esconder
1350,täuschen::V,суй,engañar
1351,betrügen::V,ултала,engañar
1352,töten::V,вӗлер,matar
1353,wohnen::V,чуна пар,vivir
1354,wohnen::V,чуна пар,habitar
1355,wohnen::V,парӑнса тӑр,vivir
1356,wohnen::V,парӑнса тӑр,habitar
1357,arbeiten::V,ӗҫле,trabajar
1358,sammeln::V,пух,recoger
1359,sammeln::V,пух,coleccionar
1360,pflücken::V,тат,coger
1361,jagen::V,сунара ҫӳре,cazar
1362,fischen::V,пулӑ тыт,pescar
1363,fassen::V,тыт,atrapar
1364,fassen::V,тыт,capturar
1365,hüten::V,кӗт,guardar
1366,treiben::V,хӑвала,aballar
1367,anbinden::V,кӑкар,atar
1368,füttern::V,ҫитер,echar de comer
1369,melken::V,су,ordeñar
1370,hacken::V,вакла,picar
1371,hacken::V,вакла,cortar
1372,gießen::V,шӑвар,regar
1373,reifen::V,пиҫ,madurar
1374,zubereiten::V,пӗҫер,preparar
1375,kochen::V,пӗҫер,cocer
1376,kochen::V,пӗҫер,guisar
1377,backen::V,пӗҫер,hornear
1378,backen::V,пӗҫер,cocer al horno
1379,braten::V,ӑшала,asar
1380,braten::V,ӑшала,freír
1381,umrühren::V,хутӑштар,remover
1382,stricken::V,ҫых,hacer punto
1383,stricken::V,ҫых,hacer calceta
1384,nähen::V,ҫӗле,coser
1385,färben::V,пӗвет,teñir
1386,färben::V,пӗвет,colorear
1387,reinigen::V,тасат,limpiar
1388,waschen::V,ҫу,lavar
1389,abwischen::V,шӑл,fregar
1390,abwischen::V,шӑл,limpiar
1391,spülen::V,чӳхе,aclarar
1392,spülen::V,чӳхе,enjuagar
1393,fegen::V,шӑл,barrer
1394,fegen::V,шӑл,pasar la escoba
1395,kehren::V,шӑл,barrer
1396,baden::V,шыва кӗр,bañarse
1397,sich waschen::V,ҫӑвӑн,lavarse
1398,ausziehen::V,салан,quitar
1399,ausziehen::V,салан,quitarse
1400,anziehen::V,тӑхӑн,ponerse
1401,sich anziehen::V,тӑхӑн,vestirse
1402,kämmen::V,тура,peinar
1403,schmücken::V,илемлет,adornar
1404,sagen::V,те,decir
1405,sprechen::V,кала,hablar
1406,reden::V,сӑмахла,hablar
1407,reden::V,сӑмахла,conversar
1408,reden::V,калаҫ,hablar
1409,reden::V,калаҫ,conversar
1410,sich unterhalten::V,пупле,charlar
1411,sich unterhalten::V,пупле,conversar
1412,fragen::V,ыйт,preguntar
1413,bitten::V,ыйт,rogar
1414,erzählen::V,каласа пар,contar
1415,mitteilen::V,пӗлтер,comunicar
1416,mitteilen::V,пӗлтер,participar
1417,mitteilen::V,хыпарла,comunicar
1418,mitteilen::V,хыпарла,participar
1419,nennen::V,те,llamar
1420,nennen::V,те,nombrar
1421,nennen::V,чӗн,llamar
1422,nennen::V,чӗн,nombrar
1423,rufen::V,чӗн,llamar
1424,prahlen::V,мухтан,jactarse
1425,prahlen::V,вӗҫкӗнлен,jactarse
1426,übersetzen::V,куҫар,traducir
1427,denken::V,шухӑшла,pensar
1428,glauben::V,ӗнен,creer
1429,bemerken::V,асӑрха,notar
1430,erkennen::V,палла,reconocer
1431,begreifen::V,ӑнлан,concebir
1432,verstehen::V,пӗл,entender
1433,verstehen::V,пӗл,comprender
1434,lernen::V,вӗрен,aprender
1435,wissen::V,пӗл,saber
1436,wissen::V,ӑнкар,saber
1437,sich erinnern an::V,аса ил,recordar
1438,sich erinnern an::V,аса ил,acordarse de
1439,vergessen::V,ман,olvidar
1440,vergessen::V,манса кай,olvidar
1441,messen::V,виҫ,medir
1442,zählen::V,шутла,contar
1443,rechnen::V,шутла,contar
1444,rechnen::V,шутла,calcular
1445,lesen::V,вула,leer
1446,malen::V,ӳкер,pintar
1447,zeichnen::V,ӳкер,dibujar
1448,schreiben::V,ҫыр,escribir
1449,besitzen::V,тыт,poseer
1450,kaufen::V,ил,comprar
1451,kaufen::V,туян,comprar
1452,verkaufen::V,сут,vender
1453,bezahlen::V,тӳле,pagar
1454,zahlen::V,тӳле,pagar
1455,beherrschen::V,тыт,dominar
1456,ertragen::V,тӳс,soportar
1457,Bauch::N,,vientre
