,Concept_ID,kk,is
797,wahr::A,нағыз,sannur
798,alt::A,ескі,gamall
799,neu::A,жаңа,nýr
800,ehemalig::A,өткен,fyrrverandi
801,ehemalig::A,бұрынғы,fyrrverandi
802,alt[Lebewesen]::A,кексе,gamall
803,jung::A,науша,ungur
804,arm::A,кедей,vesall
805,arm::A,кедей,fátækur
806,arm::A,дәулетсіз,vesall
807,arm::A,дәулетсіз,fátækur
808,reich::A,малды,ríkur
809,reich::A,малды,auðugur
810,bekannt::A,таныс,kunnugur
811,bekannt::A,көзтаныс,kunnugur
812,berühmt::A,атақты,frægur
813,fremd::A,бөтен,framandi
814,fremd::A,бөтен,ókunnugur
815,verschieden::A,түрлі,ýmis
816,nah::A,жуық,nálægur
817,nah::A,етене,nálægur
818,fern::A,алыс,fjarri
819,fern::A,алыс,fjarlægur
820,fern::A,алыстағы,fjarri
821,fern::A,алыстағы,fjarlægur
822,linker::A,сол,vinstri
823,linker::A,солшыл,vinstri
824,rechter::A,оң,hægri
825,anderer::A,өзге,annar
826,anderer::A,былайғы,annar
827,erster::A,алғашқы,fyrsti
828,zweiter::A,екінші,annar
829,dritter::A,үшінші,þriðji
830,letzter::A,артқы,síðasti
831,letzter::A,кейінгі,síðasti
832,allein::ADV,серіксіз,einn
833,allein::ADV,серіксіз,aleinn
834,auf einmal::ADV,бірден,allt í einu
835,zusammen::ADV,бірлесіп,saman
836,lange::ADV,ұзақ,lengi
837,plötzlich::ADV,кенет,skyndilega
838,sofort::ADV,әне-міне дегенше,strax
839,sofort::ADV,әне-міне дегенше,þegar í stað
840,später::ADV,артынан,seinna
841,jetzt::ADV,енді,nú
842,jetzt::ADV,енді,núna
843,jetzt::ADV,қазір,nú
844,jetzt::ADV,қазір,núna
845,heute::ADV,бүгін,í dag
846,morgen::ADV,ертең,á morgun
847,bald::ADV,тез,brátt
848,bald::ADV,тез,bráðum
849,dann::ADV,онан соң,svo
850,dann::ADV,онан соң,síðan
851,dann::ADV,сонан соң,svo
852,dann::ADV,сонан соң,síðan
853,gestern::ADV,кеше,í gær
854,einst::ADV,бірде,forðum
855,einst::ADV,бір кезде,forðum
856,damals::ADV,анада,þá
857,damals::ADV,анада,á þeim tímum
858,danach::ADV,онан соң,á eftir því
859,danach::ADV,сонан соң,á eftir því
860,vorher::ADV,бұрын,áður
861,zuerst::ADV,әуелі,fyrst
862,zuerst::ADV,алдымен,fyrst
863,einmal::ADV,бір жолы,einu sinni
864,manchmal::ADV,кейде,stundum
865,oft::ADV,ылғи,oft
866,immer::ADV,өнебойы,alltaf
867,immer::ADV,өнебойы,sífellt
868,niemals::ADV,ешуақытта,aldrei
869,hier::ADV,бұнда,hér
870,hier::ADV,осында,hér
871,hierhin::ADV,бермен,hingað
872,von hier::ADV,бер жақтан,héðan
873,dort::ADV,анда,þar
874,dort::ADV,анда,þarna
875,dorthin::ADV,әрі,þangað
876,geradeaus::ADV,тура,beint áfram
877,vorwärts::ADV,ілгері,áfram
878,rückwärts::ADV,артқа,aftur á bak
879,zurück::ADV,кейін қарай,aftur
880,zurück::ADV,кейін қарай,til baka
881,unten::ADV,төменде,niðri
882,unten::ADV,төменде,fyrir neðan
883,hinab::ADV,астына,niður
884,hinab::ADV,астына,niður eftir
885,hinab::ADV,төмен,niður
886,hinab::ADV,төмен,niður eftir
887,oben::ADV,жоғарыда,uppi
888,hinauf::ADV,өрге,upp
889,hinauf::ADV,өрге,upp eftir
890,überall::ADV,әрқайда,alls staðar
891,nicht::ADV,емес,ekki
892,ein wenig::ADV,азырақ,dálítið
893,ein wenig::ADV,аздаған,dálítið
894,ein wenig::ADV,азғантай,dálítið
895,kaum::ADV,зорға,varla
896,kaum::ADV,зорға,tæplega
897,sehr::ADV,орасан,mjög
898,so::ADV,бұлай,svo
899,so::ADV,бұлай,þannig
900,so::ADV,былайша,svo
901,so::ADV,былайша,þannig
902,noch::ADV,әлі,enn
903,noch::ADV,әлі,ennþá
904,nur::ADV,ғана,bara
905,nur::ADV,ғана,aðeins
906,schon::ADV,түге,nú þegar
907,wieder::ADV,жаңа,aftur
908,wieder::ADV,жаңа,að nýju
909,wieder::ADV,қайта,aftur
910,wieder::ADV,қайта,að nýju
911,wieder::ADV,жаңадан,aftur
912,wieder::ADV,жаңадан,að nýju
913,vergebens::ADV,бекер,árangurslaust
914,vor::PRP,алды,fyrir
915,hinter::PRP,артынан,bak við
916,hinter::PRP,артынан,aftur fyrir
917,unter::PRP,түп,undir
918,unter::PRP,маңында,undir
919,durch::PRP,арқылы,gegnum
920,neben::PRP,іргеде,hjá
921,neben::PRP,іргеде,við hliðina á
922,neben::PRP,жанында,hjá
923,neben::PRP,жанында,við hliðina á
924,zwischen::PRP,арада,milli
925,zwischen::PRP,арада,á milli
926,wegen::PRP,үшін,vegna
927,dies::PRN,бұ,þetta
928,dies::PRN,осы,þetta
929,das::PRN,сол,það
930,alles::PRN,дүйім,allt
931,alles::PRN,күллі,allt
932,ich::PRN,мен,ég
933,du::PRN,сен,þú
934,er::PRN,ол,hann
935,wir::PRN,біз,við
936,ihr::PRN,сіз,þið
937,sie::PRN,олар,þær
938,sie::PRN,олар,þeir
939,was::FPRN,не,hvað
940,wer::FPRN,кім,hver
941,wo::FADV,кәні,hvar
942,wo::FADV,қайда,hvar
943,wohin::FADV,қайда,hvert
944,wie::FADV,калай,hvernig
945,warum::FADV,неғып,hvers vegna
946,wieviel::FNUM,неше,hve mikill
947,wieviel::FNUM,қанша,hve mikill
948,eins::NUM,бір,einn
949,zwei::NUM,екі,tveir
950,drei::NUM,үш,þrír
951,vier::NUM,төрт,fjórir
952,fünf::NUM,бес,fimm
953,sechs::NUM,алты,sex
954,sieben::NUM,жеті,sjö
955,acht::NUM,сегіз,átta
956,neun::NUM,тоғыз,níu
957,zehn::NUM,он,tíu
958,elf::NUM,он бір,ellefu
959,zwölf::NUM,он екі,tólf
960,zwanzig::NUM,жиырма,tuttugu
961,dreißig::NUM,отыз,þrjátíu
962,vierzig::NUM,қырық,fjörutíu
963,fünfzig::NUM,елу,fimmtíu
964,sechzig::NUM,алпыс,sextíu
965,siebzig::NUM,жетпіс,sjötíu
966,achtzig::NUM,сексен,áttatíu
967,neunzig::NUM,тоқсан,níutíu
968,hundert::NUM,жүз,hundrað
969,tausend::NUM,мың,þúsund
970,und::CNJ,та,og
971,oder::CNJ,әлде,eða
972,oder::CNJ,немесе,eða
973,stehen::V,тұру,standa
974,sitzen::V,отыру,sitja
975,liegen::V,жату,liggja
976,hängen::V,ілу,hanga
977,werden::V,болу,verða
978,werden::V,түрегелу,verða
979,passieren::V,болу,gerast
980,beginnen::V,басталу,byrja
981,enden::V,ада болу,enda
982,enden::V,ада болу,lykta
983,wechseln::V,құбылу,skipta
984,wechseln::V,өзгеру,skipta
985,aufgehen[Sonne]::V,шығу,koma upp
986,untergehen[Sonne]::V,батыру,ganga til viðar
987,scheinen[Sonne]::V,жылтырау,skína
988,donnern::V,күркіреу,þruma
989,wehen::V,огып тур,blása
990,strömen::V,сорғалау,streyma
991,fließen::V,ағу,fljóta
992,sich drehen::V,айналу,snúast
993,schwanken::V,толықсу,riða
994,schwanken::V,толықсу,rugga
995,schwingen::V,тербелу,sveiflast
996,fallen::V,құлау,falla
997,fallen::V,жығылу,falla
998,fallen::V,төмендеу,falla
999,brennen::V,жану,brenna
1000,rauchen::V,түтету,reykja
1001,regnen::V,жауу,rigna
1002,gefrieren::V,мұздай қату,frjósa
1003,gefrieren::V,мұз боп қату,frjósa
1004,tauen::V,жібу,þiðna
1005,schmelzen::V,еру,bráðna
1006,trocknen::V,курау,þorna
1007,sieden::V,қайнау,sjóða
1008,faulen::V,иістену,rotna
1009,verfaulen::V,шіру,rotna
1010,reißen::V,жыртылу,rifna
1011,versinken::V,малтығу,sökkva
1012,vergehen::V,өту,líða
1013,erscheinen::V,көріну,birtast
1014,erscheinen::V,көрініп қалу,birtast
1015,verschwinden::V,ғайып_болу,hverfa
1016,sinken::V,ылдилау,síga
1017,sinken::V,төмендеу,síga
1018,abnehmen::V,кемітілу,lækka
1019,abnehmen::V,кемітілу,minnka
1020,zunehmen::V,көбею,aukast
1021,steigen::V,қобу,stíga
1022,steigen::V,көтерілу,stíga
1023,steigen::V,жоғарылау,stíga
1024,wachsen::V,өсу,vaxa
1025,glänzen::V,жалтырау,glóa
1026,glänzen::V,жалтырау,glampa
1027,funkeln::V,жарқырау,leiftra
1028,funkeln::V,нұрлану,leiftra
1029,funkeln::V,жылтылдау,leiftra
1030,lärmen::V,шулау,hafa hátt
1031,lärmen::V,шуылдау,hafa hátt
1032,läuten::V,қоңыраулату,hringja
1033,klingeln::V,дыңғырлау,hringja
1034,klirren::V,дыңылдату,glamra
1035,klirren::V,дыңылдату,skrölta
1036,brausen::V,тасу,ólga
1037,rauschen::V,сусылдау,suða
1038,rauschen::V,сыбдырлау,suða
1039,klingen::V,дыбыс шығару,hljóma
1040,bellen::V,үру,gelta
1041,heulen::V,ұлу,væla
1042,heulen::V,ұлу,ýlfra
1043,blasen::V,үру,blása
1044,pfeifen::V,ысқыру,blístra
1045,schreien::V,шыңғыру,æpa
1046,schreien::V,айғайлау,æpa
1047,schreien::V,байбайлау,æpa
1048,schreien::V,бажалақтау,æpa
1049,stöhnen::V,ыңырсу,stynja
1050,stöhnen::V,ыңкылдау,stynja
1051,zittern::V,қалш,titra
1052,zittern::V,қалш,skjálfa
1053,zittern::V,қалшылдату,titra
1054,zittern::V,қалшылдату,skjálfa
1055,leben::V,жасау,lifa
1056,leben::V,күнелту,lifa
1057,leben::V,күн көру,lifa
1058,leben::V,тіршілік ету,lifa
1059,geboren werden::V,туу,fæðast
1060,atmen::V,дем алу,anda
1061,atmen::V,дем алу,draga andann
1062,atmen::V,ауа жұту,anda
1063,atmen::V,ауа жұту,draga andann
1064,trinken::V,ішу,drekka
1065,trinken::V,ұрттау,drekka
1066,essen::V,жеу,borða
1067,essen::V,тамақтану,borða
1068,schlucken::V,жұту,kingja
1069,müde werden::V,болдыру,þreytast
1070,einschlafen::V,үйыктап калу,sofna
1071,schlafen::V,ұйықтау,sofa
1072,aufwachen::V,ояну,vakna
1073,aufstehen::V,ояну,fara á fætur
1074,sich erholen::V,тынығу,hvíla sig
1075,krank werden::V,кеселдену,veikjast
1076,krank werden::V,кеселдену,verða veikur
1077,krank werden::V,сырқаттану,veikjast
1078,krank werden::V,сырқаттану,verða veikur
1079,krank werden::V,ауырып қалу,veikjast
1080,krank werden::V,ауырып қалу,verða veikur
1081,krank werden::V,ауыра бастау,veikjast
1082,krank werden::V,ауыра бастау,verða veikur
1083,krank werden::V,кеселге ұшырау,veikjast
1084,krank werden::V,кеселге ұшырау,verða veikur
1085,krank werden::V,сырқаттанып қалу,veikjast
1086,krank werden::V,сырқаттанып қалу,verða veikur
1087,krank sein::V,ауыру,vera veikur
1088,krank sein::V,сырқаттану,vera veikur
1089,schmerzen::V,ауырады,kenna til
1090,husten::V,жөтелу,hósta
1091,genesen::V,айығу,batna
1092,genesen::V,айығу,frískast
1093,sterben::V,өлу,deyja
1094,sterben::V,қайтыс,deyja
1095,sterben::V,жантапсыру,deyja
1096,umkommen::V,өлу,farast
1097,umkommen::V,қаза табу,farast
1098,sich bewegen::V,жылжу,bifast
1099,sich rühren::V,қыбырлау,hreyfast
1100,sich erheben::V,тұру,standa upp
1101,sich setzen::V,отыру,setjast
1102,hinfallen::V,жығылу,detta
1103,laufen::V,жояу жүру,labba
1104,schreiten::V,кадамдау,ganga
1105,spazierengehen::V,қыдыру,ganga sér til skemmtunar
1106,eilen::V,асығу,fara hratt
1107,eilen::V,жеделдену,fara hratt
1108,eilen::V,жедепдеу,fara hratt
1109,sich beeilen::V,асығу,flýta sér
1110,sich beeilen::V,жеделдену,flýta sér
1111,sausen::V,заулау,þjóta
1112,rennen::V,жүгіру,hlaupa
1113,springen::V,секіру,stökkva
1114,klettern::V,өрмелеп шығу,klifra
1115,schaukeln::V,тербелу,róla
1116,schaukeln::V,тербелу,rugga
1117,kriechen::V,еңбектеу,skríða
1118,schwimmen::V,жүзу,synda
1119,schwimmen::V,малту,synda
1120,schwimmen::V,қалықтау,synda
1121,tauchen::V,сүңгу,kafa
1122,rudern::V,есу,róa
1123,fahren::V,бару,aka
1124,fahren::V,бару,fara
1125,fliegen::V,ұшу,fljúga
1126,gehen::V,бару,fara
1127,gehen::V,бару,ganga
1128,weggehen::V,кету,fara burt
1129,weggehen::V,кету,ganga burt
1130,abfahren::V,жөнелу,aka burt
1131,anhalten::V,тоқтау,stöðva
1132,hineingehen::V,кіру,ganga inn
1133,eintreten::V,ену,koma inn
1134,eintreten::V,ену,ganga inn
1135,kommen::V,жету,koma
1136,ankommen::V,келу,koma til
1137,zurückkommen::V,қайту,koma til baka
1138,bleiben::V,қалу,haldast
1139,bleiben::V,қалу,vera kyrr
1140,warten::V,тосу,bíða
1141,erwarten::V,күту,búast við
1142,erwarten::V,күту,eiga von á
1143,suchen::V,іздеу,leita
1144,finden::V,табу,finna
1145,versuchen::V,талпыну,reyna
1146,vorbereiten::V,әзірлеу,undirbúa
1147,lieben::V,сүю,elska
1148,mögen::V,жарату,þykja gott
1149,mögen::V,жарату,falla í geð
1150,mögen::V,жақсы_көру,þykja gott
1151,mögen::V,жақсы_көру,falla í geð
1152,lachen::V,күлу,hlæja
1153,lachen::V,күлісу,hlæja
1154,rühren::V,көңілін бұзу,snerta
1155,weinen::V,жылау,gráta
1156,schimpfen::V,ақырып-бақыру,skammast
1157,sich ärgern::V,ашулану,sárna
1158,sich ärgern::V,ашулану,gremjast
1159,sich fürchten::V,сескену,óttast
1160,fürchten::V,қауіптену,óttast
1161,fürchten::V,сақсыну,óttast
1162,fliehen::V,қашу,flýja
1163,fliehen::V,қашып кету,flýja
1164,flüchten::V,қашу,strjúka
1165,flüchten::V,қашып кету,strjúka
1166,sehen::V,көру,sjá
1167,anschauen::V,назар салу,horfa á
1168,ansehen::V,тамашалау,líta á
1169,hören::V,есту,heyra
1170,zuhören::V,тыңдау,hlusta
1171,zuhören::V,құлақ қою,hlusta
1172,probieren::V,тату,smakka
1173,probieren::V,дәм тату,smakka
1174,riechen::V,иіскеу,þefa
1175,fühlen::V,сезу,finna til
1176,fühlen::V,сезіну,finna til
1177,scheinen::V,болып көріну,virðast
1178,zu sehen sein::V,көріну,vera að sjá
1179,vernehmen::V,есту,heyra
1180,vernehmen::V,есту,greina
1181,vernehmen::V,есітіп қалу,heyra
1182,vernehmen::V,есітіп қалу,greina
1183,frieren::V,тоңу,frjósa
1184,frieren::V,жаурау,frjósa
1185,tun::V,ету,gera
1186,tun::V,істеу,gera
1187,können::V,білу,geta
1188,wollen::V,қалау,ætla
1189,wollen::V,қалау,vilja
1190,anfangen::V,бастау,hefja
1191,beenden::V,бітіру,enda
1192,beenden::V,бітіру,ljúka
1193,beenden::V,адақтау,enda
1194,beenden::V,адақтау,ljúka
1195,beenden::V,тамамдау,enda
1196,beenden::V,тамамдау,ljúka
1197,beenden::V,аяқтап шығу,enda
1198,beenden::V,аяқтап шығу,ljúka
1199,aufhören::V,доғару,lykta
1200,gelingen::V,жолы түсу,heppnast
1201,geraten::V,калу,lukkast
1202,öffnen::V,ашу,opna
1203,öffnen::V,ашып қою,opna
1204,schließen::V,жабу,loka
1205,stellen::V,қою,láta
1206,stellen::V,қою,setja
1207,stellen::V,қойдыру,láta
1208,stellen::V,қойдыру,setja
1209,setzen::V,отырғызу,láta
1210,setzen::V,отырғызу,setja
1211,legen::V,салу,láta
1212,legen::V,салу,leggja
1213,legen::V,калау,láta
1214,legen::V,калау,leggja
1215,berühren::V,тию,koma við
1216,verbinden::V,байлап алу,sameina
1217,verbinden::V,сабақтастыру,sameina
1218,bedecken::V,бүркеу,hylja
1219,aufhängen::V,ілу,hengja
1220,aufhängen::V,ілу,hengja upp
1221,aufhängen::V,асып қою,hengja
1222,aufhängen::V,асып қою,hengja upp
1223,anzünden::V,тұтату,kveikja í
1224,aufheben::V,көтеру,taka upp
1225,aufheben::V,көтеру,lyfta upp
1226,zurücklassen::V,қалдыру,skilja eftir
1227,verlieren::V,жоғалту,týna
1228,verlieren::V,жоғалту,glata
1229,fallen lassen::V,құлатып алу,missa
1230,fallen lassen::V,қолдан түсіріп алу,missa
1231,machen::V,ету,búa til
1232,machen::V,жасау,búa til
1233,machen::V,жасап шығару,búa til
1234,herstellen::V,жасап шығару,framleiða
1235,bauen::V,тұрғызу,smíða
1236,bauen::V,тұрғызу,byggja
1237,reparieren::V,оңдау,gera við
1238,verbessern::V,дұрыстау,bæta
1239,ändern::V,өзгерту,breyta
1240,graben::V,үңгу,grafa
1241,beugen::V,буғу,beygja
1242,biegen::V,ию,sveigja
1243,biegen::V,майыстыру,sveigja
1244,drehen::V,айналдыру,snúa
1245,wenden::V,екінші жағын айналдыру,snúa
1246,wenden::V,екінші жағын айналдыру,venda
1247,umdrehen::V,бұру,venda
1248,umdrehen::V,бұру,snúa við
1249,heben::V,көтеру,hefja
1250,hochheben::V,жоғарылату,lyfta upp
1251,hochheben::V,көтеру,lyfta upp
1252,ergreifen::V,бас_салу,grípa
1253,ergreifen::V,шап_беріп_ұстап_алу,grípa
1254,ergreifen::V,шап_беру,grípa
1255,ergreifen::V,шап_ете_түсу,grípa
1256,halten::V,тұту,rúma
1257,halten::V,тұту,halda
1258,halten::V,ұстау,rúma
1259,halten::V,ұстау,halda
1260,drücken::V,басу,þjá
1261,drücken::V,басу,þrýsta
1262,schieben::V,итеру,ýta
1263,kratzen::V,қыру,klóra
1264,lecken::V,жалау,sleikja
1265,beißen::V,қабу,bíta
1266,beißen::V,тістеу,bíta
1267,beißen::V,қауып алу,bíta
1268,abreißen::V,үзу,rífa af
1269,abreißen::V,үзу,rífa frá
1270,abschneiden::V,қырқу,skera af
1271,abschneiden::V,қырқу,klippa af
1272,binden::V,байланыстыру,binda
1273,binden::V,байлап_алу,binda
1274,binden::V,байластыру,binda
1275,binden::V,байлау,binda
1276,binden::V,буу,binda
1277,binden::V,матау,binda
1278,binden::V,сабақтастыру,binda
1279,binden::V,ұштастыру,binda
1280,stecken::V,сұғу,stinga
1281,brechen::V,сындыру,brjóta
1282,klopfen::V,қағу,berja
1283,klopfen::V,қағу,klappa
1284,hauen::V,соғу,berja
1285,hauen::V,соғу,höggva
1286,kleben::V,желімдеу,líma
1287,reiben::V,үйкеу,núa
1288,streichen::V,сүйкеу,smyrja
1289,schleifen::V,егеу,slípa
1290,schleifen::V,қайрау,slípa
1291,schleifen::V,егеулеу,slípa
1292,schneiden::V,кесу,skera
1293,schneiden::V,кесу,klippa
1294,rütteln::V,қозғау,skaka
1295,rütteln::V,жұлмалау,skaka
1296,schütteln::V,дірілдету,hrista
1297,schütteln::V,селкілдету,hrista
1298,schwenken::V,бұлғау,sveifla
1299,schwenken::V,сермеу,sveifla
1300,schütten::V,құю,hella
1301,füllen::V,толтыру,fylla
1302,einwickeln::V,орау,vefja inn í
1303,tragen::V,алып жүру,bera
1304,schleppen::V,тарту,draga
1305,ziehen::V,тарту,toga
1306,ziehen::V,тарту,draga
1307,aufbewahren::V,сақтау,geyma
1308,werfen::V,лақтыру,kasta
1309,fangen::V,қармау,grípa
1310,fangen::V,қағып алу,grípa
1311,packen::V,шап беру,þrífa í
1312,packen::V,шап ете түсу,þrífa í
1313,packen::V,шап беріп ұстап алу,þrífa í
1314,verstecken::V,тығу,fela
1315,verstecken::V,жасыру,fela
1316,teilen::V,бөлу,deila
1317,schicken::V,жіберу,senda
1318,bringen::V,әкелу,færa
1319,bringen::V,әкелу,flytja
1320,bringen::V,алып келу,færa
1321,bringen::V,алып келу,flytja
1322,hinzufügen::V,қосу,bæta við
1323,hinzufügen::V,үстеу,bæta við
1324,bekommen::V,алу,hljóta
1325,bekommen::V,алу,ná
1326,erhalten::V,алмақ,fá
1327,nehmen::V,алу,taka
1328,nehmen::V,алмақ,taka
1329,wählen::V,таңдау,velja
1330,auswählen::V,екшеу,velja úr
1331,auswählen::V,саралау,velja úr
1332,auswählen::V,сұрыптау,velja úr
1333,auswählen::V,сайлап алу,velja úr
1334,bewahren::V,сақтау,gæta
1335,bewahren::V,сақтау,vernda
1336,behindern::V,оралғы болу,varna
1337,verderben::V,бүлдіру,spilla
1338,beschädigen::V,бұзу,skemma
1339,zerbrechen::V,уату,brjóta
1340,zerreißen::V,жырту,rífa
1341,zerreißen::V,жырту,rífa sundur
1342,zerstören::V,қирату,rífa niður
1343,zerstören::V,талқандау,rífa niður
1344,verbrennen::V,өртеу,brenna
1345,verbrennen::V,жандыру,brenna
1346,verbrennen::V,өртеп жіберу,brenna
1347,verbrennen::V,жандырып жіберу,brenna
1348,geben::V,беру,gefa
1349,reichen::V,беру,rétta
1350,schenken::V,тарту,gefa
1351,versprechen::V,уәде беру,lofa
1352,versprechen::V,уәде беру,heita
1353,wünschen::V,тілеу,óska
1354,loben::V,мақтау,lofa
1355,loben::V,мақтау,hrósa
1356,loben::V,дәріптеу,lofa
1357,loben::V,дәріптеу,hrósa
1358,küssen::V,сүю,kyssa
1359,wiegen::V,тербеу,rugga
1360,zudecken::V,бүркеу,þekja
1361,zudecken::V,бүркеу,breiða yfir
1362,wecken::V,ояту,vekja
1363,zeigen::V,көрсету,sýna
1364,führen::V,ерту,leiða
1365,führen::V,жетектеу,leiða
1366,lehren::V,оқыту,kenna
1367,unterrichten::V,оқыту,fræða
1368,aufziehen::V,бағу,ala upp
1369,leiten::V,басқару,stjórna
1370,leiten::V,жетекшілік ету,stjórna
1371,antreiben::V,асықтыру,hvetja
1372,lassen::V,-ткізу,láta
1373,lassen::V,мәжбүр ету,láta
1374,einladen::V,шақыру,bjóða heim
1375,vereinigen::V,біріктіру,sameina
1376,vereinigen::V,біріктіріп қою,sameina
1377,besuchen::V,кіріп шығу,heimsækja
1378,besuchen::V,барып шығу,heimsækja
1379,treffen::V,кездесу,hitta
1380,sich versammeln::V,топталу,safnast saman
1381,spielen::V,ойнау,leika sér
1382,singen::V,сайрау,syngja
1383,tanzen::V,билеу,dansa
1384,sich trennen::V,айрылысу,skiljast
1385,verlassen::V,тастау,yfirgefa
1386,retten::V,құтқару,bjarga
1387,bewachen::V,күзету,gæta
1388,bewachen::V,күзету,hafa vörð á
1389,schützen::V,жақтау,vernda
1390,schützen::V,жақтасу,vernda
1391,verteidigen::V,қорғау,verja
1392,sich schlagen::V,алысу,slást
1393,sich schlagen::V,алысу,berjast
1394,schießen::V,ату,skjóta
1395,siegen::V,жеңу,sigra
1396,ärgern::V,ашуландыру,ergja
1397,ärgern::V,ашуландыру,skaprauna
1398,schlagen::V,ұру,slá
1399,schlagen::V,ұру,lemja
1400,treten::V,тебу,sparka
1401,stechen::V,шаншу,stinga
1402,stoßen::V,түрту,hrinda
1403,stehlen::V,ұрлау,stela
1404,stören::V,кесірлен,trufla
1405,belästigen::V,мазасын алу,ónáða
1406,verbergen::V,сездірмеу,leyna
1407,täuschen::V,жалған айту,gabba
1408,täuschen::V,жалған айту,blekkja
1409,betrügen::V,алдау,svíkja
1410,betrügen::V,алдау,blekkja
1411,betrügen::V,алдап кету,svíkja
1412,betrügen::V,алдап кету,blekkja
1413,betrügen::V,ақымақ қылу,svíkja
1414,betrügen::V,ақымақ қылу,blekkja
1415,töten::V,құрту,drepa
1416,töten::V,өлтіру,drepa
1417,wohnen::V,мекендеу,búa
1418,wohnen::V,өмір сүру,búa
1419,arbeiten::V,істеу,vinna
1420,arbeiten::V,еңбектену,vinna
1421,sammeln::V,жыю,safna
1422,pflücken::V,жұлу,tína
1423,pflücken::V,жұлу,reyta
1424,jagen::V,аулау,veiða
1425,fischen::V,балык_аулау,fiska
1426,fassen::V,ұстау,veiða
1427,hüten::V,жаю,gæta
1428,hüten::V,жаю,vakta
1429,hüten::V,бағу,gæta
1430,hüten::V,бағу,vakta
1431,treiben::V,айдау,reka
1432,anbinden::V,байлау,binda við
1433,anbinden::V,байлау,binda fast
1434,füttern::V,ас ішкізу,fóðra
1435,füttern::V,азықтандыру,fóðra
1436,füttern::V,қоректендіру,fóðra
1437,melken::V,сауу,mjólka
1438,hacken::V,турау,höggva
1439,gießen::V,суару,hella
1440,reifen::V,жетілу,þroskast
1441,zubereiten::V,даяр ету,elda
1442,zubereiten::V,даяр ету,tilbúa
1443,kochen::V,асу,sjóða
1444,backen::V,пісіру,baka
1445,braten::V,қуыру,steikja
1446,umrühren::V,былғалау,hræra í
1447,umrühren::V,сапырылыстыру,hræra í
1448,stricken::V,торлау,prjóna
1449,stricken::V,тоқу,prjóna
1450,nähen::V,тігу,sauma
1451,färben::V,бояу,lita
1452,färben::V,сырлау,lita
1453,reinigen::V,аршу,hreinsa
1454,reinigen::V,тазалау,hreinsa
1455,waschen::V,жуу,þvo
1456,abwischen::V,сүрту,þerra
1457,spülen::V,шаю,skola
1458,spülen::V,шаю,þvo upp
1459,fegen::V,сыпыру,sópa
1460,fegen::V,сыпыру,hreinsa
1461,kehren::V,сыпыру,sópa
1462,baden::V,шомылу,baða sig
1463,sich waschen::V,жуыну,þvo sér
1464,ausziehen::V,шешу,fara úr
1465,anziehen::V,кигізу,fara í
1466,sich anziehen::V,киіну,klæðast
1467,kämmen::V,тарау,greiða
1468,schmücken::V,әсемдеу,prýða
1469,schmücken::V,әсемдеу,skreyta
1470,schmücken::V,мәнерлеу,prýða
1471,schmücken::V,мәнерлеу,skreyta
1472,schmücken::V,көріктендіру,prýða
1473,schmücken::V,көріктендіру,skreyta
1474,sagen::V,деу,segja
1475,sagen::V,айту,segja
1476,sprechen::V,деу,tala
1477,sprechen::V,айту,tala
1478,reden::V,сөйлеу,ræða
1479,reden::V,сөйлесу,ræða
1480,reden::V,тіл қатысу,ræða
1481,sich unterhalten::V,сұхбаттасу,spjalla
1482,sich unterhalten::V,сұхбаттасу,ræðast við
1483,fragen::V,сұрау,spyrja
1484,bitten::V,өтіну,biðja
1485,bitten::V,жалыну,biðja
1486,erzählen::V,айту,segja frá
1487,mitteilen::V,білдіру,tilkynna
1488,nennen::V,атау,nefna
1489,rufen::V,шақыру,kalla
1490,prahlen::V,бөсу,gorta
1491,übersetzen::V,аудару,þýða
1492,denken::V,ойлау,hugsa
1493,glauben::V,нану,trúa
1494,glauben::V,илану,trúa
1495,bemerken::V,аңғару,taka eftir
1496,erkennen::V,тану,þekkja
1497,begreifen::V,ұғу,skilja
1498,begreifen::V,аңғарып алу,skilja
1499,verstehen::V,пайым,skilja
1500,verstehen::V,түсіну,skilja
1501,lernen::V,оқу,læra
1502,wissen::V,хабардар болу,vita
1503,sich erinnern an::V,еске түсіру,minnast
1504,vergessen::V,ұмыту,gleyma
1505,messen::V,өлшеу,mæla
1506,zählen::V,санау,telja
1507,rechnen::V,санап шығару,reikna
1508,rechnen::V,санап шығу,reikna
1509,rechnen::V,санау,reikna
1510,lesen::V,оқу,lesa
1511,malen::V,сурет салу,mála
1512,zeichnen::V,сурет салу,teikna
1513,schreiben::V,жазу,skrifa
1514,besitzen::V,болу,hafa
1515,kaufen::V,алу,kaupa
1516,kaufen::V,әперу,kaupa
1517,verkaufen::V,сату,selja
1518,bezahlen::V,төлеу,borga
1519,bezahlen::V,ақы беру,borga
1520,bezahlen::V,ақы төлеу,borga
1521,zahlen::V,төлеу,borga
1522,beherrschen::V,билеу,hafa á valdi sínu
1523,ertragen::V,төзу,þola
1524,ertragen::V,шыдау,þola
