,Concept_ID,fr,ca
867,noch::ADV,encore,encara
868,nur::ADV,seulement,només
869,nur::ADV,ne ... que,només
870,schon::ADV,déjà,ja
871,wieder::ADV,de nouveau,de nou
872,vergebens::ADV,en vain,en va
873,vor::PRP,devant,davānt
874,vor::PRP,devant,enfront de
875,hinter::PRP,derrière,darrera
876,unter::PRP,sous,sota
877,unter::PRP,au-dessous de,sota
878,durch::PRP,par,per
879,durch::PRP,à travers,per
880,neben::PRP,à côté de,al costāt de
881,zwischen::PRP,entre,entre
882,wegen::PRP,à cause de,a causa de
883,dies::PRN,ceci,aquest
884,das::PRN,ce,això
885,das::PRN,cela,això
886,alles::PRN,tout,tot
887,ich::PRN,je,jo
888,ich::PRN,moi,jo
889,du::PRN,tu,tu
890,du::PRN,toi,tu
891,er::PRN,il,ell
892,er::PRN,lui,ell
893,wir::PRN,nous,nosaltres
894,ihr::PRN,vous,vosaltres
895,sie::PRN,ils,ells
896,sie::PRN,ils,elles
897,sie::PRN,elles,ells
898,sie::PRN,elles,elles
899,was::FPRN,que,què
900,was::FPRN,quoi,què
901,wer::FPRN,qui,qui
902,wo::FADV,où,on
903,wohin::FADV,où,cap a on
904,wie::FADV,comment,com
905,warum::FADV,pourquoi,per què
906,wieviel::FNUM,combien,quant
907,eins::NUM,un,u
908,zwei::NUM,deux,dos
909,drei::NUM,trois,tres
910,vier::NUM,quatre,quatre
911,fünf::NUM,cinq,cinc
912,sechs::NUM,six,sis
913,sieben::NUM,sept,set
914,acht::NUM,huit,vuit
915,neun::NUM,neuf,nou
916,zehn::NUM,dix,deu
917,elf::NUM,onze,onze
918,zwölf::NUM,douze,dotze
919,zwanzig::NUM,vingt,vint
920,dreißig::NUM,trente,trenta
921,vierzig::NUM,quarante,quaranta
922,fünfzig::NUM,cinquante,cinquanta
923,sechzig::NUM,soixante,seixanta
924,siebzig::NUM,soixante-dix,setanta
925,achtzig::NUM,quatre-vingt,vuitanta
926,neunzig::NUM,quatre-vingt-dix,noranta
927,hundert::NUM,cent,cent
928,tausend::NUM,mille,mil
929,und::CNJ,et,i
930,oder::CNJ,ou,o
931,stehen::V,être debout,estar de peu
932,sitzen::V,être assis,seure
933,liegen::V,être couché,jeure
934,hängen::V,pendre,penjar
935,werden::V,devenir,fer-se
936,werden::V,devenir,posar-se
937,passieren::V,se passer,succeir
938,beginnen::V,commencer,iniciar-se
939,enden::V,finir,acabar-se
940,enden::V,finir,terminar-se
941,enden::V,se terminer,acabar-se
942,enden::V,se terminer,terminar-se
943,wechseln::V,changer,canviar
944,wechseln::V,alterner,canviar
945,aufgehen[Sonne]::V,se lever,sortir
946,untergehen[Sonne]::V,se coucher,posar-se
947,scheinen[Sonne]::V,briller,brillar
948,donnern::V,tonner,tronar
949,wehen::V,souffler,bufar
950,strömen::V,affluer,afluir
951,fließen::V,couler,fluir
952,sich drehen::V,tourner,girar
953,schwanken::V,osciller,vacil·lar
954,schwanken::V,chanceler,vacil·lar
955,schwingen::V,vibrer,oscil·lar
956,schwingen::V,osciller,oscil·lar
957,fallen::V,tomber,caure
958,fallen::V,tomber,tombar
959,brennen::V,brûler,cremar
960,brennen::V,flamber,cremar
961,rauchen::V,fumer,fumejar
962,regnen::V,pleuvoir,ploure
963,gefrieren::V,geler,gelar-se
964,tauen::V,dégeler,fondre's
965,schmelzen::V,fondre,fondre's
966,trocknen::V,sécher,assecar-se
967,sieden::V,bouillir,bullir
968,faulen::V,pourrir,podrir-se
969,faulen::V,se putréfier,podrir-se
970,verfaulen::V,pourrir,podrir-se
971,reißen::V,rompre,trencar-se
972,reißen::V,se déchirer,trencar-se
973,versinken::V,s'enfoncer,enfonsar-se
974,vergehen::V,passer,passar
975,erscheinen::V,apparaître,aparèixer
976,verschwinden::V,disparaître,desaparèixer
977,sinken::V,descendre,baixar
978,sinken::V,descendre,descendir
979,sinken::V,s'abaisser,baixar
980,sinken::V,s'abaisser,descendir
981,abnehmen::V,diminuer,decréixer
982,zunehmen::V,augmenter,augmentar
983,steigen::V,monter,pujar
984,wachsen::V,croître,créixer
985,glänzen::V,briller,brillar
986,glänzen::V,briller,resplendir
987,funkeln::V,étinceler,espurnejar
988,lärmen::V,faire du bruit,fer soroll
989,läuten::V,sonner,sonar
990,klingeln::V,sonner,trucar
991,klirren::V,cliqueter,dringar
992,brausen::V,mugir,rugir
993,rauschen::V,bruire,murmurar
994,klingen::V,sonner,sonar
995,bellen::V,aboyer,lladrar
996,heulen::V,hurler,udolar
997,blasen::V,souffler,bufar
998,pfeifen::V,siffler,xiular
999,schreien::V,crier,cridar
1000,stöhnen::V,gémir,gemegar
1001,zittern::V,trembler,tremolar
1002,leben::V,vivre,vīure
1003,geboren werden::V,naître,néixer
1004,atmen::V,respirer,respirar
1005,trinken::V,boire,beure
1006,essen::V,manger,menjar
1007,schlucken::V,avaler,empassar-se
1008,müde werden::V,se lasser,cansar-se
1009,müde werden::V,se fatiguer,cansar-se
1010,einschlafen::V,s'endormir,adormir-se
1011,schlafen::V,dormir,dormir
1012,aufwachen::V,se réveiller,despertar-se
1013,aufstehen::V,se lever,llevar-se
1014,sich erholen::V,se reposer,descansar
1015,sich erholen::V,se détendre,descansar
1016,krank werden::V,tomber malade,posar-se malalt
1017,krank sein::V,être malade,estar malalt
1018,schmerzen::V,faire mal,doldre
1019,husten::V,tousser,tossir
1020,genesen::V,guérir,recuperar-se
1021,genesen::V,se remettre,recuperar-se
1022,sterben::V,mourir,morir
1023,umkommen::V,périr,perir
1024,sich bewegen::V,bouger,moure's
1025,sich rühren::V,broncher,moure's
1026,sich erheben::V,se lever,aixecar-se
1027,sich setzen::V,s'asseoir,asseure's
1028,hinfallen::V,tomber,caure's
1029,laufen::V,marcher,caminar
1030,laufen::V,aller à pied,caminar
1031,schreiten::V,marcher,procedir
1032,spazierengehen::V,se promener,passejar
1033,eilen::V,courir,anar corrent
1034,sich beeilen::V,se hâter,afanyar-se
1035,sich beeilen::V,se dépêcher,afanyar-se
1036,sausen::V,filer,córrer
1037,rennen::V,courir,córrer
1038,springen::V,sauter,saltar
1039,klettern::V,grimper,escalar
1040,schaukeln::V,se balancer,gronxar-se
1041,schaukeln::V,se balancer,balancejar-se
1042,kriechen::V,ramper,reptar
1043,kriechen::V,ramper,arrossegar-se
1044,schwimmen::V,nager,nadar
1045,tauchen::V,plonger,bussejar
1046,tauchen::V,plonger,submergir-se
1047,rudern::V,ramer,remar
1048,fahren::V,aller,anar
1049,fahren::V,rouler,anar
1050,fliegen::V,voler,volar
1051,gehen::V,aller,caminar
1052,weggehen::V,s'en aller,anar-se'n
1053,abfahren::V,partir,partir
1054,anhalten::V,s'arrêter,aturar-se
1055,hineingehen::V,entrer,entrar
1056,eintreten::V,entrer,entrar
1057,kommen::V,venir,venir
1058,ankommen::V,arriver,arribar
1059,zurückkommen::V,revenir,tornar
1060,bleiben::V,rester,quedar-se
1061,bleiben::V,demeurer,quedar-se
1062,warten::V,attendre,esperar
1063,erwarten::V,attendre,esperar
1064,suchen::V,chercher,buscar
1065,finden::V,trouver,trobar
1066,versuchen::V,essayer,intentar
1067,vorbereiten::V,préparer,preparar
1068,lieben::V,aimer,estimar
1069,mögen::V,aimer,agradar a
1070,mögen::V,vouloir,agradar a
1071,lachen::V,rire,riure
1072,rühren::V,toucher,commoure
1073,rühren::V,toucher,emocionar
1074,rühren::V,attendrir,commoure
1075,rühren::V,attendrir,emocionar
1076,weinen::V,pleurer,plorar
1077,schimpfen::V,gronder,renyar
1078,sich ärgern::V,se fâcher,enfadar-se
1079,sich fürchten::V,avoir peur,tenir por
1080,fürchten::V,craindre,témer
1081,fürchten::V,avoir peur de,témer
1082,fliehen::V,fuir,fugir
1083,flüchten::V,s'enfuir,refugiar-se
1084,sehen::V,voir,veure
1085,anschauen::V,regarder,mirar
1086,ansehen::V,regarder,mirar
1087,hören::V,entendre,oir
1088,zuhören::V,écouter,escoltar
1089,probieren::V,goûter,provar
1090,riechen::V,sentir,olorar
1091,fühlen::V,sentir,sentīr
1092,scheinen::V,sembler,semblar
1093,scheinen::V,paraître,semblar
1094,zu sehen sein::V,se voir,poder-se veure
1095,zu sehen sein::V,être visible,poder-se veure
1096,vernehmen::V,entendre,percebre
1097,vernehmen::V,percevoir,percebre
1098,frieren::V,avoir froid,tenir fred
1099,tun::V,faire,fer
1100,können::V,savoir,poder
1101,können::V,pouvoir,poder
1102,wollen::V,vouloir,voler
1103,anfangen::V,commencer,iniciar
1104,beenden::V,finir,acabar
1105,beenden::V,terminer,acabar
1106,aufhören::V,cesser,deixar
1107,aufhören::V,arrêter,deixar
1108,gelingen::V,réussir,sortir bé
1109,geraten::V,réussir,sortir
1110,öffnen::V,ouvrir,obrir
1111,schließen::V,fermer,tancar
1112,stellen::V,poser,posar
1113,stellen::V,poser,col·locar
1114,stellen::V,mettre,posar
1115,stellen::V,mettre,col·locar
1116,setzen::V,placer,assentar
1117,legen::V,placer,posar
1118,berühren::V,toucher,tocar
1119,verbinden::V,lier,unir
1120,verbinden::V,lier,connectar
1121,bedecken::V,couvrir,tapar
1122,bedecken::V,couvrir,cobrir
1123,aufhängen::V,accrocher,penjar
1124,anzünden::V,allumer,encendre
1125,aufheben::V,ramasser,aixecar
1126,zurücklassen::V,laisser,deixar
1127,verlieren::V,perdre,pērdre
1128,fallen lassen::V,lâcher,deixar caure
1129,fallen lassen::V,laisser tomber,deixar caure
1130,machen::V,faire,fer
1131,herstellen::V,produire,producir
1132,herstellen::V,fabriquer,producir
1133,bauen::V,bâtir,construir
1134,bauen::V,construire,construir
1135,reparieren::V,réparer,reparar
1136,verbessern::V,améliorer,millorar
1137,ändern::V,changer,canviar
1138,ändern::V,modifier,canviar
1139,graben::V,creuser,cavar
1140,beugen::V,plier,doblegar
1141,beugen::V,ployer,doblegar
1142,biegen::V,courber,corbar
1143,biegen::V,courber,arquejar
1144,drehen::V,tordre,girar
1145,drehen::V,tourner,girar
1146,wenden::V,retourner,girar
1147,umdrehen::V,tourner,voltar
1148,heben::V,soulever,pujar
1149,heben::V,soulever,aixecar
1150,hochheben::V,lever,aixecar
1151,ergreifen::V,saisir,agafar
1152,ergreifen::V,prendre,agafar
1153,halten::V,tenir,mantenir
1154,drücken::V,presser,prémer
1155,drücken::V,presser,estrènyer
1156,schieben::V,pousser,empènyer
1157,kratzen::V,gratter,raspar
1158,kratzen::V,égratigner,raspar
1159,lecken::V,lécher,llepar
1160,beißen::V,mordre,mossegar
1161,abreißen::V,arracher,arrencar
1162,abschneiden::V,couper,tallar
1163,binden::V,lier,lligar
1164,binden::V,attacher,lligar
1165,stecken::V,enfoncer,ficar
1166,brechen::V,rompre,trencar
1167,klopfen::V,frapper,trucar
1168,hauen::V,frapper,picar
1169,hauen::V,frapper,colpejar
1170,kleben::V,coller,enganxar
1171,reiben::V,frotter,fregar
1172,streichen::V,empâter,untar
1173,schleifen::V,affiler,afilar
1174,schleifen::V,affiler,esmolar
1175,schleifen::V,aiguiser,afilar
1176,schleifen::V,aiguiser,esmolar
1177,schneiden::V,couper,tallar
1178,schneiden::V,trancher,tallar
1179,rütteln::V,cahoter,sacsejar
1180,schütteln::V,secouer,agitar
1181,schütteln::V,secouer,sacsejar
1182,schwenken::V,agiter,agitar
1183,schütten::V,verser,abocar
1184,füllen::V,remplir,omplir
1185,einwickeln::V,envelopper,embolicar
1186,tragen::V,porter,dur
1187,tragen::V,porter,portar
1188,schleppen::V,traîner,arrossegar
1189,ziehen::V,tirer,tirar
1190,ziehen::V,tirer,estirar
1191,aufbewahren::V,garder,conservar
1192,aufbewahren::V,conserver,conservar
1193,werfen::V,jeter,llançar
1194,werfen::V,lancer,llançar
1195,fangen::V,attraper,agafar
1196,fangen::V,attraper,atrapar
1197,packen::V,agripper,engrapar
1198,verstecken::V,cacher,amagar
1199,teilen::V,diviser,dividir
1200,schicken::V,envoyer,enviar
1201,bringen::V,apporter,portar
1202,hinzufügen::V,ajouter,afegir
1203,bekommen::V,obtenir,obtenir
1204,erhalten::V,recevoir,rebre
1205,nehmen::V,prendre,prendre
1206,wählen::V,choisir,triar
1207,wählen::V,choisir,elegir
1208,auswählen::V,choisir,escollir
1209,auswählen::V,choisir,seleccionar
1210,auswählen::V,sélectionner,escollir
1211,auswählen::V,sélectionner,seleccionar
1212,bewahren::V,préserver,conservar
1213,behindern::V,gêner,impedir
1214,behindern::V,gêner,obstaculitzar
1215,verderben::V,gâter,espatllar
1216,verderben::V,corrompre,espatllar
1217,beschädigen::V,endommager,danyar
1218,beschädigen::V,endommager,destrossar
1219,zerbrechen::V,casser,trencar
1220,zerreißen::V,déchirer,estripar
1221,zerstören::V,détruire,destruir
1222,verbrennen::V,brûler,cremar
1223,geben::V,donner,donar
1224,reichen::V,tendre,passar
1225,schenken::V,offrir,regalar
1226,versprechen::V,promettre,prometre
1227,wünschen::V,souhaiter,desitjar
1228,loben::V,louer,elogiar
1229,küssen::V,embrasser,fer un petó a
1230,wiegen::V,bercer,bressolar
1231,zudecken::V,couvrir,tapar
1232,zudecken::V,couvrir,cobrir
1233,wecken::V,éveiller,despertar
1234,wecken::V,réveiller,despertar
1235,zeigen::V,montrer,mostrar
1236,zeigen::V,montrer,ensenyar
1237,zeigen::V,faire voir,mostrar
1238,zeigen::V,faire voir,ensenyar
1239,führen::V,guider,guiar
1240,führen::V,guider,conduir
1241,lehren::V,apprendre,ensenyar
1242,unterrichten::V,instruire,ensenyar
1243,aufziehen::V,élever,criar
1244,leiten::V,diriger,dirigir
1245,leiten::V,conduire,dirigir
1246,antreiben::V,pousser,impel·lir
1247,lassen::V,faire,fer
1248,einladen::V,inviter,invitar
1249,einladen::V,inviter,convidar
1250,vereinigen::V,unir,unir
1251,vereinigen::V,réunir,unir
1252,besuchen::V,visiter,visitar
1253,besuchen::V,visiter,anar a veure
1254,besuchen::V,aller voir,visitar
1255,besuchen::V,aller voir,anar a veure
1256,treffen::V,rencontrer,trobar
1257,sich versammeln::V,s'assembler,reunir-se
1258,spielen::V,jouer,jugar
1259,singen::V,chanter,cantār
1260,tanzen::V,danser,ballar
1261,sich trennen::V,se séparer,separar-se
1262,verlassen::V,quitter,deixar
1263,verlassen::V,quitter,abandonar
1264,retten::V,sauver,salvar
1265,bewachen::V,garder,vigilar
1266,schützen::V,protéger,protegir
1267,verteidigen::V,défendre,defensar
1268,sich schlagen::V,se taper,barallar-se
1269,schießen::V,tirer,tirar
1270,schießen::V,tirer,disparar
1271,siegen::V,vaincre,vèncer
1272,ärgern::V,agacer,enfadar
1273,schlagen::V,battre,pegar
1274,schlagen::V,battre,colpejar
1275,schlagen::V,frapper,pegar
1276,schlagen::V,frapper,colpejar
1277,treten::V,botter,donar un cop de peu a
1278,treten::V,donner un coup de pied à,donar un cop de peu a
1279,stechen::V,piquer,punxar
1280,stechen::V,piquer,apunyalar
1281,stoßen::V,heurter,empènyer
1282,stehlen::V,voler,robar
1283,stören::V,gêner,molestar
1284,stören::V,déranger,molestar
1285,belästigen::V,molester,importunar
1286,belästigen::V,importuner,importunar
1287,verbergen::V,cacher,amagar
1288,verbergen::V,cacher,ocultar
1289,verbergen::V,dissimuler,amagar
1290,verbergen::V,dissimuler,ocultar
1291,täuschen::V,abuser,enganyar
1292,täuschen::V,tromper,enganyar
1293,betrügen::V,duper,estafar
1294,betrügen::V,frauder,estafar
1295,töten::V,tuer,matar
1296,wohnen::V,habiter,vīure
1297,wohnen::V,habiter,habitar
1298,wohnen::V,demeurer,vīure
1299,wohnen::V,demeurer,habitar
1300,arbeiten::V,travailler,treballar
1301,sammeln::V,collectionner,col·leccionar
1302,pflücken::V,cueillir,collir
1303,jagen::V,chasser,caçar
1304,fischen::V,pêcher,pescar
1305,fassen::V,capturer,atrapar
1306,hüten::V,garder,pasturar
1307,treiben::V,mener,arriar
1308,anbinden::V,attacher,lligar
1309,füttern::V,faire manger,donar menjar a
1310,melken::V,traire,munyir
1311,hacken::V,fendre,picar
1312,hacken::V,fendre,tallar
1313,gießen::V,arroser,regar
1314,reifen::V,mûrir,madurar
1315,zubereiten::V,préparer,preparar
1316,kochen::V,cuire,coure
1317,backen::V,cuire,coure al forn
1318,braten::V,rôtir,rostir
1319,umrühren::V,remuer,remenar
1320,stricken::V,tricoter,tricotar
1321,stricken::V,tricoter,fer punt de mitja
1322,nähen::V,coudre,cosir
1323,färben::V,teindre,tenyir
1324,reinigen::V,nettoyer,netejar
1325,waschen::V,laver,rentār
1326,abwischen::V,essuyer,eixugar
1327,spülen::V,rincer,esbandir
1328,fegen::V,balayer,escombrar
1329,kehren::V,balayer,escombrar
1330,baden::V,se baigner,banyar-se
1331,sich waschen::V,se laver,rentār-se
1332,ausziehen::V,ôter,treure's
1333,ausziehen::V,enlever,treure's
1334,anziehen::V,mettre,posar-se
1335,sich anziehen::V,s'habiller,vestir-se
1336,kämmen::V,peigner,pentinar
1337,schmücken::V,orner,adornar
1338,schmücken::V,décorer,adornar
1339,sagen::V,dire,dir
1340,sprechen::V,parler,parlar
1341,reden::V,parler,parlar
1342,sich unterhalten::V,bavarder,conversar
1343,sich unterhalten::V,s'entretenir,conversar
1344,fragen::V,demander,preguntar
1345,bitten::V,prier,demanar
1346,erzählen::V,raconter,contar
1347,erzählen::V,raconter,explicar
1348,mitteilen::V,communiquer,comunicar
1349,nennen::V,nommer,nomenar
1350,nennen::V,appeler,nomenar
1351,rufen::V,appeler,cridar
1352,prahlen::V,se vanter,lloar-se
1353,prahlen::V,se vanter,jactar-se
1354,übersetzen::V,traduire,traduir
1355,denken::V,penser,pensar
1356,glauben::V,croire,creure
1357,bemerken::V,remarquer,notar
1358,bemerken::V,apercevoir,notar
1359,erkennen::V,reconnaître,reconèixer
1360,begreifen::V,concevoir,comprendre
1361,verstehen::V,entendre,entendre
1362,verstehen::V,comprendre,entendre
1363,lernen::V,apprendre,aprendre
1364,wissen::V,savoir,saber
1365,sich erinnern an::V,se souvenir de,recordar
1366,vergessen::V,oublier,oblidar
1367,messen::V,mesurer,mesurar
1368,zählen::V,compter,comptar
1369,rechnen::V,calculer,calcular
1370,lesen::V,lire,llegir
1371,malen::V,peindre,pintar
1372,zeichnen::V,dessiner,dibuixar
1373,schreiben::V,écrire,escrīure
1374,besitzen::V,posséder,posseir
1375,kaufen::V,acheter,comprar
1376,verkaufen::V,vendre,vendre
1377,bezahlen::V,payer,pagar
1378,zahlen::V,payer,pagar per
1379,beherrschen::V,dominer,dominar
1380,beherrschen::V,maîtriser,dominar
1381,ertragen::V,tolérer,aguantar
1382,ertragen::V,supporter,aguantar
