,Concept_ID,sl,ps
786,gestern::ADV,včéraj,پرون
787,einst::ADV,nékdaj,پخوا
788,damals::ADV,tedàj,هغه وخت
789,damals::ADV,takràt,هغه وخت
790,danach::ADV,potèm,بیا
791,vorher::ADV,poprèj,دمخه
792,zuerst::ADV,spŕva,لومړی
793,einmal::ADV,ênkrat,یو ځل
794,manchmal::ADV,včásih,ګاهی ګاهی
795,oft::ADV,pogósto,ډېر ځله
796,immer::ADV,védno,تل
797,immer::ADV,védno,همېشه
798,immer::ADV,zméraj,تل
799,immer::ADV,zméraj,همېشه
800,niemals::ADV,nikdàr,هیڅکله نه
801,hier::ADV,tù,دلته
802,hier::ADV,túkaj,دلته
803,hierhin::ADV,sèmkaj,دلته
804,hierhin::ADV,sèmkaj,دې ځای ته
805,von hier::ADV,od tú,د دې ځای نه
806,dort::ADV,tàm,هلته
807,dorthin::ADV,tjà,هلته
808,dorthin::ADV,tjà,هغه ځای ته
809,geradeaus::ADV,rávno napréj,مخامخ
810,vorwärts::ADV,napréj,مخ پهٔ وړاندې
811,rückwärts::ADV,zádaj,بېرته
812,zurück::ADV,nazáj,بېرته
813,unten::ADV,dôli,لاندي
814,unten::ADV,spôdaj,لاندي
815,hinab::ADV,dôl,ښکته
816,oben::ADV,gôri,پورته
817,oben::ADV,zgôraj,پورته
818,hinauf::ADV,gôr,پاس
819,überall::ADV,povsód,هره خوا
820,nicht::ADV,ne,نه
821,ein wenig::ADV,málo,یو څه
822,kaum::ADV,kómaj,ایله
823,sehr::ADV,zeló,ډېر
824,sehr::ADV,zeló,زيات
825,so::ADV,takó,داسې
826,so::ADV,takó,دومره
827,noch::ADV,še,نور
828,nur::ADV,samó,تش
829,nur::ADV,samó,صرف
830,schon::ADV,žè,دمخه
831,wieder::ADV,spét,بیا
832,vergebens::ADV,zamàn,عبث
833,vergebens::ADV,zastónj,عبث
834,vor::PRP,pred,دمخه
835,hinter::PRP,za,شاته
836,unter::PRP,pod,لاندي
837,durch::PRP,skózi,د مینځ نه
838,neben::PRP,kràj,نژدې
839,neben::PRP,póleg,نژدې
840,zwischen::PRP,med,ترمینځ
841,zwischen::PRP,izmed,ترمینځ
842,wegen::PRP,zarádi,د ... له لاسه
843,dies::PRN,tó,دا
844,das::PRN,tó,دا
845,alles::PRN,vsè,هرڅهٔ
846,ich::PRN,jàz,زه
847,du::PRN,tí,ته
848,er::PRN,òn,دی
849,wir::PRN,mí,مونږ
850,ihr::PRN,ví,تاسې
851,sie::PRN,ôni,هغوی
852,was::FPRN,káj,څهٔ
853,wer::FPRN,kdó,چا
854,wer::FPRN,kdó,څوک
855,wo::FADV,kjé,چيری
856,wo::FADV,kjé,چېرته
857,wohin::FADV,kám,چېرته
858,wie::FADV,kakó,څنګه
859,warum::FADV,zakáj,ولې
860,wieviel::FNUM,kóliko,څو
861,wieviel::FNUM,kóliko,څومره
862,eins::NUM,êden,یو
863,zwei::NUM,dvá,دوه
864,drei::NUM,trí,درې
865,vier::NUM,štíri,څلور
866,fünf::NUM,pét,پنځه
867,sechs::NUM,šést,شپږ
868,sieben::NUM,sédem,اوه
869,acht::NUM,ósem,اته
870,neun::NUM,devét,نهه
871,zehn::NUM,desét,لس
872,elf::NUM,enájst,یوولس
873,zwölf::NUM,dvánajst,دولس
874,zwanzig::NUM,dvájset,شل
875,dreißig::NUM,trídeset,دېرش
876,vierzig::NUM,štírideset,څلوېښت
877,fünfzig::NUM,pétdeset,پنځوس
878,sechzig::NUM,šéstdeset,شپېته
879,siebzig::NUM,sédemdeset,اویا
880,achtzig::NUM,ósemdeset,اتیا
881,neunzig::NUM,devétdeset,نوي
882,hundert::NUM,stó,سل
883,tausend::NUM,tísoč,زر
884,und::CNJ,in,او
885,oder::CNJ,áli,ېا
886,stehen::V,státi,درېدل
887,sitzen::V,sedéti,کښېنستل
888,liegen::V,ležáti,ملاستل
889,hängen::V,viséti,ځړېدل
890,werden::V,postáti,کېدل
891,passieren::V,zgodíti se,پېښېدل
892,beginnen::V,začéti se,شروع کېدل
893,enden::V,končáti se,خلاصدل
894,enden::V,končáti se,تمامېدل
895,wechseln::V,ménjati se,تغییر موندل
896,aufgehen[Sonne]::V,vzíti,ختل
897,untergehen[Sonne]::V,zaíti,لوېدل
898,untergehen[Sonne]::V,zaíti,پرېوتل
899,scheinen[Sonne]::V,sijáti,رڼا کول
900,donnern::V,grméti,تنېدل
901,donnern::V,grméti,غړمبېدل
902,wehen::V,píhati,چلېدل
903,strömen::V,líti,بهېدل
904,fließen::V,têči,بهېدل
905,fließen::V,têči,تویېدل
906,sich drehen::V,vrtéti se,ګرځېدل
907,sich drehen::V,vrtéti se,چورلېدل
908,schwanken::V,kolébati,زنګېدل
909,schwingen::V,níhati,زنګېدل
910,fallen::V,pádati,ولېدل
911,brennen::V,goréti,سوځېدل
912,rauchen::V,kadíti se,لوګی کول
913,regnen::V,deževáti,باران اورېدل
914,gefrieren::V,zmŕzniti,کنګل نيول
915,tauen::V,tájati,وېلې کېدل
916,schmelzen::V,kopnéti,وېلې کېدل
917,trocknen::V,sušíti se,وچېدل
918,sieden::V,kipéti,اېشېدل
919,faulen::V,gníti,خرابېدل
920,verfaulen::V,zgníti,ورستېدل
921,reißen::V,tŕgati se,شلېدل
922,versinken::V,pogrézniti se,ډوېېدل
923,vergehen::V,miníti,تېرېدل
924,erscheinen::V,pojáviti se,ښکارېدل
925,verschwinden::V,izgíniti,ورکېدل
926,sinken::V,péšati,ښکته کېدل
927,abnehmen::V,pojémati,کمېدل
928,zunehmen::V,véčati se,زیاتېدل
929,zunehmen::V,množíti se,زیاتېدل
930,steigen::V,dvígati se,جګېدل
931,steigen::V,dvígati se,پورته کېدل
932,wachsen::V,rásti,وده کول
933,glänzen::V,sijáti,ځلېدل
934,funkeln::V,ískriti se,پړکېدل
935,lärmen::V,ropotáti,غال و غول کول
936,lärmen::V,razgrájati,غال و غول کول
937,läuten::V,zvoníti,زنګ وهل
938,klingeln::V,zvončkljáti,زنګ وهل
939,klirren::V,žvenketáti,کړنګېدل
940,brausen::V,šuméti,تلاطم کول
941,rauschen::V,šuštéti,شڼهار کول
942,rauschen::V,šelestéti,شڼهار کول
943,klingen::V,zvenéti,آواز کول
944,bellen::V,lájati,غپېدل
945,heulen::V,zavíjati,انګلل
946,blasen::V,píhniti,پو کول
947,pfeifen::V,pískati,شپېلک وهل
948,pfeifen::V,žvížgati,شپېلک وهل
949,schreien::V,kričáti,ناره کول
950,stöhnen::V,stókati,زګېروی کول
951,zittern::V,drgetáti,لړزېدل
952,leben::V,živéti,ژوند کول
953,geboren werden::V,rodíti se,زېږېدل
954,atmen::V,díhati,ساه کښل
955,atmen::V,díhati,تنفس کول
956,trinken::V,píti,څښل
957,essen::V,jésti,خوړل
958,schlucken::V,požírati,غړپول
959,müde werden::V,péšati,ستړی کېدل
960,müde werden::V,utrúditi se,ستړی کېدل
961,einschlafen::V,zaspáti,ویده کېدل
962,schlafen::V,spáti,خوب کول
963,aufwachen::V,zbudíti se,ویښېدل
964,aufstehen::V,vstáti,پاڅېدل
965,sich erholen::V,oddahníti se,استراحت کول
966,krank werden::V,oboléti,رنځورېدل
967,krank sein::V,bíti bolán,ناجوړېدل
968,schmerzen::V,boléti,خوږېدل
969,schmerzen::V,boléti,درد کول
970,husten::V,kášljati,ټوخېدل
971,genesen::V,okrévati,رغېدل
972,sterben::V,umréti,مړل
973,umkommen::V,pogíniti,تلفېدل
974,sich bewegen::V,zganíti se,چلېدل
975,sich bewegen::V,zganíti se,حرکت کول
976,sich rühren::V,premakníti se,ښورېدل
977,sich erheben::V,vstájati,درېدل
978,sich erheben::V,vzdígniti se,درېدل
979,sich setzen::V,sésti,کښېنستل
980,hinfallen::V,pásti dôl,لوېدل
981,laufen::V,hodíti,منډې وهل
982,schreiten::V,stópati,قدم ایښودل
983,spazierengehen::V,na sprehòd íti,چکر وهل
984,eilen::V,drvéti,بېړه کول
985,sich beeilen::V,hitéti,عجله کول
986,sausen::V,dírkati,ځغستل
987,rennen::V,dírjati,زغلېدل
988,springen::V,skákati,ټوپ وهل
989,klettern::V,plézati,ختل
990,schaukeln::V,kolébati,زنګېدل
991,kriechen::V,pláziti se,خاپوړی وهل
992,schwimmen::V,plávati,لامبو وهل
993,tauchen::V,potápljati se,غوټه وهل
994,rudern::V,vesláti,پارو وهل
995,fahren::V,vozíti se,تلل
996,fahren::V,peljáti se,تلل
997,fliegen::V,létati,الوتل
998,gehen::V,íti,تلل
999,weggehen::V,odíti,بهر وتل
1000,abfahren::V,odpeljáti se,تلل
1001,anhalten::V,ustáviti se,ودرېدل
1002,hineingehen::V,íti nóter,داخلېدل
1003,eintreten::V,vstopíti,ننوتل
1004,kommen::V,príti,راتلل
1005,ankommen::V,prispéti,رسېدل
1006,ankommen::V,prihájati,رسېدل
1007,zurückkommen::V,vrníti se,بېرته راتلل
1008,bleiben::V,ostáti,پاتې کېدل
1009,warten::V,čákati,انتظار وېستل
1010,erwarten::V,pričakováti,انتظار کول
1011,suchen::V,iskáti,لټول
1012,finden::V,nájti,میندل
1013,finden::V,nájti,پیدا کول
1014,versuchen::V,poskúšati,هڅه کول
1015,vorbereiten::V,pripráviti,چمتوکول
1016,lieben::V,ljubíti,مینه لرل
1017,mögen::V,márati,خوښول
1018,mögen::V,márati,علاقه لرل
1019,lachen::V,smejáti se,خندېدل
1020,rühren::V,ganíti,اغېزه کول
1021,weinen::V,jókati,ژړل
1022,weinen::V,plákati,ژړل
1023,schimpfen::V,psováti,ښکنځا کول
1024,schimpfen::V,zmérjati,ښکنځا کول
1025,sich ärgern::V,jezíti se,قهر راتلل
1026,sich fürchten::V,báti se,ډارېدل
1027,fürchten::V,báti se,ډارېدل
1028,fliehen::V,bežáti,تښتېدل
1029,flüchten::V,pobégniti,تښتېدل
1030,sehen::V,vídeti,لیدل
1031,anschauen::V,oglédati,کتل
1032,ansehen::V,glédati,ننداره کول
1033,hören::V,slíšati,اورېدل
1034,zuhören::V,poslúšati,غوږ نیول
1035,probieren::V,poskúšati,څکه کول
1036,probieren::V,poskúšati,چاشنی کول
1037,riechen::V,dúhati,بويول
1038,fühlen::V,čutíti,حسول
1039,scheinen::V,zdéti se,ښکارېدل
1040,zu sehen sein::V,vídeti se,ښکارېدل
1041,vernehmen::V,čúti,خبرېدل
1042,frieren::V,zébsti,ساړه کېتل
1043,tun::V,délati,کول
1044,können::V,môči,کولای شول
1045,können::V,môči,د لاسه کېدل
1046,wollen::V,hotéti,غوښتل
1047,anfangen::V,začéti,شروع کول
1048,beenden::V,dokončáti,ختمول
1049,beenden::V,dokončáti,پای ته رسول
1050,aufhören::V,prenéhati,بس کول
1051,gelingen::V,uspéti,موفق کېدل
1052,gelingen::V,uspéti,بریالی کېدل
1053,gelingen::V,posréčiti se,موفق کېدل
1054,gelingen::V,posréčiti se,بریالی کېدل
1055,geraten::V,obnêsti se,کېدل
1056,öffnen::V,odpréti,خلاصول
1057,öffnen::V,odpréti,پرانیستل
1058,schließen::V,zapréti,تړل
1059,stellen::V,postáviti,ایښودل
1060,setzen::V,posadíti,کښېنول
1061,legen::V,položíti,ایښودل
1062,berühren::V,dotíkati se,لاس وهل
1063,verbinden::V,obvézati,تړل
1064,bedecken::V,pokríti,پوښول
1065,aufhängen::V,obésiti,ځوړندول
1066,anzünden::V,zažgáti,بلول
1067,aufheben::V,vzdígniti,پورته کول
1068,zurücklassen::V,zapustíti,پرېښودل
1069,verlieren::V,izgubíti,ورکول
1070,fallen lassen::V,navréči,له لاسه لوېدل
1071,machen::V,naredíti,کول
1072,machen::V,napráviti,کول
1073,herstellen::V,izdélati,جوړول
1074,herstellen::V,izdélati,توليدول
1075,bauen::V,gradíti,جوړول
1076,reparieren::V,popráviti,ترمیمول
1077,verbessern::V,izbóljšati,اصلاح کول
1078,ändern::V,spremeníti,تغیر ورکول
1079,graben::V,kopáti,کيندل
1080,graben::V,grêbsti,کيندل
1081,beugen::V,upogníti,ټیټول
1082,biegen::V,zavíjati,کږول
1083,drehen::V,vrtéti,ګرځول
1084,wenden::V,obrníti,اړول
1085,umdrehen::V,zasúkati,اړول
1086,heben::V,dvígati,جګول
1087,heben::V,dvígati,پورته کول
1088,hochheben::V,privzdígniti,جګول
1089,ergreifen::V,zgrábiti,نیول
1090,halten::V,držáti,نیول
1091,drücken::V,tiščáti,کښېکښل
1092,schieben::V,ríniti,پوری وهل
1093,kratzen::V,práskati,ګرول
1094,lecken::V,lízati,څټل
1095,beißen::V,grísti,چیچل
1096,abreißen::V,odtŕgati,شکول
1097,abschneiden::V,odrézati,پرېکول
1098,binden::V,vézati,تړل
1099,stecken::V,vtakníti,ټومبل
1100,brechen::V,lomíti,ماتول
1101,klopfen::V,tólči,ټکول
1102,hauen::V,séči,ټکول
1103,kleben::V,lépiti,نښلول
1104,kleben::V,lépiti,سرېښول
1105,reiben::V,tréti,مږل
1106,reiben::V,dŕgniti,مږل
1107,streichen::V,namázati,مښل
1108,schleifen::V,brúsiti,تېره کول
1109,schneiden::V,rézati,غوڅول
1110,schneiden::V,rézati,پرېکول
1111,rütteln::V,strésti,خوڅول
1112,schütteln::V,majáti,ښورول
1113,schwenken::V,obrníti,خوڅول
1114,schütten::V,sípati,اچول
1115,schütten::V,sípati,تویول
1116,füllen::V,napolníti,ډکول
1117,einwickeln::V,zavíti,پېچل
1118,einwickeln::V,zavíti,نغښتل
1119,tragen::V,nêsti,وړل
1120,schleppen::V,vláčiti,وړل
1121,ziehen::V,vléči,کښل
1122,aufbewahren::V,shranjeváti,ساتل
1123,werfen::V,lúčati,اچول
1124,werfen::V,lúčati,غورځول
1125,fangen::V,ujéti,نیول
1126,fangen::V,ujéti,ګیرول
1127,packen::V,prijéti,نیول
1128,verstecken::V,skríti,پټول
1129,teilen::V,razdelíti,وېشل
1130,teilen::V,razdelíti,تقسیمول
1131,schicken::V,pošíljati,لېږل
1132,schicken::V,pošíljati,استول
1133,bringen::V,prinêsti,راوړل
1134,hinzufügen::V,pristáviti,زیاتول
1135,bekommen::V,dobíti,حاصلول
1136,erhalten::V,prejéti,اخیستل
1137,nehmen::V,vzéti,نیول
1138,nehmen::V,vzéti,اخيستل
1139,wählen::V,izbírati,خوښول
1140,auswählen::V,izbráti,چنده کول
1141,bewahren::V,ohraníti,ساتل
1142,behindern::V,ovírati,مانع کېدل
1143,behindern::V,ovírati,ممانعت کول
1144,verderben::V,pokváriti,خرابېدل
1145,beschädigen::V,poškodováti,ورانول
1146,zerbrechen::V,razlomíti,ماتول
1147,zerreißen::V,raztŕgati,څیرې کول
1148,zerstören::V,razrúšiti,ړنګول
1149,zerstören::V,razrúšiti,ورانول
1150,verbrennen::V,sežgáti,سوځول
1151,geben::V,dáti,ورکول
1152,reichen::V,séči,ورکول
1153,reichen::V,molíti,ورکول
1154,schenken::V,podáriti,بښل
1155,versprechen::V,obljubíti,لوز کول
1156,wünschen::V,vóščiti,غوښتل
1157,loben::V,hváliti,ستایل
1158,loben::V,hváliti,تمجید کول
1159,küssen::V,poljubováti,ښکلول
1160,wiegen::V,zíbati,زنګول
1161,zudecken::V,pokríti,پوښول
1162,wecken::V,zbudíti,ويښول
1163,zeigen::V,pokázati,ښودل
1164,führen::V,vêsti,بیول
1165,lehren::V,učíti,درس ورکول
1166,lehren::V,učíti,تعلیم ورکول
1167,unterrichten::V,poučeváti,درس ورکول
1168,aufziehen::V,vzgojíti,روزل
1169,leiten::V,uprávljati,رهبری کول
1170,leiten::V,uprávljati,لارښوونه کول
1171,antreiben::V,goníti,چټک کول
1172,lassen::V,povzročíti,اړکول
1173,einladen::V,povábiti,بلل
1174,vereinigen::V,zdrúžiti,متحد کول
1175,vereinigen::V,zdrúžiti,یوځای کول
1176,besuchen::V,obiskáti,کتنه کول
1177,treffen::V,pogodíti,ليدل
1178,treffen::V,pogodíti,تلقی کول
1179,sich versammeln::V,zbráti se,راغونډېدل
1180,spielen::V,igráti se,لوبه کول
1181,singen::V,péti,سندرې وېل
1182,tanzen::V,plésati,ګډېدل
1183,sich trennen::V,ločíti se,بېلېدل
1184,verlassen::V,zapustíti,ترک کول
1185,retten::V,réšiti,نجات ورکول
1186,bewachen::V,strážiti,ساتل
1187,bewachen::V,strážiti,حفاظت کول
1188,schützen::V,sčítiti,ژغورل
1189,verteidigen::V,braníti,دفاع کول
1190,sich schlagen::V,têpsti se,جنګېدل
1191,schießen::V,stréljati,ویشتل
1192,siegen::V,zmágati,غالبېدل
1193,ärgern::V,jezíti,خپه کول
1194,ärgern::V,razbúriti,خپه کول
1195,schlagen::V,têpsti,وهل
1196,schlagen::V,udáriti,وهل
1197,treten::V,teptáti,په لغته وهل
1198,stechen::V,ubôsti,ټومبل
1199,stoßen::V,peháti,ټېل وهل
1200,stoßen::V,peháti,پوری وهل
1201,stoßen::V,drégniti,ټېل وهل
1202,stoßen::V,drégniti,پوری وهل
1203,stehlen::V,ukrásti,تښتول
1204,stehlen::V,ukrásti,غلا کول
1205,stehlen::V,pokrásti,تښتول
1206,stehlen::V,pokrásti,غلا کول
1207,stören::V,motíti,ماتول
1208,belästigen::V,nadlegováti,ځورول
1209,belästigen::V,nadlegováti,تکلیف ورکول
1210,verbergen::V,skríti,پټول
1211,täuschen::V,slepíti,تېرایستل
1212,täuschen::V,slepíti,خطا ایستل
1213,betrügen::V,várati,غولول
1214,betrügen::V,ogoljufáti,غولول
1215,töten::V,ubíti,وژل
1216,töten::V,ubíti,مړ کول
1217,wohnen::V,prebívati,اوسېدل
1218,arbeiten::V,délati,کار کول
1219,sammeln::V,zbráti,راټولول
1220,sammeln::V,zbráti,راغونډول
1221,pflücken::V,obráti,شکول
1222,jagen::V,lovíti,ښکار کول
1223,fischen::V,ribáriti,کب نيول
1224,fassen::V,zajéti,نیول
1225,fassen::V,zajéti,ګیرول
1226,hüten::V,pásti,پوول
1227,treiben::V,pogánjati,بیول
1228,anbinden::V,privézati,تړل
1229,füttern::V,kŕmiti,خوراک ورکول
1230,melken::V,mólsti,لوشل
1231,hacken::V,sékati,پی کول
1232,gießen::V,ulíti,اوبه کول
1233,reifen::V,zoréti,رسېدل
1234,zubereiten::V,pripráviti,تیارول
1235,kochen::V,kúhati,پخول
1236,backen::V,cvréti,پخول
1237,braten::V,pêči,وريتول
1238,umrühren::V,preméšati,لړل
1239,stricken::V,plêsti,اوبدل
1240,nähen::V,šívati,ګنډل
1241,färben::V,bárvati,رنګول
1242,reinigen::V,očístiti,صافول
1243,waschen::V,opráti,مینځل
1244,abwischen::V,obrísati,وچول
1245,spülen::V,splakováti,کنګالول
1246,fegen::V,pométati,جارو کول
1247,kehren::V,mésti,جارو کول
1248,baden::V,kópati se,لمبېدل
1249,sich waschen::V,umíti se,ځان مينځل
1250,ausziehen::V,izvléči,کښل
1251,ausziehen::V,izvléči,ایستل
1252,anziehen::V,obléči,اغوستل
1253,sich anziehen::V,obléči se,کالی اغوستل
1254,kämmen::V,česáti,ګمنځول
1255,schmücken::V,okrasíti,ښکلی کول
1256,sagen::V,dejáti,وېل
1257,sprechen::V,govoríti,وېل
1258,sprechen::V,govoríti,غږېدل
1259,reden::V,rêči,ګړېدل
1260,reden::V,rêči,خبرې کول
1261,sich unterhalten::V,razgovárjati se,خبری کول
1262,fragen::V,vprášati,پوښتنه کول
1263,bitten::V,prosíti,غوښتل
1264,erzählen::V,práviti,کيسه کول
1265,erzählen::V,práviti,حکايت کول
1266,mitteilen::V,naznániti,خبرول
1267,mitteilen::V,naznániti,خبر ورکول
1268,nennen::V,imenováti,نوم ايښودل
1269,rufen::V,klícati,بلل
1270,prahlen::V,baháti se,لاپې وهل
1271,übersetzen::V,prevêsti,ژباړل
1272,übersetzen::V,prevêsti,ترجمه کول
1273,denken::V,mísliti,فکر کول
1274,glauben::V,verjéti,باور کول
1275,bemerken::V,opáziti,لیدل
1276,erkennen::V,spoznáti,پېژندل
1277,begreifen::V,pôjmiti,رسېدل
1278,begreifen::V,pôjmiti,پوهېدل
1279,verstehen::V,razuméti,پوهېدل
1280,lernen::V,učíti se,زده کول
1281,lernen::V,učíti se,درس لوستل
1282,wissen::V,znáti,پوهېدل
1283,wissen::V,védeti,پوهېدل
1284,sich erinnern an::V,spómniti se,یادول
1285,sich erinnern an::V,spómniti se,په یاد راوړل
1286,vergessen::V,pozábiti,هېرول
1287,messen::V,mériti,اندازه کول
1288,zählen::V,štéti,شمارل
1289,rechnen::V,račúnati,حسابول
1290,lesen::V,bráti,لوستل
1291,lesen::V,čítati,لوستل
1292,malen::V,slíkati,رسمول
1293,zeichnen::V,rísati,رسمول
1294,schreiben::V,písati,لیکل
1295,besitzen::V,iméti,لرل
1296,kaufen::V,kupíti,رانیول
1297,verkaufen::V,prodáti,خرڅول
1298,bezahlen::V,pláčati,تأدیه کول
1299,zahlen::V,plačeváti,کسات اخيستل
1300,beherrschen::V,obvládati,تسلط لرل
1301,ertragen::V,prenêsti,زغمل
1302,Verstand::N,,عقل
1303,Verstand::N,,شعور
