,Concept_ID,sah,kk
751,lieb::A,тапталлаах,айналайын
752,lustig::A,көрдөөх,көңілді
753,sanft::A,намчы,жуас
754,sanft::A,сымнаҕас,жуас
755,hungrig::A,аччык,аш
756,krank::A,ыалдьар,кеселді
757,nackt::A,сыгынньах,жалаңаш
758,traurig::A,санаарҕабыллаах,қапа
759,lebendig::A,тыыннаах,тірі
760,lebendig::A,тыыннаах,жанды
761,gut::A,үтүө,жақсы
762,gut::A,үчүгэй,жақсы
763,schlecht::A,куһаҕан,жаман
764,richtig::A,сөп,дұрыс
765,schlimm::A,сидьиҥ,жаман
766,schlimm::A,быдьар,жаман
767,wahr::A,кырдьык,нағыз
768,alt::A,былыргы,ескі
769,neu::A,саҥа,жаңа
770,ehemalig::A,урукку,өткен
771,ehemalig::A,урукку,бұрынғы
772,alt[Lebewesen]::A,кырдьаҕас,кексе
773,jung::A,эдэр,науша
774,arm::A,дьадаҥы,кедей
775,arm::A,дьадаҥы,дәулетсіз
776,reich::A,баай,малды
777,bekannt::A,билэр,таныс
778,bekannt::A,билэр,көзтаныс
779,berühmt::A,аатырбыт,атақты
780,fremd::A,атын,бөтен
781,verschieden::A,араас,түрлі
782,nah::A,чугас,жуық
783,nah::A,чугас,етене
784,fern::A,ыраах,алыс
785,fern::A,ыраах,алыстағы
786,linker::A,хаҥас,сол
787,linker::A,хаҥас,солшыл
788,rechter::A,уҥа,оң
789,anderer::A,атын,өзге
790,anderer::A,атын,былайғы
791,erster::A,маҥнайгы,алғашқы
792,zweiter::A,иккис,екінші
793,dritter::A,үһүс,үшінші
794,letzter::A,тиһэх,артқы
795,letzter::A,тиһэх,кейінгі
796,allein::ADV,соҕотох,серіксіз
797,auf einmal::ADV,биирдэ,бірден
798,zusammen::ADV,холбуу,бірлесіп
799,lange::ADV,уһуннук,ұзақ
800,plötzlich::ADV,эмискэ,кенет
801,sofort::ADV,тута,әне-міне дегенше
802,später::ADV,хойут,артынан
803,jetzt::ADV,билигин,енді
804,jetzt::ADV,билигин,қазір
805,heute::ADV,бүгүн,бүгін
806,morgen::ADV,сарсын,ертең
807,bald::ADV,өтөр,тез
808,dann::ADV,кэнна,онан соң
809,dann::ADV,кэнна,сонан соң
810,gestern::ADV,бэҕэһээ,кеше
811,einst::ADV,биир төгүл,бірде
812,einst::ADV,биир төгүл,бір кезде
813,einst::ADV,арай биирдэ,бірде
814,einst::ADV,арай биирдэ,бір кезде
815,damals::ADV,оччоҕо,анада
816,danach::ADV,аары,онан соң
817,danach::ADV,аары,сонан соң
818,danach::ADV,ол кэнниттэн,онан соң
819,danach::ADV,ол кэнниттэн,сонан соң
820,vorher::ADV,урут,бұрын
821,zuerst::ADV,маҥнай,әуелі
822,zuerst::ADV,маҥнай,алдымен
823,einmal::ADV,биирдэ,бір жолы
824,manchmal::ADV,арыт,кейде
825,oft::ADV,чаастатык,ылғи
826,immer::ADV,мэлдьи,өнебойы
827,niemals::ADV,хаһан да,ешуақытта
828,hier::ADV,маныаха,бұнда
829,hier::ADV,маныаха,осында
830,hierhin::ADV,бэттэх,бермен
831,von hier::ADV,мантан,бер жақтан
832,dort::ADV,онно,анда
833,dorthin::ADV,онно,әрі
834,geradeaus::ADV,быһа,тура
835,geradeaus::ADV,быһаччы,тура
836,vorwärts::ADV,инники,ілгері
837,rückwärts::ADV,төттөру,артқа
838,zurück::ADV,төттөрү,кейін қарай
839,unten::ADV,аллара,төменде
840,hinab::ADV,аллара,астына
841,hinab::ADV,аллара,төмен
842,oben::ADV,үөһэ,жоғарыда
843,hinauf::ADV,өрө,өрге
844,hinauf::ADV,үөһэ,өрге
845,überall::ADV,бэйдиэ,әрқайда
846,nicht::ADV,буолбатах,емес
847,ein wenig::ADV,кыратык,азырақ
848,ein wenig::ADV,кыратык,аздаған
849,ein wenig::ADV,кыратык,азғантай
850,kaum::ADV,нэһиилэ,зорға
851,sehr::ADV,бэрт,орасан
852,sehr::ADV,наһаа,орасан
853,so::ADV,оччо,бұлай
854,so::ADV,оччо,былайша
855,so::ADV,оннук,бұлай
856,so::ADV,оннук,былайша
857,noch::ADV,өссө,әлі
858,nur::ADV,эрэ,ғана
859,nur::ADV,сыччах,ғана
860,schon::ADV,бэлиэр,түге
861,wieder::ADV,эмиэ,жаңа
862,wieder::ADV,эмиэ,қайта
863,wieder::ADV,эмиэ,жаңадан
864,vergebens::ADV,таак,бекер
865,vor::PRP,иннигэр,алды
866,hinter::PRP,кэлин,артынан
867,unter::PRP,-ҕа,түп
868,unter::PRP,-ҕа,маңында
869,unter::PRP,оһох түгэҕэ,түп
870,unter::PRP,оһох түгэҕэ,маңында
871,durch::PRP,курдары,арқылы
872,neben::PRP,аттыгар,іргеде
873,neben::PRP,аттыгар,жанында
874,zwischen::PRP,ыккардынан,арада
875,wegen::PRP,уҥуортан,үшін
876,dies::PRN,ити,бұ
877,dies::PRN,ити,осы
878,dies::PRN,бу,бұ
879,dies::PRN,бу,осы
880,das::PRN,били,сол
881,alles::PRN,барыта,дүйім
882,alles::PRN,барыта,күллі
883,ich::PRN,мин,мен
884,du::PRN,эн,сен
885,er::PRN,кнни,ол
886,wir::PRN,биһиги,біз
887,ihr::PRN,эһиги,сіз
888,sie::PRN,кинилэр,олар
889,was::FPRN,туох,не
890,wer::FPRN,ким,кім
891,wo::FADV,ханна,кәні
892,wo::FADV,ханна,қайда
893,wohin::FADV,ханна,қайда
894,wie::FADV,хайдах,калай
895,warum::FADV,тоҕо,неғып
896,wieviel::FNUM,төһө,неше
897,wieviel::FNUM,төһө,қанша
898,eins::NUM,биир,бір
899,zwei::NUM,икки,екі
900,drei::NUM,үс,үш
901,vier::NUM,түөрт,төрт
902,fünf::NUM,биэс,бес
903,sechs::NUM,алта,алты
904,sieben::NUM,сэттэ,жеті
905,acht::NUM,аҕыс,сегіз
906,neun::NUM,тоҕус,тоғыз
907,zehn::NUM,уон,он
908,elf::NUM,уон биир,он бір
909,zwölf::NUM,уон икки,он екі
910,zwanzig::NUM,сүүрбэ,жиырма
911,dreißig::NUM,отут,отыз
912,vierzig::NUM,түөрт уон,қырық
913,fünfzig::NUM,биэс уон,елу
914,sechzig::NUM,алта уон,алпыс
915,siebzig::NUM,сэттэ уон,жетпіс
916,achtzig::NUM,аҕыс уон,сексен
917,neunzig::NUM,тоҕус уонус,тоқсан
918,hundert::NUM,сүүс,жүз
919,tausend::NUM,тыһыынча,мың
920,und::CNJ,да,та
921,und::CNJ,уонна,та
922,und::CNJ,итиэннэ,та
923,oder::CNJ,эбэтэр,әлде
924,oder::CNJ,эбэтэр,немесе
925,stehen::V,тур,тұру
926,sitzen::V,олор,отыру
927,liegen::V,сыт,жату
928,hängen::V,санньылый,ілу
929,werden::V,буол,болу
930,werden::V,буол,түрегелу
931,passieren::V,буол,болу
932,beginnen::V,саҕалан,басталу
933,enden::V,бүт,ада болу
934,wechseln::V,уларый,құбылу
935,wechseln::V,уларый,өзгеру
936,aufgehen[Sonne]::V,ой,шығу
937,untergehen[Sonne]::V,киир,батыру
938,scheinen[Sonne]::V,сырдат,жылтырау
939,donnern::V,эт,күркіреу
940,wehen::V,үр,огып тур
941,strömen::V,кутулун,сорғалау
942,fließen::V,сүүр,ағу
943,sich drehen::V,эргий,айналу
944,schwanken::V,биэтэҥнээ,толықсу
945,schwingen::V,эйэҥнээ,тербелу
946,fallen::V,оҕут,құлау
947,fallen::V,оҕут,жығылу
948,fallen::V,оҕут,төмендеу
949,brennen::V,умай,жану
950,rauchen::V,буруолаа,түтету
951,regnen::V,самыырдаа,жауу
952,gefrieren::V,тоҥ,мұздай қату
953,gefrieren::V,тоҥ,мұз боп қату
954,tauen::V,ир,жібу
955,schmelzen::V,уулун,еру
956,trocknen::V,куур,курау
957,sieden::V,оргуй,қайнау
958,faulen::V,сытый,иістену
959,verfaulen::V,сытыйан_хаал,шіру
960,reißen::V,хайыт,жыртылу
961,reißen::V,быһытталан,жыртылу
962,versinken::V,тимир,малтығу
963,versinken::V,батылын,малтығу
964,vergehen::V,дьай,өту
965,erscheinen::V,көһүн,көріну
966,erscheinen::V,көһүн,көрініп қалу
967,verschwinden::V,сүт,ғайып_болу
968,sinken::V,намтаа,ылдилау
969,sinken::V,намтаа,төмендеу
970,abnehmen::V,аччаа,кемітілу
971,zunehmen::V,элбээ,көбею
972,steigen::V,үрдээ,қобу
973,steigen::V,үрдээ,көтерілу
974,steigen::V,үрдээ,жоғарылау
975,wachsen::V,үүн,өсу
976,glänzen::V,кылбай,жалтырау
977,funkeln::V,күлүмнээ,жарқырау
978,funkeln::V,күлүмнээ,нұрлану
979,funkeln::V,күлүмнээ,жылтылдау
980,funkeln::V,күлүмүрдээ,жарқырау
981,funkeln::V,күлүмүрдээ,нұрлану
982,funkeln::V,күлүмүрдээ,жылтылдау
983,lärmen::V,тыаһаа,шулау
984,lärmen::V,тыаһаа,шуылдау
985,läuten::V,собуоннаа,қоңыраулату
986,klingeln::V,линкинээ,дыңғырлау
987,klirren::V,айгырат,дыңылдату
988,brausen::V,сирилээ,тасу
989,rauschen::V,суугунаа,сусылдау
990,rauschen::V,суугунаа,сыбдырлау
991,klingen::V,доргуй,дыбыс шығару
992,bellen::V,үр,үру
993,heulen::V,улуй,ұлу
994,blasen::V,үр,үру
995,pfeifen::V,иһиир,ысқыру
996,schreien::V,кылан,шыңғыру
997,schreien::V,кылан,айғайлау
998,schreien::V,кылан,байбайлау
999,schreien::V,кылан,бажалақтау
1000,schreien::V,хаһыытаа,шыңғыру
1001,schreien::V,хаһыытаа,айғайлау
1002,schreien::V,хаһыытаа,байбайлау
1003,schreien::V,хаһыытаа,бажалақтау
1004,stöhnen::V,ынчыктаа,ыңырсу
1005,stöhnen::V,ынчыктаа,ыңкылдау
1006,zittern::V,титирээ,қалш
1007,zittern::V,титирээ,қалшылдату
1008,zittern::V,дьигиһий,қалш
1009,zittern::V,дьигиһий,қалшылдату
1010,leben::V,олор,жасау
1011,leben::V,олор,күнелту
1012,leben::V,олор,күн көру
1013,leben::V,олор,тіршілік ету
1014,geboren werden::V,төрөө,туу
1015,atmen::V,тыын,дем алу
1016,atmen::V,тыын,ауа жұту
1017,trinken::V,ис,ішу
1018,trinken::V,ис,ұрттау
1019,essen::V,аһаа,жеу
1020,essen::V,аһаа,тамақтану
1021,schlucken::V,ыйыһын,жұту
1022,müde werden::V,сылай,болдыру
1023,einschlafen::V,утуйан хаал,үйыктап калу
1024,schlafen::V,утуй,ұйықтау
1025,schlafen::V,утуйа сыт,ұйықтау
1026,aufwachen::V,уһугун,ояну
1027,aufstehen::V,тур,ояну
1028,sich erholen::V,сынньан,тынығу
1029,krank werden::V,ыарый,кеселдену
1030,krank werden::V,ыарый,сырқаттану
1031,krank werden::V,ыарый,ауырып қалу
1032,krank werden::V,ыарый,ауыра бастау
1033,krank werden::V,ыарый,кеселге ұшырау
1034,krank werden::V,ыарый,сырқаттанып қалу
1035,krank sein::V,ыарый,ауыру
1036,krank sein::V,ыарый,сырқаттану
1037,krank sein::V,ыарыт,ауыру
1038,krank sein::V,ыарыт,сырқаттану
1039,schmerzen::V,ыарыт,ауырады
1040,husten::V,сөтөлүн,жөтелу
1041,genesen::V,көн,айығу
1042,sterben::V,өл,өлу
1043,sterben::V,өл,қайтыс
1044,sterben::V,өл,жантапсыру
1045,umkommen::V,өл,өлу
1046,umkommen::V,өл,қаза табу
1047,umkommen::V,оҕут,өлу
1048,umkommen::V,оҕут,қаза табу
1049,sich bewegen::V,хамсаа,жылжу
1050,sich rühren::V,хамсаа,қыбырлау
1051,sich erheben::V,тур,тұру
1052,sich setzen::V,олор,отыру
1053,hinfallen::V,оҕут,жығылу
1054,laufen::V,хаам,жояу жүру
1055,schreiten::V,атыллаа,кадамдау
1056,spazierengehen::V,дьаарбай,қыдыру
1057,eilen::V,тиэтэй,асығу
1058,eilen::V,тиэтэй,жеделдену
1059,eilen::V,тиэтэй,жедепдеу
1060,sich beeilen::V,ыксаа,асығу
1061,sich beeilen::V,ыксаа,жеделдену
1062,sausen::V,элээр,заулау
1063,rennen::V,сүүрэкэлээ,жүгіру
1064,springen::V,ой,секіру
1065,springen::V,ыстан,секіру
1066,klettern::V,ытын,өрмелеп шығу
1067,schaukeln::V,эйэҥнээ,тербелу
1068,schaukeln::V,биэрэҥнээ,тербелу
1069,kriechen::V,сыыл,еңбектеу
1070,schwimmen::V,уһун,жүзу
1071,schwimmen::V,уһун,малту
1072,schwimmen::V,уһун,қалықтау
1073,schwimmen::V,харбаа,жүзу
1074,schwimmen::V,харбаа,малту
1075,schwimmen::V,харбаа,қалықтау
1076,tauchen::V,умус,сүңгу
1077,rudern::V,эрт,есу
1078,fahren::V,айаннаа,бару
1079,fliegen::V,көт,ұшу
1080,gehen::V,бар,бару
1081,weggehen::V,бар,кету
1082,abfahren::V,бар,жөнелу
1083,anhalten::V,тохтоо,тоқтау
1084,hineingehen::V,киир,кіру
1085,eintreten::V,киир,ену
1086,kommen::V,кэл,жету
1087,ankommen::V,кэл,келу
1088,ankommen::V,тиий,келу
1089,zurückkommen::V,төнүн,қайту
1090,bleiben::V,хаал,қалу
1091,warten::V,көһүт,тосу
1092,erwarten::V,күүт,күту
1093,erwarten::V,көһүт,күту
1094,suchen::V,ирдээ,іздеу
1095,suchen::V,көрдөө,іздеу
1096,finden::V,бул,табу
1097,versuchen::V,сорун,талпыну
1098,vorbereiten::V,бэлэмнээ,әзірлеу
1099,lieben::V,таптаа,сүю
1100,mögen::V,сөбүл,жарату
1101,mögen::V,сөбүл,жақсы_көру
1102,lachen::V,күл,күлу
1103,lachen::V,күл,күлісу
1104,rühren::V,долгут,көңілін бұзу
1105,weinen::V,ытаа,жылау
1106,schimpfen::V,үөҕүс,ақырып-бақыру
1107,sich ärgern::V,кыыһыр,ашулану
1108,sich ärgern::V,кыйахан,ашулану
1109,sich fürchten::V,куттан,сескену
1110,sich fürchten::V,дьиксин,сескену
1111,fürchten::V,дьиксин,қауіптену
1112,fürchten::V,дьиксин,сақсыну
1113,fürchten::V,куттан,қауіптену
1114,fürchten::V,куттан,сақсыну
1115,fliehen::V,күрээ,қашу
1116,fliehen::V,күрээ,қашып кету
1117,flüchten::V,күрээ,қашу
1118,flüchten::V,күрээ,қашып кету
1119,sehen::V,көр,көру
1120,anschauen::V,көр,назар салу
1121,ansehen::V,көр,тамашалау
1122,hören::V,бил,есту
1123,hören::V,иһит,есту
1124,zuhören::V,иһит,тыңдау
1125,zuhören::V,иһит,құлақ қою
1126,probieren::V,боруобалаан көр,тату
1127,probieren::V,боруобалаан көр,дәм тату
1128,probieren::V,амсайан көр,тату
1129,probieren::V,амсайан көр,дәм тату
1130,riechen::V,сытырҕаа,иіскеу
1131,fühlen::V,бил,сезу
1132,fühlen::V,бил,сезіну
1133,scheinen::V,көһүн,болып көріну
1134,zu sehen sein::V,көһүн,көріну
1135,vernehmen::V,иһит,есту
1136,vernehmen::V,иһит,есітіп қалу
1137,frieren::V,тоҥ,тоңу
1138,frieren::V,тоҥ,жаурау
1139,frieren::V,үлүй,тоңу
1140,frieren::V,үлүй,жаурау
1141,tun::V,гын,ету
1142,tun::V,гын,істеу
1143,können::V,кыай,білу
1144,wollen::V,баҕар,қалау
1145,anfangen::V,саҕалаа,бастау
1146,beenden::V,бүтэр,бітіру
1147,beenden::V,бүтэр,адақтау
1148,beenden::V,бүтэр,тамамдау
1149,beenden::V,бүтэр,аяқтап шығу
1150,aufhören::V,уурай,доғару
1151,gelingen::V,сатан,жолы түсу
1152,geraten::V,баар буолан биэр,калу
1153,geraten::V,баар буола тус,калу
1154,geraten::V,буолан таҕыс,калу
1155,öffnen::V,ас,ашу
1156,öffnen::V,ас,ашып қою
1157,schließen::V,сап,жабу
1158,schließen::V,хатаа,жабу
1159,stellen::V,уур,қою
1160,stellen::V,уур,қойдыру
1161,stellen::V,туруор,қою
1162,stellen::V,туруор,қойдыру
1163,setzen::V,туруор,отырғызу
1164,setzen::V,уур,отырғызу
1165,legen::V,уур,салу
1166,legen::V,уур,калау
1167,berühren::V,тыыт,тию
1168,berühren::V,таарый,тию
1169,verbinden::V,кэлгий,байлап алу
1170,verbinden::V,кэлгий,сабақтастыру
1171,bedecken::V,бүрүй,бүркеу
1172,aufhängen::V,ыйаа,ілу
1173,aufhängen::V,ыйаа,асып қою
1174,anzünden::V,умат,тұтату
1175,aufheben::V,өрө тарт,көтеру
1176,zurücklassen::V,бырах,қалдыру
1177,verlieren::V,сүтэр,жоғалту
1178,fallen lassen::V,түһэр,құлатып алу
1179,fallen lassen::V,түһэр,қолдан түсіріп алу
1180,fallen lassen::V,мүлчү тут,құлатып алу
1181,fallen lassen::V,мүлчү тут,қолдан түсіріп алу
1182,machen::V,оҥор,ету
1183,machen::V,оҥор,жасау
1184,machen::V,оҥор,жасап шығару
1185,machen::V,оҥоһун,ету
1186,machen::V,оҥоһун,жасау
1187,machen::V,оҥоһун,жасап шығару
1188,herstellen::V,оҥор,жасап шығару
1189,bauen::V,тут,тұрғызу
1190,reparieren::V,абырахтаа,оңдау
1191,verbessern::V,тупсар,дұрыстау
1192,ändern::V,уларыт,өзгерту
1193,graben::V,хас,үңгу
1194,beugen::V,бокут,буғу
1195,beugen::V,токурут,буғу
1196,beugen::V,бүк баттаа,буғу
1197,biegen::V,иэх,ию
1198,biegen::V,иэх,майыстыру
1199,biegen::V,өҕүлүннэр,ию
1200,biegen::V,өҕүлүннэр,майыстыру
1201,drehen::V,эргит,айналдыру
1202,drehen::V,эргичит,айналдыру
1203,wenden::V,эргилин,екінші жағын айналдыру
1204,umdrehen::V,түҥнэр,бұру
1205,heben::V,көтөх,көтеру
1206,hochheben::V,таһаар,жоғарылату
1207,hochheben::V,таһаар,көтеру
1208,ergreifen::V,тут,бас_салу
1209,ergreifen::V,тут,шап_беріп_ұстап_алу
1210,ergreifen::V,тут,шап_беру
1211,ergreifen::V,тут,шап_ете_түсу
1212,halten::V,тут,тұту
1213,halten::V,тут,ұстау
1214,drücken::V,ык,басу
1215,schieben::V,ас,итеру
1216,kratzen::V,кыһыы,қыру
1217,lecken::V,салаа,жалау
1218,beißen::V,ытыр,қабу
1219,beißen::V,ытыр,тістеу
1220,beißen::V,ытыр,қауып алу
1221,abreißen::V,быһа тарт,үзу
1222,abreißen::V,туура тарт,үзу
1223,abschneiden::V,быс,қырқу
1224,abschneiden::V,быһан ыл,қырқу
1225,abschneiden::V,быһа баттаа,қырқу
1226,binden::V,кэлгий,байланыстыру
1227,binden::V,кэлгий,байлап_алу
1228,binden::V,кэлгий,байластыру
1229,binden::V,кэлгий,байлау
1230,binden::V,кэлгий,буу
1231,binden::V,кэлгий,матау
1232,binden::V,кэлгий,сабақтастыру
1233,binden::V,кэлгий,ұштастыру
1234,stecken::V,батары ас,сұғу
1235,brechen::V,тоһут,сындыру
1236,klopfen::V,тоҥсуй,қағу
1237,hauen::V,оҕус,соғу
1238,kleben::V,силимнээ,желімдеу
1239,reiben::V,аал,үйкеу
1240,streichen::V,сыбаа,сүйкеу
1241,schleifen::V,чочуй,егеу
1242,schleifen::V,чочуй,қайрау
1243,schleifen::V,чочуй,егеулеу
1244,schneiden::V,быс,кесу
1245,rütteln::V,иэҕэҥнэт,қозғау
1246,rütteln::V,иэҕэҥнэт,жұлмалау
1247,schütteln::V,сахсый,дірілдету
1248,schütteln::V,сахсый,селкілдету
1249,schwenken::V,дайбаа,бұлғау
1250,schwenken::V,дайбаа,сермеу
1251,schütten::V,кут,құю
1252,füllen::V,толор,толтыру
1253,einwickeln::V,суулаа,орау
1254,tragen::V,ит,алып жүру
1255,schleppen::V,сос,тарту
1256,ziehen::V,тарт,тарту
1257,aufbewahren::V,уур,сақтау
1258,aufbewahren::V,харай,сақтау
1259,werfen::V,бырах,лақтыру
1260,fangen::V,хап,қармау
1261,fangen::V,хап,қағып алу
1262,packen::V,тут,шап беру
1263,packen::V,тут,шап ете түсу
1264,packen::V,тут,шап беріп ұстап алу
1265,verstecken::V,саһыар,тығу
1266,verstecken::V,саһыар,жасыру
1267,teilen::V,үллэр,бөлу
1268,schicken::V,ыыт,жіберу
1269,bringen::V,аҕал,әкелу
1270,bringen::V,аҕал,алып келу
1271,hinzufügen::V,эп,қосу
1272,hinzufügen::V,эп,үстеу
1273,bekommen::V,ыл,алу
1274,bekommen::V,булун,алу
1275,erhalten::V,ыл,алмақ
1276,nehmen::V,ыл,алу
1277,nehmen::V,ыл,алмақ
1278,wählen::V,быыбардаа,таңдау
1279,auswählen::V,тал,екшеу
1280,auswählen::V,тал,саралау
1281,auswählen::V,тал,сұрыптау
1282,auswählen::V,тал,сайлап алу
1283,bewahren::V,харай,сақтау
1284,behindern::V,мэһэйдээ,оралғы болу
1285,verderben::V,буорту гын,бүлдіру
1286,beschädigen::V,алдьат,бұзу
1287,zerbrechen::V,үлтүрүт,уату
1288,zerreißen::V,хайыта тарт,жырту
1289,zerstören::V,алдьат,қирату
1290,zerstören::V,алдьат,талқандау
1291,verbrennen::V,уоттаа,өртеу
1292,verbrennen::V,уоттаа,жандыру
1293,verbrennen::V,уоттаа,өртеп жіберу
1294,verbrennen::V,уоттаа,жандырып жіберу
1295,geben::V,биэр,беру
1296,reichen::V,аҕал,беру
1297,schenken::V,бэлэхтээ,тарту
1298,versprechen::V,эрэннэр,уәде беру
1299,wünschen::V,баҕар,тілеу
1300,loben::V,хайҕаа,мақтау
1301,loben::V,хайҕаа,дәріптеу
1302,küssen::V,уураа,сүю
1303,wiegen::V,бигээ,тербеу
1304,zudecken::V,сап,бүркеу
1305,zudecken::V,бүрүй,бүркеу
1306,wecken::V,уһугуннар,ояту
1307,zeigen::V,көрдөр,көрсету
1308,führen::V,салай,ерту
1309,führen::V,салай,жетектеу
1310,lehren::V,үөрэт,оқыту
1311,unterrichten::V,үөрэт,оқыту
1312,aufziehen::V,иит,бағу
1313,leiten::V,салай,басқару
1314,leiten::V,салай,жетекшілік ету
1315,antreiben::V,кыһай,асықтыру
1316,lassen::V,күһэй,-ткізу
1317,lassen::V,күһэй,мәжбүр ету
1318,einladen::V,ыҥыр,шақыру
1319,vereinigen::V,холбоо,біріктіру
1320,vereinigen::V,холбоо,біріктіріп қою
1321,vereinigen::V,түм,біріктіру
1322,vereinigen::V,түм,біріктіріп қою
1323,besuchen::V,сырыт,кіріп шығу
1324,besuchen::V,сырыт,барып шығу
1325,besuchen::V,билсэ сырыт,кіріп шығу
1326,besuchen::V,билсэ сырыт,барып шығу
1327,treffen::V,көрүс,кездесу
1328,sich versammeln::V,мүһүн,топталу
1329,sich versammeln::V,түмүс,топталу
1330,spielen::V,оонньоо,ойнау
1331,singen::V,ыллаа,сайрау
1332,tanzen::V,үҥкүүлээ,билеу
1333,sich trennen::V,араҕыс,айрылысу
1334,verlassen::V,хааллар,тастау
1335,retten::V,өрүһүй,құтқару
1336,bewachen::V,араҥаччылаа,күзету
1337,schützen::V,көмүскээ,жақтау
1338,schützen::V,көмүскээ,жақтасу
1339,verteidigen::V,көмүскээ,қорғау
1340,sich schlagen::V,охсус,алысу
1341,schießen::V,ытыалаа,ату
1342,siegen::V,хот,жеңу
1343,siegen::V,кыай,жеңу
1344,ärgern::V,кыыһырт,ашуландыру
1345,schlagen::V,оҕус,ұру
1346,treten::V,тэп,тебу
1347,stechen::V,кэй,шаншу
1348,stoßen::V,кэп,түрту
1349,stoßen::V,үтүрүй,түрту
1350,stehlen::V,уор,ұрлау
1351,stören::V,мэһэйдээ,кесірлен
1352,belästigen::V,батар,мазасын алу
1353,verbergen::V,кистээ,сездірмеу
1354,täuschen::V,албыннаа,жалған айту
1355,betrügen::V,албыннаа,алдау
1356,betrügen::V,албыннаа,алдап кету
1357,betrügen::V,албыннаа,ақымақ қылу
1358,töten::V,өлөр,құрту
1359,töten::V,өлөр,өлтіру
1360,wohnen::V,олор,мекендеу
1361,wohnen::V,олор,өмір сүру
1362,arbeiten::V,үлэлээ,істеу
1363,arbeiten::V,үлэлээ,еңбектену
1364,sammeln::V,мус,жыю
1365,sammeln::V,хомуй,жыю
1366,pflücken::V,үргээ,жұлу
1367,jagen::V,бултаа,аулау
1368,fischen::V,балыктаа,балык_аулау
1369,fassen::V,тут,ұстау
1370,hüten::V,манаа,жаю
1371,hüten::V,манаа,бағу
1372,treiben::V,үүр,айдау
1373,anbinden::V,баай,байлау
1374,füttern::V,аһат,ас ішкізу
1375,füttern::V,аһат,азықтандыру
1376,füttern::V,аһат,қоректендіру
1377,melken::V,ыа,сауу
1378,hacken::V,кэрт,турау
1379,gießen::V,сиигирт,суару
1380,reifen::V,бус,жетілу
1381,zubereiten::V,бэлэмнээ,даяр ету
1382,kochen::V,буһар,асу
1383,backen::V,буһар,пісіру
1384,braten::V,хооруй,қуыру
1385,braten::V,ыһаарылаа,қуыру
1386,braten::V,соркуойдаа,қуыру
1387,umrühren::V,былаа,былғалау
1388,umrühren::V,былаа,сапырылыстыру
1389,stricken::V,өр,торлау
1390,stricken::V,өр,тоқу
1391,nähen::V,иистэн,тігу
1392,färben::V,кырааскалаа,бояу
1393,färben::V,кырааскалаа,сырлау
1394,reinigen::V,ыраастаа,аршу
1395,reinigen::V,ыраастаа,тазалау
1396,waschen::V,сууй,жуу
1397,abwischen::V,сот,сүрту
1398,spülen::V,сайҕаа,шаю
1399,fegen::V,сиппий,сыпыру
1400,kehren::V,харбаа,сыпыру
1401,baden::V,сөтүөлээ,шомылу
1402,sich waschen::V,суун,жуыну
1403,ausziehen::V,уһул,шешу
1404,anziehen::V,кэтэрт,кигізу
1405,sich anziehen::V,таҥын,киіну
1406,kämmen::V,тараа,тарау
1407,schmücken::V,симээ,әсемдеу
1408,schmücken::V,симээ,мәнерлеу
1409,schmücken::V,симээ,көріктендіру
1410,sagen::V,диэ,деу
1411,sagen::V,диэ,айту
1412,sprechen::V,эт,деу
1413,sprechen::V,эт,айту
1414,sprechen::V,саҥар,деу
1415,sprechen::V,саҥар,айту
1416,reden::V,кэпсэт,сөйлеу
1417,reden::V,кэпсэт,сөйлесу
1418,reden::V,кэпсэт,тіл қатысу
1419,sich unterhalten::V,кэпсэт,сұхбаттасу
1420,fragen::V,ыйыт,сұрау
1421,bitten::V,көрдөс,өтіну
1422,bitten::V,көрдөс,жалыну
1423,erzählen::V,кэпсээ,айту
1424,erzählen::V,сэһэргээ,айту
1425,mitteilen::V,биллэр,білдіру
1426,nennen::V,ааттаа,атау
1427,rufen::V,ыҥыр,шақыру
1428,prahlen::V,чабылан,бөсу
1429,prahlen::V,киһиргээ,бөсу
1430,übersetzen::V,тылбаастаа,аудару
1431,denken::V,санаа,ойлау
1432,denken::V,толкуйдаа,ойлау
1433,glauben::V,итэҕэй,нану
1434,glauben::V,итэҕэй,илану
1435,bemerken::V,бэлиэтээ,аңғару
1436,erkennen::V,бил,тану
1437,begreifen::V,өйдөө,ұғу
1438,begreifen::V,өйдөө,аңғарып алу
1439,verstehen::V,өйдөө,пайым
1440,verstehen::V,өйдөө,түсіну
1441,lernen::V,үөрэн,оқу
1442,wissen::V,бил,хабардар болу
1443,sich erinnern an::V,аҕын,еске түсіру
1444,vergessen::V,умун,ұмыту
1445,messen::V,кэмнээ,өлшеу
1446,messen::V,кээмэйдээ,өлшеу
1447,zählen::V,аах,санау
1448,rechnen::V,аах,санап шығару
1449,rechnen::V,аах,санап шығу
1450,rechnen::V,аах,санау
1451,lesen::V,аах,оқу
1452,malen::V,уруһуйдаа,сурет салу
1453,zeichnen::V,уруһуйдаа,сурет салу
1454,schreiben::V,суруй,жазу
1455,besitzen::V,баһылаа,болу
1456,kaufen::V,атыылас,алу
1457,kaufen::V,атыылас,әперу
1458,verkaufen::V,атыылаа,сату
1459,bezahlen::V,төлөө,төлеу
1460,bezahlen::V,төлөө,ақы беру
