,Concept_ID,it,nl
845,vorher::ADV,prima,van tevoren
846,zuerst::ADV,prima,eerst
847,zuerst::ADV,prima,het eerst
848,zuerst::ADV,dapprima,eerst
849,zuerst::ADV,dapprima,het eerst
850,einmal::ADV,una volta,eens
851,einmal::ADV,una volta,eenmaal
852,manchmal::ADV,talvolta,soms
853,manchmal::ADV,qualche volta,soms
854,oft::ADV,spesso,vaak
855,oft::ADV,spesso,dikwijls
856,immer::ADV,sempre,altijd
857,niemals::ADV,non mai,nooit
858,hier::ADV,qua,hier
859,hierhin::ADV,qua,hierheen
860,von hier::ADV,ne,van hier
861,von hier::ADV,ne,hiervandaan
862,von hier::ADV,da qui,van hier
863,von hier::ADV,da qui,hiervandaan
864,dort::ADV,lì,daar
865,dort::ADV,lì,ginds
866,dorthin::ADV,là,daarheen
867,geradeaus::ADV,diritto,rechtuit
868,geradeaus::ADV,diritto,rechtdoor
869,vorwärts::ADV,avanti,vooruit
870,vorwärts::ADV,avanti,voorwaarts
871,rückwärts::ADV,all'indietro,achteruit
872,rückwärts::ADV,all'indietro,achterwaarts
873,zurück::ADV,di indietro,terug
874,unten::ADV,giù,beneden
875,unten::ADV,giù,onderaan
876,unten::ADV,sotto,beneden
877,unten::ADV,sotto,onderaan
878,hinab::ADV,giù,omlaag
879,hinab::ADV,giù,naar beneden
880,hinab::ADV,in giù,omlaag
881,hinab::ADV,in giù,naar beneden
882,oben::ADV,su,boven
883,oben::ADV,sopra,boven
884,hinauf::ADV,in sù,omhoog
885,hinauf::ADV,in sù,naar boven
886,hinauf::ADV,in alto,omhoog
887,hinauf::ADV,in alto,naar boven
888,überall::ADV,dappertutto,alom
889,überall::ADV,dappertutto,overal
890,nicht::ADV,non,niet
891,ein wenig::ADV,un po',wat
892,ein wenig::ADV,un poco,wat
893,kaum::ADV,a appena,amper
894,kaum::ADV,a appena,nauwelijks
895,sehr::ADV,molto,erg
896,sehr::ADV,molto,zeer
897,so::ADV,così,zo
898,so::ADV,tanto,zo
899,noch::ADV,ancora,nog
900,nur::ADV,solo,maar
901,nur::ADV,solo,alleen
902,nur::ADV,soltanto,maar
903,nur::ADV,soltanto,alleen
904,schon::ADV,già,al
905,schon::ADV,già,reeds
906,wieder::ADV,di nuovo,weer
907,wieder::ADV,di nuovo,terug
908,vergebens::ADV,invano,vergeefs
909,vergebens::ADV,invano,tevergeefs
910,vor::PRP,davanti a,voor
911,hinter::PRP,dietro,achter
912,unter::PRP,sotto,onder
913,unter::PRP,sotto,beneden
914,durch::PRP,per,door
915,durch::PRP,attraverso,door
916,neben::PRP,a accanto a,naast
917,zwischen::PRP,fra,tussen
918,wegen::PRP,a causa di,wegens
919,wegen::PRP,a causa di,vanwege
920,dies::PRN,ciò,dit
921,dies::PRN,questo,dit
922,das::PRN,ciò,dat
923,das::PRN,quello,dat
924,alles::PRN,tutto,alles
925,ich::PRN,ìo,ik
926,du::PRN,tu,je
927,du::PRN,tu,jij
928,er::PRN,lui,hij
929,er::PRN,egli,hij
930,wir::PRN,noi,we
931,wir::PRN,noi,wij
932,ihr::PRN,voi,jullie
933,sie::PRN,loro,ze
934,sie::PRN,loro,zij
935,was::FPRN,che,wat
936,was::FPRN,che cosa,wat
937,wer::FPRN,chi,wie
938,wo::FADV,dove,waar
939,wohin::FADV,dove,waarheen
940,wie::FADV,come,hoe
941,warum::FADV,perche,waarom
942,wieviel::FNUM,quanto,hoeveel
943,eins::NUM,uno,één
944,zwei::NUM,due,twee
945,drei::NUM,tre,drie
946,vier::NUM,quattro,vier
947,fünf::NUM,cinque,vijf
948,sechs::NUM,sei,zes
949,sieben::NUM,sette,zeven
950,acht::NUM,otto,acht
951,neun::NUM,nove,negen
952,zehn::NUM,dieci,tien
953,elf::NUM,ùndici,elf
954,zwölf::NUM,dodici,twaalf
955,zwanzig::NUM,venti,twintig
956,dreißig::NUM,trenta,dertig
957,vierzig::NUM,quaranta,veertig
958,fünfzig::NUM,cinquanta,vijftig
959,sechzig::NUM,sessanta,zestig
960,siebzig::NUM,settanta,zeventig
961,achtzig::NUM,ottanta,tachtig
962,neunzig::NUM,novanta,negentig
963,hundert::NUM,cento,honderd
964,tausend::NUM,mille,duizend
965,und::CNJ,e,en
966,oder::CNJ,o,of
967,stehen::V,stare in piedi,staan
968,sitzen::V,sedere,zitten
969,sitzen::V,stare seduto,zitten
970,liegen::V,giacere,liggen
971,hängen::V,pèndere,hangen
972,hängen::V,èssere appeso,hangen
973,werden::V,farsi,worden
974,werden::V,diventare,worden
975,passieren::V,succèdere,gebeuren
976,beginnen::V,cominciare,beginnen
977,enden::V,finire,eindigen
978,enden::V,terminare,eindigen
979,wechseln::V,variare,wijzigen
980,wechseln::V,variare,veranderen
981,wechseln::V,cambiare,wijzigen
982,wechseln::V,cambiare,veranderen
983,aufgehen[Sonne]::V,sòrgere,opgaan
984,aufgehen[Sonne]::V,spuntare,opgaan
985,untergehen[Sonne]::V,tramontare,ondergaan
986,scheinen[Sonne]::V,splèndere,schijnen
987,donnern::V,tonare,donderen
988,wehen::V,soffiare,waaien
989,strömen::V,fluire,stromen
990,fließen::V,fluire,vloeien
991,fließen::V,scorrere,vloeien
992,sich drehen::V,girarsi,draaien
993,sich drehen::V,girarsi,zich draaien
994,schwanken::V,oscillare,wankelen
995,schwanken::V,barcollare,wankelen
996,schwingen::V,vibrare,zwieren
997,schwingen::V,oscillare,zwieren
998,fallen::V,cadere,vallen
999,brennen::V,àrdere,branden
1000,brennen::V,bruciare,branden
1001,rauchen::V,fumare,roken
1002,regnen::V,piòvere,regenen
1003,gefrieren::V,gelarsi,bevriezen
1004,gefrieren::V,congelarsi,bevriezen
1005,tauen::V,sciògliersi,dooien
1006,schmelzen::V,fòndere,smelten
1007,schmelzen::V,sciògliersi,smelten
1008,trocknen::V,asciugarsi,drogen
1009,sieden::V,bollire,koken
1010,sieden::V,bollire,zieden
1011,faulen::V,marcire,rotten
1012,verfaulen::V,imputridire,verrotten
1013,reißen::V,strapparsi,scheuren
1014,versinken::V,affondare,verzinken
1015,vergehen::V,passare,vergaan
1016,erscheinen::V,apparire,opdagen
1017,erscheinen::V,apparire,verschijnen
1018,erscheinen::V,comparire,opdagen
1019,erscheinen::V,comparire,verschijnen
1020,verschwinden::V,sparire,verdwijnen
1021,verschwinden::V,scomparire,verdwijnen
1022,sinken::V,calare,zinken
1023,sinken::V,scendere,zinken
1024,abnehmen::V,diminuire,afnemen
1025,abnehmen::V,diminuire,verminderen
1026,zunehmen::V,aumentare,toenemen
1027,steigen::V,salire,stijgen
1028,steigen::V,salire,omhooggaan
1029,steigen::V,montare,stijgen
1030,steigen::V,montare,omhooggaan
1031,wachsen::V,crescere,groeien
1032,glänzen::V,splèndere,glanzen
1033,glänzen::V,splèndere,schitteren
1034,funkeln::V,brillare,fonkelen
1035,funkeln::V,scintillare,fonkelen
1036,lärmen::V,strepitare,lawaai maken
1037,lärmen::V,fare chiasso,lawaai maken
1038,läuten::V,suonare,luiden
1039,klingeln::V,suonare,bellen
1040,klirren::V,tintinnare,rinkelen
1041,brausen::V,rombare,bruisen
1042,brausen::V,rumoreggiare,bruisen
1043,rauschen::V,frusciare,ruisen
1044,klingen::V,suonare,klinken
1045,bellen::V,latrare,blaffen
1046,bellen::V,abbaiare,blaffen
1047,heulen::V,urlare,huilen
1048,heulen::V,ululare,huilen
1049,blasen::V,soffiare,blazen
1050,pfeifen::V,fischiare,fluiten
1051,schreien::V,gridare,gillen
1052,schreien::V,gridare,schreeuwen
1053,stöhnen::V,gèmere,steunen
1054,zittern::V,tremare,beven
1055,zittern::V,tremare,sidderen
1056,leben::V,vìvere,leven
1057,geboren werden::V,nàscere,geboren worden
1058,atmen::V,respirare,ademen
1059,trinken::V,bere,drinken
1060,essen::V,mangiare,eten
1061,schlucken::V,inghiottire,slikken
1062,müde werden::V,stancarsi,moe worden
1063,einschlafen::V,addormentarsi,inslapen
1064,schlafen::V,dormire,slapen
1065,aufwachen::V,svegliarsi,ontwaken
1066,aufwachen::V,svegliarsi,wakker worden
1067,aufstehen::V,levarsi,opstaan
1068,sich erholen::V,riposarsi,zich ontspannen
1069,krank werden::V,ammalarsi,ziek worden
1070,krank sein::V,èssere malato,ziek zijn
1071,schmerzen::V,dolere,pijn doen
1072,husten::V,tossire,hoesten
1073,genesen::V,guarire,genezen
1074,sterben::V,morire,sterven
1075,sterben::V,morire,overlijden
1076,umkommen::V,perire,omkomen
1077,sich bewegen::V,agitarsi,zich bewegen
1078,sich rühren::V,muòversi,zich verroeren
1079,sich erheben::V,alzarsi,oprijzen
1080,sich erheben::V,alzarsi,verrijzen
1081,sich setzen::V,sedersi,gaan zitten
1082,hinfallen::V,cadere,vallen
1083,hinfallen::V,cadere,neervallen
1084,laufen::V,camminare,lopen
1085,laufen::V,andare a piedi,lopen
1086,schreiten::V,andare,stappen
1087,schreiten::V,andare,schrijden
1088,schreiten::V,procedere,stappen
1089,schreiten::V,procedere,schrijden
1090,spazierengehen::V,passeggiare,gaan wandelen
1091,spazierengehen::V,andare a passeggio,gaan wandelen
1092,eilen::V,andare in fretta,ijlen
1093,eilen::V,andare in fretta,haasten
1094,sich beeilen::V,affrettarsi,zich haasten
1095,sausen::V,volare,stuiven
1096,sausen::V,correre,stuiven
1097,rennen::V,correre,rennen
1098,springen::V,saltare,springen
1099,klettern::V,arrampicarsi,klimmen
1100,klettern::V,arrampicarsi,klauteren
1101,schaukeln::V,fare l'altalena,schommelen
1102,kriechen::V,strisciare,kruipen
1103,schwimmen::V,nuotare,zwemmen
1104,tauchen::V,tuffarsi,duiken
1105,tauchen::V,immèrgersi,duiken
1106,rudern::V,remare,roeien
1107,fahren::V,andare,rijden
1108,fahren::V,viaggiare,rijden
1109,fliegen::V,volare,vliegen
1110,gehen::V,andare,gaan
1111,weggehen::V,andàrsene,weggaan
1112,weggehen::V,andare via,weggaan
1113,abfahren::V,partire,vertrekken
1114,anhalten::V,fermarsi,stoppen
1115,anhalten::V,fermarsi,stilhouden
1116,hineingehen::V,entrare,ingaan
1117,hineingehen::V,entrare,binnengaan
1118,eintreten::V,entrare,binnenkomen
1119,kommen::V,venire,komen
1120,ankommen::V,arrivare,aankomen
1121,zurückkommen::V,ritornare,terugkomen
1122,bleiben::V,restare,blijven
1123,bleiben::V,rimanere,blijven
1124,warten::V,aspettare,wachten
1125,erwarten::V,attèndere,verwachten
1126,suchen::V,cercare,zoeken
1127,finden::V,trovare,vinden
1128,versuchen::V,tentare,proberen
1129,versuchen::V,tentare,beproeven
1130,vorbereiten::V,preparare,voorbereiden
1131,lieben::V,amare,houden van
1132,mögen::V,piacere a,lusten
1133,mögen::V,piacere a,houden van
1134,mögen::V,volere bene a,lusten
1135,mögen::V,volere bene a,houden van
1136,lachen::V,rìdere,lachen
1137,rühren::V,commuòvere,roeren
1138,weinen::V,piàngere,huilen
1139,weinen::V,piàngere,schreien
1140,schimpfen::V,imprecare,kijven
1141,schimpfen::V,imprecare,schelden
1142,sich ärgern::V,stizzirsi,zich ergeren
1143,sich ärgern::V,arrabbiarsi,zich ergeren
1144,sich fürchten::V,avere paura,bang zijn
1145,fürchten::V,temere,vrezen
1146,fliehen::V,fuggire,vluchten
1147,flüchten::V,sfuggire,ontsnappen
1148,flüchten::V,sfuggire,ontkomen
1149,sehen::V,vedere,zien
1150,anschauen::V,guardare,aankijken
1151,ansehen::V,guardare,aanzien
1152,ansehen::V,guardare,bekijken
1153,hören::V,udire,horen
1154,hören::V,sentire,horen
1155,zuhören::V,ascoltare,luisteren
1156,probieren::V,degustare,proeven
1157,probieren::V,assaggiare,proeven
1158,riechen::V,sentire,ruiken
1159,fühlen::V,sentire,voelen
1160,scheinen::V,parere,lijken
1161,scheinen::V,sembrare,lijken
1162,zu sehen sein::V,vedersi,te zien zijn
1163,vernehmen::V,sentire,vernemen
1164,vernehmen::V,percepire,vernemen
1165,frieren::V,aver freddo,het koud hebben
1166,tun::V,fare,doen
1167,können::V,sapere,kunnen
1168,wollen::V,volere,willen
1169,anfangen::V,iniziare,beginnen
1170,anfangen::V,iniziare,aanvangen
1171,anfangen::V,cominciare,beginnen
1172,anfangen::V,cominciare,aanvangen
1173,beenden::V,finire,beëindigen
1174,beenden::V,terminare,beëindigen
1175,aufhören::V,finire,ophouden
1176,aufhören::V,cessare,ophouden
1177,gelingen::V,riuscire,lukken
1178,gelingen::V,riuscire,gelukken
1179,geraten::V,stare,uitvallen
1180,öffnen::V,aprire,openen
1181,öffnen::V,aprire,opendoen
1182,schließen::V,chiùdere,sluiten
1183,schließen::V,chiùdere,dichtdoen
1184,stellen::V,porre,stellen
1185,stellen::V,porre,plaatsen
1186,stellen::V,mettere,stellen
1187,stellen::V,mettere,plaatsen
1188,setzen::V,porre,zetten
1189,setzen::V,porre,plaatsen
1190,setzen::V,mettere,zetten
1191,setzen::V,mettere,plaatsen
1192,legen::V,posare,leggen
1193,legen::V,mettere,leggen
1194,berühren::V,toccare,aanraken
1195,verbinden::V,unire,verbinden
1196,verbinden::V,congiùngere,verbinden
1197,bedecken::V,coprire,bedekken
1198,bedecken::V,ricoprire,bedekken
1199,aufhängen::V,attaccare,ophangen
1200,anzünden::V,accèndere,aansteken
1201,anzünden::V,incendiare,aansteken
1202,aufheben::V,raccògliere,oprapen
1203,zurücklassen::V,lasciare,achterlaten
1204,zurücklassen::V,lasciare indietro,achterlaten
1205,verlieren::V,pèrdere,verliezen
1206,fallen lassen::V,lasciare cadere,laten vallen
1207,machen::V,fare,maken
1208,herstellen::V,produrre,produceren
1209,herstellen::V,produrre,voortbrengen
1210,herstellen::V,fabbricare,produceren
1211,herstellen::V,fabbricare,voortbrengen
1212,bauen::V,costruire,bouwen
1213,reparieren::V,riparare,repareren
1214,reparieren::V,riparare,herstellen
1215,verbessern::V,migliorare,verbeteren
1216,ändern::V,mutare,wijzigen
1217,ändern::V,mutare,veranderen
1218,ändern::V,cambiare,wijzigen
1219,ändern::V,cambiare,veranderen
1220,graben::V,scavare,graven
1221,beugen::V,chinare,buigen
1222,beugen::V,flettere,buigen
1223,biegen::V,tòrcere,buigen
1224,drehen::V,girare,draaien
1225,wenden::V,girare,keren
1226,wenden::V,girare,wenden
1227,wenden::V,voltare,keren
1228,wenden::V,voltare,wenden
1229,umdrehen::V,rivoltare,omdraaien
1230,heben::V,levare,heffen
1231,heben::V,levare,optillen
1232,hochheben::V,levare,tillen
1233,hochheben::V,sollevare,tillen
1234,ergreifen::V,afferrare,pakken
1235,ergreifen::V,afferrare,grijpen
1236,halten::V,tenere,houden
1237,drücken::V,premere,drukken
1238,schieben::V,spìngere,duwen
1239,schieben::V,spìngere,schuiven
1240,kratzen::V,grattare,krassen
1241,kratzen::V,graffiare,krassen
1242,lecken::V,leccare,likken
1243,beißen::V,mòrdere,bijten
1244,abreißen::V,staccarsi,afrukken
1245,abreißen::V,staccarsi,afscheuren
1246,abreißen::V,strapparsi,afrukken
1247,abreißen::V,strapparsi,afscheuren
1248,abschneiden::V,tagliare,afsnijden
1249,binden::V,legare,binden
1250,binden::V,bendare,binden
1251,stecken::V,ficcare,steken
1252,brechen::V,rompere,breken
1253,klopfen::V,bàttere,kloppen
1254,hauen::V,picchiare,houwen
1255,kleben::V,incollare,plakken
1256,reiben::V,fregare,wrijven
1257,streichen::V,spalmare,smeren
1258,schleifen::V,arrotare,slijpen
1259,schneiden::V,tagliare,snijden
1260,rütteln::V,scuòtere,schudden
1261,schütteln::V,agitare,schudden
1262,schütteln::V,scuòtere,schudden
1263,schwenken::V,agitare,wuiven
1264,schwenken::V,agitare,zwaaien
1265,schwenken::V,sventolare,wuiven
1266,schwenken::V,sventolare,zwaaien
1267,schütten::V,versare,gieten
1268,schütten::V,versare,storten
1269,füllen::V,riempire,vullen
1270,einwickeln::V,involtare,inwikkelen
1271,tragen::V,portare,dragen
1272,schleppen::V,trainare,slepen
1273,schleppen::V,trascinare,slepen
1274,ziehen::V,tirare,trekken
1275,aufbewahren::V,custodire,bewaren
1276,aufbewahren::V,conservare,bewaren
1277,werfen::V,gettare,gooien
1278,werfen::V,lanciare,gooien
1279,fangen::V,prèndere,vangen
1280,fangen::V,acchiappare,vangen
1281,packen::V,pigliare,pakken
1282,packen::V,pigliare,vastpakken
1283,packen::V,afferrare,pakken
1284,packen::V,afferrare,vastpakken
1285,verstecken::V,nascondere,verstoppen
1286,teilen::V,divìdere,delen
1287,schicken::V,inviare,sturen
1288,bringen::V,portare,brengen
1289,bringen::V,apportare,brengen
1290,hinzufügen::V,aggiùngere,toevoegen
1291,bekommen::V,ricevere,verkrijgen
1292,erhalten::V,ricevere,krijgen
1293,nehmen::V,prèndere,nemen
1294,wählen::V,elèggere,kiezen
1295,wählen::V,elèggere,verkiezen
1296,wählen::V,scegliere,kiezen
1297,wählen::V,scegliere,verkiezen
1298,auswählen::V,scegliere,uitkiezen
1299,bewahren::V,conservare,bewaren
1300,behindern::V,impedire,hinderen
1301,verderben::V,guastare,bederven
1302,beschädigen::V,danneggiare,beschadigen
1303,zerbrechen::V,rompere,breken
1304,zerbrechen::V,rompere,stukbreken
1305,zerbrechen::V,spezzare,breken
1306,zerbrechen::V,spezzare,stukbreken
1307,zerreißen::V,stracciare,scheuren
1308,zerreißen::V,stracciare,verscheuren
1309,zerstören::V,distrùggere,vernielen
1310,verbrennen::V,bruciare,branden
1311,verbrennen::V,bruciare,verbranden
1312,geben::V,dare,geven
1313,reichen::V,pòrgere,reiken
1314,reichen::V,pòrgere,aanreiken
1315,schenken::V,regalare,schenken
1316,versprechen::V,promettere,beloven
1317,wünschen::V,augurare,wensen
1318,loben::V,lodare,loven
1319,loben::V,lodare,prijzen
1320,küssen::V,baciare,kussen
1321,wiegen::V,cullare,wiegen
1322,wiegen::V,dondolare,wiegen
1323,zudecken::V,coprire,toedekken
1324,wecken::V,svegliare,wekken
1325,zeigen::V,indicare,tonen
1326,zeigen::V,indicare,wijzen
1327,führen::V,guidare,voeren
1328,führen::V,condurre,voeren
1329,lehren::V,insegnare,leren
1330,unterrichten::V,istruire,onderwijzen
1331,unterrichten::V,insegnare,onderwijzen
1332,aufziehen::V,allevare,grootbrengen
1333,leiten::V,avviare,leiden
1334,leiten::V,dirìgere,leiden
1335,antreiben::V,incitare,aandrijven
1336,lassen::V,fare,laten
1337,einladen::V,invitare,uitnodigen
1338,vereinigen::V,unire,verenigen
1339,besuchen::V,visitare,bezoeken
1340,besuchen::V,far vìsita a,bezoeken
1341,treffen::V,incontrare,treffen
1342,treffen::V,incontrare,ontmoeten
1343,sich versammeln::V,rinunirsi,zich verzamelen
1344,spielen::V,giocare,spelen
1345,singen::V,cantare,zingen
1346,tanzen::V,danzare,dansen
1347,sich trennen::V,separarsi,van elkaar gaan
1348,verlassen::V,lasciare,verlaten
1349,verlassen::V,abbandonare,verlaten
1350,retten::V,salvare,redden
1351,bewachen::V,custodire,bewaken
1352,schützen::V,protèggere,beschermen
1353,verteidigen::V,difèndere,verdedigen
1354,sich schlagen::V,bàttersi,knokken
1355,schießen::V,sparare,schieten
1356,siegen::V,vìncere,overwinnen
1357,ärgern::V,stizzire,ergeren
1358,schlagen::V,bàttere,slaan
1359,treten::V,calciare,trappen
1360,treten::V,calciare,schoppen
1361,stechen::V,pùngere,steken
1362,stechen::V,pùngere,prikken
1363,stoßen::V,urtare,stoten
1364,stoßen::V,spìngere,stoten
1365,stehlen::V,rubare,stelen
1366,stören::V,disturbare,storen
1367,stören::V,disturbare,verstoren
1368,belästigen::V,molestare,lastig vallen
1369,belästigen::V,importunare,lastig vallen
1370,verbergen::V,celare,verbergen
1371,verbergen::V,nascondere,verbergen
1372,täuschen::V,ingannare,misleiden
1373,betrügen::V,frodare,bedriegen
1374,betrügen::V,truffare,bedriegen
1375,töten::V,uccìdere,doden
1376,wohnen::V,abitare,wonen
1377,arbeiten::V,lavorare,werken
1378,sammeln::V,raccògliere,inzamelen
1379,sammeln::V,raccògliere,verzamelen
1380,sammeln::V,collezionare,inzamelen
1381,sammeln::V,collezionare,verzamelen
1382,pflücken::V,cògliere,plukken
1383,jagen::V,cacciare,jagen
1384,fischen::V,pescare,vissen
1385,fassen::V,catturare,vangen
1386,fassen::V,acchiappare,vangen
1387,hüten::V,pascolare,hoeden
1388,treiben::V,spìngere,drijven
1389,anbinden::V,legare,vastbinden
1390,anbinden::V,attaccare,vastbinden
1391,füttern::V,dar da mangiare a,voeren
1392,melken::V,mùngere,melken
1393,hacken::V,tritare,hakken
1394,hacken::V,spaccare,hakken
1395,gießen::V,annaffiare,gieten
1396,reifen::V,maturare,rijpen
1397,zubereiten::V,preparare,klaarmaken
1398,zubereiten::V,preparare,toebereiden
1399,kochen::V,cuòcere,koken
1400,backen::V,cuòcere,bakken
1401,backen::V,cuòcere al forno,bakken
1402,braten::V,frìggere,braden
1403,braten::V,arrostire,braden
1404,umrühren::V,mescolare,omroeren
1405,stricken::V,llavorare a maglia,breien
1406,nähen::V,cucire,naaien
1407,färben::V,tìngere,verven
1408,färben::V,tìngere,kleuren
1409,reinigen::V,pulire,reinigen
1410,reinigen::V,nettare,reinigen
1411,waschen::V,lavare,wassen
1412,abwischen::V,asciugare,afvegen
1413,spülen::V,lavare,spoelen
1414,spülen::V,lavare,afwassen
1415,spülen::V,sciacquare,spoelen
1416,spülen::V,sciacquare,afwassen
1417,fegen::V,spazzare,vegen
1418,kehren::V,spazzare,vegen
1419,baden::V,bagnarsi,baden
1420,baden::V,fare il bagno,baden
1421,sich waschen::V,lavarsi,zich wassen
1422,ausziehen::V,tògliersi,uittrekken
1423,anziehen::V,mettersi,aantrekken
1424,anziehen::V,indossare,aantrekken
1425,sich anziehen::V,vestirsi,zich aankleden
1426,kämmen::V,pettinare,kammen
1427,schmücken::V,ornare,tooien
1428,schmücken::V,decorare,tooien
1429,sagen::V,dire,zeggen
1430,sprechen::V,parlare,spreken
1431,reden::V,parlare,praten
1432,sich unterhalten::V,conversare,zich onderhouden
1433,fragen::V,chièdere,vragen
1434,fragen::V,domandare,vragen
1435,bitten::V,pregare,vragen
1436,bitten::V,pregare,verzoeken
1437,erzählen::V,narrare,vertellen
1438,erzählen::V,raccontare,vertellen
1439,mitteilen::V,comunicare,meedelen
1440,nennen::V,nominare,noemen
1441,rufen::V,chiamare,roepen
1442,prahlen::V,vantarsi,pralen
1443,übersetzen::V,tradurre,vertalen
1444,denken::V,pensare,denken
1445,glauben::V,credere,geloven
1446,bemerken::V,notare,bemerken
1447,bemerken::V,osservare,bemerken
1448,erkennen::V,riconoscere,herkennen
1449,begreifen::V,capire,begrijpen
1450,begreifen::V,comprèndere,begrijpen
1451,verstehen::V,intèndere,verstaan
1452,verstehen::V,comprèndere,verstaan
1453,lernen::V,imparare,leren
1454,lernen::V,apprèndere,leren
1455,wissen::V,sapere,weten
1456,sich erinnern an::V,ricordare,zich herinneren aan
1457,sich erinnern an::V,ricordarsi di,zich herinneren aan
1458,vergessen::V,dimenticare,vergeten
1459,messen::V,misurare,meten
1460,zählen::V,contare,tellen
1461,rechnen::V,contare,rekenen
1462,rechnen::V,calcolare,rekenen
1463,lesen::V,lèggere,lezen
1464,malen::V,dipìngere,schilderen
1465,zeichnen::V,disegnare,tekenen
1466,schreiben::V,scrìvere,schrijven
1467,besitzen::V,possedere,bezitten
1468,kaufen::V,comprare,kopen
1469,kaufen::V,acquistare,kopen
1470,verkaufen::V,vendere,verkopen
1471,bezahlen::V,pagare,betalen
1472,zahlen::V,pagare,betalen
1473,beherrschen::V,dominare,beheersen
1474,ertragen::V,sopportare,verdragen
