,Concept_ID,it,se
104,Kiefer[Anatomie]::N,mascella,vuâl'lõš
105,Kiefer[Anatomie]::N,mascella,вуаллнешш
106,Kehle::N,gola,gealoe
107,Kehle::N,gola,tjåttå
108,Kehle::N,gola,njiello
109,Kehle::N,gola,čotta
110,Kehle::N,gola,čuudâ
111,Kehle::N,gola,čoodd
112,Kehle::N,gola,чонт
113,Kehle::N,gola,кэ̄ҏс
114,Hals::N,collo,tjeapohke
115,Hals::N,collo,tjiebet
116,Hals::N,collo,čeabet
117,Hals::N,collo,čiäppát
118,Hals::N,collo,čeäppat
119,Hals::N,collo,ча̄пэх
120,Genick::N,nuca,tjovrese
121,Genick::N,nuca,nisske
122,Genick::N,nuca,niehkki
123,Genick::N,nuca,niski
124,Genick::N,nuca,niek'ki
125,Genick::N,nuca,nji´šǩǩmaadd
126,Genick::N,nuca,нышшькмоант
127,Kopf::N,capo,åejjie
128,Kopf::N,capo,oajvve
129,Kopf::N,capo,oaivi
130,Kopf::N,capo,uái'vi
131,Kopf::N,capo,vuei´vv
132,Kopf::N,capo,вуэййв
133,Kopf::N,testa,åejjie
134,Kopf::N,testa,oajvve
135,Kopf::N,testa,oaivi
136,Kopf::N,testa,uái'vi
137,Kopf::N,testa,vuei´vv
138,Kopf::N,testa,вуэййв
139,Rücken::N,dorso,rudtje
140,Rücken::N,dorso,hárddo
141,Rücken::N,dorso,tjavelk
142,Rücken::N,dorso,sealgi
143,Rücken::N,dorso,selgi
144,Rücken::N,dorso,čielgi
145,Rücken::N,dorso,seä´lǧǧ
146,Rücken::N,dorso,се̄лльк
147,Rücken::N,schiena,rudtje
148,Rücken::N,schiena,hárddo
149,Rücken::N,schiena,tjavelk
150,Rücken::N,schiena,sealgi
151,Rücken::N,schiena,selgi
152,Rücken::N,schiena,čielgi
153,Rücken::N,schiena,seä´lǧǧ
154,Rücken::N,schiena,се̄лльк
155,Bauch::N,ventre,tjåejjie
156,Bauch::N,ventre,tjoajvve
157,Bauch::N,ventre,čoavji
158,Bauch::N,ventre,čuáv'ji
159,Bauch::N,ventre,čåu´jj
160,Bauch::N,ventre,чо̄ввьй
161,Nabel::N,ombelico,naepie
162,Nabel::N,ombelico,náhpe
163,Nabel::N,ombelico,náhpi
164,Nabel::N,ombelico,nääpi
165,Nabel::N,ombelico,nää´pp
166,Nabel::N,ombelico,на̄бпь
167,Busen::N,seno,boenge
168,Busen::N,seno,bållå
169,Busen::N,seno,čižži
170,Busen::N,seno,njamma
171,Busen::N,seno,njižže
172,Busen::N,seno,nje´ǯǯ
173,Busen::N,seno,раннҍт
174,Brust::N,petto,mïelke
175,Brust::N,petto,radde
176,Brust::N,petto,mielgga
177,Brust::N,petto,raddi
178,Brust::N,petto,radde
179,Brust::N,petto,râ´dd
180,Brust::N,petto,раннҍт
181,Schulter::N,spalla,åelkie
182,Schulter::N,spalla,oalgge
183,Schulter::N,spalla,hárdu
184,Schulter::N,spalla,ärdee
185,Schulter::N,spalla,uál'gi
186,Schulter::N,spalla,a´rddi
187,Schulter::N,spalla,vuä´lǧǧ
188,Schulter::N,spalla,вуэллык
189,Arm::N,braccio,gïete
190,Arm::N,braccio,giehta
191,Arm::N,braccio,giehta
192,Arm::N,braccio,kietâ
193,Arm::N,braccio,kie'tâkaaṿâ
194,Arm::N,braccio,ǩiõtt
195,Arm::N,braccio,кӣдт
196,Ellenbogen::N,gomito,gernjere
197,Ellenbogen::N,gomito,garŋŋel
198,Ellenbogen::N,gomito,gargŋil
199,Ellenbogen::N,gomito,käŋŋir
200,Ellenbogen::N,gomito,kõõnjâr
201,Ellenbogen::N,gomito,карьнэль
202,Hand::N,mano,gïete
203,Hand::N,mano,giehta
204,Hand::N,mano,giehta
205,Hand::N,mano,kietâ
206,Hand::N,mano,ǩiõtt
207,Hand::N,mano,кӣдт
208,Handfläche::N,palma,gïeten-låapoe
209,Handfläche::N,palma,giehtavuodo
210,Handfläche::N,palma,tjårmmåvuodo
211,Handfläche::N,palma,giehtaloahpu
212,Handfläche::N,palma,kiämád
213,Handfläche::N,palma,kuámmir
214,Handfläche::N,palma,kuä´m'mer
215,Handfläche::N,palma,ǩiõttǩeä´m'men
216,Handfläche::N,palma,ко̄а̄ллдэгк
217,Handfläche::N,palma,кӣдткоалдэгк
218,Finger::N,dito,soerme
219,Finger::N,dito,tjuvdde
220,Finger::N,dito,suorbma
221,Finger::N,dito,čuvde
222,Finger::N,dito,suor'mâ
223,Finger::N,dito,suõrmm
224,Finger::N,dito,це̄ххп
225,Fingernagel::N,unghia,gadtse
226,Fingernagel::N,unghia,guehpere
227,Fingernagel::N,unghia,gadtsa
228,Fingernagel::N,unghia,gazza
229,Fingernagel::N,unghia,kozzâ
230,Fingernagel::N,unghia,kõʒʒ
231,Fingernagel::N,unghia,кэ̄ннц
232,Nagel[Anatomie]::N,unghia,gadtse
233,Nagel[Anatomie]::N,unghia,guehpere
234,Nagel[Anatomie]::N,unghia,gadtsa
235,Nagel[Anatomie]::N,unghia,gazza
236,Nagel[Anatomie]::N,unghia,kozzâ
237,Nagel[Anatomie]::N,unghia,kõʒʒ
238,Nagel[Anatomie]::N,unghia,кэ̄ннц
239,Zeh::N,dito del piede,tjiehtjere
240,Zeh::N,dito del piede,juolggetjuvdde
241,Zeh::N,dito del piede,juolgesuorbma
242,Zeh::N,dito del piede,jyel'gisuor'mâ
243,Zeh::N,dito del piede,jue´lǧǧsuõrmm
244,Zeh::N,dito del piede,ю̄лльк-це̄һп
245,Fuß::N,piede,juelkie
246,Fuß::N,piede,juolgge
247,Fuß::N,piede,juolgi
248,Fuß::N,piede,jyel'gi
249,Fuß::N,piede,jue´lǧǧ
250,Fuß::N,piede,ла̄бпь
251,Ferse::N,tallone,båetskie
252,Ferse::N,tallone,boasske
253,Ferse::N,tallone,šušmi
254,Ferse::N,tallone,šušme
255,Ferse::N,tallone,jue´lǧǧkädd
256,Ferse::N,tallone,ка̄ннт
257,Ferse::N,calcagno,båetskie
258,Ferse::N,calcagno,boasske
259,Ferse::N,calcagno,šušmi
260,Ferse::N,calcagno,šušme
261,Ferse::N,calcagno,jue´lǧǧkädd
262,Ferse::N,calcagno,ка̄ннт
263,Knie::N,ginocchio,boelve
264,Knie::N,ginocchio,buolvva
265,Knie::N,ginocchio,čibbi
266,Knie::N,ginocchio,veaŋki
267,Knie::N,ginocchio,iidâ
268,Knie::N,ginocchio,puõlvv
269,Knie::N,ginocchio,пуллв
270,Oberschenkel::N,fèmore,ruaksja
271,Oberschenkel::N,fèmore,tjibbe
272,Oberschenkel::N,fèmore,gassaváhkká
273,Oberschenkel::N,fèmore,badjeváhkáa
274,Oberschenkel::N,fèmore,čuár'bpeeḷi
275,Oberschenkel::N,fèmore,če´bb
276,Oberschenkel::N,fèmore,чуаррбе̄лль
277,Bein::N,gamba,juelkie
278,Bein::N,gamba,juolgge
279,Bein::N,gamba,juolgi
280,Bein::N,gamba,jyel'gi
281,Bein::N,gamba,jue´lǧǧ
282,Bein::N,gamba,ю̄лльк
283,Körper::N,corpo,kråahpe
284,Körper::N,corpo,rumáj
285,Körper::N,corpo,rumaš
286,Körper::N,corpo,ruumâš
287,Körper::N,corpo,rå´pp
288,Körper::N,corpo,лышшьк
289,Körper::N,corpo,роаӈӈьк
290,Haut::N,pelle,njaltja
291,Haut::N,pelle,lijkke
292,Haut::N,pelle,tjuobma
293,Haut::N,pelle,liiki
294,Haut::N,pelle,liške
295,Haut::N,pelle,le´šǩǩ
296,Haut::N,pelle,лышшьк
297,Blut::N,sangue,vïrre
298,Blut::N,sangue,maelie
299,Blut::N,sangue,varra
300,Blut::N,sangue,varra
301,Blut::N,sangue,vorrâ
302,Blut::N,sangue,võrr
303,Blut::N,sangue,вэ̄рр
304,Ader::N,vena,åerie
305,Ader::N,vena,aajroe
306,Ader::N,vena,suodna
307,Ader::N,vena,varrasuotna
308,Ader::N,vena,suoṇâ
309,Ader::N,vena,suõnn
310,Ader::N,vena,сӯнн
311,Sehne::N,tèndine,soene
312,Sehne::N,tèndine,gåårtenje
313,Sehne::N,tèndine,suodna
314,Sehne::N,tèndine,suotna
315,Sehne::N,tèndine,suoṇâ
316,Sehne::N,tèndine,suõnn
317,Sehne::N,tèndine,сӯнн
318,Knochen::N,osso,måara
319,Knochen::N,osso,måaroe
320,Knochen::N,osso,dákte
321,Knochen::N,osso,dákti
322,Knochen::N,osso,tähti
323,Knochen::N,osso,tä´htt
324,Knochen::N,osso,та̄ххт
325,Knochen::N,osso,та̄ффьт
326,Gehirn::N,cervello,aajla
327,Gehirn::N,cervello,vuojŋam
328,Gehirn::N,cervello,vuoigŋašat
329,Gehirn::N,cervello,vuoi'ŋâšeh
330,Gehirn::N,cervello,vuo'ivâšneh
331,Gehirn::N,cervello,vuõivâšn
332,Gehirn::N,cervello,вуэййвэшна
333,Herz::N,cuore,vaajmoe
334,Herz::N,cuore,tsåhke
335,Herz::N,cuore,váibmu
336,Herz::N,cuore,váimu
337,Herz::N,cuore,čââ´đ
338,Herz::N,cuore,кӯттҌк
339,Magen::N,stòmaco,tjåejjie
340,Magen::N,stòmaco,tjoajvve
341,Magen::N,stòmaco,čoavji
342,Magen::N,stòmaco,čuáv'ji
343,Magen::N,stòmaco,čåu´jj
344,Magen::N,stòmaco,чо̄ввьй
345,Leber::N,fegato,mueksie
346,Leber::N,fegato,librre
347,Leber::N,fegato,vuoivvas
348,Leber::N,fegato,vuoivâs
349,Leber::N,fegato,vuõivâs
350,Leber::N,fegato,вуйвас
351,Atem::N,fiato,voejngehtasse
352,Atem::N,fiato,båssånis
353,Atem::N,fiato,vuojŋadahka
354,Atem::N,fiato,vuoiŋŋahat
355,Atem::N,fiato,vuo'iŋâstim
356,Atem::N,fiato,jiõg'g
357,Atem::N,fiato,вӯйнас
358,Atem::N,fiato,вӯййнмушш
359,Atem::N,respiro,voejngehtasse
360,Atem::N,respiro,båssånis
361,Atem::N,respiro,vuojŋadahka
362,Atem::N,respiro,vuoiŋŋahat
363,Atem::N,respiro,vuo'iŋâstim
364,Atem::N,respiro,jiõg'g
365,Atem::N,respiro,вӯйнас
366,Atem::N,respiro,вӯййнмушш
367,Hunger::N,fame,nielkie
368,Hunger::N,fame,nielgge
369,Hunger::N,fame,nealgi
370,Hunger::N,fame,nelgi
371,Hunger::N,fame,neä´lǧǧ
372,Hunger::N,fame,не̄лльк
373,Träne::N,làcrima,gïknjele
374,Träne::N,làcrima,ganjál
375,Träne::N,làcrima,ganjal
376,Träne::N,làcrima,koonjâl
377,Träne::N,làcrima,kõõnjâl
378,Träne::N,làcrima,кэ̄нял
379,Geschmack::N,gusto,aelmie
380,Geschmack::N,gusto,muosse
381,Geschmack::N,gusto,smáhkka
382,Geschmack::N,gusto,máhku
383,Geschmack::N,gusto,smáhkka
384,Geschmack::N,gusto,mááhu
385,Geschmack::N,gusto,smakkâ
386,Geschmack::N,gusto,njõõd
387,Geschmack::N,gusto,smääkk
388,Geschmack::N,gusto,ня̄лльк
389,Geschmack::N,sapore,aelmie
390,Geschmack::N,sapore,muosse
391,Geschmack::N,sapore,smáhkka
392,Geschmack::N,sapore,máhku
393,Geschmack::N,sapore,smáhkka
394,Geschmack::N,sapore,mááhu
395,Geschmack::N,sapore,smakkâ
396,Geschmack::N,sapore,njõõd
397,Geschmack::N,sapore,smääkk
398,Geschmack::N,sapore,ня̄лльк
399,Geruch::N,odore,haaje
400,Geruch::N,odore,habjja
401,Geruch::N,odore,hádja
402,Geruch::N,odore,opsâ
403,Geruch::N,odore,haajâ
404,Geruch::N,odore,õpss
405,Geruch::N,odore,haajj
406,Geruch::N,odore,апс
407,Geruch::N,odore,лэ̄гк
408,Schlaf::N,sonno,nahkerh
409,Schlaf::N,sonno,nager
410,Schlaf::N,sonno,oados
411,Schlaf::N,sonno,nagir
412,Schlaf::N,sonno,naṿer
413,Schlaf::N,sonno,nââ´er
414,Schlaf::N,sonno,нагерь
415,Traum::N,sogno,nahkere
416,Traum::N,sogno,niehko
417,Traum::N,sogno,niehku
418,Traum::N,sogno,naṿer
419,Traum::N,sogno,nââ´er
420,Traum::N,sogno,нагерь
421,Himmel::N,cielo,elmie
422,Himmel::N,cielo,almme
423,Himmel::N,cielo,albmi
424,Himmel::N,cielo,alme
425,Himmel::N,cielo,â´lmm
426,Himmel::N,cielo,алльм
427,Sonne::N,sole,biejjie
428,Sonne::N,sole,bæjvásj
429,Sonne::N,sole,beaivváš
430,Sonne::N,sole,peivi
431,Sonne::N,sole,piäiváš
432,Sonne::N,sole,pei´vv
433,Sonne::N,sole,пе̄ййв
434,Mond::N,luna,aske
435,Mond::N,luna,mánno
436,Mond::N,luna,mánnu
437,Mond::N,luna,máánu
438,Mond::N,luna,mään
439,Mond::N,luna,ма̄нн
440,Stern::N,stella,daasta
441,Stern::N,stella,naestie
442,Stern::N,stella,násste
443,Stern::N,stella,násti
444,Stern::N,stella,täsni
445,Stern::N,stella,tä´snn
446,Stern::N,stella,та̄ссьт
447,Luft::N,aria,elmie
448,Luft::N,aria,ájmmo
449,Luft::N,aria,áibmu
450,Luft::N,aria,áimu
451,Luft::N,aria,šõŋŋ
452,Luft::N,aria,вӯйнас
453,Wind::N,vento,bïegke
454,Wind::N,vento,biegga
455,Wind::N,vento,biegga
456,Wind::N,vento,pieg'gâ
457,Wind::N,vento,piõg'g
458,Wind::N,vento,пӣӈӈк
459,Welle::N,onda,baaroe
460,Welle::N,onda,bárro
461,Welle::N,onda,bárru
462,Welle::N,onda,pááṛu
463,Welle::N,onda,päärr
464,Welle::N,onda,нэ̄ммп
465,Wasser::N,acqua,tjaetsie
466,Wasser::N,acqua,tjáhtje
467,Wasser::N,acqua,čáhci
468,Wasser::N,acqua,čääci
469,Wasser::N,acqua,čää´cc
470,Wasser::N,acqua,ча̄дзь
471,Stein::N,sasso,gierkie
472,Stein::N,sasso,giergge
473,Stein::N,sasso,geađgi
474,Stein::N,sasso,keđgi
475,Stein::N,sasso,ǩeä´dǧǧ
476,Stein::N,sasso,ке̄ддҌк
477,Stein::N,pietra,gierkie
478,Stein::N,pietra,giergge
479,Stein::N,pietra,geađgi
480,Stein::N,pietra,keđgi
481,Stein::N,pietra,ǩeä´dǧǧ
482,Stein::N,pietra,ке̄ддҌк
483,Boden::N,suolo,betnie
484,Boden::N,suolo,ednam
485,Boden::N,suolo,bodni
486,Boden::N,suolo,vuođđu
487,Boden::N,suolo,ponne
488,Boden::N,suolo,vuáđ̣u
489,Boden::N,suolo,vuâđđ
490,Boden::N,suolo,лаввьн
491,Boden::N,suolo,е̄ммьне
492,Boden::N,terreno,betnie
493,Boden::N,terreno,ednam
494,Boden::N,terreno,bodni
495,Boden::N,terreno,vuođđu
496,Boden::N,terreno,ponne
497,Boden::N,terreno,vuáđ̣u
498,Boden::N,terreno,vuâđđ
499,Boden::N,terreno,лаввьн
500,Boden::N,terreno,е̄ммьне
501,Erde::N,terra,jåarta
502,Erde::N,terra,mueltie
503,Erde::N,terra,ednam
504,Erde::N,terra,mållde
505,Erde::N,terra,eana
506,Erde::N,terra,eennâm
507,Erde::N,terra,mädd
508,Erde::N,terra,jânnam
509,Erde::N,terra,е̄ммьне
510,Staub::N,polvere,heblie
511,Staub::N,polvere,tsumhtsie
512,Staub::N,polvere,dubme
513,Staub::N,polvere,dopmu
514,Staub::N,polvere,kovjâ
515,Staub::N,polvere,põõ´l
516,Staub::N,polvere,кэ̄ббьй
517,Rauch::N,fumo,soeve
518,Rauch::N,fumo,suovva
519,Rauch::N,fumo,suovva
520,Rauch::N,fumo,suoṿâ
521,Rauch::N,fumo,suõvv
522,Rauch::N,fumo,сӯвв
523,Funke::N,scintilla,naestie
524,Funke::N,scintilla,tjuonam
525,Funke::N,scintilla,čuotnan
526,Funke::N,scintilla,čuođâlm
527,Funke::N,scintilla,iiskâr
528,Funke::N,scintilla,čuõzzâm
529,Funke::N,scintilla,чӯссэм
530,Feuer::N,fuoco,dålle
531,Feuer::N,fuoco,dållå
532,Feuer::N,fuoco,dolla
533,Feuer::N,fuoco,tullâ
534,Feuer::N,fuoco,toll
535,Feuer::N,fuoco,то̄лл
536,Licht::N,luce,tjoevke
537,Licht::N,luce,tjuovgga
538,Licht::N,luce,čuovga
539,Licht::N,luce,čuovggas
540,Licht::N,luce,čuoṿâ
541,Licht::N,luce,toll
542,Licht::N,luce,čuõvv
543,Licht::N,luce,то̄лл
544,Schatten::N,ombra,skugkie
545,Schatten::N,ombra,soejvene
546,Schatten::N,ombra,irkes
547,Schatten::N,ombra,sieges
548,Schatten::N,ombra,itku
549,Schatten::N,ombra,suoivâ
550,Schatten::N,ombra,õõtt
551,Schatten::N,ombra,ǩeeu´niǩ
552,Schatten::N,ombra,кывьнэхь
553,Wetter::N,tempo,vïerhtse
554,Wetter::N,tempo,dálkke
555,Wetter::N,tempo,dálki
556,Wetter::N,tempo,šoŋŋâ
557,Wetter::N,tempo,šõŋŋ
558,Wetter::N,tempo,шэ̄ӈӈ
559,Nebel::N,nebbia,såavla
560,Nebel::N,nebbia,mearhka
561,Nebel::N,nebbia,murkko
562,Nebel::N,nebbia,mierkká
563,Nebel::N,nebbia,mierká
564,Nebel::N,nebbia,miär'kká
565,Nebel::N,nebbia,oṃo
566,Nebel::N,nebbia,sue´lnn
567,Nebel::N,nebbia,цӣгк
568,Nebel::N,nebbia,сулльн
569,Wolke::N,nube,balve
570,Wolke::N,nube,balvva
571,Wolke::N,nube,balva
572,Wolke::N,nube,polvâ
573,Wolke::N,nube,põlvv
574,Wolke::N,nube,пэллв
575,Wolke::N,nùvola,balve
576,Wolke::N,nùvola,balvva
577,Wolke::N,nùvola,balva
578,Wolke::N,nùvola,polvâ
579,Wolke::N,nùvola,põlvv
580,Wolke::N,nùvola,пэллв
581,Regen::N,pioggia,ebrie
582,Regen::N,pioggia,harvve
583,Regen::N,pioggia,arvi
584,Regen::N,pioggia,arve
585,Regen::N,pioggia,â´brr
586,Regen::N,pioggia,аббьр
587,Schnee::N,neve,lopme
588,Schnee::N,neve,moehtege
589,Schnee::N,neve,muohta
590,Schnee::N,neve,muohta
591,Schnee::N,neve,muotâ
592,Schnee::N,neve,muõtt
593,Schnee::N,neve,вэ̄дз
594,Schnee::N,neve,куэллт
595,Eis::N,ghiaccio,jïenge
596,Eis::N,ghiaccio,jiegŋa
597,Eis::N,ghiaccio,jiekŋa
598,Eis::N,ghiaccio,jieŋ̣â
599,Eis::N,ghiaccio,jiõŋŋ
600,Eis::N,ghiaccio,ӣӈӈ
601,Frost::N,gelo,baajkoe
602,Frost::N,gelo,tjoasskem
603,Frost::N,gelo,buolaš
604,Frost::N,gelo,puolâš
605,Frost::N,gelo,puõlâš
606,Frost::N,gelo,мӯнь
607,Kälte::N,freddo,jueskie
608,Kälte::N,freddo,tjåetskeme
609,Kälte::N,freddo,tjoasskem
610,Kälte::N,freddo,čoaskin
611,Kälte::N,freddo,ko'lmâsvuotâ
612,Kälte::N,freddo,ijss
613,Kälte::N,freddo,čuä´cǩǩem
614,Kälte::N,freddo,tuârggnjõs
615,Kälte::N,freddo,кэ̄лмас
616,Hitze::N,caldo,baahke
617,Hitze::N,caldo,báhkka
618,Hitze::N,caldo,báhkka
619,Hitze::N,caldo,pakkâ
620,Hitze::N,caldo,kuṃe
621,Hitze::N,caldo,paašt
622,Hitze::N,caldo,жоарр
623,Hitze::N,calura,baahke
624,Hitze::N,calura,báhkka
625,Hitze::N,calura,báhkka
626,Hitze::N,calura,pakkâ
627,Hitze::N,calura,kuṃe
628,Hitze::N,calura,paašt
629,Hitze::N,calura,жоарр
630,Raureif::N,brina,jyjse
631,Raureif::N,brina,ridne
632,Raureif::N,brina,goarre
633,Raureif::N,brina,ritni
634,Raureif::N,brina,suhči
635,Raureif::N,brina,riṇe
636,Raureif::N,brina,ай
637,Regenbogen::N,arcobaleno,aatjan goengere
638,Regenbogen::N,arcobaleno,aatjan joekse
639,Regenbogen::N,arcobaleno,ádjájuoksa
640,Regenbogen::N,arcobaleno,arvedávgi
641,Regenbogen::N,arcobaleno,bajándávgi
642,Regenbogen::N,arcobaleno,äijihtävgi
643,Regenbogen::N,arcobaleno,teârmmazjohss
644,Regenbogen::N,arcobaleno,тӣрмесью̄ккс
645,Donner::N,tuono,raejrie
646,Donner::N,tuono,átjek
647,Donner::N,tuono,átjárájdde
648,Donner::N,tuono,áddjá
649,Donner::N,tuono,baján
650,Donner::N,tuono,juuṛâ
651,Donner::N,tuono,tie´rmes
652,Donner::N,tuono,тӣрмесь
653,Donner::N,tuono,ча̄ркнэгк
654,Strömung::N,corrente,njuvvie
655,Strömung::N,corrente,ájggedáhpe
656,Strömung::N,corrente,rávdnji
657,Strömung::N,corrente,virde
658,Strömung::N,corrente,ve´rdd
659,Strömung::N,corrente,выррьт
660,Tropfen::N,goccia,gåajhkohts
661,Tropfen::N,goccia,gåjkudis
662,Tropfen::N,goccia,goaikkanas
663,Tropfen::N,goccia,čalme
664,Tropfen::N,goccia,čâ´lmm
665,Tropfen::N,goccia,ча̄лльм
666,Schaum::N,spuma,sapte
667,Schaum::N,spuma,såpptå
668,Schaum::N,spuma,sokta
669,Schaum::N,spuma,suptâ
670,Schaum::N,spuma,soptt
671,Schaum::N,spuma,со̄ппт
672,Schaum::N,schiuma,sapte
673,Schaum::N,schiuma,såpptå
674,Schaum::N,schiuma,sokta
675,Schaum::N,schiuma,suptâ
676,Schaum::N,schiuma,soptt
677,Schaum::N,schiuma,со̄ппт
678,Schmutz::N,sudiciume,haaskoe
679,Schmutz::N,sudiciume,duolvva
680,Schmutz::N,sudiciume,duolva
681,Schmutz::N,sudiciume,durdi
682,Schmutz::N,sudiciume,stänži
683,Schmutz::N,sudiciume,sähss
684,Schmutz::N,sudiciume,са̄ккьс
685,Schmutz::N,sudiciume,не̄шшь
686,See::N,lago,jaevrie
687,See::N,lago,jávrre
688,See::N,lago,jávri
689,See::N,lago,jävri
690,See::N,lago,jâu´rr
691,See::N,lago,я̄ввьр
692,Sumpf::N,palude,pluevie
693,Sumpf::N,palude,áhpe
694,Sumpf::N,palude,sæmssa
695,Sumpf::N,palude,jeaggi
696,Sumpf::N,palude,jeggi
697,Sumpf::N,palude,jeä´ǧ'ǧ
698,Sumpf::N,palude,ла̄ммьп
699,Moor::N,torbiera,pluevie
700,Moor::N,torbiera,jiegge
701,Moor::N,torbiera,suotnju
702,Moor::N,torbiera,karrii
703,Moor::N,torbiera,kä´rev
704,Moor::N,torbiera,veättaǩ
705,Moor::N,torbiera,ла̄ммьп
706,Wiese::N,prato,ïentje
707,Wiese::N,prato,giedde
708,Wiese::N,prato,gieddi
709,Wiese::N,prato,nijtto
710,Wiese::N,prato,пуэшенҍ
711,Wald::N,bosco,skåake
712,Wald::N,bosco,skåajje
713,Wald::N,bosco,miehtsie
714,Wald::N,bosco,vuovdde
715,Wald::N,bosco,miehttse
716,Wald::N,bosco,vuovdi
717,Wald::N,bosco,meahcci
718,Wald::N,bosco,mecci
719,Wald::N,bosco,vyemi
720,Wald::N,bosco,vue´mm
721,Wald::N,bosco,meä´c'c
722,Wald::N,bosco,ля̄ммт
723,Wald::N,foresta,skåake
724,Wald::N,foresta,skåajje
725,Wald::N,foresta,miehtsie
726,Wald::N,foresta,vuovdde
727,Wald::N,foresta,miehttse
728,Wald::N,foresta,vuovdi
729,Wald::N,foresta,meahcci
730,Wald::N,foresta,mecci
731,Wald::N,foresta,vyemi
732,Wald::N,foresta,vue´mm
733,Wald::N,foresta,meä´c'c
734,Wald::N,foresta,ля̄ммт
735,Hügel::N,colle,deava
736,Hügel::N,colle,dievvá
737,Hügel::N,colle,dievvá
738,Hügel::N,colle,čummâ
739,Hügel::N,colle,pä´rcc
740,Hügel::N,colle,teä´rmm
