,Concept_ID,bn,mhr
655,bekannt::A,সুপরিচিত,па́лыме
656,berühmt::A,বিখ্যাত,лӱ́млӧ
657,fremd::A,বিদেশি,йот
658,verschieden::A,বিসদৃশ,тӱ́рлӧ
659,nah::A,নিকটবতী,ли́шыл
660,fern::A,দুরবতী,тора́
661,fern::A,দুরবতী,мӱ́ндыр
662,linker::A,বাম,шола́
663,rechter::A,ডান,пурла́
664,rechter::A,ডাইন,пурла́
665,anderer::A,অন্যতর,вес
666,anderer::A,অন্যতর,мо́ло
667,erster::A,প্রথম,и́кымше
668,zweiter::A,দ্বিতীয়,ко́кымшо
669,dritter::A,তৃতীয়,ку́мшо
670,letzter::A,সর্বশেষ,пыта́ртыш
671,allein::ADV,একক,шкет
672,auf einmal::ADV,জলদি,икана́ште
673,zusammen::ADV,একসঙ্গে,пырля́
674,lange::ADV,লম্বা,кужу́н
675,plötzlich::ADV,হঠাৎ,кенета́
676,sofort::ADV,মুহ্ণর্তমধ্যে,кызыта́к
677,später::ADV,পশ্চাতে,варара́к
678,jetzt::ADV,এখন,ы́нде
679,jetzt::ADV,এখন,кы́зыт
680,heute::ADV,আজ,та́че
681,morgen::ADV,আগামিকাল,эрла́
682,bald::ADV,অস্পকালমধ্যে,вашке́
683,dann::ADV,তখন,вара́
684,gestern::ADV,গতকাল,теҥге́че
685,einst::ADV,একবার মাত্র,икана́
686,damals::ADV,তখন,туна́м
687,danach::ADV,পরে,вара́
688,vorher::ADV,আগে,о́нчыч
689,zuerst::ADV,আগে,онда́к
690,einmal::ADV,একবার,икана́
691,manchmal::ADV,কখনও কখনও,ка́шын
692,manchmal::ADV,কখনও কখনও,кокла́н
693,oft::ADV,ঘনঘন,чӱ́чкыдын
694,immer::ADV,সর্বদা,эре́
695,immer::ADV,সর্বদা,ту́тыш
696,niemals::ADV,কখলও নহে,ок нигуна́м
697,hier::ADV,এখানে,ты́ште
698,hierhin::ADV,এখানে,ты́шке
699,hierhin::ADV,এখানে,тыш
700,von hier::ADV,ত্রই স্তান হইতে,тыше́ч
701,von hier::ADV,ত্রই স্তান হইতে,тыве́ч
702,dort::ADV,ওখানে,ту́што
703,dorthin::ADV,ওখানে,туш
704,dorthin::ADV,ওখানে,ту́шко
705,geradeaus::ADV,অগ্রগামী,вик
706,vorwärts::ADV,সন্মুখিকে,о́нчыко
707,rückwärts::ADV,খিরিয়া,шеҥге́к
708,zurück::ADV,পিঠ,мӧҥге́ш
709,unten::ADV,নীচে,ӱ́лнӧ
710,unten::ADV,নীচে,йыма́лне
711,hinab::ADV,নিম্নগামী,йыма́к
712,oben::ADV,উপরে,кӱ́шнӧ
713,oben::ADV,উপরে,ӱмба́лне
714,hinauf::ADV,উচ্চতর অংশে,кӱ́ш
715,hinauf::ADV,উচ্চতর অংশে,кӱ́шкӧ
716,überall::ADV,সর্বত্র,чыла́ вере́
717,nicht::ADV,না,ок
718,nicht::ADV,না,о́геш
719,ein wenig::ADV,অল্প,изи́ш
720,kaum::ADV,কষ্টসহকাবে,пыкше́
721,sehr::ADV,খুব,чот
722,so::ADV,তত,тыге́
723,noch::ADV,এখন পর্যস্ত,а́ле
724,nur::ADV,শুধু,гына́
725,schon::ADV,ইতঃপুর্বে,ы́нде
726,wieder::ADV,আবার,ада́к
727,vergebens::ADV,বিফলে,ара́м
728,vor::PRP,সম্মুখে,о́нчыч
729,hinter::PRP,পশ্চাতে,шеҥге́лне
730,unter::PRP,নীচে,йыма́лне
731,durch::PRP,দ্বারা,вошт
732,neben::PRP,কাছে,вокте́н
733,zwischen::PRP,মধ্যে,кокла́ште
734,wegen::PRP,জন্য,верч
735,dies::PRN,এটা,ти́де
736,das::PRN,ওটা,са́де
737,alles::PRN,সব,чыла́
738,ich::PRN,আমি,мый
739,du::PRN,তুমি,тый
740,er::PRN,উনি,ту́до
741,wir::PRN,আমরা,ме
742,ihr::PRN,তোমরা,те
743,sie::PRN,তারা,ну́но
744,was::FPRN,কি,мо
745,wer::FPRN,কে,кӧ
746,wo::FADV,কোথায়,куша́н
747,wohin::FADV,কোথায়,куш
748,wohin::FADV,কোথায়,ку́шко
749,wie::FADV,কেমন,кузе́
750,warum::FADV,কেন,мо
751,warum::FADV,কেন,мола́н
752,wieviel::FNUM,কত,куна́р
753,eins::NUM,অক,ик
754,zwei::NUM,দুই,ко́кыт
755,drei::NUM,তিন,кум
756,vier::NUM,চার,ныл
757,fünf::NUM,পাঁচ,вич
758,sechs::NUM,ছয়,куд
759,sieben::NUM,সাত,шым
760,acht::NUM,আট,канда́ш
761,neun::NUM,নয়,инде́ш
762,zehn::NUM,দশ,лу
763,elf::NUM,এগারো,лати́к
764,zwölf::NUM,দ্বাদশ,латко́к
765,zwanzig::NUM,বিশ,ко́ло
766,dreißig::NUM,ত্রিশ,ку́мло
767,vierzig::NUM,চল্লিশ,ны́лле
768,fünfzig::NUM,পঞ্চাশ,ви́тле
769,sechzig::NUM,ষাট,ку́дло
770,siebzig::NUM,সত্তর,шы́мле
771,achtzig::NUM,আশি,канда́шле
772,neunzig::NUM,নব্বুই,инде́шле
773,hundert::NUM,শত,шӱ́дӧ
774,tausend::NUM,হাজার,тӱже́м
775,und::CNJ,আর,да
776,und::CNJ,আর,ден
777,und::CNJ,এবং,да
778,und::CNJ,এবং,ден
779,oder::CNJ,বা,я
780,oder::CNJ,বা,а́ле
781,stehen::V,দাঁড়ানো,шога́ш
782,sitzen::V,বসা,шинча́ш
783,liegen::V,শোয়া,кия́ш
784,hängen::V,ঝোলা,кеча́ш
785,werden::V,হইয়া উঠা,лия́ш
786,passieren::V,ঘটা,лия́ш
787,beginnen::V,আরম্ভ হওয়া,тӱҥгала́ш
788,enden::V,শেষ হওয়া,пыта́ш
789,wechseln::V,রূপাস্তর করা,вашталта́ш
790,aufgehen[Sonne]::V,উদিত হওয়া,лекта́ш
791,untergehen[Sonne]::V,অস্ত যাওয়া,шинча́ш
792,scheinen[Sonne]::V,আলো দেওয়া,волгалта́ш
793,donnern::V,বজ্রধ্বনি করা,кӱдырта́ш
794,donnern::V,বজ্রধ্বনি করা,сургалта́ш
795,wehen::V,প্রবাহিত হওয়া,пуа́ш
796,strömen::V,প্রবাহিত হওয়া,шийалтара́ш
797,fließen::V,ছুটা,йога́ш
798,sich drehen::V,পাক খাওয়া,пӧрда́ш
799,schwanken::V,দোলা,лӱҥга́ш
800,schwanken::V,দোলা,тайныла́ш
801,schwingen::V,দোলা,рӱпшалта́ш
802,fallen::V,পড়া,воза́ш
803,fallen::V,পড়া,йӧрла́ш
804,brennen::V,সেঁকা,йӱла́ш
805,rauchen::V,ধোঁয়া ছড়ান,шикша́ш
806,regnen::V,বর্ষণ_করা,йӱра́ш
807,gefrieren::V,হিমায়িত হওয়া,кылма́ш
808,gefrieren::V,হিমায়িত হওয়া,ияҥа́ш
809,tauen::V,গলা,шула́ш
810,schmelzen::V,গলা,лева́ш
811,trocknen::V,শুষ্ক করা,кошка́ш
812,sieden::V,ফোঁড়া,шола́ш
813,faulen::V,ক্ষয় হওয়া,шӱя́ш
814,verfaulen::V,ক্ষয় হওয়া ,шӱйы́н шуа́ш
815,reißen::V,ছিঁড়া,кӱрла́ш
816,versinken::V,ডুবা,пуре́н кая́ш
817,vergehen::V,যাওয়া,эрте́н кая́ш
818,erscheinen::V,আসা,толы́н лекта́ш
819,verschwinden::V,অদৃশ্য হওয়া,йома́ш
820,sinken::V,হ্রাস হওয়া,пуча́ш
821,abnehmen::V,হ্রাস হওয়া,пуча́ш
822,zunehmen::V,বৃদ্ধি পাওয়া,шукема́ш
823,steigen::V,ওঠা,нӧлталта́ш
824,wachsen::V,বড় হওয়া,кушка́ш
825,glänzen::V,জ্বলা,йылгыжа́ш
826,funkeln::V,জ্বল্জ্বল করা,чолга́ш
827,läuten::V,রুসুঝুসু করা,мура́ш
828,klingeln::V,বাজা,йыҥгырта́ш
829,klirren::V,টুংটাং-শব্দ করা,чылдыртата́ш
830,brausen::V,গর্জন করা,лӱшка́ш
831,rauschen::V,মর্মরধ্বনি করা,лыжга́ш
832,klingen::V,শব্দ করা,йоҥга́ш
833,bellen::V,ঘেউ ঘেউ করা,опта́ш
834,heulen::V,গর্জন করা,урмыжа́ш
835,blasen::V,ফুঁ দেওয়া,пуала́ш
836,pfeifen::V,শিস্ দেওয়া,шӱ́шкаш
837,schreien::V,চিৎকার করা,кычкыра́ш
838,stöhnen::V,গোঁ-গো করা,йыҥыса́ш
839,zittern::V,কাঁপা,чытыра́ш
840,leben::V,বাঁচা,ила́ш
841,geboren werden::V,জন্মানো,шоча́ш
842,atmen::V,শ্বাস ফেলা,шӱла́ш
843,trinken::V,পান করা,йӱа́ш
844,essen::V,ভক্ষণ করা,кочка́ш
845,schlucken::V,গেলা,нела́ш
846,müde werden::V,পরিশ্রান্ত হওয়া,ноя́ш
847,einschlafen::V,নিদ্রামগ্ন হওয়া,мале́н колта́ш
848,schlafen::V,নিদ্রা যাওয়া,мала́ш
849,aufwachen::V,জাগা,помыжалта́ш
850,aufstehen::V,জাগা,кынела́ш
851,sich erholen::V,আরাম করা,кана́ш
852,krank werden::V,অসুস্থ হত্তয়া,черлане́н воза́ш
853,krank sein::V,রূগ্ণ হত্তয়া,черлане́н кия́ш
854,schmerzen::V,কন্কন করা,коршта́ш
855,husten::V,কাশা,кокыра́ш
856,genesen::V,আরোগ্য হওয়া,тӱрла́ш
857,genesen::V,আরোগ্য হওয়া,тазаҥа́ш
858,sterben::V,মারা যাওয়া,кола́ш
859,umkommen::V,মারা যাওয়া,вуй йома́ш
860,sich bewegen::V,চলা,кошта́ш
861,sich rühren::V,নড়া,тарвана́ш
862,sich erheben::V,উদিত হওয়া,кынела́ш
863,sich setzen::V,বসা,шинча́ш
864,hinfallen::V,পড়া,йӧрла́ш
865,laufen::V,হাঁটা,кошта́ш
866,schreiten::V,হাঁটা,ошкыла́ш
867,spazierengehen::V,পায়চারি করা,гуля́яш
868,eilen::V,ত্বরাম্বিত করা,вашка́ш
869,sich beeilen::V,ত্বরাম্বিত করা,вашкешта́ш
870,sausen::V,ধেয়ে যাওয়া,юлтка́ш
871,rennen::V,চলা,куржтала́ш
872,springen::V,লাফানো,тӧршта́ш
873,klettern::V,আরোহণ করা,кӱза́ш
874,schaukeln::V,দোলা,лӱҥгалта́ш
875,kriechen::V,হামাগুড়ি দেওয়া,нушка́ш
876,schwimmen::V,সাঁতার কাটা,ия́ш
877,tauchen::V,ডোবা,шуҥгалта́ш
878,rudern::V,দাঁড় টানা,удыра́ш
879,fahren::V,চালান,кудала́ш
880,fliegen::V,ওড়া,чоҥешта́ш
881,gehen::V,যাওয়া,кая́ш
882,weggehen::V,প্রস্থান করা,кораҥа́ш
883,abfahren::V,প্রস্থান করা,лекта́ш
884,anhalten::V,থামা,чарна́ш
885,hineingehen::V,ঢোকা,пура́ш
886,eintreten::V,ঢোকা,пура́ш
887,kommen::V,আসা,тола́ш
888,ankommen::V,আসা,шуа́ш
889,zurückkommen::V,ফিরা,пӧртыла́ш
890,bleiben::V,থাকা,кода́ш
891,warten::V,অপেক্ষা করা,вуча́ш
892,erwarten::V,অপেক্ষা করা,вуча́ш
893,suchen::V,খোঁজ করা,кычала́ш
894,finden::V,পাওয়া,муа́ш
895,versuchen::V,পরখ করা,толаша́ш
896,vorbereiten::V,প্রস্তুত করা,ямдыла́ш
897,lieben::V,ভালবাসা,йӧрата́ш
898,mögen::V,পছন্দ করা,йӧрата́ш
899,lachen::V,হাসা,воштыла́ш
900,rühren::V,হৃদয়ম্পর্শ করা,ку́мыл тарвата́ш
901,weinen::V,কাঁদা,шорта́ш
902,schimpfen::V,নালিশ করা,каргаша́ш
903,sich ärgern::V,রাগ হত্তয়া,сыра́ш
904,sich fürchten::V,ভয় করা,лӱда́ш
905,fürchten::V,ডরা,лӱда́ш
906,fliehen::V,পালানো,куржа́ш
907,flüchten::V,পালানো,куржа́ш
908,sehen::V,দেখা,ужа́ш
909,anschauen::V,দেখা,онча́ш
910,ansehen::V,দেখা,эскера́ш
911,hören::V,শোনা,кола́ш
912,zuhören::V,শোনা,колышта́ш
913,probieren::V,পরখ করা,тамла́ш
914,riechen::V,শুঁকা,ӱпшынча́ш
915,fühlen::V,অনুভব করা,шижа́ш
916,scheinen::V,মনে হত্তয়া,чуча́ш
917,zu sehen sein::V,দেখা দেত্তয়া,коя́ш
918,vernehmen::V,শোনা,кола́ш
919,frieren::V,শীত লাগা,кылма́ш
920,tun::V,করা,ышта́ш
921,können::V,পারা,мошта́ш
922,wollen::V,ইচ্ছা করা,тӱна́ш
923,anfangen::V,আরম্ভ করা,тӱҥала́ш
924,beenden::V,শেষ করা,пытара́ш
925,aufhören::V,থামা,чарна́ш
926,gelingen::V,সিদ্ধিলাভ করা,сай лекта́ш
927,geraten::V,পরিণত হত্তয়া,лекта́ш
928,öffnen::V,খোলা,поча́ш
929,schließen::V,বন্ধ করা,петыра́ш
930,stellen::V,স্থাপন করা,шында́ш
931,setzen::V,স্থাপন করা,шында́ш
932,legen::V,স্থাপন করা,опта́ш
933,legen::V,স্থাপন করা,пышта́ш
934,berühren::V,স্পর্শ করা,тӱка́ш
935,verbinden::V,সংযুক্ত করা,пида́ш
936,bedecken::V,ঢাকা,леведа́ш
937,aufhängen::V,ঝুলানো,сака́ш
938,anzünden::V,জ্বালান,чӱкта́ш
939,aufheben::V,কুড়াইয়া তোলা,нӧлтала́ш
940,zurücklassen::V,পরিত্যাগ করা,кода́ш
941,verlieren::V,হারান,йомдара́ш
942,fallen lassen::V,ফেলা,воза́ш
943,machen::V,গঠন করা,ышта́ш
944,herstellen::V,সৃষ্টি করা,ямдыла́ш
945,bauen::V,নির্মাণ করা,чоҥа́ш
946,reparieren::V,মেরামত করা,ачала́ш
947,verbessern::V,উন্নতিলাভ করা,саемда́ш
948,ändern::V,পরিবর্তিত করা,весемда́ш
949,graben::V,খনন করা,кӱнча́ш
950,beugen::V,নোয়া,пӱгырта́ш
951,biegen::V,নোয়া,лывырта́ш
952,drehen::V,ঘোরান,пӱтыра́ш
953,wenden::V,উলটাইয়া দেত্তয়া,ирала́ш
954,umdrehen::V,উলটানো,савырала́ш
955,heben::V,উত্তোলন করা,нӧлта́ш
956,hochheben::V,উঁচু করা,нӧлта́ш
957,ergreifen::V,দখল করা,руалта́ш
958,halten::V,ধরা,куча́ш
959,drücken::V,টেপা,иша́ш
960,drücken::V,টেপা,темда́ш
961,schieben::V,ঠেলা,шӱкала́ш
962,kratzen::V,চাঁচা,удыра́ш
963,lecken::V,চাটা,нула́ш
964,beißen::V,দংশন করা,пура́ш
965,abreißen::V,বিচ্ছিন্ন করা,кӱрла́ш
966,abschneiden::V,বিচ্ছিন্ন করা,пӱчка́ш
967,binden::V,বন্ধন করা,кылда́ш
968,stecken::V,বিদ্ধ করা,шуралта́ш
969,brechen::V,ভাঙা,тодышта́ш
970,klopfen::V,আঘাত করা,кыра́ш
971,hauen::V,আঘাত করা,тӱя́ш
972,kleben::V,সাঁটা,клеитла́ш
973,reiben::V,ঘষা,йыга́ш
974,reiben::V,ঘষা,туржала́ш
975,streichen::V,ছড়াইয়া,шӱра́ш
976,schleifen::V,ধার দেওয়া,шума́ш
977,schleifen::V,ধার দেওয়া,яна́ш
978,schneiden::V,কাটা,пӱчка́ш
979,rütteln::V,নাড়ান,рӱза́ш
980,schütteln::V,নড়া,почка́ш
981,schwenken::V,দোলা,рӱза́ш
982,schütten::V,বর্ষণ করা,опта́ш
983,füllen::V,পরিপূর্ণ করা,тема́ш
984,einwickeln::V,মুড়া,вӱдыла́ш
985,tragen::V,বহন করা,нумала́ш
986,schleppen::V,টানা,шӱдыра́ш
987,ziehen::V,টানা,шупша́ш
988,aufbewahren::V,রাখা,арала́ш
989,werfen::V,ছুড়া,шуа́ш
990,werfen::V,ছুড়া,кышка́ш
991,fangen::V,লোফা,куча́ш
992,packen::V,ধরা,руалта́ш
993,verstecken::V,গোপন করা,тоя́ш
994,teilen::V,বিভক্ত করা,пӧла́ш
995,schicken::V,প্রেরণ করা,колта́ш
996,bringen::V,আনা,конда́ш
997,hinzufügen::V,একত্র করা,ешара́ш
998,bekommen::V,পাওয়া,нала́ш
999,erhalten::V,পাওয়া,нала́ш
1000,nehmen::V,নেওয়া,нала́ш
1001,wählen::V,বাছা,сайла́ш
1002,auswählen::V,বাছা,таҥгла́ш
1003,bewahren::V,বাঁচাইয়া রাখা,сакла́ш
1004,behindern::V,বাধা দেওয়া,чаракла́ш
1005,verderben::V,নষ্ট করা,пужа́ш
1006,beschädigen::V,ক্ষতি করা,пужа́ш
1007,zerbrechen::V,ভাঙ্গিয়া যাওয়া,пудырта́ш
1008,zerreißen::V,ছিঁড়া,кӱрла́ш
1009,zerstören::V,বিনাশ করা,шалата́ш
1010,verbrennen::V,দহন করা,йӱлата́ш
1011,geben::V,দেওয়া,пуа́ш
1012,reichen::V,দেওয়া,пуа́ш
1013,schenken::V,উপহার দেত্তয়া,пӧлекла́ш
1014,versprechen::V,প্রতিশ্রুতি দেওয়া,сӧра́ш
1015,wünschen::V,আকাঙ্ক্ষা করা,тылана́ш
1016,loben::V,প্রশংসা করা,мокта́ш
1017,küssen::V,চুম্বন করা,шупшала́ш
1018,wiegen::V,দুলানো,рӱпша́ш
1019,zudecken::V,ঢাকা,леведа́ш
1020,wecken::V,জাগানো,помыжалтара́ш
1021,zeigen::V,দেখানো,ончыкта́ш
1022,führen::V,পথ দেখানো,вӱда́ш
1023,lehren::V,শেখানো,туныкта́ш
1024,unterrichten::V,শিক্ষা দেওয়া,туныкта́ш
1025,aufziehen::V,পালন করা,орышта́ш
1026,leiten::V,পরিচালনা করা,вӱда́ш
1027,leiten::V,পরিচালনা করা,вуйлата́ш
1028,antreiben::V,চালনা করা,поктыла́ш
1029,lassen::V,অনুমতি দেওয়া,-та́ш
1030,einladen::V,নিমন্ত্রণ করা,ӱжа́ш
1031,vereinigen::V,এক করা,иктешла́ш
1032,besuchen::V,দেখিতে যাওয়া,то́лын кая́ш
1033,treffen::V,সন্মুখীন হওয়া,вашлия́ш
1034,sich versammeln::V,জড়ো হওয়া,погына́ш
1035,sich versammeln::V,জড়ো হওয়া,чумырга́ш
1036,spielen::V,খেলা,мода́ш
1037,singen::V,গাওয়া,мура́ш
1038,tanzen::V,নাচা,кушта́ш
1039,sich trennen::V,পৃথক করা,ойырла́ш
1040,verlassen::V,পরিত্যাগ করা,кудалта́ш
1041,retten::V,উদ্ধার করা,утара́ш
1042,bewachen::V,পাহারা দেওয়া,орола́ш
1043,schützen::V,রক্ষা করা,арала́ш
1044,verteidigen::V,রক্ষা করা,арала́ш
1045,sich schlagen::V,লড়াই করা,кредала́ш
1046,schießen::V,তীরবেগে ছোটা,лӱя́ш
1047,siegen::V,জেতা,сеҥа́ш
1048,ärgern::V,বিরক্ত করা,сырыкта́ш
1049,schlagen::V,আঘাত করা,пера́ш
1050,treten::V,লাথি মারা,тошка́ш
1051,stechen::V,দংশন করা,кера́ш
1052,stoßen::V,ঠেলা,шӱкала́ш
1053,stehlen::V,অপহরণ করা,шолышта́ш
1054,stören::V,ঘাঁটান,мешая́ш
1055,belästigen::V,বিরক্ত করা,толаштара́ш
1056,verbergen::V,গোপন করা,шылта́ш
1057,täuschen::V,প্রবঞ্চনা করা,ондала́ш
1058,betrügen::V,প্রতারণা করা,ондала́ш
1059,töten::V,হত্যা করা,пушта́ш
1060,wohnen::V,বাস করা,ила́ш
1061,arbeiten::V,কাজ করা,пашалана́ш
1062,arbeiten::V,কাজ করা,паша́м ышта́ш
1063,sammeln::V,সংগ্রহ করা,пога́ш
1064,pflücken::V,চয়ন করা,кӱра́ш
1065,jagen::V,শিকার করা,сонарла́ш
1066,fischen::V,মাছ ধরা,кол куча́ш
1067,fassen::V,ধরা,куча́ш
1068,hüten::V,যুথভুক্ত করা,кӱта́ш
1069,treiben::V,চালনা করা,покта́ш
1070,anbinden::V,বন্ধন করা,йолышта́ш
1071,füttern::V,ভোজন করানো,пукша́ш
1072,melken::V,দুগ্ধ দোহন করা,лӱшта́ш
1073,hacken::V,কাটা,руа́ш
1074,gießen::V,বর্ষণ করা,шава́ш
1075,reifen::V,পাকা,кӱа́ш
1076,zubereiten::V,রন্ধন করা,ямдыла́ш
1077,kochen::V,রন্ধন করা,шолта́ш
1078,backen::V,সেকা,кӱкташ
1079,braten::V,ভাজা,пуштыла́ш
1080,braten::V,ভাজা,жаритла́ш
1081,umrühren::V,নড়ানো,луга́ш
1082,stricken::V,বোনা,пида́ш
1083,nähen::V,সেলাই করা,урга́ш
1084,färben::V,রঞ্জিত করা,чиялта́ш
1085,reinigen::V,পরিষ্কার করা,эрыкта́ш
1086,waschen::V,পরিষ্কার করা,мушка́ш
1087,abwischen::V,মুছা,ӱшта́ш
1088,spülen::V,পরিষ্কার করা,шӱалта́ш
1089,fegen::V,ঝাঁট দেওয়া,ӱшта́ш
1090,kehren::V,ঝাঁট দেওয়া,ӱшта́ш
1091,baden::V,অবগাহন করা,йӱштыла́ш
1092,sich waschen::V,ধোয়া,мушкылта́ш
1093,ausziehen::V,খুলা,кудаша́ш
1094,anziehen::V,গায়ে দেত্তয়া,чия́ш
1095,sich anziehen::V,পোশাক পরা,чия́ш
1096,kämmen::V,আঁচড়ানো,шера́ш
1097,schmücken::V,সাজান করা,тӱзата́ш
1098,schmücken::V,সাজান করা,чеверта́ш
1099,sagen::V,উচ্চারণ করা,ойла́ш
1100,sagen::V,উচ্চারণ করা,каласа́ш
1101,sprechen::V,বলা,кутыра́ш
1102,reden::V,আলাপ করা,мутлана́ш
1103,sich unterhalten::V,আড্ডা দেওয়া,кутыра́ш
1104,fragen::V,জিজ্ঞাসা করা,йода́ш
1105,bitten::V,প্রার্থনা করা,йода́ш
1106,erzählen::V,বর্ণনা করা,ойла́ш
1107,mitteilen::V,বলা,увертара́ш
1108,nennen::V,নাম দেওয়া,лӱмда́ш
1109,rufen::V,আমন্ত্রণ করা,ӱжа́ш
1110,prahlen::V,বড়াই করা,моктана́ш
1111,übersetzen::V,ভাষাস্তরিত করা,кусара́ш
1112,denken::V,ভাবা,шона́ш
1113,glauben::V,বিশ্বাস করা,ӱшана́ш
1114,bemerken::V,লক্ষ্য করা,шижа́ш
1115,erkennen::V,চিনিতে পারা,пала́ш
1116,begreifen::V,উপলব্ধি করা,ыҥла́ш
1117,verstehen::V,উপলব্ধি করা,умыла́ш
1118,lernen::V,শেখা,тунема́ш
1119,wissen::V,জানা,шинча́ш
1120,sich erinnern an::V,মনে করা,шарна́ш
1121,vergessen::V,বিস্মৃত হওয়া,монда́ш
1122,messen::V,মাপা,виса́ш
1123,zählen::V,গণনা করা,шотла́ш
1124,rechnen::V,হিসাব করা,шотла́ш
1125,lesen::V,পাঠ করা,луда́ш
1126,malen::V,আঁকা,сӱретла́ш
1127,zeichnen::V,ছকা,сӱретла́ш
1128,schreiben::V,লেখা,воза́ш
1129,besitzen::V,অধিকার করা,лия́ш
1130,kaufen::V,ক্রয় করা,нала́ш
1131,verkaufen::V,বেচা,ужала́ш
1132,bezahlen::V,প্রদান করা,тӱла́ш
1133,zahlen::V,প্রদান করা,тӱла́ш
1134,beherrschen::V,শাসন করা,куча́ш
1135,ertragen::V,বহন করা,турка́ш
1136,lärmen::V,,рӱшка́ш
