,Concept_ID,ady,kl
642,dunkel::A,мэзэхэ,qernerpoq
643,schwarz::A,шӏуцӏэ,qernerpoq
644,weiß::A,фыжьы́,qaqorpoq
645,rot::A,плъыжьы́,aappaluppoq
646,gelb::A,гъожьы́,sungaarpoq
647,blau::A,шхъуантӏэ,tungujorpoq
648,grün::A,шхъуантӏэ,qorsooqqippoq
649,grau::A,шхъо,qaserpoq
650,bunt::A,къолэны,
651,billig::A,пыут,akikippoq
652,teuer::A,сикӏа́с,
653,teuer::A,силъа́пӏ,
654,wertvoll::A,пкӏэ зиӏ,erlinnarpoq
655,wertvoll::A,уасэ́ зыфа́шӏ,erlinnarpoq
656,blind::A,нэшъу́,tappiippoq
657,blind::A,нэшъу́,isigisaqanngilaq
658,taub::A,дэгу,tusilarpoq
659,kräftig::A,лъэ́ш,pissaq
660,kräftig::A,лъэ́ш,pissarsuaq
661,stark::A,лъэ́ш,sanngivoq
662,schwach::A,хъыбэй,nakuippoq
663,fett::A,пщэры́,pualavoq
664,schlank::A,ищыгъэ,tuappoq
665,hübsch::A,дахэ́,aatsialaq
666,böse::A,ябгэ,ajorpoq
667,dumm::A,делэ,taqajak
668,dumm::A,делэ,sikkilluppoq
669,dumm::A,делэ,qaatusimasaqanngilaq
670,faul::A,шъхьахы́нэ,eqiasuppoq
671,faul::A,шъхьахы́нэ,eqiattortuvoq
672,fleißig::A,егугъурэ,eqiasuippoq
673,geizig::A,тхьацэ,iasilaarpoq
674,geizig::A,тхьацэ,tukkuippoq
675,klug::A,акъылышӏу́,mallak
676,klug::A,акъылышӏу́,ittanneq
677,klug::A,акъылышӏу́,kutaappoq
678,klug::A,акъылышӏу́,kuttaappoq
679,klug::A,акъылышӏу́,qarasagippoq
680,geschickt::A,ӏэпэӏэсэ́,
681,geschickt::A,шо́у шӏыгъэ́,
682,lieb::A,псэм фэд,akisooq
683,lustig::A,чэф,piikulavoq
684,sanft::A,ӏушъа́б,isumagippoq
685,hungrig::A,гъаблэ́,kaappoq
686,hungrig::A,гъаблэ́,perlilerpoq
687,krank::A,сыма́дж,napparsimavoq
688,nackt::A,пцӏанэ́,
689,traurig::A,нэшхъэй,aliasuppoq
690,gut::A,дэгъу́,ajunngilaq
691,schlecht::A,дэи,sualuppoq
692,richtig::A,тэрэз,iluarpoq
693,schlimm::A,щынэгъо,amiilaarnarpoq
694,wahr::A,шъыпкъэ́,ilumoorpoq
695,alt::A,жъы,pisoqaq
696,neu::A,кӏэ,nutaavoq
697,ehemalig::A,-щтыгъэ,
698,ehemalig::A,-гъэ,
699,alt[Lebewesen]::A,жъы,utoqqaq
700,jung::A,ныбжьыкӏэ́,inuusuppoq
701,jung::A,ныбжьыкӏэ́,kingulliarsuk
702,arm::A,тхьамы́кӏ,piillasoq
703,arm::A,тхьамы́кӏ,piitsuuvoq
704,reich::A,бай,pisuuvoq
705,bekannt::A,нэӏуа́с,
706,berühmt::A,цӏэры́ӏу,tusaamasaq
707,fremd::A,хымэ,ajasoornarpoq
708,verschieden::A,зэфэшъхьафы,allatut
709,verschieden::A,зэфэшъхьафы,tamalaat
710,nah::A,благъэ́,qanippoq
711,fern::A,чыжьэ,ungasippoq
712,linker::A,сэмэ́гу,saamerleq
713,rechter::A,джабгъу,innarluissut
714,anderer::A,нэмы́кӏ,
715,erster::A,апэр,siulleq
716,zweiter::A,я́тӏонэр,qataatsup tullia
717,dritter::A,ящэнэр,pingajorarterut
718,letzter::A,аужыр,kingulleq
719,allein::ADV,зы,kisimiippoq
720,auf einmal::ADV,ардэдэм,tassanngaannaq
721,auf einmal::ADV,асыхьатым,tassanngaannaq
722,zusammen::ADV,зэгъусэхэ́у,attaasa
723,zusammen::ADV,зэгъусэхэ́у,attarmik
724,lange::ADV,бэрэ́,akuni
725,plötzlich::ADV,зэкӏэм,tassanngaannaq
726,sofort::ADV,ардэдэм,erniinnaq
727,sofort::ADV,асыхьатым,erniinnaq
728,später::ADV,нэужым,kingorna
729,jetzt::ADV,джы,maanna
730,jetzt::ADV,джы,massakkut
731,heute::ADV,непэ́,ullumi
732,morgen::ADV,неу́щы,aqagu
733,bald::ADV,псынкӏэу,erniinnaq
734,dann::ADV,нэужым,taava
735,gestern::ADV,тыгъуа́с,ippassaq
736,einst::ADV,зэгорэ́м,ataatsimik
737,einst::ADV,зэгорэ́м,ilaanni
738,damals::ADV,армэ,taamani
739,damals::ADV,армэ,taamanikkut
740,damals::ADV,армэ,taassumuunakkut
741,damals::ADV,ащыгъум,taamani
742,damals::ADV,ащыгъум,taamanikkut
743,damals::ADV,ащыгъум,taassumuunakkut
744,danach::ADV,нэужым,taava
745,vorher::ADV,нахьыпэм,siornagut
746,einmal::ADV,зэ,ilaanni
747,einmal::ADV,зэ,ataatsimik
748,oft::ADV,бэрэ,akulikitsumik
749,immer::ADV,ренэ́у,tamatigut
750,dort::ADV,модэ,
751,dorthin::ADV,модэ́,ikuuna
752,geradeaus::ADV,занкӏэу,narlumut
753,vorwärts::ADV,ыпэкӏэ,pilangavoc
754,rückwärts::ADV,ыужыкӏэ́,kingumut
755,rückwärts::ADV,ыужыкӏэ́,tunumut or tunummut
756,zurück::ADV,ыужыкӏэ́,kingumut
757,zurück::ADV,ыужыкӏэ́,tunumut or tunummut
758,unten::ADV,ычӏэкӏэ́,kana
759,hinab::ADV,ычӏэгъы́,qiviu
760,hinab::ADV,ычӏэкӏэ́,qiviu
761,oben::ADV,ышъхьагъы,
762,hinauf::ADV,ышъхьагъыкӏэ,
763,überall::ADV,тыди́,tamaginni
764,überall::ADV,тыди́,tamani tamaani
765,überall::ADV,тыдэкӏи́,tamaginni
766,überall::ADV,тыдэкӏи́,tamani tamaani
767,nicht::ADV,-п,
768,nicht::ADV,мы-,
769,ein wenig::ADV,тӏэкӏу,
770,kaum::ADV,къоды́й,qaqutigorsuaq
771,sehr::ADV,дэд,assut
772,so::ADV,ащ фэд,
773,so::ADV,мыщ фэд,
774,so::ADV,джащ фэд,
775,noch::ADV,джыри,qeratavoq
776,nur::ADV,ныӏэ́п,
777,wieder::ADV,джыри,kingumut
778,vergebens::ADV,пкӏэнчъэ́у,angiluk
779,vor::PRP,пашъхьэ́,
780,hinter::PRP,кӏы́б,
781,unter::PRP,чӏэ-,
782,durch::PRP,пхыры-,
783,neben::PRP,дэжь,
784,zwischen::PRP,азыфа́гу,
785,wegen::PRP,къы-,
786,dies::PRN,ар,manna
787,dies::PRN,ар,matuma
788,das::PRN,а,ua
789,das::PRN,мо,ua
790,alles::PRN,зэкӏэ́,
791,ich::PRN,сэ,uanga
792,du::PRN,о,illit
793,er::PRN,ар,una
794,wir::PRN,тэ,uagut
795,ihr::PRN,шъо,ilissi
796,sie::PRN,ахэр,uku
797,was::FPRN,сыд,aat?
798,wer::FPRN,хэт,kikkut
799,wo::FADV,тыдэ́,sumi
800,wohin::FADV,тыдэ́,sumut
801,wie::FADV,сыдэущтэ́у,qanoq
802,warum::FADV,сыд пае́,sooq
803,wieviel::FNUM,тхьапш,qassit
804,wieviel::FNUM,тхьапш,qanoq atsigisumik?
805,wieviel::FNUM,сыд фэди́з,qassit
806,wieviel::FNUM,сыд фэди́з,qanoq atsigisumik?
807,eins::NUM,зы,ataaseq
808,zwei::NUM,тӏу,marluk
809,drei::NUM,щы,pingasut
810,vier::NUM,плӏы,sisamat
811,vier::NUM,плӏы,qajuusat
812,fünf::NUM,тфы,tallimat
813,sechs::NUM,хы,arfineq
814,sechs::NUM,хы,arfinillit
815,sieben::NUM,блы,arfineq-marluk
816,acht::NUM,и,arfineq pingasut
817,neun::NUM,бгъу,qulingiluat
818,neun::NUM,бгъу,arfineq sisamat
819,zehn::NUM,пшӏы,qulit
820,elf::NUM,пшӏыкӏузы́,aqqaneq
821,zwölf::NUM,пшӏыкӏутӏу,aqqaneq-marluk
822,zwanzig::NUM,тӏокӏы́,tyve
823,dreißig::NUM,щэкӏы,tredive
824,dreißig::NUM,щэкӏы,pingasunik qulillit
825,vierzig::NUM,тӏокӏи́тӏу,fyrre
826,fünfzig::NUM,шъэны́ыкъу,halvtreds
827,fünfzig::NUM,шъэны́ыкъу,tallimanik qulillit
828,sechzig::NUM,тӏокӏи́щ,tres
829,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,halvfjerds
830,achtzig::NUM,тӏокӏи́пӏ,firs
831,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,halvfems
832,hundert::NUM,шъэ,et hundrede
833,tausend::NUM,мин,et tusinde
834,und::CNJ,ыкӏи,aamma
835,oder::CNJ,е,imalluunnit
836,stehen::V,ущытын,sikingavoq
837,stehen::V,умыхъыен,sikingavoq
838,sitzen::V,уисын,ingippoq
839,sitzen::V,утесын,ingippoq
840,liegen::V,телъы́н,nalavoq
841,liegen::V,телъы́н,aqupivoq
842,hängen::V,къыщылэлын,nivinngarpaa
843,hängen::V,къыщылэлын щыгъын быхъур,nivinngarpaa
844,werden::V,хъун,pinngorpoq
845,passieren::V,къэхъун,pivoq
846,beginnen::V,къежьэн,aallarnerpaa
847,beginnen::V,къыублэн,aallarnerpaa
848,enden::V,ухы́н,naggaserpaa
849,wechseln::V,зэхъожьы́н,immikkut ilivoq
850,aufgehen[Sonne]::V,къыкъокӏы́н,
851,untergehen[Sonne]::V,къохьан,ilioqqaasoq
852,scheinen[Sonne]::V,къепсыи,qinnorpoq
853,scheinen[Sonne]::V,къепсыи,qinngorpoq
854,donnern::V,гъогъон,kalleq
855,wehen::V,епщэ́н,timmivoq
856,strömen::V,чъэн,
857,fließen::V,чъэн,
858,sich drehen::V,зыгъэчэрэгъу́н,ipippaa
859,schwanken::V,хъые́н,aalavoq
860,schwingen::V,зыгъэхъые́н,issakajaat or issakatsiaarut
861,fallen::V,къефэхы́н,quasivaa
862,brennen::V,стын,seerpoq
863,brennen::V,стын,uuppaa
864,rauchen::V,ӏугъо къикӏын,pujoorpoq
865,regnen::V,къещхы́н,siallerpoq
866,gefrieren::V,дыкъын,qiulerpoq
867,tauen::V,жъун,aappoq
868,schmelzen::V,ткӏун,aappoq
869,schmelzen::V,ткӏун,aatsippaa
870,trocknen::V,гъушъы́н,panerserpaa
871,trocknen::V,чъэпхъу́н,panerserpaa
872,sieden::V,жъон,qalappoq
873,faulen::V,шъун,
874,verfaulen::V,шъун,
875,reißen::V,зэӏэтхъы́н,qulli
876,reißen::V,зэӏэтхъы́н,alittorpaa
877,reißen::V,зэӏэтхъы́н,kimillanneq
878,versinken::V,чӏихьан,kivivaa
879,versinken::V,чӏихьан,apparpoq
880,vergehen::V,блэкӏы́н,qaangerpaa
881,vergehen::V,блэкӏы́н,sarsuppoq
882,erscheinen::V,къэлъэгъон,takutippoq
883,verschwinden::V,кӏодыжьы́н,
884,abnehmen::V,къыкӏичын,ikillipput
885,zunehmen::V,хэхъо́н,allisippaa
886,steigen::V,къежьэн,allisippaa
887,wachsen::V,хэхъо́н,allivoq
888,wachsen::V,къэкӏы́н,allivoq
889,glänzen::V,цӏыу́н,qinngorpoq
890,glänzen::V,цӏыу́н,qinnorpoq
891,funkeln::V,жъыу́н,uisorilavoq
892,lärmen::V,бырсыры́н,
893,läuten::V,теон,avilualaarpoq
894,klingeln::V,теон,aviluarpoq
895,klingeln::V,теон,aviluarpaluppoq
896,brausen::V,шъуин,ittuk
897,brausen::V,шъуин,ittuppoq
898,brausen::V,шъуин,ittuppaluppoq
899,rauschen::V,макъэ гъэӏун,
900,klingen::V,къыхэӏукӏын,
901,bellen::V,хьакъу́н,qiluppoq
902,heulen::V,быун,maarpoq
903,heulen::V,быун,maalavoq
904,heulen::V,быун,miaggoorpoq
905,blasen::V,епщэ́н,aporneq
906,pfeifen::V,шъуин,siggartartitsivoq
907,pfeifen::V,шъуин,siorsulavoq
908,schreien::V,куо́н,suaarpoq
909,schreien::V,кӏыи́н,suaarpoq
910,stöhnen::V,щэӏун,nipiliorpoq
911,stöhnen::V,щэӏун,nipilliorpoq
912,zittern::V,кӏэзэзын,qarsulivik
913,leben::V,псэу́н,inuuvoq
914,geboren werden::V,къэхъун,inuuvoq
915,geboren werden::V,къэхъун,inunngorpoq
916,atmen::V,жьы къэщэ́н,anersaarpoq
917,trinken::V,ешъо́н,imerpoq
918,essen::V,шхын,tamorpoq
919,schlucken::V,бдырыин,tuluarnaq
920,müde werden::V,пшъын,
921,einschlafen::V,хэчъыен,sinippoq
922,schlafen::V,чъые́н,sinik
923,aufwachen::V,къэущы́н,iterpoq
924,aufwachen::V,къэущы́н,eqqumavoq
925,aufstehen::V,уцу́н,makippoq
926,sich erholen::V,зыгъэпсэфын,qasuerserpoq
927,krank werden::V,сымаджэ́ хъун,
928,krank sein::V,сымэджэ́н,
929,schmerzen::V,сымэджэ́н,anneraa
930,schmerzen::V,сымэджэ́н,annernarpoq
931,husten::V,пскэ́н,quersorpoq
932,genesen::V,хъужьын,ajunngissivoq
933,genesen::V,хъужьын,ilisimmarpoq
934,genesen::V,хъужьын,ilorrippoq
935,sterben::V,лӏэн,toquvoq
936,umkommen::V,хэкӏодэн,
937,sich bewegen::V,хъые́н,ingerlavoq
938,sich rühren::V,хъые́н,
939,sich erheben::V,къэтэджын,
940,sich setzen::V,тӏысы́н,ingippoq
941,hinfallen::V,ебэджы́н,
942,laufen::V,кӏон,arpappoq
943,schreiten::V,кӏон,ingerlavoq
944,spazierengehen::V,къэкӏухьэн,utertakajaarpoq
945,spazierengehen::V,къэкӏухьэн,utertakattajaarpoq
946,eilen::V,гузэжъон,qaa qaa
947,eilen::V,гузэжъон,qiilasaarpoq
948,eilen::V,гузэжъон,ingerlasaarpaa
949,sich beeilen::V,гуӏэ́н,tuaviorpoq
950,sausen::V,псынкӏэ́у чъэн,uiguut
951,rennen::V,чъэн,igivoq
952,springen::V,пкӏэн,upernassaq
953,klettern::V,дэцохъоен,pilaakkeerpoq
954,schaukeln::V,уешӏэн,aalavoq
955,kriechen::V,цохъо́н,
956,schwimmen::V,есы́н,naluppoq
957,tauchen::V,зычӏэгъэо́н,allorpoq
958,rudern::V,къошъо бэщкӏэ фын,ipuppaa
959,fahren::V,кӏон,qimusserpoq
960,fliegen::V,быбы́н,timmivoq
961,gehen::V,кӏон,
962,weggehen::V,ӏукӏын,piiarpoq
963,abfahren::V,ежьэн,
964,anhalten::V,къэуцу́н,unitsippaa
965,hineingehen::V,ихьан,timaappaa
966,eintreten::V,чӏэхьан,allattorpaa
967,kommen::V,къэкӏо́н,qaa-
968,kommen::V,къэкӏо́н,pivaa
969,ankommen::V,къэсы́н,tikippoq
970,zurückkommen::V,гъэзэжьын,angerlarpoq
971,bleiben::V,къэнэ́н,uninngavoq
972,warten::V,пэплъэ́н,paavoq
973,warten::V,пэплъэ́н,utaqqivoq
974,erwarten::V,ежэн,
975,suchen::V,лъыхъу́н,nivivaa
976,finden::V,къэгъоты́н,nanivaa
977,finden::V,къыхэгъэщы́н,nanivaa
978,versuchen::V,пылъы́н,uuppaa
979,versuchen::V,пылъы́н,ussersarpaa
980,vorbereiten::V,гъэхьазыры́н,piareersarpaa
981,lieben::V,шӏу плъэгъу́н,asavaa
982,mögen::V,шӏу плъэгъу́н,akaaraa
983,lachen::V,щхын,
984,rühren::V,гур гъэузын,qeerlerpaa
985,weinen::V,гъын,qiavoq
986,schimpfen::V,хъонэн,qatimaarpoq
987,sich ärgern::V,губжы́н,ugguutigaa
988,sich fürchten::V,щынэ́н,eqqanaarpoq
989,fürchten::V,щынэ́н,ersigaa
990,sehen::V,льэгъу́н,isigaa
991,anschauen::V,плъэн,
992,anschauen::V,еплъы́н,
993,ansehen::V,плъэн,alaatsinaappaa
994,hören::V,зэхэхын,tusarpaa
995,zuhören::V,дэӏо́н,naalappoq
996,probieren::V,хэӏэн,
997,riechen::V,пэмэ́н,tipippoq
998,fühlen::V,зэхэпшӏэн,misigaa
999,scheinen::V,уащыхъу́н,takutippoq
1000,scheinen::V,уашӏошӏы́н,takutippoq
1001,zu sehen sein::V,зэрэлъэгъу́н,
1002,vernehmen::V,зэхэхын,
1003,frieren::V,дыкъын,qiiavoq
1004,frieren::V,пӏыкӏэн,qiiavoq
1005,frieren::V,чъыӏэ́ лӏэн,qiiavoq
1006,tun::V,шӏын,iliorpoq
1007,können::V,лъэкӏы́н,
1008,wollen::V,фэе́н,piumavaa
1009,anfangen::V,ублэн,pilerpoq
1010,beenden::V,ухы́н,naggaserpaa
1011,aufhören::V,щыгъэтын,naammatsippaa
1012,gelingen::V,хъун,
1013,öffnen::V,ӏухы́н,ammarpaa
1014,schließen::V,игъэсэн,matuaa
1015,stellen::V,бгъэуцун,ilivaa
1016,stellen::V,бгъэуцун,iliorarpai
1017,stellen::V,бгъэуцун,ilioqqarpai
1018,setzen::V,гъэтӏысы́н,iliorarpai
1019,setzen::V,гъэтӏысы́н,ilioqqarpai
1020,legen::V,хэлъхьа́н,ilivaa
1021,berühren::V,эӏэн,attorpaa
1022,berühren::V,нэсын,attorpaa
1023,verbinden::V,зэхэпхэ́н,taperserpaa
1024,verbinden::V,пхын,taperserpaa
1025,bedecken::V,техъо́н,iikkerpaa
1026,bedecken::V,техъо́н,iikkersorpaa
1027,aufhängen::V,пылъэ́н,inivaa
1028,aufhängen::V,пылъэ́н,iniorarpai
1029,anzünden::V,хэгъэнэ́н,saggaavoq
1030,zurücklassen::V,къэгъэнэ́н,aallarpoq
1031,verlieren::V,чӏэ́нэн,annaavaa
1032,verlieren::V,шӏокӏоды́н,annaavaa
1033,fallen lassen::V,чӏэунэн,nakkaavaa
1034,fallen lassen::V,пӏэпызын,nakkaavaa
1035,machen::V,шӏын,iliorpoq
1036,herstellen::V,шӏы́н,anillatsippaa
1037,bauen::V,шӏы́н,marrarterpaa
1038,reparieren::V,дыжьы́н,iluarsaappaa
1039,verbessern::V,нахьышӏу пшӏын,naqqippaa
1040,verbessern::V,нахь дэгъу пшӏын,naqqippaa
1041,ändern::V,зэблэхъу́н,
1042,graben::V,тӏын,assappaa
1043,biegen::V,уфэн,qappappoq
1044,drehen::V,гъэчэрегъу́,
1045,wenden::V,пӏонтӏэн,assappaa
1046,wenden::V,пӏонтӏэн,assakarpoq
1047,wenden::V,бгъэзэн,assappaa
1048,wenden::V,бгъэзэн,assakarpoq
1049,wenden::V,уӏубын,assappaa
1050,wenden::V,уӏубын,assakarpoq
1051,heben::V,ӏэты́н,kivippaa
1052,hochheben::V,ӏэты́н,kissumiarpaa
1053,ergreifen::V,къэубыты́н,isaappaa
1054,ergreifen::V,къэубыты́н,isaguppaa
1055,halten::V,ӏыгъы́н,minarpaa
1056,drücken::V,тэӏункӏэн,naqittaat
1057,schieben::V,уеӏункӏын,
1058,schieben::V,уетӏыргун,
1059,kratzen::V,цӏэнтхъун,qitsuppaa
1060,lecken::V,бзэи́н,aluppaa
1061,beißen::V,ецэкъэ́н,kiivaa
1062,abreißen::V,къичын,aqqarpaa
1063,abreißen::V,къичын,isaterpaa
1064,abreißen::V,пытхъын,aqqarpaa
1065,abreißen::V,пытхъын,isaterpaa
1066,abschneiden::V,пыупкӏын,kipivaa
1067,abschneiden::V,гобзыкӏын,kipivaa
1068,binden::V,епхын,kakkersarpaa
1069,stecken::V,хэсэн,kussunneq
1070,brechen::V,зэпыпкӏын,nallorpaa
1071,klopfen::V,теон,pattappaa
1072,hauen::V,теон,aqivaa
1073,kleben::V,щхэн,qaappoq
1074,reiben::V,пӏотын,tagiarpaa
1075,reiben::V,пӏотын,tangiarpaa
1076,streichen::V,щыфэн,erlerpoq
1077,schleifen::V,гъэчаны́н,sequppaa
1078,schleifen::V,кӏэлыкӏы́н,sequppaa
1079,schneiden::V,бзын,uullivoq
1080,rütteln::V,гъэсысын,
1081,schütteln::V,гъэсысын,aalavoq
1082,schwenken::V,ӏэ шӏын,issarpoq
1083,schütten::V,икӏэ́н,
1084,füllen::V,из шӏын,immerpaa
1085,einwickeln::V,кӏоцӏыщыхьа́н,immoqquserpaa
1086,tragen::V,хьын,maqippaa
1087,tragen::V,хьын,assartorpoq
1088,schleppen::V,пхьын,assartorpoq
1089,schleppen::V,плъэшъун,assartorpoq
1090,ziehen::V,пкъудыин,kalippaa
1091,ziehen::V,пкъудыин,kalissarpoq
1092,ziehen::V,пщэн,kalippaa
1093,ziehen::V,пщэн,kalissarpoq
1094,ziehen::V,плъэшъун,kalippaa
1095,ziehen::V,плъэшъун,kalissarpoq
1096,aufbewahren::V,пӏыгъын,toqqorpaa
1097,aufbewahren::V,уухъумэн,toqqorpaa
1098,werfen::V,дзын,kuivaa
1099,fangen::V,къэубыты́н,anguaa
1100,packen::V,къэубыты́н,
1101,verstecken::V,бгъэбылъын,anngigaa
1102,teilen::V,гощы́н,agguut
1103,teilen::V,гощы́н,agguusersorpaa
1104,schicken::V,гъахьы́н,nassiuppaa
1105,bringen::V,къэхьы́н,aggiuppaa
1106,bringen::V,къэхьы́н,nassataraa
1107,hinzufügen::V,хэгъэхъо́н,
1108,nehmen::V,къытехы́н,pivoq
1109,nehmen::V,къытехы́н,tiguaa
1110,wählen::V,къыхэхы́н,
1111,auswählen::V,къыхэхы́н,
1112,bewahren::V,къэухъумэн,sukkunik simerserpaa
1113,behindern::V,пэрыохъу хъун,
1114,verderben::V,къутэн,asiutippaa
1115,verderben::V,къутэн,piuneerunnerit
1116,beschädigen::V,къутэн,
1117,zerbrechen::V,къутэн,ukuvoq
1118,zerreißen::V,зэӏэтхъы́н,tisavaa
1119,zerreißen::V,зэӏэтхъы́н,alittorpaa
1120,zerstören::V,къутэ́н,aserorpaa
1121,verbrennen::V,гъэсты́н,seerpoq
1122,geben::V,еты́н,pivoq
1123,reichen::V,еты́н,
1124,schenken::V,еты́н,
1125,versprechen::V,гъэгугъэ́н,neriorsorpaa
1126,wünschen::V,шӏоигъо́н,kissaat
1127,loben::V,щытхъун,nersorpaa
1128,loben::V,щытхъун,nersornaat
1129,küssen::V,ебэу́н,kunippaa
1130,küssen::V,ебэу́н,kunissorpaa
1131,wiegen::V,гъэхъыен,
1132,zudecken::V,техъо́н,majorpaa
1133,wecken::V,къэгъэущы́н,itersarpaa
1134,zeigen::V,гъэлъэгъо́н,tikkuuppaa
1135,führen::V,щэн,tasissiuppaa
1136,führen::V,щэн,ilitsersorpaa
1137,führen::V,щэн,tasissersuuppaa
1138,lehren::V,егъэджэ́н,ilinniartippaa
1139,lehren::V,егъэшӏэн,ilinniartippaa
1140,unterrichten::V,егъэджэ́н,ajoqerpaa
1141,unterrichten::V,егъэджэ́н,ajoqersorpaa
1142,unterrichten::V,егъэджэ́н,ilinniartitsivoq
1143,aufziehen::V,пӏун,inororsarpaa
1144,leiten::V,гъэзекӏон,iluatsippaa
1145,antreiben::V,къепфылӏэн,ikusimmippaa
1146,lassen::V,еты́н,
1147,einladen::V,къегъэблэгъэн,qaaqquaa
1148,einladen::V,къегъэблэгъэн,qaasarpaa
1149,vereinigen::V,зэгогъэхьан,taperserpaa
1150,besuchen::V,щыӏэ́н,tikeraarpaa
1151,treffen::V,ӏукӏэ́н,aporappaa
1152,treffen::V,пэгъокӏы́н,aporappaa
1153,sich versammeln::V,зэхэхьан,majorpoq
1154,spielen::V,джэгу́н,pinnguarpoq
1155,singen::V,орэ́д къэӏо́н,erinarsorpoq
1156,tanzen::V,къэшъо́н,qitippoq
1157,sich trennen::V,зэгокӏыжьы́ных,immikkoortippaa
1158,verlassen::V,бгынэн,
1159,verlassen::V,хэкӏыжьын,
1160,retten::V,къыхэпхыжьын,annaappaa
1161,retten::V,къэбгъэнэжьын,annaappaa
1162,bewachen::V,къэгъэгъунэн,
1163,schützen::V,ухъумэ́н,eriagaa
1164,schützen::V,ухъумэ́н,pineqartaalivaa
1165,verteidigen::V,къэухъумэн,
1166,sich schlagen::V,эзэон,
1167,schießen::V,он,aallaavaa
1168,schießen::V,он,piseriuppaa
1169,siegen::V,текӏо́н,
1170,ärgern::V,бгъэгубжын,ninngassarpaa
1171,ärgern::V,бгъэгубжын,ninngassaarpaa
1172,schlagen::V,ео́н,unatarpaa
1173,stechen::V,хэӏун,iguppaa
1174,stechen::V,хэӏун,qasilippoq
1175,stoßen::V,тӏыро́н,ikuserpaa
1176,stoßen::V,тӏыро́н,ikusimmippaa
1177,stoßen::V,уеӏункӏын,ikuserpaa
1178,stoßen::V,уеӏункӏын,ikusimmippaa
1179,stehlen::V,тыгъу́н,tillippaa
1180,stören::V,бгъэгумэкӏын,akornuserpaa
1181,belästigen::V,бгъэгумэкӏын,
1182,verbergen::V,ушъэфын,anngigaa
1183,täuschen::V,гъэпцӏэ́н,
1184,betrügen::V,гъэпцӏэ́н,peqquserluttuliorfigaa
1185,töten::V,уикӏын,maappaa
1186,töten::V,уикӏын,toquppaa
1187,wohnen::V,дэсын,najugaqarpoq
1188,arbeiten::V,лэжьэ́н,sulivoq
1189,sammeln::V,угъои́н,katersorpai
1190,pflücken::V,къыпычы́н,
1191,jagen::V,шэкӏон,piniarpoq
1192,jagen::V,ешэкӏон,piniarpoq
1193,fischen::V,пцэжъые уешэн,aalisarpoq
1194,fassen::V,къэубыты́н,
1195,hüten::V,хэхъо́н,
1196,treiben::V,пфын,
1197,anbinden::V,епхын,qilerut
1198,anbinden::V,епхын,qilersorpaa
1199,anbinden::V,епхын,ungerlatserpaa
1200,füttern::V,гъэшхэ́н,nerlerpaa
1201,melken::V,щын,
1202,hacken::V,упкӏэтэн,
1203,gießen::V,тепкӏэн,imerterpaa
1204,reifen::V,игъо хъун,
1205,zubereiten::V,бгъэхьазырын,
1206,kochen::V,шӏы́н,igavoq
1207,backen::V,гъэжъэ́н,
1208,braten::V,гъэжъэ́н,siappaa
1209,umrühren::V,зэхэгъэкӏухьан,qeerlerpaa
1210,stricken::V,хъын,
1211,nähen::V,дэн,
1212,färben::V,бгъэлэн,misuppaa
1213,reinigen::V,укъэбзы́н,sanniarpaa
1214,waschen::V,бгыкӏын,asappaa
1215,abwischen::V,лъэкӏы́н,saligarpaa
1216,abwischen::V,лъэкӏы́н,saligartorpaa
1217,spülen::V,дэгъэчъыхьан,
1218,fegen::V,пхъэнкӏы́н,sanngiarpaa
1219,kehren::V,пхъэнкӏы́н,
1220,baden::V,зыгъэпскӏын,uffarpoq
1221,sich waschen::V,зытхьакӏы́н,uffarpoq
1222,ausziehen::V,къытехы́н,annoraajarpaa
1223,anziehen::V,щылъэ́н,ativaa
1224,anziehen::V,щылъэ́н,atitippaa
1225,sich anziehen::V,зыфэпэн,atisalersorpoq
1226,kämmen::V,жьын,
1227,schmücken::V,гъэдэхэ́н,
1228,sagen::V,къэӏон,oqarpoq
1229,sprechen::V,псэлъэ́н,oqaluttarpoq
1230,reden::V,гущыӏэ́н,oqaluppoq
1231,sich unterhalten::V,зэдэгущыӏэн,
1232,fragen::V,упчӏэ́н,aperaa
1233,bitten::V,лъэӏо́н,aperaa
1234,bitten::V,лъэӏо́н,qinnuigaa
1235,erzählen::V,къэпӏотэ́н,oqaluttuaraa
1236,mitteilen::V,макъэ егъэӏун,oqalualaarpoq
1237,nennen::V,цӏэ фэусы́н,
1238,rufen::V,джэн,qaaqquaa
1239,prahlen::V,узыщытхъужьы́н,oqqartuvoq
1240,prahlen::V,узыщытхъужьы́н,oqallortuvoq
1241,übersetzen::V,бгъэкӏотэн,ikaarpoq
1242,übersetzen::V,бгъэкӏотэн,nutserpaa
1243,denken::V,егупшысэ́н,isumaqarpoq
1244,glauben::V,уивыхъэ́ телъы́н,upperaa
1245,glauben::V,уивыхъэ́ телъы́н,isumaqarpoq
1246,bemerken::V,гу лъыптэ́н,
1247,erkennen::V,зэхэпхын,ilisaraa
1248,erkennen::V,зэбгъэшӏэн,ilisaraa
1249,begreifen::V,гурыӏо́н,
1250,verstehen::V,зэхэхын,paasivaa
1251,lernen::V,еджэ́н,ilinniarpoq
