,Concept_ID,fa,hu
823,auf einmal::ADV,همزمان,egyszerre
824,zusammen::ADV,باهم,együtt
825,zusammen::ADV,باهم,összesen
826,lange::ADV,مدت‌ها,sokáig
827,lange::ADV,مدت‌ها,hosszan
828,lange::ADV,مدت زیادی,sokáig
829,lange::ADV,مدت زیادی,hosszan
830,plötzlich::ADV,ناگهان,hirtelen
831,plötzlich::ADV,ناگهان,egyszerre
832,sofort::ADV,فوراً,rögtön
833,sofort::ADV,فوراً,tüstént
834,später::ADV,بعدها,későn
835,jetzt::ADV,حالا,most
836,jetzt::ADV,اکنون,most
837,heute::ADV,امروز,ma
838,morgen::ADV,فردا,holnap
839,bald::ADV,زود,majd
840,bald::ADV,زود,nemsokára
841,bald::ADV,بزودی,majd
842,bald::ADV,بزودی,nemsokára
843,dann::ADV,سپس,akkor
844,dann::ADV,آنوقت,akkor
845,gestern::ADV,دیروز,tegnap
846,einst::ADV,وقتی,hajdan
847,einst::ADV,زمانی,hajdan
848,damals::ADV,آنوقت,akkor
849,damals::ADV,آنوقت,akkoriban
850,damals::ADV,آنزمان,akkor
851,damals::ADV,آنزمان,akkoriban
852,danach::ADV,بعد,azután
853,vorher::ADV,قبلاً,előbb
854,zuerst::ADV,اول,először
855,zuerst::ADV,ابتداء,először
856,einmal::ADV,یکدفعه,egyszer
857,manchmal::ADV,گاهی,néha
858,manchmal::ADV,گاهی,olykor
859,manchmal::ADV,بعضی اوقات,néha
860,manchmal::ADV,بعضی اوقات,olykor
861,oft::ADV,اغلب,sokszor
862,immer::ADV,همیشه,mindig
863,niemals::ADV,هرگز,sohasem
864,hier::ADV,اینجا,itt
865,hierhin::ADV,به اینجا,erre
866,von hier::ADV,از اینجا,innen
867,dort::ADV,آنجا,ott
868,dorthin::ADV,به آنجا,oda
869,geradeaus::ADV,راست,egyenesen
870,vorwärts::ADV,جلو,előre
871,vorwärts::ADV,به پیش,előre
872,rückwärts::ADV,عقب,hátrafelé
873,zurück::ADV,پس,hátra
874,zurück::ADV,پس,vissza
875,zurück::ADV,عقب,hátra
876,zurück::ADV,عقب,vissza
877,zurück::ADV,بالعکس,hátra
878,zurück::ADV,بالعکس,vissza
879,unten::ADV,زیر,alul
880,unten::ADV,پایین,alul
881,hinab::ADV,به پایین,le
882,hinab::ADV,به پایین,lefelé
883,oben::ADV,بالا,fenn
884,oben::ADV,بالا,felül
885,hinauf::ADV,به بالا,fel
886,hinauf::ADV,به بالا,felfelé
887,überall::ADV,همه‌جا,mindenütt
888,nicht::ADV,نه,nem
889,ein wenig::ADV,کمی,egy kicsit
890,kaum::ADV,به سختی,alig
891,sehr::ADV,خیلی,nagyon
892,sehr::ADV,بسیار,nagyon
893,so::ADV,چنین,úgy
894,so::ADV,اینطور,úgy
895,noch::ADV,هنوز,még
896,nur::ADV,فقط,csak
897,nur::ADV,فقط,csupán
898,nur::ADV,تنها,csak
899,nur::ADV,تنها,csupán
900,schon::ADV,قبلاً,már
901,schon::ADV,به این زودی,már
902,wieder::ADV,باز,ismét
903,wieder::ADV,باز,megint
904,wieder::ADV,دوباره,ismét
905,wieder::ADV,دوباره,megint
906,vergebens::ADV,بیهوده,hiába
907,vor::PRP,در جلوی,előtt
908,hinter::PRP,پشت,mögött
909,unter::PRP,تحت,alatt
910,durch::PRP,از وسط,át
911,durch::PRP,از وسط,keresztül
912,durch::PRP,از ميان,át
913,durch::PRP,از ميان,keresztül
914,neben::PRP,کنار,mellett
915,neben::PRP,پهلوی,mellett
916,zwischen::PRP,بین,között
917,zwischen::PRP,میان,között
918,wegen::PRP,برای,miatt
919,wegen::PRP,برای,végett
920,wegen::PRP,بخاطر,miatt
921,wegen::PRP,بخاطر,végett
922,dies::PRN,این,ez
923,das::PRN,آن,az
924,alles::PRN,تمام,minden
925,alles::PRN,همه‌چیر,minden
926,ich::PRN,من,én
927,du::PRN,تو,te
928,er::PRN,او,ő
929,wir::PRN,ما,mi
930,ihr::PRN,شما,ti
931,sie::PRN,آنها,ők
932,was::FPRN,چه,mi
933,wer::FPRN,کی,ki
934,wo::FADV,کجا,hol
935,wohin::FADV,بکجا,hova
936,wie::FADV,چطور,hogy
937,wie::FADV,چطور,hogyan
938,wie::FADV,چگونه,hogy
939,wie::FADV,چگونه,hogyan
940,warum::FADV,چرا,miért
941,warum::FADV,برای چه,miért
942,wieviel::FNUM,چند,hány
943,wieviel::FNUM,چند,mennyi
944,wieviel::FNUM,چقدر,hány
945,wieviel::FNUM,چقدر,mennyi
946,eins::NUM,یک,egy
947,zwei::NUM,دو,kettő
948,drei::NUM,سه,három
949,vier::NUM,چهار,négy
950,fünf::NUM,پنج,öt
951,sechs::NUM,شش,hat
952,sieben::NUM,هفت,hét
953,acht::NUM,هشت,nyolc
954,neun::NUM,نه,kilenc
955,zehn::NUM,ده,tíz
956,elf::NUM,یازده,tizenegy
957,zwölf::NUM,دوازده,tizenkettő
958,zwanzig::NUM,بیست,húsz
959,dreißig::NUM,سی,harminc
960,vierzig::NUM,چهل,negyven
961,fünfzig::NUM,پنجاه,ötven
962,sechzig::NUM,شصت,hatvan
963,siebzig::NUM,هفتاد,hetven
964,achtzig::NUM,هشتاد,nyolcvan
965,neunzig::NUM,نود,kilencven
966,hundert::NUM,صد,száz
967,tausend::NUM,هزار,ezer
968,und::CNJ,و,és
969,und::CNJ,و,meg
970,oder::CNJ,یا,vagy
971,stehen::V,ایستادن,áll
972,sitzen::V,نشستن,ül
973,liegen::V,خوابیدن,fekszik
974,liegen::V,دراز کشیدن,fekszik
975,hängen::V,آویزان بودن,függ
976,werden::V,شدن,lesz
977,passieren::V,گذشتن,történik
978,passieren::V,اتفاق افتادن,történik
979,beginnen::V,شروع شدن,kezdődik
980,enden::V,تمام شدن,végződik
981,enden::V,تمام شدن,befejeződik
982,wechseln::V,عوض شدن,változik
983,aufgehen[Sonne]::V,برآمدن,kel
984,aufgehen[Sonne]::V,طلوع کردن,kel
985,untergehen[Sonne]::V,غروب کردن,lemegy
986,scheinen[Sonne]::V,تابیدن,süt
987,donnern::V,رعد زدن,dörög
988,wehen::V,دمیدن,fúj
989,strömen::V,روان شدن,áramlik
990,fließen::V,روان شدن,folyik
991,sich drehen::V,چرخیدن,forog
992,schwanken::V,خم و راست شدن,inog
993,schwanken::V,خم و راست شدن,ingadozik
994,schwingen::V,تاب خوردن,leng
995,schwingen::V,نوسان کردن,leng
996,fallen::V,افتادن,esik
997,fallen::V,سقوط کردن,esik
998,brennen::V,سوزاندن,ég
999,rauchen::V,دود کردن,füstöl
1000,regnen::V,باران آمدن,esik
1001,gefrieren::V,یخ بستن,megfagy
1002,tauen::V,آب شدن,olvad
1003,schmelzen::V,آب شدن,olvad
1004,schmelzen::V,آب شدن,elolvad
1005,trocknen::V,خشک شدن,szárad
1006,sieden::V,جوشیدن,forr
1007,faulen::V,فاسد شدن,rothad
1008,verfaulen::V,پوسیدن,elrothad
1009,verfaulen::V,پوسیدن,megrothad
1010,reißen::V,پاره شدن,szakad
1011,versinken::V,غرق شدن,süllyed
1012,versinken::V,غرق شدن,elsüllyed
1013,vergehen::V,گذشتن,múlik
1014,vergehen::V,گذشتن,elmúlik
1015,erscheinen::V,ظاهر شدن,feltűnik
1016,erscheinen::V,ظاهر شدن,megjelenik
1017,verschwinden::V,گم شدن,letűnik
1018,verschwinden::V,از بین رفتن,letűnik
1019,sinken::V,پایین آمدن,süllyed
1020,abnehmen::V,کم شدن,apad
1021,abnehmen::V,کم شدن,csökken
1022,zunehmen::V,زیاد شدن,növekszik
1023,zunehmen::V,زیاد شدن,gyarapszik
1024,steigen::V,بالا رفتن,emelkedik
1025,wachsen::V,قد کشیدن,nő
1026,wachsen::V,قد کشیدن,terem
1027,wachsen::V,قد کشیدن,növekszik
1028,glänzen::V,برق زدن,ragyog
1029,glänzen::V,برق زدن,fénylik
1030,funkeln::V,جرقه زدن,csillog
1031,funkeln::V,جرقه زدن,tündöklik
1032,lärmen::V,شلوغ کردن,lármázik
1033,läuten::V,زنگ زدن,cseng
1034,klingeln::V,زنگ زدن,csenget
1035,klirren::V,جرنگ جرنگ صدا کردن,csörömpöl
1036,brausen::V,طوفانی بودن,zúg
1037,brausen::V,طوفانی بودن,morajlik
1038,rauschen::V,خش‌خش کردن,zúg
1039,klingen::V,صدا دادن,hangzik
1040,bellen::V,عوعو کردن,ugat
1041,heulen::V,زوزه کشیدن,bőg
1042,heulen::V,زوزه کشیدن,üvölt
1043,blasen::V,فوت کردن,fúj
1044,pfeifen::V,سوت زدن,fütyül
1045,schreien::V,فریاد زدن,kiált
1046,schreien::V,فریاد زدن,kiabál
1047,stöhnen::V,نالیدن,nyög
1048,zittern::V,لرزیدن,remeg
1049,zittern::V,لرزیدن,reszket
1050,leben::V,زیستن,él
1051,leben::V,زندگی کردن,él
1052,geboren werden::V,متولد شدن,születik
1053,atmen::V,تنفس کردن,lélegzik
1054,trinken::V,نوشیدن,iszik
1055,essen::V,خوردن,eszik
1056,schlucken::V,بلعیدن,nyel
1057,schlucken::V,قورت دادن,nyel
1058,müde werden::V,خسته شدن,elfárad
1059,müde werden::V,خسته شدن,kifárad
1060,einschlafen::V,خواب رفتن,elalszik
1061,schlafen::V,خوابیدن,alszik
1062,aufwachen::V,از خواب بیدار شدن,felébred
1063,aufstehen::V,بیدار شدن,felkel
1064,sich erholen::V,استراحت کردن,pihen
1065,krank werden::V,مریض شدن,megbetegedik
1066,krank werden::V,مریض شدن,belebetegszik
1067,krank sein::V,بیمار بودن,betegeskedik
1068,schmerzen::V,درد کردن,fáj
1069,husten::V,سرفه کردن,köhög
1070,genesen::V,بهبود یافتن,meggyógyul
1071,sterben::V,مردن,hal
1072,umkommen::V,کشته شدن,elpusztul
1073,sich bewegen::V,حرکت کردن,mozog
1074,sich rühren::V,تکان خوردن,mozdul
1075,sich erheben::V,برخواستن,feláll
1076,sich erheben::V,برخواستن,felemelkedik
1077,sich setzen::V,نشستن,ül
1078,sich setzen::V,نشستن,leül
1079,hinfallen::V,زمین خوردن,bukik
1080,hinfallen::V,زمین خوردن,elesik
1081,laufen::V,پیاده رفتن,jár
1082,schreiten::V,قدم زدن,lép
1083,spazierengehen::V,گردش رفتن,sétál
1084,eilen::V,شتاب کردن,siet
1085,sich beeilen::V,عجله کردن,siet
1086,sausen::V,صفیر کشیدن,robog
1087,rennen::V,دویدن,fut
1088,rennen::V,دویدن,szalad
1089,springen::V,پریدن,ugrik
1090,klettern::V,بالا رفتن,kúszik
1091,schaukeln::V,تاب خوردن,hintázik
1092,kriechen::V,خزیدن,kúszik
1093,schwimmen::V,شنا کردن,úszik
1094,tauchen::V,غواصی کردن,merül
1095,rudern::V,پارو زدن,evez
1096,fahren::V,سواره رفتن,jár
1097,fahren::V,سواره رفتن,megy
1098,fahren::V,سواره رفتن,utazik
1099,fliegen::V,پریدن,száll
1100,gehen::V,رفتن,megy
1101,weggehen::V,رفتن,elmegy
1102,abfahren::V,حرکت کردن,indul
1103,anhalten::V,ایست کردن,megáll
1104,hineingehen::V,داخل شدن,bemegy
1105,eintreten::V,وارد شدن,belép
1106,kommen::V,آمدن,jön
1107,ankommen::V,رسیدن,érkezik
1108,ankommen::V,رسیدن,megérkezik
1109,zurückkommen::V,برگشتن,visszajön
1110,bleiben::V,ماندن,marad
1111,bleiben::V,ماندن,megmarad
1112,warten::V,منتظر بودن,vár
1113,warten::V,منتظر بودن,várakozik
1114,erwarten::V,انتظار داشتن,vár
1115,erwarten::V,انتظار داشتن,megvár
1116,suchen::V,جستجو کردن,kutat
1117,finden::V,یافتن,talál
1118,finden::V,پیدا کردن,talál
1119,versuchen::V,سعی کردن,megpróbál
1120,versuchen::V,سعی کردن,megkísérel
1121,versuchen::V,کوشش کردن,megpróbál
1122,versuchen::V,کوشش کردن,megkísérel
1123,vorbereiten::V,آماده کردن,előkészít
1124,lieben::V,عاشق بودن,szeret
1125,mögen::V,میل داشتن,szeret
1126,mögen::V,دوست داشتن,szeret
1127,lachen::V,خندیدن,nevet
1128,rühren::V,به رقت آوردن,mozdít
1129,weinen::V,گریه کردن,sír
1130,schimpfen::V,فحاشی کردن,szid
1131,schimpfen::V,فحاشی کردن,szitkozódik
1132,sich ärgern::V,ناراحت شدن,mérgelődik
1133,sich ärgern::V,ناراحت شدن,bosszankodik
1134,sich fürchten::V,واهمه کردن,fél
1135,sich fürchten::V,واهمه کردن,retteg
1136,fürchten::V,ترسیدن,fél
1137,fliehen::V,گریختن,menekül
1138,flüchten::V,فرار کردن,elmenekül
1139,sehen::V,دیدن,néz
1140,anschauen::V,نگاه کردن,megnéz
1141,ansehen::V,تماشا کردن,néz
1142,ansehen::V,تماشا کردن,ránéz
1143,ansehen::V,تماشا کردن,megnéz
1144,hören::V,شنیدن,hall
1145,zuhören::V,گوش دادن,hallgat
1146,zuhören::V,گوش دادن,meghallgat
1147,probieren::V,چشیدن,kóstol
1148,probieren::V,چشیدن,megkóstol
1149,riechen::V,بوییدن,szagol
1150,riechen::V,بو کردن,szagol
1151,fühlen::V,احساس کردن,érez
1152,scheinen::V,بنظر آمدن,tűnik
1153,scheinen::V,بنظر آمدن,látszik
1154,zu sehen sein::V,دیده شدن,mutatkozik
1155,vernehmen::V,شنیدن,hall
1156,frieren::V,سرد بودن,fázik
1157,tun::V,کردن,csinál
1158,tun::V,کردن,cselekszik
1159,können::V,توانستن,tud
1160,wollen::V,خواستن,akar
1161,anfangen::V,شروع کردن,kezd
1162,beenden::V,تمام کردن,befejez
1163,beenden::V,پایان دادن,befejez
1164,aufhören::V,دست کشیدن,megszűnik
1165,gelingen::V,موفق شدن,sikerül
1166,geraten::V,نتیجه دادن,kerül
1167,geraten::V,نتیجه دادن,jut
1168,öffnen::V,گشودن,nyit
1169,öffnen::V,گشودن,kinyit
1170,öffnen::V,باز کردن,nyit
1171,öffnen::V,باز کردن,kinyit
1172,schließen::V,بستن,csuk
1173,schließen::V,بستن,becsuk
1174,schließen::V,قفل کردن,csuk
1175,schließen::V,قفل کردن,becsuk
1176,stellen::V,گذاردن,állít
1177,stellen::V,گذاردن,helyez
1178,setzen::V,نشاندن,ültet
1179,setzen::V,نشاندن,helyez
1180,legen::V,گذاشتن,tesz
1181,legen::V,گذاشتن,fektet
1182,berühren::V,دست زدن,érint
1183,berühren::V,لمس کردن,érint
1184,verbinden::V,وصل کردن,beköt
1185,verbinden::V,وصل کردن,összeköt
1186,bedecken::V,پوشاندن,betakar
1187,bedecken::V,پوشاندن,beborít
1188,aufhängen::V,آویختن,felakaszt
1189,anzünden::V,سوزاندن,gyújt
1190,anzünden::V,سوزاندن,meggyújt
1191,aufheben::V,برداشتن,felemel
1192,aufheben::V,بلند کردن,felemel
1193,zurücklassen::V,گذاشتن,hátrahagy
1194,verlieren::V,گم کردن,veszít
1195,verlieren::V,گم کردن,elveszít
1196,fallen lassen::V,انداختن,elejt
1197,machen::V,کردن,tesz
1198,machen::V,کردن,csinál
1199,machen::V,ساختن,tesz
1200,machen::V,ساختن,csinál
1201,herstellen::V,ساختن,gyárt
1202,herstellen::V,ساختن,előállít
1203,herstellen::V,تولید کردن,gyárt
1204,herstellen::V,تولید کردن,előállít
1205,bauen::V,ساختن,épít
1206,bauen::V,بنا کردن,épít
1207,reparieren::V,درست کردن,javít
1208,reparieren::V,درست کردن,kijavít
1209,reparieren::V,درست کردن,megjavít
1210,reparieren::V,تعمیر کردن,javít
1211,reparieren::V,تعمیر کردن,kijavít
1212,reparieren::V,تعمیر کردن,megjavít
1213,verbessern::V,بهتر کردن,megjavít
1214,ändern::V,تغییر دادن,változtat
1215,ändern::V,تغییر دادن,megváltoztat
1216,graben::V,کندن,ás
1217,graben::V,گود کردن,ás
1218,beugen::V,کج کردن,meghajt
1219,biegen::V,خم کردن,hajlít
1220,drehen::V,چرخاندن,forgat
1221,wenden::V,برگرداندن,fordít
1222,wenden::V,برگرداندن,megfordít
1223,umdrehen::V,برگرداندن,megfordít
1224,umdrehen::V,برگرداندن,megforgat
1225,heben::V,برداشتن,emel
1226,hochheben::V,برآوردن,felemel
1227,hochheben::V,بلند کردن,felemel
1228,ergreifen::V,گرفتن,megfog
1229,halten::V,نگاه داشتن,tart
1230,drücken::V,فشار دادن,nyom
1231,drücken::V,فشار دادن,megnyom
1232,drücken::V,فشار آوردن,nyom
1233,drücken::V,فشار آوردن,megnyom
1234,schieben::V,هل دادن,tol
1235,kratzen::V,خاریدن,vakar
1236,lecken::V,لیسیدن,nyal
1237,beißen::V,گاز زدن,harap
1238,abreißen::V,پاره کردن,letép
1239,abschneiden::V,بریدن,levág
1240,abschneiden::V,قطع کردن,levág
1241,binden::V,بستن,köt
1242,binden::V,بستن,kötöz
1243,stecken::V,فرو کردن,dug
1244,brechen::V,شکستن,tör
1245,brechen::V,شکستن,eltör
1246,klopfen::V,کوبیدن,kopogtat
1247,hauen::V,زدن,vág
1248,hauen::V,زدن,levág
1249,kleben::V,چسباندن,tapaszt
1250,reiben::V,مالش دادن,dörzsöl
1251,reiben::V,مالش دادن,súrol
1252,streichen::V,مالیدن,simít
1253,schleifen::V,تیز کردن,fen
1254,schleifen::V,تیز کردن,csiszol
1255,schleifen::V,تیز کردن,köszörül
1256,schneiden::V,چیدن,vág
1257,schneiden::V,چیدن,szel
1258,schneiden::V,چیدن,metsz
1259,schneiden::V,بریدن,vág
1260,schneiden::V,بریدن,szel
1261,schneiden::V,بریدن,metsz
1262,rütteln::V,لرزاندن,ráz
1263,rütteln::V,تکان دادن,ráz
1264,schütteln::V,تکان دادن,ráz
1265,schütteln::V,تکان دادن,megráz
1266,schwenken::V,تاب دادن,lóbál
1267,schwenken::V,تاب دادن,lobogtat
1268,schütten::V,ریختن,önt
1269,füllen::V,پر کردن,tölt
1270,füllen::V,پر کردن,megtölt
1271,einwickeln::V,پیچیدن,becsavar
1272,tragen::V,بردن,hord
1273,tragen::V,حمل کردن,hord
1274,schleppen::V,کشیدن,vonszol
1275,ziehen::V,کشیدن,húz
1276,aufbewahren::V,نگهداری کردن,megőriz
1277,werfen::V,انداختن,dob
1278,werfen::V,انداختن,hajít
1279,werfen::V,پرتاب کردن,dob
1280,werfen::V,پرتاب کردن,hajít
1281,fangen::V,گرفتن,fog
1282,packen::V,گرفتن,megragad
1283,verstecken::V,قایم کردن,eldug
1284,verstecken::V,قایم کردن,elrejt
1285,verstecken::V,پنهان کردن,eldug
1286,verstecken::V,پنهان کردن,elrejt
1287,teilen::V,قسمت کردن,oszt
1288,teilen::V,قسمت کردن,megoszt
1289,teilen::V,تقسیم کردن,oszt
1290,teilen::V,تقسیم کردن,megoszt
1291,schicken::V,فرستادن,küld
1292,schicken::V,ارسال کردن,küld
1293,bringen::V,آوردن,hoz
1294,bringen::V,آوردن,visz
1295,hinzufügen::V,افزودن,hozzáad
1296,hinzufügen::V,اضافه کردن,hozzáad
1297,bekommen::V,گرفتن,kap
1298,bekommen::V,گرفتن,megkap
1299,erhalten::V,دریافت کردن,kap
1300,erhalten::V,دریافت کردن,megkap
1301,nehmen::V,گرفتن,vesz
1302,nehmen::V,برداشتن,vesz
1303,wählen::V,انتخاب کردن,választ
1304,auswählen::V,برگزیدن,kiválaszt
1305,bewahren::V,حفظ کردن,megtart
1306,bewahren::V,حفاظت کردن,megtart
1307,behindern::V,مانع بودن,akadályoz
1308,behindern::V,مانع بودن,gátol
1309,verderben::V,از بین بردن,elront
1310,beschädigen::V,صدمه زدن,rongál
1311,zerbrechen::V,شکستن,eltör
1312,zerbrechen::V,شکستن,széttör
1313,zerbrechen::V,شکستن,kettétör
1314,zerreißen::V,دریدن,eltép
1315,zerreißen::V,دریدن,széttép
1316,zerreißen::V,پاره کردن,eltép
1317,zerreißen::V,پاره کردن,széttép
1318,zerstören::V,خراب کردن,elpusztít
1319,zerstören::V,ویران کردن,elpusztít
1320,verbrennen::V,سوزاندن,éget
1321,verbrennen::V,سوزاندن,eléget
1322,geben::V,دادن,ad
1323,reichen::V,دادن,nyújt
1324,schenken::V,هدیه دادن,ajándékoz
1325,versprechen::V,قول دادن,ígér
1326,versprechen::V,وعده دادن,ígér
1327,wünschen::V,آرزو کردن,kíván
1328,loben::V,ستایش کردن,dicsér
1329,küssen::V,بوسیدن,csókol
1330,wiegen::V,نوسان کردن,ringat
1331,zudecken::V,پوشاندن,betakar
1332,wecken::V,بیدار کردن,kelt
1333,wecken::V,بیدار کردن,ébreszt
1334,zeigen::V,نشان دادن,mutat
1335,führen::V,رهنمائی کردن,visz
1336,führen::V,رهنمائی کردن,vezet
1337,lehren::V,آموختن,tanít
1338,lehren::V,یاد دادن,tanít
1339,unterrichten::V,درس دادن,tanít
1340,unterrichten::V,تدریس کردن,tanít
1341,aufziehen::V,تربیت کردن,felnevel
1342,leiten::V,اداره کردن,vezet
1343,leiten::V,اداره کردن,vezérel
1344,antreiben::V,عجله دادن,hajt
1345,lassen::V,وادار کردن,-tat
1346,lassen::V,وادار کردن,-at
1347,einladen::V,دعوت کردن,meghív
1348,einladen::V,مهمان کردن,meghív
1349,vereinigen::V,یکی کردن,egyesít
1350,vereinigen::V,متحد کردن,egyesít
1351,besuchen::V,دیدار کردن,látogat
1352,treffen::V,ملاقات کردن,talál
1353,sich versammeln::V,جمع شدن,gyülekezik
1354,sich versammeln::V,جمع شدن,összegyűlik
1355,spielen::V,بازی کردن,játszik
1356,singen::V,آواز خواندن,énekel
1357,tanzen::V,رقصیدن,táncol
1358,sich trennen::V,جدا شدن,elválik
1359,verlassen::V,ترک کردن,elhagy
1360,retten::V,نجات دادن,ment
1361,bewachen::V,حراست کردن,őriz
1362,schützen::V,حفظ کردن,óv
1363,schützen::V,حفظ کردن,véd
1364,verteidigen::V,دفاع کردن,véd
1365,sich schlagen::V,کتک‌کاری کردن,verekszik
1366,schießen::V,تیر زدن,lő
1367,siegen::V,پیروز شدن,győz
1368,ärgern::V,ناراحت کردن,bosszant
1369,schlagen::V,زدن,üt
1370,schlagen::V,زدن,ver
1371,schlagen::V,کوبیدن,üt
1372,schlagen::V,کوبیدن,ver
1373,treten::V,لگد زدن,rúg
1374,stechen::V,چاقو زدن,döf
1375,stechen::V,چاقو زدن,szúr
1376,stoßen::V,هل دادن,lök
1377,stehlen::V,دزدیدن,lop
1378,stören::V,مزاحم شدن,zavar
1379,belästigen::V,زحمت دادن,zaklat
1380,verbergen::V,پنهان کردن,rejt
1381,verbergen::V,پنهان کردن,elrejt
1382,täuschen::V,گول زدن,megtéveszt
1383,täuschen::V,فریب دادن,megtéveszt
1384,betrügen::V,گول زدن,csal
1385,betrügen::V,فریب دادن,csal
1386,töten::V,کشتن,öl
1387,wohnen::V,منزل داشتن,lakik
1388,wohnen::V,سکونت داشتن,lakik
1389,arbeiten::V,کار کردن,dolgozik
1390,sammeln::V,جمع کردن,szed
1391,sammeln::V,جمع کردن,gyűjt
1392,pflücken::V,چیدن,szed
1393,jagen::V,شکار کردن,vadászik
1394,fischen::V,صید کردن,halászik
1395,fischen::V,ماهی‌گیری کردن,halászik
1396,fassen::V,گرفتن,fog
1397,hüten::V,چراندن,őriz
1398,hüten::V,چراندن,legeltet
1399,hüten::V,مراقبت کردن,őriz
1400,hüten::V,مراقبت کردن,legeltet
1401,treiben::V,راندن,hajt
1402,anbinden::V,متصل کردن,köt
1403,füttern::V,غذا دادن,etet
1404,melken::V,دوشیدن,fej
1405,hacken::V,خرد کردن,vág
1406,gießen::V,ریختن,öntöz
1407,reifen::V,رسیدن,érik
1408,zubereiten::V,طبخ کردن,elkészít
1409,zubereiten::V,آماده کردن,elkészít
1410,kochen::V,پختن,főz
1411,kochen::V,آشپزی کردن,főz
1412,backen::V,پختن,süt
1413,braten::V,سرخ کردن,süt
1414,umrühren::V,هم زدن,megkever
1415,stricken::V,بافتن,köt
1416,nähen::V,دوختن,varr
1417,färben::V,رنگ زدن,fest
1418,reinigen::V,پاک کردن,tisztít
1419,reinigen::V,تمیز کردن,tisztít
1420,waschen::V,شستن,mos
1421,abwischen::V,زدودن,letöröl
1422,spülen::V,شستن,mosogat
1423,fegen::V,جارو کردن,söpör
1424,kehren::V,جارو کردن,söpör
1425,baden::V,شنا کردن,fürdik
1426,baden::V,حمام کردن,fürdik
1427,sich waschen::V,شستشو کردن,mosdik
1428,sich waschen::V,شستشو کردن,mosakszik
1429,ausziehen::V,درآوردن,levesz
1430,anziehen::V,پوشیدن,felölt
1431,anziehen::V,پوشیدن,felvesz
1432,sich anziehen::V,لباس پوشیدن,öltözik
1433,sich anziehen::V,لباس پوشیدن,felöltözik
1434,kämmen::V,شانه زدن,fésül
1435,schmücken::V,زینت دادن,díszít
1436,sagen::V,گفتن,mond
1437,sprechen::V,حرف زدن,beszél
1438,sprechen::V,صحبت کردن,beszél
1439,reden::V,حرف زدن,beszél
1440,reden::V,صحبت کردن,beszél
1441,sich unterhalten::V,گپ زدن,beszélget
1442,fragen::V,پرسیدن,kérdez
1443,fragen::V,سؤال کردن,kérdez
1444,bitten::V,خواهش کردن,kér
1445,bitten::V,درخواست کردن,kér
1446,erzählen::V,نقل کردن,mesél
1447,erzählen::V,نقل کردن,elbeszél
1448,erzählen::V,حکایت کردن,mesél
1449,erzählen::V,حکایت کردن,elbeszél
1450,mitteilen::V,خبر دادن,közöl
1451,nennen::V,نامیدن,hív
1452,nennen::V,نامیدن,nevez
1453,rufen::V,صدا کردن,hív
1454,prahlen::V,پز آمدن,dicsekszik
1455,übersetzen::V,ترجمه کردن,fordít
1456,denken::V,فکر کردن,gondol
1457,glauben::V,باور کردن,hisz
1458,glauben::V,عقیده داشتن,hisz
1459,bemerken::V,متوجه شدن,észrevesz
1460,erkennen::V,شناختن,ráismer
1461,erkennen::V,شناختن,felismer
1462,erkennen::V,تشخیص دادن,ráismer
1463,erkennen::V,تشخیص دادن,felismer
1464,begreifen::V,فهمیدن,felfog
1465,begreifen::V,درک کردن,felfog
1466,verstehen::V,فهمیدن,ért
1467,verstehen::V,فهمیدن,megért
1468,lernen::V,آموختن,tanul
1469,lernen::V,آموختن,megtanul
1470,lernen::V,یاد گرفتن,tanul
1471,lernen::V,یاد گرفتن,megtanul
1472,wissen::V,دانستن,tud
1473,sich erinnern an::V,به یاد آوردن,emlékszik
1474,vergessen::V,فراموش کردن,felejt
1475,vergessen::V,فراموش کردن,elfelejt
1476,messen::V,اندازه گرفتن,mér
1477,messen::V,اندازه گرفتن,megmér
1478,zählen::V,شمردن,számol
1479,zählen::V,شمردن,megszámol
1480,rechnen::V,حساب کردن,számít
1481,lesen::V,خواندن,olvas
1482,malen::V,نقاشی کردن,fest
1483,zeichnen::V,کشیدن,rajzol
1484,zeichnen::V,رسم کردن,rajzol
1485,schreiben::V,نوشتن,ír
1486,besitzen::V,داشتن,birtokol
1487,kaufen::V,خریدن,vesz
1488,kaufen::V,خریدن,megvesz
1489,kaufen::V,خرید کردن,vesz
1490,kaufen::V,خرید کردن,megvesz
1491,verkaufen::V,فروختن,elad
1492,bezahlen::V,پرداختن,fizet
1493,bezahlen::V,پرداختن,kifizet
1494,zahlen::V,پرداخت کردن,fizet
1495,zahlen::V,پرداخت کردن,megfizet
1496,beherrschen::V,مسلط بودن,ural
1497,ertragen::V,تحمل کردن,elbír
1498,ertragen::V,تحمل کردن,elvisel
