,Concept_ID,lbe,xal
721,lange::ADV,хъунмасса хӏаллай,удан
722,plötzlich::ADV,цакуну,генткн
723,sofort::ADV,мугьлат бакъа,дарунь
724,später::ADV,махъ,сүүлд
725,jetzt::ADV,утти,ода
726,jetzt::ADV,цӏана,ода
727,heute::ADV,хӏакьину,эндр
728,morgen::ADV,гьуит,маңһдур
729,morgen::ADV,гьунттий,маңһдур
730,dann::ADV,яла,дәкәд
731,gestern::ADV,лахьхьу,өцклдүр
732,damals::ADV,та чӏумал,тиигхд
733,danach::ADV,яла,тегәд
734,vorher::ADV,хьхьнчӏ,урд
735,vorher::ADV,хьхьичӏва,урд
736,zuerst::ADV,бакӏрай,түрүләд
737,zuerst::ADV,цӏу бутӏуй,түрүләд
738,einmal::ADV,цал,нег дәкҗ
739,manchmal::ADV,ваксса-таксса,зәрмдән
740,oft::ADV,чӏявуну,хара биш
741,oft::ADV,чӏявуну,хатяр биш
742,oft::ADV,чӏявуну,дару-дарунь
743,immer::ADV,мудан,оньдинд
744,immer::ADV,даиман,оньдинд
745,niemals::ADV,тачӏав,кезә чмгн биш
746,hier::ADV,шикку,энд
747,hier::ADV,шикку,энүнд
748,hierhin::ADV,шиккун,нааран
749,von hier::ADV,шичча,эндәс
750,dort::ADV,гикку,тенд
751,dorthin::ADV,тиккун,тиигән
752,geradeaus::ADV,тӏайланм,шуд
753,vorwärts::ADV,хьхьичӏунмай,уралан
754,rückwärts::ADV,махъа-хьхьичӏунмай,гедргән
755,zurück::ADV,махъунмай,хәрү
756,unten::ADV,лув,дор
757,hinab::ADV,бакӏ-ялавай,дор
758,hinab::ADV,бакӏ-ялавай,доракшан
759,hinab::ADV,бакӏъялавай,дор
760,hinab::ADV,бакӏъялавай,доракшан
761,oben::ADV,ялув,деер
762,hinauf::ADV,лавай,өөдән
763,hinauf::ADV,лавай,деер
764,überall::ADV,гьариий,альд болв чигн
765,überall::ADV,хьу-хьуний,альд болв чигн
766,überall::ADV,гьарца кӏанай,альд болв чигн
767,nicht::ADV,къа-,эс
768,nicht::ADV,къа-,биш
769,nicht::ADV,къа-,бичә
770,ein wenig::ADV,чанни,баахн
771,ein wenig::ADV,чанни,баахнар
772,ein wenig::ADV,ца чансса,баахн
773,ein wenig::ADV,ца чансса,баахнар
774,kaum::ADV,дахьа,әрә
775,sehr::ADV,оьну,йир
776,sehr::ADV,гужну,йир
777,sehr::ADV,хъинну,йир
778,so::ADV,укукн,иигҗ
779,noch::ADV,гьала,ода чигн
780,noch::ADV,уттигу,ода чигн
781,noch::ADV,цакьинва,ода чигн
782,noch::ADV,ттигу-шилагу,ода чигн
783,nur::ADV,анжагь,һанцхн
784,wieder::ADV,цӏуницӏа,бас
785,vergebens::ADV,аьдада,киидән
786,vergebens::ADV,нахӏакь,киидән
787,vor::PRP,хьхьичӏ,урд
788,hinter::PRP,махъ,ца
789,unter::PRP,лув,дор
790,durch::PRP,-х,ивт
791,durch::PRP,-х,дундаһур
792,neben::PRP,чӏарав,хаҗуд
793,zwischen::PRP,дянив,хоорнд
794,wegen::PRP,цӏаний,көлтә
795,wegen::PRP,цӏаний,деерәс
796,dies::PRN,ва,эн
797,das::PRN,та,тер
798,das::PRN,кӏа,тер
799,das::PRN,га,тер
800,alles::PRN,щала,цуһар
801,ich::PRN,на,би
802,du::PRN,ина,чи
803,er::PRN,му,тер
804,wir::PRN,жу,мадн
805,ihr::PRN,зу,та
806,was::FPRN,ци,юн
807,wer::FPRN,цу,кен
808,wo::FADV,чув,хама
809,wohin::FADV,чун,хамаран
810,wie::FADV,цукун,яһҗ
811,wie::FADV,цукун,яһад
812,warum::FADV,цан,юңгад
813,wieviel::FNUM,циксса,кедү
814,eins::NUM,ца,негн
815,zwei::NUM,кӏива,хойр
816,drei::NUM,шамма,һурвн
817,vier::NUM,мукьа,дөрвн
818,vier::NUM,мукьва,дөрвн
819,fünf::NUM,ххюва,тавн
820,sechs::NUM,ряхва,зурһан
821,sieben::NUM,арула,долан
822,acht::NUM,мяйва,нәәмн
823,neun::NUM,урчӏва,йисн
824,zehn::NUM,ацӏва,арвн
825,elf::NUM,ацӏния цава,арвн негн
826,zwölf::NUM,ацӏиия кӏива,арвн хойр
827,zwanzig::NUM,кьува,хөрн
828,dreißig::NUM,зувира,һучн
829,vierzig::NUM,мукьцӏала,дөчн
830,fünfzig::NUM,ххюцӏала,тәвн
831,sechzig::NUM,ряхцӏала,җирн
832,achtzig::NUM,мяйцӏала,найн
833,neunzig::NUM,урчӏцӏала,йирн
834,hundert::NUM,ттурш,зун
835,hundert::NUM,ттуршва,зун
836,tausend::NUM,азарва,миңһн
837,und::CNJ,-гу,болн
838,oder::CNJ,я,эс гиҗ
839,oder::CNJ,я,эс гихлә
840,oder::CNJ,ягу,эс гиҗ
841,oder::CNJ,ягу,эс гихлә
842,stehen::V,ацӏан,зогсх
843,sitzen::V,щяивкӏун икӏан,суух
844,liegen::V,утту нвхьуну икӏан,кевтх
845,hängen::V,зурчӏай тӏун,өлгәтә бәәх
846,werden::V,хьун,болх
847,passieren::V,хьун,болх
848,beginnen::V,дайдишин,эклх
849,beginnen::V,дайдирхьуну дикӏан,эклх
850,enden::V,къуртал дан,төгсх
851,wechseln::V,даххана хьун,хүврх
852,wechseln::V,даххана дуллан,хүврх
853,aufgehen[Sonne]::V,буклай бур,һарх
854,untergehen[Sonne]::V,лаглай бур,орх
855,untergehen[Sonne]::V,лаглай бур,сүүрлх
856,scheinen[Sonne]::V,битан,герлтх
857,scheinen[Sonne]::V,чани буллан,герлтх
858,donnern::V,тӏий бур,күрҗңнх
859,wehen::V,бишлай бур,сальклх
860,strömen::V,экьинан,һооҗх
861,fließen::V,экьинан,урсх
862,sich drehen::V,гьанан,эргх
863,schwanken::V,хъюлчу тӏун,дәәвлх
864,schwanken::V,хӏуркку тӏун,дәәвлх
865,schwingen::V,хъюлчай тӏун,нәәхлх
866,schwingen::V,хъюлчу тӏун,нәәхлх
867,fallen::V,багьлан,унх
868,fallen::V,багьлан,киисх
869,brennen::V,ччучлан,шатх
870,rauchen::V,пуркӏу тӏун,ута һарһх
871,regnen::V,лачӏун,орх
872,regnen::V,лачIлай дур,орх
873,gefrieren::V,микӏ лачӏун,мөстх
874,tauen::V,баслан,хәәлх
875,schmelzen::V,баслан,хәәлх
876,schmelzen::V,баслан,хәәлгдх
877,trocknen::V,кьакьан,эврх
878,sieden::V,щаран,буслх
879,faulen::V,аьллан,үмкәрх
880,verfaulen::V,аьллан,илҗрх
881,verfaulen::V,аьян,илҗрх
882,reißen::V,ххя дукан,тасрх
883,versinken::V,оькьлан,чивх
884,versinken::V,оькьан,чивх
885,vergehen::V,лялиян,болх
886,erscheinen::V,буккан,һарх
887,erscheinen::V,загьир хьун,һарх
888,verschwinden::V,бат хьун,уга болх
889,verschwinden::V,акъа хьун,уга болх
890,sinken::V,чахь учин,татгдх
891,abnehmen::V,чан хьун,хасгдх
892,abnehmen::V,ссуссукьу хьун,хасгдх
893,zunehmen::V,гьарза хьун,өсх
894,steigen::V,гьаз хьун,немх
895,wachsen::V,ххяххан,өсх
896,wachsen::V,ххяххан,урһх
897,glänzen::V,цӏай буккан,гилвкх
898,funkeln::V,цӏай-цӏай тӏун,цәклх
899,lärmen::V,чӏу буллан,шууглдх
900,lärmen::V,аьлагъужа буллан,шууглдх
901,läuten::V,занг ришлан,хоңх
902,läuten::V,занг дуллан,хоңх
903,klingeln::V,занг ришлан,җиңнулх
904,klingeln::V,занг дуллан,җиңнулх
905,brausen::V,никъащилан,догшрхх
906,rauschen::V,щурщур тӏун,сарҗңнх
907,klingen::V,чӏу буклан,ә һарх
908,bellen::V,хӏап тӏун,хуцх
909,blasen::V,уф тӏун,үләх
910,pfeifen::V,щютӏа тӏун,ишкрх
911,schreien::V,чӏу бан,хәәкрх
912,stöhnen::V,угь-къак тӏун,түңшх
913,zittern::V,зурзу чин,дагҗннх
914,zittern::V,зурзу тӏун,дагҗннх
915,leben::V,ялапар хъанан,бәәх
916,geboren werden::V,ан,төрх
917,atmen::V,ссихӏ ласлан,әмсхлх
918,atmen::V,ссихӏ бигьлан,әмсхлх
919,trinken::V,хӏачӏан,уух
920,trinken::V,хӏачӏлан,уух
921,essen::V,канан,идх
922,schlucken::V,кьюлтӏа тӏун,зальгх
923,müde werden::V,аьхчӏин,көшх
924,einschlafen::V,шанан икӏан,унтх
925,schlafen::V,шанан,нөөрсх
926,aufwachen::V,чантӏ учин,серх
927,aufstehen::V,бизан,босх
928,sich erholen::V,бигьалаган,амрх
929,krank werden::V,къашай хьун,гемтх
930,krank sein::V,къашай хъанан,шалтглх
931,krank sein::V,къашавай икӏан,шалтглх
932,schmerzen::V,цӏун,өвдх
933,husten::V,хъугьу чин,ханях
934,husten::V,хъугьу тӏун,ханях
935,genesen::V,хъин хьун,эдгх
936,genesen::V,сагъ лаган,эдгх
937,sterben::V,ивчӏан,үкх
938,sterben::V,ивчӏан,өңгрх
939,umkommen::V,лиллан,үкх
940,umkommen::V,литӏлан,үкх
941,umkommen::V,ажал биян,үкх
942,umkommen::V,личӏи хьун,үкх
943,umkommen::V,иакьлу хьун,үкх
944,umkommen::V,ахир жан хъанан,үкх
945,umkommen::V,рухӏирачӏа икӏан,үкх
946,sich bewegen::V,сукку хьун,көдлх
947,sich bewegen::V,сукку хьун,көндрх
948,sich rühren::V,сукку хьун,көндрх
949,sich erheben::V,бизан,босх
950,sich setzen::V,щяикӏан,суух
951,sich setzen::V,щябикӏан,суух
952,hinfallen::V,багьан,унх
953,hinfallen::V,багьан,киисх
954,laufen::V,занан,йовх
955,schreiten::V,ша ласлан,алхх
956,spazierengehen::V,сайр буллан,сергҗ йовх
957,eilen::V,анавар буккан,шулудх
958,sich beeilen::V,анавар буккан,адһх
959,sich beeilen::V,анавар буккан,шамдх
960,sausen::V,никъа щилан,хурдлх
961,sausen::V,никъа щилан,йир_хурдар_гүүх
962,sausen::V,никъа щилан,йир_хурдар_йовх
963,sausen::V,никъа щун,хурдлх
964,sausen::V,никъа щун,йир_хурдар_гүүх
965,sausen::V,никъа щун,йир_хурдар_йовх
966,rennen::V,лечлан,гүүх
967,springen::V,тӏанкӏ дан,һәрәдх
968,klettern::V,лахълан,давшх
969,schaukeln::V,гьайжак бигьлан,дүүдңндх
970,kriechen::V,ххярк тӏун,мөлкх
971,schwimmen::V,гьузун,усчх
972,tauchen::V,лултту уккан,булхх
973,rudern::V,бяхлан,хәәвдх
974,rudern::V,батӏлан,хәәвдх
975,rudern::V,ххялаххи дуклан,хәәвдх
976,fahren::V,гьан,йовх
977,fliegen::V,лехлан,нисх
978,gehen::V,нан,йовх
979,weggehen::V,ялагьан,йовх
980,weggehen::V,ялагьан,одх
981,weggehen::V,ялагьан,һарх
982,weggehen::V,ялагьан,мөрлх
983,abfahren::V,гьан,мордх
984,anhalten::V,бацӏан,зогсх
985,hineingehen::V,буххан,орх
986,eintreten::V,буххан,орх
987,kommen::V,учӏан,ирх
988,ankommen::V,биян,ирх
989,ankommen::V,бучӏан,ирх
990,zurückkommen::V,зана хъун,орх
991,zurückkommen::V,зана бикӏан,орх
992,bleiben::V,личӏан,бәәх
993,warten::V,ялугьлан,күләх
994,erwarten::V,ялугьлан,күләх
995,suchen::V,луглан,хәәх
996,finden::V,лякъин,олх
997,versuchen::V,ххал буллан,седх
998,vorbereiten::V,хӏадур бан,белдх
999,lieben::V,эшкьи хьуиу бикӏан,дурлх
1000,mögen::V,ххиран бикӏан,таассгдх
1001,lachen::V,хъян,инәх
1002,weinen::V,аьтӏун,уульх
1003,schimpfen::V,дяъван,харах
1004,schimpfen::V,ссугайи агьан,харах
1005,sich ärgern::V,ссибизлан,уурлх
1006,sich fürchten::V,ингъауслан,әәх
1007,fürchten::V,хӏучӏ тӏун,әәх
1008,fürchten::V,хӏучӏ тӏун,сүрдх
1009,fliehen::V,ака бан,зулх
1010,flüchten::V,лихъан,орһх
1011,flüchten::V,лихъан,зулх
1012,sehen::V,чӏалан,үзх
1013,anschauen::V,урган,харх
1014,ansehen::V,буруглан,хәләх
1015,ansehen::V,буруглан,үзх
1016,hören::V,баллан,соңсх
1017,zuhören::V,вичӏи дихьлан,соңсх
1018,probieren::V,тӏин ххал буллан,амсх
1019,riechen::V,ссунтӏа тӏун,үнрчлх
1020,fühlen::V,дакӏнил буслан,медх
1021,scheinen::V,ххан,болҗ медгдх
1022,scheinen::V,ххан,миниһәр болхла
1023,scheinen::V,ххан,болад бәәх
1024,scheinen::V,бизан,болҗ медгдх
1025,scheinen::V,бизан,миниһәр болхла
1026,scheinen::V,бизан,болад бәәх
1027,scheinen::V,ххан бикӏлай бикӏан,болҗ медгдх
1028,scheinen::V,ххан бикӏлай бикӏан,миниһәр болхла
1029,scheinen::V,ххан бикӏлай бикӏан,болад бәәх
1030,vernehmen::V,баян,соңсх
1031,frieren::V,лигьулул хъанан,даарх
1032,tun::V,бан,кех
1033,können::V,хьун,чадх
1034,anfangen::V,дайдишин,эклх
1035,beenden::V,къуртал бан,дуусх
1036,aufhören::V,кьабагьан,уурх
1037,gelingen::V,бюхъан,бүтх
1038,gelingen::V,бюхъан,күцәх
1039,öffnen::V,тӏитӏин,секх
1040,schließen::V,лакьин,хаах
1041,stellen::V,дацӏан дан,тәвх
1042,stellen::V,бишин,тәвх
1043,setzen::V,щяитан,суулһх
1044,legen::V,бишин,тәвх
1045,berühren::V,ка щун,көндәх
1046,verbinden::V,бахӏин,боох
1047,verbinden::V,дахӏин,боох
1048,bedecken::V,ялтту бущин,хучх
1049,bedecken::V,ялтту бущин,бүркх
1050,bedecken::V,ялтту бакьин,хучх
1051,bedecken::V,ялтту бакьин,бүркх
1052,aufhängen::V,лахъан,өлгх
1053,anzünden::V,лахъан,асах
1054,anzünden::V,лахъан,шатах
1055,aufheben::V,гьаз бан,өөдән өргх
1056,zurücklassen::V,кьаитан,үлдәх
1057,zurücklassen::V,битан,үлдәх
1058,verlieren::V,дакъа дан,геех
1059,fallen lassen::V,рутан,алдх
1060,machen::V,дан,кех
1061,herstellen::V,яраг ишла бувиу бан,кех
1062,bauen::V,дан,тосхх
1063,reparieren::V,дакьин дан,ясх
1064,verbessern::V,ххуй дан,сәәрүлх
1065,ändern::V,баххана бан,хүврәх
1066,graben::V,дуклан,малтх
1067,beugen::V,лахӏан бан,нуһлх
1068,beugen::V,кьус бикӏан,нуһлх
1069,biegen::V,баччин,матилһх
1070,biegen::V,лахӏан бан,матилһх
1071,drehen::V,гьанан,эргүлх
1072,wenden::V,кӏура баен бан,көмрх
1073,wenden::V,кӏура баен бан,эргүлх
1074,umdrehen::V,кӏура баен бан,эргүлх
1075,heben::V,гьаз бан,өргх
1076,heben::V,гьаз бан,деер өргх
1077,hochheben::V,гьаз бан,өргх
1078,ergreifen::V,хъап дан,бәрх
1079,ergreifen::V,хъап увиу угьан,бәрх
1080,halten::V,бугьлан,бәрх
1081,drücken::V,кьюч бигьлан,шахх
1082,schieben::V,щун,түлкх
1083,lecken::V,ланцӏа тӏун,долах
1084,beißen::V,хъапа тӏун,хазх
1085,beißen::V,кьацӏа тӏун,хазх
1086,abreißen::V,буцан,таслх
1087,abschneiden::V,бухъан,тәәрх
1088,abschneiden::V,кьукьин,тәәрх
1089,binden::V,бахӏин,боох
1090,binden::V,дахӏин,боох
1091,brechen::V,гъагъан,хамхлх
1092,klopfen::V,кьутӏа тӏун,цокх
1093,hauen::V,рищун,цокх
1094,kleben::V,лачӏун буллан,наах
1095,reiben::V,ссуку буллан,зүлгх
1096,streichen::V,дугъан,наах
1097,streichen::V,дугъан,лашх
1098,streichen::V,дугъан,түркх
1099,streichen::V,аьгъу дан,наах
1100,streichen::V,аьгъу дан,лашх
1101,streichen::V,аьгъу дан,түркх
1102,schneiden::V,духълан,хәәчлх
1103,schneiden::V,кьукьлан,хәәчлх
1104,schütteln::V,хъюлчу буллан,сегсрх
1105,schwenken::V,палцӏ дуллан,дайлх
1106,schütten::V,рутӏин,кех
1107,füllen::V,буцӏин бан,дүүргх
1108,einwickeln::V,кай-кай бан,орах
1109,tragen::V,ларсун занан,зөөх
1110,tragen::V,ларсун ачин,зөөх
1111,schleppen::V,ххилан,чирх
1112,aufbewahren::V,ядан,хадһлх
1113,aufbewahren::V,ядуллан,хадһлх
1114,werfen::V,личин,хайх
1115,fangen::V,бугьан,бәрх
1116,fangen::V,бугьан,хавлх
1117,fangen::V,бугьлан,бәрх
1118,fangen::V,бугьлан,хавлх
1119,verstecken::V,ладитан,дүрх
1120,verstecken::V,ладитан,бултулх
1121,verstecken::V,кьюлтӏ дан,дүрх
1122,verstecken::V,кьюлтӏ дан,бултулх
1123,verstecken::V,дахьлаган дан,дүрх
1124,verstecken::V,дахьлаган дан,бултулх
1125,teilen::V,бачӏин,хувах
1126,teilen::V,бутӏа бан,хувах
1127,schicken::V,тӏайла буккан,илгәх
1128,bringen::V,диян дан,авч ирх
1129,hinzufügen::V,ххи бан,немх
1130,bekommen::V,ласун,авх
1131,erhalten::V,ласун,авх 
1132,nehmen::V,ласун,авх
1133,wählen::V,бувчӏин,шүүх
1134,auswählen::V,бувчӏин,шүүх
1135,auswählen::V,язи бугьан,шүүх
1136,bewahren::V,ядан,хадһлх
1137,bewahren::V,ядан,кевтнь үлдәх
1138,bewahren::V,ядан,кевтнь бәәлһх
1139,behindern::V,дайщишруду дуллан,харшлх
1140,verderben::V,зия дан,үрәх
1141,beschädigen::V,зарал буллан,эвдх
1142,zerbrechen::V,гьагъан,күүлх
1143,zerbrechen::V,гьагъан,хамхлх
1144,zerbrechen::V,гьагъан бан,күүлх
1145,zerbrechen::V,гьагъан бан,хамхлх
1146,zerreißen::V,ххяхха дуккан,шуучх
1147,zerstören::V,лекьан дан,эвдх
1148,verbrennen::V,ччуччин,шатах
1149,geben::V,дулун,өгх
1150,reichen::V,дулун,өгх
1151,schenken::V,пишкаш дан,белглх
1152,schenken::V,багъишла дан,белглх
1153,schenken::V,ихӏсандалун дуллун,белглх
1154,versprechen::V,банна чин,амлх
1155,loben::V,цӏа дан,магтх
1156,küssen::V,ппай тӏун,үмсх
1157,wiegen::V,гьуркку тӏун,саатулх
1158,wiegen::V,гьуркку буллан,саатулх
1159,wiegen::V,гьуркку бан,саатулх
1160,wecken::V,чантӏ учин ан,серүлх
1161,zeigen::V,ккаккан бан,үзүлх
1162,führen::V,буцин,көтлх
1163,lehren::V,лахьхьин бан,заах
1164,lehren::V,лахьхьин бан,сурһх
1165,lehren::V,лахьхьин буллан,заах
1166,lehren::V,лахьхьин буллан,сурһх
1167,unterrichten::V,дарс дишаван,сурһх
1168,unterrichten::V,дарс дишаван,багшлх
1169,aufziehen::V,хъуна ан,өскәх
1170,aufziehen::V,тарбия ан,өскәх
1171,leiten::V,каялувшиву дан,һардх
1172,leiten::V,каялувшиву дан,толһалх
1173,einladen::V,хъамалу оьвчин,үрх
1174,vereinigen::V,ца бан,хамцулх
1175,besuchen::V,ялун уххан,одх
1176,treffen::V,хьуна бакьин,харһх
1177,sich versammeln::V,батӏин,цуглрх
1178,sich versammeln::V,батӏин,хурх
1179,spielen::V,тӏуркӏу тӏун,наадх
1180,singen::V,балай тӏун,дуулх
1181,tanzen::V,къавтӏун,биилх
1182,sich trennen::V,ппив хьун,хаһцх
1183,verlassen::V,увккун гьан,хайх
1184,retten::V,ххассал бан,әм аврх
1185,retten::V,ххассал бан,әәмшгәс харсх
1186,bewachen::V,къарал бан,харх
1187,bewachen::V,къарал бан,манх
1188,schützen::V,ябан,харсх
1189,verteidigen::V,буруччин,харсх
1190,sich schlagen::V,биян,гүвдлдх
1191,schießen::V,битлан,хах
1192,siegen::V,ххув хьун,диилх
1193,siegen::V,ххувшаву ласун,диилх
1194,ärgern::V,ссибизан уллан,уурлулх
1195,schlagen::V,рищун,цокх
1196,schlagen::V,рищун,гүвдх
1197,stechen::V,кьутӏин,хатхх
1198,stoßen::V,щун,түлкчкх
1199,stehlen::V,дацин,хулхалх
1200,stören::V,кьючин,һә болх
1201,belästigen::V,бизар уллан,амр эс өгх
1202,verbergen::V,лабитан,нуух
1203,verbergen::V,лабитан,бултулх
1204,verbergen::V,кӏучӏ бан,нуух
1205,verbergen::V,кӏучӏ бан,бултулх
1206,täuschen::V,хъяврин ан,меклх
1207,betrügen::V,аьикьин ан,меклх
1208,betrügen::V,аьикьин ан,мек һарһх
1209,töten::V,ивчӏан,алх
1210,wohnen::V,оьрму бутлан,бәәх
1211,arbeiten::V,зун,көдлх
1212,sammeln::V,ттихӏин,түүх
1213,sammeln::V,вив дишин,түүх
1214,pflücken::V,риттун,түүх
1215,pflücken::V,риттун,хурах
1216,jagen::V,авли занан,аңнх
1217,jagen::V,авли занан,аңһучлх
1218,fischen::V,чавахъру бугьлан,заһс аңнх
1219,fassen::V,бугьан,бәрх
1220,hüten::V,урттуйн бакьлан,хәрүлх
1221,treiben::V,дачин дуллан,туух
1222,treiben::V,лихъан буллан,туух
1223,anbinden::V,бахӏин,уйх
1224,füttern::V,канаки буллан,теҗәх
1225,melken::V,ттизин,саах
1226,hacken::V,мюрш буллан,чавчх
1227,hacken::V,мюрш бан,чавчх
1228,gießen::V,щин дишин,услх
1229,reifen::V,диян,болх
1230,reifen::V,диян,болвсрх
1231,zubereiten::V,хӏадур дан,белдх
1232,zubereiten::V,хӏадур бан,белдх
1233,kochen::V,шашан,чанх
1234,kochen::V,шашан,болһх
1235,kochen::V,шашан дуллан,чанх
1236,kochen::V,шашан дуллан,болһх
1237,backen::V,бишлан,болһх
1238,backen::V,шахьлан,болһх
1239,braten::V,цӏарайх дуллан,хуурх
1240,umrühren::V,хӏала бан,самрх
1241,stricken::V,щащлан,өлгх
1242,stricken::V,щащан,өлгх
1243,nähen::V,дуруххан,уйх
1244,färben::V,ранг щун,будх
1245,reinigen::V,марцӏ бан,цеврлх
1246,waschen::V,шюшин,уһах
1247,abwischen::V,лишин,арчх
1248,spülen::V,вилаган,зәәлх
1249,fegen::V,башин,сәвүрдх
1250,kehren::V,бахьлан,сәвүрдх
1251,baden::V,щинавун учӏлан,өөмх
1252,sich waschen::V,диссун,уһах
1253,sich waschen::V,диссун,бийән уһаҗ
1254,sich waschen::V,лажин диссун,уһах
1255,sich waschen::V,лажин диссун,бийән уһаҗ
1256,sich waschen::V,лажин дислан,уһах
1257,sich waschen::V,лажин дислан,бийән уһаҗ
1258,sich waschen::V,биссун,уһах
1259,sich waschen::V,биссун,бийән уһаҗ
1260,sich waschen::V,чурх бислан,уһах
1261,sich waschen::V,чурх бислан,бийән уһаҗ
1262,ausziehen::V,ликкан,тәәлх
1263,anziehen::V,лаххан,өмсх
1264,sich anziehen::V,янна лаххан,хувцлх
1265,kämmen::V,ттарал дуккан,самлх
1266,schmücken::V,чӏюлу бан,чимх
1267,schmücken::V,чӏюлу бан,кеерүлх
1268,sagen::V,учин,келх
1269,sprechen::V,гъалгъа тӏун,келх
1270,reden::V,гъалгъа тӏун,күүндх
1271,reden::V,гъалгъа тӏун,күр_кех
1272,sich unterhalten::V,гъалгъа тӏун,күүндх
1273,fragen::V,цӏуххин,сурх
1274,bitten::V,тавакъю буллан,эрх
1275,erzählen::V,хавар бусан,келх
1276,erzählen::V,хавар бусан,келҗ өгх
1277,mitteilen::V,баян бан,медүлх
1278,mitteilen::V,хавар бан,медүлх
1279,nennen::V,цӏа дизан,нерәдх
1280,nennen::V,цӏа дизан,нер өгх
1281,rufen::V,оьвтӏун,дуудх
1282,prahlen::V,цӏа дуллан,көөрх
1283,übersetzen::V,таржума бан,орчулх
1284,denken::V,пикри буллан,санх
1285,glauben::V,вих хьун,шүтх
1286,glauben::V,вих хьун,нәәлх
1287,bemerken::V,хӏисав хъун,темдглх
1288,erkennen::V,увчӏин,таньх
1289,erkennen::V,увчӏин,медх
1290,begreifen::V,бувчӏин,медх
1291,lernen::V,лахьлан,сурх
1292,lernen::V,лахьхьин,сурх
1293,wissen::V,кӏулну бикӏан,медх
1294,wissen::V,хавар бикӏан,медх
1295,sich erinnern an::V,дакӏнин бутан,санх
1296,vergessen::V,хъама битан,мартх
1297,messen::V,дуцин дуллан,кемҗәлх
1298,messen::V,дуцин дан,кемҗәлх
1299,zählen::V,дуккин,тоолх
1300,rechnen::V,хӏисав дан,тоолх
1301,lesen::V,ккалан,умшх
1302,malen::V,сурат дуллан,зурх
1303,zeichnen::V,сурат дуллан,зурх
1304,schreiben::V,чичин,бичх
1305,schreiben::V,чичлан,бичх
1306,besitzen::V,дуну икӏан,эзлх
1307,besitzen::V,дуну дикӏан,эзлх
1308,besitzen::V,заллуну икӏан,эзлх
1309,kaufen::V,машан ласун,хулдҗ авх
1310,verkaufen::V,баххан,хулдх
1311,verkaufen::V,баххан,гүүлгх
1312,bezahlen::V,арцу дулун,өгх
1313,bezahlen::V,багьа булун,өгх
1314,zahlen::V,арцу дулун,өгх
1315,zahlen::V,багьа булун,өгх
1316,beherrschen::V,дуну икӏан,эзлх
1317,beherrschen::V,заллуну икӏан,эзлх
1318,ertragen::V,бухӏан,даах
1319,Leber::N,,элкн
1320,Moor::N,,улм
1321,Anhöhe::N,,хамр
1322,Bucht::N,,цекә
1323,Bucht::N,,теңгсин цекә
1324,Barsch::N,,шүрг
1325,Hecht::N,,цурх
1326,Laus::N,,бөөсн
1327,Ruf::N,,дуудлһн
1328,Platz::N,,зә
1329,Kante::N,,ирмәг
1330,Größe::N,,кемҗән
1331,Menge::N,,ик
1332,Figur::N,,фигур
1333,Tasche::N,,сумк
1334,Öl::N,,тосн
1335,Schuh::N,,башмгуд
1336,Leine::N,,бурнтг
1337,Leine::N,,нохан көтлвр
1338,König::N,,хан
1339,fein::A,,нәрхн
1340,auf einmal::ADV,,нег дәкҗ
1341,bald::ADV,,дарунь
1342,einst::ADV,,нег саамд
1343,schon::ADV,,одх
1344,sie::PRN,,тедн
1345,siebzig::NUM,,далн
1346,klirren::V,,җиңнх
1347,heulen::V,,уульх
1348,rühren::V,,уйрах
1349,zu sehen sein::V,,үзгдх
1350,wollen::V,,дурлх
1351,geraten::V,,болх
1352,kratzen::V,,мааҗх
1353,stecken::V,,шаах
1354,stecken::V,,хатхх
1355,schleifen::V,,хурцлх
1356,rütteln::V,,дәәвлүлх
1357,ziehen::V,,татх
1358,packen::V,,бәрх
1359,wünschen::V,,сә хәәх
1360,zudecken::V,,бүркх
1361,antreiben::V,,шамдах
1362,lassen::V,,күч үзүлх
1363,verstehen::V,,соңсх
