,Concept_ID,cv,myv
725,faul::A,юлхав,нузякс
726,faul::A,ӳркенчӗк,нузякс
727,fleißig::A,хастар,мелень путыця
728,geizig::A,хытӑ,скупой
729,klug::A,ӑслӑ,превей
730,geschickt::A,ӑста,маштозь теезь
731,lieb::A,савнӑ,вадря
732,lustig::A,хаваслӑ,весёла
733,sanft::A,ачаш,сэтьме
734,hungrig::A,выҫӑ,вачо
735,krank::A,чирлӗ,сэредиця
736,nackt::A,ҫара,штапо
737,traurig::A,салхуллӑ,нусманя
738,lebendig::A,чӗрӗ,эриця
739,gut::A,аван,паро
740,gut::A,лайӑх,паро
741,schlecht::A,япӑх,берянь
742,schlecht::A,начар,берянь
743,richtig::A,тӗрӗс,виде
744,schlimm::A,йӗрӗнчӗк,берянь
745,wahr::A,чӑн,алкуксонь
746,alt::A,кивӗ,ташто
747,neu::A,ҫӗнӗ,од
748,ehemalig::A,пулнӑ,икелень
749,alt[Lebewesen]::A,ватӑ,сыре
750,jung::A,яш,од
751,jung::A,ҫамрӑк,од
752,arm::A,чухӑн,кажов
753,reich::A,пуян,сюпав
754,bekannt::A,пӗлӗш,содавикс
755,berühmt::A,чаплӑ,содавикс
756,fremd::A,ют,лия
757,fremd::A,ют,асодавикс
758,verschieden::A,расна,эрьва
759,nah::A,ҫывӑх,а васолонь
760,nah::A,ҫывӑхри,а васолонь
761,fern::A,инҫе,умонь
762,fern::A,инҫе,кезэрень
763,fern::A,аякри,умонь
764,fern::A,аякри,кезэрень
765,linker::A,сулахай,керш
766,rechter::A,сылтӑм,вить
767,anderer::A,урӑх,лия
768,erster::A,пӗрремӗш,васень
769,erster::A,пӗрремӗш,васенце
770,zweiter::A,иккӗмӗш,омбоце
771,dritter::A,виҫҫӗмӗш,колмоце
772,letzter::A,юлашки,меельце
773,allein::ADV,пӗччен,башка
774,allein::ADV,пӗччен,ськамонзо
775,auf einmal::ADV,кӗмӗрккен,вейсэ
776,zusammen::ADV,пӗрле,вейс
777,zusammen::ADV,пӗрле,вейсэ
778,lange::ADV,вӑрах,кувать
779,plötzlich::ADV,сасартӑк,апак учо
780,sofort::ADV,тӳрех,курок
781,sofort::ADV,тӳрех,нейке
782,später::ADV,кайран,мейле
783,jetzt::ADV,халь,ней
784,jetzt::ADV,халӗ,ней
785,heute::ADV,паян,течи
786,morgen::ADV,ыран,ванды
787,bald::ADV,халех,курок
788,bald::ADV,кӗҫех,курок
789,dann::ADV,унтан,мейле
790,dann::ADV,унтан,седе мейле
791,gestern::ADV,ӗнер,исяк
792,einst::ADV,пӗррехинче,весть
793,einst::ADV,пӗррехинче,зярдо-бути
794,damals::ADV,ун чухне,сестэ
795,damals::ADV,апла пулсан,сестэ
796,danach::ADV,унтан,мейле
797,danach::ADV,унтан,седе мейле
798,vorher::ADV,малтан,васняяк
799,zuerst::ADV,пирвай,васня
800,einmal::ADV,пӗррехинче,весть
801,manchmal::ADV,хӑш чухне,лиясто
802,oft::ADV,тӑтӑш,сеетьстэ
803,immer::ADV,ялан,свал
804,niemals::ADV,нихӑҫан та,а зярдояк
805,hier::ADV,кунта,тесэ
806,hierhin::ADV,кунта,тей
807,von hier::ADV,кунтан,тестэ
808,dort::ADV,унта,тосо
809,dort::ADV,ҫавӑнта,тосо
810,dorthin::ADV,унта,тов
811,dorthin::ADV,ҫавӑнта,тов
812,geradeaus::ADV,тикӗс,витьстэ
813,vorwärts::ADV,малалла,икелев
814,rückwärts::ADV,хыҫала,мекев
815,zurück::ADV,каялла,мекев
816,unten::ADV,аялта,ало
817,hinab::ADV,аялта,алов
818,oben::ADV,ҫӳлте,вере
819,hinauf::ADV,ҫӳле,верев
820,überall::ADV,таҫта та,эрьва косо
821,überall::ADV,пур ҫӗрте те,эрьва косо
822,überall::ADV,кирек ӑҫта та,эрьва косо
823,nicht::ADV,мар,а
824,ein wenig::ADV,пӑртак,аламошка
825,kaum::ADV,аран,ансяк
826,sehr::ADV,питӗ,пек
827,sehr::ADV,питӗ,вельть
828,so::ADV,апла,истя
829,noch::ADV,татах,таго
830,nur::ADV,ҫех,ансяк
831,schon::ADV,ӗнтӗ,уш
832,wieder::ADV,каллех,таго
833,vergebens::ADV,харам,стяко
834,vor::PRP,умӗнче,икеле
835,hinter::PRP,кайра,вельде
836,unter::PRP,айне,ало
837,unter::PRP,айӗпе,ало
838,unter::PRP,айӗнче,ало
839,unter::PRP,ҫитеспе,ало
840,durch::PRP,витӗр,пачк
841,neben::PRP,патӗнче,вакссо
842,zwischen::PRP,хушшинче,ютксо
843,wegen::PRP,пула,кис
844,wegen::PRP,пула,коряс
845,wegen::PRP,пула,кувалт
846,wegen::PRP,пирки,кис
847,wegen::PRP,пирки,коряс
848,wegen::PRP,пирки,кувалт
849,dies::PRN,ку,те
850,dies::PRN,ҫак,те
851,das::PRN,ҫав,те
852,das::PRN,ҫав,тона
853,alles::PRN,пурте,весе
854,alles::PRN,пурте,весемесь
855,alles::PRN,йӑлт,весе
856,alles::PRN,йӑлт,весемесь
857,ich::PRN,эп,мон
858,du::PRN,эс,тон
859,er::PRN,вӑл,сон
860,wir::PRN,эпир,минь
861,ihr::PRN,эсир,тынь
862,sie::PRN,вӗсем,сынь
863,was::FPRN,мӗн,мезе
864,was::FPRN,мӗскер,мезе
865,was::FPRN,мӗн те пулин,мезе
866,wer::FPRN,кам,ки
867,wo::FADV,ӑҫта,косо
868,wohin::FADV,ӑҫта,ков
869,wohin::FADV,ӑҫта,козо
870,wie::FADV,епле,кода
871,wie::FADV,мӗнле,кода
872,warum::FADV,ма,мекс
873,warum::FADV,мӗншӗн,мекс
874,wieviel::FNUM,миҫе,зяро
875,eins::NUM,пӗр,вейке
876,eins::NUM,пӗрре,вейке
877,zwei::NUM,ик,кавто
878,zwei::NUM,икӗ,кавто
879,zwei::NUM,иккӗ,кавто
880,drei::NUM,виҫ,колмо
881,drei::NUM,виҫӗ,колмо
882,drei::NUM,виҫҫӗ,колмо
883,vier::NUM,тӑват,ниле
884,fünf::NUM,пилӗк,вете
885,fünf::NUM,пиллӗк,вете
886,sechs::NUM,улт,кото
887,sechs::NUM,ултӑ,кото
888,sechs::NUM,улттӑ,кото
889,sieben::NUM,ҫич,сисем
890,sieben::NUM,ҫичӗ,сисем
891,sieben::NUM,ҫиччӗ,сисем
892,acht::NUM,сакӑр,кавксо
893,acht::NUM,саккӑр,кавксо
894,neun::NUM,тӑхӑр,вейксэ
895,neun::NUM,тӑххӑр,вейксэ
896,zehn::NUM,вунӑ,кемень
897,zehn::NUM,вуннӑ,кемень
898,elf::NUM,вун пӗр,кевейкее
899,zwölf::NUM,вун ик,кемгавтово
900,zwölf::NUM,вун икӗ,кемгавтово
901,zwölf::NUM,вун иккӗ,кемгавтово
902,zwanzig::NUM,ҫирӗм,комсь
903,dreißig::NUM,вӑтӑр,колоньгемень
904,vierzig::NUM,хӗрӗх,ниленьгемень
905,fünfzig::NUM,аллӑ,ведьгемень
906,sechzig::NUM,утмӑл,кодгемень
907,siebzig::NUM,ҫитмӗл,сизьгемень
908,achtzig::NUM,сакӑр вунӑ,кавксоньгемень
909,achtzig::NUM,сакӑр вуннӑ,кавксоньгемень
910,neunzig::NUM,тӑхӑр вун,вейксэньгемень
911,neunzig::NUM,тӑхӑр вунӑ,вейксэньгемень
912,neunzig::NUM,тӑхӑр вуннӑ,вейксэньгемень
913,hundert::NUM,ҫӗр,сядо
914,tausend::NUM,пин,тыща
915,und::CNJ,та,ды
916,oder::CNJ,е,или
917,stehen::V,тӑр,аштемс стядо
918,sitzen::V,лар,аштемс озадо
919,liegen::V,вырт,мадезь аштемс
920,hängen::V,усӑнса тӑр,нурьгемс
921,hängen::V,ҫакӑнса тӑр,нурьгемс
922,werden::V,пул,арамс
923,passieren::V,пул,лисэмс
924,beginnen::V,пуҫлан,ушодомс
925,enden::V,пӗт,лоткамс
926,enden::V,вӗҫлен,лоткамс
927,wechseln::V,улшӑн,полавтнемс
928,aufgehen[Sonne]::V,тух,лисемс
929,aufgehen[Sonne]::V,тух,стямс
930,untergehen[Sonne]::V,анса лар,валгомс
931,scheinen[Sonne]::V,пӑх,валдомтомс
932,donnern::V,кӗмсӗртет,цярномс
933,donnern::V,кӗмсӗртет,галдордомс
934,donnern::V,авӑт,цярномс
935,donnern::V,авӑт,галдордомс
936,wehen::V,варкӑш,пувамс
937,strömen::V,тӑкӑн,чудемс
938,fließen::V,юх,чудемс
939,sich drehen::V,ҫаврӑн,велямс
940,schwanken::V,чӳхен,лыкамс
941,schwanken::V,чӳхен,якамс
942,schwingen::V,суллан,нурсемс
943,schwingen::V,суллан,лыкамс
944,fallen::V,кип,прамс
945,fallen::V,кип,сяворемс
946,fallen::V,тӳр кип,прамс
947,fallen::V,тӳр кип,сяворемс
948,fallen::V,татӑлса ан,прамс
949,fallen::V,татӑлса ан,сяворемс
950,brennen::V,ҫун,паломс
951,rauchen::V,мӑкӑрлан,качадомс
952,rauchen::V,тӗтӗм кӑлар,качадомс
953,regnen::V,ҫумӑр ҫӑвать,пиземс
954,gefrieren::V,шӑн,кельмемс
955,tauen::V,ирӗл,соламс
956,schmelzen::V,ирӗл,соламс
957,trocknen::V,тип,коськемс
958,sieden::V,вӗре,лакамс
959,sieden::V,вӗре,пиксемс
960,faulen::V,ҫӗр,наксадомс
961,verfaulen::V,ҫӗр,наксадомс
962,reißen::V,ҫурӑл,сезневемс
963,versinken::V,пут,ваямс
964,vergehen::V,ирт,ютамс
965,erscheinen::V,курӑн,лисемс
966,erscheinen::V,курӑнса кай,лисемс
967,verschwinden::V,ҫухал,ёмамс
968,sinken::V,чак,явамс
969,abnehmen::V,чак,киремемс
970,zunehmen::V,пысӑклан,ламолгадомс
971,zunehmen::V,пысӑклан,раштамс
972,steigen::V,ҫӗклен,куземс
973,steigen::V,ҫӗклен,кепсевемс
974,wachsen::V,ӳс,касомс
975,glänzen::V,ҫиҫ,цитнемс
976,funkeln::V,ялкӑш,пиндолдомс
977,funkeln::V,ялкӑш,цивтёрдомс
978,funkeln::V,йӑлтӑртат,пиндолдомс
979,funkeln::V,йӑлтӑртат,цивтёрдомс
980,lärmen::V,шавла,шалномс
981,läuten::V,шӑнкӑравла,гайгезевемс
982,klingeln::V,шӑнкӑравла,чавомс баягас
983,klirren::V,калтлат,калдордомс
984,klirren::V,калтлат,кальцяемс
985,klirren::V,шӑнкӑлтат,калдордомс
986,klirren::V,шӑнкӑлтат,кальцяемс
987,brausen::V,ахӑр,лакамс
988,rauschen::V,вашӑлтат,лажномс
989,rauschen::V,чашӑлтат,лажномс
990,klingen::V,янӑра,гайгемс
991,bellen::V,вӗр,онгомс
992,heulen::V,ула,урномс
993,blasen::V,вӗр,пувамс
994,pfeifen::V,шӑхӑр,вешкемс
995,schreien::V,кӑшкӑр,пижнемс
996,stöhnen::V,йынӑш,кувсемс
997,zittern::V,чӗтре,тарномс
998,leben::V,пурӑн,эрямс
999,geboren werden::V,ҫурал,чачомс
1000,atmen::V,сывла,лексемс
1001,trinken::V,ӗҫ,симемс
1002,essen::V,ҫи,ярсамс
1003,schlucken::V,ҫӑт,нилемс
1004,schlucken::V,ҫӑт,порнемс
1005,müde werden::V,ӗшен,сиземс
1006,einschlafen::V,ыйха пут,матедевемс
1007,einschlafen::V,ҫывӑрса кай,матедевемс
1008,schlafen::V,ҫывӑр,удомс
1009,aufwachen::V,вӑран,сыргоземс
1010,aufstehen::V,тӑр,стямс
1011,sich erholen::V,кан,оймсемс
1012,krank werden::V,чирле,сэредезевемс
1013,krank sein::V,чирле,сэредемс
1014,schmerzen::V,сур,сэредемс
1015,schmerzen::V,ырат,сэредемс
1016,husten::V,ӳсӗр,козомс
1017,genesen::V,сывал,пичкамс
1018,genesen::V,тӳрлен,пичкамс
1019,sterben::V,вил,куломс
1020,umkommen::V,вил,чавовомс
1021,umkommen::V,вил,ёмамс
1022,sich bewegen::V,куҫ,шаштомс
1023,sich rühren::V,хускал,сыргамс
1024,sich erheben::V,тӑр,куземс
1025,sich setzen::V,лар,озамс
1026,hinfallen::V,ӳк,прамс
1027,hinfallen::V,ӳк,сяворемс
1028,laufen::V,ут,якамс
1029,schreiten::V,ут,эскелямс
1030,schreiten::V,ут,молемс
1031,spazierengehen::V,уҫӑлса ҫӳре,якамс
1032,spazierengehen::V,уткаласа ҫӳре,якамс
1033,eilen::V,васка,эрзкалемс
1034,eilen::V,васка,капшамс
1035,eilen::V,хыпалан,эрзкалемс
1036,eilen::V,хыпалан,капшамс
1037,sich beeilen::V,васка,капшамс
1038,sich beeilen::V,хыпалан,капшамс
1039,sausen::V,ыткӑн,ливтямс
1040,sausen::V,вӗҫтер,ливтямс
1041,rennen::V,чуп,чийнемс
1042,rennen::V,чуп,ардтнемс
1043,springen::V,сик,кирнявтнемс
1044,klettern::V,улӑх,куземс
1045,schaukeln::V,йӳрӗн,нурямс
1046,kriechen::V,шу,ёзмолдомс
1047,kriechen::V,упален,ёзмолдомс
1048,schwimmen::V,иш,уемс
1049,tauchen::V,чӑм,чопавтомс
1050,tauchen::V,чӑм,чопавтнемс
1051,rudern::V,авӑс,миледемс
1052,fahren::V,пыр,ардомс
1053,fliegen::V,вӗҫ,ливтямс
1054,gehen::V,кай,туемс
1055,gehen::V,кай,молемс
1056,weggehen::V,кай,туемс
1057,abfahren::V,тапран,туемс
1058,anhalten::V,чарӑн,лоткамс
1059,hineingehen::V,кӗр,совамс
1060,eintreten::V,кӗр,совамс
1061,eintreten::V,кӗр,эскельдямс
1062,kommen::V,кил,самс
1063,ankommen::V,ҫит,самс
1064,ankommen::V,ҫит,пачкодемс
1065,zurückkommen::V,таврӑн,велявтомс
1066,zurückkommen::V,каялла кил,велявтомс
1067,bleiben::V,юл,кадовомс
1068,warten::V,кӗт,учомс
1069,erwarten::V,кӗт,учомс
1070,suchen::V,шыра,вешнемс
1071,finden::V,туп,муемс
1072,versuchen::V,пикен,варштамс
1073,vorbereiten::V,хатӗрле,анокстамс
1074,lieben::V,юрат,вечкемс
1075,mögen::V,кӑмӑлла,вечкемс
1076,mögen::V,килӗштер,вечкемс
1077,lachen::V,кул,пейдемс
1078,lachen::V,ахӑлтат,пейдемс
1079,rühren::V,ҫулӑх,токамс седейс
1080,weinen::V,йӗр,авардемс
1081,weinen::V,макӑр,авардемс
1082,schimpfen::V,вӑрҫ,сёвномс
1083,schimpfen::V,ятлаҫ,сёвномс
1084,sich ärgern::V,ҫиллен,кежиявтнемс
1085,sich fürchten::V,шиклен,пелемс
1086,fürchten::V,хӑра,пелемс
1087,fliehen::V,тар,оргодемс
1088,flüchten::V,чупса тар,ворьгодемс
1089,flüchten::V,чупса тар,чадомс
1090,sehen::V,кур,неемс
1091,anschauen::V,пӑхса ил,ваномс
1092,ansehen::V,пӑх,ваномс
1093,hören::V,илт,марямс
1094,zuhören::V,итле,кунсоломс
1095,zuhören::V,тӑнла,кунсоломс
1096,probieren::V,астив,варшамс
1097,riechen::V,шӑршла,никсемс
1098,fühlen::V,туй,марямс
1099,fühlen::V,сис,марямс
1100,scheinen::V,туйӑн,марявомс
1101,zu sehen sein::V,курӑн,неявомс
1102,vernehmen::V,пӑл,марямс
1103,frieren::V,йӳтен,кельмемс
1104,tun::V,ту,теемс
1105,können::V,пултар,маштомс
1106,wollen::V,те,бажамс
1107,anfangen::V,пуҫла,кармамс
1108,beenden::V,пӗтер,прядомс
1109,aufhören::V,пӑрах,лоткамс
1110,gelingen::V,ӑн,удаламс
1111,geraten::V,пул,лисемс
1112,öffnen::V,уҫ,панжомс
1113,schließen::V,хуп,пекстамс
1114,schließen::V,хуп,сёлгомс
1115,schließen::V,хуп,конямс
1116,stellen::V,ларт,аравтомс
1117,stellen::V,тӑрат,аравтомс
1118,setzen::V,ларт,ойсевтемс
1119,setzen::V,ларт,озавтнемс
1120,legen::V,хур,путомс
1121,berühren::V,перӗн,токамс
1122,verbinden::V,сып,содомс
1123,bedecken::V,вит,вельтямс
1124,aufhängen::V,ҫак,понгавтомс
1125,anzünden::V,ҫут,кирвастемс
1126,aufheben::V,ҫӗкле,кепедемс
1127,zurücklassen::V,манса хӑвар,кадомс
1128,verlieren::V,ҫӗтер,ёмавтомс
1129,fallen lassen::V,ӳкер,правтомс
1130,machen::V,ту,теемс
1131,herstellen::V,ӑстала,анокстамс
1132,bauen::V,ту,путомс
1133,reparieren::V,юса,витемс
1134,verbessern::V,лайӑхлат,паролгавтомс
1135,verbessern::V,лайӑхлат,вадрялгавтомс
1136,ändern::V,улӑштар,полавтомс
1137,graben::V,чав,чувомс
1138,graben::V,чав,таргамс
1139,graben::V,чакала,чувомс
1140,graben::V,чакала,таргамс
1141,beugen::V,кукӑрт,мендемс
1142,biegen::V,ав,комавтомс
1143,biegen::V,кукӑрт,комавтомс
1144,drehen::V,ҫавӑр,чаравтомс
1145,drehen::V,ҫавӑр,велявтнемс
1146,wenden::V,ӳпӗнтер,велявтомс
1147,umdrehen::V,ҫавӑр,велявтомс
1148,heben::V,хӑпарт,кепедемс
1149,hochheben::V,йӑт,кепедемс
1150,ergreifen::V,тыт,кундамс
1151,halten::V,тыт,кирдемс
1152,drücken::V,пус,нуемс
1153,schieben::V,тӗк,шаштомс
1154,schieben::V,тӗрт,шаштомс
1155,kratzen::V,хыр,ангордамс
1156,lecken::V,ҫула,нолсемс
1157,beißen::V,ҫырт,сускомс
1158,beißen::V,хып,сускомс
1159,abreißen::V,тат,сеземс
1160,abschneiden::V,кас,печкемс
1161,binden::V,ҫых,кодамс
1162,binden::V,ҫых,сюлмамс
1163,stecken::V,чик,сялгомс
1164,brechen::V,хуҫ,синдемс
1165,brechen::V,хуҫ,калавтомс
1166,klopfen::V,такка,калтаямс
1167,hauen::V,шакка,чавомс
1168,kleben::V,ҫыпӑҫтар,педявтнемс
1169,reiben::V,сӑтӑр,ёзамс
1170,streichen::V,сӗр,вадемс
1171,schleifen::V,хӑйра,човамс
1172,schneiden::V,кас,керямс
1173,rütteln::V,лӑка,чукамс
1174,rütteln::V,лӑка,лыкавтомс
1175,rütteln::V,силлентер,чукамс
1176,rütteln::V,силлентер,лыкавтомс
1177,schütteln::V,лӑка,чукамс
1178,schütteln::V,силлентер,чукамс
1179,schwenken::V,сулла,яхолемс
1180,schütten::V,тултар,каямс
1181,füllen::V,тултар,пештямс
1182,einwickeln::V,чӗрке,тапарямс
1183,tragen::V,ҫӗкле,кандомс
1184,schleppen::V,сӗтӗр,ускомс
1185,ziehen::V,тӑс,ускомс
1186,aufbewahren::V,усра,ванстомс
1187,werfen::V,пӑрах,ёртомс
1188,fangen::V,тыт,кундамс
1189,packen::V,тыт,кундамс
1190,verstecken::V,пытарса хур,кекшемс
1191,teilen::V,уйӑр,явомс
1192,teilen::V,пайла,явомс
1193,schicken::V,яр,кучомс
1194,bringen::V,кӳр,кандомс
1195,hinzufügen::V,хуш,путомс
1196,hinzufügen::V,хуш,максомс
1197,bekommen::V,ил,саемс
1198,bekommen::V,туян,саемс
1199,erhalten::V,ил,саемс
1200,erhalten::V,туян,саемс
1201,nehmen::V,ил,саемс
1202,wählen::V,суйла,кочкамс
1203,auswählen::V,суйла,кочкамс
1204,bewahren::V,упра,ванстомс
1205,behindern::V,кансӗрле,кирдемс
1206,behindern::V,чӑрмантар,кирдемс
1207,verderben::V,пӑс,коламс
1208,beschädigen::V,пӑс,теемс зыян
1209,zerbrechen::V,ват,коламс
1210,zerbrechen::V,ҫӗмӗр,коламс
1211,zerreißen::V,ҫур,сеземс
1212,zerstören::V,иш,калавтомс
1213,verbrennen::V,ҫунтар,пултамс
1214,geben::V,пар,максомс
1215,reichen::V,пар,максомс
1216,schenken::V,парнеле,каземс
1217,versprechen::V,тума пул,алтамс
1218,versprechen::V,сӑмах пар,алтамс
1219,wünschen::V,сун,арсемс
1220,loben::V,ырла,шнамс
1221,küssen::V,чуп ту,палсемс
1222,wiegen::V,сиктер,нурсемс
1223,wiegen::V,силле,нурсемс
1224,zudecken::V,вит,тавадомс
1225,zudecken::V,вит,вельтямс
1226,wecken::V,вӑрат,стявтомс
1227,zeigen::V,кӑтарт,невтемс
1228,führen::V,илсе пыр,ветямс
1229,führen::V,ҫавӑтса пыр,ветямс
1230,lehren::V,вёрент,тонавтомс
1231,unterrichten::V,вёрент,тонавтомс
1232,aufziehen::V,вӗрент,трямс
1233,aufziehen::V,вӗрент,кастомс
1234,leiten::V,тытса пыр,ветямс
1235,leiten::V,тытса пыр,азоркстамс
1236,antreiben::V,васкат,ветямс
1237,lassen::V,пусахла,кармавтомс
1238,lassen::V,хуш,кармавтомс
1239,einladen::V,чӗн,тердемс
1240,vereinigen::V,пӗрлештер,вейсэндямс
1241,vereinigen::V,пӗрлештер,вейс путомс
1242,vereinigen::V,пӗрлештер,вейс пурнамс
1243,besuchen::V,ҫит,варштамс
1244,besuchen::V,кӗрсе кур,варштамс
1245,treffen::V,тӗл пул,вастомс
1246,sich versammeln::V,пуҫтарӑн,промокшномс
1247,spielen::V,выля,налксемс
1248,singen::V,юрла,морамс
1249,tanzen::V,ташла,киштемс
1250,sich trennen::V,уйрӑл,явомс
1251,verlassen::V,хӑвар,кадомс
1252,retten::V,ҫӑл,идемс
1253,bewachen::V,хуралла,ванстомс
1254,schützen::V,сыхла,аштемс
1255,verteidigen::V,хӳтӗле,ваномс
1256,sich schlagen::V,ҫапӑҫ,тюремс
1257,schießen::V,пер,ледемс
1258,siegen::V,ҫӗн,изнямс
1259,siegen::V,ҫӗнтер,изнямс
1260,ärgern::V,тарӑхтар,кежейгавтомс
1261,ärgern::V,ҫиллентер,кежейгавтомс
1262,schlagen::V,ҫап,токамс
1263,treten::V,тап,тапамс
1264,stechen::V,чик,пупамс
1265,stoßen::V,чыш,тулкадемс
1266,stehlen::V,вӑрла,саламс
1267,stören::V,кансӗрле,пирямс ки
1268,belästigen::V,аптӑрат,а максомс
1269,belästigen::V,аптӑрат,а кадомс оймамо
1270,belästigen::V,хупла,а максомс
1271,belästigen::V,хупла,а кадомс оймамо
1272,verbergen::V,пытар,сёпомс
1273,verbergen::V,пытар,кекшемс
1274,täuschen::V,суй,манямс
1275,betrügen::V,ултала,манчемс
1276,töten::V,вӗлер,чавномс
1277,töten::V,вӗлер,маштнемс
1278,wohnen::V,чуна пар,эрямс
1279,wohnen::V,парӑнса тӑр,эрямс
1280,arbeiten::V,ӗҫле,важодемс
1281,sammeln::V,пух,пурнамс
1282,pflücken::V,тат,ноцковтнемс
1283,jagen::V,сунара ҫӳре,кундамс
1284,fischen::V,пулӑ тыт,калонь кундамс
1285,fassen::V,тыт,кундамс
1286,hüten::V,кӗт,ваномс
1287,treiben::V,хӑвала,панемс
1288,anbinden::V,кӑкар,сюлмамс
1289,füttern::V,ҫитер,андомс
1290,melken::V,су,потявтомс
1291,hacken::V,вакла,лазномс
1292,gießen::V,шӑвар,валомс
1293,reifen::V,пиҫ,кенеремс
1294,zubereiten::V,пӗҫер,анокстамс
1295,kochen::V,пӗҫер,пидемс
1296,backen::V,пӗҫер,пидемс
1297,braten::V,ӑшала,пуштамс
1298,umrühren::V,хутӑштар,човорямс
1299,stricken::V,ҫых,кодамс
1300,nähen::V,ҫӗле,стамс
1301,färben::V,пӗвет,артомс
1302,reinigen::V,тасат,урядамс
1303,waschen::V,ҫу,муськемс
1304,abwischen::V,шӑл,нардамс
1305,spülen::V,чӳхе,ёрвалдомс
1306,fegen::V,шӑл,тенсемс
1307,kehren::V,шӑл,тенсемс
1308,baden::V,шыва кӗр,экшелямс
1309,sich waschen::V,ҫӑвӑн,шлямс
1310,ausziehen::V,салан,кайсевтемс
1311,anziehen::V,тӑхӑн,оршамс
1312,sich anziehen::V,тӑхӑн,оршамс
1313,kämmen::V,тура,судрямс
1314,schmücken::V,илемлет,мазылгавтомс
1315,schmücken::V,илемлет,наряжамс
1316,sagen::V,те,меремс
1317,sprechen::V,кала,кортамс
1318,reden::V,сӑмахла,кортамс
1319,reden::V,калаҫ,кортамс
1320,sich unterhalten::V,пупле,кортнемс
1321,fragen::V,ыйт,кевкстемс
1322,bitten::V,ыйт,вешемс
1323,erzählen::V,каласа пар,ёвтнемс
1324,mitteilen::V,пӗлтер,ёвтамс
1325,mitteilen::V,хыпарла,ёвтамс
1326,nennen::V,те,лемдемс
1327,nennen::V,те,путомс лем
1328,nennen::V,чӗн,лемдемс
1329,nennen::V,чӗн,путомс лем
1330,rufen::V,чӗн,тердемс
1331,rufen::V,чӗн,серьгедемс
1332,prahlen::V,мухтан,шнамс пря
1333,prahlen::V,вӗҫкӗнлен,шнамс пря
1334,übersetzen::V,куҫар,ютавтомс
1335,denken::V,шухӑшла,арсемс
1336,glauben::V,ӗнен,кемемс
1337,bemerken::V,асӑрха,неемс
1338,erkennen::V,палла,содамс
1339,begreifen::V,ӑнлан,пачкодемс
1340,verstehen::V,пӗл,чарькодемс
1341,lernen::V,вӗрен,тонавтнемс
1342,wissen::V,пӗл,содамс
1343,wissen::V,ӑнкар,содамс
1344,sich erinnern an::V,аса ил,ледстямс
1345,vergessen::V,ман,стувтомс
1346,vergessen::V,манса кай,стувтомс
1347,messen::V,виҫ,онкстнемс
1348,zählen::V,шутла,ловомс
1349,rechnen::V,шутла,ловомс
1350,lesen::V,вула,ловномс
1351,malen::V,ӳкер,рисовамс
1352,zeichnen::V,ӳкер,рисовамс
1353,schreiben::V,ҫыр,сёрмадомс
1354,besitzen::V,тыт,улемс
1355,besitzen::V,тыт,улемс азорокс
1356,kaufen::V,ил,рамамс
1357,kaufen::V,туян,рамамс
1358,verkaufen::V,сут,миемс
1359,bezahlen::V,тӳле,пандомс
1360,zahlen::V,тӳле,пандомс
1361,beherrschen::V,тыт,азоркстамс
1362,ertragen::V,тӳс,кирдемс
1363,Bauch::N,,пеке
