,Concept_ID,se,it
282,Bein::N,ю̄лльк,gamba
283,Körper::N,kråahpe,corpo
284,Körper::N,rumáj,corpo
285,Körper::N,rumaš,corpo
286,Körper::N,ruumâš,corpo
287,Körper::N,rå´pp,corpo
288,Körper::N,лышшьк,corpo
289,Körper::N,роаӈӈьк,corpo
290,Haut::N,njaltja,pelle
291,Haut::N,lijkke,pelle
292,Haut::N,tjuobma,pelle
293,Haut::N,liiki,pelle
294,Haut::N,liške,pelle
295,Haut::N,le´šǩǩ,pelle
296,Haut::N,лышшьк,pelle
297,Blut::N,vïrre,sangue
298,Blut::N,maelie,sangue
299,Blut::N,varra,sangue
300,Blut::N,varra,sangue
301,Blut::N,vorrâ,sangue
302,Blut::N,võrr,sangue
303,Blut::N,вэ̄рр,sangue
304,Ader::N,åerie,vena
305,Ader::N,aajroe,vena
306,Ader::N,suodna,vena
307,Ader::N,varrasuotna,vena
308,Ader::N,suoṇâ,vena
309,Ader::N,suõnn,vena
310,Ader::N,сӯнн,vena
311,Sehne::N,soene,tèndine
312,Sehne::N,gåårtenje,tèndine
313,Sehne::N,suodna,tèndine
314,Sehne::N,suotna,tèndine
315,Sehne::N,suoṇâ,tèndine
316,Sehne::N,suõnn,tèndine
317,Sehne::N,сӯнн,tèndine
318,Knochen::N,måara,osso
319,Knochen::N,måaroe,osso
320,Knochen::N,dákte,osso
321,Knochen::N,dákti,osso
322,Knochen::N,tähti,osso
323,Knochen::N,tä´htt,osso
324,Knochen::N,та̄ххт,osso
325,Knochen::N,та̄ффьт,osso
326,Gehirn::N,aajla,cervello
327,Gehirn::N,vuojŋam,cervello
328,Gehirn::N,vuoigŋašat,cervello
329,Gehirn::N,vuoi'ŋâšeh,cervello
330,Gehirn::N,vuo'ivâšneh,cervello
331,Gehirn::N,vuõivâšn,cervello
332,Gehirn::N,вуэййвэшна,cervello
333,Herz::N,vaajmoe,cuore
334,Herz::N,tsåhke,cuore
335,Herz::N,váibmu,cuore
336,Herz::N,váimu,cuore
337,Herz::N,čââ´đ,cuore
338,Herz::N,кӯттҌк,cuore
339,Magen::N,tjåejjie,stòmaco
340,Magen::N,tjoajvve,stòmaco
341,Magen::N,čoavji,stòmaco
342,Magen::N,čuáv'ji,stòmaco
343,Magen::N,čåu´jj,stòmaco
344,Magen::N,чо̄ввьй,stòmaco
345,Leber::N,mueksie,fegato
346,Leber::N,librre,fegato
347,Leber::N,vuoivvas,fegato
348,Leber::N,vuoivâs,fegato
349,Leber::N,vuõivâs,fegato
350,Leber::N,вуйвас,fegato
351,Atem::N,voejngehtasse,fiato
352,Atem::N,voejngehtasse,respiro
353,Atem::N,båssånis,fiato
354,Atem::N,båssånis,respiro
355,Atem::N,vuojŋadahka,fiato
356,Atem::N,vuojŋadahka,respiro
357,Atem::N,vuoiŋŋahat,fiato
358,Atem::N,vuoiŋŋahat,respiro
359,Atem::N,vuo'iŋâstim,fiato
360,Atem::N,vuo'iŋâstim,respiro
361,Atem::N,jiõg'g,fiato
362,Atem::N,jiõg'g,respiro
363,Atem::N,вӯйнас,fiato
364,Atem::N,вӯйнас,respiro
365,Atem::N,вӯййнмушш,fiato
366,Atem::N,вӯййнмушш,respiro
367,Hunger::N,nielkie,fame
368,Hunger::N,nielgge,fame
369,Hunger::N,nealgi,fame
370,Hunger::N,nelgi,fame
371,Hunger::N,neä´lǧǧ,fame
372,Hunger::N,не̄лльк,fame
373,Träne::N,gïknjele,làcrima
374,Träne::N,ganjál,làcrima
375,Träne::N,ganjal,làcrima
376,Träne::N,koonjâl,làcrima
377,Träne::N,kõõnjâl,làcrima
378,Träne::N,кэ̄нял,làcrima
379,Geschmack::N,aelmie,gusto
380,Geschmack::N,aelmie,sapore
381,Geschmack::N,muosse,gusto
382,Geschmack::N,muosse,sapore
383,Geschmack::N,smáhkka,gusto
384,Geschmack::N,smáhkka,sapore
385,Geschmack::N,máhku,gusto
386,Geschmack::N,máhku,sapore
387,Geschmack::N,smáhkka,gusto
388,Geschmack::N,smáhkka,sapore
389,Geschmack::N,mááhu,gusto
390,Geschmack::N,mááhu,sapore
391,Geschmack::N,smakkâ,gusto
392,Geschmack::N,smakkâ,sapore
393,Geschmack::N,njõõd,gusto
394,Geschmack::N,njõõd,sapore
395,Geschmack::N,smääkk,gusto
396,Geschmack::N,smääkk,sapore
397,Geschmack::N,ня̄лльк,gusto
398,Geschmack::N,ня̄лльк,sapore
399,Geruch::N,haaje,odore
400,Geruch::N,habjja,odore
401,Geruch::N,hádja,odore
402,Geruch::N,opsâ,odore
403,Geruch::N,haajâ,odore
404,Geruch::N,õpss,odore
405,Geruch::N,haajj,odore
406,Geruch::N,апс,odore
407,Geruch::N,лэ̄гк,odore
408,Schlaf::N,nahkerh,sonno
409,Schlaf::N,nager,sonno
410,Schlaf::N,oados,sonno
411,Schlaf::N,nagir,sonno
412,Schlaf::N,naṿer,sonno
413,Schlaf::N,nââ´er,sonno
414,Schlaf::N,нагерь,sonno
415,Traum::N,nahkere,sogno
416,Traum::N,niehko,sogno
417,Traum::N,niehku,sogno
418,Traum::N,naṿer,sogno
419,Traum::N,nââ´er,sogno
420,Traum::N,нагерь,sogno
421,Himmel::N,elmie,cielo
422,Himmel::N,almme,cielo
423,Himmel::N,albmi,cielo
424,Himmel::N,alme,cielo
425,Himmel::N,â´lmm,cielo
426,Himmel::N,алльм,cielo
427,Sonne::N,biejjie,sole
428,Sonne::N,bæjvásj,sole
429,Sonne::N,beaivváš,sole
430,Sonne::N,peivi,sole
431,Sonne::N,piäiváš,sole
432,Sonne::N,pei´vv,sole
433,Sonne::N,пе̄ййв,sole
434,Mond::N,aske,luna
435,Mond::N,mánno,luna
436,Mond::N,mánnu,luna
437,Mond::N,máánu,luna
438,Mond::N,mään,luna
439,Mond::N,ма̄нн,luna
440,Stern::N,daasta,stella
441,Stern::N,naestie,stella
442,Stern::N,násste,stella
443,Stern::N,násti,stella
444,Stern::N,täsni,stella
445,Stern::N,tä´snn,stella
446,Stern::N,та̄ссьт,stella
447,Luft::N,elmie,aria
448,Luft::N,ájmmo,aria
449,Luft::N,áibmu,aria
450,Luft::N,áimu,aria
451,Luft::N,šõŋŋ,aria
452,Luft::N,вӯйнас,aria
453,Wind::N,bïegke,vento
454,Wind::N,biegga,vento
455,Wind::N,biegga,vento
456,Wind::N,pieg'gâ,vento
457,Wind::N,piõg'g,vento
458,Wind::N,пӣӈӈк,vento
459,Welle::N,baaroe,onda
460,Welle::N,bárro,onda
461,Welle::N,bárru,onda
462,Welle::N,pááṛu,onda
463,Welle::N,päärr,onda
464,Welle::N,нэ̄ммп,onda
465,Wasser::N,tjaetsie,acqua
466,Wasser::N,tjáhtje,acqua
467,Wasser::N,čáhci,acqua
468,Wasser::N,čääci,acqua
469,Wasser::N,čää´cc,acqua
470,Wasser::N,ча̄дзь,acqua
471,Stein::N,gierkie,sasso
472,Stein::N,gierkie,pietra
473,Stein::N,giergge,sasso
474,Stein::N,giergge,pietra
475,Stein::N,geađgi,sasso
476,Stein::N,geađgi,pietra
477,Stein::N,keđgi,sasso
478,Stein::N,keđgi,pietra
479,Stein::N,ǩeä´dǧǧ,sasso
480,Stein::N,ǩeä´dǧǧ,pietra
481,Stein::N,ке̄ддҌк,sasso
482,Stein::N,ке̄ддҌк,pietra
483,Boden::N,betnie,suolo
484,Boden::N,betnie,terreno
485,Boden::N,ednam,suolo
486,Boden::N,ednam,terreno
487,Boden::N,bodni,suolo
488,Boden::N,bodni,terreno
489,Boden::N,vuođđu,suolo
490,Boden::N,vuođđu,terreno
491,Boden::N,ponne,suolo
492,Boden::N,ponne,terreno
493,Boden::N,vuáđ̣u,suolo
494,Boden::N,vuáđ̣u,terreno
495,Boden::N,vuâđđ,suolo
496,Boden::N,vuâđđ,terreno
497,Boden::N,лаввьн,suolo
498,Boden::N,лаввьн,terreno
499,Boden::N,е̄ммьне,suolo
500,Boden::N,е̄ммьне,terreno
501,Erde::N,jåarta,terra
502,Erde::N,mueltie,terra
503,Erde::N,ednam,terra
504,Erde::N,mållde,terra
505,Erde::N,eana,terra
506,Erde::N,eennâm,terra
507,Erde::N,mädd,terra
508,Erde::N,jânnam,terra
509,Erde::N,е̄ммьне,terra
510,Staub::N,heblie,polvere
511,Staub::N,tsumhtsie,polvere
512,Staub::N,dubme,polvere
513,Staub::N,dopmu,polvere
514,Staub::N,kovjâ,polvere
515,Staub::N,põõ´l,polvere
516,Staub::N,кэ̄ббьй,polvere
517,Rauch::N,soeve,fumo
518,Rauch::N,suovva,fumo
519,Rauch::N,suovva,fumo
520,Rauch::N,suoṿâ,fumo
521,Rauch::N,suõvv,fumo
522,Rauch::N,сӯвв,fumo
523,Funke::N,naestie,scintilla
524,Funke::N,tjuonam,scintilla
525,Funke::N,čuotnan,scintilla
526,Funke::N,čuođâlm,scintilla
527,Funke::N,iiskâr,scintilla
528,Funke::N,čuõzzâm,scintilla
529,Funke::N,чӯссэм,scintilla
530,Feuer::N,dålle,fuoco
531,Feuer::N,dållå,fuoco
532,Feuer::N,dolla,fuoco
533,Feuer::N,tullâ,fuoco
534,Feuer::N,toll,fuoco
535,Feuer::N,то̄лл,fuoco
536,Licht::N,tjoevke,luce
537,Licht::N,tjuovgga,luce
538,Licht::N,čuovga,luce
539,Licht::N,čuovggas,luce
540,Licht::N,čuoṿâ,luce
541,Licht::N,toll,luce
542,Licht::N,čuõvv,luce
543,Licht::N,то̄лл,luce
544,Schatten::N,skugkie,ombra
545,Schatten::N,soejvene,ombra
546,Schatten::N,irkes,ombra
547,Schatten::N,sieges,ombra
548,Schatten::N,itku,ombra
549,Schatten::N,suoivâ,ombra
550,Schatten::N,õõtt,ombra
551,Schatten::N,ǩeeu´niǩ,ombra
552,Schatten::N,кывьнэхь,ombra
553,Wetter::N,vïerhtse,tempo
554,Wetter::N,dálkke,tempo
555,Wetter::N,dálki,tempo
556,Wetter::N,šoŋŋâ,tempo
557,Wetter::N,šõŋŋ,tempo
558,Wetter::N,шэ̄ӈӈ,tempo
559,Nebel::N,såavla,nebbia
560,Nebel::N,mearhka,nebbia
561,Nebel::N,murkko,nebbia
562,Nebel::N,mierkká,nebbia
563,Nebel::N,mierká,nebbia
564,Nebel::N,miär'kká,nebbia
565,Nebel::N,oṃo,nebbia
566,Nebel::N,sue´lnn,nebbia
567,Nebel::N,цӣгк,nebbia
568,Nebel::N,сулльн,nebbia
569,Wolke::N,balve,nube
570,Wolke::N,balve,nùvola
571,Wolke::N,balvva,nube
572,Wolke::N,balvva,nùvola
573,Wolke::N,balva,nube
574,Wolke::N,balva,nùvola
575,Wolke::N,polvâ,nube
576,Wolke::N,polvâ,nùvola
577,Wolke::N,põlvv,nube
578,Wolke::N,põlvv,nùvola
579,Wolke::N,пэллв,nube
580,Wolke::N,пэллв,nùvola
581,Regen::N,ebrie,pioggia
582,Regen::N,harvve,pioggia
583,Regen::N,arvi,pioggia
584,Regen::N,arve,pioggia
585,Regen::N,â´brr,pioggia
586,Regen::N,аббьр,pioggia
587,Schnee::N,lopme,neve
588,Schnee::N,moehtege,neve
589,Schnee::N,muohta,neve
590,Schnee::N,muohta,neve
591,Schnee::N,muotâ,neve
592,Schnee::N,muõtt,neve
593,Schnee::N,вэ̄дз,neve
594,Schnee::N,куэллт,neve
595,Eis::N,jïenge,ghiaccio
596,Eis::N,jiegŋa,ghiaccio
597,Eis::N,jiekŋa,ghiaccio
598,Eis::N,jieŋ̣â,ghiaccio
599,Eis::N,jiõŋŋ,ghiaccio
600,Eis::N,ӣӈӈ,ghiaccio
601,Frost::N,baajkoe,gelo
602,Frost::N,tjoasskem,gelo
603,Frost::N,buolaš,gelo
604,Frost::N,puolâš,gelo
605,Frost::N,puõlâš,gelo
606,Frost::N,мӯнь,gelo
607,Kälte::N,jueskie,freddo
608,Kälte::N,tjåetskeme,freddo
609,Kälte::N,tjoasskem,freddo
610,Kälte::N,čoaskin,freddo
611,Kälte::N,ko'lmâsvuotâ,freddo
612,Kälte::N,ijss,freddo
613,Kälte::N,čuä´cǩǩem,freddo
614,Kälte::N,tuârggnjõs,freddo
615,Kälte::N,кэ̄лмас,freddo
616,Hitze::N,baahke,caldo
617,Hitze::N,baahke,calura
618,Hitze::N,báhkka,caldo
619,Hitze::N,báhkka,calura
620,Hitze::N,báhkka,caldo
621,Hitze::N,báhkka,calura
622,Hitze::N,pakkâ,caldo
623,Hitze::N,pakkâ,calura
624,Hitze::N,kuṃe,caldo
625,Hitze::N,kuṃe,calura
626,Hitze::N,paašt,caldo
627,Hitze::N,paašt,calura
628,Hitze::N,жоарр,caldo
629,Hitze::N,жоарр,calura
630,Raureif::N,jyjse,brina
631,Raureif::N,ridne,brina
632,Raureif::N,goarre,brina
633,Raureif::N,ritni,brina
634,Raureif::N,suhči,brina
635,Raureif::N,riṇe,brina
636,Raureif::N,ай,brina
637,Regenbogen::N,aatjan goengere,arcobaleno
638,Regenbogen::N,aatjan joekse,arcobaleno
639,Regenbogen::N,ádjájuoksa,arcobaleno
640,Regenbogen::N,arvedávgi,arcobaleno
641,Regenbogen::N,bajándávgi,arcobaleno
642,Regenbogen::N,äijihtävgi,arcobaleno
643,Regenbogen::N,teârmmazjohss,arcobaleno
644,Regenbogen::N,тӣрмесью̄ккс,arcobaleno
645,Donner::N,raejrie,tuono
646,Donner::N,átjek,tuono
647,Donner::N,átjárájdde,tuono
648,Donner::N,áddjá,tuono
649,Donner::N,baján,tuono
650,Donner::N,juuṛâ,tuono
651,Donner::N,tie´rmes,tuono
652,Donner::N,тӣрмесь,tuono
653,Donner::N,ча̄ркнэгк,tuono
654,Strömung::N,njuvvie,corrente
655,Strömung::N,ájggedáhpe,corrente
656,Strömung::N,rávdnji,corrente
657,Strömung::N,virde,corrente
658,Strömung::N,ve´rdd,corrente
659,Strömung::N,выррьт,corrente
660,Tropfen::N,gåajhkohts,goccia
661,Tropfen::N,gåjkudis,goccia
662,Tropfen::N,goaikkanas,goccia
663,Tropfen::N,čalme,goccia
664,Tropfen::N,čâ´lmm,goccia
665,Tropfen::N,ча̄лльм,goccia
666,Schaum::N,sapte,spuma
667,Schaum::N,sapte,schiuma
668,Schaum::N,såpptå,spuma
669,Schaum::N,såpptå,schiuma
670,Schaum::N,sokta,spuma
671,Schaum::N,sokta,schiuma
672,Schaum::N,suptâ,spuma
673,Schaum::N,suptâ,schiuma
674,Schaum::N,soptt,spuma
675,Schaum::N,soptt,schiuma
676,Schaum::N,со̄ппт,spuma
677,Schaum::N,со̄ппт,schiuma
678,Schmutz::N,haaskoe,sudiciume
679,Schmutz::N,duolvva,sudiciume
680,Schmutz::N,duolva,sudiciume
681,Schmutz::N,durdi,sudiciume
682,Schmutz::N,stänži,sudiciume
683,Schmutz::N,sähss,sudiciume
684,Schmutz::N,са̄ккьс,sudiciume
685,Schmutz::N,не̄шшь,sudiciume
686,See::N,jaevrie,lago
687,See::N,jávrre,lago
688,See::N,jávri,lago
689,See::N,jävri,lago
690,See::N,jâu´rr,lago
691,See::N,я̄ввьр,lago
692,Sumpf::N,pluevie,palude
693,Sumpf::N,áhpe,palude
694,Sumpf::N,sæmssa,palude
695,Sumpf::N,jeaggi,palude
696,Sumpf::N,jeggi,palude
697,Sumpf::N,jeä´ǧ'ǧ,palude
698,Sumpf::N,ла̄ммьп,palude
699,Moor::N,pluevie,torbiera
700,Moor::N,jiegge,torbiera
701,Moor::N,suotnju,torbiera
702,Moor::N,karrii,torbiera
703,Moor::N,kä´rev,torbiera
704,Moor::N,veättaǩ,torbiera
705,Moor::N,ла̄ммьп,torbiera
706,Wiese::N,ïentje,prato
707,Wiese::N,giedde,prato
708,Wiese::N,gieddi,prato
709,Wiese::N,nijtto,prato
710,Wiese::N,пуэшенҍ,prato
711,Wald::N,skåake,bosco
712,Wald::N,skåake,foresta
713,Wald::N,skåajje,bosco
714,Wald::N,skåajje,foresta
715,Wald::N,miehtsie,bosco
716,Wald::N,miehtsie,foresta
717,Wald::N,vuovdde,bosco
718,Wald::N,vuovdde,foresta
719,Wald::N,miehttse,bosco
720,Wald::N,miehttse,foresta
721,Wald::N,vuovdi,bosco
722,Wald::N,vuovdi,foresta
723,Wald::N,meahcci,bosco
724,Wald::N,meahcci,foresta
725,Wald::N,mecci,bosco
726,Wald::N,mecci,foresta
727,Wald::N,vyemi,bosco
728,Wald::N,vyemi,foresta
729,Wald::N,vue´mm,bosco
730,Wald::N,vue´mm,foresta
731,Wald::N,meä´c'c,bosco
732,Wald::N,meä´c'c,foresta
733,Wald::N,ля̄ммт,bosco
734,Wald::N,ля̄ммт,foresta
735,Hügel::N,deava,colle
736,Hügel::N,deava,collina
737,Hügel::N,dievvá,colle
738,Hügel::N,dievvá,collina
739,Hügel::N,dievvá,colle
740,Hügel::N,dievvá,collina
741,Hügel::N,čummâ,colle
